'Elapsed time','II','III','AVF','V','ABP'
'14:11:55.752',0.042,-,-,-0.028,97.600
'14:11:55.760',0.056,-,-,-0.014,95.200
'14:11:55.768',0.083,-,-,0.000,92.000
'14:11:55.776',0.097,-,-,0.014,88.800
'14:11:55.784',0.097,-,-,0.028,86.400
'14:11:55.792',0.125,-,-,0.042,84.000
'14:11:55.800',0.097,-,-,0.056,83.200
'14:11:55.808',0.097,-,-,0.085,82.400
'14:11:55.816',0.125,-,-,0.085,82.400
'14:11:55.824',0.125,-,-,0.085,83.200
'14:11:55.832',0.097,-,-,0.085,83.200
'14:11:55.840',0.083,-,-,0.070,83.200
'14:11:55.848',0.083,-,-,0.085,83.200
'14:11:55.856',0.083,-,-,0.056,83.200
'14:11:55.864',0.083,-,-,0.056,82.400
'14:11:55.872',0.083,-,-,0.056,81.600
'14:11:55.880',0.083,-,-,0.056,81.600
'14:11:55.888',0.083,-,-,0.056,80.800
'14:11:55.896',0.097,-,-,0.056,80.000
'14:11:55.904',0.125,-,-,0.056,79.200
'14:11:55.912',0.125,-,-,0.070,78.400
'14:11:55.920',0.125,-,-,0.085,77.600
'14:11:55.928',0.194,-,-,0.155,77.600
'14:11:55.936',0.417,-,-,0.366,76.800
'14:11:55.944',0.569,-,-,0.451,76.000
'14:11:55.952',0.583,-,-,0.113,75.200
'14:11:55.960',0.194,-,-,-0.282,74.400
'14:11:55.968',0.042,-,-,-0.338,73.600
'14:11:55.976',-0.028,-,-,-0.225,72.800
'14:11:55.984',-0.042,-,-,-0.070,72.000
'14:11:55.992',-0.028,-,-,0.000,71.200
'14:11:56.000',-0.028,-,-,0.000,70.400
'14:11:56.008',-0.028,-,-,0.000,70.400
'14:11:56.016',-0.042,-,-,0.000,69.600
'14:11:56.024',-0.042,-,-,0.000,68.800
'14:11:56.032',-0.042,-,-,0.000,68.000
'14:11:56.040',-0.042,-,-,0.000,68.000
'14:11:56.048',-0.042,-,-,0.000,67.200
'14:11:56.056',-0.042,-,-,0.000,68.000
'14:11:56.064',-0.069,-,-,-0.028,70.400
'14:11:56.072',-0.083,-,-,-0.014,74.400
'14:11:56.080',-0.097,-,-,-0.056,80.800
'14:11:56.088',-0.125,-,-,-0.070,89.600
'14:11:56.096',-0.125,-,-,-0.070,100.000
'14:11:56.104',-0.139,-,-,-0.113,108.800
'14:11:56.112',-0.125,-,-,-0.113,115.200
'14:11:56.120',-0.125,-,-,-0.113,118.400
'14:11:56.128',-0.097,-,-,-0.141,119.200
'14:11:56.136',-0.097,-,-,-0.127,118.400
'14:11:56.144',-0.097,-,-,-0.141,116.800
'14:11:56.152',-0.125,-,-,-0.141,115.200
'14:11:56.160',-0.125,-,-,-0.155,113.600
'14:11:56.168',-0.097,-,-,-0.141,112.800
'14:11:56.176',-0.097,-,-,-0.141,112.000
'14:11:56.184',-0.069,-,-,-0.155,110.400
'14:11:56.192',-0.042,-,-,-0.113,109.600
'14:11:56.200',-0.028,-,-,-0.070,108.000
'14:11:56.208',-0.014,-,-,-0.056,106.400
'14:11:56.216',0.000,-,-,-0.070,104.000
'14:11:56.224',0.014,-,-,-0.014,101.600
'14:11:56.232',0.014,-,-,0.000,98.400
'14:11:56.240',0.028,-,-,0.042,95.200
'14:11:56.248',0.042,-,-,0.056,92.000
'14:11:56.256',0.056,-,-,0.070,88.800
'14:11:56.264',0.069,-,-,0.085,85.600
'14:11:56.272',0.056,-,-,0.085,82.400
'14:11:56.280',0.069,-,-,0.085,80.800
'14:11:56.288',0.069,-,-,0.085,80.000
'14:11:56.296',0.056,-,-,0.085,80.000
'14:11:56.304',0.056,-,-,0.113,80.000
'14:11:56.312',0.056,-,-,0.085,80.000
'14:11:56.320',0.042,-,-,0.056,80.800
'14:11:56.328',0.028,-,-,0.056,80.000
'14:11:56.336',0.014,-,-,0.056,80.000
'14:11:56.344',0.014,-,-,0.056,79.200
'14:11:56.352',0.014,-,-,0.056,79.200
'14:11:56.360',0.014,-,-,0.056,78.400
'14:11:56.368',0.014,-,-,0.085,77.600
'14:11:56.376',0.014,-,-,0.056,76.800
'14:11:56.384',0.014,-,-,0.056,76.000
'14:11:56.392',0.000,-,-,0.056,75.200
'14:11:56.400',0.000,-,-,0.042,74.400
'14:11:56.408',0.000,-,-,0.028,73.600
'14:11:56.416',0.000,-,-,0.042,73.600
'14:11:56.424',0.000,-,-,0.056,72.800
'14:11:56.432',0.014,-,-,0.056,72.000
'14:11:56.440',0.014,-,-,0.056,72.000
'14:11:56.448',0.000,-,-,0.042,71.200
'14:11:56.456',0.000,-,-,0.056,70.400
'14:11:56.464',0.000,-,-,0.056,70.400
'14:11:56.472',0.000,-,-,0.056,69.600
'14:11:56.480',-0.014,-,-,0.042,68.800
'14:11:56.488',-0.028,-,-,0.028,68.000
'14:11:56.496',-0.042,-,-,0.028,68.000
'14:11:56.504',0.014,-,-,0.014,67.200
'14:11:56.512',0.194,-,-,0.239,66.400
'14:11:56.520',0.403,-,-,0.423,66.400
'14:11:56.528',0.431,-,-,0.451,65.600
'14:11:56.536',0.181,-,-,-0.085,65.600
'14:11:56.544',-0.028,-,-,-0.310,65.600
'14:11:56.552',-0.153,-,-,-0.338,64.800
'14:11:56.560',-0.208,-,-,-0.239,64.800
'14:11:56.568',-0.208,-,-,-0.127,64.000
'14:11:56.576',-0.167,-,-,-0.042,64.000
'14:11:56.584',-0.153,-,-,-0.028,63.200
'14:11:56.592',-0.167,-,-,-0.056,63.200
'14:11:56.600',-0.181,-,-,-0.042,62.400
'14:11:56.608',-0.167,-,-,-0.056,62.400
'14:11:56.616',-0.167,-,-,-0.070,62.400
'14:11:56.624',-0.167,-,-,-0.028,62.400
'14:11:56.632',-0.167,-,-,-0.070,63.200
'14:11:56.640',-0.167,-,-,-0.056,65.600
'14:11:56.648',-0.181,-,-,-0.070,71.200
'14:11:56.656',-0.194,-,-,-0.070,80.000
'14:11:56.664',-0.208,-,-,-0.113,91.200
'14:11:56.672',-0.250,-,-,-0.127,102.400
'14:11:56.680',-0.264,-,-,-0.127,112.000
'14:11:56.688',-0.264,-,-,-0.169,116.800
'14:11:56.696',-0.264,-,-,-0.183,119.200
'14:11:56.704',-0.292,-,-,-0.197,118.400
'14:11:56.712',-0.292,-,-,-0.183,116.000
'14:11:56.720',-0.292,-,-,-0.254,113.600
'14:11:56.728',-0.278,-,-,-0.254,112.000
'14:11:56.736',-0.264,-,-,-0.254,109.600
'14:11:56.744',-0.250,-,-,-0.254,108.000
'14:11:56.752',-0.208,-,-,-0.239,107.200
'14:11:56.760',-0.194,-,-,-0.197,105.600
'14:11:56.768',-0.167,-,-,-0.225,104.000
'14:11:56.776',-0.139,-,-,-0.197,102.400
'14:11:56.784',-0.125,-,-,-0.183,100.800
'14:11:56.792',-0.097,-,-,-0.169,98.400
'14:11:56.800',-0.083,-,-,-0.141,96.800
'14:11:56.808',-0.069,-,-,-0.113,94.400
'14:11:56.816',-0.056,-,-,-0.056,92.000
'14:11:56.824',-0.042,-,-,-0.028,89.600
'14:11:56.832',-0.028,-,-,0.000,87.200
'14:11:56.840',-0.028,-,-,0.000,84.000
'14:11:56.848',-0.014,-,-,0.028,81.600
'14:11:56.856',-0.014,-,-,0.042,80.000
'14:11:56.864',0.000,-,-,0.056,78.400
'14:11:56.872',0.042,-,-,0.070,78.400
'14:11:56.880',0.167,-,-,0.169,78.400
'14:11:56.888',0.389,-,-,0.296,79.200
'14:11:56.896',0.528,-,-,0.380,79.200
'14:11:56.904',0.528,-,-,0.380,79.200
'14:11:56.912',0.139,-,-,-0.014,79.200
'14:11:56.920',-0.042,-,-,-0.183,79.200
'14:11:56.928',-0.139,-,-,-0.113,78.400
'14:11:56.936',-0.153,-,-,-0.042,78.400
'14:11:56.944',-0.125,-,-,-0.028,77.600
'14:11:56.952',-0.097,-,-,-0.014,76.800
'14:11:56.960',-0.097,-,-,-0.014,76.000
'14:11:56.968',-0.097,-,-,-0.028,75.200
'14:11:56.976',-0.125,-,-,-0.028,75.200
'14:11:56.984',-0.125,-,-,-0.042,74.400
'14:11:56.992',-0.139,-,-,-0.056,74.400
'14:11:57.000',-0.139,-,-,-0.056,73.600
'14:11:57.008',-0.139,-,-,-0.070,72.800
'14:11:57.016',-0.139,-,-,-0.070,72.800
'14:11:57.024',-0.125,-,-,-0.085,72.800
'14:11:57.032',-0.125,-,-,-0.113,72.800
'14:11:57.040',-0.125,-,-,-0.113,72.800
'14:11:57.048',-0.097,-,-,-0.127,72.800
'14:11:57.056',-0.097,-,-,-0.127,72.800
'14:11:57.064',-0.083,-,-,-0.141,72.800
'14:11:57.072',-0.069,-,-,-0.141,73.600
'14:11:57.080',-0.056,-,-,-0.141,75.200
'14:11:57.088',-0.042,-,-,-0.141,77.600
'14:11:57.096',-0.028,-,-,-0.141,80.000
'14:11:57.104',-0.014,-,-,-0.141,82.400
'14:11:57.112',-0.014,-,-,-0.155,83.200
'14:11:57.120',0.000,-,-,-0.155,84.000
'14:11:57.128',0.014,-,-,-0.141,84.000
'14:11:57.136',0.014,-,-,-0.127,82.400
'14:11:57.144',0.028,-,-,-0.113,80.800
'14:11:57.152',0.028,-,-,-0.070,79.200
'14:11:57.160',0.028,-,-,-0.042,76.800
'14:11:57.168',0.028,-,-,-0.014,74.400
'14:11:57.176',0.042,-,-,0.000,72.000
'14:11:57.184',0.042,-,-,0.028,69.600
'14:11:57.192',0.056,-,-,0.042,68.000
'14:11:57.200',0.056,-,-,0.070,67.200
'14:11:57.208',0.069,-,-,0.085,67.200
'14:11:57.216',0.069,-,-,0.085,66.400
'14:11:57.224',0.083,-,-,0.113,67.200
'14:11:57.232',0.083,-,-,0.127,67.200
'14:11:57.240',0.097,-,-,0.127,67.200
'14:11:57.248',0.097,-,-,0.127,67.200
'14:11:57.256',0.097,-,-,0.127,67.200
'14:11:57.264',0.125,-,-,0.141,67.200
'14:11:57.272',0.125,-,-,0.155,67.200
'14:11:57.280',0.125,-,-,0.141,67.200
'14:11:57.288',0.097,-,-,0.155,66.400
'14:11:57.296',0.083,-,-,0.141,66.400
'14:11:57.304',0.069,-,-,0.127,65.600
'14:11:57.312',0.069,-,-,0.113,65.600
'14:11:57.320',0.056,-,-,0.085,64.800
'14:11:57.328',0.042,-,-,0.085,64.800
'14:11:57.336',0.042,-,-,0.085,64.800
'14:11:57.344',0.139,-,-,0.085,64.000
'14:11:57.352',0.347,-,-,0.366,64.000
'14:11:57.360',0.514,-,-,0.507,64.000
'14:11:57.368',0.514,-,-,0.127,63.200
'14:11:57.376',0.083,-,-,-0.380,63.200
'14:11:57.384',-0.097,-,-,-0.479,63.200
'14:11:57.392',-0.167,-,-,-0.338,62.400
'14:11:57.400',-0.167,-,-,-0.169,62.400
'14:11:57.408',-0.139,-,-,-0.028,62.400
'14:11:57.416',-0.125,-,-,0.000,61.600
'14:11:57.424',-0.125,-,-,0.000,61.600
'14:11:57.432',-0.125,-,-,0.000,60.800
'14:11:57.440',-0.125,-,-,0.000,60.800
'14:11:57.448',-0.097,-,-,0.000,60.800
'14:11:57.456',-0.097,-,-,0.000,60.800
'14:11:57.464',-0.125,-,-,0.000,60.800
'14:11:57.472',-0.125,-,-,0.000,63.200
'14:11:57.480',-0.125,-,-,-0.014,68.800
'14:11:57.488',-0.139,-,-,-0.028,77.600
'14:11:57.496',-0.139,-,-,-0.028,88.800
'14:11:57.504',-0.153,-,-,-0.042,100.800
'14:11:57.512',-0.167,-,-,-0.070,111.200
'14:11:57.520',-0.181,-,-,-0.113,118.400
'14:11:57.528',-0.194,-,-,-0.127,121.600
'14:11:57.536',-0.208,-,-,-0.141,121.600
'14:11:57.544',-0.208,-,-,-0.169,119.200
'14:11:57.552',-0.236,-,-,-0.169,116.800
'14:11:57.560',-0.208,-,-,-0.183,114.400
'14:11:57.568',-0.208,-,-,-0.183,112.000
'14:11:57.576',-0.194,-,-,-0.183,109.600
'14:11:57.584',-0.167,-,-,-0.169,108.000
'14:11:57.592',-0.139,-,-,-0.169,106.400
'14:11:57.600',-0.097,-,-,-0.141,104.800
'14:11:57.608',-0.083,-,-,-0.127,103.200
'14:11:57.616',-0.056,-,-,-0.070,101.600
'14:11:57.624',-0.028,-,-,-0.056,99.200
'14:11:57.632',-0.014,-,-,-0.028,96.800
'14:11:57.640',0.014,-,-,0.000,94.400
'14:11:57.648',0.014,-,-,0.000,91.200
'14:11:57.656',0.028,-,-,0.028,88.000
'14:11:57.664',0.042,-,-,0.056,85.600
'14:11:57.672',0.042,-,-,0.056,82.400
'14:11:57.680',0.042,-,-,0.085,80.000
'14:11:57.688',0.042,-,-,0.085,78.400
'14:11:57.696',0.042,-,-,0.113,78.400
'14:11:57.704',0.042,-,-,0.085,78.400
'14:11:57.712',0.028,-,-,0.085,78.400
'14:11:57.720',0.014,-,-,0.070,79.200
'14:11:57.728',0.014,-,-,0.056,79.200
'14:11:57.736',0.000,-,-,0.056,80.000
'14:11:57.744',0.000,-,-,0.042,80.000
'14:11:57.752',0.000,-,-,0.028,79.200
'14:11:57.760',0.000,-,-,0.028,78.400
'14:11:57.768',0.014,-,-,0.042,78.400
'14:11:57.776',0.014,-,-,0.042,77.600
'14:11:57.784',0.014,-,-,0.056,76.800
'14:11:57.792',0.014,-,-,0.042,76.000
'14:11:57.800',0.014,-,-,0.056,75.200
'14:11:57.808',0.028,-,-,0.056,74.400
'14:11:57.816',0.028,-,-,0.056,73.600
'14:11:57.824',0.028,-,-,0.056,73.600
'14:11:57.832',0.028,-,-,0.056,72.800
'14:11:57.840',0.028,-,-,0.070,72.000
'14:11:57.848',0.014,-,-,0.056,72.000
'14:11:57.856',0.014,-,-,0.056,71.200
'14:11:57.864',0.014,-,-,0.042,70.400
'14:11:57.872',0.014,-,-,0.056,70.400
'14:11:57.880',0.014,-,-,0.056,69.600
'14:11:57.888',0.014,-,-,0.042,68.800
'14:11:57.896',0.000,-,-,0.042,68.000
'14:11:57.904',0.000,-,-,0.042,68.000
'14:11:57.912',0.000,-,-,0.028,67.200
'14:11:57.920',0.000,-,-,0.042,67.200
'14:11:57.928',0.000,-,-,0.028,66.400
'14:11:57.936',0.000,-,-,0.028,66.400
'14:11:57.944',0.000,-,-,0.028,65.600
'14:11:57.952',0.000,-,-,0.014,65.600
'14:11:57.960',0.000,-,-,0.014,65.600
'14:11:57.968',0.014,-,-,0.014,64.800
'14:11:57.976',0.014,-,-,0.028,64.800
'14:11:57.984',0.000,-,-,0.028,64.000
'14:11:57.992',0.000,-,-,0.028,64.000
'14:11:58.000',0.000,-,-,0.028,64.000
'14:11:58.008',0.000,-,-,0.028,63.200
'14:11:58.016',0.000,-,-,0.028,63.200
'14:11:58.024',-0.014,-,-,0.028,63.200
'14:11:58.032',0.000,-,-,-0.028,63.200
'14:11:58.040',0.000,-,-,0.042,62.400
'14:11:58.048',-0.125,-,-,0.042,62.400
'14:11:58.056',-0.292,-,-,0.028,62.400
'14:11:58.064',-0.500,-,-,-0.127,61.600
'14:11:58.072',-0.722,-,-,-0.451,61.600
'14:11:58.080',-0.972,-,-,-0.817,60.800
'14:11:58.088',-1.208,-,-,-1.155,60.800
'14:11:58.096',-1.306,-,-,-1.338,60.800
'14:11:58.104',-1.139,-,-,-1.338,60.000
'14:11:58.112',-0.819,-,-,-1.056,60.000
'14:11:58.120',-0.472,-,-,-0.676,59.200
'14:11:58.128',-0.208,-,-,-0.338,59.200
'14:11:58.136',-0.056,-,-,-0.141,59.200
'14:11:58.144',0.069,-,-,0.042,58.400
'14:11:58.152',0.181,-,-,0.169,58.400
'14:11:58.160',0.236,-,-,0.225,58.400
'14:11:58.168',0.250,-,-,0.239,58.400
'14:11:58.176',0.264,-,-,0.239,57.600
'14:11:58.184',0.278,-,-,0.239,57.600
'14:11:58.192',0.278,-,-,0.239,57.600
'14:11:58.200',0.292,-,-,0.239,57.600
'14:11:58.208',0.319,-,-,0.239,59.200
'14:11:58.216',0.347,-,-,0.239,62.400
'14:11:58.224',0.375,-,-,0.239,68.000
'14:11:58.232',0.389,-,-,0.254,76.800
'14:11:58.240',0.417,-,-,0.254,87.200
'14:11:58.248',0.431,-,-,0.268,98.400
'14:11:58.256',0.458,-,-,0.268,107.200
'14:11:58.264',0.486,-,-,0.296,113.600
'14:11:58.272',0.500,-,-,0.296,116.000
'14:11:58.280',0.514,-,-,0.296,116.000
'14:11:58.288',0.514,-,-,0.296,115.200
'14:11:58.296',0.514,-,-,0.310,113.600
'14:11:58.304',0.528,-,-,0.310,111.200
'14:11:58.312',0.528,-,-,0.310,109.600
'14:11:58.320',0.528,-,-,0.338,107.200
'14:11:58.328',0.514,-,-,0.310,105.600
'14:11:58.336',0.486,-,-,0.296,104.000
'14:11:58.344',0.458,-,-,0.268,102.400
'14:11:58.352',0.403,-,-,0.268,100.800
'14:11:58.360',0.361,-,-,0.254,99.200
'14:11:58.368',0.306,-,-,0.197,96.800
'14:11:58.376',0.264,-,-,0.183,94.400
'14:11:58.384',0.208,-,-,0.155,92.000
'14:11:58.392',0.181,-,-,0.127,89.600
'14:11:58.400',0.153,-,-,0.141,86.400
'14:11:58.408',0.125,-,-,0.127,84.000
'14:11:58.416',0.083,-,-,0.085,81.600
'14:11:58.424',0.069,-,-,0.085,79.200
'14:11:58.432',0.042,-,-,0.070,77.600
'14:11:58.440',0.028,-,-,0.085,76.800
'14:11:58.448',0.014,-,-,0.056,76.800
'14:11:58.456',0.028,-,-,0.056,76.800
'14:11:58.464',0.014,-,-,0.056,77.600
'14:11:58.472',0.014,-,-,0.042,77.600
'14:11:58.480',0.000,-,-,0.028,77.600
'14:11:58.488',0.000,-,-,0.042,77.600
'14:11:58.496',0.000,-,-,0.028,77.600
'14:11:58.504',0.000,-,-,0.014,76.800
'14:11:58.512',0.000,-,-,0.028,76.000
'14:11:58.520',0.000,-,-,0.028,75.200
'14:11:58.528',0.000,-,-,0.028,74.400
'14:11:58.536',0.000,-,-,0.028,73.600
'14:11:58.544',0.000,-,-,0.028,72.800
'14:11:58.552',0.000,-,-,0.042,72.000
'14:11:58.560',0.014,-,-,0.028,72.000
'14:11:58.568',0.000,-,-,0.042,71.200
'14:11:58.576',-0.014,-,-,0.028,70.400
'14:11:58.584',-0.014,-,-,0.028,69.600
'14:11:58.592',-0.014,-,-,0.028,69.600
'14:11:58.600',-0.014,-,-,0.042,68.800
'14:11:58.608',-0.014,-,-,0.028,68.000
'14:11:58.616',-0.014,-,-,0.028,68.000
'14:11:58.624',0.000,-,-,0.028,67.200
'14:11:58.632',0.097,-,-,0.141,66.400
'14:11:58.640',0.319,-,-,0.338,66.400
'14:11:58.648',0.458,-,-,0.451,65.600
'14:11:58.656',0.319,-,-,0.042,64.800
'14:11:58.664',0.083,-,-,-0.310,64.800
'14:11:58.672',-0.069,-,-,-0.366,64.000
'14:11:58.680',-0.181,-,-,-0.282,64.000
'14:11:58.688',-0.208,-,-,-0.169,63.200
'14:11:58.696',-0.181,-,-,-0.070,63.200
'14:11:58.704',-0.181,-,-,-0.056,62.400
'14:11:58.712',-0.181,-,-,-0.070,62.400
'14:11:58.720',-0.181,-,-,-0.070,62.400
'14:11:58.728',-0.181,-,-,-0.085,61.600
'14:11:58.736',-0.181,-,-,-0.070,61.600
'14:11:58.744',-0.181,-,-,-0.070,61.600
'14:11:58.752',-0.181,-,-,-0.070,61.600
'14:11:58.760',-0.181,-,-,-0.085,62.400
'14:11:58.768',-0.194,-,-,-0.070,65.600
'14:11:58.776',-0.194,-,-,-0.085,70.400
'14:11:58.784',-0.194,-,-,-0.113,79.200
'14:11:58.792',-0.194,-,-,-0.127,89.600
'14:11:58.800',-0.208,-,-,-0.141,100.000
'14:11:58.808',-0.250,-,-,-0.141,108.800
'14:11:58.816',-0.264,-,-,-0.197,113.600
'14:11:58.824',-0.278,-,-,-0.197,116.000
'14:11:58.832',-0.306,-,-,-0.239,115.200
'14:11:58.840',-0.319,-,-,-0.239,113.600
'14:11:58.848',-0.319,-,-,-0.268,112.000
'14:11:58.856',-0.319,-,-,-0.282,109.600
'14:11:58.864',-0.306,-,-,-0.282,108.000
'14:11:58.872',-0.292,-,-,-0.282,106.400
'14:11:58.880',-0.292,-,-,-0.282,104.800
'14:11:58.888',-0.278,-,-,-0.268,103.200
'14:11:58.896',-0.236,-,-,-0.254,101.600
'14:11:58.904',-0.194,-,-,-0.239,100.000
'14:11:58.912',-0.181,-,-,-0.183,98.400
'14:11:58.920',-0.167,-,-,-0.155,96.000
'14:11:58.928',-0.139,-,-,-0.113,93.600
'14:11:58.936',-0.097,-,-,-0.070,90.400
'14:11:58.944',-0.069,-,-,-0.056,88.000
'14:11:58.952',-0.056,-,-,-0.014,84.800
'14:11:58.960',-0.056,-,-,0.000,81.600
'14:11:58.968',-0.042,-,-,0.000,79.200
'14:11:58.976',-0.042,-,-,0.028,76.800
'14:11:58.984',-0.028,-,-,0.042,76.000
'14:11:58.992',-0.028,-,-,0.056,76.000
'14:11:59.000',-0.028,-,-,0.070,76.000
'14:11:59.008',-0.042,-,-,0.056,76.800
'14:11:59.016',-0.056,-,-,0.056,76.800
'14:11:59.024',-0.069,-,-,0.042,77.600
'14:11:59.032',-0.083,-,-,0.028,77.600
'14:11:59.040',-0.069,-,-,0.028,76.800
'14:11:59.048',-0.056,-,-,0.000,76.800
'14:11:59.056',-0.056,-,-,0.000,76.000
'14:11:59.064',-0.069,-,-,0.000,75.200
'14:11:59.072',-0.069,-,-,0.000,74.400
'14:11:59.080',-0.069,-,-,0.000,73.600
'14:11:59.088',-0.056,-,-,0.014,72.800
'14:11:59.096',-0.042,-,-,0.000,72.800
'14:11:59.104',-0.028,-,-,0.014,72.000
'14:11:59.112',-0.014,-,-,0.028,71.200
'14:11:59.120',-0.014,-,-,0.028,70.400
'14:11:59.128',0.000,-,-,0.042,70.400
'14:11:59.136',0.000,-,-,0.028,69.600
'14:11:59.144',-0.014,-,-,0.042,69.600
'14:11:59.152',-0.028,-,-,0.028,68.800
'14:11:59.160',-0.042,-,-,0.028,68.000
'14:11:59.168',-0.056,-,-,0.028,68.000
'14:11:59.176',-0.069,-,-,0.014,67.200
'14:11:59.184',-0.056,-,-,0.028,67.200
'14:11:59.192',-0.042,-,-,0.028,66.400
'14:11:59.200',-0.028,-,-,0.028,66.400
'14:11:59.208',-0.028,-,-,0.042,65.600
'14:11:59.216',0.028,-,-,0.056,65.600
'14:11:59.224',0.208,-,-,0.239,64.800
'14:11:59.232',0.472,-,-,0.408,64.800
'14:11:59.240',0.528,-,-,0.451,64.800
'14:11:59.248',0.292,-,-,-0.056,64.000
'14:11:59.256',0.069,-,-,-0.352,64.000
'14:11:59.264',-0.056,-,-,-0.366,64.000
'14:11:59.272',-0.125,-,-,-0.268,63.200
'14:11:59.280',-0.125,-,-,-0.141,63.200
'14:11:59.288',-0.069,-,-,-0.028,63.200
'14:11:59.296',-0.056,-,-,-0.028,63.200
'14:11:59.304',-0.042,-,-,-0.028,63.200
'14:11:59.312',-0.042,-,-,-0.028,62.400
'14:11:59.320',-0.028,-,-,-0.028,62.400
'14:11:59.328',-0.042,-,-,-0.028,62.400
'14:11:59.336',-0.042,-,-,-0.028,63.200
'14:11:59.344',-0.042,-,-,-0.042,64.000
'14:11:59.352',-0.028,-,-,-0.042,68.000
'14:11:59.360',-0.028,-,-,-0.042,74.400
'14:11:59.368',-0.028,-,-,-0.056,84.800
'14:11:59.376',-0.028,-,-,-0.056,96.800
'14:11:59.384',-0.028,-,-,-0.070,108.000
'14:11:59.392',-0.042,-,-,-0.070,116.800
'14:11:59.400',-0.056,-,-,-0.113,121.600
'14:11:59.408',-0.069,-,-,-0.113,122.400
'14:11:59.416',-0.083,-,-,-0.141,120.800
'14:11:59.424',-0.097,-,-,-0.169,119.200
'14:11:59.432',-0.097,-,-,-0.183,116.800
'14:11:59.440',-0.097,-,-,-0.183,114.400
'14:11:59.448',-0.083,-,-,-0.197,112.000
'14:11:59.456',-0.069,-,-,-0.197,110.400
'14:11:59.464',-0.056,-,-,-0.197,108.800
'14:11:59.472',-0.028,-,-,-0.183,108.000
'14:11:59.480',-0.014,-,-,-0.169,106.400
'14:11:59.488',0.014,-,-,-0.155,104.000
'14:11:59.496',0.028,-,-,-0.141,102.400
'14:11:59.504',0.042,-,-,-0.113,100.000
'14:11:59.512',0.056,-,-,-0.070,97.600
'14:11:59.520',0.069,-,-,-0.042,95.200
'14:11:59.528',0.083,-,-,-0.014,92.800
'14:11:59.536',0.125,-,-,0.000,90.400
'14:11:59.544',0.125,-,-,0.028,87.200
'14:11:59.552',0.139,-,-,0.056,84.800
'14:11:59.560',0.139,-,-,0.085,83.200
'14:11:59.568',0.139,-,-,0.113,81.600
'14:11:59.576',0.139,-,-,0.127,80.800
'14:11:59.584',0.139,-,-,0.141,80.800
'14:11:59.592',0.125,-,-,0.127,80.800
'14:11:59.600',0.097,-,-,0.127,80.800
'14:11:59.608',0.097,-,-,0.085,80.800
'14:11:59.616',0.083,-,-,0.085,80.800
'14:11:59.624',0.069,-,-,0.085,80.800
'14:11:59.632',0.069,-,-,0.070,80.800
'14:11:59.640',0.069,-,-,0.056,80.000
'14:11:59.648',0.069,-,-,0.056,79.200
'14:11:59.656',0.069,-,-,0.056,78.400
'14:11:59.664',0.056,-,-,0.056,77.600
'14:11:59.672',0.056,-,-,0.056,76.800
'14:11:59.680',0.056,-,-,0.070,76.000
'14:11:59.688',0.069,-,-,0.056,75.200
'14:11:59.696',0.069,-,-,0.070,75.200
'14:11:59.704',0.069,-,-,0.056,74.400
'14:11:59.712',0.069,-,-,0.070,73.600
'14:11:59.720',0.069,-,-,0.056,72.800
'14:11:59.728',0.069,-,-,0.056,72.800
'14:11:59.736',0.069,-,-,0.070,72.000
'14:11:59.744',0.069,-,-,0.056,71.200
'14:11:59.752',0.069,-,-,0.056,70.400
'14:11:59.760',0.056,-,-,0.056,70.400
'14:11:59.768',0.056,-,-,0.056,69.600
'14:11:59.776',0.042,-,-,0.056,68.800
'14:11:59.784',0.042,-,-,0.056,68.800
'14:11:59.792',0.028,-,-,0.056,68.000
'14:11:59.800',0.028,-,-,0.042,68.000
'14:11:59.808',0.028,-,-,0.155,67.200
'14:11:59.816',0.000,-,-,0.014,67.200
'14:11:59.824',0.000,-,-,0.000,66.400
'14:11:59.832',0.014,-,-,0.028,66.400
'14:11:59.840',0.014,-,-,0.028,65.600
'14:11:59.848',0.028,-,-,0.014,65.600
'14:11:59.856',0.028,-,-,0.042,64.800
'14:11:59.864',0.028,-,-,0.042,64.800
'14:11:59.872',0.028,-,-,0.028,64.000
'14:11:59.880',0.028,-,-,0.042,64.000
'14:11:59.888',0.028,-,-,0.042,64.000
'14:11:59.896',0.028,-,-,0.042,63.200
'14:11:59.904',0.028,-,-,0.028,63.200
'14:11:59.912',0.014,-,-,0.028,62.400
'14:11:59.920',0.028,-,-,0.028,62.400
'14:11:59.928',0.028,-,-,0.042,61.600
'14:11:59.936',0.042,-,-,0.056,61.600
'14:11:59.944',0.139,-,-,0.113,61.600
'14:11:59.952',0.375,-,-,0.338,60.800
'14:11:59.960',0.542,-,-,0.493,60.800
'14:11:59.968',0.569,-,-,0.197,60.800
'14:11:59.976',0.181,-,-,-0.338,60.800
'14:11:59.984',-0.014,-,-,-0.479,60.000
'14:11:59.992',-0.083,-,-,-0.352,60.000
'14:12:00.000',-0.097,-,-,-0.239,60.000
'14:12:00.008',-0.069,-,-,-0.070,59.200
'14:12:00.016',-0.056,-,-,-0.014,59.200
'14:12:00.024',-0.056,-,-,-0.014,59.200
'14:12:00.032',-0.056,-,-,-0.014,58.400
'14:12:00.040',-0.069,-,-,-0.028,58.400
'14:12:00.048',-0.069,-,-,-0.028,58.400
'14:12:00.056',-0.069,-,-,-0.042,58.400
'14:12:00.064',-0.069,-,-,-0.028,58.400
