'Elapsed time','I','II','III','MCL1','ABP','PAP'
'38:25:04.544',-0.019,-,-,0.030,101.520,14.400
'38:25:04.552',-0.019,-,-,0.030,102.360,15.200
'38:25:04.560',-0.019,-,-,0.030,103.080,15.600
'38:25:04.568',-0.019,-,-,0.000,103.920,15.600
'38:25:04.576',-0.019,-,-,0.030,104.760,14.800
'38:25:04.584',-0.019,-,-,0.030,106.320,13.200
'38:25:04.592',-0.019,-,-,0.000,107.160,12.400
'38:25:04.600',-0.019,-,-,0.030,107.160,11.600
'38:25:04.608',-0.010,-,-,0.030,107.880,12.000
'38:25:04.616',-0.010,-,-,0.030,107.880,12.800
'38:25:04.624',-0.010,-,-,0.030,107.880,13.600
'38:25:04.632',-0.010,-,-,0.000,107.880,14.400
'38:25:04.640',0.000,-,-,0.030,107.160,15.200
'38:25:04.648',0.010,-,-,0.000,106.320,15.200
'38:25:04.656',0.019,-,-,0.000,106.320,14.800
'38:25:04.664',0.038,-,-,0.000,104.760,14.400
'38:25:04.672',0.048,-,-,-0.030,103.920,14.400
'38:25:04.680',0.038,-,-,-0.030,103.080,14.800
'38:25:04.688',0.029,-,-,0.000,102.360,15.600
'38:25:04.696',0.010,-,-,0.000,101.520,17.200
'38:25:04.704',-0.010,-,-,0.000,99.960,18.800
'38:25:04.712',-0.029,-,-,0.000,98.280,20.800
'38:25:04.720',-0.029,-,-,0.000,96.720,20.800
'38:25:04.728',-0.038,-,-,0.000,95.880,19.200
'38:25:04.736',-0.048,-,-,0.000,94.320,16.000
'38:25:04.744',-0.096,-,-,0.030,92.760,14.000
'38:25:04.752',-0.154,-,-,0.139,91.920,14.000
'38:25:04.760',-0.106,-,-,0.139,89.520,16.000
'38:25:04.768',0.010,-,-,0.109,87.120,19.200
'38:25:04.776',0.192,-,-,-0.069,84.720,22.000
'38:25:04.784',0.308,-,-,-0.406,81.480,23.600
'38:25:04.792',0.212,-,-,-0.436,79.080,23.600
'38:25:04.800',0.067,-,-,-0.069,75.960,23.200
'38:25:04.808',0.029,-,-,0.000,73.560,23.200
'38:25:04.816',0.029,-,-,-0.030,71.160,23.200
'38:25:04.824',0.029,-,-,-0.069,69.480,22.000
'38:25:04.832',0.019,-,-,0.000,68.760,19.600
'38:25:04.840',0.019,-,-,-0.030,67.920,19.200
'38:25:04.848',0.019,-,-,-0.030,69.480,24.800
'38:25:04.856',0.019,-,-,-0.030,71.880,34.400
'38:25:04.864',0.019,-,-,-0.030,75.960,42.400
'38:25:04.872',0.029,-,-,-0.030,80.760,46.800
'38:25:04.880',0.029,-,-,-0.030,86.280,46.400
'38:25:04.888',0.029,-,-,0.000,91.080,43.600
'38:25:04.896',0.029,-,-,-0.030,95.880,41.200
'38:25:04.904',0.038,-,-,0.000,99.120,40.400
'38:25:04.912',0.038,-,-,-0.030,101.520,40.800
'38:25:04.920',0.048,-,-,-0.069,103.080,42.400
'38:25:04.928',0.048,-,-,-0.030,104.760,46.000
'38:25:04.936',0.048,-,-,-0.069,104.760,50.400
'38:25:04.944',0.048,-,-,-0.069,105.480,53.200
'38:25:04.952',0.058,-,-,-0.069,105.480,52.400
'38:25:04.960',0.058,-,-,-0.069,105.480,49.600
'38:25:04.968',0.067,-,-,-0.069,107.160,46.400
'38:25:04.976',0.058,-,-,-0.069,109.560,44.000
'38:25:04.984',0.058,-,-,-0.069,111.960,43.200
'38:25:04.992',0.048,-,-,-0.069,114.360,44.800
'38:25:05.000',0.029,-,-,-0.069,115.920,46.800
'38:25:05.008',0.010,-,-,-0.030,116.760,48.400
'38:25:05.016',0.000,-,-,0.000,115.920,48.800
'38:25:05.024',-0.029,-,-,0.000,113.520,48.400
'38:25:05.032',-0.048,-,-,0.000,111.120,46.400
'38:25:05.040',-0.067,-,-,0.030,107.880,44.400
'38:25:05.048',-0.077,-,-,0.030,104.760,42.000
'38:25:05.056',-0.087,-,-,0.069,101.520,40.400
'38:25:05.064',-0.087,-,-,0.069,98.280,38.800
'38:25:05.072',-0.087,-,-,0.069,95.160,38.400
'38:25:05.080',-0.077,-,-,0.069,93.480,38.000
'38:25:05.088',-0.077,-,-,0.030,92.760,36.800
'38:25:05.096',-0.067,-,-,0.069,91.080,35.600
'38:25:05.104',-0.058,-,-,0.030,91.080,34.800
'38:25:05.112',-0.058,-,-,0.030,90.360,32.800
'38:25:05.120',-0.048,-,-,0.030,90.360,30.000
'38:25:05.128',-0.038,-,-,0.000,89.520,28.400
'38:25:05.136',-0.038,-,-,0.000,89.520,29.600
'38:25:05.144',-0.029,-,-,0.000,89.520,32.800
'38:25:05.152',-0.029,-,-,0.000,90.360,35.600
'38:25:05.160',-0.029,-,-,0.000,92.760,37.200
'38:25:05.168',-0.029,-,-,0.000,95.160,37.600
'38:25:05.176',-0.019,-,-,0.000,97.560,36.800
'38:25:05.184',-0.019,-,-,0.000,99.960,34.400
'38:25:05.192',-0.019,-,-,0.000,101.520,32.000
'38:25:05.200',-0.019,-,-,0.000,102.360,30.000
'38:25:05.208',-0.019,-,-,0.000,103.080,28.800
'38:25:05.216',-0.019,-,-,0.000,103.080,28.800
'38:25:05.224',-0.019,-,-,0.000,103.920,29.600
'38:25:05.232',-0.019,-,-,0.000,104.760,30.400
'38:25:05.240',-0.019,-,-,0.000,105.480,30.800
'38:25:05.248',-0.019,-,-,0.000,106.320,30.800
'38:25:05.256',-0.019,-,-,0.000,107.160,30.000
'38:25:05.264',-0.019,-,-,0.000,107.880,29.200
'38:25:05.272',-0.010,-,-,0.000,108.720,28.800
'38:25:05.280',0.000,-,-,0.000,109.560,28.400
'38:25:05.288',0.000,-,-,0.000,109.560,28.800
'38:25:05.296',0.000,-,-,0.000,109.560,28.800
'38:25:05.304',0.010,-,-,0.000,109.560,28.400
'38:25:05.312',0.029,-,-,0.000,108.720,28.400
'38:25:05.320',0.038,-,-,-0.030,107.880,28.000
'38:25:05.328',0.029,-,-,-0.030,107.160,28.000
'38:25:05.336',0.029,-,-,-0.030,106.320,28.000
'38:25:05.344',0.010,-,-,0.000,106.320,28.000
'38:25:05.352',-0.010,-,-,0.000,105.480,28.400
'38:25:05.360',-0.029,-,-,0.000,103.920,28.000
'38:25:05.368',-0.038,-,-,0.000,103.080,27.600
'38:25:05.376',-0.038,-,-,0.000,101.520,26.800
'38:25:05.384',-0.048,-,-,0.000,99.960,26.400
'38:25:05.392',-0.096,-,-,0.030,98.280,26.400
'38:25:05.400',-0.154,-,-,0.109,97.560,28.000
'38:25:05.408',-0.154,-,-,0.139,96.720,30.000
'38:25:05.416',-0.010,-,-,0.109,95.880,31.200
'38:25:05.424',0.183,-,-,-0.069,95.160,31.200
'38:25:05.432',0.327,-,-,-0.406,94.320,30.400
'38:25:05.440',0.260,-,-,-0.475,92.760,29.600
'38:25:05.448',0.106,-,-,-0.139,90.360,28.400
'38:25:05.456',0.019,-,-,0.000,87.120,28.000
'38:25:05.464',0.010,-,-,0.000,83.880,28.800
'38:25:05.472',0.010,-,-,0.000,81.480,30.000
'38:25:05.480',0.010,-,-,0.000,79.080,30.000
'38:25:05.488',0.010,-,-,0.000,78.360,28.800
'38:25:05.496',0.010,-,-,0.000,79.080,28.800
'38:25:05.504',0.010,-,-,0.000,82.320,32.000
'38:25:05.512',0.019,-,-,0.000,86.280,38.800
'38:25:05.520',0.029,-,-,0.000,91.080,47.200
'38:25:05.528',0.029,-,-,0.000,96.720,54.800
'38:25:05.536',0.029,-,-,0.000,101.520,59.200
'38:25:05.544',0.029,-,-,0.000,105.480,58.800
'38:25:05.552',0.029,-,-,-0.030,109.560,54.800
'38:25:05.560',0.038,-,-,-0.030,111.960,50.400
'38:25:05.568',0.038,-,-,-0.030,114.360,48.000
'38:25:05.576',0.048,-,-,-0.030,115.080,48.400
'38:25:05.584',0.048,-,-,-0.069,116.760,50.000
'38:25:05.592',0.048,-,-,-0.030,117.480,53.200
'38:25:05.600',0.058,-,-,-0.069,118.320,57.200
'38:25:05.608',0.058,-,-,-0.069,118.320,60.800
'38:25:05.616',0.058,-,-,-0.069,118.320,60.800
'38:25:05.624',0.058,-,-,-0.069,119.160,58.000
'38:25:05.632',0.048,-,-,-0.069,120.720,54.400
'38:25:05.640',0.038,-,-,-0.069,123.120,53.200
'38:25:05.648',0.029,-,-,-0.030,125.520,53.200
'38:25:05.656',0.010,-,-,0.000,127.080,53.600
'38:25:05.664',-0.010,-,-,0.000,127.920,54.400
'38:25:05.672',-0.029,-,-,0.000,127.080,54.400
'38:25:05.680',-0.048,-,-,0.000,124.680,53.200
'38:25:05.688',-0.067,-,-,0.030,122.280,50.800
'38:25:05.696',-0.077,-,-,0.030,118.320,48.400
'38:25:05.704',-0.077,-,-,0.069,114.360,46.000
'38:25:05.712',-0.087,-,-,0.030,111.120,43.600
'38:25:05.720',-0.077,-,-,0.069,107.880,42.800
'38:25:05.728',-0.077,-,-,0.030,104.760,42.800
'38:25:05.736',-0.067,-,-,0.030,103.080,43.200
'38:25:05.744',-0.058,-,-,0.030,102.360,42.400
'38:25:05.752',-0.048,-,-,0.000,101.520,39.600
'38:25:05.760',-0.038,-,-,0.000,101.520,38.400
'38:25:05.768',-0.038,-,-,0.000,103.080,40.000
'38:25:05.776',-0.038,-,-,0.000,104.760,42.400
'38:25:05.784',-0.038,-,-,0.000,107.880,44.800
'38:25:05.792',-0.029,-,-,0.000,110.280,46.400
'38:25:05.800',-0.029,-,-,0.000,112.680,46.800
'38:25:05.808',-0.029,-,-,0.000,113.520,44.800
'38:25:05.816',-0.029,-,-,0.000,114.360,42.000
'38:25:05.824',-0.019,-,-,0.000,114.360,39.200
'38:25:05.832',-0.019,-,-,0.000,114.360,37.600
'38:25:05.840',-0.019,-,-,0.000,115.080,37.200
'38:25:05.848',-0.019,-,-,0.000,115.920,38.400
'38:25:05.856',-0.019,-,-,0.000,116.760,40.000
'38:25:05.864',-0.029,-,-,0.000,117.480,41.200
'38:25:05.872',-0.019,-,-,0.000,118.320,41.200
'38:25:05.880',-0.019,-,-,0.000,119.160,40.000
'38:25:05.888',-0.019,-,-,0.000,119.880,38.400
'38:25:05.896',-0.019,-,-,0.000,119.880,36.400
'38:25:05.904',-0.019,-,-,0.000,120.720,35.600
'38:25:05.912',-0.019,-,-,0.000,120.720,35.200
'38:25:05.920',-0.010,-,-,0.000,119.880,35.600
'38:25:05.928',0.000,-,-,0.000,119.880,36.400
'38:25:05.936',0.000,-,-,0.000,119.160,37.200
'38:25:05.944',0.000,-,-,0.000,118.320,37.600
'38:25:05.952',0.010,-,-,0.000,117.480,37.600
'38:25:05.960',0.029,-,-,-0.030,116.760,37.200
'38:25:05.968',0.038,-,-,-0.030,115.080,36.400
'38:25:05.976',0.038,-,-,-0.069,114.360,35.600
'38:25:05.984',0.029,-,-,-0.030,112.680,35.200
'38:25:05.992',0.019,-,-,-0.030,111.960,34.400
'38:25:06.000',-0.010,-,-,0.000,111.120,34.000
'38:25:06.008',-0.029,-,-,0.000,109.560,34.000
'38:25:06.016',-0.038,-,-,0.000,107.880,33.200
'38:25:06.024',-0.038,-,-,0.000,106.320,32.000
'38:25:06.032',-0.058,-,-,0.000,104.760,31.600
'38:25:06.040',-0.106,-,-,0.069,102.360,33.200
'38:25:06.048',-0.154,-,-,0.139,99.960,35.600
'38:25:06.056',-0.106,-,-,0.139,97.560,38.000
'38:25:06.064',0.048,-,-,0.069,94.320,38.800
'38:25:06.072',0.269,-,-,-0.178,91.080,38.800
'38:25:06.080',0.385,-,-,-0.475,88.680,37.200
'38:25:06.088',0.269,-,-,-0.554,86.280,35.200
'38:25:06.096',0.096,-,-,-0.139,83.880,33.200
'38:25:06.104',0.029,-,-,0.000,81.480,31.200
'38:25:06.112',0.019,-,-,0.000,79.080,30.000
'38:25:06.120',0.029,-,-,-0.030,78.360,30.000
'38:25:06.128',0.029,-,-,-0.030,77.520,31.600
'38:25:06.136',0.029,-,-,0.000,78.360,33.200
'38:25:06.144',0.029,-,-,0.000,80.760,33.200
'38:25:06.152',0.029,-,-,-0.030,84.720,33.600
'38:25:06.160',0.029,-,-,-0.030,90.360,37.200
'38:25:06.168',0.038,-,-,-0.030,96.720,42.800
'38:25:06.176',0.038,-,-,-0.030,102.360,49.600
'38:25:06.184',0.048,-,-,-0.030,107.880,54.800
'38:25:06.192',0.048,-,-,-0.030,111.960,58.000
'38:25:06.200',0.058,-,-,-0.069,115.080,56.800
'38:25:06.208',0.058,-,-,-0.069,116.760,53.200
'38:25:06.216',0.058,-,-,-0.069,117.480,49.200
'38:25:06.224',0.058,-,-,-0.069,117.480,46.800
'38:25:06.232',0.067,-,-,-0.069,118.320,46.400
'38:25:06.240',0.067,-,-,-0.069,118.320,47.200
'38:25:06.248',0.067,-,-,-0.069,118.320,48.000
'38:25:06.256',0.077,-,-,-0.069,119.160,49.200
'38:25:06.264',0.077,-,-,-0.069,120.720,49.600
'38:25:06.272',0.077,-,-,-0.069,123.120,49.600
'38:25:06.280',0.058,-,-,-0.069,125.520,49.200
'38:25:06.288',0.048,-,-,-0.069,128.760,48.400
'38:25:06.296',0.038,-,-,-0.030,129.480,46.800
'38:25:06.304',0.019,-,-,0.000,129.480,45.200
'38:25:06.312',0.000,-,-,0.000,127.920,43.200
'38:25:06.320',-0.019,-,-,0.000,125.520,40.800
'38:25:06.328',-0.038,-,-,0.000,122.280,38.400
'38:25:06.336',-0.048,-,-,0.030,119.160,36.800
'38:25:06.344',-0.058,-,-,0.030,115.080,36.800
'38:25:06.352',-0.067,-,-,0.030,111.960,36.800
'38:25:06.360',-0.067,-,-,0.030,107.880,34.400
'38:25:06.368',-0.058,-,-,0.030,104.760,29.600
'38:25:06.376',-0.048,-,-,0.030,102.360,26.000
'38:25:06.384',-0.048,-,-,0.000,100.680,24.800
'38:25:06.392',-0.038,-,-,0.030,98.280,25.200
'38:25:06.400',-0.029,-,-,0.000,97.560,26.400
'38:25:06.408',-0.019,-,-,0.000,96.720,27.200
'38:25:06.416',-0.019,-,-,0.000,96.720,27.600
'38:25:06.424',-0.019,-,-,0.000,98.280,27.200
'38:25:06.432',-0.019,-,-,0.000,99.960,26.400
'38:25:06.440',-0.019,-,-,0.000,103.080,24.800
'38:25:06.448',-0.019,-,-,0.000,105.480,23.600
'38:25:06.456',-0.010,-,-,0.000,107.160,22.000
'38:25:06.464',-0.010,-,-,0.000,107.880,21.200
'38:25:06.472',-0.019,-,-,0.000,108.720,20.800
'38:25:06.480',-0.019,-,-,0.000,109.560,20.800
'38:25:06.488',-0.019,-,-,0.000,109.560,22.000
'38:25:06.496',-0.010,-,-,0.000,110.280,22.800
'38:25:06.504',-0.010,-,-,0.000,111.120,23.200
'38:25:06.512',-0.019,-,-,0.000,112.680,22.400
'38:25:06.520',-0.019,-,-,0.000,113.520,22.000
'38:25:06.528',-0.019,-,-,0.000,114.360,21.200
'38:25:06.536',-0.019,-,-,0.000,115.080,20.800
'38:25:06.544',-0.010,-,-,0.000,115.920,20.400
'38:25:06.552',-0.019,-,-,0.000,115.920,20.800
'38:25:06.560',-0.010,-,-,0.000,116.760,21.600
'38:25:06.568',0.000,-,-,0.000,116.760,21.600
'38:25:06.576',0.000,-,-,0.000,115.920,20.800
'38:25:06.584',0.010,-,-,0.000,115.080,19.600
'38:25:06.592',0.010,-,-,0.000,114.360,19.200
'38:25:06.600',0.029,-,-,0.000,113.520,18.800
'38:25:06.608',0.038,-,-,-0.030,111.960,18.400
'38:25:06.616',0.048,-,-,-0.069,111.120,18.800
'38:25:06.624',0.048,-,-,-0.069,109.560,19.600
'38:25:06.632',0.038,-,-,-0.069,108.720,19.600
'38:25:06.640',0.029,-,-,-0.030,107.160,18.800
'38:25:06.648',0.000,-,-,-0.030,106.320,17.200
'38:25:06.656',-0.019,-,-,0.000,104.760,15.200
'38:25:06.664',-0.029,-,-,0.000,103.080,13.200
'38:25:06.672',-0.029,-,-,0.000,101.520,12.400
'38:25:06.680',-0.048,-,-,0.000,99.960,12.800
'38:25:06.688',-0.096,-,-,0.000,98.280,14.400
'38:25:06.696',-0.163,-,-,0.139,96.720,15.600
'38:25:06.704',-0.163,-,-,0.139,94.320,15.200
'38:25:06.712',0.000,-,-,0.109,92.760,14.000
'38:25:06.720',0.221,-,-,-0.109,89.520,12.800
'38:25:06.728',0.375,-,-,-0.475,86.280,12.000
'38:25:06.736',0.308,-,-,-0.584,83.160,12.400
'38:25:06.744',0.125,-,-,-0.178,79.920,13.200
'38:25:06.752',0.038,-,-,-0.069,77.520,14.800
'38:25:06.760',0.029,-,-,-0.030,75.120,16.400
'38:25:06.768',0.029,-,-,-0.069,72.720,16.000
'38:25:06.776',0.029,-,-,-0.069,71.880,12.400
'38:25:06.784',0.029,-,-,-0.069,71.160,7.200
'38:25:06.792',0.019,-,-,-0.069,71.880,4.800
'38:25:06.800',0.029,-,-,-0.030,75.120,8.000
'38:25:06.808',0.029,-,-,-0.069,79.080,15.600
'38:25:06.816',0.029,-,-,-0.069,83.880,24.400
'38:25:06.824',0.029,-,-,-0.069,89.520,32.800
'38:25:06.832',0.038,-,-,-0.069,95.160,38.400
'38:25:06.840',0.038,-,-,-0.069,99.120,39.200
'38:25:06.848',0.048,-,-,-0.069,103.080,36.400
'38:25:06.856',0.048,-,-,-0.069,105.480,32.000
'38:25:06.864',0.048,-,-,-0.069,107.160,28.000
'38:25:06.872',0.048,-,-,-0.069,108.720,26.000
'38:25:06.880',0.058,-,-,-0.069,108.720,26.000
'38:25:06.888',0.058,-,-,-0.069,108.720,28.000
'38:25:06.896',0.058,-,-,-0.069,108.720,30.800
'38:25:06.904',0.058,-,-,-0.069,109.560,32.800
'38:25:06.912',0.058,-,-,-0.069,110.280,33.200
'38:25:06.920',0.058,-,-,-0.069,111.960,31.600
'38:25:06.928',0.048,-,-,-0.069,114.360,28.800
'38:25:06.936',0.038,-,-,-0.069,116.760,26.400
'38:25:06.944',0.029,-,-,-0.069,119.160,24.800
'38:25:06.952',0.010,-,-,-0.030,119.160,24.400
'38:25:06.960',-0.010,-,-,0.000,118.320,24.800
'38:25:06.968',-0.029,-,-,0.000,116.760,25.600
'38:25:06.976',-0.048,-,-,0.000,114.360,25.600
'38:25:06.984',-0.067,-,-,0.000,111.120,24.800
'38:25:06.992',-0.077,-,-,0.030,107.880,23.200
'38:25:07.000',-0.087,-,-,0.069,103.920,20.800
'38:25:07.008',-0.077,-,-,0.030,100.680,18.000
'38:25:07.016',-0.077,-,-,0.069,97.560,15.200
'38:25:07.024',-0.067,-,-,0.030,95.160,14.400
'38:25:07.032',-0.067,-,-,0.030,93.480,15.200
'38:25:07.040',-0.058,-,-,0.030,91.920,17.200
'38:25:07.048',-0.048,-,-,0.000,91.920,19.200
'38:25:07.056',-0.048,-,-,0.000,91.920,20.800
'38:25:07.064',-0.038,-,-,0.000,93.480,20.800
'38:25:07.072',-0.038,-,-,0.000,95.880,20.000
'38:25:07.080',-0.038,-,-,0.000,99.120,18.800
'38:25:07.088',-0.038,-,-,0.000,102.360,18.000
'38:25:07.096',-0.029,-,-,0.000,104.760,17.200
'38:25:07.104',-0.029,-,-,0.000,106.320,17.200
'38:25:07.112',-0.029,-,-,0.000,107.160,17.200
'38:25:07.120',-0.029,-,-,0.000,107.880,17.200
'38:25:07.128',-0.029,-,-,0.000,107.880,18.000
'38:25:07.136',-0.029,-,-,0.000,108.720,18.400
'38:25:07.144',-0.029,-,-,0.000,108.720,18.800
'38:25:07.152',-0.029,-,-,0.000,109.560,18.800
'38:25:07.160',-0.029,-,-,0.000,111.120,18.400
'38:25:07.168',-0.029,-,-,0.000,111.960,18.400
'38:25:07.176',-0.029,-,-,0.000,112.680,18.000
'38:25:07.184',-0.029,-,-,0.000,113.520,18.400
'38:25:07.192',-0.029,-,-,0.000,114.360,18.800
'38:25:07.200',-0.029,-,-,0.000,115.080,20.400
'38:25:07.208',-0.029,-,-,0.000,115.080,22.000
'38:25:07.216',-0.019,-,-,0.000,115.080,23.600
'38:25:07.224',-0.019,-,-,0.030,115.080,24.400
'38:25:07.232',-0.019,-,-,0.000,114.360,24.400
'38:25:07.240',-0.019,-,-,0.000,113.520,24.000
'38:25:07.248',-0.010,-,-,0.000,112.680,23.600
'38:25:07.256',0.010,-,-,0.000,111.960,23.600
'38:25:07.264',0.029,-,-,0.000,111.120,24.000
'38:25:07.272',0.029,-,-,0.000,111.120,24.800
'38:25:07.280',0.029,-,-,0.000,110.280,25.600
'38:25:07.288',0.019,-,-,0.000,109.560,26.800
'38:25:07.296',0.000,-,-,0.000,108.720,28.000
'38:25:07.304',-0.019,-,-,0.000,107.160,29.200
'38:25:07.312',-0.029,-,-,0.030,106.320,31.200
'38:25:07.320',-0.029,-,-,0.000,105.480,32.800
'38:25:07.328',-0.029,-,-,0.030,103.920,33.600
'38:25:07.336',-0.048,-,-,0.000,103.080,32.400
'38:25:07.344',-0.096,-,-,0.069,102.360,29.600
'38:25:07.352',-0.115,-,-,0.139,100.680,26.800
'38:25:07.360',-0.067,-,-,0.109,98.280,26.000
'38:25:07.368',0.067,-,-,0.069,96.720,28.000
'38:25:07.376',0.240,-,-,-0.178,93.480,31.200
'38:25:07.384',0.308,-,-,-0.406,91.080,34.400
'38:25:07.392',0.183,-,-,-0.436,87.960,36.800
'38:25:07.400',0.058,-,-,-0.069,85.560,38.800
'38:25:07.408',0.029,-,-,0.000,83.160,39.200
'38:25:07.416',0.029,-,-,-0.030,81.480,38.000
'38:25:07.424',0.029,-,-,-0.030,79.920,34.800
'38:25:07.432',0.029,-,-,-0.030,79.080,30.400
'38:25:07.440',0.029,-,-,-0.030,79.920,26.400
'38:25:07.448',0.029,-,-,0.000,82.320,28.000
'38:25:07.456',0.038,-,-,-0.030,86.280,36.400
'38:25:07.464',0.029,-,-,0.000,91.080,48.400
'38:25:07.472',0.029,-,-,-0.030,97.560,58.000
'38:25:07.480',0.038,-,-,0.000,103.080,63.200
'38:25:07.488',0.038,-,-,-0.030,107.880,63.600
'38:25:07.496',0.048,-,-,0.000,111.960,61.200
'38:25:07.504',0.048,-,-,-0.030,115.920,57.200
'38:25:07.512',0.048,-,-,-0.030,117.480,53.600
'38:25:07.520',0.058,-,-,-0.030,119.160,52.000
'38:25:07.528',0.058,-,-,-0.030,119.880,52.800
'38:25:07.536',0.058,-,-,-0.030,119.880,55.200
'38:25:07.544',0.067,-,-,-0.030,119.880,58.400
'38:25:07.552',0.077,-,-,-0.069,119.880,61.200
'38:25:07.560',0.077,-,-,-0.069,121.560,62.800
'38:25:07.568',0.067,-,-,-0.069,123.120,62.400
'38:25:07.576',0.067,-,-,-0.069,126.360,60.800
'38:25:07.584',0.058,-,-,-0.069,129.480,60.000
'38:25:07.592',0.048,-,-,-0.030,131.880,60.000
'38:25:07.600',0.038,-,-,0.000,132.720,59.600
'38:25:07.608',0.019,-,-,0.000,132.720,58.800
'38:25:07.616',0.000,-,-,0.000,130.320,57.600
'38:25:07.624',-0.019,-,-,0.000,127.920,56.800
'38:25:07.632',-0.038,-,-,0.030,124.680,55.600
'38:25:07.640',-0.058,-,-,0.030,121.560,54.800
'38:25:07.648',-0.067,-,-,0.069,118.320,53.600
'38:25:07.656',-0.067,-,-,0.069,115.080,52.400
'38:25:07.664',-0.067,-,-,0.069,111.960,50.800
'38:25:07.672',-0.067,-,-,0.069,109.560,49.600
'38:25:07.680',-0.058,-,-,0.069,107.880,48.000
'38:25:07.688',-0.048,-,-,0.069,106.320,46.000
'38:25:07.696',-0.048,-,-,0.030,105.480,44.000
'38:25:07.704',-0.048,-,-,0.069,105.480,42.400
'38:25:07.712',-0.038,-,-,0.030,104.760,41.600
'38:25:07.720',-0.029,-,-,0.000,104.760,41.200
'38:25:07.728',-0.019,-,-,0.030,104.760,42.800
'38:25:07.736',-0.019,-,-,0.000,105.480,46.000
'38:25:07.744',-0.019,-,-,0.000,107.160,48.400
'38:25:07.752',-0.010,-,-,0.000,109.560,49.200
'38:25:07.760',-0.010,-,-,0.000,111.120,48.400
'38:25:07.768',-0.010,-,-,0.000,113.520,46.000
'38:25:07.776',-0.010,-,-,0.000,114.360,43.200
'38:25:07.784',-0.010,-,-,0.000,115.080,40.400
'38:25:07.792',-0.019,-,-,0.000,115.920,39.200
'38:25:07.800',-0.019,-,-,0.000,115.920,39.200
'38:25:07.808',-0.010,-,-,0.000,116.760,40.000
'38:25:07.816',0.000,-,-,0.000,116.760,41.200
'38:25:07.824',0.000,-,-,0.000,118.320,42.000
'38:25:07.832',-0.010,-,-,0.000,119.160,42.000
'38:25:07.840',-0.010,-,-,0.000,119.880,41.200
'38:25:07.848',-0.010,-,-,0.000,120.720,40.000
'38:25:07.856',-0.010,-,-,0.000,121.560,38.800
'38:25:07.864',0.000,-,-,0.000,121.560,38.000
'38:25:07.872',0.000,-,-,0.000,122.280,38.000
'38:25:07.880',0.010,-,-,0.000,122.280,38.400
'38:25:07.888',0.010,-,-,0.000,122.280,38.800
'38:25:07.896',0.029,-,-,0.000,121.560,39.200
'38:25:07.904',0.038,-,-,-0.030,121.560,38.800
'38:25:07.912',0.048,-,-,-0.069,120.720,38.400
'38:25:07.920',0.048,-,-,-0.069,119.880,38.000
'38:25:07.928',0.038,-,-,-0.069,119.160,36.800
'38:25:07.936',0.019,-,-,-0.030,118.320,36.000
'38:25:07.944',0.000,-,-,0.000,117.480,35.600
'38:25:07.952',-0.010,-,-,0.000,116.760,36.400
'38:25:07.960',-0.019,-,-,0.000,115.080,36.800
'38:25:07.968',-0.019,-,-,0.000,113.520,36.000
'38:25:07.976',-0.038,-,-,0.000,111.960,35.200
'38:25:07.984',-0.096,-,-,0.030,110.280,35.200
'38:25:07.992',-0.125,-,-,0.139,109.560,36.800
'38:25:08.000',-0.087,-,-,0.109,107.880,38.800
'38:25:08.008',0.058,-,-,0.069,107.160,40.000
'38:25:08.016',0.260,-,-,-0.178,105.480,40.400
'38:25:08.024',0.356,-,-,-0.475,103.920,39.200
'38:25:08.032',0.250,-,-,-0.515,101.520,37.600
'38:25:08.040',0.087,-,-,-0.109,99.120,35.200
'38:25:08.048',0.029,-,-,0.000,95.880,32.800
'38:25:08.056',0.029,-,-,-0.030,92.760,31.600
'38:25:08.064',0.029,-,-,0.000,90.360,32.800
'38:25:08.072',0.029,-,-,-0.030,88.680,35.200
'38:25:08.080',0.029,-,-,0.000,87.960,36.400
'38:25:08.088',0.029,-,-,0.000,88.680,36.400
'38:25:08.096',0.029,-,-,0.000,91.920,36.800
'38:25:08.104',0.038,-,-,0.000,96.720,39.600
'38:25:08.112',0.038,-,-,0.000,102.360,44.800
'38:25:08.120',0.038,-,-,0.000,107.160,51.600
'38:25:08.128',0.038,-,-,0.000,111.960,58.000
'38:25:08.136',0.048,-,-,0.000,115.920,62.000
'38:25:08.144',0.048,-,-,0.000,119.160,61.600
'38:25:08.152',0.058,-,-,-0.030,121.560,57.600
'38:25:08.160',0.048,-,-,0.000,123.120,53.200
'38:25:08.168',0.048,-,-,0.000,123.960,50.000
'38:25:08.176',0.048,-,-,-0.030,124.680,49.200
'38:25:08.184',0.058,-,-,-0.030,125.520,50.400
'38:25:08.192',0.077,-,-,-0.069,124.680,52.800
'38:25:08.200',0.077,-,-,-0.069,124.680,54.800
'38:25:08.208',0.058,-,-,-0.069,125.520,55.200
'38:25:08.216',0.058,-,-,0.000,127.080,54.800
'38:25:08.224',0.087,-,-,-0.069,129.480,53.600
'38:25:08.232',0.067,-,-,-0.069,131.880,52.800
'38:25:08.240',0.048,-,-,0.000,134.280,52.000
'38:25:08.248',0.067,-,-,0.000,135.120,51.200
'38:25:08.256',0.077,-,-,-0.069,134.280,50.000
'38:25:08.264',0.048,-,-,0.000,131.880,48.000
'38:25:08.272',-0.010,-,-,0.000,128.760,46.000
'38:25:08.280',-0.058,-,-,0.069,124.680,44.800
