'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP','CVP'
'37:12:05.208',-,-0.040,-,-,-,-,84.000,43.080,45.000
'37:12:05.216',-,-0.024,-,-,-,-,79.200,43.080,45.000
'37:12:05.224',-,-0.008,-,-,-,-,75.600,43.560,45.000
'37:12:05.232',-,0.000,-,-,-,-,74.400,43.920,45.000
'37:12:05.240',-,0.000,-,-,-,-,75.600,44.760,45.000
'37:12:05.248',-,0.008,-,-,-,-,76.800,45.120,45.000
'37:12:05.256',-,0.008,-,-,-,-,78.000,45.120,45.000
'37:12:05.264',-,0.008,-,-,-,-,78.000,44.280,45.000
'37:12:05.272',-,0.008,-,-,-,-,78.000,43.080,45.000
'37:12:05.280',-,0.008,-,-,-,-,78.000,41.520,45.000
'37:12:05.288',-,0.000,-,-,-,-,78.000,39.480,45.000
'37:12:05.296',-,0.000,-,-,-,-,79.200,37.920,45.000
'37:12:05.304',-,0.000,-,-,-,-,79.200,37.080,45.000
'37:12:05.312',-,0.000,-,-,-,-,79.200,37.920,45.000
'37:12:05.320',-,0.000,-,-,-,-,79.200,39.480,45.000
'37:12:05.328',-,0.000,-,-,-,-,79.200,41.520,45.000
'37:12:05.336',-,0.000,-,-,-,-,78.000,43.560,45.000
'37:12:05.344',-,0.000,-,-,-,-,78.000,44.760,45.000
'37:12:05.352',-,0.000,-,-,-,-,78.000,44.760,45.000
'37:12:05.360',-,0.000,-,-,-,-,76.800,43.920,45.000
'37:12:05.368',-,0.000,-,-,-,-,76.800,41.880,45.000
'37:12:05.376',-,0.000,-,-,-,-,75.600,39.960,45.000
'37:12:05.384',-,0.000,-,-,-,-,75.600,37.920,45.000
'37:12:05.392',-,0.000,-,-,-,-,75.600,35.880,45.000
'37:12:05.400',-,0.008,-,-,-,-,74.400,35.160,45.000
'37:12:05.408',-,0.008,-,-,-,-,74.400,34.320,45.000
'37:12:05.416',-,0.008,-,-,-,-,74.400,34.320,45.000
'37:12:05.424',-,0.008,-,-,-,-,74.400,34.680,45.000
'37:12:05.432',-,0.008,-,-,-,-,73.200,35.160,45.000
'37:12:05.440',-,0.008,-,-,-,-,73.200,35.520,45.000
'37:12:05.448',-,0.008,-,-,-,-,73.200,35.520,45.000
'37:12:05.456',-,0.008,-,-,-,-,73.200,35.520,45.000
'37:12:05.464',-,0.008,-,-,-,-,72.000,35.520,45.000
'37:12:05.472',-,0.008,-,-,-,-,72.000,35.160,45.000
'37:12:05.480',-,0.008,-,-,-,-,72.000,34.680,45.000
'37:12:05.488',-,0.008,-,-,-,-,70.800,33.960,45.000
'37:12:05.496',-,0.008,-,-,-,-,70.800,33.480,45.000
'37:12:05.504',-,0.008,-,-,-,-,69.600,33.120,45.000
'37:12:05.512',-,0.008,-,-,-,-,69.600,33.120,45.000
'37:12:05.520',-,0.008,-,-,-,-,69.600,32.760,45.000
'37:12:05.528',-,0.008,-,-,-,-,68.400,32.760,45.000
'37:12:05.536',-,0.008,-,-,-,-,68.400,32.760,45.000
'37:12:05.544',-,0.008,-,-,-,-,67.200,32.280,45.000
'37:12:05.552',-,0.008,-,-,-,-,67.200,31.920,45.000
'37:12:05.560',-,0.008,-,-,-,-,67.200,31.920,45.000
'37:12:05.568',-,0.008,-,-,-,-,66.000,31.560,45.000
'37:12:05.576',-,0.008,-,-,-,-,66.000,31.080,45.000
'37:12:05.584',-,0.008,-,-,-,-,64.800,31.080,45.000
'37:12:05.592',-,0.008,-,-,-,-,64.800,31.080,45.000
'37:12:05.600',-,0.008,-,-,-,-,64.800,30.720,45.000
'37:12:05.608',-,0.008,-,-,-,-,63.600,30.720,45.000
'37:12:05.616',-,0.024,-,-,-,-,63.600,30.360,45.000
'37:12:05.624',-,0.008,-,-,-,-,63.600,30.360,45.000
'37:12:05.632',-,0.008,-,-,-,-,63.600,29.880,45.000
'37:12:05.640',-,0.008,-,-,-,-,62.400,29.520,45.000
'37:12:05.648',-,0.008,-,-,-,-,62.400,29.520,45.000
'37:12:05.656',-,0.008,-,-,-,-,62.400,29.160,45.000
'37:12:05.664',-,0.008,-,-,-,-,62.400,28.680,45.000
'37:12:05.672',-,0.008,-,-,-,-,61.200,28.680,45.000
'37:12:05.680',-,0.024,-,-,-,-,61.200,28.320,45.000
'37:12:05.688',-,0.008,-,-,-,-,61.200,28.320,45.000
'37:12:05.696',-,0.024,-,-,-,-,61.200,28.320,45.000
'37:12:05.704',-,0.008,-,-,-,-,61.200,27.960,45.000
'37:12:05.712',-,0.008,-,-,-,-,60.000,27.960,45.000
'37:12:05.720',-,0.008,-,-,-,-,60.000,27.960,45.000
'37:12:05.728',-,0.008,-,-,-,-,60.000,27.480,45.000
'37:12:05.736',-,0.008,-,-,-,-,60.000,27.480,45.000
'37:12:05.744',-,0.000,-,-,-,-,60.000,27.120,45.000
'37:12:05.752',-,-0.008,-,-,-,-,60.000,27.120,45.000
'37:12:05.760',-,0.008,-,-,-,-,58.800,27.120,45.000
'37:12:05.768',-,0.056,-,-,-,-,58.800,26.760,45.000
'37:12:05.776',-,0.056,-,-,-,-,58.800,26.760,45.000
'37:12:05.784',-,0.024,-,-,-,-,58.800,26.760,45.000
'37:12:05.792',-,0.040,-,-,-,-,58.800,26.760,45.000
'37:12:05.800',-,0.056,-,-,-,-,58.800,26.280,45.000
'37:12:05.808',-,0.064,-,-,-,-,58.800,26.280,45.000
'37:12:05.816',-,0.064,-,-,-,-,57.600,26.280,45.000
'37:12:05.824',-,0.080,-,-,-,-,57.600,26.280,45.000
'37:12:05.832',-,0.080,-,-,-,-,57.600,26.280,45.000
'37:12:05.840',-,0.064,-,-,-,-,57.600,25.920,45.000
'37:12:05.848',-,0.056,-,-,-,-,57.600,25.920,45.000
'37:12:05.856',-,0.040,-,-,-,-,57.600,25.920,45.000
'37:12:05.864',-,0.008,-,-,-,-,57.600,25.560,45.000
'37:12:05.872',-,0.000,-,-,-,-,56.400,25.560,45.000
'37:12:05.880',-,-0.024,-,-,-,-,56.400,25.080,45.000
'37:12:05.888',-,-0.040,-,-,-,-,56.400,25.080,45.000
'37:12:05.896',-,-0.040,-,-,-,-,56.400,25.080,45.000
'37:12:05.904',-,-0.040,-,-,-,-,56.400,25.080,45.000
'37:12:05.912',-,-0.040,-,-,-,-,56.400,24.720,45.000
'37:12:05.920',-,-0.056,-,-,-,-,56.400,24.720,45.000
'37:12:05.928',-,-0.064,-,-,-,-,56.400,24.360,45.000
'37:12:05.936',-,-0.080,-,-,-,-,55.200,24.360,45.000
'37:12:05.944',-,-0.128,-,-,-,-,55.200,24.360,45.000
'37:12:05.952',-,-0.168,-,-,-,-,55.200,24.360,45.000
'37:12:05.960',-,-0.200,-,-,-,-,55.200,24.360,45.000
'37:12:05.968',-,-0.208,-,-,-,-,55.200,24.720,45.000
'37:12:05.976',-,-0.096,-,-,-,-,55.200,25.560,45.000
'37:12:05.984',-,0.000,-,-,-,-,55.200,26.760,45.000
'37:12:05.992',-,0.112,-,-,-,-,55.200,28.680,45.000
'37:12:06.000',-,0.152,-,-,-,-,55.200,30.720,45.000
'37:12:06.008',-,0.152,-,-,-,-,54.000,31.080,45.000
'37:12:06.016',-,0.056,-,-,-,-,54.000,29.160,45.000
'37:12:06.024',-,0.000,-,-,-,-,54.000,25.560,45.000
'37:12:06.032',-,0.000,-,-,-,-,54.000,22.320,45.000
'37:12:06.040',-,0.024,-,-,-,-,52.800,21.120,45.000
'37:12:06.048',-,0.056,-,-,-,-,52.800,21.960,45.000
'37:12:06.056',-,0.056,-,-,-,-,52.800,24.720,45.000
'37:12:06.064',-,0.056,-,-,-,-,52.800,28.680,45.000
'37:12:06.072',-,0.040,-,-,-,-,52.800,33.480,45.000
'37:12:06.080',-,0.040,-,-,-,-,52.800,37.920,45.000
'37:12:06.088',-,0.024,-,-,-,-,51.600,41.520,45.000
'37:12:06.096',-,0.008,-,-,-,-,51.600,44.280,45.000
'37:12:06.104',-,0.008,-,-,-,-,51.600,46.320,45.000
'37:12:06.112',-,0.008,-,-,-,-,51.600,47.520,45.000
'37:12:06.120',-,0.008,-,-,-,-,51.600,48.360,45.000
'37:12:06.128',-,0.008,-,-,-,-,51.600,49.080,45.000
'37:12:06.136',-,0.008,-,-,-,-,51.600,49.920,45.000
'37:12:06.144',-,0.024,-,-,-,-,52.800,49.560,45.000
'37:12:06.152',-,0.024,-,-,-,-,55.200,48.720,45.000
'37:12:06.160',-,0.024,-,-,-,-,62.400,47.520,45.000
'37:12:06.168',-,0.024,-,-,-,-,73.200,46.320,45.000
'37:12:06.176',-,0.024,-,-,-,-,86.400,45.480,45.000
'37:12:06.184',-,0.024,-,-,-,-,100.800,44.760,45.000
'37:12:06.192',-,0.024,-,-,-,-,112.800,44.760,45.000
'37:12:06.200',-,0.040,-,-,-,-,121.200,44.760,45.000
'37:12:06.208',-,0.040,-,-,-,-,127.200,44.280,45.000
'37:12:06.216',-,0.040,-,-,-,-,129.600,43.920,45.000
'37:12:06.224',-,0.040,-,-,-,-,130.800,43.560,45.000
'37:12:06.232',-,0.056,-,-,-,-,132.000,43.080,45.000
'37:12:06.240',-,0.056,-,-,-,-,130.800,42.720,45.000
'37:12:06.248',-,0.056,-,-,-,-,130.800,42.720,45.000
'37:12:06.256',-,0.056,-,-,-,-,129.600,41.880,45.000
'37:12:06.264',-,0.056,-,-,-,-,128.400,41.520,45.000
'37:12:06.272',-,0.040,-,-,-,-,127.200,41.160,45.000
'37:12:06.280',-,0.056,-,-,-,-,126.000,40.680,45.000
'37:12:06.288',-,0.040,-,-,-,-,124.800,40.320,45.000
'37:12:06.296',-,0.040,-,-,-,-,123.600,39.120,45.000
'37:12:06.304',-,0.040,-,-,-,-,122.400,37.920,45.000
'37:12:06.312',-,0.040,-,-,-,-,121.200,37.560,45.000
'37:12:06.320',-,0.024,-,-,-,-,118.800,37.080,45.000
'37:12:06.328',-,0.024,-,-,-,-,116.400,37.080,45.000
'37:12:06.336',-,0.024,-,-,-,-,114.000,37.560,45.000
'37:12:06.344',-,0.008,-,-,-,-,110.400,37.080,45.000
'37:12:06.352',-,0.008,-,-,-,-,108.000,36.360,45.000
'37:12:06.360',-,0.000,-,-,-,-,104.400,35.880,45.000
'37:12:06.368',-,0.000,-,-,-,-,99.600,35.160,45.000
'37:12:06.376',-,0.000,-,-,-,-,96.000,34.320,45.000
'37:12:06.384',-,0.000,-,-,-,-,91.200,33.960,45.000
'37:12:06.392',-,0.000,-,-,-,-,87.600,33.960,45.000
'37:12:06.400',-,0.008,-,-,-,-,84.000,34.320,45.000
'37:12:06.408',-,0.008,-,-,-,-,80.400,34.680,45.000
'37:12:06.416',-,0.024,-,-,-,-,79.200,35.160,45.000
'37:12:06.424',-,0.024,-,-,-,-,80.400,35.160,45.000
'37:12:06.432',-,0.024,-,-,-,-,81.600,34.680,45.000
'37:12:06.440',-,0.024,-,-,-,-,82.800,34.320,45.000
'37:12:06.448',-,0.024,-,-,-,-,82.800,34.320,45.000
'37:12:06.456',-,0.024,-,-,-,-,84.000,33.960,45.000
'37:12:06.464',-,0.024,-,-,-,-,84.000,33.960,45.000
'37:12:06.472',-,0.024,-,-,-,-,84.000,33.480,45.000
'37:12:06.480',-,0.024,-,-,-,-,84.000,33.120,45.000
'37:12:06.488',-,0.024,-,-,-,-,84.000,32.760,45.000
'37:12:06.496',-,0.024,-,-,-,-,84.000,31.920,45.000
'37:12:06.504',-,0.024,-,-,-,-,84.000,31.560,45.000
'37:12:06.512',-,0.008,-,-,-,-,84.000,31.560,45.000
'37:12:06.520',-,0.008,-,-,-,-,84.000,31.080,45.000
'37:12:06.528',-,0.008,-,-,-,-,82.800,31.080,45.000
'37:12:06.536',-,0.008,-,-,-,-,82.800,30.720,45.000
'37:12:06.544',-,0.008,-,-,-,-,82.800,30.720,45.000
'37:12:06.552',-,0.000,-,-,-,-,81.600,30.360,45.000
'37:12:06.560',-,0.000,-,-,-,-,81.600,30.360,45.000
'37:12:06.568',-,0.000,-,-,-,-,81.600,30.360,45.000
'37:12:06.576',-,0.000,-,-,-,-,80.400,29.880,45.000
'37:12:06.584',-,0.000,-,-,-,-,80.400,29.880,45.000
'37:12:06.592',-,0.000,-,-,-,-,80.400,29.880,45.000
'37:12:06.600',-,0.000,-,-,-,-,79.200,29.880,45.000
'37:12:06.608',-,0.000,-,-,-,-,79.200,29.880,45.000
'37:12:06.616',-,0.000,-,-,-,-,78.000,29.880,45.000
'37:12:06.624',-,0.000,-,-,-,-,78.000,29.520,45.000
'37:12:06.632',-,0.000,-,-,-,-,76.800,29.160,45.000
'37:12:06.640',-,0.000,-,-,-,-,76.800,29.160,45.000
'37:12:06.648',-,0.000,-,-,-,-,75.600,28.680,45.000
'37:12:06.656',-,0.000,-,-,-,-,74.400,28.680,45.000
'37:12:06.664',-,0.000,-,-,-,-,74.400,28.320,45.000
'37:12:06.672',-,0.000,-,-,-,-,73.200,27.960,45.000
'37:12:06.680',-,0.000,-,-,-,-,73.200,27.960,45.000
'37:12:06.688',-,0.000,-,-,-,-,73.200,27.480,45.000
'37:12:06.696',-,0.000,-,-,-,-,72.000,27.120,45.000
'37:12:06.704',-,0.000,-,-,-,-,72.000,26.760,45.000
'37:12:06.712',-,0.000,-,-,-,-,70.800,26.760,45.000
'37:12:06.720',-,0.000,-,-,-,-,70.800,26.280,45.000
'37:12:06.728',-,0.000,-,-,-,-,69.600,26.280,45.000
'37:12:06.736',-,0.000,-,-,-,-,69.600,26.280,45.000
'37:12:06.744',-,-0.008,-,-,-,-,68.400,25.920,45.000
'37:12:06.752',-,-0.024,-,-,-,-,68.400,25.920,45.000
'37:12:06.760',-,0.000,-,-,-,-,68.400,25.920,45.000
'37:12:06.768',-,0.040,-,-,-,-,67.200,25.920,45.000
'37:12:06.776',-,0.040,-,-,-,-,67.200,25.560,45.000
'37:12:06.784',-,0.008,-,-,-,-,66.000,25.560,45.000
'37:12:06.792',-,0.008,-,-,-,-,66.000,25.080,45.000
'37:12:06.800',-,0.024,-,-,-,-,66.000,25.080,45.000
'37:12:06.808',-,0.040,-,-,-,-,66.000,25.080,45.000
'37:12:06.816',-,0.040,-,-,-,-,64.800,24.720,45.000
'37:12:06.824',-,0.056,-,-,-,-,64.800,24.720,45.000
'37:12:06.832',-,0.056,-,-,-,-,64.800,24.720,45.000
'37:12:06.840',-,0.040,-,-,-,-,64.800,24.720,45.000
'37:12:06.848',-,0.024,-,-,-,-,63.600,24.720,45.000
'37:12:06.856',-,0.000,-,-,-,-,63.600,24.360,45.000
'37:12:06.864',-,-0.008,-,-,-,-,63.600,24.360,45.000
'37:12:06.872',-,-0.024,-,-,-,-,63.600,23.880,45.000
'37:12:06.880',-,-0.040,-,-,-,-,63.600,24.360,45.000
'37:12:06.888',-,-0.056,-,-,-,-,62.400,24.360,45.000
'37:12:06.896',-,-0.056,-,-,-,-,62.400,24.360,45.000
'37:12:06.904',-,-0.056,-,-,-,-,62.400,23.880,45.000
'37:12:06.912',-,-0.056,-,-,-,-,62.400,23.520,45.000
'37:12:06.920',-,-0.056,-,-,-,-,62.400,22.680,45.000
'37:12:06.928',-,-0.064,-,-,-,-,62.400,22.320,45.000
'37:12:06.936',-,-0.096,-,-,-,-,62.400,22.320,45.000
'37:12:06.944',-,-0.128,-,-,-,-,62.400,22.320,45.000
'37:12:06.952',-,-0.184,-,-,-,-,62.400,22.320,45.000
'37:12:06.960',-,-0.208,-,-,-,-,61.200,22.680,45.000
'37:12:06.968',-,-0.184,-,-,-,-,61.200,23.520,45.000
'37:12:06.976',-,-0.096,-,-,-,-,61.200,24.720,45.000
'37:12:06.984',-,0.000,-,-,-,-,61.200,27.120,45.000
'37:12:06.992',-,0.096,-,-,-,-,61.200,29.880,45.000
'37:12:07.000',-,0.136,-,-,-,-,61.200,32.280,45.000
'37:12:07.008',-,0.112,-,-,-,-,60.000,31.560,45.000
'37:12:07.016',-,0.056,-,-,-,-,60.000,27.960,45.000
'37:12:07.024',-,0.000,-,-,-,-,60.000,22.320,45.000
'37:12:07.032',-,0.000,-,-,-,-,60.000,18.360,45.000
'37:12:07.040',-,0.008,-,-,-,-,58.800,17.160,45.000
'37:12:07.048',-,0.040,-,-,-,-,58.800,18.720,45.000
'37:12:07.056',-,0.056,-,-,-,-,58.800,22.680,45.000
'37:12:07.064',-,0.040,-,-,-,-,58.800,28.320,45.000
'37:12:07.072',-,0.040,-,-,-,-,57.600,33.960,45.000
'37:12:07.080',-,0.040,-,-,-,-,57.600,39.120,45.000
'37:12:07.088',-,0.024,-,-,-,-,57.600,42.720,45.000
'37:12:07.096',-,0.024,-,-,-,-,57.600,44.760,45.000
'37:12:07.104',-,0.024,-,-,-,-,57.600,45.480,45.000
'37:12:07.112',-,0.024,-,-,-,-,57.600,45.480,45.000
'37:12:07.120',-,0.024,-,-,-,-,57.600,45.480,45.000
'37:12:07.128',-,0.024,-,-,-,-,57.600,45.960,45.000
'37:12:07.136',-,0.024,-,-,-,-,56.400,46.680,45.000
'37:12:07.144',-,0.024,-,-,-,-,56.400,47.880,45.000
'37:12:07.152',-,0.024,-,-,-,-,57.600,48.720,45.000
'37:12:07.160',-,0.024,-,-,-,-,60.000,49.080,45.000
'37:12:07.168',-,0.040,-,-,-,-,64.800,48.720,45.000
'37:12:07.176',-,0.040,-,-,-,-,74.400,47.880,45.000
'37:12:07.184',-,0.040,-,-,-,-,85.200,47.160,45.000
'37:12:07.192',-,0.040,-,-,-,-,97.200,46.320,45.000
'37:12:07.200',-,0.056,-,-,-,-,108.000,45.120,45.000
'37:12:07.208',-,0.056,-,-,-,-,116.400,44.760,45.000
'37:12:07.216',-,0.056,-,-,-,-,122.400,43.920,45.000
'37:12:07.224',-,0.064,-,-,-,-,126.000,43.560,45.000
'37:12:07.232',-,0.056,-,-,-,-,127.200,43.080,45.000
'37:12:07.240',-,0.056,-,-,-,-,128.400,42.720,45.000
'37:12:07.248',-,0.056,-,-,-,-,128.400,42.720,45.000
'37:12:07.256',-,0.056,-,-,-,-,127.200,42.720,45.000
'37:12:07.264',-,0.056,-,-,-,-,126.000,42.360,45.000
'37:12:07.272',-,0.056,-,-,-,-,124.800,41.880,45.000
'37:12:07.280',-,0.040,-,-,-,-,123.600,41.160,45.000
'37:12:07.288',-,0.040,-,-,-,-,122.400,40.320,45.000
'37:12:07.296',-,0.040,-,-,-,-,121.200,39.120,45.000
'37:12:07.304',-,0.040,-,-,-,-,120.000,37.920,45.000
'37:12:07.312',-,0.040,-,-,-,-,117.600,37.080,45.000
'37:12:07.320',-,0.024,-,-,-,-,116.400,36.360,45.000
'37:12:07.328',-,0.024,-,-,-,-,114.000,36.360,45.000
'37:12:07.336',-,0.024,-,-,-,-,111.600,36.360,45.000
'37:12:07.344',-,0.008,-,-,-,-,109.200,36.720,45.000
'37:12:07.352',-,0.008,-,-,-,-,106.800,36.360,45.000
'37:12:07.360',-,0.008,-,-,-,-,103.200,36.360,45.000
'37:12:07.368',-,0.008,-,-,-,-,100.800,35.880,45.000
'37:12:07.376',-,0.008,-,-,-,-,96.000,35.880,45.000
'37:12:07.384',-,0.008,-,-,-,-,92.400,35.520,45.000
'37:12:07.392',-,0.008,-,-,-,-,87.600,35.520,45.000
'37:12:07.400',-,0.024,-,-,-,-,84.000,35.520,45.000
'37:12:07.408',-,0.024,-,-,-,-,80.400,35.520,45.000
'37:12:07.416',-,0.024,-,-,-,-,79.200,35.160,45.000
'37:12:07.424',-,0.024,-,-,-,-,79.200,35.160,45.000
'37:12:07.432',-,0.024,-,-,-,-,80.400,34.680,45.000
'37:12:07.440',-,0.024,-,-,-,-,81.600,34.320,45.000
'37:12:07.448',-,0.024,-,-,-,-,82.800,34.320,45.000
'37:12:07.456',-,0.024,-,-,-,-,82.800,34.320,45.000
'37:12:07.464',-,0.024,-,-,-,-,82.800,34.320,45.000
'37:12:07.472',-,0.008,-,-,-,-,82.800,33.960,45.000
'37:12:07.480',-,0.008,-,-,-,-,82.800,33.480,45.000
'37:12:07.488',-,0.008,-,-,-,-,82.800,32.760,45.000
'37:12:07.496',-,0.008,-,-,-,-,82.800,32.280,45.000
'37:12:07.504',-,0.000,-,-,-,-,82.800,31.560,45.000
'37:12:07.512',-,0.000,-,-,-,-,82.800,31.080,45.000
'37:12:07.520',-,0.000,-,-,-,-,82.800,31.080,45.000
'37:12:07.528',-,0.000,-,-,-,-,81.600,30.720,45.000
'37:12:07.536',-,0.000,-,-,-,-,81.600,30.720,45.000
'37:12:07.544',-,0.000,-,-,-,-,81.600,30.360,45.000
'37:12:07.552',-,0.000,-,-,-,-,81.600,30.360,45.000
'37:12:07.560',-,0.000,-,-,-,-,80.400,30.360,45.000
'37:12:07.568',-,0.000,-,-,-,-,80.400,30.360,45.000
'37:12:07.576',-,0.000,-,-,-,-,80.400,30.720,45.000
'37:12:07.584',-,0.000,-,-,-,-,79.200,30.720,45.000
'37:12:07.592',-,0.000,-,-,-,-,79.200,30.720,45.000
'37:12:07.600',-,0.000,-,-,-,-,78.000,30.720,45.000
'37:12:07.608',-,0.000,-,-,-,-,78.000,30.360,45.000
'37:12:07.616',-,0.000,-,-,-,-,76.800,29.520,45.000
'37:12:07.624',-,0.000,-,-,-,-,76.800,29.160,45.000
'37:12:07.632',-,0.000,-,-,-,-,75.600,28.680,45.000
'37:12:07.640',-,0.000,-,-,-,-,75.600,28.320,45.000
'37:12:07.648',-,0.000,-,-,-,-,74.400,27.960,45.000
'37:12:07.656',-,0.000,-,-,-,-,74.400,27.960,45.000
'37:12:07.664',-,0.000,-,-,-,-,73.200,27.960,45.000
'37:12:07.672',-,0.000,-,-,-,-,73.200,27.480,45.000
'37:12:07.680',-,0.000,-,-,-,-,73.200,27.480,45.000
'37:12:07.688',-,0.000,-,-,-,-,72.000,27.480,45.000
'37:12:07.696',-,0.000,-,-,-,-,72.000,27.120,45.000
'37:12:07.704',-,0.000,-,-,-,-,70.800,27.120,45.000
'37:12:07.712',-,0.000,-,-,-,-,70.800,26.760,45.000
'37:12:07.720',-,0.000,-,-,-,-,69.600,26.280,45.000
'37:12:07.728',-,0.000,-,-,-,-,69.600,26.280,45.000
'37:12:07.736',-,0.000,-,-,-,-,68.400,26.280,45.000
'37:12:07.744',-,-0.008,-,-,-,-,68.400,25.920,45.000
'37:12:07.752',-,-0.040,-,-,-,-,68.400,25.920,45.000
'37:12:07.760',-,-0.008,-,-,-,-,67.200,25.920,45.000
'37:12:07.768',-,0.024,-,-,-,-,67.200,25.920,45.000
'37:12:07.776',-,0.024,-,-,-,-,66.000,25.560,45.000
'37:12:07.784',-,0.000,-,-,-,-,66.000,25.560,45.000
'37:12:07.792',-,0.008,-,-,-,-,66.000,25.560,45.000
'37:12:07.800',-,0.024,-,-,-,-,64.800,25.080,45.000
'37:12:07.808',-,0.040,-,-,-,-,64.800,25.080,45.000
'37:12:07.816',-,0.040,-,-,-,-,64.800,24.720,45.000
'37:12:07.824',-,0.056,-,-,-,-,64.800,24.720,45.000
'37:12:07.832',-,0.056,-,-,-,-,63.600,24.720,45.000
'37:12:07.840',-,0.040,-,-,-,-,63.600,24.720,45.000
'37:12:07.848',-,0.024,-,-,-,-,63.600,24.720,45.000
'37:12:07.856',-,0.000,-,-,-,-,63.600,24.360,45.000
'37:12:07.864',-,-0.008,-,-,-,-,62.400,24.360,45.000
'37:12:07.872',-,-0.024,-,-,-,-,62.400,23.880,45.000
'37:12:07.880',-,-0.056,-,-,-,-,62.400,23.880,45.000
'37:12:07.888',-,-0.056,-,-,-,-,62.400,23.880,45.000
'37:12:07.896',-,-0.056,-,-,-,-,62.400,24.360,45.000
'37:12:07.904',-,-0.056,-,-,-,-,62.400,23.880,45.000
'37:12:07.912',-,-0.056,-,-,-,-,61.200,23.880,45.000
'37:12:07.920',-,-0.064,-,-,-,-,61.200,23.520,45.000
'37:12:07.928',-,-0.080,-,-,-,-,61.200,23.160,45.000
'37:12:07.936',-,-0.112,-,-,-,-,61.200,23.160,45.000
'37:12:07.944',-,-0.152,-,-,-,-,61.200,22.680,45.000
'37:12:07.952',-,-0.200,-,-,-,-,61.200,22.320,45.000
'37:12:07.960',-,-0.208,-,-,-,-,61.200,22.320,45.000
'37:12:07.968',-,-0.184,-,-,-,-,61.200,22.680,45.000
'37:12:07.976',-,-0.112,-,-,-,-,61.200,23.880,45.000
'37:12:07.984',-,0.000,-,-,-,-,61.200,25.920,45.000
'37:12:07.992',-,0.096,-,-,-,-,60.000,28.680,45.000
'37:12:08.000',-,0.128,-,-,-,-,60.000,30.720,45.000
'37:12:08.008',-,0.136,-,-,-,-,60.000,29.880,45.000
'37:12:08.016',-,0.040,-,-,-,-,60.000,26.280,45.000
'37:12:08.024',-,-0.008,-,-,-,-,58.800,22.320,45.000
'37:12:08.032',-,-0.008,-,-,-,-,58.800,19.920,45.000
'37:12:08.040',-,0.008,-,-,-,-,58.800,19.560,45.000
'37:12:08.048',-,0.024,-,-,-,-,58.800,21.120,45.000
'37:12:08.056',-,0.040,-,-,-,-,57.600,24.720,45.000
'37:12:08.064',-,0.040,-,-,-,-,57.600,29.160,45.000
'37:12:08.072',-,0.040,-,-,-,-,57.600,33.960,45.000
'37:12:08.080',-,0.040,-,-,-,-,57.600,38.280,45.000
'37:12:08.088',-,0.024,-,-,-,-,57.600,41.880,45.000
'37:12:08.096',-,0.024,-,-,-,-,56.400,43.920,45.000
'37:12:08.104',-,0.024,-,-,-,-,56.400,44.760,45.000
'37:12:08.112',-,0.024,-,-,-,-,56.400,44.760,45.000
'37:12:08.120',-,0.024,-,-,-,-,56.400,45.120,45.000
'37:12:08.128',-,0.024,-,-,-,-,56.400,45.480,45.000
'37:12:08.136',-,0.024,-,-,-,-,56.400,46.680,45.000
'37:12:08.144',-,0.024,-,-,-,-,56.400,47.520,45.000
'37:12:08.152',-,0.024,-,-,-,-,57.600,48.360,45.000
'37:12:08.160',-,0.024,-,-,-,-,60.000,48.720,45.000
'37:12:08.168',-,0.024,-,-,-,-,66.000,47.880,45.000
'37:12:08.176',-,0.024,-,-,-,-,75.600,47.160,45.000
'37:12:08.184',-,0.024,-,-,-,-,87.600,46.320,45.000
'37:12:08.192',-,0.024,-,-,-,-,99.600,45.120,45.000
'37:12:08.200',-,0.040,-,-,-,-,109.200,43.920,45.000
'37:12:08.208',-,0.024,-,-,-,-,117.600,42.360,45.000
'37:12:08.216',-,0.040,-,-,-,-,123.600,41.520,45.000
'37:12:08.224',-,0.040,-,-,-,-,126.000,40.680,45.000
'37:12:08.232',-,0.040,-,-,-,-,128.400,40.680,45.000
'37:12:08.240',-,0.040,-,-,-,-,128.400,41.520,45.000
'37:12:08.248',-,0.040,-,-,-,-,128.400,41.880,45.000
'37:12:08.256',-,0.040,-,-,-,-,127.200,41.880,45.000
'37:12:08.264',-,0.040,-,-,-,-,127.200,41.520,45.000
'37:12:08.272',-,0.040,-,-,-,-,126.000,40.680,45.000
'37:12:08.280',-,0.040,-,-,-,-,124.800,39.960,45.000
'37:12:08.288',-,0.024,-,-,-,-,123.600,38.760,45.000
'37:12:08.296',-,0.024,-,-,-,-,122.400,37.560,45.000
'37:12:08.304',-,0.024,-,-,-,-,121.200,36.720,45.000
'37:12:08.312',-,0.024,-,-,-,-,118.800,35.520,45.000
'37:12:08.320',-,0.024,-,-,-,-,117.600,35.160,45.000
'37:12:08.328',-,0.008,-,-,-,-,115.200,34.680,45.000
'37:12:08.336',-,0.008,-,-,-,-,112.800,34.320,45.000
'37:12:08.344',-,0.000,-,-,-,-,110.400,34.320,45.000
'37:12:08.352',-,0.000,-,-,-,-,108.000,34.320,45.000
'37:12:08.360',-,0.000,-,-,-,-,104.400,34.320,45.000
'37:12:08.368',-,0.000,-,-,-,-,102.000,34.680,45.000
'37:12:08.376',-,0.000,-,-,-,-,97.200,34.680,45.000
