'Elapsed time','I','II','III','MCL1','ABP','PAP'
'38:19:17.560',-0.106,-,-,0.069,104.760,23.200
'38:19:17.568',-0.125,-,-,0.139,103.080,24.400
'38:19:17.576',-0.077,-,-,0.139,101.520,26.000
'38:19:17.584',0.087,-,-,0.030,99.960,27.600
'38:19:17.592',0.288,-,-,-0.257,97.560,28.000
'38:19:17.600',0.346,-,-,-0.475,93.480,27.200
'38:19:17.608',0.212,-,-,-0.515,90.360,25.600
'38:19:17.616',0.067,-,-,-0.069,86.280,23.600
'38:19:17.624',0.019,-,-,0.000,83.160,21.600
'38:19:17.632',0.029,-,-,-0.030,80.760,21.200
'38:19:17.640',0.029,-,-,-0.030,79.080,22.000
'38:19:17.648',0.029,-,-,-0.030,77.520,23.600
'38:19:17.656',0.029,-,-,-0.030,78.360,24.400
'38:19:17.664',0.019,-,-,-0.030,80.760,24.800
'38:19:17.672',0.019,-,-,0.000,83.880,27.200
'38:19:17.680',0.019,-,-,0.000,89.520,31.200
'38:19:17.688',0.029,-,-,-0.030,95.160,37.600
'38:19:17.696',0.029,-,-,-0.030,100.680,44.800
'38:19:17.704',0.038,-,-,-0.030,105.480,49.600
'38:19:17.712',0.038,-,-,-0.030,109.560,50.000
'38:19:17.720',0.048,-,-,-0.030,112.680,46.800
'38:19:17.728',0.048,-,-,-0.030,115.080,43.600
'38:19:17.736',0.048,-,-,-0.069,116.760,41.600
'38:19:17.744',0.048,-,-,-0.030,117.480,41.200
'38:19:17.752',0.058,-,-,-0.069,118.320,42.000
'38:19:17.760',0.058,-,-,-0.069,119.160,44.000
'38:19:17.768',0.067,-,-,-0.069,119.160,45.200
'38:19:17.776',0.067,-,-,-0.069,119.880,45.600
'38:19:17.784',0.067,-,-,-0.069,121.560,45.200
'38:19:17.792',0.058,-,-,-0.069,123.960,45.200
'38:19:17.800',0.048,-,-,-0.069,127.080,45.200
'38:19:17.808',0.038,-,-,-0.030,130.320,44.800
'38:19:17.816',0.029,-,-,-0.030,131.880,44.400
'38:19:17.824',0.010,-,-,0.000,131.880,43.600
'38:19:17.832',-0.010,-,-,0.000,130.320,42.800
'38:19:17.840',-0.029,-,-,0.000,127.920,41.200
'38:19:17.848',-0.048,-,-,0.030,124.680,39.200
'38:19:17.856',-0.067,-,-,0.030,120.720,36.800
'38:19:17.864',-0.067,-,-,0.069,116.760,34.800
'38:19:17.872',-0.077,-,-,0.030,112.680,34.000
'38:19:17.880',-0.077,-,-,0.069,109.560,34.800
'38:19:17.888',-0.067,-,-,0.069,107.160,34.800
'38:19:17.896',-0.058,-,-,0.030,104.760,33.600
'38:19:17.904',-0.048,-,-,0.030,103.920,30.800
'38:19:17.912',-0.038,-,-,0.030,103.080,28.800
'38:19:17.920',-0.038,-,-,0.000,102.360,28.800
'38:19:17.928',-0.029,-,-,0.000,101.520,30.400
'38:19:17.936',-0.029,-,-,0.000,101.520,32.800
'38:19:17.944',-0.029,-,-,0.000,101.520,34.400
'38:19:17.952',-0.029,-,-,0.000,103.080,35.200
'38:19:17.960',-0.019,-,-,0.000,105.480,34.800
'38:19:17.968',-0.019,-,-,0.000,107.880,33.200
'38:19:17.976',-0.019,-,-,0.000,111.120,32.000
'38:19:17.984',-0.019,-,-,0.000,113.520,30.800
'38:19:17.992',-0.019,-,-,0.000,115.080,29.600
'38:19:18.000',-0.019,-,-,0.000,115.920,28.800
'38:19:18.008',-0.029,-,-,0.000,116.760,28.400
'38:19:18.016',-0.029,-,-,0.000,116.760,28.400
'38:19:18.024',-0.019,-,-,0.000,117.480,28.800
'38:19:18.032',-0.019,-,-,0.000,118.320,29.200
'38:19:18.040',-0.019,-,-,0.000,119.160,29.200
'38:19:18.048',-0.019,-,-,0.000,119.880,28.800
'38:19:18.056',-0.019,-,-,0.000,121.560,28.400
'38:19:18.064',-0.019,-,-,0.000,122.280,28.000
'38:19:18.072',-0.019,-,-,0.000,123.120,27.200
'38:19:18.080',-0.019,-,-,0.000,123.960,26.800
'38:19:18.088',-0.019,-,-,0.000,123.960,26.400
'38:19:18.096',-0.019,-,-,0.000,123.960,26.800
'38:19:18.104',-0.019,-,-,0.000,123.960,26.800
'38:19:18.112',-0.010,-,-,0.000,123.120,27.200
'38:19:18.120',0.000,-,-,0.000,122.280,27.200
'38:19:18.128',0.000,-,-,0.000,121.560,26.800
'38:19:18.136',0.010,-,-,0.000,119.880,26.400
'38:19:18.144',0.019,-,-,0.000,119.160,26.000
'38:19:18.152',0.029,-,-,-0.030,117.480,26.000
'38:19:18.160',0.038,-,-,-0.030,116.760,26.000
'38:19:18.168',0.048,-,-,-0.069,115.080,26.000
'38:19:18.176',0.038,-,-,-0.069,113.520,25.600
'38:19:18.184',0.029,-,-,-0.030,111.960,25.200
'38:19:18.192',0.000,-,-,0.000,110.280,24.800
'38:19:18.200',-0.019,-,-,0.000,108.720,24.400
'38:19:18.208',-0.029,-,-,0.000,107.160,24.000
'38:19:18.216',-0.029,-,-,0.000,106.320,22.800
'38:19:18.224',-0.038,-,-,0.000,104.760,21.600
'38:19:18.232',-0.077,-,-,0.000,102.360,21.200
'38:19:18.240',-0.144,-,-,0.109,99.960,22.400
'38:19:18.248',-0.154,-,-,0.139,95.880,24.400
'38:19:18.256',-0.019,-,-,0.109,91.920,26.800
'38:19:18.264',0.192,-,-,-0.030,87.960,28.000
'38:19:18.272',0.365,-,-,-0.406,84.720,28.400
'38:19:18.280',0.375,-,-,-0.554,82.320,27.200
'38:19:18.288',0.163,-,-,-0.257,79.920,24.800
'38:19:18.296',0.048,-,-,-0.030,77.520,22.000
'38:19:18.304',0.029,-,-,0.000,75.960,19.200
'38:19:18.312',0.038,-,-,-0.030,75.120,18.000
'38:19:18.320',0.029,-,-,-0.030,74.280,18.800
'38:19:18.328',0.019,-,-,0.000,74.280,21.600
'38:19:18.336',0.019,-,-,0.000,75.960,23.200
'38:19:18.344',0.019,-,-,0.000,79.080,24.000
'38:19:18.352',0.029,-,-,0.000,84.720,25.600
'38:19:18.360',0.029,-,-,0.000,91.080,29.200
'38:19:18.368',0.038,-,-,-0.030,97.560,34.400
'38:19:18.376',0.038,-,-,0.000,103.920,40.000
'38:19:18.384',0.038,-,-,-0.030,108.720,44.400
'38:19:18.392',0.048,-,-,-0.030,112.680,46.800
'38:19:18.400',0.058,-,-,-0.030,115.080,44.800
'38:19:18.408',0.058,-,-,-0.030,115.920,40.400
'38:19:18.416',0.058,-,-,-0.030,115.920,36.400
'38:19:18.424',0.058,-,-,-0.030,115.920,34.800
'38:19:18.432',0.067,-,-,-0.069,115.920,35.200
'38:19:18.440',0.058,-,-,-0.069,115.920,36.000
'38:19:18.448',0.067,-,-,-0.030,115.920,37.600
'38:19:18.456',0.067,-,-,-0.030,118.320,38.400
'38:19:18.464',0.067,-,-,-0.069,120.720,38.400
'38:19:18.472',0.058,-,-,-0.030,124.680,38.400
'38:19:18.480',0.048,-,-,-0.030,127.920,38.000
'38:19:18.488',0.038,-,-,0.000,130.320,37.200
'38:19:18.496',0.019,-,-,0.000,130.320,35.600
'38:19:18.504',-0.010,-,-,0.000,129.480,34.000
'38:19:18.512',-0.029,-,-,0.000,127.080,32.400
'38:19:18.520',-0.048,-,-,0.030,123.960,31.200
'38:19:18.528',-0.067,-,-,0.069,119.880,30.000
'38:19:18.536',-0.077,-,-,0.069,115.920,28.400
'38:19:18.544',-0.077,-,-,0.069,111.960,26.800
'38:19:18.552',-0.087,-,-,0.069,107.880,24.400
'38:19:18.560',-0.077,-,-,0.069,104.760,22.400
'38:19:18.568',-0.067,-,-,0.069,102.360,21.200
'38:19:18.576',-0.067,-,-,0.030,100.680,21.200
'38:19:18.584',-0.058,-,-,0.030,99.960,22.800
'38:19:18.592',-0.048,-,-,0.030,99.120,24.800
'38:19:18.600',-0.048,-,-,0.000,99.120,26.400
'38:19:18.608',-0.038,-,-,0.030,99.120,26.800
'38:19:18.616',-0.038,-,-,0.000,99.960,26.400
'38:19:18.624',-0.029,-,-,0.000,102.360,25.200
'38:19:18.632',-0.029,-,-,0.000,104.760,24.000
'38:19:18.640',-0.029,-,-,0.000,107.880,23.200
'38:19:18.648',-0.029,-,-,0.000,111.120,22.400
'38:19:18.656',-0.029,-,-,0.000,112.680,22.000
'38:19:18.664',-0.029,-,-,0.000,114.360,21.200
'38:19:18.672',-0.029,-,-,0.000,114.360,20.800
'38:19:18.680',-0.029,-,-,0.000,114.360,20.400
'38:19:18.688',-0.029,-,-,0.000,115.080,20.400
'38:19:18.696',-0.029,-,-,0.000,115.920,20.400
'38:19:18.704',-0.029,-,-,0.000,116.760,20.400
'38:19:18.712',-0.029,-,-,0.000,117.480,20.000
'38:19:18.720',-0.029,-,-,0.000,118.320,19.600
'38:19:18.728',-0.029,-,-,0.000,119.880,19.600
'38:19:18.736',-0.029,-,-,0.000,120.720,19.200
'38:19:18.744',-0.029,-,-,0.000,120.720,19.200
'38:19:18.752',-0.029,-,-,0.000,121.560,18.800
'38:19:18.760',-0.029,-,-,0.000,121.560,18.400
'38:19:18.768',-0.029,-,-,0.000,121.560,18.000
'38:19:18.776',-0.029,-,-,0.000,121.560,18.000
'38:19:18.784',-0.019,-,-,0.000,120.720,18.000
'38:19:18.792',-0.019,-,-,0.000,119.160,18.000
'38:19:18.800',-0.010,-,-,0.000,118.320,18.000
'38:19:18.808',0.000,-,-,0.000,116.760,17.600
'38:19:18.816',0.000,-,-,0.000,115.920,17.200
'38:19:18.824',0.010,-,-,0.000,114.360,17.200
'38:19:18.832',0.029,-,-,-0.030,112.680,16.800
'38:19:18.840',0.038,-,-,-0.069,111.120,17.200
'38:19:18.848',0.038,-,-,-0.069,109.560,17.600
'38:19:18.856',0.029,-,-,-0.069,107.880,18.000
'38:19:18.864',0.019,-,-,-0.030,106.320,18.000
'38:19:18.872',0.000,-,-,0.000,105.480,17.200
'38:19:18.880',-0.029,-,-,0.000,104.760,15.600
'38:19:18.888',-0.038,-,-,0.000,103.920,14.800
'38:19:18.896',-0.038,-,-,0.000,103.080,14.000
'38:19:18.904',-0.048,-,-,0.000,102.360,13.200
'38:19:18.912',-0.096,-,-,0.030,100.680,13.200
'38:19:18.920',-0.154,-,-,0.109,99.120,14.000
'38:19:18.928',-0.163,-,-,0.139,96.720,16.000
'38:19:18.936',-0.029,-,-,0.109,94.320,18.000
'38:19:18.944',0.183,-,-,-0.030,91.080,18.800
'38:19:18.952',0.346,-,-,-0.406,87.960,18.400
'38:19:18.960',0.356,-,-,-0.515,84.720,17.600
'38:19:18.968',0.144,-,-,-0.218,81.480,16.800
'38:19:18.976',0.038,-,-,-0.030,78.360,16.400
'38:19:18.984',0.029,-,-,0.000,75.960,16.800
'38:19:18.992',0.019,-,-,-0.030,74.280,18.000
'38:19:19.000',0.019,-,-,-0.030,72.720,18.800
'38:19:19.008',0.019,-,-,0.000,71.880,16.800
'38:19:19.016',0.019,-,-,-0.030,72.720,12.400
'38:19:19.024',0.019,-,-,0.000,75.120,9.200
'38:19:19.032',0.019,-,-,-0.030,79.080,12.000
'38:19:19.040',0.029,-,-,0.000,84.720,22.400
'38:19:19.048',0.029,-,-,-0.030,90.360,34.400
'38:19:19.056',0.029,-,-,-0.030,95.880,43.200
'38:19:19.064',0.038,-,-,-0.030,100.680,46.000
'38:19:19.072',0.038,-,-,-0.030,104.760,44.400
'38:19:19.080',0.038,-,-,-0.030,107.160,40.000
'38:19:19.088',0.048,-,-,-0.069,109.560,34.800
'38:19:19.096',0.048,-,-,-0.030,110.280,31.600
'38:19:19.104',0.058,-,-,-0.069,111.120,31.600
'38:19:19.112',0.058,-,-,-0.069,111.120,34.400
'38:19:19.120',0.058,-,-,-0.069,111.960,38.000
'38:19:19.128',0.058,-,-,-0.069,111.960,40.400
'38:19:19.136',0.067,-,-,-0.069,112.680,40.800
'38:19:19.144',0.067,-,-,-0.069,115.080,39.200
'38:19:19.152',0.058,-,-,-0.069,117.480,36.800
'38:19:19.160',0.048,-,-,-0.069,120.720,34.800
'38:19:19.168',0.029,-,-,-0.030,123.120,34.400
'38:19:19.176',0.019,-,-,0.000,123.960,34.400
'38:19:19.184',0.000,-,-,0.000,123.960,34.800
'38:19:19.192',-0.029,-,-,0.000,121.560,35.200
'38:19:19.200',-0.058,-,-,0.030,119.160,34.800
'38:19:19.208',-0.077,-,-,0.030,115.080,33.600
'38:19:19.216',-0.087,-,-,0.069,111.120,31.600
'38:19:19.224',-0.087,-,-,0.069,107.160,28.800
'38:19:19.232',-0.087,-,-,0.069,103.920,26.000
'38:19:19.240',-0.077,-,-,0.069,100.680,24.800
'38:19:19.248',-0.077,-,-,0.069,98.280,24.800
'38:19:19.256',-0.067,-,-,0.069,96.720,25.200
'38:19:19.264',-0.067,-,-,0.030,95.880,24.000
'38:19:19.272',-0.058,-,-,0.030,95.880,22.400
'38:19:19.280',-0.048,-,-,0.030,95.880,22.000
'38:19:19.288',-0.048,-,-,0.000,96.720,23.200
'38:19:19.296',-0.038,-,-,0.000,97.560,24.800
'38:19:19.304',-0.038,-,-,0.030,99.960,26.000
'38:19:19.312',-0.029,-,-,0.000,103.080,26.800
'38:19:19.320',-0.029,-,-,0.000,106.320,26.800
'38:19:19.328',-0.038,-,-,0.000,108.720,26.000
'38:19:19.336',-0.038,-,-,0.000,111.120,24.800
'38:19:19.344',-0.029,-,-,0.000,111.960,23.200
'38:19:19.352',-0.029,-,-,0.000,112.680,22.400
'38:19:19.360',-0.029,-,-,0.000,112.680,22.000
'38:19:19.368',-0.029,-,-,0.000,112.680,22.000
'38:19:19.376',-0.029,-,-,0.000,113.520,22.000
'38:19:19.384',-0.029,-,-,0.000,114.360,22.400
'38:19:19.392',-0.029,-,-,0.000,115.920,23.200
'38:19:19.400',-0.029,-,-,0.000,116.760,23.600
'38:19:19.408',-0.029,-,-,0.000,118.320,23.600
'38:19:19.416',-0.029,-,-,0.000,119.160,23.200
'38:19:19.424',-0.029,-,-,0.000,119.880,22.800
'38:19:19.432',-0.029,-,-,0.000,120.720,22.400
'38:19:19.440',-0.029,-,-,0.000,120.720,22.400
'38:19:19.448',-0.029,-,-,0.000,120.720,22.400
'38:19:19.456',-0.019,-,-,0.000,120.720,23.200
'38:19:19.464',-0.019,-,-,0.000,119.880,23.600
'38:19:19.472',-0.019,-,-,0.000,119.160,24.000
'38:19:19.480',-0.010,-,-,0.000,117.480,24.000
'38:19:19.488',-0.010,-,-,0.000,116.760,23.600
'38:19:19.496',0.010,-,-,0.000,115.080,23.200
'38:19:19.504',0.019,-,-,0.000,114.360,23.200
'38:19:19.512',0.038,-,-,-0.030,112.680,23.200
'38:19:19.520',0.038,-,-,-0.030,111.120,23.200
'38:19:19.528',0.038,-,-,-0.069,109.560,23.200
'38:19:19.536',0.029,-,-,-0.030,107.880,23.600
'38:19:19.544',0.010,-,-,0.000,106.320,24.000
'38:19:19.552',-0.019,-,-,0.000,105.480,24.000
'38:19:19.560',-0.029,-,-,0.000,104.760,24.400
'38:19:19.568',-0.029,-,-,0.000,103.920,23.600
'38:19:19.576',-0.038,-,-,0.000,103.080,22.400
'38:19:19.584',-0.058,-,-,0.000,102.360,21.200
'38:19:19.592',-0.115,-,-,0.069,101.520,20.800
'38:19:19.600',-0.144,-,-,0.139,99.960,21.600
'38:19:19.608',-0.067,-,-,0.109,97.560,24.000
'38:19:19.616',0.087,-,-,0.030,95.160,26.000
'38:19:19.624',0.288,-,-,-0.257,91.920,26.800
'38:19:19.632',0.337,-,-,-0.475,88.680,26.000
'38:19:19.640',0.192,-,-,-0.327,85.560,24.000
'38:19:19.648',0.058,-,-,-0.069,82.320,22.800
'38:19:19.656',0.029,-,-,0.000,79.920,22.000
'38:19:19.664',0.019,-,-,-0.030,77.520,22.400
'38:19:19.672',0.029,-,-,-0.030,75.960,22.800
'38:19:19.680',0.019,-,-,0.000,75.120,22.800
'38:19:19.688',0.019,-,-,-0.030,75.960,22.000
'38:19:19.696',0.019,-,-,0.000,77.520,23.200
'38:19:19.704',0.019,-,-,-0.030,81.480,29.200
'38:19:19.712',0.029,-,-,0.000,86.280,38.400
'38:19:19.720',0.038,-,-,-0.030,91.080,46.000
'38:19:19.728',0.038,-,-,-0.030,96.720,49.600
'38:19:19.736',0.038,-,-,-0.030,102.360,49.200
'38:19:19.744',0.038,-,-,-0.030,106.320,46.400
'38:19:19.752',0.038,-,-,-0.030,109.560,43.600
'38:19:19.760',0.048,-,-,-0.030,111.960,42.000
'38:19:19.768',0.048,-,-,-0.069,113.520,41.600
'38:19:19.776',0.048,-,-,-0.030,114.360,42.400
'38:19:19.784',0.058,-,-,-0.069,115.080,45.200
'38:19:19.792',0.058,-,-,-0.069,115.920,48.000
'38:19:19.800',0.067,-,-,-0.069,115.920,50.000
'38:19:19.808',0.067,-,-,-0.069,116.760,50.400
'38:19:19.816',0.067,-,-,-0.069,118.320,49.200
'38:19:19.824',0.058,-,-,-0.069,121.560,47.200
'38:19:19.832',0.058,-,-,-0.069,124.680,45.600
'38:19:19.840',0.048,-,-,-0.030,127.080,45.600
'38:19:19.848',0.029,-,-,-0.069,128.760,46.400
'38:19:19.856',0.010,-,-,0.000,128.760,47.200
'38:19:19.864',-0.010,-,-,0.000,127.080,46.400
'38:19:19.872',-0.029,-,-,0.000,124.680,45.200
'38:19:19.880',-0.048,-,-,0.030,121.560,43.600
'38:19:19.888',-0.067,-,-,0.030,117.480,42.000
'38:19:19.896',-0.077,-,-,0.069,113.520,40.400
'38:19:19.904',-0.087,-,-,0.069,109.560,39.200
'38:19:19.912',-0.077,-,-,0.069,106.320,38.000
'38:19:19.920',-0.077,-,-,0.069,103.920,36.800
'38:19:19.928',-0.067,-,-,0.069,102.360,35.600
'38:19:19.936',-0.058,-,-,0.030,101.520,34.400
'38:19:19.944',-0.048,-,-,0.030,100.680,33.200
'38:19:19.952',-0.048,-,-,0.030,100.680,31.200
'38:19:19.960',-0.038,-,-,0.030,100.680,29.600
'38:19:19.968',-0.029,-,-,0.000,100.680,29.600
'38:19:19.976',-0.029,-,-,0.000,102.360,32.000
'38:19:19.984',-0.029,-,-,0.000,103.920,35.200
'38:19:19.992',-0.019,-,-,0.000,106.320,37.200
'38:19:20.000',-0.019,-,-,0.000,109.560,38.000
'38:19:20.008',-0.019,-,-,0.000,111.960,37.200
'38:19:20.016',-0.019,-,-,0.000,113.520,34.800
'38:19:20.024',-0.019,-,-,0.000,114.360,31.200
'38:19:20.032',-0.019,-,-,0.000,115.080,28.800
'38:19:20.040',-0.019,-,-,0.000,115.080,27.600
'38:19:20.048',-0.019,-,-,0.000,115.920,27.600
'38:19:20.056',-0.019,-,-,0.000,116.760,28.800
'38:19:20.064',-0.019,-,-,0.000,117.480,30.400
'38:19:20.072',-0.019,-,-,0.000,119.160,31.600
'38:19:20.080',-0.010,-,-,0.000,119.880,31.600
'38:19:20.088',-0.019,-,-,0.000,121.560,30.400
'38:19:20.096',-0.019,-,-,0.000,122.280,29.200
'38:19:20.104',-0.019,-,-,0.000,123.120,28.000
'38:19:20.112',-0.019,-,-,0.000,123.120,27.200
'38:19:20.120',-0.010,-,-,0.000,123.960,27.200
'38:19:20.128',-0.010,-,-,0.000,123.960,27.600
'38:19:20.136',-0.010,-,-,0.000,123.120,28.400
'38:19:20.144',-0.010,-,-,0.000,122.280,28.800
'38:19:20.152',-0.010,-,-,0.000,121.560,29.200
'38:19:20.160',-0.010,-,-,0.000,119.880,28.800
'38:19:20.168',0.000,-,-,0.000,119.160,28.000
'38:19:20.176',0.019,-,-,0.000,117.480,26.800
'38:19:20.184',0.038,-,-,-0.030,116.760,26.400
'38:19:20.192',0.048,-,-,-0.030,115.080,26.400
'38:19:20.200',0.048,-,-,-0.069,113.520,26.800
'38:19:20.208',0.038,-,-,-0.030,111.960,26.400
'38:19:20.216',0.019,-,-,-0.030,110.280,26.000
'38:19:20.224',-0.010,-,-,0.000,108.720,25.600
'38:19:20.232',-0.029,-,-,0.000,107.880,25.600
'38:19:20.240',-0.038,-,-,0.000,107.160,25.200
'38:19:20.248',-0.038,-,-,0.000,106.320,24.000
'38:19:20.256',-0.048,-,-,0.000,105.480,23.200
'38:19:20.264',-0.106,-,-,0.069,104.760,23.200
'38:19:20.272',-0.154,-,-,0.139,103.080,24.800
'38:19:20.280',-0.096,-,-,0.178,101.520,27.200
'38:19:20.288',0.058,-,-,0.069,99.960,29.200
'38:19:20.296',0.269,-,-,-0.178,96.720,30.400
'38:19:20.304',0.375,-,-,-0.475,94.320,29.600
'38:19:20.312',0.260,-,-,-0.554,90.360,27.200
'38:19:20.320',0.087,-,-,-0.109,87.120,24.800
'38:19:20.328',0.029,-,-,0.000,83.880,22.400
'38:19:20.336',0.029,-,-,0.000,81.480,21.600
'38:19:20.344',0.019,-,-,0.000,79.080,22.000
'38:19:20.352',0.019,-,-,0.000,77.520,23.600
'38:19:20.360',0.019,-,-,0.000,77.520,25.200
'38:19:20.368',0.029,-,-,0.000,79.920,25.200
'38:19:20.376',0.029,-,-,0.000,83.160,26.400
'38:19:20.384',0.029,-,-,0.000,87.960,31.200
'38:19:20.392',0.029,-,-,0.000,93.480,37.600
'38:19:20.400',0.029,-,-,-0.030,99.120,43.600
'38:19:20.408',0.038,-,-,0.000,103.920,47.600
'38:19:20.416',0.038,-,-,-0.030,108.720,49.200
'38:19:20.424',0.048,-,-,-0.030,111.960,48.000
'38:19:20.432',0.048,-,-,-0.030,113.520,44.400
'38:19:20.440',0.058,-,-,-0.069,115.080,40.800
'38:19:20.448',0.058,-,-,-0.030,116.760,40.000
'38:19:20.456',0.058,-,-,-0.069,116.760,41.200
'38:19:20.464',0.058,-,-,-0.069,117.480,42.800
'38:19:20.472',0.067,-,-,-0.069,117.480,43.600
'38:19:20.480',0.067,-,-,-0.069,118.320,43.600
'38:19:20.488',0.067,-,-,-0.069,119.160,43.600
'38:19:20.496',0.067,-,-,-0.069,121.560,43.200
'38:19:20.504',0.058,-,-,-0.030,124.680,42.800
'38:19:20.512',0.048,-,-,-0.030,127.080,42.000
'38:19:20.520',0.029,-,-,0.000,129.480,41.600
'38:19:20.528',0.010,-,-,0.000,129.480,40.400
'38:19:20.536',-0.010,-,-,0.000,128.760,38.800
'38:19:20.544',-0.029,-,-,0.030,126.360,37.200
'38:19:20.552',-0.048,-,-,0.030,123.120,35.600
'38:19:20.560',-0.067,-,-,0.069,119.160,33.600
'38:19:20.568',-0.077,-,-,0.069,115.080,32.000
'38:19:20.576',-0.077,-,-,0.069,111.120,30.800
'38:19:20.584',-0.077,-,-,0.069,107.160,29.600
'38:19:20.592',-0.077,-,-,0.069,104.760,28.400
'38:19:20.600',-0.067,-,-,0.069,102.360,26.400
'38:19:20.608',-0.067,-,-,0.069,100.680,25.200
'38:19:20.616',-0.058,-,-,0.030,99.960,24.800
'38:19:20.624',-0.048,-,-,0.030,99.120,25.600
'38:19:20.632',-0.038,-,-,0.030,98.280,26.800
'38:19:20.640',-0.029,-,-,0.030,98.280,28.000
'38:19:20.648',-0.019,-,-,0.000,98.280,28.400
'38:19:20.656',-0.029,-,-,0.000,99.120,28.000
'38:19:20.664',-0.029,-,-,0.030,100.680,26.800
'38:19:20.672',-0.029,-,-,0.030,103.920,25.600
'38:19:20.680',-0.029,-,-,0.030,106.320,24.400
'38:19:20.688',-0.029,-,-,0.000,109.560,23.600
'38:19:20.696',-0.029,-,-,0.030,111.120,22.800
'38:19:20.704',-0.029,-,-,0.000,111.960,22.000
'38:19:20.712',-0.029,-,-,0.030,112.680,22.000
'38:19:20.720',-0.029,-,-,0.000,113.520,21.600
'38:19:20.728',-0.019,-,-,0.030,113.520,21.600
'38:19:20.736',-0.019,-,-,0.000,114.360,21.200
'38:19:20.744',-0.029,-,-,0.000,115.920,21.200
'38:19:20.752',-0.029,-,-,0.000,116.760,21.200
'38:19:20.760',-0.029,-,-,0.000,118.320,21.200
'38:19:20.768',-0.029,-,-,0.000,119.160,20.800
'38:19:20.776',-0.029,-,-,0.000,119.880,20.000
'38:19:20.784',-0.019,-,-,0.000,120.720,19.200
'38:19:20.792',-0.019,-,-,0.000,120.720,19.200
'38:19:20.800',-0.019,-,-,0.000,120.720,18.800
'38:19:20.808',-0.029,-,-,0.000,120.720,18.800
'38:19:20.816',-0.029,-,-,0.000,119.880,19.200
'38:19:20.824',-0.019,-,-,0.000,119.160,19.200
'38:19:20.832',0.000,-,-,0.000,118.320,19.200
'38:19:20.840',0.000,-,-,0.000,117.480,18.800
'38:19:20.848',0.010,-,-,0.000,115.920,18.400
'38:19:20.856',0.029,-,-,-0.030,114.360,18.000
'38:19:20.864',0.038,-,-,-0.069,113.520,18.000
'38:19:20.872',0.038,-,-,-0.069,111.960,18.400
'38:19:20.880',0.038,-,-,-0.069,110.280,18.800
'38:19:20.888',0.029,-,-,-0.069,108.720,19.200
'38:19:20.896',0.010,-,-,-0.069,107.160,18.000
'38:19:20.904',-0.019,-,-,0.000,105.480,16.400
'38:19:20.912',-0.038,-,-,0.000,104.760,14.800
'38:19:20.920',-0.038,-,-,0.000,103.920,14.000
'38:19:20.928',-0.038,-,-,0.000,102.360,14.000
'38:19:20.936',-0.067,-,-,0.000,101.520,14.400
'38:19:20.944',-0.125,-,-,0.069,99.120,16.000
'38:19:20.952',-0.163,-,-,0.139,96.720,18.000
'38:19:20.960',-0.077,-,-,0.139,93.480,19.200
'38:19:20.968',0.096,-,-,0.030,90.360,19.200
'38:19:20.976',0.317,-,-,-0.287,86.280,18.400
'38:19:20.984',0.365,-,-,-0.515,83.160,18.000
'38:19:20.992',0.212,-,-,-0.554,79.920,17.200
'38:19:21.000',0.067,-,-,-0.069,77.520,16.800
'38:19:21.008',0.029,-,-,0.000,75.120,17.200
'38:19:21.016',0.029,-,-,-0.030,73.560,18.400
'38:19:21.024',0.029,-,-,-0.030,72.720,19.600
'38:19:21.032',0.029,-,-,-0.030,71.880,19.200
'38:19:21.040',0.029,-,-,-0.030,72.720,16.000
'38:19:21.048',0.029,-,-,0.000,74.280,12.000
'38:19:21.056',0.029,-,-,-0.030,78.360,10.800
'38:19:21.064',0.019,-,-,-0.030,83.880,16.400
'38:19:21.072',0.029,-,-,-0.030,89.520,26.800
'38:19:21.080',0.029,-,-,-0.030,95.160,37.600
'38:19:21.088',0.038,-,-,-0.030,100.680,44.800
'38:19:21.096',0.038,-,-,-0.030,104.760,46.400
'38:19:21.104',0.048,-,-,-0.069,107.880,43.600
'38:19:21.112',0.048,-,-,-0.030,110.280,38.800
'38:19:21.120',0.058,-,-,-0.069,111.960,35.200
'38:19:21.128',0.058,-,-,-0.069,111.960,32.800
'38:19:21.136',0.058,-,-,-0.069,112.680,32.400
'38:19:21.144',0.067,-,-,-0.069,112.680,34.400
'38:19:21.152',0.067,-,-,-0.069,113.520,37.200
'38:19:21.160',0.067,-,-,-0.069,115.080,38.800
'38:19:21.168',0.067,-,-,-0.069,118.320,39.200
'38:19:21.176',0.067,-,-,-0.069,121.560,38.800
'38:19:21.184',0.058,-,-,-0.069,124.680,38.000
'38:19:21.192',0.048,-,-,-0.030,126.360,36.400
'38:19:21.200',0.029,-,-,-0.030,127.080,35.200
'38:19:21.208',0.010,-,-,0.000,126.360,34.000
'38:19:21.216',-0.019,-,-,0.000,124.680,33.600
'38:19:21.224',-0.048,-,-,0.000,122.280,33.600
'38:19:21.232',-0.058,-,-,0.030,119.160,33.200
'38:19:21.240',-0.067,-,-,0.030,115.920,32.000
'38:19:21.248',-0.077,-,-,0.069,111.960,30.000
'38:19:21.256',-0.087,-,-,0.069,108.720,27.200
'38:19:21.264',-0.077,-,-,0.069,104.760,24.800
'38:19:21.272',-0.067,-,-,0.069,102.360,23.200
'38:19:21.280',-0.067,-,-,0.030,99.960,23.200
'38:19:21.288',-0.058,-,-,0.030,99.120,23.600
