'Elapsed time','II','MCL1','ABP','PAP'
'34:33:17.512',-,0.000,70.800,-
'34:33:17.520',-,0.000,70.800,-
'34:33:17.528',-,0.015,70.800,-
'34:33:17.536',-,0.015,70.800,-
'34:33:17.544',-,0.015,70.800,-
'34:33:17.552',-,0.015,70.800,-
'34:33:17.560',-,0.015,69.600,-
'34:33:17.568',-,0.000,69.600,-
'34:33:17.576',-,0.000,68.400,-
'34:33:17.584',-,0.000,68.400,-
'34:33:17.592',-,0.000,67.200,-
'34:33:17.600',-,0.000,66.000,-
'34:33:17.608',-,0.000,66.000,-
'34:33:17.616',-,0.000,64.800,-
'34:33:17.624',-,0.000,63.600,-
'34:33:17.632',-,0.000,63.600,-
'34:33:17.640',-,0.000,62.400,-
'34:33:17.648',-,0.000,62.400,-
'34:33:17.656',-,-0.015,61.200,-
'34:33:17.664',-,0.000,61.200,-
'34:33:17.672',-,0.000,60.000,-
'34:33:17.680',-,0.000,60.000,-
'34:33:17.688',-,0.000,58.800,-
'34:33:17.696',-,-0.015,58.800,-
'34:33:17.704',-,-0.015,58.800,-
'34:33:17.712',-,-0.015,57.600,-
'34:33:17.720',-,-0.015,57.600,-
'34:33:17.728',-,-0.015,56.400,-
'34:33:17.736',-,-0.015,56.400,-
'34:33:17.744',-,-0.015,56.400,-
'34:33:17.752',-,-0.015,56.400,-
'34:33:17.760',-,-0.015,55.200,-
'34:33:17.768',-,-0.015,55.200,-
'34:33:17.776',-,-0.015,55.200,-
'34:33:17.784',-,-0.015,54.000,-
'34:33:17.792',-,-0.015,54.000,-
'34:33:17.800',-,-0.015,54.000,-
'34:33:17.808',-,-0.015,54.000,-
'34:33:17.816',-,-0.015,52.800,-
'34:33:17.824',-,0.000,52.800,-
'34:33:17.832',-,0.015,52.800,-
'34:33:17.840',-,0.045,52.800,-
'34:33:17.848',-,0.045,51.600,-
'34:33:17.856',-,0.000,51.600,-
'34:33:17.864',-,-0.060,51.600,-
'34:33:17.872',-,-0.104,51.600,-
'34:33:17.880',-,-0.134,51.600,-
'34:33:17.888',-,-0.090,50.400,-
'34:33:17.896',-,-0.045,50.400,-
'34:33:17.904',-,-0.015,50.400,-
'34:33:17.912',-,0.000,50.400,-
'34:33:17.920',-,0.000,50.400,-
'34:33:17.928',-,0.000,49.200,-
'34:33:17.936',-,0.000,49.200,-
'34:33:17.944',-,0.000,49.200,-
'34:33:17.952',-,0.000,49.200,-
'34:33:17.960',-,0.000,49.200,-
'34:33:17.968',-,0.000,49.200,-
'34:33:17.976',-,0.000,49.200,-
'34:33:17.984',-,0.045,49.200,-
'34:33:17.992',-,0.149,49.200,-
'34:33:18.000',-,0.239,49.200,-
'34:33:18.008',-,0.284,48.000,-
'34:33:18.016',-,0.134,48.000,-
'34:33:18.024',-,-0.194,48.000,-
'34:33:18.032',-,-0.567,48.000,-
'34:33:18.040',-,-0.761,48.000,-
'34:33:18.048',-,-0.836,48.000,-
'34:33:18.056',-,-0.761,48.000,-
'34:33:18.064',-,-0.582,48.000,-
'34:33:18.072',-,-0.328,46.800,-
'34:33:18.080',-,-0.134,46.800,-
'34:33:18.088',-,0.000,46.800,-
'34:33:18.096',-,0.045,46.800,-
'34:33:18.104',-,0.060,46.800,-
'34:33:18.112',-,0.060,45.600,-
'34:33:18.120',-,0.060,45.600,-
'34:33:18.128',-,0.060,45.600,-
'34:33:18.136',-,0.060,46.800,-
'34:33:18.144',-,0.060,48.000,-
'34:33:18.152',-,0.060,50.400,-
'34:33:18.160',-,0.060,55.200,-
'34:33:18.168',-,0.060,61.200,-
'34:33:18.176',-,0.060,68.400,-
'34:33:18.184',-,0.060,78.000,-
'34:33:18.192',-,0.060,86.400,-
'34:33:18.200',-,0.060,94.800,-
'34:33:18.208',-,0.060,103.200,-
'34:33:18.216',-,0.060,109.200,-
'34:33:18.224',-,0.090,115.200,-
'34:33:18.232',-,0.090,118.800,-
'34:33:18.240',-,0.090,122.400,-
'34:33:18.248',-,0.104,124.800,-
'34:33:18.256',-,0.104,124.800,-
'34:33:18.264',-,0.134,126.000,-
'34:33:18.272',-,0.134,126.000,-
'34:33:18.280',-,0.149,126.000,-
'34:33:18.288',-,0.179,126.000,-
'34:33:18.296',-,0.179,124.800,-
'34:33:18.304',-,0.194,124.800,-
'34:33:18.312',-,0.194,123.600,-
'34:33:18.320',-,0.194,123.600,-
'34:33:18.328',-,0.194,122.400,-
'34:33:18.336',-,0.194,122.400,-
'34:33:18.344',-,0.179,121.200,-
'34:33:18.352',-,0.149,121.200,-
'34:33:18.360',-,0.104,120.000,-
'34:33:18.368',-,0.090,118.800,-
'34:33:18.376',-,0.060,116.400,-
'34:33:18.384',-,0.045,114.000,-
'34:33:18.392',-,0.015,112.800,-
'34:33:18.400',-,0.000,109.200,-
'34:33:18.408',-,-0.015,106.800,-
'34:33:18.416',-,-0.045,103.200,-
'34:33:18.424',-,-0.045,99.600,-
'34:33:18.432',-,-0.045,96.000,-
'34:33:18.440',-,-0.045,91.200,-
'34:33:18.448',-,-0.045,87.600,-
'34:33:18.456',-,-0.045,82.800,-
'34:33:18.464',-,-0.045,79.200,-
'34:33:18.472',-,-0.045,76.800,-
'34:33:18.480',-,-0.015,74.400,-
'34:33:18.488',-,-0.015,72.000,-
'34:33:18.496',-,0.000,72.000,-
'34:33:18.504',-,0.000,70.800,-
'34:33:18.512',-,0.015,70.800,-
'34:33:18.520',-,0.015,70.800,-
'34:33:18.528',-,0.015,70.800,-
'34:33:18.536',-,0.015,70.800,-
'34:33:18.544',-,0.015,70.800,-
'34:33:18.552',-,0.015,70.800,-
'34:33:18.560',-,0.015,70.800,-
'34:33:18.568',-,0.015,70.800,-
'34:33:18.576',-,0.015,69.600,-
'34:33:18.584',-,0.015,69.600,-
'34:33:18.592',-,0.015,68.400,-
'34:33:18.600',-,0.000,68.400,-
'34:33:18.608',-,0.000,67.200,-
'34:33:18.616',-,0.000,66.000,-
'34:33:18.624',-,0.000,66.000,-
'34:33:18.632',-,0.000,64.800,-
'34:33:18.640',-,0.000,63.600,-
'34:33:18.648',-,0.000,63.600,-
'34:33:18.656',-,0.000,62.400,-
'34:33:18.664',-,0.000,62.400,-
'34:33:18.672',-,0.000,61.200,-
'34:33:18.680',-,0.000,60.000,-
'34:33:18.688',-,0.000,60.000,-
'34:33:18.696',-,0.000,60.000,-
'34:33:18.704',-,0.000,58.800,-
'34:33:18.712',-,0.000,58.800,-
'34:33:18.720',-,0.000,57.600,-
'34:33:18.728',-,0.000,57.600,-
'34:33:18.736',-,0.000,57.600,-
'34:33:18.744',-,-0.015,56.400,-
'34:33:18.752',-,-0.015,56.400,-
'34:33:18.760',-,-0.015,56.400,-
'34:33:18.768',-,0.000,55.200,-
'34:33:18.776',-,0.000,55.200,-
'34:33:18.784',-,0.000,55.200,-
'34:33:18.792',-,-0.015,55.200,-
'34:33:18.800',-,-0.015,54.000,-
'34:33:18.808',-,-0.015,54.000,-
'34:33:18.816',-,-0.015,54.000,-
'34:33:18.824',-,0.000,54.000,-
'34:33:18.832',-,0.015,52.800,-
'34:33:18.840',-,0.015,52.800,-
'34:33:18.848',-,0.045,52.800,-
'34:33:18.856',-,0.015,52.800,-
'34:33:18.864',-,-0.015,51.600,-
'34:33:18.872',-,-0.090,51.600,-
'34:33:18.880',-,-0.104,51.600,-
'34:33:18.888',-,-0.104,51.600,-
'34:33:18.896',-,-0.060,51.600,-
'34:33:18.904',-,-0.045,50.400,-
'34:33:18.912',-,-0.015,50.400,-
'34:33:18.920',-,0.000,50.400,-
'34:33:18.928',-,0.000,50.400,-
'34:33:18.936',-,0.000,50.400,-
'34:33:18.944',-,0.000,50.400,-
'34:33:18.952',-,0.000,49.200,-
'34:33:18.960',-,0.000,49.200,-
'34:33:18.968',-,0.000,49.200,-
'34:33:18.976',-,0.000,49.200,-
'34:33:18.984',-,0.000,49.200,-
'34:33:18.992',-,0.090,49.200,-
'34:33:19.000',-,0.194,49.200,-
'34:33:19.008',-,0.269,49.200,-
'34:33:19.016',-,0.284,49.200,-
'34:33:19.024',-,0.000,49.200,-
'34:33:19.032',-,-0.373,48.000,-
'34:33:19.040',-,-0.672,48.000,-
'34:33:19.048',-,-0.806,48.000,-
'34:33:19.056',-,-0.806,48.000,-
'34:33:19.064',-,-0.701,48.000,-
'34:33:19.072',-,-0.463,48.000,-
'34:33:19.080',-,-0.224,48.000,-
'34:33:19.088',-,-0.060,46.800,-
'34:33:19.096',-,0.015,46.800,-
'34:33:19.104',-,0.060,46.800,-
'34:33:19.112',-,0.060,46.800,-
'34:33:19.120',-,0.060,46.800,-
'34:33:19.128',-,0.060,46.800,-
'34:33:19.136',-,0.060,46.800,-
'34:33:19.144',-,0.060,48.000,-
'34:33:19.152',-,0.060,49.200,-
'34:33:19.160',-,0.060,54.000,-
'34:33:19.168',-,0.060,58.800,-
'34:33:19.176',-,0.060,66.000,-
'34:33:19.184',-,0.060,74.400,-
'34:33:19.192',-,0.060,82.800,-
'34:33:19.200',-,0.060,91.200,-
'34:33:19.208',-,0.060,99.600,-
'34:33:19.216',-,0.060,106.800,-
'34:33:19.224',-,0.060,112.800,-
'34:33:19.232',-,0.060,118.800,-
'34:33:19.240',-,0.090,122.400,-
'34:33:19.248',-,0.090,124.800,-
'34:33:19.256',-,0.104,126.000,-
'34:33:19.264',-,0.104,127.200,-
'34:33:19.272',-,0.134,127.200,-
'34:33:19.280',-,0.134,127.200,-
'34:33:19.288',-,0.149,127.200,-
'34:33:19.296',-,0.179,126.000,-
'34:33:19.304',-,0.179,126.000,-
'34:33:19.312',-,0.194,126.000,-
'34:33:19.320',-,0.194,124.800,-
'34:33:19.328',-,0.194,124.800,-
'34:33:19.336',-,0.179,124.800,-
'34:33:19.344',-,0.179,123.600,-
'34:33:19.352',-,0.149,122.400,-
'34:33:19.360',-,0.134,122.400,-
'34:33:19.368',-,0.104,121.200,-
'34:33:19.376',-,0.060,120.000,-
'34:33:19.384',-,0.045,117.600,-
'34:33:19.392',-,0.015,115.200,-
'34:33:19.400',-,0.000,114.000,-
'34:33:19.408',-,-0.015,110.400,-
'34:33:19.416',-,-0.015,108.000,-
'34:33:19.424',-,-0.045,104.400,-
'34:33:19.432',-,-0.045,100.800,-
'34:33:19.440',-,-0.045,96.000,-
'34:33:19.448',-,-0.045,92.400,-
'34:33:19.456',-,-0.045,87.600,-
'34:33:19.464',-,-0.045,84.000,-
'34:33:19.472',-,-0.045,80.400,-
'34:33:19.480',-,-0.015,76.800,-
'34:33:19.488',-,-0.015,74.400,-
'34:33:19.496',-,-0.015,73.200,-
'34:33:19.504',-,0.000,72.000,-
'34:33:19.512',-,0.000,72.000,-
'34:33:19.520',-,0.000,72.000,-
'34:33:19.528',-,0.015,72.000,-
'34:33:19.536',-,0.015,72.000,-
'34:33:19.544',-,0.015,72.000,-
'34:33:19.552',-,0.015,72.000,-
'34:33:19.560',-,0.015,72.000,-
'34:33:19.568',-,0.015,72.000,-
'34:33:19.576',-,0.015,72.000,-
'34:33:19.584',-,0.000,70.800,-
'34:33:19.592',-,0.000,70.800,-
'34:33:19.600',-,0.000,69.600,-
'34:33:19.608',-,0.000,69.600,-
'34:33:19.616',-,0.000,68.400,-
'34:33:19.624',-,0.000,68.400,-
'34:33:19.632',-,0.000,67.200,-
'34:33:19.640',-,0.000,66.000,-
'34:33:19.648',-,0.000,66.000,-
'34:33:19.656',-,0.000,64.800,-
'34:33:19.664',-,0.000,63.600,-
'34:33:19.672',-,0.000,63.600,-
'34:33:19.680',-,0.000,62.400,-
'34:33:19.688',-,0.000,62.400,-
'34:33:19.696',-,0.000,61.200,-
'34:33:19.704',-,0.000,61.200,-
'34:33:19.712',-,0.000,61.200,-
'34:33:19.720',-,-0.015,60.000,-
'34:33:19.728',-,0.000,60.000,-
'34:33:19.736',-,0.000,60.000,-
'34:33:19.744',-,0.000,58.800,-
'34:33:19.752',-,0.000,58.800,-
'34:33:19.760',-,0.000,58.800,-
'34:33:19.768',-,0.000,57.600,-
'34:33:19.776',-,0.000,57.600,-
'34:33:19.784',-,0.000,57.600,-
'34:33:19.792',-,-0.015,57.600,-
'34:33:19.800',-,-0.015,56.400,-
'34:33:19.808',-,-0.015,56.400,-
'34:33:19.816',-,-0.015,56.400,-
'34:33:19.824',-,-0.015,55.200,-
'34:33:19.832',-,-0.015,55.200,-
'34:33:19.840',-,0.000,55.200,-
'34:33:19.848',-,0.000,55.200,-
'34:33:19.856',-,0.045,54.000,-
'34:33:19.864',-,0.090,54.000,-
'34:33:19.872',-,0.104,54.000,-
'34:33:19.880',-,0.134,54.000,-
'34:33:19.888',-,0.194,52.800,-
'34:33:19.896',-,0.284,52.800,-
'34:33:19.904',-,0.373,52.800,-
'34:33:19.912',-,0.403,51.600,-
'34:33:19.920',-,0.403,51.600,-
'34:33:19.928',-,0.313,51.600,-
'34:33:19.936',-,0.239,51.600,-
'34:33:19.944',-,0.194,50.400,-
'34:33:19.952',-,0.224,50.400,-
'34:33:19.960',-,0.418,50.400,-
'34:33:19.968',-,0.791,50.400,-
'34:33:19.976',-,0.970,50.400,-
'34:33:19.984',-,0.746,50.400,-
'34:33:19.992',-,0.239,50.400,-
'34:33:20.000',-,-0.060,50.400,-
'34:33:20.008',-,-0.194,50.400,-
'34:33:20.016',-,-0.224,50.400,-
'34:33:20.024',-,-0.239,52.800,-
'34:33:20.032',-,-0.239,55.200,-
'34:33:20.040',-,-0.269,60.000,-
'34:33:20.048',-,-0.269,66.000,-
'34:33:20.056',-,-0.269,74.400,-
'34:33:20.064',-,-0.269,82.800,-
'34:33:20.072',-,-0.269,91.200,-
'34:33:20.080',-,-0.269,99.600,-
'34:33:20.088',-,-0.269,105.600,-
'34:33:20.096',-,-0.269,111.600,-
'34:33:20.104',-,-0.284,115.200,-
'34:33:20.112',-,-0.284,118.800,-
'34:33:20.120',-,-0.284,120.000,-
'34:33:20.128',-,-0.313,120.000,-
'34:33:20.136',-,-0.313,120.000,-
'34:33:20.144',-,-0.328,118.800,-
'34:33:20.152',-,-0.358,117.600,-
'34:33:20.160',-,-0.373,116.400,-
'34:33:20.168',-,-0.403,115.200,-
'34:33:20.176',-,-0.418,114.000,-
'34:33:20.184',-,-0.418,112.800,-
'34:33:20.192',-,-0.418,110.400,-
'34:33:20.200',-,-0.418,109.200,-
'34:33:20.208',-,-0.418,108.000,-
'34:33:20.216',-,-0.403,105.600,-
'34:33:20.224',-,-0.373,103.200,-
'34:33:20.232',-,-0.358,99.600,-
'34:33:20.240',-,-0.328,97.200,-
'34:33:20.248',-,-0.284,93.600,-
'34:33:20.256',-,-0.239,90.000,-
'34:33:20.264',-,-0.194,85.200,-
'34:33:20.272',-,-0.179,81.600,-
'34:33:20.280',-,-0.134,78.000,-
'34:33:20.288',-,-0.104,74.400,-
'34:33:20.296',-,-0.090,72.000,-
'34:33:20.304',-,-0.045,70.800,-
'34:33:20.312',-,-0.015,69.600,-
'34:33:20.320',-,0.000,68.400,-
'34:33:20.328',-,0.015,68.400,-
'34:33:20.336',-,0.015,68.400,-
'34:33:20.344',-,0.045,68.400,-
'34:33:20.352',-,0.045,68.400,-
'34:33:20.360',-,0.045,68.400,-
'34:33:20.368',-,0.060,69.600,-
'34:33:20.376',-,0.060,69.600,-
'34:33:20.384',-,0.060,68.400,-
'34:33:20.392',-,0.060,68.400,-
'34:33:20.400',-,0.060,68.400,-
'34:33:20.408',-,0.060,67.200,-
'34:33:20.416',-,0.060,67.200,-
'34:33:20.424',-,0.060,66.000,-
'34:33:20.432',-,0.060,66.000,-
'34:33:20.440',-,0.060,64.800,-
'34:33:20.448',-,0.060,64.800,-
'34:33:20.456',-,0.060,63.600,-
'34:33:20.464',-,0.060,62.400,-
'34:33:20.472',-,0.045,62.400,-
'34:33:20.480',-,0.045,61.200,-
'34:33:20.488',-,0.045,60.000,-
'34:33:20.496',-,0.045,60.000,-
'34:33:20.504',-,0.045,58.800,-
'34:33:20.512',-,0.060,58.800,-
'34:33:20.520',-,0.060,57.600,-
'34:33:20.528',-,0.060,57.600,-
'34:33:20.536',-,0.045,57.600,-
'34:33:20.544',-,0.045,56.400,-
'34:33:20.552',-,0.045,56.400,-
'34:33:20.560',-,0.045,56.400,-
'34:33:20.568',-,0.045,55.200,-
'34:33:20.576',-,0.045,55.200,-
'34:33:20.584',-,0.045,55.200,-
'34:33:20.592',-,0.045,54.000,-
'34:33:20.600',-,0.045,54.000,-
'34:33:20.608',-,0.045,54.000,-
'34:33:20.616',-,0.045,54.000,-
'34:33:20.624',-,0.045,52.800,-
'34:33:20.632',-,0.045,52.800,-
'34:33:20.640',-,0.045,52.800,-
'34:33:20.648',-,0.045,52.800,-
'34:33:20.656',-,0.045,52.800,-
'34:33:20.664',-,0.045,51.600,-
'34:33:20.672',-,0.045,51.600,-
'34:33:20.680',-,0.045,51.600,-
'34:33:20.688',-,0.015,51.600,-
'34:33:20.696',-,0.015,51.600,-
'34:33:20.704',-,0.015,50.400,-
'34:33:20.712',-,0.045,50.400,-
'34:33:20.720',-,0.045,50.400,-
'34:33:20.728',-,0.015,50.400,-
'34:33:20.736',-,0.015,50.400,-
'34:33:20.744',-,0.015,50.400,-
'34:33:20.752',-,0.015,49.200,-
'34:33:20.760',-,0.015,49.200,-
'34:33:20.768',-,0.015,49.200,-
'34:33:20.776',-,0.015,49.200,-
'34:33:20.784',-,0.015,49.200,-
'34:33:20.792',-,0.015,49.200,-
'34:33:20.800',-,0.015,48.000,-
'34:33:20.808',-,0.015,48.000,-
'34:33:20.816',-,0.015,48.000,-
'34:33:20.824',-,0.015,48.000,-
'34:33:20.832',-,0.015,48.000,-
'34:33:20.840',-,0.015,48.000,-
'34:33:20.848',-,0.015,46.800,-
'34:33:20.856',-,0.045,46.800,-
'34:33:20.864',-,0.060,46.800,-
'34:33:20.872',-,0.060,46.800,-
'34:33:20.880',-,0.015,46.800,-
'34:33:20.888',-,-0.015,46.800,-
'34:33:20.896',-,-0.060,45.600,-
'34:33:20.904',-,-0.090,45.600,-
'34:33:20.912',-,-0.060,45.600,-
'34:33:20.920',-,-0.015,45.600,-
'34:33:20.928',-,0.000,45.600,-
'34:33:20.936',-,0.000,45.600,-
'34:33:20.944',-,0.015,45.600,-
'34:33:20.952',-,0.015,45.600,-
'34:33:20.960',-,0.015,44.400,-
'34:33:20.968',-,0.015,44.400,-
'34:33:20.976',-,0.015,44.400,-
'34:33:20.984',-,0.015,44.400,-
'34:33:20.992',-,0.015,44.400,-
'34:33:21.000',-,0.015,44.400,-
'34:33:21.008',-,0.060,44.400,-
'34:33:21.016',-,0.179,44.400,-
'34:33:21.024',-,0.269,44.400,-
'34:33:21.032',-,0.284,44.400,-
'34:33:21.040',-,0.149,44.400,-
'34:33:21.048',-,-0.179,44.400,-
'34:33:21.056',-,-0.537,44.400,-
'34:33:21.064',-,-0.746,44.400,-
'34:33:21.072',-,-0.791,44.400,-
'34:33:21.080',-,-0.716,44.400,-
'34:33:21.088',-,-0.537,44.400,-
'34:33:21.096',-,-0.284,44.400,-
'34:33:21.104',-,-0.090,44.400,-
'34:33:21.112',-,0.015,43.200,-
'34:33:21.120',-,0.060,43.200,-
'34:33:21.128',-,0.060,43.200,-
'34:33:21.136',-,0.060,43.200,-
'34:33:21.144',-,0.060,43.200,-
'34:33:21.152',-,0.090,43.200,-
'34:33:21.160',-,0.090,44.400,-
'34:33:21.168',-,0.090,46.800,-
'34:33:21.176',-,0.060,50.400,-
'34:33:21.184',-,0.060,56.400,-
'34:33:21.192',-,0.060,63.600,-
'34:33:21.200',-,0.060,73.200,-
'34:33:21.208',-,0.060,81.600,-
'34:33:21.216',-,0.060,91.200,-
'34:33:21.224',-,0.090,99.600,-
'34:33:21.232',-,0.090,106.800,-
'34:33:21.240',-,0.090,114.000,-
'34:33:21.248',-,0.090,118.800,-
'34:33:21.256',-,0.104,122.400,-
'34:33:21.264',-,0.104,126.000,-
'34:33:21.272',-,0.104,127.200,-
'34:33:21.280',-,0.134,128.400,-
'34:33:21.288',-,0.134,128.400,-
'34:33:21.296',-,0.149,128.400,-
'34:33:21.304',-,0.179,128.400,-
'34:33:21.312',-,0.179,127.200,-
'34:33:21.320',-,0.194,127.200,-
'34:33:21.328',-,0.224,126.000,-
'34:33:21.336',-,0.224,126.000,-
'34:33:21.344',-,0.224,124.800,-
'34:33:21.352',-,0.224,124.800,-
'34:33:21.360',-,0.194,123.600,-
'34:33:21.368',-,0.194,123.600,-
'34:33:21.376',-,0.179,122.400,-
'34:33:21.384',-,0.134,121.200,-
'34:33:21.392',-,0.104,120.000,-
'34:33:21.400',-,0.090,117.600,-
'34:33:21.408',-,0.060,116.400,-
'34:33:21.416',-,0.015,114.000,-
'34:33:21.424',-,0.000,111.600,-
'34:33:21.432',-,0.000,108.000,-
'34:33:21.440',-,-0.015,104.400,-
'34:33:21.448',-,-0.045,100.800,-
'34:33:21.456',-,-0.045,97.200,-
'34:33:21.464',-,-0.045,92.400,-
'34:33:21.472',-,-0.045,88.800,-
'34:33:21.480',-,-0.045,84.000,-
'34:33:21.488',-,-0.045,80.400,-
'34:33:21.496',-,-0.015,76.800,-
'34:33:21.504',-,-0.015,74.400,-
'34:33:21.512',-,0.000,73.200,-
'34:33:21.520',-,0.000,72.000,-
'34:33:21.528',-,0.000,72.000,-
'34:33:21.536',-,0.015,70.800,-
'34:33:21.544',-,0.015,72.000,-
'34:33:21.552',-,0.015,72.000,-
'34:33:21.560',-,0.015,72.000,-
'34:33:21.568',-,0.015,70.800,-
'34:33:21.576',-,0.045,70.800,-
'34:33:21.584',-,0.045,70.800,-
'34:33:21.592',-,0.015,70.800,-
'34:33:21.600',-,0.015,69.600,-
'34:33:21.608',-,0.015,69.600,-
'34:33:21.616',-,0.015,68.400,-
'34:33:21.624',-,0.015,68.400,-
'34:33:21.632',-,0.015,67.200,-
'34:33:21.640',-,0.000,66.000,-
'34:33:21.648',-,0.000,66.000,-
'34:33:21.656',-,0.000,64.800,-
'34:33:21.664',-,0.000,63.600,-
'34:33:21.672',-,0.000,63.600,-
'34:33:21.680',-,0.000,62.400,-
'34:33:21.688',-,0.000,62.400,-
'34:33:21.696',-,0.000,61.200,-
'34:33:21.704',-,0.000,61.200,-
'34:33:21.712',-,0.000,60.000,-
'34:33:21.720',-,0.000,60.000,-
'34:33:21.728',-,0.000,58.800,-
'34:33:21.736',-,0.000,58.800,-
'34:33:21.744',-,0.000,57.600,-
'34:33:21.752',-,0.000,57.600,-
'34:33:21.760',-,-0.015,57.600,-
'34:33:21.768',-,-0.015,56.400,-
'34:33:21.776',-,-0.015,56.400,-
'34:33:21.784',-,-0.015,56.400,-
'34:33:21.792',-,-0.015,56.400,-
'34:33:21.800',-,-0.015,55.200,-
'34:33:21.808',-,-0.015,55.200,-
'34:33:21.816',-,-0.015,55.200,-
'34:33:21.824',-,-0.015,54.000,-
'34:33:21.832',-,-0.015,54.000,-
'34:33:21.840',-,-0.015,54.000,-
'34:33:21.848',-,-0.015,54.000,-
'34:33:21.856',-,0.000,52.800,-
'34:33:21.864',-,0.015,52.800,-
'34:33:21.872',-,0.045,52.800,-
'34:33:21.880',-,0.015,52.800,-
'34:33:21.888',-,-0.015,51.600,-
'34:33:21.896',-,-0.090,51.600,-
'34:33:21.904',-,-0.104,51.600,-
'34:33:21.912',-,-0.104,51.600,-
'34:33:21.920',-,-0.060,51.600,-
'34:33:21.928',-,-0.045,50.400,-
'34:33:21.936',-,-0.015,50.400,-
'34:33:21.944',-,0.000,50.400,-
'34:33:21.952',-,0.000,50.400,-
'34:33:21.960',-,0.000,50.400,-
'34:33:21.968',-,0.000,49.200,-
'34:33:21.976',-,0.000,49.200,-
'34:33:21.984',-,0.000,49.200,-
'34:33:21.992',-,0.000,49.200,-
'34:33:22.000',-,0.000,49.200,-
'34:33:22.008',-,0.000,49.200,-
'34:33:22.016',-,0.060,49.200,-
'34:33:22.024',-,0.179,49.200,-
'34:33:22.032',-,0.269,49.200,-
'34:33:22.040',-,0.284,49.200,-
'34:33:22.048',-,0.015,48.000,-
'34:33:22.056',-,-0.358,48.000,-
'34:33:22.064',-,-0.672,48.000,-
'34:33:22.072',-,-0.806,48.000,-
'34:33:22.080',-,-0.836,48.000,-
'34:33:22.088',-,-0.701,48.000,-
'34:33:22.096',-,-0.493,48.000,-
'34:33:22.104',-,-0.239,46.800,-
'34:33:22.112',-,-0.060,46.800,-
'34:33:22.120',-,0.015,46.800,-
'34:33:22.128',-,0.060,46.800,-
'34:33:22.136',-,0.060,46.800,-
'34:33:22.144',-,0.060,45.600,-
'34:33:22.152',-,0.060,45.600,-
'34:33:22.160',-,0.060,45.600,-
'34:33:22.168',-,0.060,46.800,-
'34:33:22.176',-,0.060,48.000,-
'34:33:22.184',-,0.060,51.600,-
'34:33:22.192',-,0.060,56.400,-
'34:33:22.200',-,0.060,62.400,-
'34:33:22.208',-,0.060,70.800,-
'34:33:22.216',-,0.060,79.200,-
'34:33:22.224',-,0.060,87.600,-
'34:33:22.232',-,0.060,96.000,-
'34:33:22.240',-,0.060,103.200,-
'34:33:22.248',-,0.060,109.200,-
'34:33:22.256',-,0.090,114.000,-
'34:33:22.264',-,0.090,117.600,-
'34:33:22.272',-,0.090,121.200,-
'34:33:22.280',-,0.104,122.400,-
'34:33:22.288',-,0.104,123.600,-
'34:33:22.296',-,0.134,123.600,-
