'Elapsed time','I','II','III','MCL1','ABP','PAP'
'38:09:09.552',0.038,-,-,-0.069,99.960,38.800
'38:09:09.560',0.010,-,-,0.000,99.120,40.000
'38:09:09.568',-0.019,-,-,0.000,99.120,41.600
'38:09:09.576',-0.019,-,-,0.000,98.280,42.800
'38:09:09.584',-0.010,-,-,0.000,97.560,42.000
'38:09:09.592',-0.029,-,-,0.000,95.880,40.800
'38:09:09.600',-0.067,-,-,0.000,95.160,40.000
'38:09:09.608',-0.106,-,-,0.109,93.480,40.400
'38:09:09.616',-0.087,-,-,0.139,91.080,40.800
'38:09:09.624',0.038,-,-,0.069,87.960,40.400
'38:09:09.632',0.212,-,-,-0.069,84.720,39.200
'38:09:09.640',0.298,-,-,-0.406,82.320,38.000
'38:09:09.648',0.212,-,-,-0.327,79.080,37.200
'38:09:09.656',0.087,-,-,-0.069,76.680,37.600
'38:09:09.664',0.038,-,-,0.000,75.120,38.800
'38:09:09.672',0.038,-,-,-0.069,73.560,41.200
'38:09:09.680',0.029,-,-,-0.030,71.880,42.800
'38:09:09.688',0.029,-,-,0.000,71.880,41.600
'38:09:09.696',0.038,-,-,-0.030,72.720,38.800
'38:09:09.704',0.029,-,-,-0.030,75.960,36.400
'38:09:09.712',0.010,-,-,0.000,79.920,38.000
'38:09:09.720',0.010,-,-,0.000,85.560,45.600
'38:09:09.728',0.038,-,-,0.000,91.920,57.600
'38:09:09.736',0.067,-,-,-0.069,98.280,68.400
'38:09:09.744',0.058,-,-,-0.069,103.920,72.800
'38:09:09.752',0.038,-,-,0.000,107.880,70.000
'38:09:09.760',0.038,-,-,-0.030,111.120,64.000
'38:09:09.768',0.058,-,-,0.000,113.520,58.000
'38:09:09.776',0.067,-,-,-0.069,114.360,54.400
'38:09:09.784',0.058,-,-,-0.069,114.360,54.800
'38:09:09.792',0.067,-,-,-0.030,114.360,58.800
'38:09:09.800',0.077,-,-,-0.109,113.520,64.400
'38:09:09.808',0.067,-,-,-0.069,113.520,68.400
'38:09:09.816',0.067,-,-,-0.030,114.360,68.800
'38:09:09.824',0.087,-,-,-0.109,115.920,67.200
'38:09:09.832',0.087,-,-,-0.069,118.320,64.800
'38:09:09.840',0.067,-,-,-0.069,122.280,62.800
'38:09:09.848',0.058,-,-,0.000,125.520,62.400
'38:09:09.856',0.077,-,-,-0.069,127.920,62.400
'38:09:09.864',0.067,-,-,-0.069,128.760,62.400
'38:09:09.872',0.038,-,-,-0.030,127.920,61.200
'38:09:09.880',0.010,-,-,0.000,126.360,60.400
'38:09:09.888',-0.038,-,-,0.000,123.120,59.200
'38:09:09.896',-0.048,-,-,0.069,119.880,58.000
'38:09:09.904',0.000,-,-,0.030,116.760,56.800
'38:09:09.912',-0.029,-,-,0.000,112.680,55.600
'38:09:09.920',-0.087,-,-,0.030,109.560,54.800
'38:09:09.928',-0.096,-,-,0.109,106.320,53.600
'38:09:09.936',-0.087,-,-,0.069,103.920,52.400
'38:09:09.944',-0.125,-,-,0.069,102.360,51.600
'38:09:09.952',-0.125,-,-,0.069,101.520,50.000
'38:09:09.960',-0.067,-,-,0.030,100.680,47.200
'38:09:09.968',-0.048,-,-,0.000,99.960,44.400
'38:09:09.976',-0.048,-,-,0.069,99.960,44.400
'38:09:09.984',-0.038,-,-,0.000,99.120,46.000
'38:09:09.992',-0.010,-,-,0.000,99.120,48.400
'38:09:10.000',0.010,-,-,0.000,99.120,50.800
'38:09:10.008',0.019,-,-,0.030,100.680,52.400
'38:09:10.016',0.010,-,-,0.000,102.360,51.600
'38:09:10.024',-0.010,-,-,-0.030,104.760,50.400
'38:09:10.032',-0.019,-,-,0.000,107.160,48.400
'38:09:10.040',-0.029,-,-,0.000,109.560,46.400
'38:09:10.048',-0.019,-,-,0.030,110.280,44.800
'38:09:10.056',-0.029,-,-,0.000,111.960,44.400
'38:09:10.064',-0.029,-,-,0.000,111.960,44.400
'38:09:10.072',-0.019,-,-,0.000,112.680,44.800
'38:09:10.080',0.010,-,-,0.000,112.680,45.200
'38:09:10.088',0.029,-,-,0.000,113.520,45.200
'38:09:10.096',0.019,-,-,0.000,114.360,44.800
'38:09:10.104',-0.010,-,-,-0.030,114.360,44.400
'38:09:10.112',-0.029,-,-,0.000,115.080,44.000
'38:09:10.120',-0.048,-,-,0.030,115.920,43.200
'38:09:10.128',-0.048,-,-,0.030,116.760,42.800
'38:09:10.136',-0.038,-,-,0.000,116.760,42.400
'38:09:10.144',-0.029,-,-,0.000,116.760,42.400
'38:09:10.152',-0.029,-,-,0.000,116.760,42.400
'38:09:10.160',-0.019,-,-,0.030,115.920,43.600
'38:09:10.168',0.019,-,-,0.000,115.080,44.800
'38:09:10.176',0.058,-,-,-0.030,113.520,44.400
'38:09:10.184',0.038,-,-,0.000,111.960,42.400
'38:09:10.192',-0.010,-,-,0.000,110.280,40.800
'38:09:10.200',-0.010,-,-,0.000,109.560,39.600
'38:09:10.208',0.038,-,-,0.000,107.880,38.800
'38:09:10.216',0.038,-,-,-0.069,107.160,38.400
'38:09:10.224',-0.019,-,-,0.000,106.320,38.000
'38:09:10.232',-0.029,-,-,0.000,104.760,37.600
'38:09:10.240',0.029,-,-,-0.069,103.920,36.400
'38:09:10.248',0.048,-,-,-0.030,102.360,34.800
'38:09:10.256',0.048,-,-,-0.069,101.520,33.600
'38:09:10.264',0.058,-,-,-0.069,100.680,32.400
'38:09:10.272',0.029,-,-,-0.069,99.960,31.200
'38:09:10.280',-0.010,-,-,0.000,99.120,30.400
'38:09:10.288',-0.010,-,-,0.000,98.280,29.200
'38:09:10.296',0.000,-,-,0.000,97.560,28.400
'38:09:10.304',-0.038,-,-,0.000,96.720,28.400
'38:09:10.312',-0.096,-,-,0.069,95.160,30.400
'38:09:10.320',-0.154,-,-,0.139,94.320,33.200
'38:09:10.328',-0.163,-,-,0.178,92.760,35.600
'38:09:10.336',-0.048,-,-,0.218,90.360,35.600
'38:09:10.344',0.125,-,-,-0.030,88.680,33.600
'38:09:10.352',0.269,-,-,-0.327,85.560,31.600
'38:09:10.360',0.308,-,-,-0.406,82.320,30.400
'38:09:10.368',0.163,-,-,-0.257,79.080,30.000
'38:09:10.376',0.048,-,-,-0.069,76.680,30.800
'38:09:10.384',0.048,-,-,0.000,74.280,31.600
'38:09:10.392',0.058,-,-,-0.069,72.720,34.000
'38:09:10.400',0.010,-,-,0.000,71.160,35.600
'38:09:10.408',0.000,-,-,0.000,71.880,35.200
'38:09:10.416',0.000,-,-,-0.030,73.560,32.400
'38:09:10.424',0.010,-,-,0.000,76.680,30.400
'38:09:10.432',0.000,-,-,0.000,82.320,32.800
'38:09:10.440',-0.019,-,-,0.000,87.960,38.800
'38:09:10.448',0.010,-,-,0.030,93.480,46.800
'38:09:10.456',0.067,-,-,0.000,98.280,55.600
'38:09:10.464',0.096,-,-,-0.030,103.080,61.200
'38:09:10.472',0.038,-,-,-0.069,106.320,61.200
'38:09:10.480',-0.010,-,-,0.000,108.720,56.400
'38:09:10.488',0.019,-,-,0.000,109.560,50.400
'38:09:10.496',0.048,-,-,-0.030,110.280,45.200
'38:09:10.504',0.048,-,-,0.000,111.120,43.600
'38:09:10.512',0.048,-,-,-0.069,111.120,45.600
'38:09:10.520',0.058,-,-,-0.069,111.120,50.000
'38:09:10.528',0.077,-,-,-0.069,111.120,54.000
'38:09:10.536',0.077,-,-,-0.109,111.960,55.200
'38:09:10.544',0.048,-,-,-0.069,114.360,54.000
'38:09:10.552',0.067,-,-,-0.030,116.760,51.600
'38:09:10.560',0.038,-,-,-0.109,119.880,49.600
'38:09:10.568',0.019,-,-,0.000,122.280,48.800
'38:09:10.576',0.029,-,-,0.000,123.120,48.400
'38:09:10.584',0.000,-,-,-0.069,123.120,48.000
'38:09:10.592',-0.038,-,-,0.000,121.560,47.600
'38:09:10.600',-0.029,-,-,0.030,119.160,46.800
'38:09:10.608',-0.038,-,-,0.000,115.920,45.200
'38:09:10.616',-0.077,-,-,0.069,112.680,43.200
'38:09:10.624',-0.087,-,-,0.109,108.720,41.200
'38:09:10.632',-0.048,-,-,0.139,105.480,39.200
'38:09:10.640',-0.038,-,-,0.000,102.360,37.200
'38:09:10.648',-0.106,-,-,0.069,99.120,36.000
'38:09:10.656',-0.125,-,-,0.109,97.560,35.200
'38:09:10.664',-0.125,-,-,0.069,95.880,34.800
'38:09:10.672',-0.087,-,-,0.109,95.160,34.000
'38:09:10.680',-0.038,-,-,0.030,94.320,34.000
'38:09:10.688',-0.038,-,-,0.000,93.480,35.600
'38:09:10.696',-0.067,-,-,0.030,93.480,37.200
'38:09:10.704',-0.067,-,-,0.030,92.760,37.600
'38:09:10.712',-0.058,-,-,0.000,92.760,37.200
'38:09:10.720',-0.058,-,-,0.000,92.760,36.000
'38:09:10.728',-0.058,-,-,0.000,93.480,34.800
'38:09:10.736',-0.058,-,-,0.000,95.160,33.200
'38:09:10.744',-0.038,-,-,0.030,98.280,32.400
'38:09:10.752',-0.019,-,-,0.000,100.680,32.000
'38:09:10.760',-0.019,-,-,0.000,102.360,31.200
'38:09:10.768',-0.029,-,-,0.000,103.920,30.000
'38:09:10.776',-0.029,-,-,0.000,104.760,29.200
'38:09:10.784',-0.019,-,-,0.000,105.480,28.400
'38:09:10.792',-0.010,-,-,0.000,105.480,27.200
'38:09:10.800',0.000,-,-,-0.030,105.480,26.400
'38:09:10.808',-0.010,-,-,-0.069,106.320,25.600
'38:09:10.816',-0.029,-,-,0.000,107.160,24.800
'38:09:10.824',-0.019,-,-,0.000,107.880,24.000
'38:09:10.832',-0.010,-,-,0.000,108.720,23.600
'38:09:10.840',-0.019,-,-,-0.030,109.560,22.800
'38:09:10.848',-0.048,-,-,0.000,109.560,22.400
'38:09:10.856',-0.058,-,-,0.000,109.560,22.000
'38:09:10.864',-0.048,-,-,0.000,109.560,21.200
'38:09:10.872',-0.038,-,-,0.000,108.720,21.200
'38:09:10.880',-0.029,-,-,0.000,108.720,20.800
'38:09:10.888',-0.019,-,-,0.000,107.880,20.800
'38:09:10.896',-0.010,-,-,0.000,106.320,21.200
'38:09:10.904',-0.010,-,-,0.000,104.760,20.800
'38:09:10.912',-0.010,-,-,0.000,102.360,20.000
'38:09:10.920',0.000,-,-,-0.030,99.960,19.200
'38:09:10.928',0.010,-,-,0.000,97.560,18.000
'38:09:10.936',0.019,-,-,-0.069,95.880,17.200
'38:09:10.944',0.029,-,-,-0.069,95.160,16.800
'38:09:10.952',0.029,-,-,-0.069,94.320,16.800
'38:09:10.960',0.029,-,-,-0.069,93.480,16.800
'38:09:10.968',0.010,-,-,-0.030,93.480,16.400
'38:09:10.976',0.000,-,-,0.000,93.480,15.200
'38:09:10.984',-0.019,-,-,0.000,93.480,14.000
'38:09:10.992',-0.048,-,-,0.000,93.480,13.200
'38:09:11.000',-0.048,-,-,0.000,92.760,13.200
'38:09:11.008',-0.048,-,-,0.000,91.080,14.000
'38:09:11.016',-0.058,-,-,0.000,90.360,15.200
'38:09:11.024',-0.096,-,-,0.030,88.680,16.400
'38:09:11.032',-0.163,-,-,0.139,87.960,16.400
'38:09:11.040',-0.163,-,-,0.178,86.280,14.800
'38:09:11.048',-0.029,-,-,0.139,85.560,13.200
'38:09:11.056',0.173,-,-,0.000,83.880,12.400
'38:09:11.064',0.327,-,-,-0.366,82.320,12.000
'38:09:11.072',0.260,-,-,-0.475,79.920,12.800
'38:09:11.080',0.106,-,-,-0.109,76.680,15.200
'38:09:11.088',0.038,-,-,0.000,73.560,18.800
'38:09:11.096',0.029,-,-,0.000,70.320,21.200
'38:09:11.104',0.029,-,-,0.000,67.920,20.800
'38:09:11.112',0.029,-,-,0.000,66.360,17.600
'38:09:11.120',0.019,-,-,0.000,65.520,12.400
'38:09:11.128',0.019,-,-,0.000,66.360,6.400
'38:09:11.136',0.029,-,-,0.000,69.480,3.600
'38:09:11.144',0.029,-,-,0.000,73.560,7.600
'38:09:11.152',0.029,-,-,0.000,79.080,18.400
'38:09:11.160',0.038,-,-,0.000,85.560,32.800
'38:09:11.168',0.038,-,-,0.000,90.360,45.200
'38:09:11.176',0.048,-,-,-0.030,95.160,50.400
'38:09:11.184',0.048,-,-,-0.030,97.560,48.400
'38:09:11.192',0.058,-,-,-0.069,99.960,41.200
'38:09:11.200',0.058,-,-,-0.069,101.520,33.200
'38:09:11.208',0.058,-,-,-0.069,102.360,26.800
'38:09:11.216',0.067,-,-,-0.069,102.360,23.200
'38:09:11.224',0.067,-,-,-0.069,102.360,23.600
'38:09:11.232',0.077,-,-,-0.069,103.080,28.400
'38:09:11.240',0.087,-,-,-0.069,103.080,37.600
'38:09:11.248',0.087,-,-,-0.069,102.360,45.200
'38:09:11.256',0.087,-,-,-0.069,103.080,46.800
'38:09:11.264',0.077,-,-,-0.069,103.080,41.200
'38:09:11.272',0.067,-,-,-0.069,104.760,33.600
'38:09:11.280',0.058,-,-,-0.069,107.160,29.200
'38:09:11.288',0.048,-,-,-0.030,108.720,29.200
'38:09:11.296',0.029,-,-,0.000,110.280,31.200
'38:09:11.304',0.010,-,-,0.000,110.280,33.600
'38:09:11.312',-0.019,-,-,0.000,108.720,36.000
'38:09:11.320',-0.048,-,-,0.030,106.320,37.200
'38:09:11.328',-0.067,-,-,0.069,103.080,36.000
'38:09:11.336',-0.087,-,-,0.069,99.120,32.400
'38:09:11.344',-0.087,-,-,0.069,95.160,27.600
'38:09:11.352',-0.087,-,-,0.069,91.920,22.400
'38:09:11.360',-0.077,-,-,0.069,88.680,19.200
'38:09:11.368',-0.077,-,-,0.069,86.280,18.400
'38:09:11.376',-0.058,-,-,0.030,84.720,19.200
'38:09:11.384',-0.048,-,-,0.030,83.880,19.600
'38:09:11.392',-0.038,-,-,0.000,83.880,20.400
'38:09:11.400',-0.038,-,-,0.000,83.880,22.000
'38:09:11.408',-0.029,-,-,0.000,83.880,24.400
'38:09:11.416',-0.019,-,-,0.000,83.880,26.400
'38:09:11.424',-0.019,-,-,0.000,84.720,28.000
'38:09:11.432',-0.019,-,-,0.000,86.280,28.800
'38:09:11.440',-0.010,-,-,0.000,88.680,28.400
'38:09:11.448',-0.010,-,-,0.000,91.080,26.400
'38:09:11.456',-0.010,-,-,0.000,93.480,24.400
'38:09:11.464',-0.010,-,-,0.000,95.880,23.600
'38:09:11.472',-0.019,-,-,0.000,98.280,23.600
'38:09:11.480',-0.019,-,-,0.000,99.960,24.000
'38:09:11.488',-0.019,-,-,0.000,100.680,24.000
'38:09:11.496',-0.019,-,-,0.000,100.680,24.400
'38:09:11.504',-0.019,-,-,0.000,101.520,25.200
'38:09:11.512',-0.019,-,-,0.000,102.360,25.200
'38:09:11.520',-0.019,-,-,0.000,103.080,24.400
'38:09:11.528',-0.019,-,-,0.000,104.760,23.200
'38:09:11.536',-0.019,-,-,0.000,105.480,22.000
'38:09:11.544',-0.019,-,-,0.000,107.160,21.600
'38:09:11.552',-0.019,-,-,0.000,107.880,22.400
'38:09:11.560',-0.019,-,-,0.000,108.720,23.200
'38:09:11.568',-0.019,-,-,0.000,108.720,24.400
'38:09:11.576',-0.019,-,-,0.000,107.880,25.200
'38:09:11.584',-0.019,-,-,0.000,107.160,25.200
'38:09:11.592',-0.019,-,-,0.000,106.320,24.400
'38:09:11.600',-0.019,-,-,0.000,105.480,23.600
'38:09:11.608',-0.010,-,-,0.000,103.920,22.800
'38:09:11.616',0.000,-,-,0.000,103.080,22.400
'38:09:11.624',0.000,-,-,0.000,101.520,22.800
'38:09:11.632',0.010,-,-,0.000,100.680,23.200
'38:09:11.640',0.029,-,-,-0.030,99.120,23.600
'38:09:11.648',0.038,-,-,-0.030,97.560,24.000
'38:09:11.656',0.038,-,-,-0.030,95.880,23.600
'38:09:11.664',0.038,-,-,-0.030,94.320,23.200
'38:09:11.672',0.029,-,-,-0.030,93.480,22.800
'38:09:11.680',0.019,-,-,0.000,93.480,23.600
'38:09:11.688',0.000,-,-,0.000,92.760,24.800
'38:09:11.696',-0.019,-,-,0.000,92.760,25.600
'38:09:11.704',-0.029,-,-,0.000,91.920,25.200
'38:09:11.712',-0.029,-,-,0.030,91.080,24.000
'38:09:11.720',-0.038,-,-,0.000,90.360,22.400
'38:09:11.728',-0.077,-,-,0.030,89.520,20.800
'38:09:11.736',-0.115,-,-,0.109,88.680,20.400
'38:09:11.744',-0.125,-,-,0.139,87.960,21.200
'38:09:11.752',-0.019,-,-,0.109,86.280,22.800
'38:09:11.760',0.163,-,-,0.000,85.560,24.400
'38:09:11.768',0.308,-,-,-0.327,83.160,25.200
'38:09:11.776',0.308,-,-,-0.406,80.760,26.000
'38:09:11.784',0.115,-,-,-0.139,77.520,27.200
'38:09:11.792',0.038,-,-,0.000,74.280,28.400
'38:09:11.800',0.029,-,-,0.000,71.160,29.600
'38:09:11.808',0.029,-,-,0.000,68.760,29.200
'38:09:11.816',0.029,-,-,0.000,67.920,26.800
'38:09:11.824',0.019,-,-,0.000,67.080,22.000
'38:09:11.832',0.019,-,-,0.000,68.760,18.000
'38:09:11.840',0.029,-,-,0.000,71.880,19.200
'38:09:11.848',0.029,-,-,0.000,76.680,27.200
'38:09:11.856',0.029,-,-,0.000,82.320,39.600
'38:09:11.864',0.029,-,-,-0.030,88.680,49.600
'38:09:11.872',0.038,-,-,0.000,93.480,55.200
'38:09:11.880',0.038,-,-,-0.030,98.280,55.600
'38:09:11.888',0.038,-,-,-0.030,101.520,51.600
'38:09:11.896',0.048,-,-,-0.030,103.080,45.600
'38:09:11.904',0.048,-,-,-0.030,104.760,41.200
'38:09:11.912',0.058,-,-,-0.069,105.480,40.000
'38:09:11.920',0.058,-,-,-0.030,106.320,42.800
'38:09:11.928',0.058,-,-,-0.069,107.160,47.600
'38:09:11.936',0.067,-,-,-0.069,107.160,52.400
'38:09:11.944',0.067,-,-,-0.069,107.160,55.600
'38:09:11.952',0.077,-,-,-0.069,107.880,56.000
'38:09:11.960',0.077,-,-,-0.069,108.720,53.200
'38:09:11.968',0.077,-,-,-0.069,110.280,50.000
'38:09:11.976',0.067,-,-,-0.069,112.680,47.600
'38:09:11.984',0.058,-,-,-0.069,115.080,47.600
'38:09:11.992',0.038,-,-,-0.030,117.480,48.400
'38:09:12.000',0.019,-,-,-0.030,118.320,49.200
'38:09:12.008',0.000,-,-,0.000,117.480,50.000
'38:09:12.016',-0.019,-,-,0.000,115.920,49.200
'38:09:12.024',-0.038,-,-,0.000,112.680,48.000
'38:09:12.032',-0.058,-,-,0.030,109.560,46.400
'38:09:12.040',-0.067,-,-,0.030,105.480,44.800
'38:09:12.048',-0.077,-,-,0.069,101.520,42.800
'38:09:12.056',-0.077,-,-,0.030,98.280,41.200
'38:09:12.064',-0.077,-,-,0.069,95.160,40.400
'38:09:12.072',-0.067,-,-,0.030,93.480,40.000
'38:09:12.080',-0.067,-,-,0.030,91.920,40.400
'38:09:12.088',-0.058,-,-,0.030,91.920,40.400
'38:09:12.096',-0.048,-,-,0.000,91.080,39.600
'38:09:12.104',-0.038,-,-,0.000,91.080,36.000
'38:09:12.112',-0.038,-,-,0.000,91.920,31.200
'38:09:12.120',-0.029,-,-,0.000,93.480,28.400
'38:09:12.128',-0.029,-,-,0.000,95.160,30.000
'38:09:12.136',-0.019,-,-,0.000,97.560,34.400
'38:09:12.144',-0.019,-,-,0.000,100.680,38.800
'38:09:12.152',-0.019,-,-,0.000,103.080,42.000
'38:09:12.160',-0.019,-,-,0.000,104.760,42.000
'38:09:12.168',-0.019,-,-,0.000,105.480,39.600
'38:09:12.176',-0.019,-,-,0.000,106.320,35.600
'38:09:12.184',-0.010,-,-,0.000,107.160,32.400
'38:09:12.192',-0.010,-,-,0.000,107.160,30.800
'38:09:12.200',-0.010,-,-,0.000,107.880,31.200
'38:09:12.208',-0.010,-,-,0.000,108.720,33.200
'38:09:12.216',-0.010,-,-,0.000,110.280,35.200
'38:09:12.224',-0.010,-,-,0.000,111.960,36.400
'38:09:12.232',-0.019,-,-,0.000,112.680,36.000
'38:09:12.240',-0.019,-,-,0.000,113.520,34.400
'38:09:12.248',-0.010,-,-,0.000,114.360,32.400
'38:09:12.256',-0.010,-,-,0.000,114.360,30.400
'38:09:12.264',-0.019,-,-,0.000,113.520,29.200
'38:09:12.272',-0.019,-,-,0.000,112.680,29.600
'38:09:12.280',-0.019,-,-,0.000,111.960,30.800
'38:09:12.288',-0.019,-,-,0.000,111.120,32.000
'38:09:12.296',-0.019,-,-,0.000,109.560,32.800
'38:09:12.304',-0.010,-,-,0.000,107.880,32.400
'38:09:12.312',-0.010,-,-,0.000,107.160,31.200
'38:09:12.320',0.000,-,-,0.000,105.480,30.000
'38:09:12.328',0.000,-,-,0.000,103.920,29.200
'38:09:12.336',0.000,-,-,0.000,102.360,28.400
'38:09:12.344',0.010,-,-,0.000,100.680,28.400
'38:09:12.352',0.019,-,-,0.000,99.120,28.400
'38:09:12.360',0.029,-,-,-0.030,98.280,28.400
'38:09:12.368',0.038,-,-,-0.030,96.720,28.400
'38:09:12.376',0.029,-,-,-0.030,95.880,28.000
'38:09:12.384',0.029,-,-,-0.030,95.880,27.600
'38:09:12.392',0.019,-,-,-0.030,95.160,27.200
'38:09:12.400',0.010,-,-,0.000,94.320,27.200
'38:09:12.408',-0.010,-,-,0.000,94.320,27.600
'38:09:12.416',-0.029,-,-,0.000,93.480,28.000
'38:09:12.424',-0.038,-,-,0.000,92.760,27.600
'38:09:12.432',-0.038,-,-,0.000,91.920,26.800
'38:09:12.440',-0.058,-,-,0.000,90.360,26.800
'38:09:12.448',-0.096,-,-,0.069,88.680,26.800
'38:09:12.456',-0.115,-,-,0.139,86.280,27.200
'38:09:12.464',-0.067,-,-,0.109,83.880,28.000
'38:09:12.472',0.077,-,-,0.069,80.760,28.000
'38:09:12.480',0.250,-,-,-0.178,77.520,27.200
'38:09:12.488',0.298,-,-,-0.406,75.120,26.400
'38:09:12.496',0.163,-,-,-0.257,72.720,26.000
'38:09:12.504',0.038,-,-,0.000,70.320,26.000
'38:09:12.512',0.019,-,-,0.000,68.760,26.400
'38:09:12.520',0.019,-,-,0.000,67.080,27.200
'38:09:12.528',0.019,-,-,0.000,67.080,26.800
'38:09:12.536',0.019,-,-,0.000,67.080,25.200
'38:09:12.544',0.010,-,-,0.000,68.760,23.600
'38:09:12.552',0.019,-,-,0.000,71.880,24.400
'38:09:12.560',0.019,-,-,0.000,76.680,27.600
'38:09:12.568',0.019,-,-,0.000,82.320,33.600
'38:09:12.576',0.019,-,-,0.000,87.960,42.400
'38:09:12.584',0.019,-,-,0.000,94.320,50.800
'38:09:12.592',0.029,-,-,0.000,99.120,56.000
'38:09:12.600',0.038,-,-,0.000,103.080,55.600
'38:09:12.608',0.038,-,-,-0.030,105.480,51.200
'38:09:12.616',0.038,-,-,-0.030,107.160,45.600
'38:09:12.624',0.038,-,-,-0.030,108.720,41.600
'38:09:12.632',0.048,-,-,-0.030,108.720,40.800
'38:09:12.640',0.058,-,-,-0.069,108.720,43.600
'38:09:12.648',0.058,-,-,-0.069,108.720,48.800
'38:09:12.656',0.067,-,-,-0.069,109.560,53.200
'38:09:12.664',0.067,-,-,-0.069,111.120,55.200
'38:09:12.672',0.067,-,-,-0.069,113.520,54.000
'38:09:12.680',0.067,-,-,-0.069,116.760,50.400
'38:09:12.688',0.058,-,-,-0.069,119.880,47.600
'38:09:12.696',0.058,-,-,-0.030,122.280,46.000
'38:09:12.704',0.038,-,-,-0.069,123.120,46.400
'38:09:12.712',0.019,-,-,0.000,122.280,46.800
'38:09:12.720',0.000,-,-,0.000,120.720,47.200
'38:09:12.728',-0.019,-,-,0.000,117.480,46.800
'38:09:12.736',-0.038,-,-,0.000,115.080,45.200
'38:09:12.744',-0.058,-,-,0.030,111.960,43.200
'38:09:12.752',-0.067,-,-,0.030,108.720,40.400
'38:09:12.760',-0.077,-,-,0.069,105.480,38.000
'38:09:12.768',-0.087,-,-,0.069,102.360,37.200
'38:09:12.776',-0.077,-,-,0.069,99.960,38.000
'38:09:12.784',-0.067,-,-,0.030,97.560,40.000
'38:09:12.792',-0.058,-,-,0.030,95.880,40.000
'38:09:12.800',-0.048,-,-,0.030,95.160,36.000
'38:09:12.808',-0.048,-,-,0.030,94.320,30.000
'38:09:12.816',-0.038,-,-,0.000,93.480,26.800
'38:09:12.824',-0.029,-,-,0.000,93.480,28.400
'38:09:12.832',-0.019,-,-,0.000,92.760,32.400
'38:09:12.840',-0.019,-,-,0.000,92.760,36.400
'38:09:12.848',-0.019,-,-,0.000,92.760,39.200
'38:09:12.856',-0.019,-,-,0.000,94.320,40.000
'38:09:12.864',-0.010,-,-,0.000,96.720,38.000
'38:09:12.872',-0.010,-,-,0.000,99.120,35.200
'38:09:12.880',-0.010,-,-,0.000,102.360,32.400
'38:09:12.888',0.000,-,-,0.000,103.920,30.800
'38:09:12.896',-0.010,-,-,0.000,105.480,30.400
'38:09:12.904',-0.010,-,-,0.000,106.320,30.800
'38:09:12.912',-0.010,-,-,0.000,107.160,31.200
'38:09:12.920',-0.010,-,-,0.000,107.880,32.000
'38:09:12.928',0.000,-,-,0.000,108.720,32.000
'38:09:12.936',-0.010,-,-,0.000,109.560,31.600
'38:09:12.944',-0.010,-,-,0.000,110.280,31.200
'38:09:12.952',-0.010,-,-,0.000,111.960,30.400
'38:09:12.960',-0.010,-,-,0.000,112.680,29.600
'38:09:12.968',-0.010,-,-,0.000,113.520,28.800
'38:09:12.976',0.000,-,-,0.000,114.360,28.400
'38:09:12.984',0.000,-,-,0.000,114.360,28.400
'38:09:12.992',0.000,-,-,0.000,114.360,28.800
'38:09:13.000',0.000,-,-,0.000,113.520,28.800
'38:09:13.008',0.000,-,-,0.000,112.680,28.800
'38:09:13.016',0.000,-,-,0.000,111.120,28.800
'38:09:13.024',0.000,-,-,0.000,110.280,28.400
'38:09:13.032',0.010,-,-,0.000,108.720,28.000
'38:09:13.040',0.019,-,-,0.000,107.880,27.600
'38:09:13.048',0.029,-,-,-0.030,106.320,27.200
'38:09:13.056',0.029,-,-,-0.030,104.760,26.800
'38:09:13.064',0.038,-,-,-0.069,103.080,26.800
'38:09:13.072',0.048,-,-,-0.069,101.520,26.800
'38:09:13.080',0.048,-,-,-0.069,99.960,26.800
'38:09:13.088',0.048,-,-,-0.069,99.120,26.800
'38:09:13.096',0.038,-,-,-0.069,98.280,26.400
'38:09:13.104',0.029,-,-,-0.030,97.560,26.000
'38:09:13.112',0.019,-,-,-0.030,97.560,25.600
'38:09:13.120',0.000,-,-,0.000,96.720,25.600
'38:09:13.128',-0.010,-,-,0.000,96.720,24.800
'38:09:13.136',-0.019,-,-,0.000,95.880,24.000
'38:09:13.144',-0.019,-,-,0.000,95.160,24.000
'38:09:13.152',-0.058,-,-,0.000,94.320,25.200
'38:09:13.160',-0.106,-,-,0.069,92.760,27.600
'38:09:13.168',-0.115,-,-,0.139,91.920,28.800
'38:09:13.176',-0.019,-,-,0.069,90.360,28.400
'38:09:13.184',0.154,-,-,0.000,88.680,27.600
'38:09:13.192',0.317,-,-,-0.327,86.280,26.000
'38:09:13.200',0.337,-,-,-0.475,83.880,24.400
'38:09:13.208',0.163,-,-,-0.257,80.760,23.200
'38:09:13.216',0.048,-,-,-0.030,77.520,23.200
'38:09:13.224',0.029,-,-,0.000,75.120,23.600
'38:09:13.232',0.038,-,-,-0.030,72.720,24.800
'38:09:13.240',0.038,-,-,-0.030,71.160,26.000
'38:09:13.248',0.029,-,-,-0.030,70.320,25.600
'38:09:13.256',0.038,-,-,-0.030,71.880,24.400
'38:09:13.264',0.038,-,-,-0.030,75.120,23.600
'38:09:13.272',0.038,-,-,-0.030,79.080,25.600
'38:09:13.280',0.038,-,-,-0.030,85.560,30.800
'38:09:13.288',0.048,-,-,-0.030,91.080,37.600
'38:09:13.296',0.038,-,-,-0.030,96.720,45.600
