'Elapsed time','I','AVF','MCL1','ABP'
'35:11:24.272',0.432,-,-,57.600
'35:11:24.280',0.440,-,-,56.800
'35:11:24.288',0.368,-,-,56.800
'35:11:24.296',0.240,-,-,56.800
'35:11:24.304',0.088,-,-,56.000
'35:11:24.312',-0.008,-,-,56.000
'35:11:24.320',-0.056,-,-,56.000
'35:11:24.328',-0.064,-,-,56.000
'35:11:24.336',-0.048,-,-,55.200
'35:11:24.344',-0.040,-,-,55.200
'35:11:24.352',-0.040,-,-,55.200
'35:11:24.360',-0.048,-,-,55.200
'35:11:24.368',-0.040,-,-,55.200
'35:11:24.376',-0.040,-,-,54.400
'35:11:24.384',-0.032,-,-,54.400
'35:11:24.392',-0.032,-,-,54.400
'35:11:24.400',-0.024,-,-,55.200
'35:11:24.408',-0.024,-,-,55.200
'35:11:24.416',-0.024,-,-,55.200
'35:11:24.424',-0.016,-,-,56.000
'35:11:24.432',-0.016,-,-,57.600
'35:11:24.440',-0.008,-,-,60.000
'35:11:24.448',0.000,-,-,64.000
'35:11:24.456',0.008,-,-,68.000
'35:11:24.464',0.016,-,-,73.600
'35:11:24.472',0.016,-,-,78.400
'35:11:24.480',0.016,-,-,84.000
'35:11:24.488',0.024,-,-,89.600
'35:11:24.496',0.032,-,-,95.200
'35:11:24.504',0.040,-,-,100.000
'35:11:24.512',0.048,-,-,104.800
'35:11:24.520',0.056,-,-,108.000
'35:11:24.528',0.064,-,-,111.200
'35:11:24.536',0.064,-,-,113.600
'35:11:24.544',0.056,-,-,115.200
'35:11:24.552',0.048,-,-,116.000
'35:11:24.560',0.048,-,-,116.000
'35:11:24.568',0.040,-,-,116.000
'35:11:24.576',0.024,-,-,115.200
'35:11:24.584',0.008,-,-,114.400
'35:11:24.592',0.000,-,-,113.600
'35:11:24.600',-0.008,-,-,112.000
'35:11:24.608',-0.016,-,-,110.400
'35:11:24.616',-0.032,-,-,108.800
'35:11:24.624',-0.040,-,-,106.400
'35:11:24.632',-0.040,-,-,104.000
'35:11:24.640',-0.040,-,-,100.800
'35:11:24.648',-0.040,-,-,97.600
'35:11:24.656',-0.048,-,-,94.400
'35:11:24.664',-0.040,-,-,90.400
'35:11:24.672',-0.040,-,-,87.200
'35:11:24.680',-0.040,-,-,84.000
'35:11:24.688',-0.040,-,-,80.800
'35:11:24.696',-0.040,-,-,78.400
'35:11:24.704',-0.032,-,-,76.000
'35:11:24.712',-0.032,-,-,74.400
'35:11:24.720',-0.032,-,-,73.600
'35:11:24.728',-0.032,-,-,72.800
'35:11:24.736',-0.032,-,-,72.000
'35:11:24.744',-0.024,-,-,71.200
'35:11:24.752',-0.032,-,-,71.200
'35:11:24.760',-0.040,-,-,71.200
'35:11:24.768',-0.040,-,-,72.000
'35:11:24.776',0.024,-,-,72.000
'35:11:24.784',0.136,-,-,72.000
'35:11:24.792',0.264,-,-,72.000
'35:11:24.800',0.352,-,-,72.000
'35:11:24.808',0.400,-,-,72.000
'35:11:24.816',0.376,-,-,72.000
'35:11:24.824',0.272,-,-,72.000
'35:11:24.832',0.120,-,-,71.200
'35:11:24.840',-0.008,-,-,71.200
'35:11:24.848',-0.064,-,-,70.400
'35:11:24.856',-0.088,-,-,70.400
'35:11:24.864',-0.088,-,-,69.600
'35:11:24.872',-0.080,-,-,68.800
'35:11:24.880',-0.072,-,-,68.000
'35:11:24.888',-0.072,-,-,68.000
'35:11:24.896',-0.072,-,-,67.200
'35:11:24.904',-0.072,-,-,66.400
'35:11:24.912',-0.072,-,-,66.400
'35:11:24.920',-0.072,-,-,65.600
'35:11:24.928',-0.072,-,-,65.600
'35:11:24.936',-0.064,-,-,65.600
'35:11:24.944',-0.056,-,-,64.800
'35:11:24.952',-0.048,-,-,64.800
'35:11:24.960',-0.032,-,-,64.800
'35:11:24.968',-0.032,-,-,64.800
'35:11:24.976',-0.024,-,-,65.600
'35:11:24.984',-0.016,-,-,67.200
'35:11:24.992',-0.016,-,-,69.600
'35:11:25.000',-0.008,-,-,72.800
'35:11:25.008',-0.008,-,-,76.000
'35:11:25.016',0.000,-,-,79.200
'35:11:25.024',0.000,-,-,83.200
'35:11:25.032',0.000,-,-,88.000
'35:11:25.040',0.000,-,-,92.000
'35:11:25.048',0.000,-,-,96.000
'35:11:25.056',0.000,-,-,99.200
'35:11:25.064',0.000,-,-,102.400
'35:11:25.072',0.008,-,-,105.600
'35:11:25.080',0.008,-,-,107.200
'35:11:25.088',0.000,-,-,108.800
'35:11:25.096',-0.008,-,-,109.600
'35:11:25.104',-0.024,-,-,109.600
'35:11:25.112',-0.032,-,-,109.600
'35:11:25.120',-0.048,-,-,108.800
'35:11:25.128',-0.056,-,-,107.200
'35:11:25.136',-0.056,-,-,105.600
'35:11:25.144',-0.064,-,-,103.200
'35:11:25.152',-0.072,-,-,100.800
'35:11:25.160',-0.072,-,-,97.600
'35:11:25.168',-0.080,-,-,94.400
'35:11:25.176',-0.080,-,-,90.400
'35:11:25.184',-0.072,-,-,87.200
'35:11:25.192',-0.072,-,-,83.200
'35:11:25.200',-0.072,-,-,80.000
'35:11:25.208',-0.072,-,-,76.800
'35:11:25.216',-0.064,-,-,74.400
'35:11:25.224',-0.064,-,-,72.000
'35:11:25.232',-0.064,-,-,69.600
'35:11:25.240',-0.056,-,-,68.800
'35:11:25.248',-0.056,-,-,67.200
'35:11:25.256',-0.056,-,-,67.200
'35:11:25.264',-0.056,-,-,66.400
'35:11:25.272',-0.056,-,-,66.400
'35:11:25.280',-0.056,-,-,66.400
'35:11:25.288',-0.064,-,-,67.200
'35:11:25.296',-0.064,-,-,67.200
'35:11:25.304',-0.064,-,-,68.000
'35:11:25.312',-0.064,-,-,68.000
'35:11:25.320',-0.072,-,-,68.000
'35:11:25.328',-0.072,-,-,68.000
'35:11:25.336',-0.080,-,-,68.800
'35:11:25.344',-0.080,-,-,68.800
'35:11:25.352',-0.080,-,-,68.000
'35:11:25.360',-0.080,-,-,68.000
'35:11:25.368',-0.080,-,-,68.000
'35:11:25.376',-0.072,-,-,67.200
'35:11:25.384',-0.064,-,-,67.200
'35:11:25.392',-0.064,-,-,66.400
'35:11:25.400',-0.056,-,-,66.400
'35:11:25.408',-0.056,-,-,65.600
'35:11:25.416',-0.056,-,-,64.800
'35:11:25.424',-0.056,-,-,64.800
'35:11:25.432',-0.056,-,-,64.000
'35:11:25.440',-0.056,-,-,63.200
'35:11:25.448',-0.064,-,-,63.200
'35:11:25.456',-0.072,-,-,62.400
'35:11:25.464',-0.072,-,-,62.400
'35:11:25.472',-0.080,-,-,61.600
'35:11:25.480',-0.080,-,-,60.800
'35:11:25.488',-0.072,-,-,60.800
'35:11:25.496',-0.072,-,-,60.800
'35:11:25.504',-0.072,-,-,60.000
'35:11:25.512',-0.072,-,-,60.000
'35:11:25.520',-0.072,-,-,59.200
'35:11:25.528',-0.064,-,-,59.200
'35:11:25.536',-0.056,-,-,58.400
'35:11:25.544',-0.048,-,-,58.400
'35:11:25.552',-0.040,-,-,58.400
'35:11:25.560',-0.032,-,-,57.600
'35:11:25.568',-0.032,-,-,57.600
'35:11:25.576',-0.024,-,-,57.600
'35:11:25.584',-0.024,-,-,56.800
'35:11:25.592',-0.032,-,-,56.800
'35:11:25.600',-0.032,-,-,56.800
'35:11:25.608',-0.032,-,-,56.800
'35:11:25.616',-0.040,-,-,56.000
'35:11:25.624',-0.040,-,-,56.000
'35:11:25.632',-0.048,-,-,56.000
'35:11:25.640',-0.056,-,-,55.200
'35:11:25.648',-0.056,-,-,55.200
'35:11:25.656',-0.056,-,-,55.200
'35:11:25.664',-0.056,-,-,55.200
'35:11:25.672',-0.056,-,-,54.400
'35:11:25.680',-0.056,-,-,54.400
'35:11:25.688',-0.048,-,-,54.400
'35:11:25.696',-0.048,-,-,54.400
'35:11:25.704',-0.040,-,-,53.600
'35:11:25.712',-0.032,-,-,53.600
'35:11:25.720',-0.024,-,-,53.600
'35:11:25.728',-0.016,-,-,53.600
'35:11:25.736',-0.016,-,-,52.800
'35:11:25.744',-0.016,-,-,52.800
'35:11:25.752',-0.016,-,-,52.800
'35:11:25.760',-0.016,-,-,52.800
'35:11:25.768',-0.024,-,-,52.000
'35:11:25.776',-0.032,-,-,52.000
'35:11:25.784',0.016,-,-,52.000
'35:11:25.792',0.120,-,-,52.000
'35:11:25.800',0.264,-,-,51.200
'35:11:25.808',0.384,-,-,51.200
'35:11:25.816',0.472,-,-,51.200
'35:11:25.824',0.496,-,-,51.200
'35:11:25.832',0.424,-,-,50.400
'35:11:25.840',0.248,-,-,50.400
'35:11:25.848',0.080,-,-,50.400
'35:11:25.856',-0.024,-,-,50.400
'35:11:25.864',-0.048,-,-,49.600
'35:11:25.872',-0.040,-,-,49.600
'35:11:25.880',-0.032,-,-,49.600
'35:11:25.888',-0.032,-,-,49.600
'35:11:25.896',-0.024,-,-,49.600
'35:11:25.904',-0.024,-,-,48.800
'35:11:25.912',-0.024,-,-,48.800
'35:11:25.920',-0.024,-,-,48.800
'35:11:25.928',-0.024,-,-,48.800
'35:11:25.936',-0.024,-,-,48.800
'35:11:25.944',-0.024,-,-,49.600
'35:11:25.952',-0.024,-,-,51.200
'35:11:25.960',-0.024,-,-,53.600
'35:11:25.968',-0.024,-,-,56.800
'35:11:25.976',-0.024,-,-,62.400
'35:11:25.984',-0.024,-,-,68.000
'35:11:25.992',-0.024,-,-,73.600
'35:11:26.000',-0.024,-,-,80.800
'35:11:26.008',-0.016,-,-,87.200
'35:11:26.016',-0.016,-,-,93.600
'35:11:26.024',-0.008,-,-,99.200
'35:11:26.032',0.000,-,-,104.800
'35:11:26.040',0.016,-,-,109.600
'35:11:26.048',0.024,-,-,114.400
'35:11:26.056',0.032,-,-,117.600
'35:11:26.064',0.040,-,-,120.000
'35:11:26.072',0.040,-,-,121.600
'35:11:26.080',0.040,-,-,122.400
'35:11:26.088',0.040,-,-,122.400
'35:11:26.096',0.040,-,-,122.400
'35:11:26.104',0.040,-,-,122.400
'35:11:26.112',0.040,-,-,121.600
'35:11:26.120',0.032,-,-,120.800
'35:11:26.128',0.024,-,-,119.200
'35:11:26.136',0.008,-,-,117.600
'35:11:26.144',0.000,-,-,116.000
'35:11:26.152',-0.016,-,-,114.400
'35:11:26.160',-0.032,-,-,112.000
'35:11:26.168',-0.040,-,-,109.600
'35:11:26.176',-0.048,-,-,106.400
'35:11:26.184',-0.048,-,-,102.400
'35:11:26.192',-0.048,-,-,99.200
'35:11:26.200',-0.048,-,-,95.200
'35:11:26.208',-0.048,-,-,91.200
'35:11:26.216',-0.040,-,-,88.000
'35:11:26.224',-0.040,-,-,84.800
'35:11:26.232',-0.032,-,-,82.400
'35:11:26.240',-0.032,-,-,80.000
'35:11:26.248',-0.032,-,-,77.600
'35:11:26.256',-0.032,-,-,76.000
'35:11:26.264',-0.024,-,-,75.200
'35:11:26.272',-0.032,-,-,74.400
'35:11:26.280',-0.032,-,-,73.600
'35:11:26.288',-0.040,-,-,73.600
'35:11:26.296',-0.032,-,-,73.600
'35:11:26.304',-0.040,-,-,72.800
'35:11:26.312',-0.040,-,-,72.800
'35:11:26.320',-0.040,-,-,72.800
'35:11:26.328',-0.040,-,-,72.800
'35:11:26.336',-0.048,-,-,72.800
'35:11:26.344',-0.048,-,-,72.800
'35:11:26.352',-0.056,-,-,72.800
'35:11:26.360',-0.056,-,-,72.000
'35:11:26.368',-0.064,-,-,72.000
'35:11:26.376',-0.064,-,-,71.200
'35:11:26.384',-0.064,-,-,71.200
'35:11:26.392',-0.056,-,-,70.400
'35:11:26.400',-0.056,-,-,69.600
'35:11:26.408',-0.056,-,-,69.600
'35:11:26.416',-0.056,-,-,68.800
'35:11:26.424',-0.056,-,-,68.000
'35:11:26.432',-0.056,-,-,68.000
'35:11:26.440',-0.056,-,-,67.200
'35:11:26.448',-0.056,-,-,67.200
'35:11:26.456',-0.056,-,-,66.400
'35:11:26.464',-0.056,-,-,66.400
'35:11:26.472',-0.056,-,-,65.600
'35:11:26.480',-0.056,-,-,64.800
'35:11:26.488',-0.056,-,-,64.800
'35:11:26.496',-0.056,-,-,64.000
'35:11:26.504',-0.056,-,-,64.000
'35:11:26.512',-0.056,-,-,63.200
'35:11:26.520',-0.064,-,-,62.400
'35:11:26.528',-0.016,-,-,62.400
'35:11:26.536',0.096,-,-,61.600
'35:11:26.544',0.256,-,-,61.600
'35:11:26.552',0.384,-,-,60.800
'35:11:26.560',0.424,-,-,60.000
'35:11:26.568',0.392,-,-,60.000
'35:11:26.576',0.304,-,-,59.200
'35:11:26.584',0.176,-,-,59.200
'35:11:26.592',0.048,-,-,59.200
'35:11:26.600',-0.032,-,-,58.400
'35:11:26.608',-0.064,-,-,58.400
'35:11:26.616',-0.072,-,-,58.400
'35:11:26.624',-0.056,-,-,57.600
'35:11:26.632',-0.048,-,-,57.600
'35:11:26.640',-0.040,-,-,57.600
'35:11:26.648',-0.040,-,-,56.800
'35:11:26.656',-0.040,-,-,56.800
'35:11:26.664',-0.040,-,-,56.800
'35:11:26.672',-0.048,-,-,56.800
'35:11:26.680',-0.048,-,-,56.800
'35:11:26.688',-0.040,-,-,56.800
'35:11:26.696',-0.032,-,-,56.800
'35:11:26.704',-0.024,-,-,56.800
'35:11:26.712',-0.016,-,-,56.800
'35:11:26.720',-0.008,-,-,56.800
'35:11:26.728',0.008,-,-,57.600
'35:11:26.736',0.016,-,-,60.000
'35:11:26.744',0.024,-,-,62.400
'35:11:26.752',0.032,-,-,65.600
'35:11:26.760',0.032,-,-,69.600
'35:11:26.768',0.040,-,-,73.600
'35:11:26.776',0.048,-,-,78.400
'35:11:26.784',0.056,-,-,83.200
'35:11:26.792',0.064,-,-,88.000
'35:11:26.800',0.072,-,-,92.000
'35:11:26.808',0.072,-,-,96.800
'35:11:26.816',0.064,-,-,100.800
'35:11:26.824',0.056,-,-,104.000
'35:11:26.832',0.056,-,-,106.400
'35:11:26.840',0.048,-,-,108.000
'35:11:26.848',0.040,-,-,109.600
'35:11:26.856',0.024,-,-,110.400
'35:11:26.864',0.008,-,-,110.400
'35:11:26.872',-0.008,-,-,110.400
'35:11:26.880',-0.016,-,-,109.600
'35:11:26.888',-0.024,-,-,108.000
'35:11:26.896',-0.040,-,-,107.200
'35:11:26.904',-0.048,-,-,104.800
'35:11:26.912',-0.048,-,-,103.200
'35:11:26.920',-0.048,-,-,100.800
'35:11:26.928',-0.048,-,-,98.400
'35:11:26.936',-0.048,-,-,95.200
'35:11:26.944',-0.048,-,-,92.000
'35:11:26.952',-0.056,-,-,88.000
'35:11:26.960',-0.056,-,-,84.800
'35:11:26.968',-0.056,-,-,81.600
'35:11:26.976',-0.048,-,-,78.400
'35:11:26.984',-0.048,-,-,76.000
'35:11:26.992',-0.032,-,-,73.600
'35:11:27.000',-0.024,-,-,71.200
'35:11:27.008',-0.008,-,-,70.400
'35:11:27.016',0.016,-,-,68.800
'35:11:27.024',0.056,-,-,68.000
'35:11:27.032',0.096,-,-,68.000
'35:11:27.040',0.136,-,-,68.000
'35:11:27.048',0.176,-,-,68.000
'35:11:27.056',0.200,-,-,68.000
'35:11:27.064',0.224,-,-,68.000
'35:11:27.072',0.248,-,-,68.800
'35:11:27.080',0.296,-,-,68.800
'35:11:27.088',0.328,-,-,68.800
'35:11:27.096',0.336,-,-,69.600
'35:11:27.104',0.312,-,-,69.600
'35:11:27.112',0.296,-,-,69.600
'35:11:27.120',0.216,-,-,68.800
'35:11:27.128',0.048,-,-,68.800
'35:11:27.136',-0.112,-,-,68.800
'35:11:27.144',-0.200,-,-,68.800
'35:11:27.152',-0.240,-,-,68.000
'35:11:27.160',-0.240,-,-,68.000
'35:11:27.168',-0.208,-,-,67.200
'35:11:27.176',-0.184,-,-,67.200
'35:11:27.184',-0.160,-,-,66.400
'35:11:27.192',-0.144,-,-,66.400
'35:11:27.200',-0.128,-,-,65.600
'35:11:27.208',-0.112,-,-,64.800
'35:11:27.216',-0.096,-,-,64.800
'35:11:27.224',-0.088,-,-,64.000
'35:11:27.232',-0.080,-,-,64.000
'35:11:27.240',-0.072,-,-,63.200
'35:11:27.248',-0.064,-,-,63.200
'35:11:27.256',-0.056,-,-,62.400
'35:11:27.264',-0.064,-,-,62.400
'35:11:27.272',-0.064,-,-,62.400
'35:11:27.280',-0.064,-,-,62.400
'35:11:27.288',-0.064,-,-,62.400
'35:11:27.296',-0.056,-,-,63.200
'35:11:27.304',-0.048,-,-,64.000
'35:11:27.312',-0.032,-,-,65.600
'35:11:27.320',-0.024,-,-,67.200
'35:11:27.328',-0.016,-,-,69.600
'35:11:27.336',0.000,-,-,72.000
'35:11:27.344',0.016,-,-,73.600
'35:11:27.352',0.032,-,-,76.000
'35:11:27.360',0.048,-,-,78.400
'35:11:27.368',0.056,-,-,80.000
'35:11:27.376',0.064,-,-,81.600
'35:11:27.384',0.064,-,-,83.200
'35:11:27.392',0.064,-,-,84.000
'35:11:27.400',0.064,-,-,84.000
'35:11:27.408',0.048,-,-,83.200
'35:11:27.416',0.032,-,-,82.400
'35:11:27.424',0.016,-,-,81.600
'35:11:27.432',0.000,-,-,79.200
'35:11:27.440',-0.024,-,-,77.600
'35:11:27.448',-0.032,-,-,75.200
'35:11:27.456',-0.048,-,-,72.800
'35:11:27.464',-0.056,-,-,69.600
'35:11:27.472',-0.064,-,-,67.200
'35:11:27.480',-0.072,-,-,64.800
'35:11:27.488',-0.080,-,-,63.200
'35:11:27.496',-0.080,-,-,61.600
'35:11:27.504',-0.088,-,-,60.000
'35:11:27.512',-0.088,-,-,58.400
'35:11:27.520',-0.080,-,-,57.600
'35:11:27.528',-0.080,-,-,57.600
'35:11:27.536',-0.080,-,-,56.800
'35:11:27.544',-0.072,-,-,56.800
'35:11:27.552',-0.072,-,-,56.800
'35:11:27.560',-0.080,-,-,56.800
'35:11:27.568',-0.072,-,-,56.800
'35:11:27.576',-0.072,-,-,56.800
'35:11:27.584',-0.072,-,-,57.600
'35:11:27.592',-0.072,-,-,57.600
'35:11:27.600',-0.072,-,-,57.600
'35:11:27.608',-0.080,-,-,57.600
'35:11:27.616',-0.080,-,-,57.600
'35:11:27.624',-0.088,-,-,57.600
'35:11:27.632',-0.088,-,-,57.600
'35:11:27.640',-0.088,-,-,57.600
'35:11:27.648',-0.080,-,-,57.600
'35:11:27.656',-0.080,-,-,57.600
'35:11:27.664',-0.080,-,-,57.600
'35:11:27.672',-0.080,-,-,56.800
'35:11:27.680',-0.080,-,-,56.800
'35:11:27.688',-0.080,-,-,56.800
'35:11:27.696',-0.080,-,-,56.000
'35:11:27.704',-0.080,-,-,56.000
'35:11:27.712',-0.080,-,-,56.000
'35:11:27.720',-0.080,-,-,56.000
'35:11:27.728',-0.080,-,-,55.200
'35:11:27.736',-0.080,-,-,55.200
'35:11:27.744',-0.080,-,-,55.200
'35:11:27.752',-0.072,-,-,54.400
'35:11:27.760',-0.064,-,-,54.400
'35:11:27.768',-0.064,-,-,53.600
'35:11:27.776',-0.064,-,-,53.600
'35:11:27.784',-0.064,-,-,53.600
'35:11:27.792',-0.056,-,-,53.600
'35:11:27.800',-0.064,-,-,52.800
'35:11:27.808',-0.064,-,-,52.800
'35:11:27.816',-0.064,-,-,52.000
'35:11:27.824',-0.064,-,-,52.000
'35:11:27.832',-0.064,-,-,52.000
'35:11:27.840',-0.064,-,-,51.200
'35:11:27.848',-0.064,-,-,51.200
'35:11:27.856',-0.064,-,-,51.200
'35:11:27.864',-0.064,-,-,51.200
'35:11:27.872',-0.064,-,-,51.200
'35:11:27.880',-0.056,-,-,50.400
'35:11:27.888',-0.064,-,-,50.400
'35:11:27.896',-0.064,-,-,50.400
'35:11:27.904',-0.056,-,-,50.400
'35:11:27.912',-0.056,-,-,49.600
'35:11:27.920',-0.048,-,-,49.600
'35:11:27.928',-0.040,-,-,49.600
'35:11:27.936',-0.040,-,-,49.600
'35:11:27.944',-0.040,-,-,49.600
'35:11:27.952',-0.032,-,-,49.600
'35:11:27.960',-0.032,-,-,48.800
'35:11:27.968',-0.032,-,-,48.800
'35:11:27.976',-0.032,-,-,48.800
'35:11:27.984',-0.040,-,-,48.800
'35:11:27.992',-0.048,-,-,48.800
'35:11:28.000',-0.056,-,-,48.800
'35:11:28.008',-0.056,-,-,48.800
'35:11:28.016',-0.008,-,-,48.000
'35:11:28.024',0.096,-,-,48.000
'35:11:28.032',0.224,-,-,48.000
'35:11:28.040',0.352,-,-,48.000
'35:11:28.048',0.456,-,-,48.000
'35:11:28.056',0.504,-,-,48.000
'35:11:28.064',0.456,-,-,47.200
'35:11:28.072',0.304,-,-,47.200
'35:11:28.080',0.112,-,-,47.200
'35:11:28.088',-0.008,-,-,47.200
'35:11:28.096',-0.048,-,-,47.200
'35:11:28.104',-0.040,-,-,47.200
'35:11:28.112',-0.032,-,-,46.400
'35:11:28.120',-0.040,-,-,46.400
'35:11:28.128',-0.040,-,-,46.400
'35:11:28.136',-0.040,-,-,46.400
'35:11:28.144',-0.048,-,-,46.400
'35:11:28.152',-0.048,-,-,46.400
'35:11:28.160',-0.048,-,-,45.600
'35:11:28.168',-0.048,-,-,45.600
'35:11:28.176',-0.048,-,-,46.400
'35:11:28.184',-0.056,-,-,47.200
'35:11:28.192',-0.056,-,-,49.600
'35:11:28.200',-0.056,-,-,52.800
'35:11:28.208',-0.056,-,-,57.600
'35:11:28.216',-0.048,-,-,63.200
'35:11:28.224',-0.040,-,-,68.800
'35:11:28.232',-0.032,-,-,75.200
'35:11:28.240',-0.024,-,-,81.600
'35:11:28.248',-0.016,-,-,88.000
'35:11:28.256',0.000,-,-,93.600
'35:11:28.264',0.008,-,-,100.000
'35:11:28.272',0.024,-,-,104.800
'35:11:28.280',0.040,-,-,108.800
'35:11:28.288',0.048,-,-,112.800
'35:11:28.296',0.056,-,-,115.200
'35:11:28.304',0.056,-,-,117.600
'35:11:28.312',0.056,-,-,119.200
'35:11:28.320',0.048,-,-,120.000
'35:11:28.328',0.040,-,-,120.000
'35:11:28.336',0.032,-,-,120.000
'35:11:28.344',0.024,-,-,120.000
'35:11:28.352',0.008,-,-,119.200
'35:11:28.360',0.000,-,-,118.400
'35:11:28.368',-0.016,-,-,117.600
'35:11:28.376',-0.024,-,-,116.000
'35:11:28.384',-0.032,-,-,114.400
'35:11:28.392',-0.040,-,-,112.000
'35:11:28.400',-0.040,-,-,109.600
'35:11:28.408',-0.040,-,-,107.200
'35:11:28.416',-0.048,-,-,103.200
'35:11:28.424',-0.040,-,-,100.000
'35:11:28.432',-0.040,-,-,96.000
'35:11:28.440',-0.032,-,-,92.000
'35:11:28.448',-0.032,-,-,88.800
'35:11:28.456',-0.024,-,-,85.600
'35:11:28.464',-0.024,-,-,82.400
'35:11:28.472',-0.024,-,-,79.200
'35:11:28.480',-0.024,-,-,76.800
'35:11:28.488',-0.032,-,-,75.200
'35:11:28.496',-0.032,-,-,73.600
'35:11:28.504',-0.032,-,-,72.800
'35:11:28.512',-0.032,-,-,72.000
'35:11:28.520',-0.032,-,-,72.000
'35:11:28.528',-0.040,-,-,71.200
'35:11:28.536',-0.048,-,-,71.200
'35:11:28.544',-0.048,-,-,71.200
'35:11:28.552',-0.048,-,-,72.000
'35:11:28.560',-0.048,-,-,72.000
'35:11:28.568',-0.048,-,-,72.000
'35:11:28.576',-0.048,-,-,72.000
'35:11:28.584',-0.048,-,-,72.000
'35:11:28.592',-0.056,-,-,72.000
'35:11:28.600',-0.048,-,-,71.200
'35:11:28.608',-0.040,-,-,71.200
'35:11:28.616',-0.040,-,-,71.200
'35:11:28.624',-0.040,-,-,70.400
'35:11:28.632',-0.040,-,-,69.600
'35:11:28.640',-0.040,-,-,69.600
'35:11:28.648',-0.040,-,-,68.800
'35:11:28.656',-0.040,-,-,68.000
'35:11:28.664',-0.048,-,-,68.000
'35:11:28.672',-0.048,-,-,67.200
'35:11:28.680',-0.048,-,-,66.400
'35:11:28.688',-0.048,-,-,66.400
'35:11:28.696',-0.048,-,-,65.600
'35:11:28.704',-0.048,-,-,64.800
'35:11:28.712',-0.040,-,-,64.800
'35:11:28.720',-0.040,-,-,64.000
'35:11:28.728',-0.040,-,-,63.200
'35:11:28.736',-0.048,-,-,63.200
'35:11:28.744',-0.048,-,-,62.400
'35:11:28.752',-0.048,-,-,62.400
'35:11:28.760',-0.048,-,-,61.600
'35:11:28.768',-0.048,-,-,60.800
'35:11:28.776',-0.048,-,-,60.800
'35:11:28.784',-0.048,-,-,60.000
'35:11:28.792',-0.040,-,-,60.000
'35:11:28.800',-0.040,-,-,59.200
'35:11:28.808',-0.040,-,-,59.200
'35:11:28.816',-0.032,-,-,58.400
'35:11:28.824',0.024,-,-,58.400
'35:11:28.832',0.144,-,-,58.400
'35:11:28.840',0.296,-,-,57.600
'35:11:28.848',0.400,-,-,57.600
'35:11:28.856',0.448,-,-,56.800
'35:11:28.864',0.456,-,-,56.800
'35:11:28.872',0.360,-,-,56.800
'35:11:28.880',0.224,-,-,56.000
'35:11:28.888',0.080,-,-,56.000
'35:11:28.896',-0.008,-,-,56.000
'35:11:28.904',-0.048,-,-,56.000
'35:11:28.912',-0.056,-,-,55.200
'35:11:28.920',-0.048,-,-,55.200
'35:11:28.928',-0.048,-,-,55.200
'35:11:28.936',-0.048,-,-,54.400
'35:11:28.944',-0.048,-,-,54.400
'35:11:28.952',-0.048,-,-,54.400
'35:11:28.960',-0.040,-,-,54.400
'35:11:28.968',-0.032,-,-,54.400
'35:11:28.976',-0.032,-,-,53.600
'35:11:28.984',-0.024,-,-,54.400
'35:11:28.992',-0.008,-,-,54.400
'35:11:29.000',0.000,-,-,54.400
'35:11:29.008',0.008,-,-,55.200
'35:11:29.016',0.016,-,-,56.800
'35:11:29.024',0.024,-,-,59.200
'35:11:29.032',0.024,-,-,62.400
'35:11:29.040',0.032,-,-,66.400
'35:11:29.048',0.040,-,-,71.200
'35:11:29.056',0.040,-,-,76.000
'35:11:29.064',0.040,-,-,80.800
'35:11:29.072',0.040,-,-,86.400
'35:11:29.080',0.040,-,-,91.200
'35:11:29.088',0.040,-,-,96.000
'35:11:29.096',0.040,-,-,100.800
'35:11:29.104',0.048,-,-,104.000
'35:11:29.112',0.056,-,-,107.200
'35:11:29.120',0.056,-,-,109.600
'35:11:29.128',0.056,-,-,112.000
'35:11:29.136',0.056,-,-,112.800
'35:11:29.144',0.048,-,-,113.600
