'Elapsed time','II','III','AVF','V','ABP'
'13:44:07.768',0.583,-,-,0.225,61.600
'13:44:07.776',0.194,-,-,-0.268,61.600
'13:44:07.784',0.000,-,-,-0.408,60.800
'13:44:07.792',-0.069,-,-,-0.310,60.800
'13:44:07.800',-0.069,-,-,-0.197,60.800
'13:44:07.808',-0.042,-,-,-0.070,60.000
'13:44:07.816',-0.028,-,-,0.000,60.000
'13:44:07.824',-0.028,-,-,0.000,60.000
'13:44:07.832',-0.028,-,-,0.000,60.000
'13:44:07.840',-0.028,-,-,0.000,60.000
'13:44:07.848',-0.028,-,-,-0.014,59.200
'13:44:07.856',-0.028,-,-,-0.028,59.200
'13:44:07.864',-0.028,-,-,-0.014,60.000
'13:44:07.872',-0.028,-,-,-0.028,62.400
'13:44:07.880',-0.028,-,-,-0.028,66.400
'13:44:07.888',-0.028,-,-,-0.042,74.400
'13:44:07.896',-0.042,-,-,-0.056,85.600
'13:44:07.904',-0.056,-,-,-0.070,97.600
'13:44:07.912',-0.056,-,-,-0.113,108.000
'13:44:07.920',-0.069,-,-,-0.127,116.000
'13:44:07.928',-0.069,-,-,-0.141,120.000
'13:44:07.936',-0.083,-,-,-0.155,121.600
'13:44:07.944',-0.097,-,-,-0.169,120.800
'13:44:07.952',-0.097,-,-,-0.169,118.400
'13:44:07.960',-0.125,-,-,-0.197,116.000
'13:44:07.968',-0.097,-,-,-0.197,114.400
'13:44:07.976',-0.097,-,-,-0.197,112.800
'13:44:07.984',-0.097,-,-,-0.197,111.200
'13:44:07.992',-0.083,-,-,-0.225,110.400
'13:44:08.000',-0.069,-,-,-0.197,109.600
'13:44:08.008',-0.042,-,-,-0.183,108.000
'13:44:08.016',-0.028,-,-,-0.169,106.400
'13:44:08.024',-0.014,-,-,-0.155,104.800
'13:44:08.032',-0.014,-,-,-0.141,103.200
'13:44:08.040',0.000,-,-,-0.127,101.600
'13:44:08.048',0.014,-,-,-0.113,99.200
'13:44:08.056',0.014,-,-,-0.085,97.600
'13:44:08.064',0.014,-,-,-0.042,95.200
'13:44:08.072',0.028,-,-,-0.028,92.800
'13:44:08.080',0.028,-,-,-0.014,89.600
'13:44:08.088',0.028,-,-,0.000,87.200
'13:44:08.096',0.042,-,-,0.014,84.800
'13:44:08.104',0.056,-,-,0.028,82.400
'13:44:08.112',0.056,-,-,0.028,80.800
'13:44:08.120',0.056,-,-,0.042,80.800
'13:44:08.128',0.069,-,-,0.056,80.800
'13:44:08.136',0.069,-,-,0.056,80.800
'13:44:08.144',0.069,-,-,0.070,80.800
'13:44:08.152',0.083,-,-,0.085,81.600
'13:44:08.160',0.097,-,-,0.085,80.800
'13:44:08.168',0.097,-,-,0.070,80.800
'13:44:08.176',0.097,-,-,0.056,80.000
'13:44:08.184',0.083,-,-,0.085,79.200
'13:44:08.192',0.083,-,-,0.085,78.400
'13:44:08.200',0.097,-,-,0.085,77.600
'13:44:08.208',0.097,-,-,0.085,76.800
'13:44:08.216',0.069,-,-,0.056,76.000
'13:44:08.224',0.056,-,-,0.042,75.200
'13:44:08.232',0.042,-,-,0.056,74.400
'13:44:08.240',0.028,-,-,0.028,73.600
'13:44:08.248',0.028,-,-,0.028,72.800
'13:44:08.256',0.014,-,-,0.042,72.800
'13:44:08.264',0.014,-,-,0.028,72.000
'13:44:08.272',0.028,-,-,0.042,71.200
'13:44:08.280',0.056,-,-,0.028,70.400
'13:44:08.288',0.181,-,-,0.169,70.400
'13:44:08.296',0.431,-,-,0.352,69.600
'13:44:08.304',0.569,-,-,0.465,69.600
'13:44:08.312',0.403,-,-,0.042,68.800
'13:44:08.320',0.153,-,-,-0.296,68.800
'13:44:08.328',-0.028,-,-,-0.352,68.000
'13:44:08.336',-0.097,-,-,-0.239,67.200
'13:44:08.344',-0.125,-,-,-0.127,67.200
'13:44:08.352',-0.083,-,-,-0.014,66.400
'13:44:08.360',-0.083,-,-,0.000,66.400
'13:44:08.368',-0.083,-,-,0.000,65.600
'13:44:08.376',-0.097,-,-,0.000,65.600
'13:44:08.384',-0.125,-,-,0.000,64.800
'13:44:08.392',-0.125,-,-,-0.014,64.800
'13:44:08.400',-0.125,-,-,-0.028,64.800
'13:44:08.408',-0.125,-,-,-0.028,64.800
'13:44:08.416',-0.153,-,-,-0.070,65.600
'13:44:08.424',-0.153,-,-,-0.070,68.000
'13:44:08.432',-0.167,-,-,-0.070,72.800
'13:44:08.440',-0.167,-,-,-0.113,80.000
'13:44:08.448',-0.167,-,-,-0.085,88.800
'13:44:08.456',-0.167,-,-,-0.113,98.400
'13:44:08.464',-0.167,-,-,-0.113,107.200
'13:44:08.472',-0.153,-,-,-0.127,113.600
'13:44:08.480',-0.167,-,-,-0.141,116.000
'13:44:08.488',-0.181,-,-,-0.155,116.800
'13:44:08.496',-0.181,-,-,-0.169,115.200
'13:44:08.504',-0.181,-,-,-0.197,113.600
'13:44:08.512',-0.181,-,-,-0.197,111.200
'13:44:08.520',-0.167,-,-,-0.225,109.600
'13:44:08.528',-0.181,-,-,-0.197,108.000
'13:44:08.536',-0.139,-,-,-0.254,106.400
'13:44:08.544',-0.097,-,-,-0.197,105.600
'13:44:08.552',-0.083,-,-,-0.183,104.800
'13:44:08.560',-0.097,-,-,-0.169,103.200
'13:44:08.568',-0.056,-,-,-0.141,102.400
'13:44:08.576',-0.042,-,-,-0.127,100.800
'13:44:08.584',-0.014,-,-,-0.113,99.200
'13:44:08.592',-0.014,-,-,-0.056,97.600
'13:44:08.600',0.000,-,-,-0.014,95.200
'13:44:08.608',0.000,-,-,0.000,92.800
'13:44:08.616',0.014,-,-,0.000,89.600
'13:44:08.624',0.028,-,-,0.028,86.400
'13:44:08.632',0.042,-,-,0.056,84.000
'13:44:08.640',0.056,-,-,0.070,80.800
'13:44:08.648',0.069,-,-,0.085,79.200
'13:44:08.656',0.056,-,-,0.085,78.400
'13:44:08.664',0.056,-,-,0.085,78.400
'13:44:08.672',0.069,-,-,0.085,79.200
'13:44:08.680',0.069,-,-,0.085,79.200
'13:44:08.688',0.069,-,-,0.085,80.000
'13:44:08.696',0.069,-,-,0.085,80.000
'13:44:08.704',0.056,-,-,0.056,80.000
'13:44:08.712',0.042,-,-,0.056,80.000
'13:44:08.720',0.042,-,-,0.042,79.200
'13:44:08.728',0.042,-,-,0.028,78.400
'13:44:08.736',0.042,-,-,0.028,77.600
'13:44:08.744',0.042,-,-,0.028,76.800
'13:44:08.752',0.042,-,-,0.042,76.000
'13:44:08.760',0.042,-,-,0.042,75.200
'13:44:08.768',0.056,-,-,0.042,75.200
'13:44:08.776',0.056,-,-,0.056,74.400
'13:44:08.784',0.069,-,-,0.056,73.600
'13:44:08.792',0.069,-,-,0.085,73.600
'13:44:08.800',0.069,-,-,0.070,72.800
'13:44:08.808',0.069,-,-,0.085,72.000
'13:44:08.816',0.056,-,-,0.070,72.000
'13:44:08.824',0.056,-,-,0.070,71.200
'13:44:08.832',0.056,-,-,0.085,71.200
'13:44:08.840',0.042,-,-,0.056,70.400
'13:44:08.848',0.042,-,-,0.070,70.400
'13:44:08.856',0.042,-,-,0.056,69.600
'13:44:08.864',0.042,-,-,0.056,69.600
'13:44:08.872',0.028,-,-,0.056,68.800
'13:44:08.880',0.028,-,-,0.056,68.000
'13:44:08.888',0.028,-,-,0.056,68.000
'13:44:08.896',0.028,-,-,0.042,67.200
'13:44:08.904',0.028,-,-,0.056,67.200
'13:44:08.912',0.014,-,-,0.028,66.400
'13:44:08.920',0.014,-,-,0.042,66.400
'13:44:08.928',0.028,-,-,0.028,65.600
'13:44:08.936',0.028,-,-,0.028,65.600
'13:44:08.944',0.042,-,-,0.042,65.600
'13:44:08.952',0.042,-,-,0.042,64.800
'13:44:08.960',0.056,-,-,0.056,64.800
'13:44:08.968',0.083,-,-,0.056,64.000
'13:44:08.976',0.194,-,-,0.155,64.000
'13:44:08.984',0.417,-,-,0.366,64.000
'13:44:08.992',0.597,-,-,0.507,63.200
'13:44:09.000',0.597,-,-,0.225,63.200
'13:44:09.008',0.153,-,-,-0.282,62.400
'13:44:09.016',-0.042,-,-,-0.423,62.400
'13:44:09.024',-0.139,-,-,-0.310,62.400
'13:44:09.032',-0.139,-,-,-0.197,61.600
'13:44:09.040',-0.083,-,-,-0.056,61.600
'13:44:09.048',-0.069,-,-,0.000,61.600
'13:44:09.056',-0.069,-,-,0.000,61.600
'13:44:09.064',-0.069,-,-,0.000,61.600
'13:44:09.072',-0.069,-,-,0.000,60.800
'13:44:09.080',-0.069,-,-,0.000,60.800
'13:44:09.088',-0.083,-,-,-0.014,60.800
'13:44:09.096',-0.083,-,-,-0.014,61.600
'13:44:09.104',-0.069,-,-,-0.014,64.000
'13:44:09.112',-0.056,-,-,-0.014,68.800
'13:44:09.120',-0.042,-,-,-0.014,77.600
'13:44:09.128',-0.056,-,-,-0.028,88.800
'13:44:09.136',-0.069,-,-,-0.028,101.600
'13:44:09.144',-0.069,-,-,-0.056,112.000
'13:44:09.152',-0.083,-,-,-0.070,120.000
'13:44:09.160',-0.097,-,-,-0.113,124.000
'13:44:09.168',-0.125,-,-,-0.141,124.800
'13:44:09.176',-0.125,-,-,-0.155,122.400
'13:44:09.184',-0.139,-,-,-0.169,120.000
'13:44:09.192',-0.139,-,-,-0.183,116.800
'13:44:09.200',-0.139,-,-,-0.197,114.400
'13:44:09.208',-0.139,-,-,-0.197,112.800
'13:44:09.216',-0.139,-,-,-0.225,111.200
'13:44:09.224',-0.125,-,-,-0.197,110.400
'13:44:09.232',-0.097,-,-,-0.197,108.800
'13:44:09.240',-0.069,-,-,-0.197,108.000
'13:44:09.248',-0.056,-,-,-0.183,107.200
'13:44:09.256',-0.028,-,-,-0.169,105.600
'13:44:09.264',0.000,-,-,-0.127,103.200
'13:44:09.272',0.014,-,-,-0.113,101.600
'13:44:09.280',0.014,-,-,-0.070,99.200
'13:44:09.288',0.028,-,-,-0.028,96.800
'13:44:09.296',0.042,-,-,-0.014,94.400
'13:44:09.304',0.042,-,-,0.000,92.000
'13:44:09.312',0.042,-,-,0.028,89.600
'13:44:09.320',0.028,-,-,0.042,86.400
'13:44:09.328',0.028,-,-,0.056,84.000
'13:44:09.336',0.028,-,-,0.056,81.600
'13:44:09.344',0.042,-,-,0.085,80.000
'13:44:09.352',0.042,-,-,0.085,79.200
'13:44:09.360',0.028,-,-,0.070,80.000
'13:44:09.368',0.028,-,-,0.085,80.000
'13:44:09.376',0.028,-,-,0.070,80.800
'13:44:09.384',0.028,-,-,0.056,81.600
'13:44:09.392',0.042,-,-,0.056,81.600
'13:44:09.400',0.153,-,-,0.085,81.600
'13:44:09.408',0.403,-,-,0.310,80.800
'13:44:09.416',0.625,-,-,0.563,80.000
'13:44:09.424',0.653,-,-,0.592,79.200
'13:44:09.432',0.208,-,-,-0.239,78.400
'13:44:09.440',-0.028,-,-,-0.394,76.800
'13:44:09.448',-0.097,-,-,-0.282,76.000
'13:44:09.456',-0.097,-,-,-0.113,75.200
'13:44:09.464',-0.056,-,-,0.000,74.400
'13:44:09.472',-0.042,-,-,0.028,74.400
'13:44:09.480',-0.056,-,-,0.042,73.600
'13:44:09.488',-0.056,-,-,0.028,72.800
'13:44:09.496',-0.069,-,-,0.028,72.000
'13:44:09.504',-0.069,-,-,0.000,72.000
'13:44:09.512',-0.069,-,-,0.000,71.200
'13:44:09.520',-0.083,-,-,0.000,70.400
'13:44:09.528',-0.083,-,-,-0.014,69.600
'13:44:09.536',-0.097,-,-,-0.028,69.600
'13:44:09.544',-0.097,-,-,-0.028,70.400
'13:44:09.552',-0.125,-,-,-0.056,72.000
'13:44:09.560',-0.139,-,-,-0.070,74.400
'13:44:09.568',-0.139,-,-,-0.085,77.600
'13:44:09.576',-0.125,-,-,-0.113,83.200
'13:44:09.584',-0.139,-,-,-0.127,89.600
'13:44:09.592',-0.139,-,-,-0.141,95.200
'13:44:09.600',-0.125,-,-,-0.127,100.800
'13:44:09.608',-0.097,-,-,-0.141,104.000
'13:44:09.616',-0.083,-,-,-0.141,105.600
'13:44:09.624',-0.069,-,-,-0.141,104.800
'13:44:09.632',-0.056,-,-,-0.141,103.200
'13:44:09.640',-0.042,-,-,-0.141,100.800
'13:44:09.648',-0.028,-,-,-0.141,97.600
'13:44:09.656',-0.014,-,-,-0.127,95.200
'13:44:09.664',0.000,-,-,-0.113,92.800
'13:44:09.672',0.014,-,-,-0.070,90.400
'13:44:09.680',0.028,-,-,-0.056,88.800
'13:44:09.688',0.042,-,-,-0.014,86.400
'13:44:09.696',0.042,-,-,0.000,84.800
'13:44:09.704',0.056,-,-,0.000,82.400
'13:44:09.712',0.056,-,-,0.028,80.000
'13:44:09.720',0.069,-,-,0.056,77.600
'13:44:09.728',0.069,-,-,0.056,76.000
'13:44:09.736',0.069,-,-,0.085,75.200
'13:44:09.744',0.069,-,-,0.113,74.400
'13:44:09.752',0.083,-,-,0.113,74.400
'13:44:09.760',0.083,-,-,0.127,74.400
'13:44:09.768',0.097,-,-,0.127,75.200
'13:44:09.776',0.097,-,-,0.113,75.200
'13:44:09.784',0.125,-,-,0.127,75.200
'13:44:09.792',0.125,-,-,0.127,75.200
'13:44:09.800',0.097,-,-,0.127,74.400
'13:44:09.808',0.097,-,-,0.127,74.400
'13:44:09.816',0.083,-,-,0.127,73.600
'13:44:09.824',0.083,-,-,0.113,72.800
'13:44:09.832',0.083,-,-,0.113,72.800
'13:44:09.840',0.069,-,-,0.085,72.000
'13:44:09.848',0.083,-,-,0.113,71.200
'13:44:09.856',0.181,-,-,0.169,71.200
'13:44:09.864',0.403,-,-,0.380,70.400
'13:44:09.872',0.569,-,-,0.507,70.400
'13:44:09.880',0.569,-,-,0.225,69.600
'13:44:09.888',0.153,-,-,-0.268,69.600
'13:44:09.896',-0.028,-,-,-0.366,68.800
'13:44:09.904',-0.097,-,-,-0.268,68.000
'13:44:09.912',-0.125,-,-,-0.141,68.000
'13:44:09.920',-0.069,-,-,-0.014,67.200
'13:44:09.928',-0.042,-,-,0.028,67.200
'13:44:09.936',-0.028,-,-,0.028,67.200
'13:44:09.944',-0.028,-,-,0.042,66.400
'13:44:09.952',-0.028,-,-,0.028,66.400
'13:44:09.960',-0.028,-,-,0.028,65.600
'13:44:09.968',-0.028,-,-,0.014,65.600
'13:44:09.976',-0.028,-,-,0.014,65.600
'13:44:09.984',-0.042,-,-,0.000,68.000
'13:44:09.992',-0.042,-,-,0.000,72.800
'13:44:10.000',-0.056,-,-,0.000,80.800
'13:44:10.008',-0.069,-,-,-0.014,92.000
'13:44:10.016',-0.069,-,-,-0.028,103.200
'13:44:10.024',-0.097,-,-,-0.056,113.600
'13:44:10.032',-0.097,-,-,-0.070,121.600
'13:44:10.040',-0.125,-,-,-0.085,124.800
'13:44:10.048',-0.139,-,-,-0.127,124.800
'13:44:10.056',-0.153,-,-,-0.141,123.200
'13:44:10.064',-0.153,-,-,-0.155,120.800
'13:44:10.072',-0.153,-,-,-0.169,117.600
'13:44:10.080',-0.139,-,-,-0.169,115.200
'13:44:10.088',-0.125,-,-,-0.155,112.800
'13:44:10.096',-0.097,-,-,-0.141,111.200
'13:44:10.104',-0.083,-,-,-0.141,109.600
'13:44:10.112',-0.056,-,-,-0.127,108.800
'13:44:10.120',-0.028,-,-,-0.113,107.200
'13:44:10.128',-0.014,-,-,-0.070,105.600
'13:44:10.136',0.000,-,-,-0.056,104.000
'13:44:10.144',0.014,-,-,-0.028,101.600
'13:44:10.152',0.014,-,-,0.000,99.200
'13:44:10.160',0.028,-,-,0.000,96.800
'13:44:10.168',0.042,-,-,0.028,93.600
'13:44:10.176',0.056,-,-,0.056,90.400
'13:44:10.184',0.056,-,-,0.070,88.000
'13:44:10.192',0.069,-,-,0.085,84.800
'13:44:10.200',0.056,-,-,0.085,82.400
'13:44:10.208',0.042,-,-,0.085,81.600
'13:44:10.216',0.056,-,-,0.085,80.800
'13:44:10.224',0.056,-,-,0.085,81.600
'13:44:10.232',0.056,-,-,0.085,81.600
'13:44:10.240',0.056,-,-,0.113,81.600
'13:44:10.248',0.056,-,-,0.085,81.600
'13:44:10.256',0.069,-,-,0.085,81.600
'13:44:10.264',0.083,-,-,0.085,81.600
'13:44:10.272',0.069,-,-,0.127,80.800
'13:44:10.280',0.069,-,-,0.085,80.000
'13:44:10.288',0.069,-,-,0.085,78.400
'13:44:10.296',0.056,-,-,0.085,77.600
'13:44:10.304',0.042,-,-,0.085,76.800
'13:44:10.312',0.042,-,-,0.070,76.000
'13:44:10.320',0.042,-,-,0.085,75.200
'13:44:10.328',0.042,-,-,0.056,74.400
'13:44:10.336',0.056,-,-,0.070,74.400
'13:44:10.344',0.042,-,-,0.085,73.600
'13:44:10.352',0.042,-,-,0.056,72.800
'13:44:10.360',0.028,-,-,0.056,72.000
'13:44:10.368',0.014,-,-,0.056,72.000
'13:44:10.376',0.014,-,-,0.056,71.200
'13:44:10.384',0.014,-,-,0.056,70.400
'13:44:10.392',0.014,-,-,0.042,69.600
'13:44:10.400',0.014,-,-,0.042,69.600
'13:44:10.408',0.028,-,-,0.042,68.800
'13:44:10.416',0.042,-,-,0.028,68.000
'13:44:10.424',0.028,-,-,0.113,68.000
'13:44:10.432',0.014,-,-,0.028,67.200
'13:44:10.440',0.097,-,-,0.085,67.200
'13:44:10.448',0.347,-,-,0.296,66.400
'13:44:10.456',0.542,-,-,0.479,65.600
'13:44:10.464',0.569,-,-,0.338,65.600
'13:44:10.472',0.208,-,-,-0.127,65.600
'13:44:10.480',0.000,-,-,-0.310,64.800
'13:44:10.488',-0.097,-,-,-0.254,64.800
'13:44:10.496',-0.153,-,-,-0.183,64.800
'13:44:10.504',-0.153,-,-,-0.070,64.000
'13:44:10.512',-0.125,-,-,-0.014,64.000
'13:44:10.520',-0.125,-,-,-0.014,64.000
'13:44:10.528',-0.167,-,-,-0.014,64.000
'13:44:10.536',-0.167,-,-,-0.056,63.200
'13:44:10.544',-0.097,-,-,-0.014,63.200
'13:44:10.552',-0.125,-,-,-0.056,63.200
'13:44:10.560',-0.139,-,-,-0.042,63.200
'13:44:10.568',-0.167,-,-,-0.056,65.600
'13:44:10.576',-0.167,-,-,-0.070,70.400
'13:44:10.584',-0.139,-,-,-0.070,79.200
'13:44:10.592',-0.125,-,-,-0.085,89.600
'13:44:10.600',-0.125,-,-,-0.070,101.600
'13:44:10.608',-0.097,-,-,-0.056,112.000
'13:44:10.616',-0.125,-,-,-0.085,119.200
'13:44:10.624',-0.153,-,-,-0.113,121.600
'13:44:10.632',-0.167,-,-,-0.113,121.600
'13:44:10.640',-0.167,-,-,-0.141,118.400
'13:44:10.648',-0.167,-,-,-0.141,115.200
'13:44:10.656',-0.167,-,-,-0.169,112.000
'13:44:10.664',-0.167,-,-,-0.169,109.600
'13:44:10.672',-0.167,-,-,-0.169,107.200
'13:44:10.680',-0.167,-,-,-0.183,105.600
'13:44:10.688',-0.153,-,-,-0.169,104.800
'13:44:10.696',-0.139,-,-,-0.169,103.200
'13:44:10.704',-0.125,-,-,-0.169,102.400
'13:44:10.712',-0.097,-,-,-0.155,100.800
'13:44:10.720',-0.069,-,-,-0.141,99.200
'13:44:10.728',-0.056,-,-,-0.141,97.600
'13:44:10.736',-0.056,-,-,-0.113,95.200
'13:44:10.744',-0.028,-,-,-0.085,93.600
'13:44:10.752',-0.014,-,-,-0.056,91.200
'13:44:10.760',0.014,-,-,-0.014,88.800
'13:44:10.768',0.028,-,-,0.000,85.600
'13:44:10.776',0.042,-,-,0.014,83.200
'13:44:10.784',0.056,-,-,0.042,80.800
'13:44:10.792',0.056,-,-,0.056,79.200
'13:44:10.800',0.069,-,-,0.070,78.400
'13:44:10.808',0.069,-,-,0.085,78.400
'13:44:10.816',0.069,-,-,0.085,79.200
'13:44:10.824',0.069,-,-,0.085,80.000
'13:44:10.832',0.069,-,-,0.085,80.000
'13:44:10.840',0.069,-,-,0.085,80.800
'13:44:10.848',0.056,-,-,0.085,80.800
'13:44:10.856',0.056,-,-,0.085,80.800
'13:44:10.864',0.056,-,-,0.070,80.000
'13:44:10.872',0.056,-,-,0.056,79.200
'13:44:10.880',0.042,-,-,0.056,78.400
'13:44:10.888',0.042,-,-,0.056,77.600
'13:44:10.896',0.028,-,-,0.056,76.800
'13:44:10.904',0.028,-,-,0.042,76.800
'13:44:10.912',0.028,-,-,0.042,76.000
'13:44:10.920',0.028,-,-,0.042,75.200
'13:44:10.928',0.028,-,-,0.042,74.400
'13:44:10.936',0.042,-,-,0.042,73.600
'13:44:10.944',0.042,-,-,0.056,72.800
'13:44:10.952',0.056,-,-,0.056,72.000
'13:44:10.960',0.056,-,-,0.070,72.000
'13:44:10.968',0.056,-,-,0.070,71.200
'13:44:10.976',0.056,-,-,0.070,70.400
'13:44:10.984',0.056,-,-,0.056,70.400
'13:44:10.992',0.056,-,-,0.070,69.600
'13:44:11.000',0.069,-,-,0.085,68.800
'13:44:11.008',0.069,-,-,0.085,68.800
'13:44:11.016',0.167,-,-,0.141,68.000
'13:44:11.024',0.389,-,-,0.352,68.000
'13:44:11.032',0.583,-,-,0.563,67.200
'13:44:11.040',0.611,-,-,0.577,67.200
'13:44:11.048',0.194,-,-,-0.197,67.200
'13:44:11.056',-0.014,-,-,-0.408,67.200
'13:44:11.064',-0.125,-,-,-0.338,66.400
'13:44:11.072',-0.153,-,-,-0.239,66.400
'13:44:11.080',-0.125,-,-,-0.070,66.400
'13:44:11.088',-0.097,-,-,-0.014,65.600
'13:44:11.096',-0.097,-,-,0.000,65.600
'13:44:11.104',-0.097,-,-,-0.014,65.600
'13:44:11.112',-0.097,-,-,-0.014,64.800
'13:44:11.120',-0.083,-,-,-0.028,64.800
'13:44:11.128',-0.069,-,-,-0.014,64.000
'13:44:11.136',-0.069,-,-,-0.014,64.000
'13:44:11.144',-0.069,-,-,-0.014,64.800
'13:44:11.152',-0.069,-,-,-0.028,68.000
'13:44:11.160',-0.083,-,-,-0.028,74.400
'13:44:11.168',-0.097,-,-,-0.056,84.000
'13:44:11.176',-0.097,-,-,-0.070,95.200
'13:44:11.184',-0.097,-,-,-0.070,106.400
'13:44:11.192',-0.125,-,-,-0.070,115.200
'13:44:11.200',-0.125,-,-,-0.113,120.800
'13:44:11.208',-0.139,-,-,-0.113,123.200
'13:44:11.216',-0.153,-,-,-0.141,121.600
'13:44:11.224',-0.153,-,-,-0.169,119.200
'13:44:11.232',-0.167,-,-,-0.183,116.000
'13:44:11.240',-0.167,-,-,-0.183,112.800
'13:44:11.248',-0.167,-,-,-0.197,110.400
'13:44:11.256',-0.167,-,-,-0.197,108.000
'13:44:11.264',-0.139,-,-,-0.197,106.400
'13:44:11.272',-0.125,-,-,-0.183,105.600
'13:44:11.280',-0.083,-,-,-0.169,104.000
'13:44:11.288',-0.056,-,-,-0.141,103.200
'13:44:11.296',-0.028,-,-,-0.127,101.600
'13:44:11.304',0.000,-,-,-0.085,100.000
'13:44:11.312',0.000,-,-,-0.056,98.400
'13:44:11.320',0.014,-,-,-0.028,96.000
'13:44:11.328',0.028,-,-,0.000,93.600
'13:44:11.336',0.042,-,-,0.000,91.200
'13:44:11.344',0.042,-,-,0.014,88.000
'13:44:11.352',0.056,-,-,0.028,85.600
'13:44:11.360',0.069,-,-,0.056,83.200
'13:44:11.368',0.069,-,-,0.070,81.600
'13:44:11.376',0.069,-,-,0.085,80.800
'13:44:11.384',0.056,-,-,0.085,80.000
'13:44:11.392',0.056,-,-,0.085,80.800
'13:44:11.400',0.056,-,-,0.085,80.800
'13:44:11.408',0.056,-,-,0.085,81.600
'13:44:11.416',0.056,-,-,0.070,81.600
'13:44:11.424',0.042,-,-,0.085,81.600
'13:44:11.432',0.042,-,-,0.070,81.600
'13:44:11.440',0.056,-,-,0.085,80.800
'13:44:11.448',0.056,-,-,0.070,80.000
'13:44:11.456',0.056,-,-,0.085,79.200
'13:44:11.464',0.042,-,-,0.085,78.400
'13:44:11.472',0.042,-,-,0.070,77.600
'13:44:11.480',0.042,-,-,0.085,76.800
'13:44:11.488',0.042,-,-,0.056,76.000
'13:44:11.496',0.042,-,-,0.056,75.200
'13:44:11.504',0.042,-,-,0.056,74.400
'13:44:11.512',0.028,-,-,0.056,73.600
'13:44:11.520',0.028,-,-,0.056,72.800
'13:44:11.528',0.028,-,-,0.056,72.800
'13:44:11.536',0.042,-,-,0.056,72.000
'13:44:11.544',0.042,-,-,0.056,71.200
'13:44:11.552',0.042,-,-,0.070,71.200
'13:44:11.560',0.042,-,-,0.085,70.400
'13:44:11.568',0.028,-,-,0.070,70.400
'13:44:11.576',0.014,-,-,0.056,69.600
'13:44:11.584',0.000,-,-,0.056,68.800
'13:44:11.592',0.000,-,-,0.042,68.800
'13:44:11.600',0.000,-,-,0.042,68.000
'13:44:11.608',0.000,-,-,0.042,68.000
'13:44:11.616',0.000,-,-,0.042,67.200
'13:44:11.624',0.000,-,-,0.056,67.200
'13:44:11.632',0.000,-,-,0.042,67.200
'13:44:11.640',0.042,-,-,0.056,66.400
'13:44:11.648',0.181,-,-,0.225,66.400
'13:44:11.656',0.431,-,-,0.408,65.600
'13:44:11.664',0.528,-,-,0.479,65.600
'13:44:11.672',0.278,-,-,0.000,65.600
'13:44:11.680',0.028,-,-,-0.394,64.800
'13:44:11.688',-0.097,-,-,-0.408,64.800
'13:44:11.696',-0.153,-,-,-0.282,64.000
'13:44:11.704',-0.125,-,-,-0.141,64.000
'13:44:11.712',-0.083,-,-,-0.028,64.000
'13:44:11.720',-0.069,-,-,0.000,63.200
'13:44:11.728',-0.069,-,-,0.000,63.200
'13:44:11.736',-0.069,-,-,-0.014,62.400
'13:44:11.744',-0.083,-,-,0.000,62.400
'13:44:11.752',-0.083,-,-,-0.028,62.400
'13:44:11.760',-0.083,-,-,-0.028,62.400
'13:44:11.768',-0.069,-,-,-0.028,64.000
'13:44:11.776',-0.069,-,-,-0.042,68.000
'13:44:11.784',-0.069,-,-,-0.056,75.200
'13:44:11.792',-0.083,-,-,-0.070,86.400
'13:44:11.800',-0.083,-,-,-0.056,99.200
'13:44:11.808',-0.097,-,-,-0.085,112.000
'13:44:11.816',-0.097,-,-,-0.113,120.800
'13:44:11.824',-0.097,-,-,-0.113,126.400
'13:44:11.832',-0.097,-,-,-0.113,128.000
'13:44:11.840',-0.097,-,-,-0.127,126.400
'13:44:11.848',-0.097,-,-,-0.141,123.200
'13:44:11.856',-0.097,-,-,-0.155,120.000
'13:44:11.864',-0.097,-,-,-0.169,117.600
'13:44:11.872',-0.097,-,-,-0.183,115.200
'13:44:11.880',-0.083,-,-,-0.183,113.600
'13:44:11.888',-0.069,-,-,-0.183,112.800
'13:44:11.896',-0.056,-,-,-0.169,112.000
'13:44:11.904',-0.028,-,-,-0.169,110.400
'13:44:11.912',-0.014,-,-,-0.141,108.800
'13:44:11.920',0.000,-,-,-0.141,107.200
'13:44:11.928',0.014,-,-,-0.127,105.600
'13:44:11.936',0.028,-,-,-0.085,104.000
'13:44:11.944',0.028,-,-,-0.070,101.600
'13:44:11.952',0.042,-,-,-0.028,99.200
'13:44:11.960',0.042,-,-,-0.014,96.800
'13:44:11.968',0.056,-,-,0.000,93.600
'13:44:11.976',0.056,-,-,0.028,91.200
'13:44:11.984',0.069,-,-,0.028,88.000
'13:44:11.992',0.083,-,-,0.056,86.400
'13:44:12.000',0.083,-,-,0.070,84.800
'13:44:12.008',0.097,-,-,0.085,84.000
'13:44:12.016',0.097,-,-,0.085,84.000
'13:44:12.024',0.125,-,-,0.085,84.000
'13:44:12.032',0.125,-,-,0.113,84.800
'13:44:12.040',0.125,-,-,0.113,84.800
'13:44:12.048',0.097,-,-,0.113,84.800
'13:44:12.056',0.083,-,-,0.113,84.000
'13:44:12.064',0.083,-,-,0.085,83.200
'13:44:12.072',0.083,-,-,0.085,82.400
