'Elapsed time','I','II','III','MCL1','ABP','PAP'
'38:04:11.560',-0.019,-,-,0.000,106.320,26.000
'38:04:11.568',-0.019,-,-,0.000,103.920,25.600
'38:04:11.576',-0.019,-,-,0.000,102.360,25.600
'38:04:11.584',-0.029,-,-,0.000,101.520,25.200
'38:04:11.592',-0.029,-,-,0.000,99.960,24.800
'38:04:11.600',-0.029,-,-,0.000,99.120,24.800
'38:04:11.608',-0.029,-,-,0.000,98.280,25.200
'38:04:11.616',-0.019,-,-,0.000,98.280,26.000
'38:04:11.624',-0.019,-,-,0.000,97.560,26.800
'38:04:11.632',-0.019,-,-,0.000,96.720,27.200
'38:04:11.640',-0.019,-,-,0.000,96.720,26.800
'38:04:11.648',-0.019,-,-,0.000,95.880,26.800
'38:04:11.656',-0.010,-,-,0.000,95.160,26.400
'38:04:11.664',-0.010,-,-,0.000,94.320,26.000
'38:04:11.672',0.000,-,-,0.000,93.480,25.600
'38:04:11.680',0.010,-,-,0.000,92.760,25.200
'38:04:11.688',0.010,-,-,0.000,91.920,24.800
'38:04:11.696',0.029,-,-,-0.030,91.920,24.800
'38:04:11.704',0.029,-,-,-0.069,91.080,24.800
'38:04:11.712',0.029,-,-,-0.030,90.360,24.800
'38:04:11.720',0.029,-,-,-0.069,90.360,24.800
'38:04:11.728',0.019,-,-,-0.030,90.360,24.400
'38:04:11.736',0.010,-,-,-0.030,90.360,24.400
'38:04:11.744',-0.010,-,-,0.000,89.520,25.200
'38:04:11.752',-0.019,-,-,0.000,89.520,26.000
'38:04:11.760',-0.029,-,-,0.000,88.680,25.600
'38:04:11.768',-0.038,-,-,0.000,88.680,24.000
'38:04:11.776',-0.038,-,-,0.000,87.960,23.200
'38:04:11.784',-0.067,-,-,0.000,87.120,24.800
'38:04:11.792',-0.115,-,-,0.069,86.280,27.200
'38:04:11.800',-0.125,-,-,0.139,85.560,28.800
'38:04:11.808',-0.048,-,-,0.109,85.560,28.400
'38:04:11.816',0.115,-,-,0.000,84.720,26.400
'38:04:11.824',0.298,-,-,-0.287,84.720,24.000
'38:04:11.832',0.317,-,-,-0.436,83.880,22.400
'38:04:11.840',0.144,-,-,-0.257,83.160,22.400
'38:04:11.848',0.038,-,-,0.000,82.320,23.600
'38:04:11.856',0.019,-,-,0.000,82.320,25.200
'38:04:11.864',0.019,-,-,-0.030,81.480,26.400
'38:04:11.872',0.019,-,-,0.000,82.320,26.400
'38:04:11.880',0.010,-,-,0.000,83.880,25.600
'38:04:11.888',0.010,-,-,0.000,86.280,27.600
'38:04:11.896',0.010,-,-,0.000,91.080,34.400
'38:04:11.904',0.019,-,-,0.000,96.720,44.400
'38:04:11.912',0.019,-,-,0.000,103.920,54.000
'38:04:11.920',0.019,-,-,0.000,111.120,60.000
'38:04:11.928',0.029,-,-,0.000,117.480,61.200
'38:04:11.936',0.029,-,-,0.000,122.280,57.600
'38:04:11.944',0.038,-,-,0.000,126.360,51.600
'38:04:11.952',0.038,-,-,-0.030,127.920,46.400
'38:04:11.960',0.048,-,-,-0.030,129.480,44.800
'38:04:11.968',0.048,-,-,-0.030,129.480,48.000
'38:04:11.976',0.048,-,-,-0.030,129.480,53.200
'38:04:11.984',0.048,-,-,-0.069,128.760,56.800
'38:04:11.992',0.058,-,-,-0.030,128.760,58.400
'38:04:12.000',0.058,-,-,-0.069,128.760,58.000
'38:04:12.008',0.067,-,-,-0.069,127.920,56.400
'38:04:12.016',0.067,-,-,-0.069,127.920,53.200
'38:04:12.024',0.067,-,-,-0.069,127.080,49.600
'38:04:12.032',0.058,-,-,-0.069,127.080,46.800
'38:04:12.040',0.038,-,-,-0.069,127.920,46.400
'38:04:12.048',0.029,-,-,-0.030,127.920,47.200
'38:04:12.056',0.010,-,-,-0.030,127.080,48.800
'38:04:12.064',-0.010,-,-,0.000,125.520,49.200
'38:04:12.072',-0.029,-,-,0.000,123.120,47.200
'38:04:12.080',-0.048,-,-,0.000,119.880,44.000
'38:04:12.088',-0.058,-,-,0.000,115.920,40.400
'38:04:12.096',-0.067,-,-,0.030,111.120,37.600
'38:04:12.104',-0.077,-,-,0.030,107.160,36.400
'38:04:12.112',-0.077,-,-,0.069,103.920,36.000
'38:04:12.120',-0.077,-,-,0.030,101.520,36.000
'38:04:12.128',-0.067,-,-,0.030,99.960,35.200
'38:04:12.136',-0.067,-,-,0.030,99.120,32.800
'38:04:12.144',-0.058,-,-,0.000,99.120,30.400
'38:04:12.152',-0.048,-,-,0.000,99.960,29.200
'38:04:12.160',-0.048,-,-,0.000,100.680,30.000
'38:04:12.168',-0.038,-,-,0.000,101.520,31.600
'38:04:12.176',-0.038,-,-,0.000,103.920,32.800
'38:04:12.184',-0.038,-,-,0.000,106.320,32.800
'38:04:12.192',-0.029,-,-,0.000,108.720,32.400
'38:04:12.200',-0.029,-,-,0.000,111.120,30.800
'38:04:12.208',-0.029,-,-,0.000,112.680,28.800
'38:04:12.216',-0.029,-,-,0.000,113.520,26.800
'38:04:12.224',-0.029,-,-,0.000,113.520,26.400
'38:04:12.232',-0.029,-,-,0.000,114.360,26.800
'38:04:12.240',-0.038,-,-,0.000,114.360,27.600
'38:04:12.248',-0.038,-,-,0.000,115.080,28.400
'38:04:12.256',-0.029,-,-,0.000,115.920,28.400
'38:04:12.264',-0.029,-,-,0.000,116.760,28.000
'38:04:12.272',-0.029,-,-,0.000,118.320,26.800
'38:04:12.280',-0.029,-,-,0.000,119.160,25.200
'38:04:12.288',-0.029,-,-,0.000,119.880,24.000
'38:04:12.296',-0.029,-,-,0.000,120.720,23.200
'38:04:12.304',-0.029,-,-,0.000,120.720,23.200
'38:04:12.312',-0.029,-,-,0.000,120.720,23.600
'38:04:12.320',-0.029,-,-,0.000,119.880,24.000
'38:04:12.328',-0.029,-,-,0.000,119.160,24.000
'38:04:12.336',-0.029,-,-,0.030,117.480,23.600
'38:04:12.344',-0.029,-,-,0.000,115.920,22.400
'38:04:12.352',-0.029,-,-,0.000,115.080,21.200
'38:04:12.360',-0.029,-,-,0.000,113.520,20.400
'38:04:12.368',-0.019,-,-,0.000,111.960,19.600
'38:04:12.376',-0.010,-,-,0.000,110.280,18.800
'38:04:12.384',-0.010,-,-,0.000,109.560,18.000
'38:04:12.392',0.000,-,-,0.000,107.160,17.600
'38:04:12.400',0.010,-,-,0.000,105.480,16.400
'38:04:12.408',0.010,-,-,0.000,103.920,15.200
'38:04:12.416',0.029,-,-,-0.030,101.520,14.400
'38:04:12.424',0.029,-,-,-0.030,99.960,14.400
'38:04:12.432',0.029,-,-,-0.030,99.120,15.200
'38:04:12.440',0.029,-,-,-0.030,98.280,16.400
'38:04:12.448',0.029,-,-,-0.030,97.560,17.200
'38:04:12.456',0.010,-,-,0.000,96.720,17.200
'38:04:12.464',-0.010,-,-,0.000,95.160,16.800
'38:04:12.472',-0.029,-,-,0.000,92.760,15.600
'38:04:12.480',-0.038,-,-,0.030,90.360,14.800
'38:04:12.488',-0.038,-,-,0.030,87.120,15.600
'38:04:12.496',-0.048,-,-,0.000,83.880,18.400
'38:04:12.504',-0.087,-,-,0.030,80.760,21.200
'38:04:12.512',-0.125,-,-,0.109,77.520,21.600
'38:04:12.520',-0.144,-,-,0.139,75.120,20.000
'38:04:12.528',-0.038,-,-,0.109,73.560,17.600
'38:04:12.536',0.154,-,-,0.000,71.160,15.600
'38:04:12.544',0.308,-,-,-0.327,69.480,14.400
'38:04:12.552',0.317,-,-,-0.436,68.760,15.200
'38:04:12.560',0.125,-,-,-0.178,67.080,17.600
'38:04:12.568',0.038,-,-,0.000,66.360,19.200
'38:04:12.576',0.029,-,-,0.000,65.520,19.200
'38:04:12.584',0.029,-,-,0.000,65.520,17.600
'38:04:12.592',0.019,-,-,0.000,65.520,15.200
'38:04:12.600',0.029,-,-,0.000,66.360,12.000
'38:04:12.608',0.029,-,-,0.000,68.760,10.000
'38:04:12.616',0.029,-,-,0.000,71.880,12.800
'38:04:12.624',0.029,-,-,0.000,76.680,23.600
'38:04:12.632',0.029,-,-,0.000,83.160,36.800
'38:04:12.640',0.029,-,-,0.000,88.680,45.600
'38:04:12.648',0.038,-,-,0.000,94.320,47.200
'38:04:12.656',0.038,-,-,0.000,99.120,43.200
'38:04:12.664',0.048,-,-,-0.030,103.080,38.800
'38:04:12.672',0.048,-,-,-0.030,105.480,36.400
'38:04:12.680',0.048,-,-,-0.030,107.160,35.600
'38:04:12.688',0.048,-,-,-0.030,108.720,36.400
'38:04:12.696',0.048,-,-,0.000,108.720,39.200
'38:04:12.704',0.067,-,-,-0.069,108.720,44.400
'38:04:12.712',0.067,-,-,-0.069,110.280,48.000
'38:04:12.720',0.077,-,-,-0.069,111.960,48.000
'38:04:12.728',0.077,-,-,-0.069,115.080,45.200
'38:04:12.736',0.077,-,-,-0.069,118.320,42.400
'38:04:12.744',0.067,-,-,-0.069,120.720,39.600
'38:04:12.752',0.058,-,-,-0.030,123.120,38.000
'38:04:12.760',0.038,-,-,-0.030,123.960,38.000
'38:04:12.768',0.019,-,-,0.000,123.120,38.800
'38:04:12.776',0.000,-,-,0.000,122.280,40.000
'38:04:12.784',-0.019,-,-,0.000,120.720,40.400
'38:04:12.792',-0.038,-,-,0.000,118.320,40.000
'38:04:12.800',-0.058,-,-,0.030,115.920,38.400
'38:04:12.808',-0.087,-,-,0.069,112.680,36.000
'38:04:12.816',-0.087,-,-,0.069,109.560,33.600
'38:04:12.824',-0.087,-,-,0.069,106.320,31.200
'38:04:12.832',-0.077,-,-,0.069,103.080,29.600
'38:04:12.840',-0.077,-,-,0.069,99.960,28.800
'38:04:12.848',-0.067,-,-,0.069,98.280,28.800
'38:04:12.856',-0.067,-,-,0.069,96.720,28.400
'38:04:12.864',-0.058,-,-,0.069,95.880,27.600
'38:04:12.872',-0.048,-,-,0.030,95.880,25.600
'38:04:12.880',-0.038,-,-,0.030,95.880,23.600
'38:04:12.888',-0.029,-,-,0.000,95.880,24.400
'38:04:12.896',-0.029,-,-,0.030,95.880,27.200
'38:04:12.904',-0.029,-,-,0.000,96.720,29.200
'38:04:12.912',-0.029,-,-,0.000,97.560,30.000
'38:04:12.920',-0.029,-,-,0.000,99.960,30.000
'38:04:12.928',-0.029,-,-,0.000,103.080,28.800
'38:04:12.936',-0.029,-,-,0.000,105.480,26.800
'38:04:12.944',-0.029,-,-,0.000,107.880,25.200
'38:04:12.952',-0.029,-,-,0.000,109.560,24.400
'38:04:12.960',-0.029,-,-,0.000,110.280,24.400
'38:04:12.968',-0.029,-,-,0.000,111.120,24.800
'38:04:12.976',-0.029,-,-,0.000,111.960,25.200
'38:04:12.984',-0.029,-,-,0.000,113.520,26.400
'38:04:12.992',-0.029,-,-,0.000,114.360,26.800
'38:04:13.000',-0.029,-,-,0.000,115.080,26.400
'38:04:13.008',-0.019,-,-,0.000,115.920,26.000
'38:04:13.016',-0.019,-,-,0.000,116.760,25.200
'38:04:13.024',-0.019,-,-,0.000,117.480,24.800
'38:04:13.032',-0.019,-,-,0.000,118.320,24.400
'38:04:13.040',-0.029,-,-,0.000,118.320,24.400
'38:04:13.048',-0.029,-,-,0.000,118.320,24.800
'38:04:13.056',-0.029,-,-,0.000,117.480,26.000
'38:04:13.064',-0.029,-,-,0.000,116.760,26.800
'38:04:13.072',-0.019,-,-,0.000,115.920,26.800
'38:04:13.080',-0.019,-,-,0.000,114.360,27.200
'38:04:13.088',-0.010,-,-,0.000,112.680,27.200
'38:04:13.096',-0.010,-,-,0.000,111.960,26.800
'38:04:13.104',0.000,-,-,0.000,111.120,26.000
'38:04:13.112',0.000,-,-,0.000,109.560,24.800
'38:04:13.120',0.019,-,-,0.000,108.720,24.800
'38:04:13.128',0.029,-,-,-0.069,107.160,24.800
'38:04:13.136',0.029,-,-,-0.030,106.320,25.200
'38:04:13.144',0.019,-,-,-0.030,104.760,25.600
'38:04:13.152',0.019,-,-,0.000,103.920,26.800
'38:04:13.160',0.019,-,-,-0.030,103.080,28.400
'38:04:13.168',0.000,-,-,0.000,102.360,29.200
'38:04:13.176',-0.019,-,-,0.000,101.520,29.600
'38:04:13.184',-0.029,-,-,0.000,100.680,29.200
'38:04:13.192',-0.029,-,-,0.000,99.960,27.600
'38:04:13.200',-0.029,-,-,0.000,99.120,24.800
'38:04:13.208',-0.058,-,-,0.000,97.560,22.000
'38:04:13.216',-0.096,-,-,0.069,96.720,20.800
'38:04:13.224',-0.115,-,-,0.139,95.160,22.400
'38:04:13.232',-0.067,-,-,0.109,93.480,26.000
'38:04:13.240',0.067,-,-,0.069,91.080,29.200
'38:04:13.248',0.231,-,-,-0.178,88.680,31.200
'38:04:13.256',0.269,-,-,-0.406,85.560,31.200
'38:04:13.264',0.163,-,-,-0.406,82.320,29.600
'38:04:13.272',0.048,-,-,-0.030,79.080,28.400
'38:04:13.280',0.019,-,-,0.000,75.960,28.400
'38:04:13.288',0.019,-,-,0.000,73.560,28.400
'38:04:13.296',0.019,-,-,-0.030,71.880,26.800
'38:04:13.304',0.019,-,-,0.000,71.160,22.800
'38:04:13.312',0.019,-,-,0.000,72.720,20.000
'38:04:13.320',0.019,-,-,0.000,75.960,23.200
'38:04:13.328',0.019,-,-,-0.030,81.480,32.400
'38:04:13.336',0.019,-,-,0.000,87.120,43.200
'38:04:13.344',0.029,-,-,0.000,93.480,52.000
'38:04:13.352',0.038,-,-,-0.030,99.960,55.600
'38:04:13.360',0.038,-,-,0.000,105.480,54.800
'38:04:13.368',0.048,-,-,-0.030,109.560,51.600
'38:04:13.376',0.048,-,-,-0.030,112.680,47.600
'38:04:13.384',0.048,-,-,-0.030,114.360,44.800
'38:04:13.392',0.048,-,-,-0.030,114.360,44.400
'38:04:13.400',0.058,-,-,-0.030,115.080,46.000
'38:04:13.408',0.058,-,-,-0.069,114.360,49.600
'38:04:13.416',0.058,-,-,-0.030,114.360,53.200
'38:04:13.424',0.058,-,-,-0.069,114.360,55.200
'38:04:13.432',0.067,-,-,-0.069,115.920,55.200
'38:04:13.440',0.067,-,-,-0.069,119.160,54.400
'38:04:13.448',0.067,-,-,-0.069,123.120,53.200
'38:04:13.456',0.067,-,-,-0.069,127.080,52.000
'38:04:13.464',0.048,-,-,-0.030,129.480,50.400
'38:04:13.472',0.038,-,-,-0.030,130.320,49.200
'38:04:13.480',0.019,-,-,0.000,129.480,48.400
'38:04:13.488',0.000,-,-,0.000,127.920,48.000
'38:04:13.496',-0.019,-,-,0.000,124.680,48.000
'38:04:13.504',-0.029,-,-,0.000,121.560,47.600
'38:04:13.512',-0.048,-,-,0.030,118.320,46.800
'38:04:13.520',-0.067,-,-,0.069,115.080,45.200
'38:04:13.528',-0.077,-,-,0.069,111.120,43.200
'38:04:13.536',-0.067,-,-,0.069,107.880,40.400
'38:04:13.544',-0.067,-,-,0.030,105.480,38.000
'38:04:13.552',-0.058,-,-,0.030,103.080,36.400
'38:04:13.560',-0.058,-,-,0.030,101.520,37.200
'38:04:13.568',-0.048,-,-,0.030,100.680,38.800
'38:04:13.576',-0.038,-,-,0.000,99.960,38.800
'38:04:13.584',-0.029,-,-,0.000,99.960,35.600
'38:04:13.592',-0.019,-,-,0.000,99.120,30.000
'38:04:13.600',-0.019,-,-,0.000,99.120,26.400
'38:04:13.608',-0.019,-,-,0.000,99.120,28.800
'38:04:13.616',-0.019,-,-,0.000,99.120,33.600
'38:04:13.624',-0.019,-,-,0.000,100.680,38.000
'38:04:13.632',-0.019,-,-,0.000,103.080,39.600
'38:04:13.640',-0.019,-,-,0.000,105.480,39.200
'38:04:13.648',-0.010,-,-,0.000,108.720,36.400
'38:04:13.656',0.000,-,-,0.000,111.120,32.800
'38:04:13.664',-0.010,-,-,0.000,112.680,30.000
'38:04:13.672',-0.010,-,-,0.000,113.520,28.800
'38:04:13.680',-0.019,-,-,0.000,114.360,28.800
'38:04:13.688',-0.019,-,-,0.000,115.080,29.600
'38:04:13.696',-0.010,-,-,0.000,115.920,30.800
'38:04:13.704',0.000,-,-,0.000,116.760,31.600
'38:04:13.712',-0.010,-,-,0.000,118.320,32.000
'38:04:13.720',-0.010,-,-,0.000,119.160,31.200
'38:04:13.728',-0.010,-,-,0.000,119.880,29.600
'38:04:13.736',-0.010,-,-,0.000,120.720,28.000
'38:04:13.744',-0.010,-,-,0.000,121.560,27.600
'38:04:13.752',-0.010,-,-,0.000,121.560,27.600
'38:04:13.760',-0.010,-,-,0.000,120.720,28.400
'38:04:13.768',-0.010,-,-,0.000,119.880,28.800
'38:04:13.776',-0.010,-,-,0.000,119.160,28.800
'38:04:13.784',-0.010,-,-,0.000,117.480,28.400
'38:04:13.792',0.000,-,-,0.000,116.760,27.200
'38:04:13.800',0.000,-,-,0.000,115.080,26.000
'38:04:13.808',0.010,-,-,0.000,114.360,25.600
'38:04:13.816',0.019,-,-,0.000,112.680,25.600
'38:04:13.824',0.019,-,-,0.000,111.120,26.400
'38:04:13.832',0.029,-,-,-0.030,110.280,26.400
'38:04:13.840',0.038,-,-,-0.069,108.720,26.400
'38:04:13.848',0.038,-,-,-0.069,107.160,26.400
'38:04:13.856',0.048,-,-,-0.069,105.480,26.400
'38:04:13.864',0.038,-,-,-0.069,103.920,26.400
'38:04:13.872',0.029,-,-,-0.069,103.080,26.000
'38:04:13.880',0.019,-,-,-0.030,102.360,25.600
'38:04:13.888',0.000,-,-,0.000,101.520,24.800
'38:04:13.896',-0.019,-,-,0.000,101.520,24.400
'38:04:13.904',-0.029,-,-,0.000,100.680,24.000
'38:04:13.912',-0.029,-,-,0.000,99.960,24.400
'38:04:13.920',-0.048,-,-,0.000,98.280,26.000
'38:04:13.928',-0.087,-,-,0.069,97.560,27.200
'38:04:13.936',-0.106,-,-,0.109,95.880,27.200
'38:04:13.944',-0.058,-,-,0.109,94.320,26.400
'38:04:13.952',0.087,-,-,0.030,91.080,24.800
'38:04:13.960',0.260,-,-,-0.218,88.680,23.600
'38:04:13.968',0.308,-,-,-0.436,84.720,23.200
'38:04:13.976',0.173,-,-,-0.287,81.480,23.600
'38:04:13.984',0.048,-,-,-0.030,78.360,25.200
'38:04:13.992',0.029,-,-,0.000,75.120,26.800
'38:04:14.000',0.038,-,-,0.000,73.560,27.600
'38:04:14.008',0.038,-,-,-0.030,71.880,26.400
'38:04:14.016',0.038,-,-,0.000,71.880,23.600
'38:04:14.024',0.038,-,-,-0.030,73.560,21.600
'38:04:14.032',0.029,-,-,0.000,76.680,23.600
'38:04:14.040',0.029,-,-,0.000,81.480,30.000
'38:04:14.048',0.038,-,-,0.000,87.120,39.200
'38:04:14.056',0.038,-,-,-0.030,93.480,49.200
'38:04:14.064',0.038,-,-,0.000,99.120,55.600
'38:04:14.072',0.048,-,-,-0.030,103.920,55.200
'38:04:14.080',0.048,-,-,-0.030,107.880,50.400
'38:04:14.088',0.048,-,-,-0.030,110.280,45.200
'38:04:14.096',0.058,-,-,-0.030,111.960,41.600
'38:04:14.104',0.058,-,-,-0.069,112.680,40.400
'38:04:14.112',0.058,-,-,-0.030,113.520,42.400
'38:04:14.120',0.067,-,-,-0.069,113.520,47.200
'38:04:14.128',0.067,-,-,-0.069,112.680,53.200
'38:04:14.136',0.077,-,-,-0.069,113.520,56.800
'38:04:14.144',0.077,-,-,-0.069,115.080,56.800
'38:04:14.152',0.077,-,-,-0.069,119.160,53.600
'38:04:14.160',0.067,-,-,-0.069,123.120,49.600
'38:04:14.168',0.067,-,-,-0.069,127.080,46.800
'38:04:14.176',0.058,-,-,-0.069,129.480,46.400
'38:04:14.184',0.038,-,-,-0.030,130.320,46.800
'38:04:14.192',0.019,-,-,0.000,130.320,48.000
'38:04:14.200',0.010,-,-,0.000,127.920,48.800
'38:04:14.208',-0.019,-,-,0.000,125.520,48.400
'38:04:14.216',-0.038,-,-,0.000,123.120,47.200
'38:04:14.224',-0.058,-,-,0.030,119.880,45.200
'38:04:14.232',-0.058,-,-,0.030,116.760,43.200
'38:04:14.240',-0.067,-,-,0.030,112.680,41.200
'38:04:14.248',-0.077,-,-,0.069,109.560,38.800
'38:04:14.256',-0.067,-,-,0.069,107.160,36.800
'38:04:14.264',-0.058,-,-,0.030,104.760,36.800
'38:04:14.272',-0.048,-,-,0.030,103.080,38.000
'38:04:14.280',-0.048,-,-,0.030,101.520,38.000
'38:04:14.288',-0.038,-,-,0.030,101.520,34.000
'38:04:14.296',-0.029,-,-,0.000,100.680,30.000
'38:04:14.304',-0.029,-,-,0.000,99.960,30.000
'38:04:14.312',-0.019,-,-,0.000,99.960,33.600
'38:04:14.320',-0.019,-,-,0.000,99.120,37.200
'38:04:14.328',-0.019,-,-,0.000,98.280,39.600
'38:04:14.336',-0.010,-,-,0.000,99.120,40.000
'38:04:14.344',-0.010,-,-,0.000,100.680,38.000
'38:04:14.352',-0.010,-,-,0.000,103.080,34.800
'38:04:14.360',-0.010,-,-,0.000,106.320,32.800
'38:04:14.368',-0.019,-,-,0.000,109.560,32.000
'38:04:14.376',-0.019,-,-,0.000,111.960,32.000
'38:04:14.384',-0.010,-,-,0.000,113.520,32.800
'38:04:14.392',-0.010,-,-,0.000,114.360,33.200
'38:04:14.400',-0.010,-,-,0.000,115.080,33.200
'38:04:14.408',-0.010,-,-,0.000,115.920,32.400
'38:04:14.416',-0.019,-,-,0.000,116.760,31.600
'38:04:14.424',-0.019,-,-,0.000,117.480,31.200
'38:04:14.432',-0.019,-,-,0.000,118.320,30.800
'38:04:14.440',-0.019,-,-,0.000,119.160,30.800
'38:04:14.448',-0.010,-,-,0.000,119.880,30.400
'38:04:14.456',-0.010,-,-,0.000,120.720,30.400
'38:04:14.464',-0.010,-,-,0.000,121.560,30.400
'38:04:14.472',-0.019,-,-,0.000,121.560,30.400
'38:04:14.480',-0.019,-,-,0.000,120.720,30.000
'38:04:14.488',-0.010,-,-,0.000,119.880,29.600
'38:04:14.496',-0.010,-,-,0.000,119.160,29.200
'38:04:14.504',0.000,-,-,0.000,117.480,28.800
'38:04:14.512',0.000,-,-,0.000,116.760,28.400
'38:04:14.520',0.000,-,-,0.000,115.080,28.400
'38:04:14.528',0.010,-,-,0.000,114.360,28.000
'38:04:14.536',0.019,-,-,0.000,112.680,27.600
'38:04:14.544',0.038,-,-,-0.069,111.960,27.600
'38:04:14.552',0.038,-,-,-0.069,110.280,27.200
'38:04:14.560',0.038,-,-,-0.030,108.720,26.800
'38:04:14.568',0.029,-,-,-0.069,107.160,26.000
'38:04:14.576',0.019,-,-,-0.030,105.480,25.200
'38:04:14.584',0.010,-,-,0.000,104.760,24.800
'38:04:14.592',-0.010,-,-,0.000,103.080,25.600
'38:04:14.600',-0.029,-,-,0.000,102.360,25.600
'38:04:14.608',-0.038,-,-,0.000,101.520,24.800
'38:04:14.616',-0.038,-,-,0.030,100.680,23.600
'38:04:14.624',-0.048,-,-,0.000,99.960,23.600
'38:04:14.632',-0.087,-,-,0.030,99.120,24.800
'38:04:14.640',-0.125,-,-,0.139,98.280,26.800
'38:04:14.648',-0.096,-,-,0.139,97.560,28.000
'38:04:14.656',0.029,-,-,0.069,95.880,27.200
'38:04:14.664',0.221,-,-,-0.139,94.320,25.200
'38:04:14.672',0.327,-,-,-0.406,92.760,23.200
'38:04:14.680',0.221,-,-,-0.475,89.520,22.000
'38:04:14.688',0.077,-,-,-0.069,86.280,22.000
'38:04:14.696',0.019,-,-,0.000,83.160,22.800
'38:04:14.704',0.029,-,-,0.000,79.920,23.600
'38:04:14.712',0.029,-,-,0.000,76.680,25.600
'38:04:14.720',0.019,-,-,0.000,75.120,26.000
'38:04:14.728',0.019,-,-,0.000,75.120,23.600
'38:04:14.736',0.010,-,-,0.000,76.680,20.800
'38:04:14.744',0.019,-,-,0.000,80.760,22.800
'38:04:14.752',0.029,-,-,0.000,85.560,28.800
'38:04:14.760',0.029,-,-,0.000,91.080,36.400
'38:04:14.768',0.029,-,-,-0.030,96.720,44.400
'38:04:14.776',0.029,-,-,0.000,101.520,50.800
'38:04:14.784',0.038,-,-,0.000,105.480,52.000
'38:04:14.792',0.038,-,-,-0.030,107.880,48.000
'38:04:14.800',0.048,-,-,-0.030,109.560,41.600
'38:04:14.808',0.048,-,-,-0.069,111.120,37.200
'38:04:14.816',0.048,-,-,-0.030,111.120,36.400
'38:04:14.824',0.048,-,-,-0.030,111.960,38.800
'38:04:14.832',0.058,-,-,-0.069,112.680,42.800
'38:04:14.840',0.067,-,-,-0.069,112.680,46.800
'38:04:14.848',0.058,-,-,-0.069,112.680,48.800
'38:04:14.856',0.067,-,-,-0.030,113.520,47.200
'38:04:14.864',0.077,-,-,-0.069,115.920,43.600
'38:04:14.872',0.067,-,-,-0.069,119.160,40.400
'38:04:14.880',0.048,-,-,-0.069,122.280,39.200
'38:04:14.888',0.038,-,-,-0.030,125.520,38.800
'38:04:14.896',0.019,-,-,0.000,126.360,39.600
'38:04:14.904',0.000,-,-,0.000,126.360,40.000
'38:04:14.912',-0.029,-,-,0.000,124.680,39.600
'38:04:14.920',-0.048,-,-,0.030,121.560,38.400
'38:04:14.928',-0.067,-,-,0.030,117.480,36.400
'38:04:14.936',-0.087,-,-,0.069,113.520,34.000
'38:04:14.944',-0.087,-,-,0.069,109.560,31.200
'38:04:14.952',-0.077,-,-,0.069,105.480,28.400
'38:04:14.960',-0.077,-,-,0.030,102.360,27.200
'38:04:14.968',-0.077,-,-,0.069,99.960,26.800
'38:04:14.976',-0.067,-,-,0.069,98.280,26.000
'38:04:14.984',-0.058,-,-,0.030,97.560,24.800
'38:04:14.992',-0.058,-,-,0.030,96.720,24.400
'38:04:15.000',-0.038,-,-,0.030,95.880,26.000
'38:04:15.008',-0.029,-,-,0.000,95.880,28.400
'38:04:15.016',-0.029,-,-,0.000,96.720,30.000
'38:04:15.024',-0.029,-,-,0.000,97.560,30.000
'38:04:15.032',-0.029,-,-,0.000,99.120,29.200
'38:04:15.040',-0.029,-,-,0.000,102.360,27.600
'38:04:15.048',-0.019,-,-,0.000,104.760,26.000
'38:04:15.056',-0.019,-,-,0.000,107.880,24.800
'38:04:15.064',-0.029,-,-,0.000,109.560,24.400
'38:04:15.072',-0.029,-,-,0.000,111.120,24.000
'38:04:15.080',-0.029,-,-,0.000,111.960,24.000
'38:04:15.088',-0.029,-,-,0.000,112.680,24.400
'38:04:15.096',-0.029,-,-,0.000,112.680,24.400
'38:04:15.104',-0.029,-,-,0.000,113.520,24.400
'38:04:15.112',-0.029,-,-,0.000,114.360,23.600
'38:04:15.120',-0.029,-,-,0.000,115.920,22.800
'38:04:15.128',-0.029,-,-,0.000,116.760,22.400
'38:04:15.136',-0.019,-,-,0.000,117.480,22.000
'38:04:15.144',-0.019,-,-,0.000,118.320,21.600
'38:04:15.152',-0.029,-,-,0.000,119.160,20.800
'38:04:15.160',-0.029,-,-,0.000,119.160,20.400
'38:04:15.168',-0.029,-,-,0.000,119.160,20.400
'38:04:15.176',-0.029,-,-,0.000,118.320,20.000
'38:04:15.184',-0.029,-,-,0.000,117.480,20.400
'38:04:15.192',-0.019,-,-,0.000,115.920,20.400
'38:04:15.200',-0.010,-,-,0.000,115.080,20.400
'38:04:15.208',-0.010,-,-,0.000,113.520,20.400
'38:04:15.216',-0.010,-,-,0.000,111.960,19.600
'38:04:15.224',0.000,-,-,0.000,111.120,19.200
'38:04:15.232',0.010,-,-,0.000,109.560,18.400
'38:04:15.240',0.010,-,-,0.000,107.880,18.000
'38:04:15.248',0.019,-,-,-0.069,106.320,17.600
'38:04:15.256',0.029,-,-,-0.030,104.760,17.600
'38:04:15.264',0.029,-,-,-0.030,103.080,18.400
'38:04:15.272',0.029,-,-,-0.030,102.360,19.600
'38:04:15.280',0.019,-,-,-0.030,100.680,20.000
'38:04:15.288',0.000,-,-,0.000,99.960,19.600
'38:04:15.296',-0.019,-,-,0.000,99.960,17.600
