'Elapsed time','I','II','III','MCL1','ABP','PAP'
'38:21:09.560',0.038,-,-,-0.069,113.520,45.600
'38:21:09.568',0.038,-,-,-0.069,115.920,43.200
'38:21:09.576',0.048,-,-,-0.069,118.320,42.000
'38:21:09.584',0.048,-,-,-0.069,119.160,42.800
'38:21:09.592',0.048,-,-,-0.069,119.880,45.200
'38:21:09.600',0.058,-,-,-0.069,119.880,48.400
'38:21:09.608',0.058,-,-,-0.069,120.720,51.200
'38:21:09.616',0.058,-,-,-0.069,121.560,51.200
'38:21:09.624',0.058,-,-,-0.069,123.120,49.600
'38:21:09.632',0.058,-,-,-0.069,126.360,48.000
'38:21:09.640',0.048,-,-,-0.069,130.320,48.000
'38:21:09.648',0.048,-,-,-0.069,132.720,48.400
'38:21:09.656',0.029,-,-,-0.030,135.120,48.000
'38:21:09.664',0.010,-,-,0.000,135.960,46.800
'38:21:09.672',-0.010,-,-,0.000,134.280,45.600
'38:21:09.680',-0.029,-,-,0.000,132.720,44.400
'38:21:09.688',-0.048,-,-,0.030,129.480,43.200
'38:21:09.696',-0.067,-,-,0.069,126.360,42.400
'38:21:09.704',-0.077,-,-,0.069,123.120,41.600
'38:21:09.712',-0.087,-,-,0.069,119.160,40.400
'38:21:09.720',-0.087,-,-,0.069,115.920,38.400
'38:21:09.728',-0.087,-,-,0.069,112.680,36.400
'38:21:09.736',-0.077,-,-,0.069,110.280,35.200
'38:21:09.744',-0.067,-,-,0.069,108.720,34.800
'38:21:09.752',-0.067,-,-,0.069,107.160,34.800
'38:21:09.760',-0.058,-,-,0.030,106.320,33.200
'38:21:09.768',-0.048,-,-,0.030,106.320,29.600
'38:21:09.776',-0.038,-,-,0.030,106.320,27.200
'38:21:09.784',-0.038,-,-,0.030,106.320,28.400
'38:21:09.792',-0.029,-,-,0.030,107.160,31.600
'38:21:09.800',-0.029,-,-,0.030,108.720,35.200
'38:21:09.808',-0.029,-,-,0.000,111.120,36.800
'38:21:09.816',-0.029,-,-,0.030,113.520,37.200
'38:21:09.824',-0.019,-,-,0.000,116.760,35.600
'38:21:09.832',-0.019,-,-,0.030,118.320,32.800
'38:21:09.840',-0.029,-,-,0.000,119.880,29.600
'38:21:09.848',-0.029,-,-,0.000,120.720,27.200
'38:21:09.856',-0.019,-,-,0.000,121.560,26.800
'38:21:09.864',-0.019,-,-,0.000,122.280,27.600
'38:21:09.872',-0.029,-,-,0.000,123.120,28.800
'38:21:09.880',-0.029,-,-,0.000,123.960,29.200
'38:21:09.888',-0.029,-,-,0.000,125.520,29.200
'38:21:09.896',-0.029,-,-,0.000,126.360,29.200
'38:21:09.904',-0.029,-,-,0.000,127.080,28.800
'38:21:09.912',-0.029,-,-,0.000,127.920,28.400
'38:21:09.920',-0.029,-,-,0.030,128.760,27.600
'38:21:09.928',-0.019,-,-,0.000,129.480,26.800
'38:21:09.936',-0.019,-,-,0.030,129.480,26.400
'38:21:09.944',-0.019,-,-,0.030,129.480,26.800
'38:21:09.952',-0.010,-,-,0.030,129.480,27.600
'38:21:09.960',0.000,-,-,0.000,128.760,28.000
'38:21:09.968',0.000,-,-,0.000,127.920,27.600
'38:21:09.976',0.010,-,-,0.000,127.080,26.800
'38:21:09.984',0.029,-,-,0.000,125.520,26.400
'38:21:09.992',0.038,-,-,-0.030,124.680,26.000
'38:21:10.000',0.029,-,-,0.000,123.120,26.000
'38:21:10.008',0.029,-,-,-0.030,122.280,26.000
'38:21:10.016',0.010,-,-,0.000,120.720,24.800
'38:21:10.024',-0.010,-,-,0.000,119.880,24.000
'38:21:10.032',-0.038,-,-,0.000,118.320,23.600
'38:21:10.040',-0.038,-,-,0.030,115.920,23.200
'38:21:10.048',-0.038,-,-,0.030,114.360,22.800
'38:21:10.056',-0.058,-,-,0.030,112.680,22.400
'38:21:10.064',-0.115,-,-,0.069,111.120,23.200
'38:21:10.072',-0.154,-,-,0.178,109.560,24.800
'38:21:10.080',-0.106,-,-,0.178,107.880,26.800
'38:21:10.088',0.038,-,-,0.109,105.480,28.000
'38:21:10.096',0.260,-,-,-0.139,103.080,28.000
'38:21:10.104',0.365,-,-,-0.475,99.960,27.200
'38:21:10.112',0.250,-,-,-0.515,95.880,25.200
'38:21:10.120',0.087,-,-,-0.109,92.760,23.200
'38:21:10.128',0.019,-,-,0.000,89.520,21.600
'38:21:10.136',0.019,-,-,0.000,86.280,21.600
'38:21:10.144',0.010,-,-,0.000,83.880,23.200
'38:21:10.152',0.010,-,-,0.000,83.160,24.800
'38:21:10.160',0.010,-,-,0.000,82.320,25.200
'38:21:10.168',0.010,-,-,0.000,83.880,24.800
'38:21:10.176',0.019,-,-,0.000,87.960,27.200
'38:21:10.184',0.019,-,-,0.000,92.760,32.800
'38:21:10.192',0.019,-,-,0.000,99.120,39.200
'38:21:10.200',0.029,-,-,0.000,105.480,44.400
'38:21:10.208',0.029,-,-,0.000,111.960,48.000
'38:21:10.216',0.029,-,-,0.000,116.760,49.600
'38:21:10.224',0.029,-,-,0.000,120.720,48.000
'38:21:10.232',0.038,-,-,-0.030,122.280,44.800
'38:21:10.240',0.048,-,-,-0.030,123.120,42.400
'38:21:10.248',0.048,-,-,-0.030,123.960,42.000
'38:21:10.256',0.048,-,-,-0.030,123.960,43.200
'38:21:10.264',0.058,-,-,-0.069,123.120,44.800
'38:21:10.272',0.058,-,-,-0.069,123.960,46.000
'38:21:10.280',0.058,-,-,-0.069,123.960,46.400
'38:21:10.288',0.067,-,-,-0.030,125.520,45.600
'38:21:10.296',0.058,-,-,-0.069,128.760,44.800
'38:21:10.304',0.058,-,-,-0.030,132.720,44.800
'38:21:10.312',0.038,-,-,-0.069,135.960,45.200
'38:21:10.320',0.029,-,-,0.000,138.360,44.800
'38:21:10.328',0.010,-,-,0.000,139.080,43.200
'38:21:10.336',-0.010,-,-,0.000,138.360,41.600
'38:21:10.344',-0.029,-,-,0.000,136.680,39.600
'38:21:10.352',-0.048,-,-,0.030,133.560,38.000
'38:21:10.360',-0.067,-,-,0.069,129.480,36.400
'38:21:10.368',-0.077,-,-,0.069,125.520,35.600
'38:21:10.376',-0.087,-,-,0.069,121.560,34.800
'38:21:10.384',-0.077,-,-,0.069,117.480,34.000
'38:21:10.392',-0.077,-,-,0.069,114.360,33.600
'38:21:10.400',-0.067,-,-,0.030,111.960,32.400
'38:21:10.408',-0.058,-,-,0.030,109.560,30.000
'38:21:10.416',-0.048,-,-,0.030,108.720,27.200
'38:21:10.424',-0.038,-,-,0.000,107.880,24.800
'38:21:10.432',-0.038,-,-,0.030,107.880,24.800
'38:21:10.440',-0.029,-,-,0.000,107.160,26.800
'38:21:10.448',-0.029,-,-,0.000,107.160,30.000
'38:21:10.456',-0.019,-,-,0.000,107.160,32.400
'38:21:10.464',-0.019,-,-,0.000,107.160,32.800
'38:21:10.472',-0.019,-,-,0.000,108.720,32.400
'38:21:10.480',-0.019,-,-,0.000,111.960,30.000
'38:21:10.488',-0.019,-,-,0.000,114.360,27.600
'38:21:10.496',-0.019,-,-,0.000,116.760,25.600
'38:21:10.504',-0.019,-,-,0.000,119.160,24.400
'38:21:10.512',-0.019,-,-,0.000,119.880,24.000
'38:21:10.520',-0.019,-,-,0.000,120.720,24.400
'38:21:10.528',-0.019,-,-,0.000,121.560,24.800
'38:21:10.536',-0.019,-,-,0.000,122.280,25.200
'38:21:10.544',-0.019,-,-,0.000,123.120,25.200
'38:21:10.552',-0.019,-,-,0.000,123.960,24.800
'38:21:10.560',-0.010,-,-,0.000,124.680,24.000
'38:21:10.568',-0.019,-,-,0.000,125.520,23.200
'38:21:10.576',-0.019,-,-,0.000,126.360,22.800
'38:21:10.584',-0.019,-,-,0.000,127.080,22.400
'38:21:10.592',-0.010,-,-,0.000,127.920,22.400
'38:21:10.600',-0.010,-,-,0.000,128.760,22.400
'38:21:10.608',-0.010,-,-,0.000,128.760,22.400
'38:21:10.616',0.000,-,-,0.000,128.760,22.000
'38:21:10.624',0.010,-,-,0.000,128.760,21.600
'38:21:10.632',0.010,-,-,0.000,127.920,21.200
'38:21:10.640',0.029,-,-,-0.030,127.080,20.800
'38:21:10.648',0.048,-,-,-0.069,125.520,20.400
'38:21:10.656',0.058,-,-,-0.069,124.680,20.800
'38:21:10.664',0.048,-,-,-0.069,123.120,21.200
'38:21:10.672',0.038,-,-,-0.069,122.280,21.200
'38:21:10.680',0.029,-,-,-0.069,120.720,19.600
'38:21:10.688',0.000,-,-,-0.030,119.880,17.600
'38:21:10.696',-0.019,-,-,0.000,118.320,16.800
'38:21:10.704',-0.019,-,-,0.000,116.760,16.800
'38:21:10.712',-0.029,-,-,0.000,114.360,16.400
'38:21:10.720',-0.048,-,-,0.000,112.680,16.400
'38:21:10.728',-0.106,-,-,0.030,111.120,16.800
'38:21:10.736',-0.144,-,-,0.139,109.560,18.400
'38:21:10.744',-0.087,-,-,0.109,107.880,20.400
'38:21:10.752',0.077,-,-,0.030,106.320,21.600
'38:21:10.760',0.308,-,-,-0.257,103.920,21.200
'38:21:10.768',0.385,-,-,-0.554,100.680,18.800
'38:21:10.776',0.260,-,-,-0.584,96.720,16.000
'38:21:10.784',0.096,-,-,-0.109,93.480,14.000
'38:21:10.792',0.038,-,-,-0.030,89.520,15.200
'38:21:10.800',0.038,-,-,-0.030,86.280,18.000
'38:21:10.808',0.038,-,-,-0.069,83.160,21.600
'38:21:10.816',0.029,-,-,-0.030,81.480,22.400
'38:21:10.824',0.029,-,-,-0.030,80.760,19.600
'38:21:10.832',0.029,-,-,-0.030,81.480,16.400
'38:21:10.840',0.029,-,-,-0.030,84.720,17.200
'38:21:10.848',0.038,-,-,-0.069,89.520,23.200
'38:21:10.856',0.038,-,-,-0.030,95.160,31.600
'38:21:10.864',0.038,-,-,-0.069,101.520,39.200
'38:21:10.872',0.048,-,-,-0.069,107.160,43.600
'38:21:10.880',0.048,-,-,-0.069,112.680,43.600
'38:21:10.888',0.058,-,-,-0.069,115.920,40.800
'38:21:10.896',0.058,-,-,-0.069,119.160,38.800
'38:21:10.904',0.067,-,-,-0.069,119.880,38.400
'38:21:10.912',0.067,-,-,-0.069,120.720,38.400
'38:21:10.920',0.067,-,-,-0.069,120.720,38.800
'38:21:10.928',0.077,-,-,-0.069,120.720,40.000
'38:21:10.936',0.077,-,-,-0.069,120.720,41.200
'38:21:10.944',0.077,-,-,-0.069,121.560,41.200
'38:21:10.952',0.077,-,-,-0.069,123.120,40.400
'38:21:10.960',0.077,-,-,-0.069,126.360,39.200
'38:21:10.968',0.067,-,-,-0.069,129.480,38.000
'38:21:10.976',0.058,-,-,-0.069,133.560,37.200
'38:21:10.984',0.038,-,-,-0.069,135.120,36.800
'38:21:10.992',0.019,-,-,-0.030,135.960,36.800
'38:21:11.000',0.000,-,-,0.000,135.120,36.800
'38:21:11.008',-0.029,-,-,0.000,132.720,36.400
'38:21:11.016',-0.048,-,-,0.000,129.480,35.200
'38:21:11.024',-0.067,-,-,0.030,126.360,34.000
'38:21:11.032',-0.077,-,-,0.030,122.280,32.400
'38:21:11.040',-0.077,-,-,0.030,118.320,30.400
'38:21:11.048',-0.077,-,-,0.069,114.360,28.000
'38:21:11.056',-0.067,-,-,0.030,111.120,25.600
'38:21:11.064',-0.067,-,-,0.030,108.720,24.000
'38:21:11.072',-0.058,-,-,0.030,107.160,22.800
'38:21:11.080',-0.048,-,-,0.030,105.480,21.600
'38:21:11.088',-0.038,-,-,0.000,105.480,21.200
'38:21:11.096',-0.038,-,-,0.000,104.760,22.000
'38:21:11.104',-0.029,-,-,0.000,104.760,24.000
'38:21:11.112',-0.029,-,-,0.000,104.760,26.400
'38:21:11.120',-0.019,-,-,0.000,104.760,28.000
'38:21:11.128',-0.019,-,-,0.000,106.320,28.000
'38:21:11.136',-0.019,-,-,0.000,108.720,26.800
'38:21:11.144',-0.019,-,-,0.000,111.960,24.800
'38:21:11.152',-0.019,-,-,0.000,114.360,23.600
'38:21:11.160',-0.019,-,-,0.000,115.920,22.400
'38:21:11.168',-0.019,-,-,0.000,117.480,21.600
'38:21:11.176',-0.029,-,-,0.000,118.320,20.800
'38:21:11.184',-0.029,-,-,0.000,118.320,20.800
'38:21:11.192',-0.029,-,-,0.000,119.160,21.200
'38:21:11.200',-0.029,-,-,0.000,119.880,22.000
'38:21:11.208',-0.019,-,-,0.000,120.720,23.200
'38:21:11.216',-0.019,-,-,0.000,121.560,24.000
'38:21:11.224',-0.019,-,-,0.000,123.120,23.600
'38:21:11.232',-0.019,-,-,0.030,123.960,22.800
'38:21:11.240',-0.019,-,-,0.000,125.520,21.600
'38:21:11.248',-0.019,-,-,0.030,126.360,21.200
'38:21:11.256',-0.019,-,-,0.030,127.080,21.600
'38:21:11.264',-0.019,-,-,0.030,127.080,22.400
'38:21:11.272',-0.010,-,-,0.030,127.920,23.600
'38:21:11.280',-0.010,-,-,0.000,127.920,24.800
'38:21:11.288',0.000,-,-,0.030,127.080,25.200
'38:21:11.296',0.019,-,-,0.000,127.080,25.200
'38:21:11.304',0.029,-,-,0.000,126.360,24.800
'38:21:11.312',0.038,-,-,0.000,125.520,24.800
'38:21:11.320',0.029,-,-,0.000,124.680,24.800
'38:21:11.328',0.029,-,-,0.000,123.960,25.200
'38:21:11.336',0.010,-,-,0.000,123.120,26.000
'38:21:11.344',-0.019,-,-,0.000,121.560,26.800
'38:21:11.352',-0.029,-,-,0.030,119.880,27.200
'38:21:11.360',-0.038,-,-,0.030,118.320,26.400
'38:21:11.368',-0.038,-,-,0.030,115.920,24.800
'38:21:11.376',-0.058,-,-,0.030,114.360,22.800
'38:21:11.384',-0.106,-,-,0.069,111.960,22.000
'38:21:11.392',-0.144,-,-,0.139,109.560,22.000
'38:21:11.400',-0.087,-,-,0.139,107.880,23.200
'38:21:11.408',0.048,-,-,0.069,105.480,24.800
'38:21:11.416',0.240,-,-,-0.178,102.360,25.600
'38:21:11.424',0.327,-,-,-0.436,99.120,26.000
'38:21:11.432',0.212,-,-,-0.475,95.880,26.400
'38:21:11.440',0.067,-,-,-0.069,91.920,26.800
'38:21:11.448',0.019,-,-,0.000,88.680,27.600
'38:21:11.456',0.019,-,-,0.000,85.560,27.200
'38:21:11.464',0.019,-,-,0.000,83.160,26.000
'38:21:11.472',0.010,-,-,0.000,82.320,22.400
'38:21:11.480',0.010,-,-,0.000,81.480,18.800
'38:21:11.488',0.010,-,-,0.000,83.160,19.200
'38:21:11.496',0.019,-,-,0.000,87.120,26.800
'38:21:11.504',0.019,-,-,0.000,92.760,38.000
'38:21:11.512',0.019,-,-,0.000,99.120,48.000
'38:21:11.520',0.029,-,-,0.000,105.480,54.000
'38:21:11.528',0.029,-,-,0.000,111.120,54.000
'38:21:11.536',0.029,-,-,0.000,115.920,50.800
'38:21:11.544',0.029,-,-,-0.030,119.160,46.800
'38:21:11.552',0.038,-,-,0.000,120.720,43.600
'38:21:11.560',0.038,-,-,-0.030,122.280,42.400
'38:21:11.568',0.048,-,-,-0.030,122.280,43.600
'38:21:11.576',0.048,-,-,-0.069,122.280,46.800
'38:21:11.584',0.048,-,-,-0.030,123.120,50.800
'38:21:11.592',0.058,-,-,-0.030,123.120,54.000
'38:21:11.600',0.058,-,-,-0.030,123.960,55.200
'38:21:11.608',0.058,-,-,-0.069,125.520,53.600
'38:21:11.616',0.058,-,-,-0.030,128.760,51.200
'38:21:11.624',0.048,-,-,-0.030,132.720,49.200
'38:21:11.632',0.038,-,-,-0.030,136.680,48.400
'38:21:11.640',0.029,-,-,0.000,139.080,48.800
'38:21:11.648',0.010,-,-,0.000,139.920,49.600
'38:21:11.656',-0.010,-,-,0.000,139.080,50.000
'38:21:11.664',-0.029,-,-,0.000,137.520,50.000
'38:21:11.672',-0.048,-,-,0.030,134.280,49.200
'38:21:11.680',-0.058,-,-,0.030,130.320,47.600
'38:21:11.688',-0.077,-,-,0.069,126.360,45.200
'38:21:11.696',-0.077,-,-,0.069,122.280,43.200
'38:21:11.704',-0.077,-,-,0.069,118.320,41.200
'38:21:11.712',-0.067,-,-,0.069,115.080,40.000
'38:21:11.720',-0.067,-,-,0.069,112.680,39.200
'38:21:11.728',-0.058,-,-,0.069,111.120,38.800
'38:21:11.736',-0.048,-,-,0.030,110.280,38.400
'38:21:11.744',-0.048,-,-,0.030,109.560,38.000
'38:21:11.752',-0.038,-,-,0.030,109.560,36.000
'38:21:11.760',-0.038,-,-,0.000,109.560,32.800
'38:21:11.768',-0.029,-,-,0.030,110.280,30.800
'38:21:11.776',-0.029,-,-,0.000,111.960,32.400
'38:21:11.784',-0.029,-,-,0.000,114.360,36.400
'38:21:11.792',-0.029,-,-,0.000,116.760,39.600
'38:21:11.800',-0.029,-,-,0.000,119.160,41.200
'38:21:11.808',-0.029,-,-,0.000,120.720,40.000
'38:21:11.816',-0.019,-,-,0.000,121.560,37.200
'38:21:11.824',-0.019,-,-,0.000,122.280,33.600
'38:21:11.832',-0.019,-,-,0.000,122.280,30.800
'38:21:11.840',-0.019,-,-,0.000,123.120,29.600
'38:21:11.848',-0.019,-,-,0.000,123.960,30.000
'38:21:11.856',-0.029,-,-,0.000,124.680,31.600
'38:21:11.864',-0.029,-,-,0.000,125.520,32.800
'38:21:11.872',-0.029,-,-,0.000,127.080,33.600
'38:21:11.880',-0.029,-,-,0.000,127.920,33.200
'38:21:11.888',-0.029,-,-,0.000,128.760,32.400
'38:21:11.896',-0.029,-,-,0.000,129.480,30.800
'38:21:11.904',-0.019,-,-,0.000,129.480,29.200
'38:21:11.912',-0.019,-,-,0.000,130.320,28.400
'38:21:11.920',-0.019,-,-,0.000,130.320,28.400
'38:21:11.928',0.000,-,-,0.000,130.320,29.200
'38:21:11.936',0.010,-,-,0.000,130.320,30.000
'38:21:11.944',0.019,-,-,0.000,129.480,30.400
'38:21:11.952',0.019,-,-,0.000,128.760,30.000
'38:21:11.960',0.019,-,-,-0.030,127.920,29.200
'38:21:11.968',0.010,-,-,0.000,126.360,28.400
'38:21:11.976',-0.010,-,-,0.000,125.520,27.600
'38:21:11.984',-0.029,-,-,0.000,124.680,27.200
'38:21:11.992',-0.038,-,-,0.000,123.120,27.200
'38:21:12.000',-0.038,-,-,0.000,121.560,28.000
'38:21:12.008',-0.048,-,-,0.000,119.880,28.400
'38:21:12.016',-0.077,-,-,0.000,118.320,28.800
'38:21:12.024',-0.115,-,-,0.069,116.760,28.800
'38:21:12.032',-0.144,-,-,0.139,115.080,28.800
'38:21:12.040',-0.048,-,-,0.109,113.520,28.400
'38:21:12.048',0.115,-,-,0.000,111.960,28.400
'38:21:12.056',0.288,-,-,-0.287,110.280,28.400
'38:21:12.064',0.317,-,-,-0.475,107.880,28.000
'38:21:12.072',0.144,-,-,-0.257,104.760,27.200
'38:21:12.080',0.029,-,-,0.000,101.520,26.400
'38:21:12.088',0.010,-,-,0.000,97.560,26.400
'38:21:12.096',0.010,-,-,0.000,93.480,26.800
'38:21:12.104',0.000,-,-,0.000,90.360,27.600
'38:21:12.112',0.000,-,-,0.000,87.960,27.200
'38:21:12.120',0.000,-,-,0.000,87.960,25.600
'38:21:12.128',0.000,-,-,0.000,89.520,25.600
'38:21:12.136',0.000,-,-,0.000,92.760,28.800
'38:21:12.144',0.010,-,-,0.000,97.560,35.200
'38:21:12.152',0.010,-,-,0.000,103.920,42.800
'38:21:12.160',0.010,-,-,0.000,109.560,50.000
'38:21:12.168',0.010,-,-,0.000,114.360,54.000
'38:21:12.176',0.019,-,-,0.000,118.320,53.200
'38:21:12.184',0.019,-,-,0.000,121.560,48.800
'38:21:12.192',0.019,-,-,0.000,123.120,43.600
'38:21:12.200',0.029,-,-,-0.030,124.680,41.200
'38:21:12.208',0.029,-,-,-0.030,125.520,42.400
'38:21:12.216',0.029,-,-,0.000,126.360,45.600
'38:21:12.224',0.038,-,-,-0.030,126.360,48.800
'38:21:12.232',0.038,-,-,-0.030,126.360,50.400
'38:21:12.240',0.038,-,-,-0.030,127.080,51.200
'38:21:12.248',0.038,-,-,-0.030,127.920,50.800
'38:21:12.256',0.029,-,-,0.000,131.160,48.400
'38:21:12.264',0.029,-,-,-0.030,134.280,46.000
'38:21:12.272',0.010,-,-,0.000,138.360,44.400
'38:21:12.280',0.000,-,-,0.000,140.760,44.800
'38:21:12.288',-0.019,-,-,0.000,141.480,46.000
'38:21:12.296',-0.038,-,-,0.000,139.920,46.400
'38:21:12.304',-0.058,-,-,0.030,137.520,45.600
'38:21:12.312',-0.067,-,-,0.030,134.280,43.200
'38:21:12.320',-0.087,-,-,0.069,130.320,40.400
'38:21:12.328',-0.087,-,-,0.069,125.520,38.000
'38:21:12.336',-0.087,-,-,0.069,121.560,36.400
'38:21:12.344',-0.087,-,-,0.069,117.480,36.800
'38:21:12.352',-0.077,-,-,0.069,114.360,37.600
'38:21:12.360',-0.067,-,-,0.030,111.960,37.200
'38:21:12.368',-0.067,-,-,0.030,111.120,34.000
'38:21:12.376',-0.058,-,-,0.030,109.560,30.000
'38:21:12.384',-0.048,-,-,0.030,109.560,29.200
'38:21:12.392',-0.048,-,-,0.030,109.560,31.200
'38:21:12.400',-0.038,-,-,0.000,111.120,34.400
'38:21:12.408',-0.038,-,-,0.030,112.680,36.800
'38:21:12.416',-0.038,-,-,0.000,115.920,38.400
'38:21:12.424',-0.038,-,-,0.000,119.160,38.400
'38:21:12.432',-0.038,-,-,0.000,121.560,36.400
'38:21:12.440',-0.038,-,-,0.000,123.120,34.000
'38:21:12.448',-0.038,-,-,0.000,124.680,31.600
'38:21:12.456',-0.038,-,-,0.000,124.680,30.000
'38:21:12.464',-0.038,-,-,0.000,124.680,29.600
'38:21:12.472',-0.038,-,-,0.000,124.680,30.000
'38:21:12.480',-0.038,-,-,0.000,125.520,31.200
'38:21:12.488',-0.038,-,-,0.000,126.360,32.400
'38:21:12.496',-0.038,-,-,0.000,127.080,33.200
'38:21:12.504',-0.038,-,-,0.000,128.760,32.800
'38:21:12.512',-0.038,-,-,0.000,129.480,31.200
'38:21:12.520',-0.038,-,-,0.000,130.320,30.000
'38:21:12.528',-0.029,-,-,0.000,131.160,28.800
'38:21:12.536',-0.038,-,-,0.000,131.160,28.000
'38:21:12.544',-0.029,-,-,0.000,131.880,28.000
'38:21:12.552',-0.029,-,-,0.030,131.880,28.400
'38:21:12.560',-0.019,-,-,0.000,131.880,29.200
'38:21:12.568',-0.010,-,-,0.000,131.160,29.600
'38:21:12.576',-0.010,-,-,0.000,130.320,29.600
'38:21:12.584',0.000,-,-,0.000,129.480,29.200
'38:21:12.592',0.010,-,-,0.000,128.760,28.800
'38:21:12.600',0.029,-,-,0.000,127.080,28.000
'38:21:12.608',0.029,-,-,-0.030,126.360,27.600
'38:21:12.616',0.029,-,-,-0.030,124.680,27.200
'38:21:12.624',0.019,-,-,-0.030,123.960,26.800
'38:21:12.632',0.000,-,-,0.000,122.280,26.800
'38:21:12.640',-0.019,-,-,0.000,120.720,27.200
'38:21:12.648',-0.038,-,-,0.000,118.320,27.200
'38:21:12.656',-0.038,-,-,0.030,115.080,26.400
'38:21:12.664',-0.048,-,-,0.000,111.960,25.600
'38:21:12.672',-0.067,-,-,0.000,107.880,24.800
'38:21:12.680',-0.125,-,-,0.069,103.920,26.000
'38:21:12.688',-0.144,-,-,0.139,99.960,28.000
'38:21:12.696',-0.058,-,-,0.109,96.720,30.400
'38:21:12.704',0.106,-,-,0.000,93.480,31.200
'38:21:12.712',0.308,-,-,-0.257,91.080,30.800
'38:21:12.720',0.346,-,-,-0.515,88.680,29.600
'38:21:12.728',0.183,-,-,-0.327,86.280,28.000
'38:21:12.736',0.048,-,-,-0.030,84.720,26.000
'38:21:12.744',0.010,-,-,0.000,83.880,24.400
'38:21:12.752',0.010,-,-,0.000,83.160,24.000
'38:21:12.760',0.010,-,-,0.000,83.160,25.200
'38:21:12.768',0.019,-,-,0.000,83.880,26.800
'38:21:12.776',0.019,-,-,0.000,85.560,27.200
'38:21:12.784',0.019,-,-,0.000,88.680,28.000
'38:21:12.792',0.019,-,-,0.000,92.760,30.400
'38:21:12.800',0.019,-,-,0.000,98.280,35.200
'38:21:12.808',0.029,-,-,-0.030,104.760,41.200
'38:21:12.816',0.029,-,-,-0.030,111.120,48.400
'38:21:12.824',0.029,-,-,-0.030,116.760,54.400
'38:21:12.832',0.038,-,-,-0.030,121.560,56.000
'38:21:12.840',0.038,-,-,-0.030,124.680,52.800
'38:21:12.848',0.048,-,-,-0.069,127.080,47.200
'38:21:12.856',0.048,-,-,-0.030,128.760,42.400
'38:21:12.864',0.058,-,-,-0.069,129.480,40.800
'38:21:12.872',0.058,-,-,-0.069,130.320,43.200
'38:21:12.880',0.058,-,-,-0.069,130.320,47.200
'38:21:12.888',0.058,-,-,-0.069,131.160,50.400
'38:21:12.896',0.067,-,-,-0.069,131.880,51.200
'38:21:12.904',0.058,-,-,-0.069,133.560,49.600
'38:21:12.912',0.058,-,-,-0.069,136.680,47.600
'38:21:12.920',0.048,-,-,-0.030,140.760,46.400
'38:21:12.928',0.038,-,-,-0.069,143.160,45.600
'38:21:12.936',0.019,-,-,0.000,144.720,44.800
'38:21:12.944',0.010,-,-,0.000,144.720,44.400
'38:21:12.952',-0.010,-,-,0.000,143.880,44.000
'38:21:12.960',-0.029,-,-,0.000,140.760,42.800
'38:21:12.968',-0.048,-,-,0.030,137.520,41.200
'38:21:12.976',-0.067,-,-,0.030,133.560,39.200
'38:21:12.984',-0.067,-,-,0.030,129.480,38.000
'38:21:12.992',-0.067,-,-,0.030,125.520,37.200
'38:21:13.000',-0.067,-,-,0.030,121.560,36.400
'38:21:13.008',-0.058,-,-,0.030,118.320,34.400
'38:21:13.016',-0.048,-,-,0.030,115.920,31.600
'38:21:13.024',-0.048,-,-,0.000,114.360,30.000
'38:21:13.032',-0.038,-,-,0.000,112.680,30.400
'38:21:13.040',-0.029,-,-,0.000,111.960,32.000
'38:21:13.048',-0.019,-,-,0.000,111.120,34.000
'38:21:13.056',-0.019,-,-,0.000,110.280,34.800
'38:21:13.064',-0.019,-,-,0.000,110.280,35.200
'38:21:13.072',-0.010,-,-,0.000,111.120,34.400
'38:21:13.080',-0.010,-,-,0.000,112.680,32.800
'38:21:13.088',-0.010,-,-,0.000,115.080,31.200
'38:21:13.096',-0.010,-,-,0.000,117.480,29.600
'38:21:13.104',-0.010,-,-,0.000,119.880,28.800
'38:21:13.112',-0.010,-,-,0.000,121.560,28.400
'38:21:13.120',-0.010,-,-,0.000,122.280,28.000
'38:21:13.128',-0.010,-,-,0.000,122.280,27.600
'38:21:13.136',-0.019,-,-,0.000,122.280,26.800
'38:21:13.144',-0.010,-,-,0.000,123.120,26.400
'38:21:13.152',-0.010,-,-,0.000,123.960,25.600
'38:21:13.160',-0.010,-,-,0.000,124.680,25.200
'38:21:13.168',-0.010,-,-,0.000,125.520,24.400
'38:21:13.176',-0.010,-,-,0.000,126.360,24.000
'38:21:13.184',-0.010,-,-,0.000,127.080,23.600
'38:21:13.192',-0.010,-,-,0.000,127.920,23.200
'38:21:13.200',-0.010,-,-,0.000,127.920,23.200
'38:21:13.208',-0.010,-,-,0.000,128.760,22.800
'38:21:13.216',-0.010,-,-,0.000,128.760,22.400
'38:21:13.224',0.000,-,-,0.000,128.760,22.400
'38:21:13.232',0.010,-,-,0.000,127.920,21.600
'38:21:13.240',0.010,-,-,0.000,127.080,21.200
'38:21:13.248',0.029,-,-,0.000,126.360,20.800
'38:21:13.256',0.038,-,-,-0.030,125.520,20.400
'38:21:13.264',0.048,-,-,-0.069,124.680,20.800
'38:21:13.272',0.048,-,-,-0.069,123.960,21.200
'38:21:13.280',0.038,-,-,-0.069,122.280,20.800
'38:21:13.288',0.029,-,-,-0.069,121.560,20.000
'38:21:13.296',0.010,-,-,-0.069,120.720,18.800
