'Elapsed time','II','III','AVF','V','ABP'
'14:31:55.776',-0.278,-,-,-0.239,111.200
'14:31:55.784',-0.278,-,-,-0.268,110.400
'14:31:55.792',-0.292,-,-,-0.282,109.600
'14:31:55.800',-0.278,-,-,-0.268,109.600
'14:31:55.808',-0.278,-,-,-0.254,109.600
'14:31:55.816',-0.278,-,-,-0.282,108.800
'14:31:55.824',-0.250,-,-,-0.254,107.200
'14:31:55.832',-0.208,-,-,-0.268,106.400
'14:31:55.840',-0.181,-,-,-0.197,104.000
'14:31:55.848',-0.153,-,-,-0.183,102.400
'14:31:55.856',-0.125,-,-,-0.169,100.000
'14:31:55.864',-0.083,-,-,-0.113,98.400
'14:31:55.872',-0.069,-,-,-0.056,95.200
'14:31:55.880',-0.056,-,-,-0.028,92.800
'14:31:55.888',-0.042,-,-,0.000,90.400
'14:31:55.896',-0.042,-,-,0.000,87.200
'14:31:55.904',-0.028,-,-,0.028,84.800
'14:31:55.912',-0.028,-,-,0.042,82.400
'14:31:55.920',-0.028,-,-,0.056,80.800
'14:31:55.928',-0.014,-,-,0.085,80.000
'14:31:55.936',-0.014,-,-,0.056,80.000
'14:31:55.944',-0.028,-,-,0.056,80.800
'14:31:55.952',-0.028,-,-,0.056,80.800
'14:31:55.960',-0.014,-,-,0.056,80.000
'14:31:55.968',-0.028,-,-,0.056,80.000
'14:31:55.976',-0.042,-,-,0.042,79.200
'14:31:55.984',-0.056,-,-,0.028,78.400
'14:31:55.992',-0.042,-,-,0.014,77.600
'14:31:56.000',-0.042,-,-,0.014,76.800
'14:31:56.008',-0.056,-,-,0.028,76.000
'14:31:56.016',-0.056,-,-,0.014,75.200
'14:31:56.024',-0.056,-,-,0.000,74.400
'14:31:56.032',-0.042,-,-,0.028,73.600
'14:31:56.040',-0.042,-,-,0.000,72.800
'14:31:56.048',-0.042,-,-,0.028,72.800
'14:31:56.056',-0.042,-,-,0.042,72.000
'14:31:56.064',-0.028,-,-,0.028,72.000
'14:31:56.072',-0.042,-,-,0.042,71.200
'14:31:56.080',-0.042,-,-,0.028,71.200
'14:31:56.088',-0.056,-,-,0.028,70.400
'14:31:56.096',-0.056,-,-,0.042,70.400
'14:31:56.104',-0.069,-,-,0.028,69.600
'14:31:56.112',-0.069,-,-,0.014,69.600
'14:31:56.120',-0.069,-,-,0.042,68.800
'14:31:56.128',-0.069,-,-,0.028,68.800
'14:31:56.136',-0.083,-,-,0.014,68.000
'14:31:56.144',-0.069,-,-,0.028,68.000
'14:31:56.152',-0.069,-,-,0.028,67.200
'14:31:56.160',-0.056,-,-,0.028,66.400
'14:31:56.168',-0.083,-,-,0.014,66.400
'14:31:56.176',-0.083,-,-,0.000,65.600
'14:31:56.184',-0.083,-,-,0.028,65.600
'14:31:56.192',-0.083,-,-,0.014,64.800
'14:31:56.200',-0.069,-,-,0.028,64.800
'14:31:56.208',-0.042,-,-,0.028,64.000
'14:31:56.216',-0.028,-,-,0.028,63.200
'14:31:56.224',0.000,-,-,0.042,63.200
'14:31:56.232',0.125,-,-,0.155,62.400
'14:31:56.240',0.375,-,-,0.310,62.400
'14:31:56.248',0.500,-,-,0.408,62.400
'14:31:56.256',0.347,-,-,0.085,62.400
'14:31:56.264',0.083,-,-,-0.282,61.600
'14:31:56.272',-0.069,-,-,-0.366,61.600
'14:31:56.280',-0.181,-,-,-0.282,61.600
'14:31:56.288',-0.208,-,-,-0.197,61.600
'14:31:56.296',-0.181,-,-,-0.085,60.800
'14:31:56.304',-0.181,-,-,-0.028,60.800
'14:31:56.312',-0.167,-,-,-0.028,60.800
'14:31:56.320',-0.181,-,-,-0.042,60.800
'14:31:56.328',-0.153,-,-,-0.028,60.000
'14:31:56.336',-0.153,-,-,-0.042,60.000
'14:31:56.344',-0.167,-,-,-0.056,59.200
'14:31:56.352',-0.167,-,-,-0.042,60.000
'14:31:56.360',-0.153,-,-,-0.056,60.800
'14:31:56.368',-0.153,-,-,-0.070,63.200
'14:31:56.376',-0.153,-,-,-0.070,68.800
'14:31:56.384',-0.153,-,-,-0.070,77.600
'14:31:56.392',-0.153,-,-,-0.113,88.000
'14:31:56.400',-0.153,-,-,-0.113,98.400
'14:31:56.408',-0.167,-,-,-0.141,107.200
'14:31:56.416',-0.167,-,-,-0.141,112.000
'14:31:56.424',-0.181,-,-,-0.169,113.600
'14:31:56.432',-0.181,-,-,-0.183,113.600
'14:31:56.440',-0.194,-,-,-0.197,112.000
'14:31:56.448',-0.194,-,-,-0.239,109.600
'14:31:56.456',-0.194,-,-,-0.254,108.800
'14:31:56.464',-0.181,-,-,-0.254,107.200
'14:31:56.472',-0.181,-,-,-0.268,106.400
'14:31:56.480',-0.167,-,-,-0.268,105.600
'14:31:56.488',-0.139,-,-,-0.268,104.800
'14:31:56.496',-0.097,-,-,-0.254,104.000
'14:31:56.504',-0.083,-,-,-0.239,103.200
'14:31:56.512',-0.056,-,-,-0.197,101.600
'14:31:56.520',-0.042,-,-,-0.169,100.000
'14:31:56.528',-0.028,-,-,-0.141,97.600
'14:31:56.536',0.000,-,-,-0.113,96.000
'14:31:56.544',0.014,-,-,-0.070,93.600
'14:31:56.552',0.028,-,-,-0.014,91.200
'14:31:56.560',0.042,-,-,0.000,88.800
'14:31:56.568',0.056,-,-,0.042,85.600
'14:31:56.576',0.069,-,-,0.070,83.200
'14:31:56.584',0.056,-,-,0.056,80.800
'14:31:56.592',0.056,-,-,0.070,79.200
'14:31:56.600',0.042,-,-,0.056,78.400
'14:31:56.608',0.042,-,-,0.056,77.600
'14:31:56.616',0.042,-,-,0.070,78.400
'14:31:56.624',0.042,-,-,0.070,78.400
'14:31:56.632',0.042,-,-,0.070,79.200
'14:31:56.640',0.042,-,-,0.056,79.200
'14:31:56.648',0.028,-,-,0.056,79.200
'14:31:56.656',0.028,-,-,0.056,78.400
'14:31:56.664',0.028,-,-,0.042,78.400
'14:31:56.672',0.028,-,-,0.042,77.600
'14:31:56.680',0.028,-,-,0.028,76.800
'14:31:56.688',0.028,-,-,0.028,76.000
'14:31:56.696',0.028,-,-,0.028,75.200
'14:31:56.704',0.042,-,-,0.042,74.400
'14:31:56.712',0.056,-,-,0.042,73.600
'14:31:56.720',0.056,-,-,0.056,72.800
'14:31:56.728',0.056,-,-,0.056,72.800
'14:31:56.736',0.056,-,-,0.070,72.000
'14:31:56.744',0.056,-,-,0.070,72.000
'14:31:56.752',0.056,-,-,0.085,71.200
'14:31:56.760',0.056,-,-,0.056,70.400
'14:31:56.768',0.097,-,-,0.085,70.400
'14:31:56.776',0.264,-,-,0.254,69.600
'14:31:56.784',0.528,-,-,0.479,68.800
'14:31:56.792',0.625,-,-,0.563,68.800
'14:31:56.800',0.361,-,-,-0.141,68.000
'14:31:56.808',0.056,-,-,-0.507,68.000
'14:31:56.816',-0.083,-,-,-0.521,67.200
'14:31:56.824',-0.139,-,-,-0.282,67.200
'14:31:56.832',-0.097,-,-,-0.113,67.200
'14:31:56.840',-0.069,-,-,0.000,67.200
'14:31:56.848',-0.056,-,-,0.014,66.400
'14:31:56.856',-0.056,-,-,0.014,66.400
'14:31:56.864',-0.056,-,-,0.000,65.600
'14:31:56.872',-0.056,-,-,0.028,65.600
'14:31:56.880',-0.056,-,-,0.000,64.800
'14:31:56.888',-0.056,-,-,0.000,64.800
'14:31:56.896',-0.056,-,-,0.000,64.800
'14:31:56.904',-0.056,-,-,0.000,65.600
'14:31:56.912',-0.056,-,-,0.000,68.800
'14:31:56.920',-0.042,-,-,0.000,74.400
'14:31:56.928',-0.056,-,-,-0.014,83.200
'14:31:56.936',-0.083,-,-,-0.028,92.800
'14:31:56.944',-0.097,-,-,-0.056,103.200
'14:31:56.952',-0.139,-,-,-0.113,112.000
'14:31:56.960',-0.153,-,-,-0.127,116.800
'14:31:56.968',-0.153,-,-,-0.141,118.400
'14:31:56.976',-0.167,-,-,-0.169,117.600
'14:31:56.984',-0.167,-,-,-0.183,116.000
'14:31:56.992',-0.181,-,-,-0.197,113.600
'14:31:57.000',-0.167,-,-,-0.197,112.000
'14:31:57.008',-0.167,-,-,-0.197,111.200
'14:31:57.016',-0.153,-,-,-0.197,110.400
'14:31:57.024',-0.125,-,-,-0.197,110.400
'14:31:57.032',-0.083,-,-,-0.183,109.600
'14:31:57.040',-0.056,-,-,-0.169,108.800
'14:31:57.048',-0.028,-,-,-0.127,107.200
'14:31:57.056',0.000,-,-,-0.113,105.600
'14:31:57.064',0.014,-,-,-0.070,104.000
'14:31:57.072',0.028,-,-,-0.028,101.600
'14:31:57.080',0.056,-,-,0.000,99.200
'14:31:57.088',0.056,-,-,0.028,96.800
'14:31:57.096',0.069,-,-,0.042,93.600
'14:31:57.104',0.069,-,-,0.056,91.200
'14:31:57.112',0.083,-,-,0.085,88.000
'14:31:57.120',0.083,-,-,0.113,85.600
'14:31:57.128',0.083,-,-,0.127,84.000
'14:31:57.136',0.069,-,-,0.113,83.200
'14:31:57.144',0.069,-,-,0.085,83.200
'14:31:57.152',0.069,-,-,0.113,83.200
'14:31:57.160',0.069,-,-,0.070,83.200
'14:31:57.168',0.069,-,-,0.070,83.200
'14:31:57.176',0.069,-,-,0.085,82.400
'14:31:57.184',0.069,-,-,0.070,82.400
'14:31:57.192',0.083,-,-,0.085,81.600
'14:31:57.200',0.083,-,-,0.085,80.800
'14:31:57.208',0.097,-,-,0.085,80.000
'14:31:57.216',0.097,-,-,0.085,79.200
'14:31:57.224',0.097,-,-,0.085,78.400
'14:31:57.232',0.125,-,-,0.085,77.600
'14:31:57.240',0.125,-,-,0.085,76.800
'14:31:57.248',0.125,-,-,0.113,76.000
'14:31:57.256',0.097,-,-,0.085,76.000
'14:31:57.264',0.097,-,-,0.113,75.200
'14:31:57.272',0.083,-,-,0.085,74.400
'14:31:57.280',0.083,-,-,0.085,74.400
'14:31:57.288',0.083,-,-,0.085,73.600
'14:31:57.296',0.069,-,-,0.085,72.800
'14:31:57.304',0.069,-,-,0.070,72.000
'14:31:57.312',0.069,-,-,0.085,72.000
'14:31:57.320',0.069,-,-,0.070,71.200
'14:31:57.328',0.069,-,-,0.070,70.400
'14:31:57.336',0.069,-,-,0.056,70.400
'14:31:57.344',0.069,-,-,0.056,69.600
'14:31:57.352',0.069,-,-,0.056,69.600
'14:31:57.360',0.097,-,-,0.070,68.800
'14:31:57.368',0.236,-,-,0.169,68.000
'14:31:57.376',0.486,-,-,0.408,68.000
'14:31:57.384',0.639,-,-,0.563,67.200
'14:31:57.392',0.486,-,-,0.127,67.200
'14:31:57.400',0.181,-,-,-0.352,66.400
'14:31:57.408',0.014,-,-,-0.423,66.400
'14:31:57.416',-0.042,-,-,-0.268,65.600
'14:31:57.424',-0.042,-,-,-0.127,65.600
'14:31:57.432',-0.014,-,-,0.000,65.600
'14:31:57.440',0.000,-,-,0.042,64.800
'14:31:57.448',0.000,-,-,0.042,64.800
'14:31:57.456',0.000,-,-,0.042,64.000
'14:31:57.464',-0.014,-,-,0.028,64.000
'14:31:57.472',-0.028,-,-,0.014,64.000
'14:31:57.480',-0.028,-,-,0.000,64.000
'14:31:57.488',-0.042,-,-,0.000,64.800
'14:31:57.496',-0.042,-,-,0.000,68.000
'14:31:57.504',-0.042,-,-,-0.028,74.400
'14:31:57.512',-0.056,-,-,-0.028,84.000
'14:31:57.520',-0.056,-,-,-0.042,96.800
'14:31:57.528',-0.056,-,-,-0.056,108.000
'14:31:57.536',-0.056,-,-,-0.070,117.600
'14:31:57.544',-0.069,-,-,-0.070,122.400
'14:31:57.552',-0.069,-,-,-0.113,123.200
'14:31:57.560',-0.069,-,-,-0.113,122.400
'14:31:57.568',-0.069,-,-,-0.141,120.000
'14:31:57.576',-0.056,-,-,-0.141,118.400
'14:31:57.584',-0.056,-,-,-0.127,117.600
'14:31:57.592',-0.042,-,-,-0.155,116.800
'14:31:57.600',-0.056,-,-,-0.155,116.800
'14:31:57.608',-0.042,-,-,-0.169,116.800
'14:31:57.616',-0.042,-,-,-0.141,116.000
'14:31:57.624',-0.028,-,-,-0.155,115.200
'14:31:57.632',-0.014,-,-,-0.141,113.600
'14:31:57.640',0.000,-,-,-0.141,112.000
'14:31:57.648',0.014,-,-,-0.113,109.600
'14:31:57.656',0.028,-,-,-0.070,108.000
'14:31:57.664',0.042,-,-,-0.056,105.600
'14:31:57.672',0.042,-,-,-0.028,103.200
'14:31:57.680',0.056,-,-,-0.014,100.800
'14:31:57.688',0.069,-,-,0.000,98.400
'14:31:57.696',0.069,-,-,0.028,95.200
'14:31:57.704',0.083,-,-,0.042,92.000
'14:31:57.712',0.097,-,-,0.056,89.600
'14:31:57.720',0.097,-,-,0.085,87.200
'14:31:57.728',0.125,-,-,0.085,86.400
'14:31:57.736',0.125,-,-,0.113,85.600
'14:31:57.744',0.125,-,-,0.127,85.600
'14:31:57.752',0.139,-,-,0.127,85.600
'14:31:57.760',0.153,-,-,0.141,85.600
'14:31:57.768',0.167,-,-,0.127,84.800
'14:31:57.776',0.167,-,-,0.127,84.800
'14:31:57.784',0.167,-,-,0.127,84.000
'14:31:57.792',0.153,-,-,0.113,83.200
'14:31:57.800',0.153,-,-,0.113,81.600
'14:31:57.808',0.153,-,-,0.127,80.800
'14:31:57.816',0.139,-,-,0.113,80.000
'14:31:57.824',0.139,-,-,0.085,79.200
'14:31:57.832',0.139,-,-,0.113,78.400
'14:31:57.840',0.125,-,-,0.113,77.600
'14:31:57.848',0.097,-,-,0.085,77.600
'14:31:57.856',0.083,-,-,0.085,76.800
'14:31:57.864',0.083,-,-,0.113,76.000
'14:31:57.872',0.083,-,-,0.085,76.000
'14:31:57.880',0.083,-,-,0.085,75.200
'14:31:57.888',0.069,-,-,0.085,74.400
'14:31:57.896',0.069,-,-,0.113,74.400
'14:31:57.904',0.056,-,-,0.085,73.600
'14:31:57.912',0.056,-,-,0.085,72.800
'14:31:57.920',0.056,-,-,0.070,72.000
'14:31:57.928',0.083,-,-,0.113,71.200
'14:31:57.936',0.181,-,-,0.155,71.200
'14:31:57.944',0.389,-,-,0.366,70.400
'14:31:57.952',0.583,-,-,0.507,69.600
'14:31:57.960',0.597,-,-,0.521,69.600
'14:31:57.968',0.236,-,-,-0.183,68.800
'14:31:57.976',0.014,-,-,-0.380,68.000
'14:31:57.984',-0.083,-,-,-0.310,67.200
'14:31:57.992',-0.139,-,-,-0.197,67.200
'14:31:58.000',-0.097,-,-,-0.056,66.400
'14:31:58.008',-0.069,-,-,0.000,65.600
'14:31:58.016',-0.083,-,-,0.000,65.600
'14:31:58.024',-0.083,-,-,0.014,65.600
'14:31:58.032',-0.083,-,-,0.000,64.800
'14:31:58.040',-0.083,-,-,0.000,64.800
'14:31:58.048',-0.083,-,-,0.000,64.800
'14:31:58.056',-0.083,-,-,0.000,65.600
'14:31:58.064',-0.097,-,-,-0.014,67.200
'14:31:58.072',-0.097,-,-,0.000,71.200
'14:31:58.080',-0.125,-,-,-0.014,78.400
'14:31:58.088',-0.125,-,-,-0.014,88.800
'14:31:58.096',-0.125,-,-,-0.028,100.800
'14:31:58.104',-0.097,-,-,-0.042,110.400
'14:31:58.112',-0.097,-,-,-0.028,116.800
'14:31:58.120',-0.125,-,-,-0.042,119.200
'14:31:58.128',-0.153,-,-,-0.070,119.200
'14:31:58.136',-0.167,-,-,-0.127,118.400
'14:31:58.144',-0.181,-,-,-0.141,116.800
'14:31:58.152',-0.181,-,-,-0.169,115.200
'14:31:58.160',-0.181,-,-,-0.169,114.400
'14:31:58.168',-0.194,-,-,-0.183,114.400
'14:31:58.176',-0.181,-,-,-0.197,113.600
'14:31:58.184',-0.167,-,-,-0.197,113.600
'14:31:58.192',-0.153,-,-,-0.183,112.800
'14:31:58.200',-0.125,-,-,-0.169,111.200
'14:31:58.208',-0.097,-,-,-0.155,109.600
'14:31:58.216',-0.083,-,-,-0.169,108.000
'14:31:58.224',-0.083,-,-,-0.141,106.400
'14:31:58.232',-0.056,-,-,-0.070,104.800
'14:31:58.240',-0.042,-,-,-0.056,102.400
'14:31:58.248',-0.042,-,-,-0.028,100.000
'14:31:58.256',-0.028,-,-,0.000,96.800
'14:31:58.264',0.000,-,-,0.000,94.400
'14:31:58.272',0.014,-,-,0.042,91.200
'14:31:58.280',0.028,-,-,0.056,88.000
'14:31:58.288',0.042,-,-,0.070,85.600
'14:31:58.296',0.042,-,-,0.085,84.000
'14:31:58.304',0.056,-,-,0.070,83.200
'14:31:58.312',0.056,-,-,0.085,83.200
'14:31:58.320',0.042,-,-,0.085,83.200
'14:31:58.328',0.028,-,-,0.070,83.200
'14:31:58.336',0.042,-,-,0.085,83.200
'14:31:58.344',0.042,-,-,0.056,82.400
'14:31:58.352',0.028,-,-,0.056,81.600
'14:31:58.360',0.028,-,-,0.056,80.800
'14:31:58.368',0.028,-,-,0.056,80.000
'14:31:58.376',0.014,-,-,0.056,79.200
'14:31:58.384',0.028,-,-,0.042,78.400
'14:31:58.392',0.028,-,-,0.056,77.600
'14:31:58.400',0.069,-,-,0.042,76.800
'14:31:58.408',0.250,-,-,0.225,76.000
'14:31:58.416',0.472,-,-,0.394,76.000
'14:31:58.424',0.542,-,-,0.451,75.200
'14:31:58.432',0.306,-,-,-0.042,74.400
'14:31:58.440',0.069,-,-,-0.310,74.400
'14:31:58.448',-0.056,-,-,-0.268,73.600
'14:31:58.456',-0.125,-,-,-0.197,73.600
'14:31:58.464',-0.139,-,-,-0.056,72.800
'14:31:58.472',-0.097,-,-,0.000,72.000
'14:31:58.480',-0.097,-,-,0.028,72.000
'14:31:58.488',-0.097,-,-,0.014,71.200
'14:31:58.496',-0.097,-,-,0.000,70.400
'14:31:58.504',-0.097,-,-,0.000,70.400
'14:31:58.512',-0.097,-,-,0.000,69.600
'14:31:58.520',-0.097,-,-,-0.014,68.800
'14:31:58.528',-0.097,-,-,0.000,68.800
'14:31:58.536',-0.097,-,-,-0.014,69.600
'14:31:58.544',-0.125,-,-,-0.014,72.000
'14:31:58.552',-0.125,-,-,-0.028,76.800
'14:31:58.560',-0.139,-,-,-0.042,84.800
'14:31:58.568',-0.153,-,-,-0.056,94.400
'14:31:58.576',-0.153,-,-,-0.070,104.000
'14:31:58.584',-0.153,-,-,-0.085,111.200
'14:31:58.592',-0.167,-,-,-0.113,115.200
'14:31:58.600',-0.167,-,-,-0.127,116.800
'14:31:58.608',-0.167,-,-,-0.141,115.200
'14:31:58.616',-0.167,-,-,-0.155,113.600
'14:31:58.624',-0.167,-,-,-0.169,112.000
'14:31:58.632',-0.167,-,-,-0.183,110.400
'14:31:58.640',-0.153,-,-,-0.197,108.800
'14:31:58.648',-0.125,-,-,-0.183,108.000
'14:31:58.656',-0.083,-,-,-0.197,107.200
'14:31:58.664',-0.056,-,-,-0.169,107.200
'14:31:58.672',-0.042,-,-,-0.155,105.600
'14:31:58.680',-0.028,-,-,-0.127,104.800
'14:31:58.688',-0.014,-,-,-0.113,103.200
'14:31:58.696',0.000,-,-,-0.070,100.800
'14:31:58.704',0.014,-,-,-0.028,98.400
'14:31:58.712',0.028,-,-,-0.014,96.000
'14:31:58.720',0.042,-,-,0.000,92.800
'14:31:58.728',0.056,-,-,0.028,89.600
'14:31:58.736',0.056,-,-,0.042,87.200
'14:31:58.744',0.069,-,-,0.056,84.800
'14:31:58.752',0.069,-,-,0.070,83.200
'14:31:58.760',0.069,-,-,0.085,82.400
'14:31:58.768',0.069,-,-,0.085,82.400
'14:31:58.776',0.069,-,-,0.085,82.400
'14:31:58.784',0.069,-,-,0.085,83.200
'14:31:58.792',0.069,-,-,0.085,82.400
'14:31:58.800',0.069,-,-,0.085,82.400
'14:31:58.808',0.069,-,-,0.070,81.600
'14:31:58.816',0.083,-,-,0.085,80.800
'14:31:58.824',0.083,-,-,0.085,80.000
'14:31:58.832',0.083,-,-,0.085,79.200
'14:31:58.840',0.069,-,-,0.056,78.400
'14:31:58.848',0.069,-,-,0.056,77.600
'14:31:58.856',0.069,-,-,0.056,76.800
'14:31:58.864',0.069,-,-,0.056,76.000
'14:31:58.872',0.069,-,-,0.042,76.000
'14:31:58.880',0.069,-,-,0.056,75.200
'14:31:58.888',0.069,-,-,0.056,74.400
'14:31:58.896',0.069,-,-,0.056,74.400
'14:31:58.904',0.069,-,-,0.056,73.600
'14:31:58.912',0.069,-,-,0.056,73.600
'14:31:58.920',0.069,-,-,0.056,72.800
'14:31:58.928',0.069,-,-,0.056,72.800
'14:31:58.936',0.069,-,-,0.056,72.000
'14:31:58.944',0.069,-,-,0.070,72.000
'14:31:58.952',0.069,-,-,0.085,71.200
'14:31:58.960',0.069,-,-,0.070,70.400
'14:31:58.968',0.069,-,-,0.070,70.400
'14:31:58.976',0.083,-,-,0.070,69.600
'14:31:58.984',0.083,-,-,0.085,69.600
'14:31:58.992',0.083,-,-,0.070,68.800
'14:31:59.000',0.083,-,-,0.085,68.800
'14:31:59.008',0.069,-,-,0.070,68.000
'14:31:59.016',0.069,-,-,0.085,68.000
'14:31:59.024',0.069,-,-,0.056,67.200
'14:31:59.032',0.056,-,-,0.056,67.200
'14:31:59.040',0.042,-,-,0.056,66.400
'14:31:59.048',0.042,-,-,0.056,66.400
'14:31:59.056',0.042,-,-,0.042,66.400
'14:31:59.064',0.042,-,-,0.042,65.600
'14:31:59.072',0.042,-,-,0.028,65.600
'14:31:59.080',0.042,-,-,0.028,64.800
'14:31:59.088',0.056,-,-,0.028,64.800
'14:31:59.096',0.042,-,-,0.028,64.800
'14:31:59.104',0.125,-,-,0.056,64.800
'14:31:59.112',0.306,-,-,0.254,64.000
'14:31:59.120',0.542,-,-,0.451,64.000
'14:31:59.128',0.611,-,-,0.507,64.000
'14:31:59.136',0.319,-,-,-0.127,64.000
'14:31:59.144',0.069,-,-,-0.423,64.000
'14:31:59.152',-0.042,-,-,-0.451,63.200
'14:31:59.160',-0.083,-,-,-0.268,63.200
'14:31:59.168',-0.069,-,-,-0.127,62.400
'14:31:59.176',-0.028,-,-,-0.014,62.400
'14:31:59.184',-0.028,-,-,0.000,62.400
'14:31:59.192',-0.028,-,-,0.000,61.600
'14:31:59.200',-0.028,-,-,0.000,61.600
'14:31:59.208',-0.042,-,-,0.000,60.800
'14:31:59.216',-0.056,-,-,-0.014,60.800
'14:31:59.224',-0.069,-,-,-0.028,61.600
'14:31:59.232',-0.083,-,-,-0.028,64.000
'14:31:59.240',-0.097,-,-,-0.042,69.600
'14:31:59.248',-0.097,-,-,-0.056,79.200
'14:31:59.256',-0.125,-,-,-0.070,92.800
'14:31:59.264',-0.097,-,-,-0.070,107.200
'14:31:59.272',-0.097,-,-,-0.070,118.400
'14:31:59.280',-0.097,-,-,-0.113,124.800
'14:31:59.288',-0.097,-,-,-0.127,126.400
'14:31:59.296',-0.097,-,-,-0.127,124.800
'14:31:59.304',-0.097,-,-,-0.127,122.400
'14:31:59.312',-0.083,-,-,-0.141,120.000
'14:31:59.320',-0.083,-,-,-0.141,117.600
'14:31:59.328',-0.069,-,-,-0.155,116.000
'14:31:59.336',-0.056,-,-,-0.169,116.000
'14:31:59.344',-0.042,-,-,-0.169,115.200
'14:31:59.352',-0.028,-,-,-0.155,114.400
'14:31:59.360',-0.028,-,-,-0.169,113.600
'14:31:59.368',-0.014,-,-,-0.141,112.000
'14:31:59.376',0.000,-,-,-0.141,110.400
'14:31:59.384',0.000,-,-,-0.127,108.000
'14:31:59.392',0.014,-,-,-0.113,106.400
'14:31:59.400',0.014,-,-,-0.085,104.000
'14:31:59.408',0.014,-,-,-0.070,101.600
'14:31:59.416',0.028,-,-,-0.056,99.200
'14:31:59.424',0.028,-,-,-0.028,96.800
'14:31:59.432',0.028,-,-,-0.014,94.400
'14:31:59.440',0.028,-,-,0.000,92.000
'14:31:59.448',0.042,-,-,0.000,89.600
'14:31:59.456',0.042,-,-,0.028,87.200
'14:31:59.464',0.056,-,-,0.042,85.600
'14:31:59.472',0.069,-,-,0.056,84.800
'14:31:59.480',0.069,-,-,0.085,84.800
'14:31:59.488',0.069,-,-,0.085,84.800
'14:31:59.496',0.069,-,-,0.085,84.800
'14:31:59.504',0.083,-,-,0.085,84.800
'14:31:59.512',0.069,-,-,0.070,84.800
'14:31:59.520',0.069,-,-,0.085,84.000
'14:31:59.528',0.069,-,-,0.070,83.200
'14:31:59.536',0.069,-,-,0.085,82.400
'14:31:59.544',0.069,-,-,0.070,80.800
'14:31:59.552',0.069,-,-,0.085,80.000
'14:31:59.560',0.069,-,-,0.056,79.200
'14:31:59.568',0.056,-,-,0.070,78.400
'14:31:59.576',0.056,-,-,0.056,77.600
'14:31:59.584',0.069,-,-,0.056,77.600
'14:31:59.592',0.167,-,-,0.127,76.800
'14:31:59.600',0.375,-,-,0.338,76.000
'14:31:59.608',0.528,-,-,0.451,76.000
'14:31:59.616',0.542,-,-,0.000,75.200
'14:31:59.624',0.139,-,-,-0.465,74.400
'14:31:59.632',-0.042,-,-,-0.507,73.600
'14:31:59.640',-0.097,-,-,-0.310,73.600
'14:31:59.648',-0.069,-,-,-0.085,72.800
'14:31:59.656',-0.042,-,-,0.000,72.000
'14:31:59.664',-0.042,-,-,0.042,72.000
'14:31:59.672',-0.042,-,-,0.028,71.200
'14:31:59.680',-0.042,-,-,0.028,70.400
'14:31:59.688',-0.042,-,-,0.028,70.400
'14:31:59.696',-0.056,-,-,0.028,69.600
'14:31:59.704',-0.056,-,-,0.000,69.600
'14:31:59.712',-0.056,-,-,0.000,68.800
'14:31:59.720',-0.069,-,-,0.000,69.600
'14:31:59.728',-0.069,-,-,-0.014,70.400
'14:31:59.736',-0.069,-,-,-0.014,74.400
'14:31:59.744',-0.083,-,-,-0.028,80.800
'14:31:59.752',-0.083,-,-,-0.028,88.800
'14:31:59.760',-0.097,-,-,-0.056,98.400
'14:31:59.768',-0.097,-,-,-0.070,107.200
'14:31:59.776',-0.097,-,-,-0.113,113.600
'14:31:59.784',-0.125,-,-,-0.113,117.600
'14:31:59.792',-0.125,-,-,-0.127,117.600
'14:31:59.800',-0.139,-,-,-0.127,116.000
'14:31:59.808',-0.125,-,-,-0.141,114.400
'14:31:59.816',-0.139,-,-,-0.155,112.000
'14:31:59.824',-0.125,-,-,-0.169,110.400
'14:31:59.832',-0.083,-,-,-0.155,108.800
'14:31:59.840',-0.069,-,-,-0.141,108.000
'14:31:59.848',-0.042,-,-,-0.141,107.200
'14:31:59.856',-0.014,-,-,-0.113,106.400
'14:31:59.864',0.000,-,-,-0.070,104.800
'14:31:59.872',0.028,-,-,-0.056,103.200
'14:31:59.880',0.042,-,-,-0.028,101.600
'14:31:59.888',0.056,-,-,0.000,99.200
'14:31:59.896',0.069,-,-,0.014,96.000
'14:31:59.904',0.083,-,-,0.042,92.800
'14:31:59.912',0.083,-,-,0.056,89.600
'14:31:59.920',0.097,-,-,0.070,86.400
'14:31:59.928',0.097,-,-,0.085,84.000
'14:31:59.936',0.125,-,-,0.113,82.400
'14:31:59.944',0.139,-,-,0.127,81.600
'14:31:59.952',0.139,-,-,0.113,81.600
'14:31:59.960',0.153,-,-,0.127,81.600
'14:31:59.968',0.153,-,-,0.141,82.400
'14:31:59.976',0.139,-,-,0.141,82.400
'14:31:59.984',0.139,-,-,0.127,81.600
'14:31:59.992',0.125,-,-,0.127,81.600
'14:32:00.000',0.097,-,-,0.113,80.800
'14:32:00.008',0.083,-,-,0.085,80.000
'14:32:00.016',0.083,-,-,0.085,79.200
'14:32:00.024',0.069,-,-,0.085,79.200
'14:32:00.032',0.069,-,-,0.085,78.400
'14:32:00.040',0.056,-,-,0.085,77.600
'14:32:00.048',0.056,-,-,0.085,76.800
'14:32:00.056',0.056,-,-,0.070,76.800
'14:32:00.064',0.056,-,-,0.056,76.000
'14:32:00.072',0.069,-,-,0.070,75.200
'14:32:00.080',0.069,-,-,0.056,74.400
