'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP','CVP'
'37:33:49.216',-,0.024,-,-,-,-,75.600,34.320,45.000
'37:33:49.224',-,0.024,-,-,-,-,75.600,34.320,45.000
'37:33:49.232',-,0.024,-,-,-,-,75.600,33.960,45.000
'37:33:49.240',-,0.008,-,-,-,-,75.600,33.120,45.000
'37:33:49.248',-,0.008,-,-,-,-,75.600,32.760,45.000
'37:33:49.256',-,0.000,-,-,-,-,75.600,31.920,45.000
'37:33:49.264',-,0.000,-,-,-,-,75.600,31.080,45.000
'37:33:49.272',-,0.000,-,-,-,-,75.600,30.720,45.000
'37:33:49.280',-,0.000,-,-,-,-,75.600,30.360,45.000
'37:33:49.288',-,0.000,-,-,-,-,74.400,30.360,45.000
'37:33:49.296',-,0.000,-,-,-,-,74.400,29.880,45.000
'37:33:49.304',-,0.000,-,-,-,-,74.400,29.880,45.000
'37:33:49.312',-,0.000,-,-,-,-,73.200,30.360,45.000
'37:33:49.320',-,0.000,-,-,-,-,73.200,30.360,45.000
'37:33:49.328',-,0.000,-,-,-,-,73.200,30.360,45.000
'37:33:49.336',-,0.000,-,-,-,-,72.000,29.880,45.000
'37:33:49.344',-,0.000,-,-,-,-,72.000,29.880,45.000
'37:33:49.352',-,0.000,-,-,-,-,72.000,29.880,45.000
'37:33:49.360',-,0.000,-,-,-,-,72.000,29.880,45.000
'37:33:49.368',-,0.000,-,-,-,-,70.800,29.880,45.000
'37:33:49.376',-,0.000,-,-,-,-,70.800,29.880,45.000
'37:33:49.384',-,0.000,-,-,-,-,70.800,29.520,45.000
'37:33:49.392',-,0.000,-,-,-,-,69.600,29.160,45.000
'37:33:49.400',-,0.000,-,-,-,-,69.600,28.680,45.000
'37:33:49.408',-,0.000,-,-,-,-,69.600,28.320,45.000
'37:33:49.416',-,0.000,-,-,-,-,68.400,27.960,45.000
'37:33:49.424',-,0.000,-,-,-,-,68.400,27.480,45.000
'37:33:49.432',-,0.000,-,-,-,-,68.400,27.480,45.000
'37:33:49.440',-,0.000,-,-,-,-,67.200,27.480,45.000
'37:33:49.448',-,0.000,-,-,-,-,67.200,27.480,45.000
'37:33:49.456',-,0.000,-,-,-,-,67.200,27.120,45.000
'37:33:49.464',-,0.000,-,-,-,-,66.000,27.120,45.000
'37:33:49.472',-,0.000,-,-,-,-,66.000,27.120,45.000
'37:33:49.480',-,0.000,-,-,-,-,66.000,26.760,45.000
'37:33:49.488',-,0.000,-,-,-,-,64.800,26.280,45.000
'37:33:49.496',-,0.000,-,-,-,-,64.800,26.280,45.000
'37:33:49.504',-,-0.024,-,-,-,-,64.800,25.920,45.000
'37:33:49.512',-,-0.040,-,-,-,-,63.600,25.920,45.000
'37:33:49.520',-,0.024,-,-,-,-,63.600,25.920,45.000
'37:33:49.528',-,0.024,-,-,-,-,63.600,25.920,45.000
'37:33:49.536',-,0.008,-,-,-,-,62.400,25.560,45.000
'37:33:49.544',-,0.024,-,-,-,-,62.400,25.560,45.000
'37:33:49.552',-,0.040,-,-,-,-,61.200,25.560,45.000
'37:33:49.560',-,0.040,-,-,-,-,61.200,25.080,45.000
'37:33:49.568',-,0.056,-,-,-,-,61.200,25.080,45.000
'37:33:49.576',-,0.064,-,-,-,-,60.000,25.080,45.000
'37:33:49.584',-,0.056,-,-,-,-,60.000,24.720,45.000
'37:33:49.592',-,0.040,-,-,-,-,60.000,24.720,45.000
'37:33:49.600',-,0.024,-,-,-,-,60.000,24.720,45.000
'37:33:49.608',-,0.000,-,-,-,-,58.800,24.720,45.000
'37:33:49.616',-,-0.024,-,-,-,-,58.800,24.720,45.000
'37:33:49.624',-,-0.040,-,-,-,-,58.800,24.720,45.000
'37:33:49.632',-,-0.056,-,-,-,-,58.800,24.360,45.000
'37:33:49.640',-,-0.064,-,-,-,-,57.600,24.360,45.000
'37:33:49.648',-,-0.064,-,-,-,-,57.600,23.880,45.000
'37:33:49.656',-,-0.056,-,-,-,-,57.600,23.160,45.000
'37:33:49.664',-,-0.056,-,-,-,-,57.600,22.680,45.000
'37:33:49.672',-,-0.064,-,-,-,-,56.400,22.320,45.000
'37:33:49.680',-,-0.080,-,-,-,-,56.400,22.680,45.000
'37:33:49.688',-,-0.096,-,-,-,-,56.400,23.160,45.000
'37:33:49.696',-,-0.136,-,-,-,-,56.400,23.160,45.000
'37:33:49.704',-,-0.184,-,-,-,-,56.400,23.160,45.000
'37:33:49.712',-,-0.224,-,-,-,-,56.400,23.160,45.000
'37:33:49.720',-,-0.224,-,-,-,-,56.400,23.160,45.000
'37:33:49.728',-,-0.152,-,-,-,-,56.400,23.880,45.000
'37:33:49.736',-,-0.064,-,-,-,-,56.400,25.560,45.000
'37:33:49.744',-,0.040,-,-,-,-,56.400,28.320,45.000
'37:33:49.752',-,0.112,-,-,-,-,55.200,31.560,45.000
'37:33:49.760',-,0.128,-,-,-,-,55.200,32.760,45.000
'37:33:49.768',-,0.056,-,-,-,-,55.200,29.880,45.000
'37:33:49.776',-,0.000,-,-,-,-,55.200,23.520,45.000
'37:33:49.784',-,-0.024,-,-,-,-,55.200,17.160,45.000
'37:33:49.792',-,-0.008,-,-,-,-,54.000,13.920,45.000
'37:33:49.800',-,0.008,-,-,-,-,54.000,14.760,45.000
'37:33:49.808',-,0.024,-,-,-,-,54.000,19.560,45.000
'37:33:49.816',-,0.024,-,-,-,-,54.000,25.920,45.000
'37:33:49.824',-,0.024,-,-,-,-,54.000,32.760,45.000
'37:33:49.832',-,0.024,-,-,-,-,52.800,38.280,45.000
'37:33:49.840',-,0.024,-,-,-,-,52.800,41.880,45.000
'37:33:49.848',-,0.008,-,-,-,-,52.800,42.720,45.000
'37:33:49.856',-,0.000,-,-,-,-,52.800,41.880,45.000
'37:33:49.864',-,0.008,-,-,-,-,52.800,40.680,45.000
'37:33:49.872',-,0.008,-,-,-,-,52.800,39.960,45.000
'37:33:49.880',-,0.008,-,-,-,-,52.800,41.160,45.000
'37:33:49.888',-,0.008,-,-,-,-,52.800,43.080,45.000
'37:33:49.896',-,0.008,-,-,-,-,52.800,45.960,45.000
'37:33:49.904',-,0.008,-,-,-,-,52.800,48.360,45.000
'37:33:49.912',-,0.024,-,-,-,-,52.800,49.560,45.000
'37:33:49.920',-,0.024,-,-,-,-,54.000,49.560,45.000
'37:33:49.928',-,0.024,-,-,-,-,57.600,48.360,45.000
'37:33:49.936',-,0.024,-,-,-,-,63.600,47.160,45.000
'37:33:49.944',-,0.024,-,-,-,-,73.200,45.480,45.000
'37:33:49.952',-,0.040,-,-,-,-,82.800,45.120,45.000
'37:33:49.960',-,0.040,-,-,-,-,92.400,44.760,45.000
'37:33:49.968',-,0.040,-,-,-,-,100.800,44.760,45.000
'37:33:49.976',-,0.056,-,-,-,-,106.800,44.280,45.000
'37:33:49.984',-,0.056,-,-,-,-,110.400,43.920,45.000
'37:33:49.992',-,0.056,-,-,-,-,112.800,43.560,45.000
'37:33:50.000',-,0.056,-,-,-,-,114.000,43.560,45.000
'37:33:50.008',-,0.056,-,-,-,-,114.000,43.560,45.000
'37:33:50.016',-,0.056,-,-,-,-,112.800,43.560,45.000
'37:33:50.024',-,0.056,-,-,-,-,112.800,43.080,45.000
'37:33:50.032',-,0.040,-,-,-,-,111.600,42.360,45.000
'37:33:50.040',-,0.040,-,-,-,-,110.400,41.160,45.000
'37:33:50.048',-,0.040,-,-,-,-,110.400,39.960,45.000
'37:33:50.056',-,0.040,-,-,-,-,109.200,39.120,45.000
'37:33:50.064',-,0.024,-,-,-,-,108.000,37.920,45.000
'37:33:50.072',-,0.024,-,-,-,-,106.800,37.080,45.000
'37:33:50.080',-,0.024,-,-,-,-,105.600,36.720,45.000
'37:33:50.088',-,0.008,-,-,-,-,103.200,36.720,45.000
'37:33:50.096',-,0.008,-,-,-,-,102.000,37.080,45.000
'37:33:50.104',-,0.008,-,-,-,-,99.600,37.080,45.000
'37:33:50.112',-,0.008,-,-,-,-,97.200,37.080,45.000
'37:33:50.120',-,0.008,-,-,-,-,94.800,36.360,45.000
'37:33:50.128',-,0.000,-,-,-,-,92.400,35.520,45.000
'37:33:50.136',-,0.000,-,-,-,-,88.800,34.680,45.000
'37:33:50.144',-,0.008,-,-,-,-,85.200,33.960,45.000
'37:33:50.152',-,0.008,-,-,-,-,81.600,33.480,45.000
'37:33:50.160',-,0.008,-,-,-,-,78.000,33.120,45.000
'37:33:50.168',-,0.024,-,-,-,-,74.400,33.480,45.000
'37:33:50.176',-,0.024,-,-,-,-,72.000,34.320,45.000
'37:33:50.184',-,0.024,-,-,-,-,70.800,34.680,45.000
'37:33:50.192',-,0.040,-,-,-,-,72.000,34.680,45.000
'37:33:50.200',-,0.024,-,-,-,-,73.200,35.160,45.000
'37:33:50.208',-,0.024,-,-,-,-,74.400,34.680,45.000
'37:33:50.216',-,0.024,-,-,-,-,74.400,34.680,45.000
'37:33:50.224',-,0.024,-,-,-,-,75.600,34.320,45.000
'37:33:50.232',-,0.008,-,-,-,-,75.600,33.960,45.000
'37:33:50.240',-,0.008,-,-,-,-,75.600,33.120,45.000
'37:33:50.248',-,0.008,-,-,-,-,75.600,32.280,45.000
'37:33:50.256',-,0.000,-,-,-,-,75.600,31.560,45.000
'37:33:50.264',-,0.000,-,-,-,-,75.600,31.080,45.000
'37:33:50.272',-,0.000,-,-,-,-,74.400,30.720,45.000
'37:33:50.280',-,0.000,-,-,-,-,74.400,30.360,45.000
'37:33:50.288',-,0.000,-,-,-,-,74.400,30.360,45.000
'37:33:50.296',-,0.000,-,-,-,-,73.200,30.360,45.000
'37:33:50.304',-,0.000,-,-,-,-,73.200,30.360,45.000
'37:33:50.312',-,0.000,-,-,-,-,73.200,29.880,45.000
'37:33:50.320',-,0.000,-,-,-,-,72.000,29.520,45.000
'37:33:50.328',-,0.000,-,-,-,-,72.000,29.160,45.000
'37:33:50.336',-,-0.008,-,-,-,-,72.000,29.160,45.000
'37:33:50.344',-,-0.008,-,-,-,-,70.800,29.520,45.000
'37:33:50.352',-,0.000,-,-,-,-,70.800,29.880,45.000
'37:33:50.360',-,0.000,-,-,-,-,70.800,30.720,45.000
'37:33:50.368',-,0.000,-,-,-,-,69.600,30.720,45.000
'37:33:50.376',-,0.000,-,-,-,-,69.600,29.880,45.000
'37:33:50.384',-,0.000,-,-,-,-,69.600,29.520,45.000
'37:33:50.392',-,0.000,-,-,-,-,69.600,28.680,45.000
'37:33:50.400',-,0.000,-,-,-,-,68.400,28.320,45.000
'37:33:50.408',-,0.000,-,-,-,-,68.400,27.960,45.000
'37:33:50.416',-,0.000,-,-,-,-,68.400,27.960,45.000
'37:33:50.424',-,0.000,-,-,-,-,67.200,27.960,45.000
'37:33:50.432',-,0.000,-,-,-,-,67.200,27.480,45.000
'37:33:50.440',-,0.000,-,-,-,-,67.200,27.480,45.000
'37:33:50.448',-,0.000,-,-,-,-,66.000,27.120,45.000
'37:33:50.456',-,0.000,-,-,-,-,66.000,27.120,45.000
'37:33:50.464',-,0.000,-,-,-,-,66.000,27.120,45.000
'37:33:50.472',-,0.000,-,-,-,-,64.800,26.760,45.000
'37:33:50.480',-,0.000,-,-,-,-,64.800,26.760,45.000
'37:33:50.488',-,0.000,-,-,-,-,64.800,26.760,45.000
'37:33:50.496',-,0.000,-,-,-,-,63.600,26.280,45.000
'37:33:50.504',-,-0.024,-,-,-,-,63.600,26.280,45.000
'37:33:50.512',-,-0.040,-,-,-,-,63.600,25.920,45.000
'37:33:50.520',-,0.008,-,-,-,-,62.400,25.920,45.000
'37:33:50.528',-,0.024,-,-,-,-,62.400,25.920,45.000
'37:33:50.536',-,0.000,-,-,-,-,62.400,25.560,45.000
'37:33:50.544',-,0.000,-,-,-,-,61.200,25.560,45.000
'37:33:50.552',-,0.024,-,-,-,-,61.200,25.080,45.000
'37:33:50.560',-,0.040,-,-,-,-,61.200,25.080,45.000
'37:33:50.568',-,0.040,-,-,-,-,60.000,25.080,45.000
'37:33:50.576',-,0.056,-,-,-,-,60.000,24.720,45.000
'37:33:50.584',-,0.056,-,-,-,-,60.000,24.720,45.000
'37:33:50.592',-,0.040,-,-,-,-,58.800,24.720,45.000
'37:33:50.600',-,0.024,-,-,-,-,58.800,24.720,45.000
'37:33:50.608',-,0.008,-,-,-,-,58.800,24.720,45.000
'37:33:50.616',-,-0.008,-,-,-,-,57.600,24.720,45.000
'37:33:50.624',-,-0.024,-,-,-,-,57.600,24.720,45.000
'37:33:50.632',-,-0.040,-,-,-,-,57.600,24.360,45.000
'37:33:50.640',-,-0.056,-,-,-,-,57.600,23.880,45.000
'37:33:50.648',-,-0.064,-,-,-,-,56.400,23.520,45.000
'37:33:50.656',-,-0.056,-,-,-,-,56.400,23.160,45.000
'37:33:50.664',-,-0.056,-,-,-,-,56.400,22.680,45.000
'37:33:50.672',-,-0.064,-,-,-,-,56.400,22.680,45.000
'37:33:50.680',-,-0.080,-,-,-,-,56.400,23.160,45.000
'37:33:50.688',-,-0.096,-,-,-,-,56.400,23.160,45.000
'37:33:50.696',-,-0.136,-,-,-,-,56.400,23.160,45.000
'37:33:50.704',-,-0.184,-,-,-,-,56.400,23.160,45.000
'37:33:50.712',-,-0.224,-,-,-,-,55.200,23.160,45.000
'37:33:50.720',-,-0.224,-,-,-,-,55.200,23.160,45.000
'37:33:50.728',-,-0.152,-,-,-,-,55.200,23.520,45.000
'37:33:50.736',-,-0.056,-,-,-,-,55.200,25.080,45.000
'37:33:50.744',-,0.040,-,-,-,-,55.200,27.960,45.000
'37:33:50.752',-,0.112,-,-,-,-,55.200,31.080,45.000
'37:33:50.760',-,0.128,-,-,-,-,54.000,33.120,45.000
'37:33:50.768',-,0.056,-,-,-,-,54.000,31.080,45.000
'37:33:50.776',-,0.000,-,-,-,-,54.000,25.920,45.000
'37:33:50.784',-,-0.024,-,-,-,-,54.000,18.720,45.000
'37:33:50.792',-,-0.024,-,-,-,-,54.000,13.920,45.000
'37:33:50.800',-,0.008,-,-,-,-,54.000,13.920,45.000
'37:33:50.808',-,0.024,-,-,-,-,52.800,17.880,45.000
'37:33:50.816',-,0.024,-,-,-,-,52.800,24.720,45.000
'37:33:50.824',-,0.024,-,-,-,-,52.800,31.920,45.000
'37:33:50.832',-,0.024,-,-,-,-,52.800,38.280,45.000
'37:33:50.840',-,0.024,-,-,-,-,52.800,42.360,45.000
'37:33:50.848',-,0.008,-,-,-,-,52.800,43.560,45.000
'37:33:50.856',-,0.008,-,-,-,-,52.800,42.720,45.000
'37:33:50.864',-,0.008,-,-,-,-,51.600,41.520,45.000
'37:33:50.872',-,0.008,-,-,-,-,51.600,40.320,45.000
'37:33:50.880',-,0.008,-,-,-,-,51.600,40.680,45.000
'37:33:50.888',-,0.024,-,-,-,-,51.600,42.720,45.000
'37:33:50.896',-,0.008,-,-,-,-,51.600,45.480,45.000
'37:33:50.904',-,0.024,-,-,-,-,51.600,48.360,45.000
'37:33:50.912',-,0.024,-,-,-,-,52.800,49.920,45.000
'37:33:50.920',-,0.024,-,-,-,-,54.000,49.920,45.000
'37:33:50.928',-,0.024,-,-,-,-,57.600,48.720,45.000
'37:33:50.936',-,0.024,-,-,-,-,64.800,47.160,45.000
'37:33:50.944',-,0.040,-,-,-,-,73.200,45.480,45.000
'37:33:50.952',-,0.040,-,-,-,-,84.000,44.760,45.000
'37:33:50.960',-,0.040,-,-,-,-,93.600,44.280,45.000
'37:33:50.968',-,0.040,-,-,-,-,100.800,43.920,45.000
'37:33:50.976',-,0.056,-,-,-,-,106.800,43.920,45.000
'37:33:50.984',-,0.056,-,-,-,-,110.400,43.920,45.000
'37:33:50.992',-,0.056,-,-,-,-,112.800,43.920,45.000
'37:33:51.000',-,0.056,-,-,-,-,114.000,43.920,45.000
'37:33:51.008',-,0.056,-,-,-,-,112.800,43.560,45.000
'37:33:51.016',-,0.056,-,-,-,-,112.800,43.080,45.000
'37:33:51.024',-,0.056,-,-,-,-,111.600,42.360,45.000
'37:33:51.032',-,0.056,-,-,-,-,111.600,41.520,45.000
'37:33:51.040',-,0.040,-,-,-,-,110.400,40.680,45.000
'37:33:51.048',-,0.040,-,-,-,-,109.200,39.960,45.000
'37:33:51.056',-,0.040,-,-,-,-,108.000,38.760,45.000
'37:33:51.064',-,0.040,-,-,-,-,106.800,37.920,45.000
'37:33:51.072',-,0.024,-,-,-,-,105.600,37.080,45.000
'37:33:51.080',-,0.024,-,-,-,-,104.400,36.720,45.000
'37:33:51.088',-,0.024,-,-,-,-,102.000,37.080,45.000
'37:33:51.096',-,0.008,-,-,-,-,100.800,37.560,45.000
'37:33:51.104',-,0.008,-,-,-,-,98.400,37.560,45.000
'37:33:51.112',-,0.008,-,-,-,-,96.000,37.560,45.000
'37:33:51.120',-,0.008,-,-,-,-,93.600,36.360,45.000
'37:33:51.128',-,0.000,-,-,-,-,91.200,35.160,45.000
'37:33:51.136',-,0.000,-,-,-,-,88.800,33.960,45.000
'37:33:51.144',-,0.008,-,-,-,-,85.200,33.120,45.000
'37:33:51.152',-,0.008,-,-,-,-,81.600,32.760,45.000
'37:33:51.160',-,0.008,-,-,-,-,78.000,32.760,45.000
'37:33:51.168',-,0.008,-,-,-,-,74.400,33.480,45.000
'37:33:51.176',-,0.024,-,-,-,-,72.000,34.320,45.000
'37:33:51.184',-,0.024,-,-,-,-,70.800,34.680,45.000
'37:33:51.192',-,0.024,-,-,-,-,70.800,35.160,45.000
'37:33:51.200',-,0.024,-,-,-,-,72.000,34.680,45.000
'37:33:51.208',-,0.024,-,-,-,-,73.200,34.680,45.000
'37:33:51.216',-,0.008,-,-,-,-,74.400,34.320,45.000
'37:33:51.224',-,0.008,-,-,-,-,74.400,34.320,45.000
'37:33:51.232',-,0.008,-,-,-,-,74.400,33.480,45.000
'37:33:51.240',-,0.008,-,-,-,-,74.400,33.120,45.000
'37:33:51.248',-,0.000,-,-,-,-,74.400,32.280,45.000
'37:33:51.256',-,0.000,-,-,-,-,74.400,31.920,45.000
'37:33:51.264',-,0.000,-,-,-,-,74.400,31.560,45.000
'37:33:51.272',-,0.000,-,-,-,-,74.400,30.720,45.000
'37:33:51.280',-,0.000,-,-,-,-,74.400,30.360,45.000
'37:33:51.288',-,0.000,-,-,-,-,73.200,30.360,45.000
'37:33:51.296',-,0.000,-,-,-,-,73.200,29.880,45.000
'37:33:51.304',-,0.000,-,-,-,-,73.200,29.880,45.000
'37:33:51.312',-,0.000,-,-,-,-,72.000,29.880,45.000
'37:33:51.320',-,0.000,-,-,-,-,72.000,29.520,45.000
'37:33:51.328',-,0.000,-,-,-,-,72.000,29.520,45.000
'37:33:51.336',-,0.000,-,-,-,-,70.800,29.880,45.000
'37:33:51.344',-,-0.008,-,-,-,-,70.800,29.880,45.000
'37:33:51.352',-,0.000,-,-,-,-,70.800,30.360,45.000
'37:33:51.360',-,0.000,-,-,-,-,69.600,30.720,45.000
'37:33:51.368',-,0.000,-,-,-,-,69.600,30.360,45.000
'37:33:51.376',-,-0.008,-,-,-,-,69.600,29.880,45.000
'37:33:51.384',-,-0.008,-,-,-,-,69.600,29.160,45.000
'37:33:51.392',-,0.000,-,-,-,-,68.400,28.680,45.000
'37:33:51.400',-,0.000,-,-,-,-,68.400,28.320,45.000
'37:33:51.408',-,0.000,-,-,-,-,68.400,27.960,45.000
'37:33:51.416',-,0.000,-,-,-,-,67.200,27.480,45.000
'37:33:51.424',-,-0.008,-,-,-,-,67.200,27.480,45.000
'37:33:51.432',-,0.000,-,-,-,-,67.200,27.480,45.000
'37:33:51.440',-,0.000,-,-,-,-,66.000,27.480,45.000
'37:33:51.448',-,0.000,-,-,-,-,66.000,27.480,45.000
'37:33:51.456',-,0.000,-,-,-,-,66.000,27.120,45.000
'37:33:51.464',-,0.000,-,-,-,-,64.800,27.120,45.000
'37:33:51.472',-,0.000,-,-,-,-,64.800,26.760,45.000
'37:33:51.480',-,0.000,-,-,-,-,64.800,26.280,45.000
'37:33:51.488',-,0.000,-,-,-,-,63.600,26.280,45.000
'37:33:51.496',-,0.000,-,-,-,-,63.600,25.920,45.000
'37:33:51.504',-,-0.024,-,-,-,-,63.600,25.920,45.000
'37:33:51.512',-,-0.040,-,-,-,-,62.400,25.920,45.000
'37:33:51.520',-,0.008,-,-,-,-,62.400,25.920,45.000
'37:33:51.528',-,0.024,-,-,-,-,61.200,25.920,45.000
'37:33:51.536',-,0.000,-,-,-,-,61.200,25.560,45.000
'37:33:51.544',-,0.008,-,-,-,-,61.200,25.560,45.000
'37:33:51.552',-,0.024,-,-,-,-,60.000,25.080,45.000
'37:33:51.560',-,0.040,-,-,-,-,60.000,25.080,45.000
'37:33:51.568',-,0.040,-,-,-,-,60.000,25.080,45.000
'37:33:51.576',-,0.040,-,-,-,-,58.800,24.720,45.000
'37:33:51.584',-,0.056,-,-,-,-,58.800,24.720,45.000
'37:33:51.592',-,0.040,-,-,-,-,58.800,24.720,45.000
'37:33:51.600',-,0.024,-,-,-,-,58.800,24.720,45.000
'37:33:51.608',-,0.008,-,-,-,-,57.600,24.720,45.000
'37:33:51.616',-,-0.008,-,-,-,-,57.600,24.360,45.000
'37:33:51.624',-,-0.024,-,-,-,-,57.600,24.360,45.000
'37:33:51.632',-,-0.056,-,-,-,-,56.400,24.360,45.000
'37:33:51.640',-,-0.056,-,-,-,-,56.400,24.360,45.000
'37:33:51.648',-,-0.064,-,-,-,-,56.400,23.880,45.000
'37:33:51.656',-,-0.064,-,-,-,-,56.400,23.520,45.000
'37:33:51.664',-,-0.056,-,-,-,-,56.400,23.160,45.000
'37:33:51.672',-,-0.064,-,-,-,-,55.200,22.680,45.000
'37:33:51.680',-,-0.080,-,-,-,-,55.200,22.680,45.000
'37:33:51.688',-,-0.096,-,-,-,-,55.200,22.680,45.000
'37:33:51.696',-,-0.136,-,-,-,-,55.200,23.160,45.000
'37:33:51.704',-,-0.184,-,-,-,-,55.200,23.160,45.000
'37:33:51.712',-,-0.224,-,-,-,-,55.200,23.160,45.000
'37:33:51.720',-,-0.224,-,-,-,-,55.200,23.160,45.000
'37:33:51.728',-,-0.152,-,-,-,-,55.200,23.880,45.000
'37:33:51.736',-,-0.056,-,-,-,-,55.200,25.560,45.000
'37:33:51.744',-,0.040,-,-,-,-,54.000,27.960,45.000
'37:33:51.752',-,0.112,-,-,-,-,54.000,31.080,45.000
'37:33:51.760',-,0.128,-,-,-,-,54.000,32.760,45.000
'37:33:51.768',-,0.056,-,-,-,-,54.000,30.720,45.000
'37:33:51.776',-,0.000,-,-,-,-,54.000,25.080,45.000
'37:33:51.784',-,-0.024,-,-,-,-,52.800,18.360,45.000
'37:33:51.792',-,-0.024,-,-,-,-,52.800,14.280,45.000
'37:33:51.800',-,0.008,-,-,-,-,52.800,14.760,45.000
'37:33:51.808',-,0.024,-,-,-,-,52.800,19.080,45.000
'37:33:51.816',-,0.024,-,-,-,-,52.800,25.560,45.000
'37:33:51.824',-,0.024,-,-,-,-,52.800,32.280,45.000
'37:33:51.832',-,0.024,-,-,-,-,51.600,37.920,45.000
'37:33:51.840',-,0.024,-,-,-,-,51.600,41.880,45.000
'37:33:51.848',-,0.008,-,-,-,-,51.600,43.560,45.000
'37:33:51.856',-,0.000,-,-,-,-,51.600,43.080,45.000
'37:33:51.864',-,0.008,-,-,-,-,51.600,41.880,45.000
'37:33:51.872',-,0.008,-,-,-,-,51.600,41.160,45.000
'37:33:51.880',-,0.008,-,-,-,-,51.600,41.520,45.000
'37:33:51.888',-,0.024,-,-,-,-,51.600,43.080,45.000
'37:33:51.896',-,0.008,-,-,-,-,51.600,45.480,45.000
'37:33:51.904',-,0.008,-,-,-,-,51.600,47.520,45.000
'37:33:51.912',-,0.024,-,-,-,-,51.600,48.720,45.000
'37:33:51.920',-,0.024,-,-,-,-,52.800,49.080,45.000
'37:33:51.928',-,0.024,-,-,-,-,57.600,47.880,45.000
'37:33:51.936',-,0.024,-,-,-,-,64.800,46.680,45.000
'37:33:51.944',-,0.024,-,-,-,-,74.400,45.480,45.000
'37:33:51.952',-,0.040,-,-,-,-,84.000,44.760,45.000
'37:33:51.960',-,0.040,-,-,-,-,93.600,44.280,45.000
'37:33:51.968',-,0.040,-,-,-,-,100.800,43.920,45.000
'37:33:51.976',-,0.040,-,-,-,-,106.800,43.560,45.000
'37:33:51.984',-,0.040,-,-,-,-,110.400,43.080,45.000
'37:33:51.992',-,0.056,-,-,-,-,112.800,42.360,45.000
'37:33:52.000',-,0.056,-,-,-,-,112.800,42.360,45.000
'37:33:52.008',-,0.056,-,-,-,-,112.800,42.360,45.000
'37:33:52.016',-,0.056,-,-,-,-,112.800,42.360,45.000
'37:33:52.024',-,0.056,-,-,-,-,111.600,42.360,45.000
'37:33:52.032',-,0.040,-,-,-,-,110.400,41.880,45.000
'37:33:52.040',-,0.040,-,-,-,-,109.200,41.160,45.000
'37:33:52.048',-,0.040,-,-,-,-,109.200,40.320,45.000
'37:33:52.056',-,0.024,-,-,-,-,108.000,39.120,45.000
'37:33:52.064',-,0.024,-,-,-,-,106.800,37.920,45.000
'37:33:52.072',-,0.024,-,-,-,-,105.600,36.720,45.000
'37:33:52.080',-,0.008,-,-,-,-,103.200,35.880,45.000
'37:33:52.088',-,0.008,-,-,-,-,102.000,35.880,45.000
'37:33:52.096',-,0.008,-,-,-,-,100.800,36.360,45.000
'37:33:52.104',-,0.000,-,-,-,-,98.400,37.080,45.000
'37:33:52.112',-,0.000,-,-,-,-,96.000,37.080,45.000
'37:33:52.120',-,0.000,-,-,-,-,93.600,36.720,45.000
'37:33:52.128',-,0.000,-,-,-,-,91.200,35.880,45.000
'37:33:52.136',-,0.000,-,-,-,-,87.600,34.680,45.000
'37:33:52.144',-,0.000,-,-,-,-,84.000,33.480,45.000
'37:33:52.152',-,0.008,-,-,-,-,80.400,33.120,45.000
'37:33:52.160',-,0.008,-,-,-,-,76.800,33.480,45.000
'37:33:52.168',-,0.008,-,-,-,-,73.200,34.320,45.000
'37:33:52.176',-,0.008,-,-,-,-,70.800,35.160,45.000
'37:33:52.184',-,0.008,-,-,-,-,69.600,35.520,45.000
'37:33:52.192',-,0.008,-,-,-,-,69.600,35.520,45.000
'37:33:52.200',-,0.008,-,-,-,-,70.800,35.520,45.000
'37:33:52.208',-,0.008,-,-,-,-,73.200,35.520,45.000
'37:33:52.216',-,0.008,-,-,-,-,73.200,35.160,45.000
'37:33:52.224',-,0.008,-,-,-,-,74.400,35.160,45.000
'37:33:52.232',-,0.000,-,-,-,-,74.400,34.680,45.000
'37:33:52.240',-,0.000,-,-,-,-,74.400,34.320,45.000
'37:33:52.248',-,0.000,-,-,-,-,74.400,33.480,45.000
'37:33:52.256',-,0.000,-,-,-,-,74.400,32.760,45.000
'37:33:52.264',-,0.000,-,-,-,-,74.400,31.920,45.000
'37:33:52.272',-,0.000,-,-,-,-,74.400,31.560,45.000
'37:33:52.280',-,0.000,-,-,-,-,73.200,31.560,45.000
'37:33:52.288',-,0.000,-,-,-,-,73.200,31.560,45.000
'37:33:52.296',-,-0.008,-,-,-,-,73.200,31.920,45.000
'37:33:52.304',-,-0.008,-,-,-,-,72.000,32.280,45.000
'37:33:52.312',-,-0.008,-,-,-,-,72.000,32.280,45.000
'37:33:52.320',-,-0.008,-,-,-,-,72.000,32.280,45.000
'37:33:52.328',-,-0.008,-,-,-,-,70.800,32.280,45.000
'37:33:52.336',-,-0.008,-,-,-,-,70.800,31.920,45.000
'37:33:52.344',-,-0.008,-,-,-,-,70.800,31.920,45.000
'37:33:52.352',-,-0.008,-,-,-,-,70.800,32.280,45.000
'37:33:52.360',-,-0.008,-,-,-,-,69.600,32.280,45.000
'37:33:52.368',-,-0.008,-,-,-,-,69.600,32.280,45.000
'37:33:52.376',-,-0.008,-,-,-,-,69.600,31.920,45.000
