'Elapsed time','II','III','AVF','V','ABP'
'13:56:11.704',-0.042,-,-,-0.014,64.000
'13:56:11.712',-0.042,-,-,0.000,64.000
'13:56:11.720',-0.042,-,-,-0.014,63.200
'13:56:11.728',-0.042,-,-,-0.014,63.200
'13:56:11.736',-0.042,-,-,-0.014,64.000
'13:56:11.744',-0.056,-,-,-0.028,67.200
'13:56:11.752',-0.069,-,-,-0.028,73.600
'13:56:11.760',-0.069,-,-,-0.056,84.000
'13:56:11.768',-0.069,-,-,-0.042,97.600
'13:56:11.776',-0.069,-,-,-0.070,111.200
'13:56:11.784',-0.083,-,-,-0.070,121.600
'13:56:11.792',-0.097,-,-,-0.085,128.000
'13:56:11.800',-0.125,-,-,-0.127,128.800
'13:56:11.808',-0.125,-,-,-0.127,127.200
'13:56:11.816',-0.097,-,-,-0.141,122.400
'13:56:11.824',-0.097,-,-,-0.127,118.400
'13:56:11.832',-0.083,-,-,-0.141,114.400
'13:56:11.840',-0.069,-,-,-0.127,110.400
'13:56:11.848',-0.056,-,-,-0.127,108.000
'13:56:11.856',-0.042,-,-,-0.127,106.400
'13:56:11.864',-0.014,-,-,-0.113,104.800
'13:56:11.872',0.000,-,-,-0.113,104.000
'13:56:11.880',0.028,-,-,-0.085,102.400
'13:56:11.888',0.042,-,-,-0.056,100.800
'13:56:11.896',0.056,-,-,-0.042,99.200
'13:56:11.904',0.069,-,-,-0.028,96.800
'13:56:11.912',0.069,-,-,-0.014,94.400
'13:56:11.920',0.083,-,-,0.000,92.800
'13:56:11.928',0.083,-,-,0.000,90.400
'13:56:11.936',0.083,-,-,0.028,87.200
'13:56:11.944',0.083,-,-,0.028,84.800
'13:56:11.952',0.069,-,-,0.028,83.200
'13:56:11.960',0.069,-,-,0.028,81.600
'13:56:11.968',0.056,-,-,0.042,80.800
'13:56:11.976',0.056,-,-,0.056,80.800
'13:56:11.984',0.042,-,-,0.056,81.600
'13:56:11.992',0.028,-,-,0.056,82.400
'13:56:12.000',0.042,-,-,0.056,82.400
'13:56:12.008',0.042,-,-,0.056,83.200
'13:56:12.016',0.042,-,-,0.056,82.400
'13:56:12.024',0.042,-,-,0.056,82.400
'13:56:12.032',0.042,-,-,0.042,81.600
'13:56:12.040',0.056,-,-,0.056,80.800
'13:56:12.048',0.056,-,-,0.056,80.000
'13:56:12.056',0.056,-,-,0.056,79.200
'13:56:12.064',0.042,-,-,0.056,78.400
'13:56:12.072',0.042,-,-,0.056,77.600
'13:56:12.080',0.056,-,-,0.056,76.800
'13:56:12.088',0.042,-,-,0.070,76.000
'13:56:12.096',0.042,-,-,0.056,75.200
'13:56:12.104',0.042,-,-,0.085,75.200
'13:56:12.112',0.042,-,-,0.056,74.400
'13:56:12.120',0.042,-,-,0.056,73.600
'13:56:12.128',0.042,-,-,0.056,73.600
'13:56:12.136',0.042,-,-,0.056,72.800
'13:56:12.144',0.042,-,-,0.042,72.800
'13:56:12.152',0.042,-,-,0.056,72.000
'13:56:12.160',0.042,-,-,0.042,72.000
'13:56:12.168',0.028,-,-,0.042,71.200
'13:56:12.176',0.028,-,-,0.056,71.200
'13:56:12.184',0.014,-,-,0.042,70.400
'13:56:12.192',0.014,-,-,0.042,70.400
'13:56:12.200',0.042,-,-,0.056,69.600
'13:56:12.208',0.194,-,-,0.155,69.600
'13:56:12.216',0.458,-,-,0.380,68.800
'13:56:12.224',0.583,-,-,0.521,68.800
'13:56:12.232',0.361,-,-,0.042,68.000
'13:56:12.240',0.056,-,-,-0.408,68.000
'13:56:12.248',-0.083,-,-,-0.479,67.200
'13:56:12.256',-0.139,-,-,-0.338,67.200
'13:56:12.264',-0.125,-,-,-0.169,66.400
'13:56:12.272',-0.083,-,-,-0.042,66.400
'13:56:12.280',-0.069,-,-,-0.014,66.400
'13:56:12.288',-0.069,-,-,0.000,65.600
'13:56:12.296',-0.069,-,-,-0.014,65.600
'13:56:12.304',-0.069,-,-,-0.028,65.600
'13:56:12.312',-0.083,-,-,-0.028,64.800
'13:56:12.320',-0.097,-,-,-0.028,64.800
'13:56:12.328',-0.097,-,-,-0.028,66.400
'13:56:12.336',-0.097,-,-,-0.056,69.600
'13:56:12.344',-0.097,-,-,-0.056,75.200
'13:56:12.352',-0.125,-,-,-0.070,84.800
'13:56:12.360',-0.125,-,-,-0.070,96.000
'13:56:12.368',-0.125,-,-,-0.113,107.200
'13:56:12.376',-0.139,-,-,-0.113,116.000
'13:56:12.384',-0.139,-,-,-0.113,121.600
'13:56:12.392',-0.139,-,-,-0.141,123.200
'13:56:12.400',-0.139,-,-,-0.141,122.400
'13:56:12.408',-0.153,-,-,-0.155,119.200
'13:56:12.416',-0.153,-,-,-0.169,115.200
'13:56:12.424',-0.153,-,-,-0.169,112.000
'13:56:12.432',-0.139,-,-,-0.183,109.600
'13:56:12.440',-0.097,-,-,-0.169,107.200
'13:56:12.448',-0.083,-,-,-0.155,105.600
'13:56:12.456',-0.056,-,-,-0.141,104.000
'13:56:12.464',-0.028,-,-,-0.127,103.200
'13:56:12.472',0.000,-,-,-0.085,101.600
'13:56:12.480',0.014,-,-,-0.070,100.000
'13:56:12.488',0.028,-,-,-0.028,98.400
'13:56:12.496',0.056,-,-,-0.014,96.000
'13:56:12.504',0.069,-,-,0.000,93.600
'13:56:12.512',0.069,-,-,0.028,90.400
'13:56:12.520',0.083,-,-,0.042,88.000
'13:56:12.528',0.083,-,-,0.056,85.600
'13:56:12.536',0.097,-,-,0.085,83.200
'13:56:12.544',0.097,-,-,0.113,81.600
'13:56:12.552',0.097,-,-,0.113,80.800
'13:56:12.560',0.097,-,-,0.113,80.800
'13:56:12.568',0.097,-,-,0.113,80.800
'13:56:12.576',0.083,-,-,0.113,80.800
'13:56:12.584',0.083,-,-,0.085,81.600
'13:56:12.592',0.083,-,-,0.085,80.800
'13:56:12.600',0.069,-,-,0.085,80.800
'13:56:12.608',0.069,-,-,0.070,80.000
'13:56:12.616',0.069,-,-,0.056,79.200
'13:56:12.624',0.069,-,-,0.070,79.200
'13:56:12.632',0.083,-,-,0.085,78.400
'13:56:12.640',0.083,-,-,0.070,77.600
'13:56:12.648',0.083,-,-,0.085,76.800
'13:56:12.656',0.083,-,-,0.085,76.000
'13:56:12.664',0.083,-,-,0.070,76.000
'13:56:12.672',0.083,-,-,0.085,75.200
'13:56:12.680',0.097,-,-,0.085,74.400
'13:56:12.688',0.097,-,-,0.085,74.400
'13:56:12.696',0.097,-,-,0.085,73.600
'13:56:12.704',0.097,-,-,0.085,72.800
'13:56:12.712',0.097,-,-,0.085,72.800
'13:56:12.720',0.097,-,-,0.085,72.000
'13:56:12.728',0.097,-,-,0.085,71.200
'13:56:12.736',0.125,-,-,0.085,71.200
'13:56:12.744',0.097,-,-,0.113,70.400
'13:56:12.752',0.097,-,-,0.085,69.600
'13:56:12.760',0.083,-,-,0.085,69.600
'13:56:12.768',0.069,-,-,0.070,68.800
'13:56:12.776',0.069,-,-,0.085,68.000
'13:56:12.784',0.083,-,-,0.056,68.000
'13:56:12.792',0.083,-,-,0.056,67.200
'13:56:12.800',0.056,-,-,0.141,67.200
'13:56:12.808',0.056,-,-,0.042,67.200
'13:56:12.816',0.069,-,-,0.056,66.400
'13:56:12.824',0.083,-,-,0.056,66.400
'13:56:12.832',0.083,-,-,0.070,65.600
'13:56:12.840',0.083,-,-,0.056,65.600
'13:56:12.848',0.083,-,-,0.056,65.600
'13:56:12.856',0.083,-,-,0.056,64.800
'13:56:12.864',0.083,-,-,0.056,64.800
'13:56:12.872',0.097,-,-,0.056,64.000
'13:56:12.880',0.097,-,-,0.070,64.000
'13:56:12.888',0.125,-,-,0.085,64.000
'13:56:12.896',0.125,-,-,0.056,63.200
'13:56:12.904',0.097,-,-,0.070,63.200
'13:56:12.912',0.097,-,-,0.056,62.400
'13:56:12.920',0.083,-,-,0.056,62.400
'13:56:12.928',0.083,-,-,0.042,62.400
'13:56:12.936',0.069,-,-,0.056,61.600
'13:56:12.944',0.069,-,-,0.042,61.600
'13:56:12.952',0.069,-,-,0.056,60.800
'13:56:12.960',0.069,-,-,0.042,60.800
'13:56:12.968',0.083,-,-,0.042,60.800
'13:56:12.976',0.167,-,-,0.056,60.800
'13:56:12.984',0.361,-,-,0.239,60.000
'13:56:12.992',0.569,-,-,0.451,60.000
'13:56:13.000',0.597,-,-,0.465,60.000
'13:56:13.008',0.292,-,-,-0.113,60.000
'13:56:13.016',0.069,-,-,-0.366,59.200
'13:56:13.024',-0.028,-,-,-0.282,59.200
'13:56:13.032',-0.056,-,-,-0.239,59.200
'13:56:13.040',-0.028,-,-,-0.113,58.400
'13:56:13.048',0.000,-,-,-0.028,58.400
'13:56:13.056',0.000,-,-,0.000,58.400
'13:56:13.064',0.000,-,-,0.000,58.400
'13:56:13.072',0.000,-,-,-0.014,57.600
'13:56:13.080',0.000,-,-,-0.014,57.600
'13:56:13.088',0.000,-,-,-0.028,57.600
'13:56:13.096',-0.014,-,-,-0.028,58.400
'13:56:13.104',-0.014,-,-,-0.042,60.800
'13:56:13.112',-0.014,-,-,-0.056,65.600
'13:56:13.120',-0.014,-,-,-0.042,75.200
'13:56:13.128',-0.014,-,-,-0.056,86.400
'13:56:13.136',-0.014,-,-,-0.056,99.200
'13:56:13.144',-0.014,-,-,-0.070,109.600
'13:56:13.152',-0.028,-,-,-0.070,116.000
'13:56:13.160',-0.028,-,-,-0.085,119.200
'13:56:13.168',-0.042,-,-,-0.113,118.400
'13:56:13.176',-0.042,-,-,-0.127,115.200
'13:56:13.184',-0.056,-,-,-0.141,111.200
'13:56:13.192',-0.042,-,-,-0.141,107.200
'13:56:13.200',-0.042,-,-,-0.141,104.000
'13:56:13.208',-0.028,-,-,-0.169,101.600
'13:56:13.216',0.000,-,-,-0.141,99.200
'13:56:13.224',0.000,-,-,-0.141,97.600
'13:56:13.232',0.014,-,-,-0.113,96.800
'13:56:13.240',0.014,-,-,-0.113,95.200
'13:56:13.248',0.042,-,-,-0.113,94.400
'13:56:13.256',0.056,-,-,-0.085,92.800
'13:56:13.264',0.056,-,-,-0.070,90.400
'13:56:13.272',0.069,-,-,-0.028,88.800
'13:56:13.280',0.069,-,-,-0.028,86.400
'13:56:13.288',0.069,-,-,0.000,84.000
'13:56:13.296',0.069,-,-,0.000,81.600
'13:56:13.304',0.069,-,-,0.028,79.200
'13:56:13.312',0.069,-,-,0.028,76.800
'13:56:13.320',0.083,-,-,0.056,74.400
'13:56:13.328',0.083,-,-,0.070,72.800
'13:56:13.336',0.083,-,-,0.085,72.800
'13:56:13.344',0.083,-,-,0.085,72.800
'13:56:13.352',0.069,-,-,0.127,72.800
'13:56:13.360',0.069,-,-,0.113,73.600
'13:56:13.368',0.069,-,-,0.085,74.400
'13:56:13.376',0.056,-,-,0.085,74.400
'13:56:13.384',0.056,-,-,0.056,74.400
'13:56:13.392',0.056,-,-,0.056,73.600
'13:56:13.400',0.056,-,-,0.056,72.800
'13:56:13.408',0.042,-,-,0.042,72.000
'13:56:13.416',0.042,-,-,0.056,71.200
'13:56:13.424',0.042,-,-,0.056,70.400
'13:56:13.432',0.028,-,-,0.042,69.600
'13:56:13.440',0.028,-,-,0.056,68.800
'13:56:13.448',0.042,-,-,0.028,68.800
'13:56:13.456',0.028,-,-,0.042,68.000
'13:56:13.464',0.028,-,-,0.042,67.200
'13:56:13.472',0.028,-,-,0.056,67.200
'13:56:13.480',0.042,-,-,0.042,66.400
'13:56:13.488',0.056,-,-,0.056,66.400
'13:56:13.496',0.042,-,-,0.056,65.600
'13:56:13.504',0.028,-,-,0.056,65.600
'13:56:13.512',0.028,-,-,0.056,64.800
'13:56:13.520',0.028,-,-,0.056,64.800
'13:56:13.528',0.028,-,-,0.056,64.000
'13:56:13.536',0.028,-,-,0.056,64.000
'13:56:13.544',0.028,-,-,0.070,63.200
'13:56:13.552',0.028,-,-,0.056,62.400
'13:56:13.560',0.028,-,-,0.056,62.400
'13:56:13.568',0.028,-,-,0.056,61.600
'13:56:13.576',0.014,-,-,0.070,61.600
'13:56:13.584',0.014,-,-,0.042,60.800
'13:56:13.592',0.000,-,-,0.028,60.800
'13:56:13.600',-0.014,-,-,0.028,60.000
'13:56:13.608',-0.014,-,-,0.028,60.000
'13:56:13.616',-0.028,-,-,0.000,60.000
'13:56:13.624',-0.028,-,-,0.014,59.200
'13:56:13.632',-0.042,-,-,0.000,59.200
'13:56:13.640',-0.028,-,-,0.000,59.200
'13:56:13.648',-0.042,-,-,0.000,58.400
'13:56:13.656',-0.042,-,-,0.000,58.400
'13:56:13.664',-0.028,-,-,0.014,58.400
'13:56:13.672',-0.014,-,-,0.000,58.400
'13:56:13.680',0.014,-,-,0.028,58.400
'13:56:13.688',0.153,-,-,0.169,58.400
'13:56:13.696',0.389,-,-,0.338,58.400
'13:56:13.704',0.500,-,-,0.423,57.600
'13:56:13.712',0.319,-,-,0.070,57.600
'13:56:13.720',0.097,-,-,-0.239,57.600
'13:56:13.728',-0.042,-,-,-0.282,56.800
'13:56:13.736',-0.139,-,-,-0.239,56.800
'13:56:13.744',-0.153,-,-,-0.141,56.000
'13:56:13.752',-0.097,-,-,-0.056,56.000
'13:56:13.760',-0.083,-,-,-0.014,56.000
'13:56:13.768',-0.097,-,-,0.000,55.200
'13:56:13.776',-0.097,-,-,-0.014,55.200
'13:56:13.784',-0.139,-,-,-0.056,54.400
'13:56:13.792',-0.153,-,-,-0.028,54.400
'13:56:13.800',-0.153,-,-,-0.070,54.400
'13:56:13.808',-0.153,-,-,-0.070,54.400
'13:56:13.816',-0.167,-,-,-0.070,56.000
'13:56:13.824',-0.167,-,-,-0.113,60.000
'13:56:13.832',-0.181,-,-,-0.113,66.400
'13:56:13.840',-0.181,-,-,-0.127,76.000
'13:56:13.848',-0.194,-,-,-0.141,87.200
'13:56:13.856',-0.208,-,-,-0.127,96.800
'13:56:13.864',-0.236,-,-,-0.169,104.800
'13:56:13.872',-0.236,-,-,-0.169,109.600
'13:56:13.880',-0.208,-,-,-0.169,111.200
'13:56:13.888',-0.208,-,-,-0.169,110.400
'13:56:13.896',-0.208,-,-,-0.183,108.800
'13:56:13.904',-0.208,-,-,-0.197,105.600
'13:56:13.912',-0.194,-,-,-0.197,102.400
'13:56:13.920',-0.167,-,-,-0.197,100.000
'13:56:13.928',-0.153,-,-,-0.183,97.600
'13:56:13.936',-0.139,-,-,-0.169,96.000
'13:56:13.944',-0.125,-,-,-0.183,94.400
'13:56:13.952',-0.097,-,-,-0.169,92.800
'13:56:13.960',-0.083,-,-,-0.169,92.000
'13:56:13.968',-0.069,-,-,-0.141,90.400
'13:56:13.976',-0.056,-,-,-0.127,89.600
'13:56:13.984',-0.042,-,-,-0.113,88.000
'13:56:13.992',-0.028,-,-,-0.070,85.600
'13:56:14.000',-0.014,-,-,-0.028,83.200
'13:56:14.008',-0.014,-,-,-0.014,80.800
'13:56:14.016',-0.014,-,-,0.000,78.400
'13:56:14.024',-0.014,-,-,0.000,76.800
'13:56:14.032',0.000,-,-,0.028,75.200
'13:56:14.040',0.000,-,-,0.028,73.600
'13:56:14.048',0.014,-,-,0.042,73.600
'13:56:14.056',0.014,-,-,0.028,73.600
'13:56:14.064',0.028,-,-,0.042,74.400
'13:56:14.072',0.028,-,-,0.056,74.400
'13:56:14.080',0.042,-,-,0.056,75.200
'13:56:14.088',0.042,-,-,0.056,75.200
'13:56:14.096',0.056,-,-,0.056,75.200
'13:56:14.104',0.069,-,-,0.056,75.200
'13:56:14.112',0.069,-,-,0.056,74.400
'13:56:14.120',0.069,-,-,0.056,73.600
'13:56:14.128',0.069,-,-,0.042,73.600
'13:56:14.136',0.069,-,-,0.042,72.800
'13:56:14.144',0.069,-,-,0.042,72.000
'13:56:14.152',0.056,-,-,0.028,72.000
'13:56:14.160',0.056,-,-,0.042,71.200
'13:56:14.168',0.056,-,-,0.042,70.400
'13:56:14.176',0.056,-,-,0.056,70.400
'13:56:14.184',0.056,-,-,0.056,69.600
'13:56:14.192',0.042,-,-,0.056,68.800
'13:56:14.200',0.028,-,-,0.056,68.800
'13:56:14.208',0.028,-,-,0.056,68.000
'13:56:14.216',0.014,-,-,0.042,68.000
'13:56:14.224',0.014,-,-,0.056,67.200
'13:56:14.232',0.014,-,-,0.042,67.200
'13:56:14.240',0.014,-,-,0.042,66.400
'13:56:14.248',0.028,-,-,0.042,66.400
'13:56:14.256',0.028,-,-,0.113,65.600
'13:56:14.264',0.014,-,-,0.028,65.600
'13:56:14.272',0.028,-,-,0.042,64.800
'13:56:14.280',0.042,-,-,0.056,64.800
'13:56:14.288',0.056,-,-,0.056,64.000
'13:56:14.296',0.056,-,-,0.056,64.000
'13:56:14.304',0.042,-,-,0.056,63.200
'13:56:14.312',0.042,-,-,0.042,63.200
'13:56:14.320',0.042,-,-,0.056,62.400
'13:56:14.328',0.042,-,-,0.042,62.400
'13:56:14.336',0.028,-,-,0.028,61.600
'13:56:14.344',0.028,-,-,0.028,61.600
'13:56:14.352',0.042,-,-,0.042,61.600
'13:56:14.360',0.042,-,-,0.042,61.600
'13:56:14.368',0.042,-,-,0.056,60.800
'13:56:14.376',0.028,-,-,0.056,60.800
'13:56:14.384',0.014,-,-,0.056,60.800
'13:56:14.392',0.014,-,-,0.042,60.800
'13:56:14.400',0.014,-,-,0.042,60.000
'13:56:14.408',0.014,-,-,0.042,60.000
'13:56:14.416',0.014,-,-,0.042,60.000
'13:56:14.424',0.000,-,-,0.028,60.000
'13:56:14.432',0.000,-,-,0.028,59.200
'13:56:14.440',0.000,-,-,0.028,59.200
'13:56:14.448',0.014,-,-,0.028,59.200
'13:56:14.456',0.014,-,-,0.028,58.400
'13:56:14.464',0.014,-,-,0.042,58.400
'13:56:14.472',0.014,-,-,0.042,58.400
'13:56:14.480',0.042,-,-,0.000,57.600
'13:56:14.488',0.042,-,-,0.056,57.600
'13:56:14.496',-0.097,-,-,0.056,56.800
'13:56:14.504',-0.278,-,-,0.028,56.800
'13:56:14.512',-0.486,-,-,-0.127,56.800
'13:56:14.520',-0.722,-,-,-0.451,56.000
'13:56:14.528',-0.986,-,-,-0.817,56.000
'13:56:14.536',-1.194,-,-,-1.155,56.000
'13:56:14.544',-1.236,-,-,-1.282,56.000
'13:56:14.552',-0.958,-,-,-1.169,56.000
'13:56:14.560',-0.597,-,-,-0.873,55.200
'13:56:14.568',-0.208,-,-,-0.451,55.200
'13:56:14.576',0.042,-,-,-0.113,55.200
'13:56:14.584',0.167,-,-,0.085,55.200
'13:56:14.592',0.208,-,-,0.169,55.200
'13:56:14.600',0.236,-,-,0.169,55.200
'13:56:14.608',0.236,-,-,0.169,55.200
'13:56:14.616',0.250,-,-,0.169,55.200
'13:56:14.624',0.250,-,-,0.169,54.400
'13:56:14.632',0.250,-,-,0.169,54.400
'13:56:14.640',0.264,-,-,0.169,54.400
'13:56:14.648',0.278,-,-,0.155,54.400
'13:56:14.656',0.292,-,-,0.169,56.000
'13:56:14.664',0.306,-,-,0.155,58.400
'13:56:14.672',0.306,-,-,0.155,64.000
'13:56:14.680',0.319,-,-,0.141,71.200
'13:56:14.688',0.319,-,-,0.155,80.800
'13:56:14.696',0.347,-,-,0.141,89.600
'13:56:14.704',0.347,-,-,0.127,97.600
'13:56:14.712',0.361,-,-,0.127,104.000
'13:56:14.720',0.361,-,-,0.127,108.000
'13:56:14.728',0.375,-,-,0.127,108.800
'13:56:14.736',0.389,-,-,0.127,108.800
'13:56:14.744',0.403,-,-,0.141,107.200
'13:56:14.752',0.403,-,-,0.155,105.600
'13:56:14.760',0.403,-,-,0.155,103.200
'13:56:14.768',0.389,-,-,0.155,101.600
'13:56:14.776',0.389,-,-,0.155,100.000
'13:56:14.784',0.361,-,-,0.155,98.400
'13:56:14.792',0.319,-,-,0.155,96.800
'13:56:14.800',0.278,-,-,0.127,95.200
'13:56:14.808',0.250,-,-,0.113,94.400
'13:56:14.816',0.194,-,-,0.085,92.800
'13:56:14.824',0.167,-,-,0.070,90.400
'13:56:14.832',0.139,-,-,0.056,88.000
'13:56:14.840',0.125,-,-,0.056,85.600
'13:56:14.848',0.097,-,-,0.056,83.200
'13:56:14.856',0.083,-,-,0.042,80.800
'13:56:14.864',0.069,-,-,0.056,78.400
'13:56:14.872',0.042,-,-,0.042,76.000
'13:56:14.880',0.042,-,-,0.042,74.400
'13:56:14.888',0.028,-,-,0.056,73.600
'13:56:14.896',0.042,-,-,0.042,73.600
'13:56:14.904',0.042,-,-,0.042,73.600
'13:56:14.912',0.042,-,-,0.042,74.400
'13:56:14.920',0.042,-,-,0.042,74.400
'13:56:14.928',0.042,-,-,0.042,75.200
'13:56:14.936',0.042,-,-,0.028,75.200
'13:56:14.944',0.042,-,-,0.042,75.200
'13:56:14.952',0.042,-,-,0.042,75.200
'13:56:14.960',0.042,-,-,0.042,74.400
'13:56:14.968',0.042,-,-,0.028,74.400
'13:56:14.976',0.028,-,-,0.042,73.600
'13:56:14.984',0.028,-,-,0.042,72.800
'13:56:14.992',0.028,-,-,0.042,72.000
'13:56:15.000',0.028,-,-,0.042,71.200
'13:56:15.008',0.028,-,-,0.042,70.400
'13:56:15.016',0.014,-,-,0.042,70.400
'13:56:15.024',0.000,-,-,0.028,69.600
'13:56:15.032',0.000,-,-,0.028,68.800
'13:56:15.040',0.000,-,-,0.028,68.000
'13:56:15.048',-0.014,-,-,0.014,68.000
'13:56:15.056',-0.014,-,-,0.028,67.200
'13:56:15.064',-0.028,-,-,0.028,67.200
'13:56:15.072',-0.014,-,-,0.000,66.400
'13:56:15.080',-0.014,-,-,0.014,66.400
'13:56:15.088',-0.014,-,-,0.000,65.600
'13:56:15.096',-0.014,-,-,0.028,65.600
'13:56:15.104',0.000,-,-,0.000,65.600
'13:56:15.112',0.000,-,-,0.014,64.800
'13:56:15.120',0.000,-,-,0.000,64.800
'13:56:15.128',0.000,-,-,0.028,64.800
'13:56:15.136',0.000,-,-,0.014,64.000
'13:56:15.144',0.000,-,-,0.028,64.000
'13:56:15.152',0.014,-,-,0.028,64.000
'13:56:15.160',0.014,-,-,0.028,63.200
'13:56:15.168',0.014,-,-,0.028,63.200
'13:56:15.176',0.028,-,-,0.028,63.200
'13:56:15.184',0.028,-,-,0.028,63.200
'13:56:15.192',0.028,-,-,0.028,62.400
'13:56:15.200',0.028,-,-,0.028,62.400
'13:56:15.208',0.014,-,-,0.042,62.400
'13:56:15.216',0.000,-,-,0.028,61.600
'13:56:15.224',-0.014,-,-,0.028,61.600
'13:56:15.232',0.000,-,-,-0.028,60.800
'13:56:15.240',-0.069,-,-,0.042,60.800
'13:56:15.248',-0.236,-,-,0.000,60.800
'13:56:15.256',-0.431,-,-,-0.070,60.000
'13:56:15.264',-0.639,-,-,-0.352,60.000
'13:56:15.272',-0.875,-,-,-0.704,60.000
'13:56:15.280',-1.125,-,-,-1.028,60.000
'13:56:15.288',-1.264,-,-,-1.296,59.200
'13:56:15.296',-1.264,-,-,-1.352,59.200
'13:56:15.304',-0.931,-,-,-1.169,59.200
'13:56:15.312',-0.583,-,-,-0.873,59.200
'13:56:15.320',-0.264,-,-,-0.465,58.400
'13:56:15.328',-0.042,-,-,-0.239,58.400
'13:56:15.336',0.097,-,-,-0.014,58.400
'13:56:15.344',0.236,-,-,0.127,58.400
'13:56:15.352',0.292,-,-,0.225,58.400
'13:56:15.360',0.319,-,-,0.239,57.600
'13:56:15.368',0.319,-,-,0.239,57.600
'13:56:15.376',0.347,-,-,0.254,57.600
'13:56:15.384',0.361,-,-,0.239,57.600
'13:56:15.392',0.361,-,-,0.254,56.800
'13:56:15.400',0.361,-,-,0.239,56.800
'13:56:15.408',0.361,-,-,0.225,58.400
'13:56:15.416',0.375,-,-,0.197,60.000
'13:56:15.424',0.375,-,-,0.225,64.800
'13:56:15.432',0.389,-,-,0.197,71.200
'13:56:15.440',0.389,-,-,0.197,80.000
'13:56:15.448',0.403,-,-,0.225,88.800
'13:56:15.456',0.431,-,-,0.197,96.800
'13:56:15.464',0.458,-,-,0.225,102.400
'13:56:15.472',0.472,-,-,0.239,106.400
'13:56:15.480',0.458,-,-,0.225,108.000
'13:56:15.488',0.472,-,-,0.254,108.000
'13:56:15.496',0.486,-,-,0.254,106.400
'13:56:15.504',0.486,-,-,0.239,104.800
'13:56:15.512',0.486,-,-,0.254,103.200
'13:56:15.520',0.472,-,-,0.254,101.600
'13:56:15.528',0.458,-,-,0.239,100.000
'13:56:15.536',0.403,-,-,0.225,98.400
'13:56:15.544',0.361,-,-,0.225,96.800
'13:56:15.552',0.306,-,-,0.197,96.000
'13:56:15.560',0.264,-,-,0.155,94.400
'13:56:15.568',0.194,-,-,0.127,92.800
'13:56:15.576',0.167,-,-,0.085,91.200
'13:56:15.584',0.139,-,-,0.085,88.800
'13:56:15.592',0.097,-,-,0.056,86.400
'13:56:15.600',0.083,-,-,0.070,83.200
'13:56:15.608',0.056,-,-,0.042,80.800
'13:56:15.616',0.042,-,-,0.056,77.600
'13:56:15.624',0.042,-,-,0.028,75.200
'13:56:15.632',0.042,-,-,0.042,72.800
'13:56:15.640',0.028,-,-,0.028,72.000
'13:56:15.648',0.014,-,-,0.028,72.000
'13:56:15.656',0.014,-,-,0.028,72.000
'13:56:15.664',0.014,-,-,0.028,72.800
'13:56:15.672',0.028,-,-,0.028,72.800
'13:56:15.680',0.014,-,-,0.028,73.600
'13:56:15.688',0.014,-,-,0.028,73.600
'13:56:15.696',0.014,-,-,0.028,73.600
'13:56:15.704',0.014,-,-,0.028,72.800
'13:56:15.712',0.014,-,-,0.014,72.000
'13:56:15.720',0.000,-,-,0.028,72.000
'13:56:15.728',-0.014,-,-,0.014,71.200
'13:56:15.736',0.000,-,-,0.028,70.400
'13:56:15.744',0.000,-,-,0.014,69.600
'13:56:15.752',-0.014,-,-,0.028,68.800
'13:56:15.760',-0.014,-,-,0.000,68.000
'13:56:15.768',-0.028,-,-,0.000,68.000
'13:56:15.776',-0.028,-,-,0.014,67.200
'13:56:15.784',-0.028,-,-,0.000,67.200
'13:56:15.792',-0.028,-,-,0.000,66.400
'13:56:15.800',-0.042,-,-,0.000,66.400
'13:56:15.808',-0.056,-,-,0.000,65.600
'13:56:15.816',-0.056,-,-,0.000,65.600
'13:56:15.824',-0.069,-,-,0.000,64.800
'13:56:15.832',-0.056,-,-,0.000,64.800
'13:56:15.840',-0.069,-,-,0.000,64.000
'13:56:15.848',-0.069,-,-,0.000,63.200
'13:56:15.856',0.000,-,-,0.042,63.200
'13:56:15.864',0.194,-,-,0.225,62.400
'13:56:15.872',0.403,-,-,0.380,62.400
'13:56:15.880',0.431,-,-,0.408,61.600
'13:56:15.888',0.125,-,-,-0.197,61.600
'13:56:15.896',-0.056,-,-,-0.394,60.800
'13:56:15.904',-0.181,-,-,-0.310,60.800
'13:56:15.912',-0.250,-,-,-0.268,60.000
'13:56:15.920',-0.250,-,-,-0.141,60.000
'13:56:15.928',-0.236,-,-,-0.070,60.000
'13:56:15.936',-0.208,-,-,-0.070,59.200
'13:56:15.944',-0.194,-,-,-0.085,59.200
'13:56:15.952',-0.194,-,-,-0.070,59.200
'13:56:15.960',-0.208,-,-,-0.113,59.200
'13:56:15.968',-0.236,-,-,-0.070,58.400
'13:56:15.976',-0.208,-,-,-0.070,58.400
'13:56:15.984',-0.208,-,-,-0.113,59.200
'13:56:15.992',-0.208,-,-,-0.113,60.800
'13:56:16.000',-0.194,-,-,-0.113,64.000
'13:56:16.008',-0.194,-,-,-0.141,69.600
'13:56:16.016',-0.236,-,-,-0.127,77.600
'13:56:16.024',-0.250,-,-,-0.141,86.400
'13:56:16.032',-0.264,-,-,-0.169,96.000
'13:56:16.040',-0.264,-,-,-0.169,103.200
'13:56:16.048',-0.278,-,-,-0.197,107.200
'13:56:16.056',-0.292,-,-,-0.239,109.600
