'Elapsed time','I','II','III','MCL1','ABP','PAP'
'38:20:52.560',0.010,-,-,0.000,108.720,19.200
'38:20:52.568',-0.010,-,-,0.000,107.160,20.000
'38:20:52.576',-0.038,-,-,0.000,106.320,20.800
'38:20:52.584',-0.048,-,-,0.030,104.760,21.600
'38:20:52.592',-0.048,-,-,0.030,103.080,22.000
'38:20:52.600',-0.048,-,-,0.030,102.360,20.800
'38:20:52.608',-0.077,-,-,0.030,101.520,18.000
'38:20:52.616',-0.144,-,-,0.109,99.960,15.200
'38:20:52.624',-0.163,-,-,0.178,98.280,14.800
'38:20:52.632',-0.087,-,-,0.139,95.880,17.200
'38:20:52.640',0.067,-,-,0.069,93.480,20.800
'38:20:52.648',0.260,-,-,-0.218,90.360,23.200
'38:20:52.656',0.308,-,-,-0.436,87.120,24.400
'38:20:52.664',0.163,-,-,-0.287,83.880,24.800
'38:20:52.672',0.038,-,-,0.000,81.480,25.200
'38:20:52.680',0.010,-,-,0.000,78.360,25.600
'38:20:52.688',0.010,-,-,0.000,76.680,25.200
'38:20:52.696',0.010,-,-,0.000,75.120,24.000
'38:20:52.704',0.010,-,-,0.000,74.280,21.600
'38:20:52.712',0.010,-,-,0.000,74.280,18.400
'38:20:52.720',0.010,-,-,0.000,75.960,17.600
'38:20:52.728',0.010,-,-,0.000,79.920,22.800
'38:20:52.736',0.010,-,-,0.000,84.720,33.200
'38:20:52.744',0.010,-,-,0.000,90.360,44.000
'38:20:52.752',0.019,-,-,0.000,95.880,50.800
'38:20:52.760',0.029,-,-,0.000,100.680,52.000
'38:20:52.768',0.019,-,-,0.000,105.480,49.200
'38:20:52.776',0.029,-,-,0.000,108.720,44.800
'38:20:52.784',0.029,-,-,-0.030,110.280,41.600
'38:20:52.792',0.038,-,-,0.000,111.960,41.200
'38:20:52.800',0.038,-,-,-0.030,112.680,42.800
'38:20:52.808',0.048,-,-,-0.030,113.520,46.800
'38:20:52.816',0.048,-,-,-0.030,113.520,50.800
'38:20:52.824',0.048,-,-,0.000,113.520,53.600
'38:20:52.832',0.048,-,-,0.000,114.360,52.800
'38:20:52.840',0.048,-,-,0.000,115.920,50.400
'38:20:52.848',0.048,-,-,0.000,119.160,47.600
'38:20:52.856',0.038,-,-,0.000,122.280,46.000
'38:20:52.864',0.029,-,-,0.000,124.680,45.600
'38:20:52.872',0.010,-,-,0.000,125.520,45.600
'38:20:52.880',0.000,-,-,0.000,124.680,46.000
'38:20:52.888',-0.019,-,-,0.000,122.280,46.000
'38:20:52.896',-0.048,-,-,0.030,119.880,45.600
'38:20:52.904',-0.067,-,-,0.069,115.920,44.800
'38:20:52.912',-0.077,-,-,0.069,112.680,43.200
'38:20:52.920',-0.087,-,-,0.069,108.720,41.200
'38:20:52.928',-0.087,-,-,0.109,104.760,39.200
'38:20:52.936',-0.087,-,-,0.069,102.360,37.600
'38:20:52.944',-0.087,-,-,0.069,99.960,36.400
'38:20:52.952',-0.077,-,-,0.069,98.280,35.200
'38:20:52.960',-0.067,-,-,0.069,97.560,34.800
'38:20:52.968',-0.067,-,-,0.069,97.560,34.000
'38:20:52.976',-0.058,-,-,0.069,97.560,32.800
'38:20:52.984',-0.048,-,-,0.069,96.720,30.400
'38:20:52.992',-0.048,-,-,0.069,96.720,28.800
'38:20:53.000',-0.038,-,-,0.030,97.560,29.600
'38:20:53.008',-0.038,-,-,0.030,98.280,32.400
'38:20:53.016',-0.038,-,-,0.030,99.960,35.200
'38:20:53.024',-0.038,-,-,0.030,103.080,36.800
'38:20:53.032',-0.038,-,-,0.000,105.480,36.800
'38:20:53.040',-0.029,-,-,0.000,107.880,35.200
'38:20:53.048',-0.029,-,-,0.000,109.560,32.000
'38:20:53.056',-0.029,-,-,0.000,111.120,29.200
'38:20:53.064',-0.029,-,-,0.000,111.120,27.200
'38:20:53.072',-0.029,-,-,0.000,111.960,26.400
'38:20:53.080',-0.029,-,-,0.000,111.960,27.200
'38:20:53.088',-0.029,-,-,0.000,113.520,28.400
'38:20:53.096',-0.029,-,-,0.000,114.360,30.000
'38:20:53.104',-0.029,-,-,0.000,115.080,30.400
'38:20:53.112',-0.029,-,-,0.000,116.760,30.000
'38:20:53.120',-0.029,-,-,0.000,117.480,28.800
'38:20:53.128',-0.029,-,-,0.000,118.320,27.200
'38:20:53.136',-0.029,-,-,0.000,119.160,26.400
'38:20:53.144',-0.029,-,-,0.000,119.880,26.400
'38:20:53.152',-0.019,-,-,0.000,119.880,26.800
'38:20:53.160',-0.019,-,-,0.000,119.160,27.200
'38:20:53.168',-0.010,-,-,0.000,118.320,28.000
'38:20:53.176',0.000,-,-,0.000,117.480,28.000
'38:20:53.184',0.010,-,-,0.000,115.920,27.200
'38:20:53.192',0.029,-,-,0.000,115.080,26.400
'38:20:53.200',0.029,-,-,-0.030,114.360,26.000
'38:20:53.208',0.029,-,-,-0.069,113.520,25.200
'38:20:53.216',0.019,-,-,-0.030,111.960,24.800
'38:20:53.224',0.000,-,-,0.000,111.120,24.400
'38:20:53.232',-0.019,-,-,0.000,109.560,24.800
'38:20:53.240',-0.038,-,-,0.000,107.880,26.000
'38:20:53.248',-0.038,-,-,0.000,106.320,26.400
'38:20:53.256',-0.048,-,-,0.000,104.760,25.600
'38:20:53.264',-0.067,-,-,0.000,103.080,24.400
'38:20:53.272',-0.115,-,-,0.069,102.360,23.600
'38:20:53.280',-0.144,-,-,0.139,100.680,24.400
'38:20:53.288',-0.087,-,-,0.139,99.120,26.000
'38:20:53.296',0.077,-,-,0.030,96.720,27.600
'38:20:53.304',0.269,-,-,-0.257,93.480,28.800
'38:20:53.312',0.337,-,-,-0.475,90.360,28.400
'38:20:53.320',0.202,-,-,-0.327,87.120,26.800
'38:20:53.328',0.058,-,-,-0.069,83.880,24.400
'38:20:53.336',0.019,-,-,0.000,80.760,22.000
'38:20:53.344',0.010,-,-,0.000,78.360,21.200
'38:20:53.352',0.019,-,-,0.000,76.680,22.000
'38:20:53.360',0.010,-,-,0.000,75.960,23.600
'38:20:53.368',0.010,-,-,0.000,76.680,24.000
'38:20:53.376',0.019,-,-,0.000,78.360,25.200
'38:20:53.384',0.019,-,-,0.000,82.320,28.400
'38:20:53.392',0.019,-,-,0.000,87.120,33.200
'38:20:53.400',0.029,-,-,0.000,92.760,38.800
'38:20:53.408',0.029,-,-,0.000,98.280,44.400
'38:20:53.416',0.029,-,-,0.000,103.080,48.800
'38:20:53.424',0.038,-,-,-0.030,107.160,50.400
'38:20:53.432',0.038,-,-,0.000,110.280,48.400
'38:20:53.440',0.038,-,-,-0.030,112.680,44.800
'38:20:53.448',0.048,-,-,-0.030,114.360,41.200
'38:20:53.456',0.048,-,-,-0.030,115.080,40.400
'38:20:53.464',0.058,-,-,-0.030,115.920,42.000
'38:20:53.472',0.058,-,-,-0.069,115.920,44.400
'38:20:53.480',0.058,-,-,-0.069,115.920,45.200
'38:20:53.488',0.058,-,-,-0.069,117.480,45.200
'38:20:53.496',0.058,-,-,-0.069,119.880,45.600
'38:20:53.504',0.058,-,-,-0.069,123.120,46.800
'38:20:53.512',0.048,-,-,-0.030,126.360,47.600
'38:20:53.520',0.038,-,-,-0.030,128.760,46.800
'38:20:53.528',0.019,-,-,0.000,129.480,45.200
'38:20:53.536',0.000,-,-,0.000,129.480,42.800
'38:20:53.544',-0.019,-,-,0.000,127.920,41.200
'38:20:53.552',-0.038,-,-,0.000,124.680,39.600
'38:20:53.560',-0.058,-,-,0.030,121.560,38.400
'38:20:53.568',-0.067,-,-,0.069,118.320,37.200
'38:20:53.576',-0.077,-,-,0.069,114.360,36.800
'38:20:53.584',-0.077,-,-,0.069,110.280,37.200
'38:20:53.592',-0.077,-,-,0.069,107.160,37.600
'38:20:53.600',-0.067,-,-,0.069,104.760,36.400
'38:20:53.608',-0.067,-,-,0.030,102.360,33.200
'38:20:53.616',-0.058,-,-,0.030,101.520,29.200
'38:20:53.624',-0.048,-,-,0.030,100.680,26.800
'38:20:53.632',-0.048,-,-,0.000,99.960,27.200
'38:20:53.640',-0.038,-,-,0.000,99.960,30.000
'38:20:53.648',-0.038,-,-,0.000,99.960,33.200
'38:20:53.656',-0.029,-,-,0.000,100.680,35.600
'38:20:53.664',-0.029,-,-,0.000,102.360,36.400
'38:20:53.672',-0.029,-,-,0.000,105.480,35.600
'38:20:53.680',-0.029,-,-,0.000,107.880,33.600
'38:20:53.688',-0.029,-,-,0.000,111.120,31.600
'38:20:53.696',-0.029,-,-,0.000,112.680,30.000
'38:20:53.704',-0.029,-,-,0.000,114.360,28.400
'38:20:53.712',-0.029,-,-,0.000,115.080,27.600
'38:20:53.720',-0.019,-,-,0.000,115.080,28.000
'38:20:53.728',-0.029,-,-,0.000,115.920,28.400
'38:20:53.736',-0.029,-,-,0.000,116.760,29.200
'38:20:53.744',-0.019,-,-,0.000,117.480,29.600
'38:20:53.752',-0.019,-,-,0.000,118.320,29.600
'38:20:53.760',-0.019,-,-,0.000,119.880,28.800
'38:20:53.768',-0.019,-,-,0.000,120.720,28.000
'38:20:53.776',-0.019,-,-,0.000,121.560,27.600
'38:20:53.784',-0.019,-,-,0.000,122.280,26.800
'38:20:53.792',-0.019,-,-,0.000,123.120,26.400
'38:20:53.800',-0.019,-,-,0.000,123.120,26.400
'38:20:53.808',-0.019,-,-,0.000,122.280,26.800
'38:20:53.816',-0.010,-,-,0.000,121.560,27.200
'38:20:53.824',0.000,-,-,0.000,120.720,27.200
'38:20:53.832',0.000,-,-,0.000,119.880,27.200
'38:20:53.840',0.010,-,-,0.000,118.320,26.800
'38:20:53.848',0.029,-,-,0.000,117.480,26.400
'38:20:53.856',0.038,-,-,-0.030,116.760,26.000
'38:20:53.864',0.048,-,-,-0.069,115.080,26.000
'38:20:53.872',0.038,-,-,-0.069,113.520,26.000
'38:20:53.880',0.029,-,-,-0.030,112.680,25.600
'38:20:53.888',0.019,-,-,-0.069,111.120,25.200
'38:20:53.896',-0.010,-,-,0.000,109.560,24.800
'38:20:53.904',-0.029,-,-,0.000,107.880,24.400
'38:20:53.912',-0.029,-,-,0.000,106.320,23.600
'38:20:53.920',-0.038,-,-,0.000,105.480,22.800
'38:20:53.928',-0.067,-,-,0.000,103.920,22.000
'38:20:53.936',-0.115,-,-,0.069,103.080,22.800
'38:20:53.944',-0.154,-,-,0.139,101.520,24.800
'38:20:53.952',-0.067,-,-,0.139,99.120,27.200
'38:20:53.960',0.115,-,-,0.000,95.880,28.800
'38:20:53.968',0.337,-,-,-0.327,92.760,29.200
'38:20:53.976',0.385,-,-,-0.584,88.680,28.400
'38:20:53.984',0.221,-,-,-0.406,85.560,27.200
'38:20:53.992',0.067,-,-,-0.069,83.160,24.800
'38:20:54.000',0.029,-,-,0.000,79.920,22.000
'38:20:54.008',0.029,-,-,-0.030,78.360,20.000
'38:20:54.016',0.029,-,-,0.000,76.680,20.000
'38:20:54.024',0.019,-,-,0.000,75.960,22.400
'38:20:54.032',0.019,-,-,0.000,76.680,24.000
'38:20:54.040',0.029,-,-,0.000,79.080,24.400
'38:20:54.048',0.029,-,-,0.000,83.160,26.000
'38:20:54.056',0.029,-,-,0.000,87.960,30.000
'38:20:54.064',0.038,-,-,-0.030,93.480,36.400
'38:20:54.072',0.038,-,-,-0.030,99.960,42.400
'38:20:54.080',0.048,-,-,-0.030,104.760,46.800
'38:20:54.088',0.048,-,-,-0.030,109.560,48.000
'38:20:54.096',0.048,-,-,-0.030,112.680,46.400
'38:20:54.104',0.058,-,-,-0.069,114.360,42.800
'38:20:54.112',0.058,-,-,-0.030,115.920,39.200
'38:20:54.120',0.058,-,-,-0.069,115.920,38.000
'38:20:54.128',0.067,-,-,-0.069,116.760,38.400
'38:20:54.136',0.067,-,-,-0.069,116.760,39.600
'38:20:54.144',0.077,-,-,-0.069,116.760,40.400
'38:20:54.152',0.077,-,-,-0.069,118.320,40.800
'38:20:54.160',0.077,-,-,-0.069,120.720,41.200
'38:20:54.168',0.067,-,-,-0.069,123.960,41.600
'38:20:54.176',0.058,-,-,-0.030,126.360,41.600
'38:20:54.184',0.048,-,-,-0.030,128.760,40.800
'38:20:54.192',0.038,-,-,0.000,129.480,38.800
'38:20:54.200',0.010,-,-,0.000,128.760,36.800
'38:20:54.208',-0.010,-,-,0.000,126.360,34.800
'38:20:54.216',-0.029,-,-,0.030,123.960,33.200
'38:20:54.224',-0.038,-,-,0.030,119.880,32.800
'38:20:54.232',-0.058,-,-,0.069,115.920,32.800
'38:20:54.240',-0.067,-,-,0.069,111.960,32.400
'38:20:54.248',-0.067,-,-,0.069,108.720,30.400
'38:20:54.256',-0.067,-,-,0.069,105.480,27.200
'38:20:54.264',-0.058,-,-,0.069,102.360,24.000
'38:20:54.272',-0.058,-,-,0.069,100.680,22.400
'38:20:54.280',-0.048,-,-,0.069,99.120,22.800
'38:20:54.288',-0.038,-,-,0.030,98.280,24.800
'38:20:54.296',-0.029,-,-,0.030,98.280,27.200
'38:20:54.304',-0.029,-,-,0.030,97.560,28.800
'38:20:54.312',-0.019,-,-,0.030,98.280,29.200
'38:20:54.320',-0.019,-,-,0.000,99.960,28.800
'38:20:54.328',-0.019,-,-,0.030,102.360,27.200
'38:20:54.336',-0.019,-,-,0.000,105.480,26.000
'38:20:54.344',-0.019,-,-,0.030,108.720,24.400
'38:20:54.352',-0.019,-,-,0.000,111.120,23.600
'38:20:54.360',-0.029,-,-,0.000,111.960,22.400
'38:20:54.368',-0.019,-,-,0.000,112.680,21.600
'38:20:54.376',-0.019,-,-,0.000,113.520,21.600
'38:20:54.384',-0.019,-,-,0.000,113.520,21.600
'38:20:54.392',-0.019,-,-,0.000,114.360,21.600
'38:20:54.400',-0.019,-,-,0.000,115.080,21.600
'38:20:54.408',-0.019,-,-,0.000,116.760,21.600
'38:20:54.416',-0.019,-,-,0.000,117.480,21.200
'38:20:54.424',-0.019,-,-,0.000,119.160,20.400
'38:20:54.432',-0.019,-,-,0.000,119.880,20.000
'38:20:54.440',-0.019,-,-,0.000,120.720,19.600
'38:20:54.448',-0.019,-,-,0.000,120.720,19.200
'38:20:54.456',-0.019,-,-,0.000,121.560,19.200
'38:20:54.464',-0.019,-,-,0.000,120.720,18.800
'38:20:54.472',-0.010,-,-,0.000,120.720,18.800
'38:20:54.480',-0.010,-,-,0.000,119.880,18.800
'38:20:54.488',0.000,-,-,0.000,118.320,18.800
'38:20:54.496',0.010,-,-,0.000,117.480,18.800
'38:20:54.504',0.010,-,-,0.000,115.920,18.400
'38:20:54.512',0.019,-,-,0.000,114.360,18.000
'38:20:54.520',0.038,-,-,-0.030,113.520,18.000
'38:20:54.528',0.048,-,-,-0.069,111.960,18.000
'38:20:54.536',0.048,-,-,-0.069,110.280,18.400
'38:20:54.544',0.048,-,-,-0.069,108.720,19.200
'38:20:54.552',0.029,-,-,-0.069,107.160,18.800
'38:20:54.560',0.010,-,-,-0.030,105.480,17.600
'38:20:54.568',-0.019,-,-,0.000,104.760,15.600
'38:20:54.576',-0.038,-,-,0.000,103.920,14.000
'38:20:54.584',-0.038,-,-,0.000,102.360,14.000
'38:20:54.592',-0.038,-,-,0.000,101.520,14.400
'38:20:54.600',-0.077,-,-,0.000,99.960,15.600
'38:20:54.608',-0.144,-,-,0.069,97.560,16.800
'38:20:54.616',-0.154,-,-,0.139,94.320,17.600
'38:20:54.624',-0.058,-,-,0.109,91.080,17.600
'38:20:54.632',0.144,-,-,0.000,87.120,17.200
'38:20:54.640',0.337,-,-,-0.327,83.880,16.800
'38:20:54.648',0.375,-,-,-0.554,80.760,16.800
'38:20:54.656',0.183,-,-,-0.327,78.360,17.200
'38:20:54.664',0.058,-,-,-0.069,75.960,17.600
'38:20:54.672',0.029,-,-,0.000,74.280,18.000
'38:20:54.680',0.019,-,-,-0.030,72.720,18.400
'38:20:54.688',0.019,-,-,0.000,71.160,18.000
'38:20:54.696',0.019,-,-,0.000,70.320,16.400
'38:20:54.704',0.019,-,-,0.000,71.160,13.600
'38:20:54.712',0.019,-,-,0.000,73.560,11.600
'38:20:54.720',0.019,-,-,-0.030,77.520,12.800
'38:20:54.728',0.029,-,-,0.000,82.320,18.800
'38:20:54.736',0.029,-,-,-0.030,88.680,28.400
'38:20:54.744',0.029,-,-,-0.030,94.320,38.400
'38:20:54.752',0.038,-,-,-0.030,99.960,45.200
'38:20:54.760',0.038,-,-,-0.030,104.760,45.600
'38:20:54.768',0.048,-,-,-0.069,107.880,41.600
'38:20:54.776',0.048,-,-,-0.069,109.560,36.400
'38:20:54.784',0.048,-,-,-0.069,111.120,32.800
'38:20:54.792',0.058,-,-,-0.069,111.120,31.600
'38:20:54.800',0.058,-,-,-0.069,111.120,32.800
'38:20:54.808',0.067,-,-,-0.069,111.120,35.200
'38:20:54.816',0.067,-,-,-0.069,111.960,37.600
'38:20:54.824',0.067,-,-,-0.069,113.520,38.800
'38:20:54.832',0.067,-,-,-0.069,115.920,38.800
'38:20:54.840',0.067,-,-,-0.069,119.160,37.600
'38:20:54.848',0.048,-,-,-0.069,122.280,36.000
'38:20:54.856',0.038,-,-,-0.030,123.960,34.000
'38:20:54.864',0.019,-,-,-0.030,123.960,33.200
'38:20:54.872',0.000,-,-,0.000,123.120,32.800
'38:20:54.880',-0.029,-,-,0.000,120.720,33.200
'38:20:54.888',-0.048,-,-,0.000,117.480,33.600
'38:20:54.896',-0.067,-,-,0.030,114.360,32.800
'38:20:54.904',-0.077,-,-,0.069,110.280,31.200
'38:20:54.912',-0.087,-,-,0.069,106.320,28.400
'38:20:54.920',-0.087,-,-,0.069,102.360,25.200
'38:20:54.928',-0.087,-,-,0.069,99.960,22.800
'38:20:54.936',-0.077,-,-,0.069,97.560,21.600
'38:20:54.944',-0.077,-,-,0.069,95.880,21.200
'38:20:54.952',-0.067,-,-,0.030,95.160,20.800
'38:20:54.960',-0.058,-,-,0.030,95.160,21.200
'38:20:54.968',-0.048,-,-,0.030,95.160,23.200
'38:20:54.976',-0.048,-,-,0.030,95.160,26.000
'38:20:54.984',-0.038,-,-,0.000,95.160,27.200
'38:20:54.992',-0.038,-,-,0.000,95.880,27.200
'38:20:55.000',-0.038,-,-,0.000,97.560,26.400
'38:20:55.008',-0.038,-,-,0.030,100.680,24.800
'38:20:55.016',-0.038,-,-,0.000,103.080,23.200
'38:20:55.024',-0.038,-,-,0.000,106.320,21.600
'38:20:55.032',-0.038,-,-,0.000,107.880,21.200
'38:20:55.040',-0.038,-,-,0.000,109.560,20.800
'38:20:55.048',-0.038,-,-,0.000,110.280,20.800
'38:20:55.056',-0.038,-,-,0.000,111.120,20.000
'38:20:55.064',-0.029,-,-,0.000,111.120,20.000
'38:20:55.072',-0.038,-,-,0.000,111.960,20.000
'38:20:55.080',-0.038,-,-,0.030,113.520,20.800
'38:20:55.088',-0.038,-,-,0.000,114.360,20.800
'38:20:55.096',-0.038,-,-,0.000,115.920,20.800
'38:20:55.104',-0.029,-,-,0.000,116.760,20.400
'38:20:55.112',-0.029,-,-,0.000,117.480,19.600
'38:20:55.120',-0.029,-,-,0.000,118.320,19.200
'38:20:55.128',-0.029,-,-,0.000,119.160,19.200
'38:20:55.136',-0.029,-,-,0.000,119.160,19.200
'38:20:55.144',-0.029,-,-,0.000,119.160,19.600
'38:20:55.152',-0.029,-,-,0.000,119.160,19.600
'38:20:55.160',-0.029,-,-,0.030,118.320,20.000
'38:20:55.168',-0.019,-,-,0.000,116.760,20.400
'38:20:55.176',-0.019,-,-,0.000,115.920,20.400
'38:20:55.184',-0.010,-,-,0.000,115.080,20.000
'38:20:55.192',0.010,-,-,0.000,113.520,20.000
'38:20:55.200',0.029,-,-,-0.030,112.680,20.000
'38:20:55.208',0.029,-,-,-0.069,111.120,19.600
'38:20:55.216',0.029,-,-,-0.030,109.560,20.000
'38:20:55.224',0.019,-,-,-0.030,108.720,20.800
'38:20:55.232',0.000,-,-,0.000,107.160,22.000
'38:20:55.240',-0.029,-,-,0.000,105.480,22.800
'38:20:55.248',-0.038,-,-,0.000,104.760,23.200
'38:20:55.256',-0.038,-,-,0.000,103.080,22.000
'38:20:55.264',-0.048,-,-,0.000,102.360,20.000
'38:20:55.272',-0.077,-,-,0.000,101.520,18.000
'38:20:55.280',-0.125,-,-,0.069,99.960,17.600
'38:20:55.288',-0.154,-,-,0.139,98.280,19.600
'38:20:55.296',-0.077,-,-,0.139,95.160,22.400
'38:20:55.304',0.077,-,-,0.030,92.760,25.200
'38:20:55.312',0.269,-,-,-0.257,88.680,26.000
'38:20:55.320',0.317,-,-,-0.475,85.560,24.800
'38:20:55.328',0.173,-,-,-0.327,82.320,23.600
'38:20:55.336',0.048,-,-,-0.030,79.920,23.200
'38:20:55.344',0.019,-,-,0.000,77.520,22.800
'38:20:55.352',0.010,-,-,0.000,75.960,22.000
'38:20:55.360',0.010,-,-,0.000,74.280,21.200
'38:20:55.368',0.010,-,-,0.000,73.560,20.400
'38:20:55.376',0.010,-,-,0.000,74.280,20.400
'38:20:55.384',0.010,-,-,0.000,75.960,22.800
'38:20:55.392',0.019,-,-,0.000,79.920,29.600
'38:20:55.400',0.019,-,-,0.000,84.720,38.400
'38:20:55.408',0.019,-,-,0.000,90.360,45.200
'38:20:55.416',0.029,-,-,0.000,95.880,48.800
'38:20:55.424',0.029,-,-,0.000,100.680,48.400
'38:20:55.432',0.029,-,-,0.000,104.760,46.400
'38:20:55.440',0.029,-,-,0.000,107.880,43.600
'38:20:55.448',0.038,-,-,-0.030,110.280,41.200
'38:20:55.456',0.038,-,-,-0.030,111.960,40.800
'38:20:55.464',0.048,-,-,-0.030,112.680,42.800
'38:20:55.472',0.048,-,-,-0.030,113.520,46.400
'38:20:55.480',0.058,-,-,-0.069,113.520,50.000
'38:20:55.488',0.058,-,-,-0.069,114.360,50.800
'38:20:55.496',0.058,-,-,-0.069,115.920,49.200
'38:20:55.504',0.058,-,-,-0.069,119.160,48.000
'38:20:55.512',0.058,-,-,-0.069,122.280,48.000
'38:20:55.520',0.048,-,-,-0.030,124.680,48.000
'38:20:55.528',0.029,-,-,-0.030,127.080,47.200
'38:20:55.536',0.019,-,-,0.000,127.080,46.400
'38:20:55.544',0.000,-,-,0.000,126.360,45.200
'38:20:55.552',-0.019,-,-,0.000,123.960,44.400
'38:20:55.560',-0.038,-,-,0.030,121.560,44.000
'38:20:55.568',-0.058,-,-,0.030,118.320,43.200
'38:20:55.576',-0.077,-,-,0.069,114.360,42.400
'38:20:55.584',-0.087,-,-,0.069,111.120,41.600
'38:20:55.592',-0.096,-,-,0.069,107.160,40.400
'38:20:55.600',-0.096,-,-,0.069,104.760,38.800
'38:20:55.608',-0.087,-,-,0.069,102.360,37.200
'38:20:55.616',-0.077,-,-,0.069,100.680,35.200
'38:20:55.624',-0.077,-,-,0.069,99.960,33.200
'38:20:55.632',-0.067,-,-,0.069,99.120,32.000
'38:20:55.640',-0.058,-,-,0.030,99.120,30.800
'38:20:55.648',-0.048,-,-,0.030,99.120,30.000
'38:20:55.656',-0.048,-,-,0.030,99.120,29.600
'38:20:55.664',-0.048,-,-,0.030,99.960,31.200
'38:20:55.672',-0.038,-,-,0.000,102.360,34.000
'38:20:55.680',-0.038,-,-,0.000,104.760,36.000
'38:20:55.688',-0.038,-,-,0.000,107.880,37.200
'38:20:55.696',-0.029,-,-,0.000,110.280,36.400
'38:20:55.704',-0.029,-,-,0.000,112.680,34.000
'38:20:55.712',-0.029,-,-,0.000,113.520,30.800
'38:20:55.720',-0.029,-,-,0.000,114.360,28.000
'38:20:55.728',-0.029,-,-,0.000,114.360,26.800
'38:20:55.736',-0.029,-,-,0.000,115.080,27.200
'38:20:55.744',-0.029,-,-,0.000,115.920,28.400
'38:20:55.752',-0.029,-,-,0.000,116.760,30.000
'38:20:55.760',-0.029,-,-,0.000,118.320,30.800
'38:20:55.768',-0.029,-,-,0.000,119.160,30.800
'38:20:55.776',-0.029,-,-,0.000,120.720,30.000
'38:20:55.784',-0.029,-,-,0.000,121.560,28.400
'38:20:55.792',-0.029,-,-,0.000,122.280,27.200
'38:20:55.800',-0.029,-,-,0.000,123.120,26.400
'38:20:55.808',-0.029,-,-,0.000,123.120,26.400
'38:20:55.816',-0.029,-,-,0.000,123.120,27.200
'38:20:55.824',-0.019,-,-,0.000,122.280,28.000
'38:20:55.832',-0.010,-,-,0.000,121.560,28.400
'38:20:55.840',0.000,-,-,0.000,119.880,28.400
'38:20:55.848',0.000,-,-,0.000,119.160,28.000
'38:20:55.856',0.019,-,-,0.000,117.480,26.800
'38:20:55.864',0.029,-,-,-0.030,116.760,26.400
'38:20:55.872',0.038,-,-,-0.030,115.920,26.000
'38:20:55.880',0.029,-,-,-0.069,114.360,26.000
'38:20:55.888',0.029,-,-,-0.030,113.520,25.600
'38:20:55.896',0.010,-,-,0.000,111.960,25.200
'38:20:55.904',-0.019,-,-,0.000,110.280,24.800
'38:20:55.912',-0.038,-,-,0.000,108.720,24.800
'38:20:55.920',-0.038,-,-,0.000,107.160,24.800
'38:20:55.928',-0.038,-,-,0.000,106.320,24.000
'38:20:55.936',-0.067,-,-,0.000,105.480,22.800
'38:20:55.944',-0.115,-,-,0.069,103.920,22.800
'38:20:55.952',-0.154,-,-,0.139,103.080,24.400
'38:20:55.960',-0.096,-,-,0.139,102.360,26.800
'38:20:55.968',0.077,-,-,0.069,100.680,28.800
'38:20:55.976',0.298,-,-,-0.257,99.120,29.600
'38:20:55.984',0.365,-,-,-0.515,96.720,28.800
'38:20:55.992',0.231,-,-,-0.554,93.480,26.800
'38:20:56.000',0.067,-,-,-0.069,90.360,24.400
'38:20:56.008',0.019,-,-,0.000,87.120,22.000
'38:20:56.016',0.019,-,-,0.000,83.880,21.200
'38:20:56.024',0.019,-,-,-0.030,81.480,22.000
'38:20:56.032',0.019,-,-,0.000,79.920,24.000
'38:20:56.040',0.019,-,-,0.000,79.080,25.200
'38:20:56.048',0.019,-,-,0.000,80.760,26.000
'38:20:56.056',0.019,-,-,0.000,83.880,28.800
'38:20:56.064',0.029,-,-,0.000,88.680,34.000
'38:20:56.072',0.029,-,-,-0.030,94.320,39.200
'38:20:56.080',0.029,-,-,0.000,99.960,43.600
'38:20:56.088',0.038,-,-,-0.030,105.480,47.200
'38:20:56.096',0.038,-,-,-0.030,109.560,49.600
'38:20:56.104',0.038,-,-,-0.030,112.680,48.400
'38:20:56.112',0.048,-,-,-0.069,115.080,44.800
'38:20:56.120',0.048,-,-,-0.030,116.760,41.600
'38:20:56.128',0.058,-,-,-0.030,117.480,40.800
'38:20:56.136',0.058,-,-,-0.069,118.320,42.800
'38:20:56.144',0.058,-,-,-0.069,119.160,45.600
'38:20:56.152',0.067,-,-,-0.069,119.160,46.800
'38:20:56.160',0.067,-,-,-0.069,119.160,46.400
'38:20:56.168',0.067,-,-,-0.069,119.880,45.200
'38:20:56.176',0.067,-,-,-0.069,121.560,44.400
'38:20:56.184',0.058,-,-,-0.069,123.960,44.800
'38:20:56.192',0.048,-,-,-0.030,127.080,45.200
'38:20:56.200',0.029,-,-,0.000,129.480,45.200
'38:20:56.208',0.010,-,-,0.000,130.320,44.000
'38:20:56.216',-0.010,-,-,0.000,130.320,42.400
'38:20:56.224',-0.029,-,-,0.000,127.920,40.400
'38:20:56.232',-0.048,-,-,0.030,124.680,38.000
'38:20:56.240',-0.067,-,-,0.030,121.560,36.400
'38:20:56.248',-0.077,-,-,0.069,116.760,35.600
'38:20:56.256',-0.077,-,-,0.069,112.680,35.200
'38:20:56.264',-0.077,-,-,0.069,109.560,35.200
'38:20:56.272',-0.067,-,-,0.069,106.320,34.400
'38:20:56.280',-0.067,-,-,0.030,103.920,32.800
'38:20:56.288',-0.058,-,-,0.030,103.080,30.000
'38:20:56.296',-0.048,-,-,0.030,102.360,28.000
'38:20:56.304',-0.038,-,-,0.000,101.520,28.000
