'Elapsed time','II','III','AVF','V','ABP'
'14:02:45.760',-0.125,-,-,-0.042,72.800
'14:02:45.768',-0.139,-,-,-0.070,84.000
'14:02:45.776',-0.153,-,-,-0.070,97.600
'14:02:45.784',-0.153,-,-,-0.085,110.400
'14:02:45.792',-0.167,-,-,-0.113,120.800
'14:02:45.800',-0.167,-,-,-0.113,127.200
'14:02:45.808',-0.181,-,-,-0.141,129.600
'14:02:45.816',-0.194,-,-,-0.169,128.800
'14:02:45.824',-0.194,-,-,-0.183,127.200
'14:02:45.832',-0.208,-,-,-0.197,124.800
'14:02:45.840',-0.208,-,-,-0.239,122.400
'14:02:45.848',-0.208,-,-,-0.254,120.800
'14:02:45.856',-0.194,-,-,-0.254,119.200
'14:02:45.864',-0.194,-,-,-0.268,118.400
'14:02:45.872',-0.194,-,-,-0.268,117.600
'14:02:45.880',-0.181,-,-,-0.254,116.000
'14:02:45.888',-0.153,-,-,-0.239,114.400
'14:02:45.896',-0.139,-,-,-0.225,112.800
'14:02:45.904',-0.125,-,-,-0.183,111.200
'14:02:45.912',-0.083,-,-,-0.169,108.800
'14:02:45.920',-0.069,-,-,-0.141,107.200
'14:02:45.928',-0.056,-,-,-0.113,104.800
'14:02:45.936',-0.042,-,-,-0.070,103.200
'14:02:45.944',-0.014,-,-,-0.028,100.800
'14:02:45.952',0.000,-,-,0.000,98.400
'14:02:45.960',0.014,-,-,0.028,95.200
'14:02:45.968',0.028,-,-,0.042,92.000
'14:02:45.976',0.028,-,-,0.056,89.600
'14:02:45.984',0.014,-,-,0.056,87.200
'14:02:45.992',0.000,-,-,0.085,85.600
'14:02:46.000',-0.014,-,-,0.056,85.600
'14:02:46.008',-0.014,-,-,0.070,85.600
'14:02:46.016',-0.014,-,-,0.056,86.400
'14:02:46.024',-0.028,-,-,0.056,87.200
'14:02:46.032',-0.028,-,-,0.056,88.000
'14:02:46.040',-0.014,-,-,0.042,88.000
'14:02:46.048',-0.028,-,-,0.028,88.000
'14:02:46.056',-0.028,-,-,0.028,87.200
'14:02:46.064',-0.028,-,-,0.028,86.400
'14:02:46.072',-0.028,-,-,0.028,85.600
'14:02:46.080',-0.028,-,-,0.014,84.800
'14:02:46.088',-0.042,-,-,0.028,84.000
'14:02:46.096',-0.042,-,-,0.028,83.200
'14:02:46.104',-0.042,-,-,0.028,82.400
'14:02:46.112',-0.056,-,-,0.042,81.600
'14:02:46.120',-0.028,-,-,0.028,81.600
'14:02:46.128',0.125,-,-,0.197,80.800
'14:02:46.136',0.375,-,-,0.408,80.000
'14:02:46.144',0.472,-,-,0.408,80.000
'14:02:46.152',0.208,-,-,-0.282,79.200
'14:02:46.160',-0.028,-,-,-0.493,78.400
'14:02:46.168',-0.139,-,-,-0.394,77.600
'14:02:46.176',-0.139,-,-,-0.225,77.600
'14:02:46.184',-0.125,-,-,-0.028,76.800
'14:02:46.192',-0.125,-,-,0.000,76.000
'14:02:46.200',-0.125,-,-,0.000,76.000
'14:02:46.208',-0.125,-,-,0.014,75.200
'14:02:46.216',-0.139,-,-,0.000,75.200
'14:02:46.224',-0.153,-,-,0.000,75.200
'14:02:46.232',-0.167,-,-,-0.014,74.400
'14:02:46.240',-0.167,-,-,-0.028,74.400
'14:02:46.248',-0.167,-,-,-0.014,74.400
'14:02:46.256',-0.167,-,-,-0.028,76.000
'14:02:46.264',-0.167,-,-,-0.056,79.200
'14:02:46.272',-0.167,-,-,-0.042,84.000
'14:02:46.280',-0.167,-,-,-0.070,92.000
'14:02:46.288',-0.167,-,-,-0.070,101.600
'14:02:46.296',-0.181,-,-,-0.113,110.400
'14:02:46.304',-0.194,-,-,-0.113,118.400
'14:02:46.312',-0.208,-,-,-0.113,124.000
'14:02:46.320',-0.208,-,-,-0.141,126.400
'14:02:46.328',-0.208,-,-,-0.141,126.400
'14:02:46.336',-0.194,-,-,-0.155,124.800
'14:02:46.344',-0.181,-,-,-0.169,122.400
'14:02:46.352',-0.167,-,-,-0.169,120.800
'14:02:46.360',-0.167,-,-,-0.169,118.400
'14:02:46.368',-0.153,-,-,-0.169,116.800
'14:02:46.376',-0.125,-,-,-0.169,116.000
'14:02:46.384',-0.083,-,-,-0.155,114.400
'14:02:46.392',-0.056,-,-,-0.127,113.600
'14:02:46.400',-0.028,-,-,-0.113,112.000
'14:02:46.408',0.000,-,-,-0.056,110.400
'14:02:46.416',0.014,-,-,-0.028,108.000
'14:02:46.424',0.028,-,-,0.000,105.600
'14:02:46.432',0.028,-,-,0.028,103.200
'14:02:46.440',0.028,-,-,0.042,100.000
'14:02:46.448',0.042,-,-,0.056,96.800
'14:02:46.456',0.056,-,-,0.070,93.600
'14:02:46.464',0.056,-,-,0.085,91.200
'14:02:46.472',0.056,-,-,0.113,89.600
'14:02:46.480',0.083,-,-,0.113,88.800
'14:02:46.488',0.083,-,-,0.127,88.800
'14:02:46.496',0.083,-,-,0.113,89.600
'14:02:46.504',0.097,-,-,0.127,89.600
'14:02:46.512',0.097,-,-,0.127,89.600
'14:02:46.520',0.083,-,-,0.141,89.600
'14:02:46.528',0.083,-,-,0.127,88.800
'14:02:46.536',0.083,-,-,0.127,88.800
'14:02:46.544',0.069,-,-,0.127,88.000
'14:02:46.552',0.069,-,-,0.113,87.200
'14:02:46.560',0.167,-,-,0.127,86.400
'14:02:46.568',0.375,-,-,0.310,85.600
'14:02:46.576',0.597,-,-,0.493,84.800
'14:02:46.584',0.625,-,-,0.507,84.000
'14:02:46.592',0.264,-,-,-0.183,84.000
'14:02:46.600',0.028,-,-,-0.394,83.200
'14:02:46.608',-0.069,-,-,-0.296,82.400
'14:02:46.616',-0.083,-,-,-0.169,82.400
'14:02:46.624',-0.069,-,-,-0.014,81.600
'14:02:46.632',-0.056,-,-,0.000,81.600
'14:02:46.640',-0.056,-,-,0.028,80.800
'14:02:46.648',-0.056,-,-,0.028,80.800
'14:02:46.656',-0.056,-,-,0.014,80.000
'14:02:46.664',-0.056,-,-,0.000,80.000
'14:02:46.672',-0.069,-,-,0.028,80.000
'14:02:46.680',-0.042,-,-,0.000,79.200
'14:02:46.688',-0.028,-,-,0.000,80.000
'14:02:46.696',-0.014,-,-,0.000,80.800
'14:02:46.704',-0.028,-,-,0.000,83.200
'14:02:46.712',-0.042,-,-,0.000,88.000
'14:02:46.720',-0.042,-,-,-0.028,93.600
'14:02:46.728',-0.056,-,-,-0.028,101.600
'14:02:46.736',-0.056,-,-,-0.028,109.600
'14:02:46.744',-0.042,-,-,-0.042,116.000
'14:02:46.752',-0.028,-,-,-0.070,120.800
'14:02:46.760',-0.042,-,-,-0.056,123.200
'14:02:46.768',-0.042,-,-,-0.113,122.400
'14:02:46.776',-0.028,-,-,-0.113,120.800
'14:02:46.784',0.000,-,-,-0.085,118.400
'14:02:46.792',0.014,-,-,-0.127,115.200
'14:02:46.800',0.028,-,-,-0.113,112.800
'14:02:46.808',0.042,-,-,-0.070,111.200
'14:02:46.816',0.042,-,-,-0.070,109.600
'14:02:46.824',0.042,-,-,-0.028,108.000
'14:02:46.832',0.056,-,-,-0.042,107.200
'14:02:46.840',0.056,-,-,-0.056,105.600
'14:02:46.848',0.069,-,-,0.000,103.200
'14:02:46.856',0.083,-,-,0.014,100.800
'14:02:46.864',0.097,-,-,0.042,98.400
'14:02:46.872',0.083,-,-,0.042,96.000
'14:02:46.880',0.097,-,-,0.085,92.800
'14:02:46.888',0.125,-,-,0.113,91.200
'14:02:46.896',0.139,-,-,0.127,89.600
'14:02:46.904',0.139,-,-,0.113,89.600
'14:02:46.912',0.139,-,-,0.127,89.600
'14:02:46.920',0.153,-,-,0.155,90.400
'14:02:46.928',0.153,-,-,0.141,90.400
'14:02:46.936',0.153,-,-,0.127,90.400
'14:02:46.944',0.153,-,-,0.155,89.600
'14:02:46.952',0.139,-,-,0.127,89.600
'14:02:46.960',0.139,-,-,0.141,88.800
'14:02:46.968',0.153,-,-,0.113,88.000
'14:02:46.976',0.153,-,-,0.085,87.200
'14:02:46.984',0.153,-,-,0.085,86.400
'14:02:46.992',0.153,-,-,0.085,85.600
'14:02:47.000',0.167,-,-,0.085,84.800
'14:02:47.008',0.153,-,-,0.113,84.000
'14:02:47.016',0.139,-,-,0.085,83.200
'14:02:47.024',0.139,-,-,0.113,82.400
'14:02:47.032',0.125,-,-,0.085,81.600
'14:02:47.040',0.125,-,-,0.085,81.600
'14:02:47.048',0.125,-,-,0.085,80.800
'14:02:47.056',0.097,-,-,0.085,80.000
'14:02:47.064',0.097,-,-,0.085,79.200
'14:02:47.072',0.097,-,-,0.085,78.400
'14:02:47.080',0.097,-,-,0.085,77.600
'14:02:47.088',0.097,-,-,0.085,76.800
'14:02:47.096',0.097,-,-,0.085,76.000
'14:02:47.104',0.097,-,-,0.085,75.200
'14:02:47.112',0.097,-,-,0.085,74.400
'14:02:47.120',0.097,-,-,0.085,72.800
'14:02:47.128',0.097,-,-,0.085,72.000
'14:02:47.136',0.125,-,-,0.070,71.200
'14:02:47.144',0.125,-,-,0.085,70.400
'14:02:47.152',0.125,-,-,0.085,70.400
'14:02:47.160',0.139,-,-,0.085,69.600
'14:02:47.168',0.139,-,-,0.085,68.800
'14:02:47.176',0.153,-,-,0.085,68.000
'14:02:47.184',0.153,-,-,0.070,67.200
'14:02:47.192',0.153,-,-,0.056,66.400
'14:02:47.200',0.167,-,-,0.056,66.400
'14:02:47.208',0.167,-,-,0.070,65.600
'14:02:47.216',0.167,-,-,0.085,64.800
'14:02:47.224',0.167,-,-,0.085,64.800
'14:02:47.232',0.153,-,-,0.085,64.000
'14:02:47.240',0.153,-,-,0.070,64.000
'14:02:47.248',0.139,-,-,0.085,64.000
'14:02:47.256',0.139,-,-,0.056,63.200
'14:02:47.264',0.125,-,-,0.070,63.200
'14:02:47.272',0.125,-,-,0.056,63.200
'14:02:47.280',0.125,-,-,0.070,63.200
'14:02:47.288',0.125,-,-,0.056,62.400
'14:02:47.296',0.125,-,-,0.056,62.400
'14:02:47.304',0.125,-,-,0.056,62.400
'14:02:47.312',0.139,-,-,0.056,61.600
'14:02:47.320',0.250,-,-,0.155,61.600
'14:02:47.328',0.486,-,-,0.366,60.800
'14:02:47.336',0.611,-,-,0.465,60.800
'14:02:47.344',0.625,-,-,0.169,60.000
'14:02:47.352',0.278,-,-,-0.197,60.000
'14:02:47.360',0.125,-,-,-0.282,59.200
'14:02:47.368',0.014,-,-,-0.239,59.200
'14:02:47.376',-0.014,-,-,-0.141,58.400
'14:02:47.384',0.000,-,-,-0.028,58.400
'14:02:47.392',0.014,-,-,0.000,57.600
'14:02:47.400',0.014,-,-,0.000,57.600
'14:02:47.408',0.014,-,-,0.000,56.800
'14:02:47.416',0.000,-,-,-0.014,56.800
'14:02:47.424',0.000,-,-,-0.028,56.800
'14:02:47.432',-0.014,-,-,-0.014,57.600
'14:02:47.440',-0.014,-,-,-0.014,60.000
'14:02:47.448',-0.028,-,-,-0.028,66.400
'14:02:47.456',-0.042,-,-,-0.028,76.000
'14:02:47.464',-0.056,-,-,-0.042,89.600
'14:02:47.472',-0.056,-,-,-0.056,104.800
'14:02:47.480',-0.056,-,-,-0.070,116.800
'14:02:47.488',-0.056,-,-,-0.070,125.600
'14:02:47.496',-0.069,-,-,-0.085,128.800
'14:02:47.504',-0.083,-,-,-0.113,128.000
'14:02:47.512',-0.083,-,-,-0.127,126.400
'14:02:47.520',-0.097,-,-,-0.141,123.200
'14:02:47.528',-0.097,-,-,-0.141,120.800
'14:02:47.536',-0.097,-,-,-0.155,119.200
'14:02:47.544',-0.097,-,-,-0.169,117.600
'14:02:47.552',-0.097,-,-,-0.183,116.800
'14:02:47.560',-0.097,-,-,-0.169,116.000
'14:02:47.568',-0.097,-,-,-0.169,114.400
'14:02:47.576',-0.069,-,-,-0.169,113.600
'14:02:47.584',-0.056,-,-,-0.169,112.000
'14:02:47.592',-0.056,-,-,-0.141,109.600
'14:02:47.600',-0.042,-,-,-0.155,108.000
'14:02:47.608',-0.028,-,-,-0.127,106.400
'14:02:47.616',-0.014,-,-,-0.113,104.800
'14:02:47.624',0.000,-,-,-0.070,102.400
'14:02:47.632',0.014,-,-,-0.042,100.800
'14:02:47.640',0.028,-,-,-0.014,98.400
'14:02:47.648',0.042,-,-,0.000,95.200
'14:02:47.656',0.069,-,-,0.042,92.800
'14:02:47.664',0.083,-,-,0.056,89.600
'14:02:47.672',0.056,-,-,0.070,87.200
'14:02:47.680',0.042,-,-,0.085,85.600
'14:02:47.688',0.028,-,-,0.070,84.800
'14:02:47.696',0.014,-,-,0.085,84.800
'14:02:47.704',0.014,-,-,0.085,85.600
'14:02:47.712',0.014,-,-,0.085,85.600
'14:02:47.720',0.014,-,-,0.070,86.400
'14:02:47.728',0.000,-,-,0.042,86.400
'14:02:47.736',-0.014,-,-,0.028,85.600
'14:02:47.744',-0.014,-,-,0.042,85.600
'14:02:47.752',-0.028,-,-,0.014,84.000
'14:02:47.760',-0.028,-,-,0.028,83.200
'14:02:47.768',-0.028,-,-,0.000,82.400
'14:02:47.776',-0.028,-,-,0.000,80.800
'14:02:47.784',0.000,-,-,0.014,80.000
'14:02:47.792',0.125,-,-,0.127,79.200
'14:02:47.800',0.347,-,-,0.338,78.400
'14:02:47.808',0.431,-,-,0.394,77.600
'14:02:47.816',0.264,-,-,-0.113,76.800
'14:02:47.824',0.042,-,-,-0.380,76.000
'14:02:47.832',-0.097,-,-,-0.394,76.000
'14:02:47.840',-0.167,-,-,-0.254,75.200
'14:02:47.848',-0.167,-,-,-0.113,74.400
'14:02:47.856',-0.139,-,-,-0.014,74.400
'14:02:47.864',-0.139,-,-,0.000,74.400
'14:02:47.872',-0.139,-,-,-0.014,73.600
'14:02:47.880',-0.153,-,-,-0.014,72.800
'14:02:47.888',-0.153,-,-,-0.028,72.800
'14:02:47.896',-0.153,-,-,-0.028,72.000
'14:02:47.904',-0.153,-,-,-0.014,72.000
'14:02:47.912',-0.153,-,-,-0.028,71.200
'14:02:47.920',-0.153,-,-,-0.056,71.200
'14:02:47.928',-0.167,-,-,-0.056,72.000
'14:02:47.936',-0.167,-,-,-0.070,73.600
'14:02:47.944',-0.181,-,-,-0.085,77.600
'14:02:47.952',-0.181,-,-,-0.113,84.000
'14:02:47.960',-0.181,-,-,-0.113,92.000
'14:02:47.968',-0.194,-,-,-0.141,100.800
'14:02:47.976',-0.194,-,-,-0.141,108.800
'14:02:47.984',-0.208,-,-,-0.169,113.600
'14:02:47.992',-0.208,-,-,-0.183,116.800
'14:02:48.000',-0.208,-,-,-0.197,116.800
'14:02:48.008',-0.208,-,-,-0.197,116.000
'14:02:48.016',-0.194,-,-,-0.197,114.400
'14:02:48.024',-0.181,-,-,-0.197,112.000
'14:02:48.032',-0.153,-,-,-0.197,110.400
'14:02:48.040',-0.139,-,-,-0.183,108.000
'14:02:48.048',-0.097,-,-,-0.169,106.400
'14:02:48.056',-0.069,-,-,-0.141,105.600
'14:02:48.064',-0.056,-,-,-0.127,104.000
'14:02:48.072',-0.028,-,-,-0.070,102.400
'14:02:48.080',-0.014,-,-,-0.056,100.000
'14:02:48.088',0.000,-,-,-0.028,97.600
'14:02:48.096',0.000,-,-,0.000,95.200
'14:02:48.104',0.014,-,-,0.028,92.800
'14:02:48.112',0.028,-,-,0.028,89.600
'14:02:48.120',0.028,-,-,0.056,86.400
'14:02:48.128',0.042,-,-,0.056,84.000
'14:02:48.136',0.042,-,-,0.085,82.400
'14:02:48.144',0.042,-,-,0.085,82.400
'14:02:48.152',0.056,-,-,0.085,82.400
'14:02:48.160',0.056,-,-,0.085,82.400
'14:02:48.168',0.056,-,-,0.085,83.200
'14:02:48.176',0.056,-,-,0.085,83.200
'14:02:48.184',0.056,-,-,0.070,83.200
'14:02:48.192',0.056,-,-,0.085,83.200
'14:02:48.200',0.056,-,-,0.056,82.400
'14:02:48.208',0.042,-,-,0.070,81.600
'14:02:48.216',0.042,-,-,0.056,81.600
'14:02:48.224',0.056,-,-,0.056,80.800
'14:02:48.232',0.056,-,-,0.056,80.000
'14:02:48.240',0.056,-,-,0.056,79.200
'14:02:48.248',0.056,-,-,0.056,78.400
'14:02:48.256',0.069,-,-,0.056,78.400
'14:02:48.264',0.069,-,-,0.070,77.600
'14:02:48.272',0.083,-,-,0.085,76.800
'14:02:48.280',0.097,-,-,0.113,76.800
'14:02:48.288',0.097,-,-,0.127,76.000
'14:02:48.296',0.069,-,-,0.113,75.200
'14:02:48.304',0.056,-,-,0.085,74.400
'14:02:48.312',0.042,-,-,0.085,74.400
'14:02:48.320',0.042,-,-,0.085,73.600
'14:02:48.328',0.028,-,-,0.056,72.800
'14:02:48.336',0.028,-,-,0.070,72.800
'14:02:48.344',0.014,-,-,0.056,72.000
'14:02:48.352',0.014,-,-,0.042,72.000
'14:02:48.360',0.056,-,-,0.056,72.000
'14:02:48.368',0.208,-,-,0.225,71.200
'14:02:48.376',0.458,-,-,0.451,71.200
'14:02:48.384',0.514,-,-,0.479,71.200
'14:02:48.392',0.264,-,-,-0.169,70.400
'14:02:48.400',0.014,-,-,-0.479,70.400
'14:02:48.408',-0.097,-,-,-0.493,70.400
'14:02:48.416',-0.153,-,-,-0.310,69.600
'14:02:48.424',-0.125,-,-,-0.141,69.600
'14:02:48.432',-0.083,-,-,-0.028,68.800
'14:02:48.440',-0.069,-,-,0.000,68.800
'14:02:48.448',-0.069,-,-,-0.014,68.000
'14:02:48.456',-0.069,-,-,0.000,68.000
'14:02:48.464',-0.069,-,-,-0.014,67.200
'14:02:48.472',-0.069,-,-,-0.014,67.200
'14:02:48.480',-0.083,-,-,-0.028,68.800
'14:02:48.488',-0.083,-,-,-0.028,72.000
'14:02:48.496',-0.097,-,-,-0.028,78.400
'14:02:48.504',-0.097,-,-,-0.042,89.600
'14:02:48.512',-0.097,-,-,-0.070,103.200
'14:02:48.520',-0.097,-,-,-0.070,118.400
'14:02:48.528',-0.097,-,-,-0.085,130.400
'14:02:48.536',-0.097,-,-,-0.113,138.400
'14:02:48.544',-0.125,-,-,-0.127,140.800
'14:02:48.552',-0.125,-,-,-0.141,140.800
'14:02:48.560',-0.139,-,-,-0.155,139.200
'14:02:48.568',-0.139,-,-,-0.155,136.800
'14:02:48.576',-0.153,-,-,-0.169,136.000
'14:02:48.584',-0.153,-,-,-0.183,135.200
'14:02:48.592',-0.153,-,-,-0.183,134.400
'14:02:48.600',-0.139,-,-,-0.197,134.400
'14:02:48.608',-0.139,-,-,-0.183,133.600
'14:02:48.616',-0.125,-,-,-0.183,132.800
'14:02:48.624',-0.083,-,-,-0.169,131.200
'14:02:48.632',-0.069,-,-,-0.141,129.600
'14:02:48.640',-0.042,-,-,-0.127,127.200
'14:02:48.648',-0.014,-,-,-0.113,125.600
'14:02:48.656',0.000,-,-,-0.070,123.200
'14:02:48.664',0.014,-,-,-0.042,120.800
'14:02:48.672',0.028,-,-,-0.014,118.400
'14:02:48.680',0.042,-,-,0.000,115.200
'14:02:48.688',0.042,-,-,0.014,112.000
'14:02:48.696',0.042,-,-,0.028,108.800
'14:02:48.704',0.056,-,-,0.042,104.800
'14:02:48.712',0.056,-,-,0.056,101.600
'14:02:48.720',0.069,-,-,0.070,98.400
'14:02:48.728',0.069,-,-,0.085,96.000
'14:02:48.736',0.069,-,-,0.085,95.200
'14:02:48.744',0.069,-,-,0.085,94.400
'14:02:48.752',0.069,-,-,0.085,94.400
'14:02:48.760',0.083,-,-,0.085,95.200
'14:02:48.768',0.083,-,-,0.085,95.200
'14:02:48.776',0.083,-,-,0.085,94.400
'14:02:48.784',0.069,-,-,0.085,93.600
'14:02:48.792',0.069,-,-,0.070,92.800
'14:02:48.800',0.083,-,-,0.070,92.000
'14:02:48.808',0.083,-,-,0.070,90.400
'14:02:48.816',0.069,-,-,0.056,89.600
'14:02:48.824',0.069,-,-,0.056,88.000
'14:02:48.832',0.069,-,-,0.056,87.200
'14:02:48.840',0.069,-,-,0.056,86.400
'14:02:48.848',0.056,-,-,0.056,85.600
'14:02:48.856',0.056,-,-,0.056,84.800
'14:02:48.864',0.056,-,-,0.056,84.000
'14:02:48.872',0.056,-,-,0.056,83.200
'14:02:48.880',0.056,-,-,0.056,82.400
'14:02:48.888',0.056,-,-,0.056,81.600
'14:02:48.896',0.042,-,-,0.056,80.800
'14:02:48.904',0.042,-,-,0.056,80.800
'14:02:48.912',0.056,-,-,0.056,80.000
'14:02:48.920',0.056,-,-,0.042,79.200
'14:02:48.928',0.056,-,-,0.056,78.400
'14:02:48.936',0.042,-,-,0.042,77.600
'14:02:48.944',0.056,-,-,0.056,76.800
'14:02:48.952',0.042,-,-,0.042,76.800
'14:02:48.960',0.056,-,-,0.056,76.000
'14:02:48.968',0.056,-,-,0.042,75.200
'14:02:48.976',0.042,-,-,0.056,75.200
'14:02:48.984',0.056,-,-,0.056,74.400
'14:02:48.992',0.056,-,-,0.042,74.400
'14:02:49.000',0.056,-,-,0.056,73.600
'14:02:49.008',0.056,-,-,0.042,73.600
'14:02:49.016',0.042,-,-,0.042,72.800
'14:02:49.024',0.042,-,-,0.056,72.800
'14:02:49.032',0.056,-,-,0.042,72.000
'14:02:49.040',0.056,-,-,0.042,72.000
'14:02:49.048',0.056,-,-,0.056,72.000
'14:02:49.056',0.069,-,-,0.042,71.200
'14:02:49.064',0.042,-,-,0.155,71.200
'14:02:49.072',0.042,-,-,0.028,70.400
'14:02:49.080',0.042,-,-,0.042,70.400
'14:02:49.088',0.056,-,-,0.028,69.600
'14:02:49.096',0.069,-,-,0.042,69.600
'14:02:49.104',0.083,-,-,0.056,68.800
'14:02:49.112',0.083,-,-,0.056,68.800
'14:02:49.120',0.069,-,-,0.056,68.000
'14:02:49.128',0.056,-,-,0.042,68.000
'14:02:49.136',0.056,-,-,0.028,67.200
'14:02:49.144',0.056,-,-,0.042,67.200
'14:02:49.152',0.056,-,-,0.028,67.200
'14:02:49.160',0.042,-,-,0.028,66.400
'14:02:49.168',0.028,-,-,0.028,66.400
'14:02:49.176',0.028,-,-,0.000,65.600
'14:02:49.184',0.028,-,-,0.028,65.600
'14:02:49.192',0.014,-,-,0.000,64.800
'14:02:49.200',0.014,-,-,0.028,64.800
'14:02:49.208',0.014,-,-,0.028,64.800
'14:02:49.216',0.153,-,-,0.085,64.000
'14:02:49.224',0.375,-,-,0.310,64.000
'14:02:49.232',0.528,-,-,0.465,64.000
'14:02:49.240',0.542,-,-,0.197,63.200
'14:02:49.248',0.181,-,-,-0.254,63.200
'14:02:49.256',0.000,-,-,-0.366,63.200
'14:02:49.264',-0.097,-,-,-0.296,63.200
'14:02:49.272',-0.125,-,-,-0.239,62.400
'14:02:49.280',-0.083,-,-,-0.085,62.400
'14:02:49.288',-0.069,-,-,-0.028,62.400
'14:02:49.296',-0.069,-,-,-0.028,61.600
'14:02:49.304',-0.069,-,-,0.000,61.600
'14:02:49.312',-0.069,-,-,-0.028,60.800
'14:02:49.320',-0.069,-,-,-0.028,60.800
'14:02:49.328',-0.083,-,-,-0.042,60.800
'14:02:49.336',-0.083,-,-,-0.028,61.600
'14:02:49.344',-0.083,-,-,-0.056,65.600
'14:02:49.352',-0.083,-,-,-0.056,72.800
'14:02:49.360',-0.097,-,-,-0.070,85.600
'14:02:49.368',-0.097,-,-,-0.070,100.000
'14:02:49.376',-0.125,-,-,-0.113,114.400
'14:02:49.384',-0.125,-,-,-0.113,125.600
'14:02:49.392',-0.125,-,-,-0.085,132.000
'14:02:49.400',-0.125,-,-,-0.127,134.400
'14:02:49.408',-0.139,-,-,-0.141,134.400
'14:02:49.416',-0.139,-,-,-0.141,132.800
'14:02:49.424',-0.139,-,-,-0.155,131.200
'14:02:49.432',-0.153,-,-,-0.141,130.400
'14:02:49.440',-0.153,-,-,-0.183,129.600
'14:02:49.448',-0.153,-,-,-0.183,129.600
'14:02:49.456',-0.167,-,-,-0.197,128.800
'14:02:49.464',-0.153,-,-,-0.197,128.000
'14:02:49.472',-0.139,-,-,-0.183,126.400
'14:02:49.480',-0.125,-,-,-0.183,124.800
'14:02:49.488',-0.097,-,-,-0.169,123.200
'14:02:49.496',-0.097,-,-,-0.169,120.800
'14:02:49.504',-0.069,-,-,-0.169,119.200
'14:02:49.512',-0.056,-,-,-0.141,116.800
'14:02:49.520',-0.042,-,-,-0.113,115.200
'14:02:49.528',-0.028,-,-,-0.070,112.800
'14:02:49.536',-0.014,-,-,-0.056,110.400
'14:02:49.544',-0.014,-,-,-0.028,108.000
'14:02:49.552',0.000,-,-,0.000,104.800
'14:02:49.560',0.000,-,-,0.000,101.600
'14:02:49.568',0.014,-,-,0.028,97.600
'14:02:49.576',0.014,-,-,0.042,94.400
'14:02:49.584',0.014,-,-,0.056,92.000
'14:02:49.592',0.014,-,-,0.056,90.400
'14:02:49.600',0.028,-,-,0.056,90.400
'14:02:49.608',0.028,-,-,0.056,90.400
'14:02:49.616',0.028,-,-,0.070,91.200
'14:02:49.624',0.014,-,-,0.070,91.200
'14:02:49.632',0.028,-,-,0.056,91.200
'14:02:49.640',0.028,-,-,0.056,90.400
'14:02:49.648',0.014,-,-,0.056,89.600
'14:02:49.656',0.014,-,-,0.056,88.800
'14:02:49.664',0.014,-,-,0.056,88.000
'14:02:49.672',0.014,-,-,0.056,86.400
'14:02:49.680',0.014,-,-,0.042,85.600
'14:02:49.688',0.014,-,-,0.028,84.800
'14:02:49.696',0.014,-,-,0.028,84.000
'14:02:49.704',0.014,-,-,0.042,83.200
'14:02:49.712',0.014,-,-,0.042,82.400
'14:02:49.720',0.000,-,-,0.028,81.600
'14:02:49.728',0.000,-,-,0.042,80.800
'14:02:49.736',0.000,-,-,0.028,80.000
'14:02:49.744',0.000,-,-,0.028,79.200
'14:02:49.752',-0.014,-,-,0.042,78.400
'14:02:49.760',0.000,-,-,0.028,78.400
'14:02:49.768',0.000,-,-,0.042,77.600
'14:02:49.776',-0.014,-,-,0.028,76.800
'14:02:49.784',-0.028,-,-,0.028,76.800
'14:02:49.792',-0.028,-,-,0.042,76.000
'14:02:49.800',0.000,-,-,0.028,75.200
'14:02:49.808',0.000,-,-,0.127,75.200
'14:02:49.816',-0.028,-,-,0.014,74.400
'14:02:49.824',-0.028,-,-,0.000,74.400
'14:02:49.832',-0.014,-,-,0.028,73.600
'14:02:49.840',0.000,-,-,0.042,73.600
'14:02:49.848',0.014,-,-,0.028,72.800
'14:02:49.856',0.014,-,-,0.056,72.800
'14:02:49.864',0.014,-,-,0.042,72.000
'14:02:49.872',0.000,-,-,0.042,72.000
'14:02:49.880',0.000,-,-,0.028,71.200
'14:02:49.888',0.000,-,-,0.042,71.200
'14:02:49.896',0.000,-,-,0.028,70.400
'14:02:49.904',0.000,-,-,0.014,70.400
'14:02:49.912',0.000,-,-,0.000,70.400
'14:02:49.920',0.000,-,-,0.000,69.600
'14:02:49.928',-0.014,-,-,0.014,69.600
'14:02:49.936',-0.028,-,-,0.028,69.600
'14:02:49.944',-0.042,-,-,0.000,68.800
'14:02:49.952',-0.014,-,-,0.014,68.800
'14:02:49.960',0.083,-,-,0.085,68.800
'14:02:49.968',0.319,-,-,0.268,68.000
'14:02:49.976',0.500,-,-,0.451,68.000
'14:02:49.984',0.514,-,-,0.225,68.000
'14:02:49.992',0.181,-,-,-0.197,67.200
'14:02:50.000',0.000,-,-,-0.352,67.200
'14:02:50.008',-0.125,-,-,-0.282,67.200
'14:02:50.016',-0.167,-,-,-0.296,67.200
'14:02:50.024',-0.125,-,-,-0.113,67.200
'14:02:50.032',-0.097,-,-,-0.028,67.200
'14:02:50.040',-0.083,-,-,-0.028,66.400
'14:02:50.048',-0.083,-,-,-0.028,66.400
'14:02:50.056',-0.069,-,-,-0.028,66.400
'14:02:50.064',-0.083,-,-,-0.028,65.600
'14:02:50.072',-0.083,-,-,-0.028,65.600
