'Elapsed time','II','MCL1','ABP','PAP'
'33:59:34.528',-,0.000,69.600,-
'33:59:34.536',-,0.000,68.400,-
'33:59:34.544',-,0.000,68.400,-
'33:59:34.552',-,0.000,67.200,-
'33:59:34.560',-,0.000,66.000,-
'33:59:34.568',-,0.000,66.000,-
'33:59:34.576',-,0.000,64.800,-
'33:59:34.584',-,0.000,64.800,-
'33:59:34.592',-,0.000,63.600,-
'33:59:34.600',-,0.000,62.400,-
'33:59:34.608',-,0.000,62.400,-
'33:59:34.616',-,0.000,61.200,-
'33:59:34.624',-,0.000,61.200,-
'33:59:34.632',-,0.000,60.000,-
'33:59:34.640',-,0.000,60.000,-
'33:59:34.648',-,0.000,58.800,-
'33:59:34.656',-,0.000,58.800,-
'33:59:34.664',-,0.000,57.600,-
'33:59:34.672',-,-0.015,57.600,-
'33:59:34.680',-,-0.015,57.600,-
'33:59:34.688',-,0.000,56.400,-
'33:59:34.696',-,0.000,56.400,-
'33:59:34.704',-,0.000,56.400,-
'33:59:34.712',-,0.000,55.200,-
'33:59:34.720',-,0.000,55.200,-
'33:59:34.728',-,0.000,55.200,-
'33:59:34.736',-,0.000,55.200,-
'33:59:34.744',-,0.000,54.000,-
'33:59:34.752',-,0.000,54.000,-
'33:59:34.760',-,0.015,54.000,-
'33:59:34.768',-,0.045,54.000,-
'33:59:34.776',-,0.045,52.800,-
'33:59:34.784',-,0.000,52.800,-
'33:59:34.792',-,-0.060,52.800,-
'33:59:34.800',-,-0.104,52.800,-
'33:59:34.808',-,-0.104,52.800,-
'33:59:34.816',-,-0.060,51.600,-
'33:59:34.824',-,-0.045,51.600,-
'33:59:34.832',-,-0.015,51.600,-
'33:59:34.840',-,0.000,51.600,-
'33:59:34.848',-,0.000,51.600,-
'33:59:34.856',-,0.000,50.400,-
'33:59:34.864',-,0.000,50.400,-
'33:59:34.872',-,0.000,50.400,-
'33:59:34.880',-,0.000,50.400,-
'33:59:34.888',-,0.000,50.400,-
'33:59:34.896',-,0.000,50.400,-
'33:59:34.904',-,0.000,50.400,-
'33:59:34.912',-,0.060,49.200,-
'33:59:34.920',-,0.179,49.200,-
'33:59:34.928',-,0.269,49.200,-
'33:59:34.936',-,0.284,49.200,-
'33:59:34.944',-,0.090,49.200,-
'33:59:34.952',-,-0.269,49.200,-
'33:59:34.960',-,-0.582,49.200,-
'33:59:34.968',-,-0.761,49.200,-
'33:59:34.976',-,-0.791,49.200,-
'33:59:34.984',-,-0.701,48.000,-
'33:59:34.992',-,-0.463,48.000,-
'33:59:35.000',-,-0.239,48.000,-
'33:59:35.008',-,-0.060,48.000,-
'33:59:35.016',-,0.015,48.000,-
'33:59:35.024',-,0.045,46.800,-
'33:59:35.032',-,0.060,46.800,-
'33:59:35.040',-,0.045,46.800,-
'33:59:35.048',-,0.060,46.800,-
'33:59:35.056',-,0.060,46.800,-
'33:59:35.064',-,0.060,46.800,-
'33:59:35.072',-,0.060,48.000,-
'33:59:35.080',-,0.060,51.600,-
'33:59:35.088',-,0.060,56.400,-
'33:59:35.096',-,0.060,62.400,-
'33:59:35.104',-,0.060,70.800,-
'33:59:35.112',-,0.060,80.400,-
'33:59:35.120',-,0.060,90.000,-
'33:59:35.128',-,0.060,99.600,-
'33:59:35.136',-,0.060,106.800,-
'33:59:35.144',-,0.060,114.000,-
'33:59:35.152',-,0.090,120.000,-
'33:59:35.160',-,0.090,123.600,-
'33:59:35.168',-,0.090,126.000,-
'33:59:35.176',-,0.104,128.400,-
'33:59:35.184',-,0.104,128.400,-
'33:59:35.192',-,0.134,128.400,-
'33:59:35.200',-,0.134,128.400,-
'33:59:35.208',-,0.149,127.200,-
'33:59:35.216',-,0.179,126.000,-
'33:59:35.224',-,0.179,126.000,-
'33:59:35.232',-,0.179,124.800,-
'33:59:35.240',-,0.194,123.600,-
'33:59:35.248',-,0.194,123.600,-
'33:59:35.256',-,0.194,122.400,-
'33:59:35.264',-,0.179,121.200,-
'33:59:35.272',-,0.179,121.200,-
'33:59:35.280',-,0.149,120.000,-
'33:59:35.288',-,0.134,118.800,-
'33:59:35.296',-,0.090,117.600,-
'33:59:35.304',-,0.060,115.200,-
'33:59:35.312',-,0.045,112.800,-
'33:59:35.320',-,0.015,110.400,-
'33:59:35.328',-,0.000,106.800,-
'33:59:35.336',-,-0.015,103.200,-
'33:59:35.344',-,-0.015,99.600,-
'33:59:35.352',-,-0.045,96.000,-
'33:59:35.360',-,-0.045,91.200,-
'33:59:35.368',-,-0.045,86.400,-
'33:59:35.376',-,-0.045,82.800,-
'33:59:35.384',-,-0.045,79.200,-
'33:59:35.392',-,-0.015,75.600,-
'33:59:35.400',-,-0.015,74.400,-
'33:59:35.408',-,0.000,72.000,-
'33:59:35.416',-,0.000,72.000,-
'33:59:35.424',-,0.000,70.800,-
'33:59:35.432',-,0.015,70.800,-
'33:59:35.440',-,0.015,70.800,-
'33:59:35.448',-,0.015,70.800,-
'33:59:35.456',-,0.015,70.800,-
'33:59:35.464',-,0.015,70.800,-
'33:59:35.472',-,0.015,70.800,-
'33:59:35.480',-,0.015,70.800,-
'33:59:35.488',-,0.015,70.800,-
'33:59:35.496',-,0.015,69.600,-
'33:59:35.504',-,0.015,69.600,-
'33:59:35.512',-,0.015,68.400,-
'33:59:35.520',-,0.000,68.400,-
'33:59:35.528',-,0.000,67.200,-
'33:59:35.536',-,0.000,66.000,-
'33:59:35.544',-,0.000,66.000,-
'33:59:35.552',-,0.000,64.800,-
'33:59:35.560',-,0.000,63.600,-
'33:59:35.568',-,0.000,63.600,-
'33:59:35.576',-,0.000,62.400,-
'33:59:35.584',-,0.000,62.400,-
'33:59:35.592',-,0.000,61.200,-
'33:59:35.600',-,0.000,61.200,-
'33:59:35.608',-,0.000,60.000,-
'33:59:35.616',-,0.000,60.000,-
'33:59:35.624',-,0.000,58.800,-
'33:59:35.632',-,0.000,58.800,-
'33:59:35.640',-,0.000,57.600,-
'33:59:35.648',-,0.000,57.600,-
'33:59:35.656',-,0.000,57.600,-
'33:59:35.664',-,0.000,56.400,-
'33:59:35.672',-,0.000,56.400,-
'33:59:35.680',-,0.000,56.400,-
'33:59:35.688',-,0.000,56.400,-
'33:59:35.696',-,0.000,55.200,-
'33:59:35.704',-,0.000,55.200,-
'33:59:35.712',-,0.015,55.200,-
'33:59:35.720',-,0.045,55.200,-
'33:59:35.728',-,0.045,54.000,-
'33:59:35.736',-,0.015,54.000,-
'33:59:35.744',-,-0.045,54.000,-
'33:59:35.752',-,-0.090,54.000,-
'33:59:35.760',-,-0.104,52.800,-
'33:59:35.768',-,-0.090,52.800,-
'33:59:35.776',-,-0.060,52.800,-
'33:59:35.784',-,-0.045,52.800,-
'33:59:35.792',-,-0.015,52.800,-
'33:59:35.800',-,0.000,51.600,-
'33:59:35.808',-,0.000,51.600,-
'33:59:35.816',-,0.000,51.600,-
'33:59:35.824',-,0.000,51.600,-
'33:59:35.832',-,0.000,51.600,-
'33:59:35.840',-,0.000,51.600,-
'33:59:35.848',-,0.000,51.600,-
'33:59:35.856',-,0.000,50.400,-
'33:59:35.864',-,0.015,50.400,-
'33:59:35.872',-,0.104,50.400,-
'33:59:35.880',-,0.239,50.400,-
'33:59:35.888',-,0.284,50.400,-
'33:59:35.896',-,0.194,50.400,-
'33:59:35.904',-,-0.090,50.400,-
'33:59:35.912',-,-0.448,50.400,-
'33:59:35.920',-,-0.701,50.400,-
'33:59:35.928',-,-0.791,49.200,-
'33:59:35.936',-,-0.746,49.200,-
'33:59:35.944',-,-0.612,49.200,-
'33:59:35.952',-,-0.358,49.200,-
'33:59:35.960',-,-0.134,49.200,-
'33:59:35.968',-,-0.015,48.000,-
'33:59:35.976',-,0.045,48.000,-
'33:59:35.984',-,0.060,48.000,-
'33:59:35.992',-,0.060,48.000,-
'33:59:36.000',-,0.060,48.000,-
'33:59:36.008',-,0.060,48.000,-
'33:59:36.016',-,0.060,48.000,-
'33:59:36.024',-,0.060,49.200,-
'33:59:36.032',-,0.060,50.400,-
'33:59:36.040',-,0.060,55.200,-
'33:59:36.048',-,0.060,61.200,-
'33:59:36.056',-,0.060,68.400,-
'33:59:36.064',-,0.060,78.000,-
'33:59:36.072',-,0.060,86.400,-
'33:59:36.080',-,0.060,96.000,-
'33:59:36.088',-,0.060,104.400,-
'33:59:36.096',-,0.060,111.600,-
'33:59:36.104',-,0.060,117.600,-
'33:59:36.112',-,0.090,122.400,-
'33:59:36.120',-,0.090,126.000,-
'33:59:36.128',-,0.090,128.400,-
'33:59:36.136',-,0.104,129.600,-
'33:59:36.144',-,0.104,129.600,-
'33:59:36.152',-,0.134,129.600,-
'33:59:36.160',-,0.134,128.400,-
'33:59:36.168',-,0.149,127.200,-
'33:59:36.176',-,0.179,127.200,-
'33:59:36.184',-,0.179,126.000,-
'33:59:36.192',-,0.194,124.800,-
'33:59:36.200',-,0.194,124.800,-
'33:59:36.208',-,0.194,123.600,-
'33:59:36.216',-,0.179,123.600,-
'33:59:36.224',-,0.179,123.600,-
'33:59:36.232',-,0.149,122.400,-
'33:59:36.240',-,0.134,121.200,-
'33:59:36.248',-,0.104,120.000,-
'33:59:36.256',-,0.090,117.600,-
'33:59:36.264',-,0.060,116.400,-
'33:59:36.272',-,0.015,114.000,-
'33:59:36.280',-,0.015,110.400,-
'33:59:36.288',-,0.000,108.000,-
'33:59:36.296',-,-0.015,104.400,-
'33:59:36.304',-,-0.015,99.600,-
'33:59:36.312',-,-0.015,96.000,-
'33:59:36.320',-,-0.015,91.200,-
'33:59:36.328',-,-0.015,87.600,-
'33:59:36.336',-,-0.015,82.800,-
'33:59:36.344',-,0.000,79.200,-
'33:59:36.352',-,0.000,76.800,-
'33:59:36.360',-,0.000,74.400,-
'33:59:36.368',-,0.015,73.200,-
'33:59:36.376',-,0.015,73.200,-
'33:59:36.384',-,0.045,72.000,-
'33:59:36.392',-,0.045,73.200,-
'33:59:36.400',-,0.045,73.200,-
'33:59:36.408',-,0.045,73.200,-
'33:59:36.416',-,0.045,73.200,-
'33:59:36.424',-,0.045,73.200,-
'33:59:36.432',-,0.045,73.200,-
'33:59:36.440',-,0.045,72.000,-
'33:59:36.448',-,0.045,72.000,-
'33:59:36.456',-,0.045,72.000,-
'33:59:36.464',-,0.045,70.800,-
'33:59:36.472',-,0.045,70.800,-
'33:59:36.480',-,0.045,69.600,-
'33:59:36.488',-,0.045,68.400,-
'33:59:36.496',-,0.045,68.400,-
'33:59:36.504',-,0.045,67.200,-
'33:59:36.512',-,0.045,66.000,-
'33:59:36.520',-,0.045,66.000,-
'33:59:36.528',-,0.045,64.800,-
'33:59:36.536',-,0.045,64.800,-
'33:59:36.544',-,0.015,63.600,-
'33:59:36.552',-,0.015,63.600,-
'33:59:36.560',-,0.015,62.400,-
'33:59:36.568',-,0.015,62.400,-
'33:59:36.576',-,0.015,61.200,-
'33:59:36.584',-,0.015,61.200,-
'33:59:36.592',-,0.015,61.200,-
'33:59:36.600',-,0.015,60.000,-
'33:59:36.608',-,0.015,60.000,-
'33:59:36.616',-,0.015,60.000,-
'33:59:36.624',-,0.015,58.800,-
'33:59:36.632',-,0.015,58.800,-
'33:59:36.640',-,0.015,58.800,-
'33:59:36.648',-,0.015,57.600,-
'33:59:36.656',-,0.015,57.600,-
'33:59:36.664',-,0.045,57.600,-
'33:59:36.672',-,0.045,57.600,-
'33:59:36.680',-,0.060,56.400,-
'33:59:36.688',-,0.090,56.400,-
'33:59:36.696',-,0.134,56.400,-
'33:59:36.704',-,0.134,56.400,-
'33:59:36.712',-,0.194,56.400,-
'33:59:36.720',-,0.313,55.200,-
'33:59:36.728',-,0.403,55.200,-
'33:59:36.736',-,0.448,55.200,-
'33:59:36.744',-,0.418,55.200,-
'33:59:36.752',-,0.358,55.200,-
'33:59:36.760',-,0.269,54.000,-
'33:59:36.768',-,0.224,54.000,-
'33:59:36.776',-,0.224,54.000,-
'33:59:36.784',-,0.403,54.000,-
'33:59:36.792',-,0.761,54.000,-
'33:59:36.800',-,1.015,54.000,-
'33:59:36.808',-,0.806,54.000,-
'33:59:36.816',-,0.358,54.000,-
'33:59:36.824',-,0.000,54.000,-
'33:59:36.832',-,-0.104,54.000,-
'33:59:36.840',-,-0.149,54.000,-
'33:59:36.848',-,-0.149,55.200,-
'33:59:36.856',-,-0.179,57.600,-
'33:59:36.864',-,-0.179,62.400,-
'33:59:36.872',-,-0.179,68.400,-
'33:59:36.880',-,-0.179,76.800,-
'33:59:36.888',-,-0.179,85.200,-
'33:59:36.896',-,-0.179,93.600,-
'33:59:36.904',-,-0.179,102.000,-
'33:59:36.912',-,-0.179,109.200,-
'33:59:36.920',-,-0.179,115.200,-
'33:59:36.928',-,-0.179,118.800,-
'33:59:36.936',-,-0.179,121.200,-
'33:59:36.944',-,-0.194,122.400,-
'33:59:36.952',-,-0.194,122.400,-
'33:59:36.960',-,-0.194,122.400,-
'33:59:36.968',-,-0.224,121.200,-
'33:59:36.976',-,-0.239,120.000,-
'33:59:36.984',-,-0.269,117.600,-
'33:59:36.992',-,-0.269,116.400,-
'33:59:37.000',-,-0.284,115.200,-
'33:59:37.008',-,-0.313,112.800,-
'33:59:37.016',-,-0.313,110.400,-
'33:59:37.024',-,-0.328,109.200,-
'33:59:37.032',-,-0.313,105.600,-
'33:59:37.040',-,-0.313,103.200,-
'33:59:37.048',-,-0.284,99.600,-
'33:59:37.056',-,-0.269,96.000,-
'33:59:37.064',-,-0.239,92.400,-
'33:59:37.072',-,-0.194,88.800,-
'33:59:37.080',-,-0.179,84.000,-
'33:59:37.088',-,-0.149,80.400,-
'33:59:37.096',-,-0.104,76.800,-
'33:59:37.104',-,-0.090,74.400,-
'33:59:37.112',-,-0.045,72.000,-
'33:59:37.120',-,-0.015,69.600,-
'33:59:37.128',-,0.000,69.600,-
'33:59:37.136',-,0.015,69.600,-
'33:59:37.144',-,0.045,69.600,-
'33:59:37.152',-,0.060,69.600,-
'33:59:37.160',-,0.090,69.600,-
'33:59:37.168',-,0.090,69.600,-
'33:59:37.176',-,0.104,70.800,-
'33:59:37.184',-,0.104,70.800,-
'33:59:37.192',-,0.104,70.800,-
'33:59:37.200',-,0.104,70.800,-
'33:59:37.208',-,0.104,69.600,-
'33:59:37.216',-,0.104,69.600,-
'33:59:37.224',-,0.104,69.600,-
'33:59:37.232',-,0.104,68.400,-
'33:59:37.240',-,0.090,67.200,-
'33:59:37.248',-,0.090,67.200,-
'33:59:37.256',-,0.090,66.000,-
'33:59:37.264',-,0.090,64.800,-
'33:59:37.272',-,0.090,64.800,-
'33:59:37.280',-,0.090,63.600,-
'33:59:37.288',-,0.090,62.400,-
'33:59:37.296',-,0.060,62.400,-
'33:59:37.304',-,0.060,61.200,-
'33:59:37.312',-,0.060,61.200,-
'33:59:37.320',-,0.060,60.000,-
'33:59:37.328',-,0.060,60.000,-
'33:59:37.336',-,0.060,58.800,-
'33:59:37.344',-,0.060,58.800,-
'33:59:37.352',-,0.060,57.600,-
'33:59:37.360',-,0.060,57.600,-
'33:59:37.368',-,0.060,56.400,-
'33:59:37.376',-,0.060,56.400,-
'33:59:37.384',-,0.060,56.400,-
'33:59:37.392',-,0.045,56.400,-
'33:59:37.400',-,0.045,55.200,-
'33:59:37.408',-,0.045,55.200,-
'33:59:37.416',-,0.045,55.200,-
'33:59:37.424',-,0.045,55.200,-
'33:59:37.432',-,0.045,54.000,-
'33:59:37.440',-,0.045,54.000,-
'33:59:37.448',-,0.045,54.000,-
'33:59:37.456',-,0.045,54.000,-
'33:59:37.464',-,0.045,54.000,-
'33:59:37.472',-,0.045,54.000,-
'33:59:37.480',-,0.045,52.800,-
'33:59:37.488',-,0.045,52.800,-
'33:59:37.496',-,0.015,52.800,-
'33:59:37.504',-,0.015,52.800,-
'33:59:37.512',-,0.015,52.800,-
'33:59:37.520',-,0.015,52.800,-
'33:59:37.528',-,0.015,51.600,-
'33:59:37.536',-,0.015,51.600,-
'33:59:37.544',-,0.015,51.600,-
'33:59:37.552',-,0.015,51.600,-
'33:59:37.560',-,0.015,51.600,-
'33:59:37.568',-,0.015,50.400,-
'33:59:37.576',-,0.015,50.400,-
'33:59:37.584',-,0.015,50.400,-
'33:59:37.592',-,0.015,50.400,-
'33:59:37.600',-,0.015,50.400,-
'33:59:37.608',-,0.045,50.400,-
'33:59:37.616',-,0.060,49.200,-
'33:59:37.624',-,0.060,49.200,-
'33:59:37.632',-,0.060,49.200,-
'33:59:37.640',-,0.015,49.200,-
'33:59:37.648',-,-0.045,49.200,-
'33:59:37.656',-,-0.090,49.200,-
'33:59:37.664',-,-0.090,48.000,-
'33:59:37.672',-,-0.045,48.000,-
'33:59:37.680',-,0.000,48.000,-
'33:59:37.688',-,0.000,48.000,-
'33:59:37.696',-,0.000,48.000,-
'33:59:37.704',-,0.000,48.000,-
'33:59:37.712',-,0.015,48.000,-
'33:59:37.720',-,0.015,46.800,-
'33:59:37.728',-,0.015,46.800,-
'33:59:37.736',-,0.015,46.800,-
'33:59:37.744',-,0.015,46.800,-
'33:59:37.752',-,0.015,46.800,-
'33:59:37.760',-,0.000,46.800,-
'33:59:37.768',-,0.090,46.800,-
'33:59:37.776',-,0.194,46.800,-
'33:59:37.784',-,0.313,46.800,-
'33:59:37.792',-,0.313,46.800,-
'33:59:37.800',-,0.060,46.800,-
'33:59:37.808',-,-0.284,46.800,-
'33:59:37.816',-,-0.612,46.800,-
'33:59:37.824',-,-0.746,46.800,-
'33:59:37.832',-,-0.761,46.800,-
'33:59:37.840',-,-0.657,46.800,-
'33:59:37.848',-,-0.418,46.800,-
'33:59:37.856',-,-0.194,46.800,-
'33:59:37.864',-,-0.045,45.600,-
'33:59:37.872',-,0.045,45.600,-
'33:59:37.880',-,0.060,45.600,-
'33:59:37.888',-,0.060,45.600,-
'33:59:37.896',-,0.060,45.600,-
'33:59:37.904',-,0.060,45.600,-
'33:59:37.912',-,0.060,45.600,-
'33:59:37.920',-,0.060,46.800,-
'33:59:37.928',-,0.060,50.400,-
'33:59:37.936',-,0.060,55.200,-
'33:59:37.944',-,0.060,62.400,-
'33:59:37.952',-,0.060,70.800,-
'33:59:37.960',-,0.060,80.400,-
'33:59:37.968',-,0.060,91.200,-
'33:59:37.976',-,0.060,100.800,-
'33:59:37.984',-,0.090,109.200,-
'33:59:37.992',-,0.090,117.600,-
'33:59:38.000',-,0.090,124.800,-
'33:59:38.008',-,0.090,129.600,-
'33:59:38.016',-,0.090,133.200,-
'33:59:38.024',-,0.104,135.600,-
'33:59:38.032',-,0.104,135.600,-
'33:59:38.040',-,0.134,136.800,-
'33:59:38.048',-,0.134,135.600,-
'33:59:38.056',-,0.149,134.400,-
'33:59:38.064',-,0.149,134.400,-
'33:59:38.072',-,0.179,133.200,-
'33:59:38.080',-,0.179,132.000,-
'33:59:38.088',-,0.194,130.800,-
'33:59:38.096',-,0.194,130.800,-
'33:59:38.104',-,0.194,129.600,-
'33:59:38.112',-,0.194,128.400,-
'33:59:38.120',-,0.194,128.400,-
'33:59:38.128',-,0.179,127.200,-
'33:59:38.136',-,0.149,126.000,-
'33:59:38.144',-,0.134,123.600,-
'33:59:38.152',-,0.104,122.400,-
'33:59:38.160',-,0.060,120.000,-
'33:59:38.168',-,0.045,117.600,-
'33:59:38.176',-,0.015,114.000,-
'33:59:38.184',-,0.000,111.600,-
'33:59:38.192',-,-0.015,108.000,-
'33:59:38.200',-,-0.015,103.200,-
'33:59:38.208',-,-0.045,99.600,-
'33:59:38.216',-,-0.045,94.800,-
'33:59:38.224',-,-0.045,90.000,-
'33:59:38.232',-,-0.045,86.400,-
'33:59:38.240',-,-0.045,82.800,-
'33:59:38.248',-,-0.015,79.200,-
'33:59:38.256',-,-0.015,76.800,-
'33:59:38.264',-,-0.015,75.600,-
'33:59:38.272',-,0.000,74.400,-
'33:59:38.280',-,0.000,74.400,-
'33:59:38.288',-,0.015,74.400,-
'33:59:38.296',-,0.015,74.400,-
'33:59:38.304',-,0.015,74.400,-
'33:59:38.312',-,0.015,74.400,-
'33:59:38.320',-,0.015,74.400,-
'33:59:38.328',-,0.015,74.400,-
'33:59:38.336',-,0.015,73.200,-
'33:59:38.344',-,0.015,73.200,-
'33:59:38.352',-,0.015,73.200,-
'33:59:38.360',-,0.015,72.000,-
'33:59:38.368',-,0.000,70.800,-
'33:59:38.376',-,0.000,70.800,-
'33:59:38.384',-,0.000,69.600,-
'33:59:38.392',-,0.000,68.400,-
'33:59:38.400',-,0.000,68.400,-
'33:59:38.408',-,0.000,67.200,-
'33:59:38.416',-,0.000,66.000,-
'33:59:38.424',-,0.000,66.000,-
'33:59:38.432',-,0.000,64.800,-
'33:59:38.440',-,0.000,64.800,-
'33:59:38.448',-,0.000,63.600,-
'33:59:38.456',-,0.000,63.600,-
'33:59:38.464',-,-0.015,62.400,-
'33:59:38.472',-,0.000,62.400,-
'33:59:38.480',-,0.000,61.200,-
'33:59:38.488',-,0.000,61.200,-
'33:59:38.496',-,-0.015,60.000,-
'33:59:38.504',-,-0.015,60.000,-
'33:59:38.512',-,-0.015,60.000,-
'33:59:38.520',-,0.000,58.800,-
'33:59:38.528',-,0.000,58.800,-
'33:59:38.536',-,0.000,58.800,-
'33:59:38.544',-,0.000,57.600,-
'33:59:38.552',-,0.015,57.600,-
'33:59:38.560',-,0.045,57.600,-
'33:59:38.568',-,0.015,57.600,-
'33:59:38.576',-,-0.015,56.400,-
'33:59:38.584',-,-0.060,56.400,-
'33:59:38.592',-,-0.104,56.400,-
'33:59:38.600',-,-0.104,56.400,-
'33:59:38.608',-,-0.060,55.200,-
'33:59:38.616',-,-0.045,55.200,-
'33:59:38.624',-,-0.015,55.200,-
'33:59:38.632',-,-0.015,55.200,-
'33:59:38.640',-,-0.015,55.200,-
'33:59:38.648',-,-0.015,54.000,-
'33:59:38.656',-,0.000,54.000,-
'33:59:38.664',-,0.000,54.000,-
'33:59:38.672',-,0.000,54.000,-
'33:59:38.680',-,0.000,54.000,-
'33:59:38.688',-,-0.015,54.000,-
'33:59:38.696',-,0.000,54.000,-
'33:59:38.704',-,0.060,52.800,-
'33:59:38.712',-,0.194,52.800,-
'33:59:38.720',-,0.284,52.800,-
'33:59:38.728',-,0.284,52.800,-
'33:59:38.736',-,0.045,52.800,-
'33:59:38.744',-,-0.328,52.800,-
'33:59:38.752',-,-0.627,52.800,-
'33:59:38.760',-,-0.761,51.600,-
'33:59:38.768',-,-0.791,51.600,-
'33:59:38.776',-,-0.672,51.600,-
'33:59:38.784',-,-0.448,51.600,-
'33:59:38.792',-,-0.194,51.600,-
'33:59:38.800',-,-0.045,50.400,-
'33:59:38.808',-,0.015,50.400,-
'33:59:38.816',-,0.045,50.400,-
'33:59:38.824',-,0.060,50.400,-
'33:59:38.832',-,0.045,49.200,-
'33:59:38.840',-,0.045,49.200,-
'33:59:38.848',-,0.060,49.200,-
'33:59:38.856',-,0.060,50.400,-
'33:59:38.864',-,0.060,51.600,-
'33:59:38.872',-,0.060,54.000,-
'33:59:38.880',-,0.060,60.000,-
'33:59:38.888',-,0.045,66.000,-
'33:59:38.896',-,0.045,74.400,-
'33:59:38.904',-,0.060,84.000,-
'33:59:38.912',-,0.060,93.600,-
'33:59:38.920',-,0.060,102.000,-
'33:59:38.928',-,0.060,110.400,-
'33:59:38.936',-,0.060,116.400,-
'33:59:38.944',-,0.060,122.400,-
'33:59:38.952',-,0.090,126.000,-
'33:59:38.960',-,0.090,129.600,-
'33:59:38.968',-,0.090,130.800,-
'33:59:38.976',-,0.104,132.000,-
'33:59:38.984',-,0.104,130.800,-
'33:59:38.992',-,0.134,130.800,-
'33:59:39.000',-,0.149,129.600,-
'33:59:39.008',-,0.149,128.400,-
'33:59:39.016',-,0.179,128.400,-
'33:59:39.024',-,0.179,127.200,-
'33:59:39.032',-,0.179,126.000,-
'33:59:39.040',-,0.179,126.000,-
'33:59:39.048',-,0.179,126.000,-
'33:59:39.056',-,0.179,124.800,-
'33:59:39.064',-,0.149,123.600,-
'33:59:39.072',-,0.134,122.400,-
'33:59:39.080',-,0.104,121.200,-
'33:59:39.088',-,0.060,120.000,-
'33:59:39.096',-,0.045,117.600,-
'33:59:39.104',-,0.015,115.200,-
'33:59:39.112',-,0.000,111.600,-
'33:59:39.120',-,-0.015,109.200,-
'33:59:39.128',-,-0.015,105.600,-
'33:59:39.136',-,-0.045,100.800,-
'33:59:39.144',-,-0.045,97.200,-
'33:59:39.152',-,-0.045,92.400,-
'33:59:39.160',-,-0.045,87.600,-
'33:59:39.168',-,-0.045,84.000,-
'33:59:39.176',-,-0.045,80.400,-
'33:59:39.184',-,-0.015,76.800,-
'33:59:39.192',-,-0.015,75.600,-
'33:59:39.200',-,-0.015,74.400,-
'33:59:39.208',-,-0.015,73.200,-
'33:59:39.216',-,0.000,73.200,-
'33:59:39.224',-,0.000,73.200,-
'33:59:39.232',-,0.000,73.200,-
'33:59:39.240',-,0.000,73.200,-
'33:59:39.248',-,0.015,73.200,-
'33:59:39.256',-,0.015,73.200,-
'33:59:39.264',-,0.015,73.200,-
'33:59:39.272',-,0.015,73.200,-
'33:59:39.280',-,0.000,72.000,-
'33:59:39.288',-,0.000,72.000,-
'33:59:39.296',-,0.000,70.800,-
