'Elapsed time','II','AVR','AVL','V','ABP'
'58:57:20.176',0.027,-,-,-,74.400
'58:57:20.184',0.027,-,-,-,77.600
'58:57:20.192',0.027,-,-,-,80.800
'58:57:20.200',0.045,-,-,-,83.200
'58:57:20.208',0.027,-,-,-,84.800
'58:57:20.216',0.027,-,-,-,86.400
'58:57:20.224',0.027,-,-,-,87.200
'58:57:20.232',0.009,-,-,-,87.200
'58:57:20.240',0.000,-,-,-,87.200
'58:57:20.248',0.000,-,-,-,87.200
'58:57:20.256',0.000,-,-,-,86.400
'58:57:20.264',-0.027,-,-,-,85.600
'58:57:20.272',-0.027,-,-,-,84.800
'58:57:20.280',-0.027,-,-,-,84.000
'58:57:20.288',-0.027,-,-,-,82.400
'58:57:20.296',-0.027,-,-,-,80.800
'58:57:20.304',-0.027,-,-,-,79.200
'58:57:20.312',-0.045,-,-,-,76.800
'58:57:20.320',-0.045,-,-,-,75.200
'58:57:20.328',-0.027,-,-,-,72.800
'58:57:20.336',-0.045,-,-,-,70.400
'58:57:20.344',-0.045,-,-,-,68.000
'58:57:20.352',-0.045,-,-,-,65.600
'58:57:20.360',-0.027,-,-,-,64.000
'58:57:20.368',-0.027,-,-,-,62.400
'58:57:20.376',-0.027,-,-,-,60.800
'58:57:20.384',-0.045,-,-,-,59.200
'58:57:20.392',-0.045,-,-,-,58.400
'58:57:20.400',-0.054,-,-,-,57.600
'58:57:20.408',-0.071,-,-,-,56.800
'58:57:20.416',-0.071,-,-,-,56.800
'58:57:20.424',-0.071,-,-,-,56.000
'58:57:20.432',-0.071,-,-,-,56.000
'58:57:20.440',-0.071,-,-,-,55.200
'58:57:20.448',-0.054,-,-,-,55.200
'58:57:20.456',-0.089,-,-,-,55.200
'58:57:20.464',-0.196,-,-,-,55.200
'58:57:20.472',-0.214,-,-,-,55.200
'58:57:20.480',0.000,-,-,-,54.400
'58:57:20.488',0.330,-,-,-,54.400
'58:57:20.496',0.455,-,-,-,54.400
'58:57:20.504',0.384,-,-,-,54.400
'58:57:20.512',0.196,-,-,-,54.400
'58:57:20.520',0.045,-,-,-,54.400
'58:57:20.528',0.000,-,-,-,54.400
'58:57:20.536',-0.027,-,-,-,53.600
'58:57:20.544',-0.045,-,-,-,53.600
'58:57:20.552',-0.071,-,-,-,52.800
'58:57:20.560',-0.071,-,-,-,52.800
'58:57:20.568',-0.089,-,-,-,52.000
'58:57:20.576',-0.071,-,-,-,52.000
'58:57:20.584',-0.089,-,-,-,51.200
'58:57:20.592',-0.071,-,-,-,51.200
'58:57:20.600',-0.071,-,-,-,50.400
'58:57:20.608',-0.071,-,-,-,50.400
'58:57:20.616',-0.071,-,-,-,50.400
'58:57:20.624',-0.071,-,-,-,51.200
'58:57:20.632',-0.054,-,-,-,52.800
'58:57:20.640',-0.045,-,-,-,54.400
'58:57:20.648',-0.054,-,-,-,57.600
'58:57:20.656',-0.045,-,-,-,60.800
'58:57:20.664',-0.027,-,-,-,64.000
'58:57:20.672',-0.027,-,-,-,68.000
'58:57:20.680',-0.009,-,-,-,71.200
'58:57:20.688',0.000,-,-,-,74.400
'58:57:20.696',-0.009,-,-,-,76.800
'58:57:20.704',-0.027,-,-,-,79.200
'58:57:20.712',-0.027,-,-,-,80.800
'58:57:20.720',-0.027,-,-,-,82.400
'58:57:20.728',-0.045,-,-,-,83.200
'58:57:20.736',-0.045,-,-,-,83.200
'58:57:20.744',-0.045,-,-,-,83.200
'58:57:20.752',-0.071,-,-,-,83.200
'58:57:20.760',-0.071,-,-,-,82.400
'58:57:20.768',-0.071,-,-,-,80.800
'58:57:20.776',-0.071,-,-,-,80.000
'58:57:20.784',-0.089,-,-,-,78.400
'58:57:20.792',-0.089,-,-,-,76.800
'58:57:20.800',-0.089,-,-,-,75.200
'58:57:20.808',-0.071,-,-,-,72.800
'58:57:20.816',-0.089,-,-,-,70.400
'58:57:20.824',-0.089,-,-,-,68.000
'58:57:20.832',-0.071,-,-,-,66.400
'58:57:20.840',-0.089,-,-,-,64.000
'58:57:20.848',-0.071,-,-,-,62.400
'58:57:20.856',-0.089,-,-,-,60.800
'58:57:20.864',-0.071,-,-,-,59.200
'58:57:20.872',-0.071,-,-,-,58.400
'58:57:20.880',-0.071,-,-,-,56.800
'58:57:20.888',-0.071,-,-,-,56.800
'58:57:20.896',-0.071,-,-,-,56.000
'58:57:20.904',-0.071,-,-,-,55.200
'58:57:20.912',-0.071,-,-,-,55.200
'58:57:20.920',-0.071,-,-,-,55.200
'58:57:20.928',-0.071,-,-,-,55.200
'58:57:20.936',-0.071,-,-,-,54.400
'58:57:20.944',-0.071,-,-,-,54.400
'58:57:20.952',-0.071,-,-,-,54.400
'58:57:20.960',-0.071,-,-,-,54.400
'58:57:20.968',-0.071,-,-,-,54.400
'58:57:20.976',-0.054,-,-,-,54.400
'58:57:20.984',-0.071,-,-,-,54.400
'58:57:20.992',-0.054,-,-,-,54.400
'58:57:21.000',-0.054,-,-,-,53.600
'58:57:21.008',-0.045,-,-,-,53.600
'58:57:21.016',-0.045,-,-,-,53.600
'58:57:21.024',-0.027,-,-,-,53.600
'58:57:21.032',-0.027,-,-,-,52.800
'58:57:21.040',-0.009,-,-,-,52.800
'58:57:21.048',0.000,-,-,-,52.800
'58:57:21.056',0.000,-,-,-,52.000
'58:57:21.064',0.000,-,-,-,52.000
'58:57:21.072',0.000,-,-,-,52.000
'58:57:21.080',0.000,-,-,-,51.200
'58:57:21.088',-0.009,-,-,-,51.200
'58:57:21.096',-0.027,-,-,-,51.200
'58:57:21.104',-0.027,-,-,-,50.400
'58:57:21.112',-0.027,-,-,-,50.400
'58:57:21.120',-0.027,-,-,-,50.400
'58:57:21.128',-0.027,-,-,-,50.400
'58:57:21.136',-0.027,-,-,-,49.600
'58:57:21.144',-0.116,-,-,-,49.600
'58:57:21.152',-0.179,-,-,-,49.600
'58:57:21.160',-0.071,-,-,-,49.600
'58:57:21.168',0.259,-,-,-,49.600
'58:57:21.176',0.491,-,-,-,49.600
'58:57:21.184',0.518,-,-,-,48.800
'58:57:21.192',0.393,-,-,-,48.800
'58:57:21.200',0.196,-,-,-,48.800
'58:57:21.208',0.054,-,-,-,48.000
'58:57:21.216',0.009,-,-,-,48.000
'58:57:21.224',0.000,-,-,-,47.200
'58:57:21.232',-0.027,-,-,-,47.200
'58:57:21.240',-0.027,-,-,-,47.200
'58:57:21.248',-0.027,-,-,-,46.400
'58:57:21.256',-0.045,-,-,-,46.400
'58:57:21.264',-0.027,-,-,-,46.400
'58:57:21.272',-0.027,-,-,-,46.400
'58:57:21.280',-0.027,-,-,-,45.600
'58:57:21.288',-0.027,-,-,-,46.400
'58:57:21.296',-0.009,-,-,-,47.200
'58:57:21.304',0.000,-,-,-,49.600
'58:57:21.312',0.000,-,-,-,52.800
'58:57:21.320',0.000,-,-,-,57.600
'58:57:21.328',0.009,-,-,-,62.400
'58:57:21.336',0.009,-,-,-,66.400
'58:57:21.344',0.027,-,-,-,71.200
'58:57:21.352',0.045,-,-,-,75.200
'58:57:21.360',0.054,-,-,-,78.400
'58:57:21.368',0.054,-,-,-,81.600
'58:57:21.376',0.054,-,-,-,84.800
'58:57:21.384',0.071,-,-,-,86.400
'58:57:21.392',0.071,-,-,-,88.000
'58:57:21.400',0.054,-,-,-,89.600
'58:57:21.408',0.054,-,-,-,89.600
'58:57:21.416',0.054,-,-,-,90.400
'58:57:21.424',0.027,-,-,-,90.400
'58:57:21.432',0.027,-,-,-,89.600
'58:57:21.440',0.027,-,-,-,88.800
'58:57:21.448',0.009,-,-,-,88.000
'58:57:21.456',0.009,-,-,-,86.400
'58:57:21.464',0.000,-,-,-,85.600
'58:57:21.472',0.000,-,-,-,84.000
'58:57:21.480',0.000,-,-,-,82.400
'58:57:21.488',0.000,-,-,-,80.800
'58:57:21.496',0.000,-,-,-,78.400
'58:57:21.504',0.000,-,-,-,76.000
'58:57:21.512',0.000,-,-,-,74.400
'58:57:21.520',0.000,-,-,-,72.000
'58:57:21.528',0.000,-,-,-,69.600
'58:57:21.536',0.000,-,-,-,67.200
'58:57:21.544',0.000,-,-,-,65.600
'58:57:21.552',0.000,-,-,-,64.000
'58:57:21.560',0.000,-,-,-,63.200
'58:57:21.568',0.000,-,-,-,61.600
'58:57:21.576',0.000,-,-,-,60.800
'58:57:21.584',0.000,-,-,-,60.000
'58:57:21.592',0.000,-,-,-,59.200
'58:57:21.600',0.000,-,-,-,59.200
'58:57:21.608',0.000,-,-,-,58.400
'58:57:21.616',0.000,-,-,-,58.400
'58:57:21.624',0.000,-,-,-,57.600
'58:57:21.632',0.009,-,-,-,57.600
'58:57:21.640',0.027,-,-,-,56.800
'58:57:21.648',0.027,-,-,-,56.800
'58:57:21.656',0.027,-,-,-,56.800
'58:57:21.664',0.027,-,-,-,56.000
'58:57:21.672',0.009,-,-,-,56.000
'58:57:21.680',0.009,-,-,-,56.000
'58:57:21.688',0.000,-,-,-,55.200
'58:57:21.696',0.000,-,-,-,55.200
'58:57:21.704',0.000,-,-,-,55.200
'58:57:21.712',0.000,-,-,-,54.400
'58:57:21.720',-0.009,-,-,-,54.400
'58:57:21.728',-0.009,-,-,-,54.400
'58:57:21.736',-0.054,-,-,-,54.400
'58:57:21.744',-0.161,-,-,-,53.600
'58:57:21.752',-0.179,-,-,-,53.600
'58:57:21.760',0.027,-,-,-,53.600
'58:57:21.768',0.393,-,-,-,52.800
'58:57:21.776',0.518,-,-,-,52.800
'58:57:21.784',0.536,-,-,-,52.800
'58:57:21.792',0.286,-,-,-,52.000
'58:57:21.800',0.116,-,-,-,52.000
'58:57:21.808',0.054,-,-,-,51.200
'58:57:21.816',0.009,-,-,-,51.200
'58:57:21.824',0.000,-,-,-,50.400
'58:57:21.832',-0.027,-,-,-,50.400
'58:57:21.840',-0.027,-,-,-,49.600
'58:57:21.848',-0.027,-,-,-,49.600
'58:57:21.856',-0.027,-,-,-,49.600
'58:57:21.864',-0.027,-,-,-,48.800
'58:57:21.872',-0.027,-,-,-,48.800
'58:57:21.880',-0.027,-,-,-,48.800
'58:57:21.888',-0.027,-,-,-,48.800
'58:57:21.896',-0.009,-,-,-,49.600
'58:57:21.904',-0.009,-,-,-,51.200
'58:57:21.912',0.000,-,-,-,54.400
'58:57:21.920',0.000,-,-,-,57.600
'58:57:21.928',0.000,-,-,-,61.600
'58:57:21.936',0.009,-,-,-,65.600
'58:57:21.944',0.027,-,-,-,69.600
'58:57:21.952',0.027,-,-,-,73.600
'58:57:21.960',0.054,-,-,-,76.800
'58:57:21.968',0.045,-,-,-,80.000
'58:57:21.976',0.054,-,-,-,82.400
'58:57:21.984',0.054,-,-,-,84.000
'58:57:21.992',0.045,-,-,-,85.600
'58:57:22.000',0.027,-,-,-,87.200
'58:57:22.008',0.027,-,-,-,87.200
'58:57:22.016',0.009,-,-,-,88.000
'58:57:22.024',0.009,-,-,-,88.000
'58:57:22.032',0.000,-,-,-,87.200
'58:57:22.040',0.000,-,-,-,86.400
'58:57:22.048',0.000,-,-,-,85.600
'58:57:22.056',-0.009,-,-,-,84.800
'58:57:22.064',-0.009,-,-,-,83.200
'58:57:22.072',-0.009,-,-,-,82.400
'58:57:22.080',-0.027,-,-,-,80.800
'58:57:22.088',-0.027,-,-,-,79.200
'58:57:22.096',-0.027,-,-,-,76.800
'58:57:22.104',-0.009,-,-,-,74.400
'58:57:22.112',-0.027,-,-,-,72.000
'58:57:22.120',-0.027,-,-,-,69.600
'58:57:22.128',-0.027,-,-,-,67.200
'58:57:22.136',-0.027,-,-,-,65.600
'58:57:22.144',-0.027,-,-,-,63.200
'58:57:22.152',-0.027,-,-,-,61.600
'58:57:22.160',-0.027,-,-,-,60.800
'58:57:22.168',-0.027,-,-,-,59.200
'58:57:22.176',-0.027,-,-,-,58.400
'58:57:22.184',-0.027,-,-,-,57.600
'58:57:22.192',-0.027,-,-,-,56.800
'58:57:22.200',-0.027,-,-,-,56.800
'58:57:22.208',-0.027,-,-,-,56.000
'58:57:22.216',0.000,-,-,-,56.000
'58:57:22.224',-0.009,-,-,-,55.200
'58:57:22.232',0.000,-,-,-,55.200
'58:57:22.240',0.000,-,-,-,54.400
'58:57:22.248',0.000,-,-,-,54.400
'58:57:22.256',0.000,-,-,-,54.400
'58:57:22.264',0.000,-,-,-,53.600
'58:57:22.272',-0.009,-,-,-,53.600
'58:57:22.280',-0.027,-,-,-,53.600
'58:57:22.288',-0.045,-,-,-,53.600
'58:57:22.296',-0.045,-,-,-,52.800
'58:57:22.304',-0.045,-,-,-,52.800
'58:57:22.312',-0.045,-,-,-,52.800
'58:57:22.320',-0.045,-,-,-,52.000
'58:57:22.328',-0.071,-,-,-,52.000
'58:57:22.336',-0.179,-,-,-,52.000
'58:57:22.344',-0.241,-,-,-,52.000
'58:57:22.352',-0.107,-,-,-,51.200
'58:57:22.360',0.259,-,-,-,51.200
'58:57:22.368',0.455,-,-,-,51.200
'58:57:22.376',0.473,-,-,-,51.200
'58:57:22.384',0.304,-,-,-,50.400
'58:57:22.392',0.107,-,-,-,50.400
'58:57:22.400',0.009,-,-,-,49.600
'58:57:22.408',-0.027,-,-,-,49.600
'58:57:22.416',-0.054,-,-,-,48.800
'58:57:22.424',-0.071,-,-,-,48.800
'58:57:22.432',-0.089,-,-,-,48.000
'58:57:22.440',-0.107,-,-,-,48.000
'58:57:22.448',-0.089,-,-,-,48.000
'58:57:22.456',-0.107,-,-,-,47.200
'58:57:22.464',-0.089,-,-,-,47.200
'58:57:22.472',-0.071,-,-,-,47.200
'58:57:22.480',-0.089,-,-,-,47.200
'58:57:22.488',-0.089,-,-,-,47.200
'58:57:22.496',-0.071,-,-,-,48.800
'58:57:22.504',-0.071,-,-,-,51.200
'58:57:22.512',-0.054,-,-,-,54.400
'58:57:22.520',-0.045,-,-,-,58.400
'58:57:22.528',-0.027,-,-,-,62.400
'58:57:22.536',-0.027,-,-,-,66.400
'58:57:22.544',-0.009,-,-,-,70.400
'58:57:22.552',0.000,-,-,-,73.600
'58:57:22.560',0.000,-,-,-,76.800
'58:57:22.568',0.000,-,-,-,80.000
'58:57:22.576',0.000,-,-,-,82.400
'58:57:22.584',-0.009,-,-,-,84.000
'58:57:22.592',-0.009,-,-,-,85.600
'58:57:22.600',-0.027,-,-,-,86.400
'58:57:22.608',-0.027,-,-,-,87.200
'58:57:22.616',-0.045,-,-,-,87.200
'58:57:22.624',-0.045,-,-,-,86.400
'58:57:22.632',-0.054,-,-,-,85.600
'58:57:22.640',-0.071,-,-,-,84.800
'58:57:22.648',-0.071,-,-,-,84.000
'58:57:22.656',-0.089,-,-,-,82.400
'58:57:22.664',-0.071,-,-,-,80.800
'58:57:22.672',-0.089,-,-,-,79.200
'58:57:22.680',-0.089,-,-,-,77.600
'58:57:22.688',-0.089,-,-,-,76.000
'58:57:22.696',-0.089,-,-,-,73.600
'58:57:22.704',-0.089,-,-,-,71.200
'58:57:22.712',-0.089,-,-,-,68.800
'58:57:22.720',-0.089,-,-,-,67.200
'58:57:22.728',-0.089,-,-,-,64.800
'58:57:22.736',-0.089,-,-,-,63.200
'58:57:22.744',-0.071,-,-,-,61.600
'58:57:22.752',-0.054,-,-,-,60.000
'58:57:22.760',-0.045,-,-,-,59.200
'58:57:22.768',-0.071,-,-,-,58.400
'58:57:22.776',-0.071,-,-,-,57.600
'58:57:22.784',-0.071,-,-,-,57.600
'58:57:22.792',-0.071,-,-,-,56.800
'58:57:22.800',-0.089,-,-,-,56.800
'58:57:22.808',-0.071,-,-,-,56.000
'58:57:22.816',-0.071,-,-,-,56.000
'58:57:22.824',-0.071,-,-,-,56.000
'58:57:22.832',-0.071,-,-,-,56.000
'58:57:22.840',-0.134,-,-,-,56.000
'58:57:22.848',-0.241,-,-,-,56.000
'58:57:22.856',-0.241,-,-,-,55.200
'58:57:22.864',0.000,-,-,-,55.200
'58:57:22.872',0.330,-,-,-,56.000
'58:57:22.880',0.429,-,-,-,56.000
'58:57:22.888',0.348,-,-,-,56.000
'58:57:22.896',0.179,-,-,-,56.000
'58:57:22.904',0.027,-,-,-,55.200
'58:57:22.912',0.000,-,-,-,55.200
'58:57:22.920',-0.027,-,-,-,55.200
'58:57:22.928',-0.045,-,-,-,55.200
'58:57:22.936',-0.054,-,-,-,54.400
'58:57:22.944',-0.054,-,-,-,54.400
'58:57:22.952',-0.054,-,-,-,54.400
'58:57:22.960',-0.054,-,-,-,53.600
'58:57:22.968',-0.054,-,-,-,53.600
'58:57:22.976',-0.045,-,-,-,53.600
'58:57:22.984',-0.054,-,-,-,52.800
'58:57:22.992',-0.045,-,-,-,52.800
'58:57:23.000',-0.045,-,-,-,53.600
'58:57:23.008',-0.027,-,-,-,54.400
'58:57:23.016',-0.027,-,-,-,56.800
'58:57:23.024',-0.009,-,-,-,60.000
'58:57:23.032',0.000,-,-,-,63.200
'58:57:23.040',0.000,-,-,-,67.200
'58:57:23.048',0.009,-,-,-,71.200
'58:57:23.056',0.009,-,-,-,74.400
'58:57:23.064',0.027,-,-,-,77.600
'58:57:23.072',0.027,-,-,-,80.800
'58:57:23.080',0.027,-,-,-,84.000
'58:57:23.088',0.027,-,-,-,85.600
'58:57:23.096',0.027,-,-,-,87.200
'58:57:23.104',0.027,-,-,-,88.000
'58:57:23.112',0.027,-,-,-,88.800
'58:57:23.120',0.009,-,-,-,88.800
'58:57:23.128',0.009,-,-,-,88.800
'58:57:23.136',0.000,-,-,-,88.000
'58:57:23.144',0.000,-,-,-,87.200
'58:57:23.152',0.000,-,-,-,85.600
'58:57:23.160',0.000,-,-,-,84.800
'58:57:23.168',0.000,-,-,-,83.200
'58:57:23.176',0.000,-,-,-,81.600
'58:57:23.184',0.000,-,-,-,80.000
'58:57:23.192',-0.009,-,-,-,77.600
'58:57:23.200',0.000,-,-,-,76.000
'58:57:23.208',-0.009,-,-,-,73.600
'58:57:23.216',0.000,-,-,-,71.200
'58:57:23.224',-0.009,-,-,-,68.800
'58:57:23.232',0.000,-,-,-,66.400
'58:57:23.240',0.000,-,-,-,64.800
'58:57:23.248',0.000,-,-,-,63.200
'58:57:23.256',0.000,-,-,-,62.400
'58:57:23.264',0.000,-,-,-,60.800
'58:57:23.272',0.000,-,-,-,60.000
'58:57:23.280',0.000,-,-,-,59.200
'58:57:23.288',-0.009,-,-,-,59.200
'58:57:23.296',0.000,-,-,-,58.400
'58:57:23.304',0.000,-,-,-,57.600
'58:57:23.312',0.000,-,-,-,57.600
'58:57:23.320',0.000,-,-,-,57.600
'58:57:23.328',-0.009,-,-,-,56.800
'58:57:23.336',0.000,-,-,-,56.800
'58:57:23.344',0.000,-,-,-,56.000
'58:57:23.352',-0.009,-,-,-,56.000
'58:57:23.360',0.000,-,-,-,56.000
'58:57:23.368',0.000,-,-,-,56.000
'58:57:23.376',0.000,-,-,-,55.200
'58:57:23.384',0.000,-,-,-,55.200
'58:57:23.392',0.000,-,-,-,55.200
'58:57:23.400',0.000,-,-,-,54.400
'58:57:23.408',0.009,-,-,-,54.400
'58:57:23.416',0.009,-,-,-,53.600
'58:57:23.424',0.027,-,-,-,53.600
'58:57:23.432',0.027,-,-,-,53.600
'58:57:23.440',0.027,-,-,-,52.800
'58:57:23.448',0.027,-,-,-,52.800
'58:57:23.456',0.009,-,-,-,52.000
'58:57:23.464',0.000,-,-,-,52.000
'58:57:23.472',0.000,-,-,-,52.000
'58:57:23.480',0.000,-,-,-,51.200
'58:57:23.488',0.000,-,-,-,51.200
'58:57:23.496',0.000,-,-,-,50.400
'58:57:23.504',0.000,-,-,-,50.400
'58:57:23.512',-0.027,-,-,-,50.400
'58:57:23.520',-0.134,-,-,-,50.400
'58:57:23.528',-0.161,-,-,-,49.600
'58:57:23.536',0.000,-,-,-,49.600
'58:57:23.544',0.348,-,-,-,49.600
'58:57:23.552',0.518,-,-,-,49.600
'58:57:23.560',0.536,-,-,-,48.800
'58:57:23.568',0.366,-,-,-,48.800
'58:57:23.576',0.161,-,-,-,48.800
'58:57:23.584',0.054,-,-,-,48.000
'58:57:23.592',0.027,-,-,-,48.000
'58:57:23.600',0.000,-,-,-,47.200
'58:57:23.608',-0.027,-,-,-,47.200
'58:57:23.616',-0.027,-,-,-,46.400
'58:57:23.624',-0.027,-,-,-,46.400
'58:57:23.632',-0.027,-,-,-,46.400
'58:57:23.640',-0.027,-,-,-,45.600
'58:57:23.648',-0.027,-,-,-,45.600
'58:57:23.656',-0.027,-,-,-,45.600
'58:57:23.664',-0.027,-,-,-,46.400
'58:57:23.672',-0.009,-,-,-,48.000
'58:57:23.680',0.000,-,-,-,50.400
'58:57:23.688',0.000,-,-,-,54.400
'58:57:23.696',0.000,-,-,-,59.200
'58:57:23.704',0.000,-,-,-,64.000
'58:57:23.712',0.009,-,-,-,68.000
'58:57:23.720',0.027,-,-,-,72.800
'58:57:23.728',0.027,-,-,-,76.000
'58:57:23.736',0.054,-,-,-,80.000
'58:57:23.744',0.054,-,-,-,83.200
'58:57:23.752',0.054,-,-,-,85.600
'58:57:23.760',0.054,-,-,-,87.200
'58:57:23.768',0.054,-,-,-,88.800
'58:57:23.776',0.054,-,-,-,89.600
'58:57:23.784',0.054,-,-,-,90.400
'58:57:23.792',0.027,-,-,-,90.400
'58:57:23.800',0.027,-,-,-,90.400
'58:57:23.808',0.009,-,-,-,89.600
'58:57:23.816',0.009,-,-,-,88.800
'58:57:23.824',0.000,-,-,-,88.000
'58:57:23.832',0.000,-,-,-,87.200
'58:57:23.840',0.000,-,-,-,85.600
'58:57:23.848',0.000,-,-,-,84.000
'58:57:23.856',-0.009,-,-,-,82.400
'58:57:23.864',0.000,-,-,-,80.800
'58:57:23.872',-0.009,-,-,-,78.400
'58:57:23.880',-0.009,-,-,-,76.800
'58:57:23.888',-0.027,-,-,-,74.400
'58:57:23.896',-0.009,-,-,-,72.000
'58:57:23.904',-0.027,-,-,-,69.600
'58:57:23.912',-0.009,-,-,-,67.200
'58:57:23.920',-0.009,-,-,-,65.600
'58:57:23.928',-0.027,-,-,-,64.000
'58:57:23.936',-0.027,-,-,-,62.400
'58:57:23.944',-0.027,-,-,-,61.600
'58:57:23.952',-0.027,-,-,-,60.800
'58:57:23.960',-0.027,-,-,-,60.000
'58:57:23.968',-0.027,-,-,-,59.200
'58:57:23.976',-0.009,-,-,-,58.400
'58:57:23.984',-0.027,-,-,-,58.400
'58:57:23.992',0.000,-,-,-,57.600
'58:57:24.000',0.000,-,-,-,57.600
'58:57:24.008',0.000,-,-,-,56.800
'58:57:24.016',0.027,-,-,-,56.800
'58:57:24.024',0.009,-,-,-,56.800
'58:57:24.032',0.027,-,-,-,56.800
'58:57:24.040',0.009,-,-,-,56.000
'58:57:24.048',0.000,-,-,-,56.000
'58:57:24.056',0.000,-,-,-,56.000
'58:57:24.064',-0.009,-,-,-,55.200
'58:57:24.072',-0.027,-,-,-,55.200
'58:57:24.080',-0.027,-,-,-,55.200
'58:57:24.088',-0.027,-,-,-,54.400
'58:57:24.096',-0.027,-,-,-,54.400
'58:57:24.104',-0.027,-,-,-,54.400
'58:57:24.112',-0.116,-,-,-,53.600
'58:57:24.120',-0.214,-,-,-,53.600
'58:57:24.128',-0.161,-,-,-,52.800
'58:57:24.136',0.116,-,-,-,52.800
'58:57:24.144',0.438,-,-,-,52.800
'58:57:24.152',0.491,-,-,-,52.000
'58:57:24.160',0.429,-,-,-,52.000
'58:57:24.168',0.214,-,-,-,51.200
'58:57:24.176',0.071,-,-,-,51.200
'58:57:24.184',0.009,-,-,-,50.400
'58:57:24.192',-0.027,-,-,-,49.600
'58:57:24.200',-0.045,-,-,-,49.600
'58:57:24.208',-0.054,-,-,-,48.800
'58:57:24.216',-0.071,-,-,-,48.800
'58:57:24.224',-0.071,-,-,-,48.800
'58:57:24.232',-0.071,-,-,-,48.000
'58:57:24.240',-0.054,-,-,-,48.000
'58:57:24.248',-0.054,-,-,-,47.200
'58:57:24.256',-0.054,-,-,-,47.200
'58:57:24.264',-0.045,-,-,-,48.000
'58:57:24.272',-0.045,-,-,-,48.800
'58:57:24.280',-0.045,-,-,-,50.400
'58:57:24.288',-0.045,-,-,-,53.600
'58:57:24.296',-0.027,-,-,-,56.800
'58:57:24.304',-0.027,-,-,-,60.800
'58:57:24.312',-0.009,-,-,-,64.800
'58:57:24.320',0.000,-,-,-,68.800
'58:57:24.328',0.000,-,-,-,72.000
'58:57:24.336',0.000,-,-,-,75.200
'58:57:24.344',0.000,-,-,-,78.400
'58:57:24.352',0.009,-,-,-,80.800
'58:57:24.360',0.009,-,-,-,83.200
'58:57:24.368',0.000,-,-,-,84.800
'58:57:24.376',0.000,-,-,-,85.600
'58:57:24.384',0.000,-,-,-,86.400
'58:57:24.392',-0.027,-,-,-,86.400
'58:57:24.400',-0.027,-,-,-,86.400
'58:57:24.408',-0.027,-,-,-,85.600
'58:57:24.416',-0.045,-,-,-,84.800
'58:57:24.424',-0.054,-,-,-,84.000
'58:57:24.432',-0.071,-,-,-,83.200
'58:57:24.440',-0.071,-,-,-,81.600
'58:57:24.448',-0.071,-,-,-,80.000
'58:57:24.456',-0.089,-,-,-,78.400
'58:57:24.464',-0.071,-,-,-,76.800
'58:57:24.472',-0.089,-,-,-,74.400
'58:57:24.480',-0.071,-,-,-,72.000
'58:57:24.488',-0.071,-,-,-,69.600
'58:57:24.496',-0.071,-,-,-,67.200
'58:57:24.504',-0.071,-,-,-,65.600
'58:57:24.512',-0.071,-,-,-,64.000
'58:57:24.520',-0.071,-,-,-,62.400
'58:57:24.528',-0.071,-,-,-,60.800
'58:57:24.536',-0.071,-,-,-,59.200
'58:57:24.544',-0.071,-,-,-,58.400
'58:57:24.552',-0.071,-,-,-,57.600
'58:57:24.560',-0.071,-,-,-,56.800
'58:57:24.568',-0.054,-,-,-,56.800
'58:57:24.576',-0.045,-,-,-,56.000
'58:57:24.584',-0.045,-,-,-,56.000
'58:57:24.592',-0.045,-,-,-,55.200
'58:57:24.600',-0.045,-,-,-,55.200
'58:57:24.608',-0.009,-,-,-,55.200
'58:57:24.616',-0.027,-,-,-,54.400
'58:57:24.624',-0.009,-,-,-,54.400
'58:57:24.632',-0.027,-,-,-,54.400
'58:57:24.640',-0.045,-,-,-,53.600
'58:57:24.648',-0.027,-,-,-,53.600
'58:57:24.656',-0.054,-,-,-,53.600
'58:57:24.664',-0.071,-,-,-,53.600
'58:57:24.672',-0.071,-,-,-,52.800
'58:57:24.680',-0.071,-,-,-,52.800
'58:57:24.688',-0.071,-,-,-,52.800
'58:57:24.696',-0.071,-,-,-,52.800
'58:57:24.704',-0.152,-,-,-,52.000
'58:57:24.712',-0.241,-,-,-,52.000
'58:57:24.720',-0.259,-,-,-,52.000
'58:57:24.728',0.071,-,-,-,52.000
'58:57:24.736',0.393,-,-,-,52.000
'58:57:24.744',0.455,-,-,-,51.200
'58:57:24.752',0.366,-,-,-,51.200
'58:57:24.760',0.152,-,-,-,50.400
'58:57:24.768',0.000,-,-,-,50.400
'58:57:24.776',-0.027,-,-,-,49.600
'58:57:24.784',-0.071,-,-,-,49.600
'58:57:24.792',-0.089,-,-,-,49.600
'58:57:24.800',-0.089,-,-,-,48.800
'58:57:24.808',-0.107,-,-,-,48.800
'58:57:24.816',-0.107,-,-,-,48.000
'58:57:24.824',-0.107,-,-,-,48.000
'58:57:24.832',-0.089,-,-,-,48.000
'58:57:24.840',-0.089,-,-,-,47.200
'58:57:24.848',-0.089,-,-,-,47.200
'58:57:24.856',-0.089,-,-,-,48.000
'58:57:24.864',-0.071,-,-,-,48.800
'58:57:24.872',-0.071,-,-,-,50.400
'58:57:24.880',-0.054,-,-,-,53.600
'58:57:24.888',-0.045,-,-,-,57.600
'58:57:24.896',-0.045,-,-,-,61.600
'58:57:24.904',-0.027,-,-,-,65.600
