'Elapsed time','I','II','III','AVF','MCL1','ABP','PAP'
'33:01:57.224',-,-0.100,-,-,0.000,-,90.000
'33:01:57.232',-,-0.100,-,-,0.000,-,90.000
'33:01:57.240',-,-0.100,-,-,0.000,-,90.000
'33:01:57.248',-,-0.100,-,-,-0.020,-,90.000
'33:01:57.256',-,-0.120,-,-,0.000,-,90.000
'33:01:57.264',-,-0.140,-,-,-0.040,-,90.000
'33:01:57.272',-,-0.140,-,-,-0.020,-,90.000
'33:01:57.280',-,-0.120,-,-,-0.020,-,90.000
'33:01:57.288',-,-0.100,-,-,-0.040,-,90.000
'33:01:57.296',-,-0.120,-,-,-0.040,-,90.000
'33:01:57.304',-,-0.120,-,-,-0.040,-,90.000
'33:01:57.312',-,-0.120,-,-,-0.040,-,90.000
'33:01:57.320',-,-0.120,-,-,-0.040,-,90.000
'33:01:57.328',-,-0.120,-,-,-0.040,-,90.000
'33:01:57.336',-,-0.100,-,-,-0.040,-,90.000
'33:01:57.344',-,-0.100,-,-,-0.040,-,90.000
'33:01:57.352',-,-0.080,-,-,-0.040,-,90.000
'33:01:57.360',-,-0.060,-,-,-0.020,-,90.000
'33:01:57.368',-,-0.040,-,-,-0.040,-,90.000
'33:01:57.376',-,-0.040,-,-,-0.020,-,90.000
'33:01:57.384',-,-0.020,-,-,-0.040,-,90.000
'33:01:57.392',-,-0.100,-,-,-0.020,-,90.000
'33:01:57.400',-,-0.100,-,-,-0.040,-,90.000
'33:01:57.408',-,-0.120,-,-,-0.040,-,90.000
'33:01:57.416',-,-0.140,-,-,-0.060,-,90.000
'33:01:57.424',-,-0.180,-,-,-0.040,-,90.000
'33:01:57.432',-,-0.180,-,-,-0.060,-,90.000
'33:01:57.440',-,-0.160,-,-,-0.040,-,90.000
'33:01:57.448',-,-0.160,-,-,-0.060,-,90.000
'33:01:57.456',-,-0.140,-,-,-0.060,-,90.000
'33:01:57.464',-,-0.180,-,-,-0.060,-,90.000
'33:01:57.472',-,-0.200,-,-,-0.100,-,90.000
'33:01:57.480',-,0.280,-,-,0.340,-,90.000
'33:01:57.488',-,0.620,-,-,0.540,-,90.000
'33:01:57.496',-,0.420,-,-,0.300,-,90.000
'33:01:57.504',-,0.040,-,-,0.160,-,90.000
'33:01:57.512',-,0.060,-,-,0.160,-,90.000
'33:01:57.520',-,-0.020,-,-,0.000,-,90.000
'33:01:57.528',-,-0.060,-,-,-0.060,-,90.000
'33:01:57.536',-,-0.100,-,-,-0.100,-,90.000
'33:01:57.544',-,-0.120,-,-,-0.100,-,90.000
'33:01:57.552',-,-0.140,-,-,-0.100,-,90.000
'33:01:57.560',-,-0.160,-,-,-0.100,-,90.000
'33:01:57.568',-,-0.180,-,-,-0.100,-,90.000
'33:01:57.576',-,-0.160,-,-,-0.080,-,90.000
'33:01:57.584',-,-0.180,-,-,-0.100,-,90.000
'33:01:57.592',-,-0.180,-,-,-0.080,-,90.000
'33:01:57.600',-,-0.140,-,-,-0.060,-,90.000
'33:01:57.608',-,-0.140,-,-,-0.080,-,90.000
'33:01:57.616',-,-0.140,-,-,-0.080,-,90.000
'33:01:57.624',-,-0.140,-,-,-0.060,-,90.000
'33:01:57.632',-,-0.120,-,-,-0.100,-,90.000
'33:01:57.640',-,-0.140,-,-,-0.080,-,90.000
'33:01:57.648',-,-0.140,-,-,-0.100,-,90.000
'33:01:57.656',-,-0.140,-,-,-0.100,-,90.000
'33:01:57.664',-,-0.100,-,-,-0.080,-,90.000
'33:01:57.672',-,-0.120,-,-,-0.080,-,90.000
'33:01:57.680',-,-0.100,-,-,-0.100,-,90.000
'33:01:57.688',-,-0.120,-,-,-0.080,-,90.000
'33:01:57.696',-,-0.140,-,-,-0.080,-,90.000
'33:01:57.704',-,-0.100,-,-,-0.040,-,90.000
'33:01:57.712',-,-0.140,-,-,-0.060,-,90.000
'33:01:57.720',-,-0.120,-,-,0.000,-,90.000
'33:01:57.728',-,-0.140,-,-,-0.020,-,90.000
'33:01:57.736',-,-0.140,-,-,-0.020,-,90.000
'33:01:57.744',-,-0.120,-,-,-0.020,-,90.000
'33:01:57.752',-,-0.140,-,-,-0.020,-,90.000
'33:01:57.760',-,-0.120,-,-,-0.020,-,90.000
'33:01:57.768',-,-0.140,-,-,-0.020,-,90.000
'33:01:57.776',-,-0.140,-,-,-0.040,-,90.000
'33:01:57.784',-,-0.160,-,-,-0.040,-,90.000
'33:01:57.792',-,-0.180,-,-,-0.040,-,90.000
'33:01:57.800',-,-0.180,-,-,-0.040,-,90.000
'33:01:57.808',-,-0.180,-,-,-0.040,-,90.000
'33:01:57.816',-,-0.200,-,-,-0.060,-,90.000
'33:01:57.824',-,-0.180,-,-,-0.060,-,90.000
'33:01:57.832',-,-0.180,-,-,-0.060,-,90.000
'33:01:57.840',-,-0.180,-,-,-0.040,-,90.000
'33:01:57.848',-,-0.180,-,-,-0.060,-,90.000
'33:01:57.856',-,-0.200,-,-,-0.060,-,90.000
'33:01:57.864',-,-0.200,-,-,-0.080,-,90.000
'33:01:57.872',-,-0.180,-,-,-0.060,-,90.000
'33:01:57.880',-,-0.200,-,-,-0.060,-,90.000
'33:01:57.888',-,-0.200,-,-,-0.080,-,90.000
'33:01:57.896',-,-0.180,-,-,-0.040,-,90.000
'33:01:57.904',-,-0.220,-,-,-0.060,-,90.000
'33:01:57.912',-,-0.200,-,-,-0.040,-,90.000
'33:01:57.920',-,-0.180,-,-,-0.060,-,90.000
'33:01:57.928',-,-0.200,-,-,-0.040,-,90.000
'33:01:57.936',-,-0.160,-,-,-0.060,-,90.000
'33:01:57.944',-,-0.060,-,-,0.040,-,90.000
'33:01:57.952',-,0.040,-,-,0.060,-,90.000
'33:01:57.960',-,0.200,-,-,0.120,-,90.000
'33:01:57.968',-,0.380,-,-,0.220,-,90.000
'33:01:57.976',-,0.520,-,-,0.300,-,90.000
'33:01:57.984',-,0.740,-,-,0.480,-,90.000
'33:01:57.992',-,0.980,-,-,0.740,-,90.000
'33:01:58.000',-,1.220,-,-,1.140,-,90.000
'33:01:58.008',-,1.600,-,-,1.700,-,90.000
'33:01:58.016',-,1.760,-,-,2.020,-,90.000
'33:01:58.024',-,0.940,-,-,1.220,-,90.000
'33:01:58.032',-,0.040,-,-,0.220,-,90.000
'33:01:58.040',-,-0.380,-,-,-0.220,-,90.000
'33:01:58.048',-,-0.440,-,-,-0.340,-,90.000
'33:01:58.056',-,-0.500,-,-,-0.380,-,90.000
'33:01:58.064',-,-0.520,-,-,-0.400,-,90.000
'33:01:58.072',-,-0.520,-,-,-0.380,-,90.000
'33:01:58.080',-,-0.520,-,-,-0.400,-,90.000
'33:01:58.088',-,-0.520,-,-,-0.400,-,90.000
'33:01:58.096',-,-0.500,-,-,-0.400,-,90.000
'33:01:58.104',-,-0.480,-,-,-0.400,-,90.000
'33:01:58.112',-,-0.520,-,-,-0.420,-,90.000
'33:01:58.120',-,-0.520,-,-,-0.420,-,90.000
'33:01:58.128',-,-0.540,-,-,-0.440,-,90.000
'33:01:58.136',-,-0.560,-,-,-0.460,-,90.000
'33:01:58.144',-,-0.580,-,-,-0.480,-,90.000
'33:01:58.152',-,-0.620,-,-,-0.520,-,90.000
'33:01:58.160',-,-0.660,-,-,-0.580,-,90.000
'33:01:58.168',-,-0.680,-,-,-0.620,-,90.000
'33:01:58.176',-,-0.700,-,-,-0.660,-,90.000
'33:01:58.184',-,-0.700,-,-,-0.700,-,90.000
'33:01:58.192',-,-0.740,-,-,-0.720,-,90.000
'33:01:58.200',-,-0.720,-,-,-0.740,-,90.000
'33:01:58.208',-,-0.700,-,-,-0.700,-,90.000
'33:01:58.216',-,-0.620,-,-,-0.660,-,90.000
'33:01:58.224',-,-0.580,-,-,-0.620,-,90.000
'33:01:58.232',-,-0.460,-,-,-0.520,-,90.000
'33:01:58.240',-,-0.360,-,-,-0.440,-,90.000
'33:01:58.248',-,-0.280,-,-,-0.340,-,90.000
'33:01:58.256',-,-0.180,-,-,-0.220,-,90.000
'33:01:58.264',-,-0.080,-,-,-0.140,-,90.000
'33:01:58.272',-,-0.020,-,-,-0.060,-,90.000
'33:01:58.280',-,0.020,-,-,0.000,-,90.000
'33:01:58.288',-,0.040,-,-,0.040,-,90.000
'33:01:58.296',-,0.080,-,-,0.040,-,90.000
'33:01:58.304',-,0.060,-,-,0.040,-,90.000
'33:01:58.312',-,0.080,-,-,0.040,-,90.000
'33:01:58.320',-,0.100,-,-,0.040,-,90.000
'33:01:58.328',-,0.100,-,-,0.040,-,90.000
'33:01:58.336',-,0.080,-,-,0.040,-,90.000
'33:01:58.344',-,0.100,-,-,0.020,-,90.000
'33:01:58.352',-,0.080,-,-,0.000,-,90.000
'33:01:58.360',-,0.120,-,-,0.020,-,90.000
'33:01:58.368',-,0.080,-,-,0.020,-,90.000
'33:01:58.376',-,0.060,-,-,0.020,-,90.000
'33:01:58.384',-,0.080,-,-,0.040,-,90.000
'33:01:58.392',-,0.060,-,-,0.060,-,90.000
'33:01:58.400',-,0.080,-,-,0.040,-,90.000
'33:01:58.408',-,0.080,-,-,0.020,-,90.000
'33:01:58.416',-,0.080,-,-,0.040,-,90.000
'33:01:58.424',-,0.060,-,-,0.040,-,90.000
'33:01:58.432',-,0.040,-,-,0.040,-,90.000
'33:01:58.440',-,0.060,-,-,0.040,-,90.000
'33:01:58.448',-,0.060,-,-,0.020,-,90.000
'33:01:58.456',-,0.060,-,-,0.040,-,90.000
'33:01:58.464',-,0.080,-,-,0.020,-,90.000
'33:01:58.472',-,0.080,-,-,0.020,-,90.000
'33:01:58.480',-,0.080,-,-,0.020,-,90.000
'33:01:58.488',-,0.060,-,-,0.000,-,90.000
'33:01:58.496',-,0.060,-,-,0.020,-,90.000
'33:01:58.504',-,0.060,-,-,0.020,-,90.000
'33:01:58.512',-,0.060,-,-,0.020,-,90.000
'33:01:58.520',-,0.080,-,-,0.040,-,90.000
'33:01:58.528',-,0.080,-,-,0.040,-,90.000
'33:01:58.536',-,0.080,-,-,0.020,-,90.000
'33:01:58.544',-,0.040,-,-,0.000,-,90.000
'33:01:58.552',-,0.060,-,-,0.000,-,90.000
'33:01:58.560',-,0.060,-,-,0.000,-,90.000
'33:01:58.568',-,0.080,-,-,0.000,-,90.000
'33:01:58.576',-,0.060,-,-,0.000,-,90.000
'33:01:58.584',-,0.040,-,-,0.020,-,90.000
'33:01:58.592',-,0.040,-,-,0.040,-,90.000
'33:01:58.600',-,0.080,-,-,0.000,-,90.000
'33:01:58.608',-,0.080,-,-,0.020,-,90.000
'33:01:58.616',-,0.100,-,-,0.040,-,90.000
'33:01:58.624',-,0.120,-,-,0.040,-,90.000
'33:01:58.632',-,0.120,-,-,0.040,-,90.000
'33:01:58.640',-,0.140,-,-,0.080,-,90.000
'33:01:58.648',-,0.120,-,-,0.060,-,90.000
'33:01:58.656',-,0.080,-,-,0.040,-,90.000
'33:01:58.664',-,0.040,-,-,0.020,-,90.000
'33:01:58.672',-,0.020,-,-,0.040,-,90.000
'33:01:58.680',-,0.020,-,-,0.040,-,90.000
'33:01:58.688',-,0.000,-,-,0.000,-,90.000
'33:01:58.696',-,0.000,-,-,0.000,-,90.000
'33:01:58.704',-,0.000,-,-,0.000,-,90.000
'33:01:58.712',-,0.000,-,-,0.000,-,90.000
'33:01:58.720',-,-0.020,-,-,0.000,-,90.000
'33:01:58.728',-,-0.040,-,-,-0.020,-,90.000
'33:01:58.736',-,0.220,-,-,0.200,-,90.000
'33:01:58.744',-,0.740,-,-,0.600,-,90.000
'33:01:58.752',-,0.680,-,-,0.420,-,90.000
'33:01:58.760',-,0.360,-,-,0.280,-,90.000
'33:01:58.768',-,0.220,-,-,0.220,-,90.000
'33:01:58.776',-,0.160,-,-,0.120,-,90.000
'33:01:58.784',-,0.060,-,-,0.040,-,90.000
'33:01:58.792',-,0.040,-,-,0.020,-,90.000
'33:01:58.800',-,0.000,-,-,0.000,-,90.000
'33:01:58.808',-,0.000,-,-,-0.020,-,90.000
'33:01:58.816',-,0.000,-,-,-0.020,-,90.000
'33:01:58.824',-,-0.040,-,-,-0.040,-,90.000
'33:01:58.832',-,0.000,-,-,-0.040,-,90.000
'33:01:58.840',-,0.000,-,-,-0.040,-,90.000
'33:01:58.848',-,0.000,-,-,-0.020,-,90.000
'33:01:58.856',-,0.000,-,-,-0.040,-,90.000
'33:01:58.864',-,0.020,-,-,-0.040,-,90.000
'33:01:58.872',-,0.040,-,-,-0.020,-,90.000
'33:01:58.880',-,0.040,-,-,-0.020,-,90.000
'33:01:58.888',-,0.040,-,-,-0.040,-,90.000
'33:01:58.896',-,0.040,-,-,0.000,-,90.000
'33:01:58.904',-,0.040,-,-,0.000,-,90.000
'33:01:58.912',-,0.060,-,-,-0.020,-,90.000
'33:01:58.920',-,0.080,-,-,-0.020,-,90.000
'33:01:58.928',-,0.080,-,-,-0.020,-,90.000
'33:01:58.936',-,0.080,-,-,-0.020,-,90.000
'33:01:58.944',-,0.120,-,-,-0.020,-,90.000
'33:01:58.952',-,0.120,-,-,0.000,-,90.000
'33:01:58.960',-,0.120,-,-,0.000,-,90.000
'33:01:58.968',-,0.120,-,-,0.000,-,90.000
'33:01:58.976',-,0.120,-,-,0.000,-,90.000
'33:01:58.984',-,0.140,-,-,0.020,-,90.000
'33:01:58.992',-,0.160,-,-,0.000,-,90.000
'33:01:59.000',-,0.140,-,-,0.020,-,90.000
'33:01:59.008',-,0.160,-,-,0.040,-,90.000
'33:01:59.016',-,0.120,-,-,0.040,-,90.000
'33:01:59.024',-,0.120,-,-,0.040,-,90.000
'33:01:59.032',-,0.080,-,-,0.040,-,90.000
'33:01:59.040',-,0.080,-,-,0.040,-,90.000
'33:01:59.048',-,0.060,-,-,0.020,-,90.000
'33:01:59.056',-,0.040,-,-,0.020,-,90.000
'33:01:59.064',-,0.040,-,-,0.000,-,90.000
'33:01:59.072',-,0.040,-,-,0.000,-,90.000
'33:01:59.080',-,0.020,-,-,0.000,-,90.000
'33:01:59.088',-,0.020,-,-,0.000,-,90.000
'33:01:59.096',-,0.040,-,-,0.000,-,90.000
'33:01:59.104',-,0.000,-,-,-0.020,-,90.000
'33:01:59.112',-,0.020,-,-,0.000,-,90.000
'33:01:59.120',-,0.040,-,-,0.000,-,90.000
'33:01:59.128',-,0.020,-,-,0.000,-,90.000
'33:01:59.136',-,0.000,-,-,0.000,-,90.000
'33:01:59.144',-,0.000,-,-,-0.020,-,90.000
'33:01:59.152',-,0.020,-,-,-0.020,-,90.000
'33:01:59.160',-,0.040,-,-,-0.020,-,90.000
'33:01:59.168',-,0.000,-,-,-0.040,-,90.000
'33:01:59.176',-,-0.020,-,-,-0.040,-,90.000
'33:01:59.184',-,0.000,-,-,-0.020,-,90.000
'33:01:59.192',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.200',-,-0.020,-,-,-0.020,-,90.000
'33:01:59.208',-,0.000,-,-,-0.040,-,90.000
'33:01:59.216',-,-0.020,-,-,-0.020,-,90.000
'33:01:59.224',-,0.000,-,-,-0.040,-,90.000
'33:01:59.232',-,0.000,-,-,-0.020,-,90.000
'33:01:59.240',-,0.020,-,-,0.000,-,90.000
'33:01:59.248',-,0.040,-,-,0.020,-,90.000
'33:01:59.256',-,0.040,-,-,0.000,-,90.000
'33:01:59.264',-,0.060,-,-,0.000,-,90.000
'33:01:59.272',-,0.040,-,-,0.020,-,90.000
'33:01:59.280',-,0.040,-,-,0.020,-,90.000
'33:01:59.288',-,0.000,-,-,0.000,-,90.000
'33:01:59.296',-,-0.040,-,-,0.000,-,90.000
'33:01:59.304',-,-0.060,-,-,0.000,-,90.000
'33:01:59.312',-,-0.080,-,-,-0.040,-,90.000
'33:01:59.320',-,-0.080,-,-,-0.040,-,90.000
'33:01:59.328',-,-0.060,-,-,-0.040,-,90.000
'33:01:59.336',-,-0.100,-,-,-0.040,-,90.000
'33:01:59.344',-,-0.060,-,-,-0.040,-,90.000
'33:01:59.352',-,-0.120,-,-,-0.060,-,90.000
'33:01:59.360',-,-0.060,-,-,-0.040,-,90.000
'33:01:59.368',-,0.380,-,-,0.360,-,90.000
'33:01:59.376',-,0.720,-,-,0.600,-,90.000
'33:01:59.384',-,0.580,-,-,0.420,-,90.000
'33:01:59.392',-,0.200,-,-,0.160,-,90.000
'33:01:59.400',-,0.160,-,-,0.140,-,90.000
'33:01:59.408',-,0.080,-,-,0.040,-,90.000
'33:01:59.416',-,0.000,-,-,-0.020,-,90.000
'33:01:59.424',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.432',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.440',-,-0.060,-,-,-0.060,-,90.000
'33:01:59.448',-,-0.060,-,-,-0.040,-,90.000
'33:01:59.456',-,-0.060,-,-,-0.060,-,90.000
'33:01:59.464',-,-0.060,-,-,-0.060,-,90.000
'33:01:59.472',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.480',-,-0.040,-,-,-0.060,-,90.000
'33:01:59.488',-,-0.040,-,-,-0.060,-,90.000
'33:01:59.496',-,0.000,-,-,-0.040,-,90.000
'33:01:59.504',-,0.000,-,-,-0.060,-,90.000
'33:01:59.512',-,0.020,-,-,-0.040,-,90.000
'33:01:59.520',-,0.000,-,-,-0.040,-,90.000
'33:01:59.528',-,0.020,-,-,-0.040,-,90.000
'33:01:59.536',-,0.040,-,-,-0.040,-,90.000
'33:01:59.544',-,0.040,-,-,-0.040,-,90.000
'33:01:59.552',-,0.040,-,-,-0.040,-,90.000
'33:01:59.560',-,0.040,-,-,-0.040,-,90.000
'33:01:59.568',-,0.040,-,-,-0.020,-,90.000
'33:01:59.576',-,0.080,-,-,-0.040,-,90.000
'33:01:59.584',-,0.080,-,-,-0.040,-,90.000
'33:01:59.592',-,0.100,-,-,-0.040,-,90.000
'33:01:59.600',-,0.080,-,-,-0.040,-,90.000
'33:01:59.608',-,0.080,-,-,-0.020,-,90.000
'33:01:59.616',-,0.100,-,-,-0.020,-,90.000
'33:01:59.624',-,0.080,-,-,0.000,-,90.000
'33:01:59.632',-,0.080,-,-,0.000,-,90.000
'33:01:59.640',-,0.080,-,-,0.000,-,90.000
'33:01:59.648',-,0.060,-,-,0.000,-,90.000
'33:01:59.656',-,0.020,-,-,0.000,-,90.000
'33:01:59.664',-,0.000,-,-,0.000,-,90.000
'33:01:59.672',-,0.020,-,-,0.000,-,90.000
'33:01:59.680',-,0.000,-,-,0.000,-,90.000
'33:01:59.688',-,0.000,-,-,0.000,-,90.000
'33:01:59.696',-,0.020,-,-,0.000,-,90.000
'33:01:59.704',-,0.000,-,-,-0.020,-,90.000
'33:01:59.712',-,0.000,-,-,-0.020,-,90.000
'33:01:59.720',-,0.000,-,-,0.000,-,90.000
'33:01:59.728',-,0.000,-,-,-0.020,-,90.000
'33:01:59.736',-,-0.020,-,-,-0.020,-,90.000
'33:01:59.744',-,-0.020,-,-,-0.040,-,90.000
'33:01:59.752',-,-0.020,-,-,-0.040,-,90.000
'33:01:59.760',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.768',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.776',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.784',-,-0.060,-,-,-0.040,-,90.000
'33:01:59.792',-,-0.060,-,-,-0.040,-,90.000
'33:01:59.800',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.808',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.816',-,-0.040,-,-,-0.060,-,90.000
'33:01:59.824',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.832',-,-0.060,-,-,-0.040,-,90.000
'33:01:59.840',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.848',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.856',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.864',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.872',-,0.000,-,-,-0.040,-,90.000
'33:01:59.880',-,0.020,-,-,-0.040,-,90.000
'33:01:59.888',-,0.020,-,-,-0.020,-,90.000
'33:01:59.896',-,0.040,-,-,-0.040,-,90.000
'33:01:59.904',-,0.000,-,-,-0.040,-,90.000
'33:01:59.912',-,-0.020,-,-,-0.040,-,90.000
'33:01:59.920',-,-0.040,-,-,-0.040,-,90.000
'33:01:59.928',-,-0.080,-,-,-0.040,-,90.000
'33:01:59.936',-,-0.100,-,-,-0.040,-,90.000
'33:01:59.944',-,-0.100,-,-,-0.060,-,90.000
'33:01:59.952',-,-0.100,-,-,-0.040,-,90.000
'33:01:59.960',-,-0.100,-,-,-0.060,-,90.000
'33:01:59.968',-,-0.100,-,-,-0.060,-,90.000
'33:01:59.976',-,-0.100,-,-,-0.060,-,90.000
'33:01:59.984',-,-0.120,-,-,-0.060,-,90.000
'33:01:59.992',-,0.100,-,-,0.080,-,90.000
'33:02:00.000',-,0.620,-,-,0.560,-,90.000
'33:02:00.008',-,0.680,-,-,0.340,-,90.000
'33:02:00.016',-,0.280,-,-,0.200,-,90.000
'33:02:00.024',-,0.120,-,-,0.120,-,90.000
'33:02:00.032',-,0.140,-,-,0.120,-,90.000
'33:02:00.040',-,0.020,-,-,-0.020,-,90.000
'33:02:00.048',-,-0.040,-,-,-0.040,-,90.000
'33:02:00.056',-,-0.060,-,-,-0.080,-,90.000
'33:02:00.064',-,-0.040,-,-,-0.080,-,90.000
'33:02:00.072',-,-0.100,-,-,-0.080,-,90.000
'33:02:00.080',-,-0.100,-,-,-0.080,-,90.000
'33:02:00.088',-,-0.100,-,-,-0.080,-,90.000
'33:02:00.096',-,-0.060,-,-,-0.080,-,90.000
'33:02:00.104',-,-0.060,-,-,-0.100,-,90.000
'33:02:00.112',-,-0.060,-,-,-0.080,-,90.000
'33:02:00.120',-,-0.060,-,-,-0.060,-,90.000
'33:02:00.128',-,-0.040,-,-,-0.060,-,90.000
'33:02:00.136',-,-0.040,-,-,-0.080,-,90.000
'33:02:00.144',-,-0.060,-,-,-0.080,-,90.000
'33:02:00.152',-,-0.020,-,-,-0.060,-,90.000
'33:02:00.160',-,-0.020,-,-,-0.060,-,90.000
'33:02:00.168',-,0.000,-,-,-0.080,-,90.000
'33:02:00.176',-,-0.020,-,-,-0.060,-,90.000
'33:02:00.184',-,0.000,-,-,-0.060,-,90.000
'33:02:00.192',-,0.000,-,-,-0.080,-,90.000
'33:02:00.200',-,0.040,-,-,-0.060,-,90.000
'33:02:00.208',-,0.060,-,-,-0.060,-,90.000
'33:02:00.216',-,0.080,-,-,-0.060,-,90.000
'33:02:00.224',-,0.080,-,-,-0.060,-,90.000
'33:02:00.232',-,0.080,-,-,-0.040,-,90.000
'33:02:00.240',-,0.080,-,-,-0.040,-,90.000
'33:02:00.248',-,0.080,-,-,-0.040,-,90.000
'33:02:00.256',-,0.120,-,-,0.000,-,90.000
'33:02:00.264',-,0.080,-,-,0.000,-,90.000
'33:02:00.272',-,0.080,-,-,0.000,-,90.000
'33:02:00.280',-,0.060,-,-,0.000,-,90.000
'33:02:00.288',-,0.040,-,-,0.000,-,90.000
'33:02:00.296',-,0.000,-,-,-0.020,-,90.000
'33:02:00.304',-,0.000,-,-,-0.020,-,90.000
'33:02:00.312',-,0.000,-,-,-0.040,-,90.000
'33:02:00.320',-,-0.020,-,-,-0.020,-,90.000
'33:02:00.328',-,-0.040,-,-,-0.040,-,90.000
'33:02:00.336',-,-0.020,-,-,-0.020,-,90.000
'33:02:00.344',-,-0.040,-,-,-0.020,-,90.000
'33:02:00.352',-,-0.020,-,-,-0.020,-,90.000
'33:02:00.360',-,-0.040,-,-,-0.020,-,90.000
'33:02:00.368',-,-0.060,-,-,-0.040,-,90.000
'33:02:00.376',-,-0.040,-,-,-0.040,-,90.000
'33:02:00.384',-,-0.040,-,-,-0.040,-,90.000
'33:02:00.392',-,-0.060,-,-,-0.040,-,90.000
'33:02:00.400',-,-0.080,-,-,-0.040,-,90.000
'33:02:00.408',-,-0.060,-,-,-0.040,-,90.000
'33:02:00.416',-,-0.060,-,-,-0.040,-,90.000
'33:02:00.424',-,-0.080,-,-,-0.040,-,90.000
'33:02:00.432',-,-0.040,-,-,-0.040,-,90.000
'33:02:00.440',-,-0.040,-,-,-0.040,-,90.000
'33:02:00.448',-,0.040,-,-,0.000,-,90.000
'33:02:00.456',-,0.160,-,-,0.080,-,90.000
'33:02:00.464',-,0.320,-,-,0.120,-,90.000
'33:02:00.472',-,0.520,-,-,0.260,-,90.000
'33:02:00.480',-,0.700,-,-,0.340,-,90.000
'33:02:00.488',-,0.860,-,-,0.420,-,90.000
'33:02:00.496',-,1.120,-,-,0.700,-,90.000
'33:02:00.504',-,1.340,-,-,1.060,-,90.000
'33:02:00.512',-,1.680,-,-,1.560,-,90.000
'33:02:00.520',-,1.920,-,-,1.980,-,90.000
'33:02:00.528',-,1.300,-,-,1.400,-,90.000
'33:02:00.536',-,0.360,-,-,0.420,-,90.000
'33:02:00.544',-,-0.220,-,-,-0.180,-,90.000
'33:02:00.552',-,-0.360,-,-,-0.300,-,90.000
'33:02:00.560',-,-0.400,-,-,-0.320,-,90.000
'33:02:00.568',-,-0.440,-,-,-0.360,-,90.000
'33:02:00.576',-,-0.440,-,-,-0.360,-,90.000
'33:02:00.584',-,-0.440,-,-,-0.380,-,90.000
'33:02:00.592',-,-0.480,-,-,-0.380,-,90.000
'33:02:00.600',-,-0.480,-,-,-0.400,-,90.000
'33:02:00.608',-,-0.480,-,-,-0.400,-,90.000
'33:02:00.616',-,-0.480,-,-,-0.400,-,90.000
'33:02:00.624',-,-0.480,-,-,-0.420,-,90.000
'33:02:00.632',-,-0.520,-,-,-0.440,-,90.000
'33:02:00.640',-,-0.540,-,-,-0.440,-,90.000
'33:02:00.648',-,-0.560,-,-,-0.480,-,90.000
'33:02:00.656',-,-0.620,-,-,-0.520,-,90.000
'33:02:00.664',-,-0.660,-,-,-0.580,-,90.000
'33:02:00.672',-,-0.700,-,-,-0.620,-,90.000
'33:02:00.680',-,-0.720,-,-,-0.660,-,90.000
'33:02:00.688',-,-0.760,-,-,-0.700,-,90.000
'33:02:00.696',-,-0.780,-,-,-0.720,-,90.000
'33:02:00.704',-,-0.760,-,-,-0.720,-,90.000
'33:02:00.712',-,-0.720,-,-,-0.700,-,90.000
'33:02:00.720',-,-0.680,-,-,-0.660,-,90.000
'33:02:00.728',-,-0.620,-,-,-0.600,-,90.000
'33:02:00.736',-,-0.520,-,-,-0.520,-,90.000
'33:02:00.744',-,-0.440,-,-,-0.440,-,90.000
'33:02:00.752',-,-0.340,-,-,-0.340,-,90.000
'33:02:00.760',-,-0.220,-,-,-0.240,-,90.000
'33:02:00.768',-,-0.160,-,-,-0.160,-,90.000
'33:02:00.776',-,-0.100,-,-,-0.100,-,90.000
'33:02:00.784',-,-0.060,-,-,-0.040,-,90.000
'33:02:00.792',-,-0.040,-,-,0.000,-,90.000
'33:02:00.800',-,0.000,-,-,0.020,-,90.000
'33:02:00.808',-,0.000,-,-,0.040,-,90.000
'33:02:00.816',-,0.000,-,-,0.040,-,90.000
'33:02:00.824',-,0.000,-,-,0.040,-,90.000
'33:02:00.832',-,0.000,-,-,0.040,-,90.000
'33:02:00.840',-,0.000,-,-,0.040,-,90.000
'33:02:00.848',-,0.000,-,-,0.040,-,90.000
'33:02:00.856',-,0.000,-,-,0.020,-,90.000
'33:02:00.864',-,0.000,-,-,0.000,-,90.000
'33:02:00.872',-,0.000,-,-,0.020,-,90.000
'33:02:00.880',-,0.000,-,-,0.040,-,90.000
'33:02:00.888',-,0.000,-,-,0.020,-,90.000
'33:02:00.896',-,0.000,-,-,0.020,-,90.000
'33:02:00.904',-,0.000,-,-,0.040,-,90.000
'33:02:00.912',-,0.000,-,-,0.020,-,90.000
'33:02:00.920',-,0.000,-,-,0.040,-,90.000
