'Elapsed time','II','III','AVF','V','ABP'
'13:51:33.784',-0.167,-,-,-0.155,118.400
'13:51:33.792',-0.167,-,-,-0.169,117.600
'13:51:33.800',-0.167,-,-,-0.183,116.000
'13:51:33.808',-0.167,-,-,-0.197,113.600
'13:51:33.816',-0.153,-,-,-0.197,112.000
'13:51:33.824',-0.153,-,-,-0.197,110.400
'13:51:33.832',-0.139,-,-,-0.197,108.800
'13:51:33.840',-0.125,-,-,-0.197,107.200
'13:51:33.848',-0.097,-,-,-0.197,106.400
'13:51:33.856',-0.069,-,-,-0.183,105.600
'13:51:33.864',-0.056,-,-,-0.169,104.800
'13:51:33.872',-0.042,-,-,-0.141,104.000
'13:51:33.880',-0.014,-,-,-0.113,102.400
'13:51:33.888',0.000,-,-,-0.056,100.000
'13:51:33.896',0.014,-,-,-0.028,98.400
'13:51:33.904',0.028,-,-,0.000,96.000
'13:51:33.912',0.028,-,-,0.000,92.800
'13:51:33.920',0.042,-,-,0.028,89.600
'13:51:33.928',0.056,-,-,0.056,87.200
'13:51:33.936',0.069,-,-,0.085,84.000
'13:51:33.944',0.083,-,-,0.113,81.600
'13:51:33.952',0.069,-,-,0.085,80.000
'13:51:33.960',0.069,-,-,0.127,80.000
'13:51:33.968',0.056,-,-,0.113,80.000
'13:51:33.976',0.056,-,-,0.113,80.000
'13:51:33.984',0.056,-,-,0.113,80.800
'13:51:33.992',0.056,-,-,0.113,80.800
'13:51:34.000',0.069,-,-,0.085,80.800
'13:51:34.008',0.056,-,-,0.085,80.800
'13:51:34.016',0.056,-,-,0.085,80.000
'13:51:34.024',0.056,-,-,0.070,79.200
'13:51:34.032',0.056,-,-,0.056,79.200
'13:51:34.040',0.069,-,-,0.056,78.400
'13:51:34.048',0.069,-,-,0.070,77.600
'13:51:34.056',0.125,-,-,0.056,76.800
'13:51:34.064',0.264,-,-,0.254,76.000
'13:51:34.072',0.486,-,-,0.451,75.200
'13:51:34.080',0.569,-,-,0.479,74.400
'13:51:34.088',0.292,-,-,-0.113,73.600
'13:51:34.096',0.042,-,-,-0.394,72.800
'13:51:34.104',-0.056,-,-,-0.310,72.800
'13:51:34.112',-0.069,-,-,-0.197,72.000
'13:51:34.120',-0.014,-,-,-0.028,71.200
'13:51:34.128',0.000,-,-,0.028,70.400
'13:51:34.136',-0.014,-,-,0.028,70.400
'13:51:34.144',-0.014,-,-,0.028,69.600
'13:51:34.152',-0.028,-,-,0.028,68.800
'13:51:34.160',-0.028,-,-,0.014,68.800
'13:51:34.168',-0.028,-,-,0.028,68.000
'13:51:34.176',-0.056,-,-,0.000,67.200
'13:51:34.184',-0.069,-,-,0.000,67.200
'13:51:34.192',-0.069,-,-,-0.014,68.800
'13:51:34.200',-0.083,-,-,-0.028,71.200
'13:51:34.208',-0.083,-,-,-0.028,76.000
'13:51:34.216',-0.097,-,-,-0.056,83.200
'13:51:34.224',-0.097,-,-,-0.070,92.800
'13:51:34.232',-0.097,-,-,-0.070,102.400
'13:51:34.240',-0.125,-,-,-0.070,111.200
'13:51:34.248',-0.139,-,-,-0.113,116.800
'13:51:34.256',-0.153,-,-,-0.127,119.200
'13:51:34.264',-0.153,-,-,-0.141,119.200
'13:51:34.272',-0.153,-,-,-0.141,117.600
'13:51:34.280',-0.153,-,-,-0.141,115.200
'13:51:34.288',-0.153,-,-,-0.155,112.800
'13:51:34.296',-0.139,-,-,-0.141,110.400
'13:51:34.304',-0.125,-,-,-0.155,108.800
'13:51:34.312',-0.083,-,-,-0.141,107.200
'13:51:34.320',-0.042,-,-,-0.113,106.400
'13:51:34.328',-0.028,-,-,-0.113,104.800
'13:51:34.336',0.000,-,-,-0.070,104.000
'13:51:34.344',0.014,-,-,-0.042,102.400
'13:51:34.352',0.028,-,-,-0.014,100.800
'13:51:34.360',0.042,-,-,0.000,98.400
'13:51:34.368',0.042,-,-,0.028,96.000
'13:51:34.376',0.042,-,-,0.028,92.800
'13:51:34.384',0.042,-,-,0.056,89.600
'13:51:34.392',0.042,-,-,0.070,86.400
'13:51:34.400',0.042,-,-,0.056,84.000
'13:51:34.408',0.042,-,-,0.085,81.600
'13:51:34.416',0.042,-,-,0.056,80.000
'13:51:34.424',0.056,-,-,0.085,79.200
'13:51:34.432',0.056,-,-,0.085,79.200
'13:51:34.440',0.069,-,-,0.085,80.000
'13:51:34.448',0.056,-,-,0.113,80.000
'13:51:34.456',0.056,-,-,0.085,80.000
'13:51:34.464',0.042,-,-,0.085,80.000
'13:51:34.472',0.042,-,-,0.070,79.200
'13:51:34.480',0.028,-,-,0.056,79.200
'13:51:34.488',0.028,-,-,0.085,78.400
'13:51:34.496',0.042,-,-,0.070,76.800
'13:51:34.504',0.028,-,-,0.056,76.000
'13:51:34.512',0.042,-,-,0.070,75.200
'13:51:34.520',0.056,-,-,0.056,74.400
'13:51:34.528',0.028,-,-,0.056,74.400
'13:51:34.536',0.028,-,-,0.042,73.600
'13:51:34.544',0.028,-,-,0.056,72.800
'13:51:34.552',0.014,-,-,0.042,72.000
'13:51:34.560',0.014,-,-,0.056,72.000
'13:51:34.568',0.000,-,-,0.042,71.200
'13:51:34.576',0.000,-,-,0.056,70.400
'13:51:34.584',0.000,-,-,0.056,70.400
'13:51:34.592',-0.014,-,-,0.042,69.600
'13:51:34.600',-0.014,-,-,0.028,68.800
'13:51:34.608',-0.014,-,-,0.028,68.800
'13:51:34.616',-0.014,-,-,0.028,68.000
'13:51:34.624',-0.014,-,-,0.028,67.200
'13:51:34.632',-0.028,-,-,0.141,67.200
'13:51:34.640',0.014,-,-,0.014,66.400
'13:51:34.648',0.208,-,-,0.225,66.400
'13:51:34.656',0.431,-,-,0.423,65.600
'13:51:34.664',0.486,-,-,0.465,65.600
'13:51:34.672',0.208,-,-,-0.042,64.800
'13:51:34.680',0.000,-,-,-0.338,64.800
'13:51:34.688',-0.125,-,-,-0.352,64.000
'13:51:34.696',-0.181,-,-,-0.239,64.000
'13:51:34.704',-0.181,-,-,-0.127,63.200
'13:51:34.712',-0.153,-,-,-0.056,63.200
'13:51:34.720',-0.167,-,-,-0.028,62.400
'13:51:34.728',-0.181,-,-,-0.028,62.400
'13:51:34.736',-0.194,-,-,-0.042,62.400
'13:51:34.744',-0.153,-,-,-0.085,62.400
'13:51:34.752',-0.153,-,-,-0.028,61.600
'13:51:34.760',-0.181,-,-,-0.042,61.600
'13:51:34.768',-0.194,-,-,-0.056,63.200
'13:51:34.776',-0.194,-,-,-0.042,65.600
'13:51:34.784',-0.194,-,-,-0.070,72.000
'13:51:34.792',-0.194,-,-,-0.070,80.800
'13:51:34.800',-0.194,-,-,-0.113,92.000
'13:51:34.808',-0.194,-,-,-0.113,102.400
'13:51:34.816',-0.194,-,-,-0.141,111.200
'13:51:34.824',-0.208,-,-,-0.155,116.800
'13:51:34.832',-0.236,-,-,-0.141,118.400
'13:51:34.840',-0.236,-,-,-0.169,117.600
'13:51:34.848',-0.250,-,-,-0.183,115.200
'13:51:34.856',-0.236,-,-,-0.197,112.800
'13:51:34.864',-0.194,-,-,-0.183,109.600
'13:51:34.872',-0.181,-,-,-0.197,107.200
'13:51:34.880',-0.167,-,-,-0.183,105.600
'13:51:34.888',-0.139,-,-,-0.169,104.000
'13:51:34.896',-0.125,-,-,-0.169,103.200
'13:51:34.904',-0.097,-,-,-0.169,101.600
'13:51:34.912',-0.083,-,-,-0.155,100.800
'13:51:34.920',-0.056,-,-,-0.141,99.200
'13:51:34.928',-0.042,-,-,-0.113,97.600
'13:51:34.936',-0.028,-,-,-0.085,96.000
'13:51:34.944',-0.028,-,-,-0.056,94.400
'13:51:34.952',-0.014,-,-,-0.028,92.000
'13:51:34.960',0.000,-,-,0.000,89.600
'13:51:34.968',0.014,-,-,0.000,87.200
'13:51:34.976',0.014,-,-,0.028,84.800
'13:51:34.984',0.028,-,-,0.042,82.400
'13:51:34.992',0.042,-,-,0.056,80.000
'13:51:35.000',0.042,-,-,0.056,79.200
'13:51:35.008',0.056,-,-,0.070,78.400
'13:51:35.016',0.056,-,-,0.085,79.200
'13:51:35.024',0.056,-,-,0.070,79.200
'13:51:35.032',0.042,-,-,0.056,80.000
'13:51:35.040',0.042,-,-,0.042,80.000
'13:51:35.048',0.042,-,-,0.042,80.000
'13:51:35.056',0.028,-,-,0.028,80.000
'13:51:35.064',0.042,-,-,0.028,79.200
'13:51:35.072',0.042,-,-,0.042,78.400
'13:51:35.080',0.056,-,-,0.056,77.600
'13:51:35.088',0.056,-,-,0.056,76.800
'13:51:35.096',0.056,-,-,0.056,76.800
'13:51:35.104',0.042,-,-,0.042,76.000
'13:51:35.112',0.042,-,-,0.056,75.200
'13:51:35.120',0.042,-,-,0.056,74.400
'13:51:35.128',0.028,-,-,0.056,73.600
'13:51:35.136',0.028,-,-,0.056,72.800
'13:51:35.144',0.028,-,-,0.056,72.800
'13:51:35.152',0.028,-,-,0.056,72.000
'13:51:35.160',0.028,-,-,0.056,71.200
'13:51:35.168',0.028,-,-,0.056,71.200
'13:51:35.176',0.028,-,-,0.070,70.400
'13:51:35.184',0.042,-,-,0.056,70.400
'13:51:35.192',0.042,-,-,0.070,69.600
'13:51:35.200',0.042,-,-,0.056,69.600
'13:51:35.208',0.042,-,-,0.056,68.800
'13:51:35.216',0.042,-,-,0.056,68.800
'13:51:35.224',0.042,-,-,0.056,68.000
'13:51:35.232',0.042,-,-,0.056,68.000
'13:51:35.240',0.042,-,-,0.070,67.200
'13:51:35.248',0.042,-,-,0.056,67.200
'13:51:35.256',0.042,-,-,0.056,66.400
'13:51:35.264',0.056,-,-,0.056,65.600
'13:51:35.272',0.069,-,-,0.056,65.600
'13:51:35.280',0.069,-,-,0.070,64.800
'13:51:35.288',0.056,-,-,0.085,64.800
'13:51:35.296',0.042,-,-,0.056,64.000
'13:51:35.304',0.014,-,-,0.056,64.000
'13:51:35.312',0.014,-,-,0.028,64.000
'13:51:35.320',0.000,-,-,0.028,63.200
'13:51:35.328',0.000,-,-,0.028,63.200
'13:51:35.336',0.000,-,-,0.028,63.200
'13:51:35.344',0.000,-,-,0.028,63.200
'13:51:35.352',0.000,-,-,0.014,62.400
'13:51:35.360',0.000,-,-,0.014,62.400
'13:51:35.368',0.000,-,-,0.028,62.400
'13:51:35.376',0.000,-,-,0.014,62.400
'13:51:35.384',0.000,-,-,0.028,62.400
'13:51:35.392',0.000,-,-,0.028,61.600
'13:51:35.400',0.000,-,-,0.028,61.600
'13:51:35.408',0.014,-,-,0.028,61.600
'13:51:35.416',0.014,-,-,0.028,60.800
'13:51:35.424',0.014,-,-,0.014,60.800
'13:51:35.432',0.014,-,-,0.014,60.000
'13:51:35.440',0.014,-,-,0.028,60.000
'13:51:35.448',0.056,-,-,0.042,59.200
'13:51:35.456',0.194,-,-,0.169,59.200
'13:51:35.464',0.472,-,-,0.380,59.200
'13:51:35.472',0.611,-,-,0.521,58.400
'13:51:35.480',0.431,-,-,0.085,58.400
'13:51:35.488',0.139,-,-,-0.380,58.400
'13:51:35.496',-0.042,-,-,-0.465,57.600
'13:51:35.504',-0.139,-,-,-0.352,57.600
'13:51:35.512',-0.153,-,-,-0.183,57.600
'13:51:35.520',-0.097,-,-,-0.056,56.800
'13:51:35.528',-0.083,-,-,-0.014,56.800
'13:51:35.536',-0.083,-,-,-0.014,56.800
'13:51:35.544',-0.083,-,-,-0.014,56.800
'13:51:35.552',-0.083,-,-,-0.028,56.800
'13:51:35.560',-0.097,-,-,-0.028,56.800
'13:51:35.568',-0.097,-,-,-0.042,56.800
'13:51:35.576',-0.125,-,-,-0.056,58.400
'13:51:35.584',-0.125,-,-,-0.070,61.600
'13:51:35.592',-0.125,-,-,-0.070,68.800
'13:51:35.600',-0.139,-,-,-0.113,78.400
'13:51:35.608',-0.139,-,-,-0.113,90.400
'13:51:35.616',-0.139,-,-,-0.127,101.600
'13:51:35.624',-0.139,-,-,-0.127,111.200
'13:51:35.632',-0.125,-,-,-0.141,116.800
'13:51:35.640',-0.139,-,-,-0.155,119.200
'13:51:35.648',-0.139,-,-,-0.155,119.200
'13:51:35.656',-0.125,-,-,-0.169,116.800
'13:51:35.664',-0.125,-,-,-0.169,114.400
'13:51:35.672',-0.097,-,-,-0.169,111.200
'13:51:35.680',-0.083,-,-,-0.169,108.800
'13:51:35.688',-0.056,-,-,-0.169,107.200
'13:51:35.696',-0.042,-,-,-0.169,105.600
'13:51:35.704',-0.042,-,-,-0.169,104.000
'13:51:35.712',-0.042,-,-,-0.183,103.200
'13:51:35.720',-0.028,-,-,-0.169,101.600
'13:51:35.728',-0.014,-,-,-0.155,100.000
'13:51:35.736',0.000,-,-,-0.141,98.400
'13:51:35.744',0.014,-,-,-0.127,96.800
'13:51:35.752',0.028,-,-,-0.113,95.200
'13:51:35.760',0.028,-,-,-0.085,93.600
'13:51:35.768',0.042,-,-,-0.056,91.200
'13:51:35.776',0.042,-,-,-0.028,89.600
'13:51:35.784',0.056,-,-,0.000,87.200
'13:51:35.792',0.056,-,-,0.000,84.800
'13:51:35.800',0.056,-,-,0.028,81.600
'13:51:35.808',0.056,-,-,0.028,79.200
'13:51:35.816',0.069,-,-,0.042,77.600
'13:51:35.824',0.069,-,-,0.056,76.000
'13:51:35.832',0.069,-,-,0.042,76.000
'13:51:35.840',0.069,-,-,0.056,76.000
'13:51:35.848',0.069,-,-,0.070,76.800
'13:51:35.856',0.083,-,-,0.085,77.600
'13:51:35.864',0.083,-,-,0.085,78.400
'13:51:35.872',0.097,-,-,0.085,78.400
'13:51:35.880',0.125,-,-,0.113,78.400
'13:51:35.888',0.139,-,-,0.113,77.600
'13:51:35.896',0.139,-,-,0.113,76.800
'13:51:35.904',0.125,-,-,0.085,76.000
'13:51:35.912',0.083,-,-,0.085,75.200
'13:51:35.920',0.083,-,-,0.085,74.400
'13:51:35.928',0.083,-,-,0.085,73.600
'13:51:35.936',0.083,-,-,0.070,72.800
'13:51:35.944',0.097,-,-,0.085,72.800
'13:51:35.952',0.083,-,-,0.070,72.000
'13:51:35.960',0.083,-,-,0.056,71.200
'13:51:35.968',0.083,-,-,0.056,71.200
'13:51:35.976',0.083,-,-,0.056,70.400
'13:51:35.984',0.083,-,-,0.056,70.400
'13:51:35.992',0.083,-,-,0.056,69.600
'13:51:36.000',0.083,-,-,0.056,69.600
'13:51:36.008',0.069,-,-,0.042,68.800
'13:51:36.016',0.069,-,-,0.042,68.800
'13:51:36.024',0.069,-,-,0.056,68.000
'13:51:36.032',0.069,-,-,0.042,68.000
'13:51:36.040',0.181,-,-,0.113,67.200
'13:51:36.048',0.389,-,-,0.338,67.200
'13:51:36.056',0.583,-,-,0.507,66.400
'13:51:36.064',0.597,-,-,0.225,66.400
'13:51:36.072',0.194,-,-,-0.296,65.600
'13:51:36.080',0.000,-,-,-0.408,65.600
'13:51:36.088',-0.069,-,-,-0.282,64.800
'13:51:36.096',-0.069,-,-,-0.169,64.800
'13:51:36.104',-0.042,-,-,-0.028,64.800
'13:51:36.112',-0.042,-,-,0.000,64.000
'13:51:36.120',-0.056,-,-,0.000,64.000
'13:51:36.128',-0.056,-,-,0.000,64.000
'13:51:36.136',-0.042,-,-,0.000,63.200
'13:51:36.144',-0.028,-,-,0.000,63.200
'13:51:36.152',-0.028,-,-,-0.014,63.200
'13:51:36.160',-0.028,-,-,-0.028,63.200
'13:51:36.168',-0.028,-,-,-0.028,64.800
'13:51:36.176',-0.028,-,-,-0.028,67.200
'13:51:36.184',-0.042,-,-,-0.042,72.800
'13:51:36.192',-0.056,-,-,-0.056,80.800
'13:51:36.200',-0.069,-,-,-0.070,91.200
'13:51:36.208',-0.069,-,-,-0.070,101.600
'13:51:36.216',-0.083,-,-,-0.113,110.400
'13:51:36.224',-0.097,-,-,-0.113,116.800
'13:51:36.232',-0.097,-,-,-0.127,120.000
'13:51:36.240',-0.125,-,-,-0.141,120.000
'13:51:36.248',-0.125,-,-,-0.169,119.200
'13:51:36.256',-0.125,-,-,-0.169,116.800
'13:51:36.264',-0.139,-,-,-0.197,114.400
'13:51:36.272',-0.139,-,-,-0.197,112.800
'13:51:36.280',-0.125,-,-,-0.183,111.200
'13:51:36.288',-0.125,-,-,-0.197,110.400
'13:51:36.296',-0.097,-,-,-0.183,109.600
'13:51:36.304',-0.083,-,-,-0.183,108.800
'13:51:36.312',-0.069,-,-,-0.169,107.200
'13:51:36.320',-0.042,-,-,-0.127,106.400
'13:51:36.328',-0.028,-,-,-0.113,104.800
'13:51:36.336',0.000,-,-,-0.056,103.200
'13:51:36.344',0.028,-,-,-0.014,100.800
'13:51:36.352',0.042,-,-,0.000,98.400
'13:51:36.360',0.042,-,-,0.014,95.200
'13:51:36.368',0.042,-,-,0.028,92.000
'13:51:36.376',0.056,-,-,0.056,88.800
'13:51:36.384',0.083,-,-,0.085,85.600
'13:51:36.392',0.097,-,-,0.113,83.200
'13:51:36.400',0.097,-,-,0.127,81.600
'13:51:36.408',0.097,-,-,0.113,80.800
'13:51:36.416',0.083,-,-,0.113,80.800
'13:51:36.424',0.083,-,-,0.085,80.800
'13:51:36.432',0.069,-,-,0.085,81.600
'13:51:36.440',0.056,-,-,0.070,81.600
'13:51:36.448',0.056,-,-,0.085,81.600
'13:51:36.456',0.056,-,-,0.042,81.600
'13:51:36.464',0.042,-,-,0.056,80.800
'13:51:36.472',0.042,-,-,0.042,80.000
'13:51:36.480',0.042,-,-,0.056,79.200
'13:51:36.488',0.028,-,-,0.042,77.600
'13:51:36.496',0.014,-,-,0.042,76.800
'13:51:36.504',0.000,-,-,0.042,76.000
'13:51:36.512',0.000,-,-,0.028,75.200
'13:51:36.520',0.014,-,-,0.042,74.400
'13:51:36.528',0.000,-,-,0.056,73.600
'13:51:36.536',0.000,-,-,0.028,73.600
'13:51:36.544',0.000,-,-,0.056,72.800
'13:51:36.552',0.000,-,-,0.028,72.000
'13:51:36.560',0.000,-,-,0.042,71.200
'13:51:36.568',0.014,-,-,0.056,70.400
'13:51:36.576',0.014,-,-,0.042,69.600
'13:51:36.584',0.000,-,-,0.042,68.800
'13:51:36.592',0.000,-,-,0.056,68.800
'13:51:36.600',0.000,-,-,0.028,68.000
'13:51:36.608',0.000,-,-,0.042,67.200
'13:51:36.616',0.000,-,-,0.028,67.200
'13:51:36.624',0.000,-,-,0.028,66.400
'13:51:36.632',0.056,-,-,0.056,66.400
'13:51:36.640',0.250,-,-,0.254,65.600
'13:51:36.648',0.472,-,-,0.423,64.800
'13:51:36.656',0.500,-,-,0.451,64.800
'13:51:36.664',0.167,-,-,-0.197,64.800
'13:51:36.672',-0.028,-,-,-0.380,64.800
'13:51:36.680',-0.153,-,-,-0.282,64.000
'13:51:36.688',-0.194,-,-,-0.239,64.000
'13:51:36.696',-0.208,-,-,-0.113,64.000
'13:51:36.704',-0.181,-,-,-0.028,63.200
'13:51:36.712',-0.181,-,-,-0.028,63.200
'13:51:36.720',-0.167,-,-,-0.028,62.400
'13:51:36.728',-0.167,-,-,-0.014,62.400
'13:51:36.736',-0.167,-,-,-0.056,61.600
'13:51:36.744',-0.153,-,-,-0.056,61.600
'13:51:36.752',-0.153,-,-,-0.028,61.600
'13:51:36.760',-0.153,-,-,-0.056,63.200
'13:51:36.768',-0.153,-,-,-0.056,65.600
'13:51:36.776',-0.167,-,-,-0.070,71.200
'13:51:36.784',-0.181,-,-,-0.085,80.000
'13:51:36.792',-0.181,-,-,-0.113,90.400
'13:51:36.800',-0.194,-,-,-0.127,101.600
'13:51:36.808',-0.208,-,-,-0.141,110.400
'13:51:36.816',-0.208,-,-,-0.155,116.000
'13:51:36.824',-0.208,-,-,-0.169,118.400
'13:51:36.832',-0.236,-,-,-0.197,118.400
'13:51:36.840',-0.236,-,-,-0.225,116.800
'13:51:36.848',-0.236,-,-,-0.239,114.400
'13:51:36.856',-0.208,-,-,-0.225,112.800
'13:51:36.864',-0.208,-,-,-0.239,111.200
'13:51:36.872',-0.208,-,-,-0.197,109.600
'13:51:36.880',-0.194,-,-,-0.239,108.800
'13:51:36.888',-0.181,-,-,-0.197,107.200
'13:51:36.896',-0.167,-,-,-0.197,106.400
'13:51:36.904',-0.153,-,-,-0.183,104.800
'13:51:36.912',-0.125,-,-,-0.169,103.200
'13:51:36.920',-0.083,-,-,-0.141,101.600
'13:51:36.928',-0.056,-,-,-0.113,100.000
'13:51:36.936',-0.028,-,-,-0.070,97.600
'13:51:36.944',-0.014,-,-,-0.042,96.000
'13:51:36.952',0.000,-,-,-0.028,92.800
'13:51:36.960',0.000,-,-,0.000,90.400
'13:51:36.968',0.000,-,-,0.000,87.200
'13:51:36.976',0.014,-,-,0.014,84.800
'13:51:36.984',0.014,-,-,0.028,82.400
'13:51:36.992',0.014,-,-,0.042,80.000
'13:51:37.000',0.014,-,-,0.028,79.200
'13:51:37.008',0.014,-,-,0.042,79.200
'13:51:37.016',0.014,-,-,0.042,79.200
'13:51:37.024',0.014,-,-,0.042,80.000
'13:51:37.032',0.028,-,-,0.042,80.000
'13:51:37.040',0.028,-,-,0.056,80.000
'13:51:37.048',0.028,-,-,0.042,80.000
'13:51:37.056',0.028,-,-,0.042,79.200
'13:51:37.064',0.028,-,-,0.056,79.200
'13:51:37.072',0.028,-,-,0.056,78.400
'13:51:37.080',0.014,-,-,0.056,77.600
'13:51:37.088',0.014,-,-,0.056,76.800
'13:51:37.096',0.028,-,-,0.056,76.000
'13:51:37.104',0.028,-,-,0.056,75.200
'13:51:37.112',0.028,-,-,0.056,75.200
'13:51:37.120',0.028,-,-,0.056,74.400
'13:51:37.128',0.028,-,-,0.056,73.600
'13:51:37.136',0.028,-,-,0.056,72.800
'13:51:37.144',0.028,-,-,0.056,72.800
'13:51:37.152',0.014,-,-,0.056,72.000
'13:51:37.160',0.014,-,-,0.042,72.000
'13:51:37.168',0.014,-,-,0.042,71.200
'13:51:37.176',0.014,-,-,0.042,71.200
'13:51:37.184',0.028,-,-,0.042,70.400
'13:51:37.192',0.056,-,-,0.056,70.400
'13:51:37.200',0.167,-,-,0.141,69.600
'13:51:37.208',0.389,-,-,0.380,69.600
'13:51:37.216',0.542,-,-,0.507,68.800
'13:51:37.224',0.569,-,-,0.183,68.800
'13:51:37.232',0.167,-,-,-0.310,68.000
'13:51:37.240',-0.014,-,-,-0.408,68.000
'13:51:37.248',-0.097,-,-,-0.310,67.200
'13:51:37.256',-0.125,-,-,-0.169,67.200
'13:51:37.264',-0.083,-,-,-0.028,66.400
'13:51:37.272',-0.069,-,-,0.000,66.400
'13:51:37.280',-0.056,-,-,0.014,65.600
'13:51:37.288',-0.056,-,-,0.028,65.600
'13:51:37.296',-0.056,-,-,0.028,64.800
'13:51:37.304',-0.069,-,-,0.014,64.800
'13:51:37.312',-0.083,-,-,0.014,64.000
'13:51:37.320',-0.042,-,-,-0.028,64.800
'13:51:37.328',-0.042,-,-,0.014,65.600
'13:51:37.336',-0.056,-,-,0.000,69.600
'13:51:37.344',-0.069,-,-,-0.014,75.200
'13:51:37.352',-0.083,-,-,-0.028,84.800
'13:51:37.360',-0.097,-,-,-0.056,95.200
'13:51:37.368',-0.097,-,-,-0.070,105.600
'13:51:37.376',-0.125,-,-,-0.085,114.400
'13:51:37.384',-0.125,-,-,-0.113,120.000
'13:51:37.392',-0.139,-,-,-0.127,121.600
'13:51:37.400',-0.153,-,-,-0.141,120.800
'13:51:37.408',-0.153,-,-,-0.169,119.200
'13:51:37.416',-0.153,-,-,-0.183,116.800
'13:51:37.424',-0.153,-,-,-0.183,115.200
'13:51:37.432',-0.139,-,-,-0.197,112.800
'13:51:37.440',-0.139,-,-,-0.197,112.000
'13:51:37.448',-0.097,-,-,-0.197,110.400
'13:51:37.456',-0.069,-,-,-0.183,109.600
'13:51:37.464',-0.056,-,-,-0.155,108.800
'13:51:37.472',-0.028,-,-,-0.141,107.200
'13:51:37.480',-0.028,-,-,-0.113,105.600
'13:51:37.488',-0.014,-,-,-0.070,104.000
'13:51:37.496',0.000,-,-,-0.042,101.600
'13:51:37.504',0.014,-,-,-0.014,100.000
'13:51:37.512',0.028,-,-,0.000,96.800
'13:51:37.520',0.028,-,-,0.028,94.400
'13:51:37.528',0.042,-,-,0.042,91.200
'13:51:37.536',0.042,-,-,0.056,88.000
'13:51:37.544',0.056,-,-,0.056,85.600
'13:51:37.552',0.056,-,-,0.085,83.200
'13:51:37.560',0.056,-,-,0.085,81.600
'13:51:37.568',0.069,-,-,0.085,80.800
'13:51:37.576',0.069,-,-,0.085,80.800
'13:51:37.584',0.069,-,-,0.113,81.600
'13:51:37.592',0.069,-,-,0.113,81.600
'13:51:37.600',0.069,-,-,0.113,81.600
'13:51:37.608',0.069,-,-,0.113,81.600
'13:51:37.616',0.069,-,-,0.113,81.600
'13:51:37.624',0.069,-,-,0.113,80.800
'13:51:37.632',0.083,-,-,0.085,80.000
'13:51:37.640',0.083,-,-,0.113,79.200
'13:51:37.648',0.097,-,-,0.085,78.400
'13:51:37.656',0.083,-,-,0.085,77.600
'13:51:37.664',0.069,-,-,0.085,76.800
'13:51:37.672',0.069,-,-,0.085,76.000
'13:51:37.680',0.056,-,-,0.070,75.200
'13:51:37.688',0.056,-,-,0.056,75.200
'13:51:37.696',0.042,-,-,0.085,74.400
'13:51:37.704',0.042,-,-,0.056,73.600
'13:51:37.712',0.028,-,-,0.056,72.800
'13:51:37.720',0.028,-,-,0.056,72.800
'13:51:37.728',0.028,-,-,0.056,72.000
'13:51:37.736',0.028,-,-,0.056,71.200
'13:51:37.744',0.042,-,-,0.056,71.200
'13:51:37.752',0.125,-,-,0.113,70.400
'13:51:37.760',0.319,-,-,0.310,69.600
'13:51:37.768',0.542,-,-,0.563,69.600
'13:51:37.776',0.597,-,-,0.577,68.800
'13:51:37.784',0.250,-,-,-0.197,68.000
'13:51:37.792',0.028,-,-,-0.408,68.000
'13:51:37.800',-0.056,-,-,-0.310,67.200
'13:51:37.808',-0.083,-,-,-0.197,67.200
'13:51:37.816',-0.042,-,-,-0.028,66.400
'13:51:37.824',-0.028,-,-,0.028,66.400
'13:51:37.832',-0.014,-,-,0.028,66.400
'13:51:37.840',-0.028,-,-,0.042,65.600
'13:51:37.848',-0.028,-,-,0.028,65.600
'13:51:37.856',-0.028,-,-,0.028,64.800
'13:51:37.864',-0.042,-,-,0.014,64.800
'13:51:37.872',-0.056,-,-,0.000,64.800
'13:51:37.880',-0.069,-,-,-0.014,65.600
'13:51:37.888',-0.069,-,-,-0.028,68.800
'13:51:37.896',-0.069,-,-,-0.028,75.200
'13:51:37.904',-0.069,-,-,-0.042,84.000
'13:51:37.912',-0.069,-,-,-0.056,95.200
'13:51:37.920',-0.069,-,-,-0.070,106.400
'13:51:37.928',-0.069,-,-,-0.085,116.000
'13:51:37.936',-0.069,-,-,-0.113,121.600
'13:51:37.944',-0.069,-,-,-0.113,124.000
'13:51:37.952',-0.069,-,-,-0.141,123.200
'13:51:37.960',-0.069,-,-,-0.127,121.600
'13:51:37.968',-0.056,-,-,-0.141,118.400
'13:51:37.976',-0.042,-,-,-0.141,116.000
'13:51:37.984',-0.042,-,-,-0.141,114.400
'13:51:37.992',-0.028,-,-,-0.141,112.000
'13:51:38.000',-0.028,-,-,-0.141,111.200
'13:51:38.008',-0.014,-,-,-0.127,110.400
'13:51:38.016',0.000,-,-,-0.113,108.800
'13:51:38.024',0.014,-,-,-0.113,108.000
'13:51:38.032',0.028,-,-,-0.070,106.400
'13:51:38.040',0.042,-,-,-0.042,104.800
'13:51:38.048',0.056,-,-,-0.014,103.200
'13:51:38.056',0.056,-,-,0.000,100.800
'13:51:38.064',0.069,-,-,0.000,98.400
'13:51:38.072',0.069,-,-,0.028,96.000
'13:51:38.080',0.069,-,-,0.042,92.800
'13:51:38.088',0.069,-,-,0.056,89.600
'13:51:38.096',0.069,-,-,0.056,87.200
