'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:29:43.984',-0.048,-,-,-0.016,-,-
'47:29:43.992',-0.072,-,-,-0.024,-,-
'47:29:44.000',-0.088,-,-,-0.032,-,-
'47:29:44.008',-0.088,-,-,-0.032,-,-
'47:29:44.016',-0.088,-,-,-0.024,-,-
'47:29:44.024',-0.088,-,-,-0.024,-,-
'47:29:44.032',-0.088,-,-,-0.024,-,-
'47:29:44.040',-0.088,-,-,-0.032,-,-
'47:29:44.048',-0.096,-,-,-0.032,-,-
'47:29:44.056',-0.096,-,-,-0.032,-,-
'47:29:44.064',-0.096,-,-,-0.024,-,-
'47:29:44.072',-0.088,-,-,-0.024,-,-
'47:29:44.080',-0.080,-,-,-0.016,-,-
'47:29:44.088',-0.080,-,-,-0.016,-,-
'47:29:44.096',-0.064,-,-,-0.032,-,-
'47:29:44.104',0.008,-,-,-0.064,-,-
'47:29:44.112',0.192,-,-,-0.088,-,-
'47:29:44.120',0.480,-,-,-0.056,-,-
'47:29:44.128',0.696,-,-,0.088,-,-
'47:29:44.136',0.712,-,-,0.256,-,-
'47:29:44.144',0.504,-,-,0.344,-,-
'47:29:44.152',0.336,-,-,0.352,-,-
'47:29:44.160',0.184,-,-,0.240,-,-
'47:29:44.168',0.040,-,-,0.128,-,-
'47:29:44.176',-0.096,-,-,0.000,-,-
'47:29:44.184',-0.184,-,-,-0.072,-,-
'47:29:44.192',-0.192,-,-,-0.080,-,-
'47:29:44.200',-0.136,-,-,-0.040,-,-
'47:29:44.208',-0.104,-,-,-0.008,-,-
'47:29:44.216',-0.088,-,-,0.000,-,-
'47:29:44.224',-0.088,-,-,0.008,-,-
'47:29:44.232',-0.080,-,-,0.016,-,-
'47:29:44.240',-0.096,-,-,0.000,-,-
'47:29:44.248',-0.112,-,-,-0.008,-,-
'47:29:44.256',-0.112,-,-,-0.008,-,-
'47:29:44.264',-0.128,-,-,-0.008,-,-
'47:29:44.272',-0.128,-,-,0.000,-,-
'47:29:44.280',-0.120,-,-,0.008,-,-
'47:29:44.288',-0.120,-,-,0.000,-,-
'47:29:44.296',-0.136,-,-,-0.008,-,-
'47:29:44.304',-0.144,-,-,-0.008,-,-
'47:29:44.312',-0.144,-,-,0.000,-,-
'47:29:44.320',-0.136,-,-,0.000,-,-
'47:29:44.328',-0.136,-,-,0.000,-,-
'47:29:44.336',-0.144,-,-,-0.008,-,-
'47:29:44.344',-0.136,-,-,-0.008,-,-
'47:29:44.352',-0.128,-,-,0.000,-,-
'47:29:44.360',-0.120,-,-,0.008,-,-
'47:29:44.368',-0.120,-,-,0.000,-,-
'47:29:44.376',-0.112,-,-,0.000,-,-
'47:29:44.384',-0.096,-,-,-0.008,-,-
'47:29:44.392',-0.080,-,-,-0.024,-,-
'47:29:44.400',-0.064,-,-,-0.032,-,-
'47:29:44.408',-0.048,-,-,0.016,-,-
'47:29:44.416',-0.024,-,-,0.072,-,-
'47:29:44.424',0.000,-,-,0.120,-,-
'47:29:44.432',0.016,-,-,0.160,-,-
'47:29:44.440',0.024,-,-,0.176,-,-
'47:29:44.448',0.024,-,-,0.168,-,-
'47:29:44.456',0.016,-,-,0.152,-,-
'47:29:44.464',0.016,-,-,0.152,-,-
'47:29:44.472',0.024,-,-,0.152,-,-
'47:29:44.480',0.024,-,-,0.152,-,-
'47:29:44.488',0.024,-,-,0.152,-,-
'47:29:44.496',0.032,-,-,0.144,-,-
'47:29:44.504',0.032,-,-,0.144,-,-
'47:29:44.512',0.024,-,-,0.136,-,-
'47:29:44.520',0.016,-,-,0.128,-,-
'47:29:44.528',0.048,-,-,0.136,-,-
'47:29:44.536',0.104,-,-,0.152,-,-
'47:29:44.544',0.152,-,-,0.152,-,-
'47:29:44.552',0.176,-,-,0.144,-,-
'47:29:44.560',0.160,-,-,0.136,-,-
'47:29:44.568',0.128,-,-,0.144,-,-
'47:29:44.576',0.088,-,-,0.168,-,-
'47:29:44.584',0.064,-,-,0.192,-,-
'47:29:44.592',0.032,-,-,0.224,-,-
'47:29:44.600',0.008,-,-,0.240,-,-
'47:29:44.608',-0.016,-,-,0.240,-,-
'47:29:44.616',-0.016,-,-,0.256,-,-
'47:29:44.624',0.000,-,-,0.280,-,-
'47:29:44.632',0.008,-,-,0.288,-,-
'47:29:44.640',0.000,-,-,0.272,-,-
'47:29:44.648',-0.016,-,-,0.256,-,-
'47:29:44.656',-0.024,-,-,0.240,-,-
'47:29:44.664',-0.024,-,-,0.232,-,-
'47:29:44.672',-0.032,-,-,0.224,-,-
'47:29:44.680',-0.024,-,-,0.216,-,-
'47:29:44.688',-0.008,-,-,0.216,-,-
'47:29:44.696',0.008,-,-,0.216,-,-
'47:29:44.704',0.008,-,-,0.208,-,-
'47:29:44.712',0.024,-,-,0.200,-,-
'47:29:44.720',0.024,-,-,0.176,-,-
'47:29:44.728',0.016,-,-,0.160,-,-
'47:29:44.736',0.040,-,-,0.152,-,-
'47:29:44.744',0.072,-,-,0.160,-,-
'47:29:44.752',0.080,-,-,0.152,-,-
'47:29:44.760',0.080,-,-,0.136,-,-
'47:29:44.768',0.104,-,-,0.136,-,-
'47:29:44.776',0.128,-,-,0.152,-,-
'47:29:44.784',0.144,-,-,0.160,-,-
'47:29:44.792',0.136,-,-,0.144,-,-
'47:29:44.800',0.104,-,-,0.112,-,-
'47:29:44.808',0.080,-,-,0.080,-,-
'47:29:44.816',0.048,-,-,0.056,-,-
'47:29:44.824',0.016,-,-,0.032,-,-
'47:29:44.832',-0.016,-,-,0.024,-,-
'47:29:44.840',-0.032,-,-,0.008,-,-
'47:29:44.848',-0.048,-,-,0.000,-,-
'47:29:44.856',-0.072,-,-,-0.008,-,-
'47:29:44.864',-0.072,-,-,-0.048,-,-
'47:29:44.872',-0.064,-,-,-0.160,-,-
'47:29:44.880',-0.040,-,-,-0.296,-,-
'47:29:44.888',-0.032,-,-,-0.392,-,-
'47:29:44.896',-0.008,-,-,-0.400,-,-
'47:29:44.904',0.008,-,-,-0.224,-,-
'47:29:44.912',-0.008,-,-,-0.064,-,-
'47:29:44.920',-0.040,-,-,0.040,-,-
'47:29:44.928',-0.096,-,-,0.056,-,-
'47:29:44.936',-0.176,-,-,-0.024,-,-
'47:29:44.944',-0.192,-,-,-0.064,-,-
'47:29:44.952',-0.096,-,-,-0.024,-,-
'47:29:44.960',-0.048,-,-,0.016,-,-
'47:29:44.968',-0.032,-,-,0.024,-,-
'47:29:44.976',-0.024,-,-,0.016,-,-
'47:29:44.984',-0.024,-,-,0.016,-,-
'47:29:44.992',-0.016,-,-,0.016,-,-
'47:29:45.000',0.000,-,-,0.016,-,-
'47:29:45.008',0.008,-,-,0.016,-,-
'47:29:45.016',0.008,-,-,0.008,-,-
'47:29:45.024',0.008,-,-,-0.008,-,-
'47:29:45.032',0.008,-,-,-0.024,-,-
'47:29:45.040',0.008,-,-,-0.032,-,-
'47:29:45.048',0.024,-,-,-0.024,-,-
'47:29:45.056',0.024,-,-,-0.024,-,-
'47:29:45.064',0.032,-,-,-0.016,-,-
'47:29:45.072',0.040,-,-,-0.008,-,-
'47:29:45.080',0.048,-,-,0.008,-,-
'47:29:45.088',0.064,-,-,0.016,-,-
'47:29:45.096',0.096,-,-,0.040,-,-
'47:29:45.104',0.112,-,-,0.056,-,-
'47:29:45.112',0.128,-,-,0.072,-,-
'47:29:45.120',0.144,-,-,0.080,-,-
'47:29:45.128',0.160,-,-,0.088,-,-
'47:29:45.136',0.176,-,-,0.096,-,-
'47:29:45.144',0.192,-,-,0.104,-,-
'47:29:45.152',0.200,-,-,0.104,-,-
'47:29:45.160',0.200,-,-,0.096,-,-
'47:29:45.168',0.184,-,-,0.072,-,-
'47:29:45.176',0.152,-,-,0.040,-,-
'47:29:45.184',0.112,-,-,0.016,-,-
'47:29:45.192',0.072,-,-,0.008,-,-
'47:29:45.200',0.048,-,-,0.000,-,-
'47:29:45.208',0.016,-,-,-0.008,-,-
'47:29:45.216',0.000,-,-,-0.016,-,-
'47:29:45.224',-0.008,-,-,-0.016,-,-
'47:29:45.232',-0.008,-,-,-0.024,-,-
'47:29:45.240',-0.016,-,-,-0.032,-,-
'47:29:45.248',-0.040,-,-,-0.048,-,-
'47:29:45.256',-0.072,-,-,-0.064,-,-
'47:29:45.264',-0.112,-,-,-0.064,-,-
'47:29:45.272',-0.120,-,-,-0.072,-,-
'47:29:45.280',-0.112,-,-,-0.064,-,-
'47:29:45.288',-0.096,-,-,-0.056,-,-
'47:29:45.296',-0.080,-,-,-0.048,-,-
'47:29:45.304',-0.064,-,-,-0.040,-,-
'47:29:45.312',-0.056,-,-,-0.040,-,-
'47:29:45.320',-0.040,-,-,-0.032,-,-
'47:29:45.328',-0.016,-,-,-0.024,-,-
'47:29:45.336',0.000,-,-,-0.008,-,-
'47:29:45.344',0.000,-,-,0.000,-,-
'47:29:45.352',-0.008,-,-,0.000,-,-
'47:29:45.360',-0.008,-,-,-0.008,-,-
'47:29:45.368',-0.008,-,-,-0.008,-,-
'47:29:45.376',-0.008,-,-,-0.008,-,-
'47:29:45.384',0.000,-,-,-0.008,-,-
'47:29:45.392',0.000,-,-,-0.008,-,-
'47:29:45.400',-0.008,-,-,0.000,-,-
'47:29:45.408',0.000,-,-,0.008,-,-
'47:29:45.416',-0.008,-,-,0.000,-,-
'47:29:45.424',-0.016,-,-,0.008,-,-
'47:29:45.432',-0.016,-,-,0.008,-,-
'47:29:45.440',-0.024,-,-,0.008,-,-
'47:29:45.448',-0.032,-,-,0.016,-,-
'47:29:45.456',-0.024,-,-,0.024,-,-
'47:29:45.464',-0.024,-,-,0.032,-,-
'47:29:45.472',-0.024,-,-,0.024,-,-
'47:29:45.480',-0.032,-,-,0.024,-,-
'47:29:45.488',-0.040,-,-,0.024,-,-
'47:29:45.496',-0.032,-,-,0.040,-,-
'47:29:45.504',-0.024,-,-,0.048,-,-
'47:29:45.512',-0.032,-,-,0.040,-,-
'47:29:45.520',-0.032,-,-,0.024,-,-
'47:29:45.528',-0.032,-,-,0.024,-,-
'47:29:45.536',-0.032,-,-,0.024,-,-
'47:29:45.544',-0.032,-,-,0.016,-,-
'47:29:45.552',-0.040,-,-,0.008,-,-
'47:29:45.560',-0.032,-,-,0.008,-,-
'47:29:45.568',-0.024,-,-,0.008,-,-
'47:29:45.576',-0.024,-,-,0.008,-,-
'47:29:45.584',-0.024,-,-,0.008,-,-
'47:29:45.592',-0.016,-,-,0.008,-,-
'47:29:45.600',0.000,-,-,0.016,-,-
'47:29:45.608',0.008,-,-,0.024,-,-
'47:29:45.616',0.024,-,-,0.032,-,-
'47:29:45.624',0.032,-,-,0.032,-,-
'47:29:45.632',0.048,-,-,0.040,-,-
'47:29:45.640',0.072,-,-,0.056,-,-
'47:29:45.648',0.072,-,-,0.064,-,-
'47:29:45.656',0.040,-,-,0.040,-,-
'47:29:45.664',0.008,-,-,0.008,-,-
'47:29:45.672',-0.008,-,-,-0.008,-,-
'47:29:45.680',-0.032,-,-,-0.024,-,-
'47:29:45.688',-0.064,-,-,-0.032,-,-
'47:29:45.696',-0.080,-,-,-0.040,-,-
'47:29:45.704',-0.096,-,-,-0.048,-,-
'47:29:45.712',-0.112,-,-,-0.056,-,-
'47:29:45.720',-0.120,-,-,-0.056,-,-
'47:29:45.728',-0.120,-,-,-0.056,-,-
'47:29:45.736',-0.112,-,-,-0.056,-,-
'47:29:45.744',-0.112,-,-,-0.056,-,-
'47:29:45.752',-0.104,-,-,-0.056,-,-
'47:29:45.760',-0.104,-,-,-0.064,-,-
'47:29:45.768',-0.096,-,-,-0.048,-,-
'47:29:45.776',-0.088,-,-,-0.048,-,-
'47:29:45.784',-0.080,-,-,-0.048,-,-
'47:29:45.792',-0.080,-,-,-0.056,-,-
'47:29:45.800',-0.072,-,-,-0.080,-,-
'47:29:45.808',0.008,-,-,-0.104,-,-
'47:29:45.816',0.200,-,-,-0.120,-,-
'47:29:45.824',0.488,-,-,-0.096,-,-
'47:29:45.832',0.688,-,-,0.032,-,-
'47:29:45.840',0.704,-,-,0.192,-,-
'47:29:45.848',0.488,-,-,0.288,-,-
'47:29:45.856',0.304,-,-,0.296,-,-
'47:29:45.864',0.144,-,-,0.200,-,-
'47:29:45.872',0.008,-,-,0.096,-,-
'47:29:45.880',-0.088,-,-,0.008,-,-
'47:29:45.888',-0.152,-,-,-0.048,-,-
'47:29:45.896',-0.184,-,-,-0.072,-,-
'47:29:45.904',-0.176,-,-,-0.080,-,-
'47:29:45.912',-0.152,-,-,-0.056,-,-
'47:29:45.920',-0.160,-,-,-0.056,-,-
'47:29:45.928',-0.152,-,-,-0.056,-,-
'47:29:45.936',-0.136,-,-,-0.048,-,-
'47:29:45.944',-0.144,-,-,-0.056,-,-
'47:29:45.952',-0.128,-,-,-0.048,-,-
'47:29:45.960',-0.112,-,-,-0.032,-,-
'47:29:45.968',-0.112,-,-,-0.032,-,-
'47:29:45.976',-0.104,-,-,-0.032,-,-
'47:29:45.984',-0.112,-,-,-0.032,-,-
'47:29:45.992',-0.120,-,-,-0.040,-,-
'47:29:46.000',-0.112,-,-,-0.032,-,-
'47:29:46.008',-0.112,-,-,-0.024,-,-
'47:29:46.016',-0.128,-,-,-0.032,-,-
'47:29:46.024',-0.144,-,-,-0.032,-,-
'47:29:46.032',-0.152,-,-,-0.032,-,-
'47:29:46.040',-0.152,-,-,-0.024,-,-
'47:29:46.048',-0.144,-,-,-0.008,-,-
'47:29:46.056',-0.160,-,-,-0.008,-,-
'47:29:46.064',-0.176,-,-,-0.024,-,-
'47:29:46.072',-0.184,-,-,-0.032,-,-
'47:29:46.080',-0.176,-,-,-0.040,-,-
'47:29:46.088',-0.168,-,-,-0.032,-,-
'47:29:46.096',-0.168,-,-,-0.040,-,-
'47:29:46.104',-0.144,-,-,-0.040,-,-
'47:29:46.112',-0.104,-,-,-0.024,-,-
'47:29:46.120',-0.072,-,-,0.000,-,-
'47:29:46.128',-0.040,-,-,0.008,-,-
'47:29:46.136',-0.024,-,-,0.008,-,-
'47:29:46.144',-0.016,-,-,0.008,-,-
'47:29:46.152',-0.008,-,-,0.008,-,-
'47:29:46.160',0.008,-,-,0.016,-,-
'47:29:46.168',0.024,-,-,0.024,-,-
'47:29:46.176',0.032,-,-,0.024,-,-
'47:29:46.184',0.040,-,-,0.024,-,-
'47:29:46.192',0.040,-,-,0.024,-,-
'47:29:46.200',0.032,-,-,0.024,-,-
'47:29:46.208',0.024,-,-,0.016,-,-
'47:29:46.216',0.040,-,-,0.024,-,-
'47:29:46.224',0.040,-,-,0.032,-,-
'47:29:46.232',0.032,-,-,0.024,-,-
'47:29:46.240',0.032,-,-,0.024,-,-
'47:29:46.248',0.032,-,-,0.032,-,-
'47:29:46.256',0.040,-,-,0.040,-,-
'47:29:46.264',0.032,-,-,0.032,-,-
'47:29:46.272',0.016,-,-,0.016,-,-
'47:29:46.280',0.008,-,-,0.008,-,-
'47:29:46.288',0.008,-,-,0.008,-,-
'47:29:46.296',0.008,-,-,0.016,-,-
'47:29:46.304',0.008,-,-,0.016,-,-
'47:29:46.312',0.008,-,-,0.016,-,-
'47:29:46.320',0.000,-,-,0.024,-,-
'47:29:46.328',0.000,-,-,0.032,-,-
'47:29:46.336',0.000,-,-,0.048,-,-
'47:29:46.344',0.016,-,-,0.072,-,-
'47:29:46.352',0.048,-,-,0.096,-,-
'47:29:46.360',0.064,-,-,0.096,-,-
'47:29:46.368',0.064,-,-,0.080,-,-
'47:29:46.376',0.064,-,-,0.064,-,-
'47:29:46.384',0.064,-,-,0.048,-,-
'47:29:46.392',0.056,-,-,0.024,-,-
'47:29:46.400',0.024,-,-,0.000,-,-
'47:29:46.408',-0.032,-,-,-0.040,-,-
'47:29:46.416',-0.096,-,-,-0.064,-,-
'47:29:46.424',-0.112,-,-,-0.056,-,-
'47:29:46.432',-0.080,-,-,-0.024,-,-
'47:29:46.440',-0.048,-,-,0.000,-,-
'47:29:46.448',-0.024,-,-,0.032,-,-
'47:29:46.456',-0.008,-,-,0.064,-,-
'47:29:46.464',0.008,-,-,0.072,-,-
'47:29:46.472',0.048,-,-,0.000,-,-
'47:29:46.480',0.096,-,-,-0.112,-,-
'47:29:46.488',0.112,-,-,-0.248,-,-
'47:29:46.496',0.072,-,-,-0.296,-,-
'47:29:46.504',0.072,-,-,-0.216,-,-
'47:29:46.512',0.056,-,-,-0.072,-,-
'47:29:46.520',0.024,-,-,0.048,-,-
'47:29:46.528',-0.040,-,-,0.096,-,-
'47:29:46.536',-0.144,-,-,0.032,-,-
'47:29:46.544',-0.184,-,-,-0.040,-,-
'47:29:46.552',-0.136,-,-,-0.040,-,-
'47:29:46.560',-0.120,-,-,-0.016,-,-
'47:29:46.568',-0.136,-,-,-0.016,-,-
'47:29:46.576',-0.136,-,-,0.000,-,-
'47:29:46.584',-0.120,-,-,0.008,-,-
'47:29:46.592',-0.104,-,-,0.032,-,-
'47:29:46.600',-0.080,-,-,0.056,-,-
'47:29:46.608',-0.072,-,-,0.056,-,-
'47:29:46.616',-0.088,-,-,0.040,-,-
'47:29:46.624',-0.096,-,-,0.032,-,-
'47:29:46.632',-0.096,-,-,0.032,-,-
'47:29:46.640',-0.064,-,-,0.048,-,-
'47:29:46.648',-0.032,-,-,0.056,-,-
'47:29:46.656',-0.016,-,-,0.064,-,-
'47:29:46.664',0.016,-,-,0.080,-,-
'47:29:46.672',0.032,-,-,0.088,-,-
'47:29:46.680',0.040,-,-,0.080,-,-
'47:29:46.688',0.048,-,-,0.072,-,-
'47:29:46.696',0.072,-,-,0.080,-,-
'47:29:46.704',0.088,-,-,0.088,-,-
'47:29:46.712',0.096,-,-,0.088,-,-
'47:29:46.720',0.112,-,-,0.096,-,-
'47:29:46.728',0.144,-,-,0.112,-,-
'47:29:46.736',0.168,-,-,0.120,-,-
'47:29:46.744',0.192,-,-,0.128,-,-
'47:29:46.752',0.200,-,-,0.128,-,-
'47:29:46.760',0.208,-,-,0.128,-,-
'47:29:46.768',0.200,-,-,0.112,-,-
'47:29:46.776',0.168,-,-,0.080,-,-
'47:29:46.784',0.128,-,-,0.048,-,-
'47:29:46.792',0.104,-,-,0.032,-,-
'47:29:46.800',0.072,-,-,0.016,-,-
'47:29:46.808',0.048,-,-,0.008,-,-
'47:29:46.816',0.024,-,-,-0.008,-,-
'47:29:46.824',0.000,-,-,-0.016,-,-
'47:29:46.832',-0.016,-,-,-0.024,-,-
'47:29:46.840',-0.016,-,-,-0.016,-,-
'47:29:46.848',-0.008,-,-,-0.016,-,-
'47:29:46.856',-0.016,-,-,-0.016,-,-
'47:29:46.864',-0.024,-,-,-0.024,-,-
'47:29:46.872',-0.024,-,-,-0.024,-,-
'47:29:46.880',-0.032,-,-,-0.024,-,-
'47:29:46.888',-0.032,-,-,-0.024,-,-
'47:29:46.896',-0.032,-,-,-0.024,-,-
'47:29:46.904',-0.040,-,-,-0.032,-,-
'47:29:46.912',-0.032,-,-,-0.024,-,-
'47:29:46.920',-0.016,-,-,-0.016,-,-
'47:29:46.928',-0.024,-,-,-0.024,-,-
'47:29:46.936',-0.032,-,-,-0.024,-,-
'47:29:46.944',-0.016,-,-,-0.024,-,-
'47:29:46.952',-0.008,-,-,-0.008,-,-
'47:29:46.960',-0.016,-,-,-0.016,-,-
'47:29:46.968',-0.032,-,-,-0.024,-,-
'47:29:46.976',-0.048,-,-,-0.040,-,-
'47:29:46.984',-0.056,-,-,-0.048,-,-
'47:29:46.992',-0.040,-,-,-0.032,-,-
'47:29:47.000',-0.024,-,-,-0.016,-,-
'47:29:47.008',-0.024,-,-,-0.016,-,-
'47:29:47.016',-0.032,-,-,-0.032,-,-
'47:29:47.024',-0.040,-,-,-0.032,-,-
'47:29:47.032',-0.016,-,-,-0.016,-,-
'47:29:47.040',0.000,-,-,0.000,-,-
'47:29:47.048',0.000,-,-,-0.008,-,-
'47:29:47.056',-0.008,-,-,-0.016,-,-
'47:29:47.064',-0.016,-,-,-0.024,-,-
'47:29:47.072',-0.016,-,-,-0.016,-,-
'47:29:47.080',0.000,-,-,0.000,-,-
'47:29:47.088',-0.008,-,-,-0.008,-,-
'47:29:47.096',-0.008,-,-,-0.016,-,-
'47:29:47.104',-0.008,-,-,-0.016,-,-
'47:29:47.112',-0.016,-,-,-0.016,-,-
'47:29:47.120',-0.016,-,-,-0.024,-,-
'47:29:47.128',-0.024,-,-,-0.024,-,-
'47:29:47.136',-0.032,-,-,-0.032,-,-
'47:29:47.144',-0.040,-,-,-0.040,-,-
'47:29:47.152',-0.048,-,-,-0.048,-,-
'47:29:47.160',-0.040,-,-,-0.040,-,-
'47:29:47.168',-0.024,-,-,-0.032,-,-
'47:29:47.176',-0.016,-,-,-0.024,-,-
'47:29:47.184',-0.024,-,-,-0.032,-,-
'47:29:47.192',-0.024,-,-,-0.032,-,-
'47:29:47.200',-0.016,-,-,-0.024,-,-
'47:29:47.208',-0.016,-,-,-0.024,-,-
'47:29:47.216',-0.024,-,-,-0.024,-,-
'47:29:47.224',-0.024,-,-,-0.024,-,-
'47:29:47.232',-0.024,-,-,-0.024,-,-
'47:29:47.240',-0.024,-,-,-0.024,-,-
'47:29:47.248',-0.016,-,-,-0.016,-,-
'47:29:47.256',-0.008,-,-,-0.008,-,-
'47:29:47.264',-0.008,-,-,-0.008,-,-
'47:29:47.272',-0.008,-,-,-0.008,-,-
'47:29:47.280',-0.016,-,-,-0.016,-,-
'47:29:47.288',-0.016,-,-,-0.024,-,-
'47:29:47.296',-0.008,-,-,-0.008,-,-
'47:29:47.304',0.008,-,-,0.008,-,-
'47:29:47.312',0.016,-,-,0.008,-,-
'47:29:47.320',0.024,-,-,0.008,-,-
'47:29:47.328',0.056,-,-,0.032,-,-
'47:29:47.336',0.088,-,-,0.056,-,-
'47:29:47.344',0.104,-,-,0.056,-,-
'47:29:47.352',0.096,-,-,0.048,-,-
'47:29:47.360',0.072,-,-,0.024,-,-
'47:29:47.368',0.048,-,-,0.000,-,-
'47:29:47.376',0.032,-,-,-0.008,-,-
'47:29:47.384',0.000,-,-,-0.032,-,-
'47:29:47.392',-0.016,-,-,-0.040,-,-
'47:29:47.400',-0.032,-,-,-0.032,-,-
'47:29:47.408',-0.056,-,-,-0.048,-,-
'47:29:47.416',-0.064,-,-,-0.056,-,-
'47:29:47.424',-0.064,-,-,-0.056,-,-
'47:29:47.432',-0.072,-,-,-0.056,-,-
'47:29:47.440',-0.088,-,-,-0.064,-,-
'47:29:47.448',-0.088,-,-,-0.064,-,-
'47:29:47.456',-0.104,-,-,-0.072,-,-
'47:29:47.464',-0.112,-,-,-0.080,-,-
'47:29:47.472',-0.112,-,-,-0.080,-,-
'47:29:47.480',-0.112,-,-,-0.080,-,-
'47:29:47.488',-0.104,-,-,-0.072,-,-
'47:29:47.496',-0.088,-,-,-0.064,-,-
'47:29:47.504',-0.064,-,-,-0.080,-,-
'47:29:47.512',0.000,-,-,-0.112,-,-
'47:29:47.520',0.184,-,-,-0.144,-,-
'47:29:47.528',0.464,-,-,-0.120,-,-
'47:29:47.536',0.680,-,-,-0.008,-,-
'47:29:47.544',0.696,-,-,0.144,-,-
'47:29:47.552',0.496,-,-,0.256,-,-
'47:29:47.560',0.336,-,-,0.280,-,-
'47:29:47.568',0.176,-,-,0.208,-,-
'47:29:47.576',0.040,-,-,0.112,-,-
'47:29:47.584',-0.056,-,-,0.032,-,-
'47:29:47.592',-0.112,-,-,-0.024,-,-
'47:29:47.600',-0.136,-,-,-0.040,-,-
'47:29:47.608',-0.144,-,-,-0.048,-,-
'47:29:47.616',-0.144,-,-,-0.048,-,-
'47:29:47.624',-0.144,-,-,-0.048,-,-
'47:29:47.632',-0.144,-,-,-0.048,-,-
'47:29:47.640',-0.144,-,-,-0.048,-,-
'47:29:47.648',-0.144,-,-,-0.048,-,-
'47:29:47.656',-0.136,-,-,-0.048,-,-
'47:29:47.664',-0.136,-,-,-0.040,-,-
'47:29:47.672',-0.136,-,-,-0.040,-,-
'47:29:47.680',-0.128,-,-,-0.040,-,-
'47:29:47.688',-0.128,-,-,-0.032,-,-
'47:29:47.696',-0.128,-,-,-0.032,-,-
'47:29:47.704',-0.128,-,-,-0.032,-,-
'47:29:47.712',-0.128,-,-,-0.032,-,-
'47:29:47.720',-0.128,-,-,-0.024,-,-
'47:29:47.728',-0.120,-,-,-0.016,-,-
'47:29:47.736',-0.120,-,-,-0.024,-,-
'47:29:47.744',-0.120,-,-,-0.024,-,-
'47:29:47.752',-0.120,-,-,-0.016,-,-
'47:29:47.760',-0.112,-,-,-0.008,-,-
'47:29:47.768',-0.112,-,-,-0.016,-,-
'47:29:47.776',-0.112,-,-,-0.016,-,-
'47:29:47.784',-0.104,-,-,-0.024,-,-
'47:29:47.792',-0.096,-,-,-0.024,-,-
'47:29:47.800',-0.080,-,-,-0.024,-,-
'47:29:47.808',-0.056,-,-,-0.024,-,-
'47:29:47.816',-0.032,-,-,-0.024,-,-
'47:29:47.824',-0.008,-,-,-0.016,-,-
'47:29:47.832',0.008,-,-,-0.008,-,-
'47:29:47.840',0.024,-,-,0.000,-,-
'47:29:47.848',0.024,-,-,0.008,-,-
'47:29:47.856',0.024,-,-,0.008,-,-
'47:29:47.864',0.024,-,-,0.008,-,-
'47:29:47.872',0.016,-,-,0.016,-,-
'47:29:47.880',0.016,-,-,0.016,-,-
'47:29:47.888',0.016,-,-,0.016,-,-
'47:29:47.896',0.008,-,-,0.016,-,-
'47:29:47.904',0.008,-,-,0.016,-,-
'47:29:47.912',0.008,-,-,0.016,-,-
'47:29:47.920',0.008,-,-,0.024,-,-
'47:29:47.928',0.008,-,-,0.032,-,-
'47:29:47.936',0.008,-,-,0.032,-,-
'47:29:47.944',0.008,-,-,0.032,-,-
'47:29:47.952',0.008,-,-,0.032,-,-
'47:29:47.960',0.000,-,-,0.032,-,-
'47:29:47.968',0.000,-,-,0.032,-,-
'47:29:47.976',-0.056,-,-,-0.008,-,-
'47:29:47.984',-0.144,-,-,-0.048,-,-
'47:29:47.992',-0.168,-,-,-0.008,-,-
'47:29:48.000',-0.096,-,-,0.056,-,-
'47:29:48.008',-0.056,-,-,0.072,-,-
'47:29:48.016',-0.040,-,-,0.072,-,-
'47:29:48.024',-0.024,-,-,0.072,-,-
'47:29:48.032',-0.016,-,-,0.072,-,-
'47:29:48.040',0.000,-,-,0.080,-,-
'47:29:48.048',0.000,-,-,0.080,-,-
'47:29:48.056',0.008,-,-,0.072,-,-
'47:29:48.064',0.008,-,-,0.072,-,-
'47:29:48.072',0.016,-,-,0.072,-,-
'47:29:48.080',0.024,-,-,0.072,-,-
'47:29:48.088',0.024,-,-,0.072,-,-
'47:29:48.096',0.016,-,-,0.056,-,-
'47:29:48.104',0.008,-,-,0.040,-,-
'47:29:48.112',0.008,-,-,0.040,-,-
'47:29:48.120',0.016,-,-,0.048,-,-
'47:29:48.128',0.016,-,-,0.048,-,-
'47:29:48.136',0.016,-,-,0.040,-,-
'47:29:48.144',0.024,-,-,0.048,-,-
'47:29:48.152',0.040,-,-,0.064,-,-
'47:29:48.160',0.056,-,-,0.080,-,-
'47:29:48.168',0.072,-,-,0.088,-,-
'47:29:48.176',0.080,-,-,0.096,-,-
'47:29:48.184',0.096,-,-,0.096,-,-
'47:29:48.192',0.120,-,-,0.112,-,-
'47:29:48.200',0.128,-,-,0.112,-,-
'47:29:48.208',0.104,-,-,0.088,-,-
'47:29:48.216',0.080,-,-,0.064,-,-
'47:29:48.224',0.064,-,-,0.040,-,-
'47:29:48.232',0.032,-,-,0.024,-,-
'47:29:48.240',0.000,-,-,0.008,-,-
'47:29:48.248',-0.016,-,-,0.000,-,-
'47:29:48.256',-0.024,-,-,0.000,-,-
'47:29:48.264',-0.024,-,-,0.008,-,-
