'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:28:58.120',0.032,0.017,-,-,-,-,51.200
'14:28:58.128',0.024,0.017,-,-,-,-,51.200
'14:28:58.136',0.032,0.008,-,-,-,-,50.400
'14:28:58.144',0.016,0.000,-,-,-,-,50.400
'14:28:58.152',0.040,0.000,-,-,-,-,50.400
'14:28:58.160',0.024,-0.017,-,-,-,-,50.400
'14:28:58.168',0.032,-0.017,-,-,-,-,50.400
'14:28:58.176',0.032,-0.008,-,-,-,-,50.400
'14:28:58.184',-0.008,-0.256,-,-,-,-,50.400
'14:28:58.192',0.032,0.000,-,-,-,-,49.600
'14:28:58.200',0.040,0.000,-,-,-,-,49.600
'14:28:58.208',0.024,-0.025,-,-,-,-,49.600
'14:28:58.216',0.048,-0.074,-,-,-,-,49.600
'14:28:58.224',0.056,-0.140,-,-,-,-,49.600
'14:28:58.232',0.048,-0.198,-,-,-,-,49.600
'14:28:58.240',0.064,-0.256,-,-,-,-,49.600
'14:28:58.248',0.088,-0.289,-,-,-,-,48.800
'14:28:58.256',0.088,-0.298,-,-,-,-,48.800
'14:28:58.264',0.120,-0.314,-,-,-,-,48.000
'14:28:58.272',0.144,-0.314,-,-,-,-,48.000
'14:28:58.280',0.176,-0.289,-,-,-,-,48.000
'14:28:58.288',0.184,-0.190,-,-,-,-,48.000
'14:28:58.296',0.200,-0.099,-,-,-,-,48.000
'14:28:58.304',0.208,-0.050,-,-,-,-,48.000
'14:28:58.312',0.144,-0.066,-,-,-,-,48.000
'14:28:58.320',0.104,-0.091,-,-,-,-,48.000
'14:28:58.328',0.080,-0.074,-,-,-,-,48.000
'14:28:58.336',0.064,-0.058,-,-,-,-,48.800
'14:28:58.344',0.056,-0.008,-,-,-,-,48.800
'14:28:58.352',0.064,0.008,-,-,-,-,48.800
'14:28:58.360',0.056,0.017,-,-,-,-,48.800
'14:28:58.368',0.024,0.041,-,-,-,-,48.800
'14:28:58.376',0.000,0.074,-,-,-,-,48.800
'14:28:58.384',-0.032,0.132,-,-,-,-,48.800
'14:28:58.392',-0.064,0.165,-,-,-,-,49.600
'14:28:58.400',-0.072,0.190,-,-,-,-,52.000
'14:28:58.408',-0.088,0.198,-,-,-,-,56.000
'14:28:58.416',-0.088,0.215,-,-,-,-,60.800
'14:28:58.424',-0.096,0.215,-,-,-,-,64.800
'14:28:58.432',-0.096,0.215,-,-,-,-,69.600
'14:28:58.440',-0.112,0.215,-,-,-,-,72.000
'14:28:58.448',-0.104,0.231,-,-,-,-,75.200
'14:28:58.456',-0.128,0.215,-,-,-,-,77.600
'14:28:58.464',-0.128,0.215,-,-,-,-,79.200
'14:28:58.472',-0.128,0.207,-,-,-,-,80.800
'14:28:58.480',-0.136,0.198,-,-,-,-,80.800
'14:28:58.488',-0.128,0.165,-,-,-,-,80.000
'14:28:58.496',-0.128,0.157,-,-,-,-,79.200
'14:28:58.504',-0.112,0.140,-,-,-,-,78.400
'14:28:58.512',-0.096,0.132,-,-,-,-,76.800
'14:28:58.520',-0.088,0.116,-,-,-,-,76.000
'14:28:58.528',-0.096,0.091,-,-,-,-,74.400
'14:28:58.536',-0.088,0.058,-,-,-,-,72.800
'14:28:58.544',-0.072,0.041,-,-,-,-,70.400
'14:28:58.552',-0.064,0.017,-,-,-,-,68.000
'14:28:58.560',-0.072,0.000,-,-,-,-,66.400
'14:28:58.568',-0.040,-0.017,-,-,-,-,64.000
'14:28:58.576',-0.032,-0.025,-,-,-,-,62.400
'14:28:58.584',-0.024,-0.041,-,-,-,-,61.600
'14:28:58.592',-0.032,-0.050,-,-,-,-,61.600
'14:28:58.600',-0.016,-0.058,-,-,-,-,62.400
'14:28:58.608',-0.016,-0.058,-,-,-,-,64.000
'14:28:58.616',0.000,-0.058,-,-,-,-,64.000
'14:28:58.624',-0.008,-0.050,-,-,-,-,64.000
'14:28:58.632',0.000,-0.050,-,-,-,-,63.200
'14:28:58.640',-0.008,-0.058,-,-,-,-,62.400
'14:28:58.648',0.000,-0.041,-,-,-,-,61.600
'14:28:58.656',0.000,-0.033,-,-,-,-,61.600
'14:28:58.664',0.008,-0.041,-,-,-,-,60.800
'14:28:58.672',0.000,-0.050,-,-,-,-,60.000
'14:28:58.680',0.008,-0.058,-,-,-,-,60.000
'14:28:58.688',0.016,-0.058,-,-,-,-,59.200
'14:28:58.696',0.008,-0.066,-,-,-,-,59.200
'14:28:58.704',0.024,-0.058,-,-,-,-,59.200
'14:28:58.712',0.016,-0.066,-,-,-,-,59.200
'14:28:58.720',0.024,-0.066,-,-,-,-,59.200
'14:28:58.728',0.008,-0.074,-,-,-,-,59.200
'14:28:58.736',0.024,-0.091,-,-,-,-,59.200
'14:28:58.744',0.008,-0.066,-,-,-,-,58.400
'14:28:58.752',0.016,-0.074,-,-,-,-,58.400
'14:28:58.760',0.008,-0.091,-,-,-,-,58.400
'14:28:58.768',0.016,-0.074,-,-,-,-,57.600
'14:28:58.776',0.000,-0.074,-,-,-,-,57.600
'14:28:58.784',0.008,-0.066,-,-,-,-,56.800
'14:28:58.792',0.000,-0.066,-,-,-,-,56.800
'14:28:58.800',0.008,-0.058,-,-,-,-,56.000
'14:28:58.808',0.000,-0.058,-,-,-,-,56.000
'14:28:58.816',0.016,-0.058,-,-,-,-,56.000
'14:28:58.824',0.000,-0.058,-,-,-,-,55.200
'14:28:58.832',0.008,-0.058,-,-,-,-,55.200
'14:28:58.840',0.000,-0.050,-,-,-,-,55.200
'14:28:58.848',0.008,-0.058,-,-,-,-,55.200
'14:28:58.856',0.000,-0.050,-,-,-,-,54.400
'14:28:58.864',0.008,-0.058,-,-,-,-,54.400
'14:28:58.872',0.000,-0.050,-,-,-,-,54.400
'14:28:58.880',0.016,-0.033,-,-,-,-,54.400
'14:28:58.888',0.000,-0.033,-,-,-,-,54.400
'14:28:58.896',0.000,-0.041,-,-,-,-,53.600
'14:28:58.904',0.000,-0.033,-,-,-,-,53.600
'14:28:58.912',-0.008,-0.017,-,-,-,-,53.600
'14:28:58.920',0.000,-0.033,-,-,-,-,52.800
'14:28:58.928',0.024,-0.116,-,-,-,-,52.800
'14:28:58.936',0.048,-0.207,-,-,-,-,52.800
'14:28:58.944',0.064,-0.289,-,-,-,-,52.800
'14:28:58.952',0.008,-0.562,-,-,-,-,52.800
'14:28:58.960',0.064,-0.339,-,-,-,-,52.800
'14:28:58.968',0.080,-0.322,-,-,-,-,52.000
'14:28:58.976',0.088,-0.306,-,-,-,-,52.000
'14:28:58.984',0.120,-0.298,-,-,-,-,52.000
'14:28:58.992',0.120,-0.240,-,-,-,-,51.200
'14:28:59.000',0.104,-0.190,-,-,-,-,51.200
'14:28:59.008',0.080,-0.198,-,-,-,-,51.200
'14:28:59.016',0.088,0.000,-,-,-,-,51.200
'14:28:59.024',0.032,0.066,-,-,-,-,50.400
'14:28:59.032',0.000,0.124,-,-,-,-,50.400
'14:28:59.040',-0.024,0.132,-,-,-,-,50.400
'14:28:59.048',-0.024,0.132,-,-,-,-,50.400
'14:28:59.056',-0.016,0.132,-,-,-,-,50.400
'14:28:59.064',-0.032,0.140,-,-,-,-,51.200
'14:28:59.072',-0.024,0.140,-,-,-,-,52.000
'14:28:59.080',-0.032,0.149,-,-,-,-,55.200
'14:28:59.088',-0.024,0.157,-,-,-,-,60.000
'14:28:59.096',-0.040,0.165,-,-,-,-,67.200
'14:28:59.104',-0.040,0.165,-,-,-,-,74.400
'14:28:59.112',-0.032,0.182,-,-,-,-,80.000
'14:28:59.120',-0.048,0.198,-,-,-,-,83.200
'14:28:59.128',-0.056,0.215,-,-,-,-,84.000
'14:28:59.136',-0.040,0.231,-,-,-,-,84.000
'14:28:59.144',-0.064,0.240,-,-,-,-,83.200
'14:28:59.152',-0.072,0.248,-,-,-,-,81.600
'14:28:59.160',-0.088,0.240,-,-,-,-,80.000
'14:28:59.168',-0.088,0.240,-,-,-,-,77.600
'14:28:59.176',-0.088,0.215,-,-,-,-,76.000
'14:28:59.184',-0.072,0.198,-,-,-,-,74.400
'14:28:59.192',-0.088,0.157,-,-,-,-,72.000
'14:28:59.200',-0.072,0.124,-,-,-,-,70.400
'14:28:59.208',-0.064,0.091,-,-,-,-,68.000
'14:28:59.216',-0.056,0.050,-,-,-,-,65.600
'14:28:59.224',-0.056,0.017,-,-,-,-,64.000
'14:28:59.232',-0.024,0.008,-,-,-,-,63.200
'14:28:59.240',-0.032,-0.008,-,-,-,-,63.200
'14:28:59.248',-0.016,-0.017,-,-,-,-,64.000
'14:28:59.256',-0.024,-0.041,-,-,-,-,64.800
'14:28:59.264',-0.016,-0.050,-,-,-,-,64.800
'14:28:59.272',-0.008,-0.041,-,-,-,-,64.800
'14:28:59.280',-0.024,-0.050,-,-,-,-,63.200
'14:28:59.288',-0.008,-0.058,-,-,-,-,62.400
'14:28:59.296',-0.016,-0.050,-,-,-,-,61.600
'14:28:59.304',0.000,-0.058,-,-,-,-,60.800
'14:28:59.312',-0.008,-0.050,-,-,-,-,60.000
'14:28:59.320',0.000,-0.058,-,-,-,-,60.000
'14:28:59.328',-0.016,-0.050,-,-,-,-,59.200
'14:28:59.336',-0.008,-0.050,-,-,-,-,59.200
'14:28:59.344',-0.016,-0.041,-,-,-,-,59.200
'14:28:59.352',0.000,-0.033,-,-,-,-,59.200
'14:28:59.360',-0.008,-0.041,-,-,-,-,59.200
'14:28:59.368',0.000,-0.041,-,-,-,-,58.400
'14:28:59.376',-0.008,-0.025,-,-,-,-,58.400
'14:28:59.384',0.000,-0.025,-,-,-,-,58.400
'14:28:59.392',-0.008,-0.025,-,-,-,-,57.600
'14:28:59.400',0.000,-0.025,-,-,-,-,57.600
'14:28:59.408',-0.008,-0.017,-,-,-,-,57.600
'14:28:59.416',0.000,-0.025,-,-,-,-,56.800
'14:28:59.424',-0.008,-0.017,-,-,-,-,56.800
'14:28:59.432',0.000,0.000,-,-,-,-,56.800
'14:28:59.440',0.008,0.017,-,-,-,-,56.800
'14:28:59.448',0.024,0.017,-,-,-,-,56.000
'14:28:59.456',0.048,0.033,-,-,-,-,56.000
'14:28:59.464',0.088,0.058,-,-,-,-,56.000
'14:28:59.472',0.080,0.074,-,-,-,-,56.000
'14:28:59.480',0.088,0.058,-,-,-,-,56.000
'14:28:59.488',0.104,0.074,-,-,-,-,55.200
'14:28:59.496',0.128,0.099,-,-,-,-,55.200
'14:28:59.504',0.152,0.132,-,-,-,-,55.200
'14:28:59.512',0.184,0.190,-,-,-,-,54.400
'14:28:59.520',0.200,0.256,-,-,-,-,54.400
'14:28:59.528',0.160,0.289,-,-,-,-,53.600
'14:28:59.536',0.144,0.281,-,-,-,-,53.600
'14:28:59.544',0.120,0.314,-,-,-,-,53.600
'14:28:59.552',0.088,0.207,-,-,-,-,53.600
'14:28:59.560',0.056,0.149,-,-,-,-,52.800
'14:28:59.568',0.016,0.116,-,-,-,-,52.800
'14:28:59.576',-0.016,0.050,-,-,-,-,52.800
'14:28:59.584',-0.032,0.017,-,-,-,-,52.800
'14:28:59.592',-0.056,0.000,-,-,-,-,52.800
'14:28:59.600',-0.048,-0.017,-,-,-,-,52.800
'14:28:59.608',-0.072,-0.041,-,-,-,-,53.600
'14:28:59.616',-0.072,-0.050,-,-,-,-,56.000
'14:28:59.624',-0.088,-0.058,-,-,-,-,59.200
'14:28:59.632',-0.072,-0.050,-,-,-,-,64.800
'14:28:59.640',-0.096,-0.058,-,-,-,-,71.200
'14:28:59.648',-0.088,-0.058,-,-,-,-,76.800
'14:28:59.656',-0.112,-0.058,-,-,-,-,79.200
'14:28:59.664',-0.128,-0.074,-,-,-,-,80.800
'14:28:59.672',-0.136,-0.091,-,-,-,-,80.800
'14:28:59.680',-0.136,-0.099,-,-,-,-,80.000
'14:28:59.688',-0.152,-0.099,-,-,-,-,78.400
'14:28:59.696',-0.152,-0.124,-,-,-,-,76.800
'14:28:59.704',-0.160,-0.132,-,-,-,-,74.400
'14:28:59.712',-0.136,-0.140,-,-,-,-,72.000
'14:28:59.720',-0.136,-0.140,-,-,-,-,69.600
'14:28:59.728',-0.128,-0.157,-,-,-,-,67.200
'14:28:59.736',-0.112,-0.165,-,-,-,-,64.800
'14:28:59.744',-0.088,-0.157,-,-,-,-,63.200
'14:28:59.752',-0.088,-0.157,-,-,-,-,60.800
'14:28:59.760',-0.064,-0.149,-,-,-,-,60.000
'14:28:59.768',-0.048,-0.140,-,-,-,-,60.800
'14:28:59.776',-0.040,-0.132,-,-,-,-,61.600
'14:28:59.784',-0.024,-0.124,-,-,-,-,63.200
'14:28:59.792',-0.032,-0.116,-,-,-,-,63.200
'14:28:59.800',-0.008,-0.099,-,-,-,-,63.200
'14:28:59.808',-0.016,-0.091,-,-,-,-,62.400
'14:28:59.816',-0.008,-0.074,-,-,-,-,61.600
'14:28:59.824',-0.016,-0.066,-,-,-,-,60.000
'14:28:59.832',-0.008,-0.058,-,-,-,-,59.200
'14:28:59.840',-0.016,-0.058,-,-,-,-,58.400
'14:28:59.848',-0.008,-0.050,-,-,-,-,58.400
'14:28:59.856',-0.008,-0.058,-,-,-,-,57.600
'14:28:59.864',0.000,-0.041,-,-,-,-,57.600
'14:28:59.872',-0.008,-0.033,-,-,-,-,56.800
'14:28:59.880',0.000,-0.025,-,-,-,-,56.800
'14:28:59.888',0.000,-0.017,-,-,-,-,56.800
'14:28:59.896',0.000,-0.017,-,-,-,-,56.800
'14:28:59.904',0.000,-0.008,-,-,-,-,56.800
'14:28:59.912',0.008,-0.017,-,-,-,-,56.800
'14:28:59.920',0.000,0.000,-,-,-,-,56.800
'14:28:59.928',0.000,0.000,-,-,-,-,56.800
'14:28:59.936',0.008,0.000,-,-,-,-,56.000
'14:28:59.944',0.000,0.000,-,-,-,-,56.000
'14:28:59.952',0.008,0.000,-,-,-,-,56.000
'14:28:59.960',0.000,0.017,-,-,-,-,56.000
'14:28:59.968',0.016,0.025,-,-,-,-,55.200
'14:28:59.976',0.008,0.050,-,-,-,-,55.200
'14:28:59.984',0.048,0.050,-,-,-,-,55.200
'14:28:59.992',0.040,0.058,-,-,-,-,54.400
'14:29:00.000',0.088,0.091,-,-,-,-,54.400
'14:29:00.008',0.088,0.099,-,-,-,-,54.400
'14:29:00.016',0.104,0.091,-,-,-,-,54.400
'14:29:00.024',0.120,0.099,-,-,-,-,54.400
'14:29:00.032',0.152,0.132,-,-,-,-,53.600
'14:29:00.040',0.168,0.157,-,-,-,-,53.600
'14:29:00.048',0.224,0.231,-,-,-,-,53.600
'14:29:00.056',0.192,0.281,-,-,-,-,52.800
'14:29:00.064',0.168,0.289,-,-,-,-,52.800
'14:29:00.072',0.152,0.331,-,-,-,-,52.800
'14:29:00.080',0.120,0.331,-,-,-,-,52.800
'14:29:00.088',0.080,0.248,-,-,-,-,52.000
'14:29:00.096',0.048,0.215,-,-,-,-,52.000
'14:29:00.104',0.000,0.157,-,-,-,-,52.000
'14:29:00.112',-0.008,0.091,-,-,-,-,52.000
'14:29:00.120',-0.024,0.041,-,-,-,-,52.000
'14:29:00.128',-0.032,0.000,-,-,-,-,52.000
'14:29:00.136',-0.056,-0.017,-,-,-,-,52.800
'14:29:00.144',-0.072,-0.017,-,-,-,-,54.400
'14:29:00.152',-0.064,-0.033,-,-,-,-,57.600
'14:29:00.160',-0.072,-0.033,-,-,-,-,63.200
'14:29:00.168',-0.088,-0.041,-,-,-,-,70.400
'14:29:00.176',-0.088,-0.041,-,-,-,-,76.000
'14:29:00.184',-0.096,-0.041,-,-,-,-,80.000
'14:29:00.192',-0.104,-0.033,-,-,-,-,81.600
'14:29:00.200',-0.112,-0.058,-,-,-,-,81.600
'14:29:00.208',-0.128,-0.058,-,-,-,-,81.600
'14:29:00.216',-0.128,-0.074,-,-,-,-,80.000
'14:29:00.224',-0.144,-0.099,-,-,-,-,78.400
'14:29:00.232',-0.136,-0.107,-,-,-,-,76.000
'14:29:00.240',-0.144,-0.116,-,-,-,-,74.400
'14:29:00.248',-0.128,-0.132,-,-,-,-,72.000
'14:29:00.256',-0.136,-0.140,-,-,-,-,69.600
'14:29:00.264',-0.104,-0.140,-,-,-,-,67.200
'14:29:00.272',-0.088,-0.149,-,-,-,-,64.800
'14:29:00.280',-0.072,-0.157,-,-,-,-,62.400
'14:29:00.288',-0.072,-0.149,-,-,-,-,61.600
'14:29:00.296',-0.040,-0.140,-,-,-,-,60.800
'14:29:00.304',-0.032,-0.124,-,-,-,-,61.600
'14:29:00.312',-0.024,-0.132,-,-,-,-,63.200
'14:29:00.320',-0.016,-0.116,-,-,-,-,64.000
'14:29:00.328',-0.024,-0.107,-,-,-,-,64.000
'14:29:00.336',0.000,-0.099,-,-,-,-,63.200
'14:29:00.344',-0.016,-0.091,-,-,-,-,62.400
'14:29:00.352',0.000,-0.074,-,-,-,-,60.800
'14:29:00.360',-0.008,-0.058,-,-,-,-,60.000
'14:29:00.368',0.000,-0.058,-,-,-,-,59.200
'14:29:00.376',-0.008,-0.050,-,-,-,-,58.400
'14:29:00.384',0.000,-0.058,-,-,-,-,58.400
'14:29:00.392',-0.016,-0.041,-,-,-,-,57.600
'14:29:00.400',0.000,-0.033,-,-,-,-,57.600
'14:29:00.408',0.000,-0.025,-,-,-,-,57.600
'14:29:00.416',0.008,-0.017,-,-,-,-,57.600
'14:29:00.424',0.000,-0.017,-,-,-,-,56.800
'14:29:00.432',0.008,-0.008,-,-,-,-,56.800
'14:29:00.440',0.000,-0.017,-,-,-,-,56.800
'14:29:00.448',0.016,0.000,-,-,-,-,56.800
'14:29:00.456',0.000,-0.008,-,-,-,-,56.800
'14:29:00.464',0.016,0.000,-,-,-,-,56.800
'14:29:00.472',0.000,0.000,-,-,-,-,56.800
'14:29:00.480',0.016,0.000,-,-,-,-,56.000
'14:29:00.488',0.008,0.008,-,-,-,-,56.000
'14:29:00.496',0.016,0.017,-,-,-,-,56.000
'14:29:00.504',0.008,0.025,-,-,-,-,55.200
'14:29:00.512',0.040,0.050,-,-,-,-,55.200
'14:29:00.520',0.064,0.050,-,-,-,-,55.200
'14:29:00.528',0.088,0.058,-,-,-,-,55.200
'14:29:00.536',0.104,0.099,-,-,-,-,54.400
'14:29:00.544',0.088,0.099,-,-,-,-,54.400
'14:29:00.552',0.120,0.091,-,-,-,-,54.400
'14:29:00.560',0.136,0.099,-,-,-,-,54.400
'14:29:00.568',0.152,0.132,-,-,-,-,54.400
'14:29:00.576',0.192,0.157,-,-,-,-,53.600
'14:29:00.584',0.224,0.231,-,-,-,-,53.600
'14:29:00.592',0.192,0.289,-,-,-,-,52.800
'14:29:00.600',0.168,0.298,-,-,-,-,52.800
'14:29:00.608',0.160,0.331,-,-,-,-,52.800
'14:29:00.616',0.120,0.331,-,-,-,-,52.800
'14:29:00.624',0.088,0.240,-,-,-,-,52.000
'14:29:00.632',0.040,0.198,-,-,-,-,52.000
'14:29:00.640',0.000,0.132,-,-,-,-,52.000
'14:29:00.648',0.000,0.074,-,-,-,-,52.000
'14:29:00.656',-0.024,0.025,-,-,-,-,52.000
'14:29:00.664',-0.040,0.000,-,-,-,-,52.000
'14:29:00.672',-0.064,-0.017,-,-,-,-,52.800
'14:29:00.680',-0.064,-0.017,-,-,-,-,55.200
'14:29:00.688',-0.072,-0.033,-,-,-,-,59.200
'14:29:00.696',-0.088,-0.025,-,-,-,-,64.800
'14:29:00.704',-0.072,-0.033,-,-,-,-,72.000
'14:29:00.712',-0.088,-0.041,-,-,-,-,77.600
'14:29:00.720',-0.104,-0.041,-,-,-,-,80.800
'14:29:00.728',-0.104,-0.050,-,-,-,-,81.600
'14:29:00.736',-0.112,-0.058,-,-,-,-,81.600
'14:29:00.744',-0.128,-0.058,-,-,-,-,81.600
'14:29:00.752',-0.136,-0.066,-,-,-,-,80.000
'14:29:00.760',-0.144,-0.099,-,-,-,-,78.400
'14:29:00.768',-0.136,-0.107,-,-,-,-,76.000
'14:29:00.776',-0.144,-0.116,-,-,-,-,73.600
'14:29:00.784',-0.128,-0.124,-,-,-,-,71.200
'14:29:00.792',-0.128,-0.140,-,-,-,-,68.800
'14:29:00.800',-0.096,-0.140,-,-,-,-,66.400
'14:29:00.808',-0.072,-0.149,-,-,-,-,64.000
'14:29:00.816',-0.064,-0.140,-,-,-,-,62.400
'14:29:00.824',-0.056,-0.140,-,-,-,-,61.600
'14:29:00.832',-0.032,-0.124,-,-,-,-,61.600
'14:29:00.840',-0.024,-0.132,-,-,-,-,62.400
'14:29:00.848',-0.016,-0.116,-,-,-,-,63.200
'14:29:00.856',-0.008,-0.124,-,-,-,-,64.000
'14:29:00.864',0.000,-0.099,-,-,-,-,64.000
'14:29:00.872',-0.008,-0.091,-,-,-,-,62.400
'14:29:00.880',0.000,-0.099,-,-,-,-,61.600
'14:29:00.888',-0.008,-0.066,-,-,-,-,60.800
'14:29:00.896',0.000,-0.058,-,-,-,-,60.000
'14:29:00.904',-0.008,-0.058,-,-,-,-,59.200
'14:29:00.912',0.000,-0.058,-,-,-,-,58.400
'14:29:00.920',0.000,-0.050,-,-,-,-,58.400
'14:29:00.928',0.000,-0.041,-,-,-,-,57.600
'14:29:00.936',0.000,-0.033,-,-,-,-,57.600
'14:29:00.944',0.000,-0.025,-,-,-,-,57.600
'14:29:00.952',0.008,-0.017,-,-,-,-,57.600
'14:29:00.960',0.000,-0.017,-,-,-,-,57.600
'14:29:00.968',0.008,-0.017,-,-,-,-,57.600
'14:29:00.976',0.016,-0.008,-,-,-,-,57.600
'14:29:00.984',0.008,-0.017,-,-,-,-,57.600
'14:29:00.992',0.000,0.000,-,-,-,-,57.600
'14:29:01.000',0.016,-0.008,-,-,-,-,56.800
'14:29:01.008',0.008,0.000,-,-,-,-,56.800
'14:29:01.016',0.008,-0.008,-,-,-,-,56.000
'14:29:01.024',0.016,0.000,-,-,-,-,56.000
'14:29:01.032',0.024,0.017,-,-,-,-,56.000
'14:29:01.040',0.032,0.033,-,-,-,-,56.000
'14:29:01.048',0.048,0.050,-,-,-,-,56.000
'14:29:01.056',0.056,0.050,-,-,-,-,55.200
'14:29:01.064',0.088,0.066,-,-,-,-,55.200
'14:29:01.072',0.104,0.099,-,-,-,-,55.200
'14:29:01.080',0.120,0.116,-,-,-,-,55.200
'14:29:01.088',0.120,0.099,-,-,-,-,55.200
'14:29:01.096',0.152,0.116,-,-,-,-,54.400
'14:29:01.104',0.168,0.140,-,-,-,-,54.400
'14:29:01.112',0.200,0.165,-,-,-,-,54.400
'14:29:01.120',0.224,0.248,-,-,-,-,53.600
'14:29:01.128',0.184,0.289,-,-,-,-,53.600
'14:29:01.136',0.176,0.314,-,-,-,-,53.600
'14:29:01.144',0.152,0.331,-,-,-,-,53.600
'14:29:01.152',0.104,0.273,-,-,-,-,52.800
'14:29:01.160',0.064,0.231,-,-,-,-,52.800
'14:29:01.168',0.024,0.182,-,-,-,-,52.800
'14:29:01.176',0.000,0.116,-,-,-,-,52.800
'14:29:01.184',-0.008,0.050,-,-,-,-,52.800
'14:29:01.192',-0.024,0.017,-,-,-,-,52.800
'14:29:01.200',-0.040,-0.008,-,-,-,-,53.600
'14:29:01.208',-0.064,-0.025,-,-,-,-,54.400
'14:29:01.216',-0.056,-0.033,-,-,-,-,56.800
'14:29:01.224',-0.072,-0.041,-,-,-,-,60.800
'14:29:01.232',-0.064,-0.033,-,-,-,-,68.000
'14:29:01.240',-0.088,-0.041,-,-,-,-,74.400
'14:29:01.248',-0.088,-0.050,-,-,-,-,80.000
'14:29:01.256',-0.096,-0.058,-,-,-,-,82.400
'14:29:01.264',-0.088,-0.058,-,-,-,-,83.200
'14:29:01.272',-0.112,-0.066,-,-,-,-,83.200
'14:29:01.280',-0.104,-0.058,-,-,-,-,82.400
'14:29:01.288',-0.128,-0.099,-,-,-,-,80.800
'14:29:01.296',-0.128,-0.099,-,-,-,-,78.400
'14:29:01.304',-0.128,-0.116,-,-,-,-,76.000
'14:29:01.312',-0.112,-0.124,-,-,-,-,74.400
'14:29:01.320',-0.104,-0.140,-,-,-,-,72.000
'14:29:01.328',-0.112,-0.149,-,-,-,-,69.600
'14:29:01.336',-0.088,-0.157,-,-,-,-,67.200
'14:29:01.344',-0.088,-0.165,-,-,-,-,64.800
'14:29:01.352',-0.056,-0.157,-,-,-,-,63.200
'14:29:01.360',-0.040,-0.140,-,-,-,-,62.400
'14:29:01.368',-0.032,-0.149,-,-,-,-,63.200
'14:29:01.376',-0.024,-0.140,-,-,-,-,64.000
'14:29:01.384',-0.016,-0.140,-,-,-,-,64.800
'14:29:01.392',-0.008,-0.124,-,-,-,-,65.600
'14:29:01.400',-0.008,-0.107,-,-,-,-,64.800
'14:29:01.408',-0.016,-0.099,-,-,-,-,64.000
'14:29:01.416',0.000,-0.099,-,-,-,-,63.200
'14:29:01.424',-0.008,-0.091,-,-,-,-,61.600
'14:29:01.432',0.000,-0.074,-,-,-,-,60.800
'14:29:01.440',-0.016,-0.066,-,-,-,-,60.000
'14:29:01.448',0.000,-0.058,-,-,-,-,60.000
'14:29:01.456',-0.016,-0.058,-,-,-,-,59.200
'14:29:01.464',-0.008,-0.058,-,-,-,-,59.200
'14:29:01.472',0.000,-0.041,-,-,-,-,59.200
'14:29:01.480',0.000,-0.050,-,-,-,-,59.200
'14:29:01.488',0.000,-0.033,-,-,-,-,59.200
'14:29:01.496',0.000,-0.033,-,-,-,-,59.200
'14:29:01.504',0.000,-0.025,-,-,-,-,58.400
'14:29:01.512',0.008,-0.017,-,-,-,-,58.400
'14:29:01.520',0.000,-0.017,-,-,-,-,58.400
'14:29:01.528',0.016,-0.017,-,-,-,-,58.400
'14:29:01.536',0.008,-0.008,-,-,-,-,57.600
'14:29:01.544',0.016,-0.017,-,-,-,-,57.600
'14:29:01.552',0.016,-0.008,-,-,-,-,57.600
'14:29:01.560',0.008,0.000,-,-,-,-,56.800
'14:29:01.568',0.024,-0.008,-,-,-,-,56.800
'14:29:01.576',0.008,0.000,-,-,-,-,56.800
'14:29:01.584',0.016,-0.008,-,-,-,-,56.800
'14:29:01.592',0.000,0.000,-,-,-,-,56.800
'14:29:01.600',0.024,-0.008,-,-,-,-,56.000
'14:29:01.608',0.008,0.000,-,-,-,-,56.000
'14:29:01.616',0.024,-0.008,-,-,-,-,56.000
'14:29:01.624',0.008,0.000,-,-,-,-,56.000
'14:29:01.632',0.016,-0.008,-,-,-,-,56.000
'14:29:01.640',0.008,0.000,-,-,-,-,55.200
'14:29:01.648',0.024,-0.008,-,-,-,-,55.200
'14:29:01.656',0.008,0.000,-,-,-,-,55.200
'14:29:01.664',0.024,-0.008,-,-,-,-,54.400
'14:29:01.672',0.008,0.000,-,-,-,-,54.400
'14:29:01.680',0.024,-0.008,-,-,-,-,54.400
'14:29:01.688',0.008,0.000,-,-,-,-,53.600
'14:29:01.696',0.016,-0.008,-,-,-,-,53.600
'14:29:01.704',0.008,0.000,-,-,-,-,53.600
'14:29:01.712',0.016,-0.008,-,-,-,-,52.800
'14:29:01.720',0.008,0.000,-,-,-,-,52.800
'14:29:01.728',0.024,-0.008,-,-,-,-,52.800
'14:29:01.736',0.016,0.000,-,-,-,-,52.800
'14:29:01.744',0.008,-0.008,-,-,-,-,52.000
'14:29:01.752',0.024,0.000,-,-,-,-,52.000
'14:29:01.760',0.008,-0.008,-,-,-,-,52.000
'14:29:01.768',0.024,0.000,-,-,-,-,52.000
'14:29:01.776',0.008,-0.008,-,-,-,-,52.000
'14:29:01.784',0.024,0.000,-,-,-,-,51.200
'14:29:01.792',0.008,-0.008,-,-,-,-,51.200
'14:29:01.800',0.024,0.000,-,-,-,-,51.200
'14:29:01.808',0.016,0.017,-,-,-,-,51.200
'14:29:01.816',0.000,0.008,-,-,-,-,51.200
'14:29:01.824',0.008,0.017,-,-,-,-,50.400
