'Elapsed time','II','III','AVL','AVF','V','MCL1','ABP'
'23:49:04.840',-,-,-,-,-,0.339,153.600
'23:49:04.848',-,-,-,-,-,0.161,153.600
'23:49:04.856',-,-,-,-,-,0.468,152.400
'23:49:04.864',-,-,-,-,-,0.113,151.200
'23:49:04.872',-,-,-,-,-,-0.290,148.800
'23:49:04.880',-,-,-,-,-,-0.339,146.400
'23:49:04.888',-,-,-,-,-,-0.113,142.800
'23:49:04.896',-,-,-,-,-,-0.161,139.200
'23:49:04.904',-,-,-,-,-,-0.048,134.400
'23:49:04.912',-,-,-,-,-,0.161,130.800
'23:49:04.920',-,-,-,-,-,0.226,126.000
'23:49:04.928',-,-,-,-,-,-0.113,121.200
'23:49:04.936',-,-,-,-,-,0.226,116.400
'23:49:04.944',-,-,-,-,-,0.048,111.600
'23:49:04.952',-,-,-,-,-,-0.048,108.000
'23:49:04.960',-,-,-,-,-,0.113,104.400
'23:49:04.968',-,-,-,-,-,0.000,102.000
'23:49:04.976',-,-,-,-,-,0.000,99.600
'23:49:04.984',-,-,-,-,-,0.000,98.400
'23:49:04.992',-,-,-,-,-,0.000,98.400
'23:49:05.000',-,-,-,-,-,-0.113,98.400
'23:49:05.008',-,-,-,-,-,0.113,98.400
'23:49:05.016',-,-,-,-,-,0.113,99.600
'23:49:05.024',-,-,-,-,-,-0.113,99.600
'23:49:05.032',-,-,-,-,-,0.000,100.800
'23:49:05.040',-,-,-,-,-,-0.113,100.800
'23:49:05.048',-,-,-,-,-,-0.161,102.000
'23:49:05.056',-,-,-,-,-,0.000,102.000
'23:49:05.064',-,-,-,-,-,0.113,100.800
'23:49:05.072',-,-,-,-,-,0.113,100.800
'23:49:05.080',-,-,-,-,-,-0.581,100.800
'23:49:05.088',-,-,-,-,-,-1.468,100.800
'23:49:05.096',-,-,-,-,-,-2.048,99.600
'23:49:05.104',-,-,-,-,-,-2.113,99.600
'23:49:05.112',-,-,-,-,-,-1.758,98.400
'23:49:05.120',-,-,-,-,-,-1.468,98.400
'23:49:05.128',-,-,-,-,-,-0.935,97.200
'23:49:05.136',-,-,-,-,-,-0.113,96.000
'23:49:05.144',-,-,-,-,-,0.113,94.800
'23:49:05.152',-,-,-,-,-,0.403,93.600
'23:49:05.160',-,-,-,-,-,0.161,92.400
'23:49:05.168',-,-,-,-,-,0.048,91.200
'23:49:05.176',-,-,-,-,-,0.161,90.000
'23:49:05.184',-,-,-,-,-,0.226,90.000
'23:49:05.192',-,-,-,-,-,0.161,88.800
'23:49:05.200',-,-,-,-,-,0.290,88.800
'23:49:05.208',-,-,-,-,-,0.226,90.000
'23:49:05.216',-,-,-,-,-,0.226,90.000
'23:49:05.224',-,-,-,-,-,0.226,92.400
'23:49:05.232',-,-,-,-,-,0.290,96.000
'23:49:05.240',-,-,-,-,-,0.339,100.800
'23:49:05.248',-,-,-,-,-,0.339,106.800
'23:49:05.256',-,-,-,-,-,0.339,112.800
'23:49:05.264',-,-,-,-,-,0.339,120.000
'23:49:05.272',-,-,-,-,-,0.403,127.200
'23:49:05.280',-,-,-,-,-,0.516,134.400
'23:49:05.288',-,-,-,-,-,0.645,140.400
'23:49:05.296',-,-,-,-,-,0.468,146.400
'23:49:05.304',-,-,-,-,-,0.339,151.200
'23:49:05.312',-,-,-,-,-,0.339,154.800
'23:49:05.320',-,-,-,-,-,0.339,156.000
'23:49:05.328',-,-,-,-,-,0.339,156.000
'23:49:05.336',-,-,-,-,-,0.226,156.000
'23:49:05.344',-,-,-,-,-,0.161,154.800
'23:49:05.352',-,-,-,-,-,0.000,152.400
'23:49:05.360',-,-,-,-,-,0.048,150.000
'23:49:05.368',-,-,-,-,-,0.000,146.400
'23:49:05.376',-,-,-,-,-,0.000,144.000
'23:49:05.384',-,-,-,-,-,0.000,140.400
'23:49:05.392',-,-,-,-,-,-0.048,135.600
'23:49:05.400',-,-,-,-,-,0.000,130.800
'23:49:05.408',-,-,-,-,-,0.000,126.000
'23:49:05.416',-,-,-,-,-,0.048,121.200
'23:49:05.424',-,-,-,-,-,0.113,116.400
'23:49:05.432',-,-,-,-,-,0.000,111.600
'23:49:05.440',-,-,-,-,-,0.113,108.000
'23:49:05.448',-,-,-,-,-,0.113,104.400
'23:49:05.456',-,-,-,-,-,0.000,100.800
'23:49:05.464',-,-,-,-,-,0.000,98.400
'23:49:05.472',-,-,-,-,-,-0.113,97.200
'23:49:05.480',-,-,-,-,-,-0.048,97.200
'23:49:05.488',-,-,-,-,-,0.000,97.200
'23:49:05.496',-,-,-,-,-,-0.048,98.400
'23:49:05.504',-,-,-,-,-,-0.113,98.400
'23:49:05.512',-,-,-,-,-,-0.113,99.600
'23:49:05.520',-,-,-,-,-,-0.113,99.600
'23:49:05.528',-,-,-,-,-,-0.113,99.600
'23:49:05.536',-,-,-,-,-,-0.113,99.600
'23:49:05.544',-,-,-,-,-,-0.113,99.600
'23:49:05.552',-,-,-,-,-,-0.113,99.600
'23:49:05.560',-,-,-,-,-,0.000,99.600
'23:49:05.568',-,-,-,-,-,-0.226,99.600
'23:49:05.576',-,-,-,-,-,-1.048,98.400
'23:49:05.584',-,-,-,-,-,-1.984,98.400
'23:49:05.592',-,-,-,-,-,-2.468,97.200
'23:49:05.600',-,-,-,-,-,-2.048,96.000
'23:49:05.608',-,-,-,-,-,-1.516,94.800
'23:49:05.616',-,-,-,-,-,-1.048,93.600
'23:49:05.624',-,-,-,-,-,-0.403,92.400
'23:49:05.632',-,-,-,-,-,0.000,91.200
'23:49:05.640',-,-,-,-,-,0.226,90.000
'23:49:05.648',-,-,-,-,-,0.290,88.800
'23:49:05.656',-,-,-,-,-,0.339,86.400
'23:49:05.664',-,-,-,-,-,0.290,85.200
'23:49:05.672',-,-,-,-,-,0.290,84.000
'23:49:05.680',-,-,-,-,-,0.290,82.800
'23:49:05.688',-,-,-,-,-,0.290,81.600
'23:49:05.696',-,-,-,-,-,0.290,81.600
'23:49:05.704',-,-,-,-,-,0.290,81.600
'23:49:05.712',-,-,-,-,-,0.339,82.800
'23:49:05.720',-,-,-,-,-,0.339,85.200
'23:49:05.728',-,-,-,-,-,0.339,88.800
'23:49:05.736',-,-,-,-,-,0.339,93.600
'23:49:05.744',-,-,-,-,-,0.403,98.400
'23:49:05.752',-,-,-,-,-,0.468,105.600
'23:49:05.760',-,-,-,-,-,0.468,112.800
'23:49:05.768',-,-,-,-,-,0.516,120.000
'23:49:05.776',-,-,-,-,-,0.516,127.200
'23:49:05.784',-,-,-,-,-,0.581,134.400
'23:49:05.792',-,-,-,-,-,0.581,140.400
'23:49:05.800',-,-,-,-,-,0.516,144.000
'23:49:05.808',-,-,-,-,-,0.468,147.600
'23:49:05.816',-,-,-,-,-,0.339,148.800
'23:49:05.824',-,-,-,-,-,0.339,150.000
'23:49:05.832',-,-,-,-,-,0.226,148.800
'23:49:05.840',-,-,-,-,-,0.113,146.400
'23:49:05.848',-,-,-,-,-,0.048,144.000
'23:49:05.856',-,-,-,-,-,0.000,141.600
'23:49:05.864',-,-,-,-,-,0.000,139.200
'23:49:05.872',-,-,-,-,-,0.000,135.600
'23:49:05.880',-,-,-,-,-,0.000,132.000
'23:49:05.888',-,-,-,-,-,0.000,127.200
'23:49:05.896',-,-,-,-,-,0.000,122.400
'23:49:05.904',-,-,-,-,-,0.000,117.600
'23:49:05.912',-,-,-,-,-,0.048,112.800
'23:49:05.920',-,-,-,-,-,0.113,108.000
'23:49:05.928',-,-,-,-,-,0.113,103.200
'23:49:05.936',-,-,-,-,-,0.048,99.600
'23:49:05.944',-,-,-,-,-,0.113,96.000
'23:49:05.952',-,-,-,-,-,0.000,92.400
'23:49:05.960',-,-,-,-,-,0.000,91.200
'23:49:05.968',-,-,-,-,-,-0.113,90.000
'23:49:05.976',-,-,-,-,-,-0.113,90.000
'23:49:05.984',-,-,-,-,-,-0.048,90.000
'23:49:05.992',-,-,-,-,-,-0.048,91.200
'23:49:06.000',-,-,-,-,-,-0.048,91.200
'23:49:06.008',-,-,-,-,-,-0.113,92.400
'23:49:06.016',-,-,-,-,-,-0.048,92.400
'23:49:06.024',-,-,-,-,-,-0.113,92.400
'23:49:06.032',-,-,-,-,-,-0.113,93.600
'23:49:06.040',-,-,-,-,-,-0.113,93.600
'23:49:06.048',-,-,-,-,-,-0.048,93.600
'23:49:06.056',-,-,-,-,-,0.000,93.600
'23:49:06.064',-,-,-,-,-,-0.516,92.400
'23:49:06.072',-,-,-,-,-,-1.339,92.400
'23:49:06.080',-,-,-,-,-,-2.339,92.400
'23:49:06.088',-,-,-,-,-,-2.468,91.200
'23:49:06.096',-,-,-,-,-,-1.823,91.200
'23:49:06.104',-,-,-,-,-,-1.290,90.000
'23:49:06.112',-,-,-,-,-,-0.694,88.800
'23:49:06.120',-,-,-,-,-,-0.113,87.600
'23:49:06.128',-,-,-,-,-,0.113,86.400
'23:49:06.136',-,-,-,-,-,0.161,85.200
'23:49:06.144',-,-,-,-,-,0.226,84.000
'23:49:06.152',-,-,-,-,-,0.226,82.800
'23:49:06.160',-,-,-,-,-,0.226,82.800
'23:49:06.168',-,-,-,-,-,0.226,81.600
'23:49:06.176',-,-,-,-,-,0.226,81.600
'23:49:06.184',-,-,-,-,-,0.226,80.400
'23:49:06.192',-,-,-,-,-,0.226,80.400
'23:49:06.200',-,-,-,-,-,0.226,80.400
'23:49:06.208',-,-,-,-,-,0.290,82.800
'23:49:06.216',-,-,-,-,-,0.290,85.200
'23:49:06.224',-,-,-,-,-,0.290,88.800
'23:49:06.232',-,-,-,-,-,0.339,94.800
'23:49:06.240',-,-,-,-,-,0.339,100.800
'23:49:06.248',-,-,-,-,-,0.403,106.800
'23:49:06.256',-,-,-,-,-,0.468,114.000
'23:49:06.264',-,-,-,-,-,0.468,121.200
'23:49:06.272',-,-,-,-,-,0.468,128.400
'23:49:06.280',-,-,-,-,-,0.516,134.400
'23:49:06.288',-,-,-,-,-,0.468,139.200
'23:49:06.296',-,-,-,-,-,0.468,142.800
'23:49:06.304',-,-,-,-,-,0.339,146.400
'23:49:06.312',-,-,-,-,-,0.290,147.600
'23:49:06.320',-,-,-,-,-,0.226,147.600
'23:49:06.328',-,-,-,-,-,0.113,146.400
'23:49:06.336',-,-,-,-,-,0.000,145.200
'23:49:06.344',-,-,-,-,-,0.000,142.800
'23:49:06.352',-,-,-,-,-,-0.048,140.400
'23:49:06.360',-,-,-,-,-,-0.048,138.000
'23:49:06.368',-,-,-,-,-,-0.113,134.400
'23:49:06.376',-,-,-,-,-,-0.113,130.800
'23:49:06.384',-,-,-,-,-,-0.113,127.200
'23:49:06.392',-,-,-,-,-,-0.048,122.400
'23:49:06.400',-,-,-,-,-,0.000,117.600
'23:49:06.408',-,-,-,-,-,0.000,112.800
'23:49:06.416',-,-,-,-,-,0.000,108.000
'23:49:06.424',-,-,-,-,-,0.000,103.200
'23:49:06.432',-,-,-,-,-,0.000,99.600
'23:49:06.440',-,-,-,-,-,0.000,96.000
'23:49:06.448',-,-,-,-,-,-0.048,93.600
'23:49:06.456',-,-,-,-,-,-0.113,92.400
'23:49:06.464',-,-,-,-,-,-0.161,91.200
'23:49:06.472',-,-,-,-,-,-0.113,90.000
'23:49:06.480',-,-,-,-,-,-0.113,91.200
'23:49:06.488',-,-,-,-,-,-0.113,91.200
'23:49:06.496',-,-,-,-,-,-0.113,91.200
'23:49:06.504',-,-,-,-,-,-0.113,91.200
'23:49:06.512',-,-,-,-,-,-0.113,92.400
'23:49:06.520',-,-,-,-,-,-0.113,92.400
'23:49:06.528',-,-,-,-,-,-0.113,92.400
'23:49:06.536',-,-,-,-,-,-0.113,93.600
'23:49:06.544',-,-,-,-,-,-0.048,93.600
'23:49:06.552',-,-,-,-,-,0.000,93.600
'23:49:06.560',-,-,-,-,-,-1.048,93.600
'23:49:06.568',-,-,-,-,-,-1.935,93.600
'23:49:06.576',-,-,-,-,-,-2.516,93.600
'23:49:06.584',-,-,-,-,-,-2.161,92.400
'23:49:06.592',-,-,-,-,-,-1.645,92.400
'23:49:06.600',-,-,-,-,-,-1.161,91.200
'23:49:06.608',-,-,-,-,-,-0.516,90.000
'23:49:06.616',-,-,-,-,-,-0.048,88.800
'23:49:06.624',-,-,-,-,-,0.113,87.600
'23:49:06.632',-,-,-,-,-,0.161,86.400
'23:49:06.640',-,-,-,-,-,0.226,85.200
'23:49:06.648',-,-,-,-,-,0.226,84.000
'23:49:06.656',-,-,-,-,-,0.226,82.800
'23:49:06.664',-,-,-,-,-,0.226,81.600
'23:49:06.672',-,-,-,-,-,0.226,81.600
'23:49:06.680',-,-,-,-,-,0.226,81.600
'23:49:06.688',-,-,-,-,-,0.226,81.600
'23:49:06.696',-,-,-,-,-,0.226,84.000
'23:49:06.704',-,-,-,-,-,0.290,86.400
'23:49:06.712',-,-,-,-,-,0.290,91.200
'23:49:06.720',-,-,-,-,-,0.339,97.200
'23:49:06.728',-,-,-,-,-,0.339,103.200
'23:49:06.736',-,-,-,-,-,0.403,110.400
'23:49:06.744',-,-,-,-,-,0.468,117.600
'23:49:06.752',-,-,-,-,-,0.468,126.000
'23:49:06.760',-,-,-,-,-,0.516,133.200
'23:49:06.768',-,-,-,-,-,0.516,140.400
'23:49:06.776',-,-,-,-,-,0.516,145.200
'23:49:06.784',-,-,-,-,-,0.468,148.800
'23:49:06.792',-,-,-,-,-,0.468,151.200
'23:49:06.800',-,-,-,-,-,0.403,152.400
'23:49:06.808',-,-,-,-,-,0.290,151.200
'23:49:06.816',-,-,-,-,-,0.226,150.000
'23:49:06.824',-,-,-,-,-,0.113,148.800
'23:49:06.832',-,-,-,-,-,0.048,146.400
'23:49:06.840',-,-,-,-,-,0.000,144.000
'23:49:06.848',-,-,-,-,-,0.000,140.400
'23:49:06.856',-,-,-,-,-,0.000,136.800
'23:49:06.864',-,-,-,-,-,0.000,133.200
'23:49:06.872',-,-,-,-,-,0.000,128.400
'23:49:06.880',-,-,-,-,-,0.000,123.600
'23:49:06.888',-,-,-,-,-,0.000,118.800
'23:49:06.896',-,-,-,-,-,0.048,114.000
'23:49:06.904',-,-,-,-,-,0.048,109.200
'23:49:06.912',-,-,-,-,-,0.000,104.400
'23:49:06.920',-,-,-,-,-,0.000,99.600
'23:49:06.928',-,-,-,-,-,0.000,97.200
'23:49:06.936',-,-,-,-,-,0.000,94.800
'23:49:06.944',-,-,-,-,-,-0.113,92.400
'23:49:06.952',-,-,-,-,-,-0.113,91.200
'23:49:06.960',-,-,-,-,-,-0.048,91.200
'23:49:06.968',-,-,-,-,-,-0.048,91.200
'23:49:06.976',-,-,-,-,-,-0.113,92.400
'23:49:06.984',-,-,-,-,-,-0.113,92.400
'23:49:06.992',-,-,-,-,-,-0.113,93.600
'23:49:07.000',-,-,-,-,-,-0.113,93.600
'23:49:07.008',-,-,-,-,-,-0.113,93.600
'23:49:07.016',-,-,-,-,-,-0.113,94.800
'23:49:07.024',-,-,-,-,-,-0.048,94.800
'23:49:07.032',-,-,-,-,-,0.000,94.800
'23:49:07.040',-,-,-,-,-,-0.339,94.800
'23:49:07.048',-,-,-,-,-,-1.161,94.800
'23:49:07.056',-,-,-,-,-,-2.113,93.600
'23:49:07.064',-,-,-,-,-,-2.339,93.600
'23:49:07.072',-,-,-,-,-,-1.871,92.400
'23:49:07.080',-,-,-,-,-,-1.403,92.400
'23:49:07.088',-,-,-,-,-,-0.984,91.200
'23:49:07.096',-,-,-,-,-,-0.403,90.000
'23:49:07.104',-,-,-,-,-,0.000,88.800
'23:49:07.112',-,-,-,-,-,0.161,87.600
'23:49:07.120',-,-,-,-,-,0.226,86.400
'23:49:07.128',-,-,-,-,-,0.290,85.200
'23:49:07.136',-,-,-,-,-,0.226,84.000
'23:49:07.144',-,-,-,-,-,0.226,82.800
'23:49:07.152',-,-,-,-,-,0.290,82.800
'23:49:07.160',-,-,-,-,-,0.226,81.600
'23:49:07.168',-,-,-,-,-,0.290,81.600
'23:49:07.176',-,-,-,-,-,0.290,82.800
'23:49:07.184',-,-,-,-,-,0.290,84.000
'23:49:07.192',-,-,-,-,-,0.339,87.600
'23:49:07.200',-,-,-,-,-,0.339,92.400
'23:49:07.208',-,-,-,-,-,0.339,98.400
'23:49:07.216',-,-,-,-,-,0.403,104.400
'23:49:07.224',-,-,-,-,-,0.468,111.600
'23:49:07.232',-,-,-,-,-,0.468,120.000
'23:49:07.240',-,-,-,-,-,0.581,127.200
'23:49:07.248',-,-,-,-,-,0.581,134.400
'23:49:07.256',-,-,-,-,-,0.581,141.600
'23:49:07.264',-,-,-,-,-,0.581,146.400
'23:49:07.272',-,-,-,-,-,0.516,150.000
'23:49:07.280',-,-,-,-,-,0.468,152.400
'23:49:07.288',-,-,-,-,-,0.403,153.600
'23:49:07.296',-,-,-,-,-,0.290,152.400
'23:49:07.304',-,-,-,-,-,0.226,151.200
'23:49:07.312',-,-,-,-,-,0.113,148.800
'23:49:07.320',-,-,-,-,-,0.048,146.400
'23:49:07.328',-,-,-,-,-,0.000,144.000
'23:49:07.336',-,-,-,-,-,0.000,140.400
'23:49:07.344',-,-,-,-,-,0.000,136.800
'23:49:07.352',-,-,-,-,-,0.000,133.200
'23:49:07.360',-,-,-,-,-,0.000,128.400
'23:49:07.368',-,-,-,-,-,0.000,123.600
'23:49:07.376',-,-,-,-,-,0.048,118.800
'23:49:07.384',-,-,-,-,-,0.113,114.000
'23:49:07.392',-,-,-,-,-,0.048,109.200
'23:49:07.400',-,-,-,-,-,0.048,104.400
'23:49:07.408',-,-,-,-,-,0.000,100.800
'23:49:07.416',-,-,-,-,-,0.000,97.200
'23:49:07.424',-,-,-,-,-,0.000,94.800
'23:49:07.432',-,-,-,-,-,-0.113,93.600
'23:49:07.440',-,-,-,-,-,-0.113,93.600
'23:49:07.448',-,-,-,-,-,-0.048,93.600
'23:49:07.456',-,-,-,-,-,-0.048,93.600
'23:49:07.464',-,-,-,-,-,-0.113,94.800
'23:49:07.472',-,-,-,-,-,-0.048,94.800
'23:49:07.480',-,-,-,-,-,-0.113,96.000
'23:49:07.488',-,-,-,-,-,-0.048,96.000
'23:49:07.496',-,-,-,-,-,-0.113,96.000
'23:49:07.504',-,-,-,-,-,-0.113,96.000
'23:49:07.512',-,-,-,-,-,-0.048,96.000
'23:49:07.520',-,-,-,-,-,0.000,96.000
'23:49:07.528',-,-,-,-,-,-0.516,96.000
'23:49:07.536',-,-,-,-,-,-1.339,96.000
'23:49:07.544',-,-,-,-,-,-2.226,94.800
'23:49:07.552',-,-,-,-,-,-2.290,94.800
'23:49:07.560',-,-,-,-,-,-1.694,93.600
'23:49:07.568',-,-,-,-,-,-1.290,93.600
'23:49:07.576',-,-,-,-,-,-0.935,92.400
'23:49:07.584',-,-,-,-,-,-0.290,91.200
'23:49:07.592',-,-,-,-,-,0.000,90.000
'23:49:07.600',-,-,-,-,-,0.226,88.800
'23:49:07.608',-,-,-,-,-,0.290,87.600
'23:49:07.616',-,-,-,-,-,0.226,86.400
'23:49:07.624',-,-,-,-,-,0.290,85.200
'23:49:07.632',-,-,-,-,-,0.290,84.000
'23:49:07.640',-,-,-,-,-,0.290,84.000
'23:49:07.648',-,-,-,-,-,0.290,82.800
'23:49:07.656',-,-,-,-,-,0.290,84.000
'23:49:07.664',-,-,-,-,-,0.339,84.000
'23:49:07.672',-,-,-,-,-,0.339,86.400
'23:49:07.680',-,-,-,-,-,0.339,90.000
'23:49:07.688',-,-,-,-,-,0.339,94.800
'23:49:07.696',-,-,-,-,-,0.403,100.800
'23:49:07.704',-,-,-,-,-,0.468,108.000
'23:49:07.712',-,-,-,-,-,0.468,115.200
'23:49:07.720',-,-,-,-,-,0.516,123.600
'23:49:07.728',-,-,-,-,-,0.581,130.800
'23:49:07.736',-,-,-,-,-,0.581,138.000
'23:49:07.744',-,-,-,-,-,0.581,142.800
'23:49:07.752',-,-,-,-,-,0.581,147.600
'23:49:07.760',-,-,-,-,-,0.468,151.200
'23:49:07.768',-,-,-,-,-,0.516,152.400
'23:49:07.776',-,-,-,-,-,0.339,153.600
'23:49:07.784',-,-,-,-,-,0.339,152.400
'23:49:07.792',-,-,-,-,-,0.226,151.200
'23:49:07.800',-,-,-,-,-,0.113,148.800
'23:49:07.808',-,-,-,-,-,0.048,146.400
'23:49:07.816',-,-,-,-,-,0.000,142.800
'23:49:07.824',-,-,-,-,-,0.000,139.200
'23:49:07.832',-,-,-,-,-,0.000,135.600
'23:49:07.840',-,-,-,-,-,0.000,132.000
'23:49:07.848',-,-,-,-,-,0.000,127.200
'23:49:07.856',-,-,-,-,-,0.000,122.400
'23:49:07.864',-,-,-,-,-,0.048,116.400
'23:49:07.872',-,-,-,-,-,0.048,111.600
'23:49:07.880',-,-,-,-,-,0.113,106.800
'23:49:07.888',-,-,-,-,-,0.000,103.200
'23:49:07.896',-,-,-,-,-,0.048,99.600
'23:49:07.904',-,-,-,-,-,0.000,96.000
'23:49:07.912',-,-,-,-,-,-0.048,93.600
'23:49:07.920',-,-,-,-,-,-0.113,92.400
'23:49:07.928',-,-,-,-,-,-0.113,92.400
'23:49:07.936',-,-,-,-,-,-0.048,92.400
'23:49:07.944',-,-,-,-,-,-0.113,92.400
'23:49:07.952',-,-,-,-,-,-0.113,93.600
'23:49:07.960',-,-,-,-,-,-0.113,93.600
'23:49:07.968',-,-,-,-,-,-0.113,94.800
'23:49:07.976',-,-,-,-,-,-0.113,94.800
'23:49:07.984',-,-,-,-,-,-0.048,94.800
'23:49:07.992',-,-,-,-,-,-0.113,94.800
'23:49:08.000',-,-,-,-,-,0.000,94.800
'23:49:08.008',-,-,-,-,-,0.000,94.800
'23:49:08.016',-,-,-,-,-,-0.758,94.800
'23:49:08.024',-,-,-,-,-,-1.645,93.600
'23:49:08.032',-,-,-,-,-,-2.339,93.600
'23:49:08.040',-,-,-,-,-,-2.113,92.400
'23:49:08.048',-,-,-,-,-,-1.581,92.400
'23:49:08.056',-,-,-,-,-,-1.226,91.200
'23:49:08.064',-,-,-,-,-,-0.694,91.200
'23:49:08.072',-,-,-,-,-,-0.113,90.000
'23:49:08.080',-,-,-,-,-,0.113,88.800
'23:49:08.088',-,-,-,-,-,0.226,87.600
'23:49:08.096',-,-,-,-,-,0.290,86.400
'23:49:08.104',-,-,-,-,-,0.226,85.200
'23:49:08.112',-,-,-,-,-,0.290,84.000
'23:49:08.120',-,-,-,-,-,0.290,82.800
'23:49:08.128',-,-,-,-,-,0.290,82.800
'23:49:08.136',-,-,-,-,-,0.290,82.800
'23:49:08.144',-,-,-,-,-,0.339,82.800
'23:49:08.152',-,-,-,-,-,0.339,84.000
'23:49:08.160',-,-,-,-,-,0.339,86.400
'23:49:08.168',-,-,-,-,-,0.339,90.000
'23:49:08.176',-,-,-,-,-,0.403,94.800
'23:49:08.184',-,-,-,-,-,0.403,100.800
'23:49:08.192',-,-,-,-,-,0.468,108.000
'23:49:08.200',-,-,-,-,-,0.516,115.200
'23:49:08.208',-,-,-,-,-,0.581,122.400
'23:49:08.216',-,-,-,-,-,0.581,129.600
'23:49:08.224',-,-,-,-,-,0.645,136.800
'23:49:08.232',-,-,-,-,-,0.581,141.600
'23:49:08.240',-,-,-,-,-,0.581,146.400
'23:49:08.248',-,-,-,-,-,0.516,148.800
'23:49:08.256',-,-,-,-,-,0.468,150.000
'23:49:08.264',-,-,-,-,-,0.339,150.000
'23:49:08.272',-,-,-,-,-,0.226,148.800
'23:49:08.280',-,-,-,-,-,0.226,147.600
'23:49:08.288',-,-,-,-,-,0.113,145.200
'23:49:08.296',-,-,-,-,-,0.048,141.600
'23:49:08.304',-,-,-,-,-,0.000,139.200
'23:49:08.312',-,-,-,-,-,0.000,134.400
'23:49:08.320',-,-,-,-,-,0.000,130.800
'23:49:08.328',-,-,-,-,-,0.000,126.000
'23:49:08.336',-,-,-,-,-,0.000,121.200
'23:49:08.344',-,-,-,-,-,0.048,116.400
'23:49:08.352',-,-,-,-,-,0.048,111.600
'23:49:08.360',-,-,-,-,-,0.113,106.800
'23:49:08.368',-,-,-,-,-,0.113,102.000
'23:49:08.376',-,-,-,-,-,0.048,98.400
'23:49:08.384',-,-,-,-,-,0.000,94.800
'23:49:08.392',-,-,-,-,-,0.000,92.400
'23:49:08.400',-,-,-,-,-,-0.048,91.200
'23:49:08.408',-,-,-,-,-,-0.113,90.000
'23:49:08.416',-,-,-,-,-,-0.048,90.000
'23:49:08.424',-,-,-,-,-,0.000,90.000
'23:49:08.432',-,-,-,-,-,-0.048,91.200
'23:49:08.440',-,-,-,-,-,-0.048,91.200
'23:49:08.448',-,-,-,-,-,-0.113,92.400
'23:49:08.456',-,-,-,-,-,-0.113,92.400
'23:49:08.464',-,-,-,-,-,-0.113,92.400
'23:49:08.472',-,-,-,-,-,-0.048,92.400
'23:49:08.480',-,-,-,-,-,-0.048,92.400
'23:49:08.488',-,-,-,-,-,0.000,92.400
'23:49:08.496',-,-,-,-,-,0.000,92.400
'23:49:08.504',-,-,-,-,-,-0.935,91.200
'23:49:08.512',-,-,-,-,-,-1.871,91.200
'23:49:08.520',-,-,-,-,-,-2.468,91.200
'23:49:08.528',-,-,-,-,-,-2.161,90.000
'23:49:08.536',-,-,-,-,-,-1.581,90.000
'23:49:08.544',-,-,-,-,-,-1.113,88.800
'23:49:08.552',-,-,-,-,-,-0.403,87.600
'23:49:08.560',-,-,-,-,-,0.000,86.400
'23:49:08.568',-,-,-,-,-,0.161,85.200
'23:49:08.576',-,-,-,-,-,0.226,84.000
'23:49:08.584',-,-,-,-,-,0.290,82.800
'23:49:08.592',-,-,-,-,-,0.226,82.800
'23:49:08.600',-,-,-,-,-,0.290,81.600
'23:49:08.608',-,-,-,-,-,0.226,80.400
'23:49:08.616',-,-,-,-,-,0.290,79.200
'23:49:08.624',-,-,-,-,-,0.290,79.200
'23:49:08.632',-,-,-,-,-,0.290,79.200
'23:49:08.640',-,-,-,-,-,0.339,80.400
'23:49:08.648',-,-,-,-,-,0.339,82.800
'23:49:08.656',-,-,-,-,-,0.339,86.400
'23:49:08.664',-,-,-,-,-,0.339,91.200
'23:49:08.672',-,-,-,-,-,0.403,97.200
'23:49:08.680',-,-,-,-,-,0.468,103.200
'23:49:08.688',-,-,-,-,-,0.468,110.400
'23:49:08.696',-,-,-,-,-,0.468,116.400
'23:49:08.704',-,-,-,-,-,0.581,123.600
'23:49:08.712',-,-,-,-,-,0.581,130.800
'23:49:08.720',-,-,-,-,-,0.581,135.600
'23:49:08.728',-,-,-,-,-,0.516,140.400
'23:49:08.736',-,-,-,-,-,0.468,144.000
'23:49:08.744',-,-,-,-,-,0.403,146.400
'23:49:08.752',-,-,-,-,-,0.339,146.400
'23:49:08.760',-,-,-,-,-,0.226,145.200
'23:49:08.768',-,-,-,-,-,0.113,144.000
'23:49:08.776',-,-,-,-,-,0.048,141.600
'23:49:08.784',-,-,-,-,-,0.000,139.200
'23:49:08.792',-,-,-,-,-,0.000,135.600
'23:49:08.800',-,-,-,-,-,0.000,132.000
'23:49:08.808',-,-,-,-,-,0.000,127.200
'23:49:08.816',-,-,-,-,-,0.000,123.600
'23:49:08.824',-,-,-,-,-,0.000,118.800
'23:49:08.832',-,-,-,-,-,0.000,114.000
'23:49:08.840',-,-,-,-,-,0.048,109.200
'23:49:08.848',-,-,-,-,-,0.113,104.400
'23:49:08.856',-,-,-,-,-,0.113,99.600
'23:49:08.864',-,-,-,-,-,0.048,96.000
'23:49:08.872',-,-,-,-,-,0.000,93.600
'23:49:08.880',-,-,-,-,-,0.000,91.200
'23:49:08.888',-,-,-,-,-,0.000,90.000
'23:49:08.896',-,-,-,-,-,-0.113,88.800
'23:49:08.904',-,-,-,-,-,-0.048,88.800
'23:49:08.912',-,-,-,-,-,-0.048,88.800
'23:49:08.920',-,-,-,-,-,-0.113,90.000
