'Elapsed time','I','II','V','ABP','PAP'
'48:20:37.800',-,-0.160,-,41.600,34.800
'48:20:37.808',-,-0.200,-,42.400,34.400
'48:20:37.816',-,-0.200,-,43.200,34.800
'48:20:37.824',-,-0.176,-,44.000,35.200
'48:20:37.832',-,-0.160,-,44.800,35.200
'48:20:37.840',-,-0.160,-,46.400,34.800
'48:20:37.848',-,-0.160,-,48.000,34.800
'48:20:37.856',-,-0.160,-,51.200,34.400
'48:20:37.864',-,-0.160,-,56.800,34.400
'48:20:37.872',-,-0.160,-,64.800,34.000
'48:20:37.880',-,-0.160,-,76.800,33.600
'48:20:37.888',-,-0.176,-,90.400,33.600
'48:20:37.896',-,-0.176,-,103.200,33.600
'48:20:37.904',-,-0.176,-,113.600,33.600
'48:20:37.912',-,-0.200,-,120.800,34.400
'48:20:37.920',-,-0.224,-,125.600,36.000
'48:20:37.928',-,-0.240,-,128.000,38.400
'48:20:37.936',-,-0.264,-,128.000,40.800
'48:20:37.944',-,-0.280,-,127.200,44.000
'48:20:37.952',-,-0.280,-,124.000,46.800
'48:20:37.960',-,-0.280,-,120.800,49.600
'48:20:37.968',-,-0.280,-,116.800,52.400
'48:20:37.976',-,-0.264,-,112.000,54.400
'48:20:37.984',-,-0.224,-,107.200,56.000
'48:20:37.992',-,-0.200,-,102.400,57.200
'48:20:38.000',-,-0.160,-,96.800,57.200
'48:20:38.008',-,-0.120,-,92.000,56.400
'48:20:38.016',-,-0.080,-,87.200,54.800
'48:20:38.024',-,-0.040,-,82.400,52.400
'48:20:38.032',-,-0.016,-,76.800,50.000
'48:20:38.040',-,0.000,-,72.000,47.200
'48:20:38.048',-,0.000,-,67.200,44.800
'48:20:38.056',-,0.016,-,63.200,42.800
'48:20:38.064',-,0.016,-,58.400,40.800
'48:20:38.072',-,0.040,-,54.400,38.800
'48:20:38.080',-,0.056,-,51.200,37.200
'48:20:38.088',-,0.056,-,48.800,36.400
'48:20:38.096',-,0.056,-,46.400,36.000
'48:20:38.104',-,0.056,-,44.800,36.000
'48:20:38.112',-,0.056,-,43.200,36.000
'48:20:38.120',-,0.096,-,42.400,36.800
'48:20:38.128',-,0.176,-,40.800,37.200
'48:20:38.136',-,0.304,-,40.000,37.600
'48:20:38.144',-,0.424,-,39.200,38.000
'48:20:38.152',-,0.544,-,39.200,38.000
'48:20:38.160',-,0.584,-,39.200,38.000
'48:20:38.168',-,0.568,-,40.000,38.000
'48:20:38.176',-,0.408,-,40.800,38.000
'48:20:38.184',-,0.176,-,40.800,37.600
'48:20:38.192',-,0.000,-,41.600,36.800
'48:20:38.200',-,-0.080,-,42.400,36.000
'48:20:38.208',-,-0.120,-,42.400,35.600
'48:20:38.216',-,-0.120,-,43.200,36.000
'48:20:38.224',-,-0.096,-,43.200,36.000
'48:20:38.232',-,-0.096,-,44.000,36.000
'48:20:38.240',-,-0.096,-,44.800,36.000
'48:20:38.248',-,-0.096,-,46.400,35.600
'48:20:38.256',-,-0.120,-,48.800,35.200
'48:20:38.264',-,-0.120,-,52.800,35.200
'48:20:38.272',-,-0.136,-,60.800,35.200
'48:20:38.280',-,-0.136,-,72.000,34.800
'48:20:38.288',-,-0.136,-,84.800,34.800
'48:20:38.296',-,-0.160,-,98.400,34.000
'48:20:38.304',-,-0.176,-,110.400,34.000
'48:20:38.312',-,-0.176,-,119.200,34.400
'48:20:38.320',-,-0.200,-,124.800,35.600
'48:20:38.328',-,-0.224,-,127.200,37.600
'48:20:38.336',-,-0.240,-,128.000,40.000
'48:20:38.344',-,-0.264,-,127.200,42.800
'48:20:38.352',-,-0.280,-,124.800,45.600
'48:20:38.360',-,-0.280,-,121.600,48.400
'48:20:38.368',-,-0.264,-,118.400,50.800
'48:20:38.376',-,-0.240,-,113.600,53.200
'48:20:38.384',-,-0.224,-,108.800,54.800
'48:20:38.392',-,-0.176,-,104.000,56.000
'48:20:38.400',-,-0.136,-,99.200,56.400
'48:20:38.408',-,-0.096,-,94.400,56.000
'48:20:38.416',-,-0.056,-,89.600,54.400
'48:20:38.424',-,-0.040,-,84.000,52.400
'48:20:38.432',-,0.000,-,79.200,49.600
'48:20:38.440',-,0.000,-,74.400,47.200
'48:20:38.448',-,0.016,-,69.600,44.800
'48:20:38.456',-,0.016,-,65.600,42.800
'48:20:38.464',-,0.016,-,60.800,40.800
'48:20:38.472',-,0.040,-,57.600,39.200
'48:20:38.480',-,0.040,-,53.600,38.000
'48:20:38.488',-,0.056,-,51.200,37.200
'48:20:38.496',-,0.040,-,48.800,36.800
'48:20:38.504',-,0.040,-,46.400,36.800
'48:20:38.512',-,0.056,-,44.800,37.200
'48:20:38.520',-,0.080,-,43.200,37.200
'48:20:38.528',-,0.136,-,42.400,37.600
'48:20:38.536',-,0.240,-,41.600,37.600
'48:20:38.544',-,0.384,-,40.800,38.000
'48:20:38.552',-,0.504,-,40.800,38.000
'48:20:38.560',-,0.568,-,40.800,38.000
'48:20:38.568',-,0.584,-,41.600,38.000
'48:20:38.576',-,0.488,-,42.400,38.000
'48:20:38.584',-,0.264,-,42.400,37.600
'48:20:38.592',-,0.056,-,43.200,37.200
'48:20:38.600',-,-0.040,-,43.200,36.800
'48:20:38.608',-,-0.080,-,44.000,36.800
'48:20:38.616',-,-0.080,-,44.000,36.800
'48:20:38.624',-,-0.080,-,44.800,37.200
'48:20:38.632',-,-0.056,-,45.600,37.200
'48:20:38.640',-,-0.056,-,45.600,36.400
'48:20:38.648',-,-0.056,-,47.200,36.000
'48:20:38.656',-,-0.056,-,48.800,35.200
'48:20:38.664',-,-0.056,-,52.800,35.200
'48:20:38.672',-,-0.056,-,59.200,35.200
'48:20:38.680',-,-0.080,-,69.600,34.800
'48:20:38.688',-,-0.080,-,82.400,34.400
'48:20:38.696',-,-0.080,-,96.000,34.000
'48:20:38.704',-,-0.096,-,108.000,33.600
'48:20:38.712',-,-0.120,-,117.600,34.400
'48:20:38.720',-,-0.136,-,124.000,36.000
'48:20:38.728',-,-0.136,-,128.000,37.600
'48:20:38.736',-,-0.160,-,129.600,40.000
'48:20:38.744',-,-0.176,-,128.800,42.800
'48:20:38.752',-,-0.200,-,127.200,45.600
'48:20:38.760',-,-0.200,-,124.000,48.400
'48:20:38.768',-,-0.200,-,120.000,51.200
'48:20:38.776',-,-0.176,-,116.000,53.600
'48:20:38.784',-,-0.160,-,111.200,55.200
'48:20:38.792',-,-0.136,-,106.400,56.400
'48:20:38.800',-,-0.096,-,101.600,56.800
'48:20:38.808',-,-0.080,-,96.800,56.800
'48:20:38.816',-,-0.040,-,91.200,55.600
'48:20:38.824',-,-0.016,-,86.400,53.600
'48:20:38.832',-,0.016,-,81.600,50.800
'48:20:38.840',-,0.016,-,76.800,48.000
'48:20:38.848',-,0.040,-,72.000,45.600
'48:20:38.856',-,0.056,-,67.200,43.200
'48:20:38.864',-,0.056,-,63.200,41.200
'48:20:38.872',-,0.056,-,58.400,39.200
'48:20:38.880',-,0.056,-,55.200,37.600
'48:20:38.888',-,0.056,-,52.000,36.800
'48:20:38.896',-,0.056,-,49.600,36.400
'48:20:38.904',-,0.056,-,47.200,36.400
'48:20:38.912',-,0.056,-,44.800,36.800
'48:20:38.920',-,0.080,-,43.200,37.200
'48:20:38.928',-,0.120,-,42.400,37.200
'48:20:38.936',-,0.176,-,41.600,37.200
'48:20:38.944',-,0.320,-,40.800,36.800
'48:20:38.952',-,0.448,-,40.800,36.800
'48:20:38.960',-,0.544,-,40.800,36.400
'48:20:38.968',-,0.608,-,40.800,36.000
'48:20:38.976',-,0.584,-,41.600,35.200
'48:20:38.984',-,0.424,-,41.600,34.400
'48:20:38.992',-,0.200,-,42.400,33.600
'48:20:39.000',-,0.040,-,42.400,32.400
'48:20:39.008',-,-0.040,-,42.400,31.200
'48:20:39.016',-,-0.080,-,42.400,30.400
'48:20:39.024',-,-0.056,-,43.200,30.400
'48:20:39.032',-,-0.056,-,43.200,30.400
'48:20:39.040',-,-0.040,-,43.200,29.600
'48:20:39.048',-,-0.040,-,44.000,28.800
'48:20:39.056',-,-0.040,-,45.600,27.600
'48:20:39.064',-,-0.040,-,48.000,26.800
'48:20:39.072',-,-0.040,-,52.800,26.000
'48:20:39.080',-,-0.056,-,61.600,25.200
'48:20:39.088',-,-0.056,-,73.600,24.400
'48:20:39.096',-,-0.056,-,87.200,24.400
'48:20:39.104',-,-0.080,-,100.800,24.800
'48:20:39.112',-,-0.080,-,111.200,26.000
'48:20:39.120',-,-0.096,-,119.200,27.200
'48:20:39.128',-,-0.120,-,123.200,29.600
'48:20:39.136',-,-0.136,-,125.600,32.000
'48:20:39.144',-,-0.160,-,126.400,34.800
'48:20:39.152',-,-0.176,-,124.800,38.000
'48:20:39.160',-,-0.176,-,122.400,40.800
'48:20:39.168',-,-0.176,-,118.400,44.000
'48:20:39.176',-,-0.176,-,114.400,46.400
'48:20:39.184',-,-0.160,-,109.600,48.800
'48:20:39.192',-,-0.120,-,104.800,50.000
'48:20:39.200',-,-0.096,-,100.000,50.800
'48:20:39.208',-,-0.080,-,96.000,50.800
'48:20:39.216',-,-0.040,-,91.200,50.000
'48:20:39.224',-,-0.016,-,86.400,48.000
'48:20:39.232',-,0.000,-,81.600,45.200
'48:20:39.240',-,0.016,-,76.000,42.400
'48:20:39.248',-,0.056,-,71.200,39.200
'48:20:39.256',-,0.056,-,67.200,36.800
'48:20:39.264',-,0.056,-,62.400,34.800
'48:20:39.272',-,0.080,-,58.400,32.800
'48:20:39.280',-,0.080,-,54.400,30.800
'48:20:39.288',-,0.080,-,50.400,29.200
'48:20:39.296',-,0.080,-,47.200,28.000
'48:20:39.304',-,0.080,-,44.800,26.400
'48:20:39.312',-,0.080,-,42.400,25.600
'48:20:39.320',-,0.080,-,40.800,25.200
'48:20:39.328',-,0.096,-,39.200,25.200
'48:20:39.336',-,0.136,-,38.400,25.600
'48:20:39.344',-,0.240,-,37.600,26.000
'48:20:39.352',-,0.360,-,37.600,26.800
'48:20:39.360',-,0.504,-,37.600,27.200
'48:20:39.368',-,0.584,-,37.600,28.000
'48:20:39.376',-,0.632,-,37.600,28.400
'48:20:39.384',-,0.544,-,37.600,28.800
'48:20:39.392',-,0.360,-,38.400,28.800
'48:20:39.400',-,0.136,-,39.200,28.400
'48:20:39.408',-,0.000,-,39.200,28.400
'48:20:39.416',-,-0.056,-,40.000,28.800
'48:20:39.424',-,-0.080,-,40.800,30.000
'48:20:39.432',-,-0.056,-,41.600,30.400
'48:20:39.440',-,-0.056,-,42.400,30.400
'48:20:39.448',-,-0.040,-,43.200,30.000
'48:20:39.456',-,-0.040,-,44.000,29.200
'48:20:39.464',-,-0.040,-,45.600,28.400
'48:20:39.472',-,-0.040,-,48.800,27.200
'48:20:39.480',-,-0.040,-,55.200,26.400
'48:20:39.488',-,-0.040,-,65.600,26.400
'48:20:39.496',-,-0.056,-,78.400,26.800
'48:20:39.504',-,-0.056,-,92.800,28.000
'48:20:39.512',-,-0.080,-,104.800,30.000
'48:20:39.520',-,-0.080,-,114.400,32.400
'48:20:39.528',-,-0.096,-,120.000,35.600
'48:20:39.536',-,-0.136,-,123.200,38.800
'48:20:39.544',-,-0.136,-,124.000,42.400
'48:20:39.552',-,-0.160,-,124.000,46.000
'48:20:39.560',-,-0.176,-,122.400,49.200
'48:20:39.568',-,-0.176,-,119.200,52.000
'48:20:39.576',-,-0.160,-,116.000,54.400
'48:20:39.584',-,-0.136,-,112.000,56.000
'48:20:39.592',-,-0.096,-,108.000,56.800
'48:20:39.600',-,-0.056,-,104.000,57.200
'48:20:39.608',-,-0.016,-,100.000,56.800
'48:20:39.616',-,0.000,-,95.200,55.600
'48:20:39.624',-,0.016,-,90.400,53.600
'48:20:39.632',-,0.016,-,85.600,51.200
'48:20:39.640',-,0.056,-,80.800,48.800
'48:20:39.648',-,0.080,-,76.000,46.400
'48:20:39.656',-,0.096,-,71.200,43.600
'48:20:39.664',-,0.096,-,66.400,40.800
'48:20:39.672',-,0.096,-,62.400,38.400
'48:20:39.680',-,0.096,-,57.600,36.400
'48:20:39.688',-,0.096,-,54.400,34.400
'48:20:39.696',-,0.096,-,50.400,32.800
'48:20:39.704',-,0.080,-,48.000,31.600
'48:20:39.712',-,0.056,-,44.800,30.800
'48:20:39.720',-,0.056,-,43.200,29.600
'48:20:39.728',-,0.056,-,41.600,28.800
'48:20:39.736',-,0.056,-,40.800,28.800
'48:20:39.744',-,0.056,-,40.800,29.200
'48:20:39.752',-,0.056,-,40.000,29.600
'48:20:39.760',-,0.056,-,40.000,30.000
'48:20:39.768',-,0.056,-,40.000,30.400
'48:20:39.776',-,0.056,-,40.000,30.800
'48:20:39.784',-,0.056,-,40.000,31.200
'48:20:39.792',-,0.056,-,40.800,31.600
'48:20:39.800',-,0.096,-,40.800,31.600
'48:20:39.808',-,0.200,-,40.800,31.600
'48:20:39.816',-,0.344,-,41.600,31.600
'48:20:39.824',-,0.504,-,41.600,31.600
'48:20:39.832',-,0.608,-,41.600,31.600
'48:20:39.840',-,0.632,-,42.400,31.600
'48:20:39.848',-,0.464,-,42.400,32.000
'48:20:39.856',-,0.160,-,42.400,32.400
'48:20:39.864',-,-0.080,-,42.400,33.200
'48:20:39.872',-,-0.160,-,42.400,33.600
'48:20:39.880',-,-0.136,-,42.400,34.000
'48:20:39.888',-,-0.096,-,42.400,34.000
'48:20:39.896',-,-0.056,-,42.400,34.000
'48:20:39.904',-,-0.040,-,42.400,33.600
'48:20:39.912',-,-0.040,-,42.400,32.800
'48:20:39.920',-,-0.040,-,42.400,32.800
'48:20:39.928',-,-0.040,-,44.000,33.600
'48:20:39.936',-,-0.016,-,48.000,35.600
'48:20:39.944',-,-0.016,-,55.200,38.400
'48:20:39.952',-,-0.016,-,65.600,41.600
'48:20:39.960',-,-0.040,-,79.200,45.600
'48:20:39.968',-,-0.040,-,93.600,49.600
'48:20:39.976',-,-0.040,-,105.600,53.600
'48:20:39.984',-,-0.040,-,115.200,56.800
'48:20:39.992',-,-0.056,-,120.800,59.600
'48:20:40.000',-,-0.056,-,124.800,61.600
'48:20:40.008',-,-0.080,-,125.600,63.200
'48:20:40.016',-,-0.080,-,125.600,64.000
'48:20:40.024',-,-0.096,-,124.000,64.400
'48:20:40.032',-,-0.080,-,121.600,64.400
'48:20:40.040',-,-0.080,-,118.400,64.000
'48:20:40.048',-,-0.056,-,114.400,63.200
'48:20:40.056',-,-0.040,-,110.400,62.400
'48:20:40.064',-,0.000,-,106.400,61.200
'48:20:40.072',-,0.016,-,102.400,60.000
'48:20:40.080',-,0.040,-,97.600,58.400
'48:20:40.088',-,0.056,-,93.600,56.400
'48:20:40.096',-,0.056,-,88.800,54.400
'48:20:40.104',-,0.056,-,84.000,52.000
'48:20:40.112',-,0.056,-,80.000,49.200
'48:20:40.120',-,0.056,-,75.200,47.200
'48:20:40.128',-,0.056,-,70.400,45.600
'48:20:40.136',-,0.056,-,66.400,44.400
'48:20:40.144',-,0.056,-,62.400,43.200
'48:20:40.152',-,0.056,-,58.400,42.000
'48:20:40.160',-,0.056,-,55.200,41.200
'48:20:40.168',-,0.056,-,52.000,40.000
'48:20:40.176',-,0.056,-,49.600,38.800
'48:20:40.184',-,0.056,-,47.200,38.000
'48:20:40.192',-,0.056,-,45.600,37.600
'48:20:40.200',-,0.056,-,44.800,37.600
'48:20:40.208',-,0.056,-,44.000,38.000
'48:20:40.216',-,0.056,-,43.200,39.200
'48:20:40.224',-,0.056,-,43.200,40.400
'48:20:40.232',-,0.056,-,43.200,42.000
'48:20:40.240',-,0.080,-,44.000,43.200
'48:20:40.248',-,0.080,-,44.000,44.000
'48:20:40.256',-,0.080,-,44.800,44.000
'48:20:40.264',-,0.056,-,44.800,43.600
'48:20:40.272',-,0.056,-,44.800,42.800
'48:20:40.280',-,0.040,-,45.600,42.000
'48:20:40.288',-,0.040,-,45.600,40.800
'48:20:40.296',-,0.040,-,45.600,39.600
'48:20:40.304',-,0.040,-,45.600,38.800
'48:20:40.312',-,0.040,-,46.400,38.000
'48:20:40.320',-,0.040,-,45.600,37.600
'48:20:40.328',-,0.040,-,45.600,37.200
'48:20:40.336',-,0.040,-,45.600,36.800
'48:20:40.344',-,0.016,-,44.800,36.400
'48:20:40.352',-,0.016,-,44.800,35.600
'48:20:40.360',-,0.016,-,44.000,34.400
'48:20:40.368',-,0.016,-,43.200,33.600
'48:20:40.376',-,0.016,-,42.400,32.800
'48:20:40.384',-,0.016,-,41.600,32.800
'48:20:40.392',-,0.016,-,40.800,32.400
'48:20:40.400',-,0.016,-,40.000,32.400
'48:20:40.408',-,0.016,-,38.400,32.400
'48:20:40.416',-,0.040,-,38.400,32.400
'48:20:40.424',-,0.096,-,37.600,32.400
'48:20:40.432',-,0.224,-,36.800,32.800
'48:20:40.440',-,0.360,-,36.000,33.600
'48:20:40.448',-,0.488,-,36.000,34.000
'48:20:40.456',-,0.504,-,35.200,34.800
'48:20:40.464',-,0.408,-,35.200,35.600
'48:20:40.472',-,0.176,-,35.200,36.000
'48:20:40.480',-,-0.016,-,36.000,36.800
'48:20:40.488',-,-0.120,-,36.000,38.000
'48:20:40.496',-,-0.120,-,36.000,39.200
'48:20:40.504',-,-0.096,-,36.800,41.200
'48:20:40.512',-,-0.080,-,36.800,42.800
'48:20:40.520',-,-0.080,-,36.800,43.200
'48:20:40.528',-,-0.080,-,37.600,43.200
'48:20:40.536',-,-0.080,-,38.400,42.400
'48:20:40.544',-,-0.056,-,39.200,41.600
'48:20:40.552',-,-0.056,-,40.800,42.000
'48:20:40.560',-,-0.056,-,43.200,43.200
'48:20:40.568',-,-0.056,-,48.800,45.200
'48:20:40.576',-,-0.056,-,56.800,48.000
'48:20:40.584',-,-0.056,-,67.200,51.200
'48:20:40.592',-,-0.056,-,80.000,54.400
'48:20:40.600',-,-0.056,-,92.800,57.600
'48:20:40.608',-,-0.056,-,104.000,60.800
'48:20:40.616',-,-0.080,-,112.000,63.200
'48:20:40.624',-,-0.080,-,117.600,65.200
'48:20:40.632',-,-0.080,-,121.600,66.800
'48:20:40.640',-,-0.096,-,122.400,67.600
'48:20:40.648',-,-0.096,-,122.400,68.000
'48:20:40.656',-,-0.096,-,120.800,67.600
'48:20:40.664',-,-0.096,-,118.400,67.200
'48:20:40.672',-,-0.080,-,115.200,66.000
'48:20:40.680',-,-0.080,-,111.200,64.400
'48:20:40.688',-,-0.056,-,107.200,62.800
'48:20:40.696',-,-0.040,-,102.400,60.800
'48:20:40.704',-,-0.016,-,97.600,58.000
'48:20:40.712',-,-0.016,-,92.800,55.200
'48:20:40.720',-,0.000,-,88.000,52.400
'48:20:40.728',-,0.000,-,82.400,50.800
'48:20:40.736',-,0.000,-,77.600,49.200
'48:20:40.744',-,0.000,-,72.800,48.800
'48:20:40.752',-,0.016,-,68.000,48.400
'48:20:40.760',-,0.016,-,63.200,48.000
'48:20:40.768',-,0.016,-,59.200,47.200
'48:20:40.776',-,0.016,-,56.000,46.400
'48:20:40.784',-,0.040,-,52.000,45.600
'48:20:40.792',-,0.056,-,49.600,44.800
'48:20:40.800',-,0.056,-,47.200,44.000
'48:20:40.808',-,0.080,-,44.800,43.600
'48:20:40.816',-,0.080,-,44.000,43.200
'48:20:40.824',-,0.080,-,43.200,43.600
'48:20:40.832',-,0.080,-,42.400,44.400
'48:20:40.840',-,0.056,-,42.400,44.800
'48:20:40.848',-,0.056,-,42.400,45.200
'48:20:40.856',-,0.040,-,42.400,45.200
'48:20:40.864',-,0.040,-,43.200,44.800
'48:20:40.872',-,0.040,-,44.000,44.400
'48:20:40.880',-,0.016,-,44.000,43.600
'48:20:40.888',-,0.016,-,44.800,42.400
'48:20:40.896',-,0.016,-,45.600,41.600
'48:20:40.904',-,0.016,-,45.600,40.400
'48:20:40.912',-,0.016,-,45.600,39.200
'48:20:40.920',-,0.016,-,45.600,38.400
'48:20:40.928',-,0.016,-,45.600,37.200
'48:20:40.936',-,0.040,-,45.600,36.800
'48:20:40.944',-,0.120,-,45.600,36.000
'48:20:40.952',-,0.240,-,45.600,35.600
'48:20:40.960',-,0.384,-,44.800,35.200
'48:20:40.968',-,0.488,-,44.800,34.800
'48:20:40.976',-,0.504,-,44.000,34.800
'48:20:40.984',-,0.384,-,44.000,34.800
'48:20:40.992',-,0.136,-,43.200,35.200
'48:20:41.000',-,-0.056,-,43.200,35.600
'48:20:41.008',-,-0.136,-,43.200,36.400
'48:20:41.016',-,-0.120,-,42.400,37.200
'48:20:41.024',-,-0.096,-,42.400,38.000
'48:20:41.032',-,-0.080,-,41.600,39.200
'48:20:41.040',-,-0.056,-,41.600,40.000
'48:20:41.048',-,-0.056,-,41.600,40.400
'48:20:41.056',-,-0.056,-,41.600,39.600
'48:20:41.064',-,-0.040,-,42.400,38.800
'48:20:41.072',-,-0.040,-,43.200,38.800
'48:20:41.080',-,-0.040,-,46.400,39.200
'48:20:41.088',-,-0.040,-,52.800,40.800
'48:20:41.096',-,-0.040,-,61.600,42.800
'48:20:41.104',-,-0.040,-,72.800,45.200
'48:20:41.112',-,-0.040,-,84.800,48.400
'48:20:41.120',-,-0.056,-,96.000,51.600
'48:20:41.128',-,-0.056,-,105.600,54.400
'48:20:41.136',-,-0.056,-,112.800,57.200
'48:20:41.144',-,-0.056,-,118.400,60.000
'48:20:41.152',-,-0.080,-,120.800,62.000
'48:20:41.160',-,-0.080,-,121.600,63.200
'48:20:41.168',-,-0.080,-,120.800,64.000
'48:20:41.176',-,-0.096,-,119.200,64.400
'48:20:41.184',-,-0.080,-,116.800,64.000
'48:20:41.192',-,-0.056,-,113.600,63.200
'48:20:41.200',-,-0.040,-,109.600,62.000
'48:20:41.208',-,-0.016,-,105.600,60.400
'48:20:41.216',-,0.000,-,101.600,58.400
'48:20:41.224',-,0.000,-,96.800,56.000
'48:20:41.232',-,0.016,-,92.000,52.800
'48:20:41.240',-,0.016,-,87.200,50.000
'48:20:41.248',-,0.016,-,82.400,47.600
'48:20:41.256',-,0.040,-,77.600,46.000
'48:20:41.264',-,0.016,-,72.800,45.200
'48:20:41.272',-,0.040,-,68.000,44.400
'48:20:41.280',-,0.040,-,64.000,44.000
'48:20:41.288',-,0.040,-,59.200,43.200
'48:20:41.296',-,0.040,-,56.000,42.800
'48:20:41.304',-,0.040,-,52.800,42.000
'48:20:41.312',-,0.040,-,49.600,41.200
'48:20:41.320',-,0.056,-,47.200,40.800
'48:20:41.328',-,0.056,-,44.800,40.400
'48:20:41.336',-,0.056,-,43.200,40.400
'48:20:41.344',-,0.056,-,42.400,40.400
'48:20:41.352',-,0.056,-,41.600,41.200
'48:20:41.360',-,0.056,-,41.600,42.000
'48:20:41.368',-,0.080,-,41.600,42.800
'48:20:41.376',-,0.096,-,41.600,42.800
'48:20:41.384',-,0.096,-,42.400,42.800
'48:20:41.392',-,0.096,-,43.200,42.400
'48:20:41.400',-,0.096,-,44.000,42.000
'48:20:41.408',-,0.080,-,44.800,41.200
'48:20:41.416',-,0.080,-,44.800,40.000
'48:20:41.424',-,0.056,-,45.600,39.200
'48:20:41.432',-,0.056,-,45.600,38.400
'48:20:41.440',-,0.056,-,45.600,38.000
'48:20:41.448',-,0.056,-,45.600,37.600
'48:20:41.456',-,0.040,-,45.600,37.200
'48:20:41.464',-,0.040,-,45.600,37.200
'48:20:41.472',-,0.040,-,45.600,36.400
'48:20:41.480',-,0.040,-,44.800,35.200
'48:20:41.488',-,0.016,-,44.800,34.000
'48:20:41.496',-,0.016,-,44.000,33.200
'48:20:41.504',-,0.040,-,43.200,32.800
'48:20:41.512',-,0.040,-,42.400,32.400
'48:20:41.520',-,0.016,-,41.600,32.400
'48:20:41.528',-,0.016,-,40.800,32.400
'48:20:41.536',-,0.016,-,40.000,32.400
'48:20:41.544',-,0.080,-,40.000,32.800
'48:20:41.552',-,0.176,-,39.200,32.800
'48:20:41.560',-,0.304,-,38.400,33.200
'48:20:41.568',-,0.448,-,37.600,33.600
'48:20:41.576',-,0.504,-,37.600,34.000
'48:20:41.584',-,0.448,-,36.800,34.400
'48:20:41.592',-,0.240,-,36.800,35.200
'48:20:41.600',-,0.016,-,36.800,35.600
'48:20:41.608',-,-0.096,-,36.800,36.000
'48:20:41.616',-,-0.096,-,36.800,36.800
'48:20:41.624',-,-0.080,-,36.800,38.000
'48:20:41.632',-,-0.056,-,36.800,39.200
'48:20:41.640',-,-0.056,-,36.800,40.000
'48:20:41.648',-,-0.056,-,36.800,39.600
'48:20:41.656',-,-0.040,-,37.600,38.800
'48:20:41.664',-,-0.040,-,37.600,38.400
'48:20:41.672',-,-0.040,-,38.400,38.400
'48:20:41.680',-,-0.040,-,40.800,39.600
'48:20:41.688',-,-0.040,-,44.000,41.600
'48:20:41.696',-,-0.040,-,50.400,44.000
'48:20:41.704',-,-0.040,-,59.200,46.800
'48:20:41.712',-,-0.040,-,69.600,50.000
'48:20:41.720',-,-0.040,-,81.600,53.600
'48:20:41.728',-,-0.040,-,93.600,56.800
'48:20:41.736',-,-0.040,-,103.200,59.600
'48:20:41.744',-,-0.056,-,110.400,62.000
'48:20:41.752',-,-0.056,-,115.200,64.000
'48:20:41.760',-,-0.056,-,118.400,65.200
'48:20:41.768',-,-0.080,-,119.200,66.000
'48:20:41.776',-,-0.080,-,118.400,66.000
'48:20:41.784',-,-0.080,-,116.800,65.600
'48:20:41.792',-,-0.080,-,113.600,64.800
'48:20:41.800',-,-0.056,-,110.400,63.200
'48:20:41.808',-,-0.040,-,107.200,61.600
'48:20:41.816',-,-0.016,-,103.200,59.200
'48:20:41.824',-,-0.016,-,98.400,56.800
'48:20:41.832',-,0.000,-,94.400,54.000
'48:20:41.840',-,0.000,-,89.600,51.200
'48:20:41.848',-,0.016,-,84.800,49.200
'48:20:41.856',-,0.016,-,79.200,48.000
'48:20:41.864',-,0.016,-,74.400,47.200
'48:20:41.872',-,0.040,-,69.600,46.400
'48:20:41.880',-,0.040,-,64.800,45.600
'48:20:41.888',-,0.056,-,60.800,44.800
'48:20:41.896',-,0.056,-,56.800,44.000
'48:20:41.904',-,0.080,-,53.600,43.200
'48:20:41.912',-,0.096,-,50.400,42.400
'48:20:41.920',-,0.096,-,47.200,42.000
'48:20:41.928',-,0.080,-,44.800,41.600
'48:20:41.936',-,0.080,-,43.200,42.000
'48:20:41.944',-,0.056,-,41.600,42.400
'48:20:41.952',-,0.056,-,41.600,43.200
'48:20:41.960',-,0.056,-,40.800,43.600
'48:20:41.968',-,0.056,-,40.800,44.000
'48:20:41.976',-,0.056,-,41.600,44.000
'48:20:41.984',-,0.040,-,41.600,44.000
'48:20:41.992',-,0.040,-,42.400,44.000
'48:20:42.000',-,0.040,-,42.400,42.800
'48:20:42.008',-,0.040,-,43.200,41.600
'48:20:42.016',-,0.040,-,44.000,40.400
'48:20:42.024',-,0.040,-,44.000,39.200
'48:20:42.032',-,0.040,-,44.800,38.000
'48:20:42.040',-,0.040,-,44.800,36.800
'48:20:42.048',-,0.040,-,44.800,35.600
'48:20:42.056',-,0.016,-,44.800,34.400
'48:20:42.064',-,0.016,-,44.000,33.200
'48:20:42.072',-,0.056,-,44.000,32.400
'48:20:42.080',-,0.120,-,44.000,31.600
'48:20:42.088',-,0.240,-,43.200,30.800
'48:20:42.096',-,0.384,-,42.400,30.400
'48:20:42.104',-,0.488,-,41.600,30.400
'48:20:42.112',-,0.504,-,41.600,30.000
'48:20:42.120',-,0.360,-,40.800,30.000
'48:20:42.128',-,0.136,-,40.000,30.000
'48:20:42.136',-,-0.056,-,40.000,30.000
'48:20:42.144',-,-0.120,-,39.200,30.800
'48:20:42.152',-,-0.096,-,38.400,31.600
'48:20:42.160',-,-0.080,-,37.600,32.400
'48:20:42.168',-,-0.056,-,37.600,33.200
'48:20:42.176',-,-0.056,-,36.800,32.800
