'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:32:03.120',-0.104,0.231,-,-,-,-,54.400
'14:32:03.128',-0.096,0.231,-,-,-,-,59.200
'14:32:03.136',-0.112,0.240,-,-,-,-,63.200
'14:32:03.144',-0.112,0.248,-,-,-,-,68.000
'14:32:03.152',-0.128,0.248,-,-,-,-,71.200
'14:32:03.160',-0.128,0.248,-,-,-,-,74.400
'14:32:03.168',-0.144,0.248,-,-,-,-,76.800
'14:32:03.176',-0.128,0.240,-,-,-,-,79.200
'14:32:03.184',-0.152,0.231,-,-,-,-,80.000
'14:32:03.192',-0.136,0.215,-,-,-,-,80.000
'14:32:03.200',-0.144,0.207,-,-,-,-,80.000
'14:32:03.208',-0.128,0.190,-,-,-,-,78.400
'14:32:03.216',-0.136,0.165,-,-,-,-,77.600
'14:32:03.224',-0.128,0.149,-,-,-,-,76.000
'14:32:03.232',-0.112,0.132,-,-,-,-,74.400
'14:32:03.240',-0.096,0.116,-,-,-,-,72.800
'14:32:03.248',-0.096,0.099,-,-,-,-,70.400
'14:32:03.256',-0.088,0.066,-,-,-,-,68.800
'14:32:03.264',-0.072,0.058,-,-,-,-,66.400
'14:32:03.272',-0.064,0.050,-,-,-,-,64.800
'14:32:03.280',-0.056,0.033,-,-,-,-,62.400
'14:32:03.288',-0.064,0.017,-,-,-,-,61.600
'14:32:03.296',-0.032,0.017,-,-,-,-,60.800
'14:32:03.304',-0.040,0.008,-,-,-,-,61.600
'14:32:03.312',-0.016,0.000,-,-,-,-,62.400
'14:32:03.320',-0.024,-0.017,-,-,-,-,63.200
'14:32:03.328',-0.008,-0.025,-,-,-,-,63.200
'14:32:03.336',-0.024,-0.041,-,-,-,-,62.400
'14:32:03.344',-0.008,-0.058,-,-,-,-,61.600
'14:32:03.352',-0.008,-0.058,-,-,-,-,61.600
'14:32:03.360',0.000,-0.058,-,-,-,-,60.800
'14:32:03.368',-0.008,-0.058,-,-,-,-,60.800
'14:32:03.376',0.000,-0.066,-,-,-,-,60.000
'14:32:03.384',-0.016,-0.074,-,-,-,-,60.000
'14:32:03.392',0.000,-0.066,-,-,-,-,59.200
'14:32:03.400',0.000,-0.074,-,-,-,-,59.200
'14:32:03.408',-0.008,-0.066,-,-,-,-,59.200
'14:32:03.416',0.000,-0.066,-,-,-,-,58.400
'14:32:03.424',-0.008,-0.058,-,-,-,-,58.400
'14:32:03.432',0.000,-0.058,-,-,-,-,57.600
'14:32:03.440',-0.008,-0.066,-,-,-,-,57.600
'14:32:03.448',0.000,-0.058,-,-,-,-,56.800
'14:32:03.456',-0.008,-0.058,-,-,-,-,56.800
'14:32:03.464',0.000,-0.050,-,-,-,-,56.800
'14:32:03.472',0.000,-0.041,-,-,-,-,56.800
'14:32:03.480',0.000,-0.050,-,-,-,-,56.000
'14:32:03.488',0.000,-0.033,-,-,-,-,56.000
'14:32:03.496',0.000,-0.033,-,-,-,-,56.000
'14:32:03.504',0.000,-0.033,-,-,-,-,56.000
'14:32:03.512',0.000,-0.025,-,-,-,-,56.000
'14:32:03.520',0.000,-0.025,-,-,-,-,55.200
'14:32:03.528',0.000,-0.025,-,-,-,-,55.200
'14:32:03.536',0.000,-0.025,-,-,-,-,55.200
'14:32:03.544',0.000,-0.025,-,-,-,-,54.400
'14:32:03.552',0.000,-0.017,-,-,-,-,54.400
'14:32:03.560',0.008,0.000,-,-,-,-,54.400
'14:32:03.568',0.016,0.008,-,-,-,-,53.600
'14:32:03.576',0.040,0.017,-,-,-,-,53.600
'14:32:03.584',0.056,0.025,-,-,-,-,53.600
'14:32:03.592',0.088,0.050,-,-,-,-,53.600
'14:32:03.600',0.088,0.066,-,-,-,-,53.600
'14:32:03.608',0.104,0.050,-,-,-,-,52.800
'14:32:03.616',0.104,0.041,-,-,-,-,52.800
'14:32:03.624',0.144,0.074,-,-,-,-,52.800
'14:32:03.632',0.168,0.116,-,-,-,-,52.800
'14:32:03.640',0.208,0.165,-,-,-,-,52.000
'14:32:03.648',0.208,0.231,-,-,-,-,52.000
'14:32:03.656',0.160,0.215,-,-,-,-,52.000
'14:32:03.664',0.120,0.000,-,-,-,-,51.200
'14:32:03.672',0.144,0.248,-,-,-,-,51.200
'14:32:03.680',0.088,0.165,-,-,-,-,51.200
'14:32:03.688',0.040,0.132,-,-,-,-,51.200
'14:32:03.696',0.000,0.066,-,-,-,-,51.200
'14:32:03.704',-0.024,0.033,-,-,-,-,51.200
'14:32:03.712',-0.016,0.008,-,-,-,-,51.200
'14:32:03.720',-0.056,-0.008,-,-,-,-,51.200
'14:32:03.728',-0.064,-0.025,-,-,-,-,51.200
'14:32:03.736',-0.072,-0.041,-,-,-,-,52.800
'14:32:03.744',-0.072,-0.041,-,-,-,-,55.200
'14:32:03.752',-0.072,-0.050,-,-,-,-,60.000
'14:32:03.760',-0.072,-0.041,-,-,-,-,67.200
'14:32:03.768',-0.088,-0.050,-,-,-,-,74.400
'14:32:03.776',-0.088,-0.058,-,-,-,-,79.200
'14:32:03.784',-0.096,-0.050,-,-,-,-,81.600
'14:32:03.792',-0.096,-0.041,-,-,-,-,81.600
'14:32:03.800',-0.128,-0.058,-,-,-,-,81.600
'14:32:03.808',-0.128,-0.058,-,-,-,-,80.800
'14:32:03.816',-0.136,-0.066,-,-,-,-,79.200
'14:32:03.824',-0.128,-0.091,-,-,-,-,76.800
'14:32:03.832',-0.136,-0.107,-,-,-,-,75.200
'14:32:03.840',-0.128,-0.132,-,-,-,-,72.800
'14:32:03.848',-0.128,-0.149,-,-,-,-,71.200
'14:32:03.856',-0.128,-0.165,-,-,-,-,68.800
'14:32:03.864',-0.104,-0.182,-,-,-,-,66.400
'14:32:03.872',-0.088,-0.182,-,-,-,-,64.800
'14:32:03.880',-0.072,-0.157,-,-,-,-,62.400
'14:32:03.888',-0.072,-0.157,-,-,-,-,61.600
'14:32:03.896',-0.048,-0.149,-,-,-,-,61.600
'14:32:03.904',-0.040,-0.157,-,-,-,-,62.400
'14:32:03.912',-0.024,-0.140,-,-,-,-,63.200
'14:32:03.920',-0.040,-0.124,-,-,-,-,64.000
'14:32:03.928',-0.016,-0.116,-,-,-,-,63.200
'14:32:03.936',-0.024,-0.107,-,-,-,-,62.400
'14:32:03.944',-0.008,-0.099,-,-,-,-,60.800
'14:32:03.952',-0.024,-0.091,-,-,-,-,60.000
'14:32:03.960',-0.008,-0.074,-,-,-,-,59.200
'14:32:03.968',-0.016,-0.091,-,-,-,-,58.400
'14:32:03.976',-0.008,-0.066,-,-,-,-,58.400
'14:32:03.984',-0.016,-0.058,-,-,-,-,58.400
'14:32:03.992',-0.008,-0.058,-,-,-,-,57.600
'14:32:04.000',-0.016,-0.050,-,-,-,-,57.600
'14:32:04.008',0.000,-0.041,-,-,-,-,57.600
'14:32:04.016',-0.008,-0.033,-,-,-,-,56.800
'14:32:04.024',0.000,-0.025,-,-,-,-,56.800
'14:32:04.032',0.000,-0.033,-,-,-,-,56.800
'14:32:04.040',-0.008,-0.017,-,-,-,-,56.800
'14:32:04.048',0.000,-0.017,-,-,-,-,56.800
'14:32:04.056',0.000,-0.017,-,-,-,-,56.800
'14:32:04.064',0.000,-0.017,-,-,-,-,56.800
'14:32:04.072',0.000,0.000,-,-,-,-,56.000
'14:32:04.080',0.000,0.017,-,-,-,-,56.000
'14:32:04.088',0.016,0.025,-,-,-,-,55.200
'14:32:04.096',0.040,0.033,-,-,-,-,55.200
'14:32:04.104',0.056,0.050,-,-,-,-,55.200
'14:32:04.112',0.088,0.066,-,-,-,-,55.200
'14:32:04.120',0.088,0.099,-,-,-,-,55.200
'14:32:04.128',0.104,0.091,-,-,-,-,55.200
'14:32:04.136',0.120,0.074,-,-,-,-,55.200
'14:32:04.144',0.144,0.116,-,-,-,-,54.400
'14:32:04.152',0.160,0.132,-,-,-,-,54.400
'14:32:04.160',0.208,0.182,-,-,-,-,54.400
'14:32:04.168',0.208,0.248,-,-,-,-,53.600
'14:32:04.176',0.176,0.289,-,-,-,-,53.600
'14:32:04.184',0.160,0.314,-,-,-,-,53.600
'14:32:04.192',0.168,0.331,-,-,-,-,53.600
'14:32:04.200',0.088,0.256,-,-,-,-,52.800
'14:32:04.208',0.064,0.215,-,-,-,-,52.800
'14:32:04.216',0.016,0.165,-,-,-,-,52.800
'14:32:04.224',0.000,0.099,-,-,-,-,52.800
'14:32:04.232',-0.024,0.041,-,-,-,-,52.800
'14:32:04.240',-0.024,0.008,-,-,-,-,52.800
'14:32:04.248',-0.056,-0.017,-,-,-,-,52.800
'14:32:04.256',-0.064,-0.033,-,-,-,-,52.800
'14:32:04.264',-0.072,-0.041,-,-,-,-,54.400
'14:32:04.272',-0.072,-0.050,-,-,-,-,57.600
'14:32:04.280',-0.072,-0.050,-,-,-,-,63.200
'14:32:04.288',-0.088,-0.058,-,-,-,-,69.600
'14:32:04.296',-0.088,-0.050,-,-,-,-,75.200
'14:32:04.304',-0.104,-0.066,-,-,-,-,79.200
'14:32:04.312',-0.096,-0.058,-,-,-,-,80.000
'14:32:04.320',-0.128,-0.074,-,-,-,-,80.000
'14:32:04.328',-0.128,-0.066,-,-,-,-,80.000
'14:32:04.336',-0.144,-0.099,-,-,-,-,78.400
'14:32:04.344',-0.144,-0.107,-,-,-,-,76.800
'14:32:04.352',-0.144,-0.116,-,-,-,-,74.400
'14:32:04.360',-0.136,-0.132,-,-,-,-,72.000
'14:32:04.368',-0.136,-0.140,-,-,-,-,69.600
'14:32:04.376',-0.128,-0.149,-,-,-,-,68.000
'14:32:04.384',-0.104,-0.165,-,-,-,-,64.800
'14:32:04.392',-0.088,-0.182,-,-,-,-,62.400
'14:32:04.400',-0.088,-0.157,-,-,-,-,60.800
'14:32:04.408',-0.056,-0.140,-,-,-,-,60.000
'14:32:04.416',-0.048,-0.140,-,-,-,-,60.000
'14:32:04.424',-0.040,-0.140,-,-,-,-,60.800
'14:32:04.432',-0.032,-0.132,-,-,-,-,62.400
'14:32:04.440',-0.016,-0.116,-,-,-,-,63.200
'14:32:04.448',-0.008,-0.099,-,-,-,-,62.400
'14:32:04.456',-0.016,-0.099,-,-,-,-,61.600
'14:32:04.464',0.000,-0.091,-,-,-,-,60.800
'14:32:04.472',-0.008,-0.074,-,-,-,-,60.000
'14:32:04.480',0.000,-0.066,-,-,-,-,59.200
'14:32:04.488',-0.008,-0.058,-,-,-,-,58.400
'14:32:04.496',0.000,-0.058,-,-,-,-,57.600
'14:32:04.504',-0.008,-0.050,-,-,-,-,57.600
'14:32:04.512',0.000,-0.041,-,-,-,-,57.600
'14:32:04.520',-0.008,-0.033,-,-,-,-,56.800
'14:32:04.528',0.000,-0.025,-,-,-,-,56.800
'14:32:04.536',0.000,-0.017,-,-,-,-,56.800
'14:32:04.544',0.008,-0.025,-,-,-,-,56.800
'14:32:04.552',0.000,-0.017,-,-,-,-,56.800
'14:32:04.560',0.024,-0.008,-,-,-,-,56.800
'14:32:04.568',0.000,-0.017,-,-,-,-,56.800
'14:32:04.576',0.016,0.000,-,-,-,-,56.800
'14:32:04.584',0.000,-0.008,-,-,-,-,56.800
'14:32:04.592',0.016,0.000,-,-,-,-,56.000
'14:32:04.600',0.000,0.000,-,-,-,-,56.000
'14:32:04.608',0.016,0.017,-,-,-,-,56.000
'14:32:04.616',0.008,0.025,-,-,-,-,56.000
'14:32:04.624',0.048,0.041,-,-,-,-,55.200
'14:32:04.632',0.056,0.050,-,-,-,-,55.200
'14:32:04.640',0.088,0.066,-,-,-,-,55.200
'14:32:04.648',0.104,0.099,-,-,-,-,54.400
'14:32:04.656',0.120,0.099,-,-,-,-,54.400
'14:32:04.664',0.120,0.074,-,-,-,-,54.400
'14:32:04.672',0.144,0.116,-,-,-,-,54.400
'14:32:04.680',0.168,0.132,-,-,-,-,54.400
'14:32:04.688',0.200,0.165,-,-,-,-,53.600
'14:32:04.696',0.224,0.248,-,-,-,-,53.600
'14:32:04.704',0.192,0.289,-,-,-,-,53.600
'14:32:04.712',0.176,0.281,-,-,-,-,52.800
'14:32:04.720',0.152,0.322,-,-,-,-,52.800
'14:32:04.728',0.120,0.256,-,-,-,-,52.800
'14:32:04.736',0.080,0.231,-,-,-,-,52.800
'14:32:04.744',0.040,0.165,-,-,-,-,52.800
'14:32:04.752',0.000,0.116,-,-,-,-,52.800
'14:32:04.760',0.000,0.050,-,-,-,-,52.800
'14:32:04.768',-0.016,0.017,-,-,-,-,52.800
'14:32:04.776',-0.032,-0.017,-,-,-,-,52.800
'14:32:04.784',-0.048,-0.025,-,-,-,-,53.600
'14:32:04.792',-0.056,-0.033,-,-,-,-,56.000
'14:32:04.800',-0.064,-0.050,-,-,-,-,60.000
'14:32:04.808',-0.056,-0.041,-,-,-,-,66.400
'14:32:04.816',-0.072,-0.050,-,-,-,-,73.600
'14:32:04.824',-0.072,-0.058,-,-,-,-,79.200
'14:32:04.832',-0.088,-0.058,-,-,-,-,82.400
'14:32:04.840',-0.088,-0.058,-,-,-,-,83.200
'14:32:04.848',-0.104,-0.066,-,-,-,-,83.200
'14:32:04.856',-0.112,-0.058,-,-,-,-,82.400
'14:32:04.864',-0.128,-0.099,-,-,-,-,81.600
'14:32:04.872',-0.128,-0.099,-,-,-,-,79.200
'14:32:04.880',-0.128,-0.116,-,-,-,-,76.800
'14:32:04.888',-0.128,-0.132,-,-,-,-,74.400
'14:32:04.896',-0.104,-0.140,-,-,-,-,72.000
'14:32:04.904',-0.112,-0.157,-,-,-,-,69.600
'14:32:04.912',-0.088,-0.182,-,-,-,-,67.200
'14:32:04.920',-0.072,-0.165,-,-,-,-,64.800
'14:32:04.928',-0.056,-0.182,-,-,-,-,63.200
'14:32:04.936',-0.040,-0.157,-,-,-,-,62.400
'14:32:04.944',-0.024,-0.149,-,-,-,-,62.400
'14:32:04.952',-0.032,-0.140,-,-,-,-,63.200
'14:32:04.960',-0.016,-0.140,-,-,-,-,64.800
'14:32:04.968',-0.008,-0.132,-,-,-,-,64.800
'14:32:04.976',0.000,-0.116,-,-,-,-,64.800
'14:32:04.984',-0.008,-0.107,-,-,-,-,64.000
'14:32:04.992',0.000,-0.099,-,-,-,-,63.200
'14:32:05.000',0.000,-0.099,-,-,-,-,61.600
'14:32:05.008',0.000,-0.074,-,-,-,-,60.800
'14:32:05.016',-0.008,-0.066,-,-,-,-,60.000
'14:32:05.024',0.000,-0.058,-,-,-,-,60.000
'14:32:05.032',0.000,-0.058,-,-,-,-,59.200
'14:32:05.040',0.000,-0.050,-,-,-,-,59.200
'14:32:05.048',0.000,-0.041,-,-,-,-,59.200
'14:32:05.056',0.008,-0.033,-,-,-,-,58.400
'14:32:05.064',0.000,-0.025,-,-,-,-,58.400
'14:32:05.072',0.008,-0.017,-,-,-,-,58.400
'14:32:05.080',0.000,-0.017,-,-,-,-,58.400
'14:32:05.088',0.016,-0.017,-,-,-,-,58.400
'14:32:05.096',0.008,-0.008,-,-,-,-,58.400
'14:32:05.104',0.016,-0.017,-,-,-,-,57.600
'14:32:05.112',0.008,0.000,-,-,-,-,57.600
'14:32:05.120',0.000,-0.008,-,-,-,-,57.600
'14:32:05.128',0.016,-0.017,-,-,-,-,56.800
'14:32:05.136',0.008,0.000,-,-,-,-,56.800
'14:32:05.144',0.024,0.017,-,-,-,-,56.800
'14:32:05.152',0.016,0.025,-,-,-,-,56.800
'14:32:05.160',0.056,0.041,-,-,-,-,56.800
'14:32:05.168',0.064,0.050,-,-,-,-,56.800
'14:32:05.176',0.104,0.066,-,-,-,-,56.000
'14:32:05.184',0.088,0.091,-,-,-,-,56.000
'14:32:05.192',0.120,0.074,-,-,-,-,56.000
'14:32:05.200',0.120,0.091,-,-,-,-,56.000
'14:32:05.208',0.144,0.116,-,-,-,-,56.000
'14:32:05.216',0.168,0.149,-,-,-,-,55.200
'14:32:05.224',0.208,0.215,-,-,-,-,55.200
'14:32:05.232',0.208,0.273,-,-,-,-,54.400
'14:32:05.240',0.168,0.289,-,-,-,-,54.400
'14:32:05.248',0.176,0.314,-,-,-,-,54.400
'14:32:05.256',0.128,0.322,-,-,-,-,53.600
'14:32:05.264',0.088,0.231,-,-,-,-,53.600
'14:32:05.272',0.056,0.190,-,-,-,-,53.600
'14:32:05.280',0.008,0.132,-,-,-,-,53.600
'14:32:05.288',0.000,0.050,-,-,-,-,53.600
'14:32:05.296',-0.008,0.017,-,-,-,-,53.600
'14:32:05.304',-0.024,-0.017,-,-,-,-,53.600
'14:32:05.312',-0.032,-0.041,-,-,-,-,53.600
'14:32:05.320',-0.048,-0.058,-,-,-,-,55.200
'14:32:05.328',-0.040,-0.058,-,-,-,-,57.600
'14:32:05.336',-0.064,-0.066,-,-,-,-,63.200
'14:32:05.344',-0.056,-0.058,-,-,-,-,69.600
'14:32:05.352',-0.072,-0.066,-,-,-,-,76.800
'14:32:05.360',-0.072,-0.074,-,-,-,-,81.600
'14:32:05.368',-0.088,-0.091,-,-,-,-,83.200
'14:32:05.376',-0.088,-0.074,-,-,-,-,84.000
'14:32:05.384',-0.104,-0.091,-,-,-,-,84.000
'14:32:05.392',-0.096,-0.099,-,-,-,-,82.400
'14:32:05.400',-0.112,-0.116,-,-,-,-,80.800
'14:32:05.408',-0.128,-0.124,-,-,-,-,78.400
'14:32:05.416',-0.104,-0.140,-,-,-,-,76.000
'14:32:05.424',-0.096,-0.149,-,-,-,-,73.600
'14:32:05.432',-0.104,-0.165,-,-,-,-,71.200
'14:32:05.440',-0.088,-0.182,-,-,-,-,68.800
'14:32:05.448',-0.072,-0.182,-,-,-,-,66.400
'14:32:05.456',-0.056,-0.190,-,-,-,-,64.000
'14:32:05.464',-0.048,-0.182,-,-,-,-,63.200
'14:32:05.472',-0.032,-0.165,-,-,-,-,62.400
'14:32:05.480',-0.032,-0.165,-,-,-,-,63.200
'14:32:05.488',-0.024,-0.157,-,-,-,-,64.800
'14:32:05.496',-0.008,-0.140,-,-,-,-,65.600
'14:32:05.504',-0.016,-0.132,-,-,-,-,65.600
'14:32:05.512',0.000,-0.124,-,-,-,-,64.800
'14:32:05.520',-0.008,-0.116,-,-,-,-,64.000
'14:32:05.528',0.000,-0.099,-,-,-,-,63.200
'14:32:05.536',-0.008,-0.099,-,-,-,-,61.600
'14:32:05.544',0.000,-0.091,-,-,-,-,61.600
'14:32:05.552',-0.008,-0.074,-,-,-,-,60.800
'14:32:05.560',0.000,-0.066,-,-,-,-,60.000
'14:32:05.568',0.000,-0.058,-,-,-,-,60.000
'14:32:05.576',0.000,-0.058,-,-,-,-,60.000
'14:32:05.584',0.000,-0.050,-,-,-,-,59.200
'14:32:05.592',0.000,-0.041,-,-,-,-,59.200
'14:32:05.600',0.000,-0.033,-,-,-,-,59.200
'14:32:05.608',0.016,-0.025,-,-,-,-,59.200
'14:32:05.616',0.008,-0.017,-,-,-,-,59.200
'14:32:05.624',0.000,-0.025,-,-,-,-,58.400
'14:32:05.632',0.008,-0.017,-,-,-,-,58.400
'14:32:05.640',0.000,-0.017,-,-,-,-,58.400
'14:32:05.648',0.016,-0.017,-,-,-,-,57.600
'14:32:05.656',0.008,-0.008,-,-,-,-,57.600
'14:32:05.664',0.016,-0.008,-,-,-,-,57.600
'14:32:05.672',0.000,-0.008,-,-,-,-,57.600
'14:32:05.680',0.016,0.000,-,-,-,-,56.800
'14:32:05.688',0.008,-0.008,-,-,-,-,56.800
'14:32:05.696',0.016,0.000,-,-,-,-,56.800
'14:32:05.704',0.008,-0.008,-,-,-,-,56.800
'14:32:05.712',0.016,0.000,-,-,-,-,56.800
'14:32:05.720',0.016,-0.008,-,-,-,-,56.000
'14:32:05.728',0.016,0.000,-,-,-,-,56.000
'14:32:05.736',0.008,0.000,-,-,-,-,56.000
'14:32:05.744',0.016,0.000,-,-,-,-,56.000
'14:32:05.752',0.008,0.000,-,-,-,-,55.200
'14:32:05.760',0.016,0.000,-,-,-,-,55.200
'14:32:05.768',0.008,0.000,-,-,-,-,55.200
'14:32:05.776',0.024,0.000,-,-,-,-,54.400
'14:32:05.784',0.008,0.000,-,-,-,-,54.400
'14:32:05.792',0.016,0.000,-,-,-,-,54.400
'14:32:05.800',0.000,0.000,-,-,-,-,53.600
'14:32:05.808',0.016,0.000,-,-,-,-,53.600
'14:32:05.816',0.000,0.000,-,-,-,-,53.600
'14:32:05.824',0.016,0.000,-,-,-,-,53.600
'14:32:05.832',0.008,0.000,-,-,-,-,52.800
'14:32:05.840',0.000,0.000,-,-,-,-,52.800
'14:32:05.848',0.016,0.000,-,-,-,-,52.800
'14:32:05.856',0.008,0.000,-,-,-,-,52.000
'14:32:05.864',0.016,0.008,-,-,-,-,52.000
'14:32:05.872',0.000,0.000,-,-,-,-,52.000
'14:32:05.880',0.016,0.000,-,-,-,-,51.200
'14:32:05.888',0.000,0.000,-,-,-,-,51.200
'14:32:05.896',0.008,0.008,-,-,-,-,51.200
'14:32:05.904',0.000,0.017,-,-,-,-,51.200
'14:32:05.912',0.016,0.025,-,-,-,-,51.200
'14:32:05.920',0.000,0.017,-,-,-,-,50.400
'14:32:05.928',0.000,0.033,-,-,-,-,50.400
'14:32:05.936',0.000,0.033,-,-,-,-,50.400
'14:32:05.944',0.008,0.041,-,-,-,-,50.400
'14:32:05.952',0.000,0.033,-,-,-,-,49.600
'14:32:05.960',0.008,0.025,-,-,-,-,49.600
'14:32:05.968',0.000,0.017,-,-,-,-,49.600
'14:32:05.976',0.008,0.017,-,-,-,-,49.600
'14:32:05.984',0.008,0.008,-,-,-,-,49.600
'14:32:05.992',0.016,0.008,-,-,-,-,49.600
'14:32:06.000',0.000,0.000,-,-,-,-,49.600
'14:32:06.008',0.008,0.000,-,-,-,-,48.800
'14:32:06.016',0.000,-0.008,-,-,-,-,48.800
'14:32:06.024',0.008,-0.008,-,-,-,-,48.800
'14:32:06.032',0.000,-0.008,-,-,-,-,48.800
'14:32:06.040',-0.048,-0.223,-,-,-,-,48.800
'14:32:06.048',0.000,-0.008,-,-,-,-,48.800
'14:32:06.056',0.000,0.017,-,-,-,-,48.000
'14:32:06.064',0.008,0.025,-,-,-,-,48.000
'14:32:06.072',0.000,-0.008,-,-,-,-,48.000
'14:32:06.080',0.024,-0.050,-,-,-,-,47.200
'14:32:06.088',0.032,-0.107,-,-,-,-,47.200
'14:32:06.096',0.032,-0.157,-,-,-,-,47.200
'14:32:06.104',0.048,-0.215,-,-,-,-,47.200
'14:32:06.112',0.080,-0.231,-,-,-,-,47.200
'14:32:06.120',0.104,-0.256,-,-,-,-,47.200
'14:32:06.128',0.120,-0.273,-,-,-,-,46.400
'14:32:06.136',0.144,-0.231,-,-,-,-,46.400
'14:32:06.144',0.168,-0.132,-,-,-,-,46.400
'14:32:06.152',0.176,-0.033,-,-,-,-,46.400
'14:32:06.160',0.192,0.008,-,-,-,-,46.400
'14:32:06.168',0.128,-0.008,-,-,-,-,47.200
'14:32:06.176',0.104,-0.041,-,-,-,-,47.200
'14:32:06.184',0.064,-0.050,-,-,-,-,47.200
'14:32:06.192',0.064,-0.025,-,-,-,-,47.200
'14:32:06.200',0.056,0.008,-,-,-,-,47.200
'14:32:06.208',0.064,0.025,-,-,-,-,46.400
'14:32:06.216',0.040,0.050,-,-,-,-,46.400
'14:32:06.224',0.024,0.066,-,-,-,-,46.400
'14:32:06.232',-0.016,0.116,-,-,-,-,46.400
'14:32:06.240',-0.040,0.140,-,-,-,-,47.200
'14:32:06.248',-0.072,0.198,-,-,-,-,48.800
'14:32:06.256',-0.088,0.215,-,-,-,-,51.200
'14:32:06.264',-0.096,0.215,-,-,-,-,55.200
'14:32:06.272',-0.096,0.231,-,-,-,-,60.000
'14:32:06.280',-0.112,0.231,-,-,-,-,65.600
'14:32:06.288',-0.104,0.240,-,-,-,-,70.400
'14:32:06.296',-0.128,0.248,-,-,-,-,75.200
'14:32:06.304',-0.128,0.240,-,-,-,-,78.400
'14:32:06.312',-0.128,0.248,-,-,-,-,81.600
'14:32:06.320',-0.144,0.240,-,-,-,-,84.000
'14:32:06.328',-0.128,0.231,-,-,-,-,85.600
'14:32:06.336',-0.144,0.231,-,-,-,-,85.600
'14:32:06.344',-0.136,0.215,-,-,-,-,85.600
'14:32:06.352',-0.144,0.207,-,-,-,-,84.000
'14:32:06.360',-0.128,0.190,-,-,-,-,83.200
'14:32:06.368',-0.136,0.165,-,-,-,-,81.600
'14:32:06.376',-0.112,0.157,-,-,-,-,80.000
'14:32:06.384',-0.128,0.132,-,-,-,-,78.400
'14:32:06.392',-0.096,0.116,-,-,-,-,76.000
'14:32:06.400',-0.104,0.099,-,-,-,-,74.400
'14:32:06.408',-0.072,0.074,-,-,-,-,72.000
'14:32:06.416',-0.088,0.050,-,-,-,-,70.400
'14:32:06.424',-0.064,0.041,-,-,-,-,68.000
'14:32:06.432',-0.056,0.033,-,-,-,-,66.400
'14:32:06.440',-0.048,0.025,-,-,-,-,65.600
'14:32:06.448',-0.040,0.017,-,-,-,-,65.600
'14:32:06.456',-0.056,0.008,-,-,-,-,65.600
'14:32:06.464',-0.032,0.017,-,-,-,-,66.400
'14:32:06.472',-0.040,0.000,-,-,-,-,66.400
'14:32:06.480',-0.024,-0.008,-,-,-,-,65.600
'14:32:06.488',-0.032,-0.017,-,-,-,-,64.800
'14:32:06.496',-0.016,-0.025,-,-,-,-,64.800
'14:32:06.504',-0.024,-0.041,-,-,-,-,64.000
'14:32:06.512',-0.008,-0.050,-,-,-,-,63.200
'14:32:06.520',-0.016,-0.050,-,-,-,-,62.400
'14:32:06.528',0.000,-0.050,-,-,-,-,62.400
'14:32:06.536',-0.016,-0.058,-,-,-,-,62.400
'14:32:06.544',0.000,-0.058,-,-,-,-,61.600
'14:32:06.552',-0.008,-0.058,-,-,-,-,61.600
'14:32:06.560',-0.008,-0.058,-,-,-,-,61.600
'14:32:06.568',-0.016,-0.058,-,-,-,-,61.600
'14:32:06.576',0.000,-0.058,-,-,-,-,60.800
'14:32:06.584',-0.008,-0.058,-,-,-,-,60.800
'14:32:06.592',0.000,-0.050,-,-,-,-,60.000
'14:32:06.600',-0.008,-0.050,-,-,-,-,60.000
'14:32:06.608',0.000,-0.058,-,-,-,-,59.200
'14:32:06.616',-0.008,-0.041,-,-,-,-,59.200
'14:32:06.624',0.000,-0.050,-,-,-,-,58.400
'14:32:06.632',0.000,-0.033,-,-,-,-,58.400
'14:32:06.640',-0.008,-0.041,-,-,-,-,58.400
'14:32:06.648',0.000,-0.025,-,-,-,-,58.400
'14:32:06.656',-0.008,-0.033,-,-,-,-,57.600
'14:32:06.664',0.000,-0.017,-,-,-,-,57.600
'14:32:06.672',0.000,-0.025,-,-,-,-,57.600
'14:32:06.680',0.000,-0.017,-,-,-,-,56.800
'14:32:06.688',0.000,-0.017,-,-,-,-,56.800
'14:32:06.696',0.000,-0.017,-,-,-,-,56.800
'14:32:06.704',-0.008,-0.017,-,-,-,-,56.800
'14:32:06.712',0.000,-0.017,-,-,-,-,56.000
'14:32:06.720',-0.008,0.000,-,-,-,-,56.000
'14:32:06.728',0.008,0.017,-,-,-,-,56.000
'14:32:06.736',0.032,0.025,-,-,-,-,55.200
'14:32:06.744',0.048,0.033,-,-,-,-,55.200
'14:32:06.752',0.080,0.050,-,-,-,-,55.200
'14:32:06.760',0.088,0.091,-,-,-,-,54.400
'14:32:06.768',0.088,0.066,-,-,-,-,54.400
'14:32:06.776',0.104,0.058,-,-,-,-,54.400
'14:32:06.784',0.128,0.099,-,-,-,-,54.400
'14:32:06.792',0.160,0.124,-,-,-,-,54.400
'14:32:06.800',0.192,0.157,-,-,-,-,53.600
'14:32:06.808',0.208,0.231,-,-,-,-,53.600
'14:32:06.816',0.120,0.025,-,-,-,-,53.600
'14:32:06.824',0.160,0.273,-,-,-,-,52.800
'14:32:06.832',0.128,0.289,-,-,-,-,52.800
