'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'15:01:48.120',-0.008,-0.017,-,-,-,-,48.000
'15:01:48.128',0.000,-0.017,-,-,-,-,48.000
'15:01:48.136',-0.056,-0.223,-,-,-,-,48.000
'15:01:48.144',0.000,-0.017,-,-,-,-,48.000
'15:01:48.152',0.000,0.017,-,-,-,-,47.200
'15:01:48.160',0.024,0.033,-,-,-,-,47.200
'15:01:48.168',0.032,-0.008,-,-,-,-,47.200
'15:01:48.176',0.056,-0.058,-,-,-,-,47.200
'15:01:48.184',0.048,-0.132,-,-,-,-,47.200
'15:01:48.192',0.056,-0.198,-,-,-,-,47.200
'15:01:48.200',0.064,-0.248,-,-,-,-,46.400
'15:01:48.208',0.088,-0.240,-,-,-,-,46.400
'15:01:48.216',0.104,-0.256,-,-,-,-,46.400
'15:01:48.224',0.128,-0.256,-,-,-,-,46.400
'15:01:48.232',0.152,-0.248,-,-,-,-,46.400
'15:01:48.240',0.176,-0.165,-,-,-,-,46.400
'15:01:48.248',0.184,-0.058,-,-,-,-,45.600
'15:01:48.256',0.192,0.000,-,-,-,-,45.600
'15:01:48.264',0.168,0.008,-,-,-,-,45.600
'15:01:48.272',0.120,-0.025,-,-,-,-,45.600
'15:01:48.280',0.088,-0.017,-,-,-,-,45.600
'15:01:48.288',0.056,-0.017,-,-,-,-,45.600
'15:01:48.296',0.064,0.008,-,-,-,-,45.600
'15:01:48.304',0.064,0.041,-,-,-,-,45.600
'15:01:48.312',0.064,0.058,-,-,-,-,45.600
'15:01:48.320',0.040,0.074,-,-,-,-,44.800
'15:01:48.328',0.000,0.116,-,-,-,-,44.800
'15:01:48.336',-0.032,0.149,-,-,-,-,44.800
'15:01:48.344',-0.064,0.198,-,-,-,-,44.800
'15:01:48.352',-0.088,0.231,-,-,-,-,45.600
'15:01:48.360',-0.096,0.240,-,-,-,-,46.400
'15:01:48.368',-0.112,0.248,-,-,-,-,48.000
'15:01:48.376',-0.112,0.248,-,-,-,-,52.000
'15:01:48.384',-0.104,0.256,-,-,-,-,56.000
'15:01:48.392',-0.128,0.248,-,-,-,-,61.600
'15:01:48.400',-0.128,0.256,-,-,-,-,66.400
'15:01:48.408',-0.144,0.248,-,-,-,-,69.600
'15:01:48.416',-0.136,0.240,-,-,-,-,72.000
'15:01:48.424',-0.152,0.231,-,-,-,-,73.600
'15:01:48.432',-0.136,0.215,-,-,-,-,75.200
'15:01:48.440',-0.152,0.207,-,-,-,-,76.000
'15:01:48.448',-0.136,0.198,-,-,-,-,75.200
'15:01:48.456',-0.136,0.182,-,-,-,-,74.400
'15:01:48.464',-0.128,0.157,-,-,-,-,72.800
'15:01:48.472',-0.128,0.132,-,-,-,-,72.000
'15:01:48.480',-0.112,0.116,-,-,-,-,70.400
'15:01:48.488',-0.104,0.099,-,-,-,-,68.000
'15:01:48.496',-0.088,0.074,-,-,-,-,66.400
'15:01:48.504',-0.088,0.050,-,-,-,-,64.800
'15:01:48.512',-0.072,0.033,-,-,-,-,62.400
'15:01:48.520',-0.072,0.017,-,-,-,-,60.800
'15:01:48.528',-0.056,0.000,-,-,-,-,58.400
'15:01:48.536',-0.056,-0.017,-,-,-,-,57.600
'15:01:48.544',-0.040,-0.017,-,-,-,-,56.800
'15:01:48.552',-0.040,-0.025,-,-,-,-,56.800
'15:01:48.560',-0.024,-0.033,-,-,-,-,58.400
'15:01:48.568',-0.032,-0.041,-,-,-,-,59.200
'15:01:48.576',-0.016,-0.041,-,-,-,-,59.200
'15:01:48.584',-0.016,-0.050,-,-,-,-,59.200
'15:01:48.592',-0.024,-0.041,-,-,-,-,58.400
'15:01:48.600',-0.008,-0.050,-,-,-,-,57.600
'15:01:48.608',-0.016,-0.050,-,-,-,-,57.600
'15:01:48.616',-0.008,-0.050,-,-,-,-,56.800
'15:01:48.624',-0.016,-0.041,-,-,-,-,56.800
'15:01:48.632',-0.008,-0.050,-,-,-,-,56.000
'15:01:48.640',-0.016,-0.041,-,-,-,-,55.200
'15:01:48.648',0.000,-0.041,-,-,-,-,55.200
'15:01:48.656',0.000,-0.033,-,-,-,-,55.200
'15:01:48.664',0.000,-0.033,-,-,-,-,54.400
'15:01:48.672',0.000,-0.025,-,-,-,-,54.400
'15:01:48.680',0.008,-0.017,-,-,-,-,54.400
'15:01:48.688',0.000,-0.008,-,-,-,-,53.600
'15:01:48.696',0.000,0.000,-,-,-,-,53.600
'15:01:48.704',0.000,0.000,-,-,-,-,53.600
'15:01:48.712',0.000,0.008,-,-,-,-,53.600
'15:01:48.720',0.000,0.017,-,-,-,-,52.800
'15:01:48.728',0.000,0.008,-,-,-,-,52.800
'15:01:48.736',0.008,0.000,-,-,-,-,52.800
'15:01:48.744',0.000,-0.008,-,-,-,-,52.000
'15:01:48.752',0.008,-0.008,-,-,-,-,52.000
'15:01:48.760',0.008,-0.017,-,-,-,-,52.000
'15:01:48.768',0.016,-0.008,-,-,-,-,52.000
'15:01:48.776',0.008,-0.017,-,-,-,-,51.200
'15:01:48.784',0.016,-0.017,-,-,-,-,51.200
'15:01:48.792',0.008,-0.033,-,-,-,-,51.200
'15:01:48.800',0.016,-0.017,-,-,-,-,51.200
'15:01:48.808',0.000,-0.025,-,-,-,-,51.200
'15:01:48.816',0.000,-0.017,-,-,-,-,50.400
'15:01:48.824',0.000,-0.025,-,-,-,-,50.400
'15:01:48.832',0.000,-0.017,-,-,-,-,50.400
'15:01:48.840',-0.008,-0.017,-,-,-,-,49.600
'15:01:48.848',0.000,-0.025,-,-,-,-,49.600
'15:01:48.856',-0.008,-0.017,-,-,-,-,48.800
'15:01:48.864',0.000,-0.025,-,-,-,-,48.800
'15:01:48.872',0.000,-0.017,-,-,-,-,48.800
'15:01:48.880',0.000,-0.017,-,-,-,-,48.800
'15:01:48.888',-0.008,-0.017,-,-,-,-,48.800
'15:01:48.896',0.000,-0.008,-,-,-,-,48.800
'15:01:48.904',-0.008,-0.008,-,-,-,-,48.800
'15:01:48.912',-0.056,-0.248,-,-,-,-,48.000
'15:01:48.920',-0.016,0.000,-,-,-,-,48.000
'15:01:48.928',-0.032,0.008,-,-,-,-,48.000
'15:01:48.936',-0.008,-0.058,-,-,-,-,48.000
'15:01:48.944',0.024,-0.207,-,-,-,-,48.000
'15:01:48.952',0.040,-0.380,-,-,-,-,48.000
'15:01:48.960',0.040,-0.455,-,-,-,-,47.200
'15:01:48.968',0.048,-0.479,-,-,-,-,47.200
'15:01:48.976',0.088,-0.421,-,-,-,-,47.200
'15:01:48.984',0.104,-0.372,-,-,-,-,47.200
'15:01:48.992',0.136,-0.322,-,-,-,-,46.400
'15:01:49.000',0.152,-0.240,-,-,-,-,46.400
'15:01:49.008',0.160,-0.149,-,-,-,-,46.400
'15:01:49.016',0.168,-0.017,-,-,-,-,46.400
'15:01:49.024',0.120,0.058,-,-,-,-,46.400
'15:01:49.032',0.064,0.149,-,-,-,-,46.400
'15:01:49.040',0.000,0.198,-,-,-,-,46.400
'15:01:49.048',-0.016,0.215,-,-,-,-,46.400
'15:01:49.056',-0.032,0.198,-,-,-,-,47.200
'15:01:49.064',-0.032,0.207,-,-,-,-,47.200
'15:01:49.072',-0.040,0.207,-,-,-,-,48.000
'15:01:49.080',-0.040,0.207,-,-,-,-,49.600
'15:01:49.088',-0.048,0.215,-,-,-,-,52.800
'15:01:49.096',-0.040,0.231,-,-,-,-,58.400
'15:01:49.104',-0.048,0.231,-,-,-,-,65.600
'15:01:49.112',-0.040,0.231,-,-,-,-,72.000
'15:01:49.120',-0.056,0.256,-,-,-,-,76.000
'15:01:49.128',-0.048,0.289,-,-,-,-,77.600
'15:01:49.136',-0.072,0.298,-,-,-,-,78.400
'15:01:49.144',-0.072,0.298,-,-,-,-,78.400
'15:01:49.152',-0.088,0.298,-,-,-,-,78.400
'15:01:49.160',-0.088,0.289,-,-,-,-,77.600
'15:01:49.168',-0.104,0.256,-,-,-,-,76.800
'15:01:49.176',-0.104,0.240,-,-,-,-,75.200
'15:01:49.184',-0.096,0.198,-,-,-,-,73.600
'15:01:49.192',-0.112,0.165,-,-,-,-,72.000
'15:01:49.200',-0.104,0.132,-,-,-,-,70.400
'15:01:49.208',-0.112,0.099,-,-,-,-,68.000
'15:01:49.216',-0.088,0.066,-,-,-,-,66.400
'15:01:49.224',-0.072,0.050,-,-,-,-,64.000
'15:01:49.232',-0.072,0.041,-,-,-,-,62.400
'15:01:49.240',-0.064,0.017,-,-,-,-,60.000
'15:01:49.248',-0.040,0.017,-,-,-,-,59.200
'15:01:49.256',-0.032,0.008,-,-,-,-,58.400
'15:01:49.264',-0.016,0.017,-,-,-,-,59.200
'15:01:49.272',-0.024,0.000,-,-,-,-,60.000
'15:01:49.280',0.000,-0.008,-,-,-,-,60.800
'15:01:49.288',0.000,-0.017,-,-,-,-,60.000
'15:01:49.296',0.000,-0.025,-,-,-,-,59.200
'15:01:49.304',0.000,-0.041,-,-,-,-,59.200
'15:01:49.312',0.008,-0.041,-,-,-,-,58.400
'15:01:49.320',0.000,-0.050,-,-,-,-,58.400
'15:01:49.328',0.008,-0.058,-,-,-,-,57.600
'15:01:49.336',0.000,-0.058,-,-,-,-,57.600
'15:01:49.344',0.008,-0.066,-,-,-,-,57.600
'15:01:49.352',0.000,-0.058,-,-,-,-,57.600
'15:01:49.360',0.000,-0.066,-,-,-,-,56.800
'15:01:49.368',0.008,-0.058,-,-,-,-,56.800
'15:01:49.376',0.000,-0.058,-,-,-,-,56.000
'15:01:49.384',0.000,-0.058,-,-,-,-,56.000
'15:01:49.392',0.000,-0.058,-,-,-,-,55.200
'15:01:49.400',0.000,-0.058,-,-,-,-,55.200
'15:01:49.408',0.000,-0.058,-,-,-,-,54.400
'15:01:49.416',0.000,-0.050,-,-,-,-,54.400
'15:01:49.424',-0.008,-0.058,-,-,-,-,54.400
'15:01:49.432',0.000,-0.041,-,-,-,-,54.400
'15:01:49.440',0.000,-0.050,-,-,-,-,54.400
'15:01:49.448',0.000,-0.041,-,-,-,-,53.600
'15:01:49.456',0.000,-0.033,-,-,-,-,53.600
'15:01:49.464',0.000,-0.041,-,-,-,-,53.600
'15:01:49.472',0.000,-0.033,-,-,-,-,52.800
'15:01:49.480',0.000,-0.041,-,-,-,-,52.800
'15:01:49.488',0.000,-0.017,-,-,-,-,52.800
'15:01:49.496',0.008,0.000,-,-,-,-,52.800
'15:01:49.504',0.016,0.008,-,-,-,-,52.000
'15:01:49.512',0.032,0.000,-,-,-,-,52.000
'15:01:49.520',0.056,0.000,-,-,-,-,52.000
'15:01:49.528',0.080,-0.041,-,-,-,-,51.200
'15:01:49.536',0.088,-0.149,-,-,-,-,51.200
'15:01:49.544',0.080,-0.231,-,-,-,-,51.200
'15:01:49.552',0.088,-0.240,-,-,-,-,51.200
'15:01:49.560',0.120,-0.223,-,-,-,-,51.200
'15:01:49.568',0.136,-0.215,-,-,-,-,50.400
'15:01:49.576',0.144,-0.207,-,-,-,-,50.400
'15:01:49.584',0.120,-0.182,-,-,-,-,50.400
'15:01:49.592',0.088,-0.149,-,-,-,-,50.400
'15:01:49.600',0.064,-0.050,-,-,-,-,49.600
'15:01:49.608',0.048,0.017,-,-,-,-,49.600
'15:01:49.616',0.008,0.074,-,-,-,-,49.600
'15:01:49.624',-0.016,0.099,-,-,-,-,49.600
'15:01:49.632',-0.008,0.116,-,-,-,-,49.600
'15:01:49.640',-0.032,0.099,-,-,-,-,49.600
'15:01:49.648',-0.024,0.099,-,-,-,-,49.600
'15:01:49.656',-0.040,0.099,-,-,-,-,50.400
'15:01:49.664',-0.032,0.099,-,-,-,-,51.200
'15:01:49.672',-0.048,0.099,-,-,-,-,54.400
'15:01:49.680',-0.040,0.099,-,-,-,-,59.200
'15:01:49.688',-0.056,0.116,-,-,-,-,66.400
'15:01:49.696',-0.064,0.116,-,-,-,-,72.800
'15:01:49.704',-0.056,0.124,-,-,-,-,77.600
'15:01:49.712',-0.072,0.132,-,-,-,-,79.200
'15:01:49.720',-0.088,0.132,-,-,-,-,79.200
'15:01:49.728',-0.072,0.140,-,-,-,-,78.400
'15:01:49.736',-0.088,0.132,-,-,-,-,77.600
'15:01:49.744',-0.088,0.132,-,-,-,-,76.800
'15:01:49.752',-0.096,0.116,-,-,-,-,74.400
'15:01:49.760',-0.096,0.099,-,-,-,-,72.800
'15:01:49.768',-0.096,0.091,-,-,-,-,70.400
'15:01:49.776',-0.088,0.066,-,-,-,-,68.800
'15:01:49.784',-0.088,0.074,-,-,-,-,67.200
'15:01:49.792',-0.072,0.033,-,-,-,-,64.800
'15:01:49.800',-0.056,0.025,-,-,-,-,62.400
'15:01:49.808',-0.048,0.017,-,-,-,-,60.800
'15:01:49.816',-0.040,0.000,-,-,-,-,59.200
'15:01:49.824',-0.024,-0.008,-,-,-,-,58.400
'15:01:49.832',-0.008,-0.017,-,-,-,-,59.200
'15:01:49.840',-0.008,-0.033,-,-,-,-,60.000
'15:01:49.848',0.000,-0.041,-,-,-,-,60.800
'15:01:49.856',0.000,-0.050,-,-,-,-,60.800
'15:01:49.864',0.016,-0.041,-,-,-,-,60.000
'15:01:49.872',0.008,-0.058,-,-,-,-,59.200
'15:01:49.880',0.000,-0.066,-,-,-,-,58.400
'15:01:49.888',0.008,-0.058,-,-,-,-,58.400
'15:01:49.896',0.000,-0.058,-,-,-,-,57.600
'15:01:49.904',0.008,-0.066,-,-,-,-,57.600
'15:01:49.912',0.000,-0.066,-,-,-,-,56.800
'15:01:49.920',0.008,-0.058,-,-,-,-,56.800
'15:01:49.928',0.000,-0.058,-,-,-,-,56.000
'15:01:49.936',0.000,-0.058,-,-,-,-,56.000
'15:01:49.944',0.008,-0.058,-,-,-,-,56.000
'15:01:49.952',0.000,-0.058,-,-,-,-,55.200
'15:01:49.960',0.008,-0.050,-,-,-,-,55.200
'15:01:49.968',0.000,-0.058,-,-,-,-,55.200
'15:01:49.976',0.008,-0.050,-,-,-,-,55.200
'15:01:49.984',0.008,-0.041,-,-,-,-,55.200
'15:01:49.992',0.008,-0.050,-,-,-,-,54.400
'15:01:50.000',0.016,-0.033,-,-,-,-,54.400
'15:01:50.008',0.000,-0.041,-,-,-,-,54.400
'15:01:50.016',0.016,-0.033,-,-,-,-,53.600
'15:01:50.024',0.000,-0.041,-,-,-,-,53.600
'15:01:50.032',0.008,-0.025,-,-,-,-,53.600
'15:01:50.040',0.000,-0.017,-,-,-,-,53.600
'15:01:50.048',0.008,0.000,-,-,-,-,52.800
'15:01:50.056',0.024,0.008,-,-,-,-,52.800
'15:01:50.064',0.040,0.017,-,-,-,-,52.800
'15:01:50.072',0.056,0.017,-,-,-,-,52.800
'15:01:50.080',0.088,-0.008,-,-,-,-,52.000
'15:01:50.088',0.088,-0.074,-,-,-,-,52.000
'15:01:50.096',0.104,-0.190,-,-,-,-,52.000
'15:01:50.104',0.104,-0.215,-,-,-,-,52.000
'15:01:50.112',0.120,-0.215,-,-,-,-,52.000
'15:01:50.120',0.136,-0.207,-,-,-,-,51.200
'15:01:50.128',0.152,-0.190,-,-,-,-,51.200
'15:01:50.136',0.160,-0.157,-,-,-,-,51.200
'15:01:50.144',0.104,-0.140,-,-,-,-,51.200
'15:01:50.152',0.088,-0.058,-,-,-,-,50.400
'15:01:50.160',0.064,0.017,-,-,-,-,50.400
'15:01:50.168',0.024,0.058,-,-,-,-,50.400
'15:01:50.176',0.000,0.116,-,-,-,-,50.400
'15:01:50.184',-0.024,0.116,-,-,-,-,50.400
'15:01:50.192',-0.032,0.099,-,-,-,-,50.400
'15:01:50.200',-0.024,0.074,-,-,-,-,50.400
'15:01:50.208',-0.032,0.091,-,-,-,-,51.200
'15:01:50.216',-0.040,0.066,-,-,-,-,52.000
'15:01:50.224',-0.040,0.074,-,-,-,-,54.400
'15:01:50.232',-0.048,0.066,-,-,-,-,60.000
'15:01:50.240',-0.048,0.074,-,-,-,-,66.400
'15:01:50.248',-0.056,0.091,-,-,-,-,72.800
'15:01:50.256',-0.064,0.099,-,-,-,-,77.600
'15:01:50.264',-0.056,0.116,-,-,-,-,80.000
'15:01:50.272',-0.072,0.116,-,-,-,-,80.800
'15:01:50.280',-0.088,0.116,-,-,-,-,80.800
'15:01:50.288',-0.088,0.116,-,-,-,-,80.000
'15:01:50.296',-0.088,0.116,-,-,-,-,78.400
'15:01:50.304',-0.096,0.091,-,-,-,-,76.800
'15:01:50.312',-0.088,0.074,-,-,-,-,74.400
'15:01:50.320',-0.096,0.058,-,-,-,-,72.800
'15:01:50.328',-0.088,0.050,-,-,-,-,70.400
'15:01:50.336',-0.072,0.033,-,-,-,-,68.800
'15:01:50.344',-0.072,0.017,-,-,-,-,66.400
'15:01:50.352',-0.056,0.017,-,-,-,-,64.000
'15:01:50.360',-0.040,0.008,-,-,-,-,61.600
'15:01:50.368',-0.032,0.000,-,-,-,-,60.000
'15:01:50.376',-0.024,-0.017,-,-,-,-,60.000
'15:01:50.384',-0.016,-0.025,-,-,-,-,60.000
'15:01:50.392',0.000,-0.041,-,-,-,-,61.600
'15:01:50.400',0.000,-0.050,-,-,-,-,62.400
'15:01:50.408',0.016,-0.058,-,-,-,-,62.400
'15:01:50.416',0.000,-0.050,-,-,-,-,61.600
'15:01:50.424',0.008,-0.058,-,-,-,-,60.800
'15:01:50.432',0.008,-0.066,-,-,-,-,60.000
'15:01:50.440',0.016,-0.066,-,-,-,-,60.000
'15:01:50.448',0.000,-0.058,-,-,-,-,59.200
'15:01:50.456',0.000,-0.074,-,-,-,-,59.200
'15:01:50.464',0.008,-0.058,-,-,-,-,58.400
'15:01:50.472',0.000,-0.066,-,-,-,-,58.400
'15:01:50.480',0.008,-0.058,-,-,-,-,57.600
'15:01:50.488',0.000,-0.058,-,-,-,-,57.600
'15:01:50.496',0.008,-0.058,-,-,-,-,56.800
'15:01:50.504',0.008,-0.058,-,-,-,-,56.800
'15:01:50.512',0.016,-0.058,-,-,-,-,56.000
'15:01:50.520',0.008,-0.050,-,-,-,-,56.000
'15:01:50.528',0.016,-0.058,-,-,-,-,56.000
'15:01:50.536',0.008,-0.041,-,-,-,-,56.000
'15:01:50.544',0.008,-0.050,-,-,-,-,56.000
'15:01:50.552',0.000,-0.041,-,-,-,-,55.200
'15:01:50.560',0.008,-0.050,-,-,-,-,55.200
'15:01:50.568',0.008,-0.041,-,-,-,-,55.200
'15:01:50.576',0.008,-0.041,-,-,-,-,54.400
'15:01:50.584',0.008,-0.033,-,-,-,-,54.400
'15:01:50.592',0.000,-0.017,-,-,-,-,54.400
'15:01:50.600',0.016,-0.008,-,-,-,-,54.400
'15:01:50.608',0.040,0.000,-,-,-,-,53.600
'15:01:50.616',0.056,0.000,-,-,-,-,53.600
'15:01:50.624',0.080,0.025,-,-,-,-,53.600
'15:01:50.632',0.104,0.041,-,-,-,-,53.600
'15:01:50.640',0.088,0.050,-,-,-,-,52.800
'15:01:50.648',0.104,0.041,-,-,-,-,52.800
'15:01:50.656',0.128,0.050,-,-,-,-,52.800
'15:01:50.664',0.152,0.091,-,-,-,-,52.800
'15:01:50.672',0.144,0.116,-,-,-,-,52.800
'15:01:50.680',0.208,0.198,-,-,-,-,52.000
'15:01:50.688',0.176,0.248,-,-,-,-,52.000
'15:01:50.696',0.160,0.240,-,-,-,-,52.000
'15:01:50.704',0.144,0.289,-,-,-,-,51.200
'15:01:50.712',0.120,0.240,-,-,-,-,51.200
'15:01:50.720',0.080,0.149,-,-,-,-,51.200
'15:01:50.728',0.048,0.116,-,-,-,-,51.200
'15:01:50.736',0.008,0.050,-,-,-,-,51.200
'15:01:50.744',0.000,0.008,-,-,-,-,51.200
'15:01:50.752',-0.024,-0.017,-,-,-,-,51.200
'15:01:50.760',-0.040,-0.041,-,-,-,-,51.200
'15:01:50.768',-0.056,-0.058,-,-,-,-,52.000
'15:01:50.776',-0.056,-0.066,-,-,-,-,53.600
'15:01:50.784',-0.064,-0.091,-,-,-,-,57.600
'15:01:50.792',-0.064,-0.074,-,-,-,-,64.000
'15:01:50.800',-0.072,-0.091,-,-,-,-,71.200
'15:01:50.808',-0.072,-0.099,-,-,-,-,76.800
'15:01:50.816',-0.088,-0.091,-,-,-,-,80.800
'15:01:50.824',-0.088,-0.099,-,-,-,-,81.600
'15:01:50.832',-0.104,-0.116,-,-,-,-,81.600
'15:01:50.840',-0.112,-0.140,-,-,-,-,80.800
'15:01:50.848',-0.104,-0.140,-,-,-,-,79.200
'15:01:50.856',-0.128,-0.165,-,-,-,-,77.600
'15:01:50.864',-0.112,-0.182,-,-,-,-,75.200
'15:01:50.872',-0.128,-0.182,-,-,-,-,72.800
'15:01:50.880',-0.104,-0.182,-,-,-,-,71.200
'15:01:50.888',-0.104,-0.190,-,-,-,-,68.800
'15:01:50.896',-0.088,-0.182,-,-,-,-,66.400
'15:01:50.904',-0.088,-0.165,-,-,-,-,64.000
'15:01:50.912',-0.064,-0.149,-,-,-,-,61.600
'15:01:50.920',-0.056,-0.140,-,-,-,-,60.800
'15:01:50.928',-0.040,-0.140,-,-,-,-,60.000
'15:01:50.936',-0.032,-0.140,-,-,-,-,60.000
'15:01:50.944',-0.016,-0.132,-,-,-,-,61.600
'15:01:50.952',-0.024,-0.132,-,-,-,-,62.400
'15:01:50.960',0.000,-0.116,-,-,-,-,63.200
'15:01:50.968',0.000,-0.099,-,-,-,-,62.400
'15:01:50.976',0.000,-0.099,-,-,-,-,61.600
'15:01:50.984',0.000,-0.099,-,-,-,-,60.800
'15:01:50.992',0.000,-0.091,-,-,-,-,60.000
'15:01:51.000',-0.008,-0.074,-,-,-,-,60.000
'15:01:51.008',0.000,-0.091,-,-,-,-,59.200
'15:01:51.016',-0.008,-0.066,-,-,-,-,58.400
'15:01:51.024',0.000,-0.058,-,-,-,-,58.400
'15:01:51.032',0.000,-0.050,-,-,-,-,57.600
'15:01:51.040',0.000,-0.058,-,-,-,-,57.600
'15:01:51.048',0.000,-0.041,-,-,-,-,56.800
'15:01:51.056',0.000,-0.033,-,-,-,-,56.800
'15:01:51.064',0.008,-0.033,-,-,-,-,56.800
'15:01:51.072',0.000,-0.025,-,-,-,-,56.800
'15:01:51.080',0.008,-0.017,-,-,-,-,56.800
'15:01:51.088',0.000,-0.017,-,-,-,-,56.000
'15:01:51.096',0.008,-0.017,-,-,-,-,56.000
'15:01:51.104',0.000,-0.017,-,-,-,-,56.000
'15:01:51.112',0.008,-0.008,-,-,-,-,55.200
'15:01:51.120',0.000,-0.017,-,-,-,-,55.200
'15:01:51.128',0.008,-0.008,-,-,-,-,55.200
'15:01:51.136',0.000,-0.017,-,-,-,-,54.400
'15:01:51.144',0.016,0.008,-,-,-,-,54.400
'15:01:51.152',0.016,0.017,-,-,-,-,54.400
'15:01:51.160',0.032,0.025,-,-,-,-,54.400
'15:01:51.168',0.048,0.041,-,-,-,-,53.600
'15:01:51.176',0.080,0.050,-,-,-,-,53.600
'15:01:51.184',0.088,0.074,-,-,-,-,53.600
'15:01:51.192',0.088,0.074,-,-,-,-,53.600
'15:01:51.200',0.104,0.066,-,-,-,-,53.600
'15:01:51.208',0.128,0.099,-,-,-,-,53.600
'15:01:51.216',0.144,0.132,-,-,-,-,52.800
'15:01:51.224',0.168,0.165,-,-,-,-,52.800
'15:01:51.232',0.192,0.248,-,-,-,-,52.800
'15:01:51.240',0.160,0.281,-,-,-,-,52.000
'15:01:51.248',0.152,0.273,-,-,-,-,52.000
'15:01:51.256',0.136,0.322,-,-,-,-,52.000
'15:01:51.264',0.104,0.281,-,-,-,-,52.000
'15:01:51.272',0.064,0.231,-,-,-,-,51.200
'15:01:51.280',0.024,0.182,-,-,-,-,51.200
'15:01:51.288',-0.008,0.116,-,-,-,-,51.200
'15:01:51.296',-0.008,0.050,-,-,-,-,51.200
'15:01:51.304',-0.024,0.000,-,-,-,-,51.200
'15:01:51.312',-0.040,-0.017,-,-,-,-,51.200
'15:01:51.320',-0.056,-0.041,-,-,-,-,52.000
'15:01:51.328',-0.056,-0.041,-,-,-,-,54.400
'15:01:51.336',-0.072,-0.050,-,-,-,-,58.400
'15:01:51.344',-0.072,-0.058,-,-,-,-,64.800
'15:01:51.352',-0.088,-0.058,-,-,-,-,71.200
'15:01:51.360',-0.088,-0.058,-,-,-,-,77.600
'15:01:51.368',-0.088,-0.066,-,-,-,-,80.000
'15:01:51.376',-0.104,-0.074,-,-,-,-,80.800
'15:01:51.384',-0.128,-0.099,-,-,-,-,80.800
'15:01:51.392',-0.128,-0.099,-,-,-,-,80.000
'15:01:51.400',-0.136,-0.124,-,-,-,-,78.400
'15:01:51.408',-0.136,-0.140,-,-,-,-,76.800
'15:01:51.416',-0.136,-0.149,-,-,-,-,74.400
'15:01:51.424',-0.128,-0.149,-,-,-,-,72.000
'15:01:51.432',-0.112,-0.140,-,-,-,-,69.600
'15:01:51.440',-0.104,-0.149,-,-,-,-,67.200
'15:01:51.448',-0.096,-0.140,-,-,-,-,64.800
'15:01:51.456',-0.088,-0.124,-,-,-,-,62.400
'15:01:51.464',-0.072,-0.107,-,-,-,-,60.800
'15:01:51.472',-0.056,-0.099,-,-,-,-,59.200
'15:01:51.480',-0.048,-0.099,-,-,-,-,59.200
'15:01:51.488',-0.032,-0.091,-,-,-,-,60.000
'15:01:51.496',-0.024,-0.091,-,-,-,-,60.800
'15:01:51.504',-0.016,-0.074,-,-,-,-,62.400
'15:01:51.512',-0.008,-0.058,-,-,-,-,62.400
'15:01:51.520',-0.016,-0.058,-,-,-,-,61.600
'15:01:51.528',0.000,-0.058,-,-,-,-,60.800
'15:01:51.536',-0.008,-0.058,-,-,-,-,60.000
'15:01:51.544',0.000,-0.050,-,-,-,-,59.200
'15:01:51.552',-0.016,-0.041,-,-,-,-,58.400
'15:01:51.560',-0.008,-0.033,-,-,-,-,58.400
'15:01:51.568',-0.016,-0.041,-,-,-,-,57.600
'15:01:51.576',-0.008,-0.025,-,-,-,-,57.600
'15:01:51.584',0.000,-0.017,-,-,-,-,56.800
'15:01:51.592',-0.008,-0.017,-,-,-,-,56.800
'15:01:51.600',0.000,-0.008,-,-,-,-,56.000
'15:01:51.608',0.000,-0.017,-,-,-,-,56.000
'15:01:51.616',0.000,0.000,-,-,-,-,56.000
'15:01:51.624',0.000,0.000,-,-,-,-,56.000
'15:01:51.632',0.000,0.000,-,-,-,-,55.200
'15:01:51.640',0.000,0.008,-,-,-,-,55.200
'15:01:51.648',0.000,0.008,-,-,-,-,55.200
'15:01:51.656',0.000,0.017,-,-,-,-,54.400
'15:01:51.664',0.000,0.008,-,-,-,-,54.400
'15:01:51.672',0.000,0.017,-,-,-,-,54.400
'15:01:51.680',0.000,0.008,-,-,-,-,54.400
'15:01:51.688',0.000,0.017,-,-,-,-,53.600
'15:01:51.696',0.000,0.033,-,-,-,-,53.600
'15:01:51.704',0.008,0.050,-,-,-,-,53.600
'15:01:51.712',0.032,0.066,-,-,-,-,53.600
'15:01:51.720',0.056,0.074,-,-,-,-,52.800
'15:01:51.728',0.088,0.099,-,-,-,-,52.800
'15:01:51.736',0.088,0.124,-,-,-,-,52.800
'15:01:51.744',0.088,0.116,-,-,-,-,52.800
'15:01:51.752',0.104,0.116,-,-,-,-,52.000
'15:01:51.760',0.128,0.132,-,-,-,-,52.000
'15:01:51.768',0.144,0.157,-,-,-,-,52.000
'15:01:51.776',0.192,0.207,-,-,-,-,52.000
'15:01:51.784',0.200,0.281,-,-,-,-,51.200
'15:01:51.792',0.160,0.314,-,-,-,-,51.200
'15:01:51.800',0.152,0.331,-,-,-,-,51.200
'15:01:51.808',0.128,0.364,-,-,-,-,51.200
'15:01:51.816',0.088,0.289,-,-,-,-,50.400
'15:01:51.824',0.048,0.240,-,-,-,-,50.400
'15:01:51.832',0.008,0.190,-,-,-,-,50.400
