'Elapsed time','II','III','AVL','AVF','V','MCL1','ABP'
'23:44:08.848',-,-,-,-,-,0.226,68.400
'23:44:08.856',-,-,-,-,-,0.226,70.800
'23:44:08.864',-,-,-,-,-,0.290,74.400
'23:44:08.872',-,-,-,-,-,0.290,79.200
'23:44:08.880',-,-,-,-,-,0.339,85.200
'23:44:08.888',-,-,-,-,-,0.339,91.200
'23:44:08.896',-,-,-,-,-,0.339,98.400
'23:44:08.904',-,-,-,-,-,0.403,105.600
'23:44:08.912',-,-,-,-,-,0.468,112.800
'23:44:08.920',-,-,-,-,-,0.468,120.000
'23:44:08.928',-,-,-,-,-,0.468,127.200
'23:44:08.936',-,-,-,-,-,0.468,132.000
'23:44:08.944',-,-,-,-,-,0.403,136.800
'23:44:08.952',-,-,-,-,-,0.339,139.200
'23:44:08.960',-,-,-,-,-,0.339,140.400
'23:44:08.968',-,-,-,-,-,0.226,140.400
'23:44:08.976',-,-,-,-,-,0.161,139.200
'23:44:08.984',-,-,-,-,-,0.113,136.800
'23:44:08.992',-,-,-,-,-,0.000,135.600
'23:44:09.000',-,-,-,-,-,0.000,132.000
'23:44:09.008',-,-,-,-,-,0.000,129.600
'23:44:09.016',-,-,-,-,-,0.000,126.000
'23:44:09.024',-,-,-,-,-,-0.048,123.600
'23:44:09.032',-,-,-,-,-,0.000,120.000
'23:44:09.040',-,-,-,-,-,0.000,115.200
'23:44:09.048',-,-,-,-,-,0.000,111.600
'23:44:09.056',-,-,-,-,-,0.000,106.800
'23:44:09.064',-,-,-,-,-,-0.048,102.000
'23:44:09.072',-,-,-,-,-,0.000,97.200
'23:44:09.080',-,-,-,-,-,0.000,93.600
'23:44:09.088',-,-,-,-,-,0.000,88.800
'23:44:09.096',-,-,-,-,-,0.000,86.400
'23:44:09.104',-,-,-,-,-,0.000,82.800
'23:44:09.112',-,-,-,-,-,0.000,81.600
'23:44:09.120',-,-,-,-,-,0.048,80.400
'23:44:09.128',-,-,-,-,-,0.048,79.200
'23:44:09.136',-,-,-,-,-,0.000,79.200
'23:44:09.144',-,-,-,-,-,0.000,79.200
'23:44:09.152',-,-,-,-,-,0.000,79.200
'23:44:09.160',-,-,-,-,-,-0.048,80.400
'23:44:09.168',-,-,-,-,-,-0.113,81.600
'23:44:09.176',-,-,-,-,-,-0.113,81.600
'23:44:09.184',-,-,-,-,-,-0.048,82.800
'23:44:09.192',-,-,-,-,-,-0.048,84.000
'23:44:09.200',-,-,-,-,-,-0.113,84.000
'23:44:09.208',-,-,-,-,-,-0.048,84.000
'23:44:09.216',-,-,-,-,-,-0.048,85.200
'23:44:09.224',-,-,-,-,-,-0.113,85.200
'23:44:09.232',-,-,-,-,-,-0.048,85.200
'23:44:09.240',-,-,-,-,-,-0.048,85.200
'23:44:09.248',-,-,-,-,-,0.000,85.200
'23:44:09.256',-,-,-,-,-,-0.048,84.000
'23:44:09.264',-,-,-,-,-,0.000,84.000
'23:44:09.272',-,-,-,-,-,-0.758,84.000
'23:44:09.280',-,-,-,-,-,-1.516,82.800
'23:44:09.288',-,-,-,-,-,-2.161,82.800
'23:44:09.296',-,-,-,-,-,-2.161,81.600
'23:44:09.304',-,-,-,-,-,-1.468,80.400
'23:44:09.312',-,-,-,-,-,-1.113,80.400
'23:44:09.320',-,-,-,-,-,-0.645,79.200
'23:44:09.328',-,-,-,-,-,-0.113,78.000
'23:44:09.336',-,-,-,-,-,0.113,76.800
'23:44:09.344',-,-,-,-,-,0.226,75.600
'23:44:09.352',-,-,-,-,-,0.226,75.600
'23:44:09.360',-,-,-,-,-,0.226,74.400
'23:44:09.368',-,-,-,-,-,0.226,73.200
'23:44:09.376',-,-,-,-,-,0.226,72.000
'23:44:09.384',-,-,-,-,-,0.226,72.000
'23:44:09.392',-,-,-,-,-,0.290,70.800
'23:44:09.400',-,-,-,-,-,0.290,70.800
'23:44:09.408',-,-,-,-,-,0.226,72.000
'23:44:09.416',-,-,-,-,-,0.290,73.200
'23:44:09.424',-,-,-,-,-,0.290,74.400
'23:44:09.432',-,-,-,-,-,0.339,78.000
'23:44:09.440',-,-,-,-,-,0.290,82.800
'23:44:09.448',-,-,-,-,-,0.339,88.800
'23:44:09.456',-,-,-,-,-,0.339,96.000
'23:44:09.464',-,-,-,-,-,0.468,103.200
'23:44:09.472',-,-,-,-,-,0.468,110.400
'23:44:09.480',-,-,-,-,-,0.468,117.600
'23:44:09.488',-,-,-,-,-,0.516,124.800
'23:44:09.496',-,-,-,-,-,0.516,130.800
'23:44:09.504',-,-,-,-,-,0.468,135.600
'23:44:09.512',-,-,-,-,-,0.468,139.200
'23:44:09.520',-,-,-,-,-,0.468,141.600
'23:44:09.528',-,-,-,-,-,0.339,142.800
'23:44:09.536',-,-,-,-,-,0.339,142.800
'23:44:09.544',-,-,-,-,-,0.226,141.600
'23:44:09.552',-,-,-,-,-,0.113,140.400
'23:44:09.560',-,-,-,-,-,0.048,138.000
'23:44:09.568',-,-,-,-,-,0.000,135.600
'23:44:09.576',-,-,-,-,-,0.000,133.200
'23:44:09.584',-,-,-,-,-,0.000,129.600
'23:44:09.592',-,-,-,-,-,0.000,126.000
'23:44:09.600',-,-,-,-,-,0.000,122.400
'23:44:09.608',-,-,-,-,-,0.000,118.800
'23:44:09.616',-,-,-,-,-,0.000,115.200
'23:44:09.624',-,-,-,-,-,0.000,110.400
'23:44:09.632',-,-,-,-,-,0.000,106.800
'23:44:09.640',-,-,-,-,-,0.000,102.000
'23:44:09.648',-,-,-,-,-,0.000,97.200
'23:44:09.656',-,-,-,-,-,0.000,93.600
'23:44:09.664',-,-,-,-,-,0.000,90.000
'23:44:09.672',-,-,-,-,-,0.048,87.600
'23:44:09.680',-,-,-,-,-,0.048,85.200
'23:44:09.688',-,-,-,-,-,0.048,84.000
'23:44:09.696',-,-,-,-,-,0.048,82.800
'23:44:09.704',-,-,-,-,-,0.000,82.800
'23:44:09.712',-,-,-,-,-,0.000,82.800
'23:44:09.720',-,-,-,-,-,0.000,84.000
'23:44:09.728',-,-,-,-,-,-0.113,84.000
'23:44:09.736',-,-,-,-,-,-0.113,85.200
'23:44:09.744',-,-,-,-,-,-0.048,85.200
'23:44:09.752',-,-,-,-,-,0.000,86.400
'23:44:09.760',-,-,-,-,-,-0.048,86.400
'23:44:09.768',-,-,-,-,-,-0.048,87.600
'23:44:09.776',-,-,-,-,-,-0.048,87.600
'23:44:09.784',-,-,-,-,-,-0.048,87.600
'23:44:09.792',-,-,-,-,-,-0.048,87.600
'23:44:09.800',-,-,-,-,-,-0.048,87.600
'23:44:09.808',-,-,-,-,-,-0.048,87.600
'23:44:09.816',-,-,-,-,-,0.000,86.400
'23:44:09.824',-,-,-,-,-,0.000,86.400
'23:44:09.832',-,-,-,-,-,-0.645,86.400
'23:44:09.840',-,-,-,-,-,-1.403,85.200
'23:44:09.848',-,-,-,-,-,-2.161,84.000
'23:44:09.856',-,-,-,-,-,-2.161,84.000
'23:44:09.864',-,-,-,-,-,-1.581,82.800
'23:44:09.872',-,-,-,-,-,-1.226,81.600
'23:44:09.880',-,-,-,-,-,-0.758,80.400
'23:44:09.888',-,-,-,-,-,-0.161,79.200
'23:44:09.896',-,-,-,-,-,0.048,78.000
'23:44:09.904',-,-,-,-,-,0.226,76.800
'23:44:09.912',-,-,-,-,-,0.290,75.600
'23:44:09.920',-,-,-,-,-,0.226,74.400
'23:44:09.928',-,-,-,-,-,0.226,73.200
'23:44:09.936',-,-,-,-,-,0.226,72.000
'23:44:09.944',-,-,-,-,-,0.226,70.800
'23:44:09.952',-,-,-,-,-,0.226,69.600
'23:44:09.960',-,-,-,-,-,0.226,68.400
'23:44:09.968',-,-,-,-,-,0.226,68.400
'23:44:09.976',-,-,-,-,-,0.290,69.600
'23:44:09.984',-,-,-,-,-,0.290,70.800
'23:44:09.992',-,-,-,-,-,0.290,73.200
'23:44:10.000',-,-,-,-,-,0.339,78.000
'23:44:10.008',-,-,-,-,-,0.339,82.800
'23:44:10.016',-,-,-,-,-,0.339,88.800
'23:44:10.024',-,-,-,-,-,0.403,96.000
'23:44:10.032',-,-,-,-,-,0.468,103.200
'23:44:10.040',-,-,-,-,-,0.468,110.400
'23:44:10.048',-,-,-,-,-,0.468,117.600
'23:44:10.056',-,-,-,-,-,0.468,123.600
'23:44:10.064',-,-,-,-,-,0.468,129.600
'23:44:10.072',-,-,-,-,-,0.468,134.400
'23:44:10.080',-,-,-,-,-,0.403,138.000
'23:44:10.088',-,-,-,-,-,0.339,139.200
'23:44:10.096',-,-,-,-,-,0.290,139.200
'23:44:10.104',-,-,-,-,-,0.226,139.200
'23:44:10.112',-,-,-,-,-,0.113,136.800
'23:44:10.120',-,-,-,-,-,0.048,134.400
'23:44:10.128',-,-,-,-,-,0.000,132.000
'23:44:10.136',-,-,-,-,-,0.000,129.600
'23:44:10.144',-,-,-,-,-,0.000,126.000
'23:44:10.152',-,-,-,-,-,0.000,122.400
'23:44:10.160',-,-,-,-,-,0.000,118.800
'23:44:10.168',-,-,-,-,-,0.000,115.200
'23:44:10.176',-,-,-,-,-,0.000,110.400
'23:44:10.184',-,-,-,-,-,0.000,106.800
'23:44:10.192',-,-,-,-,-,0.000,102.000
'23:44:10.200',-,-,-,-,-,0.000,97.200
'23:44:10.208',-,-,-,-,-,0.000,93.600
'23:44:10.216',-,-,-,-,-,0.000,88.800
'23:44:10.224',-,-,-,-,-,0.000,85.200
'23:44:10.232',-,-,-,-,-,0.000,82.800
'23:44:10.240',-,-,-,-,-,0.000,80.400
'23:44:10.248',-,-,-,-,-,0.000,79.200
'23:44:10.256',-,-,-,-,-,0.000,79.200
'23:44:10.264',-,-,-,-,-,0.000,79.200
'23:44:10.272',-,-,-,-,-,0.000,79.200
'23:44:10.280',-,-,-,-,-,0.000,80.400
'23:44:10.288',-,-,-,-,-,0.000,80.400
'23:44:10.296',-,-,-,-,-,-0.113,81.600
'23:44:10.304',-,-,-,-,-,-0.113,82.800
'23:44:10.312',-,-,-,-,-,-0.113,82.800
'23:44:10.320',-,-,-,-,-,-0.048,84.000
'23:44:10.328',-,-,-,-,-,-0.113,84.000
'23:44:10.336',-,-,-,-,-,-0.113,84.000
'23:44:10.344',-,-,-,-,-,-0.113,84.000
'23:44:10.352',-,-,-,-,-,-0.113,84.000
'23:44:10.360',-,-,-,-,-,-0.113,84.000
'23:44:10.368',-,-,-,-,-,-0.113,82.800
'23:44:10.376',-,-,-,-,-,-0.113,82.800
'23:44:10.384',-,-,-,-,-,-0.048,81.600
'23:44:10.392',-,-,-,-,-,0.000,81.600
'23:44:10.400',-,-,-,-,-,-0.516,80.400
'23:44:10.408',-,-,-,-,-,-1.226,80.400
'23:44:10.416',-,-,-,-,-,-2.161,79.200
'23:44:10.424',-,-,-,-,-,-2.290,79.200
'23:44:10.432',-,-,-,-,-,-1.694,78.000
'23:44:10.440',-,-,-,-,-,-1.226,78.000
'23:44:10.448',-,-,-,-,-,-0.645,76.800
'23:44:10.456',-,-,-,-,-,-0.113,75.600
'23:44:10.464',-,-,-,-,-,0.113,74.400
'23:44:10.472',-,-,-,-,-,0.161,73.200
'23:44:10.480',-,-,-,-,-,0.226,73.200
'23:44:10.488',-,-,-,-,-,0.226,72.000
'23:44:10.496',-,-,-,-,-,0.226,70.800
'23:44:10.504',-,-,-,-,-,0.226,69.600
'23:44:10.512',-,-,-,-,-,0.226,69.600
'23:44:10.520',-,-,-,-,-,0.226,69.600
'23:44:10.528',-,-,-,-,-,0.226,68.400
'23:44:10.536',-,-,-,-,-,0.226,68.400
'23:44:10.544',-,-,-,-,-,0.226,69.600
'23:44:10.552',-,-,-,-,-,0.226,70.800
'23:44:10.560',-,-,-,-,-,0.226,72.000
'23:44:10.568',-,-,-,-,-,0.290,75.600
'23:44:10.576',-,-,-,-,-,0.226,79.200
'23:44:10.584',-,-,-,-,-,0.339,85.200
'23:44:10.592',-,-,-,-,-,0.339,90.000
'23:44:10.600',-,-,-,-,-,0.339,97.200
'23:44:10.608',-,-,-,-,-,0.403,103.200
'23:44:10.616',-,-,-,-,-,0.468,110.400
'23:44:10.624',-,-,-,-,-,0.403,117.600
'23:44:10.632',-,-,-,-,-,0.468,123.600
'23:44:10.640',-,-,-,-,-,0.403,128.400
'23:44:10.648',-,-,-,-,-,0.339,132.000
'23:44:10.656',-,-,-,-,-,0.339,134.400
'23:44:10.664',-,-,-,-,-,0.226,135.600
'23:44:10.672',-,-,-,-,-,0.226,135.600
'23:44:10.680',-,-,-,-,-,0.113,134.400
'23:44:10.688',-,-,-,-,-,0.048,133.200
'23:44:10.696',-,-,-,-,-,0.000,130.800
'23:44:10.704',-,-,-,-,-,0.000,128.400
'23:44:10.712',-,-,-,-,-,0.000,124.800
'23:44:10.720',-,-,-,-,-,0.000,122.400
'23:44:10.728',-,-,-,-,-,0.000,118.800
'23:44:10.736',-,-,-,-,-,0.000,114.000
'23:44:10.744',-,-,-,-,-,0.000,110.400
'23:44:10.752',-,-,-,-,-,0.000,105.600
'23:44:10.760',-,-,-,-,-,0.000,100.800
'23:44:10.768',-,-,-,-,-,0.000,97.200
'23:44:10.776',-,-,-,-,-,0.000,92.400
'23:44:10.784',-,-,-,-,-,0.000,88.800
'23:44:10.792',-,-,-,-,-,0.000,85.200
'23:44:10.800',-,-,-,-,-,0.000,82.800
'23:44:10.808',-,-,-,-,-,0.000,80.400
'23:44:10.816',-,-,-,-,-,0.000,79.200
'23:44:10.824',-,-,-,-,-,0.048,79.200
'23:44:10.832',-,-,-,-,-,0.048,79.200
'23:44:10.840',-,-,-,-,-,0.000,79.200
'23:44:10.848',-,-,-,-,-,0.000,80.400
'23:44:10.856',-,-,-,-,-,0.000,80.400
'23:44:10.864',-,-,-,-,-,-0.048,81.600
'23:44:10.872',-,-,-,-,-,-0.113,82.800
'23:44:10.880',-,-,-,-,-,-0.048,82.800
'23:44:10.888',-,-,-,-,-,-0.048,84.000
'23:44:10.896',-,-,-,-,-,-0.048,84.000
'23:44:10.904',-,-,-,-,-,-0.113,84.000
'23:44:10.912',-,-,-,-,-,-0.048,84.000
'23:44:10.920',-,-,-,-,-,-0.113,84.000
'23:44:10.928',-,-,-,-,-,-0.048,84.000
'23:44:10.936',-,-,-,-,-,-0.048,84.000
'23:44:10.944',-,-,-,-,-,-0.113,84.000
'23:44:10.952',-,-,-,-,-,-0.048,82.800
'23:44:10.960',-,-,-,-,-,0.000,82.800
'23:44:10.968',-,-,-,-,-,-0.339,82.800
'23:44:10.976',-,-,-,-,-,-1.048,81.600
'23:44:10.984',-,-,-,-,-,-1.984,81.600
'23:44:10.992',-,-,-,-,-,-2.290,80.400
'23:44:11.000',-,-,-,-,-,-1.823,80.400
'23:44:11.008',-,-,-,-,-,-1.339,79.200
'23:44:11.016',-,-,-,-,-,-0.871,79.200
'23:44:11.024',-,-,-,-,-,-0.226,78.000
'23:44:11.032',-,-,-,-,-,0.000,76.800
'23:44:11.040',-,-,-,-,-,0.113,75.600
'23:44:11.048',-,-,-,-,-,0.226,75.600
'23:44:11.056',-,-,-,-,-,0.226,74.400
'23:44:11.064',-,-,-,-,-,0.226,73.200
'23:44:11.072',-,-,-,-,-,0.226,72.000
'23:44:11.080',-,-,-,-,-,0.226,72.000
'23:44:11.088',-,-,-,-,-,0.226,70.800
'23:44:11.096',-,-,-,-,-,0.226,70.800
'23:44:11.104',-,-,-,-,-,0.226,70.800
'23:44:11.112',-,-,-,-,-,0.226,72.000
'23:44:11.120',-,-,-,-,-,0.226,73.200
'23:44:11.128',-,-,-,-,-,0.290,75.600
'23:44:11.136',-,-,-,-,-,0.290,79.200
'23:44:11.144',-,-,-,-,-,0.339,85.200
'23:44:11.152',-,-,-,-,-,0.339,91.200
'23:44:11.160',-,-,-,-,-,0.339,98.400
'23:44:11.168',-,-,-,-,-,0.403,105.600
'23:44:11.176',-,-,-,-,-,0.468,112.800
'23:44:11.184',-,-,-,-,-,0.468,120.000
'23:44:11.192',-,-,-,-,-,0.468,127.200
'23:44:11.200',-,-,-,-,-,0.468,133.200
'23:44:11.208',-,-,-,-,-,0.468,139.200
'23:44:11.216',-,-,-,-,-,0.468,141.600
'23:44:11.224',-,-,-,-,-,0.403,144.000
'23:44:11.232',-,-,-,-,-,0.339,144.000
'23:44:11.240',-,-,-,-,-,0.226,144.000
'23:44:11.248',-,-,-,-,-,0.161,142.800
'23:44:11.256',-,-,-,-,-,0.113,140.400
'23:44:11.264',-,-,-,-,-,0.000,138.000
'23:44:11.272',-,-,-,-,-,0.000,135.600
'23:44:11.280',-,-,-,-,-,0.000,132.000
'23:44:11.288',-,-,-,-,-,0.000,128.400
'23:44:11.296',-,-,-,-,-,0.000,124.800
'23:44:11.304',-,-,-,-,-,0.000,121.200
'23:44:11.312',-,-,-,-,-,0.000,117.600
'23:44:11.320',-,-,-,-,-,0.000,112.800
'23:44:11.328',-,-,-,-,-,0.000,108.000
'23:44:11.336',-,-,-,-,-,0.000,104.400
'23:44:11.344',-,-,-,-,-,0.000,99.600
'23:44:11.352',-,-,-,-,-,0.000,94.800
'23:44:11.360',-,-,-,-,-,0.000,91.200
'23:44:11.368',-,-,-,-,-,0.000,88.800
'23:44:11.376',-,-,-,-,-,0.048,86.400
'23:44:11.384',-,-,-,-,-,0.048,85.200
'23:44:11.392',-,-,-,-,-,0.113,84.000
'23:44:11.400',-,-,-,-,-,0.048,84.000
'23:44:11.408',-,-,-,-,-,0.000,84.000
'23:44:11.416',-,-,-,-,-,0.000,85.200
'23:44:11.424',-,-,-,-,-,0.000,85.200
'23:44:11.432',-,-,-,-,-,-0.113,86.400
'23:44:11.440',-,-,-,-,-,-0.113,87.600
'23:44:11.448',-,-,-,-,-,0.000,87.600
'23:44:11.456',-,-,-,-,-,-0.048,88.800
'23:44:11.464',-,-,-,-,-,0.000,88.800
'23:44:11.472',-,-,-,-,-,-0.048,88.800
'23:44:11.480',-,-,-,-,-,0.000,88.800
'23:44:11.488',-,-,-,-,-,-0.048,88.800
'23:44:11.496',-,-,-,-,-,-0.048,88.800
'23:44:11.504',-,-,-,-,-,-0.113,88.800
'23:44:11.512',-,-,-,-,-,0.000,88.800
'23:44:11.520',-,-,-,-,-,0.000,88.800
'23:44:11.528',-,-,-,-,-,0.000,87.600
'23:44:11.536',-,-,-,-,-,-0.871,87.600
'23:44:11.544',-,-,-,-,-,-1.694,86.400
'23:44:11.552',-,-,-,-,-,-2.161,86.400
'23:44:11.560',-,-,-,-,-,-1.871,85.200
'23:44:11.568',-,-,-,-,-,-1.403,84.000
'23:44:11.576',-,-,-,-,-,-1.048,84.000
'23:44:11.584',-,-,-,-,-,-0.516,82.800
'23:44:11.592',-,-,-,-,-,0.000,81.600
'23:44:11.600',-,-,-,-,-,0.113,80.400
'23:44:11.608',-,-,-,-,-,0.226,79.200
'23:44:11.616',-,-,-,-,-,0.290,78.000
'23:44:11.624',-,-,-,-,-,0.226,76.800
'23:44:11.632',-,-,-,-,-,0.290,76.800
'23:44:11.640',-,-,-,-,-,0.226,75.600
'23:44:11.648',-,-,-,-,-,0.290,75.600
'23:44:11.656',-,-,-,-,-,0.290,74.400
'23:44:11.664',-,-,-,-,-,0.290,74.400
'23:44:11.672',-,-,-,-,-,0.290,75.600
'23:44:11.680',-,-,-,-,-,0.290,76.800
'23:44:11.688',-,-,-,-,-,0.339,79.200
'23:44:11.696',-,-,-,-,-,0.290,82.800
'23:44:11.704',-,-,-,-,-,0.339,87.600
'23:44:11.712',-,-,-,-,-,0.403,94.800
'23:44:11.720',-,-,-,-,-,0.403,100.800
'23:44:11.728',-,-,-,-,-,0.468,109.200
'23:44:11.736',-,-,-,-,-,0.468,116.400
'23:44:11.744',-,-,-,-,-,0.516,123.600
'23:44:11.752',-,-,-,-,-,0.581,130.800
'23:44:11.760',-,-,-,-,-,0.516,136.800
'23:44:11.768',-,-,-,-,-,0.516,142.800
'23:44:11.776',-,-,-,-,-,0.468,145.200
'23:44:11.784',-,-,-,-,-,0.468,147.600
'23:44:11.792',-,-,-,-,-,0.339,147.600
'23:44:11.800',-,-,-,-,-,0.290,147.600
'23:44:11.808',-,-,-,-,-,0.161,146.400
'23:44:11.816',-,-,-,-,-,0.113,144.000
'23:44:11.824',-,-,-,-,-,0.048,141.600
'23:44:11.832',-,-,-,-,-,0.000,139.200
'23:44:11.840',-,-,-,-,-,0.000,135.600
'23:44:11.848',-,-,-,-,-,0.000,133.200
'23:44:11.856',-,-,-,-,-,0.000,129.600
'23:44:11.864',-,-,-,-,-,0.000,126.000
'23:44:11.872',-,-,-,-,-,0.000,121.200
'23:44:11.880',-,-,-,-,-,0.000,117.600
'23:44:11.888',-,-,-,-,-,0.000,112.800
'23:44:11.896',-,-,-,-,-,0.000,108.000
'23:44:11.904',-,-,-,-,-,0.000,103.200
'23:44:11.912',-,-,-,-,-,0.000,99.600
'23:44:11.920',-,-,-,-,-,0.000,96.000
'23:44:11.928',-,-,-,-,-,0.000,92.400
'23:44:11.936',-,-,-,-,-,0.048,90.000
'23:44:11.944',-,-,-,-,-,0.048,88.800
'23:44:11.952',-,-,-,-,-,0.113,87.600
'23:44:11.960',-,-,-,-,-,0.048,87.600
'23:44:11.968',-,-,-,-,-,0.000,87.600
'23:44:11.976',-,-,-,-,-,0.000,88.800
'23:44:11.984',-,-,-,-,-,0.000,90.000
'23:44:11.992',-,-,-,-,-,-0.048,90.000
'23:44:12.000',-,-,-,-,-,-0.113,91.200
'23:44:12.008',-,-,-,-,-,-0.048,91.200
'23:44:12.016',-,-,-,-,-,0.000,92.400
'23:44:12.024',-,-,-,-,-,-0.048,92.400
'23:44:12.032',-,-,-,-,-,-0.048,92.400
'23:44:12.040',-,-,-,-,-,-0.048,92.400
'23:44:12.048',-,-,-,-,-,-0.048,91.200
'23:44:12.056',-,-,-,-,-,-0.048,91.200
'23:44:12.064',-,-,-,-,-,-0.048,91.200
'23:44:12.072',-,-,-,-,-,-0.048,90.000
'23:44:12.080',-,-,-,-,-,0.000,90.000
'23:44:12.088',-,-,-,-,-,0.000,90.000
'23:44:12.096',-,-,-,-,-,-0.581,88.800
'23:44:12.104',-,-,-,-,-,-1.339,87.600
'23:44:12.112',-,-,-,-,-,-2.161,87.600
'23:44:12.120',-,-,-,-,-,-2.161,86.400
'23:44:12.128',-,-,-,-,-,-1.581,85.200
'23:44:12.136',-,-,-,-,-,-1.226,85.200
'23:44:12.144',-,-,-,-,-,-0.758,84.000
'23:44:12.152',-,-,-,-,-,-0.161,82.800
'23:44:12.160',-,-,-,-,-,0.048,81.600
'23:44:12.168',-,-,-,-,-,0.226,80.400
'23:44:12.176',-,-,-,-,-,0.290,79.200
'23:44:12.184',-,-,-,-,-,0.226,78.000
'23:44:12.192',-,-,-,-,-,0.226,76.800
'23:44:12.200',-,-,-,-,-,0.226,75.600
'23:44:12.208',-,-,-,-,-,0.226,74.400
'23:44:12.216',-,-,-,-,-,0.226,74.400
'23:44:12.224',-,-,-,-,-,0.226,73.200
'23:44:12.232',-,-,-,-,-,0.290,73.200
'23:44:12.240',-,-,-,-,-,0.290,74.400
'23:44:12.248',-,-,-,-,-,0.290,75.600
'23:44:12.256',-,-,-,-,-,0.339,78.000
'23:44:12.264',-,-,-,-,-,0.339,81.600
'23:44:12.272',-,-,-,-,-,0.339,87.600
'23:44:12.280',-,-,-,-,-,0.339,93.600
'23:44:12.288',-,-,-,-,-,0.403,99.600
'23:44:12.296',-,-,-,-,-,0.468,106.800
'23:44:12.304',-,-,-,-,-,0.468,115.200
'23:44:12.312',-,-,-,-,-,0.468,122.400
'23:44:12.320',-,-,-,-,-,0.468,129.600
'23:44:12.328',-,-,-,-,-,0.468,135.600
'23:44:12.336',-,-,-,-,-,0.468,139.200
'23:44:12.344',-,-,-,-,-,0.468,142.800
'23:44:12.352',-,-,-,-,-,0.339,145.200
'23:44:12.360',-,-,-,-,-,0.290,145.200
'23:44:12.368',-,-,-,-,-,0.226,144.000
'23:44:12.376',-,-,-,-,-,0.113,141.600
'23:44:12.384',-,-,-,-,-,0.048,139.200
'23:44:12.392',-,-,-,-,-,0.000,136.800
'23:44:12.400',-,-,-,-,-,0.000,134.400
'23:44:12.408',-,-,-,-,-,0.000,130.800
'23:44:12.416',-,-,-,-,-,0.000,127.200
'23:44:12.424',-,-,-,-,-,0.000,122.400
'23:44:12.432',-,-,-,-,-,0.000,118.800
'23:44:12.440',-,-,-,-,-,0.000,114.000
'23:44:12.448',-,-,-,-,-,0.000,109.200
'23:44:12.456',-,-,-,-,-,0.000,104.400
'23:44:12.464',-,-,-,-,-,0.000,100.800
'23:44:12.472',-,-,-,-,-,0.000,96.000
'23:44:12.480',-,-,-,-,-,0.000,92.400
'23:44:12.488',-,-,-,-,-,0.000,88.800
'23:44:12.496',-,-,-,-,-,0.000,86.400
'23:44:12.504',-,-,-,-,-,0.000,85.200
'23:44:12.512',-,-,-,-,-,0.000,84.000
'23:44:12.520',-,-,-,-,-,0.000,84.000
'23:44:12.528',-,-,-,-,-,0.000,84.000
'23:44:12.536',-,-,-,-,-,0.000,85.200
'23:44:12.544',-,-,-,-,-,0.000,85.200
'23:44:12.552',-,-,-,-,-,0.000,86.400
'23:44:12.560',-,-,-,-,-,-0.113,87.600
'23:44:12.568',-,-,-,-,-,-0.113,88.800
'23:44:12.576',-,-,-,-,-,-0.113,88.800
'23:44:12.584',-,-,-,-,-,-0.048,88.800
'23:44:12.592',-,-,-,-,-,-0.113,88.800
'23:44:12.600',-,-,-,-,-,-0.113,88.800
'23:44:12.608',-,-,-,-,-,-0.113,88.800
'23:44:12.616',-,-,-,-,-,-0.113,87.600
'23:44:12.624',-,-,-,-,-,-0.113,87.600
'23:44:12.632',-,-,-,-,-,-0.113,86.400
'23:44:12.640',-,-,-,-,-,-0.113,86.400
'23:44:12.648',-,-,-,-,-,0.000,85.200
'23:44:12.656',-,-,-,-,-,-0.048,85.200
'23:44:12.664',-,-,-,-,-,-0.645,84.000
'23:44:12.672',-,-,-,-,-,-1.516,82.800
'23:44:12.680',-,-,-,-,-,-2.290,82.800
'23:44:12.688',-,-,-,-,-,-2.290,81.600
'23:44:12.696',-,-,-,-,-,-1.581,80.400
'23:44:12.704',-,-,-,-,-,-1.113,80.400
'23:44:12.712',-,-,-,-,-,-0.468,79.200
'23:44:12.720',-,-,-,-,-,0.000,79.200
'23:44:12.728',-,-,-,-,-,0.113,78.000
'23:44:12.736',-,-,-,-,-,0.226,76.800
'23:44:12.744',-,-,-,-,-,0.226,75.600
'23:44:12.752',-,-,-,-,-,0.226,74.400
'23:44:12.760',-,-,-,-,-,0.226,74.400
'23:44:12.768',-,-,-,-,-,0.226,73.200
'23:44:12.776',-,-,-,-,-,0.226,73.200
'23:44:12.784',-,-,-,-,-,0.226,72.000
'23:44:12.792',-,-,-,-,-,0.226,72.000
'23:44:12.800',-,-,-,-,-,0.226,72.000
'23:44:12.808',-,-,-,-,-,0.226,73.200
'23:44:12.816',-,-,-,-,-,0.226,74.400
'23:44:12.824',-,-,-,-,-,0.290,76.800
'23:44:12.832',-,-,-,-,-,0.290,79.200
'23:44:12.840',-,-,-,-,-,0.339,84.000
'23:44:12.848',-,-,-,-,-,0.339,90.000
'23:44:12.856',-,-,-,-,-,0.339,96.000
'23:44:12.864',-,-,-,-,-,0.403,102.000
'23:44:12.872',-,-,-,-,-,0.403,109.200
'23:44:12.880',-,-,-,-,-,0.468,116.400
'23:44:12.888',-,-,-,-,-,0.468,122.400
'23:44:12.896',-,-,-,-,-,0.468,128.400
'23:44:12.904',-,-,-,-,-,0.403,133.200
'23:44:12.912',-,-,-,-,-,0.339,136.800
'23:44:12.920',-,-,-,-,-,0.339,139.200
'23:44:12.928',-,-,-,-,-,0.226,140.400
'23:44:12.936',-,-,-,-,-,0.161,139.200
