'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:22:45.992',-0.008,-,-,0.032,-,-
'47:22:46.000',-0.016,-,-,0.024,-,-
'47:22:46.008',-0.024,-,-,-0.032,-,-
'47:22:46.016',-0.008,-,-,-0.144,-,-
'47:22:46.024',0.000,-,-,-0.272,-,-
'47:22:46.032',0.008,-,-,-0.344,-,-
'47:22:46.040',0.024,-,-,-0.288,-,-
'47:22:46.048',0.056,-,-,-0.112,-,-
'47:22:46.056',0.056,-,-,0.048,-,-
'47:22:46.064',0.040,-,-,0.136,-,-
'47:22:46.072',0.008,-,-,0.152,-,-
'47:22:46.080',-0.016,-,-,0.088,-,-
'47:22:46.088',0.016,-,-,0.072,-,-
'47:22:46.096',0.040,-,-,0.080,-,-
'47:22:46.104',0.032,-,-,0.072,-,-
'47:22:46.112',0.008,-,-,0.048,-,-
'47:22:46.120',-0.016,-,-,0.024,-,-
'47:22:46.128',-0.040,-,-,0.016,-,-
'47:22:46.136',-0.056,-,-,0.008,-,-
'47:22:46.144',-0.056,-,-,0.008,-,-
'47:22:46.152',-0.056,-,-,0.016,-,-
'47:22:46.160',-0.056,-,-,0.016,-,-
'47:22:46.168',-0.048,-,-,0.016,-,-
'47:22:46.176',-0.040,-,-,0.024,-,-
'47:22:46.184',-0.040,-,-,0.024,-,-
'47:22:46.192',-0.040,-,-,0.024,-,-
'47:22:46.200',-0.032,-,-,0.024,-,-
'47:22:46.208',-0.024,-,-,0.032,-,-
'47:22:46.216',-0.008,-,-,0.040,-,-
'47:22:46.224',0.000,-,-,0.056,-,-
'47:22:46.232',0.016,-,-,0.064,-,-
'47:22:46.240',0.032,-,-,0.080,-,-
'47:22:46.248',0.064,-,-,0.104,-,-
'47:22:46.256',0.088,-,-,0.120,-,-
'47:22:46.264',0.120,-,-,0.144,-,-
'47:22:46.272',0.152,-,-,0.160,-,-
'47:22:46.280',0.184,-,-,0.176,-,-
'47:22:46.288',0.200,-,-,0.192,-,-
'47:22:46.296',0.208,-,-,0.192,-,-
'47:22:46.304',0.192,-,-,0.160,-,-
'47:22:46.312',0.160,-,-,0.136,-,-
'47:22:46.320',0.120,-,-,0.104,-,-
'47:22:46.328',0.080,-,-,0.072,-,-
'47:22:46.336',0.040,-,-,0.040,-,-
'47:22:46.344',0.008,-,-,0.024,-,-
'47:22:46.352',-0.016,-,-,0.008,-,-
'47:22:46.360',-0.032,-,-,0.008,-,-
'47:22:46.368',-0.040,-,-,0.000,-,-
'47:22:46.376',-0.048,-,-,0.000,-,-
'47:22:46.384',-0.056,-,-,-0.008,-,-
'47:22:46.392',-0.056,-,-,-0.008,-,-
'47:22:46.400',-0.064,-,-,-0.008,-,-
'47:22:46.408',-0.064,-,-,-0.008,-,-
'47:22:46.416',-0.056,-,-,0.000,-,-
'47:22:46.424',-0.056,-,-,0.000,-,-
'47:22:46.432',-0.048,-,-,0.000,-,-
'47:22:46.440',-0.048,-,-,-0.008,-,-
'47:22:46.448',-0.048,-,-,-0.008,-,-
'47:22:46.456',-0.048,-,-,-0.008,-,-
'47:22:46.464',-0.048,-,-,-0.008,-,-
'47:22:46.472',-0.048,-,-,-0.008,-,-
'47:22:46.480',-0.048,-,-,-0.008,-,-
'47:22:46.488',-0.048,-,-,-0.008,-,-
'47:22:46.496',-0.040,-,-,-0.008,-,-
'47:22:46.504',-0.048,-,-,-0.008,-,-
'47:22:46.512',-0.048,-,-,-0.008,-,-
'47:22:46.520',-0.048,-,-,-0.008,-,-
'47:22:46.528',-0.048,-,-,-0.008,-,-
'47:22:46.536',-0.048,-,-,-0.008,-,-
'47:22:46.544',-0.048,-,-,-0.016,-,-
'47:22:46.552',-0.040,-,-,-0.008,-,-
'47:22:46.560',-0.048,-,-,-0.008,-,-
'47:22:46.568',-0.048,-,-,-0.016,-,-
'47:22:46.576',-0.048,-,-,-0.016,-,-
'47:22:46.584',-0.048,-,-,-0.016,-,-
'47:22:46.592',-0.048,-,-,-0.016,-,-
'47:22:46.600',-0.048,-,-,-0.016,-,-
'47:22:46.608',-0.048,-,-,-0.016,-,-
'47:22:46.616',-0.040,-,-,-0.008,-,-
'47:22:46.624',-0.040,-,-,-0.008,-,-
'47:22:46.632',-0.048,-,-,-0.008,-,-
'47:22:46.640',-0.040,-,-,-0.008,-,-
'47:22:46.648',-0.040,-,-,-0.008,-,-
'47:22:46.656',-0.040,-,-,-0.008,-,-
'47:22:46.664',-0.040,-,-,-0.008,-,-
'47:22:46.672',-0.040,-,-,-0.008,-,-
'47:22:46.680',-0.040,-,-,-0.008,-,-
'47:22:46.688',-0.040,-,-,-0.008,-,-
'47:22:46.696',-0.040,-,-,-0.008,-,-
'47:22:46.704',-0.040,-,-,-0.008,-,-
'47:22:46.712',-0.032,-,-,0.000,-,-
'47:22:46.720',-0.032,-,-,-0.008,-,-
'47:22:46.728',-0.040,-,-,-0.008,-,-
'47:22:46.736',-0.040,-,-,-0.008,-,-
'47:22:46.744',-0.032,-,-,0.000,-,-
'47:22:46.752',-0.024,-,-,0.000,-,-
'47:22:46.760',-0.032,-,-,0.000,-,-
'47:22:46.768',-0.032,-,-,-0.008,-,-
'47:22:46.776',-0.032,-,-,0.000,-,-
'47:22:46.784',-0.032,-,-,0.000,-,-
'47:22:46.792',-0.032,-,-,0.000,-,-
'47:22:46.800',-0.024,-,-,0.000,-,-
'47:22:46.808',-0.024,-,-,0.000,-,-
'47:22:46.816',-0.024,-,-,0.000,-,-
'47:22:46.824',-0.024,-,-,0.000,-,-
'47:22:46.832',-0.024,-,-,0.000,-,-
'47:22:46.840',-0.024,-,-,0.000,-,-
'47:22:46.848',-0.024,-,-,0.000,-,-
'47:22:46.856',-0.024,-,-,0.000,-,-
'47:22:46.864',-0.016,-,-,0.008,-,-
'47:22:46.872',0.000,-,-,0.024,-,-
'47:22:46.880',0.016,-,-,0.040,-,-
'47:22:46.888',0.032,-,-,0.048,-,-
'47:22:46.896',0.048,-,-,0.048,-,-
'47:22:46.904',0.072,-,-,0.064,-,-
'47:22:46.912',0.088,-,-,0.072,-,-
'47:22:46.920',0.072,-,-,0.064,-,-
'47:22:46.928',0.048,-,-,0.040,-,-
'47:22:46.936',0.024,-,-,0.016,-,-
'47:22:46.944',0.008,-,-,0.008,-,-
'47:22:46.952',-0.016,-,-,-0.008,-,-
'47:22:46.960',-0.048,-,-,-0.016,-,-
'47:22:46.968',-0.064,-,-,-0.024,-,-
'47:22:46.976',-0.080,-,-,-0.032,-,-
'47:22:46.984',-0.080,-,-,-0.032,-,-
'47:22:46.992',-0.080,-,-,-0.040,-,-
'47:22:47.000',-0.080,-,-,-0.040,-,-
'47:22:47.008',-0.080,-,-,-0.040,-,-
'47:22:47.016',-0.080,-,-,-0.040,-,-
'47:22:47.024',-0.080,-,-,-0.040,-,-
'47:22:47.032',-0.080,-,-,-0.032,-,-
'47:22:47.040',-0.080,-,-,-0.032,-,-
'47:22:47.048',-0.080,-,-,-0.032,-,-
'47:22:47.056',-0.064,-,-,-0.032,-,-
'47:22:47.064',-0.040,-,-,-0.040,-,-
'47:22:47.072',0.048,-,-,-0.056,-,-
'47:22:47.080',0.264,-,-,-0.064,-,-
'47:22:47.088',0.560,-,-,-0.008,-,-
'47:22:47.096',0.744,-,-,0.128,-,-
'47:22:47.104',0.680,-,-,0.264,-,-
'47:22:47.112',0.488,-,-,0.336,-,-
'47:22:47.120',0.312,-,-,0.344,-,-
'47:22:47.128',0.144,-,-,0.224,-,-
'47:22:47.136',0.008,-,-,0.112,-,-
'47:22:47.144',-0.096,-,-,0.024,-,-
'47:22:47.152',-0.144,-,-,-0.024,-,-
'47:22:47.160',-0.160,-,-,-0.032,-,-
'47:22:47.168',-0.160,-,-,-0.032,-,-
'47:22:47.176',-0.152,-,-,-0.032,-,-
'47:22:47.184',-0.152,-,-,-0.032,-,-
'47:22:47.192',-0.144,-,-,-0.024,-,-
'47:22:47.200',-0.144,-,-,-0.024,-,-
'47:22:47.208',-0.144,-,-,-0.024,-,-
'47:22:47.216',-0.144,-,-,-0.024,-,-
'47:22:47.224',-0.144,-,-,-0.024,-,-
'47:22:47.232',-0.136,-,-,-0.024,-,-
'47:22:47.240',-0.136,-,-,-0.024,-,-
'47:22:47.248',-0.128,-,-,-0.024,-,-
'47:22:47.256',-0.128,-,-,-0.024,-,-
'47:22:47.264',-0.136,-,-,-0.024,-,-
'47:22:47.272',-0.136,-,-,-0.024,-,-
'47:22:47.280',-0.128,-,-,-0.024,-,-
'47:22:47.288',-0.128,-,-,-0.016,-,-
'47:22:47.296',-0.128,-,-,-0.016,-,-
'47:22:47.304',-0.128,-,-,-0.016,-,-
'47:22:47.312',-0.128,-,-,-0.016,-,-
'47:22:47.320',-0.128,-,-,-0.008,-,-
'47:22:47.328',-0.120,-,-,-0.008,-,-
'47:22:47.336',-0.120,-,-,-0.008,-,-
'47:22:47.344',-0.120,-,-,-0.008,-,-
'47:22:47.352',-0.112,-,-,-0.008,-,-
'47:22:47.360',-0.104,-,-,-0.008,-,-
'47:22:47.368',-0.088,-,-,-0.008,-,-
'47:22:47.376',-0.072,-,-,0.000,-,-
'47:22:47.384',-0.048,-,-,0.000,-,-
'47:22:47.392',-0.024,-,-,0.008,-,-
'47:22:47.400',0.000,-,-,0.016,-,-
'47:22:47.408',0.008,-,-,0.024,-,-
'47:22:47.416',0.008,-,-,0.032,-,-
'47:22:47.424',0.008,-,-,0.032,-,-
'47:22:47.432',0.008,-,-,0.032,-,-
'47:22:47.440',0.016,-,-,0.032,-,-
'47:22:47.448',0.016,-,-,0.032,-,-
'47:22:47.456',0.008,-,-,0.032,-,-
'47:22:47.464',0.008,-,-,0.032,-,-
'47:22:47.472',0.008,-,-,0.032,-,-
'47:22:47.480',0.008,-,-,0.032,-,-
'47:22:47.488',0.008,-,-,0.040,-,-
'47:22:47.496',0.008,-,-,0.040,-,-
'47:22:47.504',0.016,-,-,0.040,-,-
'47:22:47.512',0.008,-,-,0.040,-,-
'47:22:47.520',0.008,-,-,0.040,-,-
'47:22:47.528',0.008,-,-,0.040,-,-
'47:22:47.536',0.008,-,-,0.040,-,-
'47:22:47.544',0.008,-,-,0.032,-,-
'47:22:47.552',0.008,-,-,0.032,-,-
'47:22:47.560',0.008,-,-,0.040,-,-
'47:22:47.568',0.016,-,-,0.040,-,-
'47:22:47.576',0.016,-,-,0.040,-,-
'47:22:47.584',0.008,-,-,0.032,-,-
'47:22:47.592',0.008,-,-,0.032,-,-
'47:22:47.600',0.008,-,-,0.032,-,-
'47:22:47.608',0.008,-,-,0.032,-,-
'47:22:47.616',0.008,-,-,0.032,-,-
'47:22:47.624',0.008,-,-,0.032,-,-
'47:22:47.632',0.008,-,-,0.032,-,-
'47:22:47.640',0.008,-,-,0.032,-,-
'47:22:47.648',0.008,-,-,0.032,-,-
'47:22:47.656',0.008,-,-,0.032,-,-
'47:22:47.664',0.008,-,-,0.032,-,-
'47:22:47.672',0.016,-,-,0.040,-,-
'47:22:47.680',0.032,-,-,0.056,-,-
'47:22:47.688',0.056,-,-,0.072,-,-
'47:22:47.696',0.072,-,-,0.080,-,-
'47:22:47.704',0.088,-,-,0.096,-,-
'47:22:47.712',0.112,-,-,0.104,-,-
'47:22:47.720',0.128,-,-,0.112,-,-
'47:22:47.728',0.112,-,-,0.104,-,-
'47:22:47.736',0.088,-,-,0.072,-,-
'47:22:47.744',0.064,-,-,0.048,-,-
'47:22:47.752',0.048,-,-,0.032,-,-
'47:22:47.760',0.016,-,-,0.016,-,-
'47:22:47.768',-0.016,-,-,0.008,-,-
'47:22:47.776',-0.040,-,-,0.000,-,-
'47:22:47.784',-0.048,-,-,-0.008,-,-
'47:22:47.792',-0.048,-,-,-0.008,-,-
'47:22:47.800',-0.056,-,-,-0.008,-,-
'47:22:47.808',-0.056,-,-,-0.008,-,-
'47:22:47.816',-0.056,-,-,-0.008,-,-
'47:22:47.824',-0.056,-,-,-0.008,-,-
'47:22:47.832',-0.056,-,-,-0.008,-,-
'47:22:47.840',-0.048,-,-,-0.008,-,-
'47:22:47.848',-0.048,-,-,0.000,-,-
'47:22:47.856',-0.048,-,-,0.000,-,-
'47:22:47.864',-0.048,-,-,0.000,-,-
'47:22:47.872',-0.040,-,-,-0.008,-,-
'47:22:47.880',-0.008,-,-,-0.024,-,-
'47:22:47.888',0.104,-,-,-0.040,-,-
'47:22:47.896',0.328,-,-,-0.056,-,-
'47:22:47.904',0.624,-,-,0.016,-,-
'47:22:47.912',0.768,-,-,0.184,-,-
'47:22:47.920',0.664,-,-,0.328,-,-
'47:22:47.928',0.472,-,-,0.376,-,-
'47:22:47.936',0.304,-,-,0.336,-,-
'47:22:47.944',0.144,-,-,0.232,-,-
'47:22:47.952',0.008,-,-,0.120,-,-
'47:22:47.960',-0.080,-,-,0.032,-,-
'47:22:47.968',-0.112,-,-,0.000,-,-
'47:22:47.976',-0.120,-,-,0.000,-,-
'47:22:47.984',-0.104,-,-,0.008,-,-
'47:22:47.992',-0.104,-,-,0.008,-,-
'47:22:48.000',-0.104,-,-,0.008,-,-
'47:22:48.008',-0.104,-,-,0.008,-,-
'47:22:48.016',-0.096,-,-,0.008,-,-
'47:22:48.024',-0.088,-,-,0.016,-,-
'47:22:48.032',-0.088,-,-,0.016,-,-
'47:22:48.040',-0.088,-,-,0.016,-,-
'47:22:48.048',-0.088,-,-,0.016,-,-
'47:22:48.056',-0.080,-,-,0.016,-,-
'47:22:48.064',-0.080,-,-,0.016,-,-
'47:22:48.072',-0.080,-,-,0.016,-,-
'47:22:48.080',-0.080,-,-,0.024,-,-
'47:22:48.088',-0.080,-,-,0.024,-,-
'47:22:48.096',-0.080,-,-,0.024,-,-
'47:22:48.104',-0.080,-,-,0.024,-,-
'47:22:48.112',-0.072,-,-,0.024,-,-
'47:22:48.120',-0.072,-,-,0.024,-,-
'47:22:48.128',-0.072,-,-,0.024,-,-
'47:22:48.136',-0.072,-,-,0.024,-,-
'47:22:48.144',-0.064,-,-,0.024,-,-
'47:22:48.152',-0.064,-,-,0.024,-,-
'47:22:48.160',-0.064,-,-,0.024,-,-
'47:22:48.168',-0.048,-,-,0.024,-,-
'47:22:48.176',-0.032,-,-,0.024,-,-
'47:22:48.184',-0.016,-,-,0.032,-,-
'47:22:48.192',0.000,-,-,0.040,-,-
'47:22:48.200',0.016,-,-,0.048,-,-
'47:22:48.208',0.032,-,-,0.056,-,-
'47:22:48.216',0.040,-,-,0.064,-,-
'47:22:48.224',0.040,-,-,0.072,-,-
'47:22:48.232',0.048,-,-,0.072,-,-
'47:22:48.240',0.048,-,-,0.072,-,-
'47:22:48.248',0.040,-,-,0.072,-,-
'47:22:48.256',0.032,-,-,0.064,-,-
'47:22:48.264',0.032,-,-,0.064,-,-
'47:22:48.272',0.032,-,-,0.072,-,-
'47:22:48.280',0.032,-,-,0.064,-,-
'47:22:48.288',0.024,-,-,0.064,-,-
'47:22:48.296',0.032,-,-,0.064,-,-
'47:22:48.304',0.032,-,-,0.072,-,-
'47:22:48.312',0.024,-,-,0.064,-,-
'47:22:48.320',0.024,-,-,0.064,-,-
'47:22:48.328',0.024,-,-,0.064,-,-
'47:22:48.336',0.024,-,-,0.064,-,-
'47:22:48.344',0.024,-,-,0.064,-,-
'47:22:48.352',0.024,-,-,0.064,-,-
'47:22:48.360',0.024,-,-,0.064,-,-
'47:22:48.368',0.016,-,-,0.056,-,-
'47:22:48.376',0.016,-,-,0.056,-,-
'47:22:48.384',0.024,-,-,0.056,-,-
'47:22:48.392',0.024,-,-,0.056,-,-
'47:22:48.400',0.024,-,-,0.056,-,-
'47:22:48.408',0.032,-,-,0.064,-,-
'47:22:48.416',0.032,-,-,0.064,-,-
'47:22:48.424',0.024,-,-,0.056,-,-
'47:22:48.432',0.024,-,-,0.048,-,-
'47:22:48.440',0.032,-,-,0.056,-,-
'47:22:48.448',0.032,-,-,0.064,-,-
'47:22:48.456',0.024,-,-,0.056,-,-
'47:22:48.464',0.016,-,-,0.048,-,-
'47:22:48.472',0.016,-,-,0.048,-,-
'47:22:48.480',0.024,-,-,0.056,-,-
'47:22:48.488',0.040,-,-,0.064,-,-
'47:22:48.496',0.056,-,-,0.080,-,-
'47:22:48.504',0.080,-,-,0.096,-,-
'47:22:48.512',0.096,-,-,0.104,-,-
'47:22:48.520',0.104,-,-,0.112,-,-
'47:22:48.528',0.112,-,-,0.112,-,-
'47:22:48.536',0.120,-,-,0.120,-,-
'47:22:48.544',0.112,-,-,0.112,-,-
'47:22:48.552',0.088,-,-,0.080,-,-
'47:22:48.560',0.064,-,-,0.064,-,-
'47:22:48.568',0.040,-,-,0.040,-,-
'47:22:48.576',0.008,-,-,0.024,-,-
'47:22:48.584',-0.024,-,-,0.008,-,-
'47:22:48.592',-0.032,-,-,0.000,-,-
'47:22:48.600',-0.040,-,-,0.000,-,-
'47:22:48.608',-0.040,-,-,0.000,-,-
'47:22:48.616',-0.048,-,-,0.000,-,-
'47:22:48.624',-0.048,-,-,0.000,-,-
'47:22:48.632',-0.048,-,-,0.000,-,-
'47:22:48.640',-0.056,-,-,0.000,-,-
'47:22:48.648',-0.056,-,-,-0.008,-,-
'47:22:48.656',-0.048,-,-,0.000,-,-
'47:22:48.664',-0.048,-,-,0.000,-,-
'47:22:48.672',-0.056,-,-,-0.008,-,-
'47:22:48.680',-0.056,-,-,-0.008,-,-
'47:22:48.688',-0.040,-,-,-0.016,-,-
'47:22:48.696',0.008,-,-,-0.032,-,-
'47:22:48.704',0.152,-,-,-0.056,-,-
'47:22:48.712',0.424,-,-,-0.056,-,-
'47:22:48.720',0.704,-,-,0.088,-,-
'47:22:48.728',0.776,-,-,0.296,-,-
'47:22:48.736',0.608,-,-,0.408,-,-
'47:22:48.744',0.408,-,-,0.408,-,-
'47:22:48.752',0.232,-,-,0.288,-,-
'47:22:48.760',0.072,-,-,0.176,-,-
'47:22:48.768',-0.056,-,-,0.056,-,-
'47:22:48.776',-0.128,-,-,-0.008,-,-
'47:22:48.784',-0.144,-,-,-0.024,-,-
'47:22:48.792',-0.136,-,-,-0.016,-,-
'47:22:48.800',-0.136,-,-,-0.024,-,-
'47:22:48.808',-0.144,-,-,-0.024,-,-
'47:22:48.816',-0.136,-,-,-0.024,-,-
'47:22:48.824',-0.120,-,-,-0.016,-,-
'47:22:48.832',-0.120,-,-,-0.016,-,-
'47:22:48.840',-0.120,-,-,-0.016,-,-
'47:22:48.848',-0.120,-,-,-0.016,-,-
'47:22:48.856',-0.120,-,-,-0.016,-,-
'47:22:48.864',-0.120,-,-,-0.016,-,-
'47:22:48.872',-0.120,-,-,-0.024,-,-
'47:22:48.880',-0.120,-,-,-0.024,-,-
'47:22:48.888',-0.120,-,-,-0.024,-,-
'47:22:48.896',-0.112,-,-,-0.016,-,-
'47:22:48.904',-0.112,-,-,-0.016,-,-
'47:22:48.912',-0.120,-,-,-0.024,-,-
'47:22:48.920',-0.112,-,-,-0.024,-,-
'47:22:48.928',-0.112,-,-,-0.024,-,-
'47:22:48.936',-0.112,-,-,-0.024,-,-
'47:22:48.944',-0.120,-,-,-0.024,-,-
'47:22:48.952',-0.112,-,-,-0.024,-,-
'47:22:48.960',-0.104,-,-,-0.024,-,-
'47:22:48.968',-0.104,-,-,-0.024,-,-
'47:22:48.976',-0.096,-,-,-0.024,-,-
'47:22:48.984',-0.088,-,-,-0.024,-,-
'47:22:48.992',-0.064,-,-,-0.016,-,-
'47:22:49.000',-0.040,-,-,0.000,-,-
'47:22:49.008',-0.016,-,-,0.016,-,-
'47:22:49.016',0.000,-,-,0.024,-,-
'47:22:49.024',0.000,-,-,0.024,-,-
'47:22:49.032',0.008,-,-,0.032,-,-
'47:22:49.040',0.016,-,-,0.040,-,-
'47:22:49.048',0.008,-,-,0.040,-,-
'47:22:49.056',0.008,-,-,0.040,-,-
'47:22:49.064',0.008,-,-,0.048,-,-
'47:22:49.072',0.008,-,-,0.048,-,-
'47:22:49.080',0.008,-,-,0.048,-,-
'47:22:49.088',0.008,-,-,0.048,-,-
'47:22:49.096',0.016,-,-,0.056,-,-
'47:22:49.104',0.008,-,-,0.056,-,-
'47:22:49.112',0.008,-,-,0.048,-,-
'47:22:49.120',0.008,-,-,0.048,-,-
'47:22:49.128',0.016,-,-,0.048,-,-
'47:22:49.136',0.008,-,-,0.048,-,-
'47:22:49.144',0.008,-,-,0.040,-,-
'47:22:49.152',0.008,-,-,0.040,-,-
'47:22:49.160',0.008,-,-,0.040,-,-
'47:22:49.168',0.008,-,-,0.040,-,-
'47:22:49.176',0.008,-,-,0.040,-,-
'47:22:49.184',0.016,-,-,0.040,-,-
'47:22:49.192',0.016,-,-,0.040,-,-
'47:22:49.200',0.008,-,-,0.040,-,-
'47:22:49.208',0.016,-,-,0.040,-,-
'47:22:49.216',0.016,-,-,0.040,-,-
'47:22:49.224',0.016,-,-,0.040,-,-
'47:22:49.232',0.008,-,-,0.040,-,-
'47:22:49.240',0.008,-,-,0.040,-,-
'47:22:49.248',0.008,-,-,0.032,-,-
'47:22:49.256',0.008,-,-,0.032,-,-
'47:22:49.264',0.008,-,-,0.032,-,-
'47:22:49.272',0.008,-,-,0.032,-,-
'47:22:49.280',0.008,-,-,0.032,-,-
'47:22:49.288',0.008,-,-,0.032,-,-
'47:22:49.296',0.016,-,-,0.040,-,-
'47:22:49.304',0.032,-,-,0.056,-,-
'47:22:49.312',0.056,-,-,0.072,-,-
'47:22:49.320',0.072,-,-,0.080,-,-
'47:22:49.328',0.080,-,-,0.088,-,-
'47:22:49.336',0.096,-,-,0.096,-,-
'47:22:49.344',0.112,-,-,0.104,-,-
'47:22:49.352',0.112,-,-,0.096,-,-
'47:22:49.360',0.080,-,-,0.072,-,-
'47:22:49.368',0.056,-,-,0.048,-,-
'47:22:49.376',0.032,-,-,0.024,-,-
'47:22:49.384',0.008,-,-,0.008,-,-
'47:22:49.392',-0.024,-,-,0.000,-,-
'47:22:49.400',-0.048,-,-,-0.016,-,-
'47:22:49.408',-0.064,-,-,-0.024,-,-
'47:22:49.416',-0.064,-,-,-0.024,-,-
'47:22:49.424',-0.064,-,-,-0.024,-,-
'47:22:49.432',-0.072,-,-,-0.024,-,-
'47:22:49.440',-0.072,-,-,-0.024,-,-
'47:22:49.448',-0.064,-,-,-0.024,-,-
'47:22:49.456',-0.064,-,-,-0.024,-,-
'47:22:49.464',-0.064,-,-,-0.024,-,-
'47:22:49.472',-0.072,-,-,-0.024,-,-
'47:22:49.480',-0.064,-,-,-0.016,-,-
'47:22:49.488',-0.064,-,-,-0.016,-,-
'47:22:49.496',-0.056,-,-,-0.024,-,-
'47:22:49.504',-0.032,-,-,-0.032,-,-
'47:22:49.512',0.080,-,-,-0.040,-,-
'47:22:49.520',0.304,-,-,-0.048,-,-
'47:22:49.528',0.608,-,-,0.032,-,-
'47:22:49.536',0.776,-,-,0.192,-,-
'47:22:49.544',0.688,-,-,0.336,-,-
'47:22:49.552',0.480,-,-,0.376,-,-
'47:22:49.560',0.296,-,-,0.328,-,-
'47:22:49.568',0.128,-,-,0.216,-,-
'47:22:49.576',-0.008,-,-,0.104,-,-
'47:22:49.584',-0.104,-,-,0.016,-,-
'47:22:49.592',-0.144,-,-,-0.024,-,-
'47:22:49.600',-0.144,-,-,-0.024,-,-
'47:22:49.608',-0.144,-,-,-0.024,-,-
'47:22:49.616',-0.136,-,-,-0.024,-,-
'47:22:49.624',-0.128,-,-,-0.024,-,-
'47:22:49.632',-0.128,-,-,-0.016,-,-
'47:22:49.640',-0.120,-,-,-0.016,-,-
'47:22:49.648',-0.120,-,-,-0.016,-,-
'47:22:49.656',-0.112,-,-,-0.008,-,-
'47:22:49.664',-0.112,-,-,-0.008,-,-
'47:22:49.672',-0.112,-,-,-0.008,-,-
'47:22:49.680',-0.112,-,-,-0.008,-,-
'47:22:49.688',-0.104,-,-,-0.008,-,-
'47:22:49.696',-0.112,-,-,-0.008,-,-
'47:22:49.704',-0.112,-,-,-0.008,-,-
'47:22:49.712',-0.104,-,-,0.000,-,-
'47:22:49.720',-0.104,-,-,0.000,-,-
'47:22:49.728',-0.104,-,-,0.000,-,-
'47:22:49.736',-0.104,-,-,0.000,-,-
'47:22:49.744',-0.104,-,-,0.000,-,-
'47:22:49.752',-0.104,-,-,0.000,-,-
'47:22:49.760',-0.096,-,-,0.000,-,-
'47:22:49.768',-0.088,-,-,0.000,-,-
'47:22:49.776',-0.088,-,-,0.000,-,-
'47:22:49.784',-0.080,-,-,0.000,-,-
'47:22:49.792',-0.072,-,-,0.000,-,-
'47:22:49.800',-0.056,-,-,0.008,-,-
'47:22:49.808',-0.032,-,-,0.008,-,-
'47:22:49.816',-0.016,-,-,0.016,-,-
'47:22:49.824',0.000,-,-,0.024,-,-
'47:22:49.832',0.008,-,-,0.032,-,-
'47:22:49.840',0.008,-,-,0.040,-,-
'47:22:49.848',0.016,-,-,0.048,-,-
'47:22:49.856',0.016,-,-,0.048,-,-
'47:22:49.864',0.016,-,-,0.048,-,-
'47:22:49.872',0.016,-,-,0.048,-,-
'47:22:49.880',0.008,-,-,0.048,-,-
'47:22:49.888',0.008,-,-,0.048,-,-
'47:22:49.896',0.016,-,-,0.048,-,-
'47:22:49.904',0.016,-,-,0.048,-,-
'47:22:49.912',0.016,-,-,0.048,-,-
'47:22:49.920',0.016,-,-,0.048,-,-
'47:22:49.928',0.016,-,-,0.048,-,-
'47:22:49.936',0.008,-,-,0.048,-,-
'47:22:49.944',0.008,-,-,0.048,-,-
'47:22:49.952',0.008,-,-,0.048,-,-
'47:22:49.960',0.008,-,-,0.048,-,-
'47:22:49.968',0.008,-,-,0.040,-,-
'47:22:49.976',0.008,-,-,0.040,-,-
'47:22:49.984',0.008,-,-,0.040,-,-
'47:22:49.992',0.008,-,-,0.040,-,-
'47:22:50.000',0.008,-,-,0.040,-,-
'47:22:50.008',0.008,-,-,0.040,-,-
'47:22:50.016',0.008,-,-,0.040,-,-
'47:22:50.024',0.016,-,-,0.048,-,-
'47:22:50.032',0.016,-,-,0.048,-,-
'47:22:50.040',0.008,-,-,0.040,-,-
'47:22:50.048',0.016,-,-,0.048,-,-
'47:22:50.056',0.016,-,-,0.048,-,-
'47:22:50.064',0.016,-,-,0.048,-,-
'47:22:50.072',0.016,-,-,0.048,-,-
'47:22:50.080',0.016,-,-,0.040,-,-
'47:22:50.088',0.016,-,-,0.040,-,-
'47:22:50.096',0.016,-,-,0.048,-,-
'47:22:50.104',0.024,-,-,0.056,-,-
'47:22:50.112',0.040,-,-,0.064,-,-
'47:22:50.120',0.064,-,-,0.080,-,-
'47:22:50.128',0.088,-,-,0.096,-,-
'47:22:50.136',0.096,-,-,0.104,-,-
'47:22:50.144',0.104,-,-,0.104,-,-
'47:22:50.152',0.120,-,-,0.112,-,-
'47:22:50.160',0.128,-,-,0.104,-,-
'47:22:50.168',0.096,-,-,0.088,-,-
'47:22:50.176',0.072,-,-,0.064,-,-
'47:22:50.184',0.056,-,-,0.048,-,-
'47:22:50.192',0.032,-,-,0.032,-,-
'47:22:50.200',0.008,-,-,0.024,-,-
'47:22:50.208',-0.024,-,-,0.008,-,-
'47:22:50.216',-0.040,-,-,0.000,-,-
'47:22:50.224',-0.048,-,-,0.000,-,-
'47:22:50.232',-0.048,-,-,0.000,-,-
'47:22:50.240',-0.048,-,-,-0.008,-,-
'47:22:50.248',-0.056,-,-,-0.008,-,-
'47:22:50.256',-0.056,-,-,-0.008,-,-
'47:22:50.264',-0.048,-,-,0.000,-,-
'47:22:50.272',-0.048,-,-,0.000,-,-
'47:22:50.280',-0.048,-,-,0.000,-,-
'47:22:50.288',-0.048,-,-,0.000,-,-
'47:22:50.296',-0.040,-,-,0.000,-,-
'47:22:50.304',-0.040,-,-,0.000,-,-
