'Elapsed time','I','II','V','ABP','PAP'
'47:35:28.792',-,-0.096,-,63.200,46.000
'47:35:28.800',-,-0.056,-,59.200,43.600
'47:35:28.808',-,-0.040,-,55.200,41.200
'47:35:28.816',-,0.000,-,51.200,39.600
'47:35:28.824',-,0.016,-,48.800,37.600
'47:35:28.832',-,0.016,-,45.600,36.000
'47:35:28.840',-,0.016,-,43.200,34.400
'47:35:28.848',-,0.040,-,41.600,32.800
'47:35:28.856',-,0.040,-,40.000,31.600
'47:35:28.864',-,0.040,-,39.200,30.400
'47:35:28.872',-,0.040,-,39.200,30.400
'47:35:28.880',-,0.040,-,39.200,31.200
'47:35:28.888',-,0.040,-,39.200,33.200
'47:35:28.896',-,0.040,-,40.000,34.800
'47:35:28.904',-,0.040,-,40.000,35.600
'47:35:28.912',-,0.080,-,40.000,36.400
'47:35:28.920',-,0.160,-,40.800,36.800
'47:35:28.928',-,0.280,-,41.600,37.200
'47:35:28.936',-,0.408,-,41.600,36.800
'47:35:28.944',-,0.528,-,42.400,36.800
'47:35:28.952',-,0.568,-,43.200,36.400
'47:35:28.960',-,0.528,-,44.000,36.000
'47:35:28.968',-,0.360,-,44.000,35.600
'47:35:28.976',-,0.136,-,44.800,35.200
'47:35:28.984',-,-0.016,-,44.800,35.200
'47:35:28.992',-,-0.096,-,44.800,35.200
'47:35:29.000',-,-0.120,-,44.800,35.600
'47:35:29.008',-,-0.136,-,45.600,35.600
'47:35:29.016',-,-0.120,-,45.600,35.600
'47:35:29.024',-,-0.096,-,45.600,35.600
'47:35:29.032',-,-0.096,-,45.600,35.600
'47:35:29.040',-,-0.096,-,47.200,35.200
'47:35:29.048',-,-0.096,-,50.400,34.800
'47:35:29.056',-,-0.096,-,56.000,34.800
'47:35:29.064',-,-0.096,-,65.600,34.400
'47:35:29.072',-,-0.120,-,77.600,34.400
'47:35:29.080',-,-0.120,-,92.000,34.800
'47:35:29.088',-,-0.136,-,104.800,35.600
'47:35:29.096',-,-0.136,-,116.000,37.600
'47:35:29.104',-,-0.160,-,123.200,40.400
'47:35:29.112',-,-0.176,-,128.000,43.600
'47:35:29.120',-,-0.176,-,130.400,47.600
'47:35:29.128',-,-0.200,-,131.200,51.600
'47:35:29.136',-,-0.224,-,129.600,55.600
'47:35:29.144',-,-0.240,-,127.200,59.200
'47:35:29.152',-,-0.240,-,124.000,62.000
'47:35:29.160',-,-0.240,-,120.000,64.400
'47:35:29.168',-,-0.224,-,116.000,66.000
'47:35:29.176',-,-0.200,-,112.000,66.800
'47:35:29.184',-,-0.176,-,108.000,67.200
'47:35:29.192',-,-0.136,-,103.200,66.400
'47:35:29.200',-,-0.096,-,98.400,65.200
'47:35:29.208',-,-0.056,-,93.600,63.600
'47:35:29.216',-,-0.040,-,88.800,61.200
'47:35:29.224',-,-0.016,-,84.000,58.000
'47:35:29.232',-,-0.016,-,79.200,54.800
'47:35:29.240',-,-0.016,-,74.400,52.000
'47:35:29.248',-,0.000,-,69.600,49.200
'47:35:29.256',-,0.000,-,65.600,47.200
'47:35:29.264',-,0.000,-,60.800,45.200
'47:35:29.272',-,0.000,-,57.600,43.600
'47:35:29.280',-,0.000,-,54.400,42.000
'47:35:29.288',-,0.000,-,51.200,41.200
'47:35:29.296',-,0.000,-,48.800,41.200
'47:35:29.304',-,0.016,-,47.200,41.200
'47:35:29.312',-,0.040,-,45.600,42.000
'47:35:29.320',-,0.120,-,44.800,42.400
'47:35:29.328',-,0.224,-,44.800,42.800
'47:35:29.336',-,0.360,-,44.800,43.200
'47:35:29.344',-,0.488,-,44.800,43.200
'47:35:29.352',-,0.544,-,44.800,43.200
'47:35:29.360',-,0.568,-,44.800,42.800
'47:35:29.368',-,0.448,-,45.600,42.400
'47:35:29.376',-,0.224,-,45.600,41.600
'47:35:29.384',-,0.016,-,45.600,40.800
'47:35:29.392',-,-0.096,-,45.600,39.600
'47:35:29.400',-,-0.136,-,45.600,38.400
'47:35:29.408',-,-0.160,-,46.400,38.000
'47:35:29.416',-,-0.160,-,46.400,37.600
'47:35:29.424',-,-0.136,-,47.200,37.600
'47:35:29.432',-,-0.120,-,47.200,38.000
'47:35:29.440',-,-0.120,-,48.800,37.600
'47:35:29.448',-,-0.120,-,51.200,38.000
'47:35:29.456',-,-0.136,-,55.200,38.400
'47:35:29.464',-,-0.136,-,63.200,39.600
'47:35:29.472',-,-0.160,-,74.400,40.000
'47:35:29.480',-,-0.160,-,88.000,40.000
'47:35:29.488',-,-0.160,-,102.400,39.200
'47:35:29.496',-,-0.176,-,114.400,37.600
'47:35:29.504',-,-0.200,-,123.200,36.800
'47:35:29.512',-,-0.224,-,129.600,36.800
'47:35:29.520',-,-0.240,-,132.000,37.600
'47:35:29.528',-,-0.264,-,132.800,38.800
'47:35:29.536',-,-0.280,-,132.000,40.800
'47:35:29.544',-,-0.304,-,128.800,43.200
'47:35:29.552',-,-0.304,-,125.600,45.600
'47:35:29.560',-,-0.304,-,120.800,48.000
'47:35:29.568',-,-0.280,-,116.000,50.400
'47:35:29.576',-,-0.240,-,111.200,52.800
'47:35:29.584',-,-0.224,-,106.400,54.400
'47:35:29.592',-,-0.176,-,100.800,56.000
'47:35:29.600',-,-0.136,-,96.000,56.000
'47:35:29.608',-,-0.096,-,90.400,55.600
'47:35:29.616',-,-0.056,-,85.600,54.000
'47:35:29.624',-,-0.040,-,80.800,51.600
'47:35:29.632',-,-0.016,-,76.000,49.600
'47:35:29.640',-,0.000,-,71.200,47.200
'47:35:29.648',-,0.000,-,66.400,45.600
'47:35:29.656',-,0.000,-,62.400,44.000
'47:35:29.664',-,0.000,-,58.400,42.000
'47:35:29.672',-,0.016,-,55.200,40.400
'47:35:29.680',-,0.016,-,52.000,39.200
'47:35:29.688',-,0.016,-,49.600,38.400
'47:35:29.696',-,0.016,-,47.200,38.000
'47:35:29.704',-,0.016,-,45.600,38.400
'47:35:29.712',-,0.040,-,44.000,38.800
'47:35:29.720',-,0.096,-,43.200,39.200
'47:35:29.728',-,0.200,-,42.400,39.600
'47:35:29.736',-,0.320,-,42.400,40.000
'47:35:29.744',-,0.464,-,42.400,40.000
'47:35:29.752',-,0.544,-,43.200,40.000
'47:35:29.760',-,0.544,-,44.000,40.000
'47:35:29.768',-,0.464,-,44.000,40.000
'47:35:29.776',-,0.264,-,44.000,39.600
'47:35:29.784',-,0.056,-,44.800,38.800
'47:35:29.792',-,-0.056,-,44.800,38.000
'47:35:29.800',-,-0.096,-,45.600,37.600
'47:35:29.808',-,-0.120,-,46.400,37.600
'47:35:29.816',-,-0.120,-,47.200,37.200
'47:35:29.824',-,-0.096,-,48.000,37.200
'47:35:29.832',-,-0.096,-,48.800,36.400
'47:35:29.840',-,-0.096,-,50.400,36.000
'47:35:29.848',-,-0.096,-,53.600,36.000
'47:35:29.856',-,-0.096,-,59.200,36.400
'47:35:29.864',-,-0.120,-,68.000,36.400
'47:35:29.872',-,-0.120,-,80.800,36.000
'47:35:29.880',-,-0.120,-,94.400,35.600
'47:35:29.888',-,-0.120,-,108.000,34.800
'47:35:29.896',-,-0.136,-,120.000,34.800
'47:35:29.904',-,-0.160,-,128.000,35.600
'47:35:29.912',-,-0.176,-,133.600,37.200
'47:35:29.920',-,-0.200,-,136.000,39.200
'47:35:29.928',-,-0.200,-,136.000,41.600
'47:35:29.936',-,-0.240,-,134.400,44.400
'47:35:29.944',-,-0.240,-,131.200,47.600
'47:35:29.952',-,-0.240,-,128.000,50.800
'47:35:29.960',-,-0.240,-,123.200,53.600
'47:35:29.968',-,-0.224,-,118.400,56.000
'47:35:29.976',-,-0.200,-,113.600,58.000
'47:35:29.984',-,-0.176,-,108.800,59.200
'47:35:29.992',-,-0.136,-,104.000,60.000
'47:35:30.000',-,-0.096,-,99.200,60.000
'47:35:30.008',-,-0.056,-,95.200,59.200
'47:35:30.016',-,-0.016,-,90.400,57.600
'47:35:30.024',-,0.000,-,85.600,54.800
'47:35:30.032',-,0.000,-,80.800,51.600
'47:35:30.040',-,0.016,-,76.000,48.800
'47:35:30.048',-,0.016,-,71.200,46.000
'47:35:30.056',-,0.016,-,66.400,44.000
'47:35:30.064',-,0.016,-,62.400,42.000
'47:35:30.072',-,0.016,-,59.200,40.400
'47:35:30.080',-,0.040,-,56.000,39.200
'47:35:30.088',-,0.040,-,52.800,38.400
'47:35:30.096',-,0.040,-,50.400,38.000
'47:35:30.104',-,0.040,-,48.800,38.400
'47:35:30.112',-,0.056,-,47.200,38.400
'47:35:30.120',-,0.096,-,45.600,38.800
'47:35:30.128',-,0.176,-,44.800,39.600
'47:35:30.136',-,0.320,-,44.000,40.000
'47:35:30.144',-,0.448,-,43.200,40.000
'47:35:30.152',-,0.544,-,44.000,40.400
'47:35:30.160',-,0.584,-,44.000,40.400
'47:35:30.168',-,0.528,-,44.800,40.000
'47:35:30.176',-,0.344,-,44.800,40.000
'47:35:30.184',-,0.120,-,44.800,39.200
'47:35:30.192',-,-0.016,-,44.800,38.400
'47:35:30.200',-,-0.080,-,45.600,38.000
'47:35:30.208',-,-0.096,-,45.600,37.600
'47:35:30.216',-,-0.120,-,46.400,37.600
'47:35:30.224',-,-0.096,-,47.200,37.600
'47:35:30.232',-,-0.080,-,48.000,37.200
'47:35:30.240',-,-0.080,-,49.600,36.800
'47:35:30.248',-,-0.080,-,52.000,36.400
'47:35:30.256',-,-0.080,-,56.800,36.400
'47:35:30.264',-,-0.096,-,64.800,36.400
'47:35:30.272',-,-0.096,-,76.000,36.400
'47:35:30.280',-,-0.120,-,89.600,35.600
'47:35:30.288',-,-0.120,-,103.200,34.800
'47:35:30.296',-,-0.120,-,115.200,34.000
'47:35:30.304',-,-0.136,-,124.800,34.400
'47:35:30.312',-,-0.160,-,131.200,35.200
'47:35:30.320',-,-0.176,-,134.400,36.800
'47:35:30.328',-,-0.200,-,135.200,38.800
'47:35:30.336',-,-0.224,-,134.400,41.200
'47:35:30.344',-,-0.240,-,132.000,44.000
'47:35:30.352',-,-0.240,-,128.000,46.800
'47:35:30.360',-,-0.240,-,124.000,49.600
'47:35:30.368',-,-0.224,-,119.200,52.400
'47:35:30.376',-,-0.200,-,114.400,54.800
'47:35:30.384',-,-0.176,-,109.600,56.400
'47:35:30.392',-,-0.136,-,104.800,57.600
'47:35:30.400',-,-0.120,-,100.000,58.000
'47:35:30.408',-,-0.080,-,95.200,57.600
'47:35:30.416',-,-0.040,-,90.400,56.000
'47:35:30.424',-,0.000,-,85.600,53.600
'47:35:30.432',-,0.016,-,80.000,50.800
'47:35:30.440',-,0.016,-,75.200,48.000
'47:35:30.448',-,0.016,-,71.200,45.600
'47:35:30.456',-,0.016,-,66.400,43.600
'47:35:30.464',-,0.040,-,62.400,41.600
'47:35:30.472',-,0.040,-,59.200,40.000
'47:35:30.480',-,0.040,-,56.000,38.400
'47:35:30.488',-,0.040,-,52.800,37.600
'47:35:30.496',-,0.040,-,50.400,37.200
'47:35:30.504',-,0.040,-,48.000,37.600
'47:35:30.512',-,0.056,-,46.400,37.600
'47:35:30.520',-,0.080,-,45.600,38.000
'47:35:30.528',-,0.160,-,44.000,38.400
'47:35:30.536',-,0.280,-,43.200,39.200
'47:35:30.544',-,0.408,-,43.200,39.600
'47:35:30.552',-,0.528,-,43.200,39.600
'47:35:30.560',-,0.584,-,43.200,39.600
'47:35:30.568',-,0.584,-,44.000,39.600
'47:35:30.576',-,0.424,-,44.000,39.200
'47:35:30.584',-,0.200,-,44.800,38.800
'47:35:30.592',-,0.016,-,44.800,38.000
'47:35:30.600',-,-0.056,-,45.600,37.600
'47:35:30.608',-,-0.080,-,45.600,37.200
'47:35:30.616',-,-0.096,-,46.400,37.200
'47:35:30.624',-,-0.080,-,47.200,37.200
'47:35:30.632',-,-0.080,-,48.000,36.800
'47:35:30.640',-,-0.056,-,49.600,36.400
'47:35:30.648',-,-0.056,-,51.200,36.000
'47:35:30.656',-,-0.080,-,55.200,36.000
'47:35:30.664',-,-0.080,-,62.400,36.000
'47:35:30.672',-,-0.080,-,72.000,36.000
'47:35:30.680',-,-0.096,-,85.600,35.600
'47:35:30.688',-,-0.096,-,99.200,34.800
'47:35:30.696',-,-0.120,-,112.800,34.000
'47:35:30.704',-,-0.120,-,123.200,34.000
'47:35:30.712',-,-0.136,-,130.400,35.200
'47:35:30.720',-,-0.160,-,134.400,36.800
'47:35:30.728',-,-0.176,-,135.200,38.800
'47:35:30.736',-,-0.200,-,134.400,41.600
'47:35:30.744',-,-0.224,-,132.800,44.400
'47:35:30.752',-,-0.224,-,129.600,47.600
'47:35:30.760',-,-0.224,-,124.800,50.400
'47:35:30.768',-,-0.224,-,120.800,53.200
'47:35:30.776',-,-0.200,-,116.000,56.000
'47:35:30.784',-,-0.176,-,111.200,57.600
'47:35:30.792',-,-0.160,-,106.400,58.800
'47:35:30.800',-,-0.120,-,101.600,59.600
'47:35:30.808',-,-0.080,-,96.800,59.200
'47:35:30.816',-,-0.040,-,92.800,58.000
'47:35:30.824',-,-0.016,-,88.000,55.600
'47:35:30.832',-,0.000,-,83.200,52.800
'47:35:30.840',-,0.016,-,78.400,49.600
'47:35:30.848',-,0.016,-,73.600,46.800
'47:35:30.856',-,0.040,-,68.800,44.400
'47:35:30.864',-,0.040,-,64.800,42.400
'47:35:30.872',-,0.040,-,60.800,40.400
'47:35:30.880',-,0.040,-,57.600,38.800
'47:35:30.888',-,0.056,-,54.400,38.000
'47:35:30.896',-,0.040,-,51.200,37.600
'47:35:30.904',-,0.040,-,49.600,37.200
'47:35:30.912',-,0.056,-,47.200,37.600
'47:35:30.920',-,0.080,-,46.400,38.400
'47:35:30.928',-,0.120,-,44.800,38.800
'47:35:30.936',-,0.240,-,44.000,39.200
'47:35:30.944',-,0.360,-,43.200,39.600
'47:35:30.952',-,0.488,-,43.200,39.600
'47:35:30.960',-,0.568,-,43.200,39.600
'47:35:30.968',-,0.584,-,43.200,39.600
'47:35:30.976',-,0.504,-,44.000,39.600
'47:35:30.984',-,0.304,-,44.000,39.200
'47:35:30.992',-,0.096,-,44.800,38.400
'47:35:31.000',-,-0.016,-,44.800,37.600
'47:35:31.008',-,-0.080,-,45.600,37.200
'47:35:31.016',-,-0.080,-,45.600,37.200
'47:35:31.024',-,-0.080,-,46.400,37.200
'47:35:31.032',-,-0.080,-,47.200,37.200
'47:35:31.040',-,-0.056,-,48.000,36.400
'47:35:31.048',-,-0.056,-,49.600,36.000
'47:35:31.056',-,-0.080,-,52.800,36.000
'47:35:31.064',-,-0.080,-,57.600,36.000
'47:35:31.072',-,-0.080,-,66.400,36.000
'47:35:31.080',-,-0.096,-,78.400,36.000
'47:35:31.088',-,-0.096,-,92.000,35.200
'47:35:31.096',-,-0.120,-,105.600,34.400
'47:35:31.104',-,-0.120,-,117.600,34.000
'47:35:31.112',-,-0.136,-,125.600,34.000
'47:35:31.120',-,-0.160,-,131.200,35.200
'47:35:31.128',-,-0.176,-,133.600,37.200
'47:35:31.136',-,-0.200,-,134.400,39.600
'47:35:31.144',-,-0.224,-,132.800,42.000
'47:35:31.152',-,-0.240,-,130.400,45.200
'47:35:31.160',-,-0.240,-,126.400,48.000
'47:35:31.168',-,-0.240,-,122.400,50.800
'47:35:31.176',-,-0.224,-,117.600,53.600
'47:35:31.184',-,-0.176,-,112.800,55.600
'47:35:31.192',-,-0.160,-,108.000,57.200
'47:35:31.200',-,-0.136,-,103.200,58.000
'47:35:31.208',-,-0.096,-,98.400,58.400
'47:35:31.216',-,-0.056,-,93.600,57.600
'47:35:31.224',-,-0.016,-,88.800,55.600
'47:35:31.232',-,0.000,-,84.000,53.200
'47:35:31.240',-,0.016,-,79.200,50.000
'47:35:31.248',-,0.016,-,74.400,47.200
'47:35:31.256',-,0.040,-,69.600,45.200
'47:35:31.264',-,0.040,-,65.600,42.800
'47:35:31.272',-,0.040,-,61.600,40.800
'47:35:31.280',-,0.056,-,57.600,39.200
'47:35:31.288',-,0.040,-,54.400,38.000
'47:35:31.296',-,0.040,-,52.000,37.200
'47:35:31.304',-,0.040,-,49.600,36.800
'47:35:31.312',-,0.040,-,47.200,37.200
'47:35:31.320',-,0.056,-,45.600,37.600
'47:35:31.328',-,0.096,-,44.800,38.400
'47:35:31.336',-,0.160,-,43.200,38.800
'47:35:31.344',-,0.280,-,43.200,39.200
'47:35:31.352',-,0.424,-,42.400,39.600
'47:35:31.360',-,0.528,-,42.400,39.600
'47:35:31.368',-,0.584,-,43.200,39.600
'47:35:31.376',-,0.568,-,44.000,39.200
'47:35:31.384',-,0.408,-,44.000,38.800
'47:35:31.392',-,0.176,-,44.000,38.400
'47:35:31.400',-,0.016,-,44.800,37.600
'47:35:31.408',-,-0.056,-,44.800,37.200
'47:35:31.416',-,-0.080,-,45.600,36.800
'47:35:31.424',-,-0.096,-,46.400,36.800
'47:35:31.432',-,-0.080,-,47.200,36.800
'47:35:31.440',-,-0.080,-,48.000,36.400
'47:35:31.448',-,-0.056,-,48.800,36.000
'47:35:31.456',-,-0.056,-,51.200,35.600
'47:35:31.464',-,-0.080,-,55.200,35.600
'47:35:31.472',-,-0.080,-,62.400,36.000
'47:35:31.480',-,-0.080,-,72.800,36.000
'47:35:31.488',-,-0.096,-,85.600,35.200
'47:35:31.496',-,-0.096,-,99.200,34.400
'47:35:31.504',-,-0.120,-,112.800,33.600
'47:35:31.512',-,-0.120,-,122.400,34.000
'47:35:31.520',-,-0.136,-,129.600,34.800
'47:35:31.528',-,-0.160,-,133.600,36.800
'47:35:31.536',-,-0.176,-,135.200,38.800
'47:35:31.544',-,-0.200,-,134.400,41.600
'47:35:31.552',-,-0.224,-,132.000,44.400
'47:35:31.560',-,-0.240,-,128.800,47.600
'47:35:31.568',-,-0.240,-,124.800,50.800
'47:35:31.576',-,-0.224,-,120.800,53.200
'47:35:31.584',-,-0.200,-,115.200,55.600
'47:35:31.592',-,-0.176,-,110.400,57.600
'47:35:31.600',-,-0.136,-,105.600,58.400
'47:35:31.608',-,-0.120,-,100.800,58.800
'47:35:31.616',-,-0.080,-,95.200,58.000
'47:35:31.624',-,-0.040,-,90.400,56.400
'47:35:31.632',-,-0.016,-,85.600,53.600
'47:35:31.640',-,0.000,-,80.800,50.400
'47:35:31.648',-,0.016,-,76.000,46.800
'47:35:31.656',-,0.016,-,71.200,43.600
'47:35:31.664',-,0.040,-,66.400,40.800
'47:35:31.672',-,0.040,-,62.400,38.400
'47:35:31.680',-,0.040,-,58.400,36.400
'47:35:31.688',-,0.056,-,55.200,34.800
'47:35:31.696',-,0.040,-,52.000,33.200
'47:35:31.704',-,0.056,-,49.600,32.400
'47:35:31.712',-,0.056,-,47.200,32.400
'47:35:31.720',-,0.056,-,44.800,32.400
'47:35:31.728',-,0.080,-,44.000,32.800
'47:35:31.736',-,0.136,-,42.400,32.800
'47:35:31.744',-,0.240,-,41.600,33.200
'47:35:31.752',-,0.360,-,40.800,33.200
'47:35:31.760',-,0.488,-,40.800,33.600
'47:35:31.768',-,0.568,-,40.800,33.200
'47:35:31.776',-,0.584,-,41.600,33.200
'47:35:31.784',-,0.504,-,41.600,32.800
'47:35:31.792',-,0.304,-,41.600,32.400
'47:35:31.800',-,0.096,-,42.400,31.600
'47:35:31.808',-,-0.016,-,42.400,31.200
'47:35:31.816',-,-0.080,-,42.400,30.800
'47:35:31.824',-,-0.096,-,43.200,31.200
'47:35:31.832',-,-0.096,-,44.000,31.200
'47:35:31.840',-,-0.080,-,44.000,31.200
'47:35:31.848',-,-0.080,-,45.600,30.400
'47:35:31.856',-,-0.080,-,46.400,29.600
'47:35:31.864',-,-0.080,-,49.600,28.800
'47:35:31.872',-,-0.080,-,55.200,28.400
'47:35:31.880',-,-0.080,-,64.000,27.600
'47:35:31.888',-,-0.096,-,75.200,26.800
'47:35:31.896',-,-0.096,-,88.800,26.400
'47:35:31.904',-,-0.120,-,101.600,26.400
'47:35:31.912',-,-0.120,-,112.000,26.800
'47:35:31.920',-,-0.136,-,120.000,28.400
'47:35:31.928',-,-0.160,-,124.800,30.800
'47:35:31.936',-,-0.176,-,127.200,33.600
'47:35:31.944',-,-0.200,-,128.000,36.400
'47:35:31.952',-,-0.224,-,126.400,40.000
'47:35:31.960',-,-0.240,-,124.800,43.200
'47:35:31.968',-,-0.240,-,121.600,46.400
'47:35:31.976',-,-0.240,-,117.600,49.600
'47:35:31.984',-,-0.224,-,113.600,52.000
'47:35:31.992',-,-0.200,-,108.800,54.000
'47:35:32.000',-,-0.160,-,104.800,54.800
'47:35:32.008',-,-0.136,-,100.000,55.200
'47:35:32.016',-,-0.096,-,96.000,54.800
'47:35:32.024',-,-0.056,-,91.200,53.200
'47:35:32.032',-,-0.040,-,86.400,51.200
'47:35:32.040',-,0.000,-,81.600,48.800
'47:35:32.048',-,0.016,-,76.800,45.600
'47:35:32.056',-,0.016,-,72.000,42.800
'47:35:32.064',-,0.016,-,67.200,40.000
'47:35:32.072',-,0.040,-,63.200,37.600
'47:35:32.080',-,0.040,-,59.200,35.600
'47:35:32.088',-,0.040,-,55.200,34.000
'47:35:32.096',-,0.040,-,52.000,32.000
'47:35:32.104',-,0.056,-,48.800,30.400
'47:35:32.112',-,0.040,-,46.400,28.800
'47:35:32.120',-,0.040,-,44.800,28.400
'47:35:32.128',-,0.056,-,42.400,28.400
'47:35:32.136',-,0.096,-,41.600,28.800
'47:35:32.144',-,0.200,-,40.800,29.600
'47:35:32.152',-,0.320,-,40.000,30.000
'47:35:32.160',-,0.464,-,40.000,30.800
'47:35:32.168',-,0.544,-,40.000,31.200
'47:35:32.176',-,0.584,-,40.000,31.600
'47:35:32.184',-,0.544,-,40.000,31.600
'47:35:32.192',-,0.384,-,40.000,31.600
'47:35:32.200',-,0.160,-,40.000,31.200
'47:35:32.208',-,0.000,-,40.800,30.800
'47:35:32.216',-,-0.080,-,41.600,30.800
'47:35:32.224',-,-0.096,-,42.400,31.200
'47:35:32.232',-,-0.120,-,43.200,32.000
'47:35:32.240',-,-0.096,-,43.200,32.000
'47:35:32.248',-,-0.096,-,44.000,31.200
'47:35:32.256',-,-0.080,-,45.600,30.400
'47:35:32.264',-,-0.080,-,48.000,29.600
'47:35:32.272',-,-0.080,-,52.000,28.800
'47:35:32.280',-,-0.096,-,59.200,27.600
'47:35:32.288',-,-0.096,-,70.400,26.400
'47:35:32.296',-,-0.096,-,83.200,26.400
'47:35:32.304',-,-0.120,-,96.800,26.800
'47:35:32.312',-,-0.120,-,108.000,28.400
'47:35:32.320',-,-0.136,-,116.800,30.400
'47:35:32.328',-,-0.160,-,122.400,33.200
'47:35:32.336',-,-0.176,-,125.600,36.400
'47:35:32.344',-,-0.200,-,127.200,40.000
'47:35:32.352',-,-0.224,-,127.200,44.000
'47:35:32.360',-,-0.240,-,125.600,47.600
'47:35:32.368',-,-0.240,-,122.400,51.200
'47:35:32.376',-,-0.240,-,119.200,54.000
'47:35:32.384',-,-0.224,-,115.200,56.400
'47:35:32.392',-,-0.200,-,111.200,57.600
'47:35:32.400',-,-0.176,-,106.400,58.400
'47:35:32.408',-,-0.136,-,102.400,58.400
'47:35:32.416',-,-0.120,-,97.600,57.600
'47:35:32.424',-,-0.080,-,92.800,56.000
'47:35:32.432',-,-0.040,-,88.000,53.600
'47:35:32.440',-,-0.016,-,83.200,51.200
'47:35:32.448',-,0.000,-,78.400,48.400
'47:35:32.456',-,0.016,-,73.600,45.200
'47:35:32.464',-,0.040,-,68.800,42.400
'47:35:32.472',-,0.040,-,64.800,39.600
'47:35:32.480',-,0.040,-,60.800,37.600
'47:35:32.488',-,0.040,-,56.800,36.000
'47:35:32.496',-,0.040,-,53.600,34.400
'47:35:32.504',-,0.040,-,50.400,32.800
'47:35:32.512',-,0.040,-,48.000,31.600
'47:35:32.520',-,0.040,-,45.600,30.800
'47:35:32.528',-,0.040,-,44.000,30.800
'47:35:32.536',-,0.080,-,43.200,31.200
'47:35:32.544',-,0.136,-,42.400,32.000
'47:35:32.552',-,0.240,-,41.600,32.400
'47:35:32.560',-,0.384,-,41.600,33.200
'47:35:32.568',-,0.504,-,41.600,33.600
'47:35:32.576',-,0.584,-,40.800,34.400
'47:35:32.584',-,0.608,-,40.800,34.800
'47:35:32.592',-,0.504,-,41.600,34.800
'47:35:32.600',-,0.280,-,41.600,34.800
'47:35:32.608',-,0.080,-,41.600,34.400
'47:35:32.616',-,-0.040,-,42.400,34.000
'47:35:32.624',-,-0.096,-,43.200,34.400
'47:35:32.632',-,-0.120,-,44.000,35.200
'47:35:32.640',-,-0.120,-,44.800,36.000
'47:35:32.648',-,-0.120,-,44.800,36.400
'47:35:32.656',-,-0.096,-,45.600,36.000
'47:35:32.664',-,-0.080,-,47.200,35.200
'47:35:32.672',-,-0.080,-,49.600,34.800
'47:35:32.680',-,-0.096,-,54.400,34.000
'47:35:32.688',-,-0.096,-,62.400,33.200
'47:35:32.696',-,-0.096,-,74.400,32.800
'47:35:32.704',-,-0.120,-,88.000,32.400
'47:35:32.712',-,-0.120,-,101.600,32.800
'47:35:32.720',-,-0.136,-,113.600,33.600
'47:35:32.728',-,-0.160,-,121.600,35.200
'47:35:32.736',-,-0.176,-,127.200,37.200
'47:35:32.744',-,-0.200,-,129.600,40.000
'47:35:32.752',-,-0.224,-,129.600,43.200
'47:35:32.760',-,-0.240,-,128.800,46.400
'47:35:32.768',-,-0.240,-,126.400,50.000
'47:35:32.776',-,-0.264,-,123.200,53.200
'47:35:32.784',-,-0.240,-,119.200,56.000
'47:35:32.792',-,-0.240,-,114.400,58.400
'47:35:32.800',-,-0.200,-,109.600,60.400
'47:35:32.808',-,-0.176,-,105.600,61.200
'47:35:32.816',-,-0.136,-,100.800,61.600
'47:35:32.824',-,-0.120,-,96.000,61.200
'47:35:32.832',-,-0.080,-,91.200,60.000
'47:35:32.840',-,-0.056,-,85.600,58.000
'47:35:32.848',-,-0.016,-,80.800,55.200
'47:35:32.856',-,0.000,-,76.000,52.400
'47:35:32.864',-,0.000,-,71.200,49.600
'47:35:32.872',-,0.000,-,67.200,47.200
'47:35:32.880',-,0.000,-,63.200,45.200
'47:35:32.888',-,0.016,-,59.200,43.200
'47:35:32.896',-,0.016,-,56.000,41.200
'47:35:32.904',-,0.016,-,52.800,40.000
'47:35:32.912',-,0.016,-,50.400,38.800
'47:35:32.920',-,0.016,-,48.000,38.400
'47:35:32.928',-,0.016,-,46.400,38.400
'47:35:32.936',-,0.016,-,44.800,38.800
'47:35:32.944',-,0.056,-,44.000,40.000
'47:35:32.952',-,0.120,-,44.000,40.800
'47:35:32.960',-,0.240,-,44.000,41.600
'47:35:32.968',-,0.384,-,44.000,42.000
'47:35:32.976',-,0.504,-,44.000,42.000
'47:35:32.984',-,0.544,-,44.000,42.000
'47:35:32.992',-,0.568,-,44.000,42.000
'47:35:33.000',-,0.408,-,44.000,41.200
'47:35:33.008',-,0.176,-,44.000,40.400
'47:35:33.016',-,0.000,-,44.800,39.600
'47:35:33.024',-,-0.096,-,44.800,38.400
'47:35:33.032',-,-0.136,-,45.600,38.000
'47:35:33.040',-,-0.136,-,46.400,38.000
'47:35:33.048',-,-0.136,-,46.400,38.000
'47:35:33.056',-,-0.120,-,47.200,37.600
'47:35:33.064',-,-0.120,-,48.000,37.600
'47:35:33.072',-,-0.096,-,49.600,37.600
'47:35:33.080',-,-0.120,-,53.600,38.000
'47:35:33.088',-,-0.120,-,59.200,38.400
'47:35:33.096',-,-0.136,-,68.800,38.800
'47:35:33.104',-,-0.136,-,81.600,39.200
'47:35:33.112',-,-0.136,-,95.200,38.800
'47:35:33.120',-,-0.160,-,108.800,38.400
'47:35:33.128',-,-0.176,-,119.200,38.000
'47:35:33.136',-,-0.176,-,127.200,38.000
'47:35:33.144',-,-0.200,-,131.200,38.800
'47:35:33.152',-,-0.224,-,133.600,40.400
