'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:26:52.128',0.008,-0.066,-,-,-,-,58.400
'14:26:52.136',0.016,-0.058,-,-,-,-,58.400
'14:26:52.144',0.000,-0.058,-,-,-,-,58.400
'14:26:52.152',0.016,-0.066,-,-,-,-,57.600
'14:26:52.160',0.000,-0.058,-,-,-,-,56.800
'14:26:52.168',0.008,-0.058,-,-,-,-,56.800
'14:26:52.176',0.000,-0.058,-,-,-,-,56.000
'14:26:52.184',0.000,-0.058,-,-,-,-,56.000
'14:26:52.192',0.000,-0.058,-,-,-,-,55.200
'14:26:52.200',0.000,-0.050,-,-,-,-,55.200
'14:26:52.208',0.000,-0.058,-,-,-,-,55.200
'14:26:52.216',0.000,-0.041,-,-,-,-,55.200
'14:26:52.224',0.000,-0.033,-,-,-,-,54.400
'14:26:52.232',0.008,-0.041,-,-,-,-,54.400
'14:26:52.240',0.000,-0.033,-,-,-,-,54.400
'14:26:52.248',0.000,-0.025,-,-,-,-,53.600
'14:26:52.256',0.000,-0.033,-,-,-,-,53.600
'14:26:52.264',0.000,-0.025,-,-,-,-,53.600
'14:26:52.272',-0.016,-0.041,-,-,-,-,53.600
'14:26:52.280',-0.024,-0.058,-,-,-,-,52.800
'14:26:52.288',-0.024,-0.074,-,-,-,-,52.800
'14:26:52.296',0.000,-0.140,-,-,-,-,52.800
'14:26:52.304',0.008,-0.231,-,-,-,-,52.800
'14:26:52.312',0.024,-0.339,-,-,-,-,52.000
'14:26:52.320',0.048,-0.388,-,-,-,-,52.000
'14:26:52.328',0.064,-0.339,-,-,-,-,52.000
'14:26:52.336',0.088,-0.314,-,-,-,-,52.000
'14:26:52.344',0.088,-0.322,-,-,-,-,52.000
'14:26:52.352',0.104,-0.298,-,-,-,-,52.000
'14:26:52.360',0.104,-0.256,-,-,-,-,52.000
'14:26:52.368',0.104,-0.207,-,-,-,-,51.200
'14:26:52.376',0.056,-0.149,-,-,-,-,51.200
'14:26:52.384',0.048,-0.091,-,-,-,-,51.200
'14:26:52.392',0.032,0.041,-,-,-,-,51.200
'14:26:52.400',0.032,0.124,-,-,-,-,51.200
'14:26:52.408',0.000,0.149,-,-,-,-,51.200
'14:26:52.416',-0.008,0.182,-,-,-,-,51.200
'14:26:52.424',-0.016,0.198,-,-,-,-,51.200
'14:26:52.432',-0.008,0.198,-,-,-,-,52.800
'14:26:52.440',-0.016,0.215,-,-,-,-,55.200
'14:26:52.448',-0.008,0.231,-,-,-,-,60.000
'14:26:52.456',0.000,0.240,-,-,-,-,68.000
'14:26:52.464',-0.016,0.248,-,-,-,-,75.200
'14:26:52.472',-0.008,0.273,-,-,-,-,81.600
'14:26:52.480',-0.024,0.281,-,-,-,-,84.800
'14:26:52.488',-0.032,0.289,-,-,-,-,85.600
'14:26:52.496',-0.040,0.289,-,-,-,-,86.400
'14:26:52.504',-0.048,0.289,-,-,-,-,85.600
'14:26:52.512',-0.064,0.289,-,-,-,-,84.000
'14:26:52.520',-0.048,0.289,-,-,-,-,82.400
'14:26:52.528',-0.072,0.273,-,-,-,-,80.000
'14:26:52.536',-0.072,0.256,-,-,-,-,78.400
'14:26:52.544',-0.072,0.248,-,-,-,-,76.800
'14:26:52.552',-0.072,0.231,-,-,-,-,75.200
'14:26:52.560',-0.088,0.190,-,-,-,-,72.800
'14:26:52.568',-0.072,0.165,-,-,-,-,70.400
'14:26:52.576',-0.072,0.132,-,-,-,-,68.000
'14:26:52.584',-0.056,0.116,-,-,-,-,66.400
'14:26:52.592',-0.064,0.066,-,-,-,-,64.800
'14:26:52.600',-0.040,0.041,-,-,-,-,64.000
'14:26:52.608',-0.032,0.017,-,-,-,-,64.800
'14:26:52.616',-0.040,0.000,-,-,-,-,65.600
'14:26:52.624',-0.016,-0.008,-,-,-,-,66.400
'14:26:52.632',-0.008,-0.017,-,-,-,-,65.600
'14:26:52.640',-0.016,-0.025,-,-,-,-,64.800
'14:26:52.648',-0.008,-0.033,-,-,-,-,64.000
'14:26:52.656',-0.016,-0.050,-,-,-,-,63.200
'14:26:52.664',-0.008,-0.041,-,-,-,-,62.400
'14:26:52.672',-0.016,-0.050,-,-,-,-,61.600
'14:26:52.680',-0.008,-0.058,-,-,-,-,60.800
'14:26:52.688',-0.016,-0.058,-,-,-,-,60.800
'14:26:52.696',-0.024,-0.058,-,-,-,-,60.800
'14:26:52.704',-0.016,-0.058,-,-,-,-,60.000
'14:26:52.712',-0.024,-0.050,-,-,-,-,60.000
'14:26:52.720',-0.008,-0.050,-,-,-,-,59.200
'14:26:52.728',-0.016,-0.058,-,-,-,-,59.200
'14:26:52.736',-0.008,-0.050,-,-,-,-,59.200
'14:26:52.744',-0.016,-0.041,-,-,-,-,59.200
'14:26:52.752',-0.008,-0.041,-,-,-,-,59.200
'14:26:52.760',-0.016,-0.033,-,-,-,-,58.400
'14:26:52.768',0.000,-0.033,-,-,-,-,58.400
'14:26:52.776',-0.008,-0.025,-,-,-,-,58.400
'14:26:52.784',0.000,-0.025,-,-,-,-,57.600
'14:26:52.792',-0.008,-0.025,-,-,-,-,57.600
'14:26:52.800',0.000,-0.017,-,-,-,-,57.600
'14:26:52.808',-0.008,-0.017,-,-,-,-,56.800
'14:26:52.816',0.000,-0.017,-,-,-,-,56.800
'14:26:52.824',-0.016,-0.025,-,-,-,-,56.000
'14:26:52.832',0.000,-0.017,-,-,-,-,56.000
'14:26:52.840',-0.008,0.000,-,-,-,-,56.000
'14:26:52.848',0.008,0.008,-,-,-,-,56.000
'14:26:52.856',0.016,0.017,-,-,-,-,55.200
'14:26:52.864',0.048,0.025,-,-,-,-,55.200
'14:26:52.872',0.064,0.050,-,-,-,-,55.200
'14:26:52.880',0.088,0.066,-,-,-,-,55.200
'14:26:52.888',0.088,0.058,-,-,-,-,55.200
'14:26:52.896',0.088,0.050,-,-,-,-,54.400
'14:26:52.904',0.128,0.091,-,-,-,-,54.400
'14:26:52.912',0.120,0.116,-,-,-,-,54.400
'14:26:52.920',0.184,0.157,-,-,-,-,53.600
'14:26:52.928',0.200,0.231,-,-,-,-,53.600
'14:26:52.936',0.168,0.256,-,-,-,-,53.600
'14:26:52.944',0.144,0.248,-,-,-,-,52.800
'14:26:52.952',0.128,0.281,-,-,-,-,52.800
'14:26:52.960',0.088,0.182,-,-,-,-,52.800
'14:26:52.968',0.056,0.132,-,-,-,-,52.800
'14:26:52.976',0.008,0.099,-,-,-,-,52.000
'14:26:52.984',-0.016,0.041,-,-,-,-,52.000
'14:26:52.992',-0.048,0.017,-,-,-,-,52.000
'14:26:53.000',-0.056,0.000,-,-,-,-,52.000
'14:26:53.008',-0.072,-0.017,-,-,-,-,52.000
'14:26:53.016',-0.072,-0.033,-,-,-,-,52.800
'14:26:53.024',-0.088,-0.041,-,-,-,-,55.200
'14:26:53.032',-0.088,-0.041,-,-,-,-,58.400
'14:26:53.040',-0.088,-0.041,-,-,-,-,64.800
'14:26:53.048',-0.088,-0.050,-,-,-,-,71.200
'14:26:53.056',-0.104,-0.041,-,-,-,-,77.600
'14:26:53.064',-0.104,-0.050,-,-,-,-,80.800
'14:26:53.072',-0.128,-0.058,-,-,-,-,81.600
'14:26:53.080',-0.128,-0.050,-,-,-,-,81.600
'14:26:53.088',-0.128,-0.058,-,-,-,-,81.600
'14:26:53.096',-0.152,-0.074,-,-,-,-,80.000
'14:26:53.104',-0.144,-0.099,-,-,-,-,78.400
'14:26:53.112',-0.152,-0.107,-,-,-,-,76.000
'14:26:53.120',-0.136,-0.124,-,-,-,-,73.600
'14:26:53.128',-0.144,-0.140,-,-,-,-,71.200
'14:26:53.136',-0.128,-0.157,-,-,-,-,69.600
'14:26:53.144',-0.128,-0.157,-,-,-,-,67.200
'14:26:53.152',-0.096,-0.165,-,-,-,-,64.800
'14:26:53.160',-0.088,-0.157,-,-,-,-,63.200
'14:26:53.168',-0.064,-0.140,-,-,-,-,61.600
'14:26:53.176',-0.064,-0.140,-,-,-,-,61.600
'14:26:53.184',-0.048,-0.140,-,-,-,-,62.400
'14:26:53.192',-0.048,-0.140,-,-,-,-,63.200
'14:26:53.200',-0.024,-0.116,-,-,-,-,64.000
'14:26:53.208',-0.032,-0.107,-,-,-,-,63.200
'14:26:53.216',-0.016,-0.099,-,-,-,-,62.400
'14:26:53.224',-0.016,-0.099,-,-,-,-,61.600
'14:26:53.232',-0.008,-0.074,-,-,-,-,60.800
'14:26:53.240',-0.016,-0.074,-,-,-,-,60.000
'14:26:53.248',-0.008,-0.066,-,-,-,-,59.200
'14:26:53.256',-0.016,-0.058,-,-,-,-,58.400
'14:26:53.264',-0.008,-0.066,-,-,-,-,58.400
'14:26:53.272',-0.008,-0.058,-,-,-,-,57.600
'14:26:53.280',-0.016,-0.050,-,-,-,-,57.600
'14:26:53.288',0.000,-0.033,-,-,-,-,57.600
'14:26:53.296',-0.008,-0.041,-,-,-,-,56.800
'14:26:53.304',0.000,-0.025,-,-,-,-,56.800
'14:26:53.312',0.000,-0.017,-,-,-,-,56.800
'14:26:53.320',0.008,-0.017,-,-,-,-,56.800
'14:26:53.328',0.000,-0.017,-,-,-,-,56.800
'14:26:53.336',0.008,-0.017,-,-,-,-,56.800
'14:26:53.344',0.000,-0.017,-,-,-,-,56.800
'14:26:53.352',0.008,-0.008,-,-,-,-,56.000
'14:26:53.360',0.000,0.000,-,-,-,-,56.000
'14:26:53.368',0.016,0.017,-,-,-,-,56.000
'14:26:53.376',0.008,0.025,-,-,-,-,55.200
'14:26:53.384',0.040,0.041,-,-,-,-,55.200
'14:26:53.392',0.056,0.050,-,-,-,-,55.200
'14:26:53.400',0.088,0.066,-,-,-,-,55.200
'14:26:53.408',0.104,0.099,-,-,-,-,55.200
'14:26:53.416',0.088,0.091,-,-,-,-,54.400
'14:26:53.424',0.120,0.091,-,-,-,-,54.400
'14:26:53.432',0.144,0.116,-,-,-,-,54.400
'14:26:53.440',0.168,0.140,-,-,-,-,54.400
'14:26:53.448',0.208,0.198,-,-,-,-,53.600
'14:26:53.456',0.224,0.273,-,-,-,-,53.600
'14:26:53.464',0.176,0.289,-,-,-,-,53.600
'14:26:53.472',0.176,0.322,-,-,-,-,52.800
'14:26:53.480',0.136,0.331,-,-,-,-,52.800
'14:26:53.488',0.104,0.273,-,-,-,-,52.800
'14:26:53.496',0.056,0.231,-,-,-,-,52.000
'14:26:53.504',0.016,0.182,-,-,-,-,52.000
'14:26:53.512',-0.016,0.116,-,-,-,-,52.000
'14:26:53.520',-0.008,0.050,-,-,-,-,52.000
'14:26:53.528',-0.040,0.008,-,-,-,-,52.000
'14:26:53.536',-0.048,-0.017,-,-,-,-,52.000
'14:26:53.544',-0.072,-0.025,-,-,-,-,52.800
'14:26:53.552',-0.064,-0.033,-,-,-,-,55.200
'14:26:53.560',-0.088,-0.041,-,-,-,-,58.400
'14:26:53.568',-0.072,-0.033,-,-,-,-,64.000
'14:26:53.576',-0.088,-0.050,-,-,-,-,70.400
'14:26:53.584',-0.096,-0.050,-,-,-,-,76.000
'14:26:53.592',-0.104,-0.058,-,-,-,-,79.200
'14:26:53.600',-0.112,-0.058,-,-,-,-,80.000
'14:26:53.608',-0.128,-0.066,-,-,-,-,80.000
'14:26:53.616',-0.128,-0.058,-,-,-,-,80.000
'14:26:53.624',-0.152,-0.099,-,-,-,-,78.400
'14:26:53.632',-0.144,-0.107,-,-,-,-,76.800
'14:26:53.640',-0.144,-0.124,-,-,-,-,74.400
'14:26:53.648',-0.136,-0.132,-,-,-,-,72.000
'14:26:53.656',-0.128,-0.140,-,-,-,-,69.600
'14:26:53.664',-0.112,-0.149,-,-,-,-,67.200
'14:26:53.672',-0.096,-0.140,-,-,-,-,64.800
'14:26:53.680',-0.072,-0.149,-,-,-,-,62.400
'14:26:53.688',-0.064,-0.157,-,-,-,-,60.800
'14:26:53.696',-0.072,-0.140,-,-,-,-,60.000
'14:26:53.704',-0.032,-0.132,-,-,-,-,60.000
'14:26:53.712',-0.024,-0.132,-,-,-,-,60.800
'14:26:53.720',-0.016,-0.116,-,-,-,-,62.400
'14:26:53.728',-0.024,-0.124,-,-,-,-,63.200
'14:26:53.736',0.000,-0.099,-,-,-,-,62.400
'14:26:53.744',-0.016,-0.099,-,-,-,-,61.600
'14:26:53.752',0.000,-0.074,-,-,-,-,60.800
'14:26:53.760',-0.008,-0.066,-,-,-,-,60.000
'14:26:53.768',0.000,-0.058,-,-,-,-,59.200
'14:26:53.776',-0.008,-0.058,-,-,-,-,58.400
'14:26:53.784',0.000,-0.050,-,-,-,-,57.600
'14:26:53.792',-0.008,-0.041,-,-,-,-,57.600
'14:26:53.800',0.000,-0.041,-,-,-,-,56.800
'14:26:53.808',0.000,-0.033,-,-,-,-,56.800
'14:26:53.816',0.000,-0.025,-,-,-,-,56.800
'14:26:53.824',0.000,-0.017,-,-,-,-,56.800
'14:26:53.832',0.000,-0.017,-,-,-,-,56.800
'14:26:53.840',0.008,-0.017,-,-,-,-,56.800
'14:26:53.848',0.000,-0.008,-,-,-,-,56.800
'14:26:53.856',0.008,-0.017,-,-,-,-,56.800
'14:26:53.864',0.008,0.000,-,-,-,-,56.000
'14:26:53.872',0.016,0.000,-,-,-,-,56.000
'14:26:53.880',0.000,0.000,-,-,-,-,56.000
'14:26:53.888',0.016,0.000,-,-,-,-,55.200
'14:26:53.896',0.008,0.008,-,-,-,-,55.200
'14:26:53.904',0.016,0.017,-,-,-,-,55.200
'14:26:53.912',0.032,0.033,-,-,-,-,55.200
'14:26:53.920',0.056,0.050,-,-,-,-,54.400
'14:26:53.928',0.080,0.050,-,-,-,-,54.400
'14:26:53.936',0.104,0.091,-,-,-,-,54.400
'14:26:53.944',0.104,0.099,-,-,-,-,54.400
'14:26:53.952',0.120,0.091,-,-,-,-,53.600
'14:26:53.960',0.128,0.074,-,-,-,-,53.600
'14:26:53.968',0.160,0.124,-,-,-,-,53.600
'14:26:53.976',0.176,0.140,-,-,-,-,53.600
'14:26:53.984',0.208,0.198,-,-,-,-,52.800
'14:26:53.992',0.224,0.256,-,-,-,-,52.800
'14:26:54.000',0.176,0.289,-,-,-,-,52.000
'14:26:54.008',0.160,0.314,-,-,-,-,52.000
'14:26:54.016',0.136,0.331,-,-,-,-,52.000
'14:26:54.024',0.088,0.248,-,-,-,-,52.000
'14:26:54.032',0.056,0.215,-,-,-,-,52.000
'14:26:54.040',0.000,0.157,-,-,-,-,51.200
'14:26:54.048',-0.008,0.099,-,-,-,-,51.200
'14:26:54.056',-0.024,0.041,-,-,-,-,51.200
'14:26:54.064',-0.032,0.008,-,-,-,-,52.000
'14:26:54.072',-0.064,-0.017,-,-,-,-,52.000
'14:26:54.080',-0.072,-0.017,-,-,-,-,53.600
'14:26:54.088',-0.072,-0.033,-,-,-,-,56.000
'14:26:54.096',-0.072,-0.033,-,-,-,-,61.600
'14:26:54.104',-0.088,-0.041,-,-,-,-,68.000
'14:26:54.112',-0.088,-0.033,-,-,-,-,75.200
'14:26:54.120',-0.088,-0.041,-,-,-,-,79.200
'14:26:54.128',-0.104,-0.050,-,-,-,-,81.600
'14:26:54.136',-0.112,-0.058,-,-,-,-,81.600
'14:26:54.144',-0.128,-0.058,-,-,-,-,81.600
'14:26:54.152',-0.128,-0.066,-,-,-,-,80.800
'14:26:54.160',-0.144,-0.099,-,-,-,-,79.200
'14:26:54.168',-0.136,-0.107,-,-,-,-,76.800
'14:26:54.176',-0.144,-0.116,-,-,-,-,74.400
'14:26:54.184',-0.128,-0.124,-,-,-,-,72.800
'14:26:54.192',-0.128,-0.140,-,-,-,-,70.400
'14:26:54.200',-0.096,-0.149,-,-,-,-,68.000
'14:26:54.208',-0.088,-0.149,-,-,-,-,65.600
'14:26:54.216',-0.064,-0.149,-,-,-,-,63.200
'14:26:54.224',-0.056,-0.157,-,-,-,-,61.600
'14:26:54.232',-0.032,-0.140,-,-,-,-,60.800
'14:26:54.240',-0.024,-0.132,-,-,-,-,61.600
'14:26:54.248',-0.016,-0.140,-,-,-,-,62.400
'14:26:54.256',-0.008,-0.116,-,-,-,-,64.000
'14:26:54.264',-0.016,-0.124,-,-,-,-,64.000
'14:26:54.272',0.000,-0.099,-,-,-,-,63.200
'14:26:54.280',-0.008,-0.099,-,-,-,-,62.400
'14:26:54.288',0.000,-0.091,-,-,-,-,61.600
'14:26:54.296',-0.008,-0.074,-,-,-,-,60.800
'14:26:54.304',0.000,-0.066,-,-,-,-,60.000
'14:26:54.312',-0.008,-0.058,-,-,-,-,59.200
'14:26:54.320',0.000,-0.058,-,-,-,-,58.400
'14:26:54.328',-0.008,-0.058,-,-,-,-,58.400
'14:26:54.336',0.000,-0.041,-,-,-,-,58.400
'14:26:54.344',0.000,-0.033,-,-,-,-,57.600
'14:26:54.352',0.008,-0.041,-,-,-,-,57.600
'14:26:54.360',0.000,-0.025,-,-,-,-,57.600
'14:26:54.368',0.016,-0.017,-,-,-,-,57.600
'14:26:54.376',0.000,-0.017,-,-,-,-,57.600
'14:26:54.384',0.024,-0.008,-,-,-,-,57.600
'14:26:54.392',0.008,-0.008,-,-,-,-,57.600
'14:26:54.400',0.024,0.000,-,-,-,-,56.800
'14:26:54.408',0.016,-0.008,-,-,-,-,56.800
'14:26:54.416',0.024,0.000,-,-,-,-,56.800
'14:26:54.424',0.016,-0.008,-,-,-,-,56.000
'14:26:54.432',0.024,0.000,-,-,-,-,56.000
'14:26:54.440',0.008,0.017,-,-,-,-,56.000
'14:26:54.448',0.032,0.025,-,-,-,-,56.000
'14:26:54.456',0.040,0.041,-,-,-,-,56.000
'14:26:54.464',0.064,0.050,-,-,-,-,55.200
'14:26:54.472',0.088,0.066,-,-,-,-,55.200
'14:26:54.480',0.104,0.099,-,-,-,-,55.200
'14:26:54.488',0.120,0.099,-,-,-,-,55.200
'14:26:54.496',0.104,0.074,-,-,-,-,54.400
'14:26:54.504',0.136,0.116,-,-,-,-,54.400
'14:26:54.512',0.160,0.140,-,-,-,-,54.400
'14:26:54.520',0.192,0.182,-,-,-,-,53.600
'14:26:54.528',0.224,0.248,-,-,-,-,53.600
'14:26:54.536',0.192,0.289,-,-,-,-,53.600
'14:26:54.544',0.168,0.314,-,-,-,-,53.600
'14:26:54.552',0.176,0.331,-,-,-,-,52.800
'14:26:54.560',0.120,0.289,-,-,-,-,52.800
'14:26:54.568',0.088,0.240,-,-,-,-,52.800
'14:26:54.576',0.040,0.190,-,-,-,-,52.800
'14:26:54.584',0.008,0.124,-,-,-,-,52.800
'14:26:54.592',-0.008,0.050,-,-,-,-,52.000
'14:26:54.600',0.000,0.017,-,-,-,-,52.800
'14:26:54.608',-0.032,-0.008,-,-,-,-,52.800
'14:26:54.616',-0.048,-0.025,-,-,-,-,53.600
'14:26:54.624',-0.040,-0.017,-,-,-,-,55.200
'14:26:54.632',-0.056,-0.041,-,-,-,-,58.400
'14:26:54.640',-0.064,-0.033,-,-,-,-,64.800
'14:26:54.648',-0.064,-0.041,-,-,-,-,71.200
'14:26:54.656',-0.072,-0.050,-,-,-,-,77.600
'14:26:54.664',-0.088,-0.058,-,-,-,-,80.800
'14:26:54.672',-0.072,-0.058,-,-,-,-,82.400
'14:26:54.680',-0.088,-0.058,-,-,-,-,82.400
'14:26:54.688',-0.104,-0.066,-,-,-,-,82.400
'14:26:54.696',-0.112,-0.091,-,-,-,-,80.800
'14:26:54.704',-0.128,-0.099,-,-,-,-,79.200
'14:26:54.712',-0.112,-0.116,-,-,-,-,76.800
'14:26:54.720',-0.112,-0.124,-,-,-,-,74.400
'14:26:54.728',-0.104,-0.140,-,-,-,-,72.000
'14:26:54.736',-0.088,-0.149,-,-,-,-,69.600
'14:26:54.744',-0.072,-0.165,-,-,-,-,67.200
'14:26:54.752',-0.064,-0.157,-,-,-,-,64.800
'14:26:54.760',-0.056,-0.182,-,-,-,-,63.200
'14:26:54.768',-0.032,-0.157,-,-,-,-,61.600
'14:26:54.776',-0.040,-0.149,-,-,-,-,61.600
'14:26:54.784',-0.016,-0.140,-,-,-,-,62.400
'14:26:54.792',-0.024,-0.149,-,-,-,-,64.000
'14:26:54.800',-0.008,-0.132,-,-,-,-,64.800
'14:26:54.808',-0.016,-0.124,-,-,-,-,64.800
'14:26:54.816',0.000,-0.107,-,-,-,-,64.000
'14:26:54.824',-0.008,-0.107,-,-,-,-,62.400
'14:26:54.832',0.000,-0.099,-,-,-,-,61.600
'14:26:54.840',-0.008,-0.091,-,-,-,-,60.800
'14:26:54.848',-0.016,-0.074,-,-,-,-,60.000
'14:26:54.856',0.000,-0.066,-,-,-,-,60.000
'14:26:54.864',-0.008,-0.058,-,-,-,-,59.200
'14:26:54.872',0.000,-0.058,-,-,-,-,59.200
'14:26:54.880',-0.008,-0.050,-,-,-,-,58.400
'14:26:54.888',0.000,-0.058,-,-,-,-,58.400
'14:26:54.896',0.000,-0.041,-,-,-,-,58.400
'14:26:54.904',0.008,-0.033,-,-,-,-,58.400
'14:26:54.912',0.000,-0.041,-,-,-,-,58.400
'14:26:54.920',0.008,-0.025,-,-,-,-,58.400
'14:26:54.928',0.008,-0.017,-,-,-,-,57.600
'14:26:54.936',0.016,-0.017,-,-,-,-,57.600
'14:26:54.944',0.008,-0.017,-,-,-,-,57.600
'14:26:54.952',0.016,-0.017,-,-,-,-,56.800
'14:26:54.960',0.008,-0.017,-,-,-,-,56.800
'14:26:54.968',0.016,-0.008,-,-,-,-,56.800
'14:26:54.976',0.000,0.000,-,-,-,-,56.800
'14:26:54.984',0.016,-0.017,-,-,-,-,56.000
'14:26:54.992',0.016,-0.008,-,-,-,-,56.000
'14:26:55.000',0.016,0.000,-,-,-,-,56.000
'14:26:55.008',0.016,-0.008,-,-,-,-,56.000
'14:26:55.016',0.024,0.000,-,-,-,-,56.000
'14:26:55.024',0.016,-0.008,-,-,-,-,56.000
'14:26:55.032',0.024,0.000,-,-,-,-,55.200
'14:26:55.040',0.016,-0.008,-,-,-,-,55.200
'14:26:55.048',0.024,0.000,-,-,-,-,55.200
'14:26:55.056',0.016,-0.008,-,-,-,-,54.400
'14:26:55.064',0.008,0.000,-,-,-,-,54.400
'14:26:55.072',0.016,-0.008,-,-,-,-,54.400
'14:26:55.080',0.008,0.000,-,-,-,-,53.600
'14:26:55.088',0.024,-0.008,-,-,-,-,53.600
'14:26:55.096',0.008,0.000,-,-,-,-,53.600
'14:26:55.104',0.016,0.000,-,-,-,-,52.800
'14:26:55.112',0.008,0.000,-,-,-,-,52.800
'14:26:55.120',0.016,0.000,-,-,-,-,52.800
'14:26:55.128',0.008,-0.008,-,-,-,-,52.800
'14:26:55.136',0.016,0.000,-,-,-,-,52.000
'14:26:55.144',0.008,0.000,-,-,-,-,52.000
'14:26:55.152',0.024,0.000,-,-,-,-,52.000
'14:26:55.160',0.008,-0.008,-,-,-,-,52.000
'14:26:55.168',0.016,0.000,-,-,-,-,52.000
'14:26:55.176',0.008,0.000,-,-,-,-,51.200
'14:26:55.184',0.024,0.000,-,-,-,-,51.200
'14:26:55.192',0.008,0.000,-,-,-,-,51.200
'14:26:55.200',0.016,0.000,-,-,-,-,51.200
'14:26:55.208',0.008,0.000,-,-,-,-,50.400
'14:26:55.216',0.016,0.017,-,-,-,-,50.400
'14:26:55.224',0.008,0.017,-,-,-,-,50.400
'14:26:55.232',0.000,0.017,-,-,-,-,50.400
'14:26:55.240',0.016,0.025,-,-,-,-,50.400
'14:26:55.248',0.008,0.033,-,-,-,-,50.400
'14:26:55.256',0.016,0.017,-,-,-,-,49.600
'14:26:55.264',0.008,0.025,-,-,-,-,49.600
'14:26:55.272',0.016,0.017,-,-,-,-,49.600
'14:26:55.280',0.008,0.000,-,-,-,-,49.600
'14:26:55.288',0.024,0.000,-,-,-,-,49.600
'14:26:55.296',0.016,-0.008,-,-,-,-,49.600
'14:26:55.304',0.024,0.000,-,-,-,-,49.600
'14:26:55.312',0.016,-0.017,-,-,-,-,48.800
'14:26:55.320',0.008,-0.017,-,-,-,-,48.800
'14:26:55.328',0.000,-0.025,-,-,-,-,48.800
'14:26:55.336',0.024,-0.017,-,-,-,-,48.800
'14:26:55.344',-0.032,-0.240,-,-,-,-,48.800
'14:26:55.352',0.008,-0.008,-,-,-,-,48.800
'14:26:55.360',0.008,0.000,-,-,-,-,48.800
'14:26:55.368',0.016,0.017,-,-,-,-,48.000
'14:26:55.376',0.008,-0.033,-,-,-,-,48.000
'14:26:55.384',0.040,-0.091,-,-,-,-,48.000
'14:26:55.392',0.032,-0.140,-,-,-,-,47.200
'14:26:55.400',0.056,-0.182,-,-,-,-,47.200
'14:26:55.408',0.056,-0.240,-,-,-,-,47.200
'14:26:55.416',0.088,-0.231,-,-,-,-,47.200
'14:26:55.424',0.120,-0.273,-,-,-,-,47.200
'14:26:55.432',0.128,-0.281,-,-,-,-,47.200
'14:26:55.440',0.152,-0.215,-,-,-,-,47.200
'14:26:55.448',0.176,-0.132,-,-,-,-,47.200
'14:26:55.456',0.184,-0.033,-,-,-,-,47.200
'14:26:55.464',0.168,0.000,-,-,-,-,47.200
'14:26:55.472',0.128,-0.025,-,-,-,-,47.200
'14:26:55.480',0.104,-0.058,-,-,-,-,47.200
'14:26:55.488',0.064,-0.066,-,-,-,-,47.200
'14:26:55.496',0.056,-0.033,-,-,-,-,47.200
'14:26:55.504',0.064,0.008,-,-,-,-,47.200
'14:26:55.512',0.056,0.000,-,-,-,-,46.400
'14:26:55.520',0.040,0.025,-,-,-,-,46.400
'14:26:55.528',0.016,0.050,-,-,-,-,46.400
'14:26:55.536',0.000,0.099,-,-,-,-,47.200
'14:26:55.544',-0.040,0.132,-,-,-,-,48.000
'14:26:55.552',-0.064,0.190,-,-,-,-,49.600
'14:26:55.560',-0.088,0.207,-,-,-,-,52.800
'14:26:55.568',-0.088,0.198,-,-,-,-,56.800
'14:26:55.576',-0.096,0.215,-,-,-,-,61.600
'14:26:55.584',-0.088,0.231,-,-,-,-,66.400
'14:26:55.592',-0.104,0.231,-,-,-,-,71.200
'14:26:55.600',-0.104,0.240,-,-,-,-,74.400
'14:26:55.608',-0.128,0.231,-,-,-,-,77.600
'14:26:55.616',-0.112,0.231,-,-,-,-,80.000
'14:26:55.624',-0.128,0.231,-,-,-,-,82.400
'14:26:55.632',-0.112,0.231,-,-,-,-,84.000
'14:26:55.640',-0.128,0.207,-,-,-,-,84.000
'14:26:55.648',-0.128,0.215,-,-,-,-,84.000
'14:26:55.656',-0.128,0.190,-,-,-,-,82.400
'14:26:55.664',-0.112,0.165,-,-,-,-,81.600
'14:26:55.672',-0.104,0.165,-,-,-,-,80.000
'14:26:55.680',-0.128,0.149,-,-,-,-,78.400
'14:26:55.688',-0.088,0.132,-,-,-,-,76.800
'14:26:55.696',-0.096,0.116,-,-,-,-,75.200
'14:26:55.704',-0.072,0.099,-,-,-,-,72.800
'14:26:55.712',-0.072,0.066,-,-,-,-,71.200
'14:26:55.720',-0.064,0.050,-,-,-,-,69.600
'14:26:55.728',-0.048,0.033,-,-,-,-,67.200
'14:26:55.736',-0.040,0.017,-,-,-,-,65.600
'14:26:55.744',-0.048,0.017,-,-,-,-,64.000
'14:26:55.752',-0.024,0.017,-,-,-,-,64.000
'14:26:55.760',-0.032,0.008,-,-,-,-,64.800
'14:26:55.768',-0.024,0.000,-,-,-,-,64.800
'14:26:55.776',-0.040,-0.008,-,-,-,-,64.800
'14:26:55.784',-0.016,0.000,-,-,-,-,64.800
'14:26:55.792',-0.024,-0.008,-,-,-,-,64.000
'14:26:55.800',-0.008,-0.017,-,-,-,-,63.200
'14:26:55.808',-0.016,-0.017,-,-,-,-,63.200
'14:26:55.816',0.000,-0.025,-,-,-,-,62.400
'14:26:55.824',-0.008,-0.050,-,-,-,-,61.600
'14:26:55.832',0.000,-0.041,-,-,-,-,61.600
