'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:42:34.960',0.008,-,-,0.008,-,-
'47:42:34.968',0.000,-,-,0.008,-,-
'47:42:34.976',0.000,-,-,0.008,-,-
'47:42:34.984',0.000,-,-,0.008,-,-
'47:42:34.992',0.000,-,-,0.008,-,-
'47:42:35.000',0.000,-,-,0.008,-,-
'47:42:35.008',0.000,-,-,0.000,-,-
'47:42:35.016',0.000,-,-,0.000,-,-
'47:42:35.024',0.000,-,-,0.000,-,-
'47:42:35.032',0.000,-,-,0.000,-,-
'47:42:35.040',0.000,-,-,0.000,-,-
'47:42:35.048',0.000,-,-,0.008,-,-
'47:42:35.056',0.008,-,-,0.008,-,-
'47:42:35.064',0.008,-,-,0.008,-,-
'47:42:35.072',0.000,-,-,0.008,-,-
'47:42:35.080',0.000,-,-,0.000,-,-
'47:42:35.088',0.000,-,-,0.000,-,-
'47:42:35.096',0.000,-,-,0.000,-,-
'47:42:35.104',0.000,-,-,0.000,-,-
'47:42:35.112',0.008,-,-,0.008,-,-
'47:42:35.120',0.000,-,-,0.008,-,-
'47:42:35.128',0.000,-,-,0.000,-,-
'47:42:35.136',0.000,-,-,0.008,-,-
'47:42:35.144',0.000,-,-,0.008,-,-
'47:42:35.152',0.008,-,-,0.008,-,-
'47:42:35.160',0.016,-,-,0.016,-,-
'47:42:35.168',0.032,-,-,0.032,-,-
'47:42:35.176',0.048,-,-,0.040,-,-
'47:42:35.184',0.056,-,-,0.048,-,-
'47:42:35.192',0.072,-,-,0.056,-,-
'47:42:35.200',0.088,-,-,0.064,-,-
'47:42:35.208',0.096,-,-,0.064,-,-
'47:42:35.216',0.072,-,-,0.056,-,-
'47:42:35.224',0.048,-,-,0.032,-,-
'47:42:35.232',0.032,-,-,0.008,-,-
'47:42:35.240',0.008,-,-,-0.008,-,-
'47:42:35.248',-0.024,-,-,-0.024,-,-
'47:42:35.256',-0.048,-,-,-0.032,-,-
'47:42:35.264',-0.056,-,-,-0.040,-,-
'47:42:35.272',-0.056,-,-,-0.040,-,-
'47:42:35.280',-0.064,-,-,-0.048,-,-
'47:42:35.288',-0.072,-,-,-0.056,-,-
'47:42:35.296',-0.072,-,-,-0.056,-,-
'47:42:35.304',-0.072,-,-,-0.056,-,-
'47:42:35.312',-0.064,-,-,-0.048,-,-
'47:42:35.320',-0.064,-,-,-0.048,-,-
'47:42:35.328',-0.064,-,-,-0.048,-,-
'47:42:35.336',-0.064,-,-,-0.048,-,-
'47:42:35.344',-0.064,-,-,-0.040,-,-
'47:42:35.352',-0.056,-,-,-0.048,-,-
'47:42:35.360',-0.056,-,-,-0.056,-,-
'47:42:35.368',-0.024,-,-,-0.080,-,-
'47:42:35.376',0.120,-,-,-0.112,-,-
'47:42:35.384',0.392,-,-,-0.112,-,-
'47:42:35.392',0.696,-,-,0.048,-,-
'47:42:35.400',0.792,-,-,0.280,-,-
'47:42:35.408',0.648,-,-,0.400,-,-
'47:42:35.416',0.432,-,-,0.400,-,-
'47:42:35.424',0.232,-,-,0.264,-,-
'47:42:35.432',0.072,-,-,0.144,-,-
'47:42:35.440',-0.048,-,-,0.040,-,-
'47:42:35.448',-0.120,-,-,-0.032,-,-
'47:42:35.456',-0.144,-,-,-0.056,-,-
'47:42:35.464',-0.144,-,-,-0.056,-,-
'47:42:35.472',-0.144,-,-,-0.056,-,-
'47:42:35.480',-0.144,-,-,-0.056,-,-
'47:42:35.488',-0.144,-,-,-0.056,-,-
'47:42:35.496',-0.136,-,-,-0.056,-,-
'47:42:35.504',-0.136,-,-,-0.056,-,-
'47:42:35.512',-0.136,-,-,-0.056,-,-
'47:42:35.520',-0.128,-,-,-0.056,-,-
'47:42:35.528',-0.128,-,-,-0.056,-,-
'47:42:35.536',-0.128,-,-,-0.056,-,-
'47:42:35.544',-0.128,-,-,-0.064,-,-
'47:42:35.552',-0.128,-,-,-0.064,-,-
'47:42:35.560',-0.128,-,-,-0.064,-,-
'47:42:35.568',-0.128,-,-,-0.064,-,-
'47:42:35.576',-0.128,-,-,-0.064,-,-
'47:42:35.584',-0.120,-,-,-0.064,-,-
'47:42:35.592',-0.120,-,-,-0.064,-,-
'47:42:35.600',-0.120,-,-,-0.064,-,-
'47:42:35.608',-0.120,-,-,-0.064,-,-
'47:42:35.616',-0.120,-,-,-0.072,-,-
'47:42:35.624',-0.120,-,-,-0.072,-,-
'47:42:35.632',-0.120,-,-,-0.080,-,-
'47:42:35.640',-0.120,-,-,-0.080,-,-
'47:42:35.648',-0.112,-,-,-0.080,-,-
'47:42:35.656',-0.096,-,-,-0.080,-,-
'47:42:35.664',-0.088,-,-,-0.080,-,-
'47:42:35.672',-0.064,-,-,-0.064,-,-
'47:42:35.680',-0.040,-,-,-0.048,-,-
'47:42:35.688',-0.024,-,-,-0.032,-,-
'47:42:35.696',-0.008,-,-,-0.016,-,-
'47:42:35.704',0.000,-,-,-0.008,-,-
'47:42:35.712',0.000,-,-,0.000,-,-
'47:42:35.720',0.000,-,-,0.000,-,-
'47:42:35.728',0.000,-,-,0.008,-,-
'47:42:35.736',0.000,-,-,0.008,-,-
'47:42:35.744',0.000,-,-,0.008,-,-
'47:42:35.752',0.000,-,-,0.008,-,-
'47:42:35.760',0.000,-,-,0.008,-,-
'47:42:35.768',0.000,-,-,0.008,-,-
'47:42:35.776',0.000,-,-,0.016,-,-
'47:42:35.784',0.000,-,-,0.008,-,-
'47:42:35.792',0.000,-,-,0.008,-,-
'47:42:35.800',0.008,-,-,0.008,-,-
'47:42:35.808',0.008,-,-,0.008,-,-
'47:42:35.816',0.008,-,-,0.008,-,-
'47:42:35.824',0.000,-,-,0.008,-,-
'47:42:35.832',0.000,-,-,0.008,-,-
'47:42:35.840',0.000,-,-,0.008,-,-
'47:42:35.848',0.008,-,-,0.008,-,-
'47:42:35.856',0.008,-,-,0.008,-,-
'47:42:35.864',0.008,-,-,0.000,-,-
'47:42:35.872',0.008,-,-,0.000,-,-
'47:42:35.880',0.000,-,-,0.000,-,-
'47:42:35.888',0.000,-,-,0.000,-,-
'47:42:35.896',0.000,-,-,0.000,-,-
'47:42:35.904',0.000,-,-,0.000,-,-
'47:42:35.912',0.000,-,-,-0.008,-,-
'47:42:35.920',0.000,-,-,-0.008,-,-
'47:42:35.928',0.000,-,-,-0.008,-,-
'47:42:35.936',0.000,-,-,0.000,-,-
'47:42:35.944',0.000,-,-,-0.008,-,-
'47:42:35.952',0.000,-,-,-0.008,-,-
'47:42:35.960',0.000,-,-,-0.008,-,-
'47:42:35.968',-0.008,-,-,-0.008,-,-
'47:42:35.976',-0.008,-,-,-0.008,-,-
'47:42:35.984',0.000,-,-,-0.008,-,-
'47:42:35.992',0.000,-,-,0.000,-,-
'47:42:36.000',0.008,-,-,0.000,-,-
'47:42:36.008',0.016,-,-,0.016,-,-
'47:42:36.016',0.040,-,-,0.024,-,-
'47:42:36.024',0.056,-,-,0.040,-,-
'47:42:36.032',0.064,-,-,0.048,-,-
'47:42:36.040',0.080,-,-,0.056,-,-
'47:42:36.048',0.096,-,-,0.064,-,-
'47:42:36.056',0.104,-,-,0.064,-,-
'47:42:36.064',0.080,-,-,0.040,-,-
'47:42:36.072',0.056,-,-,0.016,-,-
'47:42:36.080',0.040,-,-,0.000,-,-
'47:42:36.088',0.016,-,-,-0.016,-,-
'47:42:36.096',-0.016,-,-,-0.024,-,-
'47:42:36.104',-0.040,-,-,-0.032,-,-
'47:42:36.112',-0.056,-,-,-0.040,-,-
'47:42:36.120',-0.056,-,-,-0.048,-,-
'47:42:36.128',-0.064,-,-,-0.048,-,-
'47:42:36.136',-0.064,-,-,-0.048,-,-
'47:42:36.144',-0.064,-,-,-0.048,-,-
'47:42:36.152',-0.064,-,-,-0.048,-,-
'47:42:36.160',-0.064,-,-,-0.048,-,-
'47:42:36.168',-0.064,-,-,-0.048,-,-
'47:42:36.176',-0.064,-,-,-0.048,-,-
'47:42:36.184',-0.064,-,-,-0.048,-,-
'47:42:36.192',-0.064,-,-,-0.048,-,-
'47:42:36.200',-0.056,-,-,-0.048,-,-
'47:42:36.208',-0.048,-,-,-0.056,-,-
'47:42:36.216',0.016,-,-,-0.072,-,-
'47:42:36.224',0.192,-,-,-0.088,-,-
'47:42:36.232',0.496,-,-,-0.048,-,-
'47:42:36.240',0.752,-,-,0.088,-,-
'47:42:36.248',0.800,-,-,0.264,-,-
'47:42:36.256',0.608,-,-,0.360,-,-
'47:42:36.264',0.408,-,-,0.368,-,-
'47:42:36.272',0.224,-,-,0.256,-,-
'47:42:36.280',0.072,-,-,0.144,-,-
'47:42:36.288',-0.056,-,-,0.032,-,-
'47:42:36.296',-0.128,-,-,-0.040,-,-
'47:42:36.304',-0.152,-,-,-0.064,-,-
'47:42:36.312',-0.152,-,-,-0.056,-,-
'47:42:36.320',-0.152,-,-,-0.056,-,-
'47:42:36.328',-0.144,-,-,-0.056,-,-
'47:42:36.336',-0.144,-,-,-0.056,-,-
'47:42:36.344',-0.136,-,-,-0.056,-,-
'47:42:36.352',-0.136,-,-,-0.048,-,-
'47:42:36.360',-0.128,-,-,-0.048,-,-
'47:42:36.368',-0.128,-,-,-0.048,-,-
'47:42:36.376',-0.128,-,-,-0.048,-,-
'47:42:36.384',-0.120,-,-,-0.048,-,-
'47:42:36.392',-0.120,-,-,-0.048,-,-
'47:42:36.400',-0.120,-,-,-0.048,-,-
'47:42:36.408',-0.120,-,-,-0.048,-,-
'47:42:36.416',-0.120,-,-,-0.048,-,-
'47:42:36.424',-0.120,-,-,-0.048,-,-
'47:42:36.432',-0.120,-,-,-0.048,-,-
'47:42:36.440',-0.120,-,-,-0.048,-,-
'47:42:36.448',-0.120,-,-,-0.048,-,-
'47:42:36.456',-0.120,-,-,-0.048,-,-
'47:42:36.464',-0.120,-,-,-0.056,-,-
'47:42:36.472',-0.120,-,-,-0.056,-,-
'47:42:36.480',-0.120,-,-,-0.064,-,-
'47:42:36.488',-0.120,-,-,-0.064,-,-
'47:42:36.496',-0.112,-,-,-0.064,-,-
'47:42:36.504',-0.104,-,-,-0.064,-,-
'47:42:36.512',-0.088,-,-,-0.056,-,-
'47:42:36.520',-0.064,-,-,-0.048,-,-
'47:42:36.528',-0.040,-,-,-0.032,-,-
'47:42:36.536',-0.024,-,-,-0.024,-,-
'47:42:36.544',-0.008,-,-,-0.016,-,-
'47:42:36.552',0.000,-,-,0.000,-,-
'47:42:36.560',0.000,-,-,0.000,-,-
'47:42:36.568',0.008,-,-,0.000,-,-
'47:42:36.576',0.000,-,-,0.000,-,-
'47:42:36.584',0.000,-,-,0.008,-,-
'47:42:36.592',0.000,-,-,0.008,-,-
'47:42:36.600',0.000,-,-,0.000,-,-
'47:42:36.608',0.000,-,-,0.000,-,-
'47:42:36.616',0.000,-,-,0.008,-,-
'47:42:36.624',0.000,-,-,0.008,-,-
'47:42:36.632',0.000,-,-,0.008,-,-
'47:42:36.640',0.000,-,-,0.000,-,-
'47:42:36.648',0.000,-,-,0.000,-,-
'47:42:36.656',0.000,-,-,0.000,-,-
'47:42:36.664',0.000,-,-,0.000,-,-
'47:42:36.672',0.000,-,-,0.000,-,-
'47:42:36.680',0.000,-,-,0.000,-,-
'47:42:36.688',0.000,-,-,0.000,-,-
'47:42:36.696',0.000,-,-,0.000,-,-
'47:42:36.704',-0.008,-,-,0.000,-,-
'47:42:36.712',0.000,-,-,0.000,-,-
'47:42:36.720',0.000,-,-,0.000,-,-
'47:42:36.728',0.000,-,-,0.000,-,-
'47:42:36.736',-0.008,-,-,-0.008,-,-
'47:42:36.744',0.000,-,-,0.000,-,-
'47:42:36.752',0.000,-,-,0.000,-,-
'47:42:36.760',0.000,-,-,0.000,-,-
'47:42:36.768',0.000,-,-,-0.008,-,-
'47:42:36.776',0.000,-,-,0.000,-,-
'47:42:36.784',0.000,-,-,-0.008,-,-
'47:42:36.792',0.000,-,-,-0.008,-,-
'47:42:36.800',0.000,-,-,-0.008,-,-
'47:42:36.808',0.000,-,-,-0.008,-,-
'47:42:36.816',0.000,-,-,-0.008,-,-
'47:42:36.824',0.000,-,-,0.000,-,-
'47:42:36.832',0.008,-,-,0.000,-,-
'47:42:36.840',0.016,-,-,0.016,-,-
'47:42:36.848',0.040,-,-,0.024,-,-
'47:42:36.856',0.056,-,-,0.040,-,-
'47:42:36.864',0.064,-,-,0.048,-,-
'47:42:36.872',0.080,-,-,0.048,-,-
'47:42:36.880',0.096,-,-,0.056,-,-
'47:42:36.888',0.104,-,-,0.056,-,-
'47:42:36.896',0.080,-,-,0.040,-,-
'47:42:36.904',0.056,-,-,0.016,-,-
'47:42:36.912',0.032,-,-,0.000,-,-
'47:42:36.920',0.016,-,-,-0.016,-,-
'47:42:36.928',-0.016,-,-,-0.024,-,-
'47:42:36.936',-0.040,-,-,-0.032,-,-
'47:42:36.944',-0.048,-,-,-0.040,-,-
'47:42:36.952',-0.056,-,-,-0.048,-,-
'47:42:36.960',-0.056,-,-,-0.048,-,-
'47:42:36.968',-0.056,-,-,-0.048,-,-
'47:42:36.976',-0.064,-,-,-0.048,-,-
'47:42:36.984',-0.064,-,-,-0.040,-,-
'47:42:36.992',-0.056,-,-,-0.040,-,-
'47:42:37.000',-0.056,-,-,-0.040,-,-
'47:42:37.008',-0.064,-,-,-0.040,-,-
'47:42:37.016',-0.056,-,-,-0.040,-,-
'47:42:37.024',-0.056,-,-,-0.040,-,-
'47:42:37.032',-0.056,-,-,-0.040,-,-
'47:42:37.040',-0.040,-,-,-0.048,-,-
'47:42:37.048',0.000,-,-,-0.064,-,-
'47:42:37.056',0.144,-,-,-0.080,-,-
'47:42:37.064',0.416,-,-,-0.088,-,-
'47:42:37.072',0.704,-,-,0.040,-,-
'47:42:37.080',0.792,-,-,0.224,-,-
'47:42:37.088',0.656,-,-,0.352,-,-
'47:42:37.096',0.456,-,-,0.376,-,-
'47:42:37.104',0.264,-,-,0.288,-,-
'47:42:37.112',0.104,-,-,0.168,-,-
'47:42:37.120',-0.024,-,-,0.056,-,-
'47:42:37.128',-0.112,-,-,-0.016,-,-
'47:42:37.136',-0.144,-,-,-0.040,-,-
'47:42:37.144',-0.144,-,-,-0.040,-,-
'47:42:37.152',-0.136,-,-,-0.040,-,-
'47:42:37.160',-0.136,-,-,-0.040,-,-
'47:42:37.168',-0.136,-,-,-0.048,-,-
'47:42:37.176',-0.128,-,-,-0.040,-,-
'47:42:37.184',-0.128,-,-,-0.040,-,-
'47:42:37.192',-0.120,-,-,-0.040,-,-
'47:42:37.200',-0.120,-,-,-0.040,-,-
'47:42:37.208',-0.120,-,-,-0.040,-,-
'47:42:37.216',-0.120,-,-,-0.040,-,-
'47:42:37.224',-0.112,-,-,-0.040,-,-
'47:42:37.232',-0.112,-,-,-0.040,-,-
'47:42:37.240',-0.104,-,-,-0.032,-,-
'47:42:37.248',-0.104,-,-,-0.032,-,-
'47:42:37.256',-0.104,-,-,-0.032,-,-
'47:42:37.264',-0.112,-,-,-0.032,-,-
'47:42:37.272',-0.120,-,-,-0.040,-,-
'47:42:37.280',-0.120,-,-,-0.040,-,-
'47:42:37.288',-0.120,-,-,-0.048,-,-
'47:42:37.296',-0.120,-,-,-0.056,-,-
'47:42:37.304',-0.120,-,-,-0.056,-,-
'47:42:37.312',-0.120,-,-,-0.056,-,-
'47:42:37.320',-0.112,-,-,-0.056,-,-
'47:42:37.328',-0.104,-,-,-0.056,-,-
'47:42:37.336',-0.096,-,-,-0.056,-,-
'47:42:37.344',-0.088,-,-,-0.056,-,-
'47:42:37.352',-0.064,-,-,-0.040,-,-
'47:42:37.360',-0.048,-,-,-0.032,-,-
'47:42:37.368',-0.016,-,-,-0.016,-,-
'47:42:37.376',0.000,-,-,0.000,-,-
'47:42:37.384',0.008,-,-,0.008,-,-
'47:42:37.392',0.008,-,-,0.016,-,-
'47:42:37.400',0.008,-,-,0.016,-,-
'47:42:37.408',0.008,-,-,0.024,-,-
'47:42:37.416',0.008,-,-,0.016,-,-
'47:42:37.424',0.008,-,-,0.016,-,-
'47:42:37.432',0.000,-,-,0.016,-,-
'47:42:37.440',0.000,-,-,0.016,-,-
'47:42:37.448',0.000,-,-,0.016,-,-
'47:42:37.456',0.000,-,-,0.016,-,-
'47:42:37.464',0.008,-,-,0.024,-,-
'47:42:37.472',0.008,-,-,0.024,-,-
'47:42:37.480',0.008,-,-,0.016,-,-
'47:42:37.488',0.000,-,-,0.008,-,-
'47:42:37.496',0.000,-,-,0.008,-,-
'47:42:37.504',0.000,-,-,0.008,-,-
'47:42:37.512',0.000,-,-,0.008,-,-
'47:42:37.520',0.000,-,-,0.008,-,-
'47:42:37.528',0.000,-,-,0.008,-,-
'47:42:37.536',0.000,-,-,0.008,-,-
'47:42:37.544',0.000,-,-,0.008,-,-
'47:42:37.552',0.000,-,-,0.008,-,-
'47:42:37.560',0.000,-,-,0.008,-,-
'47:42:37.568',0.000,-,-,0.008,-,-
'47:42:37.576',0.000,-,-,0.008,-,-
'47:42:37.584',0.000,-,-,0.000,-,-
'47:42:37.592',0.000,-,-,0.000,-,-
'47:42:37.600',0.000,-,-,0.008,-,-
'47:42:37.608',0.000,-,-,0.008,-,-
'47:42:37.616',0.000,-,-,0.008,-,-
'47:42:37.624',0.008,-,-,0.008,-,-
'47:42:37.632',0.008,-,-,0.008,-,-
'47:42:37.640',0.000,-,-,0.008,-,-
'47:42:37.648',0.000,-,-,0.000,-,-
'47:42:37.656',0.000,-,-,0.008,-,-
'47:42:37.664',0.008,-,-,0.016,-,-
'47:42:37.672',0.016,-,-,0.024,-,-
'47:42:37.680',0.040,-,-,0.040,-,-
'47:42:37.688',0.056,-,-,0.048,-,-
'47:42:37.696',0.064,-,-,0.056,-,-
'47:42:37.704',0.080,-,-,0.064,-,-
'47:42:37.712',0.096,-,-,0.072,-,-
'47:42:37.720',0.096,-,-,0.064,-,-
'47:42:37.728',0.080,-,-,0.048,-,-
'47:42:37.736',0.056,-,-,0.032,-,-
'47:42:37.744',0.040,-,-,0.008,-,-
'47:42:37.752',0.008,-,-,-0.008,-,-
'47:42:37.760',-0.024,-,-,-0.024,-,-
'47:42:37.768',-0.048,-,-,-0.032,-,-
'47:42:37.776',-0.056,-,-,-0.040,-,-
'47:42:37.784',-0.064,-,-,-0.040,-,-
'47:42:37.792',-0.064,-,-,-0.040,-,-
'47:42:37.800',-0.064,-,-,-0.040,-,-
'47:42:37.808',-0.064,-,-,-0.040,-,-
'47:42:37.816',-0.064,-,-,-0.040,-,-
'47:42:37.824',-0.064,-,-,-0.040,-,-
'47:42:37.832',-0.064,-,-,-0.048,-,-
'47:42:37.840',-0.064,-,-,-0.040,-,-
'47:42:37.848',-0.064,-,-,-0.040,-,-
'47:42:37.856',-0.056,-,-,-0.032,-,-
'47:42:37.864',-0.048,-,-,-0.032,-,-
'47:42:37.872',-0.040,-,-,-0.048,-,-
'47:42:37.880',0.016,-,-,-0.080,-,-
'47:42:37.888',0.192,-,-,-0.104,-,-
'47:42:37.896',0.496,-,-,-0.056,-,-
'47:42:37.904',0.760,-,-,0.128,-,-
'47:42:37.912',0.800,-,-,0.336,-,-
'47:42:37.920',0.584,-,-,0.408,-,-
'47:42:37.928',0.368,-,-,0.336,-,-
'47:42:37.936',0.168,-,-,0.216,-,-
'47:42:37.944',0.016,-,-,0.096,-,-
'47:42:37.952',-0.088,-,-,-0.008,-,-
'47:42:37.960',-0.144,-,-,-0.056,-,-
'47:42:37.968',-0.152,-,-,-0.064,-,-
'47:42:37.976',-0.144,-,-,-0.056,-,-
'47:42:37.984',-0.136,-,-,-0.056,-,-
'47:42:37.992',-0.136,-,-,-0.056,-,-
'47:42:38.000',-0.128,-,-,-0.048,-,-
'47:42:38.008',-0.128,-,-,-0.056,-,-
'47:42:38.016',-0.136,-,-,-0.064,-,-
'47:42:38.024',-0.136,-,-,-0.064,-,-
'47:42:38.032',-0.136,-,-,-0.064,-,-
'47:42:38.040',-0.136,-,-,-0.064,-,-
'47:42:38.048',-0.136,-,-,-0.064,-,-
'47:42:38.056',-0.128,-,-,-0.064,-,-
'47:42:38.064',-0.128,-,-,-0.064,-,-
'47:42:38.072',-0.128,-,-,-0.056,-,-
'47:42:38.080',-0.120,-,-,-0.056,-,-
'47:42:38.088',-0.120,-,-,-0.056,-,-
'47:42:38.096',-0.120,-,-,-0.048,-,-
'47:42:38.104',-0.120,-,-,-0.048,-,-
'47:42:38.112',-0.120,-,-,-0.048,-,-
'47:42:38.120',-0.120,-,-,-0.048,-,-
'47:42:38.128',-0.120,-,-,-0.056,-,-
'47:42:38.136',-0.120,-,-,-0.064,-,-
'47:42:38.144',-0.120,-,-,-0.064,-,-
'47:42:38.152',-0.120,-,-,-0.064,-,-
'47:42:38.160',-0.112,-,-,-0.064,-,-
'47:42:38.168',-0.096,-,-,-0.064,-,-
'47:42:38.176',-0.080,-,-,-0.048,-,-
'47:42:38.184',-0.056,-,-,-0.032,-,-
'47:42:38.192',-0.032,-,-,-0.016,-,-
'47:42:38.200',-0.016,-,-,0.000,-,-
'47:42:38.208',0.000,-,-,0.008,-,-
'47:42:38.216',0.008,-,-,0.016,-,-
'47:42:38.224',0.008,-,-,0.016,-,-
'47:42:38.232',0.008,-,-,0.024,-,-
'47:42:38.240',0.008,-,-,0.024,-,-
'47:42:38.248',0.008,-,-,0.024,-,-
'47:42:38.256',0.008,-,-,0.024,-,-
'47:42:38.264',0.008,-,-,0.024,-,-
'47:42:38.272',0.000,-,-,0.024,-,-
'47:42:38.280',0.000,-,-,0.024,-,-
'47:42:38.288',0.000,-,-,0.024,-,-
'47:42:38.296',0.000,-,-,0.016,-,-
'47:42:38.304',0.000,-,-,0.016,-,-
'47:42:38.312',0.000,-,-,0.016,-,-
'47:42:38.320',0.000,-,-,0.016,-,-
'47:42:38.328',0.000,-,-,0.016,-,-
'47:42:38.336',0.000,-,-,0.016,-,-
'47:42:38.344',0.000,-,-,0.008,-,-
'47:42:38.352',0.000,-,-,0.008,-,-
'47:42:38.360',0.000,-,-,0.008,-,-
'47:42:38.368',0.000,-,-,0.008,-,-
'47:42:38.376',0.000,-,-,0.008,-,-
'47:42:38.384',0.000,-,-,0.008,-,-
'47:42:38.392',0.000,-,-,0.008,-,-
'47:42:38.400',0.000,-,-,0.008,-,-
'47:42:38.408',0.000,-,-,0.008,-,-
'47:42:38.416',0.000,-,-,0.008,-,-
'47:42:38.424',0.000,-,-,0.000,-,-
'47:42:38.432',0.000,-,-,0.008,-,-
'47:42:38.440',0.000,-,-,0.008,-,-
'47:42:38.448',0.000,-,-,0.008,-,-
'47:42:38.456',0.000,-,-,0.008,-,-
'47:42:38.464',0.000,-,-,0.008,-,-
'47:42:38.472',0.000,-,-,0.000,-,-
'47:42:38.480',0.000,-,-,0.000,-,-
'47:42:38.488',0.000,-,-,0.008,-,-
'47:42:38.496',0.008,-,-,0.008,-,-
'47:42:38.504',0.024,-,-,0.024,-,-
'47:42:38.512',0.040,-,-,0.040,-,-
'47:42:38.520',0.056,-,-,0.048,-,-
'47:42:38.528',0.064,-,-,0.056,-,-
'47:42:38.536',0.080,-,-,0.064,-,-
'47:42:38.544',0.096,-,-,0.072,-,-
'47:42:38.552',0.104,-,-,0.072,-,-
'47:42:38.560',0.088,-,-,0.048,-,-
'47:42:38.568',0.056,-,-,0.016,-,-
'47:42:38.576',0.040,-,-,0.000,-,-
'47:42:38.584',0.016,-,-,-0.016,-,-
'47:42:38.592',-0.008,-,-,-0.024,-,-
'47:42:38.600',-0.032,-,-,-0.032,-,-
'47:42:38.608',-0.048,-,-,-0.040,-,-
'47:42:38.616',-0.056,-,-,-0.040,-,-
'47:42:38.624',-0.056,-,-,-0.040,-,-
'47:42:38.632',-0.056,-,-,-0.040,-,-
'47:42:38.640',-0.056,-,-,-0.040,-,-
'47:42:38.648',-0.056,-,-,-0.032,-,-
'47:42:38.656',-0.056,-,-,-0.032,-,-
'47:42:38.664',-0.056,-,-,-0.032,-,-
'47:42:38.672',-0.056,-,-,-0.032,-,-
'47:42:38.680',-0.056,-,-,-0.032,-,-
'47:42:38.688',-0.056,-,-,-0.032,-,-
'47:42:38.696',-0.048,-,-,-0.032,-,-
'47:42:38.704',-0.032,-,-,-0.040,-,-
'47:42:38.712',0.032,-,-,-0.056,-,-
'47:42:38.720',0.216,-,-,-0.072,-,-
'47:42:38.728',0.512,-,-,-0.032,-,-
'47:42:38.736',0.768,-,-,0.112,-,-
'47:42:38.744',0.808,-,-,0.280,-,-
'47:42:38.752',0.600,-,-,0.368,-,-
'47:42:38.760',0.400,-,-,0.344,-,-
'47:42:38.768',0.224,-,-,0.248,-,-
'47:42:38.776',0.072,-,-,0.136,-,-
'47:42:38.784',-0.048,-,-,0.032,-,-
'47:42:38.792',-0.120,-,-,-0.032,-,-
'47:42:38.800',-0.136,-,-,-0.048,-,-
'47:42:38.808',-0.128,-,-,-0.048,-,-
'47:42:38.816',-0.128,-,-,-0.048,-,-
'47:42:38.824',-0.128,-,-,-0.048,-,-
'47:42:38.832',-0.128,-,-,-0.048,-,-
'47:42:38.840',-0.120,-,-,-0.048,-,-
'47:42:38.848',-0.120,-,-,-0.040,-,-
'47:42:38.856',-0.120,-,-,-0.040,-,-
'47:42:38.864',-0.120,-,-,-0.040,-,-
'47:42:38.872',-0.112,-,-,-0.040,-,-
'47:42:38.880',-0.112,-,-,-0.040,-,-
'47:42:38.888',-0.112,-,-,-0.040,-,-
'47:42:38.896',-0.104,-,-,-0.040,-,-
'47:42:38.904',-0.104,-,-,-0.040,-,-
'47:42:38.912',-0.104,-,-,-0.032,-,-
'47:42:38.920',-0.104,-,-,-0.032,-,-
'47:42:38.928',-0.104,-,-,-0.024,-,-
'47:42:38.936',-0.104,-,-,-0.024,-,-
'47:42:38.944',-0.104,-,-,-0.024,-,-
'47:42:38.952',-0.112,-,-,-0.032,-,-
'47:42:38.960',-0.104,-,-,-0.032,-,-
'47:42:38.968',-0.104,-,-,-0.032,-,-
'47:42:38.976',-0.104,-,-,-0.040,-,-
'47:42:38.984',-0.104,-,-,-0.040,-,-
'47:42:38.992',-0.096,-,-,-0.040,-,-
'47:42:39.000',-0.080,-,-,-0.040,-,-
'47:42:39.008',-0.064,-,-,-0.032,-,-
'47:42:39.016',-0.048,-,-,-0.024,-,-
'47:42:39.024',-0.024,-,-,-0.016,-,-
'47:42:39.032',-0.008,-,-,0.000,-,-
'47:42:39.040',0.008,-,-,0.008,-,-
'47:42:39.048',0.016,-,-,0.016,-,-
'47:42:39.056',0.016,-,-,0.024,-,-
'47:42:39.064',0.016,-,-,0.024,-,-
'47:42:39.072',0.016,-,-,0.024,-,-
'47:42:39.080',0.016,-,-,0.024,-,-
'47:42:39.088',0.016,-,-,0.024,-,-
'47:42:39.096',0.016,-,-,0.024,-,-
'47:42:39.104',0.016,-,-,0.024,-,-
'47:42:39.112',0.016,-,-,0.032,-,-
'47:42:39.120',0.016,-,-,0.024,-,-
'47:42:39.128',0.016,-,-,0.024,-,-
'47:42:39.136',0.016,-,-,0.024,-,-
'47:42:39.144',0.016,-,-,0.024,-,-
'47:42:39.152',0.016,-,-,0.024,-,-
'47:42:39.160',0.008,-,-,0.024,-,-
'47:42:39.168',0.016,-,-,0.024,-,-
'47:42:39.176',0.016,-,-,0.024,-,-
'47:42:39.184',0.008,-,-,0.016,-,-
'47:42:39.192',0.016,-,-,0.024,-,-
'47:42:39.200',0.016,-,-,0.024,-,-
'47:42:39.208',0.016,-,-,0.024,-,-
'47:42:39.216',0.016,-,-,0.024,-,-
'47:42:39.224',0.016,-,-,0.016,-,-
'47:42:39.232',0.016,-,-,0.016,-,-
'47:42:39.240',0.016,-,-,0.008,-,-
'47:42:39.248',0.016,-,-,0.008,-,-
'47:42:39.256',0.016,-,-,0.008,-,-
