'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:47:06.120',-0.072,0.058,-,-,-,-,80.800
'14:47:06.128',-0.064,0.050,-,-,-,-,78.400
'14:47:06.136',-0.048,0.033,-,-,-,-,76.000
'14:47:06.144',-0.032,0.025,-,-,-,-,73.600
'14:47:06.152',-0.040,0.008,-,-,-,-,72.800
'14:47:06.160',-0.016,-0.008,-,-,-,-,72.800
'14:47:06.168',-0.024,-0.025,-,-,-,-,72.800
'14:47:06.176',0.000,-0.033,-,-,-,-,73.600
'14:47:06.184',-0.008,-0.050,-,-,-,-,73.600
'14:47:06.192',0.008,-0.058,-,-,-,-,72.800
'14:47:06.200',0.000,-0.050,-,-,-,-,71.200
'14:47:06.208',0.008,-0.066,-,-,-,-,70.400
'14:47:06.216',0.000,-0.074,-,-,-,-,69.600
'14:47:06.224',0.000,-0.066,-,-,-,-,68.800
'14:47:06.232',0.000,-0.074,-,-,-,-,68.000
'14:47:06.240',0.000,-0.091,-,-,-,-,68.000
'14:47:06.248',0.000,-0.066,-,-,-,-,68.000
'14:47:06.256',0.000,-0.074,-,-,-,-,68.000
'14:47:06.264',0.000,-0.066,-,-,-,-,67.200
'14:47:06.272',-0.008,-0.074,-,-,-,-,67.200
'14:47:06.280',0.008,-0.058,-,-,-,-,66.400
'14:47:06.288',0.000,-0.066,-,-,-,-,66.400
'14:47:06.296',0.016,-0.058,-,-,-,-,66.400
'14:47:06.304',0.000,-0.058,-,-,-,-,65.600
'14:47:06.312',0.008,-0.058,-,-,-,-,65.600
'14:47:06.320',0.000,-0.058,-,-,-,-,65.600
'14:47:06.328',0.016,-0.050,-,-,-,-,64.800
'14:47:06.336',0.008,-0.033,-,-,-,-,64.800
'14:47:06.344',0.016,-0.041,-,-,-,-,64.800
'14:47:06.352',0.008,-0.025,-,-,-,-,64.000
'14:47:06.360',0.016,-0.025,-,-,-,-,64.000
'14:47:06.368',0.008,-0.017,-,-,-,-,64.000
'14:47:06.376',0.016,-0.008,-,-,-,-,63.200
'14:47:06.384',0.024,0.000,-,-,-,-,63.200
'14:47:06.392',0.048,-0.017,-,-,-,-,63.200
'14:47:06.400',0.056,-0.058,-,-,-,-,62.400
'14:47:06.408',0.088,-0.099,-,-,-,-,62.400
'14:47:06.416',0.064,-0.165,-,-,-,-,62.400
'14:47:06.424',0.080,-0.223,-,-,-,-,62.400
'14:47:06.432',0.064,-0.231,-,-,-,-,62.400
'14:47:06.440',0.080,-0.215,-,-,-,-,62.400
'14:47:06.448',0.088,-0.198,-,-,-,-,61.600
'14:47:06.456',0.104,-0.182,-,-,-,-,61.600
'14:47:06.464',0.120,-0.140,-,-,-,-,60.800
'14:47:06.472',0.064,-0.124,-,-,-,-,60.800
'14:47:06.480',0.080,-0.041,-,-,-,-,60.800
'14:47:06.488',0.080,0.017,-,-,-,-,60.800
'14:47:06.496',0.040,0.050,-,-,-,-,60.800
'14:47:06.504',0.016,0.116,-,-,-,-,60.000
'14:47:06.512',-0.008,0.124,-,-,-,-,60.000
'14:47:06.520',0.000,0.099,-,-,-,-,60.800
'14:47:06.528',-0.008,0.099,-,-,-,-,60.800
'14:47:06.536',-0.024,0.074,-,-,-,-,62.400
'14:47:06.544',-0.016,0.074,-,-,-,-,66.400
'14:47:06.552',-0.032,0.074,-,-,-,-,72.800
'14:47:06.560',-0.024,0.091,-,-,-,-,81.600
'14:47:06.568',-0.032,0.099,-,-,-,-,89.600
'14:47:06.576',-0.024,0.099,-,-,-,-,94.400
'14:47:06.584',-0.048,0.116,-,-,-,-,96.800
'14:47:06.592',-0.040,0.124,-,-,-,-,96.800
'14:47:06.600',-0.056,0.132,-,-,-,-,96.000
'14:47:06.608',-0.048,0.124,-,-,-,-,95.200
'14:47:06.616',-0.072,0.116,-,-,-,-,92.800
'14:47:06.624',-0.064,0.116,-,-,-,-,90.400
'14:47:06.632',-0.072,0.091,-,-,-,-,88.000
'14:47:06.640',-0.064,0.074,-,-,-,-,85.600
'14:47:06.648',-0.072,0.058,-,-,-,-,83.200
'14:47:06.656',-0.064,0.041,-,-,-,-,80.800
'14:47:06.664',-0.056,0.033,-,-,-,-,77.600
'14:47:06.672',-0.040,0.017,-,-,-,-,75.200
'14:47:06.680',-0.032,0.008,-,-,-,-,73.600
'14:47:06.688',-0.016,-0.008,-,-,-,-,72.800
'14:47:06.696',-0.024,-0.017,-,-,-,-,73.600
'14:47:06.704',-0.008,-0.033,-,-,-,-,74.400
'14:47:06.712',-0.008,-0.058,-,-,-,-,74.400
'14:47:06.720',0.000,-0.058,-,-,-,-,73.600
'14:47:06.728',0.008,-0.058,-,-,-,-,72.800
'14:47:06.736',0.000,-0.058,-,-,-,-,71.200
'14:47:06.744',0.008,-0.066,-,-,-,-,70.400
'14:47:06.752',0.000,-0.058,-,-,-,-,69.600
'14:47:06.760',0.000,-0.058,-,-,-,-,69.600
'14:47:06.768',0.000,-0.066,-,-,-,-,68.800
'14:47:06.776',0.000,-0.058,-,-,-,-,68.800
'14:47:06.784',0.000,-0.066,-,-,-,-,68.000
'14:47:06.792',0.000,-0.058,-,-,-,-,68.000
'14:47:06.800',0.000,-0.058,-,-,-,-,68.000
'14:47:06.808',0.000,-0.058,-,-,-,-,67.200
'14:47:06.816',0.000,-0.050,-,-,-,-,67.200
'14:47:06.824',0.008,-0.050,-,-,-,-,66.400
'14:47:06.832',0.000,-0.050,-,-,-,-,66.400
'14:47:06.840',0.000,-0.050,-,-,-,-,66.400
'14:47:06.848',0.008,-0.041,-,-,-,-,65.600
'14:47:06.856',0.000,-0.033,-,-,-,-,65.600
'14:47:06.864',0.008,-0.033,-,-,-,-,65.600
'14:47:06.872',0.000,-0.033,-,-,-,-,64.800
'14:47:06.880',0.008,-0.025,-,-,-,-,64.800
'14:47:06.888',0.000,-0.025,-,-,-,-,64.000
'14:47:06.896',0.008,-0.033,-,-,-,-,64.000
'14:47:06.904',0.000,-0.017,-,-,-,-,64.000
'14:47:06.912',0.016,0.000,-,-,-,-,63.200
'14:47:06.920',0.008,0.000,-,-,-,-,63.200
'14:47:06.928',0.040,-0.017,-,-,-,-,63.200
'14:47:06.936',0.032,-0.058,-,-,-,-,62.400
'14:47:06.944',0.064,-0.116,-,-,-,-,62.400
'14:47:06.952',0.064,-0.165,-,-,-,-,62.400
'14:47:06.960',0.056,-0.215,-,-,-,-,62.400
'14:47:06.968',0.048,-0.223,-,-,-,-,62.400
'14:47:06.976',0.080,-0.198,-,-,-,-,61.600
'14:47:06.984',0.088,-0.190,-,-,-,-,61.600
'14:47:06.992',0.104,-0.157,-,-,-,-,60.800
'14:47:07.000',0.064,-0.140,-,-,-,-,60.800
'14:47:07.008',0.056,-0.099,-,-,-,-,60.800
'14:47:07.016',0.064,-0.008,-,-,-,-,60.000
'14:47:07.024',0.064,0.041,-,-,-,-,60.000
'14:47:07.032',0.024,0.099,-,-,-,-,60.000
'14:47:07.040',0.000,0.132,-,-,-,-,60.000
'14:47:07.048',-0.016,0.140,-,-,-,-,60.000
'14:47:07.056',-0.016,0.124,-,-,-,-,60.000
'14:47:07.064',-0.032,0.116,-,-,-,-,60.800
'14:47:07.072',-0.024,0.099,-,-,-,-,62.400
'14:47:07.080',-0.032,0.099,-,-,-,-,66.400
'14:47:07.088',-0.040,0.099,-,-,-,-,73.600
'14:47:07.096',-0.032,0.116,-,-,-,-,81.600
'14:47:07.104',-0.056,0.116,-,-,-,-,89.600
'14:47:07.112',-0.048,0.132,-,-,-,-,94.400
'14:47:07.120',-0.056,0.140,-,-,-,-,96.000
'14:47:07.128',-0.040,0.149,-,-,-,-,95.200
'14:47:07.136',-0.072,0.140,-,-,-,-,94.400
'14:47:07.144',-0.064,0.149,-,-,-,-,92.800
'14:47:07.152',-0.072,0.132,-,-,-,-,91.200
'14:47:07.160',-0.072,0.132,-,-,-,-,88.800
'14:47:07.168',-0.088,0.116,-,-,-,-,86.400
'14:47:07.176',-0.072,0.116,-,-,-,-,84.000
'14:47:07.184',-0.072,0.091,-,-,-,-,81.600
'14:47:07.192',-0.072,0.066,-,-,-,-,78.400
'14:47:07.200',-0.064,0.050,-,-,-,-,76.000
'14:47:07.208',-0.048,0.050,-,-,-,-,73.600
'14:47:07.216',-0.048,0.025,-,-,-,-,72.000
'14:47:07.224',-0.032,0.008,-,-,-,-,72.000
'14:47:07.232',-0.024,0.000,-,-,-,-,72.800
'14:47:07.240',-0.016,-0.017,-,-,-,-,73.600
'14:47:07.248',-0.008,-0.033,-,-,-,-,73.600
'14:47:07.256',0.000,-0.033,-,-,-,-,72.800
'14:47:07.264',0.000,-0.025,-,-,-,-,71.200
'14:47:07.272',-0.008,-0.041,-,-,-,-,70.400
'14:47:07.280',0.000,-0.058,-,-,-,-,69.600
'14:47:07.288',-0.008,-0.050,-,-,-,-,68.800
'14:47:07.296',0.000,-0.041,-,-,-,-,68.000
'14:47:07.304',-0.008,-0.050,-,-,-,-,68.000
'14:47:07.312',0.000,-0.033,-,-,-,-,67.200
'14:47:07.320',-0.008,-0.041,-,-,-,-,67.200
'14:47:07.328',-0.008,-0.033,-,-,-,-,67.200
'14:47:07.336',-0.008,-0.025,-,-,-,-,66.400
'14:47:07.344',0.000,-0.033,-,-,-,-,66.400
'14:47:07.352',-0.008,-0.025,-,-,-,-,65.600
'14:47:07.360',0.000,-0.017,-,-,-,-,65.600
'14:47:07.368',0.000,-0.017,-,-,-,-,65.600
'14:47:07.376',0.000,-0.017,-,-,-,-,64.800
'14:47:07.384',-0.008,-0.017,-,-,-,-,64.800
'14:47:07.392',0.000,-0.008,-,-,-,-,64.800
'14:47:07.400',-0.008,-0.017,-,-,-,-,64.000
'14:47:07.408',0.000,-0.008,-,-,-,-,64.000
'14:47:07.416',0.000,0.000,-,-,-,-,63.200
'14:47:07.424',-0.008,-0.008,-,-,-,-,63.200
'14:47:07.432',0.000,0.000,-,-,-,-,63.200
'14:47:07.440',0.008,0.017,-,-,-,-,63.200
'14:47:07.448',0.000,0.017,-,-,-,-,62.400
'14:47:07.456',0.024,0.017,-,-,-,-,62.400
'14:47:07.464',0.032,-0.017,-,-,-,-,62.400
'14:47:07.472',0.056,-0.050,-,-,-,-,61.600
'14:47:07.480',0.080,-0.107,-,-,-,-,61.600
'14:47:07.488',0.064,-0.165,-,-,-,-,61.600
'14:47:07.496',0.064,-0.198,-,-,-,-,61.600
'14:47:07.504',0.056,-0.182,-,-,-,-,60.800
'14:47:07.512',0.088,-0.157,-,-,-,-,60.800
'14:47:07.520',0.104,-0.157,-,-,-,-,60.800
'14:47:07.528',0.104,-0.124,-,-,-,-,60.000
'14:47:07.536',0.064,-0.099,-,-,-,-,60.000
'14:47:07.544',0.064,-0.050,-,-,-,-,60.000
'14:47:07.552',0.064,0.025,-,-,-,-,60.000
'14:47:07.560',0.048,0.074,-,-,-,-,59.200
'14:47:07.568',0.008,0.124,-,-,-,-,59.200
'14:47:07.576',-0.008,0.157,-,-,-,-,59.200
'14:47:07.584',-0.024,0.140,-,-,-,-,59.200
'14:47:07.592',-0.016,0.132,-,-,-,-,60.000
'14:47:07.600',-0.024,0.132,-,-,-,-,60.800
'14:47:07.608',-0.032,0.116,-,-,-,-,64.000
'14:47:07.616',-0.040,0.116,-,-,-,-,68.800
'14:47:07.624',-0.032,0.124,-,-,-,-,76.800
'14:47:07.632',-0.048,0.132,-,-,-,-,84.800
'14:47:07.640',-0.048,0.132,-,-,-,-,91.200
'14:47:07.648',-0.064,0.140,-,-,-,-,94.400
'14:47:07.656',-0.056,0.149,-,-,-,-,95.200
'14:47:07.664',-0.072,0.157,-,-,-,-,94.400
'14:47:07.672',-0.072,0.157,-,-,-,-,93.600
'14:47:07.680',-0.088,0.157,-,-,-,-,92.000
'14:47:07.688',-0.088,0.140,-,-,-,-,89.600
'14:47:07.696',-0.088,0.132,-,-,-,-,87.200
'14:47:07.704',-0.096,0.124,-,-,-,-,84.800
'14:47:07.712',-0.088,0.116,-,-,-,-,82.400
'14:47:07.720',-0.072,0.099,-,-,-,-,80.000
'14:47:07.728',-0.072,0.074,-,-,-,-,77.600
'14:47:07.736',-0.064,0.058,-,-,-,-,75.200
'14:47:07.744',-0.048,0.050,-,-,-,-,72.800
'14:47:07.752',-0.040,0.025,-,-,-,-,72.000
'14:47:07.760',-0.032,0.017,-,-,-,-,72.000
'14:47:07.768',-0.024,0.000,-,-,-,-,72.800
'14:47:07.776',-0.008,-0.017,-,-,-,-,72.800
'14:47:07.784',-0.008,-0.017,-,-,-,-,72.800
'14:47:07.792',0.000,-0.025,-,-,-,-,72.000
'14:47:07.800',-0.008,-0.017,-,-,-,-,70.400
'14:47:07.808',0.000,-0.041,-,-,-,-,69.600
'14:47:07.816',0.000,-0.050,-,-,-,-,68.800
'14:47:07.824',0.000,-0.041,-,-,-,-,68.000
'14:47:07.832',-0.008,-0.058,-,-,-,-,67.200
'14:47:07.840',0.000,-0.050,-,-,-,-,67.200
'14:47:07.848',-0.008,-0.058,-,-,-,-,67.200
'14:47:07.856',-0.016,-0.050,-,-,-,-,67.200
'14:47:07.864',0.000,-0.041,-,-,-,-,66.400
'14:47:07.872',-0.008,-0.058,-,-,-,-,66.400
'14:47:07.880',0.000,-0.041,-,-,-,-,65.600
'14:47:07.888',-0.008,-0.050,-,-,-,-,65.600
'14:47:07.896',0.000,-0.033,-,-,-,-,65.600
'14:47:07.904',-0.008,-0.041,-,-,-,-,64.800
'14:47:07.912',0.000,-0.033,-,-,-,-,64.800
'14:47:07.920',0.000,-0.025,-,-,-,-,64.800
'14:47:07.928',0.000,-0.025,-,-,-,-,64.000
'14:47:07.936',0.000,-0.025,-,-,-,-,64.000
'14:47:07.944',0.000,-0.017,-,-,-,-,63.200
'14:47:07.952',0.000,-0.017,-,-,-,-,63.200
'14:47:07.960',0.000,-0.017,-,-,-,-,63.200
'14:47:07.968',0.000,-0.008,-,-,-,-,63.200
'14:47:07.976',0.008,0.008,-,-,-,-,62.400
'14:47:07.984',0.016,0.008,-,-,-,-,62.400
'14:47:07.992',0.032,0.000,-,-,-,-,62.400
'14:47:08.000',0.048,-0.017,-,-,-,-,61.600
'14:47:08.008',0.080,-0.058,-,-,-,-,61.600
'14:47:08.016',0.064,-0.132,-,-,-,-,61.600
'14:47:08.024',0.080,-0.190,-,-,-,-,61.600
'14:47:08.032',0.064,-0.215,-,-,-,-,60.800
'14:47:08.040',0.080,-0.182,-,-,-,-,60.800
'14:47:08.048',0.088,-0.165,-,-,-,-,60.800
'14:47:08.056',0.120,-0.157,-,-,-,-,60.000
'14:47:08.064',0.120,-0.124,-,-,-,-,60.000
'14:47:08.072',0.064,-0.099,-,-,-,-,60.000
'14:47:08.080',0.080,-0.025,-,-,-,-,60.000
'14:47:08.088',0.064,0.033,-,-,-,-,59.200
'14:47:08.096',0.016,0.074,-,-,-,-,59.200
'14:47:08.104',0.008,0.124,-,-,-,-,59.200
'14:47:08.112',-0.016,0.132,-,-,-,-,59.200
'14:47:08.120',-0.024,0.124,-,-,-,-,59.200
'14:47:08.128',-0.016,0.099,-,-,-,-,60.000
'14:47:08.136',-0.032,0.099,-,-,-,-,61.600
'14:47:08.144',-0.040,0.091,-,-,-,-,65.600
'14:47:08.152',-0.040,0.091,-,-,-,-,72.000
'14:47:08.160',-0.048,0.099,-,-,-,-,80.000
'14:47:08.168',-0.056,0.099,-,-,-,-,88.000
'14:47:08.176',-0.048,0.116,-,-,-,-,92.800
'14:47:08.184',-0.064,0.124,-,-,-,-,95.200
'14:47:08.192',-0.056,0.132,-,-,-,-,95.200
'14:47:08.200',-0.072,0.132,-,-,-,-,94.400
'14:47:08.208',-0.072,0.132,-,-,-,-,92.800
'14:47:08.216',-0.088,0.124,-,-,-,-,91.200
'14:47:08.224',-0.072,0.116,-,-,-,-,88.800
'14:47:08.232',-0.088,0.099,-,-,-,-,86.400
'14:47:08.240',-0.088,0.099,-,-,-,-,84.000
'14:47:08.248',-0.088,0.099,-,-,-,-,81.600
'14:47:08.256',-0.072,0.066,-,-,-,-,79.200
'14:47:08.264',-0.072,0.050,-,-,-,-,76.800
'14:47:08.272',-0.056,0.041,-,-,-,-,74.400
'14:47:08.280',-0.048,0.025,-,-,-,-,72.800
'14:47:08.288',-0.032,0.008,-,-,-,-,72.000
'14:47:08.296',-0.024,0.000,-,-,-,-,72.000
'14:47:08.304',-0.016,-0.017,-,-,-,-,72.800
'14:47:08.312',-0.008,-0.033,-,-,-,-,72.800
'14:47:08.320',0.000,-0.041,-,-,-,-,72.000
'14:47:08.328',0.000,-0.033,-,-,-,-,71.200
'14:47:08.336',0.000,-0.050,-,-,-,-,70.400
'14:47:08.344',0.000,-0.058,-,-,-,-,69.600
'14:47:08.352',0.000,-0.058,-,-,-,-,68.000
'14:47:08.360',0.000,-0.058,-,-,-,-,67.200
'14:47:08.368',-0.008,-0.058,-,-,-,-,67.200
'14:47:08.376',0.000,-0.058,-,-,-,-,66.400
'14:47:08.384',-0.008,-0.058,-,-,-,-,66.400
'14:47:08.392',0.000,-0.050,-,-,-,-,66.400
'14:47:08.400',-0.008,-0.058,-,-,-,-,66.400
'14:47:08.408',0.000,-0.058,-,-,-,-,65.600
'14:47:08.416',0.000,-0.050,-,-,-,-,65.600
'14:47:08.424',-0.008,-0.050,-,-,-,-,65.600
'14:47:08.432',0.000,-0.050,-,-,-,-,65.600
'14:47:08.440',0.008,-0.041,-,-,-,-,64.800
'14:47:08.448',0.000,-0.041,-,-,-,-,64.800
'14:47:08.456',0.008,-0.041,-,-,-,-,64.000
'14:47:08.464',0.000,-0.033,-,-,-,-,64.000
'14:47:08.472',0.000,-0.025,-,-,-,-,63.200
'14:47:08.480',0.008,-0.025,-,-,-,-,63.200
'14:47:08.488',0.000,-0.025,-,-,-,-,63.200
'14:47:08.496',0.000,-0.033,-,-,-,-,62.400
'14:47:08.504',0.000,-0.017,-,-,-,-,62.400
'14:47:08.512',0.016,0.000,-,-,-,-,62.400
'14:47:08.520',0.032,0.000,-,-,-,-,62.400
'14:47:08.528',0.040,-0.025,-,-,-,-,62.400
'14:47:08.536',0.064,-0.066,-,-,-,-,61.600
'14:47:08.544',0.088,-0.124,-,-,-,-,61.600
'14:47:08.552',0.080,-0.182,-,-,-,-,61.600
'14:47:08.560',0.088,-0.215,-,-,-,-,60.800
'14:47:08.568',0.064,-0.223,-,-,-,-,60.800
'14:47:08.576',0.088,-0.182,-,-,-,-,60.800
'14:47:08.584',0.120,-0.182,-,-,-,-,60.800
'14:47:08.592',0.120,-0.149,-,-,-,-,60.000
'14:47:08.600',0.088,-0.132,-,-,-,-,60.000
'14:47:08.608',0.080,-0.099,-,-,-,-,60.000
'14:47:08.616',0.088,-0.008,-,-,-,-,59.200
'14:47:08.624',0.056,0.041,-,-,-,-,59.200
'14:47:08.632',0.016,0.099,-,-,-,-,59.200
'14:47:08.640',0.000,0.124,-,-,-,-,59.200
'14:47:08.648',-0.016,0.132,-,-,-,-,59.200
'14:47:08.656',-0.024,0.116,-,-,-,-,59.200
'14:47:08.664',-0.016,0.099,-,-,-,-,60.800
'14:47:08.672',-0.032,0.091,-,-,-,-,63.200
'14:47:08.680',-0.024,0.099,-,-,-,-,68.000
'14:47:08.688',-0.040,0.099,-,-,-,-,76.000
'14:47:08.696',-0.032,0.099,-,-,-,-,84.000
'14:47:08.704',-0.048,0.116,-,-,-,-,91.200
'14:47:08.712',-0.056,0.124,-,-,-,-,94.400
'14:47:08.720',-0.056,0.132,-,-,-,-,95.200
'14:47:08.728',-0.072,0.140,-,-,-,-,94.400
'14:47:08.736',-0.064,0.132,-,-,-,-,93.600
'14:47:08.744',-0.072,0.140,-,-,-,-,92.000
'14:47:08.752',-0.088,0.132,-,-,-,-,90.400
'14:47:08.760',-0.072,0.116,-,-,-,-,88.000
'14:47:08.768',-0.088,0.116,-,-,-,-,85.600
'14:47:08.776',-0.072,0.099,-,-,-,-,83.200
'14:47:08.784',-0.088,0.074,-,-,-,-,80.800
'14:47:08.792',-0.072,0.050,-,-,-,-,78.400
'14:47:08.800',-0.072,0.050,-,-,-,-,75.200
'14:47:08.808',-0.040,0.041,-,-,-,-,73.600
'14:47:08.816',-0.048,0.017,-,-,-,-,72.000
'14:47:08.824',-0.024,0.000,-,-,-,-,72.000
'14:47:08.832',-0.024,-0.008,-,-,-,-,72.000
'14:47:08.840',-0.008,-0.017,-,-,-,-,72.800
'14:47:08.848',0.000,-0.033,-,-,-,-,72.800
'14:47:08.856',-0.008,-0.041,-,-,-,-,72.000
'14:47:08.864',0.000,-0.025,-,-,-,-,70.400
'14:47:08.872',0.008,-0.050,-,-,-,-,69.600
'14:47:08.880',0.000,-0.058,-,-,-,-,68.800
'14:47:08.888',0.000,-0.058,-,-,-,-,68.000
'14:47:08.896',0.000,-0.058,-,-,-,-,67.200
'14:47:08.904',0.000,-0.058,-,-,-,-,66.400
'14:47:08.912',0.000,-0.058,-,-,-,-,66.400
'14:47:08.920',0.000,-0.058,-,-,-,-,66.400
'14:47:08.928',0.000,-0.058,-,-,-,-,66.400
'14:47:08.936',0.000,-0.058,-,-,-,-,66.400
'14:47:08.944',0.000,-0.058,-,-,-,-,65.600
'14:47:08.952',0.000,-0.058,-,-,-,-,65.600
'14:47:08.960',0.000,-0.050,-,-,-,-,65.600
'14:47:08.968',0.008,-0.058,-,-,-,-,65.600
'14:47:08.976',0.008,-0.041,-,-,-,-,64.800
'14:47:08.984',0.000,-0.041,-,-,-,-,64.800
'14:47:08.992',0.016,-0.033,-,-,-,-,64.000
'14:47:09.000',0.008,-0.041,-,-,-,-,64.000
'14:47:09.008',0.016,-0.017,-,-,-,-,63.200
'14:47:09.016',0.008,-0.025,-,-,-,-,63.200
'14:47:09.024',0.016,-0.017,-,-,-,-,63.200
'14:47:09.032',0.000,-0.025,-,-,-,-,63.200
'14:47:09.040',0.016,0.000,-,-,-,-,62.400
'14:47:09.048',0.024,0.000,-,-,-,-,62.400
'14:47:09.056',0.048,-0.008,-,-,-,-,62.400
'14:47:09.064',0.040,-0.041,-,-,-,-,62.400
'14:47:09.072',0.080,-0.091,-,-,-,-,61.600
'14:47:09.080',0.088,-0.140,-,-,-,-,61.600
'14:47:09.088',0.080,-0.198,-,-,-,-,61.600
'14:47:09.096',0.088,-0.215,-,-,-,-,61.600
'14:47:09.104',0.064,-0.198,-,-,-,-,60.800
'14:47:09.112',0.104,-0.182,-,-,-,-,60.800
'14:47:09.120',0.120,-0.182,-,-,-,-,60.800
'14:47:09.128',0.128,-0.132,-,-,-,-,60.000
'14:47:09.136',0.088,-0.116,-,-,-,-,60.000
'14:47:09.144',0.088,-0.058,-,-,-,-,60.000
'14:47:09.152',0.080,0.017,-,-,-,-,60.000
'14:47:09.160',0.088,0.058,-,-,-,-,60.000
'14:47:09.168',0.016,0.116,-,-,-,-,60.000
'14:47:09.176',0.000,0.132,-,-,-,-,60.000
'14:47:09.184',-0.008,0.124,-,-,-,-,60.000
'14:47:09.192',-0.008,0.116,-,-,-,-,60.000
'14:47:09.200',-0.016,0.099,-,-,-,-,61.600
'14:47:09.208',-0.024,0.091,-,-,-,-,65.600
'14:47:09.216',-0.016,0.099,-,-,-,-,71.200
'14:47:09.224',-0.032,0.099,-,-,-,-,79.200
'14:47:09.232',-0.040,0.099,-,-,-,-,87.200
'14:47:09.240',-0.040,0.116,-,-,-,-,92.800
'14:47:09.248',-0.048,0.124,-,-,-,-,95.200
'14:47:09.256',-0.056,0.132,-,-,-,-,95.200
'14:47:09.264',-0.064,0.132,-,-,-,-,95.200
'14:47:09.272',-0.064,0.140,-,-,-,-,93.600
'14:47:09.280',-0.072,0.132,-,-,-,-,92.000
'14:47:09.288',-0.072,0.116,-,-,-,-,89.600
'14:47:09.296',-0.072,0.116,-,-,-,-,87.200
'14:47:09.304',-0.088,0.099,-,-,-,-,85.600
'14:47:09.312',-0.072,0.091,-,-,-,-,83.200
'14:47:09.320',-0.072,0.058,-,-,-,-,80.800
'14:47:09.328',-0.064,0.041,-,-,-,-,77.600
'14:47:09.336',-0.048,0.050,-,-,-,-,75.200
'14:47:09.344',-0.040,0.017,-,-,-,-,73.600
'14:47:09.352',-0.032,0.008,-,-,-,-,72.800
'14:47:09.360',-0.024,-0.008,-,-,-,-,72.800
'14:47:09.368',-0.016,-0.017,-,-,-,-,73.600
'14:47:09.376',0.000,-0.033,-,-,-,-,73.600
'14:47:09.384',-0.008,-0.041,-,-,-,-,72.800
'14:47:09.392',0.008,-0.041,-,-,-,-,72.000
'14:47:09.400',0.000,-0.050,-,-,-,-,71.200
'14:47:09.408',0.008,-0.058,-,-,-,-,70.400
'14:47:09.416',0.000,-0.058,-,-,-,-,69.600
'14:47:09.424',0.008,-0.058,-,-,-,-,68.800
'14:47:09.432',0.000,-0.066,-,-,-,-,68.000
'14:47:09.440',0.000,-0.058,-,-,-,-,68.000
'14:47:09.448',0.000,-0.058,-,-,-,-,68.000
'14:47:09.456',0.000,-0.058,-,-,-,-,67.200
'14:47:09.464',-0.008,-0.058,-,-,-,-,67.200
'14:47:09.472',0.000,-0.058,-,-,-,-,66.400
'14:47:09.480',0.008,-0.058,-,-,-,-,66.400
'14:47:09.488',0.000,-0.058,-,-,-,-,66.400
'14:47:09.496',0.008,-0.050,-,-,-,-,66.400
'14:47:09.504',0.016,-0.058,-,-,-,-,65.600
'14:47:09.512',0.008,-0.050,-,-,-,-,65.600
'14:47:09.520',0.016,-0.041,-,-,-,-,64.800
'14:47:09.528',0.008,-0.050,-,-,-,-,64.800
'14:47:09.536',0.016,-0.041,-,-,-,-,64.800
'14:47:09.544',0.008,-0.033,-,-,-,-,64.000
'14:47:09.552',0.008,-0.033,-,-,-,-,64.000
'14:47:09.560',0.016,-0.041,-,-,-,-,64.000
'14:47:09.568',0.000,-0.017,-,-,-,-,63.200
'14:47:09.576',0.024,-0.017,-,-,-,-,63.200
'14:47:09.584',0.024,-0.008,-,-,-,-,63.200
'14:47:09.592',0.040,-0.025,-,-,-,-,63.200
'14:47:09.600',0.056,-0.066,-,-,-,-,62.400
'14:47:09.608',0.088,-0.124,-,-,-,-,62.400
'14:47:09.616',0.064,-0.190,-,-,-,-,62.400
'14:47:09.624',0.064,-0.240,-,-,-,-,62.400
'14:47:09.632',0.064,-0.223,-,-,-,-,62.400
'14:47:09.640',0.088,-0.207,-,-,-,-,61.600
'14:47:09.648',0.088,-0.198,-,-,-,-,61.600
'14:47:09.656',0.104,-0.182,-,-,-,-,61.600
'14:47:09.664',0.120,-0.140,-,-,-,-,60.800
'14:47:09.672',0.064,-0.116,-,-,-,-,60.800
'14:47:09.680',0.088,-0.017,-,-,-,-,60.800
'14:47:09.688',0.064,0.017,-,-,-,-,60.800
'14:47:09.696',0.040,0.058,-,-,-,-,60.000
'14:47:09.704',0.008,0.116,-,-,-,-,60.000
'14:47:09.712',-0.008,0.124,-,-,-,-,60.000
'14:47:09.720',-0.016,0.099,-,-,-,-,60.800
'14:47:09.728',-0.008,0.091,-,-,-,-,60.800
'14:47:09.736',-0.016,0.074,-,-,-,-,63.200
'14:47:09.744',-0.008,0.074,-,-,-,-,67.200
'14:47:09.752',-0.024,0.074,-,-,-,-,74.400
'14:47:09.760',-0.016,0.091,-,-,-,-,83.200
'14:47:09.768',-0.032,0.099,-,-,-,-,90.400
'14:47:09.776',-0.032,0.116,-,-,-,-,95.200
'14:47:09.784',-0.048,0.116,-,-,-,-,96.800
'14:47:09.792',-0.048,0.124,-,-,-,-,96.800
'14:47:09.800',-0.064,0.116,-,-,-,-,96.000
'14:47:09.808',-0.048,0.124,-,-,-,-,94.400
'14:47:09.816',-0.072,0.116,-,-,-,-,92.000
'14:47:09.824',-0.064,0.099,-,-,-,-,89.600
'14:47:09.832',-0.072,0.091,-,-,-,-,87.200
