'Elapsed time','I','II','V','ABP','PAP'
'47:31:04.816',-,-0.136,-,108.800,50.800
'47:31:04.824',-,-0.160,-,111.200,54.000
'47:31:04.832',-,-0.160,-,111.200,57.200
'47:31:04.840',-,-0.160,-,111.200,59.200
'47:31:04.848',-,-0.160,-,109.600,61.200
'47:31:04.856',-,-0.136,-,107.200,62.400
'47:31:04.864',-,-0.120,-,104.000,62.800
'47:31:04.872',-,-0.080,-,100.800,62.800
'47:31:04.880',-,-0.056,-,96.800,62.000
'47:31:04.888',-,-0.040,-,92.800,60.800
'47:31:04.896',-,-0.016,-,88.800,59.200
'47:31:04.904',-,0.000,-,84.800,56.800
'47:31:04.912',-,0.000,-,80.000,54.400
'47:31:04.920',-,0.016,-,75.200,52.000
'47:31:04.928',-,0.016,-,70.400,49.600
'47:31:04.936',-,0.040,-,66.400,46.800
'47:31:04.944',-,0.040,-,61.600,44.800
'47:31:04.952',-,0.040,-,57.600,42.800
'47:31:04.960',-,0.056,-,53.600,41.600
'47:31:04.968',-,0.056,-,50.400,40.400
'47:31:04.976',-,0.080,-,47.200,39.600
'47:31:04.984',-,0.080,-,44.800,39.200
'47:31:04.992',-,0.080,-,43.200,38.800
'47:31:05.000',-,0.080,-,42.400,38.000
'47:31:05.008',-,0.080,-,41.600,38.000
'47:31:05.016',-,0.080,-,40.800,37.600
'47:31:05.024',-,0.056,-,40.800,38.000
'47:31:05.032',-,0.056,-,41.600,39.200
'47:31:05.040',-,0.040,-,41.600,40.000
'47:31:05.048',-,0.040,-,42.400,40.800
'47:31:05.056',-,0.040,-,43.200,41.200
'47:31:05.064',-,0.016,-,44.000,41.200
'47:31:05.072',-,0.016,-,44.000,40.800
'47:31:05.080',-,0.016,-,44.000,40.000
'47:31:05.088',-,0.016,-,44.800,38.800
'47:31:05.096',-,0.016,-,44.800,38.000
'47:31:05.104',-,0.016,-,44.800,37.200
'47:31:05.112',-,0.016,-,44.800,36.800
'47:31:05.120',-,0.000,-,44.800,36.000
'47:31:05.128',-,0.000,-,44.000,35.200
'47:31:05.136',-,0.000,-,44.000,34.800
'47:31:05.144',-,0.016,-,43.200,34.400
'47:31:05.152',-,0.096,-,42.400,34.000
'47:31:05.160',-,0.200,-,41.600,34.000
'47:31:05.168',-,0.320,-,41.600,34.400
'47:31:05.176',-,0.448,-,40.800,34.800
'47:31:05.184',-,0.504,-,40.000,35.200
'47:31:05.192',-,0.488,-,40.000,35.600
'47:31:05.200',-,0.320,-,39.200,35.600
'47:31:05.208',-,0.120,-,39.200,36.000
'47:31:05.216',-,-0.040,-,38.400,36.000
'47:31:05.224',-,-0.120,-,38.400,36.400
'47:31:05.232',-,-0.136,-,38.400,36.400
'47:31:05.240',-,-0.160,-,38.400,37.200
'47:31:05.248',-,-0.136,-,38.400,38.000
'47:31:05.256',-,-0.136,-,38.400,38.800
'47:31:05.264',-,-0.120,-,38.400,39.600
'47:31:05.272',-,-0.120,-,39.200,40.000
'47:31:05.280',-,-0.096,-,40.000,40.400
'47:31:05.288',-,-0.120,-,42.400,40.400
'47:31:05.296',-,-0.120,-,46.400,40.400
'47:31:05.304',-,-0.120,-,52.800,40.000
'47:31:05.312',-,-0.120,-,60.800,39.600
'47:31:05.320',-,-0.120,-,71.200,39.200
'47:31:05.328',-,-0.120,-,82.400,39.600
'47:31:05.336',-,-0.120,-,92.800,40.800
'47:31:05.344',-,-0.136,-,102.400,42.800
'47:31:05.352',-,-0.136,-,108.800,45.200
'47:31:05.360',-,-0.160,-,113.600,48.400
'47:31:05.368',-,-0.176,-,116.000,52.000
'47:31:05.376',-,-0.176,-,116.800,55.200
'47:31:05.384',-,-0.176,-,116.000,58.400
'47:31:05.392',-,-0.176,-,113.600,61.600
'47:31:05.400',-,-0.160,-,111.200,63.600
'47:31:05.408',-,-0.136,-,107.200,65.200
'47:31:05.416',-,-0.120,-,104.000,66.000
'47:31:05.424',-,-0.096,-,100.000,66.000
'47:31:05.432',-,-0.056,-,96.000,65.200
'47:31:05.440',-,-0.040,-,91.200,63.600
'47:31:05.448',-,-0.040,-,87.200,61.600
'47:31:05.456',-,-0.016,-,82.400,58.800
'47:31:05.464',-,0.000,-,77.600,55.600
'47:31:05.472',-,0.000,-,72.800,52.800
'47:31:05.480',-,0.000,-,68.800,50.400
'47:31:05.488',-,0.000,-,64.000,48.000
'47:31:05.496',-,0.000,-,60.000,46.000
'47:31:05.504',-,0.016,-,56.000,44.000
'47:31:05.512',-,0.040,-,52.800,42.400
'47:31:05.520',-,0.056,-,50.400,41.600
'47:31:05.528',-,0.056,-,48.000,40.800
'47:31:05.536',-,0.056,-,46.400,40.800
'47:31:05.544',-,0.056,-,44.800,40.800
'47:31:05.552',-,0.040,-,44.000,41.200
'47:31:05.560',-,0.040,-,43.200,42.000
'47:31:05.568',-,0.040,-,43.200,42.800
'47:31:05.576',-,0.040,-,43.200,44.000
'47:31:05.584',-,0.040,-,43.200,44.400
'47:31:05.592',-,0.040,-,44.000,44.800
'47:31:05.600',-,0.040,-,44.000,44.400
'47:31:05.608',-,0.016,-,44.800,44.000
'47:31:05.616',-,0.016,-,44.800,43.600
'47:31:05.624',-,0.016,-,45.600,42.800
'47:31:05.632',-,0.016,-,45.600,42.000
'47:31:05.640',-,0.016,-,45.600,40.800
'47:31:05.648',-,0.016,-,45.600,40.000
'47:31:05.656',-,0.016,-,45.600,38.400
'47:31:05.664',-,0.016,-,44.800,37.600
'47:31:05.672',-,0.000,-,44.800,36.400
'47:31:05.680',-,0.000,-,44.800,35.600
'47:31:05.688',-,0.000,-,44.000,34.800
'47:31:05.696',-,0.016,-,43.200,34.400
'47:31:05.704',-,0.080,-,43.200,34.000
'47:31:05.712',-,0.176,-,42.400,34.000
'47:31:05.720',-,0.304,-,41.600,34.000
'47:31:05.728',-,0.408,-,41.600,34.400
'47:31:05.736',-,0.488,-,40.800,34.800
'47:31:05.744',-,0.504,-,40.000,35.200
'47:31:05.752',-,0.384,-,40.000,35.600
'47:31:05.760',-,0.176,-,39.200,36.000
'47:31:05.768',-,0.000,-,39.200,36.000
'47:31:05.776',-,-0.096,-,39.200,36.400
'47:31:05.784',-,-0.136,-,39.200,36.800
'47:31:05.792',-,-0.136,-,38.400,37.200
'47:31:05.800',-,-0.136,-,38.400,37.600
'47:31:05.808',-,-0.120,-,38.400,38.000
'47:31:05.816',-,-0.096,-,38.400,38.800
'47:31:05.824',-,-0.096,-,39.200,39.600
'47:31:05.832',-,-0.096,-,40.000,40.400
'47:31:05.840',-,-0.096,-,41.600,41.200
'47:31:05.848',-,-0.096,-,44.800,41.600
'47:31:05.856',-,-0.096,-,49.600,41.200
'47:31:05.864',-,-0.096,-,56.800,40.400
'47:31:05.872',-,-0.096,-,66.400,39.600
'47:31:05.880',-,-0.096,-,76.800,38.800
'47:31:05.888',-,-0.096,-,88.000,38.800
'47:31:05.896',-,-0.096,-,97.600,40.000
'47:31:05.904',-,-0.120,-,105.600,41.600
'47:31:05.912',-,-0.136,-,112.000,44.000
'47:31:05.920',-,-0.136,-,115.200,46.800
'47:31:05.928',-,-0.160,-,116.800,50.000
'47:31:05.936',-,-0.160,-,116.000,53.200
'47:31:05.944',-,-0.160,-,114.400,56.400
'47:31:05.952',-,-0.136,-,112.000,59.200
'47:31:05.960',-,-0.136,-,108.000,61.600
'47:31:05.968',-,-0.120,-,104.800,62.800
'47:31:05.976',-,-0.080,-,100.800,63.600
'47:31:05.984',-,-0.056,-,96.000,63.200
'47:31:05.992',-,-0.040,-,92.000,62.000
'47:31:06.000',-,-0.016,-,87.200,60.000
'47:31:06.008',-,0.000,-,83.200,57.200
'47:31:06.016',-,0.000,-,78.400,54.800
'47:31:06.024',-,0.016,-,73.600,52.400
'47:31:06.032',-,0.016,-,68.800,50.000
'47:31:06.040',-,0.040,-,64.000,47.600
'47:31:06.048',-,0.056,-,60.000,45.600
'47:31:06.056',-,0.080,-,56.000,43.600
'47:31:06.064',-,0.080,-,52.800,41.600
'47:31:06.072',-,0.080,-,49.600,40.400
'47:31:06.080',-,0.056,-,47.200,40.000
'47:31:06.088',-,0.056,-,44.800,40.000
'47:31:06.096',-,0.040,-,44.000,40.400
'47:31:06.104',-,0.040,-,42.400,41.200
'47:31:06.112',-,0.040,-,42.400,42.000
'47:31:06.120',-,0.040,-,41.600,42.800
'47:31:06.128',-,0.040,-,41.600,43.200
'47:31:06.136',-,0.040,-,42.400,43.200
'47:31:06.144',-,0.040,-,42.400,43.200
'47:31:06.152',-,0.040,-,42.400,43.200
'47:31:06.160',-,0.040,-,43.200,42.800
'47:31:06.168',-,0.016,-,44.000,42.000
'47:31:06.176',-,0.016,-,44.800,41.200
'47:31:06.184',-,0.016,-,44.800,40.400
'47:31:06.192',-,0.016,-,44.800,39.200
'47:31:06.200',-,0.016,-,44.800,38.000
'47:31:06.208',-,0.016,-,44.800,37.200
'47:31:06.216',-,0.016,-,44.800,36.000
'47:31:06.224',-,0.016,-,44.000,35.200
'47:31:06.232',-,0.080,-,44.000,34.400
'47:31:06.240',-,0.176,-,43.200,34.000
'47:31:06.248',-,0.304,-,43.200,33.600
'47:31:06.256',-,0.424,-,42.400,33.600
'47:31:06.264',-,0.504,-,42.400,34.000
'47:31:06.272',-,0.528,-,41.600,34.400
'47:31:06.280',-,0.408,-,41.600,34.400
'47:31:06.288',-,0.200,-,40.800,34.800
'47:31:06.296',-,0.016,-,40.800,35.200
'47:31:06.304',-,-0.056,-,40.800,35.200
'47:31:06.312',-,-0.096,-,40.800,35.600
'47:31:06.320',-,-0.120,-,40.000,36.000
'47:31:06.328',-,-0.120,-,40.000,36.800
'47:31:06.336',-,-0.096,-,40.000,37.200
'47:31:06.344',-,-0.096,-,40.000,38.000
'47:31:06.352',-,-0.080,-,40.000,38.800
'47:31:06.360',-,-0.080,-,40.800,39.200
'47:31:06.368',-,-0.080,-,42.400,39.600
'47:31:06.376',-,-0.080,-,45.600,40.000
'47:31:06.384',-,-0.080,-,51.200,39.600
'47:31:06.392',-,-0.080,-,58.400,38.400
'47:31:06.400',-,-0.080,-,68.000,37.600
'47:31:06.408',-,-0.080,-,78.400,36.800
'47:31:06.416',-,-0.080,-,89.600,36.800
'47:31:06.424',-,-0.096,-,98.400,38.000
'47:31:06.432',-,-0.120,-,106.400,39.600
'47:31:06.440',-,-0.120,-,112.000,42.000
'47:31:06.448',-,-0.136,-,115.200,45.200
'47:31:06.456',-,-0.160,-,116.000,48.400
'47:31:06.464',-,-0.160,-,116.000,52.000
'47:31:06.472',-,-0.160,-,114.400,55.200
'47:31:06.480',-,-0.160,-,112.000,58.000
'47:31:06.488',-,-0.136,-,108.800,60.400
'47:31:06.496',-,-0.096,-,104.800,61.600
'47:31:06.504',-,-0.080,-,100.800,62.400
'47:31:06.512',-,-0.056,-,96.800,62.400
'47:31:06.520',-,-0.040,-,92.000,61.200
'47:31:06.528',-,-0.016,-,88.000,59.200
'47:31:06.536',-,0.000,-,83.200,56.800
'47:31:06.544',-,0.000,-,78.400,54.000
'47:31:06.552',-,0.016,-,73.600,51.200
'47:31:06.560',-,0.016,-,68.800,48.800
'47:31:06.568',-,0.040,-,64.800,46.800
'47:31:06.576',-,0.056,-,60.000,44.400
'47:31:06.584',-,0.080,-,56.000,42.400
'47:31:06.592',-,0.080,-,52.800,40.800
'47:31:06.600',-,0.080,-,49.600,39.200
'47:31:06.608',-,0.080,-,47.200,38.400
'47:31:06.616',-,0.056,-,44.800,38.400
'47:31:06.624',-,0.040,-,43.200,38.400
'47:31:06.632',-,0.040,-,42.400,39.200
'47:31:06.640',-,0.040,-,41.600,40.400
'47:31:06.648',-,0.040,-,40.800,41.600
'47:31:06.656',-,0.040,-,40.800,42.000
'47:31:06.664',-,0.040,-,41.600,42.400
'47:31:06.672',-,0.040,-,41.600,42.400
'47:31:06.680',-,0.040,-,42.400,42.400
'47:31:06.688',-,0.040,-,42.400,42.400
'47:31:06.696',-,0.040,-,43.200,42.000
'47:31:06.704',-,0.040,-,44.000,41.200
'47:31:06.712',-,0.040,-,44.000,40.400
'47:31:06.720',-,0.040,-,44.800,39.200
'47:31:06.728',-,0.040,-,44.800,38.000
'47:31:06.736',-,0.016,-,44.800,36.800
'47:31:06.744',-,0.016,-,44.800,36.000
'47:31:06.752',-,0.016,-,44.000,34.800
'47:31:06.760',-,0.040,-,44.000,34.000
'47:31:06.768',-,0.120,-,44.000,33.600
'47:31:06.776',-,0.224,-,43.200,33.200
'47:31:06.784',-,0.360,-,42.400,33.200
'47:31:06.792',-,0.464,-,42.400,33.200
'47:31:06.800',-,0.504,-,41.600,33.600
'47:31:06.808',-,0.488,-,41.600,34.000
'47:31:06.816',-,0.320,-,40.800,34.000
'47:31:06.824',-,0.120,-,40.800,34.400
'47:31:06.832',-,-0.016,-,40.000,34.800
'47:31:06.840',-,-0.096,-,40.000,35.200
'47:31:06.848',-,-0.120,-,40.000,35.600
'47:31:06.856',-,-0.120,-,39.200,36.000
'47:31:06.864',-,-0.120,-,39.200,36.800
'47:31:06.872',-,-0.096,-,39.200,37.600
'47:31:06.880',-,-0.096,-,39.200,38.000
'47:31:06.888',-,-0.080,-,40.000,38.400
'47:31:06.896',-,-0.080,-,40.800,38.800
'47:31:06.904',-,-0.080,-,43.200,39.200
'47:31:06.912',-,-0.080,-,47.200,38.800
'47:31:06.920',-,-0.080,-,53.600,38.000
'47:31:06.928',-,-0.080,-,61.600,37.200
'47:31:06.936',-,-0.080,-,72.000,36.400
'47:31:06.944',-,-0.096,-,83.200,36.400
'47:31:06.952',-,-0.096,-,93.600,37.200
'47:31:06.960',-,-0.096,-,103.200,38.800
'47:31:06.968',-,-0.120,-,109.600,41.200
'47:31:06.976',-,-0.136,-,113.600,44.000
'47:31:06.984',-,-0.136,-,116.000,47.200
'47:31:06.992',-,-0.160,-,116.800,50.800
'47:31:07.000',-,-0.160,-,115.200,54.400
'47:31:07.008',-,-0.160,-,112.800,57.600
'47:31:07.016',-,-0.136,-,110.400,60.000
'47:31:07.024',-,-0.120,-,106.400,61.600
'47:31:07.032',-,-0.096,-,102.400,62.800
'47:31:07.040',-,-0.056,-,98.400,62.800
'47:31:07.048',-,-0.040,-,94.400,62.400
'47:31:07.056',-,-0.016,-,89.600,60.800
'47:31:07.064',-,0.000,-,85.600,58.400
'47:31:07.072',-,0.000,-,80.800,55.600
'47:31:07.080',-,0.000,-,76.000,52.800
'47:31:07.088',-,0.016,-,72.000,50.400
'47:31:07.096',-,0.040,-,67.200,48.000
'47:31:07.104',-,0.056,-,63.200,45.600
'47:31:07.112',-,0.056,-,59.200,43.600
'47:31:07.120',-,0.080,-,55.200,41.600
'47:31:07.128',-,0.080,-,52.000,40.000
'47:31:07.136',-,0.080,-,48.800,38.800
'47:31:07.144',-,0.056,-,46.400,38.400
'47:31:07.152',-,0.040,-,44.800,38.400
'47:31:07.160',-,0.040,-,43.200,38.800
'47:31:07.168',-,0.040,-,42.400,39.600
'47:31:07.176',-,0.040,-,41.600,40.800
'47:31:07.184',-,0.040,-,41.600,41.600
'47:31:07.192',-,0.040,-,41.600,42.000
'47:31:07.200',-,0.040,-,41.600,42.400
'47:31:07.208',-,0.040,-,42.400,42.400
'47:31:07.216',-,0.040,-,42.400,42.400
'47:31:07.224',-,0.040,-,43.200,42.400
'47:31:07.232',-,0.040,-,44.000,41.600
'47:31:07.240',-,0.040,-,44.000,40.800
'47:31:07.248',-,0.040,-,44.800,39.600
'47:31:07.256',-,0.016,-,44.800,38.400
'47:31:07.264',-,0.016,-,44.800,37.600
'47:31:07.272',-,0.016,-,44.800,36.400
'47:31:07.280',-,0.016,-,44.000,35.200
'47:31:07.288',-,0.040,-,44.000,34.400
'47:31:07.296',-,0.080,-,44.000,33.600
'47:31:07.304',-,0.176,-,43.200,32.800
'47:31:07.312',-,0.304,-,42.400,32.400
'47:31:07.320',-,0.424,-,42.400,32.000
'47:31:07.328',-,0.504,-,41.600,32.000
'47:31:07.336',-,0.504,-,40.800,32.000
'47:31:07.344',-,0.408,-,40.800,31.600
'47:31:07.352',-,0.200,-,40.000,31.600
'47:31:07.360',-,0.016,-,40.000,31.200
'47:31:07.368',-,-0.056,-,39.200,31.200
'47:31:07.376',-,-0.120,-,38.400,31.200
'47:31:07.384',-,-0.120,-,38.400,31.600
'47:31:07.392',-,-0.120,-,37.600,32.400
'47:31:07.400',-,-0.096,-,37.600,32.800
'47:31:07.408',-,-0.096,-,37.600,33.200
'47:31:07.416',-,-0.080,-,37.600,33.600
'47:31:07.424',-,-0.080,-,38.400,33.600
'47:31:07.432',-,-0.080,-,40.000,33.200
'47:31:07.440',-,-0.080,-,43.200,32.800
'47:31:07.448',-,-0.080,-,48.800,32.400
'47:31:07.456',-,-0.080,-,56.800,31.200
'47:31:07.464',-,-0.080,-,67.200,30.800
'47:31:07.472',-,-0.096,-,78.400,30.800
'47:31:07.480',-,-0.096,-,88.800,31.600
'47:31:07.488',-,-0.120,-,98.400,33.600
'47:31:07.496',-,-0.120,-,105.600,36.000
'47:31:07.504',-,-0.120,-,110.400,39.200
'47:31:07.512',-,-0.136,-,112.800,42.800
'47:31:07.520',-,-0.160,-,113.600,46.400
'47:31:07.528',-,-0.160,-,113.600,49.600
'47:31:07.536',-,-0.160,-,112.000,52.400
'47:31:07.544',-,-0.136,-,108.800,54.800
'47:31:07.552',-,-0.120,-,105.600,56.400
'47:31:07.560',-,-0.096,-,101.600,57.200
'47:31:07.568',-,-0.080,-,97.600,57.200
'47:31:07.576',-,-0.040,-,93.600,56.400
'47:31:07.584',-,-0.016,-,89.600,54.800
'47:31:07.592',-,0.000,-,84.800,52.800
'47:31:07.600',-,0.000,-,80.000,50.000
'47:31:07.608',-,0.016,-,75.200,47.200
'47:31:07.616',-,0.016,-,70.400,44.000
'47:31:07.624',-,0.040,-,66.400,41.600
'47:31:07.632',-,0.040,-,61.600,39.600
'47:31:07.640',-,0.056,-,57.600,37.600
'47:31:07.648',-,0.080,-,53.600,35.600
'47:31:07.656',-,0.080,-,49.600,34.000
'47:31:07.664',-,0.080,-,46.400,32.800
'47:31:07.672',-,0.080,-,44.000,32.000
'47:31:07.680',-,0.056,-,42.400,31.200
'47:31:07.688',-,0.056,-,40.800,30.800
'47:31:07.696',-,0.056,-,39.200,30.800
'47:31:07.704',-,0.056,-,38.400,31.200
'47:31:07.712',-,0.056,-,38.400,32.000
'47:31:07.720',-,0.056,-,38.400,32.800
'47:31:07.728',-,0.040,-,38.400,33.200
'47:31:07.736',-,0.040,-,38.400,33.600
'47:31:07.744',-,0.040,-,39.200,33.600
'47:31:07.752',-,0.040,-,40.000,33.600
'47:31:07.760',-,0.040,-,40.000,32.800
'47:31:07.768',-,0.016,-,40.000,32.000
'47:31:07.776',-,0.016,-,40.800,31.200
'47:31:07.784',-,0.016,-,40.800,30.000
'47:31:07.792',-,0.016,-,40.800,29.200
'47:31:07.800',-,0.016,-,40.800,28.400
'47:31:07.808',-,0.016,-,40.800,27.600
'47:31:07.816',-,0.016,-,40.800,26.800
'47:31:07.824',-,0.056,-,40.000,26.400
'47:31:07.832',-,0.136,-,40.000,26.400
'47:31:07.840',-,0.264,-,39.200,26.400
'47:31:07.848',-,0.384,-,39.200,26.800
'47:31:07.856',-,0.488,-,38.400,27.200
'47:31:07.864',-,0.528,-,38.400,27.200
'47:31:07.872',-,0.464,-,37.600,27.600
'47:31:07.880',-,0.280,-,36.800,27.600
'47:31:07.888',-,0.080,-,36.800,28.000
'47:31:07.896',-,-0.056,-,36.000,28.000
'47:31:07.904',-,-0.120,-,36.000,28.800
'47:31:07.912',-,-0.136,-,35.200,29.600
'47:31:07.920',-,-0.136,-,35.200,30.000
'47:31:07.928',-,-0.120,-,35.200,30.400
'47:31:07.936',-,-0.096,-,35.200,30.800
'47:31:07.944',-,-0.096,-,36.000,30.800
'47:31:07.952',-,-0.096,-,36.800,30.800
'47:31:07.960',-,-0.080,-,38.400,30.400
'47:31:07.968',-,-0.080,-,41.600,30.000
'47:31:07.976',-,-0.080,-,46.400,30.000
'47:31:07.984',-,-0.080,-,54.400,30.400
'47:31:07.992',-,-0.080,-,64.000,31.600
'47:31:08.000',-,-0.096,-,75.200,33.600
'47:31:08.008',-,-0.096,-,85.600,36.000
'47:31:08.016',-,-0.096,-,95.200,39.600
'47:31:08.024',-,-0.120,-,101.600,43.200
'47:31:08.032',-,-0.136,-,106.400,46.800
'47:31:08.040',-,-0.136,-,108.800,50.400
'47:31:08.048',-,-0.160,-,110.400,53.600
'47:31:08.056',-,-0.160,-,110.400,56.000
'47:31:08.064',-,-0.160,-,109.600,58.000
'47:31:08.072',-,-0.160,-,108.000,59.200
'47:31:08.080',-,-0.136,-,105.600,60.000
'47:31:08.088',-,-0.096,-,102.400,60.000
'47:31:08.096',-,-0.080,-,98.400,59.600
'47:31:08.104',-,-0.040,-,94.400,58.800
'47:31:08.112',-,-0.016,-,90.400,57.200
'47:31:08.120',-,0.000,-,86.400,55.200
'47:31:08.128',-,0.000,-,82.400,52.800
'47:31:08.136',-,0.016,-,77.600,50.400
'47:31:08.144',-,0.016,-,72.800,47.600
'47:31:08.152',-,0.040,-,68.000,44.400
'47:31:08.160',-,0.040,-,63.200,42.000
'47:31:08.168',-,0.056,-,59.200,39.600
'47:31:08.176',-,0.080,-,55.200,37.600
'47:31:08.184',-,0.096,-,51.200,36.400
'47:31:08.192',-,0.080,-,48.000,35.200
'47:31:08.200',-,0.080,-,45.600,34.800
'47:31:08.208',-,0.080,-,43.200,34.000
'47:31:08.216',-,0.056,-,41.600,33.200
'47:31:08.224',-,0.056,-,40.000,32.800
'47:31:08.232',-,0.056,-,40.000,32.800
'47:31:08.240',-,0.056,-,40.000,32.800
'47:31:08.248',-,0.056,-,40.000,33.600
'47:31:08.256',-,0.056,-,40.000,34.400
'47:31:08.264',-,0.056,-,40.800,35.200
'47:31:08.272',-,0.040,-,40.800,35.200
'47:31:08.280',-,0.040,-,41.600,35.200
'47:31:08.288',-,0.040,-,41.600,34.400
'47:31:08.296',-,0.040,-,42.400,34.000
'47:31:08.304',-,0.040,-,42.400,33.200
'47:31:08.312',-,0.040,-,42.400,32.800
'47:31:08.320',-,0.040,-,42.400,32.400
'47:31:08.328',-,0.040,-,42.400,31.600
'47:31:08.336',-,0.016,-,42.400,31.200
'47:31:08.344',-,0.016,-,41.600,30.800
'47:31:08.352',-,0.056,-,41.600,30.800
'47:31:08.360',-,0.120,-,40.800,30.800
'47:31:08.368',-,0.224,-,40.800,30.800
'47:31:08.376',-,0.360,-,40.000,31.200
'47:31:08.384',-,0.488,-,40.000,31.200
'47:31:08.392',-,0.528,-,39.200,31.600
'47:31:08.400',-,0.504,-,38.400,31.600
'47:31:08.408',-,0.360,-,38.400,31.600
'47:31:08.416',-,0.136,-,38.400,32.000
'47:31:08.424',-,-0.016,-,37.600,32.800
'47:31:08.432',-,-0.096,-,37.600,33.200
'47:31:08.440',-,-0.136,-,37.600,34.400
'47:31:08.448',-,-0.136,-,37.600,35.200
'47:31:08.456',-,-0.120,-,37.600,36.400
'47:31:08.464',-,-0.096,-,37.600,37.200
'47:31:08.472',-,-0.096,-,37.600,37.200
'47:31:08.480',-,-0.080,-,38.400,37.200
'47:31:08.488',-,-0.080,-,40.000,37.200
'47:31:08.496',-,-0.080,-,42.400,36.800
'47:31:08.504',-,-0.080,-,47.200,36.800
'47:31:08.512',-,-0.080,-,53.600,36.800
'47:31:08.520',-,-0.080,-,63.200,37.200
'47:31:08.528',-,-0.096,-,74.400,38.400
'47:31:08.536',-,-0.096,-,85.600,40.400
'47:31:08.544',-,-0.120,-,96.000,43.200
'47:31:08.552',-,-0.120,-,104.800,46.400
'47:31:08.560',-,-0.136,-,109.600,50.000
'47:31:08.568',-,-0.160,-,113.600,53.600
'47:31:08.576',-,-0.160,-,115.200,56.800
'47:31:08.584',-,-0.176,-,115.200,60.000
'47:31:08.592',-,-0.176,-,113.600,62.400
'47:31:08.600',-,-0.160,-,111.200,64.400
'47:31:08.608',-,-0.160,-,108.800,65.600
'47:31:08.616',-,-0.136,-,105.600,66.400
'47:31:08.624',-,-0.096,-,101.600,66.400
'47:31:08.632',-,-0.080,-,98.400,66.000
'47:31:08.640',-,-0.056,-,94.400,65.200
'47:31:08.648',-,-0.040,-,90.400,64.000
'47:31:08.656',-,-0.016,-,85.600,62.000
'47:31:08.664',-,0.000,-,81.600,59.600
'47:31:08.672',-,0.000,-,76.800,56.800
'47:31:08.680',-,0.016,-,72.800,53.600
'47:31:08.688',-,0.016,-,68.000,50.800
'47:31:08.696',-,0.040,-,64.000,48.400
'47:31:08.704',-,0.056,-,60.000,46.400
'47:31:08.712',-,0.056,-,56.000,44.800
'47:31:08.720',-,0.056,-,52.800,43.200
'47:31:08.728',-,0.040,-,50.400,42.400
'47:31:08.736',-,0.016,-,48.000,42.000
'47:31:08.744',-,0.016,-,46.400,42.000
'47:31:08.752',-,0.016,-,44.800,42.000
'47:31:08.760',-,0.016,-,44.000,42.800
'47:31:08.768',-,0.016,-,44.000,43.200
'47:31:08.776',-,0.016,-,44.000,44.000
'47:31:08.784',-,0.016,-,44.000,44.000
'47:31:08.792',-,0.016,-,44.000,43.600
'47:31:08.800',-,0.016,-,44.800,43.600
'47:31:08.808',-,0.000,-,44.800,43.200
'47:31:08.816',-,0.000,-,45.600,42.800
'47:31:08.824',-,0.000,-,45.600,42.000
'47:31:08.832',-,0.000,-,45.600,41.600
'47:31:08.840',-,0.000,-,45.600,40.800
'47:31:08.848',-,0.000,-,45.600,40.000
'47:31:08.856',-,0.000,-,45.600,38.800
'47:31:08.864',-,0.000,-,44.800,38.000
'47:31:08.872',-,0.016,-,44.800,37.200
'47:31:08.880',-,0.056,-,44.000,36.800
'47:31:08.888',-,0.160,-,44.000,36.400
'47:31:08.896',-,0.280,-,43.200,36.000
'47:31:08.904',-,0.408,-,43.200,36.000
'47:31:08.912',-,0.488,-,42.400,36.000
'47:31:08.920',-,0.488,-,42.400,36.400
'47:31:08.928',-,0.360,-,41.600,36.400
'47:31:08.936',-,0.160,-,41.600,36.400
'47:31:08.944',-,-0.016,-,41.600,36.400
'47:31:08.952',-,-0.096,-,40.800,36.400
'47:31:08.960',-,-0.136,-,40.800,36.800
'47:31:08.968',-,-0.160,-,40.800,37.200
'47:31:08.976',-,-0.136,-,40.800,37.600
'47:31:08.984',-,-0.136,-,40.800,38.000
'47:31:08.992',-,-0.120,-,40.800,38.800
'47:31:09.000',-,-0.120,-,41.600,39.600
'47:31:09.008',-,-0.120,-,42.400,40.400
'47:31:09.016',-,-0.120,-,44.800,40.800
'47:31:09.024',-,-0.120,-,48.800,40.800
'47:31:09.032',-,-0.120,-,54.400,40.800
'47:31:09.040',-,-0.120,-,63.200,40.000
'47:31:09.048',-,-0.120,-,73.600,39.200
'47:31:09.056',-,-0.120,-,84.800,38.400
'47:31:09.064',-,-0.120,-,96.000,38.800
'47:31:09.072',-,-0.120,-,104.800,40.400
'47:31:09.080',-,-0.136,-,112.000,42.400
'47:31:09.088',-,-0.136,-,116.000,45.200
'47:31:09.096',-,-0.160,-,118.400,48.400
'47:31:09.104',-,-0.176,-,119.200,51.600
'47:31:09.112',-,-0.176,-,117.600,55.200
'47:31:09.120',-,-0.176,-,115.200,58.400
'47:31:09.128',-,-0.160,-,112.800,60.800
'47:31:09.136',-,-0.136,-,108.800,62.800
'47:31:09.144',-,-0.120,-,104.800,64.000
'47:31:09.152',-,-0.080,-,100.800,64.400
'47:31:09.160',-,-0.056,-,96.800,64.000
'47:31:09.168',-,-0.040,-,92.000,62.800
'47:31:09.176',-,-0.016,-,88.000,60.800
'47:31:09.184',-,0.000,-,83.200,58.000
'47:31:09.192',-,0.000,-,79.200,54.800
'47:31:09.200',-,0.016,-,74.400,52.000
