'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:25:54.968',-0.104,-,-,-0.040,-,-
'47:25:54.976',-0.096,-,-,-0.040,-,-
'47:25:54.984',-0.088,-,-,-0.040,-,-
'47:25:54.992',-0.072,-,-,-0.032,-,-
'47:25:55.000',-0.056,-,-,-0.024,-,-
'47:25:55.008',-0.032,-,-,-0.016,-,-
'47:25:55.016',-0.016,-,-,-0.008,-,-
'47:25:55.024',0.000,-,-,0.000,-,-
'47:25:55.032',0.008,-,-,0.008,-,-
'47:25:55.040',0.008,-,-,0.008,-,-
'47:25:55.048',0.008,-,-,0.008,-,-
'47:25:55.056',0.008,-,-,0.008,-,-
'47:25:55.064',0.008,-,-,0.008,-,-
'47:25:55.072',0.008,-,-,0.008,-,-
'47:25:55.080',0.008,-,-,0.008,-,-
'47:25:55.088',0.008,-,-,0.016,-,-
'47:25:55.096',0.008,-,-,0.016,-,-
'47:25:55.104',0.008,-,-,0.016,-,-
'47:25:55.112',0.008,-,-,0.016,-,-
'47:25:55.120',0.008,-,-,0.016,-,-
'47:25:55.128',0.008,-,-,0.016,-,-
'47:25:55.136',0.008,-,-,0.016,-,-
'47:25:55.144',0.008,-,-,0.008,-,-
'47:25:55.152',0.008,-,-,0.008,-,-
'47:25:55.160',0.000,-,-,0.008,-,-
'47:25:55.168',0.008,-,-,0.008,-,-
'47:25:55.176',0.008,-,-,0.008,-,-
'47:25:55.184',0.000,-,-,0.008,-,-
'47:25:55.192',0.000,-,-,0.008,-,-
'47:25:55.200',0.008,-,-,0.008,-,-
'47:25:55.208',0.008,-,-,0.008,-,-
'47:25:55.216',0.008,-,-,0.008,-,-
'47:25:55.224',0.008,-,-,0.008,-,-
'47:25:55.232',0.008,-,-,0.008,-,-
'47:25:55.240',0.008,-,-,0.008,-,-
'47:25:55.248',0.008,-,-,0.008,-,-
'47:25:55.256',0.008,-,-,0.008,-,-
'47:25:55.264',0.008,-,-,0.008,-,-
'47:25:55.272',0.008,-,-,0.008,-,-
'47:25:55.280',0.008,-,-,0.008,-,-
'47:25:55.288',0.008,-,-,0.008,-,-
'47:25:55.296',0.008,-,-,0.008,-,-
'47:25:55.304',0.008,-,-,0.008,-,-
'47:25:55.312',0.016,-,-,0.016,-,-
'47:25:55.320',0.032,-,-,0.032,-,-
'47:25:55.328',0.048,-,-,0.048,-,-
'47:25:55.336',0.064,-,-,0.056,-,-
'47:25:55.344',0.080,-,-,0.056,-,-
'47:25:55.352',0.096,-,-,0.072,-,-
'47:25:55.360',0.112,-,-,0.072,-,-
'47:25:55.368',0.112,-,-,0.072,-,-
'47:25:55.376',0.080,-,-,0.048,-,-
'47:25:55.384',0.056,-,-,0.016,-,-
'47:25:55.392',0.040,-,-,0.000,-,-
'47:25:55.400',0.016,-,-,-0.008,-,-
'47:25:55.408',-0.016,-,-,-0.024,-,-
'47:25:55.416',-0.040,-,-,-0.032,-,-
'47:25:55.424',-0.056,-,-,-0.040,-,-
'47:25:55.432',-0.064,-,-,-0.040,-,-
'47:25:55.440',-0.064,-,-,-0.040,-,-
'47:25:55.448',-0.064,-,-,-0.048,-,-
'47:25:55.456',-0.064,-,-,-0.048,-,-
'47:25:55.464',-0.064,-,-,-0.040,-,-
'47:25:55.472',-0.064,-,-,-0.040,-,-
'47:25:55.480',-0.064,-,-,-0.040,-,-
'47:25:55.488',-0.064,-,-,-0.040,-,-
'47:25:55.496',-0.064,-,-,-0.040,-,-
'47:25:55.504',-0.056,-,-,-0.040,-,-
'47:25:55.512',-0.056,-,-,-0.040,-,-
'47:25:55.520',-0.040,-,-,-0.048,-,-
'47:25:55.528',0.024,-,-,-0.072,-,-
'47:25:55.536',0.192,-,-,-0.096,-,-
'47:25:55.544',0.480,-,-,-0.072,-,-
'47:25:55.552',0.728,-,-,0.064,-,-
'47:25:55.560',0.768,-,-,0.248,-,-
'47:25:55.568',0.584,-,-,0.352,-,-
'47:25:55.576',0.392,-,-,0.360,-,-
'47:25:55.584',0.216,-,-,0.256,-,-
'47:25:55.592',0.072,-,-,0.144,-,-
'47:25:55.600',-0.048,-,-,0.040,-,-
'47:25:55.608',-0.120,-,-,-0.024,-,-
'47:25:55.616',-0.136,-,-,-0.040,-,-
'47:25:55.624',-0.136,-,-,-0.032,-,-
'47:25:55.632',-0.136,-,-,-0.032,-,-
'47:25:55.640',-0.128,-,-,-0.032,-,-
'47:25:55.648',-0.128,-,-,-0.032,-,-
'47:25:55.656',-0.120,-,-,-0.032,-,-
'47:25:55.664',-0.120,-,-,-0.032,-,-
'47:25:55.672',-0.112,-,-,-0.024,-,-
'47:25:55.680',-0.104,-,-,-0.024,-,-
'47:25:55.688',-0.104,-,-,-0.024,-,-
'47:25:55.696',-0.104,-,-,-0.024,-,-
'47:25:55.704',-0.104,-,-,-0.024,-,-
'47:25:55.712',-0.096,-,-,-0.024,-,-
'47:25:55.720',-0.104,-,-,-0.024,-,-
'47:25:55.728',-0.104,-,-,-0.024,-,-
'47:25:55.736',-0.096,-,-,-0.016,-,-
'47:25:55.744',-0.096,-,-,-0.016,-,-
'47:25:55.752',-0.096,-,-,-0.024,-,-
'47:25:55.760',-0.096,-,-,-0.024,-,-
'47:25:55.768',-0.096,-,-,-0.024,-,-
'47:25:55.776',-0.096,-,-,-0.024,-,-
'47:25:55.784',-0.088,-,-,-0.024,-,-
'47:25:55.792',-0.088,-,-,-0.024,-,-
'47:25:55.800',-0.080,-,-,-0.024,-,-
'47:25:55.808',-0.072,-,-,-0.024,-,-
'47:25:55.816',-0.056,-,-,-0.024,-,-
'47:25:55.824',-0.040,-,-,-0.024,-,-
'47:25:55.832',-0.024,-,-,-0.016,-,-
'47:25:55.840',-0.008,-,-,0.000,-,-
'47:25:55.848',0.008,-,-,0.008,-,-
'47:25:55.856',0.024,-,-,0.016,-,-
'47:25:55.864',0.024,-,-,0.024,-,-
'47:25:55.872',0.032,-,-,0.032,-,-
'47:25:55.880',0.024,-,-,0.032,-,-
'47:25:55.888',0.024,-,-,0.032,-,-
'47:25:55.896',0.024,-,-,0.032,-,-
'47:25:55.904',0.024,-,-,0.032,-,-
'47:25:55.912',0.016,-,-,0.024,-,-
'47:25:55.920',0.016,-,-,0.024,-,-
'47:25:55.928',0.016,-,-,0.024,-,-
'47:25:55.936',0.016,-,-,0.024,-,-
'47:25:55.944',0.008,-,-,0.032,-,-
'47:25:55.952',0.016,-,-,0.024,-,-
'47:25:55.960',0.016,-,-,0.024,-,-
'47:25:55.968',0.016,-,-,0.024,-,-
'47:25:55.976',0.008,-,-,0.024,-,-
'47:25:55.984',0.008,-,-,0.024,-,-
'47:25:55.992',0.008,-,-,0.024,-,-
'47:25:56.000',0.008,-,-,0.024,-,-
'47:25:56.008',0.008,-,-,0.024,-,-
'47:25:56.016',0.016,-,-,0.024,-,-
'47:25:56.024',0.016,-,-,0.024,-,-
'47:25:56.032',0.008,-,-,0.016,-,-
'47:25:56.040',0.016,-,-,0.016,-,-
'47:25:56.048',0.016,-,-,0.016,-,-
'47:25:56.056',0.008,-,-,0.016,-,-
'47:25:56.064',0.008,-,-,0.016,-,-
'47:25:56.072',0.016,-,-,0.016,-,-
'47:25:56.080',0.016,-,-,0.024,-,-
'47:25:56.088',0.024,-,-,0.024,-,-
'47:25:56.096',0.024,-,-,0.024,-,-
'47:25:56.104',0.024,-,-,0.024,-,-
'47:25:56.112',0.016,-,-,0.024,-,-
'47:25:56.120',0.008,-,-,0.016,-,-
'47:25:56.128',0.016,-,-,0.024,-,-
'47:25:56.136',0.016,-,-,0.024,-,-
'47:25:56.144',0.024,-,-,0.024,-,-
'47:25:56.152',0.040,-,-,0.024,-,-
'47:25:56.160',0.056,-,-,0.048,-,-
'47:25:56.168',0.072,-,-,0.064,-,-
'47:25:56.176',0.080,-,-,0.064,-,-
'47:25:56.184',0.088,-,-,0.072,-,-
'47:25:56.192',0.112,-,-,0.088,-,-
'47:25:56.200',0.128,-,-,0.096,-,-
'47:25:56.208',0.120,-,-,0.080,-,-
'47:25:56.216',0.088,-,-,0.056,-,-
'47:25:56.224',0.072,-,-,0.032,-,-
'47:25:56.232',0.056,-,-,0.016,-,-
'47:25:56.240',0.024,-,-,0.000,-,-
'47:25:56.248',-0.016,-,-,-0.016,-,-
'47:25:56.256',-0.032,-,-,-0.024,-,-
'47:25:56.264',-0.040,-,-,-0.024,-,-
'47:25:56.272',-0.032,-,-,-0.024,-,-
'47:25:56.280',-0.032,-,-,-0.024,-,-
'47:25:56.288',-0.040,-,-,-0.024,-,-
'47:25:56.296',-0.056,-,-,-0.032,-,-
'47:25:56.304',-0.048,-,-,-0.032,-,-
'47:25:56.312',-0.048,-,-,-0.032,-,-
'47:25:56.320',-0.056,-,-,-0.032,-,-
'47:25:56.328',-0.056,-,-,-0.032,-,-
'47:25:56.336',-0.056,-,-,-0.032,-,-
'47:25:56.344',-0.048,-,-,-0.024,-,-
'47:25:56.352',-0.040,-,-,-0.032,-,-
'47:25:56.360',-0.024,-,-,-0.048,-,-
'47:25:56.368',0.056,-,-,-0.072,-,-
'47:25:56.376',0.256,-,-,-0.096,-,-
'47:25:56.384',0.560,-,-,-0.048,-,-
'47:25:56.392',0.768,-,-,0.144,-,-
'47:25:56.400',0.784,-,-,0.344,-,-
'47:25:56.408',0.536,-,-,0.400,-,-
'47:25:56.416',0.344,-,-,0.336,-,-
'47:25:56.424',0.176,-,-,0.232,-,-
'47:25:56.432',0.032,-,-,0.112,-,-
'47:25:56.440',-0.080,-,-,0.008,-,-
'47:25:56.448',-0.128,-,-,-0.040,-,-
'47:25:56.456',-0.136,-,-,-0.040,-,-
'47:25:56.464',-0.128,-,-,-0.040,-,-
'47:25:56.472',-0.136,-,-,-0.040,-,-
'47:25:56.480',-0.136,-,-,-0.048,-,-
'47:25:56.488',-0.128,-,-,-0.048,-,-
'47:25:56.496',-0.128,-,-,-0.040,-,-
'47:25:56.504',-0.120,-,-,-0.040,-,-
'47:25:56.512',-0.120,-,-,-0.032,-,-
'47:25:56.520',-0.120,-,-,-0.032,-,-
'47:25:56.528',-0.112,-,-,-0.032,-,-
'47:25:56.536',-0.104,-,-,-0.032,-,-
'47:25:56.544',-0.104,-,-,-0.032,-,-
'47:25:56.552',-0.104,-,-,-0.032,-,-
'47:25:56.560',-0.096,-,-,-0.032,-,-
'47:25:56.568',-0.104,-,-,-0.032,-,-
'47:25:56.576',-0.104,-,-,-0.032,-,-
'47:25:56.584',-0.096,-,-,-0.040,-,-
'47:25:56.592',-0.104,-,-,-0.040,-,-
'47:25:56.600',-0.104,-,-,-0.048,-,-
'47:25:56.608',-0.104,-,-,-0.056,-,-
'47:25:56.616',-0.104,-,-,-0.056,-,-
'47:25:56.624',-0.104,-,-,-0.056,-,-
'47:25:56.632',-0.096,-,-,-0.056,-,-
'47:25:56.640',-0.088,-,-,-0.056,-,-
'47:25:56.648',-0.080,-,-,-0.056,-,-
'47:25:56.656',-0.064,-,-,-0.048,-,-
'47:25:56.664',-0.048,-,-,-0.040,-,-
'47:25:56.672',-0.024,-,-,-0.024,-,-
'47:25:56.680',-0.008,-,-,-0.008,-,-
'47:25:56.688',0.008,-,-,0.000,-,-
'47:25:56.696',0.008,-,-,0.008,-,-
'47:25:56.704',0.008,-,-,0.008,-,-
'47:25:56.712',0.008,-,-,0.008,-,-
'47:25:56.720',0.008,-,-,0.016,-,-
'47:25:56.728',0.008,-,-,0.016,-,-
'47:25:56.736',0.008,-,-,0.016,-,-
'47:25:56.744',0.008,-,-,0.016,-,-
'47:25:56.752',0.008,-,-,0.016,-,-
'47:25:56.760',0.000,-,-,0.016,-,-
'47:25:56.768',0.000,-,-,0.016,-,-
'47:25:56.776',0.000,-,-,0.016,-,-
'47:25:56.784',0.000,-,-,0.008,-,-
'47:25:56.792',0.000,-,-,0.008,-,-
'47:25:56.800',0.000,-,-,0.008,-,-
'47:25:56.808',0.000,-,-,0.008,-,-
'47:25:56.816',0.000,-,-,0.008,-,-
'47:25:56.824',0.000,-,-,0.000,-,-
'47:25:56.832',0.000,-,-,0.000,-,-
'47:25:56.840',0.000,-,-,0.000,-,-
'47:25:56.848',0.000,-,-,0.000,-,-
'47:25:56.856',0.000,-,-,0.000,-,-
'47:25:56.864',0.000,-,-,0.000,-,-
'47:25:56.872',0.000,-,-,0.000,-,-
'47:25:56.880',0.000,-,-,0.000,-,-
'47:25:56.888',0.000,-,-,0.000,-,-
'47:25:56.896',0.000,-,-,0.000,-,-
'47:25:56.904',0.000,-,-,0.000,-,-
'47:25:56.912',0.000,-,-,0.000,-,-
'47:25:56.920',0.000,-,-,0.000,-,-
'47:25:56.928',0.000,-,-,0.000,-,-
'47:25:56.936',0.000,-,-,0.000,-,-
'47:25:56.944',0.000,-,-,0.000,-,-
'47:25:56.952',0.000,-,-,0.000,-,-
'47:25:56.960',0.000,-,-,0.000,-,-
'47:25:56.968',0.000,-,-,0.000,-,-
'47:25:56.976',0.000,-,-,0.000,-,-
'47:25:56.984',0.000,-,-,0.000,-,-
'47:25:56.992',0.016,-,-,0.016,-,-
'47:25:57.000',0.032,-,-,0.032,-,-
'47:25:57.008',0.056,-,-,0.040,-,-
'47:25:57.016',0.064,-,-,0.048,-,-
'47:25:57.024',0.080,-,-,0.056,-,-
'47:25:57.032',0.096,-,-,0.064,-,-
'47:25:57.040',0.112,-,-,0.072,-,-
'47:25:57.048',0.088,-,-,0.056,-,-
'47:25:57.056',0.056,-,-,0.024,-,-
'47:25:57.064',0.040,-,-,0.008,-,-
'47:25:57.072',0.024,-,-,-0.008,-,-
'47:25:57.080',-0.008,-,-,-0.024,-,-
'47:25:57.088',-0.032,-,-,-0.032,-,-
'47:25:57.096',-0.048,-,-,-0.040,-,-
'47:25:57.104',-0.064,-,-,-0.048,-,-
'47:25:57.112',-0.064,-,-,-0.048,-,-
'47:25:57.120',-0.064,-,-,-0.048,-,-
'47:25:57.128',-0.072,-,-,-0.048,-,-
'47:25:57.136',-0.072,-,-,-0.048,-,-
'47:25:57.144',-0.064,-,-,-0.048,-,-
'47:25:57.152',-0.064,-,-,-0.048,-,-
'47:25:57.160',-0.064,-,-,-0.048,-,-
'47:25:57.168',-0.064,-,-,-0.048,-,-
'47:25:57.176',-0.064,-,-,-0.048,-,-
'47:25:57.184',-0.064,-,-,-0.048,-,-
'47:25:57.192',-0.056,-,-,-0.048,-,-
'47:25:57.200',-0.024,-,-,-0.064,-,-
'47:25:57.208',0.080,-,-,-0.088,-,-
'47:25:57.216',0.320,-,-,-0.096,-,-
'47:25:57.224',0.624,-,-,-0.016,-,-
'47:25:57.232',0.768,-,-,0.152,-,-
'47:25:57.240',0.664,-,-,0.304,-,-
'47:25:57.248',0.480,-,-,0.352,-,-
'47:25:57.256',0.304,-,-,0.304,-,-
'47:25:57.264',0.136,-,-,0.200,-,-
'47:25:57.272',0.000,-,-,0.088,-,-
'47:25:57.280',-0.096,-,-,-0.008,-,-
'47:25:57.288',-0.144,-,-,-0.048,-,-
'47:25:57.296',-0.152,-,-,-0.056,-,-
'47:25:57.304',-0.144,-,-,-0.048,-,-
'47:25:57.312',-0.144,-,-,-0.048,-,-
'47:25:57.320',-0.144,-,-,-0.048,-,-
'47:25:57.328',-0.136,-,-,-0.048,-,-
'47:25:57.336',-0.136,-,-,-0.048,-,-
'47:25:57.344',-0.128,-,-,-0.040,-,-
'47:25:57.352',-0.120,-,-,-0.040,-,-
'47:25:57.360',-0.120,-,-,-0.032,-,-
'47:25:57.368',-0.120,-,-,-0.040,-,-
'47:25:57.376',-0.120,-,-,-0.040,-,-
'47:25:57.384',-0.120,-,-,-0.040,-,-
'47:25:57.392',-0.112,-,-,-0.032,-,-
'47:25:57.400',-0.104,-,-,-0.032,-,-
'47:25:57.408',-0.104,-,-,-0.032,-,-
'47:25:57.416',-0.104,-,-,-0.024,-,-
'47:25:57.424',-0.104,-,-,-0.024,-,-
'47:25:57.432',-0.104,-,-,-0.032,-,-
'47:25:57.440',-0.104,-,-,-0.032,-,-
'47:25:57.448',-0.104,-,-,-0.032,-,-
'47:25:57.456',-0.104,-,-,-0.040,-,-
'47:25:57.464',-0.104,-,-,-0.040,-,-
'47:25:57.472',-0.096,-,-,-0.040,-,-
'47:25:57.480',-0.088,-,-,-0.040,-,-
'47:25:57.488',-0.080,-,-,-0.040,-,-
'47:25:57.496',-0.072,-,-,-0.032,-,-
'47:25:57.504',-0.048,-,-,-0.032,-,-
'47:25:57.512',-0.032,-,-,-0.016,-,-
'47:25:57.520',-0.008,-,-,-0.008,-,-
'47:25:57.528',0.000,-,-,0.000,-,-
'47:25:57.536',0.008,-,-,0.008,-,-
'47:25:57.544',0.008,-,-,0.008,-,-
'47:25:57.552',0.008,-,-,0.008,-,-
'47:25:57.560',0.008,-,-,0.008,-,-
'47:25:57.568',0.008,-,-,0.008,-,-
'47:25:57.576',0.008,-,-,0.008,-,-
'47:25:57.584',0.008,-,-,0.008,-,-
'47:25:57.592',0.008,-,-,0.008,-,-
'47:25:57.600',0.008,-,-,0.016,-,-
'47:25:57.608',0.008,-,-,0.016,-,-
'47:25:57.616',0.008,-,-,0.016,-,-
'47:25:57.624',0.008,-,-,0.008,-,-
'47:25:57.632',0.008,-,-,0.008,-,-
'47:25:57.640',0.008,-,-,0.008,-,-
'47:25:57.648',0.008,-,-,0.016,-,-
'47:25:57.656',0.008,-,-,0.008,-,-
'47:25:57.664',0.008,-,-,0.008,-,-
'47:25:57.672',0.000,-,-,0.008,-,-
'47:25:57.680',0.008,-,-,0.008,-,-
'47:25:57.688',0.008,-,-,0.016,-,-
'47:25:57.696',0.008,-,-,0.016,-,-
'47:25:57.704',0.008,-,-,0.016,-,-
'47:25:57.712',0.008,-,-,0.008,-,-
'47:25:57.720',0.008,-,-,0.008,-,-
'47:25:57.728',0.008,-,-,0.008,-,-
'47:25:57.736',0.008,-,-,0.016,-,-
'47:25:57.744',0.008,-,-,0.008,-,-
'47:25:57.752',0.008,-,-,0.008,-,-
'47:25:57.760',0.008,-,-,0.008,-,-
'47:25:57.768',0.008,-,-,0.008,-,-
'47:25:57.776',0.008,-,-,0.008,-,-
'47:25:57.784',0.008,-,-,0.008,-,-
'47:25:57.792',0.008,-,-,0.008,-,-
'47:25:57.800',0.008,-,-,0.008,-,-
'47:25:57.808',0.008,-,-,0.008,-,-
'47:25:57.816',0.024,-,-,0.016,-,-
'47:25:57.824',0.040,-,-,0.032,-,-
'47:25:57.832',0.056,-,-,0.048,-,-
'47:25:57.840',0.072,-,-,0.056,-,-
'47:25:57.848',0.080,-,-,0.056,-,-
'47:25:57.856',0.104,-,-,0.072,-,-
'47:25:57.864',0.120,-,-,0.080,-,-
'47:25:57.872',0.104,-,-,0.064,-,-
'47:25:57.880',0.072,-,-,0.040,-,-
'47:25:57.888',0.048,-,-,0.016,-,-
'47:25:57.896',0.032,-,-,0.000,-,-
'47:25:57.904',0.000,-,-,-0.008,-,-
'47:25:57.912',-0.024,-,-,-0.024,-,-
'47:25:57.920',-0.048,-,-,-0.032,-,-
'47:25:57.928',-0.056,-,-,-0.040,-,-
'47:25:57.936',-0.056,-,-,-0.032,-,-
'47:25:57.944',-0.056,-,-,-0.040,-,-
'47:25:57.952',-0.064,-,-,-0.040,-,-
'47:25:57.960',-0.056,-,-,-0.040,-,-
'47:25:57.968',-0.056,-,-,-0.040,-,-
'47:25:57.976',-0.056,-,-,-0.040,-,-
'47:25:57.984',-0.056,-,-,-0.032,-,-
'47:25:57.992',-0.048,-,-,-0.032,-,-
'47:25:58.000',-0.048,-,-,-0.024,-,-
'47:25:58.008',-0.048,-,-,-0.032,-,-
'47:25:58.016',-0.048,-,-,-0.040,-,-
'47:25:58.024',-0.024,-,-,-0.056,-,-
'47:25:58.032',0.080,-,-,-0.088,-,-
'47:25:58.040',0.312,-,-,-0.096,-,-
'47:25:58.048',0.608,-,-,-0.032,-,-
'47:25:58.056',0.752,-,-,0.128,-,-
'47:25:58.064',0.664,-,-,0.288,-,-
'47:25:58.072',0.488,-,-,0.352,-,-
'47:25:58.080',0.312,-,-,0.312,-,-
'47:25:58.088',0.144,-,-,0.208,-,-
'47:25:58.096',0.008,-,-,0.088,-,-
'47:25:58.104',-0.088,-,-,0.000,-,-
'47:25:58.112',-0.136,-,-,-0.040,-,-
'47:25:58.120',-0.144,-,-,-0.040,-,-
'47:25:58.128',-0.144,-,-,-0.040,-,-
'47:25:58.136',-0.136,-,-,-0.040,-,-
'47:25:58.144',-0.136,-,-,-0.040,-,-
'47:25:58.152',-0.128,-,-,-0.040,-,-
'47:25:58.160',-0.120,-,-,-0.032,-,-
'47:25:58.168',-0.120,-,-,-0.024,-,-
'47:25:58.176',-0.120,-,-,-0.024,-,-
'47:25:58.184',-0.112,-,-,-0.024,-,-
'47:25:58.192',-0.104,-,-,-0.016,-,-
'47:25:58.200',-0.104,-,-,-0.016,-,-
'47:25:58.208',-0.104,-,-,-0.016,-,-
'47:25:58.216',-0.104,-,-,-0.016,-,-
'47:25:58.224',-0.096,-,-,-0.016,-,-
'47:25:58.232',-0.088,-,-,-0.016,-,-
'47:25:58.240',-0.088,-,-,-0.016,-,-
'47:25:58.248',-0.088,-,-,-0.008,-,-
'47:25:58.256',-0.088,-,-,-0.016,-,-
'47:25:58.264',-0.088,-,-,-0.016,-,-
'47:25:58.272',-0.088,-,-,-0.016,-,-
'47:25:58.280',-0.088,-,-,-0.016,-,-
'47:25:58.288',-0.088,-,-,-0.016,-,-
'47:25:58.296',-0.080,-,-,-0.016,-,-
'47:25:58.304',-0.072,-,-,-0.016,-,-
'47:25:58.312',-0.056,-,-,-0.016,-,-
'47:25:58.320',-0.040,-,-,-0.008,-,-
'47:25:58.328',-0.024,-,-,-0.008,-,-
'47:25:58.336',-0.008,-,-,0.000,-,-
'47:25:58.344',0.008,-,-,0.008,-,-
'47:25:58.352',0.024,-,-,0.024,-,-
'47:25:58.360',0.032,-,-,0.032,-,-
'47:25:58.368',0.032,-,-,0.032,-,-
'47:25:58.376',0.032,-,-,0.032,-,-
'47:25:58.384',0.032,-,-,0.032,-,-
'47:25:58.392',0.032,-,-,0.040,-,-
'47:25:58.400',0.032,-,-,0.040,-,-
'47:25:58.408',0.024,-,-,0.032,-,-
'47:25:58.416',0.024,-,-,0.032,-,-
'47:25:58.424',0.024,-,-,0.032,-,-
'47:25:58.432',0.024,-,-,0.032,-,-
'47:25:58.440',0.032,-,-,0.040,-,-
'47:25:58.448',0.032,-,-,0.040,-,-
'47:25:58.456',0.032,-,-,0.040,-,-
'47:25:58.464',0.032,-,-,0.040,-,-
'47:25:58.472',0.032,-,-,0.040,-,-
'47:25:58.480',0.032,-,-,0.040,-,-
'47:25:58.488',0.032,-,-,0.040,-,-
'47:25:58.496',0.024,-,-,0.040,-,-
'47:25:58.504',0.024,-,-,0.032,-,-
'47:25:58.512',0.024,-,-,0.032,-,-
'47:25:58.520',0.024,-,-,0.032,-,-
'47:25:58.528',0.024,-,-,0.032,-,-
'47:25:58.536',0.024,-,-,0.032,-,-
'47:25:58.544',0.032,-,-,0.032,-,-
'47:25:58.552',0.032,-,-,0.032,-,-
'47:25:58.560',0.032,-,-,0.032,-,-
'47:25:58.568',0.032,-,-,0.032,-,-
'47:25:58.576',0.032,-,-,0.032,-,-
'47:25:58.584',0.032,-,-,0.032,-,-
'47:25:58.592',0.024,-,-,0.032,-,-
'47:25:58.600',0.024,-,-,0.032,-,-
'47:25:58.608',0.032,-,-,0.032,-,-
'47:25:58.616',0.032,-,-,0.032,-,-
'47:25:58.624',0.032,-,-,0.032,-,-
'47:25:58.632',0.040,-,-,0.040,-,-
'47:25:58.640',0.048,-,-,0.048,-,-
'47:25:58.648',0.056,-,-,0.064,-,-
'47:25:58.656',0.072,-,-,0.072,-,-
'47:25:58.664',0.080,-,-,0.080,-,-
'47:25:58.672',0.088,-,-,0.080,-,-
'47:25:58.680',0.112,-,-,0.096,-,-
'47:25:58.688',0.128,-,-,0.104,-,-
'47:25:58.696',0.120,-,-,0.096,-,-
'47:25:58.704',0.088,-,-,0.064,-,-
'47:25:58.712',0.064,-,-,0.040,-,-
'47:25:58.720',0.048,-,-,0.024,-,-
'47:25:58.728',0.016,-,-,0.008,-,-
'47:25:58.736',-0.016,-,-,-0.008,-,-
'47:25:58.744',-0.032,-,-,-0.008,-,-
'47:25:58.752',-0.032,-,-,-0.008,-,-
'47:25:58.760',-0.040,-,-,-0.008,-,-
'47:25:58.768',-0.040,-,-,-0.008,-,-
'47:25:58.776',-0.048,-,-,-0.016,-,-
'47:25:58.784',-0.040,-,-,-0.016,-,-
'47:25:58.792',-0.040,-,-,-0.008,-,-
'47:25:58.800',-0.032,-,-,0.000,-,-
'47:25:58.808',-0.032,-,-,-0.008,-,-
'47:25:58.816',-0.040,-,-,-0.016,-,-
'47:25:58.824',-0.040,-,-,-0.016,-,-
'47:25:58.832',-0.032,-,-,-0.008,-,-
'47:25:58.840',-0.024,-,-,-0.008,-,-
'47:25:58.848',-0.008,-,-,-0.032,-,-
'47:25:58.856',0.080,-,-,-0.064,-,-
'47:25:58.864',0.304,-,-,-0.080,-,-
'47:25:58.872',0.608,-,-,-0.008,-,-
'47:25:58.880',0.792,-,-,0.192,-,-
'47:25:58.888',0.712,-,-,0.368,-,-
'47:25:58.896',0.512,-,-,0.408,-,-
'47:25:58.904',0.328,-,-,0.336,-,-
'47:25:58.912',0.168,-,-,0.224,-,-
'47:25:58.920',0.032,-,-,0.112,-,-
'47:25:58.928',-0.072,-,-,0.016,-,-
'47:25:58.936',-0.120,-,-,-0.024,-,-
'47:25:58.944',-0.120,-,-,-0.024,-,-
'47:25:58.952',-0.120,-,-,-0.024,-,-
'47:25:58.960',-0.120,-,-,-0.024,-,-
'47:25:58.968',-0.120,-,-,-0.032,-,-
'47:25:58.976',-0.128,-,-,-0.040,-,-
'47:25:58.984',-0.112,-,-,-0.032,-,-
'47:25:58.992',-0.104,-,-,-0.024,-,-
'47:25:59.000',-0.104,-,-,-0.024,-,-
'47:25:59.008',-0.104,-,-,-0.024,-,-
'47:25:59.016',-0.104,-,-,-0.024,-,-
'47:25:59.024',-0.104,-,-,-0.024,-,-
'47:25:59.032',-0.104,-,-,-0.024,-,-
'47:25:59.040',-0.104,-,-,-0.024,-,-
'47:25:59.048',-0.096,-,-,-0.024,-,-
'47:25:59.056',-0.096,-,-,-0.024,-,-
'47:25:59.064',-0.104,-,-,-0.024,-,-
'47:25:59.072',-0.104,-,-,-0.024,-,-
'47:25:59.080',-0.104,-,-,-0.024,-,-
'47:25:59.088',-0.104,-,-,-0.024,-,-
'47:25:59.096',-0.104,-,-,-0.032,-,-
'47:25:59.104',-0.104,-,-,-0.040,-,-
'47:25:59.112',-0.096,-,-,-0.040,-,-
'47:25:59.120',-0.088,-,-,-0.032,-,-
'47:25:59.128',-0.088,-,-,-0.040,-,-
'47:25:59.136',-0.080,-,-,-0.040,-,-
'47:25:59.144',-0.064,-,-,-0.032,-,-
'47:25:59.152',-0.040,-,-,-0.024,-,-
'47:25:59.160',-0.024,-,-,-0.016,-,-
'47:25:59.168',-0.016,-,-,-0.008,-,-
'47:25:59.176',0.000,-,-,0.008,-,-
'47:25:59.184',0.008,-,-,0.016,-,-
'47:25:59.192',0.008,-,-,0.024,-,-
'47:25:59.200',0.016,-,-,0.032,-,-
'47:25:59.208',0.016,-,-,0.032,-,-
'47:25:59.216',0.016,-,-,0.040,-,-
'47:25:59.224',0.024,-,-,0.040,-,-
'47:25:59.232',0.016,-,-,0.040,-,-
'47:25:59.240',0.016,-,-,0.040,-,-
'47:25:59.248',0.016,-,-,0.040,-,-
'47:25:59.256',0.016,-,-,0.040,-,-
'47:25:59.264',0.008,-,-,0.040,-,-
'47:25:59.272',0.008,-,-,0.032,-,-
