'Elapsed time','II','III','AVL','AVF','V','MCL1','ABP'
'23:50:39.840',-,-,-,-,-,0.000,96.000
'23:50:39.848',-,-,-,-,-,-0.048,96.000
'23:50:39.856',-,-,-,-,-,-0.048,96.000
'23:50:39.864',-,-,-,-,-,0.000,97.200
'23:50:39.872',-,-,-,-,-,0.000,97.200
'23:50:39.880',-,-,-,-,-,-0.048,97.200
'23:50:39.888',-,-,-,-,-,-0.048,98.400
'23:50:39.896',-,-,-,-,-,-0.048,97.200
'23:50:39.904',-,-,-,-,-,-0.048,97.200
'23:50:39.912',-,-,-,-,-,-0.048,97.200
'23:50:39.920',-,-,-,-,-,-0.048,96.000
'23:50:39.928',-,-,-,-,-,0.000,96.000
'23:50:39.936',-,-,-,-,-,0.000,94.800
'23:50:39.944',-,-,-,-,-,-0.403,94.800
'23:50:39.952',-,-,-,-,-,-1.226,93.600
'23:50:39.960',-,-,-,-,-,-2.226,93.600
'23:50:39.968',-,-,-,-,-,-2.468,92.400
'23:50:39.976',-,-,-,-,-,-1.935,92.400
'23:50:39.984',-,-,-,-,-,-1.468,91.200
'23:50:39.992',-,-,-,-,-,-0.984,90.000
'23:50:40.000',-,-,-,-,-,-0.290,88.800
'23:50:40.008',-,-,-,-,-,0.048,87.600
'23:50:40.016',-,-,-,-,-,0.226,86.400
'23:50:40.024',-,-,-,-,-,0.339,85.200
'23:50:40.032',-,-,-,-,-,0.290,84.000
'23:50:40.040',-,-,-,-,-,0.339,82.800
'23:50:40.048',-,-,-,-,-,0.339,82.800
'23:50:40.056',-,-,-,-,-,0.339,81.600
'23:50:40.064',-,-,-,-,-,0.339,81.600
'23:50:40.072',-,-,-,-,-,0.339,81.600
'23:50:40.080',-,-,-,-,-,0.339,81.600
'23:50:40.088',-,-,-,-,-,0.339,82.800
'23:50:40.096',-,-,-,-,-,0.339,84.000
'23:50:40.104',-,-,-,-,-,0.403,87.600
'23:50:40.112',-,-,-,-,-,0.468,92.400
'23:50:40.120',-,-,-,-,-,0.468,97.200
'23:50:40.128',-,-,-,-,-,0.581,103.200
'23:50:40.136',-,-,-,-,-,0.645,110.400
'23:50:40.144',-,-,-,-,-,0.645,116.400
'23:50:40.152',-,-,-,-,-,0.645,123.600
'23:50:40.160',-,-,-,-,-,0.645,128.400
'23:50:40.168',-,-,-,-,-,0.645,132.000
'23:50:40.176',-,-,-,-,-,0.581,134.400
'23:50:40.184',-,-,-,-,-,0.468,135.600
'23:50:40.192',-,-,-,-,-,0.339,135.600
'23:50:40.200',-,-,-,-,-,0.226,135.600
'23:50:40.208',-,-,-,-,-,0.161,135.600
'23:50:40.216',-,-,-,-,-,0.113,135.600
'23:50:40.224',-,-,-,-,-,0.000,134.400
'23:50:40.232',-,-,-,-,-,0.000,132.000
'23:50:40.240',-,-,-,-,-,0.000,130.800
'23:50:40.248',-,-,-,-,-,0.000,127.200
'23:50:40.256',-,-,-,-,-,0.000,124.800
'23:50:40.264',-,-,-,-,-,-0.048,121.200
'23:50:40.272',-,-,-,-,-,0.000,116.400
'23:50:40.280',-,-,-,-,-,0.000,111.600
'23:50:40.288',-,-,-,-,-,0.000,106.800
'23:50:40.296',-,-,-,-,-,0.000,103.200
'23:50:40.304',-,-,-,-,-,0.000,98.400
'23:50:40.312',-,-,-,-,-,0.048,94.800
'23:50:40.320',-,-,-,-,-,0.048,91.200
'23:50:40.328',-,-,-,-,-,0.000,88.800
'23:50:40.336',-,-,-,-,-,0.000,87.600
'23:50:40.344',-,-,-,-,-,0.000,86.400
'23:50:40.352',-,-,-,-,-,-0.113,86.400
'23:50:40.360',-,-,-,-,-,-0.113,86.400
'23:50:40.368',-,-,-,-,-,-0.048,87.600
'23:50:40.376',-,-,-,-,-,-0.113,87.600
'23:50:40.384',-,-,-,-,-,-0.113,88.800
'23:50:40.392',-,-,-,-,-,-0.113,88.800
'23:50:40.400',-,-,-,-,-,-0.113,90.000
'23:50:40.408',-,-,-,-,-,-0.113,90.000
'23:50:40.416',-,-,-,-,-,-0.113,90.000
'23:50:40.424',-,-,-,-,-,-0.113,90.000
'23:50:40.432',-,-,-,-,-,-0.113,90.000
'23:50:40.440',-,-,-,-,-,0.000,90.000
'23:50:40.448',-,-,-,-,-,-0.290,88.800
'23:50:40.456',-,-,-,-,-,-1.113,88.800
'23:50:40.464',-,-,-,-,-,-2.113,88.800
'23:50:40.472',-,-,-,-,-,-2.645,87.600
'23:50:40.480',-,-,-,-,-,-2.161,86.400
'23:50:40.488',-,-,-,-,-,-1.694,86.400
'23:50:40.496',-,-,-,-,-,-1.113,85.200
'23:50:40.504',-,-,-,-,-,-0.403,84.000
'23:50:40.512',-,-,-,-,-,0.000,82.800
'23:50:40.520',-,-,-,-,-,0.113,81.600
'23:50:40.528',-,-,-,-,-,0.226,80.400
'23:50:40.536',-,-,-,-,-,0.226,79.200
'23:50:40.544',-,-,-,-,-,0.226,78.000
'23:50:40.552',-,-,-,-,-,0.290,76.800
'23:50:40.560',-,-,-,-,-,0.226,76.800
'23:50:40.568',-,-,-,-,-,0.226,75.600
'23:50:40.576',-,-,-,-,-,0.290,75.600
'23:50:40.584',-,-,-,-,-,0.290,76.800
'23:50:40.592',-,-,-,-,-,0.290,78.000
'23:50:40.600',-,-,-,-,-,0.339,81.600
'23:50:40.608',-,-,-,-,-,0.339,86.400
'23:50:40.616',-,-,-,-,-,0.403,91.200
'23:50:40.624',-,-,-,-,-,0.468,98.400
'23:50:40.632',-,-,-,-,-,0.468,105.600
'23:50:40.640',-,-,-,-,-,0.516,114.000
'23:50:40.648',-,-,-,-,-,0.581,121.200
'23:50:40.656',-,-,-,-,-,0.645,127.200
'23:50:40.664',-,-,-,-,-,0.645,132.000
'23:50:40.672',-,-,-,-,-,0.581,134.400
'23:50:40.680',-,-,-,-,-,0.516,135.600
'23:50:40.688',-,-,-,-,-,0.468,136.800
'23:50:40.696',-,-,-,-,-,0.339,136.800
'23:50:40.704',-,-,-,-,-,0.226,136.800
'23:50:40.712',-,-,-,-,-,0.161,138.000
'23:50:40.720',-,-,-,-,-,0.113,138.000
'23:50:40.728',-,-,-,-,-,0.000,136.800
'23:50:40.736',-,-,-,-,-,0.000,135.600
'23:50:40.744',-,-,-,-,-,0.000,134.400
'23:50:40.752',-,-,-,-,-,-0.048,132.000
'23:50:40.760',-,-,-,-,-,-0.048,128.400
'23:50:40.768',-,-,-,-,-,-0.048,124.800
'23:50:40.776',-,-,-,-,-,-0.048,121.200
'23:50:40.784',-,-,-,-,-,0.000,117.600
'23:50:40.792',-,-,-,-,-,0.000,112.800
'23:50:40.800',-,-,-,-,-,0.000,108.000
'23:50:40.808',-,-,-,-,-,0.000,103.200
'23:50:40.816',-,-,-,-,-,0.048,99.600
'23:50:40.824',-,-,-,-,-,0.000,96.000
'23:50:40.832',-,-,-,-,-,0.000,93.600
'23:50:40.840',-,-,-,-,-,0.000,91.200
'23:50:40.848',-,-,-,-,-,0.000,90.000
'23:50:40.856',-,-,-,-,-,-0.113,88.800
'23:50:40.864',-,-,-,-,-,-0.113,88.800
'23:50:40.872',-,-,-,-,-,-0.113,88.800
'23:50:40.880',-,-,-,-,-,-0.113,88.800
'23:50:40.888',-,-,-,-,-,-0.113,90.000
'23:50:40.896',-,-,-,-,-,-0.113,90.000
'23:50:40.904',-,-,-,-,-,-0.113,90.000
'23:50:40.912',-,-,-,-,-,-0.113,90.000
'23:50:40.920',-,-,-,-,-,-0.113,91.200
'23:50:40.928',-,-,-,-,-,-0.113,90.000
'23:50:40.936',-,-,-,-,-,-0.113,90.000
'23:50:40.944',-,-,-,-,-,0.000,90.000
'23:50:40.952',-,-,-,-,-,-0.403,90.000
'23:50:40.960',-,-,-,-,-,-1.290,90.000
'23:50:40.968',-,-,-,-,-,-2.290,90.000
'23:50:40.976',-,-,-,-,-,-2.581,88.800
'23:50:40.984',-,-,-,-,-,-2.048,88.800
'23:50:40.992',-,-,-,-,-,-1.581,87.600
'23:50:41.000',-,-,-,-,-,-1.048,87.600
'23:50:41.008',-,-,-,-,-,-0.403,86.400
'23:50:41.016',-,-,-,-,-,0.000,85.200
'23:50:41.024',-,-,-,-,-,0.161,84.000
'23:50:41.032',-,-,-,-,-,0.226,82.800
'23:50:41.040',-,-,-,-,-,0.290,81.600
'23:50:41.048',-,-,-,-,-,0.290,80.400
'23:50:41.056',-,-,-,-,-,0.290,79.200
'23:50:41.064',-,-,-,-,-,0.290,79.200
'23:50:41.072',-,-,-,-,-,0.290,78.000
'23:50:41.080',-,-,-,-,-,0.339,78.000
'23:50:41.088',-,-,-,-,-,0.339,79.200
'23:50:41.096',-,-,-,-,-,0.339,80.400
'23:50:41.104',-,-,-,-,-,0.339,84.000
'23:50:41.112',-,-,-,-,-,0.403,87.600
'23:50:41.120',-,-,-,-,-,0.468,93.600
'23:50:41.128',-,-,-,-,-,0.468,99.600
'23:50:41.136',-,-,-,-,-,0.516,106.800
'23:50:41.144',-,-,-,-,-,0.581,114.000
'23:50:41.152',-,-,-,-,-,0.645,121.200
'23:50:41.160',-,-,-,-,-,0.645,128.400
'23:50:41.168',-,-,-,-,-,0.645,133.200
'23:50:41.176',-,-,-,-,-,0.645,136.800
'23:50:41.184',-,-,-,-,-,0.581,138.000
'23:50:41.192',-,-,-,-,-,0.468,139.200
'23:50:41.200',-,-,-,-,-,0.339,139.200
'23:50:41.208',-,-,-,-,-,0.290,139.200
'23:50:41.216',-,-,-,-,-,0.161,139.200
'23:50:41.224',-,-,-,-,-,0.113,139.200
'23:50:41.232',-,-,-,-,-,0.000,138.000
'23:50:41.240',-,-,-,-,-,0.000,135.600
'23:50:41.248',-,-,-,-,-,0.000,133.200
'23:50:41.256',-,-,-,-,-,0.000,130.800
'23:50:41.264',-,-,-,-,-,0.000,127.200
'23:50:41.272',-,-,-,-,-,0.000,123.600
'23:50:41.280',-,-,-,-,-,0.000,120.000
'23:50:41.288',-,-,-,-,-,0.000,115.200
'23:50:41.296',-,-,-,-,-,0.000,110.400
'23:50:41.304',-,-,-,-,-,0.000,105.600
'23:50:41.312',-,-,-,-,-,0.048,100.800
'23:50:41.320',-,-,-,-,-,0.048,97.200
'23:50:41.328',-,-,-,-,-,0.000,93.600
'23:50:41.336',-,-,-,-,-,0.000,91.200
'23:50:41.344',-,-,-,-,-,0.000,88.800
'23:50:41.352',-,-,-,-,-,-0.048,87.600
'23:50:41.360',-,-,-,-,-,-0.113,87.600
'23:50:41.368',-,-,-,-,-,-0.113,87.600
'23:50:41.376',-,-,-,-,-,-0.048,87.600
'23:50:41.384',-,-,-,-,-,-0.113,88.800
'23:50:41.392',-,-,-,-,-,-0.113,90.000
'23:50:41.400',-,-,-,-,-,-0.113,90.000
'23:50:41.408',-,-,-,-,-,-0.113,90.000
'23:50:41.416',-,-,-,-,-,-0.113,91.200
'23:50:41.424',-,-,-,-,-,-0.113,91.200
'23:50:41.432',-,-,-,-,-,-0.048,91.200
'23:50:41.440',-,-,-,-,-,0.000,91.200
'23:50:41.448',-,-,-,-,-,0.000,91.200
'23:50:41.456',-,-,-,-,-,-0.935,91.200
'23:50:41.464',-,-,-,-,-,-1.823,90.000
'23:50:41.472',-,-,-,-,-,-2.516,90.000
'23:50:41.480',-,-,-,-,-,-2.161,90.000
'23:50:41.488',-,-,-,-,-,-1.694,88.800
'23:50:41.496',-,-,-,-,-,-1.226,87.600
'23:50:41.504',-,-,-,-,-,-0.645,86.400
'23:50:41.512',-,-,-,-,-,-0.113,86.400
'23:50:41.520',-,-,-,-,-,0.113,85.200
'23:50:41.528',-,-,-,-,-,0.226,82.800
'23:50:41.536',-,-,-,-,-,0.339,81.600
'23:50:41.544',-,-,-,-,-,0.290,80.400
'23:50:41.552',-,-,-,-,-,0.339,80.400
'23:50:41.560',-,-,-,-,-,0.339,79.200
'23:50:41.568',-,-,-,-,-,0.339,78.000
'23:50:41.576',-,-,-,-,-,0.339,78.000
'23:50:41.584',-,-,-,-,-,0.339,79.200
'23:50:41.592',-,-,-,-,-,0.339,80.400
'23:50:41.600',-,-,-,-,-,0.403,82.800
'23:50:41.608',-,-,-,-,-,0.468,87.600
'23:50:41.616',-,-,-,-,-,0.468,92.400
'23:50:41.624',-,-,-,-,-,0.468,99.600
'23:50:41.632',-,-,-,-,-,0.581,106.800
'23:50:41.640',-,-,-,-,-,0.645,114.000
'23:50:41.648',-,-,-,-,-,0.694,122.400
'23:50:41.656',-,-,-,-,-,0.694,128.400
'23:50:41.664',-,-,-,-,-,0.694,134.400
'23:50:41.672',-,-,-,-,-,0.694,138.000
'23:50:41.680',-,-,-,-,-,0.645,139.200
'23:50:41.688',-,-,-,-,-,0.581,139.200
'23:50:41.696',-,-,-,-,-,0.468,140.400
'23:50:41.704',-,-,-,-,-,0.339,140.400
'23:50:41.712',-,-,-,-,-,0.226,141.600
'23:50:41.720',-,-,-,-,-,0.113,140.400
'23:50:41.728',-,-,-,-,-,0.048,140.400
'23:50:41.736',-,-,-,-,-,0.000,139.200
'23:50:41.744',-,-,-,-,-,0.000,136.800
'23:50:41.752',-,-,-,-,-,0.000,134.400
'23:50:41.760',-,-,-,-,-,0.000,130.800
'23:50:41.768',-,-,-,-,-,0.000,127.200
'23:50:41.776',-,-,-,-,-,0.000,123.600
'23:50:41.784',-,-,-,-,-,0.000,120.000
'23:50:41.792',-,-,-,-,-,0.000,115.200
'23:50:41.800',-,-,-,-,-,0.048,110.400
'23:50:41.808',-,-,-,-,-,0.113,105.600
'23:50:41.816',-,-,-,-,-,0.113,100.800
'23:50:41.824',-,-,-,-,-,0.113,97.200
'23:50:41.832',-,-,-,-,-,0.048,94.800
'23:50:41.840',-,-,-,-,-,0.000,92.400
'23:50:41.848',-,-,-,-,-,0.000,91.200
'23:50:41.856',-,-,-,-,-,-0.048,91.200
'23:50:41.864',-,-,-,-,-,-0.113,91.200
'23:50:41.872',-,-,-,-,-,0.000,91.200
'23:50:41.880',-,-,-,-,-,-0.048,91.200
'23:50:41.888',-,-,-,-,-,-0.048,92.400
'23:50:41.896',-,-,-,-,-,-0.048,92.400
'23:50:41.904',-,-,-,-,-,-0.048,92.400
'23:50:41.912',-,-,-,-,-,-0.048,93.600
'23:50:41.920',-,-,-,-,-,-0.048,93.600
'23:50:41.928',-,-,-,-,-,-0.048,93.600
'23:50:41.936',-,-,-,-,-,-0.048,92.400
'23:50:41.944',-,-,-,-,-,0.000,92.400
'23:50:41.952',-,-,-,-,-,-0.290,92.400
'23:50:41.960',-,-,-,-,-,-1.161,92.400
'23:50:41.968',-,-,-,-,-,-2.113,91.200
'23:50:41.976',-,-,-,-,-,-2.468,91.200
'23:50:41.984',-,-,-,-,-,-2.048,90.000
'23:50:41.992',-,-,-,-,-,-1.516,90.000
'23:50:42.000',-,-,-,-,-,-1.113,88.800
'23:50:42.008',-,-,-,-,-,-0.403,87.600
'23:50:42.016',-,-,-,-,-,0.000,86.400
'23:50:42.024',-,-,-,-,-,0.226,85.200
'23:50:42.032',-,-,-,-,-,0.339,84.000
'23:50:42.040',-,-,-,-,-,0.339,82.800
'23:50:42.048',-,-,-,-,-,0.339,81.600
'23:50:42.056',-,-,-,-,-,0.339,80.400
'23:50:42.064',-,-,-,-,-,0.339,80.400
'23:50:42.072',-,-,-,-,-,0.339,79.200
'23:50:42.080',-,-,-,-,-,0.339,79.200
'23:50:42.088',-,-,-,-,-,0.339,80.400
'23:50:42.096',-,-,-,-,-,0.339,81.600
'23:50:42.104',-,-,-,-,-,0.403,84.000
'23:50:42.112',-,-,-,-,-,0.468,88.800
'23:50:42.120',-,-,-,-,-,0.468,93.600
'23:50:42.128',-,-,-,-,-,0.516,99.600
'23:50:42.136',-,-,-,-,-,0.581,106.800
'23:50:42.144',-,-,-,-,-,0.645,114.000
'23:50:42.152',-,-,-,-,-,0.645,122.400
'23:50:42.160',-,-,-,-,-,0.694,128.400
'23:50:42.168',-,-,-,-,-,0.694,134.400
'23:50:42.176',-,-,-,-,-,0.645,138.000
'23:50:42.184',-,-,-,-,-,0.581,140.400
'23:50:42.192',-,-,-,-,-,0.468,141.600
'23:50:42.200',-,-,-,-,-,0.403,141.600
'23:50:42.208',-,-,-,-,-,0.290,141.600
'23:50:42.216',-,-,-,-,-,0.226,141.600
'23:50:42.224',-,-,-,-,-,0.113,141.600
'23:50:42.232',-,-,-,-,-,0.048,140.400
'23:50:42.240',-,-,-,-,-,0.000,138.000
'23:50:42.248',-,-,-,-,-,0.000,135.600
'23:50:42.256',-,-,-,-,-,0.000,133.200
'23:50:42.264',-,-,-,-,-,0.000,129.600
'23:50:42.272',-,-,-,-,-,0.000,126.000
'23:50:42.280',-,-,-,-,-,0.000,121.200
'23:50:42.288',-,-,-,-,-,0.000,116.400
'23:50:42.296',-,-,-,-,-,0.000,111.600
'23:50:42.304',-,-,-,-,-,0.000,106.800
'23:50:42.312',-,-,-,-,-,0.048,102.000
'23:50:42.320',-,-,-,-,-,0.113,98.400
'23:50:42.328',-,-,-,-,-,0.048,94.800
'23:50:42.336',-,-,-,-,-,0.000,92.400
'23:50:42.344',-,-,-,-,-,0.000,91.200
'23:50:42.352',-,-,-,-,-,0.000,90.000
'23:50:42.360',-,-,-,-,-,-0.113,90.000
'23:50:42.368',-,-,-,-,-,-0.113,90.000
'23:50:42.376',-,-,-,-,-,-0.048,91.200
'23:50:42.384',-,-,-,-,-,-0.048,91.200
'23:50:42.392',-,-,-,-,-,-0.048,92.400
'23:50:42.400',-,-,-,-,-,-0.113,92.400
'23:50:42.408',-,-,-,-,-,-0.113,92.400
'23:50:42.416',-,-,-,-,-,-0.113,93.600
'23:50:42.424',-,-,-,-,-,-0.048,93.600
'23:50:42.432',-,-,-,-,-,-0.113,93.600
'23:50:42.440',-,-,-,-,-,-0.048,92.400
'23:50:42.448',-,-,-,-,-,0.000,92.400
'23:50:42.456',-,-,-,-,-,-0.403,92.400
'23:50:42.464',-,-,-,-,-,-1.290,91.200
'23:50:42.472',-,-,-,-,-,-2.403,91.200
'23:50:42.480',-,-,-,-,-,-2.581,90.000
'23:50:42.488',-,-,-,-,-,-2.048,90.000
'23:50:42.496',-,-,-,-,-,-1.516,88.800
'23:50:42.504',-,-,-,-,-,-0.935,87.600
'23:50:42.512',-,-,-,-,-,-0.290,86.400
'23:50:42.520',-,-,-,-,-,0.048,85.200
'23:50:42.528',-,-,-,-,-,0.226,84.000
'23:50:42.536',-,-,-,-,-,0.290,82.800
'23:50:42.544',-,-,-,-,-,0.290,81.600
'23:50:42.552',-,-,-,-,-,0.290,80.400
'23:50:42.560',-,-,-,-,-,0.290,79.200
'23:50:42.568',-,-,-,-,-,0.290,79.200
'23:50:42.576',-,-,-,-,-,0.290,79.200
'23:50:42.584',-,-,-,-,-,0.339,79.200
'23:50:42.592',-,-,-,-,-,0.339,79.200
'23:50:42.600',-,-,-,-,-,0.339,81.600
'23:50:42.608',-,-,-,-,-,0.339,84.000
'23:50:42.616',-,-,-,-,-,0.339,88.800
'23:50:42.624',-,-,-,-,-,0.468,93.600
'23:50:42.632',-,-,-,-,-,0.468,100.800
'23:50:42.640',-,-,-,-,-,0.516,108.000
'23:50:42.648',-,-,-,-,-,0.581,115.200
'23:50:42.656',-,-,-,-,-,0.645,122.400
'23:50:42.664',-,-,-,-,-,0.645,129.600
'23:50:42.672',-,-,-,-,-,0.645,135.600
'23:50:42.680',-,-,-,-,-,0.645,139.200
'23:50:42.688',-,-,-,-,-,0.581,141.600
'23:50:42.696',-,-,-,-,-,0.468,142.800
'23:50:42.704',-,-,-,-,-,0.339,142.800
'23:50:42.712',-,-,-,-,-,0.226,144.000
'23:50:42.720',-,-,-,-,-,0.161,142.800
'23:50:42.728',-,-,-,-,-,0.113,142.800
'23:50:42.736',-,-,-,-,-,0.000,141.600
'23:50:42.744',-,-,-,-,-,0.000,139.200
'23:50:42.752',-,-,-,-,-,0.000,136.800
'23:50:42.760',-,-,-,-,-,0.000,134.400
'23:50:42.768',-,-,-,-,-,-0.048,130.800
'23:50:42.776',-,-,-,-,-,-0.048,126.000
'23:50:42.784',-,-,-,-,-,0.000,122.400
'23:50:42.792',-,-,-,-,-,0.000,117.600
'23:50:42.800',-,-,-,-,-,0.000,112.800
'23:50:42.808',-,-,-,-,-,0.000,108.000
'23:50:42.816',-,-,-,-,-,0.048,103.200
'23:50:42.824',-,-,-,-,-,0.048,99.600
'23:50:42.832',-,-,-,-,-,0.048,97.200
'23:50:42.840',-,-,-,-,-,0.000,94.800
'23:50:42.848',-,-,-,-,-,0.000,92.400
'23:50:42.856',-,-,-,-,-,0.000,92.400
'23:50:42.864',-,-,-,-,-,-0.113,91.200
'23:50:42.872',-,-,-,-,-,-0.113,92.400
'23:50:42.880',-,-,-,-,-,-0.113,92.400
'23:50:42.888',-,-,-,-,-,-0.113,92.400
'23:50:42.896',-,-,-,-,-,-0.113,93.600
'23:50:42.904',-,-,-,-,-,-0.113,93.600
'23:50:42.912',-,-,-,-,-,-0.113,93.600
'23:50:42.920',-,-,-,-,-,-0.113,93.600
'23:50:42.928',-,-,-,-,-,-0.113,93.600
'23:50:42.936',-,-,-,-,-,-0.113,93.600
'23:50:42.944',-,-,-,-,-,-0.048,93.600
'23:50:42.952',-,-,-,-,-,0.000,93.600
'23:50:42.960',-,-,-,-,-,-0.468,92.400
'23:50:42.968',-,-,-,-,-,-1.339,92.400
'23:50:42.976',-,-,-,-,-,-2.468,92.400
'23:50:42.984',-,-,-,-,-,-2.645,91.200
'23:50:42.992',-,-,-,-,-,-2.048,91.200
'23:50:43.000',-,-,-,-,-,-1.516,90.000
'23:50:43.008',-,-,-,-,-,-0.935,88.800
'23:50:43.016',-,-,-,-,-,-0.226,87.600
'23:50:43.024',-,-,-,-,-,0.048,86.400
'23:50:43.032',-,-,-,-,-,0.161,85.200
'23:50:43.040',-,-,-,-,-,0.226,84.000
'23:50:43.048',-,-,-,-,-,0.226,82.800
'23:50:43.056',-,-,-,-,-,0.226,81.600
'23:50:43.064',-,-,-,-,-,0.290,80.400
'23:50:43.072',-,-,-,-,-,0.290,80.400
'23:50:43.080',-,-,-,-,-,0.290,80.400
'23:50:43.088',-,-,-,-,-,0.290,80.400
'23:50:43.096',-,-,-,-,-,0.290,80.400
'23:50:43.104',-,-,-,-,-,0.339,82.800
'23:50:43.112',-,-,-,-,-,0.339,85.200
'23:50:43.120',-,-,-,-,-,0.339,90.000
'23:50:43.128',-,-,-,-,-,0.403,96.000
'23:50:43.136',-,-,-,-,-,0.468,102.000
'23:50:43.144',-,-,-,-,-,0.516,109.200
'23:50:43.152',-,-,-,-,-,0.581,116.400
'23:50:43.160',-,-,-,-,-,0.645,124.800
'23:50:43.168',-,-,-,-,-,0.645,130.800
'23:50:43.176',-,-,-,-,-,0.645,136.800
'23:50:43.184',-,-,-,-,-,0.581,140.400
'23:50:43.192',-,-,-,-,-,0.516,142.800
'23:50:43.200',-,-,-,-,-,0.468,144.000
'23:50:43.208',-,-,-,-,-,0.339,145.200
'23:50:43.216',-,-,-,-,-,0.226,145.200
'23:50:43.224',-,-,-,-,-,0.113,145.200
'23:50:43.232',-,-,-,-,-,0.048,144.000
'23:50:43.240',-,-,-,-,-,0.000,142.800
'23:50:43.248',-,-,-,-,-,0.000,140.400
'23:50:43.256',-,-,-,-,-,0.000,138.000
'23:50:43.264',-,-,-,-,-,0.000,134.400
'23:50:43.272',-,-,-,-,-,-0.048,130.800
'23:50:43.280',-,-,-,-,-,0.000,127.200
'23:50:43.288',-,-,-,-,-,-0.048,122.400
'23:50:43.296',-,-,-,-,-,0.000,118.800
'23:50:43.304',-,-,-,-,-,0.000,112.800
'23:50:43.312',-,-,-,-,-,0.000,109.200
'23:50:43.320',-,-,-,-,-,0.048,104.400
'23:50:43.328',-,-,-,-,-,0.048,100.800
'23:50:43.336',-,-,-,-,-,0.000,97.200
'23:50:43.344',-,-,-,-,-,0.000,94.800
'23:50:43.352',-,-,-,-,-,0.000,93.600
'23:50:43.360',-,-,-,-,-,-0.048,92.400
'23:50:43.368',-,-,-,-,-,-0.113,92.400
'23:50:43.376',-,-,-,-,-,-0.113,92.400
'23:50:43.384',-,-,-,-,-,-0.048,92.400
'23:50:43.392',-,-,-,-,-,-0.048,93.600
'23:50:43.400',-,-,-,-,-,-0.113,93.600
'23:50:43.408',-,-,-,-,-,-0.113,94.800
'23:50:43.416',-,-,-,-,-,-0.113,94.800
'23:50:43.424',-,-,-,-,-,-0.113,94.800
'23:50:43.432',-,-,-,-,-,-0.113,94.800
'23:50:43.440',-,-,-,-,-,-0.113,94.800
'23:50:43.448',-,-,-,-,-,0.000,94.800
'23:50:43.456',-,-,-,-,-,0.000,94.800
'23:50:43.464',-,-,-,-,-,-0.758,94.800
'23:50:43.472',-,-,-,-,-,-1.645,93.600
'23:50:43.480',-,-,-,-,-,-2.516,93.600
'23:50:43.488',-,-,-,-,-,-2.581,92.400
'23:50:43.496',-,-,-,-,-,-1.823,92.400
'23:50:43.504',-,-,-,-,-,-1.339,91.200
'23:50:43.512',-,-,-,-,-,-0.823,90.000
'23:50:43.520',-,-,-,-,-,-0.161,88.800
'23:50:43.528',-,-,-,-,-,0.113,87.600
'23:50:43.536',-,-,-,-,-,0.226,86.400
'23:50:43.544',-,-,-,-,-,0.339,85.200
'23:50:43.552',-,-,-,-,-,0.290,84.000
'23:50:43.560',-,-,-,-,-,0.290,82.800
'23:50:43.568',-,-,-,-,-,0.290,81.600
'23:50:43.576',-,-,-,-,-,0.339,81.600
'23:50:43.584',-,-,-,-,-,0.339,80.400
'23:50:43.592',-,-,-,-,-,0.339,81.600
'23:50:43.600',-,-,-,-,-,0.339,82.800
'23:50:43.608',-,-,-,-,-,0.339,85.200
'23:50:43.616',-,-,-,-,-,0.403,88.800
'23:50:43.624',-,-,-,-,-,0.468,94.800
'23:50:43.632',-,-,-,-,-,0.468,100.800
'23:50:43.640',-,-,-,-,-,0.516,108.000
'23:50:43.648',-,-,-,-,-,0.581,116.400
'23:50:43.656',-,-,-,-,-,0.645,123.600
'23:50:43.664',-,-,-,-,-,0.645,132.000
'23:50:43.672',-,-,-,-,-,0.694,138.000
'23:50:43.680',-,-,-,-,-,0.645,141.600
'23:50:43.688',-,-,-,-,-,0.645,144.000
'23:50:43.696',-,-,-,-,-,0.516,145.200
'23:50:43.704',-,-,-,-,-,0.468,146.400
'23:50:43.712',-,-,-,-,-,0.339,146.400
'23:50:43.720',-,-,-,-,-,0.226,146.400
'23:50:43.728',-,-,-,-,-,0.113,146.400
'23:50:43.736',-,-,-,-,-,0.048,145.200
'23:50:43.744',-,-,-,-,-,0.000,144.000
'23:50:43.752',-,-,-,-,-,0.000,141.600
'23:50:43.760',-,-,-,-,-,0.000,139.200
'23:50:43.768',-,-,-,-,-,0.000,135.600
'23:50:43.776',-,-,-,-,-,0.000,132.000
'23:50:43.784',-,-,-,-,-,0.000,127.200
'23:50:43.792',-,-,-,-,-,0.000,122.400
'23:50:43.800',-,-,-,-,-,0.000,117.600
'23:50:43.808',-,-,-,-,-,0.000,112.800
'23:50:43.816',-,-,-,-,-,0.048,108.000
'23:50:43.824',-,-,-,-,-,0.048,104.400
'23:50:43.832',-,-,-,-,-,0.048,100.800
'23:50:43.840',-,-,-,-,-,0.000,97.200
'23:50:43.848',-,-,-,-,-,0.000,96.000
'23:50:43.856',-,-,-,-,-,0.000,94.800
'23:50:43.864',-,-,-,-,-,-0.113,93.600
'23:50:43.872',-,-,-,-,-,-0.113,93.600
'23:50:43.880',-,-,-,-,-,-0.048,94.800
'23:50:43.888',-,-,-,-,-,-0.048,96.000
'23:50:43.896',-,-,-,-,-,-0.048,96.000
'23:50:43.904',-,-,-,-,-,-0.113,96.000
'23:50:43.912',-,-,-,-,-,-0.113,97.200
'23:50:43.920',-,-,-,-,-,-0.113,97.200
