'Elapsed time','II','AVL','V','MCL1','ABP','PAP'
'6:15:03.096',0.000,-,2.760,-,49.600,-
'6:15:03.104',0.000,-,2.760,-,49.600,-
'6:15:03.112',0.000,-,2.760,-,49.600,-
'6:15:03.120',0.008,-,2.760,-,49.600,-
'6:15:03.128',0.024,-,2.760,-,49.600,-
'6:15:03.136',0.048,-,2.760,-,48.800,-
'6:15:03.144',0.064,-,2.760,-,48.800,-
'6:15:03.152',0.072,-,2.760,-,48.800,-
'6:15:03.160',-0.008,-,2.760,-,48.800,-
'6:15:03.168',-0.168,-,2.712,-,48.800,-
'6:15:03.176',-0.328,-,2.648,-,48.000,-
'6:15:03.184',-0.392,-,2.608,-,48.000,-
'6:15:03.192',-0.416,-,2.536,-,48.000,-
'6:15:03.200',-0.368,-,2.496,-,48.000,-
'6:15:03.208',-0.248,-,2.456,-,48.000,-
'6:15:03.216',-0.128,-,2.432,-,47.200,-
'6:15:03.224',-0.032,-,2.384,-,47.200,-
'6:15:03.232',0.000,-,2.368,-,47.200,-
'6:15:03.240',0.008,-,2.344,-,47.200,-
'6:15:03.248',0.024,-,2.320,-,47.200,-
'6:15:03.256',0.032,-,2.304,-,46.400,-
'6:15:03.264',0.024,-,2.304,-,46.400,-
'6:15:03.272',0.024,-,2.280,-,46.400,-
'6:15:03.280',0.032,-,2.280,-,46.400,-
'6:15:03.288',0.032,-,2.256,-,46.400,-
'6:15:03.296',0.048,-,2.232,-,46.400,-
'6:15:03.304',0.048,-,2.232,-,46.400,-
'6:15:03.312',0.048,-,2.216,-,46.400,-
'6:15:03.320',0.048,-,2.192,-,46.400,-
'6:15:03.328',0.048,-,2.192,-,48.000,-
'6:15:03.336',0.048,-,2.168,-,49.600,-
'6:15:03.344',0.048,-,2.152,-,52.800,-
'6:15:03.352',0.064,-,2.128,-,55.200,-
'6:15:03.360',0.064,-,2.104,-,58.400,-
'6:15:03.368',0.072,-,2.080,-,60.000,-
'6:15:03.376',0.072,-,2.064,-,61.600,-
'6:15:03.384',0.072,-,2.016,-,63.200,-
'6:15:03.392',0.072,-,2.000,-,64.000,-
'6:15:03.400',0.072,-,2.000,-,65.600,-
'6:15:03.408',0.064,-,1.976,-,66.400,-
'6:15:03.416',0.064,-,1.952,-,67.200,-
'6:15:03.424',0.032,-,1.952,-,68.000,-
'6:15:03.432',0.032,-,1.928,-,68.000,-
'6:15:03.440',0.024,-,1.928,-,68.000,-
'6:15:03.448',0.000,-,1.928,-,67.200,-
'6:15:03.456',-0.008,-,1.912,-,66.400,-
'6:15:03.464',-0.032,-,1.912,-,65.600,-
'6:15:03.472',-0.032,-,1.912,-,64.000,-
'6:15:03.480',-0.008,-,1.888,-,62.400,-
'6:15:03.488',0.000,-,1.888,-,60.800,-
'6:15:03.496',0.024,-,1.864,-,59.200,-
'6:15:03.504',0.032,-,1.864,-,57.600,-
'6:15:03.512',0.008,-,1.840,-,56.000,-
'6:15:03.520',-0.072,-,1.824,-,55.200,-
'6:15:03.528',-0.248,-,1.800,-,54.400,-
'6:15:03.536',-0.432,-,1.776,-,53.600,-
'6:15:03.544',-0.576,-,1.736,-,52.800,-
'6:15:03.552',-0.664,-,1.712,-,52.000,-
'6:15:03.560',-0.720,-,1.672,-,51.200,-
'6:15:03.568',-0.696,-,1.648,-,50.400,-
'6:15:03.576',-0.640,-,1.608,-,50.400,-
'6:15:03.584',-0.576,-,1.560,-,49.600,-
'6:15:03.592',-0.512,-,1.536,-,48.800,-
'6:15:03.600',-0.400,-,1.496,-,48.000,-
'6:15:03.608',-0.256,-,1.472,-,48.000,-
'6:15:03.616',-0.104,-,1.456,-,48.000,-
'6:15:03.624',0.048,-,1.408,-,48.000,-
'6:15:03.632',0.144,-,1.384,-,47.200,-
'6:15:03.640',0.192,-,1.368,-,47.200,-
'6:15:03.648',0.216,-,1.344,-,47.200,-
'6:15:03.656',0.232,-,1.320,-,47.200,-
'6:15:03.664',0.248,-,1.304,-,47.200,-
'6:15:03.672',0.248,-,1.280,-,47.200,-
'6:15:03.680',0.256,-,1.256,-,47.200,-
'6:15:03.688',0.272,-,1.232,-,47.200,-
'6:15:03.696',0.272,-,1.232,-,48.000,-
'6:15:03.704',0.272,-,1.216,-,48.800,-
'6:15:03.712',0.288,-,1.192,-,50.400,-
'6:15:03.720',0.288,-,1.192,-,52.800,-
'6:15:03.728',0.272,-,1.168,-,54.400,-
'6:15:03.736',0.272,-,1.168,-,56.800,-
'6:15:03.744',0.288,-,1.152,-,58.400,-
'6:15:03.752',0.296,-,1.152,-,59.200,-
'6:15:03.760',0.288,-,1.128,-,60.000,-
'6:15:03.768',0.256,-,1.104,-,60.800,-
'6:15:03.776',0.232,-,1.104,-,61.600,-
'6:15:03.784',0.208,-,1.080,-,62.400,-
'6:15:03.792',0.184,-,1.080,-,63.200,-
'6:15:03.800',0.144,-,1.064,-,63.200,-
'6:15:03.808',0.104,-,1.040,-,64.000,-
'6:15:03.816',0.064,-,1.016,-,63.200,-
'6:15:03.824',0.032,-,1.000,-,63.200,-
'6:15:03.832',0.024,-,0.952,-,62.400,-
'6:15:03.840',0.000,-,0.928,-,61.600,-
'6:15:03.848',-0.024,-,0.912,-,60.800,-
'6:15:03.856',-0.032,-,0.864,-,60.000,-
'6:15:03.864',-0.032,-,0.840,-,59.200,-
'6:15:03.872',-0.032,-,0.800,-,58.400,-
'6:15:03.880',-0.032,-,0.776,-,56.800,-
'6:15:03.888',-0.048,-,0.736,-,56.000,-
'6:15:03.896',-0.048,-,0.688,-,56.000,-
'6:15:03.904',-0.048,-,0.648,-,55.200,-
'6:15:03.912',-0.064,-,0.608,-,55.200,-
'6:15:03.920',-0.064,-,0.560,-,54.400,-
'6:15:03.928',-0.064,-,0.520,-,53.600,-
'6:15:03.936',-0.064,-,0.472,-,53.600,-
'6:15:03.944',-0.064,-,0.432,-,52.800,-
'6:15:03.952',-0.064,-,0.368,-,52.800,-
'6:15:03.960',-0.064,-,0.320,-,52.000,-
'6:15:03.968',-0.072,-,0.280,-,52.000,-
'6:15:03.976',-0.088,-,0.216,-,51.200,-
'6:15:03.984',-0.088,-,0.168,-,51.200,-
'6:15:03.992',-0.104,-,0.128,-,50.400,-
'6:15:04.000',-0.104,-,0.080,-,50.400,-
'6:15:04.008',-0.088,-,0.040,-,50.400,-
'6:15:04.016',-0.072,-,0.000,-,50.400,-
'6:15:04.024',-0.064,-,-0.016,-,51.200,-
'6:15:04.032',-0.048,-,-0.064,-,52.000,-
'6:15:04.040',-0.064,-,-0.080,-,52.000,-
'6:15:04.048',-0.072,-,-0.104,-,51.200,-
'6:15:04.056',-0.072,-,-0.128,-,48.800,-
'6:15:04.064',-0.072,-,-0.128,-,48.000,-
'6:15:04.072',-0.072,-,-0.152,-,48.800,-
'6:15:04.080',-0.072,-,-0.152,-,50.400,-
'6:15:04.088',-0.064,-,-0.152,-,48.800,-
'6:15:04.096',-0.064,-,-0.128,-,43.200,-
'6:15:04.104',-0.064,-,-0.128,-,38.400,-
'6:15:04.112',-0.064,-,-0.104,-,38.400,-
'6:15:04.120',-0.064,-,-0.080,-,44.000,-
'6:15:04.128',-0.064,-,-0.064,-,48.800,-
'6:15:04.136',-0.064,-,-0.040,-,48.000,-
'6:15:04.144',-0.064,-,-0.016,-,43.200,-
'6:15:04.152',-0.048,-,0.000,-,39.200,-
'6:15:04.160',-0.048,-,0.016,-,37.600,-
'6:15:04.168',-0.032,-,0.040,-,37.600,-
'6:15:04.176',-0.032,-,0.064,-,40.800,-
'6:15:04.184',-0.032,-,0.080,-,44.800,-
'6:15:04.192',-0.024,-,0.104,-,48.800,-
'6:15:04.200',0.000,-,0.128,-,49.600,-
'6:15:04.208',0.024,-,0.152,-,51.200,-
'6:15:04.216',0.032,-,0.168,-,55.200,-
'6:15:04.224',-0.032,-,0.168,-,59.200,-
'6:15:04.232',-0.184,-,0.192,-,60.800,-
'6:15:04.240',-0.328,-,0.192,-,59.200,-
'6:15:04.248',-0.416,-,0.192,-,52.800,-
'6:15:04.256',-0.456,-,0.192,-,44.000,-
'6:15:04.264',-0.432,-,0.192,-,37.600,-
'6:15:04.272',-0.328,-,0.192,-,36.800,-
'6:15:04.280',-0.192,-,0.192,-,38.400,-
'6:15:04.288',-0.088,-,0.192,-,40.000,-
'6:15:04.296',-0.032,-,0.168,-,41.600,-
'6:15:04.304',-0.008,-,0.168,-,44.000,-
'6:15:04.312',0.008,-,0.152,-,44.800,-
'6:15:04.320',0.008,-,0.128,-,44.000,-
'6:15:04.328',0.008,-,0.104,-,42.400,-
'6:15:04.336',0.000,-,0.104,-,40.000,-
'6:15:04.344',0.008,-,0.064,-,38.400,-
'6:15:04.352',0.008,-,0.040,-,37.600,-
'6:15:04.360',0.024,-,0.000,-,38.400,-
'6:15:04.368',0.024,-,-0.016,-,41.600,-
'6:15:04.376',0.032,-,-0.064,-,44.000,-
'6:15:04.384',0.024,-,-0.104,-,47.200,-
'6:15:04.392',0.032,-,-0.128,-,48.800,-
'6:15:04.400',0.032,-,-0.168,-,52.000,-
'6:15:04.408',0.032,-,-0.216,-,56.800,-
'6:15:04.416',0.048,-,-0.256,-,62.400,-
'6:15:04.424',0.064,-,-0.304,-,65.600,-
'6:15:04.432',0.064,-,-0.344,-,67.200,-
'6:15:04.440',0.064,-,-0.384,-,68.000,-
'6:15:04.448',0.064,-,-0.408,-,71.200,-
'6:15:04.456',0.072,-,-0.432,-,74.400,-
'6:15:04.464',0.072,-,-0.432,-,77.600,-
'6:15:04.472',0.064,-,-0.456,-,79.200,-
'6:15:04.480',0.064,-,-0.456,-,80.800,-
'6:15:04.488',0.048,-,-0.472,-,81.600,-
'6:15:04.496',0.032,-,-0.472,-,81.600,-
'6:15:04.504',0.024,-,-0.472,-,80.000,-
'6:15:04.512',0.008,-,-0.472,-,78.400,-
'6:15:04.520',-0.008,-,-0.496,-,76.000,-
'6:15:04.528',-0.024,-,-0.496,-,75.200,-
'6:15:04.536',-0.024,-,-0.520,-,73.600,-
'6:15:04.544',-0.024,-,-0.520,-,72.000,-
'6:15:04.552',-0.008,-,-0.536,-,69.600,-
'6:15:04.560',-0.008,-,-0.560,-,67.200,-
'6:15:04.568',-0.008,-,-0.584,-,64.000,-
'6:15:04.576',-0.008,-,-0.608,-,60.800,-
'6:15:04.584',-0.024,-,-0.624,-,59.200,-
'6:15:04.592',-0.024,-,-0.648,-,58.400,-
'6:15:04.600',-0.024,-,-0.672,-,58.400,-
'6:15:04.608',-0.032,-,-0.688,-,57.600,-
'6:15:04.616',-0.032,-,-0.712,-,56.000,-
'6:15:04.624',-0.032,-,-0.712,-,54.400,-
'6:15:04.632',-0.024,-,-0.736,-,52.800,-
'6:15:04.640',-0.032,-,-0.760,-,52.800,-
'6:15:04.648',-0.032,-,-0.760,-,53.600,-
'6:15:04.656',-0.032,-,-0.776,-,52.800,-
'6:15:04.664',-0.032,-,-0.776,-,52.000,-
'6:15:04.672',-0.024,-,-0.800,-,51.200,-
'6:15:04.680',-0.024,-,-0.800,-,50.400,-
'6:15:04.688',-0.024,-,-0.824,-,49.600,-
'6:15:04.696',-0.024,-,-0.840,-,49.600,-
'6:15:04.704',-0.008,-,-0.840,-,50.400,-
'6:15:04.712',-0.008,-,-0.840,-,50.400,-
'6:15:04.720',0.008,-,-0.864,-,49.600,-
'6:15:04.728',0.032,-,-0.864,-,48.800,-
'6:15:04.736',0.072,-,-0.864,-,48.800,-
'6:15:04.744',0.072,-,-0.864,-,50.400,-
'6:15:04.752',0.008,-,-0.864,-,52.800,-
'6:15:04.760',-0.128,-,-0.840,-,51.200,-
'6:15:04.768',-0.272,-,-0.824,-,47.200,-
'6:15:04.776',-0.368,-,-0.824,-,44.800,-
'6:15:04.784',-0.392,-,-0.776,-,44.800,-
'6:15:04.792',-0.368,-,-0.760,-,45.600,-
'6:15:04.800',-0.256,-,-0.712,-,46.400,-
'6:15:04.808',-0.144,-,-0.672,-,47.200,-
'6:15:04.816',-0.064,-,-0.608,-,47.200,-
'6:15:04.824',-0.008,-,-0.560,-,46.400,-
'6:15:04.832',0.008,-,-0.496,-,45.600,-
'6:15:04.840',0.024,-,-0.432,-,45.600,-
'6:15:04.848',0.032,-,-0.368,-,45.600,-
'6:15:04.856',0.032,-,-0.304,-,44.800,-
'6:15:04.864',0.048,-,-0.232,-,43.200,-
'6:15:04.872',0.064,-,-0.192,-,41.600,-
'6:15:04.880',0.048,-,-0.152,-,42.400,-
'6:15:04.888',0.048,-,-0.080,-,46.400,-
'6:15:04.896',0.048,-,-0.064,-,48.800,-
'6:15:04.904',0.064,-,-0.016,-,46.400,-
'6:15:04.912',0.064,-,0.016,-,41.600,-
'6:15:04.920',0.072,-,0.064,-,40.800,-
'6:15:04.928',0.072,-,0.080,-,44.800,-
'6:15:04.936',0.072,-,0.128,-,51.200,-
'6:15:04.944',0.072,-,0.152,-,55.200,-
'6:15:04.952',0.072,-,0.168,-,56.800,-
'6:15:04.960',0.072,-,0.192,-,56.000,-
'6:15:04.968',0.088,-,0.192,-,55.200,-
'6:15:04.976',0.088,-,0.192,-,56.800,-
'6:15:04.984',0.088,-,0.192,-,57.600,-
'6:15:04.992',0.088,-,0.192,-,56.800,-
'6:15:05.000',0.072,-,0.192,-,57.600,-
'6:15:05.008',0.064,-,0.192,-,59.200,-
'6:15:05.016',0.048,-,0.192,-,59.200,-
'6:15:05.024',0.032,-,0.192,-,59.200,-
'6:15:05.032',0.008,-,0.192,-,59.200,-
'6:15:05.040',0.008,-,0.192,-,59.200,-
'6:15:05.048',0.000,-,0.192,-,60.000,-
'6:15:05.056',-0.024,-,0.216,-,59.200,-
'6:15:05.064',-0.024,-,0.216,-,57.600,-
'6:15:05.072',-0.008,-,0.216,-,56.000,-
'6:15:05.080',0.000,-,0.192,-,54.400,-
'6:15:05.088',0.000,-,0.168,-,53.600,-
'6:15:05.096',-0.008,-,0.152,-,52.000,-
'6:15:05.104',-0.024,-,0.104,-,50.400,-
'6:15:05.112',-0.024,-,0.064,-,48.800,-
'6:15:05.120',-0.024,-,0.000,-,48.000,-
'6:15:05.128',-0.008,-,-0.040,-,48.000,-
'6:15:05.136',0.000,-,-0.104,-,47.200,-
'6:15:05.144',0.008,-,-0.168,-,45.600,-
'6:15:05.152',0.024,-,-0.232,-,44.800,-
'6:15:05.160',-0.032,-,-0.320,-,44.800,-
'6:15:05.168',-0.192,-,-0.384,-,44.800,-
'6:15:05.176',-0.392,-,-0.456,-,44.000,-
'6:15:05.184',-0.552,-,-0.520,-,44.000,-
'6:15:05.192',-0.656,-,-0.584,-,44.000,-
'6:15:05.200',-0.696,-,-0.648,-,43.200,-
'6:15:05.208',-0.704,-,-0.712,-,41.600,-
'6:15:05.216',-0.640,-,-0.776,-,40.000,-
'6:15:05.224',-0.560,-,-0.840,-,40.000,-
'6:15:05.232',-0.512,-,-0.912,-,41.600,-
'6:15:05.240',-0.432,-,-0.976,-,43.200,-
'6:15:05.248',-0.296,-,-1.040,-,44.000,-
'6:15:05.256',-0.152,-,-1.104,-,44.000,-
'6:15:05.264',0.000,-,-1.168,-,43.200,-
'6:15:05.272',0.112,-,-1.216,-,42.400,-
'6:15:05.280',0.192,-,-1.280,-,41.600,-
'6:15:05.288',0.232,-,-1.320,-,40.800,-
'6:15:05.296',0.232,-,-1.384,-,40.000,-
'6:15:05.304',0.232,-,-1.432,-,40.800,-
'6:15:05.312',0.232,-,-1.496,-,42.400,-
'6:15:05.320',0.232,-,-1.536,-,45.600,-
'6:15:05.328',0.232,-,-1.584,-,48.800,-
'6:15:05.336',0.272,-,-1.624,-,51.200,-
'6:15:05.344',0.296,-,-1.648,-,51.200,-
'6:15:05.352',0.312,-,-1.688,-,50.400,-
'6:15:05.360',0.328,-,-1.688,-,50.400,-
'6:15:05.368',0.328,-,-1.712,-,51.200,-
'6:15:05.376',0.328,-,-1.736,-,52.000,-
'6:15:05.384',0.328,-,-1.736,-,52.800,-
'6:15:05.392',0.328,-,-1.736,-,53.600,-
'6:15:05.400',0.296,-,-1.736,-,54.400,-
'6:15:05.408',0.288,-,-1.712,-,55.200,-
'6:15:05.416',0.288,-,-1.712,-,56.000,-
'6:15:05.424',0.272,-,-1.688,-,56.800,-
'6:15:05.432',0.232,-,-1.688,-,56.800,-
'6:15:05.440',0.192,-,-1.672,-,56.800,-
'6:15:05.448',0.152,-,-1.648,-,58.400,-
'6:15:05.456',0.128,-,-1.624,-,59.200,-
'6:15:05.464',0.104,-,-1.624,-,58.400,-
'6:15:05.472',0.088,-,-1.608,-,55.200,-
'6:15:05.480',0.064,-,-1.584,-,53.600,-
'6:15:05.488',0.032,-,-1.560,-,52.800,-
'6:15:05.496',0.024,-,-1.536,-,52.000,-
'6:15:05.504',0.024,-,-1.520,-,50.400,-
'6:15:05.512',0.008,-,-1.496,-,48.800,-
'6:15:05.520',0.008,-,-1.472,-,49.600,-
'6:15:05.528',0.008,-,-1.456,-,52.000,-
'6:15:05.536',0.008,-,-1.432,-,52.800,-
'6:15:05.544',0.000,-,-1.408,-,50.400,-
'6:15:05.552',-0.008,-,-1.384,-,48.000,-
'6:15:05.560',-0.008,-,-1.368,-,47.200,-
'6:15:05.568',0.000,-,-1.344,-,46.400,-
'6:15:05.576',0.000,-,-1.320,-,44.000,-
'6:15:05.584',-0.024,-,-1.320,-,41.600,-
'6:15:05.592',-0.048,-,-1.320,-,41.600,-
'6:15:05.600',-0.032,-,-1.304,-,41.600,-
'6:15:05.608',-0.024,-,-1.304,-,41.600,-
'6:15:05.616',-0.008,-,-1.304,-,41.600,-
'6:15:05.624',-0.008,-,-1.320,-,42.400,-
'6:15:05.632',-0.008,-,-1.320,-,42.400,-
'6:15:05.640',-0.008,-,-1.320,-,42.400,-
'6:15:05.648',-0.024,-,-1.344,-,42.400,-
'6:15:05.656',-0.024,-,-1.344,-,42.400,-
'6:15:05.664',-0.032,-,-1.368,-,44.000,-
'6:15:05.672',-0.024,-,-1.368,-,44.800,-
'6:15:05.680',-0.024,-,-1.368,-,44.800,-
'6:15:05.688',-0.024,-,-1.368,-,44.000,-
'6:15:05.696',-0.024,-,-1.368,-,44.000,-
'6:15:05.704',-0.008,-,-1.368,-,43.200,-
'6:15:05.712',-0.008,-,-1.368,-,43.200,-
'6:15:05.720',-0.008,-,-1.344,-,42.400,-
'6:15:05.728',-0.008,-,-1.344,-,41.600,-
'6:15:05.736',-0.024,-,-1.344,-,41.600,-
'6:15:05.744',-0.008,-,-1.320,-,42.400,-
'6:15:05.752',0.000,-,-1.304,-,43.200,-
'6:15:05.760',0.000,-,-1.304,-,44.000,-
'6:15:05.768',0.000,-,-1.280,-,43.200,-
'6:15:05.776',0.000,-,-1.256,-,41.600,-
'6:15:05.784',0.008,-,-1.232,-,40.000,-
'6:15:05.792',0.032,-,-1.216,-,39.200,-
'6:15:05.800',0.072,-,-1.192,-,40.000,-
'6:15:05.808',0.104,-,-1.168,-,40.800,-
'6:15:05.816',0.104,-,-1.128,-,40.800,-
'6:15:05.824',0.000,-,-1.104,-,40.800,-
'6:15:05.832',-0.192,-,-1.080,-,40.800,-
'6:15:05.840',-0.336,-,-1.040,-,40.000,-
'6:15:05.848',-0.416,-,-1.016,-,40.000,-
'6:15:05.856',-0.432,-,-0.976,-,40.000,-
'6:15:05.864',-0.312,-,-0.952,-,41.600,-
'6:15:05.872',-0.168,-,-0.912,-,43.200,-
'6:15:05.880',-0.048,-,-0.888,-,44.800,-
'6:15:05.888',0.024,-,-0.840,-,44.000,-
'6:15:05.896',0.064,-,-0.824,-,42.400,-
'6:15:05.904',0.088,-,-0.776,-,42.400,-
'6:15:05.912',0.104,-,-0.760,-,44.800,-
'6:15:05.920',0.104,-,-0.736,-,44.800,-
'6:15:05.928',0.104,-,-0.712,-,41.600,-
'6:15:05.936',0.112,-,-0.688,-,37.600,-
'6:15:05.944',0.112,-,-0.672,-,36.800,-
'6:15:05.952',0.112,-,-0.648,-,39.200,-
'6:15:05.960',0.128,-,-0.648,-,40.800,-
'6:15:05.968',0.144,-,-0.624,-,40.000,-
'6:15:05.976',0.144,-,-0.608,-,40.000,-
'6:15:05.984',0.152,-,-0.584,-,41.600,-
'6:15:05.992',0.168,-,-0.584,-,47.200,-
'6:15:06.000',0.168,-,-0.560,-,55.200,-
'6:15:06.008',0.168,-,-0.536,-,60.800,-
'6:15:06.016',0.168,-,-0.536,-,62.400,-
'6:15:06.024',0.184,-,-0.520,-,64.000,-
'6:15:06.032',0.184,-,-0.496,-,67.200,-
'6:15:06.040',0.184,-,-0.496,-,69.600,-
'6:15:06.048',0.184,-,-0.472,-,69.600,-
'6:15:06.056',0.184,-,-0.456,-,70.400,-
'6:15:06.064',0.168,-,-0.456,-,72.000,-
'6:15:06.072',0.184,-,-0.432,-,73.600,-
'6:15:06.080',0.184,-,-0.408,-,75.200,-
'6:15:06.088',0.168,-,-0.368,-,74.400,-
'6:15:06.096',0.152,-,-0.344,-,74.400,-
'6:15:06.104',0.128,-,-0.320,-,73.600,-
'6:15:06.112',0.112,-,-0.304,-,72.800,-
'6:15:06.120',0.088,-,-0.280,-,72.800,-
'6:15:06.128',0.072,-,-0.256,-,71.200,-
'6:15:06.136',0.072,-,-0.232,-,68.800,-
'6:15:06.144',0.072,-,-0.216,-,67.200,-
'6:15:06.152',0.088,-,-0.192,-,65.600,-
'6:15:06.160',0.088,-,-0.192,-,64.000,-
'6:15:06.168',0.088,-,-0.168,-,61.600,-
'6:15:06.176',0.072,-,-0.168,-,60.000,-
'6:15:06.184',0.064,-,-0.152,-,58.400,-
'6:15:06.192',0.064,-,-0.152,-,56.800,-
'6:15:06.200',0.064,-,-0.152,-,56.000,-
'6:15:06.208',0.064,-,-0.152,-,55.200,-
'6:15:06.216',0.048,-,-0.152,-,53.600,-
'6:15:06.224',0.048,-,-0.152,-,52.800,-
'6:15:06.232',0.032,-,-0.152,-,52.800,-
'6:15:06.240',0.032,-,-0.152,-,52.800,-
'6:15:06.248',0.032,-,-0.152,-,52.000,-
'6:15:06.256',0.048,-,-0.168,-,51.200,-
'6:15:06.264',0.032,-,-0.192,-,50.400,-
'6:15:06.272',0.032,-,-0.216,-,49.600,-
'6:15:06.280',0.048,-,-0.232,-,49.600,-
'6:15:06.288',0.048,-,-0.256,-,49.600,-
'6:15:06.296',0.048,-,-0.280,-,49.600,-
'6:15:06.304',0.048,-,-0.304,-,48.800,-
'6:15:06.312',0.048,-,-0.320,-,47.200,-
'6:15:06.320',0.048,-,-0.320,-,47.200,-
'6:15:06.328',0.064,-,-0.344,-,47.200,-
'6:15:06.336',0.104,-,-0.368,-,47.200,-
'6:15:06.344',0.112,-,-0.384,-,47.200,-
'6:15:06.352',0.128,-,-0.408,-,48.800,-
'6:15:06.360',0.072,-,-0.432,-,49.600,-
'6:15:06.368',-0.048,-,-0.456,-,48.800,-
'6:15:06.376',-0.208,-,-0.472,-,47.200,-
'6:15:06.384',-0.312,-,-0.496,-,46.400,-
'6:15:06.392',-0.352,-,-0.520,-,46.400,-
'6:15:06.400',-0.328,-,-0.520,-,46.400,-
'6:15:06.408',-0.216,-,-0.536,-,46.400,-
'6:15:06.416',-0.088,-,-0.560,-,46.400,-
'6:15:06.424',0.000,-,-0.560,-,47.200,-
'6:15:06.432',0.032,-,-0.584,-,47.200,-
'6:15:06.440',0.048,-,-0.608,-,47.200,-
'6:15:06.448',0.064,-,-0.624,-,47.200,-
'6:15:06.456',0.072,-,-0.624,-,47.200,-
'6:15:06.464',0.072,-,-0.648,-,46.400,-
'6:15:06.472',0.072,-,-0.672,-,44.800,-
'6:15:06.480',0.072,-,-0.712,-,44.000,-
'6:15:06.488',0.072,-,-0.736,-,44.000,-
'6:15:06.496',0.088,-,-0.760,-,44.800,-
'6:15:06.504',0.104,-,-0.776,-,44.000,-
'6:15:06.512',0.104,-,-0.800,-,43.200,-
'6:15:06.520',0.104,-,-0.824,-,40.800,-
'6:15:06.528',0.104,-,-0.840,-,38.400,-
'6:15:06.536',0.104,-,-0.864,-,41.600,-
'6:15:06.544',0.104,-,-0.888,-,52.000,-
'6:15:06.552',0.112,-,-0.888,-,64.000,-
'6:15:06.560',0.128,-,-0.912,-,68.800,-
'6:15:06.568',0.128,-,-0.928,-,67.200,-
'6:15:06.576',0.128,-,-0.928,-,66.400,-
'6:15:06.584',0.112,-,-0.928,-,68.000,-
'6:15:06.592',0.112,-,-0.928,-,68.000,-
'6:15:06.600',0.112,-,-0.928,-,65.600,-
'6:15:06.608',0.104,-,-0.912,-,64.000,-
'6:15:06.616',0.088,-,-0.888,-,64.800,-
'6:15:06.624',0.072,-,-0.888,-,66.400,-
'6:15:06.632',0.064,-,-0.864,-,67.200,-
'6:15:06.640',0.032,-,-0.840,-,68.000,-
'6:15:06.648',0.024,-,-0.824,-,68.800,-
'6:15:06.656',0.008,-,-0.800,-,68.800,-
'6:15:06.664',0.000,-,-0.800,-,68.000,-
'6:15:06.672',0.000,-,-0.776,-,66.400,-
'6:15:06.680',0.000,-,-0.776,-,64.800,-
'6:15:06.688',0.008,-,-0.776,-,61.600,-
'6:15:06.696',0.008,-,-0.760,-,58.400,-
'6:15:06.704',0.008,-,-0.760,-,56.000,-
'6:15:06.712',0.008,-,-0.760,-,54.400,-
'6:15:06.720',0.008,-,-0.760,-,52.800,-
'6:15:06.728',0.032,-,-0.776,-,52.800,-
'6:15:06.736',0.048,-,-0.776,-,52.800,-
'6:15:06.744',-0.024,-,-0.776,-,52.000,-
'6:15:06.752',-0.184,-,-0.800,-,52.000,-
'6:15:06.760',-0.352,-,-0.800,-,51.200,-
'6:15:06.768',-0.512,-,-0.824,-,50.400,-
'6:15:06.776',-0.624,-,-0.840,-,49.600,-
'6:15:06.784',-0.696,-,-0.864,-,48.800,-
'6:15:06.792',-0.704,-,-0.888,-,48.000,-
'6:15:06.800',-0.640,-,-0.912,-,47.200,-
'6:15:06.808',-0.560,-,-0.928,-,47.200,-
'6:15:06.816',-0.512,-,-0.976,-,47.200,-
'6:15:06.824',-0.432,-,-1.000,-,47.200,-
'6:15:06.832',-0.296,-,-1.016,-,46.400,-
'6:15:06.840',-0.128,-,-1.040,-,47.200,-
'6:15:06.848',0.024,-,-1.064,-,47.200,-
'6:15:06.856',0.144,-,-1.080,-,48.000,-
'6:15:06.864',0.208,-,-1.104,-,48.000,-
'6:15:06.872',0.232,-,-1.128,-,48.000,-
'6:15:06.880',0.248,-,-1.128,-,47.200,-
'6:15:06.888',0.256,-,-1.152,-,47.200,-
'6:15:06.896',0.248,-,-1.168,-,46.400,-
'6:15:06.904',0.248,-,-1.192,-,44.800,-
'6:15:06.912',0.256,-,-1.216,-,43.200,-
'6:15:06.920',0.256,-,-1.256,-,41.600,-
'6:15:06.928',0.256,-,-1.280,-,43.200,-
'6:15:06.936',0.288,-,-1.304,-,48.800,-
'6:15:06.944',0.296,-,-1.320,-,56.000,-
'6:15:06.952',0.312,-,-1.368,-,60.000,-
'6:15:06.960',0.328,-,-1.384,-,63.200,-
'6:15:06.968',0.328,-,-1.408,-,66.400,-
'6:15:06.976',0.312,-,-1.432,-,68.000,-
'6:15:06.984',0.296,-,-1.432,-,67.200,-
'6:15:06.992',0.272,-,-1.456,-,64.800,-
'6:15:07.000',0.256,-,-1.472,-,64.800,-
'6:15:07.008',0.232,-,-1.496,-,66.400,-
'6:15:07.016',0.208,-,-1.520,-,68.800,-
'6:15:07.024',0.184,-,-1.536,-,71.200,-
'6:15:07.032',0.144,-,-1.560,-,71.200,-
'6:15:07.040',0.112,-,-1.584,-,68.000,-
'6:15:07.048',0.088,-,-1.608,-,63.200,-
'6:15:07.056',0.064,-,-1.624,-,60.800,-
'6:15:07.064',0.032,-,-1.624,-,59.200,-
'6:15:07.072',0.024,-,-1.648,-,57.600,-
