'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'15:19:49.120',0.088,-0.331,-,-,-,-,52.000
'15:19:49.128',0.104,-0.331,-,-,-,-,52.000
'15:19:49.136',0.088,-0.298,-,-,-,-,52.000
'15:19:49.144',0.120,-0.240,-,-,-,-,52.000
'15:19:49.152',0.080,-0.182,-,-,-,-,51.200
'15:19:49.160',0.048,-0.124,-,-,-,-,51.200
'15:19:49.168',0.040,0.017,-,-,-,-,51.200
'15:19:49.176',0.048,0.091,-,-,-,-,51.200
'15:19:49.184',0.008,0.116,-,-,-,-,51.200
'15:19:49.192',-0.008,0.140,-,-,-,-,51.200
'15:19:49.200',-0.008,0.157,-,-,-,-,51.200
'15:19:49.208',0.000,0.149,-,-,-,-,52.000
'15:19:49.216',-0.008,0.165,-,-,-,-,53.600
'15:19:49.224',0.000,0.182,-,-,-,-,57.600
'15:19:49.232',-0.008,0.198,-,-,-,-,64.000
'15:19:49.240',-0.008,0.207,-,-,-,-,72.000
'15:19:49.248',-0.016,0.215,-,-,-,-,80.000
'15:19:49.256',-0.016,0.231,-,-,-,-,84.000
'15:19:49.264',-0.024,0.240,-,-,-,-,85.600
'15:19:49.272',-0.032,0.248,-,-,-,-,85.600
'15:19:49.280',-0.048,0.256,-,-,-,-,84.800
'15:19:49.288',-0.040,0.256,-,-,-,-,84.000
'15:19:49.296',-0.056,0.248,-,-,-,-,82.400
'15:19:49.304',-0.064,0.240,-,-,-,-,80.800
'15:19:49.312',-0.072,0.231,-,-,-,-,78.400
'15:19:49.320',-0.072,0.215,-,-,-,-,76.800
'15:19:49.328',-0.072,0.207,-,-,-,-,75.200
'15:19:49.336',-0.072,0.165,-,-,-,-,72.800
'15:19:49.344',-0.072,0.140,-,-,-,-,70.400
'15:19:49.352',-0.064,0.116,-,-,-,-,68.000
'15:19:49.360',-0.048,0.099,-,-,-,-,66.400
'15:19:49.368',-0.056,0.058,-,-,-,-,64.000
'15:19:49.376',-0.040,0.033,-,-,-,-,63.200
'15:19:49.384',-0.032,0.017,-,-,-,-,63.200
'15:19:49.392',-0.040,0.000,-,-,-,-,64.000
'15:19:49.400',-0.016,-0.017,-,-,-,-,64.800
'15:19:49.408',-0.008,-0.017,-,-,-,-,65.600
'15:19:49.416',-0.008,-0.033,-,-,-,-,64.800
'15:19:49.424',0.000,-0.033,-,-,-,-,64.000
'15:19:49.432',-0.008,-0.058,-,-,-,-,62.400
'15:19:49.440',0.000,-0.050,-,-,-,-,62.400
'15:19:49.448',-0.008,-0.058,-,-,-,-,61.600
'15:19:49.456',-0.016,-0.058,-,-,-,-,60.800
'15:19:49.464',-0.008,-0.050,-,-,-,-,60.800
'15:19:49.472',0.000,-0.058,-,-,-,-,60.000
'15:19:49.480',-0.008,-0.050,-,-,-,-,60.000
'15:19:49.488',-0.008,-0.058,-,-,-,-,59.200
'15:19:49.496',-0.016,-0.058,-,-,-,-,59.200
'15:19:49.504',0.000,-0.058,-,-,-,-,59.200
'15:19:49.512',-0.008,-0.050,-,-,-,-,58.400
'15:19:49.520',0.000,-0.041,-,-,-,-,58.400
'15:19:49.528',-0.008,-0.041,-,-,-,-,58.400
'15:19:49.536',0.000,-0.033,-,-,-,-,58.400
'15:19:49.544',0.000,-0.041,-,-,-,-,57.600
'15:19:49.552',-0.008,-0.033,-,-,-,-,57.600
'15:19:49.560',0.000,-0.025,-,-,-,-,56.800
'15:19:49.568',0.000,-0.017,-,-,-,-,56.800
'15:19:49.576',0.000,-0.025,-,-,-,-,56.800
'15:19:49.584',0.000,-0.017,-,-,-,-,56.000
'15:19:49.592',0.000,-0.017,-,-,-,-,56.000
'15:19:49.600',-0.008,-0.017,-,-,-,-,56.000
'15:19:49.608',0.000,-0.017,-,-,-,-,56.000
'15:19:49.616',-0.016,-0.008,-,-,-,-,55.200
'15:19:49.624',0.000,-0.017,-,-,-,-,55.200
'15:19:49.632',0.016,-0.091,-,-,-,-,55.200
'15:19:49.640',0.040,-0.182,-,-,-,-,55.200
'15:19:49.648',0.048,-0.256,-,-,-,-,54.400
'15:19:49.656',0.040,-0.314,-,-,-,-,54.400
'15:19:49.664',0.048,-0.322,-,-,-,-,54.400
'15:19:49.672',0.064,-0.306,-,-,-,-,54.400
'15:19:49.680',0.088,-0.298,-,-,-,-,53.600
'15:19:49.688',0.104,-0.273,-,-,-,-,53.600
'15:19:49.696',0.120,-0.215,-,-,-,-,53.600
'15:19:49.704',0.128,-0.165,-,-,-,-,52.800
'15:19:49.712',0.088,-0.124,-,-,-,-,52.800
'15:19:49.720',0.080,0.000,-,-,-,-,52.800
'15:19:49.728',0.040,0.099,-,-,-,-,52.800
'15:19:49.736',0.000,0.132,-,-,-,-,52.800
'15:19:49.744',-0.008,0.157,-,-,-,-,52.800
'15:19:49.752',-0.024,0.165,-,-,-,-,52.000
'15:19:49.760',-0.016,0.157,-,-,-,-,52.000
'15:19:49.768',-0.032,0.149,-,-,-,-,52.800
'15:19:49.776',-0.024,0.157,-,-,-,-,52.800
'15:19:49.784',-0.032,0.165,-,-,-,-,54.400
'15:19:49.792',-0.032,0.165,-,-,-,-,57.600
'15:19:49.800',-0.040,0.182,-,-,-,-,62.400
'15:19:49.808',-0.040,0.207,-,-,-,-,68.800
'15:19:49.816',-0.056,0.215,-,-,-,-,75.200
'15:19:49.824',-0.048,0.231,-,-,-,-,79.200
'15:19:49.832',-0.064,0.231,-,-,-,-,80.800
'15:19:49.840',-0.056,0.240,-,-,-,-,80.800
'15:19:49.848',-0.088,0.231,-,-,-,-,80.000
'15:19:49.856',-0.072,0.240,-,-,-,-,79.200
'15:19:49.864',-0.088,0.231,-,-,-,-,78.400
'15:19:49.872',-0.088,0.215,-,-,-,-,76.000
'15:19:49.880',-0.096,0.198,-,-,-,-,74.400
'15:19:49.888',-0.088,0.165,-,-,-,-,72.000
'15:19:49.896',-0.072,0.149,-,-,-,-,70.400
'15:19:49.904',-0.088,0.116,-,-,-,-,68.000
'15:19:49.912',-0.072,0.074,-,-,-,-,65.600
'15:19:49.920',-0.048,0.050,-,-,-,-,63.200
'15:19:49.928',-0.040,0.017,-,-,-,-,61.600
'15:19:49.936',-0.024,0.008,-,-,-,-,60.800
'15:19:49.944',-0.016,0.000,-,-,-,-,60.800
'15:19:49.952',-0.008,-0.017,-,-,-,-,61.600
'15:19:49.960',-0.008,-0.025,-,-,-,-,62.400
'15:19:49.968',-0.008,-0.041,-,-,-,-,63.200
'15:19:49.976',0.000,-0.050,-,-,-,-,62.400
'15:19:49.984',-0.008,-0.058,-,-,-,-,61.600
'15:19:49.992',0.000,-0.050,-,-,-,-,60.800
'15:19:50.000',-0.008,-0.058,-,-,-,-,60.000
'15:19:50.008',0.000,-0.058,-,-,-,-,59.200
'15:19:50.016',-0.008,-0.058,-,-,-,-,59.200
'15:19:50.024',0.000,-0.058,-,-,-,-,58.400
'15:19:50.032',-0.008,-0.058,-,-,-,-,58.400
'15:19:50.040',0.000,-0.058,-,-,-,-,57.600
'15:19:50.048',0.000,-0.058,-,-,-,-,57.600
'15:19:50.056',0.000,-0.050,-,-,-,-,57.600
'15:19:50.064',0.000,-0.041,-,-,-,-,57.600
'15:19:50.072',0.008,-0.050,-,-,-,-,56.800
'15:19:50.080',0.000,-0.041,-,-,-,-,56.800
'15:19:50.088',0.000,-0.050,-,-,-,-,56.800
'15:19:50.096',0.000,-0.033,-,-,-,-,56.800
'15:19:50.104',0.008,-0.041,-,-,-,-,56.000
'15:19:50.112',0.000,-0.025,-,-,-,-,56.000
'15:19:50.120',0.000,-0.025,-,-,-,-,56.000
'15:19:50.128',0.008,-0.017,-,-,-,-,56.000
'15:19:50.136',0.000,0.000,-,-,-,-,55.200
'15:19:50.144',0.008,0.000,-,-,-,-,55.200
'15:19:50.152',0.016,0.008,-,-,-,-,55.200
'15:19:50.160',0.040,-0.017,-,-,-,-,54.400
'15:19:50.168',0.064,-0.066,-,-,-,-,54.400
'15:19:50.176',0.080,-0.140,-,-,-,-,54.400
'15:19:50.184',0.064,-0.231,-,-,-,-,54.400
'15:19:50.192',0.080,-0.256,-,-,-,-,53.600
'15:19:50.200',0.088,-0.248,-,-,-,-,53.600
'15:19:50.208',0.120,-0.256,-,-,-,-,53.600
'15:19:50.216',0.128,-0.231,-,-,-,-,53.600
'15:19:50.224',0.120,-0.190,-,-,-,-,52.800
'15:19:50.232',0.088,-0.157,-,-,-,-,52.800
'15:19:50.240',0.088,-0.091,-,-,-,-,52.800
'15:19:50.248',0.064,0.000,-,-,-,-,52.800
'15:19:50.256',0.040,0.066,-,-,-,-,52.000
'15:19:50.264',-0.008,0.116,-,-,-,-,52.000
'15:19:50.272',-0.024,0.132,-,-,-,-,52.000
'15:19:50.280',-0.040,0.116,-,-,-,-,52.000
'15:19:50.288',-0.032,0.116,-,-,-,-,52.000
'15:19:50.296',-0.040,0.099,-,-,-,-,52.800
'15:19:50.304',-0.040,0.116,-,-,-,-,53.600
'15:19:50.312',-0.048,0.099,-,-,-,-,55.200
'15:19:50.320',-0.040,0.116,-,-,-,-,59.200
'15:19:50.328',-0.056,0.116,-,-,-,-,64.800
'15:19:50.336',-0.064,0.132,-,-,-,-,72.000
'15:19:50.344',-0.056,0.132,-,-,-,-,77.600
'15:19:50.352',-0.072,0.140,-,-,-,-,80.800
'15:19:50.360',-0.072,0.149,-,-,-,-,80.800
'15:19:50.368',-0.088,0.157,-,-,-,-,80.800
'15:19:50.376',-0.088,0.149,-,-,-,-,80.000
'15:19:50.384',-0.096,0.157,-,-,-,-,79.200
'15:19:50.392',-0.104,0.149,-,-,-,-,77.600
'15:19:50.400',-0.096,0.140,-,-,-,-,75.200
'15:19:50.408',-0.088,0.124,-,-,-,-,73.600
'15:19:50.416',-0.096,0.116,-,-,-,-,71.200
'15:19:50.424',-0.072,0.091,-,-,-,-,69.600
'15:19:50.432',-0.088,0.058,-,-,-,-,67.200
'15:19:50.440',-0.056,0.041,-,-,-,-,64.800
'15:19:50.448',-0.048,0.017,-,-,-,-,62.400
'15:19:50.456',-0.032,0.000,-,-,-,-,60.800
'15:19:50.464',-0.032,-0.017,-,-,-,-,60.800
'15:19:50.472',-0.008,-0.025,-,-,-,-,61.600
'15:19:50.480',0.000,-0.033,-,-,-,-,62.400
'15:19:50.488',0.000,-0.050,-,-,-,-,63.200
'15:19:50.496',0.000,-0.050,-,-,-,-,63.200
'15:19:50.504',0.000,-0.058,-,-,-,-,62.400
'15:19:50.512',0.008,-0.058,-,-,-,-,61.600
'15:19:50.520',0.000,-0.058,-,-,-,-,60.800
'15:19:50.528',0.000,-0.066,-,-,-,-,60.000
'15:19:50.536',0.000,-0.058,-,-,-,-,60.000
'15:19:50.544',0.000,-0.066,-,-,-,-,59.200
'15:19:50.552',0.000,-0.058,-,-,-,-,58.400
'15:19:50.560',0.000,-0.066,-,-,-,-,58.400
'15:19:50.568',0.000,-0.058,-,-,-,-,57.600
'15:19:50.576',0.000,-0.058,-,-,-,-,57.600
'15:19:50.584',0.000,-0.058,-,-,-,-,57.600
'15:19:50.592',0.008,-0.050,-,-,-,-,56.800
'15:19:50.600',0.000,-0.058,-,-,-,-,56.800
'15:19:50.608',0.008,-0.050,-,-,-,-,56.800
'15:19:50.616',0.000,-0.041,-,-,-,-,56.800
'15:19:50.624',0.008,-0.050,-,-,-,-,56.800
'15:19:50.632',0.000,-0.041,-,-,-,-,56.800
'15:19:50.640',0.008,-0.033,-,-,-,-,56.000
'15:19:50.648',0.000,-0.041,-,-,-,-,56.000
'15:19:50.656',0.008,-0.033,-,-,-,-,56.000
'15:19:50.664',0.008,-0.017,-,-,-,-,55.200
'15:19:50.672',0.008,-0.008,-,-,-,-,55.200
'15:19:50.680',0.016,0.000,-,-,-,-,55.200
'15:19:50.688',0.040,0.008,-,-,-,-,54.400
'15:19:50.696',0.056,-0.017,-,-,-,-,54.400
'15:19:50.704',0.088,-0.058,-,-,-,-,54.400
'15:19:50.712',0.080,-0.140,-,-,-,-,54.400
'15:19:50.720',0.088,-0.231,-,-,-,-,53.600
'15:19:50.728',0.088,-0.248,-,-,-,-,53.600
'15:19:50.736',0.104,-0.240,-,-,-,-,53.600
'15:19:50.744',0.120,-0.240,-,-,-,-,53.600
'15:19:50.752',0.136,-0.223,-,-,-,-,52.800
'15:19:50.760',0.120,-0.190,-,-,-,-,52.800
'15:19:50.768',0.088,-0.157,-,-,-,-,52.800
'15:19:50.776',0.088,-0.066,-,-,-,-,52.000
'15:19:50.784',0.064,0.008,-,-,-,-,52.000
'15:19:50.792',0.032,0.066,-,-,-,-,52.000
'15:19:50.800',0.000,0.116,-,-,-,-,52.000
'15:19:50.808',-0.024,0.132,-,-,-,-,52.000
'15:19:50.816',-0.032,0.116,-,-,-,-,52.000
'15:19:50.824',-0.032,0.099,-,-,-,-,52.000
'15:19:50.832',-0.040,0.099,-,-,-,-,52.800
'15:19:50.840',-0.040,0.099,-,-,-,-,53.600
'15:19:50.848',-0.056,0.099,-,-,-,-,56.000
'15:19:50.856',-0.048,0.099,-,-,-,-,60.800
'15:19:50.864',-0.056,0.116,-,-,-,-,68.000
'15:19:50.872',-0.056,0.116,-,-,-,-,75.200
'15:19:50.880',-0.072,0.132,-,-,-,-,80.000
'15:19:50.888',-0.064,0.132,-,-,-,-,82.400
'15:19:50.896',-0.088,0.149,-,-,-,-,82.400
'15:19:50.904',-0.072,0.140,-,-,-,-,81.600
'15:19:50.912',-0.088,0.149,-,-,-,-,80.800
'15:19:50.920',-0.096,0.140,-,-,-,-,80.000
'15:19:50.928',-0.088,0.132,-,-,-,-,78.400
'15:19:50.936',-0.096,0.132,-,-,-,-,76.000
'15:19:50.944',-0.096,0.116,-,-,-,-,73.600
'15:19:50.952',-0.088,0.091,-,-,-,-,72.000
'15:19:50.960',-0.072,0.074,-,-,-,-,69.600
'15:19:50.968',-0.064,0.050,-,-,-,-,67.200
'15:19:50.976',-0.056,0.033,-,-,-,-,64.800
'15:19:50.984',-0.040,0.017,-,-,-,-,63.200
'15:19:50.992',-0.032,0.000,-,-,-,-,61.600
'15:19:51.000',-0.024,-0.017,-,-,-,-,61.600
'15:19:51.008',-0.008,-0.033,-,-,-,-,62.400
'15:19:51.016',0.000,-0.025,-,-,-,-,63.200
'15:19:51.024',0.000,-0.050,-,-,-,-,64.000
'15:19:51.032',0.000,-0.066,-,-,-,-,64.000
'15:19:51.040',0.000,-0.058,-,-,-,-,62.400
'15:19:51.048',0.000,-0.066,-,-,-,-,61.600
'15:19:51.056',0.000,-0.074,-,-,-,-,60.800
'15:19:51.064',-0.008,-0.066,-,-,-,-,60.000
'15:19:51.072',0.000,-0.074,-,-,-,-,60.000
'15:19:51.080',-0.008,-0.066,-,-,-,-,59.200
'15:19:51.088',0.000,-0.074,-,-,-,-,58.400
'15:19:51.096',-0.008,-0.066,-,-,-,-,58.400
'15:19:51.104',0.000,-0.058,-,-,-,-,58.400
'15:19:51.112',0.000,-0.058,-,-,-,-,58.400
'15:19:51.120',0.008,-0.058,-,-,-,-,57.600
'15:19:51.128',0.000,-0.058,-,-,-,-,57.600
'15:19:51.136',0.000,-0.058,-,-,-,-,57.600
'15:19:51.144',0.016,-0.050,-,-,-,-,57.600
'15:19:51.152',0.000,-0.058,-,-,-,-,57.600
'15:19:51.160',0.008,-0.041,-,-,-,-,56.800
'15:19:51.168',0.000,-0.050,-,-,-,-,56.800
'15:19:51.176',0.016,-0.041,-,-,-,-,56.800
'15:19:51.184',0.000,-0.041,-,-,-,-,56.000
'15:19:51.192',0.008,-0.041,-,-,-,-,56.000
'15:19:51.200',0.000,-0.025,-,-,-,-,56.000
'15:19:51.208',0.016,-0.017,-,-,-,-,55.200
'15:19:51.216',0.008,0.000,-,-,-,-,55.200
'15:19:51.224',0.048,0.008,-,-,-,-,55.200
'15:19:51.232',0.064,0.017,-,-,-,-,54.400
'15:19:51.240',0.088,0.041,-,-,-,-,54.400
'15:19:51.248',0.088,0.058,-,-,-,-,54.400
'15:19:51.256',0.104,0.050,-,-,-,-,54.400
'15:19:51.264',0.120,0.041,-,-,-,-,54.400
'15:19:51.272',0.152,0.091,-,-,-,-,54.400
'15:19:51.280',0.176,0.116,-,-,-,-,53.600
'15:19:51.288',0.208,0.165,-,-,-,-,53.600
'15:19:51.296',0.200,0.231,-,-,-,-,53.600
'15:19:51.304',0.168,0.240,-,-,-,-,52.800
'15:19:51.312',0.160,0.281,-,-,-,-,52.800
'15:19:51.320',0.120,0.289,-,-,-,-,52.800
'15:19:51.328',0.088,0.165,-,-,-,-,52.800
'15:19:51.336',0.048,0.124,-,-,-,-,52.800
'15:19:51.344',0.000,0.058,-,-,-,-,52.000
'15:19:51.352',-0.016,0.025,-,-,-,-,52.000
'15:19:51.360',-0.040,0.000,-,-,-,-,52.000
'15:19:51.368',-0.048,-0.017,-,-,-,-,52.000
'15:19:51.376',-0.064,-0.041,-,-,-,-,52.800
'15:19:51.384',-0.072,-0.050,-,-,-,-,54.400
'15:19:51.392',-0.072,-0.058,-,-,-,-,57.600
'15:19:51.400',-0.072,-0.058,-,-,-,-,63.200
'15:19:51.408',-0.088,-0.050,-,-,-,-,70.400
'15:19:51.416',-0.088,-0.058,-,-,-,-,76.800
'15:19:51.424',-0.096,-0.066,-,-,-,-,80.800
'15:19:51.432',-0.104,-0.091,-,-,-,-,82.400
'15:19:51.440',-0.104,-0.091,-,-,-,-,82.400
'15:19:51.448',-0.128,-0.107,-,-,-,-,81.600
'15:19:51.456',-0.128,-0.116,-,-,-,-,80.800
'15:19:51.464',-0.136,-0.132,-,-,-,-,79.200
'15:19:51.472',-0.128,-0.124,-,-,-,-,76.800
'15:19:51.480',-0.136,-0.149,-,-,-,-,74.400
'15:19:51.488',-0.128,-0.140,-,-,-,-,72.000
'15:19:51.496',-0.112,-0.149,-,-,-,-,70.400
'15:19:51.504',-0.088,-0.140,-,-,-,-,68.000
'15:19:51.512',-0.088,-0.149,-,-,-,-,65.600
'15:19:51.520',-0.064,-0.140,-,-,-,-,63.200
'15:19:51.528',-0.056,-0.140,-,-,-,-,62.400
'15:19:51.536',-0.040,-0.140,-,-,-,-,61.600
'15:19:51.544',-0.024,-0.132,-,-,-,-,62.400
'15:19:51.552',-0.008,-0.116,-,-,-,-,63.200
'15:19:51.560',0.000,-0.116,-,-,-,-,64.000
'15:19:51.568',-0.008,-0.107,-,-,-,-,64.800
'15:19:51.576',0.000,-0.099,-,-,-,-,64.000
'15:19:51.584',0.000,-0.099,-,-,-,-,62.400
'15:19:51.592',0.000,-0.091,-,-,-,-,61.600
'15:19:51.600',0.000,-0.074,-,-,-,-,60.800
'15:19:51.608',0.000,-0.066,-,-,-,-,60.000
'15:19:51.616',0.000,-0.058,-,-,-,-,60.000
'15:19:51.624',0.000,-0.058,-,-,-,-,59.200
'15:19:51.632',0.000,-0.058,-,-,-,-,58.400
'15:19:51.640',0.000,-0.050,-,-,-,-,58.400
'15:19:51.648',0.000,-0.041,-,-,-,-,57.600
'15:19:51.656',0.008,-0.033,-,-,-,-,57.600
'15:19:51.664',0.000,-0.025,-,-,-,-,57.600
'15:19:51.672',0.008,-0.017,-,-,-,-,57.600
'15:19:51.680',0.008,-0.017,-,-,-,-,57.600
'15:19:51.688',0.016,-0.017,-,-,-,-,57.600
'15:19:51.696',0.008,-0.008,-,-,-,-,57.600
'15:19:51.704',0.016,-0.008,-,-,-,-,57.600
'15:19:51.712',0.008,0.000,-,-,-,-,56.800
'15:19:51.720',0.024,0.000,-,-,-,-,56.800
'15:19:51.728',0.016,0.000,-,-,-,-,56.000
'15:19:51.736',0.008,-0.008,-,-,-,-,56.000
'15:19:51.744',0.016,0.017,-,-,-,-,56.000
'15:19:51.752',0.032,0.025,-,-,-,-,56.000
'15:19:51.760',0.048,0.041,-,-,-,-,55.200
'15:19:51.768',0.064,0.041,-,-,-,-,55.200
'15:19:51.776',0.088,0.066,-,-,-,-,55.200
'15:19:51.784',0.104,0.099,-,-,-,-,55.200
'15:19:51.792',0.104,0.091,-,-,-,-,55.200
'15:19:51.800',0.120,0.074,-,-,-,-,54.400
'15:19:51.808',0.144,0.116,-,-,-,-,54.400
'15:19:51.816',0.168,0.140,-,-,-,-,54.400
'15:19:51.824',0.200,0.190,-,-,-,-,54.400
'15:19:51.832',0.208,0.256,-,-,-,-,53.600
'15:19:51.840',0.176,0.281,-,-,-,-,53.600
'15:19:51.848',0.168,0.314,-,-,-,-,53.600
'15:19:51.856',0.136,0.322,-,-,-,-,53.600
'15:19:51.864',0.088,0.248,-,-,-,-,52.800
'15:19:51.872',0.064,0.215,-,-,-,-,52.800
'15:19:51.880',0.016,0.149,-,-,-,-,52.800
'15:19:51.888',0.000,0.074,-,-,-,-,52.800
'15:19:51.896',-0.008,0.025,-,-,-,-,52.800
'15:19:51.904',-0.016,0.000,-,-,-,-,52.800
'15:19:51.912',-0.040,-0.033,-,-,-,-,52.800
'15:19:51.920',-0.048,-0.041,-,-,-,-,53.600
'15:19:51.928',-0.064,-0.050,-,-,-,-,56.000
'15:19:51.936',-0.056,-0.058,-,-,-,-,60.800
'15:19:51.944',-0.072,-0.058,-,-,-,-,67.200
'15:19:51.952',-0.072,-0.058,-,-,-,-,74.400
'15:19:51.960',-0.088,-0.066,-,-,-,-,80.000
'15:19:51.968',-0.088,-0.074,-,-,-,-,82.400
'15:19:51.976',-0.096,-0.066,-,-,-,-,83.200
'15:19:51.984',-0.104,-0.099,-,-,-,-,82.400
'15:19:51.992',-0.112,-0.107,-,-,-,-,81.600
'15:19:52.000',-0.128,-0.116,-,-,-,-,80.000
'15:19:52.008',-0.112,-0.124,-,-,-,-,78.400
'15:19:52.016',-0.128,-0.140,-,-,-,-,76.000
'15:19:52.024',-0.104,-0.140,-,-,-,-,73.600
'15:19:52.032',-0.096,-0.140,-,-,-,-,71.200
'15:19:52.040',-0.088,-0.140,-,-,-,-,68.800
'15:19:52.048',-0.088,-0.149,-,-,-,-,66.400
'15:19:52.056',-0.064,-0.157,-,-,-,-,64.000
'15:19:52.064',-0.056,-0.140,-,-,-,-,62.400
'15:19:52.072',-0.032,-0.149,-,-,-,-,61.600
'15:19:52.080',-0.024,-0.140,-,-,-,-,61.600
'15:19:52.088',-0.016,-0.140,-,-,-,-,63.200
'15:19:52.096',-0.008,-0.132,-,-,-,-,64.000
'15:19:52.104',-0.016,-0.124,-,-,-,-,64.800
'15:19:52.112',0.000,-0.116,-,-,-,-,64.800
'15:19:52.120',0.000,-0.099,-,-,-,-,63.200
'15:19:52.128',0.000,-0.099,-,-,-,-,62.400
'15:19:52.136',-0.008,-0.099,-,-,-,-,61.600
'15:19:52.144',0.000,-0.074,-,-,-,-,60.800
'15:19:52.152',-0.008,-0.091,-,-,-,-,60.000
'15:19:52.160',0.000,-0.066,-,-,-,-,60.000
'15:19:52.168',-0.008,-0.058,-,-,-,-,59.200
'15:19:52.176',0.000,-0.058,-,-,-,-,59.200
'15:19:52.184',0.000,-0.050,-,-,-,-,58.400
'15:19:52.192',0.000,-0.041,-,-,-,-,58.400
'15:19:52.200',0.000,-0.033,-,-,-,-,58.400
'15:19:52.208',0.000,-0.025,-,-,-,-,58.400
'15:19:52.216',0.000,-0.025,-,-,-,-,58.400
'15:19:52.224',0.000,-0.017,-,-,-,-,58.400
'15:19:52.232',0.000,-0.017,-,-,-,-,57.600
'15:19:52.240',0.008,-0.017,-,-,-,-,57.600
'15:19:52.248',0.000,-0.017,-,-,-,-,56.800
'15:19:52.256',0.008,-0.008,-,-,-,-,56.800
'15:19:52.264',0.000,-0.017,-,-,-,-,56.800
'15:19:52.272',0.016,0.000,-,-,-,-,56.800
'15:19:52.280',0.000,0.000,-,-,-,-,56.000
'15:19:52.288',0.024,0.017,-,-,-,-,56.000
'15:19:52.296',0.032,0.033,-,-,-,-,56.000
'15:19:52.304',0.056,0.033,-,-,-,-,56.000
'15:19:52.312',0.080,0.050,-,-,-,-,55.200
'15:19:52.320',0.104,0.074,-,-,-,-,55.200
'15:19:52.328',0.104,0.066,-,-,-,-,55.200
'15:19:52.336',0.120,0.058,-,-,-,-,55.200
'15:19:52.344',0.128,0.099,-,-,-,-,55.200
'15:19:52.352',0.152,0.132,-,-,-,-,55.200
'15:19:52.360',0.184,0.182,-,-,-,-,54.400
'15:19:52.368',0.200,0.248,-,-,-,-,54.400
'15:19:52.376',0.160,0.281,-,-,-,-,53.600
'15:19:52.384',0.152,0.298,-,-,-,-,53.600
'15:19:52.392',0.160,0.322,-,-,-,-,53.600
'15:19:52.400',0.088,0.248,-,-,-,-,53.600
'15:19:52.408',0.056,0.215,-,-,-,-,53.600
'15:19:52.416',0.016,0.149,-,-,-,-,52.800
'15:19:52.424',0.000,0.066,-,-,-,-,52.800
'15:19:52.432',-0.008,0.017,-,-,-,-,52.800
'15:19:52.440',0.000,-0.008,-,-,-,-,52.800
'15:19:52.448',-0.040,-0.033,-,-,-,-,53.600
'15:19:52.456',-0.048,-0.050,-,-,-,-,54.400
'15:19:52.464',-0.056,-0.058,-,-,-,-,56.800
'15:19:52.472',-0.064,-0.058,-,-,-,-,60.800
'15:19:52.480',-0.072,-0.058,-,-,-,-,67.200
'15:19:52.488',-0.064,-0.058,-,-,-,-,74.400
'15:19:52.496',-0.072,-0.058,-,-,-,-,80.000
'15:19:52.504',-0.088,-0.074,-,-,-,-,83.200
'15:19:52.512',-0.096,-0.066,-,-,-,-,83.200
'15:19:52.520',-0.088,-0.099,-,-,-,-,83.200
'15:19:52.528',-0.112,-0.107,-,-,-,-,81.600
'15:19:52.536',-0.128,-0.116,-,-,-,-,80.800
'15:19:52.544',-0.112,-0.107,-,-,-,-,78.400
'15:19:52.552',-0.128,-0.140,-,-,-,-,76.000
'15:19:52.560',-0.112,-0.140,-,-,-,-,73.600
'15:19:52.568',-0.104,-0.140,-,-,-,-,71.200
'15:19:52.576',-0.088,-0.140,-,-,-,-,68.800
'15:19:52.584',-0.096,-0.149,-,-,-,-,66.400
'15:19:52.592',-0.072,-0.140,-,-,-,-,64.000
'15:19:52.600',-0.064,-0.149,-,-,-,-,62.400
'15:19:52.608',-0.048,-0.140,-,-,-,-,60.800
'15:19:52.616',-0.032,-0.140,-,-,-,-,61.600
'15:19:52.624',-0.016,-0.124,-,-,-,-,63.200
'15:19:52.632',-0.024,-0.124,-,-,-,-,64.000
'15:19:52.640',-0.008,-0.116,-,-,-,-,64.800
'15:19:52.648',-0.016,-0.099,-,-,-,-,64.000
'15:19:52.656',-0.008,-0.099,-,-,-,-,63.200
'15:19:52.664',-0.016,-0.091,-,-,-,-,62.400
'15:19:52.672',-0.008,-0.074,-,-,-,-,61.600
'15:19:52.680',-0.016,-0.066,-,-,-,-,60.800
'15:19:52.688',0.000,-0.058,-,-,-,-,60.000
'15:19:52.696',-0.008,-0.058,-,-,-,-,59.200
'15:19:52.704',-0.008,-0.041,-,-,-,-,59.200
'15:19:52.712',-0.008,-0.050,-,-,-,-,58.400
'15:19:52.720',0.000,-0.025,-,-,-,-,58.400
'15:19:52.728',-0.008,-0.017,-,-,-,-,57.600
'15:19:52.736',0.000,-0.025,-,-,-,-,57.600
'15:19:52.744',0.000,-0.017,-,-,-,-,57.600
'15:19:52.752',0.000,-0.008,-,-,-,-,57.600
'15:19:52.760',0.000,0.000,-,-,-,-,57.600
'15:19:52.768',0.000,-0.008,-,-,-,-,56.800
'15:19:52.776',0.008,0.000,-,-,-,-,56.800
'15:19:52.784',0.000,0.000,-,-,-,-,56.800
'15:19:52.792',0.008,0.000,-,-,-,-,56.000
'15:19:52.800',0.000,0.000,-,-,-,-,56.000
'15:19:52.808',0.000,0.000,-,-,-,-,56.000
'15:19:52.816',0.008,0.008,-,-,-,-,56.000
'15:19:52.824',0.008,0.025,-,-,-,-,55.200
