'Elapsed time','I','II','V','ABP','PAP'
'47:42:22.800',-,-0.120,-,126.400,34.400
'47:42:22.808',-,-0.136,-,131.200,35.600
'47:42:22.816',-,-0.160,-,133.600,37.600
'47:42:22.824',-,-0.176,-,133.600,40.000
'47:42:22.832',-,-0.200,-,132.000,42.800
'47:42:22.840',-,-0.224,-,128.800,45.600
'47:42:22.848',-,-0.224,-,124.800,48.800
'47:42:22.856',-,-0.224,-,120.800,51.600
'47:42:22.864',-,-0.200,-,116.000,54.000
'47:42:22.872',-,-0.176,-,111.200,56.000
'47:42:22.880',-,-0.136,-,106.400,57.600
'47:42:22.888',-,-0.096,-,101.600,58.400
'47:42:22.896',-,-0.056,-,96.800,58.400
'47:42:22.904',-,-0.040,-,92.000,57.200
'47:42:22.912',-,0.000,-,87.200,55.200
'47:42:22.920',-,0.016,-,81.600,52.400
'47:42:22.928',-,0.040,-,76.800,49.600
'47:42:22.936',-,0.040,-,72.800,46.800
'47:42:22.944',-,0.056,-,68.000,44.400
'47:42:22.952',-,0.056,-,64.000,42.400
'47:42:22.960',-,0.056,-,60.000,40.400
'47:42:22.968',-,0.056,-,56.000,38.800
'47:42:22.976',-,0.056,-,53.600,37.600
'47:42:22.984',-,0.056,-,50.400,37.200
'47:42:22.992',-,0.056,-,48.000,36.800
'47:42:23.000',-,0.056,-,46.400,37.200
'47:42:23.008',-,0.096,-,44.800,37.600
'47:42:23.016',-,0.160,-,44.000,38.000
'47:42:23.024',-,0.264,-,42.400,38.400
'47:42:23.032',-,0.408,-,42.400,38.800
'47:42:23.040',-,0.528,-,42.400,39.200
'47:42:23.048',-,0.584,-,42.400,39.200
'47:42:23.056',-,0.608,-,42.400,39.200
'47:42:23.064',-,0.464,-,43.200,38.800
'47:42:23.072',-,0.240,-,43.200,38.400
'47:42:23.080',-,0.056,-,43.200,38.000
'47:42:23.088',-,-0.040,-,44.000,37.200
'47:42:23.096',-,-0.080,-,44.000,37.200
'47:42:23.104',-,-0.096,-,44.800,37.200
'47:42:23.112',-,-0.080,-,45.600,37.200
'47:42:23.120',-,-0.080,-,46.400,36.800
'47:42:23.128',-,-0.056,-,47.200,36.400
'47:42:23.136',-,-0.056,-,48.800,36.000
'47:42:23.144',-,-0.056,-,52.000,35.600
'47:42:23.152',-,-0.080,-,57.600,36.000
'47:42:23.160',-,-0.080,-,66.400,35.600
'47:42:23.168',-,-0.080,-,78.400,35.200
'47:42:23.176',-,-0.096,-,92.800,34.400
'47:42:23.184',-,-0.096,-,106.400,33.600
'47:42:23.192',-,-0.120,-,117.600,33.600
'47:42:23.200',-,-0.120,-,125.600,34.400
'47:42:23.208',-,-0.136,-,130.400,36.000
'47:42:23.216',-,-0.160,-,132.800,38.000
'47:42:23.224',-,-0.176,-,132.800,40.800
'47:42:23.232',-,-0.200,-,131.200,43.600
'47:42:23.240',-,-0.200,-,128.800,46.800
'47:42:23.248',-,-0.224,-,124.800,49.600
'47:42:23.256',-,-0.200,-,120.800,52.800
'47:42:23.264',-,-0.200,-,116.000,55.200
'47:42:23.272',-,-0.160,-,111.200,57.200
'47:42:23.280',-,-0.136,-,106.400,58.800
'47:42:23.288',-,-0.096,-,101.600,59.600
'47:42:23.296',-,-0.056,-,96.800,59.200
'47:42:23.304',-,-0.040,-,92.000,58.000
'47:42:23.312',-,0.000,-,87.200,56.000
'47:42:23.320',-,0.016,-,82.400,53.200
'47:42:23.328',-,0.040,-,77.600,50.000
'47:42:23.336',-,0.040,-,72.800,47.200
'47:42:23.344',-,0.040,-,68.000,44.800
'47:42:23.352',-,0.056,-,64.000,42.800
'47:42:23.360',-,0.056,-,60.000,40.800
'47:42:23.368',-,0.056,-,56.800,39.200
'47:42:23.376',-,0.056,-,53.600,38.000
'47:42:23.384',-,0.056,-,51.200,37.200
'47:42:23.392',-,0.056,-,48.800,36.800
'47:42:23.400',-,0.056,-,47.200,36.800
'47:42:23.408',-,0.096,-,45.600,37.200
'47:42:23.416',-,0.160,-,44.000,38.000
'47:42:23.424',-,0.264,-,43.200,38.400
'47:42:23.432',-,0.408,-,42.400,38.800
'47:42:23.440',-,0.528,-,42.400,39.200
'47:42:23.448',-,0.584,-,42.400,39.200
'47:42:23.456',-,0.608,-,42.400,39.200
'47:42:23.464',-,0.464,-,43.200,39.200
'47:42:23.472',-,0.240,-,43.200,38.800
'47:42:23.480',-,0.056,-,43.200,38.400
'47:42:23.488',-,-0.040,-,44.000,37.600
'47:42:23.496',-,-0.080,-,44.000,37.200
'47:42:23.504',-,-0.096,-,44.800,37.200
'47:42:23.512',-,-0.080,-,45.600,37.200
'47:42:23.520',-,-0.080,-,46.400,37.200
'47:42:23.528',-,-0.056,-,47.200,36.400
'47:42:23.536',-,-0.056,-,48.000,36.000
'47:42:23.544',-,-0.056,-,51.200,35.600
'47:42:23.552',-,-0.080,-,56.000,36.000
'47:42:23.560',-,-0.080,-,64.000,36.000
'47:42:23.568',-,-0.080,-,76.000,35.600
'47:42:23.576',-,-0.096,-,89.600,34.800
'47:42:23.584',-,-0.096,-,104.000,34.000
'47:42:23.592',-,-0.120,-,116.000,33.600
'47:42:23.600',-,-0.136,-,124.000,34.400
'47:42:23.608',-,-0.136,-,129.600,35.600
'47:42:23.616',-,-0.160,-,132.000,37.600
'47:42:23.624',-,-0.176,-,132.000,40.000
'47:42:23.632',-,-0.200,-,130.400,42.800
'47:42:23.640',-,-0.224,-,128.000,45.600
'47:42:23.648',-,-0.224,-,124.800,48.800
'47:42:23.656',-,-0.224,-,120.000,51.600
'47:42:23.664',-,-0.200,-,116.000,54.000
'47:42:23.672',-,-0.176,-,110.400,56.000
'47:42:23.680',-,-0.136,-,105.600,57.600
'47:42:23.688',-,-0.120,-,100.800,58.400
'47:42:23.696',-,-0.080,-,96.000,58.400
'47:42:23.704',-,-0.040,-,91.200,57.200
'47:42:23.712',-,0.000,-,86.400,55.200
'47:42:23.720',-,0.016,-,81.600,52.800
'47:42:23.728',-,0.040,-,76.800,49.600
'47:42:23.736',-,0.040,-,72.000,46.800
'47:42:23.744',-,0.040,-,67.200,44.400
'47:42:23.752',-,0.056,-,63.200,42.400
'47:42:23.760',-,0.056,-,59.200,40.400
'47:42:23.768',-,0.056,-,56.000,38.800
'47:42:23.776',-,0.056,-,52.800,37.600
'47:42:23.784',-,0.056,-,49.600,36.800
'47:42:23.792',-,0.056,-,48.000,36.800
'47:42:23.800',-,0.056,-,46.400,37.200
'47:42:23.808',-,0.080,-,44.800,37.600
'47:42:23.816',-,0.136,-,43.200,38.000
'47:42:23.824',-,0.240,-,42.400,38.400
'47:42:23.832',-,0.360,-,42.400,38.800
'47:42:23.840',-,0.488,-,42.400,39.200
'47:42:23.848',-,0.568,-,42.400,39.200
'47:42:23.856',-,0.584,-,42.400,38.800
'47:42:23.864',-,0.504,-,43.200,38.800
'47:42:23.872',-,0.280,-,43.200,38.400
'47:42:23.880',-,0.080,-,44.000,38.000
'47:42:23.888',-,-0.016,-,44.000,37.200
'47:42:23.896',-,-0.080,-,44.000,36.800
'47:42:23.904',-,-0.096,-,44.800,36.800
'47:42:23.912',-,-0.096,-,45.600,37.200
'47:42:23.920',-,-0.080,-,46.400,36.800
'47:42:23.928',-,-0.056,-,47.200,36.400
'47:42:23.936',-,-0.056,-,48.000,35.600
'47:42:23.944',-,-0.056,-,51.200,35.600
'47:42:23.952',-,-0.080,-,55.200,35.600
'47:42:23.960',-,-0.080,-,63.200,35.600
'47:42:23.968',-,-0.080,-,75.200,35.200
'47:42:23.976',-,-0.096,-,88.800,34.800
'47:42:23.984',-,-0.096,-,102.400,33.600
'47:42:23.992',-,-0.120,-,114.400,33.600
'47:42:24.000',-,-0.120,-,123.200,34.000
'47:42:24.008',-,-0.136,-,128.800,35.600
'47:42:24.016',-,-0.160,-,132.000,37.600
'47:42:24.024',-,-0.176,-,132.000,40.000
'47:42:24.032',-,-0.200,-,131.200,42.800
'47:42:24.040',-,-0.200,-,128.800,45.600
'47:42:24.048',-,-0.224,-,124.800,48.800
'47:42:24.056',-,-0.224,-,120.800,51.200
'47:42:24.064',-,-0.200,-,116.000,53.600
'47:42:24.072',-,-0.176,-,111.200,55.200
'47:42:24.080',-,-0.136,-,106.400,56.400
'47:42:24.088',-,-0.120,-,101.600,56.800
'47:42:24.096',-,-0.080,-,96.800,56.800
'47:42:24.104',-,-0.040,-,92.000,55.600
'47:42:24.112',-,-0.016,-,86.400,53.600
'47:42:24.120',-,0.016,-,81.600,50.400
'47:42:24.128',-,0.040,-,76.800,47.200
'47:42:24.136',-,0.040,-,72.000,44.000
'47:42:24.144',-,0.040,-,67.200,41.200
'47:42:24.152',-,0.040,-,63.200,39.200
'47:42:24.160',-,0.056,-,59.200,37.200
'47:42:24.168',-,0.056,-,55.200,35.200
'47:42:24.176',-,0.056,-,52.000,33.600
'47:42:24.184',-,0.056,-,48.800,32.800
'47:42:24.192',-,0.056,-,46.400,32.400
'47:42:24.200',-,0.056,-,44.800,32.400
'47:42:24.208',-,0.080,-,43.200,32.400
'47:42:24.216',-,0.120,-,41.600,32.800
'47:42:24.224',-,0.224,-,40.800,32.800
'47:42:24.232',-,0.344,-,40.000,33.200
'47:42:24.240',-,0.488,-,40.000,33.200
'47:42:24.248',-,0.568,-,40.000,33.200
'47:42:24.256',-,0.584,-,40.000,32.800
'47:42:24.264',-,0.528,-,40.800,32.800
'47:42:24.272',-,0.344,-,40.800,32.000
'47:42:24.280',-,0.120,-,40.800,31.600
'47:42:24.288',-,0.000,-,40.800,30.800
'47:42:24.296',-,-0.056,-,41.600,30.800
'47:42:24.304',-,-0.080,-,42.400,31.200
'47:42:24.312',-,-0.096,-,42.400,31.600
'47:42:24.320',-,-0.080,-,43.200,31.200
'47:42:24.328',-,-0.080,-,44.000,30.800
'47:42:24.336',-,-0.056,-,44.800,30.000
'47:42:24.344',-,-0.056,-,47.200,29.200
'47:42:24.352',-,-0.080,-,51.200,28.400
'47:42:24.360',-,-0.080,-,58.400,28.000
'47:42:24.368',-,-0.080,-,68.800,27.200
'47:42:24.376',-,-0.080,-,81.600,26.400
'47:42:24.384',-,-0.096,-,95.200,26.400
'47:42:24.392',-,-0.120,-,107.200,27.200
'47:42:24.400',-,-0.120,-,116.000,28.800
'47:42:24.408',-,-0.136,-,122.400,30.800
'47:42:24.416',-,-0.160,-,124.800,34.000
'47:42:24.424',-,-0.176,-,126.400,37.200
'47:42:24.432',-,-0.224,-,126.400,40.800
'47:42:24.440',-,-0.224,-,124.800,44.400
'47:42:24.448',-,-0.240,-,121.600,47.600
'47:42:24.456',-,-0.240,-,118.400,50.800
'47:42:24.464',-,-0.224,-,114.400,53.200
'47:42:24.472',-,-0.176,-,110.400,55.200
'47:42:24.480',-,-0.160,-,105.600,56.000
'47:42:24.488',-,-0.120,-,101.600,56.400
'47:42:24.496',-,-0.096,-,96.800,56.000
'47:42:24.504',-,-0.056,-,92.000,54.800
'47:42:24.512',-,-0.016,-,87.200,52.400
'47:42:24.520',-,0.000,-,82.400,50.000
'47:42:24.528',-,0.016,-,77.600,46.800
'47:42:24.536',-,0.040,-,72.800,43.600
'47:42:24.544',-,0.040,-,68.000,40.400
'47:42:24.552',-,0.040,-,63.200,38.000
'47:42:24.560',-,0.056,-,59.200,36.400
'47:42:24.568',-,0.056,-,55.200,34.400
'47:42:24.576',-,0.056,-,52.000,32.800
'47:42:24.584',-,0.056,-,48.800,31.200
'47:42:24.592',-,0.056,-,46.400,29.600
'47:42:24.600',-,0.056,-,44.000,28.800
'47:42:24.608',-,0.080,-,42.400,28.800
'47:42:24.616',-,0.120,-,40.800,29.200
'47:42:24.624',-,0.224,-,40.000,30.000
'47:42:24.632',-,0.344,-,40.000,30.800
'47:42:24.640',-,0.464,-,39.200,31.200
'47:42:24.648',-,0.568,-,39.200,31.600
'47:42:24.656',-,0.584,-,39.200,31.600
'47:42:24.664',-,0.544,-,39.200,31.600
'47:42:24.672',-,0.360,-,39.200,31.200
'47:42:24.680',-,0.136,-,39.200,30.800
'47:42:24.688',-,0.000,-,40.000,30.800
'47:42:24.696',-,-0.080,-,40.000,30.800
'47:42:24.704',-,-0.096,-,40.800,30.800
'47:42:24.712',-,-0.096,-,41.600,31.600
'47:42:24.720',-,-0.080,-,42.400,31.600
'47:42:24.728',-,-0.080,-,42.400,31.200
'47:42:24.736',-,-0.056,-,44.000,30.400
'47:42:24.744',-,-0.056,-,45.600,29.600
'47:42:24.752',-,-0.056,-,49.600,28.800
'47:42:24.760',-,-0.080,-,56.000,27.600
'47:42:24.768',-,-0.080,-,66.400,26.400
'47:42:24.776',-,-0.080,-,79.200,26.400
'47:42:24.784',-,-0.096,-,92.000,26.800
'47:42:24.792',-,-0.120,-,104.000,28.000
'47:42:24.800',-,-0.136,-,113.600,29.600
'47:42:24.808',-,-0.136,-,119.200,32.400
'47:42:24.816',-,-0.160,-,122.400,35.200
'47:42:24.824',-,-0.176,-,124.000,38.800
'47:42:24.832',-,-0.200,-,123.200,42.800
'47:42:24.840',-,-0.224,-,122.400,46.400
'47:42:24.848',-,-0.224,-,120.000,50.000
'47:42:24.856',-,-0.224,-,116.800,53.200
'47:42:24.864',-,-0.200,-,113.600,55.600
'47:42:24.872',-,-0.176,-,109.600,57.200
'47:42:24.880',-,-0.136,-,104.800,58.000
'47:42:24.888',-,-0.120,-,100.800,58.000
'47:42:24.896',-,-0.080,-,96.000,57.200
'47:42:24.904',-,-0.056,-,92.000,55.600
'47:42:24.912',-,-0.016,-,87.200,53.200
'47:42:24.920',-,0.000,-,81.600,50.400
'47:42:24.928',-,0.040,-,76.800,47.600
'47:42:24.936',-,0.040,-,72.000,44.800
'47:42:24.944',-,0.056,-,67.200,41.600
'47:42:24.952',-,0.056,-,63.200,38.800
'47:42:24.960',-,0.056,-,58.400,36.800
'47:42:24.968',-,0.056,-,54.400,35.200
'47:42:24.976',-,0.056,-,51.200,33.600
'47:42:24.984',-,0.056,-,48.800,32.000
'47:42:24.992',-,0.056,-,45.600,30.800
'47:42:25.000',-,0.056,-,44.000,30.000
'47:42:25.008',-,0.080,-,42.400,29.600
'47:42:25.016',-,0.120,-,40.800,30.000
'47:42:25.024',-,0.200,-,40.800,30.400
'47:42:25.032',-,0.320,-,40.000,31.200
'47:42:25.040',-,0.464,-,40.000,31.600
'47:42:25.048',-,0.568,-,40.000,32.400
'47:42:25.056',-,0.608,-,40.000,32.800
'47:42:25.064',-,0.568,-,40.000,32.800
'47:42:25.072',-,0.408,-,40.000,32.800
'47:42:25.080',-,0.176,-,40.000,32.400
'47:42:25.088',-,0.016,-,40.800,32.400
'47:42:25.096',-,-0.056,-,41.600,32.400
'47:42:25.104',-,-0.096,-,41.600,32.800
'47:42:25.112',-,-0.096,-,42.400,33.600
'47:42:25.120',-,-0.096,-,42.400,34.000
'47:42:25.128',-,-0.080,-,43.200,34.000
'47:42:25.136',-,-0.056,-,44.000,33.200
'47:42:25.144',-,-0.056,-,45.600,32.800
'47:42:25.152',-,-0.080,-,48.800,32.000
'47:42:25.160',-,-0.080,-,55.200,31.200
'47:42:25.168',-,-0.080,-,64.000,30.400
'47:42:25.176',-,-0.096,-,76.800,30.000
'47:42:25.184',-,-0.096,-,91.200,30.400
'47:42:25.192',-,-0.120,-,104.000,31.600
'47:42:25.200',-,-0.120,-,114.400,33.600
'47:42:25.208',-,-0.136,-,120.800,36.000
'47:42:25.216',-,-0.160,-,124.000,38.800
'47:42:25.224',-,-0.176,-,125.600,42.400
'47:42:25.232',-,-0.200,-,125.600,45.600
'47:42:25.240',-,-0.200,-,124.800,49.600
'47:42:25.248',-,-0.224,-,122.400,53.200
'47:42:25.256',-,-0.224,-,119.200,56.000
'47:42:25.264',-,-0.200,-,115.200,58.400
'47:42:25.272',-,-0.176,-,111.200,60.400
'47:42:25.280',-,-0.160,-,107.200,61.600
'47:42:25.288',-,-0.120,-,102.400,61.600
'47:42:25.296',-,-0.096,-,98.400,61.600
'47:42:25.304',-,-0.056,-,93.600,60.400
'47:42:25.312',-,-0.040,-,88.800,58.400
'47:42:25.320',-,0.000,-,84.000,56.000
'47:42:25.328',-,0.016,-,78.400,53.200
'47:42:25.336',-,0.040,-,74.400,50.400
'47:42:25.344',-,0.040,-,69.600,47.600
'47:42:25.352',-,0.040,-,64.800,44.800
'47:42:25.360',-,0.056,-,60.800,42.800
'47:42:25.368',-,0.056,-,56.800,41.200
'47:42:25.376',-,0.056,-,53.600,39.600
'47:42:25.384',-,0.056,-,51.200,38.400
'47:42:25.392',-,0.056,-,48.800,37.600
'47:42:25.400',-,0.056,-,46.400,37.200
'47:42:25.408',-,0.056,-,44.800,37.600
'47:42:25.416',-,0.080,-,44.000,38.400
'47:42:25.424',-,0.136,-,43.200,39.200
'47:42:25.432',-,0.240,-,43.200,40.000
'47:42:25.440',-,0.384,-,43.200,40.800
'47:42:25.448',-,0.504,-,43.200,40.800
'47:42:25.456',-,0.584,-,43.200,41.200
'47:42:25.464',-,0.608,-,43.200,40.800
'47:42:25.472',-,0.488,-,43.200,40.800
'47:42:25.480',-,0.264,-,43.200,40.000
'47:42:25.488',-,0.056,-,44.000,39.200
'47:42:25.496',-,-0.040,-,44.000,38.400
'47:42:25.504',-,-0.096,-,44.800,37.600
'47:42:25.512',-,-0.096,-,44.800,37.200
'47:42:25.520',-,-0.120,-,45.600,37.200
'47:42:25.528',-,-0.096,-,46.400,37.200
'47:42:25.536',-,-0.080,-,46.400,37.200
'47:42:25.544',-,-0.080,-,48.000,37.200
'47:42:25.552',-,-0.080,-,50.400,37.200
'47:42:25.560',-,-0.080,-,54.400,38.000
'47:42:25.568',-,-0.096,-,62.400,38.000
'47:42:25.576',-,-0.096,-,73.600,38.000
'47:42:25.584',-,-0.120,-,87.200,38.000
'47:42:25.592',-,-0.120,-,100.800,37.600
'47:42:25.600',-,-0.120,-,113.600,37.200
'47:42:25.608',-,-0.136,-,122.400,36.800
'47:42:25.616',-,-0.160,-,128.000,37.600
'47:42:25.624',-,-0.176,-,130.400,39.200
'47:42:25.632',-,-0.200,-,131.200,41.200
'47:42:25.640',-,-0.224,-,129.600,43.600
'47:42:25.648',-,-0.240,-,127.200,46.800
'47:42:25.656',-,-0.240,-,124.000,49.600
'47:42:25.664',-,-0.224,-,120.000,52.400
'47:42:25.672',-,-0.224,-,115.200,55.200
'47:42:25.680',-,-0.176,-,111.200,57.200
'47:42:25.688',-,-0.160,-,106.400,58.800
'47:42:25.696',-,-0.136,-,100.800,60.000
'47:42:25.704',-,-0.096,-,96.000,60.000
'47:42:25.712',-,-0.056,-,91.200,58.800
'47:42:25.720',-,-0.040,-,86.400,57.200
'47:42:25.728',-,0.000,-,81.600,54.400
'47:42:25.736',-,0.016,-,76.800,51.600
'47:42:25.744',-,0.016,-,72.000,49.200
'47:42:25.752',-,0.016,-,67.200,47.200
'47:42:25.760',-,0.040,-,63.200,44.800
'47:42:25.768',-,0.040,-,59.200,42.800
'47:42:25.776',-,0.040,-,56.000,41.200
'47:42:25.784',-,0.040,-,52.800,39.600
'47:42:25.792',-,0.040,-,50.400,38.800
'47:42:25.800',-,0.040,-,48.000,38.400
'47:42:25.808',-,0.040,-,46.400,38.800
'47:42:25.816',-,0.056,-,44.800,39.600
'47:42:25.824',-,0.096,-,44.000,40.000
'47:42:25.832',-,0.176,-,43.200,40.800
'47:42:25.840',-,0.304,-,43.200,41.200
'47:42:25.848',-,0.448,-,43.200,41.200
'47:42:25.856',-,0.528,-,43.200,41.200
'47:42:25.864',-,0.584,-,44.000,41.200
'47:42:25.872',-,0.528,-,44.000,40.800
'47:42:25.880',-,0.360,-,44.000,40.400
'47:42:25.888',-,0.136,-,44.000,39.600
'47:42:25.896',-,-0.016,-,44.800,38.400
'47:42:25.904',-,-0.080,-,44.800,37.600
'47:42:25.912',-,-0.120,-,45.600,37.200
'47:42:25.920',-,-0.120,-,45.600,37.200
'47:42:25.928',-,-0.096,-,46.400,37.200
'47:42:25.936',-,-0.096,-,47.200,36.800
'47:42:25.944',-,-0.080,-,48.000,36.400
'47:42:25.952',-,-0.080,-,50.400,36.400
'47:42:25.960',-,-0.080,-,53.600,36.400
'47:42:25.968',-,-0.080,-,60.000,37.200
'47:42:25.976',-,-0.096,-,70.400,37.600
'47:42:25.984',-,-0.096,-,83.200,37.200
'47:42:25.992',-,-0.096,-,96.800,36.400
'47:42:26.000',-,-0.120,-,109.600,35.600
'47:42:26.008',-,-0.136,-,119.200,35.200
'47:42:26.016',-,-0.136,-,126.400,36.000
'47:42:26.024',-,-0.176,-,129.600,37.200
'47:42:26.032',-,-0.200,-,131.200,39.200
'47:42:26.040',-,-0.200,-,130.400,41.200
'47:42:26.048',-,-0.224,-,128.800,44.000
'47:42:26.056',-,-0.224,-,125.600,46.800
'47:42:26.064',-,-0.224,-,121.600,49.600
'47:42:26.072',-,-0.224,-,117.600,52.000
'47:42:26.080',-,-0.176,-,112.800,54.400
'47:42:26.088',-,-0.160,-,108.800,56.400
'47:42:26.096',-,-0.120,-,104.000,57.600
'47:42:26.104',-,-0.096,-,99.200,58.000
'47:42:26.112',-,-0.056,-,94.400,57.600
'47:42:26.120',-,-0.016,-,89.600,56.400
'47:42:26.128',-,0.000,-,84.800,54.000
'47:42:26.136',-,0.000,-,79.200,51.200
'47:42:26.144',-,0.016,-,74.400,48.400
'47:42:26.152',-,0.016,-,70.400,46.000
'47:42:26.160',-,0.040,-,65.600,44.000
'47:42:26.168',-,0.040,-,61.600,42.000
'47:42:26.176',-,0.040,-,57.600,40.400
'47:42:26.184',-,0.040,-,54.400,39.200
'47:42:26.192',-,0.040,-,52.000,38.400
'47:42:26.200',-,0.040,-,49.600,38.000
'47:42:26.208',-,0.040,-,47.200,37.600
'47:42:26.216',-,0.040,-,45.600,38.000
'47:42:26.224',-,0.056,-,44.800,38.400
'47:42:26.232',-,0.120,-,43.200,38.800
'47:42:26.240',-,0.224,-,42.400,39.200
'47:42:26.248',-,0.360,-,42.400,39.600
'47:42:26.256',-,0.488,-,42.400,39.600
'47:42:26.264',-,0.568,-,42.400,39.600
'47:42:26.272',-,0.584,-,43.200,39.200
'47:42:26.280',-,0.488,-,43.200,39.200
'47:42:26.288',-,0.264,-,44.000,38.800
'47:42:26.296',-,0.056,-,44.000,38.000
'47:42:26.304',-,-0.040,-,44.800,37.600
'47:42:26.312',-,-0.080,-,44.800,37.200
'47:42:26.320',-,-0.096,-,45.600,36.800
'47:42:26.328',-,-0.096,-,46.400,36.800
'47:42:26.336',-,-0.080,-,47.200,36.400
'47:42:26.344',-,-0.056,-,48.000,36.000
'47:42:26.352',-,-0.056,-,49.600,35.600
'47:42:26.360',-,-0.056,-,52.000,35.600
'47:42:26.368',-,-0.080,-,56.800,36.000
'47:42:26.376',-,-0.080,-,64.800,36.000
'47:42:26.384',-,-0.080,-,76.800,36.000
'47:42:26.392',-,-0.080,-,90.400,35.200
'47:42:26.400',-,-0.096,-,104.000,34.400
'47:42:26.408',-,-0.120,-,115.200,34.000
'47:42:26.416',-,-0.120,-,124.000,34.800
'47:42:26.424',-,-0.136,-,129.600,36.000
'47:42:26.432',-,-0.160,-,132.000,37.600
'47:42:26.440',-,-0.176,-,132.800,40.000
'47:42:26.448',-,-0.200,-,131.200,42.800
'47:42:26.456',-,-0.200,-,128.800,45.600
'47:42:26.464',-,-0.200,-,125.600,48.800
'47:42:26.472',-,-0.200,-,120.800,51.600
'47:42:26.480',-,-0.176,-,116.000,54.000
'47:42:26.488',-,-0.160,-,111.200,56.000
'47:42:26.496',-,-0.136,-,106.400,57.600
'47:42:26.504',-,-0.096,-,101.600,58.400
'47:42:26.512',-,-0.080,-,96.800,58.400
'47:42:26.520',-,-0.056,-,92.000,57.600
'47:42:26.528',-,-0.016,-,87.200,55.600
'47:42:26.536',-,0.000,-,82.400,52.800
'47:42:26.544',-,0.016,-,77.600,49.600
'47:42:26.552',-,0.040,-,72.800,47.200
'47:42:26.560',-,0.040,-,68.000,44.800
'47:42:26.568',-,0.056,-,64.000,42.400
'47:42:26.576',-,0.056,-,60.000,40.400
'47:42:26.584',-,0.056,-,56.800,38.800
'47:42:26.592',-,0.056,-,53.600,37.600
'47:42:26.600',-,0.056,-,50.400,36.800
'47:42:26.608',-,0.056,-,48.800,36.800
'47:42:26.616',-,0.056,-,46.400,37.200
'47:42:26.624',-,0.056,-,44.800,38.000
'47:42:26.632',-,0.096,-,44.000,38.400
'47:42:26.640',-,0.160,-,43.200,38.800
'47:42:26.648',-,0.280,-,42.400,39.600
'47:42:26.656',-,0.424,-,42.400,39.600
'47:42:26.664',-,0.528,-,42.400,40.000
'47:42:26.672',-,0.584,-,42.400,39.600
'47:42:26.680',-,0.608,-,43.200,39.600
'47:42:26.688',-,0.448,-,44.000,39.200
'47:42:26.696',-,0.224,-,44.000,38.400
'47:42:26.704',-,0.040,-,44.800,37.600
'47:42:26.712',-,-0.040,-,44.800,36.800
'47:42:26.720',-,-0.080,-,45.600,36.400
'47:42:26.728',-,-0.080,-,46.400,36.400
'47:42:26.736',-,-0.080,-,46.400,36.400
'47:42:26.744',-,-0.056,-,47.200,36.000
'47:42:26.752',-,-0.056,-,48.000,35.600
'47:42:26.760',-,-0.056,-,49.600,35.200
'47:42:26.768',-,-0.056,-,52.800,35.200
'47:42:26.776',-,-0.056,-,58.400,35.600
'47:42:26.784',-,-0.080,-,68.000,35.600
'47:42:26.792',-,-0.080,-,79.200,35.200
'47:42:26.800',-,-0.080,-,92.800,34.400
'47:42:26.808',-,-0.096,-,105.600,34.000
'47:42:26.816',-,-0.120,-,116.800,34.000
'47:42:26.824',-,-0.136,-,124.000,34.800
'47:42:26.832',-,-0.136,-,128.800,36.000
'47:42:26.840',-,-0.176,-,131.200,38.000
'47:42:26.848',-,-0.200,-,130.400,40.400
'47:42:26.856',-,-0.200,-,129.600,43.200
'47:42:26.864',-,-0.224,-,126.400,46.400
'47:42:26.872',-,-0.224,-,123.200,49.200
'47:42:26.880',-,-0.200,-,118.400,51.600
'47:42:26.888',-,-0.176,-,113.600,54.400
'47:42:26.896',-,-0.160,-,109.600,56.000
'47:42:26.904',-,-0.136,-,104.800,57.600
'47:42:26.912',-,-0.096,-,100.000,58.000
'47:42:26.920',-,-0.080,-,95.200,57.600
'47:42:26.928',-,-0.040,-,89.600,56.400
'47:42:26.936',-,-0.016,-,84.800,54.000
'47:42:26.944',-,0.016,-,80.000,51.200
'47:42:26.952',-,0.016,-,75.200,48.400
'47:42:26.960',-,0.040,-,70.400,46.000
'47:42:26.968',-,0.040,-,66.400,44.000
'47:42:26.976',-,0.056,-,62.400,41.600
'47:42:26.984',-,0.056,-,58.400,39.600
'47:42:26.992',-,0.056,-,55.200,38.000
'47:42:27.000',-,0.056,-,52.000,37.200
'47:42:27.008',-,0.056,-,49.600,36.800
'47:42:27.016',-,0.056,-,47.200,36.800
'47:42:27.024',-,0.056,-,45.600,37.600
'47:42:27.032',-,0.056,-,44.800,38.000
'47:42:27.040',-,0.120,-,43.200,38.400
'47:42:27.048',-,0.200,-,42.400,38.800
'47:42:27.056',-,0.344,-,42.400,39.200
'47:42:27.064',-,0.464,-,41.600,39.200
'47:42:27.072',-,0.568,-,42.400,39.200
'47:42:27.080',-,0.608,-,42.400,39.200
'47:42:27.088',-,0.544,-,43.200,38.800
'47:42:27.096',-,0.344,-,44.000,38.400
'47:42:27.104',-,0.120,-,44.000,38.000
'47:42:27.112',-,0.000,-,44.000,37.200
'47:42:27.120',-,-0.056,-,44.800,36.800
'47:42:27.128',-,-0.080,-,44.800,36.400
'47:42:27.136',-,-0.080,-,45.600,36.400
'47:42:27.144',-,-0.080,-,46.400,36.400
'47:42:27.152',-,-0.056,-,46.400,36.000
'47:42:27.160',-,-0.056,-,48.000,35.600
