'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'15:04:25.112',-0.056,-0.017,-,-,-,-,46.400
'15:04:25.120',-0.072,-0.017,-,-,-,-,47.200
'15:04:25.128',-0.064,-0.025,-,-,-,-,48.000
'15:04:25.136',-0.072,-0.025,-,-,-,-,50.400
'15:04:25.144',-0.088,-0.033,-,-,-,-,54.400
'15:04:25.152',-0.088,-0.033,-,-,-,-,60.000
'15:04:25.160',-0.088,-0.033,-,-,-,-,66.400
'15:04:25.168',-0.104,-0.050,-,-,-,-,70.400
'15:04:25.176',-0.096,-0.058,-,-,-,-,72.800
'15:04:25.184',-0.128,-0.074,-,-,-,-,73.600
'15:04:25.192',-0.136,-0.099,-,-,-,-,73.600
'15:04:25.200',-0.136,-0.116,-,-,-,-,72.800
'15:04:25.208',-0.128,-0.116,-,-,-,-,72.000
'15:04:25.216',-0.136,-0.124,-,-,-,-,70.400
'15:04:25.224',-0.128,-0.116,-,-,-,-,68.000
'15:04:25.232',-0.128,-0.124,-,-,-,-,65.600
'15:04:25.240',-0.104,-0.124,-,-,-,-,64.000
'15:04:25.248',-0.088,-0.107,-,-,-,-,61.600
'15:04:25.256',-0.072,-0.107,-,-,-,-,59.200
'15:04:25.264',-0.072,-0.099,-,-,-,-,56.800
'15:04:25.272',-0.048,-0.107,-,-,-,-,55.200
'15:04:25.280',-0.056,-0.099,-,-,-,-,53.600
'15:04:25.288',-0.024,-0.099,-,-,-,-,52.800
'15:04:25.296',-0.008,-0.074,-,-,-,-,53.600
'15:04:25.304',-0.008,-0.066,-,-,-,-,54.400
'15:04:25.312',-0.016,-0.066,-,-,-,-,56.000
'15:04:25.320',-0.008,-0.066,-,-,-,-,56.800
'15:04:25.328',-0.016,-0.058,-,-,-,-,56.800
'15:04:25.336',0.000,-0.033,-,-,-,-,56.000
'15:04:25.344',-0.008,-0.041,-,-,-,-,55.200
'15:04:25.352',0.000,-0.041,-,-,-,-,54.400
'15:04:25.360',-0.016,-0.033,-,-,-,-,54.400
'15:04:25.368',-0.016,-0.025,-,-,-,-,53.600
'15:04:25.376',-0.016,-0.017,-,-,-,-,53.600
'15:04:25.384',-0.008,-0.017,-,-,-,-,52.800
'15:04:25.392',-0.016,-0.017,-,-,-,-,52.800
'15:04:25.400',-0.024,-0.017,-,-,-,-,52.000
'15:04:25.408',-0.008,0.000,-,-,-,-,52.000
'15:04:25.416',0.000,0.000,-,-,-,-,51.200
'15:04:25.424',0.000,0.008,-,-,-,-,51.200
'15:04:25.432',-0.008,0.000,-,-,-,-,51.200
'15:04:25.440',0.000,0.000,-,-,-,-,51.200
'15:04:25.448',0.000,0.008,-,-,-,-,51.200
'15:04:25.456',0.000,0.017,-,-,-,-,50.400
'15:04:25.464',-0.008,0.008,-,-,-,-,50.400
'15:04:25.472',0.000,0.008,-,-,-,-,50.400
'15:04:25.480',-0.008,0.008,-,-,-,-,50.400
'15:04:25.488',0.000,0.017,-,-,-,-,50.400
'15:04:25.496',0.000,0.025,-,-,-,-,50.400
'15:04:25.504',0.008,0.050,-,-,-,-,49.600
'15:04:25.512',0.016,0.050,-,-,-,-,49.600
'15:04:25.520',0.040,0.058,-,-,-,-,49.600
'15:04:25.528',0.064,0.091,-,-,-,-,49.600
'15:04:25.536',0.088,0.116,-,-,-,-,48.800
'15:04:25.544',0.088,0.116,-,-,-,-,48.800
'15:04:25.552',0.104,0.099,-,-,-,-,48.800
'15:04:25.560',0.128,0.132,-,-,-,-,48.800
'15:04:25.568',0.152,0.149,-,-,-,-,48.000
'15:04:25.576',0.168,0.182,-,-,-,-,48.000
'15:04:25.584',0.208,0.248,-,-,-,-,48.000
'15:04:25.592',0.168,0.298,-,-,-,-,47.200
'15:04:25.600',0.160,0.289,-,-,-,-,47.200
'15:04:25.608',0.136,0.347,-,-,-,-,47.200
'15:04:25.616',0.088,0.298,-,-,-,-,47.200
'15:04:25.624',0.056,0.248,-,-,-,-,46.400
'15:04:25.632',0.000,0.198,-,-,-,-,46.400
'15:04:25.640',-0.024,0.132,-,-,-,-,46.400
'15:04:25.648',-0.032,0.058,-,-,-,-,46.400
'15:04:25.656',-0.024,0.025,-,-,-,-,46.400
'15:04:25.664',-0.064,0.000,-,-,-,-,46.400
'15:04:25.672',-0.072,-0.017,-,-,-,-,47.200
'15:04:25.680',-0.088,-0.017,-,-,-,-,48.000
'15:04:25.688',-0.088,-0.025,-,-,-,-,50.400
'15:04:25.696',-0.104,-0.033,-,-,-,-,53.600
'15:04:25.704',-0.096,-0.033,-,-,-,-,59.200
'15:04:25.712',-0.104,-0.033,-,-,-,-,64.800
'15:04:25.720',-0.128,-0.050,-,-,-,-,69.600
'15:04:25.728',-0.128,-0.041,-,-,-,-,72.000
'15:04:25.736',-0.128,-0.058,-,-,-,-,72.800
'15:04:25.744',-0.152,-0.091,-,-,-,-,72.800
'15:04:25.752',-0.152,-0.107,-,-,-,-,72.000
'15:04:25.760',-0.160,-0.116,-,-,-,-,71.200
'15:04:25.768',-0.144,-0.107,-,-,-,-,69.600
'15:04:25.776',-0.136,-0.116,-,-,-,-,67.200
'15:04:25.784',-0.128,-0.107,-,-,-,-,65.600
'15:04:25.792',-0.104,-0.124,-,-,-,-,63.200
'15:04:25.800',-0.096,-0.107,-,-,-,-,61.600
'15:04:25.808',-0.088,-0.099,-,-,-,-,59.200
'15:04:25.816',-0.072,-0.107,-,-,-,-,56.800
'15:04:25.824',-0.064,-0.099,-,-,-,-,55.200
'15:04:25.832',-0.056,-0.099,-,-,-,-,53.600
'15:04:25.840',-0.040,-0.107,-,-,-,-,52.800
'15:04:25.848',-0.048,-0.099,-,-,-,-,52.800
'15:04:25.856',-0.008,-0.066,-,-,-,-,54.400
'15:04:25.864',-0.016,-0.074,-,-,-,-,55.200
'15:04:25.872',-0.008,-0.066,-,-,-,-,56.000
'15:04:25.880',-0.016,-0.074,-,-,-,-,56.000
'15:04:25.888',0.000,-0.058,-,-,-,-,55.200
'15:04:25.896',-0.024,-0.058,-,-,-,-,54.400
'15:04:25.904',-0.008,-0.050,-,-,-,-,53.600
'15:04:25.912',-0.016,-0.050,-,-,-,-,53.600
'15:04:25.920',-0.008,-0.033,-,-,-,-,52.800
'15:04:25.928',-0.016,-0.033,-,-,-,-,52.800
'15:04:25.936',0.000,-0.025,-,-,-,-,52.000
'15:04:25.944',-0.008,-0.017,-,-,-,-,52.000
'15:04:25.952',-0.008,-0.017,-,-,-,-,52.000
'15:04:25.960',0.000,-0.017,-,-,-,-,51.200
'15:04:25.968',0.000,-0.008,-,-,-,-,51.200
'15:04:25.976',0.000,0.000,-,-,-,-,51.200
'15:04:25.984',0.000,0.000,-,-,-,-,51.200
'15:04:25.992',0.000,0.000,-,-,-,-,51.200
'15:04:26.000',0.000,0.008,-,-,-,-,51.200
'15:04:26.008',0.000,0.008,-,-,-,-,50.400
'15:04:26.016',0.000,0.000,-,-,-,-,50.400
'15:04:26.024',0.000,0.017,-,-,-,-,50.400
'15:04:26.032',0.000,0.008,-,-,-,-,49.600
'15:04:26.040',0.000,0.017,-,-,-,-,49.600
'15:04:26.048',0.008,0.017,-,-,-,-,49.600
'15:04:26.056',0.000,0.033,-,-,-,-,49.600
'15:04:26.064',0.016,0.050,-,-,-,-,49.600
'15:04:26.072',0.040,0.066,-,-,-,-,48.800
'15:04:26.080',0.048,0.058,-,-,-,-,48.800
'15:04:26.088',0.080,0.091,-,-,-,-,48.800
'15:04:26.096',0.088,0.116,-,-,-,-,48.800
'15:04:26.104',0.104,0.116,-,-,-,-,48.000
'15:04:26.112',0.128,0.099,-,-,-,-,48.000
'15:04:26.120',0.136,0.132,-,-,-,-,48.000
'15:04:26.128',0.168,0.149,-,-,-,-,48.000
'15:04:26.136',0.208,0.198,-,-,-,-,47.200
'15:04:26.144',0.224,0.256,-,-,-,-,47.200
'15:04:26.152',0.176,0.289,-,-,-,-,47.200
'15:04:26.160',0.168,0.322,-,-,-,-,47.200
'15:04:26.168',0.136,0.331,-,-,-,-,46.400
'15:04:26.176',0.088,0.273,-,-,-,-,46.400
'15:04:26.184',0.056,0.231,-,-,-,-,46.400
'15:04:26.192',0.008,0.165,-,-,-,-,46.400
'15:04:26.200',-0.016,0.099,-,-,-,-,46.400
'15:04:26.208',-0.024,0.050,-,-,-,-,46.400
'15:04:26.216',-0.040,0.008,-,-,-,-,46.400
'15:04:26.224',-0.056,-0.008,-,-,-,-,46.400
'15:04:26.232',-0.072,-0.017,-,-,-,-,47.200
'15:04:26.240',-0.072,-0.025,-,-,-,-,48.800
'15:04:26.248',-0.088,-0.033,-,-,-,-,51.200
'15:04:26.256',-0.088,-0.025,-,-,-,-,56.000
'15:04:26.264',-0.104,-0.041,-,-,-,-,62.400
'15:04:26.272',-0.096,-0.041,-,-,-,-,68.000
'15:04:26.280',-0.112,-0.058,-,-,-,-,71.200
'15:04:26.288',-0.128,-0.058,-,-,-,-,72.800
'15:04:26.296',-0.136,-0.074,-,-,-,-,72.800
'15:04:26.304',-0.128,-0.099,-,-,-,-,72.800
'15:04:26.312',-0.144,-0.107,-,-,-,-,72.000
'15:04:26.320',-0.136,-0.107,-,-,-,-,71.200
'15:04:26.328',-0.144,-0.124,-,-,-,-,69.600
'15:04:26.336',-0.136,-0.132,-,-,-,-,67.200
'15:04:26.344',-0.128,-0.132,-,-,-,-,64.800
'15:04:26.352',-0.104,-0.124,-,-,-,-,63.200
'15:04:26.360',-0.104,-0.116,-,-,-,-,60.800
'15:04:26.368',-0.072,-0.124,-,-,-,-,58.400
'15:04:26.376',-0.072,-0.116,-,-,-,-,56.800
'15:04:26.384',-0.056,-0.116,-,-,-,-,54.400
'15:04:26.392',-0.048,-0.124,-,-,-,-,53.600
'15:04:26.400',-0.016,-0.107,-,-,-,-,52.800
'15:04:26.408',-0.016,-0.099,-,-,-,-,53.600
'15:04:26.416',-0.008,-0.099,-,-,-,-,54.400
'15:04:26.424',-0.016,-0.091,-,-,-,-,56.000
'15:04:26.432',0.000,-0.099,-,-,-,-,56.000
'15:04:26.440',0.000,-0.066,-,-,-,-,56.000
'15:04:26.448',-0.008,-0.074,-,-,-,-,55.200
'15:04:26.456',-0.008,-0.058,-,-,-,-,54.400
'15:04:26.464',-0.016,-0.058,-,-,-,-,53.600
'15:04:26.472',-0.008,-0.050,-,-,-,-,52.800
'15:04:26.480',-0.016,-0.058,-,-,-,-,52.800
'15:04:26.488',-0.008,-0.041,-,-,-,-,52.000
'15:04:26.496',-0.008,-0.033,-,-,-,-,52.000
'15:04:26.504',0.000,-0.033,-,-,-,-,52.000
'15:04:26.512',0.000,-0.025,-,-,-,-,51.200
'15:04:26.520',-0.008,-0.017,-,-,-,-,51.200
'15:04:26.528',0.000,-0.017,-,-,-,-,51.200
'15:04:26.536',-0.008,-0.017,-,-,-,-,51.200
'15:04:26.544',0.000,-0.017,-,-,-,-,51.200
'15:04:26.552',0.000,-0.017,-,-,-,-,50.400
'15:04:26.560',0.000,-0.017,-,-,-,-,50.400
'15:04:26.568',0.000,-0.008,-,-,-,-,50.400
'15:04:26.576',0.000,0.000,-,-,-,-,50.400
'15:04:26.584',0.000,0.000,-,-,-,-,49.600
'15:04:26.592',0.008,0.000,-,-,-,-,49.600
'15:04:26.600',0.000,0.000,-,-,-,-,49.600
'15:04:26.608',0.008,0.000,-,-,-,-,49.600
'15:04:26.616',0.000,0.000,-,-,-,-,49.600
'15:04:26.624',0.016,0.000,-,-,-,-,48.800
'15:04:26.632',0.000,0.008,-,-,-,-,48.800
'15:04:26.640',0.016,0.000,-,-,-,-,48.800
'15:04:26.648',0.008,0.008,-,-,-,-,48.800
'15:04:26.656',0.016,0.000,-,-,-,-,48.000
'15:04:26.664',0.000,0.000,-,-,-,-,48.000
'15:04:26.672',0.008,0.008,-,-,-,-,48.000
'15:04:26.680',0.000,0.000,-,-,-,-,48.000
'15:04:26.688',0.008,0.008,-,-,-,-,47.200
'15:04:26.696',0.000,0.000,-,-,-,-,47.200
'15:04:26.704',0.008,0.017,-,-,-,-,47.200
'15:04:26.712',0.000,0.000,-,-,-,-,46.400
'15:04:26.720',0.000,0.008,-,-,-,-,46.400
'15:04:26.728',0.000,0.008,-,-,-,-,46.400
'15:04:26.736',0.008,0.008,-,-,-,-,46.400
'15:04:26.744',0.000,0.008,-,-,-,-,45.600
'15:04:26.752',0.000,0.000,-,-,-,-,45.600
'15:04:26.760',0.000,0.008,-,-,-,-,45.600
'15:04:26.768',0.008,0.008,-,-,-,-,45.600
'15:04:26.776',0.000,0.008,-,-,-,-,45.600
'15:04:26.784',0.008,0.000,-,-,-,-,44.800
'15:04:26.792',0.008,0.008,-,-,-,-,44.800
'15:04:26.800',0.000,0.000,-,-,-,-,44.800
'15:04:26.808',0.008,0.008,-,-,-,-,44.800
'15:04:26.816',0.000,0.008,-,-,-,-,44.800
'15:04:26.824',0.008,0.017,-,-,-,-,44.000
'15:04:26.832',0.000,0.008,-,-,-,-,44.000
'15:04:26.840',0.008,0.017,-,-,-,-,44.000
'15:04:26.848',0.000,0.000,-,-,-,-,44.000
'15:04:26.856',0.016,0.008,-,-,-,-,44.000
'15:04:26.864',0.000,0.017,-,-,-,-,44.000
'15:04:26.872',0.008,0.017,-,-,-,-,44.000
'15:04:26.880',0.000,0.033,-,-,-,-,43.200
'15:04:26.888',0.008,0.025,-,-,-,-,43.200
'15:04:26.896',0.000,0.033,-,-,-,-,43.200
'15:04:26.904',0.008,0.033,-,-,-,-,43.200
'15:04:26.912',0.000,0.041,-,-,-,-,43.200
'15:04:26.920',0.008,0.033,-,-,-,-,43.200
'15:04:26.928',0.000,0.017,-,-,-,-,43.200
'15:04:26.936',0.016,0.017,-,-,-,-,43.200
'15:04:26.944',0.000,0.008,-,-,-,-,43.200
'15:04:26.952',0.016,0.000,-,-,-,-,42.400
'15:04:26.960',-0.032,-0.240,-,-,-,-,42.400
'15:04:26.968',0.016,0.000,-,-,-,-,42.400
'15:04:26.976',0.008,0.017,-,-,-,-,42.400
'15:04:26.984',0.024,0.000,-,-,-,-,42.400
'15:04:26.992',0.016,-0.017,-,-,-,-,42.400
'15:04:27.000',0.032,-0.099,-,-,-,-,42.400
'15:04:27.008',0.040,-0.140,-,-,-,-,42.400
'15:04:27.016',0.032,-0.190,-,-,-,-,42.400
'15:04:27.024',0.024,-0.231,-,-,-,-,42.400
'15:04:27.032',0.056,-0.256,-,-,-,-,41.600
'15:04:27.040',0.080,-0.281,-,-,-,-,41.600
'15:04:27.048',0.120,-0.298,-,-,-,-,40.800
'15:04:27.056',0.144,-0.289,-,-,-,-,40.800
'15:04:27.064',0.176,-0.215,-,-,-,-,40.800
'15:04:27.072',0.208,-0.116,-,-,-,-,40.800
'15:04:27.080',0.208,-0.041,-,-,-,-,40.800
'15:04:27.088',0.176,-0.033,-,-,-,-,40.800
'15:04:27.096',0.104,-0.058,-,-,-,-,41.600
'15:04:27.104',0.080,-0.050,-,-,-,-,41.600
'15:04:27.112',0.064,-0.033,-,-,-,-,41.600
'15:04:27.120',0.064,0.000,-,-,-,-,41.600
'15:04:27.128',0.064,0.017,-,-,-,-,41.600
'15:04:27.136',0.056,0.017,-,-,-,-,42.400
'15:04:27.144',0.040,0.050,-,-,-,-,42.400
'15:04:27.152',0.008,0.099,-,-,-,-,42.400
'15:04:27.160',-0.024,0.132,-,-,-,-,42.400
'15:04:27.168',-0.064,0.190,-,-,-,-,43.200
'15:04:27.176',-0.088,0.215,-,-,-,-,45.600
'15:04:27.184',-0.088,0.231,-,-,-,-,48.800
'15:04:27.192',-0.088,0.231,-,-,-,-,52.800
'15:04:27.200',-0.104,0.215,-,-,-,-,57.600
'15:04:27.208',-0.096,0.240,-,-,-,-,61.600
'15:04:27.216',-0.112,0.248,-,-,-,-,64.000
'15:04:27.224',-0.128,0.240,-,-,-,-,67.200
'15:04:27.232',-0.128,0.231,-,-,-,-,69.600
'15:04:27.240',-0.128,0.231,-,-,-,-,72.000
'15:04:27.248',-0.128,0.231,-,-,-,-,73.600
'15:04:27.256',-0.128,0.215,-,-,-,-,74.400
'15:04:27.264',-0.128,0.207,-,-,-,-,75.200
'15:04:27.272',-0.112,0.190,-,-,-,-,74.400
'15:04:27.280',-0.128,0.165,-,-,-,-,73.600
'15:04:27.288',-0.104,0.149,-,-,-,-,72.800
'15:04:27.296',-0.104,0.132,-,-,-,-,72.000
'15:04:27.304',-0.088,0.116,-,-,-,-,70.400
'15:04:27.312',-0.088,0.099,-,-,-,-,68.800
'15:04:27.320',-0.072,0.066,-,-,-,-,67.200
'15:04:27.328',-0.072,0.041,-,-,-,-,64.800
'15:04:27.336',-0.048,0.033,-,-,-,-,63.200
'15:04:27.344',-0.048,0.017,-,-,-,-,61.600
'15:04:27.352',-0.032,0.000,-,-,-,-,60.000
'15:04:27.360',-0.040,-0.017,-,-,-,-,57.600
'15:04:27.368',-0.024,-0.025,-,-,-,-,56.800
'15:04:27.376',-0.016,-0.017,-,-,-,-,56.000
'15:04:27.384',-0.024,-0.041,-,-,-,-,56.800
'15:04:27.392',-0.008,-0.041,-,-,-,-,57.600
'15:04:27.400',0.000,-0.050,-,-,-,-,58.400
'15:04:27.408',-0.008,-0.058,-,-,-,-,58.400
'15:04:27.416',-0.008,-0.058,-,-,-,-,57.600
'15:04:27.424',0.000,-0.041,-,-,-,-,57.600
'15:04:27.432',-0.008,-0.041,-,-,-,-,56.800
'15:04:27.440',0.000,-0.033,-,-,-,-,56.800
'15:04:27.448',-0.008,-0.025,-,-,-,-,56.000
'15:04:27.456',0.000,-0.017,-,-,-,-,56.000
'15:04:27.464',0.000,-0.017,-,-,-,-,55.200
'15:04:27.472',0.008,-0.025,-,-,-,-,55.200
'15:04:27.480',0.000,-0.033,-,-,-,-,54.400
'15:04:27.488',0.016,-0.041,-,-,-,-,54.400
'15:04:27.496',0.008,-0.050,-,-,-,-,53.600
'15:04:27.504',0.024,-0.050,-,-,-,-,53.600
'15:04:27.512',0.016,-0.050,-,-,-,-,53.600
'15:04:27.520',0.024,-0.058,-,-,-,-,53.600
'15:04:27.528',0.016,-0.058,-,-,-,-,53.600
'15:04:27.536',0.024,-0.066,-,-,-,-,52.800
'15:04:27.544',0.016,-0.058,-,-,-,-,52.800
'15:04:27.552',0.016,-0.058,-,-,-,-,52.800
'15:04:27.560',0.000,-0.066,-,-,-,-,52.800
'15:04:27.568',0.016,-0.058,-,-,-,-,52.000
'15:04:27.576',0.008,-0.058,-,-,-,-,52.000
'15:04:27.584',0.016,-0.058,-,-,-,-,51.200
'15:04:27.592',0.008,-0.050,-,-,-,-,51.200
'15:04:27.600',0.016,-0.058,-,-,-,-,51.200
'15:04:27.608',0.008,-0.050,-,-,-,-,50.400
'15:04:27.616',0.000,-0.058,-,-,-,-,50.400
'15:04:27.624',0.016,-0.050,-,-,-,-,50.400
'15:04:27.632',0.000,-0.058,-,-,-,-,50.400
'15:04:27.640',0.008,-0.050,-,-,-,-,50.400
'15:04:27.648',0.000,-0.041,-,-,-,-,49.600
'15:04:27.656',0.008,-0.041,-,-,-,-,49.600
'15:04:27.664',0.000,-0.041,-,-,-,-,49.600
'15:04:27.672',0.016,-0.033,-,-,-,-,49.600
'15:04:27.680',0.000,-0.058,-,-,-,-,48.800
'15:04:27.688',0.008,-0.025,-,-,-,-,48.800
'15:04:27.696',0.000,-0.017,-,-,-,-,48.800
'15:04:27.704',0.024,0.000,-,-,-,-,48.800
'15:04:27.712',0.048,0.017,-,-,-,-,48.800
'15:04:27.720',0.064,0.008,-,-,-,-,48.000
'15:04:27.728',0.088,0.033,-,-,-,-,48.000
'15:04:27.736',0.048,-0.182,-,-,-,-,48.000
'15:04:27.744',0.104,0.058,-,-,-,-,48.000
'15:04:27.752',0.128,0.099,-,-,-,-,48.000
'15:04:27.760',0.144,0.099,-,-,-,-,48.000
'15:04:27.768',0.192,0.091,-,-,-,-,47.200
'15:04:27.776',0.224,0.099,-,-,-,-,47.200
'15:04:27.784',0.208,0.099,-,-,-,-,47.200
'15:04:27.792',0.184,0.050,-,-,-,-,47.200
'15:04:27.800',0.168,0.099,-,-,-,-,47.200
'15:04:27.808',0.128,0.132,-,-,-,-,46.400
'15:04:27.816',0.080,0.140,-,-,-,-,46.400
'15:04:27.824',0.024,0.132,-,-,-,-,46.400
'15:04:27.832',0.000,0.058,-,-,-,-,46.400
'15:04:27.840',-0.016,0.017,-,-,-,-,46.400
'15:04:27.848',-0.032,-0.008,-,-,-,-,46.400
'15:04:27.856',-0.048,-0.025,-,-,-,-,46.400
'15:04:27.864',-0.064,-0.050,-,-,-,-,46.400
'15:04:27.872',-0.056,-0.041,-,-,-,-,47.200
'15:04:27.880',-0.072,-0.050,-,-,-,-,49.600
'15:04:27.888',-0.064,-0.050,-,-,-,-,53.600
'15:04:27.896',-0.072,-0.050,-,-,-,-,59.200
'15:04:27.904',-0.072,-0.041,-,-,-,-,65.600
'15:04:27.912',-0.088,-0.058,-,-,-,-,71.200
'15:04:27.920',-0.096,-0.050,-,-,-,-,73.600
'15:04:27.928',-0.112,-0.058,-,-,-,-,74.400
'15:04:27.936',-0.128,-0.066,-,-,-,-,74.400
'15:04:27.944',-0.136,-0.074,-,-,-,-,73.600
'15:04:27.952',-0.128,-0.099,-,-,-,-,73.600
'15:04:27.960',-0.136,-0.107,-,-,-,-,72.000
'15:04:27.968',-0.144,-0.116,-,-,-,-,70.400
'15:04:27.976',-0.128,-0.107,-,-,-,-,68.800
'15:04:27.984',-0.136,-0.124,-,-,-,-,67.200
'15:04:27.992',-0.128,-0.124,-,-,-,-,65.600
'15:04:28.000',-0.096,-0.116,-,-,-,-,63.200
'15:04:28.008',-0.088,-0.107,-,-,-,-,60.800
'15:04:28.016',-0.064,-0.107,-,-,-,-,59.200
'15:04:28.024',-0.056,-0.116,-,-,-,-,56.800
'15:04:28.032',-0.040,-0.107,-,-,-,-,55.200
'15:04:28.040',-0.032,-0.099,-,-,-,-,54.400
'15:04:28.048',-0.024,-0.116,-,-,-,-,55.200
'15:04:28.056',-0.008,-0.099,-,-,-,-,56.000
'15:04:28.064',0.000,-0.091,-,-,-,-,57.600
'15:04:28.072',0.000,-0.091,-,-,-,-,58.400
'15:04:28.080',0.000,-0.091,-,-,-,-,57.600
'15:04:28.088',0.000,-0.091,-,-,-,-,56.800
'15:04:28.096',0.000,-0.074,-,-,-,-,56.000
'15:04:28.104',0.000,-0.091,-,-,-,-,56.000
'15:04:28.112',-0.008,-0.066,-,-,-,-,55.200
'15:04:28.120',0.000,-0.074,-,-,-,-,55.200
'15:04:28.128',-0.008,-0.058,-,-,-,-,54.400
'15:04:28.136',0.000,-0.058,-,-,-,-,54.400
'15:04:28.144',-0.008,-0.058,-,-,-,-,53.600
'15:04:28.152',0.000,-0.050,-,-,-,-,53.600
'15:04:28.160',0.000,-0.041,-,-,-,-,52.800
'15:04:28.168',0.000,-0.033,-,-,-,-,52.800
'15:04:28.176',0.000,-0.033,-,-,-,-,52.000
'15:04:28.184',0.000,-0.025,-,-,-,-,52.000
'15:04:28.192',0.008,-0.017,-,-,-,-,52.000
'15:04:28.200',0.000,-0.025,-,-,-,-,52.000
'15:04:28.208',0.000,-0.017,-,-,-,-,51.200
'15:04:28.216',0.000,-0.017,-,-,-,-,51.200
'15:04:28.224',0.000,-0.017,-,-,-,-,51.200
'15:04:28.232',0.000,0.000,-,-,-,-,50.400
'15:04:28.240',0.008,0.008,-,-,-,-,50.400
'15:04:28.248',0.000,0.017,-,-,-,-,50.400
'15:04:28.256',0.032,0.041,-,-,-,-,50.400
'15:04:28.264',0.040,0.033,-,-,-,-,50.400
'15:04:28.272',0.064,0.058,-,-,-,-,49.600
'15:04:28.280',0.088,0.091,-,-,-,-,49.600
'15:04:28.288',0.088,0.099,-,-,-,-,49.600
'15:04:28.296',0.104,0.091,-,-,-,-,49.600
'15:04:28.304',0.120,0.099,-,-,-,-,48.800
'15:04:28.312',0.128,0.132,-,-,-,-,48.800
'15:04:28.320',0.168,0.165,-,-,-,-,48.800
'15:04:28.328',0.192,0.240,-,-,-,-,48.800
'15:04:28.336',0.176,0.289,-,-,-,-,48.000
'15:04:28.344',0.144,0.314,-,-,-,-,48.000
'15:04:28.352',0.152,0.347,-,-,-,-,48.000
'15:04:28.360',0.104,0.314,-,-,-,-,47.200
'15:04:28.368',0.080,0.248,-,-,-,-,47.200
'15:04:28.376',0.024,0.207,-,-,-,-,47.200
'15:04:28.384',0.000,0.132,-,-,-,-,47.200
'15:04:28.392',-0.016,0.066,-,-,-,-,47.200
'15:04:28.400',-0.016,0.025,-,-,-,-,47.200
'15:04:28.408',-0.040,0.000,-,-,-,-,46.400
'15:04:28.416',-0.056,-0.017,-,-,-,-,47.200
'15:04:28.424',-0.072,-0.025,-,-,-,-,47.200
'15:04:28.432',-0.072,-0.041,-,-,-,-,48.800
'15:04:28.440',-0.064,-0.033,-,-,-,-,51.200
'15:04:28.448',-0.088,-0.041,-,-,-,-,56.000
'15:04:28.456',-0.096,-0.041,-,-,-,-,61.600
'15:04:28.464',-0.088,-0.058,-,-,-,-,66.400
'15:04:28.472',-0.104,-0.058,-,-,-,-,70.400
'15:04:28.480',-0.112,-0.074,-,-,-,-,71.200
'15:04:28.488',-0.128,-0.099,-,-,-,-,72.000
'15:04:28.496',-0.128,-0.116,-,-,-,-,71.200
'15:04:28.504',-0.128,-0.132,-,-,-,-,70.400
'15:04:28.512',-0.144,-0.149,-,-,-,-,69.600
'15:04:28.520',-0.128,-0.140,-,-,-,-,68.000
'15:04:28.528',-0.128,-0.149,-,-,-,-,65.600
'15:04:28.536',-0.112,-0.140,-,-,-,-,64.000
'15:04:28.544',-0.128,-0.140,-,-,-,-,61.600
'15:04:28.552',-0.088,-0.124,-,-,-,-,59.200
'15:04:28.560',-0.072,-0.107,-,-,-,-,56.800
'15:04:28.568',-0.088,-0.099,-,-,-,-,55.200
'15:04:28.576',-0.056,-0.099,-,-,-,-,52.800
'15:04:28.584',-0.032,-0.091,-,-,-,-,52.000
'15:04:28.592',-0.024,-0.074,-,-,-,-,52.000
'15:04:28.600',-0.008,-0.066,-,-,-,-,52.000
'15:04:28.608',-0.008,-0.058,-,-,-,-,53.600
'15:04:28.616',-0.016,-0.058,-,-,-,-,55.200
'15:04:28.624',0.000,-0.050,-,-,-,-,55.200
'15:04:28.632',0.000,-0.050,-,-,-,-,55.200
'15:04:28.640',-0.008,-0.041,-,-,-,-,54.400
'15:04:28.648',0.000,-0.041,-,-,-,-,53.600
'15:04:28.656',0.000,-0.033,-,-,-,-,53.600
'15:04:28.664',-0.008,-0.025,-,-,-,-,53.600
'15:04:28.672',0.000,-0.033,-,-,-,-,52.800
'15:04:28.680',-0.008,-0.017,-,-,-,-,52.000
'15:04:28.688',0.000,-0.017,-,-,-,-,52.000
'15:04:28.696',-0.008,-0.017,-,-,-,-,51.200
'15:04:28.704',0.000,-0.017,-,-,-,-,51.200
'15:04:28.712',0.000,0.000,-,-,-,-,50.400
'15:04:28.720',0.000,0.000,-,-,-,-,50.400
'15:04:28.728',0.000,0.000,-,-,-,-,50.400
'15:04:28.736',0.000,0.000,-,-,-,-,50.400
'15:04:28.744',0.000,0.000,-,-,-,-,49.600
'15:04:28.752',0.000,0.008,-,-,-,-,49.600
'15:04:28.760',0.000,0.017,-,-,-,-,49.600
'15:04:28.768',0.000,0.008,-,-,-,-,49.600
'15:04:28.776',0.000,0.017,-,-,-,-,49.600
'15:04:28.784',-0.008,0.008,-,-,-,-,49.600
'15:04:28.792',0.000,0.033,-,-,-,-,48.800
'15:04:28.800',0.008,0.025,-,-,-,-,48.800
'15:04:28.808',0.016,0.050,-,-,-,-,48.800
'15:04:28.816',0.032,0.058,-,-,-,-,48.800
'15:04:28.824',0.056,0.091,-,-,-,-,48.000
