'Elapsed time','I','II','V','MCL1','ABP','CVP'
'172:21:31.416',-,-0.008,-,-3.897,82.000,-
'172:21:31.424',-,0.008,-,-3.897,81.000,-
'172:21:31.432',-,0.040,-,-3.713,80.000,-
'172:21:31.440',-,0.072,-,-3.471,79.000,-
'172:21:31.448',-,0.136,-,-3.138,78.000,-
'172:21:31.456',-,0.160,-,-2.713,78.000,-
'172:21:31.464',-,0.120,-,-2.230,76.000,-
'172:21:31.472',-,0.072,-,-1.759,76.000,-
'172:21:31.480',-,0.072,-,-1.230,76.000,-
'172:21:31.488',-,0.024,-,-0.713,76.000,-
'172:21:31.496',-,-0.040,-,-0.230,76.000,-
'172:21:31.504',-,-0.056,-,0.184,78.000,-
'172:21:31.512',-,-0.040,-,0.609,78.000,-
'172:21:31.520',-,-0.040,-,0.943,78.000,-
'172:21:31.528',-,-0.144,-,1.276,76.000,-
'172:21:31.536',-,-0.224,-,1.517,76.000,-
'172:21:31.544',-,-0.192,-,1.667,75.000,-
'172:21:31.552',-,-0.136,-,1.759,74.000,-
'172:21:31.560',-,-0.088,-,1.759,74.000,-
'172:21:31.568',-,-0.056,-,1.667,74.000,-
'172:21:31.576',-,-0.008,-,1.471,74.000,-
'172:21:31.584',-,0.088,-,1.184,74.000,-
'172:21:31.592',-,0.192,-,0.851,73.000,-
'172:21:31.600',-,0.136,-,0.379,73.000,-
'172:21:31.608',-,-0.056,-,-0.092,73.000,-
'172:21:31.616',-,-0.224,-,-0.609,73.000,-
'172:21:31.624',-,-0.272,-,-1.046,73.000,-
'172:21:31.632',-,-0.224,-,-1.471,73.000,-
'172:21:31.640',-,-0.176,-,-1.805,73.000,-
'172:21:31.648',-,-0.176,-,-2.092,73.000,-
'172:21:31.656',-,-0.192,-,-2.276,72.000,-
'172:21:31.664',-,-0.192,-,-2.425,72.000,-
'172:21:31.672',-,-0.176,-,-2.425,72.000,-
'172:21:31.680',-,-0.120,-,-2.379,72.000,-
'172:21:31.688',-,-0.040,-,-2.276,70.000,-
'172:21:31.696',-,0.008,-,-2.092,69.000,-
'172:21:31.704',-,0.072,-,-1.897,69.000,-
'172:21:31.712',-,0.120,-,-1.667,68.000,-
'172:21:31.720',-,0.056,-,-1.425,68.000,-
'172:21:31.728',-,0.008,-,-1.184,67.000,-
'172:21:31.736',-,0.024,-,-0.943,67.000,-
'172:21:31.744',-,0.040,-,-0.667,66.000,-
'172:21:31.752',-,0.024,-,-0.471,64.000,-
'172:21:31.760',-,-0.008,-,-0.230,63.000,-
'172:21:31.768',-,-0.024,-,-0.046,63.000,-
'172:21:31.776',-,0.024,-,0.138,64.000,-
'172:21:31.784',-,0.072,-,0.276,66.000,-
'172:21:31.792',-,0.088,-,0.333,67.000,-
'172:21:31.800',-,0.040,-,0.379,70.000,-
'172:21:31.808',-,0.024,-,0.379,73.000,-
'172:21:31.816',-,0.056,-,0.230,76.000,-
'172:21:31.824',-,0.104,-,0.046,80.000,-
'172:21:31.832',-,0.136,-,-0.184,84.000,-
'172:21:31.840',-,0.144,-,-0.517,87.000,-
'172:21:31.848',-,0.144,-,-0.851,90.000,-
'172:21:31.856',-,0.144,-,-1.276,93.000,-
'172:21:31.864',-,0.144,-,-1.713,96.000,-
'172:21:31.872',-,0.136,-,-2.138,99.000,-
'172:21:31.880',-,0.120,-,-2.471,103.000,-
'172:21:31.888',-,0.104,-,-2.805,105.000,-
'172:21:31.896',-,0.072,-,-3.092,106.000,-
'172:21:31.904',-,0.040,-,-3.276,109.000,-
'172:21:31.912',-,0.040,-,-3.425,109.000,-
'172:21:31.920',-,0.008,-,-3.425,110.000,-
'172:21:31.928',-,0.000,-,-3.379,109.000,-
'172:21:31.936',-,0.000,-,-3.276,109.000,-
'172:21:31.944',-,0.056,-,-3.138,108.000,-
'172:21:31.952',-,0.104,-,-2.897,106.000,-
'172:21:31.960',-,0.120,-,-2.609,104.000,-
'172:21:31.968',-,0.104,-,-2.333,103.000,-
'172:21:31.976',-,-0.024,-,-2.000,100.000,-
'172:21:31.984',-,-0.120,-,-1.667,98.000,-
'172:21:31.992',-,-0.056,-,-1.333,94.000,-
'172:21:32.000',-,-0.040,-,-1.000,92.000,-
'172:21:32.008',-,-0.088,-,-0.667,88.000,-
'172:21:32.016',-,-0.088,-,-0.333,87.000,-
'172:21:32.024',-,-0.056,-,-0.046,85.000,-
'172:21:32.032',-,-0.072,-,0.230,84.000,-
'172:21:32.040',-,-0.056,-,0.425,82.000,-
'172:21:32.048',-,-0.008,-,0.517,81.000,-
'172:21:32.056',-,0.008,-,0.609,81.000,-
'172:21:32.064',-,0.040,-,0.563,80.000,-
'172:21:32.072',-,0.056,-,0.425,79.000,-
'172:21:32.080',-,0.072,-,0.138,79.000,-
'172:21:32.088',-,0.088,-,-0.230,78.000,-
'172:21:32.096',-,0.072,-,-0.667,76.000,-
'172:21:32.104',-,0.056,-,-1.092,76.000,-
'172:21:32.112',-,0.056,-,-1.563,76.000,-
'172:21:32.120',-,0.040,-,-2.092,76.000,-
'172:21:32.128',-,0.008,-,-2.517,76.000,-
'172:21:32.136',-,-0.008,-,-2.897,75.000,-
'172:21:32.144',-,-0.024,-,-3.184,75.000,-
'172:21:32.152',-,-0.024,-,-3.379,75.000,-
'172:21:32.160',-,-0.024,-,-3.471,75.000,-
'172:21:32.168',-,-0.024,-,-3.471,75.000,-
'172:21:32.176',-,-0.008,-,-3.333,74.000,-
'172:21:32.184',-,-0.008,-,-3.138,74.000,-
'172:21:32.192',-,0.024,-,-2.897,73.000,-
'172:21:32.200',-,0.104,-,-2.563,73.000,-
'172:21:32.208',-,0.120,-,-2.184,72.000,-
'172:21:32.216',-,0.104,-,-1.805,72.000,-
'172:21:32.224',-,0.136,-,-1.379,70.000,-
'172:21:32.232',-,0.088,-,-1.000,70.000,-
'172:21:32.240',-,-0.072,-,-0.609,70.000,-
'172:21:32.248',-,-0.280,-,-0.276,69.000,-
'172:21:32.256',-,-0.344,-,0.046,69.000,-
'172:21:32.264',-,-0.240,-,0.333,68.000,-
'172:21:32.272',-,-0.176,-,0.517,67.000,-
'172:21:32.280',-,-0.176,-,0.713,67.000,-
'172:21:32.288',-,-0.224,-,0.805,67.000,-
'172:21:32.296',-,-0.224,-,0.805,66.000,-
'172:21:32.304',-,-0.160,-,0.667,66.000,-
'172:21:32.312',-,-0.104,-,0.517,66.000,-
'172:21:32.320',-,-0.040,-,0.230,64.000,-
'172:21:32.328',-,-0.008,-,-0.092,64.000,-
'172:21:32.336',-,-0.008,-,-0.517,64.000,-
'172:21:32.344',-,0.000,-,-1.000,63.000,-
'172:21:32.352',-,0.000,-,-1.471,63.000,-
'172:21:32.360',-,0.008,-,-1.897,63.000,-
'172:21:32.368',-,0.008,-,-2.230,62.000,-
'172:21:32.376',-,0.008,-,-2.563,62.000,-
'172:21:32.384',-,0.040,-,-2.851,62.000,-
'172:21:32.392',-,0.056,-,-3.000,62.000,-
'172:21:32.400',-,0.072,-,-3.092,62.000,-
'172:21:32.408',-,0.120,-,-3.092,63.000,-
'172:21:32.416',-,0.160,-,-3.000,64.000,-
'172:21:32.424',-,0.160,-,-2.897,66.000,-
'172:21:32.432',-,0.040,-,-2.713,68.000,-
'172:21:32.440',-,0.008,-,-2.471,70.000,-
'172:21:32.448',-,0.040,-,-2.230,74.000,-
'172:21:32.456',-,0.056,-,-2.000,78.000,-
'172:21:32.464',-,0.072,-,-1.713,80.000,-
'172:21:32.472',-,0.120,-,-1.471,84.000,-
'172:21:32.480',-,0.160,-,-1.184,87.000,-
'172:21:32.488',-,0.144,-,-0.897,91.000,-
'172:21:32.496',-,0.136,-,-0.609,94.000,-
'172:21:32.504',-,0.144,-,-0.333,97.000,-
'172:21:32.512',-,0.136,-,-0.046,100.000,-
'172:21:32.520',-,0.120,-,0.276,102.000,-
'172:21:32.528',-,0.136,-,0.667,104.000,-
'172:21:32.536',-,0.072,-,1.000,105.000,-
'172:21:32.544',-,0.000,-,1.379,106.000,-
'172:21:32.552',-,-0.008,-,1.805,108.000,-
'172:21:32.560',-,0.000,-,2.184,108.000,-
'172:21:32.568',-,-0.008,-,2.609,106.000,-
'172:21:32.576',-,-0.024,-,3.046,105.000,-
'172:21:32.584',-,-0.008,-,3.425,104.000,-
'172:21:32.592',-,0.008,-,3.759,102.000,-
'172:21:32.600',-,0.024,-,4.092,99.000,-
'172:21:32.608',-,0.040,-,4.379,96.000,-
'172:21:32.616',-,0.056,-,4.667,93.000,-
'172:21:32.624',-,0.072,-,4.851,91.000,-
'172:21:32.632',-,0.072,-,5.046,87.000,-
'172:21:32.640',-,0.088,-,5.184,85.000,-
'172:21:32.648',-,0.104,-,5.333,82.000,-
'172:21:32.656',-,0.144,-,5.471,80.000,-
'172:21:32.664',-,0.208,-,5.563,78.000,-
'172:21:32.672',-,0.224,-,5.609,76.000,-
'172:21:32.680',-,0.160,-,5.713,74.000,-
'172:21:32.688',-,0.120,-,5.713,74.000,-
'172:21:32.696',-,0.136,-,5.759,73.000,-
'172:21:32.704',-,0.160,-,5.759,73.000,-
'172:21:32.712',-,0.176,-,5.759,72.000,-
'172:21:32.720',-,0.144,-,5.759,72.000,-
'172:21:32.728',-,0.104,-,5.713,72.000,-
'172:21:32.736',-,0.120,-,5.713,70.000,-
'172:21:32.744',-,0.072,-,5.667,70.000,-
'172:21:32.752',-,0.000,-,5.667,69.000,-
'172:21:32.760',-,-0.040,-,5.609,69.000,-
'172:21:32.768',-,-0.040,-,5.563,69.000,-
'172:21:32.776',-,-0.024,-,5.471,69.000,-
'172:21:32.784',-,-0.040,-,5.379,69.000,-
'172:21:32.792',-,-0.040,-,5.230,70.000,-
'172:21:32.800',-,-0.024,-,5.046,70.000,-
'172:21:32.808',-,0.000,-,4.805,70.000,-
'172:21:32.816',-,0.024,-,4.563,72.000,-
'172:21:32.824',-,0.072,-,4.333,72.000,-
'172:21:32.832',-,0.160,-,4.092,73.000,-
'172:21:32.840',-,0.256,-,3.851,73.000,-
'172:21:32.848',-,0.272,-,3.667,72.000,-
'172:21:32.856',-,0.088,-,3.471,72.000,-
'172:21:32.864',-,-0.088,-,3.333,70.000,-
'172:21:32.872',-,-0.160,-,3.276,70.000,-
'172:21:32.880',-,-0.120,-,3.276,69.000,-
'172:21:32.888',-,-0.072,-,3.379,68.000,-
'172:21:32.896',-,-0.056,-,3.517,68.000,-
'172:21:32.904',-,-0.136,-,3.759,67.000,-
'172:21:32.912',-,-0.144,-,4.092,67.000,-
'172:21:32.920',-,-0.104,-,4.471,66.000,-
'172:21:32.928',-,-0.024,-,4.897,66.000,-
'172:21:32.936',-,0.024,-,5.333,66.000,-
'172:21:32.944',-,0.088,-,5.713,66.000,-
'172:21:32.952',-,0.120,-,6.046,66.000,-
'172:21:32.960',-,0.104,-,6.046,63.000,-
'172:21:32.968',-,0.104,-,6.046,62.000,-
'172:21:32.976',-,0.088,-,6.046,61.000,-
'172:21:32.984',-,0.056,-,6.046,61.000,-
'172:21:32.992',-,0.056,-,6.046,61.000,-
'172:21:33.000',-,0.088,-,6.046,60.000,-
'172:21:33.008',-,0.120,-,6.046,60.000,-
'172:21:33.016',-,0.136,-,6.046,60.000,-
'172:21:33.024',-,0.120,-,6.046,61.000,-
'172:21:33.032',-,0.088,-,6.046,61.000,-
'172:21:33.040',-,0.088,-,6.046,63.000,-
'172:21:33.048',-,0.120,-,6.046,66.000,-
'172:21:33.056',-,0.136,-,6.046,69.000,-
'172:21:33.064',-,0.144,-,6.046,73.000,-
'172:21:33.072',-,0.176,-,5.851,76.000,-
'172:21:33.080',-,0.192,-,5.517,80.000,-
'172:21:33.088',-,0.224,-,5.092,85.000,-
'172:21:33.096',-,0.240,-,4.667,88.000,-
'172:21:33.104',-,0.224,-,4.184,92.000,-
'172:21:33.112',-,0.224,-,3.667,94.000,-
'172:21:33.120',-,0.208,-,3.184,98.000,-
'172:21:33.128',-,0.176,-,2.759,100.000,-
'172:21:33.136',-,0.160,-,2.379,103.000,-
'172:21:33.144',-,0.144,-,2.046,104.000,-
'172:21:33.152',-,0.104,-,1.805,105.000,-
'172:21:33.160',-,0.056,-,1.713,106.000,-
'172:21:33.168',-,0.008,-,1.759,106.000,-
'172:21:33.176',-,-0.008,-,1.897,106.000,-
'172:21:33.184',-,-0.008,-,2.138,105.000,-
'172:21:33.192',-,0.008,-,2.471,104.000,-
'172:21:33.200',-,0.008,-,2.897,103.000,-
'172:21:33.208',-,0.024,-,3.379,100.000,-
'172:21:33.216',-,0.008,-,3.897,98.000,-
'172:21:33.224',-,-0.024,-,4.425,96.000,-
'172:21:33.232',-,-0.024,-,4.897,93.000,-
'172:21:33.240',-,0.024,-,5.333,91.000,-
'172:21:33.248',-,0.024,-,5.759,87.000,-
'172:21:33.256',-,0.040,-,6.046,85.000,-
'172:21:33.264',-,0.072,-,6.046,82.000,-
'172:21:33.272',-,0.088,-,6.046,80.000,-
'172:21:33.280',-,0.056,-,6.046,79.000,-
'172:21:33.288',-,0.024,-,6.046,78.000,-
'172:21:33.296',-,0.072,-,6.046,76.000,-
'172:21:33.304',-,0.136,-,6.046,75.000,-
'172:21:33.312',-,0.136,-,6.046,74.000,-
'172:21:33.320',-,0.136,-,6.046,74.000,-
'172:21:33.328',-,0.120,-,6.046,73.000,-
'172:21:33.336',-,0.120,-,6.046,73.000,-
'172:21:33.344',-,0.120,-,6.046,73.000,-
'172:21:33.352',-,0.104,-,6.046,74.000,-
'172:21:33.360',-,0.088,-,6.046,74.000,-
'172:21:33.368',-,0.056,-,6.046,74.000,-
'172:21:33.376',-,0.008,-,6.000,73.000,-
'172:21:33.384',-,-0.008,-,5.943,73.000,-
'172:21:33.392',-,-0.040,-,5.851,73.000,-
'172:21:33.400',-,-0.056,-,5.759,73.000,-
'172:21:33.408',-,-0.056,-,5.667,72.000,-
'172:21:33.416',-,-0.056,-,5.609,72.000,-
'172:21:33.424',-,-0.040,-,5.563,72.000,-
'172:21:33.432',-,-0.024,-,5.563,72.000,-
'172:21:33.440',-,0.000,-,5.609,72.000,-
'172:21:33.448',-,0.072,-,5.713,72.000,-
'172:21:33.456',-,0.192,-,5.805,72.000,-
'172:21:33.464',-,0.224,-,5.897,72.000,-
'172:21:33.472',-,0.104,-,6.046,72.000,-
'172:21:33.480',-,-0.072,-,6.046,70.000,-
'172:21:33.488',-,-0.240,-,6.046,70.000,-
'172:21:33.496',-,-0.280,-,6.046,70.000,-
'172:21:33.504',-,-0.240,-,6.046,70.000,-
'172:21:33.512',-,-0.208,-,6.046,69.000,-
'172:21:33.520',-,-0.208,-,6.046,69.000,-
'172:21:33.528',-,-0.208,-,6.046,69.000,-
'172:21:33.536',-,-0.176,-,6.046,68.000,-
'172:21:33.544',-,-0.136,-,6.046,68.000,-
'172:21:33.552',-,-0.072,-,6.046,67.000,-
'172:21:33.560',-,0.000,-,6.046,67.000,-
'172:21:33.568',-,0.040,-,6.046,66.000,-
'172:21:33.576',-,0.056,-,6.046,66.000,-
'172:21:33.584',-,0.088,-,6.046,64.000,-
'172:21:33.592',-,0.104,-,6.046,64.000,-
'172:21:33.600',-,0.120,-,6.046,63.000,-
'172:21:33.608',-,0.120,-,6.046,63.000,-
'172:21:33.616',-,0.104,-,6.046,63.000,-
'172:21:33.624',-,0.104,-,6.046,63.000,-
'172:21:33.632',-,0.120,-,6.046,63.000,-
'172:21:33.640',-,0.104,-,5.943,63.000,-
'172:21:33.648',-,0.088,-,5.805,64.000,-
'172:21:33.656',-,0.120,-,5.667,66.000,-
'172:21:33.664',-,0.136,-,5.517,67.000,-
'172:21:33.672',-,0.136,-,5.425,69.000,-
'172:21:33.680',-,0.104,-,5.379,73.000,-
'172:21:33.688',-,0.104,-,5.333,75.000,-
'172:21:33.696',-,0.136,-,5.333,79.000,-
'172:21:33.704',-,0.144,-,5.333,84.000,-
'172:21:33.712',-,0.144,-,5.425,87.000,-
'172:21:33.720',-,0.160,-,5.471,91.000,-
'172:21:33.728',-,0.208,-,5.563,94.000,-
'172:21:33.736',-,0.208,-,5.713,97.000,-
'172:21:33.744',-,0.104,-,5.805,100.000,-
'172:21:33.752',-,0.040,-,5.943,103.000,-
'172:21:33.760',-,0.008,-,6.046,105.000,-
'172:21:33.768',-,0.000,-,6.046,106.000,-
'172:21:33.776',-,-0.008,-,6.046,108.000,-
'172:21:33.784',-,-0.008,-,6.046,109.000,-
'172:21:33.792',-,-0.024,-,6.046,109.000,-
'172:21:33.800',-,-0.024,-,5.943,109.000,-
'172:21:33.808',-,-0.040,-,5.805,108.000,-
'172:21:33.816',-,-0.056,-,5.609,106.000,-
'172:21:33.824',-,-0.072,-,5.425,105.000,-
'172:21:33.832',-,-0.072,-,5.184,103.000,-
'172:21:33.840',-,-0.056,-,4.943,100.000,-
'172:21:33.848',-,-0.040,-,4.713,97.000,-
'172:21:33.856',-,-0.056,-,4.471,94.000,-
'172:21:33.864',-,-0.056,-,4.230,92.000,-
'172:21:33.872',-,-0.040,-,4.000,90.000,-
'172:21:33.880',-,-0.056,-,3.759,86.000,-
'172:21:33.888',-,-0.072,-,3.563,84.000,-
'172:21:33.896',-,-0.056,-,3.379,81.000,-
'172:21:33.904',-,-0.072,-,3.230,80.000,-
'172:21:33.912',-,-0.072,-,3.092,79.000,-
'172:21:33.920',-,-0.024,-,3.000,76.000,-
'172:21:33.928',-,-0.008,-,2.897,75.000,-
'172:21:33.936',-,-0.008,-,2.805,75.000,-
'172:21:33.944',-,0.000,-,2.713,74.000,-
'172:21:33.952',-,0.000,-,2.609,74.000,-
'172:21:33.960',-,0.000,-,2.563,74.000,-
'172:21:33.968',-,0.000,-,2.517,74.000,-
'172:21:33.976',-,0.000,-,2.471,74.000,-
'172:21:33.984',-,0.000,-,2.425,74.000,-
'172:21:33.992',-,-0.024,-,2.333,74.000,-
'172:21:34.000',-,-0.056,-,2.276,73.000,-
'172:21:34.008',-,-0.120,-,2.184,73.000,-
'172:21:34.016',-,-0.144,-,2.138,73.000,-
'172:21:34.024',-,-0.144,-,2.046,73.000,-
'172:21:34.032',-,-0.136,-,1.943,73.000,-
'172:21:34.040',-,-0.136,-,1.851,73.000,-
'172:21:34.048',-,-0.120,-,1.759,73.000,-
'172:21:34.056',-,-0.104,-,1.667,72.000,-
'172:21:34.064',-,-0.072,-,1.517,72.000,-
'172:21:34.072',-,-0.024,-,1.425,72.000,-
'172:21:34.080',-,0.088,-,1.333,70.000,-
'172:21:34.088',-,0.144,-,1.184,70.000,-
'172:21:34.096',-,0.040,-,1.092,70.000,-
'172:21:34.104',-,-0.160,-,1.000,69.000,-
'172:21:34.112',-,-0.296,-,0.851,69.000,-
'172:21:34.120',-,-0.312,-,0.713,69.000,-
'172:21:34.128',-,-0.280,-,0.609,68.000,-
'172:21:34.136',-,-0.256,-,0.471,68.000,-
'172:21:34.144',-,-0.256,-,0.379,67.000,-
'172:21:34.152',-,-0.272,-,0.230,67.000,-
'172:21:34.160',-,-0.256,-,0.138,66.000,-
'172:21:34.168',-,-0.208,-,0.046,66.000,-
'172:21:34.176',-,-0.136,-,-0.092,64.000,-
'172:21:34.184',-,-0.088,-,-0.138,64.000,-
'172:21:34.192',-,-0.072,-,-0.230,63.000,-
'172:21:34.200',-,-0.056,-,-0.333,63.000,-
'172:21:34.208',-,-0.040,-,-0.379,63.000,-
'172:21:34.216',-,-0.040,-,-0.425,63.000,-
'172:21:34.224',-,-0.040,-,-0.471,63.000,-
'172:21:34.232',-,-0.024,-,-0.563,63.000,-
'172:21:34.240',-,-0.024,-,-0.609,62.000,-
'172:21:34.248',-,-0.024,-,-0.713,62.000,-
'172:21:34.256',-,-0.008,-,-0.759,61.000,-
'172:21:34.264',-,0.000,-,-0.851,61.000,-
'172:21:34.272',-,0.008,-,-0.943,62.000,-
'172:21:34.280',-,0.008,-,-1.046,63.000,-
'172:21:34.288',-,0.024,-,-1.138,64.000,-
'172:21:34.296',-,0.040,-,-1.276,67.000,-
'172:21:34.304',-,0.040,-,-1.379,70.000,-
'172:21:34.312',-,0.072,-,-1.471,73.000,-
'172:21:34.320',-,0.088,-,-1.563,76.000,-
'172:21:34.328',-,0.104,-,-1.667,80.000,-
'172:21:34.336',-,0.104,-,-1.759,84.000,-
'172:21:34.344',-,0.120,-,-1.851,87.000,-
'172:21:34.352',-,0.120,-,-1.897,91.000,-
'172:21:34.360',-,0.120,-,-1.943,93.000,-
'172:21:34.368',-,0.104,-,-2.000,97.000,-
'172:21:34.376',-,0.072,-,-2.046,99.000,-
'172:21:34.384',-,0.056,-,-2.092,102.000,-
'172:21:34.392',-,0.024,-,-2.092,103.000,-
'172:21:34.400',-,0.008,-,-2.092,105.000,-
'172:21:34.408',-,0.000,-,-2.138,105.000,-
'172:21:34.416',-,-0.024,-,-2.092,105.000,-
'172:21:34.424',-,-0.024,-,-2.092,105.000,-
'172:21:34.432',-,-0.040,-,-2.092,104.000,-
'172:21:34.440',-,-0.056,-,-2.046,103.000,-
'172:21:34.448',-,-0.056,-,-2.000,100.000,-
'172:21:34.456',-,-0.056,-,-2.000,99.000,-
'172:21:34.464',-,-0.056,-,-1.943,97.000,-
'172:21:34.472',-,-0.056,-,-1.897,94.000,-
'172:21:34.480',-,-0.056,-,-1.851,91.000,-
'172:21:34.488',-,-0.056,-,-1.805,88.000,-
'172:21:34.496',-,-0.072,-,-1.759,85.000,-
'172:21:34.504',-,-0.056,-,-1.713,82.000,-
'172:21:34.512',-,-0.040,-,-1.667,80.000,-
'172:21:34.520',-,-0.024,-,-1.609,79.000,-
'172:21:34.528',-,-0.008,-,-1.609,76.000,-
'172:21:34.536',-,0.000,-,-1.563,76.000,-
'172:21:34.544',-,0.008,-,-1.563,75.000,-
'172:21:34.552',-,0.008,-,-1.563,74.000,-
'172:21:34.560',-,0.024,-,-1.517,73.000,-
'172:21:34.568',-,0.040,-,-1.517,73.000,-
'172:21:34.576',-,0.040,-,-1.517,72.000,-
'172:21:34.584',-,0.040,-,-1.517,72.000,-
'172:21:34.592',-,0.024,-,-1.517,70.000,-
'172:21:34.600',-,0.008,-,-1.517,70.000,-
'172:21:34.608',-,-0.008,-,-1.517,70.000,-
'172:21:34.616',-,-0.056,-,-1.563,69.000,-
'172:21:34.624',-,-0.088,-,-1.563,69.000,-
'172:21:34.632',-,-0.088,-,-1.609,69.000,-
'172:21:34.640',-,-0.072,-,-1.609,69.000,-
'172:21:34.648',-,-0.088,-,-1.667,69.000,-
'172:21:34.656',-,-0.088,-,-1.667,68.000,-
'172:21:34.664',-,-0.088,-,-1.713,68.000,-
'172:21:34.672',-,-0.072,-,-1.713,68.000,-
'172:21:34.680',-,-0.056,-,-1.713,68.000,-
'172:21:34.688',-,-0.008,-,-1.713,67.000,-
'172:21:34.696',-,0.072,-,-1.713,67.000,-
'172:21:34.704',-,0.144,-,-1.667,67.000,-
'172:21:34.712',-,0.088,-,-1.667,67.000,-
'172:21:34.720',-,-0.088,-,-1.609,66.000,-
'172:21:34.728',-,-0.240,-,-1.563,66.000,-
'172:21:34.736',-,-0.272,-,-1.563,66.000,-
'172:21:34.744',-,-0.208,-,-1.517,64.000,-
'172:21:34.752',-,-0.160,-,-1.471,64.000,-
'172:21:34.760',-,-0.160,-,-1.471,64.000,-
'172:21:34.768',-,-0.192,-,-1.425,64.000,-
'172:21:34.776',-,-0.192,-,-1.379,63.000,-
'172:21:34.784',-,-0.160,-,-1.379,63.000,-
'172:21:34.792',-,-0.120,-,-1.379,63.000,-
'172:21:34.800',-,-0.040,-,-1.333,62.000,-
'172:21:34.808',-,-0.008,-,-1.333,62.000,-
'172:21:34.816',-,-0.008,-,-1.333,62.000,-
'172:21:34.824',-,-0.008,-,-1.333,62.000,-
'172:21:34.832',-,0.000,-,-1.333,61.000,-
'172:21:34.840',-,0.000,-,-1.333,61.000,-
'172:21:34.848',-,0.000,-,-1.333,61.000,-
'172:21:34.856',-,0.000,-,-1.333,60.000,-
'172:21:34.864',-,0.008,-,-1.333,58.000,-
'172:21:34.872',-,0.008,-,-1.333,58.000,-
'172:21:34.880',-,0.024,-,-1.276,58.000,-
'172:21:34.888',-,0.024,-,-1.276,60.000,-
'172:21:34.896',-,0.040,-,-1.230,61.000,-
'172:21:34.904',-,0.056,-,-1.184,62.000,-
'172:21:34.912',-,0.072,-,-1.138,64.000,-
'172:21:34.920',-,0.072,-,-1.092,67.000,-
'172:21:34.928',-,0.088,-,-1.046,70.000,-
'172:21:34.936',-,0.104,-,-1.000,74.000,-
'172:21:34.944',-,0.120,-,-0.897,78.000,-
'172:21:34.952',-,0.136,-,-0.851,81.000,-
'172:21:34.960',-,0.136,-,-0.805,86.000,-
'172:21:34.968',-,0.144,-,-0.759,88.000,-
'172:21:34.976',-,0.136,-,-0.713,92.000,-
'172:21:34.984',-,0.136,-,-0.667,94.000,-
'172:21:34.992',-,0.120,-,-0.667,97.000,-
'172:21:35.000',-,0.104,-,-0.609,99.000,-
'172:21:35.008',-,0.104,-,-0.563,100.000,-
'172:21:35.016',-,0.072,-,-0.563,102.000,-
'172:21:35.024',-,0.040,-,-0.517,103.000,-
'172:21:35.032',-,0.024,-,-0.471,103.000,-
'172:21:35.040',-,0.008,-,-0.471,103.000,-
'172:21:35.048',-,0.000,-,-0.425,103.000,-
'172:21:35.056',-,0.000,-,-0.333,102.000,-
'172:21:35.064',-,0.000,-,-0.276,100.000,-
'172:21:35.072',-,0.000,-,-0.230,98.000,-
'172:21:35.080',-,0.000,-,-0.138,96.000,-
'172:21:35.088',-,-0.008,-,-0.092,93.000,-
'172:21:35.096',-,0.000,-,-0.046,91.000,-
'172:21:35.104',-,0.000,-,0.046,88.000,-
'172:21:35.112',-,-0.008,-,0.092,85.000,-
'172:21:35.120',-,0.000,-,0.138,82.000,-
'172:21:35.128',-,0.008,-,0.184,80.000,-
'172:21:35.136',-,0.000,-,0.230,79.000,-
'172:21:35.144',-,0.024,-,0.276,78.000,-
'172:21:35.152',-,0.056,-,0.333,76.000,-
'172:21:35.160',-,0.056,-,0.379,75.000,-
'172:21:35.168',-,0.072,-,0.425,74.000,-
'172:21:35.176',-,0.088,-,0.471,73.000,-
'172:21:35.184',-,0.088,-,0.517,72.000,-
'172:21:35.192',-,0.088,-,0.563,72.000,-
'172:21:35.200',-,0.088,-,0.609,70.000,-
'172:21:35.208',-,0.072,-,0.667,70.000,-
'172:21:35.216',-,0.040,-,0.713,70.000,-
'172:21:35.224',-,0.000,-,0.759,70.000,-
'172:21:35.232',-,-0.024,-,0.759,70.000,-
'172:21:35.240',-,-0.024,-,0.805,70.000,-
'172:21:35.248',-,-0.040,-,0.851,69.000,-
'172:21:35.256',-,-0.040,-,0.897,69.000,-
'172:21:35.264',-,-0.040,-,0.943,68.000,-
'172:21:35.272',-,-0.040,-,1.046,68.000,-
'172:21:35.280',-,-0.040,-,1.092,68.000,-
'172:21:35.288',-,-0.024,-,1.138,68.000,-
'172:21:35.296',-,0.008,-,1.230,68.000,-
'172:21:35.304',-,0.120,-,1.276,68.000,-
'172:21:35.312',-,0.208,-,1.379,68.000,-
'172:21:35.320',-,0.224,-,1.471,68.000,-
'172:21:35.328',-,0.024,-,1.517,68.000,-
'172:21:35.336',-,-0.144,-,1.609,68.000,-
'172:21:35.344',-,-0.224,-,1.713,67.000,-
'172:21:35.352',-,-0.192,-,1.759,67.000,-
'172:21:35.360',-,-0.160,-,1.851,66.000,-
'172:21:35.368',-,-0.144,-,1.897,66.000,-
'172:21:35.376',-,-0.160,-,2.000,66.000,-
'172:21:35.384',-,-0.160,-,2.046,66.000,-
'172:21:35.392',-,-0.136,-,2.092,66.000,-
'172:21:35.400',-,-0.088,-,2.138,66.000,-
'172:21:35.408',-,-0.040,-,2.138,66.000,-
'172:21:35.416',-,0.000,-,2.184,64.000,-
