'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'47:46:04.944',-0.120,-,-,-0.048,-,-
'47:46:04.952',-0.120,-,-,-0.056,-,-
'47:46:04.960',-0.128,-,-,-0.056,-,-
'47:46:04.968',-0.120,-,-,-0.048,-,-
'47:46:04.976',-0.120,-,-,-0.048,-,-
'47:46:04.984',-0.128,-,-,-0.056,-,-
'47:46:04.992',-0.128,-,-,-0.056,-,-
'47:46:05.000',-0.128,-,-,-0.056,-,-
'47:46:05.008',-0.128,-,-,-0.064,-,-
'47:46:05.016',-0.128,-,-,-0.064,-,-
'47:46:05.024',-0.128,-,-,-0.064,-,-
'47:46:05.032',-0.120,-,-,-0.064,-,-
'47:46:05.040',-0.112,-,-,-0.064,-,-
'47:46:05.048',-0.096,-,-,-0.064,-,-
'47:46:05.056',-0.080,-,-,-0.048,-,-
'47:46:05.064',-0.056,-,-,-0.040,-,-
'47:46:05.072',-0.032,-,-,-0.024,-,-
'47:46:05.080',-0.008,-,-,-0.008,-,-
'47:46:05.088',0.000,-,-,0.000,-,-
'47:46:05.096',0.000,-,-,0.000,-,-
'47:46:05.104',0.008,-,-,0.008,-,-
'47:46:05.112',0.008,-,-,0.008,-,-
'47:46:05.120',0.008,-,-,0.008,-,-
'47:46:05.128',0.008,-,-,0.008,-,-
'47:46:05.136',0.008,-,-,0.016,-,-
'47:46:05.144',0.008,-,-,0.016,-,-
'47:46:05.152',0.008,-,-,0.016,-,-
'47:46:05.160',0.008,-,-,0.016,-,-
'47:46:05.168',0.000,-,-,0.008,-,-
'47:46:05.176',0.000,-,-,0.008,-,-
'47:46:05.184',0.000,-,-,0.008,-,-
'47:46:05.192',0.000,-,-,0.008,-,-
'47:46:05.200',0.000,-,-,0.008,-,-
'47:46:05.208',0.000,-,-,0.008,-,-
'47:46:05.216',0.000,-,-,0.008,-,-
'47:46:05.224',0.000,-,-,0.000,-,-
'47:46:05.232',0.000,-,-,0.000,-,-
'47:46:05.240',0.000,-,-,0.000,-,-
'47:46:05.248',0.000,-,-,0.000,-,-
'47:46:05.256',0.000,-,-,0.000,-,-
'47:46:05.264',0.000,-,-,0.000,-,-
'47:46:05.272',0.000,-,-,0.000,-,-
'47:46:05.280',0.000,-,-,0.000,-,-
'47:46:05.288',0.000,-,-,0.000,-,-
'47:46:05.296',0.000,-,-,0.000,-,-
'47:46:05.304',0.000,-,-,0.000,-,-
'47:46:05.312',0.000,-,-,0.000,-,-
'47:46:05.320',0.000,-,-,0.000,-,-
'47:46:05.328',0.000,-,-,0.000,-,-
'47:46:05.336',0.000,-,-,0.000,-,-
'47:46:05.344',0.000,-,-,0.008,-,-
'47:46:05.352',-0.016,-,-,0.008,-,-
'47:46:05.360',-0.016,-,-,-0.008,-,-
'47:46:05.368',0.016,-,-,-0.064,-,-
'47:46:05.376',0.064,-,-,-0.176,-,-
'47:46:05.384',0.088,-,-,-0.288,-,-
'47:46:05.392',0.088,-,-,-0.320,-,-
'47:46:05.400',0.096,-,-,-0.232,-,-
'47:46:05.408',0.080,-,-,-0.072,-,-
'47:46:05.416',0.072,-,-,0.072,-,-
'47:46:05.424',0.016,-,-,0.112,-,-
'47:46:05.432',-0.064,-,-,0.048,-,-
'47:46:05.440',-0.080,-,-,0.000,-,-
'47:46:05.448',-0.016,-,-,0.008,-,-
'47:46:05.456',0.000,-,-,0.016,-,-
'47:46:05.464',-0.024,-,-,0.016,-,-
'47:46:05.472',-0.040,-,-,0.008,-,-
'47:46:05.480',-0.056,-,-,0.000,-,-
'47:46:05.488',-0.056,-,-,0.000,-,-
'47:46:05.496',-0.048,-,-,0.008,-,-
'47:46:05.504',-0.048,-,-,0.008,-,-
'47:46:05.512',-0.040,-,-,0.008,-,-
'47:46:05.520',-0.040,-,-,0.008,-,-
'47:46:05.528',-0.032,-,-,0.016,-,-
'47:46:05.536',-0.024,-,-,0.024,-,-
'47:46:05.544',-0.024,-,-,0.024,-,-
'47:46:05.552',-0.016,-,-,0.032,-,-
'47:46:05.560',-0.008,-,-,0.032,-,-
'47:46:05.568',0.000,-,-,0.040,-,-
'47:46:05.576',0.008,-,-,0.056,-,-
'47:46:05.584',0.024,-,-,0.064,-,-
'47:46:05.592',0.040,-,-,0.080,-,-
'47:46:05.600',0.064,-,-,0.096,-,-
'47:46:05.608',0.088,-,-,0.112,-,-
'47:46:05.616',0.120,-,-,0.128,-,-
'47:46:05.624',0.152,-,-,0.144,-,-
'47:46:05.632',0.184,-,-,0.168,-,-
'47:46:05.640',0.208,-,-,0.176,-,-
'47:46:05.648',0.216,-,-,0.184,-,-
'47:46:05.656',0.208,-,-,0.168,-,-
'47:46:05.664',0.192,-,-,0.144,-,-
'47:46:05.672',0.160,-,-,0.112,-,-
'47:46:05.680',0.120,-,-,0.080,-,-
'47:46:05.688',0.080,-,-,0.048,-,-
'47:46:05.696',0.040,-,-,0.024,-,-
'47:46:05.704',0.016,-,-,0.008,-,-
'47:46:05.712',-0.008,-,-,0.000,-,-
'47:46:05.720',-0.024,-,-,-0.016,-,-
'47:46:05.728',-0.032,-,-,-0.016,-,-
'47:46:05.736',-0.040,-,-,-0.016,-,-
'47:46:05.744',-0.040,-,-,-0.016,-,-
'47:46:05.752',-0.040,-,-,-0.016,-,-
'47:46:05.760',-0.040,-,-,-0.016,-,-
'47:46:05.768',-0.040,-,-,-0.016,-,-
'47:46:05.776',-0.040,-,-,-0.016,-,-
'47:46:05.784',-0.032,-,-,-0.016,-,-
'47:46:05.792',-0.032,-,-,-0.008,-,-
'47:46:05.800',-0.024,-,-,-0.008,-,-
'47:46:05.808',-0.024,-,-,-0.016,-,-
'47:46:05.816',-0.024,-,-,-0.016,-,-
'47:46:05.824',-0.024,-,-,-0.008,-,-
'47:46:05.832',-0.024,-,-,-0.008,-,-
'47:46:05.840',-0.024,-,-,-0.008,-,-
'47:46:05.848',-0.024,-,-,-0.008,-,-
'47:46:05.856',-0.016,-,-,-0.008,-,-
'47:46:05.864',-0.016,-,-,-0.008,-,-
'47:46:05.872',-0.024,-,-,-0.008,-,-
'47:46:05.880',-0.016,-,-,-0.008,-,-
'47:46:05.888',-0.016,-,-,-0.008,-,-
'47:46:05.896',-0.016,-,-,0.000,-,-
'47:46:05.904',-0.016,-,-,0.000,-,-
'47:46:05.912',-0.008,-,-,0.000,-,-
'47:46:05.920',-0.008,-,-,0.000,-,-
'47:46:05.928',-0.008,-,-,0.000,-,-
'47:46:05.936',-0.008,-,-,0.000,-,-
'47:46:05.944',-0.008,-,-,0.000,-,-
'47:46:05.952',-0.008,-,-,0.000,-,-
'47:46:05.960',-0.008,-,-,0.000,-,-
'47:46:05.968',-0.008,-,-,0.000,-,-
'47:46:05.976',-0.008,-,-,0.000,-,-
'47:46:05.984',-0.008,-,-,0.000,-,-
'47:46:05.992',-0.008,-,-,0.000,-,-
'47:46:06.000',-0.008,-,-,0.000,-,-
'47:46:06.008',0.000,-,-,0.000,-,-
'47:46:06.016',0.000,-,-,0.000,-,-
'47:46:06.024',-0.008,-,-,0.000,-,-
'47:46:06.032',0.000,-,-,0.000,-,-
'47:46:06.040',0.000,-,-,0.000,-,-
'47:46:06.048',0.000,-,-,0.000,-,-
'47:46:06.056',-0.008,-,-,0.000,-,-
'47:46:06.064',0.000,-,-,0.000,-,-
'47:46:06.072',0.000,-,-,0.000,-,-
'47:46:06.080',-0.008,-,-,0.000,-,-
'47:46:06.088',0.000,-,-,0.000,-,-
'47:46:06.096',0.000,-,-,0.008,-,-
'47:46:06.104',0.000,-,-,0.008,-,-
'47:46:06.112',0.000,-,-,0.008,-,-
'47:46:06.120',0.000,-,-,0.008,-,-
'47:46:06.128',0.000,-,-,0.000,-,-
'47:46:06.136',0.000,-,-,0.000,-,-
'47:46:06.144',0.000,-,-,0.000,-,-
'47:46:06.152',0.000,-,-,0.000,-,-
'47:46:06.160',-0.008,-,-,0.000,-,-
'47:46:06.168',-0.008,-,-,0.000,-,-
'47:46:06.176',0.000,-,-,0.000,-,-
'47:46:06.184',0.000,-,-,0.000,-,-
'47:46:06.192',0.000,-,-,0.000,-,-
'47:46:06.200',0.008,-,-,0.008,-,-
'47:46:06.208',0.008,-,-,0.008,-,-
'47:46:06.216',0.024,-,-,0.024,-,-
'47:46:06.224',0.040,-,-,0.040,-,-
'47:46:06.232',0.056,-,-,0.048,-,-
'47:46:06.240',0.072,-,-,0.056,-,-
'47:46:06.248',0.088,-,-,0.064,-,-
'47:46:06.256',0.104,-,-,0.072,-,-
'47:46:06.264',0.096,-,-,0.064,-,-
'47:46:06.272',0.072,-,-,0.040,-,-
'47:46:06.280',0.048,-,-,0.016,-,-
'47:46:06.288',0.032,-,-,0.000,-,-
'47:46:06.296',0.000,-,-,-0.016,-,-
'47:46:06.304',-0.032,-,-,-0.024,-,-
'47:46:06.312',-0.048,-,-,-0.032,-,-
'47:46:06.320',-0.056,-,-,-0.040,-,-
'47:46:06.328',-0.056,-,-,-0.040,-,-
'47:46:06.336',-0.056,-,-,-0.040,-,-
'47:46:06.344',-0.056,-,-,-0.032,-,-
'47:46:06.352',-0.056,-,-,-0.040,-,-
'47:46:06.360',-0.064,-,-,-0.040,-,-
'47:46:06.368',-0.064,-,-,-0.040,-,-
'47:46:06.376',-0.056,-,-,-0.040,-,-
'47:46:06.384',-0.056,-,-,-0.040,-,-
'47:46:06.392',-0.048,-,-,-0.032,-,-
'47:46:06.400',-0.040,-,-,-0.032,-,-
'47:46:06.408',-0.032,-,-,-0.048,-,-
'47:46:06.416',0.032,-,-,-0.080,-,-
'47:46:06.424',0.224,-,-,-0.096,-,-
'47:46:06.432',0.536,-,-,-0.048,-,-
'47:46:06.440',0.776,-,-,0.120,-,-
'47:46:06.448',0.800,-,-,0.288,-,-
'47:46:06.456',0.568,-,-,0.368,-,-
'47:46:06.464',0.360,-,-,0.328,-,-
'47:46:06.472',0.168,-,-,0.224,-,-
'47:46:06.480',0.032,-,-,0.112,-,-
'47:46:06.488',-0.072,-,-,0.016,-,-
'47:46:06.496',-0.136,-,-,-0.032,-,-
'47:46:06.504',-0.144,-,-,-0.048,-,-
'47:46:06.512',-0.144,-,-,-0.048,-,-
'47:46:06.520',-0.144,-,-,-0.048,-,-
'47:46:06.528',-0.144,-,-,-0.048,-,-
'47:46:06.536',-0.144,-,-,-0.048,-,-
'47:46:06.544',-0.136,-,-,-0.048,-,-
'47:46:06.552',-0.136,-,-,-0.040,-,-
'47:46:06.560',-0.128,-,-,-0.040,-,-
'47:46:06.568',-0.128,-,-,-0.040,-,-
'47:46:06.576',-0.128,-,-,-0.048,-,-
'47:46:06.584',-0.128,-,-,-0.048,-,-
'47:46:06.592',-0.120,-,-,-0.040,-,-
'47:46:06.600',-0.128,-,-,-0.040,-,-
'47:46:06.608',-0.128,-,-,-0.048,-,-
'47:46:06.616',-0.128,-,-,-0.040,-,-
'47:46:06.624',-0.128,-,-,-0.040,-,-
'47:46:06.632',-0.128,-,-,-0.048,-,-
'47:46:06.640',-0.128,-,-,-0.048,-,-
'47:46:06.648',-0.128,-,-,-0.048,-,-
'47:46:06.656',-0.128,-,-,-0.048,-,-
'47:46:06.664',-0.136,-,-,-0.056,-,-
'47:46:06.672',-0.136,-,-,-0.056,-,-
'47:46:06.680',-0.136,-,-,-0.064,-,-
'47:46:06.688',-0.136,-,-,-0.072,-,-
'47:46:06.696',-0.128,-,-,-0.064,-,-
'47:46:06.704',-0.120,-,-,-0.064,-,-
'47:46:06.712',-0.104,-,-,-0.056,-,-
'47:46:06.720',-0.080,-,-,-0.048,-,-
'47:46:06.728',-0.064,-,-,-0.040,-,-
'47:46:06.736',-0.032,-,-,-0.024,-,-
'47:46:06.744',-0.016,-,-,-0.008,-,-
'47:46:06.752',0.000,-,-,0.000,-,-
'47:46:06.760',0.000,-,-,0.008,-,-
'47:46:06.768',0.008,-,-,0.016,-,-
'47:46:06.776',0.008,-,-,0.016,-,-
'47:46:06.784',0.008,-,-,0.016,-,-
'47:46:06.792',0.008,-,-,0.024,-,-
'47:46:06.800',0.008,-,-,0.016,-,-
'47:46:06.808',0.008,-,-,0.016,-,-
'47:46:06.816',0.008,-,-,0.016,-,-
'47:46:06.824',0.008,-,-,0.016,-,-
'47:46:06.832',0.000,-,-,0.016,-,-
'47:46:06.840',0.000,-,-,0.016,-,-
'47:46:06.848',0.008,-,-,0.016,-,-
'47:46:06.856',0.008,-,-,0.016,-,-
'47:46:06.864',0.008,-,-,0.016,-,-
'47:46:06.872',0.008,-,-,0.016,-,-
'47:46:06.880',0.008,-,-,0.016,-,-
'47:46:06.888',0.008,-,-,0.016,-,-
'47:46:06.896',0.008,-,-,0.016,-,-
'47:46:06.904',0.008,-,-,0.016,-,-
'47:46:06.912',0.008,-,-,0.016,-,-
'47:46:06.920',0.008,-,-,0.016,-,-
'47:46:06.928',0.008,-,-,0.016,-,-
'47:46:06.936',0.008,-,-,0.016,-,-
'47:46:06.944',0.008,-,-,0.016,-,-
'47:46:06.952',0.008,-,-,0.016,-,-
'47:46:06.960',0.008,-,-,0.008,-,-
'47:46:06.968',0.008,-,-,0.008,-,-
'47:46:06.976',0.008,-,-,0.008,-,-
'47:46:06.984',0.008,-,-,0.008,-,-
'47:46:06.992',0.008,-,-,0.008,-,-
'47:46:07.000',0.000,-,-,0.000,-,-
'47:46:07.008',0.000,-,-,0.000,-,-
'47:46:07.016',0.000,-,-,0.000,-,-
'47:46:07.024',0.000,-,-,0.000,-,-
'47:46:07.032',0.000,-,-,0.000,-,-
'47:46:07.040',0.008,-,-,0.008,-,-
'47:46:07.048',0.016,-,-,0.016,-,-
'47:46:07.056',0.032,-,-,0.024,-,-
'47:46:07.064',0.048,-,-,0.032,-,-
'47:46:07.072',0.056,-,-,0.040,-,-
'47:46:07.080',0.080,-,-,0.048,-,-
'47:46:07.088',0.088,-,-,0.048,-,-
'47:46:07.096',0.080,-,-,0.040,-,-
'47:46:07.104',0.048,-,-,0.016,-,-
'47:46:07.112',0.024,-,-,0.000,-,-
'47:46:07.120',0.016,-,-,-0.016,-,-
'47:46:07.128',-0.016,-,-,-0.032,-,-
'47:46:07.136',-0.040,-,-,-0.048,-,-
'47:46:07.144',-0.064,-,-,-0.056,-,-
'47:46:07.152',-0.072,-,-,-0.056,-,-
'47:46:07.160',-0.072,-,-,-0.056,-,-
'47:46:07.168',-0.072,-,-,-0.056,-,-
'47:46:07.176',-0.072,-,-,-0.056,-,-
'47:46:07.184',-0.072,-,-,-0.056,-,-
'47:46:07.192',-0.064,-,-,-0.056,-,-
'47:46:07.200',-0.064,-,-,-0.056,-,-
'47:46:07.208',-0.064,-,-,-0.048,-,-
'47:46:07.216',-0.064,-,-,-0.040,-,-
'47:46:07.224',-0.056,-,-,-0.040,-,-
'47:46:07.232',-0.056,-,-,-0.040,-,-
'47:46:07.240',-0.056,-,-,-0.048,-,-
'47:46:07.248',-0.024,-,-,-0.064,-,-
'47:46:07.256',0.096,-,-,-0.080,-,-
'47:46:07.264',0.336,-,-,-0.080,-,-
'47:46:07.272',0.640,-,-,0.016,-,-
'47:46:07.280',0.792,-,-,0.200,-,-
'47:46:07.288',0.672,-,-,0.336,-,-
'47:46:07.296',0.472,-,-,0.352,-,-
'47:46:07.304',0.280,-,-,0.280,-,-
'47:46:07.312',0.120,-,-,0.168,-,-
'47:46:07.320',-0.008,-,-,0.064,-,-
'47:46:07.328',-0.104,-,-,-0.024,-,-
'47:46:07.336',-0.136,-,-,-0.056,-,-
'47:46:07.344',-0.144,-,-,-0.064,-,-
'47:46:07.352',-0.136,-,-,-0.056,-,-
'47:46:07.360',-0.136,-,-,-0.056,-,-
'47:46:07.368',-0.128,-,-,-0.056,-,-
'47:46:07.376',-0.128,-,-,-0.056,-,-
'47:46:07.384',-0.128,-,-,-0.056,-,-
'47:46:07.392',-0.128,-,-,-0.056,-,-
'47:46:07.400',-0.128,-,-,-0.056,-,-
'47:46:07.408',-0.120,-,-,-0.056,-,-
'47:46:07.416',-0.120,-,-,-0.056,-,-
'47:46:07.424',-0.120,-,-,-0.056,-,-
'47:46:07.432',-0.120,-,-,-0.056,-,-
'47:46:07.440',-0.112,-,-,-0.048,-,-
'47:46:07.448',-0.112,-,-,-0.048,-,-
'47:46:07.456',-0.112,-,-,-0.040,-,-
'47:46:07.464',-0.112,-,-,-0.040,-,-
'47:46:07.472',-0.112,-,-,-0.040,-,-
'47:46:07.480',-0.120,-,-,-0.040,-,-
'47:46:07.488',-0.120,-,-,-0.040,-,-
'47:46:07.496',-0.120,-,-,-0.048,-,-
'47:46:07.504',-0.120,-,-,-0.048,-,-
'47:46:07.512',-0.120,-,-,-0.056,-,-
'47:46:07.520',-0.112,-,-,-0.056,-,-
'47:46:07.528',-0.104,-,-,-0.056,-,-
'47:46:07.536',-0.096,-,-,-0.056,-,-
'47:46:07.544',-0.088,-,-,-0.056,-,-
'47:46:07.552',-0.064,-,-,-0.040,-,-
'47:46:07.560',-0.048,-,-,-0.032,-,-
'47:46:07.568',-0.024,-,-,-0.016,-,-
'47:46:07.576',-0.008,-,-,-0.008,-,-
'47:46:07.584',0.000,-,-,0.000,-,-
'47:46:07.592',0.000,-,-,0.008,-,-
'47:46:07.600',0.000,-,-,0.008,-,-
'47:46:07.608',0.008,-,-,0.008,-,-
'47:46:07.616',0.000,-,-,0.008,-,-
'47:46:07.624',0.000,-,-,0.008,-,-
'47:46:07.632',0.000,-,-,0.008,-,-
'47:46:07.640',0.000,-,-,0.008,-,-
'47:46:07.648',0.000,-,-,0.008,-,-
'47:46:07.656',0.000,-,-,0.008,-,-
'47:46:07.664',0.000,-,-,0.016,-,-
'47:46:07.672',0.000,-,-,0.016,-,-
'47:46:07.680',0.000,-,-,0.016,-,-
'47:46:07.688',0.000,-,-,0.008,-,-
'47:46:07.696',0.000,-,-,0.008,-,-
'47:46:07.704',0.000,-,-,0.008,-,-
'47:46:07.712',0.000,-,-,0.008,-,-
'47:46:07.720',0.000,-,-,0.008,-,-
'47:46:07.728',0.000,-,-,0.000,-,-
'47:46:07.736',0.000,-,-,0.000,-,-
'47:46:07.744',0.000,-,-,0.000,-,-
'47:46:07.752',0.000,-,-,0.000,-,-
'47:46:07.760',0.000,-,-,0.008,-,-
'47:46:07.768',0.000,-,-,0.008,-,-
'47:46:07.776',0.000,-,-,0.008,-,-
'47:46:07.784',0.000,-,-,0.008,-,-
'47:46:07.792',0.000,-,-,0.008,-,-
'47:46:07.800',0.000,-,-,0.008,-,-
'47:46:07.808',0.000,-,-,0.008,-,-
'47:46:07.816',0.000,-,-,0.000,-,-
'47:46:07.824',0.000,-,-,0.000,-,-
'47:46:07.832',0.000,-,-,0.000,-,-
'47:46:07.840',0.000,-,-,0.000,-,-
'47:46:07.848',0.000,-,-,0.000,-,-
'47:46:07.856',0.008,-,-,0.008,-,-
'47:46:07.864',0.016,-,-,0.016,-,-
'47:46:07.872',0.032,-,-,0.032,-,-
'47:46:07.880',0.048,-,-,0.040,-,-
'47:46:07.888',0.056,-,-,0.048,-,-
'47:46:07.896',0.072,-,-,0.056,-,-
'47:46:07.904',0.096,-,-,0.064,-,-
'47:46:07.912',0.104,-,-,0.072,-,-
'47:46:07.920',0.088,-,-,0.056,-,-
'47:46:07.928',0.056,-,-,0.024,-,-
'47:46:07.936',0.032,-,-,0.008,-,-
'47:46:07.944',0.024,-,-,-0.008,-,-
'47:46:07.952',-0.008,-,-,-0.016,-,-
'47:46:07.960',-0.032,-,-,-0.032,-,-
'47:46:07.968',-0.048,-,-,-0.032,-,-
'47:46:07.976',-0.056,-,-,-0.040,-,-
'47:46:07.984',-0.064,-,-,-0.040,-,-
'47:46:07.992',-0.064,-,-,-0.040,-,-
'47:46:08.000',-0.056,-,-,-0.040,-,-
'47:46:08.008',-0.064,-,-,-0.040,-,-
'47:46:08.016',-0.056,-,-,-0.040,-,-
'47:46:08.024',-0.056,-,-,-0.040,-,-
'47:46:08.032',-0.056,-,-,-0.032,-,-
'47:46:08.040',-0.064,-,-,-0.040,-,-
'47:46:08.048',-0.064,-,-,-0.040,-,-
'47:46:08.056',-0.056,-,-,-0.040,-,-
'47:46:08.064',-0.040,-,-,-0.048,-,-
'47:46:08.072',0.008,-,-,-0.064,-,-
'47:46:08.080',0.160,-,-,-0.088,-,-
'47:46:08.088',0.440,-,-,-0.088,-,-
'47:46:08.096',0.712,-,-,0.048,-,-
'47:46:08.104',0.768,-,-,0.224,-,-
'47:46:08.112',0.600,-,-,0.328,-,-
'47:46:08.120',0.408,-,-,0.344,-,-
'47:46:08.128',0.232,-,-,0.248,-,-
'47:46:08.136',0.080,-,-,0.144,-,-
'47:46:08.144',-0.040,-,-,0.040,-,-
'47:46:08.152',-0.120,-,-,-0.040,-,-
'47:46:08.160',-0.144,-,-,-0.056,-,-
'47:46:08.168',-0.144,-,-,-0.056,-,-
'47:46:08.176',-0.136,-,-,-0.056,-,-
'47:46:08.184',-0.128,-,-,-0.056,-,-
'47:46:08.192',-0.128,-,-,-0.048,-,-
'47:46:08.200',-0.128,-,-,-0.040,-,-
'47:46:08.208',-0.120,-,-,-0.040,-,-
'47:46:08.216',-0.120,-,-,-0.040,-,-
'47:46:08.224',-0.120,-,-,-0.040,-,-
'47:46:08.232',-0.120,-,-,-0.040,-,-
'47:46:08.240',-0.120,-,-,-0.040,-,-
'47:46:08.248',-0.112,-,-,-0.040,-,-
'47:46:08.256',-0.112,-,-,-0.040,-,-
'47:46:08.264',-0.112,-,-,-0.032,-,-
'47:46:08.272',-0.112,-,-,-0.032,-,-
'47:46:08.280',-0.112,-,-,-0.032,-,-
'47:46:08.288',-0.112,-,-,-0.032,-,-
'47:46:08.296',-0.120,-,-,-0.040,-,-
'47:46:08.304',-0.120,-,-,-0.040,-,-
'47:46:08.312',-0.120,-,-,-0.040,-,-
'47:46:08.320',-0.120,-,-,-0.040,-,-
'47:46:08.328',-0.120,-,-,-0.040,-,-
'47:46:08.336',-0.120,-,-,-0.040,-,-
'47:46:08.344',-0.112,-,-,-0.040,-,-
'47:46:08.352',-0.104,-,-,-0.048,-,-
'47:46:08.360',-0.088,-,-,-0.040,-,-
'47:46:08.368',-0.072,-,-,-0.040,-,-
'47:46:08.376',-0.056,-,-,-0.024,-,-
'47:46:08.384',-0.032,-,-,-0.016,-,-
'47:46:08.392',-0.016,-,-,0.000,-,-
'47:46:08.400',0.000,-,-,0.000,-,-
'47:46:08.408',0.008,-,-,0.008,-,-
'47:46:08.416',0.008,-,-,0.016,-,-
'47:46:08.424',0.008,-,-,0.016,-,-
'47:46:08.432',0.008,-,-,0.016,-,-
'47:46:08.440',0.008,-,-,0.016,-,-
'47:46:08.448',0.008,-,-,0.024,-,-
'47:46:08.456',0.008,-,-,0.024,-,-
'47:46:08.464',0.008,-,-,0.024,-,-
'47:46:08.472',0.008,-,-,0.024,-,-
'47:46:08.480',0.008,-,-,0.024,-,-
'47:46:08.488',0.008,-,-,0.024,-,-
'47:46:08.496',0.008,-,-,0.024,-,-
'47:46:08.504',0.008,-,-,0.024,-,-
'47:46:08.512',0.008,-,-,0.024,-,-
'47:46:08.520',0.008,-,-,0.024,-,-
'47:46:08.528',0.008,-,-,0.024,-,-
'47:46:08.536',0.008,-,-,0.016,-,-
'47:46:08.544',0.008,-,-,0.016,-,-
'47:46:08.552',0.008,-,-,0.016,-,-
'47:46:08.560',0.008,-,-,0.016,-,-
'47:46:08.568',0.016,-,-,0.016,-,-
'47:46:08.576',0.016,-,-,0.016,-,-
'47:46:08.584',0.016,-,-,0.016,-,-
'47:46:08.592',0.016,-,-,0.016,-,-
'47:46:08.600',0.016,-,-,0.016,-,-
'47:46:08.608',0.016,-,-,0.016,-,-
'47:46:08.616',0.016,-,-,0.016,-,-
'47:46:08.624',0.016,-,-,0.024,-,-
'47:46:08.632',0.016,-,-,0.024,-,-
'47:46:08.640',0.016,-,-,0.024,-,-
'47:46:08.648',0.016,-,-,0.024,-,-
'47:46:08.656',0.016,-,-,0.024,-,-
'47:46:08.664',0.016,-,-,0.024,-,-
'47:46:08.672',0.016,-,-,0.024,-,-
'47:46:08.680',0.024,-,-,0.024,-,-
'47:46:08.688',0.032,-,-,0.032,-,-
'47:46:08.696',0.048,-,-,0.048,-,-
'47:46:08.704',0.064,-,-,0.064,-,-
'47:46:08.712',0.072,-,-,0.072,-,-
'47:46:08.720',0.088,-,-,0.072,-,-
'47:46:08.728',0.104,-,-,0.088,-,-
'47:46:08.736',0.120,-,-,0.088,-,-
'47:46:08.744',0.112,-,-,0.072,-,-
'47:46:08.752',0.080,-,-,0.048,-,-
'47:46:08.760',0.064,-,-,0.024,-,-
'47:46:08.768',0.040,-,-,0.008,-,-
'47:46:08.776',0.016,-,-,0.000,-,-
'47:46:08.784',-0.008,-,-,-0.016,-,-
'47:46:08.792',-0.032,-,-,-0.024,-,-
'47:46:08.800',-0.040,-,-,-0.024,-,-
'47:46:08.808',-0.040,-,-,-0.024,-,-
'47:46:08.816',-0.048,-,-,-0.024,-,-
'47:46:08.824',-0.048,-,-,-0.024,-,-
'47:46:08.832',-0.048,-,-,-0.024,-,-
'47:46:08.840',-0.048,-,-,-0.024,-,-
'47:46:08.848',-0.048,-,-,-0.024,-,-
'47:46:08.856',-0.048,-,-,-0.016,-,-
'47:46:08.864',-0.048,-,-,-0.016,-,-
'47:46:08.872',-0.040,-,-,-0.024,-,-
'47:46:08.880',-0.040,-,-,-0.016,-,-
'47:46:08.888',-0.032,-,-,-0.024,-,-
'47:46:08.896',0.000,-,-,-0.048,-,-
'47:46:08.904',0.120,-,-,-0.080,-,-
'47:46:08.912',0.376,-,-,-0.088,-,-
'47:46:08.920',0.672,-,-,0.016,-,-
'47:46:08.928',0.776,-,-,0.208,-,-
'47:46:08.936',0.648,-,-,0.344,-,-
'47:46:08.944',0.456,-,-,0.360,-,-
'47:46:08.952',0.272,-,-,0.280,-,-
'47:46:08.960',0.112,-,-,0.176,-,-
'47:46:08.968',0.000,-,-,0.072,-,-
'47:46:08.976',-0.088,-,-,-0.008,-,-
'47:46:08.984',-0.120,-,-,-0.032,-,-
'47:46:08.992',-0.120,-,-,-0.040,-,-
'47:46:09.000',-0.120,-,-,-0.032,-,-
'47:46:09.008',-0.120,-,-,-0.032,-,-
'47:46:09.016',-0.120,-,-,-0.032,-,-
'47:46:09.024',-0.112,-,-,-0.032,-,-
'47:46:09.032',-0.112,-,-,-0.032,-,-
'47:46:09.040',-0.104,-,-,-0.024,-,-
'47:46:09.048',-0.104,-,-,-0.024,-,-
'47:46:09.056',-0.104,-,-,-0.024,-,-
'47:46:09.064',-0.104,-,-,-0.032,-,-
'47:46:09.072',-0.096,-,-,-0.032,-,-
'47:46:09.080',-0.096,-,-,-0.032,-,-
'47:46:09.088',-0.096,-,-,-0.024,-,-
'47:46:09.096',-0.088,-,-,-0.024,-,-
'47:46:09.104',-0.096,-,-,-0.024,-,-
'47:46:09.112',-0.096,-,-,-0.024,-,-
'47:46:09.120',-0.104,-,-,-0.032,-,-
'47:46:09.128',-0.112,-,-,-0.040,-,-
'47:46:09.136',-0.112,-,-,-0.040,-,-
'47:46:09.144',-0.104,-,-,-0.040,-,-
'47:46:09.152',-0.104,-,-,-0.040,-,-
'47:46:09.160',-0.104,-,-,-0.048,-,-
'47:46:09.168',-0.104,-,-,-0.048,-,-
'47:46:09.176',-0.096,-,-,-0.040,-,-
'47:46:09.184',-0.080,-,-,-0.040,-,-
'47:46:09.192',-0.072,-,-,-0.032,-,-
'47:46:09.200',-0.056,-,-,-0.024,-,-
'47:46:09.208',-0.032,-,-,-0.016,-,-
'47:46:09.216',-0.008,-,-,0.000,-,-
'47:46:09.224',0.000,-,-,0.008,-,-
'47:46:09.232',0.008,-,-,0.024,-,-
'47:46:09.240',0.016,-,-,0.032,-,-
