'Elapsed time','II','III','AVL','AVF','V','MCL1','ABP'
'24:36:35.840',-,-,-,-,-,0.226,74.400
'24:36:35.848',-,-,-,-,-,0.226,75.600
'24:36:35.856',-,-,-,-,-,0.226,76.800
'24:36:35.864',-,-,-,-,-,0.226,80.400
'24:36:35.872',-,-,-,-,-,0.290,84.000
'24:36:35.880',-,-,-,-,-,0.290,88.800
'24:36:35.888',-,-,-,-,-,0.339,94.800
'24:36:35.896',-,-,-,-,-,0.339,100.800
'24:36:35.904',-,-,-,-,-,0.339,108.000
'24:36:35.912',-,-,-,-,-,0.339,115.200
'24:36:35.920',-,-,-,-,-,0.403,122.400
'24:36:35.928',-,-,-,-,-,0.468,128.400
'24:36:35.936',-,-,-,-,-,0.403,134.400
'24:36:35.944',-,-,-,-,-,0.468,138.000
'24:36:35.952',-,-,-,-,-,0.339,141.600
'24:36:35.960',-,-,-,-,-,0.339,144.000
'24:36:35.968',-,-,-,-,-,0.226,144.000
'24:36:35.976',-,-,-,-,-,0.226,144.000
'24:36:35.984',-,-,-,-,-,0.113,141.600
'24:36:35.992',-,-,-,-,-,0.113,140.400
'24:36:36.000',-,-,-,-,-,0.000,138.000
'24:36:36.008',-,-,-,-,-,0.000,135.600
'24:36:36.016',-,-,-,-,-,0.000,132.000
'24:36:36.024',-,-,-,-,-,0.000,129.600
'24:36:36.032',-,-,-,-,-,0.000,126.000
'24:36:36.040',-,-,-,-,-,0.000,122.400
'24:36:36.048',-,-,-,-,-,0.000,118.800
'24:36:36.056',-,-,-,-,-,0.000,114.000
'24:36:36.064',-,-,-,-,-,0.000,110.400
'24:36:36.072',-,-,-,-,-,0.000,106.800
'24:36:36.080',-,-,-,-,-,0.000,102.000
'24:36:36.088',-,-,-,-,-,0.000,98.400
'24:36:36.096',-,-,-,-,-,0.000,94.800
'24:36:36.104',-,-,-,-,-,0.048,92.400
'24:36:36.112',-,-,-,-,-,0.048,90.000
'24:36:36.120',-,-,-,-,-,0.048,88.800
'24:36:36.128',-,-,-,-,-,0.000,87.600
'24:36:36.136',-,-,-,-,-,-0.048,87.600
'24:36:36.144',-,-,-,-,-,-0.113,87.600
'24:36:36.152',-,-,-,-,-,-0.113,87.600
'24:36:36.160',-,-,-,-,-,-0.113,87.600
'24:36:36.168',-,-,-,-,-,-0.113,87.600
'24:36:36.176',-,-,-,-,-,-0.048,88.800
'24:36:36.184',-,-,-,-,-,-0.048,88.800
'24:36:36.192',-,-,-,-,-,-0.113,88.800
'24:36:36.200',-,-,-,-,-,-0.113,88.800
'24:36:36.208',-,-,-,-,-,-0.048,88.800
'24:36:36.216',-,-,-,-,-,-0.048,87.600
'24:36:36.224',-,-,-,-,-,-0.048,87.600
'24:36:36.232',-,-,-,-,-,0.000,86.400
'24:36:36.240',-,-,-,-,-,-0.290,86.400
'24:36:36.248',-,-,-,-,-,-0.935,86.400
'24:36:36.256',-,-,-,-,-,-1.823,85.200
'24:36:36.264',-,-,-,-,-,-2.048,84.000
'24:36:36.272',-,-,-,-,-,-1.645,84.000
'24:36:36.280',-,-,-,-,-,-1.226,82.800
'24:36:36.288',-,-,-,-,-,-0.823,81.600
'24:36:36.296',-,-,-,-,-,-0.226,81.600
'24:36:36.304',-,-,-,-,-,0.048,80.400
'24:36:36.312',-,-,-,-,-,0.113,79.200
'24:36:36.320',-,-,-,-,-,0.161,78.000
'24:36:36.328',-,-,-,-,-,0.161,78.000
'24:36:36.336',-,-,-,-,-,0.161,76.800
'24:36:36.344',-,-,-,-,-,0.161,75.600
'24:36:36.352',-,-,-,-,-,0.161,75.600
'24:36:36.360',-,-,-,-,-,0.161,74.400
'24:36:36.368',-,-,-,-,-,0.161,74.400
'24:36:36.376',-,-,-,-,-,0.161,74.400
'24:36:36.384',-,-,-,-,-,0.226,74.400
'24:36:36.392',-,-,-,-,-,0.226,75.600
'24:36:36.400',-,-,-,-,-,0.226,78.000
'24:36:36.408',-,-,-,-,-,0.226,81.600
'24:36:36.416',-,-,-,-,-,0.226,86.400
'24:36:36.424',-,-,-,-,-,0.290,91.200
'24:36:36.432',-,-,-,-,-,0.290,97.200
'24:36:36.440',-,-,-,-,-,0.339,103.200
'24:36:36.448',-,-,-,-,-,0.339,109.200
'24:36:36.456',-,-,-,-,-,0.339,115.200
'24:36:36.464',-,-,-,-,-,0.339,121.200
'24:36:36.472',-,-,-,-,-,0.339,127.200
'24:36:36.480',-,-,-,-,-,0.339,130.800
'24:36:36.488',-,-,-,-,-,0.290,134.400
'24:36:36.496',-,-,-,-,-,0.226,135.600
'24:36:36.504',-,-,-,-,-,0.161,136.800
'24:36:36.512',-,-,-,-,-,0.113,136.800
'24:36:36.520',-,-,-,-,-,0.048,135.600
'24:36:36.528',-,-,-,-,-,0.000,133.200
'24:36:36.536',-,-,-,-,-,0.000,130.800
'24:36:36.544',-,-,-,-,-,0.000,128.400
'24:36:36.552',-,-,-,-,-,0.000,126.000
'24:36:36.560',-,-,-,-,-,0.000,122.400
'24:36:36.568',-,-,-,-,-,0.000,118.800
'24:36:36.576',-,-,-,-,-,0.000,115.200
'24:36:36.584',-,-,-,-,-,0.000,111.600
'24:36:36.592',-,-,-,-,-,0.000,106.800
'24:36:36.600',-,-,-,-,-,0.000,103.200
'24:36:36.608',-,-,-,-,-,0.000,98.400
'24:36:36.616',-,-,-,-,-,0.000,94.800
'24:36:36.624',-,-,-,-,-,0.000,91.200
'24:36:36.632',-,-,-,-,-,0.000,88.800
'24:36:36.640',-,-,-,-,-,0.000,86.400
'24:36:36.648',-,-,-,-,-,0.000,85.200
'24:36:36.656',-,-,-,-,-,0.000,84.000
'24:36:36.664',-,-,-,-,-,0.000,82.800
'24:36:36.672',-,-,-,-,-,0.000,82.800
'24:36:36.680',-,-,-,-,-,-0.048,82.800
'24:36:36.688',-,-,-,-,-,-0.113,84.000
'24:36:36.696',-,-,-,-,-,-0.113,84.000
'24:36:36.704',-,-,-,-,-,-0.113,84.000
'24:36:36.712',-,-,-,-,-,-0.113,84.000
'24:36:36.720',-,-,-,-,-,-0.048,85.200
'24:36:36.728',-,-,-,-,-,-0.113,85.200
'24:36:36.736',-,-,-,-,-,-0.113,85.200
'24:36:36.744',-,-,-,-,-,-0.113,85.200
'24:36:36.752',-,-,-,-,-,-0.113,84.000
'24:36:36.760',-,-,-,-,-,-0.113,84.000
'24:36:36.768',-,-,-,-,-,-0.048,84.000
'24:36:36.776',-,-,-,-,-,0.000,84.000
'24:36:36.784',-,-,-,-,-,-0.403,82.800
'24:36:36.792',-,-,-,-,-,-1.048,82.800
'24:36:36.800',-,-,-,-,-,-1.935,81.600
'24:36:36.808',-,-,-,-,-,-2.113,81.600
'24:36:36.816',-,-,-,-,-,-1.516,80.400
'24:36:36.824',-,-,-,-,-,-1.113,80.400
'24:36:36.832',-,-,-,-,-,-0.645,79.200
'24:36:36.840',-,-,-,-,-,-0.113,79.200
'24:36:36.848',-,-,-,-,-,0.048,78.000
'24:36:36.856',-,-,-,-,-,0.113,76.800
'24:36:36.864',-,-,-,-,-,0.161,76.800
'24:36:36.872',-,-,-,-,-,0.113,75.600
'24:36:36.880',-,-,-,-,-,0.161,74.400
'24:36:36.888',-,-,-,-,-,0.113,74.400
'24:36:36.896',-,-,-,-,-,0.161,73.200
'24:36:36.904',-,-,-,-,-,0.161,73.200
'24:36:36.912',-,-,-,-,-,0.161,73.200
'24:36:36.920',-,-,-,-,-,0.161,73.200
'24:36:36.928',-,-,-,-,-,0.161,74.400
'24:36:36.936',-,-,-,-,-,0.226,76.800
'24:36:36.944',-,-,-,-,-,0.226,79.200
'24:36:36.952',-,-,-,-,-,0.226,84.000
'24:36:36.960',-,-,-,-,-,0.226,88.800
'24:36:36.968',-,-,-,-,-,0.226,94.800
'24:36:36.976',-,-,-,-,-,0.290,100.800
'24:36:36.984',-,-,-,-,-,0.339,108.000
'24:36:36.992',-,-,-,-,-,0.339,115.200
'24:36:37.000',-,-,-,-,-,0.339,121.200
'24:36:37.008',-,-,-,-,-,0.339,128.400
'24:36:37.016',-,-,-,-,-,0.339,133.200
'24:36:37.024',-,-,-,-,-,0.290,136.800
'24:36:37.032',-,-,-,-,-,0.339,140.400
'24:36:37.040',-,-,-,-,-,0.226,141.600
'24:36:37.048',-,-,-,-,-,0.113,141.600
'24:36:37.056',-,-,-,-,-,0.113,141.600
'24:36:37.064',-,-,-,-,-,0.000,140.400
'24:36:37.072',-,-,-,-,-,0.000,138.000
'24:36:37.080',-,-,-,-,-,0.000,135.600
'24:36:37.088',-,-,-,-,-,0.000,133.200
'24:36:37.096',-,-,-,-,-,-0.048,129.600
'24:36:37.104',-,-,-,-,-,-0.048,126.000
'24:36:37.112',-,-,-,-,-,-0.048,122.400
'24:36:37.120',-,-,-,-,-,-0.048,118.800
'24:36:37.128',-,-,-,-,-,-0.048,114.000
'24:36:37.136',-,-,-,-,-,-0.048,110.400
'24:36:37.144',-,-,-,-,-,-0.048,105.600
'24:36:37.152',-,-,-,-,-,-0.048,102.000
'24:36:37.160',-,-,-,-,-,-0.048,97.200
'24:36:37.168',-,-,-,-,-,0.000,94.800
'24:36:37.176',-,-,-,-,-,0.000,91.200
'24:36:37.184',-,-,-,-,-,0.000,90.000
'24:36:37.192',-,-,-,-,-,0.000,87.600
'24:36:37.200',-,-,-,-,-,0.000,87.600
'24:36:37.208',-,-,-,-,-,0.000,86.400
'24:36:37.216',-,-,-,-,-,0.000,86.400
'24:36:37.224',-,-,-,-,-,-0.048,87.600
'24:36:37.232',-,-,-,-,-,-0.113,87.600
'24:36:37.240',-,-,-,-,-,-0.113,87.600
'24:36:37.248',-,-,-,-,-,-0.048,88.800
'24:36:37.256',-,-,-,-,-,-0.048,88.800
'24:36:37.264',-,-,-,-,-,-0.113,90.000
'24:36:37.272',-,-,-,-,-,-0.048,90.000
'24:36:37.280',-,-,-,-,-,-0.113,90.000
'24:36:37.288',-,-,-,-,-,-0.113,90.000
'24:36:37.296',-,-,-,-,-,-0.048,90.000
'24:36:37.304',-,-,-,-,-,-0.048,90.000
'24:36:37.312',-,-,-,-,-,0.000,90.000
'24:36:37.320',-,-,-,-,-,0.000,90.000
'24:36:37.328',-,-,-,-,-,-0.581,88.800
'24:36:37.336',-,-,-,-,-,-1.161,88.800
'24:36:37.344',-,-,-,-,-,-1.935,87.600
'24:36:37.352',-,-,-,-,-,-1.823,87.600
'24:36:37.360',-,-,-,-,-,-1.339,86.400
'24:36:37.368',-,-,-,-,-,-0.984,85.200
'24:36:37.376',-,-,-,-,-,-0.645,84.000
'24:36:37.384',-,-,-,-,-,-0.113,84.000
'24:36:37.392',-,-,-,-,-,0.048,82.800
'24:36:37.400',-,-,-,-,-,0.161,81.600
'24:36:37.408',-,-,-,-,-,0.226,80.400
'24:36:37.416',-,-,-,-,-,0.226,79.200
'24:36:37.424',-,-,-,-,-,0.226,79.200
'24:36:37.432',-,-,-,-,-,0.226,78.000
'24:36:37.440',-,-,-,-,-,0.226,76.800
'24:36:37.448',-,-,-,-,-,0.226,76.800
'24:36:37.456',-,-,-,-,-,0.226,76.800
'24:36:37.464',-,-,-,-,-,0.226,78.000
'24:36:37.472',-,-,-,-,-,0.226,79.200
'24:36:37.480',-,-,-,-,-,0.290,81.600
'24:36:37.488',-,-,-,-,-,0.290,85.200
'24:36:37.496',-,-,-,-,-,0.290,91.200
'24:36:37.504',-,-,-,-,-,0.339,96.000
'24:36:37.512',-,-,-,-,-,0.339,103.200
'24:36:37.520',-,-,-,-,-,0.339,110.400
'24:36:37.528',-,-,-,-,-,0.403,116.400
'24:36:37.536',-,-,-,-,-,0.468,123.600
'24:36:37.544',-,-,-,-,-,0.468,130.800
'24:36:37.552',-,-,-,-,-,0.468,135.600
'24:36:37.560',-,-,-,-,-,0.403,140.400
'24:36:37.568',-,-,-,-,-,0.339,144.000
'24:36:37.576',-,-,-,-,-,0.339,145.200
'24:36:37.584',-,-,-,-,-,0.226,146.400
'24:36:37.592',-,-,-,-,-,0.226,145.200
'24:36:37.600',-,-,-,-,-,0.113,144.000
'24:36:37.608',-,-,-,-,-,0.113,142.800
'24:36:37.616',-,-,-,-,-,0.000,140.400
'24:36:37.624',-,-,-,-,-,0.000,136.800
'24:36:37.632',-,-,-,-,-,0.000,134.400
'24:36:37.640',-,-,-,-,-,0.000,130.800
'24:36:37.648',-,-,-,-,-,0.000,127.200
'24:36:37.656',-,-,-,-,-,0.000,123.600
'24:36:37.664',-,-,-,-,-,0.000,120.000
'24:36:37.672',-,-,-,-,-,0.000,115.200
'24:36:37.680',-,-,-,-,-,0.000,111.600
'24:36:37.688',-,-,-,-,-,0.000,106.800
'24:36:37.696',-,-,-,-,-,0.000,103.200
'24:36:37.704',-,-,-,-,-,0.000,99.600
'24:36:37.712',-,-,-,-,-,0.048,96.000
'24:36:37.720',-,-,-,-,-,0.113,93.600
'24:36:37.728',-,-,-,-,-,0.113,91.200
'24:36:37.736',-,-,-,-,-,0.048,90.000
'24:36:37.744',-,-,-,-,-,0.000,90.000
'24:36:37.752',-,-,-,-,-,0.000,88.800
'24:36:37.760',-,-,-,-,-,0.000,88.800
'24:36:37.768',-,-,-,-,-,-0.113,90.000
'24:36:37.776',-,-,-,-,-,-0.113,90.000
'24:36:37.784',-,-,-,-,-,0.000,90.000
'24:36:37.792',-,-,-,-,-,0.000,90.000
'24:36:37.800',-,-,-,-,-,-0.048,90.000
'24:36:37.808',-,-,-,-,-,-0.048,90.000
'24:36:37.816',-,-,-,-,-,-0.048,90.000
'24:36:37.824',-,-,-,-,-,-0.048,90.000
'24:36:37.832',-,-,-,-,-,0.000,88.800
'24:36:37.840',-,-,-,-,-,-0.048,88.800
'24:36:37.848',-,-,-,-,-,0.000,88.800
'24:36:37.856',-,-,-,-,-,0.000,87.600
'24:36:37.864',-,-,-,-,-,-0.516,87.600
'24:36:37.872',-,-,-,-,-,-1.226,86.400
'24:36:37.880',-,-,-,-,-,-1.984,86.400
'24:36:37.888',-,-,-,-,-,-2.048,85.200
'24:36:37.896',-,-,-,-,-,-1.403,85.200
'24:36:37.904',-,-,-,-,-,-1.048,84.000
'24:36:37.912',-,-,-,-,-,-0.581,82.800
'24:36:37.920',-,-,-,-,-,0.000,81.600
'24:36:37.928',-,-,-,-,-,0.113,80.400
'24:36:37.936',-,-,-,-,-,0.226,79.200
'24:36:37.944',-,-,-,-,-,0.226,78.000
'24:36:37.952',-,-,-,-,-,0.226,78.000
'24:36:37.960',-,-,-,-,-,0.226,76.800
'24:36:37.968',-,-,-,-,-,0.226,75.600
'24:36:37.976',-,-,-,-,-,0.226,75.600
'24:36:37.984',-,-,-,-,-,0.226,74.400
'24:36:37.992',-,-,-,-,-,0.226,74.400
'24:36:38.000',-,-,-,-,-,0.226,74.400
'24:36:38.008',-,-,-,-,-,0.226,75.600
'24:36:38.016',-,-,-,-,-,0.226,78.000
'24:36:38.024',-,-,-,-,-,0.290,81.600
'24:36:38.032',-,-,-,-,-,0.290,85.200
'24:36:38.040',-,-,-,-,-,0.339,90.000
'24:36:38.048',-,-,-,-,-,0.339,96.000
'24:36:38.056',-,-,-,-,-,0.339,103.200
'24:36:38.064',-,-,-,-,-,0.403,109.200
'24:36:38.072',-,-,-,-,-,0.403,116.400
'24:36:38.080',-,-,-,-,-,0.468,123.600
'24:36:38.088',-,-,-,-,-,0.403,129.600
'24:36:38.096',-,-,-,-,-,0.403,134.400
'24:36:38.104',-,-,-,-,-,0.339,139.200
'24:36:38.112',-,-,-,-,-,0.339,141.600
'24:36:38.120',-,-,-,-,-,0.226,142.800
'24:36:38.128',-,-,-,-,-,0.226,144.000
'24:36:38.136',-,-,-,-,-,0.113,142.800
'24:36:38.144',-,-,-,-,-,0.113,140.400
'24:36:38.152',-,-,-,-,-,0.000,138.000
'24:36:38.160',-,-,-,-,-,0.000,135.600
'24:36:38.168',-,-,-,-,-,0.000,133.200
'24:36:38.176',-,-,-,-,-,0.000,129.600
'24:36:38.184',-,-,-,-,-,0.000,126.000
'24:36:38.192',-,-,-,-,-,0.000,121.200
'24:36:38.200',-,-,-,-,-,0.000,117.600
'24:36:38.208',-,-,-,-,-,0.000,112.800
'24:36:38.216',-,-,-,-,-,0.000,108.000
'24:36:38.224',-,-,-,-,-,0.000,104.400
'24:36:38.232',-,-,-,-,-,0.000,99.600
'24:36:38.240',-,-,-,-,-,0.000,96.000
'24:36:38.248',-,-,-,-,-,0.048,92.400
'24:36:38.256',-,-,-,-,-,0.113,90.000
'24:36:38.264',-,-,-,-,-,0.113,87.600
'24:36:38.272',-,-,-,-,-,0.048,86.400
'24:36:38.280',-,-,-,-,-,0.000,86.400
'24:36:38.288',-,-,-,-,-,0.000,86.400
'24:36:38.296',-,-,-,-,-,-0.048,86.400
'24:36:38.304',-,-,-,-,-,-0.113,86.400
'24:36:38.312',-,-,-,-,-,-0.048,87.600
'24:36:38.320',-,-,-,-,-,0.000,87.600
'24:36:38.328',-,-,-,-,-,0.000,88.800
'24:36:38.336',-,-,-,-,-,-0.048,88.800
'24:36:38.344',-,-,-,-,-,0.000,88.800
'24:36:38.352',-,-,-,-,-,0.000,88.800
'24:36:38.360',-,-,-,-,-,-0.048,88.800
'24:36:38.368',-,-,-,-,-,-0.048,88.800
'24:36:38.376',-,-,-,-,-,0.000,87.600
'24:36:38.384',-,-,-,-,-,0.000,87.600
'24:36:38.392',-,-,-,-,-,-0.048,87.600
'24:36:38.400',-,-,-,-,-,-0.694,86.400
'24:36:38.408',-,-,-,-,-,-1.468,86.400
'24:36:38.416',-,-,-,-,-,-2.048,85.200
'24:36:38.424',-,-,-,-,-,-1.694,85.200
'24:36:38.432',-,-,-,-,-,-1.226,84.000
'24:36:38.440',-,-,-,-,-,-0.823,84.000
'24:36:38.448',-,-,-,-,-,-0.290,82.800
'24:36:38.456',-,-,-,-,-,0.048,81.600
'24:36:38.464',-,-,-,-,-,0.161,80.400
'24:36:38.472',-,-,-,-,-,0.226,79.200
'24:36:38.480',-,-,-,-,-,0.226,78.000
'24:36:38.488',-,-,-,-,-,0.226,78.000
'24:36:38.496',-,-,-,-,-,0.226,76.800
'24:36:38.504',-,-,-,-,-,0.226,75.600
'24:36:38.512',-,-,-,-,-,0.226,75.600
'24:36:38.520',-,-,-,-,-,0.226,75.600
'24:36:38.528',-,-,-,-,-,0.226,75.600
'24:36:38.536',-,-,-,-,-,0.226,75.600
'24:36:38.544',-,-,-,-,-,0.226,76.800
'24:36:38.552',-,-,-,-,-,0.226,78.000
'24:36:38.560',-,-,-,-,-,0.290,81.600
'24:36:38.568',-,-,-,-,-,0.290,85.200
'24:36:38.576',-,-,-,-,-,0.339,90.000
'24:36:38.584',-,-,-,-,-,0.339,96.000
'24:36:38.592',-,-,-,-,-,0.339,102.000
'24:36:38.600',-,-,-,-,-,0.403,108.000
'24:36:38.608',-,-,-,-,-,0.403,115.200
'24:36:38.616',-,-,-,-,-,0.403,121.200
'24:36:38.624',-,-,-,-,-,0.403,127.200
'24:36:38.632',-,-,-,-,-,0.339,133.200
'24:36:38.640',-,-,-,-,-,0.339,136.800
'24:36:38.648',-,-,-,-,-,0.290,140.400
'24:36:38.656',-,-,-,-,-,0.226,141.600
'24:36:38.664',-,-,-,-,-,0.161,141.600
'24:36:38.672',-,-,-,-,-,0.113,140.400
'24:36:38.680',-,-,-,-,-,0.048,139.200
'24:36:38.688',-,-,-,-,-,0.000,136.800
'24:36:38.696',-,-,-,-,-,0.000,134.400
'24:36:38.704',-,-,-,-,-,0.000,130.800
'24:36:38.712',-,-,-,-,-,0.000,127.200
'24:36:38.720',-,-,-,-,-,0.000,123.600
'24:36:38.728',-,-,-,-,-,0.000,120.000
'24:36:38.736',-,-,-,-,-,0.000,115.200
'24:36:38.744',-,-,-,-,-,0.000,110.400
'24:36:38.752',-,-,-,-,-,0.000,106.800
'24:36:38.760',-,-,-,-,-,0.000,102.000
'24:36:38.768',-,-,-,-,-,0.000,98.400
'24:36:38.776',-,-,-,-,-,0.000,94.800
'24:36:38.784',-,-,-,-,-,0.000,91.200
'24:36:38.792',-,-,-,-,-,0.048,88.800
'24:36:38.800',-,-,-,-,-,0.048,87.600
'24:36:38.808',-,-,-,-,-,0.048,86.400
'24:36:38.816',-,-,-,-,-,0.000,85.200
'24:36:38.824',-,-,-,-,-,0.000,85.200
'24:36:38.832',-,-,-,-,-,0.000,86.400
'24:36:38.840',-,-,-,-,-,-0.113,86.400
'24:36:38.848',-,-,-,-,-,-0.113,87.600
'24:36:38.856',-,-,-,-,-,0.000,87.600
'24:36:38.864',-,-,-,-,-,-0.048,87.600
'24:36:38.872',-,-,-,-,-,-0.048,88.800
'24:36:38.880',-,-,-,-,-,-0.048,88.800
'24:36:38.888',-,-,-,-,-,-0.048,88.800
'24:36:38.896',-,-,-,-,-,-0.048,88.800
'24:36:38.904',-,-,-,-,-,-0.048,90.000
'24:36:38.912',-,-,-,-,-,-0.048,90.000
'24:36:38.920',-,-,-,-,-,-0.048,90.000
'24:36:38.928',-,-,-,-,-,0.000,88.800
'24:36:38.936',-,-,-,-,-,-0.048,88.800
'24:36:38.944',-,-,-,-,-,-0.645,88.800
'24:36:38.952',-,-,-,-,-,-1.226,87.600
'24:36:38.960',-,-,-,-,-,-1.871,87.600
'24:36:38.968',-,-,-,-,-,-1.935,86.400
'24:36:38.976',-,-,-,-,-,-1.226,86.400
'24:36:38.984',-,-,-,-,-,-0.935,85.200
'24:36:38.992',-,-,-,-,-,-0.516,84.000
'24:36:39.000',-,-,-,-,-,-0.048,82.800
'24:36:39.008',-,-,-,-,-,0.113,81.600
'24:36:39.016',-,-,-,-,-,0.161,80.400
'24:36:39.024',-,-,-,-,-,0.226,79.200
'24:36:39.032',-,-,-,-,-,0.226,79.200
'24:36:39.040',-,-,-,-,-,0.226,78.000
'24:36:39.048',-,-,-,-,-,0.226,76.800
'24:36:39.056',-,-,-,-,-,0.226,76.800
'24:36:39.064',-,-,-,-,-,0.226,76.800
'24:36:39.072',-,-,-,-,-,0.226,76.800
'24:36:39.080',-,-,-,-,-,0.226,78.000
'24:36:39.088',-,-,-,-,-,0.226,80.400
'24:36:39.096',-,-,-,-,-,0.290,82.800
'24:36:39.104',-,-,-,-,-,0.290,87.600
'24:36:39.112',-,-,-,-,-,0.339,92.400
'24:36:39.120',-,-,-,-,-,0.339,98.400
'24:36:39.128',-,-,-,-,-,0.339,105.600
'24:36:39.136',-,-,-,-,-,0.403,112.800
'24:36:39.144',-,-,-,-,-,0.468,121.200
'24:36:39.152',-,-,-,-,-,0.468,128.400
'24:36:39.160',-,-,-,-,-,0.403,134.400
'24:36:39.168',-,-,-,-,-,0.468,140.400
'24:36:39.176',-,-,-,-,-,0.403,145.200
'24:36:39.184',-,-,-,-,-,0.403,147.600
'24:36:39.192',-,-,-,-,-,0.339,150.000
'24:36:39.200',-,-,-,-,-,0.226,150.000
'24:36:39.208',-,-,-,-,-,0.226,150.000
'24:36:39.216',-,-,-,-,-,0.113,147.600
'24:36:39.224',-,-,-,-,-,0.048,145.200
'24:36:39.232',-,-,-,-,-,0.000,142.800
'24:36:39.240',-,-,-,-,-,0.000,140.400
'24:36:39.248',-,-,-,-,-,0.000,136.800
'24:36:39.256',-,-,-,-,-,0.000,133.200
'24:36:39.264',-,-,-,-,-,0.000,129.600
'24:36:39.272',-,-,-,-,-,0.000,124.800
'24:36:39.280',-,-,-,-,-,0.000,121.200
'24:36:39.288',-,-,-,-,-,0.000,116.400
'24:36:39.296',-,-,-,-,-,0.000,111.600
'24:36:39.304',-,-,-,-,-,0.000,108.000
'24:36:39.312',-,-,-,-,-,0.048,103.200
'24:36:39.320',-,-,-,-,-,0.113,99.600
'24:36:39.328',-,-,-,-,-,0.113,97.200
'24:36:39.336',-,-,-,-,-,0.113,94.800
'24:36:39.344',-,-,-,-,-,0.113,93.600
'24:36:39.352',-,-,-,-,-,0.048,92.400
'24:36:39.360',-,-,-,-,-,0.000,92.400
'24:36:39.368',-,-,-,-,-,0.000,92.400
'24:36:39.376',-,-,-,-,-,-0.048,92.400
'24:36:39.384',-,-,-,-,-,0.000,93.600
'24:36:39.392',-,-,-,-,-,0.000,93.600
'24:36:39.400',-,-,-,-,-,0.000,94.800
'24:36:39.408',-,-,-,-,-,0.000,94.800
'24:36:39.416',-,-,-,-,-,-0.048,94.800
'24:36:39.424',-,-,-,-,-,0.000,94.800
'24:36:39.432',-,-,-,-,-,-0.048,94.800
'24:36:39.440',-,-,-,-,-,-0.048,94.800
'24:36:39.448',-,-,-,-,-,0.000,94.800
'24:36:39.456',-,-,-,-,-,0.000,94.800
'24:36:39.464',-,-,-,-,-,0.000,93.600
'24:36:39.472',-,-,-,-,-,-0.290,93.600
'24:36:39.480',-,-,-,-,-,-0.935,93.600
'24:36:39.488',-,-,-,-,-,-1.694,92.400
'24:36:39.496',-,-,-,-,-,-1.935,91.200
'24:36:39.504',-,-,-,-,-,-1.516,90.000
'24:36:39.512',-,-,-,-,-,-1.161,88.800
'24:36:39.520',-,-,-,-,-,-0.823,87.600
'24:36:39.528',-,-,-,-,-,-0.290,86.400
'24:36:39.536',-,-,-,-,-,0.000,85.200
'24:36:39.544',-,-,-,-,-,0.161,84.000
'24:36:39.552',-,-,-,-,-,0.226,82.800
'24:36:39.560',-,-,-,-,-,0.226,80.400
'24:36:39.568',-,-,-,-,-,0.226,79.200
'24:36:39.576',-,-,-,-,-,0.226,79.200
'24:36:39.584',-,-,-,-,-,0.226,78.000
'24:36:39.592',-,-,-,-,-,0.226,76.800
'24:36:39.600',-,-,-,-,-,0.226,76.800
'24:36:39.608',-,-,-,-,-,0.226,76.800
'24:36:39.616',-,-,-,-,-,0.226,78.000
'24:36:39.624',-,-,-,-,-,0.226,79.200
'24:36:39.632',-,-,-,-,-,0.226,82.800
'24:36:39.640',-,-,-,-,-,0.290,86.400
'24:36:39.648',-,-,-,-,-,0.290,91.200
'24:36:39.656',-,-,-,-,-,0.339,97.200
'24:36:39.664',-,-,-,-,-,0.339,103.200
'24:36:39.672',-,-,-,-,-,0.339,110.400
'24:36:39.680',-,-,-,-,-,0.403,116.400
'24:36:39.688',-,-,-,-,-,0.403,123.600
'24:36:39.696',-,-,-,-,-,0.403,130.800
'24:36:39.704',-,-,-,-,-,0.403,135.600
'24:36:39.712',-,-,-,-,-,0.339,140.400
'24:36:39.720',-,-,-,-,-,0.339,142.800
'24:36:39.728',-,-,-,-,-,0.226,145.200
'24:36:39.736',-,-,-,-,-,0.226,145.200
'24:36:39.744',-,-,-,-,-,0.113,144.000
'24:36:39.752',-,-,-,-,-,0.113,142.800
'24:36:39.760',-,-,-,-,-,0.048,140.400
'24:36:39.768',-,-,-,-,-,0.000,138.000
'24:36:39.776',-,-,-,-,-,0.000,134.400
'24:36:39.784',-,-,-,-,-,0.000,130.800
'24:36:39.792',-,-,-,-,-,0.000,127.200
'24:36:39.800',-,-,-,-,-,0.000,123.600
'24:36:39.808',-,-,-,-,-,0.000,120.000
'24:36:39.816',-,-,-,-,-,0.000,115.200
'24:36:39.824',-,-,-,-,-,0.000,110.400
'24:36:39.832',-,-,-,-,-,0.000,106.800
'24:36:39.840',-,-,-,-,-,0.000,102.000
'24:36:39.848',-,-,-,-,-,0.048,98.400
'24:36:39.856',-,-,-,-,-,0.048,94.800
'24:36:39.864',-,-,-,-,-,0.113,92.400
'24:36:39.872',-,-,-,-,-,0.113,90.000
'24:36:39.880',-,-,-,-,-,0.113,90.000
'24:36:39.888',-,-,-,-,-,0.000,88.800
'24:36:39.896',-,-,-,-,-,0.000,88.800
'24:36:39.904',-,-,-,-,-,0.000,90.000
'24:36:39.912',-,-,-,-,-,-0.048,90.000
'24:36:39.920',-,-,-,-,-,0.000,91.200
'24:36:39.928',-,-,-,-,-,0.000,91.200
