'Elapsed time','I','II','III','AVF','V','MCL1','ABP'
'14:54:36.112',0.144,-0.281,-,-,-,-,40.000
'14:54:36.120',0.184,-0.215,-,-,-,-,40.000
'14:54:36.128',0.208,-0.116,-,-,-,-,40.000
'14:54:36.136',0.224,-0.041,-,-,-,-,40.000
'14:54:36.144',0.192,-0.033,-,-,-,-,40.800
'14:54:36.152',0.128,-0.050,-,-,-,-,40.800
'14:54:36.160',0.080,-0.041,-,-,-,-,41.600
'14:54:36.168',0.064,-0.025,-,-,-,-,41.600
'14:54:36.176',0.064,0.000,-,-,-,-,41.600
'14:54:36.184',0.056,0.017,-,-,-,-,41.600
'14:54:36.192',0.080,0.025,-,-,-,-,41.600
'14:54:36.200',0.040,0.041,-,-,-,-,41.600
'14:54:36.208',0.000,0.099,-,-,-,-,41.600
'14:54:36.216',-0.024,0.124,-,-,-,-,42.400
'14:54:36.224',-0.064,0.182,-,-,-,-,44.000
'14:54:36.232',-0.088,0.231,-,-,-,-,46.400
'14:54:36.240',-0.096,0.231,-,-,-,-,49.600
'14:54:36.248',-0.104,0.231,-,-,-,-,53.600
'14:54:36.256',-0.096,0.240,-,-,-,-,57.600
'14:54:36.264',-0.112,0.248,-,-,-,-,60.800
'14:54:36.272',-0.128,0.248,-,-,-,-,64.000
'14:54:36.280',-0.128,0.248,-,-,-,-,66.400
'14:54:36.288',-0.128,0.248,-,-,-,-,68.800
'14:54:36.296',-0.128,0.240,-,-,-,-,71.200
'14:54:36.304',-0.112,0.240,-,-,-,-,72.800
'14:54:36.312',-0.128,0.231,-,-,-,-,74.400
'14:54:36.320',-0.112,0.215,-,-,-,-,74.400
'14:54:36.328',-0.112,0.207,-,-,-,-,74.400
'14:54:36.336',-0.112,0.182,-,-,-,-,73.600
'14:54:36.344',-0.128,0.140,-,-,-,-,72.000
'14:54:36.352',-0.128,0.132,-,-,-,-,70.400
'14:54:36.360',-0.088,0.116,-,-,-,-,68.800
'14:54:36.368',-0.088,0.099,-,-,-,-,67.200
'14:54:36.376',-0.072,0.066,-,-,-,-,65.600
'14:54:36.384',-0.064,0.050,-,-,-,-,64.000
'14:54:36.392',-0.064,0.033,-,-,-,-,61.600
'14:54:36.400',-0.040,0.008,-,-,-,-,60.000
'14:54:36.408',-0.048,-0.008,-,-,-,-,58.400
'14:54:36.416',-0.040,-0.017,-,-,-,-,56.000
'14:54:36.424',-0.032,-0.025,-,-,-,-,55.200
'14:54:36.432',-0.024,-0.041,-,-,-,-,54.400
'14:54:36.440',-0.016,-0.050,-,-,-,-,55.200
'14:54:36.448',-0.024,-0.041,-,-,-,-,56.000
'14:54:36.456',-0.008,-0.050,-,-,-,-,56.800
'14:54:36.464',-0.016,-0.041,-,-,-,-,57.600
'14:54:36.472',-0.008,-0.050,-,-,-,-,56.800
'14:54:36.480',-0.008,-0.041,-,-,-,-,56.800
'14:54:36.488',0.000,-0.025,-,-,-,-,56.000
'14:54:36.496',0.000,-0.041,-,-,-,-,56.000
'14:54:36.504',0.008,-0.041,-,-,-,-,55.200
'14:54:36.512',0.000,-0.041,-,-,-,-,55.200
'14:54:36.520',0.016,-0.050,-,-,-,-,54.400
'14:54:36.528',0.008,-0.058,-,-,-,-,54.400
'14:54:36.536',0.016,-0.058,-,-,-,-,53.600
'14:54:36.544',0.024,-0.066,-,-,-,-,53.600
'14:54:36.552',0.016,-0.058,-,-,-,-,52.800
'14:54:36.560',0.016,-0.074,-,-,-,-,52.800
'14:54:36.568',0.016,-0.074,-,-,-,-,52.800
'14:54:36.576',0.008,-0.058,-,-,-,-,52.800
'14:54:36.584',0.016,-0.066,-,-,-,-,52.000
'14:54:36.592',0.008,-0.058,-,-,-,-,52.000
'14:54:36.600',0.016,-0.058,-,-,-,-,51.200
'14:54:36.608',0.008,-0.058,-,-,-,-,51.200
'14:54:36.616',0.000,-0.058,-,-,-,-,50.400
'14:54:36.624',0.016,-0.058,-,-,-,-,50.400
'14:54:36.632',0.016,-0.058,-,-,-,-,49.600
'14:54:36.640',0.008,-0.058,-,-,-,-,49.600
'14:54:36.648',0.016,-0.058,-,-,-,-,49.600
'14:54:36.656',0.024,-0.058,-,-,-,-,49.600
'14:54:36.664',0.008,-0.066,-,-,-,-,49.600
'14:54:36.672',0.016,-0.058,-,-,-,-,49.600
'14:54:36.680',0.008,-0.050,-,-,-,-,49.600
'14:54:36.688',0.016,-0.050,-,-,-,-,49.600
'14:54:36.696',0.000,-0.058,-,-,-,-,49.600
'14:54:36.704',0.000,-0.050,-,-,-,-,49.600
'14:54:36.712',0.000,-0.041,-,-,-,-,49.600
'14:54:36.720',-0.016,-0.025,-,-,-,-,49.600
'14:54:36.728',-0.072,-0.025,-,-,-,-,48.800
'14:54:36.736',-0.016,-0.008,-,-,-,-,48.800
'14:54:36.744',0.016,0.008,-,-,-,-,48.800
'14:54:36.752',0.032,0.033,-,-,-,-,48.800
'14:54:36.760',0.080,0.050,-,-,-,-,48.000
'14:54:36.768',0.120,0.058,-,-,-,-,48.000
'14:54:36.776',0.152,0.050,-,-,-,-,48.000
'14:54:36.784',0.176,0.050,-,-,-,-,48.000
'14:54:36.792',0.136,-0.116,-,-,-,-,48.000
'14:54:36.800',0.208,0.140,-,-,-,-,48.000
'14:54:36.808',0.240,0.240,-,-,-,-,48.000
'14:54:36.816',0.200,0.273,-,-,-,-,48.000
'14:54:36.824',0.184,0.231,-,-,-,-,48.000
'14:54:36.832',0.168,0.231,-,-,-,-,48.000
'14:54:36.840',0.136,0.182,-,-,-,-,47.200
'14:54:36.848',0.064,0.140,-,-,-,-,47.200
'14:54:36.856',0.008,0.124,-,-,-,-,47.200
'14:54:36.864',0.000,0.050,-,-,-,-,47.200
'14:54:36.872',0.016,0.008,-,-,-,-,47.200
'14:54:36.880',-0.056,-0.017,-,-,-,-,47.200
'14:54:36.888',-0.064,-0.050,-,-,-,-,47.200
'14:54:36.896',-0.072,-0.058,-,-,-,-,48.000
'14:54:36.904',-0.088,-0.066,-,-,-,-,48.800
'14:54:36.912',-0.048,-0.058,-,-,-,-,52.000
'14:54:36.920',-0.040,-0.066,-,-,-,-,56.800
'14:54:36.928',-0.032,-0.058,-,-,-,-,63.200
'14:54:36.936',-0.056,-0.058,-,-,-,-,69.600
'14:54:36.944',-0.072,-0.066,-,-,-,-,74.400
'14:54:36.952',-0.072,-0.074,-,-,-,-,76.800
'14:54:36.960',-0.064,-0.099,-,-,-,-,76.800
'14:54:36.968',-0.088,-0.116,-,-,-,-,76.800
'14:54:36.976',-0.088,-0.132,-,-,-,-,76.000
'14:54:36.984',-0.104,-0.149,-,-,-,-,74.400
'14:54:36.992',-0.096,-0.140,-,-,-,-,72.800
'14:54:37.000',-0.088,-0.157,-,-,-,-,70.400
'14:54:37.008',-0.104,-0.182,-,-,-,-,68.800
'14:54:37.016',-0.096,-0.198,-,-,-,-,67.200
'14:54:37.024',-0.072,-0.182,-,-,-,-,64.800
'14:54:37.032',-0.064,-0.182,-,-,-,-,62.400
'14:54:37.040',-0.048,-0.182,-,-,-,-,60.000
'14:54:37.048',-0.040,-0.182,-,-,-,-,58.400
'14:54:37.056',-0.032,-0.182,-,-,-,-,56.000
'14:54:37.064',-0.040,-0.182,-,-,-,-,55.200
'14:54:37.072',0.008,-0.149,-,-,-,-,54.400
'14:54:37.080',0.008,-0.140,-,-,-,-,55.200
'14:54:37.088',0.016,-0.140,-,-,-,-,56.800
'14:54:37.096',0.008,-0.132,-,-,-,-,57.600
'14:54:37.104',0.024,-0.140,-,-,-,-,58.400
'14:54:37.112',0.024,-0.099,-,-,-,-,58.400
'14:54:37.120',0.032,-0.107,-,-,-,-,56.800
'14:54:37.128',0.024,-0.091,-,-,-,-,56.000
'14:54:37.136',0.024,-0.074,-,-,-,-,56.000
'14:54:37.144',0.032,-0.066,-,-,-,-,55.200
'14:54:37.152',0.032,-0.066,-,-,-,-,54.400
'14:54:37.160',0.024,-0.058,-,-,-,-,54.400
'14:54:37.168',0.016,-0.066,-,-,-,-,53.600
'14:54:37.176',0.024,-0.050,-,-,-,-,53.600
'14:54:37.184',0.008,-0.058,-,-,-,-,52.800
'14:54:37.192',0.016,-0.050,-,-,-,-,52.800
'14:54:37.200',0.024,-0.041,-,-,-,-,52.000
'14:54:37.208',0.008,-0.041,-,-,-,-,52.000
'14:54:37.216',0.016,-0.025,-,-,-,-,51.200
'14:54:37.224',0.016,-0.017,-,-,-,-,51.200
'14:54:37.232',0.008,-0.025,-,-,-,-,50.400
'14:54:37.240',0.016,-0.017,-,-,-,-,50.400
'14:54:37.248',0.008,-0.017,-,-,-,-,49.600
'14:54:37.256',0.024,0.000,-,-,-,-,49.600
'14:54:37.264',0.008,0.008,-,-,-,-,49.600
'14:54:37.272',0.024,0.033,-,-,-,-,49.600
'14:54:37.280',0.040,0.041,-,-,-,-,49.600
'14:54:37.288',0.048,0.058,-,-,-,-,49.600
'14:54:37.296',0.040,0.074,-,-,-,-,49.600
'14:54:37.304',0.048,0.099,-,-,-,-,49.600
'14:54:37.312',0.080,0.091,-,-,-,-,48.800
'14:54:37.320',0.120,0.099,-,-,-,-,48.800
'14:54:37.328',0.128,0.132,-,-,-,-,48.800
'14:54:37.336',0.152,0.157,-,-,-,-,48.800
'14:54:37.344',0.192,0.215,-,-,-,-,48.800
'14:54:37.352',0.200,0.289,-,-,-,-,48.000
'14:54:37.360',0.160,0.314,-,-,-,-,48.000
'14:54:37.368',0.168,0.347,-,-,-,-,47.200
'14:54:37.376',0.128,0.372,-,-,-,-,47.200
'14:54:37.384',0.088,0.281,-,-,-,-,47.200
'14:54:37.392',0.048,0.231,-,-,-,-,46.400
'14:54:37.400',0.008,0.182,-,-,-,-,46.400
'14:54:37.408',-0.024,0.124,-,-,-,-,46.400
'14:54:37.416',-0.032,0.058,-,-,-,-,46.400
'14:54:37.424',-0.024,0.017,-,-,-,-,46.400
'14:54:37.432',-0.048,-0.008,-,-,-,-,46.400
'14:54:37.440',-0.064,-0.017,-,-,-,-,46.400
'14:54:37.448',-0.072,-0.025,-,-,-,-,48.000
'14:54:37.456',-0.088,-0.033,-,-,-,-,50.400
'14:54:37.464',-0.096,-0.041,-,-,-,-,55.200
'14:54:37.472',-0.088,-0.033,-,-,-,-,60.800
'14:54:37.480',-0.104,-0.041,-,-,-,-,66.400
'14:54:37.488',-0.096,-0.058,-,-,-,-,70.400
'14:54:37.496',-0.136,-0.074,-,-,-,-,72.000
'14:54:37.504',-0.128,-0.091,-,-,-,-,72.800
'14:54:37.512',-0.144,-0.107,-,-,-,-,72.000
'14:54:37.520',-0.136,-0.124,-,-,-,-,72.000
'14:54:37.528',-0.144,-0.140,-,-,-,-,70.400
'14:54:37.536',-0.136,-0.140,-,-,-,-,68.000
'14:54:37.544',-0.152,-0.149,-,-,-,-,66.400
'14:54:37.552',-0.128,-0.157,-,-,-,-,64.000
'14:54:37.560',-0.136,-0.149,-,-,-,-,61.600
'14:54:37.568',-0.096,-0.140,-,-,-,-,59.200
'14:54:37.576',-0.072,-0.140,-,-,-,-,56.800
'14:54:37.584',-0.064,-0.140,-,-,-,-,54.400
'14:54:37.592',-0.048,-0.124,-,-,-,-,52.800
'14:54:37.600',-0.032,-0.107,-,-,-,-,51.200
'14:54:37.608',-0.016,-0.099,-,-,-,-,51.200
'14:54:37.616',0.000,-0.091,-,-,-,-,51.200
'14:54:37.624',0.000,-0.066,-,-,-,-,52.800
'14:54:37.632',0.000,-0.058,-,-,-,-,54.400
'14:54:37.640',0.000,-0.058,-,-,-,-,55.200
'14:54:37.648',0.000,-0.050,-,-,-,-,55.200
'14:54:37.656',0.000,-0.041,-,-,-,-,54.400
'14:54:37.664',-0.008,-0.050,-,-,-,-,53.600
'14:54:37.672',0.000,-0.033,-,-,-,-,53.600
'14:54:37.680',-0.008,-0.041,-,-,-,-,52.800
'14:54:37.688',0.000,-0.017,-,-,-,-,52.800
'14:54:37.696',-0.008,-0.025,-,-,-,-,52.000
'14:54:37.704',0.000,-0.017,-,-,-,-,52.000
'14:54:37.712',-0.008,-0.017,-,-,-,-,51.200
'14:54:37.720',0.000,-0.008,-,-,-,-,51.200
'14:54:37.728',0.000,-0.017,-,-,-,-,50.400
'14:54:37.736',0.000,0.000,-,-,-,-,50.400
'14:54:37.744',-0.008,0.000,-,-,-,-,50.400
'14:54:37.752',0.000,0.000,-,-,-,-,49.600
'14:54:37.760',0.000,0.000,-,-,-,-,49.600
'14:54:37.768',0.008,0.000,-,-,-,-,49.600
'14:54:37.776',0.000,0.008,-,-,-,-,48.800
'14:54:37.784',0.008,0.000,-,-,-,-,48.800
'14:54:37.792',0.000,0.017,-,-,-,-,48.800
'14:54:37.800',0.000,0.025,-,-,-,-,48.800
'14:54:37.808',0.008,0.041,-,-,-,-,48.800
'14:54:37.816',0.000,0.050,-,-,-,-,48.800
'14:54:37.824',0.048,0.066,-,-,-,-,48.800
'14:54:37.832',0.040,0.074,-,-,-,-,48.000
'14:54:37.840',0.088,0.116,-,-,-,-,48.000
'14:54:37.848',0.104,0.132,-,-,-,-,48.000
'14:54:37.856',0.088,0.116,-,-,-,-,48.000
'14:54:37.864',0.128,0.116,-,-,-,-,47.200
'14:54:37.872',0.152,0.140,-,-,-,-,47.200
'14:54:37.880',0.168,0.165,-,-,-,-,47.200
'14:54:37.888',0.208,0.231,-,-,-,-,47.200
'14:54:37.896',0.224,0.289,-,-,-,-,46.400
'14:54:37.904',0.168,0.314,-,-,-,-,46.400
'14:54:37.912',0.160,0.347,-,-,-,-,46.400
'14:54:37.920',0.136,0.364,-,-,-,-,45.600
'14:54:37.928',0.104,0.289,-,-,-,-,45.600
'14:54:37.936',0.064,0.240,-,-,-,-,45.600
'14:54:37.944',0.016,0.182,-,-,-,-,45.600
'14:54:37.952',0.000,0.116,-,-,-,-,45.600
'14:54:37.960',-0.016,0.050,-,-,-,-,44.800
'14:54:37.968',-0.032,0.017,-,-,-,-,45.600
'14:54:37.976',-0.048,0.000,-,-,-,-,45.600
'14:54:37.984',-0.064,-0.017,-,-,-,-,46.400
'14:54:37.992',-0.072,-0.025,-,-,-,-,48.800
'14:54:38.000',-0.072,-0.033,-,-,-,-,52.800
'14:54:38.008',-0.072,-0.025,-,-,-,-,58.400
'14:54:38.016',-0.088,-0.033,-,-,-,-,64.000
'14:54:38.024',-0.088,-0.041,-,-,-,-,68.800
'14:54:38.032',-0.104,-0.033,-,-,-,-,72.000
'14:54:38.040',-0.112,-0.050,-,-,-,-,72.800
'14:54:38.048',-0.128,-0.058,-,-,-,-,72.800
'14:54:38.056',-0.128,-0.091,-,-,-,-,72.800
'14:54:38.064',-0.144,-0.107,-,-,-,-,71.200
'14:54:38.072',-0.136,-0.116,-,-,-,-,69.600
'14:54:38.080',-0.144,-0.124,-,-,-,-,68.000
'14:54:38.088',-0.128,-0.132,-,-,-,-,65.600
'14:54:38.096',-0.136,-0.124,-,-,-,-,63.200
'14:54:38.104',-0.112,-0.140,-,-,-,-,61.600
'14:54:38.112',-0.096,-0.116,-,-,-,-,59.200
'14:54:38.120',-0.072,-0.107,-,-,-,-,56.800
'14:54:38.128',-0.072,-0.107,-,-,-,-,54.400
'14:54:38.136',-0.048,-0.099,-,-,-,-,52.800
'14:54:38.144',-0.048,-0.099,-,-,-,-,52.000
'14:54:38.152',-0.024,-0.099,-,-,-,-,51.200
'14:54:38.160',-0.008,-0.074,-,-,-,-,52.000
'14:54:38.168',0.000,-0.066,-,-,-,-,53.600
'14:54:38.176',-0.008,-0.058,-,-,-,-,55.200
'14:54:38.184',0.000,-0.058,-,-,-,-,55.200
'14:54:38.192',0.000,-0.058,-,-,-,-,55.200
'14:54:38.200',-0.008,-0.050,-,-,-,-,54.400
'14:54:38.208',0.000,-0.041,-,-,-,-,53.600
'14:54:38.216',-0.008,-0.041,-,-,-,-,53.600
'14:54:38.224',0.000,-0.025,-,-,-,-,52.800
'14:54:38.232',-0.016,-0.033,-,-,-,-,52.000
'14:54:38.240',0.000,-0.025,-,-,-,-,52.000
'14:54:38.248',-0.008,-0.017,-,-,-,-,51.200
'14:54:38.256',0.000,-0.017,-,-,-,-,51.200
'14:54:38.264',0.000,-0.017,-,-,-,-,50.400
'14:54:38.272',0.008,0.000,-,-,-,-,50.400
'14:54:38.280',0.000,-0.008,-,-,-,-,50.400
'14:54:38.288',0.008,0.000,-,-,-,-,49.600
'14:54:38.296',0.000,-0.008,-,-,-,-,49.600
'14:54:38.304',0.008,0.000,-,-,-,-,49.600
'14:54:38.312',0.000,-0.008,-,-,-,-,49.600
'14:54:38.320',0.008,0.000,-,-,-,-,49.600
'14:54:38.328',0.000,0.000,-,-,-,-,48.800
'14:54:38.336',0.008,0.000,-,-,-,-,48.800
'14:54:38.344',0.000,0.008,-,-,-,-,48.800
'14:54:38.352',0.016,0.025,-,-,-,-,48.800
'14:54:38.360',0.024,0.050,-,-,-,-,48.800
'14:54:38.368',0.048,0.058,-,-,-,-,48.800
'14:54:38.376',0.064,0.066,-,-,-,-,48.000
'14:54:38.384',0.088,0.099,-,-,-,-,48.000
'14:54:38.392',0.104,0.116,-,-,-,-,48.000
'14:54:38.400',0.120,0.124,-,-,-,-,47.200
'14:54:38.408',0.128,0.099,-,-,-,-,47.200
'14:54:38.416',0.160,0.124,-,-,-,-,47.200
'14:54:38.424',0.184,0.149,-,-,-,-,47.200
'14:54:38.432',0.224,0.207,-,-,-,-,47.200
'14:54:38.440',0.240,0.281,-,-,-,-,46.400
'14:54:38.448',0.184,0.289,-,-,-,-,46.400
'14:54:38.456',0.184,0.331,-,-,-,-,46.400
'14:54:38.464',0.144,0.347,-,-,-,-,45.600
'14:54:38.472',0.104,0.273,-,-,-,-,45.600
'14:54:38.480',0.064,0.231,-,-,-,-,45.600
'14:54:38.488',0.008,0.165,-,-,-,-,45.600
'14:54:38.496',-0.008,0.099,-,-,-,-,45.600
'14:54:38.504',-0.016,0.050,-,-,-,-,44.800
'14:54:38.512',-0.040,0.017,-,-,-,-,45.600
'14:54:38.520',-0.056,0.000,-,-,-,-,45.600
'14:54:38.528',-0.072,-0.017,-,-,-,-,46.400
'14:54:38.536',-0.072,-0.025,-,-,-,-,48.800
'14:54:38.544',-0.088,-0.033,-,-,-,-,52.800
'14:54:38.552',-0.088,-0.041,-,-,-,-,58.400
'14:54:38.560',-0.088,-0.033,-,-,-,-,64.800
'14:54:38.568',-0.096,-0.050,-,-,-,-,69.600
'14:54:38.576',-0.128,-0.058,-,-,-,-,72.000
'14:54:38.584',-0.128,-0.058,-,-,-,-,73.600
'14:54:38.592',-0.112,-0.066,-,-,-,-,73.600
'14:54:38.600',-0.144,-0.091,-,-,-,-,72.800
'14:54:38.608',-0.144,-0.107,-,-,-,-,72.000
'14:54:38.616',-0.152,-0.124,-,-,-,-,69.600
'14:54:38.624',-0.136,-0.124,-,-,-,-,68.000
'14:54:38.632',-0.144,-0.140,-,-,-,-,65.600
'14:54:38.640',-0.128,-0.140,-,-,-,-,63.200
'14:54:38.648',-0.112,-0.132,-,-,-,-,61.600
'14:54:38.656',-0.088,-0.116,-,-,-,-,59.200
'14:54:38.664',-0.072,-0.116,-,-,-,-,56.800
'14:54:38.672',-0.064,-0.107,-,-,-,-,55.200
'14:54:38.680',-0.072,-0.107,-,-,-,-,53.600
'14:54:38.688',-0.048,-0.099,-,-,-,-,52.000
'14:54:38.696',-0.024,-0.099,-,-,-,-,52.000
'14:54:38.704',-0.016,-0.091,-,-,-,-,52.800
'14:54:38.712',-0.016,-0.074,-,-,-,-,54.400
'14:54:38.720',-0.008,-0.091,-,-,-,-,55.200
'14:54:38.728',0.000,-0.066,-,-,-,-,56.000
'14:54:38.736',0.000,-0.058,-,-,-,-,55.200
'14:54:38.744',-0.008,-0.058,-,-,-,-,54.400
'14:54:38.752',0.008,-0.050,-,-,-,-,53.600
'14:54:38.760',0.000,-0.050,-,-,-,-,53.600
'14:54:38.768',0.000,-0.041,-,-,-,-,52.800
'14:54:38.776',-0.016,-0.041,-,-,-,-,52.800
'14:54:38.784',0.000,-0.025,-,-,-,-,52.000
'14:54:38.792',0.000,-0.017,-,-,-,-,52.000
'14:54:38.800',0.000,-0.025,-,-,-,-,51.200
'14:54:38.808',0.000,-0.017,-,-,-,-,51.200
'14:54:38.816',0.000,-0.017,-,-,-,-,50.400
'14:54:38.824',0.016,-0.008,-,-,-,-,50.400
'14:54:38.832',0.000,-0.017,-,-,-,-,50.400
'14:54:38.840',0.008,-0.008,-,-,-,-,50.400
'14:54:38.848',0.000,-0.008,-,-,-,-,50.400
'14:54:38.856',0.000,0.000,-,-,-,-,49.600
'14:54:38.864',0.000,-0.008,-,-,-,-,49.600
'14:54:38.872',0.000,0.000,-,-,-,-,49.600
'14:54:38.880',-0.008,-0.008,-,-,-,-,48.800
'14:54:38.888',0.008,0.008,-,-,-,-,48.800
'14:54:38.896',0.000,0.017,-,-,-,-,48.800
'14:54:38.904',0.024,0.041,-,-,-,-,48.800
'14:54:38.912',0.040,0.050,-,-,-,-,48.800
'14:54:38.920',0.064,0.066,-,-,-,-,48.800
'14:54:38.928',0.104,0.099,-,-,-,-,48.000
'14:54:38.936',0.104,0.116,-,-,-,-,48.000
'14:54:38.944',0.120,0.099,-,-,-,-,48.000
'14:54:38.952',0.136,0.091,-,-,-,-,48.000
'14:54:38.960',0.152,0.116,-,-,-,-,47.200
'14:54:38.968',0.184,0.132,-,-,-,-,47.200
'14:54:38.976',0.224,0.190,-,-,-,-,47.200
'14:54:38.984',0.224,0.248,-,-,-,-,46.400
'14:54:38.992',0.184,0.289,-,-,-,-,46.400
'14:54:39.000',0.184,0.322,-,-,-,-,46.400
'14:54:39.008',0.136,0.331,-,-,-,-,46.400
'14:54:39.016',0.104,0.273,-,-,-,-,45.600
'14:54:39.024',0.064,0.231,-,-,-,-,45.600
'14:54:39.032',0.016,0.165,-,-,-,-,45.600
'14:54:39.040',-0.016,0.116,-,-,-,-,45.600
'14:54:39.048',-0.024,0.041,-,-,-,-,45.600
'14:54:39.056',-0.008,0.017,-,-,-,-,45.600
'14:54:39.064',-0.056,-0.017,-,-,-,-,45.600
'14:54:39.072',-0.064,-0.008,-,-,-,-,47.200
'14:54:39.080',-0.072,-0.025,-,-,-,-,48.800
'14:54:39.088',-0.088,-0.025,-,-,-,-,52.800
'14:54:39.096',-0.088,-0.033,-,-,-,-,58.400
'14:54:39.104',-0.088,-0.025,-,-,-,-,64.800
'14:54:39.112',-0.104,-0.041,-,-,-,-,69.600
'14:54:39.120',-0.112,-0.033,-,-,-,-,72.800
'14:54:39.128',-0.128,-0.058,-,-,-,-,73.600
'14:54:39.136',-0.128,-0.074,-,-,-,-,73.600
'14:54:39.144',-0.144,-0.099,-,-,-,-,72.800
'14:54:39.152',-0.136,-0.107,-,-,-,-,72.000
'14:54:39.160',-0.144,-0.124,-,-,-,-,70.400
'14:54:39.168',-0.152,-0.132,-,-,-,-,68.000
'14:54:39.176',-0.136,-0.140,-,-,-,-,65.600
'14:54:39.184',-0.144,-0.140,-,-,-,-,64.000
'14:54:39.192',-0.112,-0.132,-,-,-,-,61.600
'14:54:39.200',-0.096,-0.124,-,-,-,-,59.200
'14:54:39.208',-0.072,-0.116,-,-,-,-,57.600
'14:54:39.216',-0.072,-0.124,-,-,-,-,55.200
'14:54:39.224',-0.056,-0.107,-,-,-,-,53.600
'14:54:39.232',-0.040,-0.107,-,-,-,-,52.800
'14:54:39.240',-0.048,-0.107,-,-,-,-,52.800
'14:54:39.248',-0.024,-0.099,-,-,-,-,53.600
'14:54:39.256',-0.008,-0.091,-,-,-,-,54.400
'14:54:39.264',-0.016,-0.099,-,-,-,-,56.000
'14:54:39.272',-0.008,-0.058,-,-,-,-,56.000
'14:54:39.280',-0.008,-0.066,-,-,-,-,55.200
'14:54:39.288',0.000,-0.058,-,-,-,-,55.200
'14:54:39.296',0.000,-0.058,-,-,-,-,54.400
'14:54:39.304',0.000,-0.050,-,-,-,-,53.600
'14:54:39.312',-0.008,-0.041,-,-,-,-,53.600
'14:54:39.320',0.000,-0.041,-,-,-,-,52.800
'14:54:39.328',-0.008,-0.033,-,-,-,-,52.800
'14:54:39.336',0.000,-0.041,-,-,-,-,52.000
'14:54:39.344',0.000,-0.025,-,-,-,-,52.000
'14:54:39.352',0.000,-0.017,-,-,-,-,51.200
'14:54:39.360',0.000,-0.025,-,-,-,-,51.200
'14:54:39.368',0.008,-0.017,-,-,-,-,51.200
'14:54:39.376',0.000,-0.017,-,-,-,-,51.200
'14:54:39.384',0.008,-0.017,-,-,-,-,51.200
'14:54:39.392',0.016,-0.017,-,-,-,-,50.400
'14:54:39.400',0.000,-0.008,-,-,-,-,50.400
'14:54:39.408',0.016,0.000,-,-,-,-,50.400
'14:54:39.416',0.000,-0.008,-,-,-,-,49.600
'14:54:39.424',0.016,-0.008,-,-,-,-,49.600
'14:54:39.432',0.008,0.008,-,-,-,-,49.600
'14:54:39.440',0.016,0.017,-,-,-,-,49.600
'14:54:39.448',0.008,0.033,-,-,-,-,49.600
'14:54:39.456',0.048,0.041,-,-,-,-,48.800
'14:54:39.464',0.064,0.050,-,-,-,-,48.800
'14:54:39.472',0.088,0.074,-,-,-,-,48.800
'14:54:39.480',0.104,0.099,-,-,-,-,48.800
'14:54:39.488',0.120,0.099,-,-,-,-,48.000
'14:54:39.496',0.120,0.099,-,-,-,-,48.000
'14:54:39.504',0.152,0.116,-,-,-,-,48.000
'14:54:39.512',0.176,0.132,-,-,-,-,48.000
'14:54:39.520',0.208,0.165,-,-,-,-,48.000
'14:54:39.528',0.224,0.248,-,-,-,-,47.200
'14:54:39.536',0.184,0.289,-,-,-,-,47.200
'14:54:39.544',0.176,0.314,-,-,-,-,47.200
'14:54:39.552',0.160,0.331,-,-,-,-,46.400
'14:54:39.560',0.120,0.273,-,-,-,-,46.400
'14:54:39.568',0.080,0.231,-,-,-,-,46.400
'14:54:39.576',0.024,0.165,-,-,-,-,46.400
'14:54:39.584',0.000,0.116,-,-,-,-,46.400
'14:54:39.592',-0.008,0.050,-,-,-,-,46.400
'14:54:39.600',-0.008,0.017,-,-,-,-,46.400
'14:54:39.608',-0.040,-0.008,-,-,-,-,46.400
'14:54:39.616',-0.056,-0.017,-,-,-,-,47.200
'14:54:39.624',-0.048,-0.025,-,-,-,-,49.600
'14:54:39.632',-0.064,-0.033,-,-,-,-,52.800
'14:54:39.640',-0.072,-0.041,-,-,-,-,58.400
'14:54:39.648',-0.088,-0.041,-,-,-,-,64.800
'14:54:39.656',-0.088,-0.058,-,-,-,-,70.400
'14:54:39.664',-0.096,-0.058,-,-,-,-,73.600
'14:54:39.672',-0.104,-0.058,-,-,-,-,74.400
'14:54:39.680',-0.128,-0.091,-,-,-,-,74.400
'14:54:39.688',-0.128,-0.107,-,-,-,-,74.400
'14:54:39.696',-0.136,-0.124,-,-,-,-,73.600
'14:54:39.704',-0.128,-0.140,-,-,-,-,72.000
'14:54:39.712',-0.128,-0.140,-,-,-,-,69.600
'14:54:39.720',-0.112,-0.149,-,-,-,-,67.200
'14:54:39.728',-0.128,-0.149,-,-,-,-,65.600
'14:54:39.736',-0.096,-0.149,-,-,-,-,63.200
'14:54:39.744',-0.088,-0.140,-,-,-,-,60.800
'14:54:39.752',-0.072,-0.140,-,-,-,-,58.400
'14:54:39.760',-0.064,-0.140,-,-,-,-,56.800
'14:54:39.768',-0.032,-0.132,-,-,-,-,54.400
'14:54:39.776',-0.032,-0.124,-,-,-,-,53.600
'14:54:39.784',-0.008,-0.132,-,-,-,-,53.600
'14:54:39.792',0.000,-0.116,-,-,-,-,53.600
'14:54:39.800',0.000,-0.099,-,-,-,-,55.200
'14:54:39.808',0.008,-0.099,-,-,-,-,56.800
'14:54:39.816',0.000,-0.099,-,-,-,-,56.800
