'Elapsed time','II','III','AVR','AVF','ABP','PAP'
'46:57:36.976',-0.200,-,-,-0.144,-,-
'46:57:36.984',-0.096,-,-,-0.072,-,-
'46:57:36.992',-0.048,-,-,-0.032,-,-
'46:57:37.000',-0.040,-,-,-0.016,-,-
'46:57:37.008',-0.024,-,-,-0.008,-,-
'46:57:37.016',-0.016,-,-,0.000,-,-
'46:57:37.024',-0.008,-,-,0.000,-,-
'46:57:37.032',-0.008,-,-,0.000,-,-
'46:57:37.040',0.000,-,-,0.008,-,-
'46:57:37.048',0.000,-,-,0.008,-,-
'46:57:37.056',0.000,-,-,0.008,-,-
'46:57:37.064',0.008,-,-,0.008,-,-
'46:57:37.072',0.016,-,-,0.024,-,-
'46:57:37.080',0.016,-,-,0.024,-,-
'46:57:37.088',0.024,-,-,0.024,-,-
'46:57:37.096',0.024,-,-,0.032,-,-
'46:57:37.104',0.024,-,-,0.032,-,-
'46:57:37.112',0.032,-,-,0.040,-,-
'46:57:37.120',0.048,-,-,0.048,-,-
'46:57:37.128',0.064,-,-,0.064,-,-
'46:57:37.136',0.080,-,-,0.072,-,-
'46:57:37.144',0.104,-,-,0.096,-,-
'46:57:37.152',0.128,-,-,0.120,-,-
'46:57:37.160',0.144,-,-,0.128,-,-
'46:57:37.168',0.168,-,-,0.144,-,-
'46:57:37.176',0.192,-,-,0.152,-,-
'46:57:37.184',0.208,-,-,0.152,-,-
'46:57:37.192',0.208,-,-,0.144,-,-
'46:57:37.200',0.192,-,-,0.128,-,-
'46:57:37.208',0.168,-,-,0.096,-,-
'46:57:37.216',0.136,-,-,0.072,-,-
'46:57:37.224',0.112,-,-,0.048,-,-
'46:57:37.232',0.080,-,-,0.024,-,-
'46:57:37.240',0.056,-,-,0.008,-,-
'46:57:37.248',0.032,-,-,0.000,-,-
'46:57:37.256',0.016,-,-,-0.008,-,-
'46:57:37.264',0.008,-,-,-0.008,-,-
'46:57:37.272',0.000,-,-,-0.008,-,-
'46:57:37.280',0.000,-,-,-0.008,-,-
'46:57:37.288',-0.008,-,-,-0.008,-,-
'46:57:37.296',-0.008,-,-,-0.008,-,-
'46:57:37.304',-0.008,-,-,-0.008,-,-
'46:57:37.312',0.000,-,-,0.000,-,-
'46:57:37.320',0.000,-,-,0.000,-,-
'46:57:37.328',0.000,-,-,0.000,-,-
'46:57:37.336',0.000,-,-,0.000,-,-
'46:57:37.344',-0.008,-,-,0.000,-,-
'46:57:37.352',0.000,-,-,0.000,-,-
'46:57:37.360',0.000,-,-,0.000,-,-
'46:57:37.368',-0.008,-,-,0.000,-,-
'46:57:37.376',-0.008,-,-,0.000,-,-
'46:57:37.384',-0.008,-,-,0.000,-,-
'46:57:37.392',-0.008,-,-,0.000,-,-
'46:57:37.400',-0.016,-,-,0.000,-,-
'46:57:37.408',-0.016,-,-,0.000,-,-
'46:57:37.416',-0.008,-,-,0.000,-,-
'46:57:37.424',-0.008,-,-,0.000,-,-
'46:57:37.432',-0.008,-,-,0.000,-,-
'46:57:37.440',-0.008,-,-,0.000,-,-
'46:57:37.448',-0.008,-,-,0.000,-,-
'46:57:37.456',-0.008,-,-,0.000,-,-
'46:57:37.464',-0.008,-,-,0.000,-,-
'46:57:37.472',-0.008,-,-,0.000,-,-
'46:57:37.480',-0.008,-,-,0.008,-,-
'46:57:37.488',0.000,-,-,0.008,-,-
'46:57:37.496',0.000,-,-,0.008,-,-
'46:57:37.504',0.000,-,-,0.008,-,-
'46:57:37.512',-0.008,-,-,0.008,-,-
'46:57:37.520',-0.008,-,-,0.008,-,-
'46:57:37.528',-0.008,-,-,0.008,-,-
'46:57:37.536',0.000,-,-,0.008,-,-
'46:57:37.544',0.008,-,-,0.024,-,-
'46:57:37.552',0.024,-,-,0.040,-,-
'46:57:37.560',0.040,-,-,0.048,-,-
'46:57:37.568',0.048,-,-,0.056,-,-
'46:57:37.576',0.072,-,-,0.072,-,-
'46:57:37.584',0.088,-,-,0.088,-,-
'46:57:37.592',0.096,-,-,0.088,-,-
'46:57:37.600',0.072,-,-,0.072,-,-
'46:57:37.608',0.056,-,-,0.056,-,-
'46:57:37.616',0.040,-,-,0.040,-,-
'46:57:37.624',0.000,-,-,0.000,-,-
'46:57:37.632',-0.032,-,-,-0.024,-,-
'46:57:37.640',-0.048,-,-,-0.032,-,-
'46:57:37.648',-0.064,-,-,-0.040,-,-
'46:57:37.656',-0.064,-,-,-0.040,-,-
'46:57:37.664',-0.072,-,-,-0.048,-,-
'46:57:37.672',-0.080,-,-,-0.048,-,-
'46:57:37.680',-0.080,-,-,-0.056,-,-
'46:57:37.688',-0.080,-,-,-0.048,-,-
'46:57:37.696',-0.072,-,-,-0.048,-,-
'46:57:37.704',-0.080,-,-,-0.056,-,-
'46:57:37.712',-0.096,-,-,-0.072,-,-
'46:57:37.720',-0.088,-,-,-0.064,-,-
'46:57:37.728',-0.072,-,-,-0.048,-,-
'46:57:37.736',-0.072,-,-,-0.056,-,-
'46:57:37.744',-0.080,-,-,-0.080,-,-
'46:57:37.752',0.008,-,-,-0.096,-,-
'46:57:37.760',0.200,-,-,-0.056,-,-
'46:57:37.768',0.464,-,-,0.104,-,-
'46:57:37.776',0.608,-,-,0.328,-,-
'46:57:37.784',0.504,-,-,0.424,-,-
'46:57:37.792',0.304,-,-,0.344,-,-
'46:57:37.800',0.128,-,-,0.192,-,-
'46:57:37.808',-0.008,-,-,0.048,-,-
'46:57:37.816',-0.112,-,-,-0.056,-,-
'46:57:37.824',-0.168,-,-,-0.120,-,-
'46:57:37.832',-0.184,-,-,-0.144,-,-
'46:57:37.840',-0.184,-,-,-0.144,-,-
'46:57:37.848',-0.176,-,-,-0.144,-,-
'46:57:37.856',-0.176,-,-,-0.144,-,-
'46:57:37.864',-0.168,-,-,-0.136,-,-
'46:57:37.872',-0.168,-,-,-0.136,-,-
'46:57:37.880',-0.168,-,-,-0.136,-,-
'46:57:37.888',-0.160,-,-,-0.136,-,-
'46:57:37.896',-0.160,-,-,-0.128,-,-
'46:57:37.904',-0.152,-,-,-0.128,-,-
'46:57:37.912',-0.152,-,-,-0.120,-,-
'46:57:37.920',-0.144,-,-,-0.120,-,-
'46:57:37.928',-0.136,-,-,-0.120,-,-
'46:57:37.936',-0.144,-,-,-0.128,-,-
'46:57:37.944',-0.144,-,-,-0.128,-,-
'46:57:37.952',-0.144,-,-,-0.136,-,-
'46:57:37.960',-0.152,-,-,-0.152,-,-
'46:57:37.968',-0.160,-,-,-0.160,-,-
'46:57:37.976',-0.160,-,-,-0.160,-,-
'46:57:37.984',-0.152,-,-,-0.168,-,-
'46:57:37.992',-0.152,-,-,-0.168,-,-
'46:57:38.000',-0.152,-,-,-0.168,-,-
'46:57:38.008',-0.152,-,-,-0.160,-,-
'46:57:38.016',-0.144,-,-,-0.160,-,-
'46:57:38.024',-0.144,-,-,-0.152,-,-
'46:57:38.032',-0.128,-,-,-0.136,-,-
'46:57:38.040',-0.104,-,-,-0.112,-,-
'46:57:38.048',-0.080,-,-,-0.096,-,-
'46:57:38.056',-0.056,-,-,-0.072,-,-
'46:57:38.064',-0.032,-,-,-0.048,-,-
'46:57:38.072',-0.016,-,-,-0.024,-,-
'46:57:38.080',0.000,-,-,-0.008,-,-
'46:57:38.088',0.000,-,-,0.000,-,-
'46:57:38.096',-0.008,-,-,0.000,-,-
'46:57:38.104',-0.008,-,-,0.000,-,-
'46:57:38.112',-0.008,-,-,0.000,-,-
'46:57:38.120',0.000,-,-,0.000,-,-
'46:57:38.128',0.000,-,-,0.000,-,-
'46:57:38.136',0.000,-,-,0.000,-,-
'46:57:38.144',0.000,-,-,0.008,-,-
'46:57:38.152',0.000,-,-,0.000,-,-
'46:57:38.160',0.000,-,-,0.000,-,-
'46:57:38.168',0.000,-,-,0.000,-,-
'46:57:38.176',0.000,-,-,0.000,-,-
'46:57:38.184',0.000,-,-,0.000,-,-
'46:57:38.192',-0.016,-,-,-0.008,-,-
'46:57:38.200',-0.016,-,-,-0.016,-,-
'46:57:38.208',-0.016,-,-,-0.016,-,-
'46:57:38.216',-0.008,-,-,-0.008,-,-
'46:57:38.224',-0.008,-,-,-0.008,-,-
'46:57:38.232',-0.008,-,-,-0.008,-,-
'46:57:38.240',-0.016,-,-,-0.016,-,-
'46:57:38.248',-0.024,-,-,-0.024,-,-
'46:57:38.256',-0.024,-,-,-0.024,-,-
'46:57:38.264',-0.016,-,-,-0.024,-,-
'46:57:38.272',-0.016,-,-,-0.016,-,-
'46:57:38.280',-0.024,-,-,-0.024,-,-
'46:57:38.288',-0.024,-,-,-0.024,-,-
'46:57:38.296',-0.024,-,-,-0.024,-,-
'46:57:38.304',-0.024,-,-,-0.024,-,-
'46:57:38.312',-0.024,-,-,-0.016,-,-
'46:57:38.320',-0.016,-,-,-0.008,-,-
'46:57:38.328',0.000,-,-,0.000,-,-
'46:57:38.336',0.000,-,-,0.008,-,-
'46:57:38.344',0.016,-,-,0.016,-,-
'46:57:38.352',0.032,-,-,0.024,-,-
'46:57:38.360',0.048,-,-,0.040,-,-
'46:57:38.368',0.064,-,-,0.048,-,-
'46:57:38.376',0.080,-,-,0.064,-,-
'46:57:38.384',0.080,-,-,0.056,-,-
'46:57:38.392',0.048,-,-,0.032,-,-
'46:57:38.400',0.024,-,-,0.008,-,-
'46:57:38.408',0.000,-,-,-0.008,-,-
'46:57:38.416',-0.024,-,-,-0.032,-,-
'46:57:38.424',-0.048,-,-,-0.040,-,-
'46:57:38.432',-0.064,-,-,-0.048,-,-
'46:57:38.440',-0.072,-,-,-0.056,-,-
'46:57:38.448',-0.088,-,-,-0.072,-,-
'46:57:38.456',-0.088,-,-,-0.104,-,-
'46:57:38.464',-0.072,-,-,-0.184,-,-
'46:57:38.472',-0.064,-,-,-0.288,-,-
'46:57:38.480',-0.080,-,-,-0.408,-,-
'46:57:38.488',-0.112,-,-,-0.464,-,-
'46:57:38.496',-0.136,-,-,-0.384,-,-
'46:57:38.504',-0.152,-,-,-0.224,-,-
'46:57:38.512',-0.152,-,-,-0.112,-,-
'46:57:38.520',-0.200,-,-,-0.104,-,-
'46:57:38.528',-0.248,-,-,-0.168,-,-
'46:57:38.536',-0.200,-,-,-0.168,-,-
'46:57:38.544',-0.112,-,-,-0.072,-,-
'46:57:38.552',-0.064,-,-,-0.032,-,-
'46:57:38.560',-0.056,-,-,-0.016,-,-
'46:57:38.568',-0.048,-,-,-0.008,-,-
'46:57:38.576',-0.040,-,-,-0.008,-,-
'46:57:38.584',-0.032,-,-,0.000,-,-
'46:57:38.592',-0.024,-,-,0.000,-,-
'46:57:38.600',-0.016,-,-,0.008,-,-
'46:57:38.608',-0.008,-,-,0.016,-,-
'46:57:38.616',0.000,-,-,0.016,-,-
'46:57:38.624',0.000,-,-,0.024,-,-
'46:57:38.632',0.000,-,-,0.024,-,-
'46:57:38.640',0.008,-,-,0.024,-,-
'46:57:38.648',0.008,-,-,0.032,-,-
'46:57:38.656',0.016,-,-,0.032,-,-
'46:57:38.664',0.032,-,-,0.048,-,-
'46:57:38.672',0.048,-,-,0.064,-,-
'46:57:38.680',0.056,-,-,0.064,-,-
'46:57:38.688',0.072,-,-,0.080,-,-
'46:57:38.696',0.096,-,-,0.096,-,-
'46:57:38.704',0.120,-,-,0.120,-,-
'46:57:38.712',0.152,-,-,0.144,-,-
'46:57:38.720',0.176,-,-,0.168,-,-
'46:57:38.728',0.200,-,-,0.184,-,-
'46:57:38.736',0.216,-,-,0.200,-,-
'46:57:38.744',0.224,-,-,0.192,-,-
'46:57:38.752',0.208,-,-,0.184,-,-
'46:57:38.760',0.192,-,-,0.152,-,-
'46:57:38.768',0.160,-,-,0.120,-,-
'46:57:38.776',0.120,-,-,0.088,-,-
'46:57:38.784',0.080,-,-,0.056,-,-
'46:57:38.792',0.048,-,-,0.032,-,-
'46:57:38.800',0.016,-,-,0.008,-,-
'46:57:38.808',0.000,-,-,0.000,-,-
'46:57:38.816',-0.016,-,-,-0.016,-,-
'46:57:38.824',-0.032,-,-,-0.024,-,-
'46:57:38.832',-0.040,-,-,-0.032,-,-
'46:57:38.840',-0.032,-,-,-0.024,-,-
'46:57:38.848',-0.032,-,-,-0.024,-,-
'46:57:38.856',-0.040,-,-,-0.024,-,-
'46:57:38.864',-0.032,-,-,-0.024,-,-
'46:57:38.872',-0.032,-,-,-0.024,-,-
'46:57:38.880',-0.024,-,-,-0.016,-,-
'46:57:38.888',-0.024,-,-,-0.016,-,-
'46:57:38.896',-0.024,-,-,-0.016,-,-
'46:57:38.904',-0.024,-,-,-0.016,-,-
'46:57:38.912',-0.024,-,-,-0.008,-,-
'46:57:38.920',-0.024,-,-,-0.016,-,-
'46:57:38.928',-0.024,-,-,-0.016,-,-
'46:57:38.936',-0.024,-,-,-0.008,-,-
'46:57:38.944',-0.024,-,-,-0.016,-,-
'46:57:38.952',-0.024,-,-,-0.016,-,-
'46:57:38.960',-0.032,-,-,-0.024,-,-
'46:57:38.968',-0.032,-,-,-0.024,-,-
'46:57:38.976',-0.032,-,-,-0.024,-,-
'46:57:38.984',-0.024,-,-,-0.016,-,-
'46:57:38.992',-0.024,-,-,-0.016,-,-
'46:57:39.000',-0.024,-,-,-0.016,-,-
'46:57:39.008',-0.024,-,-,-0.016,-,-
'46:57:39.016',-0.024,-,-,-0.016,-,-
'46:57:39.024',-0.024,-,-,-0.016,-,-
'46:57:39.032',-0.024,-,-,-0.016,-,-
'46:57:39.040',-0.024,-,-,-0.016,-,-
'46:57:39.048',-0.024,-,-,-0.016,-,-
'46:57:39.056',-0.024,-,-,-0.016,-,-
'46:57:39.064',-0.024,-,-,-0.008,-,-
'46:57:39.072',-0.024,-,-,-0.016,-,-
'46:57:39.080',-0.016,-,-,-0.008,-,-
'46:57:39.088',-0.008,-,-,-0.008,-,-
'46:57:39.096',-0.008,-,-,0.000,-,-
'46:57:39.104',0.000,-,-,0.008,-,-
'46:57:39.112',0.008,-,-,0.016,-,-
'46:57:39.120',0.024,-,-,0.032,-,-
'46:57:39.128',0.040,-,-,0.040,-,-
'46:57:39.136',0.048,-,-,0.040,-,-
'46:57:39.144',0.072,-,-,0.056,-,-
'46:57:39.152',0.088,-,-,0.072,-,-
'46:57:39.160',0.080,-,-,0.072,-,-
'46:57:39.168',0.056,-,-,0.048,-,-
'46:57:39.176',0.040,-,-,0.024,-,-
'46:57:39.184',0.016,-,-,0.000,-,-
'46:57:39.192',-0.016,-,-,-0.016,-,-
'46:57:39.200',-0.040,-,-,-0.032,-,-
'46:57:39.208',-0.056,-,-,-0.040,-,-
'46:57:39.216',-0.072,-,-,-0.056,-,-
'46:57:39.224',-0.072,-,-,-0.056,-,-
'46:57:39.232',-0.072,-,-,-0.056,-,-
'46:57:39.240',-0.080,-,-,-0.056,-,-
'46:57:39.248',-0.072,-,-,-0.056,-,-
'46:57:39.256',-0.072,-,-,-0.048,-,-
'46:57:39.264',-0.064,-,-,-0.048,-,-
'46:57:39.272',-0.064,-,-,-0.048,-,-
'46:57:39.280',-0.072,-,-,-0.048,-,-
'46:57:39.288',-0.072,-,-,-0.056,-,-
'46:57:39.296',-0.072,-,-,-0.056,-,-
'46:57:39.304',-0.056,-,-,-0.064,-,-
'46:57:39.312',0.008,-,-,-0.080,-,-
'46:57:39.320',0.168,-,-,-0.056,-,-
'46:57:39.328',0.424,-,-,0.064,-,-
'46:57:39.336',0.600,-,-,0.256,-,-
'46:57:39.344',0.544,-,-,0.368,-,-
'46:57:39.352',0.376,-,-,0.376,-,-
'46:57:39.360',0.224,-,-,0.280,-,-
'46:57:39.368',0.088,-,-,0.152,-,-
'46:57:39.376',-0.016,-,-,0.040,-,-
'46:57:39.384',-0.088,-,-,-0.040,-,-
'46:57:39.392',-0.112,-,-,-0.080,-,-
'46:57:39.400',-0.120,-,-,-0.088,-,-
'46:57:39.408',-0.120,-,-,-0.088,-,-
'46:57:39.416',-0.120,-,-,-0.088,-,-
'46:57:39.424',-0.120,-,-,-0.088,-,-
'46:57:39.432',-0.112,-,-,-0.088,-,-
'46:57:39.440',-0.112,-,-,-0.088,-,-
'46:57:39.448',-0.104,-,-,-0.088,-,-
'46:57:39.456',-0.096,-,-,-0.080,-,-
'46:57:39.464',-0.088,-,-,-0.072,-,-
'46:57:39.472',-0.088,-,-,-0.072,-,-
'46:57:39.480',-0.096,-,-,-0.080,-,-
'46:57:39.488',-0.096,-,-,-0.088,-,-
'46:57:39.496',-0.088,-,-,-0.088,-,-
'46:57:39.504',-0.088,-,-,-0.088,-,-
'46:57:39.512',-0.088,-,-,-0.088,-,-
'46:57:39.520',-0.088,-,-,-0.096,-,-
'46:57:39.528',-0.096,-,-,-0.104,-,-
'46:57:39.536',-0.096,-,-,-0.112,-,-
'46:57:39.544',-0.096,-,-,-0.112,-,-
'46:57:39.552',-0.096,-,-,-0.120,-,-
'46:57:39.560',-0.096,-,-,-0.120,-,-
'46:57:39.568',-0.096,-,-,-0.120,-,-
'46:57:39.576',-0.088,-,-,-0.120,-,-
'46:57:39.584',-0.088,-,-,-0.120,-,-
'46:57:39.592',-0.080,-,-,-0.104,-,-
'46:57:39.600',-0.056,-,-,-0.080,-,-
'46:57:39.608',-0.040,-,-,-0.056,-,-
'46:57:39.616',-0.016,-,-,-0.032,-,-
'46:57:39.624',0.008,-,-,0.000,-,-
'46:57:39.632',0.024,-,-,0.024,-,-
'46:57:39.640',0.040,-,-,0.040,-,-
'46:57:39.648',0.040,-,-,0.048,-,-
'46:57:39.656',0.040,-,-,0.048,-,-
'46:57:39.664',0.048,-,-,0.056,-,-
'46:57:39.672',0.056,-,-,0.064,-,-
'46:57:39.680',0.056,-,-,0.064,-,-
'46:57:39.688',0.048,-,-,0.056,-,-
'46:57:39.696',0.040,-,-,0.056,-,-
'46:57:39.704',0.048,-,-,0.064,-,-
'46:57:39.712',0.048,-,-,0.064,-,-
'46:57:39.720',0.048,-,-,0.064,-,-
'46:57:39.728',0.040,-,-,0.056,-,-
'46:57:39.736',0.040,-,-,0.048,-,-
'46:57:39.744',0.040,-,-,0.048,-,-
'46:57:39.752',0.040,-,-,0.056,-,-
'46:57:39.760',0.040,-,-,0.048,-,-
'46:57:39.768',0.032,-,-,0.040,-,-
'46:57:39.776',0.032,-,-,0.040,-,-
'46:57:39.784',0.032,-,-,0.040,-,-
'46:57:39.792',0.024,-,-,0.032,-,-
'46:57:39.800',0.024,-,-,0.040,-,-
'46:57:39.808',0.032,-,-,0.040,-,-
'46:57:39.816',0.024,-,-,0.040,-,-
'46:57:39.824',0.024,-,-,0.040,-,-
'46:57:39.832',0.024,-,-,0.040,-,-
'46:57:39.840',0.032,-,-,0.040,-,-
'46:57:39.848',0.024,-,-,0.032,-,-
'46:57:39.856',0.032,-,-,0.040,-,-
'46:57:39.864',0.032,-,-,0.040,-,-
'46:57:39.872',0.032,-,-,0.040,-,-
'46:57:39.880',0.032,-,-,0.048,-,-
'46:57:39.888',0.048,-,-,0.064,-,-
'46:57:39.896',0.064,-,-,0.080,-,-
'46:57:39.904',0.080,-,-,0.088,-,-
'46:57:39.912',0.096,-,-,0.096,-,-
'46:57:39.920',0.120,-,-,0.104,-,-
'46:57:39.928',0.128,-,-,0.120,-,-
'46:57:39.936',0.120,-,-,0.112,-,-
'46:57:39.944',0.088,-,-,0.088,-,-
'46:57:39.952',0.064,-,-,0.056,-,-
'46:57:39.960',0.032,-,-,0.032,-,-
'46:57:39.968',0.000,-,-,0.008,-,-
'46:57:39.976',-0.016,-,-,0.000,-,-
'46:57:39.984',-0.024,-,-,-0.008,-,-
'46:57:39.992',-0.032,-,-,-0.016,-,-
'46:57:40.000',-0.040,-,-,-0.016,-,-
'46:57:40.008',-0.048,-,-,-0.016,-,-
'46:57:40.016',-0.056,-,-,-0.040,-,-
'46:57:40.024',-0.072,-,-,-0.104,-,-
'46:57:40.032',-0.064,-,-,-0.192,-,-
'46:57:40.040',-0.056,-,-,-0.296,-,-
'46:57:40.048',-0.080,-,-,-0.392,-,-
'46:57:40.056',-0.088,-,-,-0.408,-,-
'46:57:40.064',-0.056,-,-,-0.216,-,-
'46:57:40.072',-0.040,-,-,-0.064,-,-
'46:57:40.080',-0.072,-,-,-0.024,-,-
'46:57:40.088',-0.136,-,-,-0.056,-,-
'46:57:40.096',-0.192,-,-,-0.112,-,-
'46:57:40.104',-0.160,-,-,-0.120,-,-
'46:57:40.112',-0.072,-,-,-0.032,-,-
'46:57:40.120',-0.032,-,-,0.008,-,-
'46:57:40.128',-0.032,-,-,0.008,-,-
'46:57:40.136',-0.024,-,-,0.016,-,-
'46:57:40.144',-0.008,-,-,0.032,-,-
'46:57:40.152',0.000,-,-,0.032,-,-
'46:57:40.160',0.000,-,-,0.032,-,-
'46:57:40.168',0.008,-,-,0.040,-,-
'46:57:40.176',0.008,-,-,0.040,-,-
'46:57:40.184',0.016,-,-,0.040,-,-
'46:57:40.192',0.016,-,-,0.040,-,-
'46:57:40.200',0.024,-,-,0.048,-,-
'46:57:40.208',0.032,-,-,0.056,-,-
'46:57:40.216',0.040,-,-,0.064,-,-
'46:57:40.224',0.048,-,-,0.064,-,-
'46:57:40.232',0.056,-,-,0.072,-,-
'46:57:40.240',0.072,-,-,0.088,-,-
'46:57:40.248',0.088,-,-,0.104,-,-
'46:57:40.256',0.104,-,-,0.112,-,-
'46:57:40.264',0.128,-,-,0.128,-,-
'46:57:40.272',0.160,-,-,0.152,-,-
'46:57:40.280',0.184,-,-,0.176,-,-
'46:57:40.288',0.208,-,-,0.200,-,-
'46:57:40.296',0.224,-,-,0.208,-,-
'46:57:40.304',0.232,-,-,0.208,-,-
'46:57:40.312',0.232,-,-,0.192,-,-
'46:57:40.320',0.216,-,-,0.176,-,-
'46:57:40.328',0.192,-,-,0.144,-,-
'46:57:40.336',0.152,-,-,0.104,-,-
'46:57:40.344',0.112,-,-,0.072,-,-
'46:57:40.352',0.080,-,-,0.056,-,-
'46:57:40.360',0.056,-,-,0.048,-,-
'46:57:40.368',0.040,-,-,0.040,-,-
'46:57:40.376',0.016,-,-,0.024,-,-
'46:57:40.384',0.000,-,-,0.016,-,-
'46:57:40.392',-0.008,-,-,0.008,-,-
'46:57:40.400',-0.016,-,-,0.000,-,-
'46:57:40.408',-0.024,-,-,0.008,-,-
'46:57:40.416',-0.016,-,-,0.008,-,-
'46:57:40.424',-0.008,-,-,0.016,-,-
'46:57:40.432',-0.008,-,-,0.016,-,-
'46:57:40.440',0.000,-,-,0.016,-,-
'46:57:40.448',-0.016,-,-,0.000,-,-
'46:57:40.456',-0.024,-,-,0.000,-,-
'46:57:40.464',0.000,-,-,0.016,-,-
'46:57:40.472',0.008,-,-,0.024,-,-
'46:57:40.480',0.000,-,-,0.016,-,-
'46:57:40.488',0.000,-,-,0.008,-,-
'46:57:40.496',0.000,-,-,0.008,-,-
'46:57:40.504',-0.008,-,-,0.000,-,-
'46:57:40.512',-0.008,-,-,0.000,-,-
'46:57:40.520',-0.008,-,-,0.008,-,-
'46:57:40.528',-0.008,-,-,0.008,-,-
'46:57:40.536',-0.008,-,-,0.000,-,-
'46:57:40.544',-0.008,-,-,0.000,-,-
'46:57:40.552',-0.016,-,-,0.000,-,-
'46:57:40.560',-0.008,-,-,0.000,-,-
'46:57:40.568',-0.008,-,-,0.000,-,-
'46:57:40.576',-0.032,-,-,-0.016,-,-
'46:57:40.584',-0.040,-,-,-0.024,-,-
'46:57:40.592',-0.024,-,-,-0.016,-,-
'46:57:40.600',-0.016,-,-,-0.008,-,-
'46:57:40.608',-0.008,-,-,0.000,-,-
'46:57:40.616',0.008,-,-,0.016,-,-
'46:57:40.624',0.016,-,-,0.024,-,-
'46:57:40.632',0.008,-,-,0.024,-,-
'46:57:40.640',0.008,-,-,0.016,-,-
'46:57:40.648',0.000,-,-,0.008,-,-
'46:57:40.656',0.000,-,-,0.008,-,-
'46:57:40.664',0.016,-,-,0.016,-,-
'46:57:40.672',0.032,-,-,0.040,-,-
'46:57:40.680',0.032,-,-,0.040,-,-
'46:57:40.688',0.040,-,-,0.048,-,-
'46:57:40.696',0.056,-,-,0.056,-,-
'46:57:40.704',0.072,-,-,0.064,-,-
'46:57:40.712',0.072,-,-,0.072,-,-
'46:57:40.720',0.056,-,-,0.056,-,-
'46:57:40.728',0.024,-,-,0.024,-,-
'46:57:40.736',-0.016,-,-,-0.008,-,-
'46:57:40.744',-0.048,-,-,-0.048,-,-
'46:57:40.752',-0.064,-,-,-0.056,-,-
'46:57:40.760',-0.072,-,-,-0.048,-,-
'46:57:40.768',-0.072,-,-,-0.048,-,-
'46:57:40.776',-0.080,-,-,-0.056,-,-
'46:57:40.784',-0.088,-,-,-0.064,-,-
'46:57:40.792',-0.088,-,-,-0.072,-,-
'46:57:40.800',-0.080,-,-,-0.056,-,-
'46:57:40.808',-0.064,-,-,-0.040,-,-
'46:57:40.816',-0.048,-,-,-0.024,-,-
'46:57:40.824',-0.048,-,-,-0.024,-,-
'46:57:40.832',-0.048,-,-,-0.024,-,-
'46:57:40.840',-0.040,-,-,-0.016,-,-
'46:57:40.848',-0.040,-,-,-0.024,-,-
'46:57:40.856',-0.032,-,-,-0.040,-,-
'46:57:40.864',0.048,-,-,-0.040,-,-
'46:57:40.872',0.232,-,-,0.000,-,-
'46:57:40.880',0.504,-,-,0.160,-,-
'46:57:40.888',0.672,-,-,0.400,-,-
'46:57:40.896',0.600,-,-,0.512,-,-
'46:57:40.904',0.384,-,-,0.432,-,-
'46:57:40.912',0.200,-,-,0.272,-,-
'46:57:40.920',0.056,-,-,0.120,-,-
'46:57:40.928',-0.064,-,-,-0.008,-,-
'46:57:40.936',-0.136,-,-,-0.096,-,-
'46:57:40.944',-0.152,-,-,-0.112,-,-
'46:57:40.952',-0.128,-,-,-0.096,-,-
'46:57:40.960',-0.128,-,-,-0.088,-,-
'46:57:40.968',-0.152,-,-,-0.112,-,-
'46:57:40.976',-0.144,-,-,-0.120,-,-
'46:57:40.984',-0.128,-,-,-0.104,-,-
'46:57:40.992',-0.112,-,-,-0.088,-,-
'46:57:41.000',-0.096,-,-,-0.080,-,-
'46:57:41.008',-0.088,-,-,-0.072,-,-
'46:57:41.016',-0.080,-,-,-0.064,-,-
'46:57:41.024',-0.080,-,-,-0.064,-,-
'46:57:41.032',-0.072,-,-,-0.072,-,-
'46:57:41.040',-0.080,-,-,-0.072,-,-
'46:57:41.048',-0.080,-,-,-0.080,-,-
'46:57:41.056',-0.080,-,-,-0.080,-,-
'46:57:41.064',-0.096,-,-,-0.096,-,-
'46:57:41.072',-0.112,-,-,-0.120,-,-
'46:57:41.080',-0.112,-,-,-0.128,-,-
'46:57:41.088',-0.104,-,-,-0.128,-,-
'46:57:41.096',-0.112,-,-,-0.144,-,-
'46:57:41.104',-0.136,-,-,-0.168,-,-
'46:57:41.112',-0.136,-,-,-0.176,-,-
'46:57:41.120',-0.120,-,-,-0.160,-,-
'46:57:41.128',-0.112,-,-,-0.144,-,-
'46:57:41.136',-0.104,-,-,-0.136,-,-
'46:57:41.144',-0.096,-,-,-0.128,-,-
'46:57:41.152',-0.088,-,-,-0.120,-,-
'46:57:41.160',-0.064,-,-,-0.088,-,-
'46:57:41.168',-0.032,-,-,-0.056,-,-
'46:57:41.176',-0.016,-,-,-0.032,-,-
'46:57:41.184',-0.008,-,-,-0.008,-,-
'46:57:41.192',-0.016,-,-,-0.008,-,-
'46:57:41.200',-0.016,-,-,-0.008,-,-
'46:57:41.208',-0.008,-,-,0.000,-,-
'46:57:41.216',0.000,-,-,0.016,-,-
'46:57:41.224',0.000,-,-,0.016,-,-
'46:57:41.232',0.000,-,-,0.016,-,-
'46:57:41.240',0.000,-,-,0.016,-,-
'46:57:41.248',0.000,-,-,0.024,-,-
'46:57:41.256',0.000,-,-,0.024,-,-
