'Elapsed time','II','III','AVL','AVF','V','MCL1','ABP'
'23:56:04.848',-,-,-,-,-,0.226,116.400
'23:56:04.856',-,-,-,-,-,0.516,122.400
'23:56:04.864',-,-,-,-,-,0.645,128.400
'23:56:04.872',-,-,-,-,-,0.290,134.400
'23:56:04.880',-,-,-,-,-,0.468,140.400
'23:56:04.888',-,-,-,-,-,0.645,145.200
'23:56:04.896',-,-,-,-,-,0.339,148.800
'23:56:04.904',-,-,-,-,-,0.581,151.200
'23:56:04.912',-,-,-,-,-,0.226,152.400
'23:56:04.920',-,-,-,-,-,0.403,153.600
'23:56:04.928',-,-,-,-,-,0.161,153.600
'23:56:04.936',-,-,-,-,-,0.226,154.800
'23:56:04.944',-,-,-,-,-,0.000,154.800
'23:56:04.952',-,-,-,-,-,0.113,154.800
'23:56:04.960',-,-,-,-,-,-0.048,154.800
'23:56:04.968',-,-,-,-,-,-0.161,153.600
'23:56:04.976',-,-,-,-,-,0.113,152.400
'23:56:04.984',-,-,-,-,-,0.048,150.000
'23:56:04.992',-,-,-,-,-,0.000,146.400
'23:56:05.000',-,-,-,-,-,-0.048,142.800
'23:56:05.008',-,-,-,-,-,0.048,138.000
'23:56:05.016',-,-,-,-,-,0.000,133.200
'23:56:05.024',-,-,-,-,-,0.161,128.400
'23:56:05.032',-,-,-,-,-,0.113,124.800
'23:56:05.040',-,-,-,-,-,0.000,121.200
'23:56:05.048',-,-,-,-,-,0.113,117.600
'23:56:05.056',-,-,-,-,-,-0.290,115.200
'23:56:05.064',-,-,-,-,-,0.048,114.000
'23:56:05.072',-,-,-,-,-,0.000,112.800
'23:56:05.080',-,-,-,-,-,0.226,111.600
'23:56:05.088',-,-,-,-,-,-0.290,111.600
'23:56:05.096',-,-,-,-,-,-0.339,111.600
'23:56:05.104',-,-,-,-,-,-0.048,110.400
'23:56:05.112',-,-,-,-,-,0.048,110.400
'23:56:05.120',-,-,-,-,-,-0.290,110.400
'23:56:05.128',-,-,-,-,-,-0.226,110.400
'23:56:05.136',-,-,-,-,-,-0.290,110.400
'23:56:05.144',-,-,-,-,-,0.226,110.400
'23:56:05.152',-,-,-,-,-,0.113,110.400
'23:56:05.160',-,-,-,-,-,-0.226,110.400
'23:56:05.168',-,-,-,-,-,-0.935,110.400
'23:56:05.176',-,-,-,-,-,-1.694,109.200
'23:56:05.184',-,-,-,-,-,-1.823,109.200
'23:56:05.192',-,-,-,-,-,-1.645,108.000
'23:56:05.200',-,-,-,-,-,-1.226,106.800
'23:56:05.208',-,-,-,-,-,-0.871,106.800
'23:56:05.216',-,-,-,-,-,-0.403,105.600
'23:56:05.224',-,-,-,-,-,0.048,104.400
'23:56:05.232',-,-,-,-,-,0.339,104.400
'23:56:05.240',-,-,-,-,-,0.339,103.200
'23:56:05.248',-,-,-,-,-,0.226,100.800
'23:56:05.256',-,-,-,-,-,0.113,99.600
'23:56:05.264',-,-,-,-,-,0.339,98.400
'23:56:05.272',-,-,-,-,-,0.226,98.400
'23:56:05.280',-,-,-,-,-,0.113,98.400
'23:56:05.288',-,-,-,-,-,0.226,98.400
'23:56:05.296',-,-,-,-,-,0.226,99.600
'23:56:05.304',-,-,-,-,-,0.468,100.800
'23:56:05.312',-,-,-,-,-,0.113,103.200
'23:56:05.320',-,-,-,-,-,0.048,106.800
'23:56:05.328',-,-,-,-,-,0.339,111.600
'23:56:05.336',-,-,-,-,-,0.113,116.400
'23:56:05.344',-,-,-,-,-,0.468,122.400
'23:56:05.352',-,-,-,-,-,0.339,127.200
'23:56:05.360',-,-,-,-,-,0.645,132.000
'23:56:05.368',-,-,-,-,-,0.468,136.800
'23:56:05.376',-,-,-,-,-,0.339,140.400
'23:56:05.384',-,-,-,-,-,0.290,141.600
'23:56:05.392',-,-,-,-,-,0.226,142.800
'23:56:05.400',-,-,-,-,-,0.468,144.000
'23:56:05.408',-,-,-,-,-,0.516,145.200
'23:56:05.416',-,-,-,-,-,0.113,145.200
'23:56:05.424',-,-,-,-,-,0.226,146.400
'23:56:05.432',-,-,-,-,-,0.000,146.400
'23:56:05.440',-,-,-,-,-,0.000,146.400
'23:56:05.448',-,-,-,-,-,0.226,146.400
'23:56:05.456',-,-,-,-,-,0.000,145.200
'23:56:05.464',-,-,-,-,-,-0.226,144.000
'23:56:05.472',-,-,-,-,-,0.000,141.600
'23:56:05.480',-,-,-,-,-,-0.113,138.000
'23:56:05.488',-,-,-,-,-,0.113,134.400
'23:56:05.496',-,-,-,-,-,0.226,130.800
'23:56:05.504',-,-,-,-,-,0.000,126.000
'23:56:05.512',-,-,-,-,-,0.226,121.200
'23:56:05.520',-,-,-,-,-,0.048,117.600
'23:56:05.528',-,-,-,-,-,-0.048,115.200
'23:56:05.536',-,-,-,-,-,0.113,112.800
'23:56:05.544',-,-,-,-,-,0.161,111.600
'23:56:05.552',-,-,-,-,-,-0.113,111.600
'23:56:05.560',-,-,-,-,-,-0.290,110.400
'23:56:05.568',-,-,-,-,-,0.000,110.400
'23:56:05.576',-,-,-,-,-,0.000,110.400
'23:56:05.584',-,-,-,-,-,0.048,110.400
'23:56:05.592',-,-,-,-,-,-0.048,111.600
'23:56:05.600',-,-,-,-,-,0.000,111.600
'23:56:05.608',-,-,-,-,-,-0.161,111.600
'23:56:05.616',-,-,-,-,-,-0.113,111.600
'23:56:05.624',-,-,-,-,-,-0.113,111.600
'23:56:05.632',-,-,-,-,-,0.000,111.600
'23:56:05.640',-,-,-,-,-,-0.113,110.400
'23:56:05.648',-,-,-,-,-,-0.113,109.200
'23:56:05.656',-,-,-,-,-,-0.645,108.000
'23:56:05.664',-,-,-,-,-,-1.694,106.800
'23:56:05.672',-,-,-,-,-,-2.048,106.800
'23:56:05.680',-,-,-,-,-,-2.113,105.600
'23:56:05.688',-,-,-,-,-,-1.161,104.400
'23:56:05.696',-,-,-,-,-,-0.758,102.000
'23:56:05.704',-,-,-,-,-,-0.113,100.800
'23:56:05.712',-,-,-,-,-,0.000,100.800
'23:56:05.720',-,-,-,-,-,0.290,99.600
'23:56:05.728',-,-,-,-,-,0.226,98.400
'23:56:05.736',-,-,-,-,-,0.113,97.200
'23:56:05.744',-,-,-,-,-,0.226,97.200
'23:56:05.752',-,-,-,-,-,0.113,96.000
'23:56:05.760',-,-,-,-,-,0.048,96.000
'23:56:05.768',-,-,-,-,-,0.226,96.000
'23:56:05.776',-,-,-,-,-,0.226,96.000
'23:56:05.784',-,-,-,-,-,0.000,97.200
'23:56:05.792',-,-,-,-,-,0.290,97.200
'23:56:05.800',-,-,-,-,-,0.113,99.600
'23:56:05.808',-,-,-,-,-,0.290,103.200
'23:56:05.816',-,-,-,-,-,0.226,108.000
'23:56:05.824',-,-,-,-,-,0.468,112.800
'23:56:05.832',-,-,-,-,-,0.339,117.600
'23:56:05.840',-,-,-,-,-,0.161,123.600
'23:56:05.848',-,-,-,-,-,0.339,129.600
'23:56:05.856',-,-,-,-,-,0.468,135.600
'23:56:05.864',-,-,-,-,-,0.339,140.400
'23:56:05.872',-,-,-,-,-,0.468,144.000
'23:56:05.880',-,-,-,-,-,0.339,146.400
'23:56:05.888',-,-,-,-,-,0.339,148.800
'23:56:05.896',-,-,-,-,-,0.226,150.000
'23:56:05.904',-,-,-,-,-,0.290,150.000
'23:56:05.912',-,-,-,-,-,0.000,150.000
'23:56:05.920',-,-,-,-,-,0.048,148.800
'23:56:05.928',-,-,-,-,-,0.000,147.600
'23:56:05.936',-,-,-,-,-,0.048,146.400
'23:56:05.944',-,-,-,-,-,-0.048,144.000
'23:56:05.952',-,-,-,-,-,0.000,141.600
'23:56:05.960',-,-,-,-,-,-0.113,139.200
'23:56:05.968',-,-,-,-,-,0.000,135.600
'23:56:05.976',-,-,-,-,-,-0.048,130.800
'23:56:05.984',-,-,-,-,-,0.113,126.000
'23:56:05.992',-,-,-,-,-,0.226,122.400
'23:56:06.000',-,-,-,-,-,0.113,117.600
'23:56:06.008',-,-,-,-,-,0.113,114.000
'23:56:06.016',-,-,-,-,-,-0.161,111.600
'23:56:06.024',-,-,-,-,-,0.000,109.200
'23:56:06.032',-,-,-,-,-,0.113,106.800
'23:56:06.040',-,-,-,-,-,-0.113,105.600
'23:56:06.048',-,-,-,-,-,0.000,104.400
'23:56:06.056',-,-,-,-,-,0.113,104.400
'23:56:06.064',-,-,-,-,-,-0.113,105.600
'23:56:06.072',-,-,-,-,-,-0.290,105.600
'23:56:06.080',-,-,-,-,-,-0.048,105.600
'23:56:06.088',-,-,-,-,-,-0.113,105.600
'23:56:06.096',-,-,-,-,-,-0.048,105.600
'23:56:06.104',-,-,-,-,-,-0.113,106.800
'23:56:06.112',-,-,-,-,-,0.113,106.800
'23:56:06.120',-,-,-,-,-,0.000,108.000
'23:56:06.128',-,-,-,-,-,0.113,108.000
'23:56:06.136',-,-,-,-,-,-0.403,108.000
'23:56:06.144',-,-,-,-,-,-1.048,108.000
'23:56:06.152',-,-,-,-,-,-1.935,108.000
'23:56:06.160',-,-,-,-,-,-1.984,108.000
'23:56:06.168',-,-,-,-,-,-1.226,108.000
'23:56:06.176',-,-,-,-,-,-0.871,108.000
'23:56:06.184',-,-,-,-,-,-0.403,106.800
'23:56:06.192',-,-,-,-,-,0.113,106.800
'23:56:06.200',-,-,-,-,-,0.226,106.800
'23:56:06.208',-,-,-,-,-,0.000,105.600
'23:56:06.216',-,-,-,-,-,-0.113,105.600
'23:56:06.224',-,-,-,-,-,0.113,104.400
'23:56:06.232',-,-,-,-,-,0.113,103.200
'23:56:06.240',-,-,-,-,-,0.468,103.200
'23:56:06.248',-,-,-,-,-,0.161,103.200
'23:56:06.256',-,-,-,-,-,0.226,103.200
'23:56:06.264',-,-,-,-,-,0.048,104.400
'23:56:06.272',-,-,-,-,-,0.290,105.600
'23:56:06.280',-,-,-,-,-,0.339,108.000
'23:56:06.288',-,-,-,-,-,0.161,111.600
'23:56:06.296',-,-,-,-,-,0.339,116.400
'23:56:06.304',-,-,-,-,-,0.403,121.200
'23:56:06.312',-,-,-,-,-,0.000,126.000
'23:56:06.320',-,-,-,-,-,0.290,132.000
'23:56:06.328',-,-,-,-,-,0.403,136.800
'23:56:06.336',-,-,-,-,-,0.468,140.400
'23:56:06.344',-,-,-,-,-,0.468,141.600
'23:56:06.352',-,-,-,-,-,0.339,142.800
'23:56:06.360',-,-,-,-,-,0.468,144.000
'23:56:06.368',-,-,-,-,-,0.290,145.200
'23:56:06.376',-,-,-,-,-,0.403,145.200
'23:56:06.384',-,-,-,-,-,0.113,146.400
'23:56:06.392',-,-,-,-,-,0.226,146.400
'23:56:06.400',-,-,-,-,-,0.113,146.400
'23:56:06.408',-,-,-,-,-,0.048,146.400
'23:56:06.416',-,-,-,-,-,-0.048,146.400
'23:56:06.424',-,-,-,-,-,-0.113,146.400
'23:56:06.432',-,-,-,-,-,0.000,146.400
'23:56:06.440',-,-,-,-,-,-0.048,145.200
'23:56:06.448',-,-,-,-,-,0.000,144.000
'23:56:06.456',-,-,-,-,-,0.048,140.400
'23:56:06.464',-,-,-,-,-,0.000,136.800
'23:56:06.472',-,-,-,-,-,0.000,133.200
'23:56:06.480',-,-,-,-,-,0.113,128.400
'23:56:06.488',-,-,-,-,-,0.048,124.800
'23:56:06.496',-,-,-,-,-,0.000,120.000
'23:56:06.504',-,-,-,-,-,-0.113,117.600
'23:56:06.512',-,-,-,-,-,0.113,115.200
'23:56:06.520',-,-,-,-,-,0.048,114.000
'23:56:06.528',-,-,-,-,-,-0.048,112.800
'23:56:06.536',-,-,-,-,-,-0.161,112.800
'23:56:06.544',-,-,-,-,-,-0.048,111.600
'23:56:06.552',-,-,-,-,-,-0.113,111.600
'23:56:06.560',-,-,-,-,-,0.113,111.600
'23:56:06.568',-,-,-,-,-,-0.113,111.600
'23:56:06.576',-,-,-,-,-,-0.113,111.600
'23:56:06.584',-,-,-,-,-,-0.290,111.600
'23:56:06.592',-,-,-,-,-,-0.048,112.800
'23:56:06.600',-,-,-,-,-,-0.113,112.800
'23:56:06.608',-,-,-,-,-,0.048,112.800
'23:56:06.616',-,-,-,-,-,0.339,112.800
'23:56:06.624',-,-,-,-,-,-0.645,112.800
'23:56:06.632',-,-,-,-,-,-1.290,112.800
'23:56:06.640',-,-,-,-,-,-1.823,112.800
'23:56:06.648',-,-,-,-,-,-1.935,111.600
'23:56:06.656',-,-,-,-,-,-1.290,110.400
'23:56:06.664',-,-,-,-,-,-1.048,109.200
'23:56:06.672',-,-,-,-,-,-0.468,108.000
'23:56:06.680',-,-,-,-,-,0.000,108.000
'23:56:06.688',-,-,-,-,-,0.000,108.000
'23:56:06.696',-,-,-,-,-,0.226,106.800
'23:56:06.704',-,-,-,-,-,0.339,105.600
'23:56:06.712',-,-,-,-,-,0.161,104.400
'23:56:06.720',-,-,-,-,-,0.226,103.200
'23:56:06.728',-,-,-,-,-,0.113,102.000
'23:56:06.736',-,-,-,-,-,0.226,102.000
'23:56:06.744',-,-,-,-,-,0.290,102.000
'23:56:06.752',-,-,-,-,-,0.113,102.000
'23:56:06.760',-,-,-,-,-,0.161,103.200
'23:56:06.768',-,-,-,-,-,0.581,105.600
'23:56:06.776',-,-,-,-,-,0.645,109.200
'23:56:06.784',-,-,-,-,-,0.339,114.000
'23:56:06.792',-,-,-,-,-,0.468,118.800
'23:56:06.800',-,-,-,-,-,0.113,122.400
'23:56:06.808',-,-,-,-,-,-0.161,126.000
'23:56:06.816',-,-,-,-,-,0.113,128.400
'23:56:06.824',-,-,-,-,-,0.226,129.600
'23:56:06.832',-,-,-,-,-,0.226,130.800
'23:56:06.840',-,-,-,-,-,0.339,132.000
'23:56:06.848',-,-,-,-,-,0.290,132.000
'23:56:06.856',-,-,-,-,-,0.113,133.200
'23:56:06.864',-,-,-,-,-,0.339,133.200
'23:56:06.872',-,-,-,-,-,0.161,133.200
'23:56:06.880',-,-,-,-,-,0.113,134.400
'23:56:06.888',-,-,-,-,-,0.000,134.400
'23:56:06.896',-,-,-,-,-,0.000,134.400
'23:56:06.904',-,-,-,-,-,0.048,135.600
'23:56:06.912',-,-,-,-,-,-0.048,135.600
'23:56:06.920',-,-,-,-,-,0.000,135.600
'23:56:06.928',-,-,-,-,-,-0.161,135.600
'23:56:06.936',-,-,-,-,-,0.000,134.400
'23:56:06.944',-,-,-,-,-,0.000,133.200
'23:56:06.952',-,-,-,-,-,0.000,130.800
'23:56:06.960',-,-,-,-,-,0.000,127.200
'23:56:06.968',-,-,-,-,-,0.048,123.600
'23:56:06.976',-,-,-,-,-,-0.048,118.800
'23:56:06.984',-,-,-,-,-,0.048,116.400
'23:56:06.992',-,-,-,-,-,0.000,112.800
'23:56:07.000',-,-,-,-,-,0.113,111.600
'23:56:07.008',-,-,-,-,-,0.000,110.400
'23:56:07.016',-,-,-,-,-,-0.161,109.200
'23:56:07.024',-,-,-,-,-,-0.290,109.200
'23:56:07.032',-,-,-,-,-,0.000,109.200
'23:56:07.040',-,-,-,-,-,-0.048,109.200
'23:56:07.048',-,-,-,-,-,-0.113,110.400
'23:56:07.056',-,-,-,-,-,0.000,110.400
'23:56:07.064',-,-,-,-,-,-0.113,111.600
'23:56:07.072',-,-,-,-,-,0.000,111.600
'23:56:07.080',-,-,-,-,-,-0.226,111.600
'23:56:07.088',-,-,-,-,-,-0.048,111.600
'23:56:07.096',-,-,-,-,-,0.000,111.600
'23:56:07.104',-,-,-,-,-,-0.113,110.400
'23:56:07.112',-,-,-,-,-,-0.758,110.400
'23:56:07.120',-,-,-,-,-,-1.516,110.400
'23:56:07.128',-,-,-,-,-,-1.935,109.200
'23:56:07.136',-,-,-,-,-,-1.581,109.200
'23:56:07.144',-,-,-,-,-,-1.161,108.000
'23:56:07.152',-,-,-,-,-,-0.823,106.800
'23:56:07.160',-,-,-,-,-,-0.339,105.600
'23:56:07.168',-,-,-,-,-,0.000,104.400
'23:56:07.176',-,-,-,-,-,0.113,103.200
'23:56:07.184',-,-,-,-,-,0.161,102.000
'23:56:07.192',-,-,-,-,-,0.226,102.000
'23:56:07.200',-,-,-,-,-,0.113,100.800
'23:56:07.208',-,-,-,-,-,0.226,100.800
'23:56:07.216',-,-,-,-,-,0.113,99.600
'23:56:07.224',-,-,-,-,-,0.226,98.400
'23:56:07.232',-,-,-,-,-,0.113,98.400
'23:56:07.240',-,-,-,-,-,0.000,98.400
'23:56:07.248',-,-,-,-,-,0.226,99.600
'23:56:07.256',-,-,-,-,-,0.226,102.000
'23:56:07.264',-,-,-,-,-,0.290,105.600
'23:56:07.272',-,-,-,-,-,0.226,110.400
'23:56:07.280',-,-,-,-,-,0.161,114.000
'23:56:07.288',-,-,-,-,-,0.339,117.600
'23:56:07.296',-,-,-,-,-,0.403,120.000
'23:56:07.304',-,-,-,-,-,0.339,121.200
'23:56:07.312',-,-,-,-,-,0.403,122.400
'23:56:07.320',-,-,-,-,-,0.468,122.400
'23:56:07.328',-,-,-,-,-,0.339,123.600
'23:56:07.336',-,-,-,-,-,0.403,123.600
'23:56:07.344',-,-,-,-,-,0.226,124.800
'23:56:07.352',-,-,-,-,-,0.339,126.000
'23:56:07.360',-,-,-,-,-,0.113,126.000
'23:56:07.368',-,-,-,-,-,0.000,127.200
'23:56:07.376',-,-,-,-,-,0.048,127.200
'23:56:07.384',-,-,-,-,-,0.000,127.200
'23:56:07.392',-,-,-,-,-,-0.113,127.200
'23:56:07.400',-,-,-,-,-,0.000,128.400
'23:56:07.408',-,-,-,-,-,0.000,128.400
'23:56:07.416',-,-,-,-,-,-0.048,128.400
'23:56:07.424',-,-,-,-,-,0.000,128.400
'23:56:07.432',-,-,-,-,-,-0.048,127.200
'23:56:07.440',-,-,-,-,-,0.000,126.000
'23:56:07.448',-,-,-,-,-,0.000,123.600
'23:56:07.456',-,-,-,-,-,-0.048,120.000
'23:56:07.464',-,-,-,-,-,-0.113,116.400
'23:56:07.472',-,-,-,-,-,0.000,114.000
'23:56:07.480',-,-,-,-,-,0.000,112.800
'23:56:07.488',-,-,-,-,-,-0.113,111.600
'23:56:07.496',-,-,-,-,-,-0.161,111.600
'23:56:07.504',-,-,-,-,-,-0.290,110.400
'23:56:07.512',-,-,-,-,-,-0.161,110.400
'23:56:07.520',-,-,-,-,-,-0.290,110.400
'23:56:07.528',-,-,-,-,-,-0.113,110.400
'23:56:07.536',-,-,-,-,-,-0.113,110.400
'23:56:07.544',-,-,-,-,-,-0.161,109.200
'23:56:07.552',-,-,-,-,-,-0.113,109.200
'23:56:07.560',-,-,-,-,-,-0.403,108.000
'23:56:07.568',-,-,-,-,-,-0.113,108.000
'23:56:07.576',-,-,-,-,-,-0.113,106.800
'23:56:07.584',-,-,-,-,-,0.000,106.800
'23:56:07.592',-,-,-,-,-,-0.339,105.600
'23:56:07.600',-,-,-,-,-,-1.113,104.400
'23:56:07.608',-,-,-,-,-,-2.048,104.400
'23:56:07.616',-,-,-,-,-,-1.871,103.200
'23:56:07.624',-,-,-,-,-,-1.935,102.000
'23:56:07.632',-,-,-,-,-,-1.226,100.800
'23:56:07.640',-,-,-,-,-,-0.871,99.600
'23:56:07.648',-,-,-,-,-,-0.468,98.400
'23:56:07.656',-,-,-,-,-,-0.048,97.200
'23:56:07.664',-,-,-,-,-,0.000,94.800
'23:56:07.672',-,-,-,-,-,0.113,94.800
'23:56:07.680',-,-,-,-,-,0.113,93.600
'23:56:07.688',-,-,-,-,-,0.000,92.400
'23:56:07.696',-,-,-,-,-,0.113,92.400
'23:56:07.704',-,-,-,-,-,0.048,92.400
'23:56:07.712',-,-,-,-,-,0.226,91.200
'23:56:07.720',-,-,-,-,-,0.113,92.400
'23:56:07.728',-,-,-,-,-,0.161,93.600
'23:56:07.736',-,-,-,-,-,0.226,94.800
'23:56:07.744',-,-,-,-,-,0.226,98.400
'23:56:07.752',-,-,-,-,-,0.161,103.200
'23:56:07.760',-,-,-,-,-,0.339,108.000
'23:56:07.768',-,-,-,-,-,0.290,112.800
'23:56:07.776',-,-,-,-,-,0.468,116.400
'23:56:07.784',-,-,-,-,-,0.339,117.600
'23:56:07.792',-,-,-,-,-,0.226,118.800
'23:56:07.800',-,-,-,-,-,0.758,120.000
'23:56:07.808',-,-,-,-,-,0.758,121.200
'23:56:07.816',-,-,-,-,-,0.226,122.400
'23:56:07.824',-,-,-,-,-,0.113,122.400
'23:56:07.832',-,-,-,-,-,0.226,123.600
'23:56:07.840',-,-,-,-,-,0.048,123.600
'23:56:07.848',-,-,-,-,-,0.000,124.800
'23:56:07.856',-,-,-,-,-,0.226,126.000
'23:56:07.864',-,-,-,-,-,0.000,126.000
'23:56:07.872',-,-,-,-,-,0.048,126.000
'23:56:07.880',-,-,-,-,-,-0.113,127.200
'23:56:07.888',-,-,-,-,-,-0.226,127.200
'23:56:07.896',-,-,-,-,-,0.000,127.200
'23:56:07.904',-,-,-,-,-,-0.048,127.200
'23:56:07.912',-,-,-,-,-,0.161,126.000
'23:56:07.920',-,-,-,-,-,0.048,123.600
'23:56:07.928',-,-,-,-,-,-0.113,121.200
'23:56:07.936',-,-,-,-,-,-0.161,118.800
'23:56:07.944',-,-,-,-,-,0.113,115.200
'23:56:07.952',-,-,-,-,-,0.000,111.600
'23:56:07.960',-,-,-,-,-,0.113,109.200
'23:56:07.968',-,-,-,-,-,0.000,108.000
'23:56:07.976',-,-,-,-,-,-0.113,106.800
'23:56:07.984',-,-,-,-,-,0.000,105.600
'23:56:07.992',-,-,-,-,-,-0.048,105.600
'23:56:08.000',-,-,-,-,-,-0.226,105.600
'23:56:08.008',-,-,-,-,-,-0.290,105.600
'23:56:08.016',-,-,-,-,-,-0.048,105.600
'23:56:08.024',-,-,-,-,-,0.000,105.600
'23:56:08.032',-,-,-,-,-,-0.113,105.600
'23:56:08.040',-,-,-,-,-,-0.113,105.600
'23:56:08.048',-,-,-,-,-,-0.161,105.600
'23:56:08.056',-,-,-,-,-,0.000,105.600
'23:56:08.064',-,-,-,-,-,-0.048,105.600
'23:56:08.072',-,-,-,-,-,0.000,104.400
'23:56:08.080',-,-,-,-,-,-0.935,103.200
'23:56:08.088',-,-,-,-,-,-1.694,103.200
'23:56:08.096',-,-,-,-,-,-1.935,102.000
'23:56:08.104',-,-,-,-,-,-1.516,100.800
'23:56:08.112',-,-,-,-,-,-1.161,100.800
'23:56:08.120',-,-,-,-,-,-0.871,99.600
'23:56:08.128',-,-,-,-,-,-0.516,98.400
'23:56:08.136',-,-,-,-,-,0.000,96.000
'23:56:08.144',-,-,-,-,-,0.113,94.800
'23:56:08.152',-,-,-,-,-,0.226,93.600
'23:56:08.160',-,-,-,-,-,0.161,92.400
'23:56:08.168',-,-,-,-,-,0.226,91.200
'23:56:08.176',-,-,-,-,-,0.113,90.000
'23:56:08.184',-,-,-,-,-,0.226,90.000
'23:56:08.192',-,-,-,-,-,0.226,88.800
'23:56:08.200',-,-,-,-,-,0.226,88.800
'23:56:08.208',-,-,-,-,-,0.161,88.800
'23:56:08.216',-,-,-,-,-,0.339,91.200
'23:56:08.224',-,-,-,-,-,0.161,93.600
'23:56:08.232',-,-,-,-,-,0.290,97.200
'23:56:08.240',-,-,-,-,-,0.403,102.000
'23:56:08.248',-,-,-,-,-,0.226,106.800
'23:56:08.256',-,-,-,-,-,0.161,110.400
'23:56:08.264',-,-,-,-,-,0.403,114.000
'23:56:08.272',-,-,-,-,-,0.468,116.400
'23:56:08.280',-,-,-,-,-,0.468,117.600
'23:56:08.288',-,-,-,-,-,0.516,117.600
'23:56:08.296',-,-,-,-,-,0.468,118.800
'23:56:08.304',-,-,-,-,-,0.339,120.000
'23:56:08.312',-,-,-,-,-,0.226,120.000
'23:56:08.320',-,-,-,-,-,0.161,121.200
'23:56:08.328',-,-,-,-,-,0.339,121.200
'23:56:08.336',-,-,-,-,-,0.048,121.200
'23:56:08.344',-,-,-,-,-,0.113,122.400
'23:56:08.352',-,-,-,-,-,0.000,122.400
'23:56:08.360',-,-,-,-,-,0.048,122.400
'23:56:08.368',-,-,-,-,-,-0.048,123.600
'23:56:08.376',-,-,-,-,-,0.000,123.600
'23:56:08.384',-,-,-,-,-,0.113,123.600
'23:56:08.392',-,-,-,-,-,0.048,122.400
'23:56:08.400',-,-,-,-,-,0.000,121.200
'23:56:08.408',-,-,-,-,-,0.000,118.800
'23:56:08.416',-,-,-,-,-,0.000,115.200
'23:56:08.424',-,-,-,-,-,0.113,112.800
'23:56:08.432',-,-,-,-,-,0.000,109.200
'23:56:08.440',-,-,-,-,-,0.113,106.800
'23:56:08.448',-,-,-,-,-,0.000,104.400
'23:56:08.456',-,-,-,-,-,0.000,102.000
'23:56:08.464',-,-,-,-,-,-0.048,100.800
'23:56:08.472',-,-,-,-,-,0.000,100.800
'23:56:08.480',-,-,-,-,-,-0.048,100.800
'23:56:08.488',-,-,-,-,-,0.000,100.800
'23:56:08.496',-,-,-,-,-,-0.113,100.800
'23:56:08.504',-,-,-,-,-,0.000,100.800
'23:56:08.512',-,-,-,-,-,-0.113,100.800
'23:56:08.520',-,-,-,-,-,-0.048,100.800
'23:56:08.528',-,-,-,-,-,-0.113,100.800
'23:56:08.536',-,-,-,-,-,-0.048,100.800
'23:56:08.544',-,-,-,-,-,-0.113,100.800
'23:56:08.552',-,-,-,-,-,0.000,100.800
'23:56:08.560',-,-,-,-,-,-0.645,99.600
'23:56:08.568',-,-,-,-,-,-1.290,99.600
'23:56:08.576',-,-,-,-,-,-2.048,98.400
'23:56:08.584',-,-,-,-,-,-2.048,98.400
'23:56:08.592',-,-,-,-,-,-1.468,97.200
'23:56:08.600',-,-,-,-,-,-1.048,97.200
'23:56:08.608',-,-,-,-,-,-0.516,97.200
'23:56:08.616',-,-,-,-,-,-0.113,96.000
'23:56:08.624',-,-,-,-,-,0.113,94.800
'23:56:08.632',-,-,-,-,-,0.161,94.800
'23:56:08.640',-,-,-,-,-,0.226,93.600
'23:56:08.648',-,-,-,-,-,0.113,93.600
'23:56:08.656',-,-,-,-,-,0.226,92.400
'23:56:08.664',-,-,-,-,-,0.048,92.400
'23:56:08.672',-,-,-,-,-,0.000,92.400
'23:56:08.680',-,-,-,-,-,0.226,92.400
'23:56:08.688',-,-,-,-,-,0.161,92.400
'23:56:08.696',-,-,-,-,-,0.226,93.600
'23:56:08.704',-,-,-,-,-,0.113,94.800
'23:56:08.712',-,-,-,-,-,0.226,97.200
'23:56:08.720',-,-,-,-,-,0.161,100.800
'23:56:08.728',-,-,-,-,-,0.290,105.600
'23:56:08.736',-,-,-,-,-,0.226,109.200
'23:56:08.744',-,-,-,-,-,0.468,111.600
'23:56:08.752',-,-,-,-,-,0.468,114.000
'23:56:08.760',-,-,-,-,-,0.468,115.200
'23:56:08.768',-,-,-,-,-,0.403,115.200
'23:56:08.776',-,-,-,-,-,0.645,116.400
'23:56:08.784',-,-,-,-,-,0.645,117.600
'23:56:08.792',-,-,-,-,-,0.226,117.600
'23:56:08.800',-,-,-,-,-,0.048,118.800
'23:56:08.808',-,-,-,-,-,0.113,118.800
'23:56:08.816',-,-,-,-,-,0.226,118.800
'23:56:08.824',-,-,-,-,-,0.000,118.800
'23:56:08.832',-,-,-,-,-,0.048,120.000
'23:56:08.840',-,-,-,-,-,-0.048,120.000
'23:56:08.848',-,-,-,-,-,0.000,121.200
'23:56:08.856',-,-,-,-,-,-0.113,121.200
'23:56:08.864',-,-,-,-,-,-0.048,121.200
'23:56:08.872',-,-,-,-,-,-0.226,121.200
'23:56:08.880',-,-,-,-,-,0.000,120.000
'23:56:08.888',-,-,-,-,-,0.000,118.800
'23:56:08.896',-,-,-,-,-,0.113,116.400
'23:56:08.904',-,-,-,-,-,0.000,114.000
'23:56:08.912',-,-,-,-,-,-0.113,111.600
'23:56:08.920',-,-,-,-,-,0.113,108.000
'23:56:08.928',-,-,-,-,-,0.113,105.600
