'Elapsed time','I','II','III','AVF','MCL1','ABP','PAP'
'33:14:28.488',-,0.340,-,-,0.220,-,-
'33:14:28.496',-,0.120,-,-,0.120,-,-
'33:14:28.504',-,0.120,-,-,0.100,-,-
'33:14:28.512',-,0.020,-,-,0.000,-,-
'33:14:28.520',-,-0.040,-,-,-0.040,-,-
'33:14:28.528',-,-0.040,-,-,-0.060,-,-
'33:14:28.536',-,-0.060,-,-,-0.060,-,-
'33:14:28.544',-,-0.080,-,-,-0.080,-,-
'33:14:28.552',-,-0.060,-,-,-0.060,-,-
'33:14:28.560',-,-0.080,-,-,-0.080,-,-
'33:14:28.568',-,-0.060,-,-,-0.060,-,-
'33:14:28.576',-,-0.100,-,-,-0.080,-,-
'33:14:28.584',-,-0.060,-,-,-0.060,-,-
'33:14:28.592',-,-0.060,-,-,-0.060,-,-
'33:14:28.600',-,-0.040,-,-,-0.080,-,-
'33:14:28.608',-,-0.040,-,-,-0.060,-,-
'33:14:28.616',-,-0.020,-,-,-0.060,-,-
'33:14:28.624',-,0.000,-,-,-0.060,-,-
'33:14:28.632',-,0.000,-,-,-0.060,-,-
'33:14:28.640',-,0.000,-,-,-0.060,-,-
'33:14:28.648',-,0.040,-,-,-0.040,-,-
'33:14:28.656',-,0.020,-,-,-0.060,-,-
'33:14:28.664',-,0.040,-,-,-0.060,-,-
'33:14:28.672',-,0.040,-,-,-0.040,-,-
'33:14:28.680',-,0.080,-,-,-0.060,-,-
'33:14:28.688',-,0.080,-,-,-0.040,-,-
'33:14:28.696',-,0.080,-,-,-0.040,-,-
'33:14:28.704',-,0.060,-,-,-0.040,-,-
'33:14:28.712',-,0.080,-,-,-0.020,-,-
'33:14:28.720',-,0.080,-,-,0.000,-,-
'33:14:28.728',-,0.080,-,-,0.000,-,-
'33:14:28.736',-,0.100,-,-,0.000,-,-
'33:14:28.744',-,0.080,-,-,0.000,-,-
'33:14:28.752',-,0.080,-,-,0.020,-,-
'33:14:28.760',-,0.040,-,-,0.000,-,-
'33:14:28.768',-,0.020,-,-,0.000,-,-
'33:14:28.776',-,0.000,-,-,0.000,-,-
'33:14:28.784',-,0.000,-,-,0.000,-,-
'33:14:28.792',-,-0.040,-,-,0.000,-,-
'33:14:28.800',-,-0.040,-,-,-0.020,-,-
'33:14:28.808',-,-0.040,-,-,-0.020,-,-
'33:14:28.816',-,-0.040,-,-,-0.020,-,-
'33:14:28.824',-,-0.060,-,-,-0.020,-,-
'33:14:28.832',-,-0.040,-,-,-0.020,-,-
'33:14:28.840',-,-0.080,-,-,-0.020,-,-
'33:14:28.848',-,-0.040,-,-,-0.040,-,-
'33:14:28.856',-,-0.060,-,-,-0.020,-,-
'33:14:28.864',-,-0.060,-,-,-0.040,-,-
'33:14:28.872',-,-0.040,-,-,-0.040,-,-
'33:14:28.880',-,-0.040,-,-,-0.020,-,-
'33:14:28.888',-,-0.080,-,-,-0.040,-,-
'33:14:28.896',-,-0.060,-,-,-0.040,-,-
'33:14:28.904',-,-0.040,-,-,-0.040,-,-
'33:14:28.912',-,-0.060,-,-,-0.040,-,-
'33:14:28.920',-,-0.060,-,-,-0.040,-,-
'33:14:28.928',-,-0.060,-,-,-0.040,-,-
'33:14:28.936',-,-0.080,-,-,-0.040,-,-
'33:14:28.944',-,-0.100,-,-,-0.040,-,-
'33:14:28.952',-,-0.080,-,-,-0.040,-,-
'33:14:28.960',-,-0.040,-,-,-0.040,-,-
'33:14:28.968',-,0.040,-,-,0.020,-,-
'33:14:28.976',-,0.200,-,-,0.120,-,-
'33:14:28.984',-,0.340,-,-,0.220,-,-
'33:14:28.992',-,0.520,-,-,0.340,-,-
'33:14:29.000',-,0.700,-,-,0.460,-,-
'33:14:29.008',-,0.840,-,-,0.560,-,-
'33:14:29.016',-,1.060,-,-,0.780,-,-
'33:14:29.024',-,1.280,-,-,1.080,-,-
'33:14:29.032',-,1.620,-,-,1.560,-,-
'33:14:29.040',-,2.020,-,-,2.120,-,-
'33:14:29.048',-,2.040,-,-,2.140,-,-
'33:14:29.056',-,0.900,-,-,0.860,-,-
'33:14:29.064',-,0.060,-,-,0.040,-,-
'33:14:29.072',-,-0.220,-,-,-0.240,-,-
'33:14:29.080',-,-0.320,-,-,-0.340,-,-
'33:14:29.088',-,-0.400,-,-,-0.360,-,-
'33:14:29.096',-,-0.440,-,-,-0.400,-,-
'33:14:29.104',-,-0.440,-,-,-0.400,-,-
'33:14:29.112',-,-0.440,-,-,-0.400,-,-
'33:14:29.120',-,-0.440,-,-,-0.400,-,-
'33:14:29.128',-,-0.440,-,-,-0.400,-,-
'33:14:29.136',-,-0.440,-,-,-0.420,-,-
'33:14:29.144',-,-0.440,-,-,-0.440,-,-
'33:14:29.152',-,-0.440,-,-,-0.440,-,-
'33:14:29.160',-,-0.460,-,-,-0.460,-,-
'33:14:29.168',-,-0.480,-,-,-0.480,-,-
'33:14:29.176',-,-0.520,-,-,-0.520,-,-
'33:14:29.184',-,-0.560,-,-,-0.560,-,-
'33:14:29.192',-,-0.600,-,-,-0.600,-,-
'33:14:29.200',-,-0.640,-,-,-0.640,-,-
'33:14:29.208',-,-0.660,-,-,-0.700,-,-
'33:14:29.216',-,-0.700,-,-,-0.740,-,-
'33:14:29.224',-,-0.740,-,-,-0.780,-,-
'33:14:29.232',-,-0.720,-,-,-0.780,-,-
'33:14:29.240',-,-0.700,-,-,-0.780,-,-
'33:14:29.248',-,-0.660,-,-,-0.740,-,-
'33:14:29.256',-,-0.620,-,-,-0.700,-,-
'33:14:29.264',-,-0.520,-,-,-0.640,-,-
'33:14:29.272',-,-0.440,-,-,-0.540,-,-
'33:14:29.280',-,-0.360,-,-,-0.440,-,-
'33:14:29.288',-,-0.280,-,-,-0.360,-,-
'33:14:29.296',-,-0.200,-,-,-0.240,-,-
'33:14:29.304',-,-0.120,-,-,-0.140,-,-
'33:14:29.312',-,-0.040,-,-,-0.080,-,-
'33:14:29.320',-,0.000,-,-,0.000,-,-
'33:14:29.328',-,0.000,-,-,0.020,-,-
'33:14:29.336',-,0.040,-,-,0.040,-,-
'33:14:29.344',-,0.020,-,-,0.040,-,-
'33:14:29.352',-,0.000,-,-,0.060,-,-
'33:14:29.360',-,0.020,-,-,0.060,-,-
'33:14:29.368',-,0.040,-,-,0.040,-,-
'33:14:29.376',-,0.000,-,-,0.040,-,-
'33:14:29.384',-,0.000,-,-,0.040,-,-
'33:14:29.392',-,0.020,-,-,0.040,-,-
'33:14:29.400',-,0.000,-,-,0.040,-,-
'33:14:29.408',-,0.000,-,-,0.040,-,-
'33:14:29.416',-,0.000,-,-,0.040,-,-
'33:14:29.424',-,0.000,-,-,0.040,-,-
'33:14:29.432',-,0.000,-,-,0.040,-,-
'33:14:29.440',-,-0.020,-,-,0.040,-,-
'33:14:29.448',-,0.000,-,-,0.040,-,-
'33:14:29.456',-,0.000,-,-,0.040,-,-
'33:14:29.464',-,0.020,-,-,0.040,-,-
'33:14:29.472',-,0.000,-,-,0.040,-,-
'33:14:29.480',-,0.020,-,-,0.040,-,-
'33:14:29.488',-,0.000,-,-,0.040,-,-
'33:14:29.496',-,0.000,-,-,0.020,-,-
'33:14:29.504',-,0.000,-,-,0.040,-,-
'33:14:29.512',-,-0.020,-,-,0.020,-,-
'33:14:29.520',-,-0.040,-,-,0.020,-,-
'33:14:29.528',-,0.000,-,-,0.020,-,-
'33:14:29.536',-,0.000,-,-,0.020,-,-
'33:14:29.544',-,0.000,-,-,0.020,-,-
'33:14:29.552',-,0.000,-,-,0.020,-,-
'33:14:29.560',-,0.000,-,-,0.000,-,-
'33:14:29.568',-,0.000,-,-,0.020,-,-
'33:14:29.576',-,0.000,-,-,0.000,-,-
'33:14:29.584',-,0.000,-,-,0.000,-,-
'33:14:29.592',-,0.000,-,-,0.020,-,-
'33:14:29.600',-,0.000,-,-,0.000,-,-
'33:14:29.608',-,0.000,-,-,0.020,-,-
'33:14:29.616',-,0.000,-,-,0.000,-,-
'33:14:29.624',-,0.000,-,-,0.000,-,-
'33:14:29.632',-,0.000,-,-,0.000,-,-
'33:14:29.640',-,0.000,-,-,0.000,-,-
'33:14:29.648',-,-0.020,-,-,0.000,-,-
'33:14:29.656',-,0.000,-,-,0.000,-,-
'33:14:29.664',-,0.000,-,-,0.000,-,-
'33:14:29.672',-,0.000,-,-,0.000,-,-
'33:14:29.680',-,0.000,-,-,0.000,-,-
'33:14:29.688',-,0.000,-,-,0.000,-,-
'33:14:29.696',-,0.000,-,-,0.000,-,-
'33:14:29.704',-,0.000,-,-,0.000,-,-
'33:14:29.712',-,0.020,-,-,0.020,-,-
'33:14:29.720',-,0.040,-,-,0.020,-,-
'33:14:29.728',-,0.040,-,-,0.020,-,-
'33:14:29.736',-,0.040,-,-,0.020,-,-
'33:14:29.744',-,0.040,-,-,0.020,-,-
'33:14:29.752',-,0.060,-,-,0.040,-,-
'33:14:29.760',-,0.080,-,-,0.040,-,-
'33:14:29.768',-,0.060,-,-,0.040,-,-
'33:14:29.776',-,0.060,-,-,0.040,-,-
'33:14:29.784',-,0.040,-,-,0.020,-,-
'33:14:29.792',-,0.000,-,-,0.000,-,-
'33:14:29.800',-,-0.040,-,-,0.000,-,-
'33:14:29.808',-,-0.060,-,-,0.000,-,-
'33:14:29.816',-,-0.040,-,-,-0.020,-,-
'33:14:29.824',-,-0.040,-,-,0.000,-,-
'33:14:29.832',-,-0.040,-,-,-0.020,-,-
'33:14:29.840',-,-0.060,-,-,0.000,-,-
'33:14:29.848',-,-0.100,-,-,-0.040,-,-
'33:14:29.856',-,0.040,-,-,0.100,-,-
'33:14:29.864',-,0.700,-,-,0.740,-,-
'33:14:29.872',-,0.860,-,-,0.820,-,-
'33:14:29.880',-,0.500,-,-,0.340,-,-
'33:14:29.888',-,0.220,-,-,0.160,-,-
'33:14:29.896',-,0.180,-,-,0.120,-,-
'33:14:29.904',-,0.080,-,-,0.040,-,-
'33:14:29.912',-,0.040,-,-,0.000,-,-
'33:14:29.920',-,0.000,-,-,-0.020,-,-
'33:14:29.928',-,-0.020,-,-,-0.040,-,-
'33:14:29.936',-,-0.040,-,-,-0.040,-,-
'33:14:29.944',-,-0.020,-,-,-0.040,-,-
'33:14:29.952',-,-0.040,-,-,-0.040,-,-
'33:14:29.960',-,-0.020,-,-,-0.040,-,-
'33:14:29.968',-,-0.040,-,-,-0.040,-,-
'33:14:29.976',-,-0.040,-,-,-0.040,-,-
'33:14:29.984',-,-0.040,-,-,-0.040,-,-
'33:14:29.992',-,-0.040,-,-,-0.040,-,-
'33:14:30.000',-,0.000,-,-,-0.040,-,-
'33:14:30.008',-,0.000,-,-,-0.040,-,-
'33:14:30.016',-,0.000,-,-,-0.040,-,-
'33:14:30.024',-,0.020,-,-,-0.040,-,-
'33:14:30.032',-,0.040,-,-,-0.040,-,-
'33:14:30.040',-,0.020,-,-,-0.040,-,-
'33:14:30.048',-,0.060,-,-,-0.040,-,-
'33:14:30.056',-,0.040,-,-,-0.040,-,-
'33:14:30.064',-,0.080,-,-,-0.040,-,-
'33:14:30.072',-,0.080,-,-,-0.020,-,-
'33:14:30.080',-,0.100,-,-,-0.020,-,-
'33:14:30.088',-,0.080,-,-,-0.020,-,-
'33:14:30.096',-,0.080,-,-,0.000,-,-
'33:14:30.104',-,0.120,-,-,0.000,-,-
'33:14:30.112',-,0.140,-,-,0.000,-,-
'33:14:30.120',-,0.120,-,-,0.020,-,-
'33:14:30.128',-,0.120,-,-,0.020,-,-
'33:14:30.136',-,0.140,-,-,0.040,-,-
'33:14:30.144',-,0.100,-,-,0.040,-,-
'33:14:30.152',-,0.080,-,-,0.040,-,-
'33:14:30.160',-,0.080,-,-,0.020,-,-
'33:14:30.168',-,0.040,-,-,0.020,-,-
'33:14:30.176',-,0.040,-,-,0.000,-,-
'33:14:30.184',-,0.040,-,-,0.000,-,-
'33:14:30.192',-,0.020,-,-,0.000,-,-
'33:14:30.200',-,0.020,-,-,0.000,-,-
'33:14:30.208',-,0.000,-,-,-0.020,-,-
'33:14:30.216',-,0.000,-,-,-0.020,-,-
'33:14:30.224',-,-0.040,-,-,-0.020,-,-
'33:14:30.232',-,0.000,-,-,-0.020,-,-
'33:14:30.240',-,-0.020,-,-,0.000,-,-
'33:14:30.248',-,-0.040,-,-,-0.020,-,-
'33:14:30.256',-,-0.020,-,-,-0.040,-,-
'33:14:30.264',-,-0.040,-,-,-0.040,-,-
'33:14:30.272',-,-0.040,-,-,-0.040,-,-
'33:14:30.280',-,-0.040,-,-,-0.040,-,-
'33:14:30.288',-,-0.040,-,-,-0.040,-,-
'33:14:30.296',-,-0.060,-,-,-0.040,-,-
'33:14:30.304',-,-0.060,-,-,-0.040,-,-
'33:14:30.312',-,-0.060,-,-,-0.060,-,-
'33:14:30.320',-,-0.080,-,-,-0.040,-,-
'33:14:30.328',-,-0.060,-,-,-0.060,-,-
'33:14:30.336',-,-0.060,-,-,-0.060,-,-
'33:14:30.344',-,-0.100,-,-,-0.060,-,-
'33:14:30.352',-,-0.060,-,-,-0.060,-,-
'33:14:30.360',-,-0.080,-,-,-0.060,-,-
'33:14:30.368',-,-0.080,-,-,-0.060,-,-
'33:14:30.376',-,-0.060,-,-,-0.060,-,-
'33:14:30.384',-,-0.040,-,-,-0.040,-,-
'33:14:30.392',-,-0.060,-,-,-0.040,-,-
'33:14:30.400',-,-0.020,-,-,-0.040,-,-
'33:14:30.408',-,-0.020,-,-,-0.040,-,-
'33:14:30.416',-,-0.040,-,-,-0.040,-,-
'33:14:30.424',-,-0.020,-,-,-0.040,-,-
'33:14:30.432',-,0.040,-,-,-0.040,-,-
'33:14:30.440',-,0.040,-,-,-0.020,-,-
'33:14:30.448',-,0.040,-,-,-0.040,-,-
'33:14:30.456',-,0.000,-,-,-0.040,-,-
'33:14:30.464',-,-0.040,-,-,-0.040,-,-
'33:14:30.472',-,-0.060,-,-,-0.060,-,-
'33:14:30.480',-,-0.080,-,-,-0.060,-,-
'33:14:30.488',-,-0.100,-,-,-0.080,-,-
'33:14:30.496',-,-0.080,-,-,-0.080,-,-
'33:14:30.504',-,-0.100,-,-,-0.060,-,-
'33:14:30.512',-,-0.100,-,-,-0.080,-,-
'33:14:30.520',-,-0.140,-,-,-0.060,-,-
'33:14:30.528',-,-0.100,-,-,-0.080,-,-
'33:14:30.536',-,0.020,-,-,0.060,-,-
'33:14:30.544',-,0.600,-,-,0.620,-,-
'33:14:30.552',-,0.740,-,-,0.700,-,-
'33:14:30.560',-,0.380,-,-,0.220,-,-
'33:14:30.568',-,0.100,-,-,0.100,-,-
'33:14:30.576',-,0.120,-,-,0.120,-,-
'33:14:30.584',-,0.040,-,-,0.000,-,-
'33:14:30.592',-,-0.020,-,-,-0.040,-,-
'33:14:30.600',-,-0.060,-,-,-0.080,-,-
'33:14:30.608',-,-0.060,-,-,-0.080,-,-
'33:14:30.616',-,-0.080,-,-,-0.100,-,-
'33:14:30.624',-,-0.060,-,-,-0.080,-,-
'33:14:30.632',-,-0.100,-,-,-0.100,-,-
'33:14:30.640',-,-0.080,-,-,-0.080,-,-
'33:14:30.648',-,-0.040,-,-,-0.080,-,-
'33:14:30.656',-,-0.060,-,-,-0.080,-,-
'33:14:30.664',-,-0.040,-,-,-0.080,-,-
'33:14:30.672',-,-0.020,-,-,-0.080,-,-
'33:14:30.680',-,-0.040,-,-,-0.080,-,-
'33:14:30.688',-,-0.020,-,-,-0.060,-,-
'33:14:30.696',-,0.000,-,-,-0.060,-,-
'33:14:30.704',-,-0.020,-,-,-0.060,-,-
'33:14:30.712',-,0.020,-,-,-0.060,-,-
'33:14:30.720',-,0.040,-,-,-0.060,-,-
'33:14:30.728',-,0.020,-,-,-0.060,-,-
'33:14:30.736',-,0.040,-,-,-0.060,-,-
'33:14:30.744',-,0.040,-,-,-0.060,-,-
'33:14:30.752',-,0.080,-,-,-0.040,-,-
'33:14:30.760',-,0.080,-,-,-0.040,-,-
'33:14:30.768',-,0.060,-,-,-0.040,-,-
'33:14:30.776',-,0.040,-,-,-0.040,-,-
'33:14:30.784',-,0.080,-,-,-0.040,-,-
'33:14:30.792',-,0.100,-,-,-0.020,-,-
'33:14:30.800',-,0.120,-,-,0.000,-,-
'33:14:30.808',-,0.100,-,-,0.000,-,-
'33:14:30.816',-,0.080,-,-,0.020,-,-
'33:14:30.824',-,0.040,-,-,0.000,-,-
'33:14:30.832',-,0.060,-,-,0.000,-,-
'33:14:30.840',-,0.000,-,-,0.000,-,-
'33:14:30.848',-,0.000,-,-,0.000,-,-
'33:14:30.856',-,-0.020,-,-,0.000,-,-
'33:14:30.864',-,0.000,-,-,-0.020,-,-
'33:14:30.872',-,-0.020,-,-,-0.020,-,-
'33:14:30.880',-,-0.040,-,-,-0.020,-,-
'33:14:30.888',-,-0.040,-,-,-0.020,-,-
'33:14:30.896',-,-0.040,-,-,-0.040,-,-
'33:14:30.904',-,-0.040,-,-,-0.040,-,-
'33:14:30.912',-,-0.060,-,-,-0.040,-,-
'33:14:30.920',-,-0.060,-,-,-0.040,-,-
'33:14:30.928',-,-0.040,-,-,-0.040,-,-
'33:14:30.936',-,-0.060,-,-,-0.040,-,-
'33:14:30.944',-,-0.080,-,-,-0.040,-,-
'33:14:30.952',-,-0.100,-,-,-0.040,-,-
'33:14:30.960',-,-0.100,-,-,-0.040,-,-
'33:14:30.968',-,-0.120,-,-,-0.040,-,-
'33:14:30.976',-,-0.080,-,-,-0.040,-,-
'33:14:30.984',-,-0.060,-,-,-0.040,-,-
'33:14:30.992',-,-0.080,-,-,-0.040,-,-
'33:14:31.000',-,-0.100,-,-,-0.060,-,-
'33:14:31.008',-,-0.100,-,-,-0.040,-,-
'33:14:31.016',-,-0.080,-,-,-0.060,-,-
'33:14:31.024',-,-0.100,-,-,-0.040,-,-
'33:14:31.032',-,-0.080,-,-,-0.060,-,-
'33:14:31.040',-,-0.100,-,-,-0.040,-,-
'33:14:31.048',-,-0.100,-,-,-0.040,-,-
'33:14:31.056',-,-0.100,-,-,-0.040,-,-
'33:14:31.064',-,-0.060,-,-,-0.040,-,-
'33:14:31.072',-,-0.080,-,-,-0.040,-,-
'33:14:31.080',-,-0.060,-,-,-0.040,-,-
'33:14:31.088',-,-0.020,-,-,-0.020,-,-
'33:14:31.096',-,-0.020,-,-,-0.020,-,-
'33:14:31.104',-,-0.040,-,-,-0.040,-,-
'33:14:31.112',-,0.020,-,-,0.000,-,-
'33:14:31.120',-,0.020,-,-,0.000,-,-
'33:14:31.128',-,0.020,-,-,0.000,-,-
'33:14:31.136',-,0.000,-,-,0.000,-,-
'33:14:31.144',-,-0.040,-,-,-0.040,-,-
'33:14:31.152',-,-0.080,-,-,-0.040,-,-
'33:14:31.160',-,-0.080,-,-,-0.060,-,-
'33:14:31.168',-,-0.100,-,-,-0.060,-,-
'33:14:31.176',-,-0.100,-,-,-0.060,-,-
'33:14:31.184',-,-0.100,-,-,-0.040,-,-
'33:14:31.192',-,-0.100,-,-,-0.060,-,-
'33:14:31.200',-,-0.100,-,-,-0.060,-,-
'33:14:31.208',-,-0.140,-,-,-0.080,-,-
'33:14:31.216',-,0.080,-,-,0.120,-,-
'33:14:31.224',-,0.700,-,-,0.700,-,-
'33:14:31.232',-,0.760,-,-,0.700,-,-
'33:14:31.240',-,0.420,-,-,0.260,-,-
'33:14:31.248',-,0.180,-,-,0.140,-,-
'33:14:31.256',-,0.120,-,-,0.080,-,-
'33:14:31.264',-,0.020,-,-,0.000,-,-
'33:14:31.272',-,-0.040,-,-,-0.040,-,-
'33:14:31.280',-,-0.020,-,-,-0.060,-,-
'33:14:31.288',-,-0.040,-,-,-0.060,-,-
'33:14:31.296',-,-0.040,-,-,-0.060,-,-
'33:14:31.304',-,-0.060,-,-,-0.060,-,-
'33:14:31.312',-,-0.060,-,-,-0.080,-,-
'33:14:31.320',-,-0.060,-,-,-0.060,-,-
'33:14:31.328',-,-0.040,-,-,-0.080,-,-
'33:14:31.336',-,-0.040,-,-,-0.060,-,-
'33:14:31.344',-,-0.040,-,-,-0.060,-,-
'33:14:31.352',-,-0.040,-,-,-0.060,-,-
'33:14:31.360',-,-0.040,-,-,-0.060,-,-
'33:14:31.368',-,-0.040,-,-,-0.060,-,-
'33:14:31.376',-,0.000,-,-,-0.040,-,-
'33:14:31.384',-,0.000,-,-,-0.040,-,-
'33:14:31.392',-,0.000,-,-,-0.040,-,-
'33:14:31.400',-,0.000,-,-,-0.040,-,-
'33:14:31.408',-,0.000,-,-,-0.040,-,-
'33:14:31.416',-,0.020,-,-,-0.040,-,-
'33:14:31.424',-,0.040,-,-,-0.040,-,-
'33:14:31.432',-,0.040,-,-,-0.040,-,-
'33:14:31.440',-,0.040,-,-,-0.040,-,-
'33:14:31.448',-,0.080,-,-,-0.040,-,-
'33:14:31.456',-,0.080,-,-,-0.040,-,-
'33:14:31.464',-,0.060,-,-,-0.020,-,-
'33:14:31.472',-,0.060,-,-,0.000,-,-
'33:14:31.480',-,0.080,-,-,0.000,-,-
'33:14:31.488',-,0.060,-,-,0.000,-,-
'33:14:31.496',-,0.040,-,-,0.000,-,-
'33:14:31.504',-,0.040,-,-,0.020,-,-
'33:14:31.512',-,0.020,-,-,0.000,-,-
'33:14:31.520',-,-0.020,-,-,0.000,-,-
'33:14:31.528',-,0.000,-,-,0.000,-,-
'33:14:31.536',-,-0.020,-,-,0.000,-,-
'33:14:31.544',-,-0.060,-,-,-0.020,-,-
'33:14:31.552',-,-0.040,-,-,-0.020,-,-
'33:14:31.560',-,-0.040,-,-,-0.020,-,-
'33:14:31.568',-,-0.040,-,-,-0.020,-,-
'33:14:31.576',-,-0.040,-,-,-0.040,-,-
'33:14:31.584',-,-0.040,-,-,-0.040,-,-
'33:14:31.592',-,-0.060,-,-,-0.040,-,-
'33:14:31.600',-,-0.080,-,-,-0.040,-,-
'33:14:31.608',-,-0.060,-,-,-0.040,-,-
'33:14:31.616',-,-0.080,-,-,-0.040,-,-
'33:14:31.624',-,-0.100,-,-,-0.040,-,-
'33:14:31.632',-,-0.080,-,-,-0.040,-,-
'33:14:31.640',-,-0.080,-,-,-0.040,-,-
'33:14:31.648',-,-0.060,-,-,-0.060,-,-
'33:14:31.656',-,-0.100,-,-,-0.040,-,-
'33:14:31.664',-,-0.100,-,-,-0.060,-,-
'33:14:31.672',-,-0.100,-,-,-0.040,-,-
'33:14:31.680',-,-0.080,-,-,-0.060,-,-
'33:14:31.688',-,-0.100,-,-,-0.060,-,-
'33:14:31.696',-,-0.100,-,-,-0.060,-,-
'33:14:31.704',-,-0.100,-,-,-0.060,-,-
'33:14:31.712',-,-0.100,-,-,-0.060,-,-
'33:14:31.720',-,-0.120,-,-,-0.060,-,-
'33:14:31.728',-,-0.100,-,-,-0.060,-,-
'33:14:31.736',-,-0.100,-,-,-0.060,-,-
'33:14:31.744',-,-0.100,-,-,-0.060,-,-
'33:14:31.752',-,-0.100,-,-,-0.040,-,-
'33:14:31.760',-,-0.060,-,-,-0.040,-,-
'33:14:31.768',-,-0.080,-,-,-0.040,-,-
'33:14:31.776',-,-0.060,-,-,-0.040,-,-
'33:14:31.784',-,-0.040,-,-,-0.040,-,-
'33:14:31.792',-,-0.020,-,-,-0.040,-,-
'33:14:31.800',-,-0.040,-,-,-0.040,-,-
'33:14:31.808',-,0.000,-,-,-0.020,-,-
'33:14:31.816',-,-0.020,-,-,-0.040,-,-
'33:14:31.824',-,-0.040,-,-,-0.040,-,-
'33:14:31.832',-,-0.060,-,-,-0.060,-,-
'33:14:31.840',-,-0.100,-,-,-0.060,-,-
'33:14:31.848',-,-0.080,-,-,-0.060,-,-
'33:14:31.856',-,-0.140,-,-,-0.060,-,-
'33:14:31.864',-,-0.140,-,-,-0.080,-,-
'33:14:31.872',-,-0.120,-,-,-0.060,-,-
'33:14:31.880',-,-0.100,-,-,-0.060,-,-
'33:14:31.888',-,-0.140,-,-,-0.080,-,-
'33:14:31.896',-,-0.160,-,-,-0.080,-,-
'33:14:31.904',-,0.160,-,-,0.220,-,-
'33:14:31.912',-,0.740,-,-,0.740,-,-
'33:14:31.920',-,0.780,-,-,0.400,-,-
'33:14:31.928',-,0.260,-,-,0.200,-,-
'33:14:31.936',-,0.120,-,-,0.120,-,-
'33:14:31.944',-,0.100,-,-,0.060,-,-
'33:14:31.952',-,0.000,-,-,-0.020,-,-
'33:14:31.960',-,-0.060,-,-,-0.060,-,-
'33:14:31.968',-,-0.080,-,-,-0.080,-,-
'33:14:31.976',-,-0.100,-,-,-0.080,-,-
'33:14:31.984',-,-0.080,-,-,-0.100,-,-
'33:14:31.992',-,-0.100,-,-,-0.080,-,-
'33:14:32.000',-,-0.080,-,-,-0.080,-,-
'33:14:32.008',-,-0.060,-,-,-0.080,-,-
'33:14:32.016',-,-0.080,-,-,-0.080,-,-
'33:14:32.024',-,-0.080,-,-,-0.080,-,-
'33:14:32.032',-,-0.060,-,-,-0.080,-,-
'33:14:32.040',-,-0.060,-,-,-0.060,-,-
'33:14:32.048',-,-0.040,-,-,-0.080,-,-
'33:14:32.056',-,-0.020,-,-,-0.060,-,-
'33:14:32.064',-,-0.020,-,-,-0.060,-,-
'33:14:32.072',-,-0.040,-,-,-0.060,-,-
'33:14:32.080',-,-0.020,-,-,-0.060,-,-
'33:14:32.088',-,0.000,-,-,-0.060,-,-
'33:14:32.096',-,0.000,-,-,-0.080,-,-
'33:14:32.104',-,0.020,-,-,-0.060,-,-
'33:14:32.112',-,0.040,-,-,-0.060,-,-
'33:14:32.120',-,0.040,-,-,-0.060,-,-
'33:14:32.128',-,0.040,-,-,-0.060,-,-
'33:14:32.136',-,0.040,-,-,-0.040,-,-
'33:14:32.144',-,0.060,-,-,-0.040,-,-
'33:14:32.152',-,0.080,-,-,-0.040,-,-
'33:14:32.160',-,0.060,-,-,-0.020,-,-
'33:14:32.168',-,0.040,-,-,0.000,-,-
'33:14:32.176',-,0.060,-,-,0.000,-,-
'33:14:32.184',-,0.040,-,-,0.000,-,-
'33:14:32.192',-,0.020,-,-,0.000,-,-
'33:14:32.200',-,0.000,-,-,0.000,-,-
'33:14:32.208',-,-0.020,-,-,0.000,-,-
'33:14:32.216',-,0.000,-,-,-0.020,-,-
'33:14:32.224',-,-0.040,-,-,-0.020,-,-
'33:14:32.232',-,-0.040,-,-,-0.020,-,-
'33:14:32.240',-,-0.060,-,-,-0.040,-,-
'33:14:32.248',-,-0.040,-,-,-0.040,-,-
'33:14:32.256',-,-0.060,-,-,-0.040,-,-
'33:14:32.264',-,-0.060,-,-,-0.040,-,-
'33:14:32.272',-,-0.100,-,-,-0.040,-,-
'33:14:32.280',-,-0.060,-,-,-0.040,-,-
'33:14:32.288',-,-0.080,-,-,-0.040,-,-
'33:14:32.296',-,-0.060,-,-,-0.040,-,-
'33:14:32.304',-,-0.100,-,-,-0.040,-,-
'33:14:32.312',-,-0.100,-,-,-0.060,-,-
'33:14:32.320',-,-0.100,-,-,-0.060,-,-
'33:14:32.328',-,-0.140,-,-,-0.060,-,-
'33:14:32.336',-,-0.100,-,-,-0.060,-,-
'33:14:32.344',-,-0.080,-,-,-0.060,-,-
'33:14:32.352',-,-0.100,-,-,-0.060,-,-
'33:14:32.360',-,-0.120,-,-,-0.060,-,-
'33:14:32.368',-,-0.100,-,-,-0.060,-,-
'33:14:32.376',-,-0.100,-,-,-0.060,-,-
'33:14:32.384',-,-0.120,-,-,-0.060,-,-
'33:14:32.392',-,-0.120,-,-,-0.060,-,-
'33:14:32.400',-,-0.100,-,-,-0.060,-,-
'33:14:32.408',-,-0.100,-,-,-0.060,-,-
'33:14:32.416',-,-0.100,-,-,-0.060,-,-
'33:14:32.424',-,-0.100,-,-,-0.060,-,-
'33:14:32.432',-,-0.100,-,-,-0.060,-,-
