'Elapsed time','II','III','AVF','V','ABP'
'13:40:50.728',-0.236,-,-,-0.141,91.200
'13:40:50.736',-0.194,-,-,-0.141,89.600
'13:40:50.744',-0.194,-,-,-0.085,88.000
'13:40:50.752',-0.181,-,-,-0.070,85.600
'13:40:50.760',-0.153,-,-,-0.056,83.200
'13:40:50.768',-0.097,-,-,-0.014,80.800
'13:40:50.776',-0.069,-,-,0.000,77.600
'13:40:50.784',-0.069,-,-,0.014,76.000
'13:40:50.792',-0.069,-,-,0.028,74.400
'13:40:50.800',-0.097,-,-,0.014,72.800
'13:40:50.808',-0.097,-,-,0.028,72.800
'13:40:50.816',-0.097,-,-,0.028,72.800
'13:40:50.824',-0.097,-,-,0.014,72.800
'13:40:50.832',-0.097,-,-,0.028,73.600
'13:40:50.840',-0.083,-,-,0.028,73.600
'13:40:50.848',-0.083,-,-,0.028,73.600
'13:40:50.856',-0.069,-,-,0.028,73.600
'13:40:50.864',-0.083,-,-,0.028,72.800
'13:40:50.872',-0.083,-,-,0.028,72.000
'13:40:50.880',-0.056,-,-,0.028,72.000
'13:40:50.888',0.069,-,-,0.141,71.200
'13:40:50.896',0.319,-,-,0.366,70.400
'13:40:50.904',0.458,-,-,0.465,69.600
'13:40:50.912',0.278,-,-,0.042,68.800
'13:40:50.920',0.028,-,-,-0.352,68.800
'13:40:50.928',-0.125,-,-,-0.380,68.000
'13:40:50.936',-0.194,-,-,-0.268,67.200
'13:40:50.944',-0.194,-,-,-0.113,67.200
'13:40:50.952',-0.194,-,-,-0.014,66.400
'13:40:50.960',-0.194,-,-,-0.014,65.600
'13:40:50.968',-0.194,-,-,-0.028,65.600
'13:40:50.976',-0.181,-,-,-0.028,64.800
'13:40:50.984',-0.181,-,-,-0.028,64.800
'13:40:50.992',-0.181,-,-,-0.028,64.000
'13:40:51.000',-0.194,-,-,-0.028,64.000
'13:40:51.008',-0.208,-,-,-0.028,63.200
'13:40:51.016',-0.236,-,-,-0.056,63.200
'13:40:51.024',-0.236,-,-,-0.042,64.000
'13:40:51.032',-0.236,-,-,-0.056,66.400
'13:40:51.040',-0.208,-,-,-0.042,71.200
'13:40:51.048',-0.208,-,-,-0.070,79.200
'13:40:51.056',-0.236,-,-,-0.113,88.000
'13:40:51.064',-0.250,-,-,-0.127,97.600
'13:40:51.072',-0.250,-,-,-0.141,105.600
'13:40:51.080',-0.250,-,-,-0.169,110.400
'13:40:51.088',-0.236,-,-,-0.169,112.000
'13:40:51.096',-0.236,-,-,-0.169,111.200
'13:40:51.104',-0.208,-,-,-0.183,108.800
'13:40:51.112',-0.208,-,-,-0.197,106.400
'13:40:51.120',-0.181,-,-,-0.183,103.200
'13:40:51.128',-0.153,-,-,-0.183,100.800
'13:40:51.136',-0.125,-,-,-0.169,98.400
'13:40:51.144',-0.097,-,-,-0.155,96.800
'13:40:51.152',-0.097,-,-,-0.141,96.000
'13:40:51.160',-0.069,-,-,-0.113,94.400
'13:40:51.168',-0.042,-,-,-0.070,93.600
'13:40:51.176',-0.014,-,-,-0.028,92.000
'13:40:51.184',0.000,-,-,0.000,90.400
'13:40:51.192',0.014,-,-,0.000,88.800
'13:40:51.200',0.028,-,-,0.042,86.400
'13:40:51.208',0.042,-,-,0.056,84.000
'13:40:51.216',0.042,-,-,0.085,81.600
'13:40:51.224',0.042,-,-,0.113,79.200
'13:40:51.232',0.056,-,-,0.085,77.600
'13:40:51.240',0.069,-,-,0.113,76.800
'13:40:51.248',0.069,-,-,0.113,76.800
'13:40:51.256',0.083,-,-,0.113,76.800
'13:40:51.264',0.097,-,-,0.113,76.800
'13:40:51.272',0.125,-,-,0.127,77.600
'13:40:51.280',0.139,-,-,0.113,77.600
'13:40:51.288',0.153,-,-,0.127,77.600
'13:40:51.296',0.153,-,-,0.127,77.600
'13:40:51.304',0.167,-,-,0.127,76.800
'13:40:51.312',0.139,-,-,0.113,76.000
'13:40:51.320',0.139,-,-,0.085,76.000
'13:40:51.328',0.125,-,-,0.085,75.200
'13:40:51.336',0.125,-,-,0.085,74.400
'13:40:51.344',0.125,-,-,0.113,73.600
'13:40:51.352',0.125,-,-,0.085,72.800
'13:40:51.360',0.139,-,-,0.113,72.800
'13:40:51.368',0.125,-,-,0.113,72.000
'13:40:51.376',0.125,-,-,0.113,71.200
'13:40:51.384',0.125,-,-,0.113,71.200
'13:40:51.392',0.125,-,-,0.113,70.400
'13:40:51.400',0.097,-,-,0.085,70.400
'13:40:51.408',0.097,-,-,0.113,69.600
'13:40:51.416',0.097,-,-,0.113,68.800
'13:40:51.424',0.097,-,-,0.113,68.800
'13:40:51.432',0.097,-,-,0.085,68.000
'13:40:51.440',0.097,-,-,0.113,68.000
'13:40:51.448',0.097,-,-,0.085,67.200
'13:40:51.456',0.153,-,-,0.127,66.400
'13:40:51.464',0.319,-,-,0.282,66.400
'13:40:51.472',0.583,-,-,0.507,65.600
'13:40:51.480',0.653,-,-,0.592,65.600
'13:40:51.488',0.375,-,-,-0.028,64.800
'13:40:51.496',0.097,-,-,-0.394,64.800
'13:40:51.504',-0.028,-,-,-0.408,64.800
'13:40:51.512',-0.083,-,-,-0.254,64.000
'13:40:51.520',-0.069,-,-,-0.070,64.000
'13:40:51.528',-0.042,-,-,0.000,64.000
'13:40:51.536',-0.028,-,-,0.014,63.200
'13:40:51.544',-0.028,-,-,0.014,63.200
'13:40:51.552',-0.014,-,-,0.000,63.200
'13:40:51.560',0.000,-,-,0.014,63.200
'13:40:51.568',0.000,-,-,0.014,62.400
'13:40:51.576',-0.014,-,-,0.000,63.200
'13:40:51.584',-0.028,-,-,0.014,64.800
'13:40:51.592',-0.042,-,-,0.000,69.600
'13:40:51.600',-0.042,-,-,-0.014,77.600
'13:40:51.608',-0.028,-,-,-0.014,88.800
'13:40:51.616',-0.028,-,-,-0.028,101.600
'13:40:51.624',-0.028,-,-,-0.028,112.800
'13:40:51.632',-0.056,-,-,-0.056,120.800
'13:40:51.640',-0.069,-,-,-0.070,124.000
'13:40:51.648',-0.069,-,-,-0.113,124.000
'13:40:51.656',-0.056,-,-,-0.113,122.400
'13:40:51.664',-0.056,-,-,-0.113,119.200
'13:40:51.672',-0.056,-,-,-0.141,116.000
'13:40:51.680',-0.069,-,-,-0.141,113.600
'13:40:51.688',-0.069,-,-,-0.155,111.200
'13:40:51.696',-0.056,-,-,-0.169,109.600
'13:40:51.704',-0.028,-,-,-0.141,108.000
'13:40:51.712',0.000,-,-,-0.127,107.200
'13:40:51.720',0.014,-,-,-0.113,105.600
'13:40:51.728',0.042,-,-,-0.127,104.000
'13:40:51.736',0.069,-,-,-0.070,102.400
'13:40:51.744',0.083,-,-,-0.028,100.800
'13:40:51.752',0.097,-,-,-0.028,98.400
'13:40:51.760',0.097,-,-,-0.028,96.000
'13:40:51.768',0.125,-,-,0.000,93.600
'13:40:51.776',0.139,-,-,0.028,91.200
'13:40:51.784',0.153,-,-,0.056,88.800
'13:40:51.792',0.181,-,-,0.085,85.600
'13:40:51.800',0.181,-,-,0.113,83.200
'13:40:51.808',0.167,-,-,0.113,80.800
'13:40:51.816',0.153,-,-,0.127,79.200
'13:40:51.824',0.167,-,-,0.127,77.600
'13:40:51.832',0.167,-,-,0.127,77.600
'13:40:51.840',0.167,-,-,0.127,78.400
'13:40:51.848',0.167,-,-,0.141,78.400
'13:40:51.856',0.181,-,-,0.127,79.200
'13:40:51.864',0.194,-,-,0.155,79.200
'13:40:51.872',0.167,-,-,0.127,79.200
'13:40:51.880',0.139,-,-,0.085,79.200
'13:40:51.888',0.139,-,-,0.085,78.400
'13:40:51.896',0.125,-,-,0.085,77.600
'13:40:51.904',0.125,-,-,0.070,76.800
'13:40:51.912',0.139,-,-,0.085,76.000
'13:40:51.920',0.139,-,-,0.085,75.200
'13:40:51.928',0.097,-,-,0.070,74.400
'13:40:51.936',0.083,-,-,0.056,73.600
'13:40:51.944',0.097,-,-,0.070,72.800
'13:40:51.952',0.097,-,-,0.070,72.000
'13:40:51.960',0.097,-,-,0.070,71.200
'13:40:51.968',0.125,-,-,0.056,71.200
'13:40:51.976',0.139,-,-,0.070,70.400
'13:40:51.984',0.139,-,-,0.085,69.600
'13:40:51.992',0.083,-,-,0.070,69.600
'13:40:52.000',0.083,-,-,0.085,68.800
'13:40:52.008',0.097,-,-,0.070,68.000
'13:40:52.016',0.097,-,-,0.085,68.000
'13:40:52.024',0.125,-,-,0.085,67.200
'13:40:52.032',0.139,-,-,0.085,67.200
'13:40:52.040',0.153,-,-,0.085,66.400
'13:40:52.048',0.153,-,-,0.113,66.400
'13:40:52.056',0.139,-,-,0.113,65.600
'13:40:52.064',0.125,-,-,0.113,65.600
'13:40:52.072',0.097,-,-,0.085,64.800
'13:40:52.080',0.125,-,-,0.085,64.800
'13:40:52.088',0.097,-,-,0.085,64.800
'13:40:52.096',0.083,-,-,0.056,64.000
'13:40:52.104',0.069,-,-,0.042,64.000
'13:40:52.112',0.083,-,-,0.056,64.000
'13:40:52.120',0.083,-,-,0.042,63.200
'13:40:52.128',0.069,-,-,0.056,63.200
'13:40:52.136',0.056,-,-,0.028,62.400
'13:40:52.144',0.083,-,-,0.028,62.400
'13:40:52.152',0.208,-,-,0.127,62.400
'13:40:52.160',0.458,-,-,0.310,61.600
'13:40:52.168',0.597,-,-,0.451,61.600
'13:40:52.176',0.431,-,-,0.127,61.600
'13:40:52.184',0.153,-,-,-0.310,60.800
'13:40:52.192',0.000,-,-,-0.394,60.800
'13:40:52.200',-0.069,-,-,-0.268,60.800
'13:40:52.208',-0.069,-,-,-0.155,60.000
'13:40:52.216',-0.028,-,-,-0.042,60.000
'13:40:52.224',-0.028,-,-,0.000,60.000
'13:40:52.232',-0.028,-,-,0.000,59.200
'13:40:52.240',-0.014,-,-,0.000,59.200
'13:40:52.248',-0.014,-,-,0.000,59.200
'13:40:52.256',-0.014,-,-,-0.014,59.200
'13:40:52.264',-0.014,-,-,0.000,59.200
'13:40:52.272',-0.014,-,-,-0.028,60.000
'13:40:52.280',-0.028,-,-,-0.028,63.200
'13:40:52.288',-0.028,-,-,-0.042,69.600
'13:40:52.296',-0.028,-,-,-0.056,80.000
'13:40:52.304',-0.028,-,-,-0.070,92.000
'13:40:52.312',-0.028,-,-,-0.070,104.000
'13:40:52.320',-0.042,-,-,-0.113,113.600
'13:40:52.328',-0.042,-,-,-0.141,119.200
'13:40:52.336',-0.042,-,-,-0.127,120.800
'13:40:52.344',-0.056,-,-,-0.141,120.000
'13:40:52.352',-0.056,-,-,-0.155,117.600
'13:40:52.360',-0.042,-,-,-0.169,114.400
'13:40:52.368',-0.028,-,-,-0.155,112.000
'13:40:52.376',-0.069,-,-,-0.183,109.600
'13:40:52.384',-0.069,-,-,-0.197,108.000
'13:40:52.392',-0.056,-,-,-0.183,107.200
'13:40:52.400',-0.042,-,-,-0.197,106.400
'13:40:52.408',-0.014,-,-,-0.183,105.600
'13:40:52.416',0.000,-,-,-0.169,104.000
'13:40:52.424',0.014,-,-,-0.141,102.400
'13:40:52.432',0.042,-,-,-0.127,100.800
'13:40:52.440',0.069,-,-,-0.113,99.200
'13:40:52.448',0.083,-,-,-0.070,96.800
'13:40:52.456',0.069,-,-,-0.070,95.200
'13:40:52.464',0.069,-,-,-0.028,92.800
'13:40:52.472',0.083,-,-,-0.014,90.400
'13:40:52.480',0.125,-,-,0.000,88.000
'13:40:52.488',0.139,-,-,0.028,85.600
'13:40:52.496',0.139,-,-,0.028,83.200
'13:40:52.504',0.139,-,-,0.056,81.600
'13:40:52.512',0.139,-,-,0.056,80.800
'13:40:52.520',0.125,-,-,0.070,80.800
'13:40:52.528',0.125,-,-,0.056,80.800
'13:40:52.536',0.097,-,-,0.070,80.800
'13:40:52.544',0.097,-,-,0.085,81.600
'13:40:52.552',0.097,-,-,0.085,81.600
'13:40:52.560',0.083,-,-,0.085,80.800
'13:40:52.568',0.069,-,-,0.056,80.800
'13:40:52.576',0.069,-,-,0.056,80.000
'13:40:52.584',0.069,-,-,0.042,79.200
'13:40:52.592',0.056,-,-,0.042,78.400
'13:40:52.600',0.056,-,-,0.028,77.600
'13:40:52.608',0.056,-,-,0.042,76.800
'13:40:52.616',0.069,-,-,0.028,76.000
'13:40:52.624',0.083,-,-,0.042,75.200
'13:40:52.632',0.097,-,-,0.056,74.400
'13:40:52.640',0.056,-,-,0.056,73.600
'13:40:52.648',-0.028,-,-,0.113,72.800
'13:40:52.656',-0.194,-,-,0.155,72.800
'13:40:52.664',-0.458,-,-,0.000,72.000
'13:40:52.672',-0.653,-,-,-0.493,71.200
'13:40:52.680',-0.722,-,-,-0.817,70.400
'13:40:52.688',-0.708,-,-,-0.915,69.600
'13:40:52.696',-0.681,-,-,-0.901,69.600
'13:40:52.704',-0.528,-,-,-0.746,68.800
'13:40:52.712',-0.306,-,-,-0.451,68.000
'13:40:52.720',-0.125,-,-,-0.197,67.200
'13:40:52.728',0.014,-,-,-0.028,67.200
'13:40:52.736',0.125,-,-,0.127,66.400
'13:40:52.744',0.153,-,-,0.183,65.600
'13:40:52.752',0.167,-,-,0.197,65.600
'13:40:52.760',0.125,-,-,0.155,64.800
'13:40:52.768',0.125,-,-,0.141,64.000
'13:40:52.776',0.097,-,-,0.127,64.000
'13:40:52.784',0.083,-,-,0.085,63.200
'13:40:52.792',0.097,-,-,0.113,63.200
'13:40:52.800',0.125,-,-,0.085,64.000
'13:40:52.808',0.139,-,-,0.113,66.400
'13:40:52.816',0.153,-,-,0.085,70.400
'13:40:52.824',0.181,-,-,0.113,76.800
'13:40:52.832',0.194,-,-,0.127,84.800
'13:40:52.840',0.208,-,-,0.113,93.600
'13:40:52.848',0.236,-,-,0.127,101.600
'13:40:52.856',0.236,-,-,0.113,108.000
'13:40:52.864',0.250,-,-,0.127,111.200
'13:40:52.872',0.264,-,-,0.127,112.000
'13:40:52.880',0.264,-,-,0.155,111.200
'13:40:52.888',0.264,-,-,0.141,109.600
'13:40:52.896',0.250,-,-,0.169,108.000
'13:40:52.904',0.236,-,-,0.141,105.600
'13:40:52.912',0.194,-,-,0.155,104.000
'13:40:52.920',0.153,-,-,0.127,102.400
'13:40:52.928',0.097,-,-,0.127,100.800
'13:40:52.936',0.056,-,-,0.085,98.400
'13:40:52.944',0.014,-,-,0.056,95.200
'13:40:52.952',-0.014,-,-,0.042,92.000
'13:40:52.960',-0.042,-,-,0.042,88.800
'13:40:52.968',-0.069,-,-,0.028,84.800
'13:40:52.976',-0.083,-,-,0.014,81.600
'13:40:52.984',-0.097,-,-,0.000,78.400
'13:40:52.992',-0.125,-,-,0.014,76.800
'13:40:53.000',-0.125,-,-,0.000,76.000
'13:40:53.008',-0.097,-,-,0.014,76.000
'13:40:53.016',-0.097,-,-,0.028,76.800
'13:40:53.024',-0.097,-,-,0.014,76.800
'13:40:53.032',-0.097,-,-,0.028,77.600
'13:40:53.040',-0.097,-,-,0.028,77.600
'13:40:53.048',-0.097,-,-,0.042,77.600
'13:40:53.056',-0.097,-,-,0.028,77.600
'13:40:53.064',-0.083,-,-,0.042,76.800
'13:40:53.072',-0.083,-,-,0.028,76.800
'13:40:53.080',-0.083,-,-,0.056,76.000
'13:40:53.088',-0.097,-,-,0.042,75.200
'13:40:53.096',-0.125,-,-,0.042,74.400
'13:40:53.104',-0.139,-,-,0.028,73.600
'13:40:53.112',-0.153,-,-,0.014,72.800
'13:40:53.120',-0.153,-,-,0.000,72.000
'13:40:53.128',-0.167,-,-,0.014,72.000
'13:40:53.136',-0.181,-,-,0.000,71.200
'13:40:53.144',-0.181,-,-,0.000,70.400
'13:40:53.152',-0.181,-,-,0.000,70.400
'13:40:53.160',-0.181,-,-,0.000,69.600
'13:40:53.168',-0.208,-,-,0.000,69.600
'13:40:53.176',-0.236,-,-,-0.014,68.800
'13:40:53.184',-0.236,-,-,-0.028,68.000
'13:40:53.192',-0.236,-,-,-0.028,68.000
'13:40:53.200',-0.236,-,-,-0.028,67.200
'13:40:53.208',-0.236,-,-,-0.028,67.200
'13:40:53.216',-0.208,-,-,0.000,66.400
'13:40:53.224',-0.069,-,-,0.070,66.400
'13:40:53.232',0.167,-,-,0.254,65.600
'13:40:53.240',0.306,-,-,0.408,65.600
'13:40:53.248',0.167,-,-,0.085,64.800
'13:40:53.256',-0.069,-,-,-0.282,64.800
'13:40:53.264',-0.236,-,-,-0.352,64.000
'13:40:53.272',-0.319,-,-,-0.296,64.000
'13:40:53.280',-0.361,-,-,-0.197,64.000
'13:40:53.288',-0.319,-,-,-0.127,63.200
'13:40:53.296',-0.306,-,-,-0.085,63.200
'13:40:53.304',-0.292,-,-,-0.070,62.400
'13:40:53.312',-0.306,-,-,-0.113,62.400
'13:40:53.320',-0.306,-,-,-0.070,62.400
'13:40:53.328',-0.292,-,-,-0.070,61.600
'13:40:53.336',-0.278,-,-,-0.070,61.600
'13:40:53.344',-0.292,-,-,-0.113,62.400
'13:40:53.352',-0.306,-,-,-0.113,64.800
'13:40:53.360',-0.306,-,-,-0.113,68.800
'13:40:53.368',-0.306,-,-,-0.127,76.800
'13:40:53.376',-0.306,-,-,-0.141,87.200
'13:40:53.384',-0.319,-,-,-0.169,99.200
'13:40:53.392',-0.361,-,-,-0.183,109.600
'13:40:53.400',-0.375,-,-,-0.197,116.000
'13:40:53.408',-0.361,-,-,-0.225,119.200
'13:40:53.416',-0.347,-,-,-0.197,119.200
'13:40:53.424',-0.347,-,-,-0.254,117.600
'13:40:53.432',-0.347,-,-,-0.254,114.400
'13:40:53.440',-0.347,-,-,-0.282,112.000
'13:40:53.448',-0.306,-,-,-0.254,109.600
'13:40:53.456',-0.264,-,-,-0.282,108.000
'13:40:53.464',-0.208,-,-,-0.254,106.400
'13:40:53.472',-0.194,-,-,-0.239,104.800
'13:40:53.480',-0.167,-,-,-0.225,104.000
'13:40:53.488',-0.097,-,-,-0.183,102.400
'13:40:53.496',-0.056,-,-,-0.155,100.800
'13:40:53.504',-0.014,-,-,-0.127,99.200
'13:40:53.512',0.000,-,-,-0.070,97.600
'13:40:53.520',0.014,-,-,-0.042,95.200
'13:40:53.528',0.028,-,-,-0.014,93.600
'13:40:53.536',0.042,-,-,0.000,91.200
'13:40:53.544',0.056,-,-,0.028,88.000
'13:40:53.552',0.056,-,-,0.056,85.600
'13:40:53.560',0.069,-,-,0.056,83.200
'13:40:53.568',0.083,-,-,0.085,80.800
'13:40:53.576',0.083,-,-,0.085,79.200
'13:40:53.584',0.083,-,-,0.085,79.200
'13:40:53.592',0.083,-,-,0.113,79.200
'13:40:53.600',0.097,-,-,0.085,79.200
'13:40:53.608',0.083,-,-,0.113,80.000
'13:40:53.616',0.083,-,-,0.070,80.000
'13:40:53.624',0.083,-,-,0.056,80.800
'13:40:53.632',0.083,-,-,0.056,80.000
'13:40:53.640',0.083,-,-,0.056,80.000
'13:40:53.648',0.083,-,-,0.056,79.200
'13:40:53.656',0.083,-,-,0.056,78.400
'13:40:53.664',0.083,-,-,0.056,77.600
'13:40:53.672',0.083,-,-,0.056,76.800
'13:40:53.680',0.083,-,-,0.056,76.000
'13:40:53.688',0.097,-,-,0.056,75.200
'13:40:53.696',0.125,-,-,0.085,74.400
'13:40:53.704',0.125,-,-,0.085,74.400
'13:40:53.712',0.125,-,-,0.085,74.400
'13:40:53.720',0.097,-,-,0.085,73.600
'13:40:53.728',0.097,-,-,0.085,73.600
'13:40:53.736',0.125,-,-,0.085,72.800
'13:40:53.744',0.125,-,-,0.085,72.800
'13:40:53.752',0.125,-,-,0.085,72.800
'13:40:53.760',0.125,-,-,0.085,72.000
'13:40:53.768',0.097,-,-,0.085,72.000
'13:40:53.776',0.097,-,-,0.085,72.000
'13:40:53.784',0.125,-,-,0.085,71.200
'13:40:53.792',0.125,-,-,0.197,71.200
'13:40:53.800',0.083,-,-,0.056,70.400
'13:40:53.808',0.083,-,-,0.070,69.600
'13:40:53.816',0.083,-,-,0.085,69.600
'13:40:53.824',0.069,-,-,0.056,68.800
'13:40:53.832',0.069,-,-,0.070,68.000
'13:40:53.840',0.069,-,-,0.056,68.000
'13:40:53.848',0.083,-,-,0.056,67.200
'13:40:53.856',0.097,-,-,0.042,67.200
'13:40:53.864',0.125,-,-,0.056,66.400
'13:40:53.872',0.125,-,-,0.056,66.400
'13:40:53.880',0.125,-,-,0.070,66.400
'13:40:53.888',0.125,-,-,0.085,66.400
'13:40:53.896',0.097,-,-,0.070,65.600
'13:40:53.904',0.083,-,-,0.056,65.600
'13:40:53.912',0.097,-,-,0.056,65.600
'13:40:53.920',0.097,-,-,0.070,65.600
'13:40:53.928',0.125,-,-,0.085,65.600
'13:40:53.936',0.125,-,-,0.070,65.600
'13:40:53.944',0.139,-,-,0.085,65.600
'13:40:53.952',0.139,-,-,0.085,64.800
'13:40:53.960',0.153,-,-,0.085,64.800
'13:40:53.968',0.153,-,-,0.085,64.800
'13:40:53.976',0.167,-,-,0.085,64.800
'13:40:53.984',0.236,-,-,0.127,64.000
'13:40:53.992',0.417,-,-,0.310,64.000
'13:40:54.000',0.625,-,-,0.507,64.000
'13:40:54.008',0.653,-,-,0.521,63.200
'13:40:54.016',0.375,-,-,-0.141,63.200
'13:40:54.024',0.153,-,-,-0.352,62.400
'13:40:54.032',0.028,-,-,-0.282,62.400
'13:40:54.040',0.000,-,-,-0.197,62.400
'13:40:54.048',-0.014,-,-,-0.070,61.600
'13:40:54.056',0.014,-,-,0.000,61.600
'13:40:54.064',0.028,-,-,0.000,61.600
'13:40:54.072',0.042,-,-,0.000,60.800
'13:40:54.080',0.042,-,-,0.000,60.800
'13:40:54.088',0.042,-,-,0.000,60.800
'13:40:54.096',0.028,-,-,0.000,60.800
'13:40:54.104',0.028,-,-,0.000,62.400
'13:40:54.112',0.028,-,-,0.000,64.800
'13:40:54.120',0.042,-,-,0.000,71.200
'13:40:54.128',0.028,-,-,-0.014,80.800
'13:40:54.136',0.028,-,-,0.000,93.600
'13:40:54.144',0.028,-,-,-0.028,106.400
'13:40:54.152',0.028,-,-,-0.028,116.800
'13:40:54.160',0.028,-,-,-0.056,123.200
'13:40:54.168',0.014,-,-,-0.070,124.800
'13:40:54.176',0.014,-,-,-0.070,124.000
'13:40:54.184',0.014,-,-,-0.070,121.600
'13:40:54.192',0.000,-,-,-0.113,119.200
'13:40:54.200',-0.014,-,-,-0.141,116.800
'13:40:54.208',-0.014,-,-,-0.155,114.400
'13:40:54.216',-0.028,-,-,-0.169,113.600
'13:40:54.224',-0.028,-,-,-0.183,112.000
'13:40:54.232',-0.028,-,-,-0.197,111.200
'13:40:54.240',-0.014,-,-,-0.183,110.400
'13:40:54.248',0.014,-,-,-0.169,109.600
'13:40:54.256',0.042,-,-,-0.155,108.000
'13:40:54.264',0.042,-,-,-0.141,106.400
'13:40:54.272',0.069,-,-,-0.113,104.800
'13:40:54.280',0.083,-,-,-0.085,102.400
'13:40:54.288',0.097,-,-,-0.042,100.800
'13:40:54.296',0.125,-,-,-0.014,98.400
'13:40:54.304',0.139,-,-,0.000,96.000
'13:40:54.312',0.167,-,-,0.028,93.600
'13:40:54.320',0.181,-,-,0.056,91.200
'13:40:54.328',0.194,-,-,0.085,88.000
'13:40:54.336',0.194,-,-,0.085,86.400
'13:40:54.344',0.194,-,-,0.113,84.800
'13:40:54.352',0.181,-,-,0.127,84.000
'13:40:54.360',0.181,-,-,0.127,84.000
'13:40:54.368',0.181,-,-,0.127,84.000
'13:40:54.376',0.194,-,-,0.127,84.000
'13:40:54.384',0.194,-,-,0.141,84.000
'13:40:54.392',0.194,-,-,0.113,84.000
'13:40:54.400',0.194,-,-,0.127,83.200
'13:40:54.408',0.208,-,-,0.127,83.200
'13:40:54.416',0.194,-,-,0.127,82.400
'13:40:54.424',0.194,-,-,0.127,81.600
'13:40:54.432',0.194,-,-,0.113,80.800
'13:40:54.440',0.208,-,-,0.113,80.000
'13:40:54.448',0.292,-,-,0.155,79.200
'13:40:54.456',0.486,-,-,0.338,78.400
'13:40:54.464',0.694,-,-,0.535,77.600
'13:40:54.472',0.722,-,-,0.563,77.600
'13:40:54.480',0.375,-,-,-0.197,76.800
'13:40:54.488',0.139,-,-,-0.380,76.000
'13:40:54.496',0.042,-,-,-0.282,75.200
'13:40:54.504',0.042,-,-,-0.070,75.200
'13:40:54.512',0.083,-,-,0.028,74.400
'13:40:54.520',0.097,-,-,0.085,73.600
'13:40:54.528',0.083,-,-,0.085,72.800
'13:40:54.536',0.056,-,-,0.056,72.800
'13:40:54.544',0.028,-,-,0.042,72.000
'13:40:54.552',0.028,-,-,0.028,71.200
'13:40:54.560',0.028,-,-,0.028,70.400
'13:40:54.568',0.028,-,-,0.000,70.400
'13:40:54.576',0.014,-,-,0.000,70.400
'13:40:54.584',0.014,-,-,0.000,71.200
'13:40:54.592',0.028,-,-,0.000,73.600
'13:40:54.600',0.028,-,-,0.000,77.600
'13:40:54.608',0.014,-,-,0.000,84.000
'13:40:54.616',0.014,-,-,-0.014,92.800
'13:40:54.624',0.014,-,-,-0.028,101.600
'13:40:54.632',0.000,-,-,-0.028,109.600
'13:40:54.640',-0.014,-,-,-0.070,115.200
'13:40:54.648',-0.014,-,-,-0.113,118.400
'13:40:54.656',-0.014,-,-,-0.113,119.200
'13:40:54.664',-0.014,-,-,-0.113,118.400
'13:40:54.672',-0.028,-,-,-0.127,116.000
'13:40:54.680',-0.028,-,-,-0.113,113.600
'13:40:54.688',-0.014,-,-,-0.127,112.000
'13:40:54.696',0.000,-,-,-0.113,109.600
'13:40:54.704',0.014,-,-,-0.113,108.000
'13:40:54.712',0.042,-,-,-0.070,107.200
'13:40:54.720',0.056,-,-,-0.056,105.600
'13:40:54.728',0.069,-,-,-0.028,104.000
'13:40:54.736',0.069,-,-,-0.014,102.400
'13:40:54.744',0.069,-,-,0.000,100.000
'13:40:54.752',0.083,-,-,0.028,97.600
'13:40:54.760',0.097,-,-,0.042,95.200
'13:40:54.768',0.139,-,-,0.070,92.000
'13:40:54.776',0.167,-,-,0.085,88.800
'13:40:54.784',0.167,-,-,0.113,85.600
'13:40:54.792',0.181,-,-,0.127,84.000
'13:40:54.800',0.208,-,-,0.155,82.400
'13:40:54.808',0.236,-,-,0.169,81.600
'13:40:54.816',0.208,-,-,0.183,81.600
'13:40:54.824',0.208,-,-,0.155,81.600
'13:40:54.832',0.194,-,-,0.169,82.400
'13:40:54.840',0.208,-,-,0.169,82.400
'13:40:54.848',0.236,-,-,0.169,82.400
'13:40:54.856',0.236,-,-,0.155,81.600
'13:40:54.864',0.236,-,-,0.155,81.600
'13:40:54.872',0.194,-,-,0.127,80.800
'13:40:54.880',0.181,-,-,0.127,80.000
'13:40:54.888',0.167,-,-,0.113,79.200
'13:40:54.896',0.181,-,-,0.085,79.200
'13:40:54.904',0.264,-,-,0.155,78.400
'13:40:54.912',0.458,-,-,0.338,77.600
'13:40:54.920',0.639,-,-,0.479,76.800
'13:40:54.928',0.653,-,-,0.296,76.000
'13:40:54.936',0.347,-,-,-0.155,75.200
'13:40:54.944',0.153,-,-,-0.282,75.200
'13:40:54.952',0.056,-,-,-0.197,74.400
'13:40:54.960',0.042,-,-,-0.113,73.600
'13:40:54.968',0.083,-,-,0.014,72.800
'13:40:54.976',0.097,-,-,0.056,72.800
'13:40:54.984',0.097,-,-,0.070,72.000
'13:40:54.992',0.097,-,-,0.056,71.200
'13:40:55.000',0.097,-,-,0.070,70.400
'13:40:55.008',0.097,-,-,0.056,70.400
'13:40:55.016',0.083,-,-,0.042,69.600
'13:40:55.024',0.069,-,-,0.028,69.600
'13:40:55.032',0.056,-,-,0.028,71.200
'13:40:55.040',0.042,-,-,0.014,74.400
'13:40:55.048',0.028,-,-,0.000,80.800
'13:40:55.056',0.000,-,-,-0.028,90.400
'13:40:55.064',-0.014,-,-,-0.028,101.600
