'Elapsed time','II','III','AVF','V','ABP'
'14:02:15.696',0.792,-,-,0.310,107.200
'14:02:15.704',0.750,-,-,0.282,105.600
'14:02:15.712',0.722,-,-,0.268,103.200
'14:02:15.720',0.681,-,-,0.254,100.800
'14:02:15.728',0.639,-,-,0.239,97.600
'14:02:15.736',0.625,-,-,0.239,95.200
'14:02:15.744',0.597,-,-,0.239,92.000
'14:02:15.752',0.583,-,-,0.225,88.800
'14:02:15.760',0.569,-,-,0.225,85.600
'14:02:15.768',0.569,-,-,0.197,84.000
'14:02:15.776',0.569,-,-,0.225,83.200
'14:02:15.784',0.542,-,-,0.239,82.400
'14:02:15.792',0.542,-,-,0.239,82.400
'14:02:15.800',0.528,-,-,0.239,83.200
'14:02:15.808',0.514,-,-,0.197,83.200
'14:02:15.816',0.514,-,-,0.183,83.200
'14:02:15.824',0.514,-,-,0.239,83.200
'14:02:15.832',0.500,-,-,0.239,82.400
'14:02:15.840',0.486,-,-,0.239,81.600
'14:02:15.848',0.458,-,-,0.225,80.800
'14:02:15.856',0.431,-,-,0.239,80.000
'14:02:15.864',0.431,-,-,0.155,79.200
'14:02:15.872',0.431,-,-,0.169,78.400
'14:02:15.880',0.431,-,-,0.183,77.600
'14:02:15.888',0.486,-,-,0.225,76.800
'14:02:15.896',0.611,-,-,0.338,76.800
'14:02:15.904',0.792,-,-,0.338,76.000
'14:02:15.912',0.861,-,-,0.592,75.200
'14:02:15.920',0.653,-,-,0.056,74.400
'14:02:15.928',0.417,-,-,-0.254,74.400
'14:02:15.936',0.278,-,-,-0.254,73.600
'14:02:15.944',0.194,-,-,-0.141,72.800
'14:02:15.952',0.181,-,-,0.000,72.000
'14:02:15.960',0.194,-,-,0.042,72.000
'14:02:15.968',0.181,-,-,0.113,71.200
'14:02:15.976',0.167,-,-,0.085,70.400
'14:02:15.984',0.167,-,-,0.042,69.600
'14:02:15.992',0.125,-,-,0.056,68.800
'14:02:16.000',0.097,-,-,0.014,68.000
'14:02:16.008',0.139,-,-,-0.014,68.000
'14:02:16.016',0.153,-,-,0.028,67.200
'14:02:16.024',0.097,-,-,-0.014,68.000
'14:02:16.032',0.083,-,-,-0.028,68.800
'14:02:16.040',0.069,-,-,0.000,72.000
'14:02:16.048',0.069,-,-,-0.028,76.800
'14:02:16.056',0.069,-,-,-0.028,84.000
'14:02:16.064',0.042,-,-,-0.085,92.000
'14:02:16.072',0.028,-,-,-0.127,100.800
'14:02:16.080',0.028,-,-,-0.141,107.200
'14:02:16.088',0.014,-,-,-0.127,112.000
'14:02:16.096',0.000,-,-,-0.113,113.600
'14:02:16.104',-0.014,-,-,-0.141,114.400
'14:02:16.112',0.000,-,-,-0.169,113.600
'14:02:16.120',0.000,-,-,-0.155,112.000
'14:02:16.128',-0.014,-,-,-0.254,111.200
'14:02:16.136',-0.014,-,-,-0.197,109.600
'14:02:16.144',0.014,-,-,-0.197,108.800
'14:02:16.152',0.042,-,-,-0.169,108.000
'14:02:16.160',0.069,-,-,-0.169,107.200
'14:02:16.168',0.097,-,-,-0.113,105.600
'14:02:16.176',0.125,-,-,-0.070,104.000
'14:02:16.184',0.153,-,-,-0.056,102.400
'14:02:16.192',0.167,-,-,-0.028,100.000
'14:02:16.200',0.181,-,-,0.000,96.800
'14:02:16.208',0.194,-,-,0.056,93.600
'14:02:16.216',0.194,-,-,0.056,90.400
'14:02:16.224',0.236,-,-,0.042,87.200
'14:02:16.232',0.250,-,-,0.042,84.800
'14:02:16.240',0.264,-,-,0.085,83.200
'14:02:16.248',0.278,-,-,0.127,82.400
'14:02:16.256',0.278,-,-,0.127,82.400
'14:02:16.264',0.278,-,-,0.183,82.400
'14:02:16.272',0.278,-,-,0.169,82.400
'14:02:16.280',0.278,-,-,0.127,82.400
'14:02:16.288',0.278,-,-,0.169,82.400
'14:02:16.296',0.278,-,-,0.113,82.400
'14:02:16.304',0.278,-,-,0.085,81.600
'14:02:16.312',0.306,-,-,0.127,80.800
'14:02:16.320',0.389,-,-,0.197,80.000
'14:02:16.328',0.597,-,-,0.408,79.200
'14:02:16.336',0.792,-,-,0.577,79.200
'14:02:16.344',0.819,-,-,0.592,78.400
'14:02:16.352',0.417,-,-,-0.183,77.600
'14:02:16.360',0.194,-,-,-0.310,76.800
'14:02:16.368',0.097,-,-,-0.239,76.000
'14:02:16.376',0.083,-,-,-0.070,76.000
'14:02:16.384',0.125,-,-,0.028,75.200
'14:02:16.392',0.139,-,-,0.070,74.400
'14:02:16.400',0.139,-,-,0.085,73.600
'14:02:16.408',0.139,-,-,0.042,73.600
'14:02:16.416',0.139,-,-,0.028,72.800
'14:02:16.424',0.125,-,-,0.085,72.000
'14:02:16.432',0.125,-,-,0.113,71.200
'14:02:16.440',0.139,-,-,0.028,71.200
'14:02:16.448',0.125,-,-,0.000,71.200
'14:02:16.456',0.097,-,-,0.000,73.600
'14:02:16.464',0.083,-,-,0.000,77.600
'14:02:16.472',0.069,-,-,0.000,84.800
'14:02:16.480',0.056,-,-,0.028,92.800
'14:02:16.488',0.056,-,-,0.042,102.400
'14:02:16.496',0.042,-,-,-0.014,111.200
'14:02:16.504',0.028,-,-,-0.070,117.600
'14:02:16.512',0.014,-,-,-0.113,120.800
'14:02:16.520',0.014,-,-,-0.113,121.600
'14:02:16.528',0.000,-,-,-0.127,120.800
'14:02:16.536',0.000,-,-,-0.127,119.200
'14:02:16.544',0.014,-,-,-0.127,117.600
'14:02:16.552',0.028,-,-,-0.141,115.200
'14:02:16.560',0.042,-,-,-0.141,112.800
'14:02:16.568',0.042,-,-,-0.127,111.200
'14:02:16.576',0.056,-,-,-0.113,109.600
'14:02:16.584',0.083,-,-,-0.070,108.000
'14:02:16.592',0.125,-,-,-0.028,106.400
'14:02:16.600',0.139,-,-,-0.028,104.000
'14:02:16.608',0.139,-,-,0.000,101.600
'14:02:16.616',0.153,-,-,0.028,99.200
'14:02:16.624',0.167,-,-,0.042,96.000
'14:02:16.632',0.181,-,-,0.056,92.800
'14:02:16.640',0.194,-,-,0.085,89.600
'14:02:16.648',0.194,-,-,0.127,87.200
'14:02:16.656',0.194,-,-,0.155,85.600
'14:02:16.664',0.194,-,-,0.127,84.000
'14:02:16.672',0.181,-,-,0.141,84.000
'14:02:16.680',0.181,-,-,0.141,84.000
'14:02:16.688',0.181,-,-,0.155,84.000
'14:02:16.696',0.181,-,-,0.127,84.000
'14:02:16.704',0.181,-,-,0.127,84.800
'14:02:16.712',0.181,-,-,0.141,84.000
'14:02:16.720',0.167,-,-,0.127,84.000
'14:02:16.728',0.167,-,-,0.141,83.200
'14:02:16.736',0.153,-,-,0.085,82.400
'14:02:16.744',0.153,-,-,0.056,81.600
'14:02:16.752',0.153,-,-,0.070,80.800
'14:02:16.760',0.167,-,-,0.085,80.800
'14:02:16.768',0.167,-,-,0.127,80.000
'14:02:16.776',0.167,-,-,0.085,79.200
'14:02:16.784',0.194,-,-,0.155,78.400
'14:02:16.792',0.181,-,-,0.141,77.600
'14:02:16.800',0.181,-,-,0.141,76.800
'14:02:16.808',0.306,-,-,0.239,76.800
'14:02:16.816',0.528,-,-,0.423,76.000
'14:02:16.824',0.639,-,-,0.507,75.200
'14:02:16.832',0.431,-,-,0.042,74.400
'14:02:16.840',0.167,-,-,-0.310,73.600
'14:02:16.848',0.014,-,-,-0.352,73.600
'14:02:16.856',-0.028,-,-,-0.183,72.800
'14:02:16.864',-0.028,-,-,-0.056,72.800
'14:02:16.872',-0.014,-,-,0.000,72.000
'14:02:16.880',0.000,-,-,0.042,72.000
'14:02:16.888',0.000,-,-,0.028,71.200
'14:02:16.896',0.000,-,-,0.028,71.200
'14:02:16.904',0.000,-,-,0.000,71.200
'14:02:16.912',-0.014,-,-,0.000,70.400
'14:02:16.920',-0.014,-,-,0.000,71.200
'14:02:16.928',0.000,-,-,0.014,72.800
'14:02:16.936',-0.014,-,-,0.000,76.000
'14:02:16.944',-0.014,-,-,0.000,83.200
'14:02:16.952',0.000,-,-,-0.028,92.800
'14:02:16.960',-0.014,-,-,-0.014,104.000
'14:02:16.968',-0.028,-,-,-0.028,114.400
'14:02:16.976',-0.028,-,-,-0.028,123.200
'14:02:16.984',-0.028,-,-,-0.056,127.200
'14:02:16.992',-0.042,-,-,-0.028,128.800
'14:02:17.000',-0.042,-,-,-0.056,128.000
'14:02:17.008',-0.042,-,-,-0.070,125.600
'14:02:17.016',-0.042,-,-,-0.085,124.000
'14:02:17.024',-0.042,-,-,-0.070,121.600
'14:02:17.032',-0.056,-,-,-0.127,120.000
'14:02:17.040',-0.028,-,-,-0.113,119.200
'14:02:17.048',-0.014,-,-,-0.113,117.600
'14:02:17.056',-0.014,-,-,-0.085,116.800
'14:02:17.064',0.000,-,-,-0.070,115.200
'14:02:17.072',0.014,-,-,-0.113,113.600
'14:02:17.080',0.028,-,-,-0.028,112.000
'14:02:17.088',0.056,-,-,0.000,109.600
'14:02:17.096',0.083,-,-,-0.014,107.200
'14:02:17.104',0.125,-,-,0.028,104.800
'14:02:17.112',0.139,-,-,0.070,101.600
'14:02:17.120',0.139,-,-,0.056,98.400
'14:02:17.128',0.139,-,-,0.113,95.200
'14:02:17.136',0.139,-,-,0.085,92.800
'14:02:17.144',0.139,-,-,0.127,90.400
'14:02:17.152',0.139,-,-,0.127,89.600
'14:02:17.160',0.153,-,-,0.127,88.800
'14:02:17.168',0.125,-,-,0.155,89.600
'14:02:17.176',0.125,-,-,0.113,90.400
'14:02:17.184',0.125,-,-,0.085,91.200
'14:02:17.192',0.097,-,-,0.141,91.200
'14:02:17.200',0.069,-,-,0.127,91.200
'14:02:17.208',0.042,-,-,0.085,90.400
'14:02:17.216',0.000,-,-,0.113,89.600
'14:02:17.224',-0.028,-,-,0.042,89.600
'14:02:17.232',-0.028,-,-,0.070,88.800
'14:02:17.240',-0.014,-,-,0.113,88.000
'14:02:17.248',0.028,-,-,0.056,87.200
'14:02:17.256',0.056,-,-,0.028,87.200
'14:02:17.264',0.097,-,-,0.141,86.400
'14:02:17.272',0.250,-,-,0.239,86.400
'14:02:17.280',0.486,-,-,0.380,86.400
'14:02:17.288',0.597,-,-,0.465,86.400
'14:02:17.296',0.389,-,-,0.085,86.400
'14:02:17.304',0.125,-,-,-0.197,86.400
'14:02:17.312',-0.028,-,-,-0.183,85.600
'14:02:17.320',-0.083,-,-,-0.141,85.600
'14:02:17.328',-0.083,-,-,-0.028,85.600
'14:02:17.336',-0.069,-,-,0.000,85.600
'14:02:17.344',-0.056,-,-,0.028,85.600
'14:02:17.352',-0.042,-,-,0.042,85.600
'14:02:17.360',-0.028,-,-,0.056,85.600
'14:02:17.368',-0.028,-,-,0.056,84.800
'14:02:17.376',-0.042,-,-,0.000,84.800
'14:02:17.384',-0.056,-,-,0.042,84.800
'14:02:17.392',-0.056,-,-,0.000,85.600
'14:02:17.400',-0.069,-,-,-0.028,88.000
'14:02:17.408',-0.069,-,-,0.000,92.800
'14:02:17.416',-0.069,-,-,-0.042,100.000
'14:02:17.424',-0.083,-,-,-0.014,108.800
'14:02:17.432',-0.069,-,-,0.000,116.800
'14:02:17.440',-0.056,-,-,-0.056,123.200
'14:02:17.448',-0.028,-,-,-0.070,127.200
'14:02:17.456',0.000,-,-,-0.028,128.000
'14:02:17.464',-0.014,-,-,-0.056,127.200
'14:02:17.472',-0.042,-,-,-0.070,124.800
'14:02:17.480',-0.042,-,-,-0.056,122.400
'14:02:17.488',0.000,-,-,-0.042,120.800
'14:02:17.496',0.014,-,-,-0.070,119.200
'14:02:17.504',0.014,-,-,-0.056,117.600
'14:02:17.512',0.028,-,-,-0.070,116.000
'14:02:17.520',0.056,-,-,-0.028,115.200
'14:02:17.528',0.069,-,-,0.000,113.600
'14:02:17.536',0.069,-,-,-0.014,112.000
'14:02:17.544',0.056,-,-,0.042,109.600
'14:02:17.552',0.042,-,-,0.000,107.200
'14:02:17.560',0.069,-,-,0.042,104.800
'14:02:17.568',0.139,-,-,0.056,101.600
'14:02:17.576',0.181,-,-,0.056,99.200
'14:02:17.584',0.208,-,-,0.056,96.000
'14:02:17.592',0.264,-,-,0.155,94.400
'14:02:17.600',0.278,-,-,0.085,93.600
'14:02:17.608',0.264,-,-,0.197,93.600
'14:02:17.616',0.250,-,-,0.127,94.400
'14:02:17.624',0.264,-,-,0.113,96.000
'14:02:17.632',0.292,-,-,0.254,96.800
'14:02:17.640',0.306,-,-,0.197,97.600
'14:02:17.648',0.319,-,-,0.239,98.400
'14:02:17.656',0.361,-,-,0.197,98.400
'14:02:17.664',0.389,-,-,0.127,98.400
'14:02:17.672',0.417,-,-,0.239,97.600
'14:02:17.680',0.431,-,-,0.239,97.600
'14:02:17.688',0.403,-,-,0.225,96.800
'14:02:17.696',0.403,-,-,0.268,96.800
'14:02:17.704',0.403,-,-,0.225,96.000
'14:02:17.712',0.403,-,-,0.197,96.000
'14:02:17.720',0.389,-,-,0.239,95.200
'14:02:17.728',0.361,-,-,0.225,94.400
'14:02:17.736',0.361,-,-,0.197,93.600
'14:02:17.744',0.361,-,-,0.169,92.000
'14:02:17.752',0.361,-,-,0.183,91.200
'14:02:17.760',0.347,-,-,0.197,89.600
'14:02:17.768',0.306,-,-,0.169,88.000
'14:02:17.776',0.347,-,-,0.225,87.200
'14:02:17.784',0.389,-,-,0.197,85.600
'14:02:17.792',0.403,-,-,0.155,84.000
'14:02:17.800',0.417,-,-,0.169,82.400
'14:02:17.808',0.417,-,-,0.197,80.800
'14:02:17.816',0.403,-,-,0.155,79.200
'14:02:17.824',0.389,-,-,0.169,78.400
'14:02:17.832',0.375,-,-,0.155,76.800
'14:02:17.840',0.361,-,-,0.197,75.200
'14:02:17.848',0.389,-,-,0.155,74.400
'14:02:17.856',0.389,-,-,0.127,73.600
'14:02:17.864',0.417,-,-,0.169,72.800
'14:02:17.872',0.528,-,-,0.268,72.000
'14:02:17.880',0.750,-,-,0.423,72.000
'14:02:17.888',0.875,-,-,0.535,72.000
'14:02:17.896',0.708,-,-,0.310,72.000
'14:02:17.904',0.458,-,-,-0.028,72.000
'14:02:17.912',0.278,-,-,-0.127,72.000
'14:02:17.920',0.236,-,-,-0.113,72.000
'14:02:17.928',0.208,-,-,0.000,72.000
'14:02:17.936',0.250,-,-,0.085,72.000
'14:02:17.944',0.250,-,-,0.056,72.000
'14:02:17.952',0.194,-,-,0.085,72.000
'14:02:17.960',0.194,-,-,0.056,71.200
'14:02:17.968',0.194,-,-,0.070,71.200
'14:02:17.976',0.181,-,-,0.042,72.000
'14:02:17.984',0.181,-,-,0.056,73.600
'14:02:17.992',0.194,-,-,0.000,77.600
'14:02:18.000',0.181,-,-,0.028,86.400
'14:02:18.008',0.167,-,-,0.056,97.600
'14:02:18.016',0.153,-,-,0.028,111.200
'14:02:18.024',0.167,-,-,0.000,122.400
'14:02:18.032',0.153,-,-,0.000,130.400
'14:02:18.040',0.125,-,-,0.000,133.600
'14:02:18.048',0.069,-,-,0.000,134.400
'14:02:18.056',0.069,-,-,-0.028,133.600
'14:02:18.064',0.125,-,-,-0.056,132.000
'14:02:18.072',0.139,-,-,-0.014,130.400
'14:02:18.080',0.125,-,-,0.000,128.800
'14:02:18.088',0.097,-,-,-0.042,128.000
'14:02:18.096',0.153,-,-,-0.056,127.200
'14:02:18.104',0.194,-,-,-0.014,127.200
'14:02:18.112',0.208,-,-,0.000,126.400
'14:02:18.120',0.208,-,-,-0.070,125.600
'14:02:18.128',0.208,-,-,0.000,124.000
'14:02:18.136',0.236,-,-,-0.028,122.400
'14:02:18.144',0.264,-,-,0.014,120.800
'14:02:18.152',0.278,-,-,0.000,119.200
'14:02:18.160',0.292,-,-,0.028,117.600
'14:02:18.168',0.292,-,-,0.042,115.200
'14:02:18.176',0.306,-,-,0.028,113.600
'14:02:18.184',0.306,-,-,0.113,111.200
'14:02:18.192',0.306,-,-,0.127,108.000
'14:02:18.200',0.319,-,-,0.085,105.600
'14:02:18.208',0.347,-,-,0.127,103.200
'14:02:18.216',0.347,-,-,0.127,101.600
'14:02:18.224',0.319,-,-,0.155,100.800
'14:02:18.232',0.306,-,-,0.169,100.000
'14:02:18.240',0.319,-,-,0.183,99.200
'14:02:18.248',0.319,-,-,0.127,98.400
'14:02:18.256',0.319,-,-,0.197,96.800
'14:02:18.264',0.319,-,-,0.169,95.200
'14:02:18.272',0.319,-,-,0.155,93.600
'14:02:18.280',0.319,-,-,0.169,92.000
'14:02:18.288',0.306,-,-,0.141,90.400
'14:02:18.296',0.292,-,-,0.085,88.800
'14:02:18.304',0.278,-,-,0.155,88.000
'14:02:18.312',0.264,-,-,0.141,86.400
'14:02:18.320',0.250,-,-,0.155,85.600
'14:02:18.328',0.250,-,-,0.113,84.000
'14:02:18.336',0.278,-,-,0.127,83.200
'14:02:18.344',0.292,-,-,0.085,82.400
'14:02:18.352',0.292,-,-,0.169,82.400
'14:02:18.360',0.292,-,-,0.169,81.600
'14:02:18.368',0.292,-,-,0.127,80.800
'14:02:18.376',0.292,-,-,0.085,80.800
'14:02:18.384',0.278,-,-,0.127,80.000
'14:02:18.392',0.278,-,-,0.113,80.000
'14:02:18.400',0.292,-,-,0.155,79.200
'14:02:18.408',0.292,-,-,0.127,78.400
'14:02:18.416',0.278,-,-,0.085,78.400
'14:02:18.424',0.278,-,-,0.169,77.600
'14:02:18.432',0.264,-,-,0.127,77.600
'14:02:18.440',0.250,-,-,0.155,76.800
'14:02:18.448',0.236,-,-,0.085,76.000
'14:02:18.456',0.236,-,-,0.155,76.000
'14:02:18.464',0.236,-,-,0.113,75.200
'14:02:18.472',0.236,-,-,0.141,75.200
'14:02:18.480',0.208,-,-,0.070,74.400
'14:02:18.488',0.208,-,-,0.113,74.400
'14:02:18.496',0.208,-,-,0.042,73.600
'14:02:18.504',0.264,-,-,0.127,73.600
'14:02:18.512',0.403,-,-,0.254,72.800
'14:02:18.520',0.611,-,-,0.423,72.800
'14:02:18.528',0.694,-,-,0.465,72.000
'14:02:18.536',0.472,-,-,0.070,72.000
'14:02:18.544',0.236,-,-,-0.197,71.200
'14:02:18.552',0.125,-,-,-0.239,71.200
'14:02:18.560',0.083,-,-,-0.085,70.400
'14:02:18.568',0.097,-,-,-0.014,69.600
'14:02:18.576',0.125,-,-,0.028,69.600
'14:02:18.584',0.139,-,-,0.028,68.800
'14:02:18.592',0.125,-,-,0.028,68.000
'14:02:18.600',0.125,-,-,0.056,68.000
'14:02:18.608',0.125,-,-,0.028,67.200
'14:02:18.616',0.125,-,-,0.042,67.200
'14:02:18.624',0.083,-,-,0.014,68.000
'14:02:18.632',0.069,-,-,0.014,70.400
'14:02:18.640',0.069,-,-,0.028,75.200
'14:02:18.648',0.069,-,-,-0.014,83.200
'14:02:18.656',0.083,-,-,0.000,94.400
'14:02:18.664',0.083,-,-,-0.028,106.400
'14:02:18.672',0.069,-,-,0.000,116.800
'14:02:18.680',0.069,-,-,-0.028,124.000
'14:02:18.688',0.056,-,-,-0.070,127.200
'14:02:18.696',0.042,-,-,-0.113,127.200
'14:02:18.704',0.042,-,-,-0.070,125.600
'14:02:18.712',0.042,-,-,-0.085,124.000
'14:02:18.720',0.042,-,-,-0.070,122.400
'14:02:18.728',0.056,-,-,-0.085,120.000
'14:02:18.736',0.069,-,-,-0.141,119.200
'14:02:18.744',0.069,-,-,-0.113,117.600
'14:02:18.752',0.069,-,-,-0.085,116.800
'14:02:18.760',0.069,-,-,-0.127,115.200
'14:02:18.768',0.083,-,-,-0.056,113.600
'14:02:18.776',0.097,-,-,-0.070,112.000
'14:02:18.784',0.125,-,-,-0.056,109.600
'14:02:18.792',0.139,-,-,-0.070,108.000
'14:02:18.800',0.139,-,-,-0.028,105.600
'14:02:18.808',0.139,-,-,0.000,103.200
'14:02:18.816',0.139,-,-,-0.014,100.000
'14:02:18.824',0.139,-,-,0.028,97.600
'14:02:18.832',0.153,-,-,0.000,94.400
'14:02:18.840',0.167,-,-,0.056,91.200
'14:02:18.848',0.167,-,-,0.085,88.800
'14:02:18.856',0.181,-,-,0.056,88.000
'14:02:18.864',0.181,-,-,0.085,87.200
'14:02:18.872',0.167,-,-,0.113,87.200
'14:02:18.880',0.153,-,-,0.127,88.000
'14:02:18.888',0.167,-,-,0.085,88.000
'14:02:18.896',0.181,-,-,0.127,88.000
'14:02:18.904',0.181,-,-,0.113,88.000
'14:02:18.912',0.181,-,-,0.085,87.200
'14:02:18.920',0.167,-,-,0.070,86.400
'14:02:18.928',0.167,-,-,0.127,85.600
'14:02:18.936',0.167,-,-,0.127,84.000
'14:02:18.944',0.153,-,-,0.085,83.200
'14:02:18.952',0.153,-,-,0.127,82.400
'14:02:18.960',0.139,-,-,0.085,81.600
'14:02:18.968',0.139,-,-,0.070,80.800
'14:02:18.976',0.139,-,-,0.070,80.000
'14:02:18.984',0.139,-,-,0.042,80.000
'14:02:18.992',0.139,-,-,0.085,79.200
'14:02:19.000',0.125,-,-,0.085,78.400
'14:02:19.008',0.097,-,-,0.056,78.400
'14:02:19.016',0.125,-,-,0.085,77.600
'14:02:19.024',0.125,-,-,0.085,76.800
'14:02:19.032',0.097,-,-,0.056,76.000
'14:02:19.040',0.097,-,-,0.085,76.000
'14:02:19.048',0.125,-,-,0.070,75.200
'14:02:19.056',0.125,-,-,0.085,74.400
'14:02:19.064',0.139,-,-,0.070,73.600
'14:02:19.072',0.139,-,-,0.113,72.800
'14:02:19.080',0.125,-,-,0.169,72.800
'14:02:19.088',0.097,-,-,0.056,72.000
'14:02:19.096',0.083,-,-,0.070,72.000
'14:02:19.104',0.097,-,-,0.056,71.200
'14:02:19.112',0.083,-,-,0.042,71.200
'14:02:19.120',0.083,-,-,0.085,70.400
'14:02:19.128',0.069,-,-,0.042,70.400
'14:02:19.136',0.069,-,-,0.042,70.400
'14:02:19.144',0.181,-,-,0.113,69.600
'14:02:19.152',0.389,-,-,0.296,69.600
'14:02:19.160',0.542,-,-,0.423,68.800
'14:02:19.168',0.569,-,-,0.268,68.800
'14:02:19.176',0.181,-,-,-0.141,68.000
'14:02:19.184',-0.014,-,-,-0.254,68.000
'14:02:19.192',-0.056,-,-,-0.310,67.200
'14:02:19.200',-0.042,-,-,-0.113,67.200
'14:02:19.208',-0.028,-,-,-0.014,67.200
'14:02:19.216',-0.014,-,-,-0.028,66.400
'14:02:19.224',-0.014,-,-,0.000,66.400
'14:02:19.232',-0.014,-,-,0.028,65.600
'14:02:19.240',-0.014,-,-,0.000,65.600
'14:02:19.248',-0.014,-,-,-0.028,64.800
'14:02:19.256',-0.014,-,-,-0.028,64.800
'14:02:19.264',-0.014,-,-,0.000,65.600
'14:02:19.272',-0.028,-,-,0.000,68.000
'14:02:19.280',-0.042,-,-,-0.014,73.600
'14:02:19.288',-0.056,-,-,-0.028,82.400
'14:02:19.296',-0.069,-,-,-0.056,92.800
'14:02:19.304',-0.069,-,-,-0.070,104.000
'14:02:19.312',-0.083,-,-,-0.070,113.600
'14:02:19.320',-0.097,-,-,-0.113,119.200
'14:02:19.328',-0.125,-,-,-0.127,121.600
'14:02:19.336',-0.139,-,-,-0.141,121.600
'14:02:19.344',-0.139,-,-,-0.141,120.000
'14:02:19.352',-0.125,-,-,-0.197,118.400
'14:02:19.360',-0.097,-,-,-0.155,116.000
'14:02:19.368',-0.125,-,-,-0.141,113.600
'14:02:19.376',-0.083,-,-,-0.183,112.800
'14:02:19.384',-0.056,-,-,-0.169,111.200
'14:02:19.392',-0.042,-,-,-0.169,110.400
'14:02:19.400',-0.042,-,-,-0.141,108.800
'14:02:19.408',-0.028,-,-,-0.127,108.000
'14:02:19.416',-0.014,-,-,-0.141,106.400
'14:02:19.424',0.000,-,-,-0.085,104.000
'14:02:19.432',0.014,-,-,-0.056,102.400
'14:02:19.440',0.028,-,-,-0.028,100.000
'14:02:19.448',0.042,-,-,-0.028,97.600
'14:02:19.456',0.056,-,-,0.000,94.400
'14:02:19.464',0.069,-,-,0.000,92.000
'14:02:19.472',0.042,-,-,0.028,88.800
'14:02:19.480',0.042,-,-,0.042,86.400
'14:02:19.488',0.028,-,-,0.028,84.800
'14:02:19.496',0.028,-,-,0.056,83.200
'14:02:19.504',0.042,-,-,0.056,83.200
'14:02:19.512',0.042,-,-,0.056,83.200
'14:02:19.520',0.056,-,-,0.028,84.000
'14:02:19.528',0.056,-,-,0.056,84.000
'14:02:19.536',0.056,-,-,0.056,84.000
'14:02:19.544',0.056,-,-,0.056,84.000
'14:02:19.552',0.042,-,-,0.070,83.200
'14:02:19.560',0.042,-,-,0.042,82.400
'14:02:19.568',0.056,-,-,0.028,80.800
'14:02:19.576',0.056,-,-,0.056,80.000
'14:02:19.584',0.069,-,-,0.028,79.200
'14:02:19.592',0.069,-,-,0.085,78.400
'14:02:19.600',0.069,-,-,0.085,77.600
'14:02:19.608',0.056,-,-,0.070,76.800
'14:02:19.616',0.042,-,-,0.056,76.800
'14:02:19.624',0.042,-,-,0.056,76.000
'14:02:19.632',0.056,-,-,0.056,75.200
'14:02:19.640',0.056,-,-,0.070,74.400
'14:02:19.648',0.042,-,-,0.056,74.400
'14:02:19.656',0.042,-,-,0.070,73.600
'14:02:19.664',0.042,-,-,0.056,72.800
'14:02:19.672',0.042,-,-,0.056,72.000
'14:02:19.680',0.042,-,-,0.056,72.000
'14:02:19.688',0.028,-,-,0.056,71.200
'14:02:19.696',0.028,-,-,0.028,70.400
'14:02:19.704',0.028,-,-,0.042,70.400
'14:02:19.712',0.014,-,-,0.042,69.600
'14:02:19.720',0.014,-,-,0.056,69.600
'14:02:19.728',0.014,-,-,0.028,68.800
'14:02:19.736',0.028,-,-,0.056,68.000
'14:02:19.744',0.028,-,-,0.028,68.000
'14:02:19.752',0.028,-,-,0.028,67.200
'14:02:19.760',0.028,-,-,0.028,67.200
'14:02:19.768',0.028,-,-,0.042,66.400
'14:02:19.776',0.028,-,-,0.028,66.400
'14:02:19.784',0.028,-,-,0.056,65.600
'14:02:19.792',0.014,-,-,0.042,65.600
'14:02:19.800',0.028,-,-,0.028,64.800
'14:02:19.808',0.153,-,-,0.085,64.800
'14:02:19.816',0.361,-,-,0.296,64.800
'14:02:19.824',0.500,-,-,0.423,64.800
'14:02:19.832',0.514,-,-,0.254,64.000
'14:02:19.840',0.139,-,-,-0.141,64.000
'14:02:19.848',-0.028,-,-,-0.254,64.000
'14:02:19.856',-0.097,-,-,-0.197,63.200
'14:02:19.864',-0.139,-,-,-0.225,63.200
'14:02:19.872',-0.097,-,-,-0.070,63.200
'14:02:19.880',-0.083,-,-,-0.028,63.200
'14:02:19.888',-0.083,-,-,-0.014,62.400
'14:02:19.896',-0.083,-,-,-0.056,62.400
'14:02:19.904',-0.083,-,-,-0.042,61.600
'14:02:19.912',-0.069,-,-,-0.056,61.600
'14:02:19.920',-0.069,-,-,-0.042,61.600
'14:02:19.928',-0.083,-,-,-0.070,61.600
'14:02:19.936',-0.083,-,-,-0.070,64.000
'14:02:19.944',-0.097,-,-,-0.070,68.000
'14:02:19.952',-0.097,-,-,-0.070,75.200
'14:02:19.960',-0.125,-,-,-0.085,85.600
'14:02:19.968',-0.125,-,-,-0.070,96.000
'14:02:19.976',-0.139,-,-,-0.113,106.400
'14:02:19.984',-0.139,-,-,-0.085,113.600
'14:02:19.992',-0.153,-,-,-0.141,117.600
'14:02:20.000',-0.153,-,-,-0.169,118.400
'14:02:20.008',-0.167,-,-,-0.169,117.600
'14:02:20.016',-0.167,-,-,-0.183,115.200
'14:02:20.024',-0.181,-,-,-0.197,113.600
'14:02:20.032',-0.181,-,-,-0.197,111.200
'14:02:20.040',-0.167,-,-,-0.183,109.600
'14:02:20.048',-0.167,-,-,-0.197,108.000
'14:02:20.056',-0.153,-,-,-0.239,107.200
'14:02:20.064',-0.139,-,-,-0.197,106.400
