'Elapsed time','I','II','III','AVF','MCL1','ABP','PAP'
'33:17:47.448',-,-0.060,-,-,-0.020,-,-
'33:17:47.456',-,-0.080,-,-,-0.020,-,-
'33:17:47.464',-,-0.060,-,-,-0.020,-,-
'33:17:47.472',-,-0.100,-,-,-0.040,-,-
'33:17:47.480',-,-0.080,-,-,-0.040,-,-
'33:17:47.488',-,-0.060,-,-,-0.040,-,-
'33:17:47.496',-,-0.080,-,-,-0.020,-,-
'33:17:47.504',-,-0.100,-,-,-0.040,-,-
'33:17:47.512',-,-0.100,-,-,-0.020,-,-
'33:17:47.520',-,-0.100,-,-,-0.040,-,-
'33:17:47.528',-,-0.100,-,-,-0.040,-,-
'33:17:47.536',-,-0.100,-,-,-0.040,-,-
'33:17:47.544',-,-0.120,-,-,-0.040,-,-
'33:17:47.552',-,-0.100,-,-,-0.060,-,-
'33:17:47.560',-,-0.120,-,-,-0.040,-,-
'33:17:47.568',-,-0.140,-,-,-0.040,-,-
'33:17:47.576',-,-0.140,-,-,-0.060,-,-
'33:17:47.584',-,-0.100,-,-,-0.060,-,-
'33:17:47.592',-,-0.140,-,-,-0.040,-,-
'33:17:47.600',-,-0.140,-,-,-0.040,-,-
'33:17:47.608',-,-0.100,-,-,-0.060,-,-
'33:17:47.616',-,-0.100,-,-,-0.060,-,-
'33:17:47.624',-,-0.140,-,-,-0.060,-,-
'33:17:47.632',-,-0.100,-,-,-0.040,-,-
'33:17:47.640',-,-0.140,-,-,-0.040,-,-
'33:17:47.648',-,-0.140,-,-,-0.060,-,-
'33:17:47.656',-,-0.120,-,-,-0.040,-,-
'33:17:47.664',-,-0.100,-,-,-0.040,-,-
'33:17:47.672',-,-0.100,-,-,-0.040,-,-
'33:17:47.680',-,-0.080,-,-,-0.040,-,-
'33:17:47.688',-,-0.100,-,-,-0.040,-,-
'33:17:47.696',-,-0.080,-,-,-0.040,-,-
'33:17:47.704',-,-0.040,-,-,-0.040,-,-
'33:17:47.712',-,-0.040,-,-,-0.020,-,-
'33:17:47.720',-,0.000,-,-,-0.040,-,-
'33:17:47.728',-,0.000,-,-,-0.020,-,-
'33:17:47.736',-,-0.060,-,-,-0.020,-,-
'33:17:47.744',-,-0.060,-,-,-0.020,-,-
'33:17:47.752',-,-0.040,-,-,-0.040,-,-
'33:17:47.760',-,-0.120,-,-,-0.040,-,-
'33:17:47.768',-,-0.100,-,-,-0.040,-,-
'33:17:47.776',-,-0.160,-,-,-0.060,-,-
'33:17:47.784',-,-0.120,-,-,-0.060,-,-
'33:17:47.792',-,-0.140,-,-,-0.060,-,-
'33:17:47.800',-,-0.120,-,-,-0.060,-,-
'33:17:47.808',-,-0.120,-,-,-0.060,-,-
'33:17:47.816',-,-0.160,-,-,-0.060,-,-
'33:17:47.824',-,0.020,-,-,-0.080,-,-
'33:17:47.832',-,0.600,-,-,0.700,-,-
'33:17:47.840',-,0.720,-,-,0.740,-,-
'33:17:47.848',-,0.320,-,-,0.220,-,-
'33:17:47.856',-,0.100,-,-,0.120,-,-
'33:17:47.864',-,0.080,-,-,0.080,-,-
'33:17:47.872',-,0.000,-,-,0.000,-,-
'33:17:47.880',-,-0.060,-,-,-0.060,-,-
'33:17:47.888',-,-0.100,-,-,-0.060,-,-
'33:17:47.896',-,-0.100,-,-,-0.060,-,-
'33:17:47.904',-,-0.100,-,-,-0.080,-,-
'33:17:47.912',-,-0.100,-,-,-0.060,-,-
'33:17:47.920',-,-0.100,-,-,-0.080,-,-
'33:17:47.928',-,-0.100,-,-,-0.080,-,-
'33:17:47.936',-,-0.100,-,-,-0.060,-,-
'33:17:47.944',-,-0.100,-,-,-0.080,-,-
'33:17:47.952',-,-0.080,-,-,-0.060,-,-
'33:17:47.960',-,-0.100,-,-,-0.060,-,-
'33:17:47.968',-,-0.060,-,-,-0.040,-,-
'33:17:47.976',-,-0.060,-,-,-0.040,-,-
'33:17:47.984',-,-0.060,-,-,-0.060,-,-
'33:17:47.992',-,-0.040,-,-,-0.040,-,-
'33:17:48.000',-,-0.040,-,-,-0.040,-,-
'33:17:48.008',-,-0.020,-,-,-0.060,-,-
'33:17:48.016',-,0.000,-,-,-0.040,-,-
'33:17:48.024',-,0.000,-,-,-0.040,-,-
'33:17:48.032',-,0.000,-,-,-0.040,-,-
'33:17:48.040',-,0.000,-,-,-0.040,-,-
'33:17:48.048',-,0.040,-,-,-0.040,-,-
'33:17:48.056',-,0.060,-,-,-0.020,-,-
'33:17:48.064',-,0.040,-,-,-0.020,-,-
'33:17:48.072',-,0.040,-,-,0.000,-,-
'33:17:48.080',-,0.060,-,-,-0.020,-,-
'33:17:48.088',-,0.040,-,-,0.000,-,-
'33:17:48.096',-,0.040,-,-,0.000,-,-
'33:17:48.104',-,0.020,-,-,0.000,-,-
'33:17:48.112',-,0.040,-,-,0.000,-,-
'33:17:48.120',-,0.020,-,-,0.000,-,-
'33:17:48.128',-,0.000,-,-,0.000,-,-
'33:17:48.136',-,-0.040,-,-,0.000,-,-
'33:17:48.144',-,-0.020,-,-,0.000,-,-
'33:17:48.152',-,-0.060,-,-,-0.020,-,-
'33:17:48.160',-,-0.060,-,-,0.000,-,-
'33:17:48.168',-,-0.040,-,-,-0.040,-,-
'33:17:48.176',-,-0.100,-,-,-0.020,-,-
'33:17:48.184',-,-0.080,-,-,-0.040,-,-
'33:17:48.192',-,-0.060,-,-,-0.040,-,-
'33:17:48.200',-,-0.060,-,-,-0.020,-,-
'33:17:48.208',-,-0.100,-,-,-0.040,-,-
'33:17:48.216',-,-0.080,-,-,-0.040,-,-
'33:17:48.224',-,-0.100,-,-,-0.040,-,-
'33:17:48.232',-,-0.100,-,-,-0.040,-,-
'33:17:48.240',-,-0.100,-,-,-0.040,-,-
'33:17:48.248',-,-0.100,-,-,-0.040,-,-
'33:17:48.256',-,-0.100,-,-,-0.040,-,-
'33:17:48.264',-,-0.100,-,-,-0.060,-,-
'33:17:48.272',-,-0.120,-,-,-0.060,-,-
'33:17:48.280',-,-0.120,-,-,-0.040,-,-
'33:17:48.288',-,-0.100,-,-,-0.040,-,-
'33:17:48.296',-,-0.100,-,-,-0.040,-,-
'33:17:48.304',-,-0.120,-,-,-0.040,-,-
'33:17:48.312',-,-0.120,-,-,-0.060,-,-
'33:17:48.320',-,-0.100,-,-,-0.060,-,-
'33:17:48.328',-,-0.100,-,-,-0.040,-,-
'33:17:48.336',-,-0.120,-,-,-0.040,-,-
'33:17:48.344',-,-0.100,-,-,-0.040,-,-
'33:17:48.352',-,-0.100,-,-,-0.060,-,-
'33:17:48.360',-,-0.100,-,-,-0.040,-,-
'33:17:48.368',-,-0.100,-,-,-0.060,-,-
'33:17:48.376',-,-0.120,-,-,-0.060,-,-
'33:17:48.384',-,-0.120,-,-,-0.040,-,-
'33:17:48.392',-,-0.100,-,-,-0.040,-,-
'33:17:48.400',-,-0.100,-,-,-0.040,-,-
'33:17:48.408',-,-0.100,-,-,-0.040,-,-
'33:17:48.416',-,-0.060,-,-,-0.040,-,-
'33:17:48.424',-,-0.060,-,-,-0.040,-,-
'33:17:48.432',-,-0.060,-,-,-0.040,-,-
'33:17:48.440',-,-0.020,-,-,-0.040,-,-
'33:17:48.448',-,0.000,-,-,-0.020,-,-
'33:17:48.456',-,0.000,-,-,0.000,-,-
'33:17:48.464',-,-0.020,-,-,-0.020,-,-
'33:17:48.472',-,0.000,-,-,0.000,-,-
'33:17:48.480',-,-0.060,-,-,-0.040,-,-
'33:17:48.488',-,-0.100,-,-,-0.060,-,-
'33:17:48.496',-,-0.100,-,-,-0.040,-,-
'33:17:48.504',-,-0.100,-,-,-0.060,-,-
'33:17:48.512',-,-0.120,-,-,-0.060,-,-
'33:17:48.520',-,-0.120,-,-,-0.060,-,-
'33:17:48.528',-,-0.100,-,-,-0.060,-,-
'33:17:48.536',-,-0.120,-,-,-0.040,-,-
'33:17:48.544',-,-0.140,-,-,-0.060,-,-
'33:17:48.552',-,-0.100,-,-,0.000,-,-
'33:17:48.560',-,0.340,-,-,0.440,-,-
'33:17:48.568',-,0.700,-,-,0.700,-,-
'33:17:48.576',-,0.420,-,-,0.220,-,-
'33:17:48.584',-,0.100,-,-,0.080,-,-
'33:17:48.592',-,0.080,-,-,0.120,-,-
'33:17:48.600',-,0.080,-,-,0.020,-,-
'33:17:48.608',-,0.000,-,-,-0.040,-,-
'33:17:48.616',-,-0.060,-,-,-0.060,-,-
'33:17:48.624',-,-0.100,-,-,-0.080,-,-
'33:17:48.632',-,-0.120,-,-,-0.080,-,-
'33:17:48.640',-,-0.100,-,-,-0.060,-,-
'33:17:48.648',-,-0.060,-,-,-0.080,-,-
'33:17:48.656',-,-0.100,-,-,-0.080,-,-
'33:17:48.664',-,-0.080,-,-,-0.080,-,-
'33:17:48.672',-,-0.100,-,-,-0.060,-,-
'33:17:48.680',-,-0.100,-,-,-0.080,-,-
'33:17:48.688',-,-0.080,-,-,-0.080,-,-
'33:17:48.696',-,-0.060,-,-,-0.080,-,-
'33:17:48.704',-,-0.060,-,-,-0.060,-,-
'33:17:48.712',-,-0.040,-,-,-0.060,-,-
'33:17:48.720',-,-0.040,-,-,-0.060,-,-
'33:17:48.728',-,-0.040,-,-,-0.060,-,-
'33:17:48.736',-,-0.020,-,-,-0.060,-,-
'33:17:48.744',-,0.000,-,-,-0.060,-,-
'33:17:48.752',-,0.000,-,-,-0.060,-,-
'33:17:48.760',-,0.000,-,-,-0.060,-,-
'33:17:48.768',-,0.020,-,-,-0.040,-,-
'33:17:48.776',-,0.040,-,-,-0.040,-,-
'33:17:48.784',-,0.040,-,-,-0.040,-,-
'33:17:48.792',-,0.040,-,-,-0.040,-,-
'33:17:48.800',-,0.060,-,-,-0.040,-,-
'33:17:48.808',-,0.060,-,-,-0.040,-,-
'33:17:48.816',-,0.060,-,-,-0.040,-,-
'33:17:48.824',-,0.080,-,-,0.000,-,-
'33:17:48.832',-,0.080,-,-,0.000,-,-
'33:17:48.840',-,0.060,-,-,0.000,-,-
'33:17:48.848',-,0.040,-,-,0.000,-,-
'33:17:48.856',-,0.020,-,-,0.000,-,-
'33:17:48.864',-,0.000,-,-,0.000,-,-
'33:17:48.872',-,-0.040,-,-,0.000,-,-
'33:17:48.880',-,-0.020,-,-,0.000,-,-
'33:17:48.888',-,-0.040,-,-,0.000,-,-
'33:17:48.896',-,-0.040,-,-,-0.020,-,-
'33:17:48.904',-,-0.060,-,-,-0.040,-,-
'33:17:48.912',-,-0.040,-,-,-0.040,-,-
'33:17:48.920',-,-0.060,-,-,-0.020,-,-
'33:17:48.928',-,-0.060,-,-,-0.040,-,-
'33:17:48.936',-,-0.060,-,-,-0.040,-,-
'33:17:48.944',-,-0.100,-,-,-0.040,-,-
'33:17:48.952',-,-0.100,-,-,-0.040,-,-
'33:17:48.960',-,-0.080,-,-,-0.040,-,-
'33:17:48.968',-,-0.080,-,-,-0.040,-,-
'33:17:48.976',-,-0.100,-,-,-0.040,-,-
'33:17:48.984',-,-0.120,-,-,-0.040,-,-
'33:17:48.992',-,-0.100,-,-,-0.040,-,-
'33:17:49.000',-,-0.060,-,-,-0.040,-,-
'33:17:49.008',-,-0.100,-,-,-0.040,-,-
'33:17:49.016',-,-0.100,-,-,-0.040,-,-
'33:17:49.024',-,-0.100,-,-,-0.040,-,-
'33:17:49.032',-,-0.100,-,-,-0.060,-,-
'33:17:49.040',-,-0.100,-,-,-0.040,-,-
'33:17:49.048',-,-0.080,-,-,-0.040,-,-
'33:17:49.056',-,-0.100,-,-,-0.060,-,-
'33:17:49.064',-,-0.100,-,-,-0.040,-,-
'33:17:49.072',-,-0.100,-,-,-0.040,-,-
'33:17:49.080',-,-0.100,-,-,-0.040,-,-
'33:17:49.088',-,-0.100,-,-,-0.040,-,-
'33:17:49.096',-,-0.100,-,-,-0.040,-,-
'33:17:49.104',-,-0.100,-,-,-0.040,-,-
'33:17:49.112',-,-0.100,-,-,-0.040,-,-
'33:17:49.120',-,-0.080,-,-,-0.040,-,-
'33:17:49.128',-,-0.100,-,-,-0.040,-,-
'33:17:49.136',-,-0.080,-,-,-0.040,-,-
'33:17:49.144',-,-0.060,-,-,-0.040,-,-
'33:17:49.152',-,-0.040,-,-,-0.020,-,-
'33:17:49.160',-,-0.060,-,-,-0.040,-,-
'33:17:49.168',-,-0.040,-,-,-0.020,-,-
'33:17:49.176',-,-0.020,-,-,-0.020,-,-
'33:17:49.184',-,0.000,-,-,-0.020,-,-
'33:17:49.192',-,0.000,-,-,0.000,-,-
'33:17:49.200',-,0.000,-,-,-0.020,-,-
'33:17:49.208',-,-0.040,-,-,0.000,-,-
'33:17:49.216',-,-0.040,-,-,-0.040,-,-
'33:17:49.224',-,-0.120,-,-,-0.040,-,-
'33:17:49.232',-,-0.140,-,-,-0.040,-,-
'33:17:49.240',-,-0.100,-,-,-0.040,-,-
'33:17:49.248',-,-0.120,-,-,-0.040,-,-
'33:17:49.256',-,-0.100,-,-,-0.040,-,-
'33:17:49.264',-,-0.100,-,-,-0.040,-,-
'33:17:49.272',-,-0.120,-,-,-0.040,-,-
'33:17:49.280',-,-0.140,-,-,-0.040,-,-
'33:17:49.288',-,-0.140,-,-,-0.020,-,-
'33:17:49.296',-,0.280,-,-,0.340,-,-
'33:17:49.304',-,0.660,-,-,0.620,-,-
'33:17:49.312',-,0.480,-,-,0.200,-,-
'33:17:49.320',-,0.160,-,-,0.120,-,-
'33:17:49.328',-,0.080,-,-,0.120,-,-
'33:17:49.336',-,0.060,-,-,0.040,-,-
'33:17:49.344',-,-0.040,-,-,-0.020,-,-
'33:17:49.352',-,-0.040,-,-,-0.040,-,-
'33:17:49.360',-,-0.080,-,-,-0.060,-,-
'33:17:49.368',-,-0.080,-,-,-0.060,-,-
'33:17:49.376',-,-0.100,-,-,-0.060,-,-
'33:17:49.384',-,-0.080,-,-,-0.040,-,-
'33:17:49.392',-,-0.060,-,-,-0.060,-,-
'33:17:49.400',-,-0.060,-,-,-0.060,-,-
'33:17:49.408',-,-0.080,-,-,-0.040,-,-
'33:17:49.416',-,-0.080,-,-,-0.040,-,-
'33:17:49.424',-,-0.080,-,-,-0.040,-,-
'33:17:49.432',-,-0.080,-,-,-0.040,-,-
'33:17:49.440',-,-0.060,-,-,-0.040,-,-
'33:17:49.448',-,-0.040,-,-,-0.040,-,-
'33:17:49.456',-,-0.040,-,-,-0.040,-,-
'33:17:49.464',-,-0.020,-,-,-0.040,-,-
'33:17:49.472',-,0.000,-,-,-0.040,-,-
'33:17:49.480',-,0.000,-,-,-0.040,-,-
'33:17:49.488',-,0.000,-,-,-0.020,-,-
'33:17:49.496',-,0.000,-,-,-0.040,-,-
'33:17:49.504',-,0.020,-,-,-0.020,-,-
'33:17:49.512',-,0.060,-,-,-0.020,-,-
'33:17:49.520',-,0.080,-,-,-0.020,-,-
'33:17:49.528',-,0.060,-,-,0.000,-,-
'33:17:49.536',-,0.060,-,-,0.000,-,-
'33:17:49.544',-,0.040,-,-,0.000,-,-
'33:17:49.552',-,0.080,-,-,0.000,-,-
'33:17:49.560',-,0.040,-,-,0.000,-,-
'33:17:49.568',-,0.080,-,-,0.020,-,-
'33:17:49.576',-,0.060,-,-,0.020,-,-
'33:17:49.584',-,0.040,-,-,0.040,-,-
'33:17:49.592',-,0.020,-,-,0.020,-,-
'33:17:49.600',-,0.000,-,-,0.020,-,-
'33:17:49.608',-,-0.020,-,-,0.000,-,-
'33:17:49.616',-,-0.040,-,-,0.000,-,-
'33:17:49.624',-,-0.040,-,-,0.000,-,-
'33:17:49.632',-,-0.040,-,-,0.000,-,-
'33:17:49.640',-,-0.040,-,-,0.000,-,-
'33:17:49.648',-,-0.060,-,-,0.000,-,-
'33:17:49.656',-,-0.080,-,-,0.000,-,-
'33:17:49.664',-,-0.080,-,-,-0.020,-,-
'33:17:49.672',-,-0.080,-,-,-0.020,-,-
'33:17:49.680',-,-0.100,-,-,-0.020,-,-
'33:17:49.688',-,-0.100,-,-,-0.020,-,-
'33:17:49.696',-,-0.100,-,-,-0.040,-,-
'33:17:49.704',-,-0.080,-,-,-0.040,-,-
'33:17:49.712',-,-0.100,-,-,-0.040,-,-
'33:17:49.720',-,-0.100,-,-,-0.060,-,-
'33:17:49.728',-,-0.120,-,-,-0.060,-,-
'33:17:49.736',-,-0.100,-,-,-0.040,-,-
'33:17:49.744',-,-0.140,-,-,-0.040,-,-
'33:17:49.752',-,-0.120,-,-,-0.040,-,-
'33:17:49.760',-,-0.140,-,-,-0.040,-,-
'33:17:49.768',-,-0.100,-,-,-0.020,-,-
'33:17:49.776',-,-0.140,-,-,-0.020,-,-
'33:17:49.784',-,-0.120,-,-,-0.020,-,-
'33:17:49.792',-,-0.120,-,-,-0.020,-,-
'33:17:49.800',-,-0.120,-,-,-0.020,-,-
'33:17:49.808',-,-0.100,-,-,0.000,-,-
'33:17:49.816',-,-0.080,-,-,0.000,-,-
'33:17:49.824',-,-0.100,-,-,0.000,-,-
'33:17:49.832',-,-0.080,-,-,-0.020,-,-
'33:17:49.840',-,-0.060,-,-,0.000,-,-
'33:17:49.848',-,-0.040,-,-,-0.020,-,-
'33:17:49.856',-,-0.060,-,-,0.000,-,-
'33:17:49.864',-,-0.040,-,-,0.000,-,-
'33:17:49.872',-,-0.020,-,-,-0.020,-,-
'33:17:49.880',-,-0.020,-,-,0.000,-,-
'33:17:49.888',-,-0.020,-,-,0.000,-,-
'33:17:49.896',-,0.000,-,-,0.000,-,-
'33:17:49.904',-,0.000,-,-,0.000,-,-
'33:17:49.912',-,0.000,-,-,0.000,-,-
'33:17:49.920',-,0.040,-,-,0.000,-,-
'33:17:49.928',-,0.040,-,-,0.000,-,-
'33:17:49.936',-,0.060,-,-,0.000,-,-
'33:17:49.944',-,0.080,-,-,0.020,-,-
'33:17:49.952',-,0.060,-,-,0.000,-,-
'33:17:49.960',-,0.040,-,-,0.000,-,-
'33:17:49.968',-,0.000,-,-,-0.040,-,-
'33:17:49.976',-,-0.040,-,-,-0.040,-,-
'33:17:49.984',-,-0.020,-,-,-0.040,-,-
'33:17:49.992',-,-0.040,-,-,-0.040,-,-
'33:17:50.000',-,-0.060,-,-,-0.060,-,-
'33:17:50.008',-,-0.040,-,-,-0.060,-,-
'33:17:50.016',-,-0.020,-,-,-0.080,-,-
'33:17:50.024',-,-0.040,-,-,-0.060,-,-
'33:17:50.032',-,-0.080,-,-,-0.100,-,-
'33:17:50.040',-,-0.100,-,-,0.040,-,-
'33:17:50.048',-,0.640,-,-,0.620,-,-
'33:17:50.056',-,0.780,-,-,0.660,-,-
'33:17:50.064',-,0.500,-,-,0.200,-,-
'33:17:50.072',-,0.220,-,-,0.080,-,-
'33:17:50.080',-,0.160,-,-,0.020,-,-
'33:17:50.088',-,0.080,-,-,-0.060,-,-
'33:17:50.096',-,0.000,-,-,-0.100,-,-
'33:17:50.104',-,0.000,-,-,-0.100,-,-
'33:17:50.112',-,0.000,-,-,-0.100,-,-
'33:17:50.120',-,0.000,-,-,-0.100,-,-
'33:17:50.128',-,-0.020,-,-,-0.060,-,-
'33:17:50.136',-,0.000,-,-,-0.060,-,-
'33:17:50.144',-,-0.020,-,-,-0.060,-,-
'33:17:50.152',-,0.000,-,-,-0.040,-,-
'33:17:50.160',-,0.000,-,-,-0.040,-,-
'33:17:50.168',-,0.000,-,-,-0.060,-,-
'33:17:50.176',-,0.000,-,-,-0.060,-,-
'33:17:50.184',-,0.020,-,-,-0.040,-,-
'33:17:50.192',-,0.000,-,-,-0.040,-,-
'33:17:50.200',-,0.020,-,-,-0.040,-,-
'33:17:50.208',-,0.000,-,-,-0.040,-,-
'33:17:50.216',-,0.020,-,-,-0.020,-,-
'33:17:50.224',-,0.040,-,-,-0.020,-,-
'33:17:50.232',-,0.080,-,-,-0.020,-,-
'33:17:50.240',-,0.080,-,-,0.000,-,-
'33:17:50.248',-,0.080,-,-,0.000,-,-
'33:17:50.256',-,0.100,-,-,0.000,-,-
'33:17:50.264',-,0.120,-,-,0.000,-,-
'33:17:50.272',-,0.120,-,-,0.000,-,-
'33:17:50.280',-,0.100,-,-,0.000,-,-
'33:17:50.288',-,0.120,-,-,0.000,-,-
'33:17:50.296',-,0.120,-,-,0.000,-,-
'33:17:50.304',-,0.120,-,-,0.020,-,-
'33:17:50.312',-,0.120,-,-,0.020,-,-
'33:17:50.320',-,0.120,-,-,0.040,-,-
'33:17:50.328',-,0.100,-,-,0.040,-,-
'33:17:50.336',-,0.080,-,-,0.020,-,-
'33:17:50.344',-,0.080,-,-,0.020,-,-
'33:17:50.352',-,0.040,-,-,0.020,-,-
'33:17:50.360',-,0.040,-,-,0.020,-,-
'33:17:50.368',-,0.040,-,-,0.000,-,-
'33:17:50.376',-,0.020,-,-,0.000,-,-
'33:17:50.384',-,0.020,-,-,0.000,-,-
'33:17:50.392',-,0.000,-,-,0.000,-,-
'33:17:50.400',-,0.000,-,-,0.000,-,-
'33:17:50.408',-,-0.020,-,-,0.000,-,-
'33:17:50.416',-,-0.020,-,-,-0.020,-,-
'33:17:50.424',-,-0.020,-,-,0.000,-,-
'33:17:50.432',-,-0.020,-,-,-0.020,-,-
'33:17:50.440',-,-0.040,-,-,-0.020,-,-
'33:17:50.448',-,-0.040,-,-,-0.040,-,-
'33:17:50.456',-,-0.060,-,-,-0.040,-,-
'33:17:50.464',-,-0.040,-,-,-0.040,-,-
'33:17:50.472',-,-0.060,-,-,-0.020,-,-
'33:17:50.480',-,-0.080,-,-,-0.040,-,-
'33:17:50.488',-,-0.040,-,-,-0.040,-,-
'33:17:50.496',-,-0.040,-,-,-0.040,-,-
'33:17:50.504',-,-0.060,-,-,-0.040,-,-
'33:17:50.512',-,-0.060,-,-,-0.040,-,-
'33:17:50.520',-,-0.080,-,-,-0.040,-,-
'33:17:50.528',-,-0.060,-,-,-0.040,-,-
'33:17:50.536',-,-0.040,-,-,-0.040,-,-
'33:17:50.544',-,-0.080,-,-,-0.040,-,-
'33:17:50.552',-,-0.060,-,-,-0.040,-,-
'33:17:50.560',-,-0.060,-,-,-0.040,-,-
'33:17:50.568',-,-0.060,-,-,-0.040,-,-
'33:17:50.576',-,-0.080,-,-,-0.040,-,-
'33:17:50.584',-,-0.060,-,-,-0.040,-,-
'33:17:50.592',-,-0.060,-,-,-0.040,-,-
'33:17:50.600',-,-0.040,-,-,-0.040,-,-
'33:17:50.608',-,-0.040,-,-,-0.040,-,-
'33:17:50.616',-,-0.040,-,-,-0.040,-,-
'33:17:50.624',-,-0.060,-,-,-0.020,-,-
'33:17:50.632',-,-0.040,-,-,-0.040,-,-
'33:17:50.640',-,-0.040,-,-,-0.020,-,-
'33:17:50.648',-,-0.020,-,-,-0.020,-,-
'33:17:50.656',-,0.000,-,-,0.000,-,-
'33:17:50.664',-,0.020,-,-,0.000,-,-
'33:17:50.672',-,0.000,-,-,0.000,-,-
'33:17:50.680',-,0.020,-,-,0.000,-,-
'33:17:50.688',-,0.020,-,-,0.000,-,-
'33:17:50.696',-,0.000,-,-,0.000,-,-
'33:17:50.704',-,-0.020,-,-,-0.020,-,-
'33:17:50.712',-,-0.060,-,-,-0.020,-,-
'33:17:50.720',-,-0.100,-,-,-0.020,-,-
'33:17:50.728',-,-0.080,-,-,-0.040,-,-
'33:17:50.736',-,-0.060,-,-,-0.040,-,-
'33:17:50.744',-,-0.080,-,-,-0.020,-,-
'33:17:50.752',-,-0.100,-,-,-0.040,-,-
'33:17:50.760',-,-0.100,-,-,-0.020,-,-
'33:17:50.768',-,-0.120,-,-,-0.040,-,-
'33:17:50.776',-,0.120,-,-,0.180,-,-
'33:17:50.784',-,0.740,-,-,0.780,-,-
'33:17:50.792',-,0.780,-,-,0.420,-,-
'33:17:50.800',-,0.340,-,-,0.220,-,-
'33:17:50.808',-,0.160,-,-,0.120,-,-
'33:17:50.816',-,0.120,-,-,0.080,-,-
'33:17:50.824',-,0.040,-,-,0.000,-,-
'33:17:50.832',-,-0.020,-,-,-0.040,-,-
'33:17:50.840',-,-0.040,-,-,-0.060,-,-
'33:17:50.848',-,-0.060,-,-,-0.060,-,-
'33:17:50.856',-,-0.100,-,-,-0.060,-,-
'33:17:50.864',-,-0.060,-,-,-0.080,-,-
'33:17:50.872',-,-0.040,-,-,-0.060,-,-
'33:17:50.880',-,-0.040,-,-,-0.080,-,-
'33:17:50.888',-,-0.060,-,-,-0.080,-,-
'33:17:50.896',-,-0.040,-,-,-0.060,-,-
'33:17:50.904',-,-0.040,-,-,-0.060,-,-
'33:17:50.912',-,-0.040,-,-,-0.080,-,-
'33:17:50.920',-,-0.020,-,-,-0.060,-,-
'33:17:50.928',-,0.000,-,-,-0.080,-,-
'33:17:50.936',-,0.000,-,-,-0.060,-,-
'33:17:50.944',-,-0.040,-,-,-0.060,-,-
'33:17:50.952',-,-0.020,-,-,-0.060,-,-
'33:17:50.960',-,0.000,-,-,-0.040,-,-
'33:17:50.968',-,-0.020,-,-,-0.060,-,-
'33:17:50.976',-,0.040,-,-,-0.060,-,-
'33:17:50.984',-,0.040,-,-,-0.040,-,-
'33:17:50.992',-,0.060,-,-,-0.040,-,-
'33:17:51.000',-,0.080,-,-,-0.040,-,-
'33:17:51.008',-,0.080,-,-,-0.020,-,-
'33:17:51.016',-,0.080,-,-,-0.040,-,-
'33:17:51.024',-,0.080,-,-,-0.020,-,-
'33:17:51.032',-,0.080,-,-,0.000,-,-
'33:17:51.040',-,0.080,-,-,0.000,-,-
'33:17:51.048',-,0.100,-,-,0.000,-,-
'33:17:51.056',-,0.080,-,-,0.000,-,-
'33:17:51.064',-,0.080,-,-,0.020,-,-
'33:17:51.072',-,0.060,-,-,0.000,-,-
'33:17:51.080',-,0.040,-,-,0.000,-,-
'33:17:51.088',-,0.000,-,-,0.000,-,-
'33:17:51.096',-,-0.020,-,-,0.000,-,-
'33:17:51.104',-,-0.020,-,-,0.000,-,-
'33:17:51.112',-,-0.020,-,-,0.000,-,-
'33:17:51.120',-,-0.040,-,-,0.000,-,-
'33:17:51.128',-,-0.020,-,-,0.000,-,-
'33:17:51.136',-,-0.040,-,-,-0.020,-,-
'33:17:51.144',-,-0.040,-,-,0.000,-,-
'33:17:51.152',-,-0.040,-,-,0.000,-,-
'33:17:51.160',-,-0.040,-,-,0.000,-,-
'33:17:51.168',-,-0.040,-,-,0.000,-,-
'33:17:51.176',-,-0.060,-,-,-0.020,-,-
'33:17:51.184',-,-0.060,-,-,-0.040,-,-
'33:17:51.192',-,-0.040,-,-,-0.020,-,-
'33:17:51.200',-,-0.080,-,-,-0.040,-,-
'33:17:51.208',-,-0.100,-,-,-0.040,-,-
'33:17:51.216',-,-0.060,-,-,-0.040,-,-
'33:17:51.224',-,-0.080,-,-,-0.040,-,-
'33:17:51.232',-,-0.060,-,-,-0.060,-,-
'33:17:51.240',-,-0.100,-,-,-0.060,-,-
'33:17:51.248',-,-0.080,-,-,-0.060,-,-
'33:17:51.256',-,-0.100,-,-,-0.060,-,-
'33:17:51.264',-,-0.080,-,-,-0.060,-,-
'33:17:51.272',-,-0.100,-,-,-0.060,-,-
'33:17:51.280',-,-0.080,-,-,-0.040,-,-
'33:17:51.288',-,-0.080,-,-,-0.040,-,-
'33:17:51.296',-,-0.060,-,-,-0.060,-,-
'33:17:51.304',-,-0.100,-,-,-0.080,-,-
'33:17:51.312',-,-0.100,-,-,-0.060,-,-
'33:17:51.320',-,-0.080,-,-,-0.060,-,-
'33:17:51.328',-,-0.080,-,-,-0.060,-,-
'33:17:51.336',-,-0.060,-,-,-0.040,-,-
'33:17:51.344',-,-0.080,-,-,-0.060,-,-
'33:17:51.352',-,-0.040,-,-,-0.060,-,-
'33:17:51.360',-,-0.040,-,-,-0.040,-,-
'33:17:51.368',-,-0.040,-,-,-0.040,-,-
