'Elapsed time','I','II','III','AVF','MCL1','ABP','PAP'
'33:05:42.216',-,-0.040,-,-,0.020,-,90.000
'33:05:42.224',-,-0.020,-,-,0.000,-,90.000
'33:05:42.232',-,-0.040,-,-,0.000,-,90.000
'33:05:42.240',-,0.000,-,-,0.000,-,90.000
'33:05:42.248',-,-0.020,-,-,0.000,-,90.000
'33:05:42.256',-,0.000,-,-,0.000,-,90.000
'33:05:42.264',-,-0.040,-,-,0.000,-,90.000
'33:05:42.272',-,-0.060,-,-,0.000,-,90.000
'33:05:42.280',-,-0.040,-,-,0.000,-,90.000
'33:05:42.288',-,-0.040,-,-,0.000,-,90.000
'33:05:42.296',-,-0.060,-,-,0.000,-,90.000
'33:05:42.304',-,-0.040,-,-,0.000,-,90.000
'33:05:42.312',-,-0.060,-,-,-0.020,-,90.000
'33:05:42.320',-,-0.080,-,-,0.000,-,90.000
'33:05:42.328',-,-0.080,-,-,0.000,-,90.000
'33:05:42.336',-,-0.080,-,-,0.000,-,90.000
'33:05:42.344',-,-0.060,-,-,-0.020,-,90.000
'33:05:42.352',-,-0.040,-,-,-0.020,-,90.000
'33:05:42.360',-,-0.040,-,-,0.000,-,90.000
'33:05:42.368',-,-0.040,-,-,-0.040,-,90.000
'33:05:42.376',-,0.000,-,-,-0.020,-,90.000
'33:05:42.384',-,0.040,-,-,-0.040,-,90.000
'33:05:42.392',-,0.000,-,-,-0.020,-,90.000
'33:05:42.400',-,0.000,-,-,-0.020,-,90.000
'33:05:42.408',-,0.040,-,-,0.000,-,90.000
'33:05:42.416',-,0.040,-,-,0.000,-,90.000
'33:05:42.424',-,0.080,-,-,0.000,-,90.000
'33:05:42.432',-,0.040,-,-,0.000,-,90.000
'33:05:42.440',-,0.040,-,-,0.000,-,90.000
'33:05:42.448',-,0.000,-,-,0.000,-,90.000
'33:05:42.456',-,-0.020,-,-,-0.040,-,90.000
'33:05:42.464',-,-0.040,-,-,-0.020,-,90.000
'33:05:42.472',-,-0.060,-,-,-0.040,-,90.000
'33:05:42.480',-,-0.080,-,-,-0.020,-,90.000
'33:05:42.488',-,-0.060,-,-,-0.060,-,90.000
'33:05:42.496',-,-0.080,-,-,-0.040,-,90.000
'33:05:42.504',-,-0.060,-,-,-0.040,-,90.000
'33:05:42.512',-,-0.060,-,-,-0.040,-,90.000
'33:05:42.520',-,-0.080,-,-,-0.040,-,90.000
'33:05:42.528',-,0.420,-,-,0.260,-,90.000
'33:05:42.536',-,0.640,-,-,0.420,-,90.000
'33:05:42.544',-,0.380,-,-,0.160,-,90.000
'33:05:42.552',-,0.100,-,-,0.200,-,90.000
'33:05:42.560',-,0.080,-,-,0.140,-,90.000
'33:05:42.568',-,0.160,-,-,0.040,-,90.000
'33:05:42.576',-,-0.040,-,-,-0.020,-,90.000
'33:05:42.584',-,-0.100,-,-,-0.040,-,90.000
'33:05:42.592',-,-0.100,-,-,-0.080,-,90.000
'33:05:42.600',-,-0.100,-,-,-0.080,-,90.000
'33:05:42.608',-,-0.060,-,-,-0.060,-,90.000
'33:05:42.616',-,-0.100,-,-,-0.100,-,90.000
'33:05:42.624',-,-0.120,-,-,-0.080,-,90.000
'33:05:42.632',-,-0.100,-,-,-0.060,-,90.000
'33:05:42.640',-,-0.060,-,-,-0.060,-,90.000
'33:05:42.648',-,-0.100,-,-,-0.060,-,90.000
'33:05:42.656',-,-0.100,-,-,-0.060,-,90.000
'33:05:42.664',-,-0.080,-,-,-0.040,-,90.000
'33:05:42.672',-,-0.100,-,-,-0.060,-,90.000
'33:05:42.680',-,-0.080,-,-,-0.060,-,90.000
'33:05:42.688',-,-0.060,-,-,-0.080,-,90.000
'33:05:42.696',-,-0.040,-,-,-0.060,-,90.000
'33:05:42.704',-,0.000,-,-,-0.040,-,90.000
'33:05:42.712',-,0.020,-,-,-0.060,-,90.000
'33:05:42.720',-,0.000,-,-,-0.080,-,90.000
'33:05:42.728',-,0.020,-,-,-0.080,-,90.000
'33:05:42.736',-,0.040,-,-,-0.080,-,90.000
'33:05:42.744',-,0.020,-,-,-0.060,-,90.000
'33:05:42.752',-,0.040,-,-,-0.060,-,90.000
'33:05:42.760',-,0.080,-,-,-0.060,-,90.000
'33:05:42.768',-,0.040,-,-,-0.040,-,90.000
'33:05:42.776',-,0.040,-,-,-0.040,-,90.000
'33:05:42.784',-,0.040,-,-,-0.020,-,90.000
'33:05:42.792',-,0.040,-,-,0.000,-,90.000
'33:05:42.800',-,0.080,-,-,0.000,-,90.000
'33:05:42.808',-,0.000,-,-,-0.020,-,90.000
'33:05:42.816',-,0.000,-,-,-0.020,-,90.000
'33:05:42.824',-,0.020,-,-,0.000,-,90.000
'33:05:42.832',-,-0.020,-,-,-0.020,-,90.000
'33:05:42.840',-,-0.060,-,-,-0.020,-,90.000
'33:05:42.848',-,-0.040,-,-,0.000,-,90.000
'33:05:42.856',-,-0.040,-,-,0.000,-,90.000
'33:05:42.864',-,-0.080,-,-,0.000,-,90.000
'33:05:42.872',-,-0.060,-,-,0.000,-,90.000
'33:05:42.880',-,-0.100,-,-,-0.020,-,90.000
'33:05:42.888',-,-0.080,-,-,0.000,-,90.000
'33:05:42.896',-,-0.100,-,-,-0.020,-,90.000
'33:05:42.904',-,-0.060,-,-,-0.020,-,90.000
'33:05:42.912',-,-0.080,-,-,-0.040,-,90.000
'33:05:42.920',-,-0.100,-,-,-0.020,-,90.000
'33:05:42.928',-,-0.100,-,-,0.000,-,90.000
'33:05:42.936',-,-0.100,-,-,-0.020,-,90.000
'33:05:42.944',-,-0.100,-,-,-0.020,-,90.000
'33:05:42.952',-,-0.100,-,-,-0.040,-,90.000
'33:05:42.960',-,-0.100,-,-,-0.040,-,90.000
'33:05:42.968',-,-0.100,-,-,-0.040,-,90.000
'33:05:42.976',-,-0.100,-,-,-0.020,-,90.000
'33:05:42.984',-,-0.120,-,-,-0.040,-,90.000
'33:05:42.992',-,-0.100,-,-,-0.020,-,90.000
'33:05:43.000',-,-0.100,-,-,-0.020,-,90.000
'33:05:43.008',-,-0.080,-,-,-0.020,-,90.000
'33:05:43.016',-,-0.100,-,-,0.000,-,90.000
'33:05:43.024',-,0.080,-,-,0.080,-,90.000
'33:05:43.032',-,0.260,-,-,0.120,-,90.000
'33:05:43.040',-,0.460,-,-,0.220,-,90.000
'33:05:43.048',-,0.640,-,-,0.320,-,90.000
'33:05:43.056',-,0.800,-,-,0.400,-,90.000
'33:05:43.064',-,0.980,-,-,0.540,-,90.000
'33:05:43.072',-,1.140,-,-,0.820,-,90.000
'33:05:43.080',-,1.380,-,-,1.220,-,90.000
'33:05:43.088',-,1.680,-,-,1.700,-,90.000
'33:05:43.096',-,1.740,-,-,1.820,-,90.000
'33:05:43.104',-,0.760,-,-,0.960,-,90.000
'33:05:43.112',-,-0.060,-,-,0.080,-,90.000
'33:05:43.120',-,-0.360,-,-,-0.220,-,90.000
'33:05:43.128',-,-0.460,-,-,-0.280,-,90.000
'33:05:43.136',-,-0.480,-,-,-0.320,-,90.000
'33:05:43.144',-,-0.480,-,-,-0.340,-,90.000
'33:05:43.152',-,-0.500,-,-,-0.360,-,90.000
'33:05:43.160',-,-0.480,-,-,-0.360,-,90.000
'33:05:43.168',-,-0.520,-,-,-0.360,-,90.000
'33:05:43.176',-,-0.500,-,-,-0.340,-,90.000
'33:05:43.184',-,-0.520,-,-,-0.360,-,90.000
'33:05:43.192',-,-0.520,-,-,-0.380,-,90.000
'33:05:43.200',-,-0.540,-,-,-0.400,-,90.000
'33:05:43.208',-,-0.580,-,-,-0.420,-,90.000
'33:05:43.216',-,-0.620,-,-,-0.440,-,90.000
'33:05:43.224',-,-0.640,-,-,-0.480,-,90.000
'33:05:43.232',-,-0.680,-,-,-0.520,-,90.000
'33:05:43.240',-,-0.740,-,-,-0.560,-,90.000
'33:05:43.248',-,-0.780,-,-,-0.620,-,90.000
'33:05:43.256',-,-0.820,-,-,-0.660,-,90.000
'33:05:43.264',-,-0.820,-,-,-0.680,-,90.000
'33:05:43.272',-,-0.840,-,-,-0.700,-,90.000
'33:05:43.280',-,-0.820,-,-,-0.680,-,90.000
'33:05:43.288',-,-0.760,-,-,-0.660,-,90.000
'33:05:43.296',-,-0.700,-,-,-0.600,-,90.000
'33:05:43.304',-,-0.640,-,-,-0.560,-,90.000
'33:05:43.312',-,-0.520,-,-,-0.480,-,90.000
'33:05:43.320',-,-0.440,-,-,-0.360,-,90.000
'33:05:43.328',-,-0.360,-,-,-0.260,-,90.000
'33:05:43.336',-,-0.260,-,-,-0.180,-,90.000
'33:05:43.344',-,-0.180,-,-,-0.100,-,90.000
'33:05:43.352',-,-0.100,-,-,-0.040,-,90.000
'33:05:43.360',-,-0.080,-,-,0.000,-,90.000
'33:05:43.368',-,-0.060,-,-,0.040,-,90.000
'33:05:43.376',-,-0.040,-,-,0.040,-,90.000
'33:05:43.384',-,-0.060,-,-,0.060,-,90.000
'33:05:43.392',-,-0.020,-,-,0.040,-,90.000
'33:05:43.400',-,-0.040,-,-,0.040,-,90.000
'33:05:43.408',-,-0.060,-,-,0.040,-,90.000
'33:05:43.416',-,-0.080,-,-,0.040,-,90.000
'33:05:43.424',-,-0.100,-,-,0.040,-,90.000
'33:05:43.432',-,-0.080,-,-,0.020,-,90.000
'33:05:43.440',-,-0.040,-,-,0.040,-,90.000
'33:05:43.448',-,-0.080,-,-,0.040,-,90.000
'33:05:43.456',-,-0.100,-,-,0.040,-,90.000
'33:05:43.464',-,-0.100,-,-,0.040,-,90.000
'33:05:43.472',-,-0.100,-,-,0.040,-,90.000
'33:05:43.480',-,-0.100,-,-,0.040,-,90.000
'33:05:43.488',-,-0.100,-,-,0.040,-,90.000
'33:05:43.496',-,-0.100,-,-,0.040,-,90.000
'33:05:43.504',-,-0.100,-,-,0.040,-,90.000
'33:05:43.512',-,-0.100,-,-,0.040,-,90.000
'33:05:43.520',-,-0.100,-,-,0.040,-,90.000
'33:05:43.528',-,-0.100,-,-,0.040,-,90.000
'33:05:43.536',-,-0.120,-,-,0.040,-,90.000
'33:05:43.544',-,-0.120,-,-,0.020,-,90.000
'33:05:43.552',-,-0.100,-,-,0.040,-,90.000
'33:05:43.560',-,-0.120,-,-,0.020,-,90.000
'33:05:43.568',-,-0.100,-,-,0.040,-,90.000
'33:05:43.576',-,-0.120,-,-,0.020,-,90.000
'33:05:43.584',-,-0.100,-,-,0.020,-,90.000
'33:05:43.592',-,-0.100,-,-,0.020,-,90.000
'33:05:43.600',-,-0.120,-,-,0.040,-,90.000
'33:05:43.608',-,-0.120,-,-,0.020,-,90.000
'33:05:43.616',-,-0.140,-,-,0.020,-,90.000
'33:05:43.624',-,-0.100,-,-,0.040,-,90.000
'33:05:43.632',-,-0.100,-,-,0.040,-,90.000
'33:05:43.640',-,-0.140,-,-,0.040,-,90.000
'33:05:43.648',-,-0.140,-,-,0.040,-,90.000
'33:05:43.656',-,-0.100,-,-,0.020,-,90.000
'33:05:43.664',-,-0.060,-,-,0.040,-,90.000
'33:05:43.672',-,-0.040,-,-,0.040,-,90.000
'33:05:43.680',-,-0.020,-,-,0.040,-,90.000
'33:05:43.688',-,-0.040,-,-,0.060,-,90.000
'33:05:43.696',-,-0.040,-,-,0.040,-,90.000
'33:05:43.704',-,-0.100,-,-,0.020,-,90.000
'33:05:43.712',-,-0.140,-,-,0.040,-,90.000
'33:05:43.720',-,-0.120,-,-,0.020,-,90.000
'33:05:43.728',-,-0.140,-,-,0.000,-,90.000
'33:05:43.736',-,-0.160,-,-,0.000,-,90.000
'33:05:43.744',-,-0.180,-,-,0.000,-,90.000
'33:05:43.752',-,-0.160,-,-,0.000,-,90.000
'33:05:43.760',-,-0.140,-,-,0.000,-,90.000
'33:05:43.768',-,-0.200,-,-,0.000,-,90.000
'33:05:43.776',-,-0.220,-,-,-0.020,-,90.000
'33:05:43.784',-,0.340,-,-,0.380,-,90.000
'33:05:43.792',-,0.680,-,-,0.560,-,90.000
'33:05:43.800',-,0.480,-,-,0.420,-,90.000
'33:05:43.808',-,0.100,-,-,0.260,-,90.000
'33:05:43.816',-,0.040,-,-,0.180,-,90.000
'33:05:43.824',-,0.000,-,-,0.080,-,90.000
'33:05:43.832',-,-0.100,-,-,0.000,-,90.000
'33:05:43.840',-,-0.140,-,-,0.000,-,90.000
'33:05:43.848',-,-0.140,-,-,-0.020,-,90.000
'33:05:43.856',-,-0.140,-,-,-0.040,-,90.000
'33:05:43.864',-,-0.180,-,-,-0.040,-,90.000
'33:05:43.872',-,-0.140,-,-,-0.040,-,90.000
'33:05:43.880',-,-0.120,-,-,-0.020,-,90.000
'33:05:43.888',-,-0.140,-,-,-0.040,-,90.000
'33:05:43.896',-,-0.120,-,-,-0.020,-,90.000
'33:05:43.904',-,-0.100,-,-,-0.020,-,90.000
'33:05:43.912',-,-0.100,-,-,-0.020,-,90.000
'33:05:43.920',-,-0.100,-,-,-0.020,-,90.000
'33:05:43.928',-,-0.080,-,-,-0.040,-,90.000
'33:05:43.936',-,-0.100,-,-,-0.020,-,90.000
'33:05:43.944',-,-0.080,-,-,-0.040,-,90.000
'33:05:43.952',-,-0.100,-,-,-0.040,-,90.000
'33:05:43.960',-,-0.080,-,-,-0.040,-,90.000
'33:05:43.968',-,-0.040,-,-,-0.040,-,90.000
'33:05:43.976',-,-0.020,-,-,-0.040,-,90.000
'33:05:43.984',-,-0.040,-,-,-0.020,-,90.000
'33:05:43.992',-,0.000,-,-,-0.040,-,90.000
'33:05:44.000',-,-0.020,-,-,0.000,-,90.000
'33:05:44.008',-,0.000,-,-,-0.020,-,90.000
'33:05:44.016',-,0.000,-,-,-0.020,-,90.000
'33:05:44.024',-,0.040,-,-,0.000,-,90.000
'33:05:44.032',-,0.060,-,-,0.000,-,90.000
'33:05:44.040',-,0.020,-,-,0.040,-,90.000
'33:05:44.048',-,0.000,-,-,0.020,-,90.000
'33:05:44.056',-,0.020,-,-,0.020,-,90.000
'33:05:44.064',-,0.000,-,-,0.020,-,90.000
'33:05:44.072',-,-0.040,-,-,0.020,-,90.000
'33:05:44.080',-,-0.060,-,-,0.000,-,90.000
'33:05:44.088',-,-0.060,-,-,0.020,-,90.000
'33:05:44.096',-,-0.060,-,-,0.000,-,90.000
'33:05:44.104',-,-0.100,-,-,0.000,-,90.000
'33:05:44.112',-,-0.100,-,-,0.000,-,90.000
'33:05:44.120',-,-0.100,-,-,0.000,-,90.000
'33:05:44.128',-,-0.120,-,-,0.000,-,90.000
'33:05:44.136',-,-0.100,-,-,0.000,-,90.000
'33:05:44.144',-,-0.100,-,-,0.000,-,90.000
'33:05:44.152',-,-0.120,-,-,0.000,-,90.000
'33:05:44.160',-,-0.100,-,-,0.000,-,90.000
'33:05:44.168',-,-0.100,-,-,-0.020,-,90.000
'33:05:44.176',-,-0.120,-,-,0.000,-,90.000
'33:05:44.184',-,-0.140,-,-,-0.020,-,90.000
'33:05:44.192',-,-0.140,-,-,0.000,-,90.000
'33:05:44.200',-,-0.120,-,-,-0.020,-,90.000
'33:05:44.208',-,-0.140,-,-,0.000,-,90.000
'33:05:44.216',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.224',-,-0.120,-,-,-0.020,-,90.000
'33:05:44.232',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.240',-,-0.140,-,-,-0.020,-,90.000
'33:05:44.248',-,-0.140,-,-,0.000,-,90.000
'33:05:44.256',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.264',-,-0.140,-,-,-0.020,-,90.000
'33:05:44.272',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.280',-,-0.140,-,-,-0.020,-,90.000
'33:05:44.288',-,-0.080,-,-,0.000,-,90.000
'33:05:44.296',-,-0.040,-,-,0.000,-,90.000
'33:05:44.304',-,-0.040,-,-,0.000,-,90.000
'33:05:44.312',-,-0.040,-,-,0.000,-,90.000
'33:05:44.320',-,-0.060,-,-,0.000,-,90.000
'33:05:44.328',-,-0.100,-,-,-0.020,-,90.000
'33:05:44.336',-,-0.140,-,-,-0.020,-,90.000
'33:05:44.344',-,-0.120,-,-,-0.040,-,90.000
'33:05:44.352',-,-0.160,-,-,-0.020,-,90.000
'33:05:44.360',-,-0.180,-,-,-0.040,-,90.000
'33:05:44.368',-,-0.180,-,-,-0.040,-,90.000
'33:05:44.376',-,-0.180,-,-,-0.040,-,90.000
'33:05:44.384',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.392',-,-0.180,-,-,-0.040,-,90.000
'33:05:44.400',-,-0.200,-,-,-0.060,-,90.000
'33:05:44.408',-,0.060,-,-,0.120,-,90.000
'33:05:44.416',-,0.580,-,-,0.480,-,90.000
'33:05:44.424',-,0.420,-,-,0.220,-,90.000
'33:05:44.432',-,0.060,-,-,0.200,-,90.000
'33:05:44.440',-,-0.040,-,-,0.160,-,90.000
'33:05:44.448',-,0.040,-,-,0.080,-,90.000
'33:05:44.456',-,-0.080,-,-,-0.020,-,90.000
'33:05:44.464',-,-0.100,-,-,-0.040,-,90.000
'33:05:44.472',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.480',-,-0.120,-,-,-0.040,-,90.000
'33:05:44.488',-,-0.140,-,-,-0.060,-,90.000
'33:05:44.496',-,-0.140,-,-,-0.080,-,90.000
'33:05:44.504',-,-0.160,-,-,-0.080,-,90.000
'33:05:44.512',-,-0.140,-,-,-0.060,-,90.000
'33:05:44.520',-,-0.140,-,-,-0.060,-,90.000
'33:05:44.528',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.536',-,-0.120,-,-,-0.060,-,90.000
'33:05:44.544',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.552',-,-0.100,-,-,-0.060,-,90.000
'33:05:44.560',-,-0.120,-,-,-0.060,-,90.000
'33:05:44.568',-,-0.080,-,-,-0.040,-,90.000
'33:05:44.576',-,-0.060,-,-,-0.060,-,90.000
'33:05:44.584',-,-0.100,-,-,-0.040,-,90.000
'33:05:44.592',-,-0.040,-,-,-0.060,-,90.000
'33:05:44.600',-,-0.040,-,-,-0.060,-,90.000
'33:05:44.608',-,-0.060,-,-,-0.080,-,90.000
'33:05:44.616',-,-0.040,-,-,-0.060,-,90.000
'33:05:44.624',-,-0.040,-,-,-0.060,-,90.000
'33:05:44.632',-,-0.020,-,-,-0.060,-,90.000
'33:05:44.640',-,-0.040,-,-,-0.040,-,90.000
'33:05:44.648',-,0.000,-,-,-0.040,-,90.000
'33:05:44.656',-,0.000,-,-,-0.040,-,90.000
'33:05:44.664',-,-0.020,-,-,-0.020,-,90.000
'33:05:44.672',-,0.020,-,-,0.000,-,90.000
'33:05:44.680',-,-0.020,-,-,0.000,-,90.000
'33:05:44.688',-,-0.040,-,-,0.000,-,90.000
'33:05:44.696',-,-0.020,-,-,0.000,-,90.000
'33:05:44.704',-,-0.060,-,-,0.000,-,90.000
'33:05:44.712',-,-0.100,-,-,0.000,-,90.000
'33:05:44.720',-,-0.100,-,-,0.000,-,90.000
'33:05:44.728',-,-0.080,-,-,-0.020,-,90.000
'33:05:44.736',-,-0.100,-,-,0.000,-,90.000
'33:05:44.744',-,-0.100,-,-,-0.020,-,90.000
'33:05:44.752',-,-0.100,-,-,-0.020,-,90.000
'33:05:44.760',-,-0.120,-,-,-0.020,-,90.000
'33:05:44.768',-,-0.100,-,-,0.000,-,90.000
'33:05:44.776',-,-0.100,-,-,-0.020,-,90.000
'33:05:44.784',-,-0.100,-,-,-0.040,-,90.000
'33:05:44.792',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.800',-,-0.120,-,-,-0.040,-,90.000
'33:05:44.808',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.816',-,-0.140,-,-,-0.020,-,90.000
'33:05:44.824',-,-0.100,-,-,-0.040,-,90.000
'33:05:44.832',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.840',-,-0.160,-,-,-0.040,-,90.000
'33:05:44.848',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.856',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.864',-,-0.140,-,-,-0.040,-,90.000
'33:05:44.872',-,-0.120,-,-,-0.040,-,90.000
'33:05:44.880',-,-0.140,-,-,-0.020,-,90.000
'33:05:44.888',-,-0.140,-,-,-0.020,-,90.000
'33:05:44.896',-,-0.140,-,-,-0.020,-,90.000
'33:05:44.904',-,-0.060,-,-,0.000,-,90.000
'33:05:44.912',-,0.060,-,-,0.060,-,90.000
'33:05:44.920',-,0.220,-,-,0.100,-,90.000
'33:05:44.928',-,0.360,-,-,0.160,-,90.000
'33:05:44.936',-,0.540,-,-,0.260,-,90.000
'33:05:44.944',-,0.680,-,-,0.320,-,90.000
'33:05:44.952',-,0.840,-,-,0.440,-,90.000
'33:05:44.960',-,1.040,-,-,0.720,-,90.000
'33:05:44.968',-,1.260,-,-,1.120,-,90.000
'33:05:44.976',-,1.600,-,-,1.620,-,90.000
'33:05:44.984',-,1.700,-,-,1.820,-,90.000
'33:05:44.992',-,0.800,-,-,1.020,-,90.000
'33:05:45.000',-,-0.060,-,-,0.080,-,90.000
'33:05:45.008',-,-0.400,-,-,-0.220,-,90.000
'33:05:45.016',-,-0.460,-,-,-0.280,-,90.000
'33:05:45.024',-,-0.480,-,-,-0.320,-,90.000
'33:05:45.032',-,-0.480,-,-,-0.320,-,90.000
'33:05:45.040',-,-0.480,-,-,-0.340,-,90.000
'33:05:45.048',-,-0.500,-,-,-0.360,-,90.000
'33:05:45.056',-,-0.480,-,-,-0.340,-,90.000
'33:05:45.064',-,-0.520,-,-,-0.360,-,90.000
'33:05:45.072',-,-0.500,-,-,-0.360,-,90.000
'33:05:45.080',-,-0.520,-,-,-0.380,-,90.000
'33:05:45.088',-,-0.560,-,-,-0.400,-,90.000
'33:05:45.096',-,-0.580,-,-,-0.400,-,90.000
'33:05:45.104',-,-0.620,-,-,-0.440,-,90.000
'33:05:45.112',-,-0.640,-,-,-0.480,-,90.000
'33:05:45.120',-,-0.700,-,-,-0.520,-,90.000
'33:05:45.128',-,-0.720,-,-,-0.580,-,90.000
'33:05:45.136',-,-0.760,-,-,-0.620,-,90.000
'33:05:45.144',-,-0.800,-,-,-0.660,-,90.000
'33:05:45.152',-,-0.840,-,-,-0.680,-,90.000
'33:05:45.160',-,-0.840,-,-,-0.700,-,90.000
'33:05:45.168',-,-0.840,-,-,-0.700,-,90.000
'33:05:45.176',-,-0.760,-,-,-0.680,-,90.000
'33:05:45.184',-,-0.700,-,-,-0.620,-,90.000
'33:05:45.192',-,-0.620,-,-,-0.560,-,90.000
'33:05:45.200',-,-0.560,-,-,-0.480,-,90.000
'33:05:45.208',-,-0.440,-,-,-0.400,-,90.000
'33:05:45.216',-,-0.340,-,-,-0.300,-,90.000
'33:05:45.224',-,-0.260,-,-,-0.200,-,90.000
'33:05:45.232',-,-0.140,-,-,-0.120,-,90.000
'33:05:45.240',-,-0.080,-,-,-0.040,-,90.000
'33:05:45.248',-,-0.060,-,-,0.000,-,90.000
'33:05:45.256',-,-0.020,-,-,0.040,-,90.000
'33:05:45.264',-,0.000,-,-,0.040,-,90.000
'33:05:45.272',-,-0.040,-,-,0.040,-,90.000
'33:05:45.280',-,-0.040,-,-,0.040,-,90.000
'33:05:45.288',-,-0.040,-,-,0.040,-,90.000
'33:05:45.296',-,-0.040,-,-,0.060,-,90.000
'33:05:45.304',-,-0.040,-,-,0.040,-,90.000
'33:05:45.312',-,-0.020,-,-,0.040,-,90.000
'33:05:45.320',-,-0.060,-,-,0.040,-,90.000
'33:05:45.328',-,-0.040,-,-,0.040,-,90.000
'33:05:45.336',-,-0.040,-,-,0.040,-,90.000
'33:05:45.344',-,-0.040,-,-,0.040,-,90.000
'33:05:45.352',-,-0.040,-,-,0.040,-,90.000
'33:05:45.360',-,-0.040,-,-,0.040,-,90.000
'33:05:45.368',-,-0.040,-,-,0.040,-,90.000
'33:05:45.376',-,-0.040,-,-,0.040,-,90.000
'33:05:45.384',-,-0.060,-,-,0.040,-,90.000
'33:05:45.392',-,-0.040,-,-,0.040,-,90.000
'33:05:45.400',-,-0.020,-,-,0.020,-,90.000
'33:05:45.408',-,-0.040,-,-,0.040,-,90.000
'33:05:45.416',-,-0.040,-,-,0.040,-,90.000
'33:05:45.424',-,-0.040,-,-,0.040,-,90.000
'33:05:45.432',-,-0.040,-,-,0.040,-,90.000
'33:05:45.440',-,-0.040,-,-,0.040,-,90.000
'33:05:45.448',-,-0.040,-,-,0.040,-,90.000
'33:05:45.456',-,-0.040,-,-,0.040,-,90.000
'33:05:45.464',-,-0.040,-,-,0.040,-,90.000
'33:05:45.472',-,-0.040,-,-,0.040,-,90.000
'33:05:45.480',-,-0.040,-,-,0.020,-,90.000
'33:05:45.488',-,-0.040,-,-,0.020,-,90.000
'33:05:45.496',-,-0.040,-,-,0.000,-,90.000
'33:05:45.504',-,-0.040,-,-,0.020,-,90.000
'33:05:45.512',-,-0.040,-,-,0.040,-,90.000
'33:05:45.520',-,-0.020,-,-,0.040,-,90.000
'33:05:45.528',-,-0.040,-,-,0.020,-,90.000
'33:05:45.536',-,0.000,-,-,0.040,-,90.000
'33:05:45.544',-,0.040,-,-,0.040,-,90.000
'33:05:45.552',-,0.020,-,-,0.040,-,90.000
'33:05:45.560',-,0.060,-,-,0.040,-,90.000
'33:05:45.568',-,0.080,-,-,0.060,-,90.000
'33:05:45.576',-,0.020,-,-,0.040,-,90.000
'33:05:45.584',-,0.000,-,-,0.040,-,90.000
'33:05:45.592',-,-0.020,-,-,0.020,-,90.000
'33:05:45.600',-,-0.060,-,-,0.020,-,90.000
'33:05:45.608',-,-0.080,-,-,0.000,-,90.000
'33:05:45.616',-,-0.060,-,-,0.000,-,90.000
'33:05:45.624',-,-0.100,-,-,0.000,-,90.000
'33:05:45.632',-,-0.060,-,-,0.000,-,90.000
'33:05:45.640',-,-0.080,-,-,0.000,-,90.000
'33:05:45.648',-,-0.140,-,-,-0.020,-,90.000
'33:05:45.656',-,-0.020,-,-,-0.040,-,90.000
'33:05:45.664',-,0.500,-,-,0.420,-,90.000
'33:05:45.672',-,0.740,-,-,0.560,-,90.000
'33:05:45.680',-,0.500,-,-,0.380,-,90.000
'33:05:45.688',-,0.120,-,-,0.240,-,90.000
'33:05:45.696',-,0.100,-,-,0.180,-,90.000
'33:05:45.704',-,0.120,-,-,0.040,-,90.000
'33:05:45.712',-,-0.020,-,-,0.000,-,90.000
'33:05:45.720',-,-0.040,-,-,-0.020,-,90.000
'33:05:45.728',-,-0.060,-,-,-0.020,-,90.000
'33:05:45.736',-,-0.100,-,-,-0.040,-,90.000
'33:05:45.744',-,-0.060,-,-,-0.040,-,90.000
'33:05:45.752',-,-0.080,-,-,-0.040,-,90.000
'33:05:45.760',-,-0.060,-,-,-0.040,-,90.000
'33:05:45.768',-,-0.040,-,-,-0.040,-,90.000
'33:05:45.776',-,-0.080,-,-,-0.040,-,90.000
'33:05:45.784',-,-0.060,-,-,-0.020,-,90.000
'33:05:45.792',-,-0.040,-,-,-0.020,-,90.000
'33:05:45.800',-,0.000,-,-,-0.040,-,90.000
'33:05:45.808',-,-0.020,-,-,-0.040,-,90.000
'33:05:45.816',-,-0.020,-,-,-0.040,-,90.000
'33:05:45.824',-,-0.020,-,-,-0.040,-,90.000
'33:05:45.832',-,0.020,-,-,-0.020,-,90.000
'33:05:45.840',-,0.040,-,-,-0.040,-,90.000
'33:05:45.848',-,0.020,-,-,-0.040,-,90.000
'33:05:45.856',-,0.000,-,-,-0.040,-,90.000
'33:05:45.864',-,0.040,-,-,-0.040,-,90.000
'33:05:45.872',-,0.040,-,-,-0.020,-,90.000
'33:05:45.880',-,0.060,-,-,0.000,-,90.000
'33:05:45.888',-,0.080,-,-,-0.020,-,90.000
'33:05:45.896',-,0.060,-,-,-0.020,-,90.000
