'Elapsed time','II','III','AVF','V','ABP'
'14:04:49.744',-0.139,-,-,-0.028,65.600
'14:04:49.752',-0.139,-,-,-0.028,65.600
'14:04:49.760',-0.139,-,-,-0.042,66.400
'14:04:49.768',-0.139,-,-,-0.056,68.800
'14:04:49.776',-0.153,-,-,-0.070,74.400
'14:04:49.784',-0.153,-,-,-0.085,82.400
'14:04:49.792',-0.167,-,-,-0.127,92.000
'14:04:49.800',-0.167,-,-,-0.141,102.400
'14:04:49.808',-0.167,-,-,-0.169,111.200
'14:04:49.816',-0.167,-,-,-0.169,116.800
'14:04:49.824',-0.181,-,-,-0.183,119.200
'14:04:49.832',-0.181,-,-,-0.197,119.200
'14:04:49.840',-0.181,-,-,-0.197,117.600
'14:04:49.848',-0.181,-,-,-0.197,115.200
'14:04:49.856',-0.167,-,-,-0.197,113.600
'14:04:49.864',-0.153,-,-,-0.225,111.200
'14:04:49.872',-0.139,-,-,-0.197,109.600
'14:04:49.880',-0.125,-,-,-0.197,108.800
'14:04:49.888',-0.097,-,-,-0.183,107.200
'14:04:49.896',-0.083,-,-,-0.169,106.400
'14:04:49.904',-0.069,-,-,-0.169,104.800
'14:04:49.912',-0.056,-,-,-0.141,103.200
'14:04:49.920',-0.042,-,-,-0.113,101.600
'14:04:49.928',-0.014,-,-,-0.070,99.200
'14:04:49.936',0.000,-,-,-0.042,96.800
'14:04:49.944',0.000,-,-,-0.014,94.400
'14:04:49.952',0.014,-,-,0.000,92.000
'14:04:49.960',0.014,-,-,0.014,89.600
'14:04:49.968',0.028,-,-,0.028,86.400
'14:04:49.976',0.028,-,-,0.042,84.000
'14:04:49.984',0.028,-,-,0.056,82.400
'14:04:49.992',0.028,-,-,0.056,81.600
'14:04:50.000',0.042,-,-,0.056,81.600
'14:04:50.008',0.042,-,-,0.070,81.600
'14:04:50.016',0.056,-,-,0.085,82.400
'14:04:50.024',0.069,-,-,0.085,82.400
'14:04:50.032',0.083,-,-,0.085,82.400
'14:04:50.040',0.097,-,-,0.113,82.400
'14:04:50.048',0.097,-,-,0.113,81.600
'14:04:50.056',0.125,-,-,0.113,80.800
'14:04:50.064',0.125,-,-,0.113,80.000
'14:04:50.072',0.097,-,-,0.085,79.200
'14:04:50.080',0.083,-,-,0.085,78.400
'14:04:50.088',0.069,-,-,0.056,77.600
'14:04:50.096',0.056,-,-,0.070,76.800
'14:04:50.104',0.056,-,-,0.056,76.800
'14:04:50.112',0.056,-,-,0.056,76.000
'14:04:50.120',0.056,-,-,0.070,75.200
'14:04:50.128',0.056,-,-,0.056,75.200
'14:04:50.136',0.056,-,-,0.070,74.400
'14:04:50.144',0.056,-,-,0.056,73.600
'14:04:50.152',0.056,-,-,0.042,72.800
'14:04:50.160',0.056,-,-,0.042,72.800
'14:04:50.168',0.056,-,-,0.056,72.000
'14:04:50.176',0.056,-,-,0.042,72.000
'14:04:50.184',0.056,-,-,0.056,71.200
'14:04:50.192',0.083,-,-,0.042,71.200
'14:04:50.200',0.083,-,-,0.169,70.400
'14:04:50.208',0.069,-,-,0.028,70.400
'14:04:50.216',0.069,-,-,0.056,69.600
'14:04:50.224',0.083,-,-,0.056,69.600
'14:04:50.232',0.097,-,-,0.056,68.800
'14:04:50.240',0.097,-,-,0.070,68.000
'14:04:50.248',0.097,-,-,0.056,68.000
'14:04:50.256',0.097,-,-,0.070,67.200
'14:04:50.264',0.083,-,-,0.056,67.200
'14:04:50.272',0.083,-,-,0.070,66.400
'14:04:50.280',0.069,-,-,0.085,66.400
'14:04:50.288',0.069,-,-,0.056,66.400
'14:04:50.296',0.056,-,-,0.056,66.400
'14:04:50.304',0.042,-,-,0.056,65.600
'14:04:50.312',0.042,-,-,0.042,65.600
'14:04:50.320',0.042,-,-,0.028,65.600
'14:04:50.328',0.028,-,-,0.028,64.800
'14:04:50.336',0.028,-,-,0.028,64.800
'14:04:50.344',0.014,-,-,0.028,64.800
'14:04:50.352',0.028,-,-,0.028,64.800
'14:04:50.360',0.028,-,-,0.028,64.000
'14:04:50.368',0.028,-,-,0.028,64.000
'14:04:50.376',0.028,-,-,0.028,64.000
'14:04:50.384',0.042,-,-,0.028,63.200
'14:04:50.392',0.042,-,-,0.028,63.200
'14:04:50.400',0.056,-,-,0.042,62.400
'14:04:50.408',0.028,-,-,0.028,62.400
'14:04:50.416',0.028,-,-,0.028,62.400
'14:04:50.424',0.069,-,-,0.000,61.600
'14:04:50.432',0.069,-,-,0.056,61.600
'14:04:50.440',-0.056,-,-,0.056,60.800
'14:04:50.448',-0.194,-,-,0.056,60.800
'14:04:50.456',-0.347,-,-,-0.014,60.000
'14:04:50.464',-0.403,-,-,-0.113,60.000
'14:04:50.472',-0.458,-,-,-0.352,60.000
'14:04:50.480',-0.500,-,-,-0.746,59.200
'14:04:50.488',-0.514,-,-,-0.803,59.200
'14:04:50.496',-0.250,-,-,-0.521,59.200
'14:04:50.504',-0.056,-,-,-0.197,59.200
'14:04:50.512',0.028,-,-,0.000,59.200
'14:04:50.520',0.056,-,-,0.042,58.400
'14:04:50.528',0.069,-,-,0.042,58.400
'14:04:50.536',0.069,-,-,0.056,58.400
'14:04:50.544',0.069,-,-,0.042,58.400
'14:04:50.552',0.069,-,-,0.028,58.400
'14:04:50.560',0.069,-,-,0.028,58.400
'14:04:50.568',0.083,-,-,0.028,58.400
'14:04:50.576',0.083,-,-,0.014,59.200
'14:04:50.584',0.083,-,-,0.000,61.600
'14:04:50.592',0.083,-,-,0.000,67.200
'14:04:50.600',0.097,-,-,0.000,76.800
'14:04:50.608',0.125,-,-,0.000,88.800
'14:04:50.616',0.125,-,-,-0.014,101.600
'14:04:50.624',0.125,-,-,0.000,112.800
'14:04:50.632',0.139,-,-,-0.028,120.000
'14:04:50.640',0.139,-,-,-0.014,123.200
'14:04:50.648',0.139,-,-,-0.028,123.200
'14:04:50.656',0.139,-,-,-0.042,121.600
'14:04:50.664',0.139,-,-,-0.056,119.200
'14:04:50.672',0.139,-,-,-0.042,116.800
'14:04:50.680',0.139,-,-,-0.056,114.400
'14:04:50.688',0.139,-,-,-0.056,112.800
'14:04:50.696',0.139,-,-,-0.042,111.200
'14:04:50.704',0.139,-,-,-0.042,110.400
'14:04:50.712',0.139,-,-,-0.056,108.800
'14:04:50.720',0.139,-,-,-0.028,107.200
'14:04:50.728',0.139,-,-,-0.028,105.600
'14:04:50.736',0.139,-,-,-0.042,104.000
'14:04:50.744',0.125,-,-,-0.028,102.400
'14:04:50.752',0.097,-,-,-0.028,100.000
'14:04:50.760',0.097,-,-,-0.014,98.400
'14:04:50.768',0.083,-,-,-0.014,96.000
'14:04:50.776',0.069,-,-,0.000,94.400
'14:04:50.784',0.056,-,-,0.000,92.000
'14:04:50.792',0.056,-,-,0.014,89.600
'14:04:50.800',0.056,-,-,0.042,87.200
'14:04:50.808',0.056,-,-,0.042,84.800
'14:04:50.816',0.056,-,-,0.056,83.200
'14:04:50.824',0.056,-,-,0.056,81.600
'14:04:50.832',0.069,-,-,0.070,81.600
'14:04:50.840',0.056,-,-,0.070,81.600
'14:04:50.848',0.056,-,-,0.056,81.600
'14:04:50.856',0.056,-,-,0.070,82.400
'14:04:50.864',0.056,-,-,0.056,82.400
'14:04:50.872',0.069,-,-,0.085,82.400
'14:04:50.880',0.069,-,-,0.070,82.400
'14:04:50.888',0.069,-,-,0.085,81.600
'14:04:50.896',0.069,-,-,0.056,80.800
'14:04:50.904',0.069,-,-,0.070,80.000
'14:04:50.912',0.056,-,-,0.056,79.200
'14:04:50.920',0.056,-,-,0.056,78.400
'14:04:50.928',0.181,-,-,0.141,77.600
'14:04:50.936',0.389,-,-,0.366,76.800
'14:04:50.944',0.528,-,-,0.479,76.000
'14:04:50.952',0.375,-,-,-0.014,75.200
'14:04:50.960',0.083,-,-,-0.465,74.400
'14:04:50.968',-0.083,-,-,-0.507,73.600
'14:04:50.976',-0.125,-,-,-0.338,73.600
'14:04:50.984',-0.083,-,-,-0.127,72.800
'14:04:50.992',-0.056,-,-,-0.014,72.800
'14:04:51.000',-0.056,-,-,0.000,72.000
'14:04:51.008',-0.056,-,-,0.000,71.200
'14:04:51.016',-0.069,-,-,0.000,71.200
'14:04:51.024',-0.069,-,-,0.000,70.400
'14:04:51.032',-0.056,-,-,-0.014,70.400
'14:04:51.040',-0.056,-,-,0.000,69.600
'14:04:51.048',-0.056,-,-,0.000,69.600
'14:04:51.056',-0.056,-,-,-0.014,69.600
'14:04:51.064',-0.056,-,-,-0.028,69.600
'14:04:51.072',-0.069,-,-,-0.028,72.000
'14:04:51.080',-0.083,-,-,-0.056,75.200
'14:04:51.088',-0.083,-,-,-0.070,80.800
'14:04:51.096',-0.125,-,-,-0.085,88.800
'14:04:51.104',-0.139,-,-,-0.070,97.600
'14:04:51.112',-0.153,-,-,-0.127,105.600
'14:04:51.120',-0.167,-,-,-0.141,112.000
'14:04:51.128',-0.167,-,-,-0.169,116.000
'14:04:51.136',-0.167,-,-,-0.183,116.800
'14:04:51.144',-0.167,-,-,-0.183,116.000
'14:04:51.152',-0.153,-,-,-0.197,114.400
'14:04:51.160',-0.139,-,-,-0.197,112.000
'14:04:51.168',-0.125,-,-,-0.183,108.800
'14:04:51.176',-0.097,-,-,-0.169,107.200
'14:04:51.184',-0.069,-,-,-0.155,104.800
'14:04:51.192',-0.042,-,-,-0.141,103.200
'14:04:51.200',-0.014,-,-,-0.113,102.400
'14:04:51.208',0.014,-,-,-0.070,100.800
'14:04:51.216',0.042,-,-,-0.028,99.200
'14:04:51.224',0.056,-,-,0.000,96.800
'14:04:51.232',0.069,-,-,0.014,94.400
'14:04:51.240',0.069,-,-,0.028,92.000
'14:04:51.248',0.083,-,-,0.056,88.800
'14:04:51.256',0.083,-,-,0.070,85.600
'14:04:51.264',0.083,-,-,0.085,83.200
'14:04:51.272',0.083,-,-,0.085,80.800
'14:04:51.280',0.083,-,-,0.113,80.000
'14:04:51.288',0.097,-,-,0.085,80.000
'14:04:51.296',0.097,-,-,0.113,80.000
'14:04:51.304',0.083,-,-,0.085,80.000
'14:04:51.312',0.083,-,-,0.113,80.000
'14:04:51.320',0.083,-,-,0.085,80.000
'14:04:51.328',0.083,-,-,0.085,80.000
'14:04:51.336',0.083,-,-,0.113,80.000
'14:04:51.344',0.069,-,-,0.085,79.200
'14:04:51.352',0.069,-,-,0.085,78.400
'14:04:51.360',0.069,-,-,0.085,77.600
'14:04:51.368',0.056,-,-,0.085,76.800
'14:04:51.376',0.056,-,-,0.113,76.800
'14:04:51.384',0.042,-,-,0.085,76.000
'14:04:51.392',0.028,-,-,0.070,75.200
'14:04:51.400',0.014,-,-,0.070,74.400
'14:04:51.408',0.000,-,-,0.056,73.600
'14:04:51.416',-0.014,-,-,0.056,72.800
'14:04:51.424',-0.014,-,-,0.056,72.800
'14:04:51.432',-0.014,-,-,0.056,72.000
'14:04:51.440',0.000,-,-,0.056,71.200
'14:04:51.448',0.000,-,-,0.042,70.400
'14:04:51.456',0.000,-,-,0.042,69.600
'14:04:51.464',-0.014,-,-,0.056,69.600
'14:04:51.472',-0.014,-,-,0.042,68.800
'14:04:51.480',-0.028,-,-,0.028,68.000
'14:04:51.488',-0.014,-,-,0.042,68.000
'14:04:51.496',-0.014,-,-,0.028,67.200
'14:04:51.504',-0.014,-,-,0.056,66.400
'14:04:51.512',-0.014,-,-,0.042,66.400
'14:04:51.520',-0.028,-,-,0.042,65.600
'14:04:51.528',-0.028,-,-,0.028,64.800
'14:04:51.536',-0.028,-,-,0.042,64.800
'14:04:51.544',-0.028,-,-,0.028,64.000
'14:04:51.552',-0.042,-,-,0.042,64.000
'14:04:51.560',-0.042,-,-,0.028,63.200
'14:04:51.568',-0.028,-,-,0.042,63.200
'14:04:51.576',-0.014,-,-,0.028,63.200
'14:04:51.584',-0.014,-,-,0.028,63.200
'14:04:51.592',-0.028,-,-,0.028,63.200
'14:04:51.600',-0.042,-,-,0.028,62.400
'14:04:51.608',-0.042,-,-,0.028,62.400
'14:04:51.616',-0.042,-,-,0.028,62.400
'14:04:51.624',-0.028,-,-,0.042,61.600
'14:04:51.632',-0.028,-,-,0.028,61.600
'14:04:51.640',-0.028,-,-,0.028,60.800
'14:04:51.648',-0.014,-,-,0.028,60.800
'14:04:51.656',-0.028,-,-,0.028,60.000
'14:04:51.664',-0.028,-,-,0.028,60.000
'14:04:51.672',-0.028,-,-,0.028,59.200
'14:04:51.680',-0.042,-,-,0.042,59.200
'14:04:51.688',-0.056,-,-,0.014,58.400
'14:04:51.696',-0.069,-,-,0.000,58.400
'14:04:51.704',-0.083,-,-,0.014,58.400
'14:04:51.712',-0.028,-,-,0.000,57.600
'14:04:51.720',0.139,-,-,0.197,57.600
'14:04:51.728',0.347,-,-,0.366,56.800
'14:04:51.736',0.389,-,-,0.380,56.800
'14:04:51.744',0.153,-,-,-0.127,56.800
'14:04:51.752',-0.042,-,-,-0.352,56.800
'14:04:51.760',-0.194,-,-,-0.366,56.800
'14:04:51.768',-0.264,-,-,-0.268,56.000
'14:04:51.776',-0.264,-,-,-0.155,56.000
'14:04:51.784',-0.208,-,-,-0.070,56.000
'14:04:51.792',-0.208,-,-,-0.056,56.000
'14:04:51.800',-0.236,-,-,-0.070,56.000
'14:04:51.808',-0.208,-,-,-0.070,56.000
'14:04:51.816',-0.194,-,-,-0.056,55.200
'14:04:51.824',-0.194,-,-,-0.056,55.200
'14:04:51.832',-0.181,-,-,-0.042,56.000
'14:04:51.840',-0.208,-,-,-0.070,57.600
'14:04:51.848',-0.208,-,-,-0.070,61.600
'14:04:51.856',-0.208,-,-,-0.070,69.600
'14:04:51.864',-0.194,-,-,-0.113,80.800
'14:04:51.872',-0.208,-,-,-0.113,94.400
'14:04:51.880',-0.250,-,-,-0.113,106.400
'14:04:51.888',-0.250,-,-,-0.141,115.200
'14:04:51.896',-0.236,-,-,-0.155,120.000
'14:04:51.904',-0.208,-,-,-0.169,120.800
'14:04:51.912',-0.236,-,-,-0.183,119.200
'14:04:51.920',-0.250,-,-,-0.197,116.000
'14:04:51.928',-0.236,-,-,-0.197,113.600
'14:04:51.936',-0.208,-,-,-0.197,111.200
'14:04:51.944',-0.208,-,-,-0.225,108.800
'14:04:51.952',-0.194,-,-,-0.197,107.200
'14:04:51.960',-0.181,-,-,-0.239,105.600
'14:04:51.968',-0.153,-,-,-0.197,104.800
'14:04:51.976',-0.125,-,-,-0.197,103.200
'14:04:51.984',-0.097,-,-,-0.183,101.600
'14:04:51.992',-0.069,-,-,-0.169,100.000
'14:04:52.000',-0.042,-,-,-0.141,98.400
'14:04:52.008',-0.028,-,-,-0.127,96.800
'14:04:52.016',-0.014,-,-,-0.085,95.200
'14:04:52.024',-0.014,-,-,-0.070,93.600
'14:04:52.032',0.000,-,-,-0.056,91.200
'14:04:52.040',0.000,-,-,-0.028,89.600
'14:04:52.048',0.014,-,-,-0.014,87.200
'14:04:52.056',0.014,-,-,0.000,84.800
'14:04:52.064',0.014,-,-,0.000,82.400
'14:04:52.072',0.014,-,-,0.000,80.000
'14:04:52.080',0.014,-,-,0.028,77.600
'14:04:52.088',0.014,-,-,0.028,76.800
'14:04:52.096',0.014,-,-,0.028,76.800
'14:04:52.104',0.014,-,-,0.028,77.600
'14:04:52.112',0.028,-,-,0.028,78.400
'14:04:52.120',0.028,-,-,0.028,79.200
'14:04:52.128',0.028,-,-,0.014,79.200
'14:04:52.136',0.028,-,-,0.028,80.000
'14:04:52.144',0.028,-,-,0.028,79.200
'14:04:52.152',0.042,-,-,0.028,79.200
'14:04:52.160',0.056,-,-,0.042,78.400
'14:04:52.168',0.056,-,-,0.042,77.600
'14:04:52.176',0.069,-,-,0.056,76.800
'14:04:52.184',0.069,-,-,0.042,76.000
'14:04:52.192',0.056,-,-,0.056,75.200
'14:04:52.200',0.042,-,-,0.056,75.200
'14:04:52.208',0.042,-,-,0.056,74.400
'14:04:52.216',0.042,-,-,0.042,73.600
'14:04:52.224',0.028,-,-,0.056,73.600
'14:04:52.232',0.056,-,-,0.070,72.800
'14:04:52.240',0.194,-,-,0.197,72.000
'14:04:52.248',0.417,-,-,0.408,72.000
'14:04:52.256',0.542,-,-,0.479,71.200
'14:04:52.264',0.361,-,-,-0.113,71.200
'14:04:52.272',0.083,-,-,-0.493,70.400
'14:04:52.280',-0.056,-,-,-0.493,70.400
'14:04:52.288',-0.139,-,-,-0.310,69.600
'14:04:52.296',-0.139,-,-,-0.141,69.600
'14:04:52.304',-0.097,-,-,-0.028,68.800
'14:04:52.312',-0.097,-,-,-0.014,68.000
'14:04:52.320',-0.097,-,-,-0.014,68.000
'14:04:52.328',-0.083,-,-,-0.014,67.200
'14:04:52.336',-0.069,-,-,0.000,67.200
'14:04:52.344',-0.056,-,-,0.000,67.200
'14:04:52.352',-0.056,-,-,0.000,66.400
'14:04:52.360',-0.056,-,-,-0.014,66.400
'14:04:52.368',-0.069,-,-,0.000,66.400
'14:04:52.376',-0.056,-,-,-0.014,68.000
'14:04:52.384',-0.083,-,-,-0.028,71.200
'14:04:52.392',-0.097,-,-,-0.042,76.800
'14:04:52.400',-0.125,-,-,-0.056,84.800
'14:04:52.408',-0.125,-,-,-0.070,94.400
'14:04:52.416',-0.139,-,-,-0.113,104.000
'14:04:52.424',-0.153,-,-,-0.127,112.000
'14:04:52.432',-0.167,-,-,-0.141,116.000
'14:04:52.440',-0.181,-,-,-0.169,117.600
'14:04:52.448',-0.194,-,-,-0.197,116.800
'14:04:52.456',-0.208,-,-,-0.225,115.200
'14:04:52.464',-0.194,-,-,-0.239,112.800
'14:04:52.472',-0.181,-,-,-0.239,109.600
'14:04:52.480',-0.167,-,-,-0.239,108.000
'14:04:52.488',-0.153,-,-,-0.225,106.400
'14:04:52.496',-0.139,-,-,-0.197,104.800
'14:04:52.504',-0.125,-,-,-0.183,103.200
'14:04:52.512',-0.097,-,-,-0.169,102.400
'14:04:52.520',-0.069,-,-,-0.141,100.800
'14:04:52.528',-0.042,-,-,-0.085,99.200
'14:04:52.536',-0.014,-,-,-0.042,97.600
'14:04:52.544',0.000,-,-,-0.014,95.200
'14:04:52.552',0.000,-,-,0.000,92.800
'14:04:52.560',0.000,-,-,0.028,90.400
'14:04:52.568',0.000,-,-,0.042,87.200
'14:04:52.576',0.014,-,-,0.056,84.800
'14:04:52.584',0.014,-,-,0.056,82.400
'14:04:52.592',0.014,-,-,0.056,80.800
'14:04:52.600',0.014,-,-,0.070,80.000
'14:04:52.608',0.028,-,-,0.085,80.000
'14:04:52.616',0.028,-,-,0.085,80.800
'14:04:52.624',0.028,-,-,0.085,80.800
'14:04:52.632',0.014,-,-,0.070,81.600
'14:04:52.640',0.014,-,-,0.056,81.600
'14:04:52.648',0.014,-,-,0.070,81.600
'14:04:52.656',0.000,-,-,0.056,80.800
'14:04:52.664',0.014,-,-,0.056,80.800
'14:04:52.672',0.014,-,-,0.056,80.000
'14:04:52.680',0.014,-,-,0.056,79.200
'14:04:52.688',0.000,-,-,0.056,78.400
'14:04:52.696',0.000,-,-,0.056,77.600
'14:04:52.704',0.000,-,-,0.056,76.800
'14:04:52.712',0.000,-,-,0.056,76.800
'14:04:52.720',0.000,-,-,0.056,76.000
'14:04:52.728',0.000,-,-,0.070,75.200
'14:04:52.736',0.000,-,-,0.056,74.400
'14:04:52.744',0.000,-,-,0.056,73.600
'14:04:52.752',0.000,-,-,0.056,72.800
'14:04:52.760',0.000,-,-,0.042,72.800
'14:04:52.768',0.000,-,-,0.042,72.000
'14:04:52.776',0.000,-,-,0.042,71.200
'14:04:52.784',0.000,-,-,0.056,71.200
'14:04:52.792',0.000,-,-,0.042,70.400
'14:04:52.800',0.000,-,-,0.056,69.600
'14:04:52.808',0.000,-,-,0.056,69.600
'14:04:52.816',0.000,-,-,0.056,69.600
'14:04:52.824',0.000,-,-,0.042,68.800
'14:04:52.832',0.125,-,-,0.169,68.800
'14:04:52.840',0.361,-,-,0.380,68.000
'14:04:52.848',0.514,-,-,0.521,68.000
'14:04:52.856',0.361,-,-,0.056,67.200
'14:04:52.864',0.069,-,-,-0.408,67.200
'14:04:52.872',-0.069,-,-,-0.465,67.200
'14:04:52.880',-0.139,-,-,-0.310,67.200
'14:04:52.888',-0.153,-,-,-0.169,66.400
'14:04:52.896',-0.097,-,-,-0.028,66.400
'14:04:52.904',-0.083,-,-,0.000,65.600
'14:04:52.912',-0.125,-,-,0.000,65.600
'14:04:52.920',-0.125,-,-,0.000,64.800
'14:04:52.928',-0.139,-,-,0.000,64.800
'14:04:52.936',-0.153,-,-,-0.028,64.800
'14:04:52.944',-0.167,-,-,-0.042,64.800
'14:04:52.952',-0.167,-,-,-0.056,65.600
'14:04:52.960',-0.167,-,-,-0.070,68.800
'14:04:52.968',-0.167,-,-,-0.070,75.200
'14:04:52.976',-0.167,-,-,-0.070,85.600
'14:04:52.984',-0.153,-,-,-0.070,98.400
'14:04:52.992',-0.167,-,-,-0.085,112.000
'14:04:53.000',-0.167,-,-,-0.113,121.600
'14:04:53.008',-0.167,-,-,-0.127,128.000
'14:04:53.016',-0.167,-,-,-0.141,129.600
'14:04:53.024',-0.167,-,-,-0.141,128.800
'14:04:53.032',-0.167,-,-,-0.155,126.400
'14:04:53.040',-0.181,-,-,-0.169,124.000
'14:04:53.048',-0.181,-,-,-0.183,122.400
'14:04:53.056',-0.167,-,-,-0.197,120.800
'14:04:53.064',-0.153,-,-,-0.197,119.200
'14:04:53.072',-0.139,-,-,-0.183,118.400
'14:04:53.080',-0.139,-,-,-0.183,116.800
'14:04:53.088',-0.125,-,-,-0.169,116.000
'14:04:53.096',-0.097,-,-,-0.169,113.600
'14:04:53.104',-0.069,-,-,-0.141,112.000
'14:04:53.112',-0.056,-,-,-0.141,110.400
'14:04:53.120',-0.028,-,-,-0.113,108.000
'14:04:53.128',-0.028,-,-,-0.085,105.600
'14:04:53.136',-0.014,-,-,-0.056,104.000
'14:04:53.144',0.000,-,-,-0.028,101.600
'14:04:53.152',0.014,-,-,0.000,99.200
'14:04:53.160',0.014,-,-,0.014,96.000
'14:04:53.168',0.014,-,-,0.028,93.600
'14:04:53.176',0.014,-,-,0.042,90.400
'14:04:53.184',0.028,-,-,0.056,88.800
'14:04:53.192',0.028,-,-,0.070,87.200
'14:04:53.200',0.042,-,-,0.085,86.400
'14:04:53.208',0.042,-,-,0.085,86.400
'14:04:53.216',0.042,-,-,0.113,86.400
'14:04:53.224',0.056,-,-,0.085,87.200
'14:04:53.232',0.056,-,-,0.113,86.400
'14:04:53.240',0.056,-,-,0.113,86.400
'14:04:53.248',0.069,-,-,0.113,85.600
'14:04:53.256',0.069,-,-,0.113,84.800
'14:04:53.264',0.069,-,-,0.127,84.000
'14:04:53.272',0.083,-,-,0.113,83.200
'14:04:53.280',0.083,-,-,0.113,82.400
'14:04:53.288',0.083,-,-,0.113,81.600
'14:04:53.296',0.083,-,-,0.113,80.000
'14:04:53.304',0.083,-,-,0.113,79.200
'14:04:53.312',0.069,-,-,0.085,78.400
'14:04:53.320',0.069,-,-,0.085,78.400
'14:04:53.328',0.069,-,-,0.085,77.600
'14:04:53.336',0.056,-,-,0.085,76.800
'14:04:53.344',0.056,-,-,0.070,76.000
'14:04:53.352',0.042,-,-,0.056,75.200
'14:04:53.360',0.028,-,-,0.042,75.200
'14:04:53.368',0.014,-,-,0.042,74.400
'14:04:53.376',0.014,-,-,0.042,74.400
'14:04:53.384',0.000,-,-,0.042,73.600
'14:04:53.392',0.000,-,-,0.028,72.800
'14:04:53.400',0.000,-,-,0.028,72.800
'14:04:53.408',0.000,-,-,0.042,72.000
'14:04:53.416',0.000,-,-,0.042,72.000
'14:04:53.424',0.014,-,-,0.042,71.200
'14:04:53.432',0.014,-,-,0.056,70.400
'14:04:53.440',0.028,-,-,0.042,70.400
'14:04:53.448',0.028,-,-,0.056,69.600
'14:04:53.456',0.042,-,-,0.056,68.800
'14:04:53.464',0.042,-,-,0.056,68.800
'14:04:53.472',0.042,-,-,0.056,68.000
'14:04:53.480',0.028,-,-,0.056,68.000
'14:04:53.488',0.014,-,-,0.056,67.200
'14:04:53.496',0.014,-,-,0.042,67.200
'14:04:53.504',0.000,-,-,0.042,66.400
'14:04:53.512',0.000,-,-,0.042,66.400
'14:04:53.520',0.000,-,-,0.056,66.400
'14:04:53.528',0.000,-,-,0.042,65.600
'14:04:53.536',0.000,-,-,0.056,65.600
'14:04:53.544',-0.014,-,-,0.028,65.600
'14:04:53.552',0.000,-,-,0.028,64.800
'14:04:53.560',0.028,-,-,0.042,64.800
'14:04:53.568',0.167,-,-,0.169,64.000
'14:04:53.576',0.389,-,-,0.408,63.200
'14:04:53.584',0.500,-,-,0.479,63.200
'14:04:53.592',0.264,-,-,-0.056,63.200
'14:04:53.600',0.000,-,-,-0.465,62.400
'14:04:53.608',-0.139,-,-,-0.493,62.400
'14:04:53.616',-0.181,-,-,-0.338,62.400
'14:04:53.624',-0.167,-,-,-0.169,62.400
'14:04:53.632',-0.125,-,-,-0.056,61.600
'14:04:53.640',-0.125,-,-,-0.028,61.600
'14:04:53.648',-0.125,-,-,-0.028,61.600
'14:04:53.656',-0.125,-,-,-0.028,60.800
'14:04:53.664',-0.125,-,-,-0.028,60.800
'14:04:53.672',-0.139,-,-,-0.028,60.800
'14:04:53.680',-0.139,-,-,-0.056,60.800
'14:04:53.688',-0.139,-,-,-0.042,61.600
'14:04:53.696',-0.153,-,-,-0.056,64.800
'14:04:53.704',-0.153,-,-,-0.070,72.000
'14:04:53.712',-0.153,-,-,-0.085,82.400
'14:04:53.720',-0.153,-,-,-0.113,95.200
'14:04:53.728',-0.153,-,-,-0.113,108.000
'14:04:53.736',-0.153,-,-,-0.127,118.400
'14:04:53.744',-0.167,-,-,-0.141,124.000
'14:04:53.752',-0.153,-,-,-0.141,126.400
'14:04:53.760',-0.167,-,-,-0.169,125.600
'14:04:53.768',-0.167,-,-,-0.169,123.200
'14:04:53.776',-0.167,-,-,-0.183,120.000
'14:04:53.784',-0.167,-,-,-0.197,117.600
'14:04:53.792',-0.167,-,-,-0.197,116.000
'14:04:53.800',-0.153,-,-,-0.197,114.400
'14:04:53.808',-0.139,-,-,-0.225,113.600
'14:04:53.816',-0.139,-,-,-0.197,112.800
'14:04:53.824',-0.125,-,-,-0.197,111.200
'14:04:53.832',-0.083,-,-,-0.197,109.600
'14:04:53.840',-0.056,-,-,-0.183,108.000
'14:04:53.848',-0.042,-,-,-0.169,106.400
'14:04:53.856',-0.028,-,-,-0.141,104.800
'14:04:53.864',-0.014,-,-,-0.127,102.400
'14:04:53.872',-0.014,-,-,-0.113,100.000
'14:04:53.880',0.000,-,-,-0.056,97.600
'14:04:53.888',0.000,-,-,-0.028,95.200
'14:04:53.896',0.014,-,-,-0.014,92.800
'14:04:53.904',0.014,-,-,0.000,90.400
'14:04:53.912',0.028,-,-,0.028,88.000
'14:04:53.920',0.042,-,-,0.056,86.400
'14:04:53.928',0.042,-,-,0.056,85.600
'14:04:53.936',0.056,-,-,0.056,84.800
'14:04:53.944',0.056,-,-,0.085,84.800
'14:04:53.952',0.069,-,-,0.085,84.800
'14:04:53.960',0.056,-,-,0.113,84.800
'14:04:53.968',0.056,-,-,0.113,84.800
'14:04:53.976',0.056,-,-,0.085,84.000
'14:04:53.984',0.056,-,-,0.113,84.000
'14:04:53.992',0.042,-,-,0.085,82.400
'14:04:54.000',0.042,-,-,0.085,81.600
'14:04:54.008',0.028,-,-,0.085,80.800
'14:04:54.016',0.028,-,-,0.070,80.000
'14:04:54.024',0.014,-,-,0.056,79.200
'14:04:54.032',0.014,-,-,0.056,77.600
'14:04:54.040',0.014,-,-,0.070,77.600
'14:04:54.048',0.014,-,-,0.056,76.800
'14:04:54.056',0.014,-,-,0.070,76.000
