'Elapsed time','II','MCL1','ABP','PAP'
'34:32:20.520',-,0.000,45.600,-
'34:32:20.528',-,0.045,45.600,-
'34:32:20.536',-,0.060,45.600,-
'34:32:20.544',-,0.045,45.600,-
'34:32:20.552',-,0.060,44.400,-
'34:32:20.560',-,0.060,44.400,-
'34:32:20.568',-,0.060,45.600,-
'34:32:20.576',-,0.060,46.800,-
'34:32:20.584',-,0.060,49.200,-
'34:32:20.592',-,0.045,52.800,-
'34:32:20.600',-,0.045,60.000,-
'34:32:20.608',-,0.045,67.200,-
'34:32:20.616',-,0.045,75.600,-
'34:32:20.624',-,0.045,84.000,-
'34:32:20.632',-,0.060,92.400,-
'34:32:20.640',-,0.060,99.600,-
'34:32:20.648',-,0.060,105.600,-
'34:32:20.656',-,0.060,110.400,-
'34:32:20.664',-,0.090,115.200,-
'34:32:20.672',-,0.090,117.600,-
'34:32:20.680',-,0.090,120.000,-
'34:32:20.688',-,0.104,121.200,-
'34:32:20.696',-,0.134,122.400,-
'34:32:20.704',-,0.134,122.400,-
'34:32:20.712',-,0.149,121.200,-
'34:32:20.720',-,0.149,121.200,-
'34:32:20.728',-,0.179,121.200,-
'34:32:20.736',-,0.194,120.000,-
'34:32:20.744',-,0.194,120.000,-
'34:32:20.752',-,0.194,118.800,-
'34:32:20.760',-,0.179,118.800,-
'34:32:20.768',-,0.179,117.600,-
'34:32:20.776',-,0.149,117.600,-
'34:32:20.784',-,0.134,116.400,-
'34:32:20.792',-,0.104,115.200,-
'34:32:20.800',-,0.090,112.800,-
'34:32:20.808',-,0.045,111.600,-
'34:32:20.816',-,0.015,109.200,-
'34:32:20.824',-,0.000,106.800,-
'34:32:20.832',-,-0.015,104.400,-
'34:32:20.840',-,-0.015,100.800,-
'34:32:20.848',-,-0.045,98.400,-
'34:32:20.856',-,-0.045,93.600,-
'34:32:20.864',-,-0.060,90.000,-
'34:32:20.872',-,-0.060,86.400,-
'34:32:20.880',-,-0.045,81.600,-
'34:32:20.888',-,-0.045,78.000,-
'34:32:20.896',-,-0.045,75.600,-
'34:32:20.904',-,-0.015,72.000,-
'34:32:20.912',-,-0.015,70.800,-
'34:32:20.920',-,-0.015,69.600,-
'34:32:20.928',-,0.000,68.400,-
'34:32:20.936',-,0.000,68.400,-
'34:32:20.944',-,0.000,68.400,-
'34:32:20.952',-,0.015,68.400,-
'34:32:20.960',-,0.015,68.400,-
'34:32:20.968',-,0.015,68.400,-
'34:32:20.976',-,0.015,68.400,-
'34:32:20.984',-,0.015,67.200,-
'34:32:20.992',-,0.000,67.200,-
'34:32:21.000',-,0.000,67.200,-
'34:32:21.008',-,0.000,66.000,-
'34:32:21.016',-,0.000,66.000,-
'34:32:21.024',-,0.000,64.800,-
'34:32:21.032',-,0.000,64.800,-
'34:32:21.040',-,0.000,63.600,-
'34:32:21.048',-,0.000,63.600,-
'34:32:21.056',-,0.000,62.400,-
'34:32:21.064',-,0.000,62.400,-
'34:32:21.072',-,-0.015,61.200,-
'34:32:21.080',-,-0.015,61.200,-
'34:32:21.088',-,-0.015,60.000,-
'34:32:21.096',-,-0.015,60.000,-
'34:32:21.104',-,-0.015,58.800,-
'34:32:21.112',-,-0.015,58.800,-
'34:32:21.120',-,-0.015,57.600,-
'34:32:21.128',-,-0.015,57.600,-
'34:32:21.136',-,-0.015,56.400,-
'34:32:21.144',-,-0.015,56.400,-
'34:32:21.152',-,-0.015,56.400,-
'34:32:21.160',-,-0.015,55.200,-
'34:32:21.168',-,-0.015,55.200,-
'34:32:21.176',-,-0.015,55.200,-
'34:32:21.184',-,-0.015,54.000,-
'34:32:21.192',-,-0.015,54.000,-
'34:32:21.200',-,-0.015,54.000,-
'34:32:21.208',-,-0.015,52.800,-
'34:32:21.216',-,-0.015,52.800,-
'34:32:21.224',-,0.000,52.800,-
'34:32:21.232',-,0.015,52.800,-
'34:32:21.240',-,0.045,51.600,-
'34:32:21.248',-,0.015,51.600,-
'34:32:21.256',-,-0.015,51.600,-
'34:32:21.264',-,-0.090,50.400,-
'34:32:21.272',-,-0.134,50.400,-
'34:32:21.280',-,-0.104,50.400,-
'34:32:21.288',-,-0.060,50.400,-
'34:32:21.296',-,-0.045,50.400,-
'34:32:21.304',-,-0.015,49.200,-
'34:32:21.312',-,-0.015,49.200,-
'34:32:21.320',-,-0.015,49.200,-
'34:32:21.328',-,0.000,49.200,-
'34:32:21.336',-,0.000,49.200,-
'34:32:21.344',-,0.000,49.200,-
'34:32:21.352',-,0.000,48.000,-
'34:32:21.360',-,0.000,48.000,-
'34:32:21.368',-,-0.015,48.000,-
'34:32:21.376',-,-0.015,48.000,-
'34:32:21.384',-,0.060,48.000,-
'34:32:21.392',-,0.179,48.000,-
'34:32:21.400',-,0.269,48.000,-
'34:32:21.408',-,0.284,48.000,-
'34:32:21.416',-,0.045,48.000,-
'34:32:21.424',-,-0.328,48.000,-
'34:32:21.432',-,-0.657,46.800,-
'34:32:21.440',-,-0.806,46.800,-
'34:32:21.448',-,-0.806,46.800,-
'34:32:21.456',-,-0.701,46.800,-
'34:32:21.464',-,-0.493,46.800,-
'34:32:21.472',-,-0.239,46.800,-
'34:32:21.480',-,-0.060,45.600,-
'34:32:21.488',-,0.015,45.600,-
'34:32:21.496',-,0.045,45.600,-
'34:32:21.504',-,0.060,45.600,-
'34:32:21.512',-,0.060,45.600,-
'34:32:21.520',-,0.060,45.600,-
'34:32:21.528',-,0.060,45.600,-
'34:32:21.536',-,0.060,45.600,-
'34:32:21.544',-,0.060,46.800,-
'34:32:21.552',-,0.060,50.400,-
'34:32:21.560',-,0.060,55.200,-
'34:32:21.568',-,0.060,61.200,-
'34:32:21.576',-,0.060,69.600,-
'34:32:21.584',-,0.060,78.000,-
'34:32:21.592',-,0.060,86.400,-
'34:32:21.600',-,0.060,93.600,-
'34:32:21.608',-,0.060,100.800,-
'34:32:21.616',-,0.060,106.800,-
'34:32:21.624',-,0.090,112.800,-
'34:32:21.632',-,0.090,116.400,-
'34:32:21.640',-,0.090,118.800,-
'34:32:21.648',-,0.104,121.200,-
'34:32:21.656',-,0.104,121.200,-
'34:32:21.664',-,0.134,122.400,-
'34:32:21.672',-,0.134,122.400,-
'34:32:21.680',-,0.149,122.400,-
'34:32:21.688',-,0.179,121.200,-
'34:32:21.696',-,0.179,121.200,-
'34:32:21.704',-,0.194,120.000,-
'34:32:21.712',-,0.194,120.000,-
'34:32:21.720',-,0.194,118.800,-
'34:32:21.728',-,0.179,118.800,-
'34:32:21.736',-,0.179,117.600,-
'34:32:21.744',-,0.149,116.400,-
'34:32:21.752',-,0.134,115.200,-
'34:32:21.760',-,0.104,114.000,-
'34:32:21.768',-,0.090,112.800,-
'34:32:21.776',-,0.060,111.600,-
'34:32:21.784',-,0.015,109.200,-
'34:32:21.792',-,0.000,106.800,-
'34:32:21.800',-,-0.015,104.400,-
'34:32:21.808',-,-0.015,100.800,-
'34:32:21.816',-,-0.045,98.400,-
'34:32:21.824',-,-0.045,93.600,-
'34:32:21.832',-,-0.045,90.000,-
'34:32:21.840',-,-0.045,86.400,-
'34:32:21.848',-,-0.045,81.600,-
'34:32:21.856',-,-0.045,78.000,-
'34:32:21.864',-,-0.045,75.600,-
'34:32:21.872',-,-0.015,73.200,-
'34:32:21.880',-,-0.015,70.800,-
'34:32:21.888',-,-0.015,69.600,-
'34:32:21.896',-,0.000,69.600,-
'34:32:21.904',-,0.000,68.400,-
'34:32:21.912',-,0.000,68.400,-
'34:32:21.920',-,0.015,68.400,-
'34:32:21.928',-,0.015,68.400,-
'34:32:21.936',-,0.015,68.400,-
'34:32:21.944',-,0.015,68.400,-
'34:32:21.952',-,0.015,68.400,-
'34:32:21.960',-,0.000,67.200,-
'34:32:21.968',-,0.000,67.200,-
'34:32:21.976',-,0.000,67.200,-
'34:32:21.984',-,0.000,66.000,-
'34:32:21.992',-,0.000,66.000,-
'34:32:22.000',-,0.000,64.800,-
'34:32:22.008',-,0.000,63.600,-
'34:32:22.016',-,0.000,63.600,-
'34:32:22.024',-,0.000,62.400,-
'34:32:22.032',-,0.000,62.400,-
'34:32:22.040',-,0.000,61.200,-
'34:32:22.048',-,-0.015,61.200,-
'34:32:22.056',-,-0.015,60.000,-
'34:32:22.064',-,-0.015,60.000,-
'34:32:22.072',-,-0.045,58.800,-
'34:32:22.080',-,0.015,58.800,-
'34:32:22.088',-,0.104,57.600,-
'34:32:22.096',-,0.179,57.600,-
'34:32:22.104',-,0.269,56.400,-
'34:32:22.112',-,0.373,56.400,-
'34:32:22.120',-,0.448,56.400,-
'34:32:22.128',-,0.463,55.200,-
'34:32:22.136',-,0.448,55.200,-
'34:32:22.144',-,0.373,55.200,-
'34:32:22.152',-,0.269,54.000,-
'34:32:22.160',-,0.224,54.000,-
'34:32:22.168',-,0.239,54.000,-
'34:32:22.176',-,0.403,52.800,-
'34:32:22.184',-,0.672,52.800,-
'34:32:22.192',-,0.970,52.800,-
'34:32:22.200',-,0.985,52.800,-
'34:32:22.208',-,0.537,52.800,-
'34:32:22.216',-,0.060,51.600,-
'34:32:22.224',-,-0.194,51.600,-
'34:32:22.232',-,-0.313,51.600,-
'34:32:22.240',-,-0.373,51.600,-
'34:32:22.248',-,-0.373,51.600,-
'34:32:22.256',-,-0.328,52.800,-
'34:32:22.264',-,-0.313,55.200,-
'34:32:22.272',-,-0.313,57.600,-
'34:32:22.280',-,-0.313,62.400,-
'34:32:22.288',-,-0.313,69.600,-
'34:32:22.296',-,-0.313,76.800,-
'34:32:22.304',-,-0.313,82.800,-
'34:32:22.312',-,-0.313,90.000,-
'34:32:22.320',-,-0.313,96.000,-
'34:32:22.328',-,-0.328,99.600,-
'34:32:22.336',-,-0.328,103.200,-
'34:32:22.344',-,-0.358,105.600,-
'34:32:22.352',-,-0.373,105.600,-
'34:32:22.360',-,-0.403,106.800,-
'34:32:22.368',-,-0.418,105.600,-
'34:32:22.376',-,-0.448,104.400,-
'34:32:22.384',-,-0.463,103.200,-
'34:32:22.392',-,-0.493,100.800,-
'34:32:22.400',-,-0.493,98.400,-
'34:32:22.408',-,-0.493,96.000,-
'34:32:22.416',-,-0.493,93.600,-
'34:32:22.424',-,-0.463,91.200,-
'34:32:22.432',-,-0.448,87.600,-
'34:32:22.440',-,-0.418,85.200,-
'34:32:22.448',-,-0.373,81.600,-
'34:32:22.456',-,-0.328,78.000,-
'34:32:22.464',-,-0.284,74.400,-
'34:32:22.472',-,-0.239,70.800,-
'34:32:22.480',-,-0.194,68.400,-
'34:32:22.488',-,-0.149,64.800,-
'34:32:22.496',-,-0.104,63.600,-
'34:32:22.504',-,-0.060,62.400,-
'34:32:22.512',-,-0.045,61.200,-
'34:32:22.520',-,0.000,61.200,-
'34:32:22.528',-,0.015,60.000,-
'34:32:22.536',-,0.045,61.200,-
'34:32:22.544',-,0.060,61.200,-
'34:32:22.552',-,0.060,61.200,-
'34:32:22.560',-,0.090,62.400,-
'34:32:22.568',-,0.090,62.400,-
'34:32:22.576',-,0.090,62.400,-
'34:32:22.584',-,0.104,62.400,-
'34:32:22.592',-,0.090,62.400,-
'34:32:22.600',-,0.090,62.400,-
'34:32:22.608',-,0.090,62.400,-
'34:32:22.616',-,0.090,61.200,-
'34:32:22.624',-,0.060,61.200,-
'34:32:22.632',-,0.060,60.000,-
'34:32:22.640',-,0.060,60.000,-
'34:32:22.648',-,0.060,58.800,-
'34:32:22.656',-,0.060,58.800,-
'34:32:22.664',-,0.060,57.600,-
'34:32:22.672',-,0.060,56.400,-
'34:32:22.680',-,0.060,56.400,-
'34:32:22.688',-,0.060,55.200,-
'34:32:22.696',-,0.060,55.200,-
'34:32:22.704',-,0.060,54.000,-
'34:32:22.712',-,0.060,54.000,-
'34:32:22.720',-,0.060,54.000,-
'34:32:22.728',-,0.060,52.800,-
'34:32:22.736',-,0.060,52.800,-
'34:32:22.744',-,0.060,52.800,-
'34:32:22.752',-,0.060,51.600,-
'34:32:22.760',-,0.045,51.600,-
'34:32:22.768',-,0.045,51.600,-
'34:32:22.776',-,0.045,51.600,-
'34:32:22.784',-,0.045,50.400,-
'34:32:22.792',-,0.045,50.400,-
'34:32:22.800',-,0.045,50.400,-
'34:32:22.808',-,0.045,50.400,-
'34:32:22.816',-,0.045,50.400,-
'34:32:22.824',-,0.045,49.200,-
'34:32:22.832',-,0.045,49.200,-
'34:32:22.840',-,0.045,49.200,-
'34:32:22.848',-,0.045,49.200,-
'34:32:22.856',-,0.045,49.200,-
'34:32:22.864',-,0.045,49.200,-
'34:32:22.872',-,0.045,48.000,-
'34:32:22.880',-,0.045,48.000,-
'34:32:22.888',-,0.045,48.000,-
'34:32:22.896',-,0.045,48.000,-
'34:32:22.904',-,0.045,48.000,-
'34:32:22.912',-,0.015,48.000,-
'34:32:22.920',-,0.045,48.000,-
'34:32:22.928',-,0.045,48.000,-
'34:32:22.936',-,0.015,46.800,-
'34:32:22.944',-,0.015,46.800,-
'34:32:22.952',-,0.015,46.800,-
'34:32:22.960',-,0.015,46.800,-
'34:32:22.968',-,0.015,46.800,-
'34:32:22.976',-,0.015,46.800,-
'34:32:22.984',-,0.015,46.800,-
'34:32:22.992',-,0.015,46.800,-
'34:32:23.000',-,0.015,45.600,-
'34:32:23.008',-,0.015,45.600,-
'34:32:23.016',-,0.015,45.600,-
'34:32:23.024',-,0.015,45.600,-
'34:32:23.032',-,0.015,45.600,-
'34:32:23.040',-,0.015,45.600,-
'34:32:23.048',-,0.015,45.600,-
'34:32:23.056',-,0.015,45.600,-
'34:32:23.064',-,0.015,44.400,-
'34:32:23.072',-,0.015,44.400,-
'34:32:23.080',-,0.015,44.400,-
'34:32:23.088',-,0.015,44.400,-
'34:32:23.096',-,0.015,44.400,-
'34:32:23.104',-,0.015,44.400,-
'34:32:23.112',-,0.015,44.400,-
'34:32:23.120',-,0.015,44.400,-
'34:32:23.128',-,0.015,44.400,-
'34:32:23.136',-,0.015,44.400,-
'34:32:23.144',-,0.015,44.400,-
'34:32:23.152',-,0.015,43.200,-
'34:32:23.160',-,0.015,43.200,-
'34:32:23.168',-,0.045,43.200,-
'34:32:23.176',-,0.060,43.200,-
'34:32:23.184',-,0.060,43.200,-
'34:32:23.192',-,0.045,43.200,-
'34:32:23.200',-,0.000,43.200,-
'34:32:23.208',-,-0.045,43.200,-
'34:32:23.216',-,-0.090,43.200,-
'34:32:23.224',-,-0.060,43.200,-
'34:32:23.232',-,-0.045,43.200,-
'34:32:23.240',-,0.000,43.200,-
'34:32:23.248',-,0.000,43.200,-
'34:32:23.256',-,0.015,43.200,-
'34:32:23.264',-,0.015,42.000,-
'34:32:23.272',-,0.015,42.000,-
'34:32:23.280',-,0.015,42.000,-
'34:32:23.288',-,0.015,42.000,-
'34:32:23.296',-,0.015,42.000,-
'34:32:23.304',-,0.015,42.000,-
'34:32:23.312',-,0.015,42.000,-
'34:32:23.320',-,0.060,42.000,-
'34:32:23.328',-,0.149,42.000,-
'34:32:23.336',-,0.269,42.000,-
'34:32:23.344',-,0.328,42.000,-
'34:32:23.352',-,0.269,42.000,-
'34:32:23.360',-,-0.045,42.000,-
'34:32:23.368',-,-0.418,42.000,-
'34:32:23.376',-,-0.672,43.200,-
'34:32:23.384',-,-0.746,43.200,-
'34:32:23.392',-,-0.701,43.200,-
'34:32:23.400',-,-0.537,42.000,-
'34:32:23.408',-,-0.328,42.000,-
'34:32:23.416',-,-0.134,42.000,-
'34:32:23.424',-,-0.015,42.000,-
'34:32:23.432',-,0.045,42.000,-
'34:32:23.440',-,0.060,42.000,-
'34:32:23.448',-,0.045,42.000,-
'34:32:23.456',-,0.060,42.000,-
'34:32:23.464',-,0.060,43.200,-
'34:32:23.472',-,0.060,44.400,-
'34:32:23.480',-,0.060,46.800,-
'34:32:23.488',-,0.060,52.800,-
'34:32:23.496',-,0.060,58.800,-
'34:32:23.504',-,0.060,67.200,-
'34:32:23.512',-,0.060,75.600,-
'34:32:23.520',-,0.045,85.200,-
'34:32:23.528',-,0.060,93.600,-
'34:32:23.536',-,0.060,102.000,-
'34:32:23.544',-,0.060,109.200,-
'34:32:23.552',-,0.060,115.200,-
'34:32:23.560',-,0.090,121.200,-
'34:32:23.568',-,0.090,124.800,-
'34:32:23.576',-,0.090,127.200,-
'34:32:23.584',-,0.104,129.600,-
'34:32:23.592',-,0.104,129.600,-
'34:32:23.600',-,0.134,129.600,-
'34:32:23.608',-,0.134,129.600,-
'34:32:23.616',-,0.149,129.600,-
'34:32:23.624',-,0.179,128.400,-
'34:32:23.632',-,0.179,127.200,-
'34:32:23.640',-,0.194,127.200,-
'34:32:23.648',-,0.194,126.000,-
'34:32:23.656',-,0.224,124.800,-
'34:32:23.664',-,0.224,123.600,-
'34:32:23.672',-,0.194,122.400,-
'34:32:23.680',-,0.194,121.200,-
'34:32:23.688',-,0.179,120.000,-
'34:32:23.696',-,0.149,118.800,-
'34:32:23.704',-,0.134,117.600,-
'34:32:23.712',-,0.090,115.200,-
'34:32:23.720',-,0.060,112.800,-
'34:32:23.728',-,0.045,110.400,-
'34:32:23.736',-,0.015,108.000,-
'34:32:23.744',-,0.000,104.400,-
'34:32:23.752',-,-0.015,102.000,-
'34:32:23.760',-,-0.015,98.400,-
'34:32:23.768',-,-0.045,93.600,-
'34:32:23.776',-,-0.045,90.000,-
'34:32:23.784',-,-0.045,86.400,-
'34:32:23.792',-,-0.045,81.600,-
'34:32:23.800',-,-0.045,78.000,-
'34:32:23.808',-,-0.015,75.600,-
'34:32:23.816',-,-0.015,73.200,-
'34:32:23.824',-,-0.015,70.800,-
'34:32:23.832',-,0.000,69.600,-
'34:32:23.840',-,0.000,69.600,-
'34:32:23.848',-,0.015,69.600,-
'34:32:23.856',-,0.015,69.600,-
'34:32:23.864',-,0.015,68.400,-
'34:32:23.872',-,0.045,68.400,-
'34:32:23.880',-,0.045,68.400,-
'34:32:23.888',-,0.045,68.400,-
'34:32:23.896',-,0.045,68.400,-
'34:32:23.904',-,0.045,68.400,-
'34:32:23.912',-,0.045,67.200,-
'34:32:23.920',-,0.015,67.200,-
'34:32:23.928',-,0.015,66.000,-
'34:32:23.936',-,0.015,66.000,-
'34:32:23.944',-,0.015,64.800,-
'34:32:23.952',-,0.000,64.800,-
'34:32:23.960',-,0.000,63.600,-
'34:32:23.968',-,0.000,62.400,-
'34:32:23.976',-,0.000,62.400,-
'34:32:23.984',-,0.000,61.200,-
'34:32:23.992',-,0.000,61.200,-
'34:32:24.000',-,0.000,60.000,-
'34:32:24.008',-,0.000,58.800,-
'34:32:24.016',-,0.000,58.800,-
'34:32:24.024',-,-0.015,57.600,-
'34:32:24.032',-,-0.015,57.600,-
'34:32:24.040',-,-0.015,57.600,-
'34:32:24.048',-,-0.015,56.400,-
'34:32:24.056',-,-0.015,56.400,-
'34:32:24.064',-,-0.015,56.400,-
'34:32:24.072',-,-0.015,55.200,-
'34:32:24.080',-,-0.015,55.200,-
'34:32:24.088',-,-0.015,55.200,-
'34:32:24.096',-,-0.015,54.000,-
'34:32:24.104',-,-0.015,54.000,-
'34:32:24.112',-,-0.015,54.000,-
'34:32:24.120',-,-0.015,52.800,-
'34:32:24.128',-,-0.015,52.800,-
'34:32:24.136',-,0.000,52.800,-
'34:32:24.144',-,0.015,52.800,-
'34:32:24.152',-,0.015,51.600,-
'34:32:24.160',-,0.000,51.600,-
'34:32:24.168',-,-0.045,51.600,-
'34:32:24.176',-,-0.104,51.600,-
'34:32:24.184',-,-0.134,50.400,-
'34:32:24.192',-,-0.104,50.400,-
'34:32:24.200',-,-0.060,50.400,-
'34:32:24.208',-,-0.045,50.400,-
'34:32:24.216',-,-0.015,49.200,-
'34:32:24.224',-,-0.015,49.200,-
'34:32:24.232',-,-0.015,49.200,-
'34:32:24.240',-,-0.015,49.200,-
'34:32:24.248',-,0.000,49.200,-
'34:32:24.256',-,0.000,49.200,-
'34:32:24.264',-,0.000,48.000,-
'34:32:24.272',-,0.000,48.000,-
'34:32:24.280',-,-0.015,48.000,-
'34:32:24.288',-,0.000,48.000,-
'34:32:24.296',-,0.090,48.000,-
'34:32:24.304',-,0.224,48.000,-
'34:32:24.312',-,0.284,48.000,-
'34:32:24.320',-,0.239,48.000,-
'34:32:24.328',-,-0.045,46.800,-
'34:32:24.336',-,-0.418,46.800,-
'34:32:24.344',-,-0.701,46.800,-
'34:32:24.352',-,-0.806,46.800,-
'34:32:24.360',-,-0.806,46.800,-
'34:32:24.368',-,-0.657,46.800,-
'34:32:24.376',-,-0.418,46.800,-
'34:32:24.384',-,-0.179,45.600,-
'34:32:24.392',-,-0.045,45.600,-
'34:32:24.400',-,0.015,45.600,-
'34:32:24.408',-,0.045,45.600,-
'34:32:24.416',-,0.045,45.600,-
'34:32:24.424',-,0.045,44.400,-
'34:32:24.432',-,0.060,44.400,-
'34:32:24.440',-,0.060,44.400,-
'34:32:24.448',-,0.060,45.600,-
'34:32:24.456',-,0.060,46.800,-
'34:32:24.464',-,0.060,49.200,-
'34:32:24.472',-,0.060,52.800,-
'34:32:24.480',-,0.045,58.800,-
'34:32:24.488',-,0.060,67.200,-
'34:32:24.496',-,0.060,74.400,-
'34:32:24.504',-,0.060,82.800,-
'34:32:24.512',-,0.060,90.000,-
'34:32:24.520',-,0.060,97.200,-
'34:32:24.528',-,0.060,103.200,-
'34:32:24.536',-,0.060,108.000,-
'34:32:24.544',-,0.090,112.800,-
'34:32:24.552',-,0.090,115.200,-
'34:32:24.560',-,0.104,116.400,-
'34:32:24.568',-,0.104,117.600,-
'34:32:24.576',-,0.134,117.600,-
'34:32:24.584',-,0.134,117.600,-
'34:32:24.592',-,0.149,117.600,-
'34:32:24.600',-,0.179,117.600,-
'34:32:24.608',-,0.179,117.600,-
'34:32:24.616',-,0.194,116.400,-
'34:32:24.624',-,0.194,116.400,-
'34:32:24.632',-,0.194,116.400,-
'34:32:24.640',-,0.179,115.200,-
'34:32:24.648',-,0.179,114.000,-
'34:32:24.656',-,0.149,114.000,-
'34:32:24.664',-,0.134,112.800,-
'34:32:24.672',-,0.090,110.400,-
'34:32:24.680',-,0.060,109.200,-
'34:32:24.688',-,0.045,108.000,-
'34:32:24.696',-,0.015,105.600,-
'34:32:24.704',-,0.000,103.200,-
'34:32:24.712',-,-0.015,99.600,-
'34:32:24.720',-,-0.045,97.200,-
'34:32:24.728',-,-0.045,93.600,-
'34:32:24.736',-,-0.045,90.000,-
'34:32:24.744',-,-0.045,85.200,-
'34:32:24.752',-,-0.045,81.600,-
'34:32:24.760',-,-0.045,78.000,-
'34:32:24.768',-,-0.045,74.400,-
'34:32:24.776',-,-0.045,72.000,-
'34:32:24.784',-,-0.015,69.600,-
'34:32:24.792',-,-0.015,68.400,-
'34:32:24.800',-,0.000,67.200,-
'34:32:24.808',-,0.000,67.200,-
'34:32:24.816',-,0.000,67.200,-
'34:32:24.824',-,0.015,67.200,-
'34:32:24.832',-,0.015,67.200,-
'34:32:24.840',-,0.015,67.200,-
'34:32:24.848',-,0.015,66.000,-
'34:32:24.856',-,0.015,66.000,-
'34:32:24.864',-,0.000,66.000,-
'34:32:24.872',-,0.000,66.000,-
'34:32:24.880',-,0.000,66.000,-
'34:32:24.888',-,0.000,64.800,-
'34:32:24.896',-,0.000,64.800,-
'34:32:24.904',-,0.000,63.600,-
'34:32:24.912',-,0.000,63.600,-
'34:32:24.920',-,0.000,62.400,-
'34:32:24.928',-,0.000,62.400,-
'34:32:24.936',-,0.000,61.200,-
'34:32:24.944',-,0.000,60.000,-
'34:32:24.952',-,-0.015,60.000,-
'34:32:24.960',-,-0.015,58.800,-
'34:32:24.968',-,-0.015,58.800,-
'34:32:24.976',-,-0.015,57.600,-
'34:32:24.984',-,-0.015,57.600,-
'34:32:24.992',-,0.000,56.400,-
'34:32:25.000',-,-0.015,56.400,-
'34:32:25.008',-,-0.015,56.400,-
'34:32:25.016',-,0.000,55.200,-
'34:32:25.024',-,0.000,55.200,-
'34:32:25.032',-,0.000,55.200,-
'34:32:25.040',-,-0.015,54.000,-
'34:32:25.048',-,-0.015,54.000,-
'34:32:25.056',-,-0.015,54.000,-
'34:32:25.064',-,-0.015,52.800,-
'34:32:25.072',-,-0.015,52.800,-
'34:32:25.080',-,0.000,52.800,-
'34:32:25.088',-,0.000,51.600,-
'34:32:25.096',-,0.000,51.600,-
'34:32:25.104',-,0.015,51.600,-
'34:32:25.112',-,0.045,51.600,-
'34:32:25.120',-,0.045,50.400,-
'34:32:25.128',-,0.000,50.400,-
'34:32:25.136',-,-0.060,50.400,-
'34:32:25.144',-,-0.104,50.400,-
'34:32:25.152',-,-0.104,50.400,-
'34:32:25.160',-,-0.090,49.200,-
'34:32:25.168',-,-0.045,49.200,-
'34:32:25.176',-,-0.015,49.200,-
'34:32:25.184',-,-0.015,49.200,-
'34:32:25.192',-,0.000,49.200,-
'34:32:25.200',-,0.000,48.000,-
'34:32:25.208',-,0.000,48.000,-
'34:32:25.216',-,0.000,48.000,-
'34:32:25.224',-,0.000,48.000,-
'34:32:25.232',-,0.000,48.000,-
'34:32:25.240',-,0.000,48.000,-
'34:32:25.248',-,0.000,48.000,-
'34:32:25.256',-,0.015,48.000,-
'34:32:25.264',-,0.134,46.800,-
'34:32:25.272',-,0.239,46.800,-
'34:32:25.280',-,0.284,46.800,-
'34:32:25.288',-,0.149,46.800,-
'34:32:25.296',-,-0.149,46.800,-
