'Elapsed time','II','III','AVF','V','ABP'
'14:03:04.784',-0.236,-,-,-0.169,119.200
'14:03:04.792',-0.236,-,-,-0.169,121.600
'14:03:04.800',-0.236,-,-,-0.183,120.800
'14:03:04.808',-0.208,-,-,-0.183,119.200
'14:03:04.816',-0.208,-,-,-0.197,116.800
'14:03:04.824',-0.236,-,-,-0.239,114.400
'14:03:04.832',-0.236,-,-,-0.225,112.800
'14:03:04.840',-0.236,-,-,-0.239,111.200
'14:03:04.848',-0.208,-,-,-0.239,109.600
'14:03:04.856',-0.194,-,-,-0.225,108.800
'14:03:04.864',-0.181,-,-,-0.197,107.200
'14:03:04.872',-0.167,-,-,-0.183,105.600
'14:03:04.880',-0.139,-,-,-0.169,103.200
'14:03:04.888',-0.125,-,-,-0.127,100.800
'14:03:04.896',-0.097,-,-,-0.113,98.400
'14:03:04.904',-0.069,-,-,-0.070,96.000
'14:03:04.912',-0.042,-,-,-0.056,92.800
'14:03:04.920',-0.028,-,-,-0.014,89.600
'14:03:04.928',-0.014,-,-,0.000,86.400
'14:03:04.936',0.000,-,-,0.028,83.200
'14:03:04.944',0.028,-,-,0.056,80.800
'14:03:04.952',0.056,-,-,0.056,79.200
'14:03:04.960',0.069,-,-,0.085,79.200
'14:03:04.968',0.069,-,-,0.085,79.200
'14:03:04.976',0.069,-,-,0.127,79.200
'14:03:04.984',0.069,-,-,0.127,80.000
'14:03:04.992',0.056,-,-,0.113,80.000
'14:03:05.000',0.056,-,-,0.127,80.000
'14:03:05.008',0.042,-,-,0.113,79.200
'14:03:05.016',0.042,-,-,0.085,79.200
'14:03:05.024',0.028,-,-,0.113,78.400
'14:03:05.032',0.014,-,-,0.085,77.600
'14:03:05.040',0.014,-,-,0.056,76.800
'14:03:05.048',0.014,-,-,0.056,76.000
'14:03:05.056',0.014,-,-,0.042,75.200
'14:03:05.064',0.014,-,-,0.042,74.400
'14:03:05.072',0.000,-,-,0.042,73.600
'14:03:05.080',0.014,-,-,0.056,72.800
'14:03:05.088',0.014,-,-,0.042,72.000
'14:03:05.096',0.028,-,-,0.056,72.000
'14:03:05.104',0.028,-,-,0.056,71.200
'14:03:05.112',0.042,-,-,0.056,70.400
'14:03:05.120',0.153,-,-,0.155,70.400
'14:03:05.128',0.375,-,-,0.310,69.600
'14:03:05.136',0.528,-,-,0.479,68.800
'14:03:05.144',0.542,-,-,0.225,68.000
'14:03:05.152',0.208,-,-,-0.197,68.000
'14:03:05.160',0.042,-,-,-0.282,67.200
'14:03:05.168',-0.056,-,-,-0.197,67.200
'14:03:05.176',-0.083,-,-,-0.127,66.400
'14:03:05.184',-0.083,-,-,0.000,66.400
'14:03:05.192',-0.083,-,-,0.028,65.600
'14:03:05.200',-0.097,-,-,0.028,64.800
'14:03:05.208',-0.097,-,-,0.000,64.800
'14:03:05.216',-0.125,-,-,0.000,64.800
'14:03:05.224',-0.139,-,-,0.000,64.000
'14:03:05.232',-0.139,-,-,-0.014,64.000
'14:03:05.240',-0.139,-,-,0.000,64.000
'14:03:05.248',-0.153,-,-,-0.028,65.600
'14:03:05.256',-0.167,-,-,-0.056,68.000
'14:03:05.264',-0.181,-,-,-0.070,73.600
'14:03:05.272',-0.181,-,-,-0.056,81.600
'14:03:05.280',-0.167,-,-,-0.085,92.000
'14:03:05.288',-0.167,-,-,-0.113,103.200
'14:03:05.296',-0.181,-,-,-0.113,112.000
'14:03:05.304',-0.167,-,-,-0.127,116.800
'14:03:05.312',-0.181,-,-,-0.141,119.200
'14:03:05.320',-0.181,-,-,-0.141,118.400
'14:03:05.328',-0.181,-,-,-0.141,116.800
'14:03:05.336',-0.167,-,-,-0.169,115.200
'14:03:05.344',-0.181,-,-,-0.169,112.800
'14:03:05.352',-0.181,-,-,-0.169,111.200
'14:03:05.360',-0.167,-,-,-0.141,109.600
'14:03:05.368',-0.153,-,-,-0.169,108.000
'14:03:05.376',-0.139,-,-,-0.155,107.200
'14:03:05.384',-0.097,-,-,-0.141,105.600
'14:03:05.392',-0.083,-,-,-0.127,103.200
'14:03:05.400',-0.042,-,-,-0.113,101.600
'14:03:05.408',-0.028,-,-,-0.056,99.200
'14:03:05.416',-0.014,-,-,-0.028,96.800
'14:03:05.424',0.000,-,-,0.000,94.400
'14:03:05.432',0.014,-,-,0.014,91.200
'14:03:05.440',0.014,-,-,0.028,88.000
'14:03:05.448',0.014,-,-,0.056,84.800
'14:03:05.456',0.028,-,-,0.070,82.400
'14:03:05.464',0.028,-,-,0.070,80.000
'14:03:05.472',0.042,-,-,0.085,79.200
'14:03:05.480',0.056,-,-,0.085,78.400
'14:03:05.488',0.042,-,-,0.085,79.200
'14:03:05.496',0.042,-,-,0.085,79.200
'14:03:05.504',0.042,-,-,0.070,80.000
'14:03:05.512',0.042,-,-,0.085,80.000
'14:03:05.520',0.042,-,-,0.056,80.000
'14:03:05.528',0.042,-,-,0.070,80.000
'14:03:05.536',0.042,-,-,0.056,79.200
'14:03:05.544',0.042,-,-,0.056,78.400
'14:03:05.552',0.042,-,-,0.056,77.600
'14:03:05.560',0.042,-,-,0.042,77.600
'14:03:05.568',0.042,-,-,0.056,76.800
'14:03:05.576',0.042,-,-,0.056,76.000
'14:03:05.584',0.056,-,-,0.056,75.200
'14:03:05.592',0.125,-,-,0.085,75.200
'14:03:05.600',0.292,-,-,0.254,74.400
'14:03:05.608',0.528,-,-,0.465,74.400
'14:03:05.616',0.611,-,-,0.507,73.600
'14:03:05.624',0.389,-,-,-0.028,72.800
'14:03:05.632',0.153,-,-,-0.310,72.800
'14:03:05.640',0.000,-,-,-0.254,72.000
'14:03:05.648',-0.069,-,-,-0.183,72.000
'14:03:05.656',-0.083,-,-,-0.056,71.200
'14:03:05.664',-0.056,-,-,0.000,71.200
'14:03:05.672',-0.056,-,-,0.014,70.400
'14:03:05.680',-0.069,-,-,0.000,70.400
'14:03:05.688',-0.069,-,-,0.000,69.600
'14:03:05.696',-0.069,-,-,0.000,69.600
'14:03:05.704',-0.083,-,-,-0.014,68.800
'14:03:05.712',-0.097,-,-,-0.028,68.000
'14:03:05.720',-0.097,-,-,-0.028,68.000
'14:03:05.728',-0.097,-,-,-0.056,68.800
'14:03:05.736',-0.097,-,-,-0.042,72.000
'14:03:05.744',-0.125,-,-,-0.070,77.600
'14:03:05.752',-0.125,-,-,-0.070,85.600
'14:03:05.760',-0.125,-,-,-0.113,96.000
'14:03:05.768',-0.125,-,-,-0.113,106.400
'14:03:05.776',-0.125,-,-,-0.127,113.600
'14:03:05.784',-0.125,-,-,-0.127,118.400
'14:03:05.792',-0.097,-,-,-0.141,120.000
'14:03:05.800',-0.125,-,-,-0.141,119.200
'14:03:05.808',-0.125,-,-,-0.155,116.800
'14:03:05.816',-0.097,-,-,-0.169,114.400
'14:03:05.824',-0.083,-,-,-0.155,112.000
'14:03:05.832',-0.069,-,-,-0.169,109.600
'14:03:05.840',-0.069,-,-,-0.155,108.000
'14:03:05.848',-0.056,-,-,-0.169,106.400
'14:03:05.856',-0.028,-,-,-0.127,105.600
'14:03:05.864',-0.014,-,-,-0.113,104.000
'14:03:05.872',0.000,-,-,-0.070,101.600
'14:03:05.880',0.000,-,-,-0.056,100.000
'14:03:05.888',0.000,-,-,-0.028,97.600
'14:03:05.896',0.000,-,-,0.000,95.200
'14:03:05.904',0.014,-,-,0.000,92.000
'14:03:05.912',0.028,-,-,0.028,88.800
'14:03:05.920',0.042,-,-,0.042,85.600
'14:03:05.928',0.069,-,-,0.070,83.200
'14:03:05.936',0.083,-,-,0.085,81.600
'14:03:05.944',0.083,-,-,0.085,80.800
'14:03:05.952',0.097,-,-,0.085,80.000
'14:03:05.960',0.097,-,-,0.113,80.800
'14:03:05.968',0.125,-,-,0.127,80.800
'14:03:05.976',0.125,-,-,0.127,81.600
'14:03:05.984',0.125,-,-,0.127,81.600
'14:03:05.992',0.097,-,-,0.127,80.800
'14:03:06.000',0.097,-,-,0.113,80.800
'14:03:06.008',0.083,-,-,0.127,80.000
'14:03:06.016',0.083,-,-,0.085,79.200
'14:03:06.024',0.069,-,-,0.085,79.200
'14:03:06.032',0.069,-,-,0.085,78.400
'14:03:06.040',0.056,-,-,0.070,77.600
'14:03:06.048',0.056,-,-,0.070,76.800
'14:03:06.056',0.056,-,-,0.056,76.800
'14:03:06.064',0.042,-,-,0.070,76.000
'14:03:06.072',0.042,-,-,0.056,75.200
'14:03:06.080',0.042,-,-,0.056,74.400
'14:03:06.088',0.069,-,-,0.085,74.400
'14:03:06.096',0.194,-,-,0.183,73.600
'14:03:06.104',0.431,-,-,0.408,72.800
'14:03:06.112',0.583,-,-,0.507,72.000
'14:03:06.120',0.403,-,-,-0.028,71.200
'14:03:06.128',0.125,-,-,-0.465,70.400
'14:03:06.136',-0.042,-,-,-0.493,70.400
'14:03:06.144',-0.083,-,-,-0.282,69.600
'14:03:06.152',-0.069,-,-,-0.085,68.800
'14:03:06.160',-0.056,-,-,0.000,68.800
'14:03:06.168',-0.056,-,-,0.028,68.000
'14:03:06.176',-0.069,-,-,0.014,68.000
'14:03:06.184',-0.069,-,-,0.000,67.200
'14:03:06.192',-0.069,-,-,0.000,67.200
'14:03:06.200',-0.069,-,-,0.000,66.400
'14:03:06.208',-0.083,-,-,0.000,67.200
'14:03:06.216',-0.083,-,-,0.000,68.000
'14:03:06.224',-0.083,-,-,-0.014,71.200
'14:03:06.232',-0.083,-,-,-0.014,76.800
'14:03:06.240',-0.083,-,-,-0.028,86.400
'14:03:06.248',-0.083,-,-,-0.028,99.200
'14:03:06.256',-0.083,-,-,-0.028,111.200
'14:03:06.264',-0.097,-,-,-0.056,121.600
'14:03:06.272',-0.097,-,-,-0.070,127.200
'14:03:06.280',-0.097,-,-,-0.070,128.800
'14:03:06.288',-0.097,-,-,-0.113,128.000
'14:03:06.296',-0.097,-,-,-0.113,125.600
'14:03:06.304',-0.097,-,-,-0.127,123.200
'14:03:06.312',-0.097,-,-,-0.127,120.800
'14:03:06.320',-0.097,-,-,-0.141,118.400
'14:03:06.328',-0.083,-,-,-0.127,116.800
'14:03:06.336',-0.069,-,-,-0.141,115.200
'14:03:06.344',-0.056,-,-,-0.141,114.400
'14:03:06.352',-0.042,-,-,-0.141,112.800
'14:03:06.360',-0.014,-,-,-0.113,111.200
'14:03:06.368',0.000,-,-,-0.070,108.800
'14:03:06.376',0.000,-,-,-0.070,107.200
'14:03:06.384',0.000,-,-,-0.056,104.800
'14:03:06.392',0.014,-,-,-0.028,101.600
'14:03:06.400',0.028,-,-,0.000,99.200
'14:03:06.408',0.042,-,-,0.014,96.000
'14:03:06.416',0.042,-,-,0.028,92.800
'14:03:06.424',0.056,-,-,0.056,89.600
'14:03:06.432',0.069,-,-,0.070,87.200
'14:03:06.440',0.083,-,-,0.085,85.600
'14:03:06.448',0.097,-,-,0.113,84.000
'14:03:06.456',0.125,-,-,0.127,84.000
'14:03:06.464',0.125,-,-,0.113,84.800
'14:03:06.472',0.125,-,-,0.127,84.800
'14:03:06.480',0.125,-,-,0.127,84.800
'14:03:06.488',0.125,-,-,0.127,84.800
'14:03:06.496',0.125,-,-,0.127,84.000
'14:03:06.504',0.097,-,-,0.127,84.000
'14:03:06.512',0.083,-,-,0.113,83.200
'14:03:06.520',0.083,-,-,0.113,82.400
'14:03:06.528',0.069,-,-,0.085,81.600
'14:03:06.536',0.056,-,-,0.085,80.800
'14:03:06.544',0.042,-,-,0.085,80.000
'14:03:06.552',0.042,-,-,0.085,79.200
'14:03:06.560',0.042,-,-,0.085,78.400
'14:03:06.568',0.042,-,-,0.085,77.600
'14:03:06.576',0.056,-,-,0.070,76.800
'14:03:06.584',0.056,-,-,0.085,76.800
'14:03:06.592',0.056,-,-,0.070,76.000
'14:03:06.600',0.056,-,-,0.056,75.200
'14:03:06.608',0.042,-,-,0.056,74.400
'14:03:06.616',0.042,-,-,0.042,74.400
'14:03:06.624',0.042,-,-,0.056,73.600
'14:03:06.632',0.042,-,-,0.056,72.800
'14:03:06.640',0.042,-,-,0.042,72.000
'14:03:06.648',0.042,-,-,0.056,72.000
'14:03:06.656',0.056,-,-,0.056,71.200
'14:03:06.664',0.069,-,-,0.056,71.200
'14:03:06.672',0.056,-,-,0.155,70.400
'14:03:06.680',0.042,-,-,0.042,70.400
'14:03:06.688',0.042,-,-,0.056,69.600
'14:03:06.696',0.042,-,-,0.056,69.600
'14:03:06.704',0.042,-,-,0.056,68.800
'14:03:06.712',0.028,-,-,0.042,68.000
'14:03:06.720',0.028,-,-,0.056,68.000
'14:03:06.728',0.028,-,-,0.056,67.200
'14:03:06.736',0.028,-,-,0.056,67.200
'14:03:06.744',0.028,-,-,0.056,67.200
'14:03:06.752',0.028,-,-,0.056,67.200
'14:03:06.760',0.028,-,-,0.056,66.400
'14:03:06.768',0.014,-,-,0.042,66.400
'14:03:06.776',0.014,-,-,0.028,66.400
'14:03:06.784',0.069,-,-,0.056,65.600
'14:03:06.792',0.278,-,-,0.254,65.600
'14:03:06.800',0.472,-,-,0.451,65.600
'14:03:06.808',0.500,-,-,0.451,64.800
'14:03:06.816',0.181,-,-,-0.183,64.800
'14:03:06.824',-0.028,-,-,-0.394,64.000
'14:03:06.832',-0.139,-,-,-0.338,64.000
'14:03:06.840',-0.153,-,-,-0.254,64.000
'14:03:06.848',-0.139,-,-,-0.113,63.200
'14:03:06.856',-0.125,-,-,-0.028,63.200
'14:03:06.864',-0.097,-,-,-0.028,62.400
'14:03:06.872',-0.097,-,-,-0.014,62.400
'14:03:06.880',-0.097,-,-,-0.028,62.400
'14:03:06.888',-0.125,-,-,-0.014,61.600
'14:03:06.896',-0.125,-,-,-0.028,61.600
'14:03:06.904',-0.125,-,-,-0.028,62.400
'14:03:06.912',-0.125,-,-,-0.028,65.600
'14:03:06.920',-0.125,-,-,-0.028,72.800
'14:03:06.928',-0.125,-,-,-0.056,84.000
'14:03:06.936',-0.125,-,-,-0.070,97.600
'14:03:06.944',-0.139,-,-,-0.056,111.200
'14:03:06.952',-0.153,-,-,-0.113,121.600
'14:03:06.960',-0.167,-,-,-0.113,127.200
'14:03:06.968',-0.167,-,-,-0.141,128.000
'14:03:06.976',-0.167,-,-,-0.155,126.400
'14:03:06.984',-0.167,-,-,-0.169,124.000
'14:03:06.992',-0.167,-,-,-0.183,120.800
'14:03:07.000',-0.167,-,-,-0.169,118.400
'14:03:07.008',-0.153,-,-,-0.169,116.800
'14:03:07.016',-0.139,-,-,-0.183,115.200
'14:03:07.024',-0.139,-,-,-0.197,113.600
'14:03:07.032',-0.097,-,-,-0.169,112.000
'14:03:07.040',-0.083,-,-,-0.141,110.400
'14:03:07.048',-0.056,-,-,-0.141,108.800
'14:03:07.056',-0.042,-,-,-0.127,106.400
'14:03:07.064',-0.028,-,-,-0.113,104.800
'14:03:07.072',-0.014,-,-,-0.070,102.400
'14:03:07.080',0.000,-,-,-0.056,99.200
'14:03:07.088',0.014,-,-,-0.028,96.800
'14:03:07.096',0.014,-,-,0.000,94.400
'14:03:07.104',0.028,-,-,0.000,91.200
'14:03:07.112',0.028,-,-,0.014,88.800
'14:03:07.120',0.028,-,-,0.028,85.600
'14:03:07.128',0.028,-,-,0.042,83.200
'14:03:07.136',0.028,-,-,0.056,81.600
'14:03:07.144',0.028,-,-,0.056,81.600
'14:03:07.152',0.042,-,-,0.085,81.600
'14:03:07.160',0.042,-,-,0.056,81.600
'14:03:07.168',0.042,-,-,0.085,82.400
'14:03:07.176',0.056,-,-,0.070,82.400
'14:03:07.184',0.069,-,-,0.056,82.400
'14:03:07.192',0.083,-,-,0.056,81.600
'14:03:07.200',0.097,-,-,0.070,80.800
'14:03:07.208',0.139,-,-,0.085,80.000
'14:03:07.216',0.264,-,-,0.169,79.200
'14:03:07.224',0.500,-,-,0.380,77.600
'14:03:07.232',0.653,-,-,0.521,76.800
'14:03:07.240',0.500,-,-,0.254,76.000
'14:03:07.248',0.208,-,-,-0.197,75.200
'14:03:07.256',0.028,-,-,-0.282,75.200
'14:03:07.264',-0.056,-,-,-0.169,74.400
'14:03:07.272',-0.056,-,-,-0.028,73.600
'14:03:07.280',-0.042,-,-,0.000,72.800
'14:03:07.288',-0.042,-,-,0.028,72.800
'14:03:07.296',-0.056,-,-,0.028,72.000
'14:03:07.304',-0.056,-,-,0.028,72.000
'14:03:07.312',-0.056,-,-,0.014,71.200
'14:03:07.320',-0.069,-,-,0.000,70.400
'14:03:07.328',-0.083,-,-,0.000,69.600
'14:03:07.336',-0.097,-,-,0.000,69.600
'14:03:07.344',-0.097,-,-,-0.028,68.800
'14:03:07.352',-0.083,-,-,-0.042,68.800
'14:03:07.360',-0.125,-,-,-0.056,68.800
'14:03:07.368',-0.139,-,-,-0.056,69.600
'14:03:07.376',-0.139,-,-,-0.070,71.200
'14:03:07.384',-0.125,-,-,-0.056,73.600
'14:03:07.392',-0.125,-,-,-0.085,78.400
'14:03:07.400',-0.139,-,-,-0.070,84.000
'14:03:07.408',-0.153,-,-,-0.113,90.400
'14:03:07.416',-0.153,-,-,-0.127,96.000
'14:03:07.424',-0.139,-,-,-0.141,99.200
'14:03:07.432',-0.139,-,-,-0.141,100.800
'14:03:07.440',-0.139,-,-,-0.141,100.800
'14:03:07.448',-0.139,-,-,-0.141,99.200
'14:03:07.456',-0.097,-,-,-0.141,97.600
'14:03:07.464',-0.069,-,-,-0.127,95.200
'14:03:07.472',-0.056,-,-,-0.113,92.800
'14:03:07.480',-0.028,-,-,-0.070,90.400
'14:03:07.488',0.000,-,-,-0.056,88.000
'14:03:07.496',0.000,-,-,-0.028,85.600
'14:03:07.504',0.000,-,-,0.000,82.400
'14:03:07.512',0.014,-,-,0.000,80.000
'14:03:07.520',0.014,-,-,0.028,76.800
'14:03:07.528',0.028,-,-,0.028,74.400
'14:03:07.536',0.042,-,-,0.042,72.800
'14:03:07.544',0.042,-,-,0.056,72.000
'14:03:07.552',0.056,-,-,0.085,71.200
'14:03:07.560',0.069,-,-,0.113,71.200
'14:03:07.568',0.083,-,-,0.127,71.200
'14:03:07.576',0.083,-,-,0.113,71.200
'14:03:07.584',0.083,-,-,0.127,72.000
'14:03:07.592',0.083,-,-,0.113,72.000
'14:03:07.600',0.069,-,-,0.113,72.000
'14:03:07.608',0.069,-,-,0.085,72.000
'14:03:07.616',0.069,-,-,0.085,71.200
'14:03:07.624',0.069,-,-,0.070,71.200
'14:03:07.632',0.069,-,-,0.085,71.200
'14:03:07.640',0.069,-,-,0.070,70.400
'14:03:07.648',0.069,-,-,0.070,70.400
'14:03:07.656',0.069,-,-,0.056,70.400
'14:03:07.664',0.069,-,-,0.070,70.400
'14:03:07.672',0.069,-,-,0.056,69.600
'14:03:07.680',0.069,-,-,0.056,69.600
'14:03:07.688',0.069,-,-,0.056,69.600
'14:03:07.696',0.069,-,-,0.056,69.600
'14:03:07.704',0.069,-,-,0.056,68.800
'14:03:07.712',0.069,-,-,0.056,68.800
'14:03:07.720',0.069,-,-,0.056,68.800
'14:03:07.728',0.083,-,-,0.056,68.000
'14:03:07.736',0.097,-,-,0.085,67.200
'14:03:07.744',0.097,-,-,0.070,67.200
'14:03:07.752',0.083,-,-,0.085,66.400
'14:03:07.760',0.167,-,-,0.127,66.400
'14:03:07.768',0.361,-,-,0.310,65.600
'14:03:07.776',0.597,-,-,0.507,64.800
'14:03:07.784',0.625,-,-,0.535,64.800
'14:03:07.792',0.292,-,-,-0.127,64.000
'14:03:07.800',0.042,-,-,-0.394,63.200
'14:03:07.808',-0.056,-,-,-0.310,63.200
'14:03:07.816',-0.097,-,-,-0.254,63.200
'14:03:07.824',-0.097,-,-,-0.113,62.400
'14:03:07.832',-0.069,-,-,-0.028,62.400
'14:03:07.840',-0.056,-,-,-0.014,62.400
'14:03:07.848',-0.056,-,-,0.000,62.400
'14:03:07.856',-0.056,-,-,0.000,62.400
'14:03:07.864',-0.056,-,-,-0.014,62.400
'14:03:07.872',-0.069,-,-,-0.014,62.400
'14:03:07.880',-0.069,-,-,0.000,63.200
'14:03:07.888',-0.069,-,-,-0.028,65.600
'14:03:07.896',-0.069,-,-,-0.042,71.200
'14:03:07.904',-0.069,-,-,-0.056,80.800
'14:03:07.912',-0.069,-,-,-0.070,92.800
'14:03:07.920',-0.069,-,-,-0.085,106.400
'14:03:07.928',-0.069,-,-,-0.085,116.800
'14:03:07.936',-0.069,-,-,-0.113,124.000
'14:03:07.944',-0.083,-,-,-0.085,127.200
'14:03:07.952',-0.097,-,-,-0.113,126.400
'14:03:07.960',-0.097,-,-,-0.141,124.800
'14:03:07.968',-0.097,-,-,-0.141,121.600
'14:03:07.976',-0.097,-,-,-0.169,118.400
'14:03:07.984',-0.097,-,-,-0.169,116.000
'14:03:07.992',-0.097,-,-,-0.169,114.400
'14:03:08.000',-0.097,-,-,-0.169,112.800
'14:03:08.008',-0.056,-,-,-0.197,111.200
'14:03:08.016',-0.028,-,-,-0.141,109.600
'14:03:08.024',-0.028,-,-,-0.141,108.000
'14:03:08.032',-0.014,-,-,-0.127,106.400
'14:03:08.040',0.014,-,-,-0.113,104.000
'14:03:08.048',0.028,-,-,-0.070,101.600
'14:03:08.056',0.056,-,-,-0.042,99.200
'14:03:08.064',0.056,-,-,-0.014,96.800
'14:03:08.072',0.056,-,-,0.000,94.400
'14:03:08.080',0.069,-,-,0.000,91.200
'14:03:08.088',0.069,-,-,0.028,88.800
'14:03:08.096',0.069,-,-,0.042,86.400
'14:03:08.104',0.083,-,-,0.056,84.000
'14:03:08.112',0.069,-,-,0.070,82.400
'14:03:08.120',0.069,-,-,0.085,82.400
'14:03:08.128',0.069,-,-,0.113,82.400
'14:03:08.136',0.069,-,-,0.113,82.400
'14:03:08.144',0.069,-,-,0.085,83.200
'14:03:08.152',0.069,-,-,0.085,83.200
'14:03:08.160',0.056,-,-,0.085,83.200
'14:03:08.168',0.056,-,-,0.085,83.200
'14:03:08.176',0.056,-,-,0.070,82.400
'14:03:08.184',0.056,-,-,0.085,81.600
'14:03:08.192',0.056,-,-,0.070,80.800
'14:03:08.200',0.069,-,-,0.070,80.000
'14:03:08.208',0.083,-,-,0.056,79.200
'14:03:08.216',0.083,-,-,0.085,78.400
'14:03:08.224',0.083,-,-,0.085,77.600
'14:03:08.232',0.083,-,-,0.085,76.800
'14:03:08.240',0.167,-,-,0.155,76.000
'14:03:08.248',0.361,-,-,0.338,75.200
'14:03:08.256',0.542,-,-,0.479,74.400
'14:03:08.264',0.569,-,-,0.056,74.400
'14:03:08.272',0.167,-,-,-0.451,73.600
'14:03:08.280',-0.042,-,-,-0.521,72.800
'14:03:08.288',-0.097,-,-,-0.366,72.000
'14:03:08.296',-0.097,-,-,-0.141,71.200
'14:03:08.304',-0.069,-,-,-0.028,71.200
'14:03:08.312',-0.069,-,-,0.000,70.400
'14:03:08.320',-0.056,-,-,0.014,70.400
'14:03:08.328',-0.069,-,-,0.000,69.600
'14:03:08.336',-0.069,-,-,0.000,69.600
'14:03:08.344',-0.069,-,-,0.000,68.800
'14:03:08.352',-0.083,-,-,-0.014,68.800
'14:03:08.360',-0.083,-,-,-0.028,68.800
'14:03:08.368',-0.083,-,-,-0.014,69.600
'14:03:08.376',-0.083,-,-,-0.028,72.800
'14:03:08.384',-0.097,-,-,-0.028,78.400
'14:03:08.392',-0.097,-,-,-0.056,87.200
'14:03:08.400',-0.083,-,-,-0.042,97.600
'14:03:08.408',-0.069,-,-,-0.028,108.000
'14:03:08.416',-0.069,-,-,-0.028,116.800
'14:03:08.424',-0.069,-,-,-0.042,122.400
'14:03:08.432',-0.083,-,-,-0.056,125.600
'14:03:08.440',-0.125,-,-,-0.113,124.800
'14:03:08.448',-0.139,-,-,-0.127,123.200
'14:03:08.456',-0.153,-,-,-0.141,121.600
'14:03:08.464',-0.153,-,-,-0.169,119.200
'14:03:08.472',-0.153,-,-,-0.169,116.800
'14:03:08.480',-0.139,-,-,-0.183,115.200
'14:03:08.488',-0.125,-,-,-0.169,113.600
'14:03:08.496',-0.083,-,-,-0.169,112.000
'14:03:08.504',-0.056,-,-,-0.141,110.400
'14:03:08.512',-0.028,-,-,-0.113,108.000
'14:03:08.520',0.000,-,-,-0.070,106.400
'14:03:08.528',0.014,-,-,-0.042,104.000
'14:03:08.536',0.028,-,-,-0.014,100.800
'14:03:08.544',0.042,-,-,0.000,97.600
'14:03:08.552',0.056,-,-,0.028,94.400
'14:03:08.560',0.069,-,-,0.042,91.200
'14:03:08.568',0.083,-,-,0.056,88.000
'14:03:08.576',0.083,-,-,0.070,85.600
'14:03:08.584',0.125,-,-,0.113,84.000
'14:03:08.592',0.139,-,-,0.127,83.200
'14:03:08.600',0.153,-,-,0.141,83.200
'14:03:08.608',0.153,-,-,0.155,83.200
'14:03:08.616',0.153,-,-,0.141,83.200
'14:03:08.624',0.153,-,-,0.141,83.200
'14:03:08.632',0.139,-,-,0.155,83.200
'14:03:08.640',0.139,-,-,0.127,83.200
'14:03:08.648',0.125,-,-,0.113,82.400
'14:03:08.656',0.125,-,-,0.113,81.600
'14:03:08.664',0.125,-,-,0.085,80.800
'14:03:08.672',0.097,-,-,0.070,80.000
'14:03:08.680',0.083,-,-,0.085,79.200
'14:03:08.688',0.083,-,-,0.070,78.400
'14:03:08.696',0.083,-,-,0.085,77.600
'14:03:08.704',0.139,-,-,0.085,77.600
'14:03:08.712',0.292,-,-,0.254,76.800
'14:03:08.720',0.500,-,-,0.451,76.000
'14:03:08.728',0.583,-,-,0.479,76.000
'14:03:08.736',0.347,-,-,-0.028,75.200
'14:03:08.744',0.083,-,-,-0.366,74.400
'14:03:08.752',-0.014,-,-,-0.380,73.600
'14:03:08.760',-0.042,-,-,-0.225,73.600
'14:03:08.768',-0.028,-,-,-0.070,72.800
'14:03:08.776',0.000,-,-,0.000,72.000
'14:03:08.784',0.000,-,-,0.028,71.200
'14:03:08.792',0.000,-,-,0.028,71.200
'14:03:08.800',0.000,-,-,0.028,70.400
'14:03:08.808',0.000,-,-,0.014,69.600
'14:03:08.816',-0.014,-,-,0.000,69.600
'14:03:08.824',-0.014,-,-,0.000,69.600
'14:03:08.832',-0.028,-,-,0.000,69.600
'14:03:08.840',-0.042,-,-,-0.014,72.000
'14:03:08.848',-0.056,-,-,-0.028,76.800
'14:03:08.856',-0.056,-,-,-0.028,85.600
'14:03:08.864',-0.056,-,-,-0.042,96.000
'14:03:08.872',-0.056,-,-,-0.070,107.200
'14:03:08.880',-0.056,-,-,-0.085,116.800
'14:03:08.888',-0.069,-,-,-0.113,124.000
'14:03:08.896',-0.069,-,-,-0.127,126.400
'14:03:08.904',-0.069,-,-,-0.141,125.600
'14:03:08.912',-0.069,-,-,-0.141,124.000
'14:03:08.920',-0.069,-,-,-0.141,120.800
'14:03:08.928',-0.083,-,-,-0.141,118.400
'14:03:08.936',-0.056,-,-,-0.127,115.200
'14:03:08.944',-0.028,-,-,-0.141,113.600
'14:03:08.952',-0.014,-,-,-0.141,112.000
'14:03:08.960',0.014,-,-,-0.113,110.400
'14:03:08.968',0.028,-,-,-0.085,108.800
'14:03:08.976',0.042,-,-,-0.056,107.200
'14:03:08.984',0.056,-,-,-0.028,104.800
'14:03:08.992',0.069,-,-,-0.014,102.400
'14:03:09.000',0.069,-,-,0.000,100.000
'14:03:09.008',0.069,-,-,0.014,96.800
'14:03:09.016',0.056,-,-,0.028,93.600
'14:03:09.024',0.056,-,-,0.042,90.400
'14:03:09.032',0.069,-,-,0.056,88.000
'14:03:09.040',0.083,-,-,0.070,85.600
'14:03:09.048',0.083,-,-,0.085,83.200
'14:03:09.056',0.097,-,-,0.113,83.200
'14:03:09.064',0.097,-,-,0.085,82.400
'14:03:09.072',0.125,-,-,0.113,83.200
'14:03:09.080',0.125,-,-,0.085,83.200
'14:03:09.088',0.125,-,-,0.085,84.000
