'Elapsed time','I','II','III','MCL1','ABP','PAP'
'38:12:25.552',-0.029,-,-,0.000,99.960,38.000
'38:12:25.560',-0.029,-,-,0.000,100.680,38.000
'38:12:25.568',-0.029,-,-,0.000,103.080,37.200
'38:12:25.576',-0.029,-,-,0.000,105.480,35.600
'38:12:25.584',-0.029,-,-,0.000,107.880,33.600
'38:12:25.592',-0.029,-,-,0.000,111.120,32.000
'38:12:25.600',-0.019,-,-,0.000,112.680,31.200
'38:12:25.608',-0.019,-,-,0.000,114.360,30.800
'38:12:25.616',-0.029,-,-,0.000,115.080,30.800
'38:12:25.624',-0.029,-,-,0.000,115.920,31.200
'38:12:25.632',-0.019,-,-,0.000,115.920,31.600
'38:12:25.640',-0.019,-,-,0.000,116.760,31.200
'38:12:25.648',-0.019,-,-,0.000,117.480,30.800
'38:12:25.656',-0.019,-,-,0.000,118.320,30.400
'38:12:25.664',-0.019,-,-,0.000,119.160,30.000
'38:12:25.672',-0.029,-,-,0.000,119.880,29.200
'38:12:25.680',-0.029,-,-,0.000,120.720,28.400
'38:12:25.688',-0.019,-,-,0.000,120.720,28.000
'38:12:25.696',-0.019,-,-,0.000,120.720,28.000
'38:12:25.704',-0.019,-,-,0.000,120.720,28.000
'38:12:25.712',-0.019,-,-,0.030,119.880,27.600
'38:12:25.720',-0.010,-,-,0.030,119.160,27.200
'38:12:25.728',0.000,-,-,0.000,117.480,26.800
'38:12:25.736',0.000,-,-,0.000,115.920,26.000
'38:12:25.744',0.010,-,-,0.000,114.360,24.800
'38:12:25.752',0.019,-,-,0.000,113.520,24.000
'38:12:25.760',0.029,-,-,0.000,111.960,23.600
'38:12:25.768',0.038,-,-,-0.030,110.280,24.000
'38:12:25.776',0.038,-,-,-0.030,108.720,24.000
'38:12:25.784',0.029,-,-,-0.030,107.160,24.000
'38:12:25.792',0.010,-,-,-0.030,105.480,22.400
'38:12:25.800',-0.019,-,-,0.000,103.920,20.000
'38:12:25.808',-0.029,-,-,0.000,103.080,18.000
'38:12:25.816',-0.038,-,-,0.000,102.360,17.600
'38:12:25.824',-0.038,-,-,0.000,101.520,17.600
'38:12:25.832',-0.067,-,-,0.000,99.960,18.000
'38:12:25.840',-0.115,-,-,0.069,99.120,19.200
'38:12:25.848',-0.154,-,-,0.139,98.280,21.200
'38:12:25.856',-0.096,-,-,0.178,96.720,22.800
'38:12:25.864',0.067,-,-,0.069,95.160,23.200
'38:12:25.872',0.298,-,-,-0.257,92.760,23.200
'38:12:25.880',0.365,-,-,-0.515,89.520,22.000
'38:12:25.888',0.221,-,-,-0.554,86.280,20.400
'38:12:25.896',0.067,-,-,-0.069,83.160,18.400
'38:12:25.904',0.019,-,-,0.000,79.920,16.800
'38:12:25.912',0.029,-,-,0.000,76.680,16.400
'38:12:25.920',0.019,-,-,0.000,75.120,18.800
'38:12:25.928',0.019,-,-,0.000,73.560,21.600
'38:12:25.936',0.019,-,-,0.000,73.560,21.200
'38:12:25.944',0.019,-,-,0.000,75.120,18.000
'38:12:25.952',0.019,-,-,0.000,78.360,16.000
'38:12:25.960',0.029,-,-,0.000,83.880,18.400
'38:12:25.968',0.038,-,-,-0.030,89.520,24.800
'38:12:25.976',0.038,-,-,-0.030,95.160,34.000
'38:12:25.984',0.038,-,-,-0.030,100.680,42.400
'38:12:25.992',0.038,-,-,-0.030,104.760,46.400
'38:12:26.000',0.048,-,-,-0.030,108.720,45.200
'38:12:26.008',0.048,-,-,-0.030,110.280,41.600
'38:12:26.016',0.048,-,-,-0.069,111.960,37.200
'38:12:26.024',0.058,-,-,-0.069,112.680,34.000
'38:12:26.032',0.058,-,-,-0.069,112.680,32.000
'38:12:26.040',0.067,-,-,-0.069,112.680,33.200
'38:12:26.048',0.067,-,-,-0.069,112.680,36.000
'38:12:26.056',0.067,-,-,-0.069,112.680,38.800
'38:12:26.064',0.067,-,-,-0.069,114.360,40.000
'38:12:26.072',0.067,-,-,-0.069,116.760,39.600
'38:12:26.080',0.058,-,-,-0.069,119.880,38.400
'38:12:26.088',0.038,-,-,-0.069,123.120,36.000
'38:12:26.096',0.019,-,-,0.000,124.680,34.000
'38:12:26.104',0.000,-,-,0.000,125.520,32.800
'38:12:26.112',-0.019,-,-,0.000,123.960,32.400
'38:12:26.120',-0.038,-,-,0.000,121.560,32.000
'38:12:26.128',-0.058,-,-,0.030,118.320,31.600
'38:12:26.136',-0.077,-,-,0.030,114.360,30.400
'38:12:26.144',-0.087,-,-,0.069,110.280,28.400
'38:12:26.152',-0.087,-,-,0.069,106.320,26.400
'38:12:26.160',-0.077,-,-,0.069,102.360,24.800
'38:12:26.168',-0.077,-,-,0.030,99.960,23.600
'38:12:26.176',-0.067,-,-,0.030,97.560,22.000
'38:12:26.184',-0.058,-,-,0.030,95.880,21.600
'38:12:26.192',-0.048,-,-,0.030,95.160,21.600
'38:12:26.200',-0.038,-,-,0.000,95.160,22.400
'38:12:26.208',-0.038,-,-,0.000,95.160,24.000
'38:12:26.216',-0.029,-,-,0.000,95.880,25.600
'38:12:26.224',-0.029,-,-,0.000,97.560,26.000
'38:12:26.232',-0.029,-,-,0.000,99.960,26.000
'38:12:26.240',-0.029,-,-,0.000,103.080,24.800
'38:12:26.248',-0.029,-,-,0.000,106.320,23.600
'38:12:26.256',-0.029,-,-,0.000,108.720,22.400
'38:12:26.264',-0.029,-,-,0.000,110.280,21.200
'38:12:26.272',-0.029,-,-,0.000,111.120,20.800
'38:12:26.280',-0.029,-,-,0.000,111.960,20.000
'38:12:26.288',-0.019,-,-,0.000,111.960,19.200
'38:12:26.296',-0.019,-,-,0.000,112.680,18.800
'38:12:26.304',-0.029,-,-,0.000,113.520,19.600
'38:12:26.312',-0.019,-,-,0.000,114.360,20.800
'38:12:26.320',-0.019,-,-,0.000,115.080,21.600
'38:12:26.328',-0.019,-,-,0.000,115.920,21.200
'38:12:26.336',-0.019,-,-,0.000,117.480,20.000
'38:12:26.344',-0.019,-,-,0.000,118.320,18.800
'38:12:26.352',-0.019,-,-,0.000,118.320,17.200
'38:12:26.360',-0.019,-,-,0.000,119.160,16.400
'38:12:26.368',-0.019,-,-,0.000,119.160,16.000
'38:12:26.376',-0.019,-,-,0.000,118.320,16.800
'38:12:26.384',-0.019,-,-,0.000,117.480,17.600
'38:12:26.392',-0.019,-,-,0.000,116.760,18.000
'38:12:26.400',-0.019,-,-,0.000,115.080,18.400
'38:12:26.408',-0.010,-,-,0.000,113.520,17.600
'38:12:26.416',0.000,-,-,0.000,112.680,16.800
'38:12:26.424',0.000,-,-,0.000,111.120,16.000
'38:12:26.432',0.000,-,-,0.000,109.560,15.200
'38:12:26.440',0.019,-,-,0.000,107.880,15.200
'38:12:26.448',0.038,-,-,0.000,106.320,15.200
'38:12:26.456',0.048,-,-,-0.069,104.760,15.600
'38:12:26.464',0.048,-,-,-0.069,103.080,15.600
'38:12:26.472',0.038,-,-,-0.030,102.360,16.400
'38:12:26.480',0.019,-,-,-0.030,101.520,17.600
'38:12:26.488',-0.010,-,-,0.000,100.680,18.400
'38:12:26.496',-0.029,-,-,0.000,99.960,18.000
'38:12:26.504',-0.029,-,-,0.000,99.960,16.000
'38:12:26.512',-0.029,-,-,0.000,98.280,12.800
'38:12:26.520',-0.048,-,-,0.000,97.560,10.400
'38:12:26.528',-0.096,-,-,0.030,95.160,8.400
'38:12:26.536',-0.144,-,-,0.109,93.480,8.400
'38:12:26.544',-0.106,-,-,0.139,90.360,11.200
'38:12:26.552',0.019,-,-,0.069,87.120,15.200
'38:12:26.560',0.231,-,-,-0.109,83.880,17.600
'38:12:26.568',0.346,-,-,-0.475,80.760,17.200
'38:12:26.576',0.250,-,-,-0.515,78.360,15.600
'38:12:26.584',0.096,-,-,-0.139,75.120,14.800
'38:12:26.592',0.038,-,-,-0.030,73.560,14.800
'38:12:26.600',0.029,-,-,-0.069,71.160,15.200
'38:12:26.608',0.038,-,-,-0.069,69.480,15.600
'38:12:26.616',0.029,-,-,-0.030,67.920,15.200
'38:12:26.624',0.029,-,-,-0.069,67.920,14.800
'38:12:26.632',0.029,-,-,-0.069,69.480,17.200
'38:12:26.640',0.029,-,-,-0.030,72.720,23.200
'38:12:26.648',0.038,-,-,-0.030,77.520,29.200
'38:12:26.656',0.038,-,-,-0.030,83.880,34.000
'38:12:26.664',0.038,-,-,-0.030,91.080,38.800
'38:12:26.672',0.038,-,-,-0.030,97.560,43.200
'38:12:26.680',0.048,-,-,-0.030,102.360,45.600
'38:12:26.688',0.048,-,-,-0.030,106.320,45.200
'38:12:26.696',0.048,-,-,-0.069,108.720,42.400
'38:12:26.704',0.058,-,-,-0.030,110.280,40.000
'38:12:26.712',0.058,-,-,-0.069,110.280,38.800
'38:12:26.720',0.067,-,-,-0.069,110.280,39.600
'38:12:26.728',0.067,-,-,-0.069,110.280,42.400
'38:12:26.736',0.067,-,-,-0.069,110.280,46.000
'38:12:26.744',0.067,-,-,-0.069,111.120,48.800
'38:12:26.752',0.077,-,-,-0.069,113.520,49.200
'38:12:26.760',0.067,-,-,-0.069,117.480,48.400
'38:12:26.768',0.058,-,-,-0.030,120.720,46.400
'38:12:26.776',0.048,-,-,-0.030,123.960,44.800
'38:12:26.784',0.038,-,-,0.000,125.520,44.000
'38:12:26.792',0.010,-,-,0.000,125.520,44.000
'38:12:26.800',-0.010,-,-,0.000,124.680,44.400
'38:12:26.808',-0.029,-,-,0.030,122.280,45.200
'38:12:26.816',-0.058,-,-,0.069,119.160,45.600
'38:12:26.824',-0.067,-,-,0.069,115.920,45.200
'38:12:26.832',-0.077,-,-,0.069,112.680,43.600
'38:12:26.840',-0.087,-,-,0.069,109.560,41.600
'38:12:26.848',-0.087,-,-,0.109,105.480,39.200
'38:12:26.856',-0.077,-,-,0.069,103.080,37.200
'38:12:26.864',-0.067,-,-,0.069,100.680,36.000
'38:12:26.872',-0.067,-,-,0.069,99.120,35.600
'38:12:26.880',-0.058,-,-,0.069,98.280,36.400
'38:12:26.888',-0.048,-,-,0.030,97.560,37.200
'38:12:26.896',-0.038,-,-,0.030,97.560,36.000
'38:12:26.904',-0.038,-,-,0.030,96.720,33.200
'38:12:26.912',-0.029,-,-,0.030,97.560,30.800
'38:12:26.920',-0.019,-,-,0.000,98.280,31.600
'38:12:26.928',-0.019,-,-,0.000,99.960,34.800
'38:12:26.936',-0.019,-,-,0.000,101.520,38.000
'38:12:26.944',-0.019,-,-,0.000,104.760,40.000
'38:12:26.952',-0.019,-,-,0.000,107.160,40.800
'38:12:26.960',-0.019,-,-,0.000,109.560,39.600
'38:12:26.968',-0.019,-,-,0.000,111.120,36.400
'38:12:26.976',-0.019,-,-,0.000,111.960,33.600
'38:12:26.984',-0.019,-,-,0.000,111.960,32.400
'38:12:26.992',-0.019,-,-,0.000,112.680,32.000
'38:12:27.000',-0.010,-,-,0.000,112.680,32.800
'38:12:27.008',-0.010,-,-,0.000,113.520,34.400
'38:12:27.016',-0.019,-,-,0.000,114.360,35.200
'38:12:27.024',-0.019,-,-,0.000,115.080,34.800
'38:12:27.032',-0.019,-,-,0.000,116.760,33.600
'38:12:27.040',-0.010,-,-,0.000,117.480,32.000
'38:12:27.048',-0.019,-,-,0.000,118.320,31.200
'38:12:27.056',-0.019,-,-,0.000,118.320,31.200
'38:12:27.064',-0.019,-,-,0.000,119.160,31.600
'38:12:27.072',-0.019,-,-,0.000,119.160,32.400
'38:12:27.080',-0.019,-,-,0.000,118.320,32.400
'38:12:27.088',-0.010,-,-,0.000,118.320,32.400
'38:12:27.096',-0.010,-,-,0.000,116.760,32.000
'38:12:27.104',-0.010,-,-,0.000,115.920,31.200
'38:12:27.112',0.000,-,-,0.000,114.360,30.400
'38:12:27.120',0.000,-,-,0.000,112.680,30.000
'38:12:27.128',0.010,-,-,0.000,111.960,29.600
'38:12:27.136',0.019,-,-,0.000,110.280,30.000
'38:12:27.144',0.029,-,-,-0.030,108.720,30.000
'38:12:27.152',0.038,-,-,-0.069,107.160,30.000
'38:12:27.160',0.038,-,-,-0.069,106.320,30.000
'38:12:27.168',0.029,-,-,-0.030,104.760,29.600
'38:12:27.176',0.010,-,-,0.000,103.920,29.200
'38:12:27.184',-0.010,-,-,0.000,103.080,29.600
'38:12:27.192',-0.019,-,-,0.000,102.360,30.000
'38:12:27.200',-0.019,-,-,0.000,102.360,30.400
'38:12:27.208',-0.029,-,-,0.000,101.520,30.400
'38:12:27.216',-0.058,-,-,0.000,99.960,28.800
'38:12:27.224',-0.106,-,-,0.069,99.120,27.200
'38:12:27.232',-0.115,-,-,0.139,97.560,27.200
'38:12:27.240',-0.058,-,-,0.109,95.160,28.800
'38:12:27.248',0.096,-,-,0.000,91.920,30.400
'38:12:27.256',0.288,-,-,-0.257,89.520,31.600
'38:12:27.264',0.317,-,-,-0.475,86.280,31.600
'38:12:27.272',0.173,-,-,-0.287,83.160,30.800
'38:12:27.280',0.048,-,-,-0.030,79.920,29.600
'38:12:27.288',0.029,-,-,0.000,77.520,29.200
'38:12:27.296',0.029,-,-,-0.030,75.960,29.600
'38:12:27.304',0.029,-,-,-0.030,75.120,28.800
'38:12:27.312',0.019,-,-,0.000,75.120,27.200
'38:12:27.320',0.019,-,-,0.000,75.960,25.200
'38:12:27.328',0.019,-,-,0.000,79.080,26.000
'38:12:27.336',0.029,-,-,0.000,83.880,31.200
'38:12:27.344',0.029,-,-,0.000,88.680,40.400
'38:12:27.352',0.029,-,-,0.000,95.160,49.600
'38:12:27.360',0.029,-,-,0.000,99.960,56.800
'38:12:27.368',0.038,-,-,0.000,104.760,59.200
'38:12:27.376',0.038,-,-,0.000,108.720,56.800
'38:12:27.384',0.038,-,-,-0.030,111.960,51.200
'38:12:27.392',0.048,-,-,0.000,113.520,46.800
'38:12:27.400',0.048,-,-,-0.030,115.080,44.800
'38:12:27.408',0.058,-,-,-0.030,115.920,46.400
'38:12:27.416',0.058,-,-,-0.030,116.760,50.000
'38:12:27.424',0.058,-,-,-0.069,116.760,53.200
'38:12:27.432',0.067,-,-,-0.069,117.480,54.800
'38:12:27.440',0.067,-,-,-0.069,119.880,54.400
'38:12:27.448',0.067,-,-,-0.069,123.120,53.200
'38:12:27.456',0.058,-,-,-0.069,127.080,52.800
'38:12:27.464',0.048,-,-,-0.069,130.320,52.800
'38:12:27.472',0.038,-,-,-0.030,131.880,52.400
'38:12:27.480',0.019,-,-,-0.030,132.720,51.200
'38:12:27.488',0.000,-,-,0.000,131.160,50.000
'38:12:27.496',-0.019,-,-,0.000,129.480,48.800
'38:12:27.504',-0.038,-,-,0.000,126.360,47.600
'38:12:27.512',-0.058,-,-,0.069,123.120,46.400
'38:12:27.520',-0.067,-,-,0.069,119.880,45.600
'38:12:27.528',-0.077,-,-,0.069,115.920,44.800
'38:12:27.536',-0.077,-,-,0.069,111.960,43.600
'38:12:27.544',-0.077,-,-,0.069,108.720,42.400
'38:12:27.552',-0.067,-,-,0.069,106.320,42.400
'38:12:27.560',-0.067,-,-,0.030,103.920,42.000
'38:12:27.568',-0.058,-,-,0.030,103.080,40.000
'38:12:27.576',-0.048,-,-,0.030,102.360,35.200
'38:12:27.584',-0.038,-,-,0.030,101.520,31.200
'38:12:27.592',-0.038,-,-,0.000,100.680,30.400
'38:12:27.600',-0.029,-,-,0.000,100.680,33.600
'38:12:27.608',-0.029,-,-,0.000,100.680,38.400
'38:12:27.616',-0.019,-,-,0.000,102.360,41.600
'38:12:27.624',-0.019,-,-,0.000,103.920,42.800
'38:12:27.632',-0.019,-,-,0.000,107.160,42.000
'38:12:27.640',-0.019,-,-,0.000,109.560,39.200
'38:12:27.648',-0.019,-,-,0.000,111.960,36.000
'38:12:27.656',-0.019,-,-,0.000,113.520,33.600
'38:12:27.664',-0.010,-,-,0.000,114.360,32.800
'38:12:27.672',-0.010,-,-,0.000,115.080,32.800
'38:12:27.680',-0.010,-,-,0.000,115.080,34.000
'38:12:27.688',-0.019,-,-,0.000,115.920,35.200
'38:12:27.696',-0.019,-,-,0.000,116.760,36.000
'38:12:27.704',-0.019,-,-,0.000,117.480,36.000
'38:12:27.712',-0.019,-,-,0.000,118.320,35.200
'38:12:27.720',-0.010,-,-,0.000,119.160,34.000
'38:12:27.728',-0.010,-,-,0.000,120.720,32.800
'38:12:27.736',-0.019,-,-,0.000,121.560,32.000
'38:12:27.744',-0.019,-,-,0.000,121.560,31.200
'38:12:27.752',-0.019,-,-,0.000,122.280,31.600
'38:12:27.760',-0.010,-,-,0.000,122.280,32.000
'38:12:27.768',-0.010,-,-,0.000,121.560,32.800
'38:12:27.776',-0.019,-,-,0.000,120.720,32.800
'38:12:27.784',-0.010,-,-,0.000,119.880,32.800
'38:12:27.792',-0.010,-,-,0.000,119.160,32.000
'38:12:27.800',0.000,-,-,0.000,117.480,31.200
'38:12:27.808',0.000,-,-,0.000,116.760,30.800
'38:12:27.816',0.010,-,-,0.000,115.080,30.400
'38:12:27.824',0.019,-,-,0.000,114.360,30.400
'38:12:27.832',0.029,-,-,-0.030,112.680,30.400
'38:12:27.840',0.038,-,-,-0.069,111.120,30.800
'38:12:27.848',0.048,-,-,-0.030,110.280,30.400
'38:12:27.856',0.038,-,-,-0.069,108.720,30.000
'38:12:27.864',0.029,-,-,-0.030,107.160,29.200
'38:12:27.872',0.000,-,-,0.000,106.320,28.800
'38:12:27.880',-0.019,-,-,0.000,104.760,29.200
'38:12:27.888',-0.029,-,-,0.000,103.920,29.600
'38:12:27.896',-0.029,-,-,0.000,103.080,28.800
'38:12:27.904',-0.038,-,-,0.000,102.360,27.600
'38:12:27.912',-0.077,-,-,0.000,100.680,26.800
'38:12:27.920',-0.125,-,-,0.109,99.120,27.600
'38:12:27.928',-0.144,-,-,0.139,96.720,30.000
'38:12:27.936',-0.010,-,-,0.109,94.320,32.400
'38:12:27.944',0.192,-,-,-0.069,91.080,33.200
'38:12:27.952',0.346,-,-,-0.406,87.960,32.800
'38:12:27.960',0.298,-,-,-0.515,84.720,31.200
'38:12:27.968',0.125,-,-,-0.178,81.480,29.600
'38:12:27.976',0.038,-,-,0.000,79.920,28.000
'38:12:27.984',0.029,-,-,0.000,77.520,26.400
'38:12:27.992',0.029,-,-,-0.030,76.680,26.000
'38:12:28.000',0.029,-,-,-0.030,75.960,27.200
'38:12:28.008',0.029,-,-,0.000,75.960,28.400
'38:12:28.016',0.029,-,-,-0.030,78.360,28.800
'38:12:28.024',0.029,-,-,0.000,81.480,28.800
'38:12:28.032',0.029,-,-,-0.030,87.120,31.600
'38:12:28.040',0.038,-,-,-0.030,92.760,37.600
'38:12:28.048',0.038,-,-,-0.030,98.280,44.400
'38:12:28.056',0.038,-,-,-0.030,103.080,51.200
'38:12:28.064',0.048,-,-,-0.030,107.880,54.800
'38:12:28.072',0.048,-,-,-0.069,111.120,54.400
'38:12:28.080',0.058,-,-,-0.030,114.360,50.400
'38:12:28.088',0.058,-,-,-0.069,115.920,46.400
'38:12:28.096',0.058,-,-,-0.069,116.760,44.000
'38:12:28.104',0.067,-,-,-0.069,117.480,43.600
'38:12:28.112',0.067,-,-,-0.069,117.480,44.400
'38:12:28.120',0.067,-,-,-0.069,118.320,46.400
'38:12:28.128',0.077,-,-,-0.069,119.880,48.800
'38:12:28.136',0.077,-,-,-0.069,123.120,50.400
'38:12:28.144',0.067,-,-,-0.069,127.080,50.000
'38:12:28.152',0.058,-,-,-0.069,129.480,48.000
'38:12:28.160',0.048,-,-,-0.069,131.880,46.400
'38:12:28.168',0.029,-,-,-0.030,132.720,45.600
'38:12:28.176',0.010,-,-,0.000,131.880,45.200
'38:12:28.184',-0.010,-,-,0.000,130.320,44.000
'38:12:28.192',-0.029,-,-,0.000,127.920,42.400
'38:12:28.200',-0.048,-,-,0.000,124.680,40.400
'38:12:28.208',-0.067,-,-,0.069,121.560,38.800
'38:12:28.216',-0.077,-,-,0.069,117.480,37.600
'38:12:28.224',-0.087,-,-,0.069,113.520,36.800
'38:12:28.232',-0.077,-,-,0.069,110.280,36.000
'38:12:28.240',-0.077,-,-,0.069,107.160,34.800
'38:12:28.248',-0.067,-,-,0.069,103.920,32.400
'38:12:28.256',-0.058,-,-,0.069,102.360,30.000
'38:12:28.264',-0.048,-,-,0.030,100.680,28.400
'38:12:28.272',-0.048,-,-,0.030,99.960,28.000
'38:12:28.280',-0.038,-,-,0.030,99.120,29.600
'38:12:28.288',-0.029,-,-,0.030,98.280,31.600
'38:12:28.296',-0.029,-,-,0.000,97.560,32.400
'38:12:28.304',-0.019,-,-,0.000,97.560,32.400
'38:12:28.312',-0.019,-,-,0.000,98.280,31.600
'38:12:28.320',-0.019,-,-,0.000,99.960,30.000
'38:12:28.328',-0.019,-,-,0.000,102.360,28.400
'38:12:28.336',-0.019,-,-,0.000,104.760,26.800
'38:12:28.344',-0.019,-,-,0.000,107.160,26.400
'38:12:28.352',-0.019,-,-,0.000,108.720,25.600
'38:12:28.360',-0.019,-,-,0.000,109.560,25.600
'38:12:28.368',-0.019,-,-,0.000,110.280,25.200
'38:12:28.376',-0.019,-,-,0.000,110.280,25.200
'38:12:28.384',-0.019,-,-,0.000,111.120,24.800
'38:12:28.392',-0.019,-,-,0.030,111.120,24.400
'38:12:28.400',-0.019,-,-,0.000,111.960,24.000
'38:12:28.408',-0.019,-,-,0.030,113.520,24.000
'38:12:28.416',-0.019,-,-,0.000,114.360,23.600
'38:12:28.424',-0.019,-,-,0.030,115.080,23.200
'38:12:28.432',-0.019,-,-,0.030,115.920,22.400
'38:12:28.440',-0.019,-,-,0.030,116.760,22.000
'38:12:28.448',-0.019,-,-,0.030,116.760,21.600
'38:12:28.456',-0.019,-,-,0.030,116.760,21.200
'38:12:28.464',-0.019,-,-,0.000,116.760,21.200
'38:12:28.472',-0.019,-,-,0.000,115.920,20.800
'38:12:28.480',-0.019,-,-,0.000,115.920,20.800
'38:12:28.488',-0.019,-,-,0.000,114.360,20.400
'38:12:28.496',-0.010,-,-,0.000,113.520,20.000
'38:12:28.504',0.000,-,-,0.000,112.680,19.600
'38:12:28.512',0.000,-,-,0.000,111.120,19.200
'38:12:28.520',0.010,-,-,0.000,109.560,18.800
'38:12:28.528',0.029,-,-,0.000,108.720,18.400
'38:12:28.536',0.038,-,-,-0.069,107.160,18.400
'38:12:28.544',0.048,-,-,-0.069,105.480,18.800
'38:12:28.552',0.048,-,-,-0.069,103.920,19.200
'38:12:28.560',0.038,-,-,-0.069,102.360,19.600
'38:12:28.568',0.019,-,-,-0.030,100.680,18.400
'38:12:28.576',-0.010,-,-,0.000,99.960,16.800
'38:12:28.584',-0.029,-,-,0.000,99.120,15.600
'38:12:28.592',-0.029,-,-,0.000,98.280,14.800
'38:12:28.600',-0.029,-,-,0.000,97.560,14.400
'38:12:28.608',-0.058,-,-,0.000,96.720,14.800
'38:12:28.616',-0.115,-,-,0.030,95.880,16.400
'38:12:28.624',-0.163,-,-,0.139,94.320,18.000
'38:12:28.632',-0.096,-,-,0.139,91.920,18.800
'38:12:28.640',0.067,-,-,0.030,89.520,19.200
'38:12:28.648',0.298,-,-,-0.257,86.280,18.400
'38:12:28.656',0.375,-,-,-0.515,83.160,18.000
'38:12:28.664',0.240,-,-,-0.554,79.920,17.600
'38:12:28.672',0.087,-,-,-0.109,76.680,17.200
'38:12:28.680',0.038,-,-,-0.030,74.280,16.400
'38:12:28.688',0.038,-,-,-0.069,71.880,16.800
'38:12:28.696',0.029,-,-,-0.069,70.320,18.400
'38:12:28.704',0.029,-,-,-0.069,69.480,19.200
'38:12:28.712',0.029,-,-,-0.030,70.320,17.600
'38:12:28.720',0.029,-,-,-0.069,71.880,13.600
'38:12:28.728',0.029,-,-,-0.030,75.960,11.600
'38:12:28.736',0.029,-,-,-0.069,80.760,15.600
'38:12:28.744',0.038,-,-,-0.069,86.280,25.200
'38:12:28.752',0.038,-,-,-0.069,92.760,36.400
'38:12:28.760',0.048,-,-,-0.069,97.560,44.400
'38:12:28.768',0.048,-,-,-0.069,102.360,47.600
'38:12:28.776',0.048,-,-,-0.069,105.480,46.000
'38:12:28.784',0.058,-,-,-0.069,107.880,40.400
'38:12:28.792',0.058,-,-,-0.069,109.560,34.000
'38:12:28.800',0.067,-,-,-0.069,111.120,30.000
'38:12:28.808',0.067,-,-,-0.069,111.120,30.000
'38:12:28.816',0.077,-,-,-0.069,111.120,32.800
'38:12:28.824',0.077,-,-,-0.069,111.120,37.200
'38:12:28.832',0.077,-,-,-0.069,111.960,40.000
'38:12:28.840',0.077,-,-,-0.069,113.520,40.800
'38:12:28.848',0.067,-,-,-0.069,115.920,39.200
'38:12:28.856',0.058,-,-,-0.069,119.880,36.800
'38:12:28.864',0.048,-,-,-0.069,122.280,34.400
'38:12:28.872',0.029,-,-,-0.030,123.960,33.200
'38:12:28.880',0.010,-,-,0.000,123.960,32.400
'38:12:28.888',-0.019,-,-,0.000,122.280,32.800
'38:12:28.896',-0.038,-,-,0.000,119.880,32.800
'38:12:28.904',-0.058,-,-,0.030,116.760,32.800
'38:12:28.912',-0.067,-,-,0.030,112.680,31.600
'38:12:28.920',-0.077,-,-,0.069,108.720,29.600
'38:12:28.928',-0.087,-,-,0.069,104.760,26.800
'38:12:28.936',-0.077,-,-,0.069,101.520,23.600
'38:12:28.944',-0.077,-,-,0.069,98.280,20.800
'38:12:28.952',-0.067,-,-,0.030,95.880,20.000
'38:12:28.960',-0.058,-,-,0.030,95.160,20.400
'38:12:28.968',-0.048,-,-,0.030,94.320,21.600
'38:12:28.976',-0.038,-,-,0.000,93.480,23.200
'38:12:28.984',-0.038,-,-,0.000,92.760,25.200
'38:12:28.992',-0.029,-,-,0.000,92.760,26.400
'38:12:29.000',-0.029,-,-,0.000,92.760,26.400
'38:12:29.008',-0.029,-,-,0.000,92.760,25.200
'38:12:29.016',-0.019,-,-,0.000,94.320,24.000
'38:12:29.024',-0.019,-,-,0.000,96.720,22.000
'38:12:29.032',-0.029,-,-,0.000,99.960,21.200
'38:12:29.040',-0.019,-,-,0.000,102.360,20.800
'38:12:29.048',-0.019,-,-,0.000,104.760,21.200
'38:12:29.056',-0.019,-,-,0.000,106.320,20.800
'38:12:29.064',-0.019,-,-,0.000,107.160,20.000
'38:12:29.072',-0.019,-,-,0.000,107.880,19.600
'38:12:29.080',-0.029,-,-,0.000,107.880,19.600
'38:12:29.088',-0.019,-,-,0.000,108.720,19.600
'38:12:29.096',-0.019,-,-,0.000,109.560,20.000
'38:12:29.104',-0.019,-,-,0.000,110.280,20.000
'38:12:29.112',-0.019,-,-,0.000,111.120,19.600
'38:12:29.120',-0.019,-,-,0.000,111.960,18.800
'38:12:29.128',-0.019,-,-,0.000,113.520,17.600
'38:12:29.136',-0.019,-,-,0.000,114.360,17.200
'38:12:29.144',-0.019,-,-,0.000,114.360,17.200
'38:12:29.152',-0.019,-,-,0.000,115.080,17.200
'38:12:29.160',-0.019,-,-,0.000,115.080,17.600
'38:12:29.168',-0.019,-,-,0.000,115.080,17.600
'38:12:29.176',-0.019,-,-,0.000,114.360,17.600
'38:12:29.184',-0.019,-,-,0.000,113.520,17.600
'38:12:29.192',-0.019,-,-,0.000,112.680,17.200
'38:12:29.200',-0.010,-,-,0.000,111.120,17.200
'38:12:29.208',-0.010,-,-,0.000,110.280,16.800
'38:12:29.216',0.000,-,-,0.000,108.720,16.800
'38:12:29.224',0.010,-,-,0.000,107.160,16.800
'38:12:29.232',0.029,-,-,0.000,105.480,16.800
'38:12:29.240',0.038,-,-,0.000,103.920,16.800
'38:12:29.248',0.038,-,-,-0.030,102.360,17.200
'38:12:29.256',0.038,-,-,-0.069,101.520,17.600
'38:12:29.264',0.019,-,-,-0.030,100.680,18.800
'38:12:29.272',0.000,-,-,0.000,99.960,20.400
'38:12:29.280',-0.019,-,-,0.000,99.120,20.800
