'Elapsed time','II','III','AVF','V','ABP'
'14:26:58.744',-0.167,-,-,-0.141,106.400
'14:26:58.752',-0.167,-,-,-0.141,114.400
'14:26:58.760',-0.167,-,-,-0.155,119.200
'14:26:58.768',-0.167,-,-,-0.169,120.000
'14:26:58.776',-0.181,-,-,-0.169,118.400
'14:26:58.784',-0.181,-,-,-0.183,116.800
'14:26:58.792',-0.194,-,-,-0.183,114.400
'14:26:58.800',-0.194,-,-,-0.197,113.600
'14:26:58.808',-0.194,-,-,-0.225,112.000
'14:26:58.816',-0.194,-,-,-0.225,112.000
'14:26:58.824',-0.181,-,-,-0.197,111.200
'14:26:58.832',-0.167,-,-,-0.197,110.400
'14:26:58.840',-0.125,-,-,-0.183,109.600
'14:26:58.848',-0.083,-,-,-0.169,108.000
'14:26:58.856',-0.069,-,-,-0.141,105.600
'14:26:58.864',-0.042,-,-,-0.127,104.000
'14:26:58.872',-0.028,-,-,-0.070,101.600
'14:26:58.880',-0.014,-,-,-0.042,98.400
'14:26:58.888',0.000,-,-,-0.028,96.000
'14:26:58.896',0.014,-,-,0.000,92.800
'14:26:58.904',0.014,-,-,0.014,90.400
'14:26:58.912',0.028,-,-,0.028,87.200
'14:26:58.920',0.028,-,-,0.042,84.800
'14:26:58.928',0.042,-,-,0.056,83.200
'14:26:58.936',0.042,-,-,0.056,82.400
'14:26:58.944',0.042,-,-,0.056,81.600
'14:26:58.952',0.042,-,-,0.056,82.400
'14:26:58.960',0.042,-,-,0.070,82.400
'14:26:58.968',0.042,-,-,0.056,82.400
'14:26:58.976',0.042,-,-,0.056,82.400
'14:26:58.984',0.042,-,-,0.056,81.600
'14:26:58.992',0.042,-,-,0.056,80.800
'14:26:59.000',0.042,-,-,0.056,80.000
'14:26:59.008',0.028,-,-,0.056,79.200
'14:26:59.016',0.028,-,-,0.056,78.400
'14:26:59.024',0.028,-,-,0.042,77.600
'14:26:59.032',0.028,-,-,0.056,76.800
'14:26:59.040',0.014,-,-,0.042,76.000
'14:26:59.048',0.014,-,-,0.042,76.000
'14:26:59.056',0.014,-,-,0.042,75.200
'14:26:59.064',0.014,-,-,0.042,74.400
'14:26:59.072',0.028,-,-,0.056,74.400
'14:26:59.080',0.028,-,-,0.056,73.600
'14:26:59.088',0.042,-,-,0.056,72.800
'14:26:59.096',0.042,-,-,0.070,72.000
'14:26:59.104',0.056,-,-,0.085,72.000
'14:26:59.112',0.139,-,-,0.127,71.200
'14:26:59.120',0.361,-,-,0.352,70.400
'14:26:59.128',0.583,-,-,0.563,70.400
'14:26:59.136',0.611,-,-,0.282,69.600
'14:26:59.144',0.208,-,-,-0.338,68.800
'14:26:59.152',-0.014,-,-,-0.507,68.800
'14:26:59.160',-0.097,-,-,-0.366,68.000
'14:26:59.168',-0.125,-,-,-0.225,68.000
'14:26:59.176',-0.083,-,-,-0.042,67.200
'14:26:59.184',-0.069,-,-,0.000,66.400
'14:26:59.192',-0.083,-,-,0.000,66.400
'14:26:59.200',-0.097,-,-,0.000,65.600
'14:26:59.208',-0.097,-,-,0.000,65.600
'14:26:59.216',-0.097,-,-,0.000,65.600
'14:26:59.224',-0.097,-,-,-0.014,64.800
'14:26:59.232',-0.097,-,-,-0.028,65.600
'14:26:59.240',-0.097,-,-,-0.028,66.400
'14:26:59.248',-0.083,-,-,-0.014,70.400
'14:26:59.256',-0.083,-,-,-0.028,76.800
'14:26:59.264',-0.083,-,-,-0.028,86.400
'14:26:59.272',-0.083,-,-,-0.042,96.800
'14:26:59.280',-0.097,-,-,-0.056,108.000
'14:26:59.288',-0.097,-,-,-0.070,116.000
'14:26:59.296',-0.125,-,-,-0.085,120.000
'14:26:59.304',-0.125,-,-,-0.113,120.800
'14:26:59.312',-0.125,-,-,-0.113,119.200
'14:26:59.320',-0.125,-,-,-0.127,117.600
'14:26:59.328',-0.125,-,-,-0.141,115.200
'14:26:59.336',-0.125,-,-,-0.155,113.600
'14:26:59.344',-0.139,-,-,-0.169,112.800
'14:26:59.352',-0.125,-,-,-0.183,112.800
'14:26:59.360',-0.083,-,-,-0.183,112.000
'14:26:59.368',-0.056,-,-,-0.169,111.200
'14:26:59.376',-0.042,-,-,-0.141,110.400
'14:26:59.384',-0.014,-,-,-0.127,108.800
'14:26:59.392',0.000,-,-,-0.085,106.400
'14:26:59.400',0.014,-,-,-0.056,104.800
'14:26:59.408',0.042,-,-,-0.028,102.400
'14:26:59.416',0.042,-,-,0.000,99.200
'14:26:59.424',0.056,-,-,0.000,96.800
'14:26:59.432',0.056,-,-,0.028,93.600
'14:26:59.440',0.069,-,-,0.042,90.400
'14:26:59.448',0.083,-,-,0.070,87.200
'14:26:59.456',0.083,-,-,0.085,84.800
'14:26:59.464',0.097,-,-,0.113,83.200
'14:26:59.472',0.125,-,-,0.127,81.600
'14:26:59.480',0.125,-,-,0.127,81.600
'14:26:59.488',0.125,-,-,0.127,81.600
'14:26:59.496',0.097,-,-,0.141,81.600
'14:26:59.504',0.097,-,-,0.127,82.400
'14:26:59.512',0.097,-,-,0.127,81.600
'14:26:59.520',0.083,-,-,0.085,81.600
'14:26:59.528',0.083,-,-,0.085,80.800
'14:26:59.536',0.083,-,-,0.070,80.000
'14:26:59.544',0.083,-,-,0.085,79.200
'14:26:59.552',0.097,-,-,0.085,78.400
'14:26:59.560',0.097,-,-,0.085,77.600
'14:26:59.568',0.097,-,-,0.085,76.800
'14:26:59.576',0.097,-,-,0.085,76.000
'14:26:59.584',0.083,-,-,0.085,75.200
'14:26:59.592',0.083,-,-,0.113,74.400
'14:26:59.600',0.083,-,-,0.085,74.400
'14:26:59.608',0.069,-,-,0.085,73.600
'14:26:59.616',0.069,-,-,0.070,72.800
'14:26:59.624',0.069,-,-,0.056,72.800
'14:26:59.632',0.069,-,-,0.085,72.000
'14:26:59.640',0.083,-,-,0.085,71.200
'14:26:59.648',0.153,-,-,0.113,71.200
'14:26:59.656',0.319,-,-,0.296,70.400
'14:26:59.664',0.569,-,-,0.507,69.600
'14:26:59.672',0.625,-,-,0.563,69.600
'14:26:59.680',0.347,-,-,-0.070,68.800
'14:26:59.688',0.083,-,-,-0.380,68.000
'14:26:59.696',-0.014,-,-,-0.380,68.000
'14:26:59.704',-0.042,-,-,-0.197,67.200
'14:26:59.712',-0.028,-,-,-0.056,66.400
'14:26:59.720',-0.014,-,-,0.000,66.400
'14:26:59.728',-0.014,-,-,0.028,65.600
'14:26:59.736',-0.014,-,-,0.028,65.600
'14:26:59.744',-0.014,-,-,0.014,64.800
'14:26:59.752',-0.014,-,-,0.028,64.800
'14:26:59.760',-0.028,-,-,0.028,64.000
'14:26:59.768',-0.028,-,-,0.000,64.800
'14:26:59.776',-0.042,-,-,0.000,65.600
'14:26:59.784',-0.042,-,-,0.000,69.600
'14:26:59.792',-0.056,-,-,-0.014,76.800
'14:26:59.800',-0.056,-,-,0.000,86.400
'14:26:59.808',-0.083,-,-,-0.028,98.400
'14:26:59.816',-0.125,-,-,-0.056,109.600
'14:26:59.824',-0.139,-,-,-0.085,117.600
'14:26:59.832',-0.153,-,-,-0.070,120.800
'14:26:59.840',-0.153,-,-,-0.113,120.800
'14:26:59.848',-0.167,-,-,-0.127,119.200
'14:26:59.856',-0.167,-,-,-0.141,116.800
'14:26:59.864',-0.167,-,-,-0.141,114.400
'14:26:59.872',-0.167,-,-,-0.169,112.800
'14:26:59.880',-0.153,-,-,-0.141,112.000
'14:26:59.888',-0.139,-,-,-0.155,111.200
'14:26:59.896',-0.139,-,-,-0.169,110.400
'14:26:59.904',-0.125,-,-,-0.141,109.600
'14:26:59.912',-0.083,-,-,-0.141,108.000
'14:26:59.920',-0.056,-,-,-0.113,106.400
'14:26:59.928',-0.028,-,-,-0.070,104.800
'14:26:59.936',-0.014,-,-,-0.056,102.400
'14:26:59.944',0.000,-,-,-0.028,100.000
'14:26:59.952',0.000,-,-,0.000,97.600
'14:26:59.960',0.014,-,-,0.028,94.400
'14:26:59.968',0.014,-,-,0.028,91.200
'14:26:59.976',0.028,-,-,0.056,88.000
'14:26:59.984',0.028,-,-,0.042,85.600
'14:26:59.992',0.042,-,-,0.085,83.200
'14:27:00.000',0.069,-,-,0.085,81.600
'14:27:00.008',0.069,-,-,0.127,80.800
'14:27:00.016',0.069,-,-,0.127,80.800
'14:27:00.024',0.069,-,-,0.141,80.800
'14:27:00.032',0.069,-,-,0.127,80.800
'14:27:00.040',0.056,-,-,0.113,80.800
'14:27:00.048',0.056,-,-,0.085,80.800
'14:27:00.056',0.056,-,-,0.127,80.000
'14:27:00.064',0.056,-,-,0.085,79.200
'14:27:00.072',0.056,-,-,0.085,78.400
'14:27:00.080',0.056,-,-,0.070,76.800
'14:27:00.088',0.056,-,-,0.085,76.000
'14:27:00.096',0.056,-,-,0.085,75.200
'14:27:00.104',0.042,-,-,0.056,74.400
'14:27:00.112',0.028,-,-,0.070,73.600
'14:27:00.120',0.014,-,-,0.085,72.800
'14:27:00.128',0.014,-,-,0.056,72.800
'14:27:00.136',0.014,-,-,0.056,72.000
'14:27:00.144',0.000,-,-,0.042,71.200
'14:27:00.152',0.000,-,-,0.042,71.200
'14:27:00.160',0.097,-,-,0.127,70.400
'14:27:00.168',0.319,-,-,0.310,69.600
'14:27:00.176',0.514,-,-,0.451,69.600
'14:27:00.184',0.528,-,-,0.254,68.800
'14:27:00.192',0.181,-,-,-0.183,68.000
'14:27:00.200',-0.014,-,-,-0.310,68.000
'14:27:00.208',-0.139,-,-,-0.254,67.200
'14:27:00.216',-0.181,-,-,-0.155,67.200
'14:27:00.224',-0.167,-,-,-0.042,66.400
'14:27:00.232',-0.153,-,-,0.000,65.600
'14:27:00.240',-0.153,-,-,0.000,65.600
'14:27:00.248',-0.167,-,-,-0.014,64.800
'14:27:00.256',-0.167,-,-,0.000,64.800
'14:27:00.264',-0.167,-,-,0.000,64.000
'14:27:00.272',-0.181,-,-,-0.014,64.000
'14:27:00.280',-0.181,-,-,-0.028,64.000
'14:27:00.288',-0.167,-,-,-0.028,64.800
'14:27:00.296',-0.167,-,-,-0.056,68.000
'14:27:00.304',-0.181,-,-,-0.042,72.800
'14:27:00.312',-0.181,-,-,-0.056,81.600
'14:27:00.320',-0.194,-,-,-0.070,92.000
'14:27:00.328',-0.194,-,-,-0.070,101.600
'14:27:00.336',-0.194,-,-,-0.070,109.600
'14:27:00.344',-0.194,-,-,-0.085,113.600
'14:27:00.352',-0.194,-,-,-0.113,114.400
'14:27:00.360',-0.236,-,-,-0.141,112.800
'14:27:00.368',-0.250,-,-,-0.155,111.200
'14:27:00.376',-0.250,-,-,-0.169,108.800
'14:27:00.384',-0.236,-,-,-0.169,106.400
'14:27:00.392',-0.208,-,-,-0.169,104.800
'14:27:00.400',-0.194,-,-,-0.169,104.000
'14:27:00.408',-0.181,-,-,-0.155,102.400
'14:27:00.416',-0.153,-,-,-0.141,101.600
'14:27:00.424',-0.139,-,-,-0.113,100.800
'14:27:00.432',-0.083,-,-,-0.127,99.200
'14:27:00.440',-0.042,-,-,-0.141,97.600
'14:27:00.448',-0.028,-,-,-0.056,96.000
'14:27:00.456',-0.028,-,-,-0.070,93.600
'14:27:00.464',-0.014,-,-,-0.028,91.200
'14:27:00.472',0.014,-,-,0.000,88.800
'14:27:00.480',0.014,-,-,0.028,85.600
'14:27:00.488',0.014,-,-,0.042,83.200
'14:27:00.496',0.028,-,-,0.056,80.800
'14:27:00.504',0.042,-,-,0.028,79.200
'14:27:00.512',0.042,-,-,0.042,79.200
'14:27:00.520',0.056,-,-,0.028,79.200
'14:27:00.528',0.056,-,-,0.056,80.000
'14:27:00.536',0.056,-,-,0.056,80.000
'14:27:00.544',0.069,-,-,0.056,80.800
'14:27:00.552',0.069,-,-,0.070,80.800
'14:27:00.560',0.069,-,-,0.085,80.000
'14:27:00.568',0.056,-,-,0.056,80.000
'14:27:00.576',0.056,-,-,0.028,79.200
'14:27:00.584',0.042,-,-,0.042,78.400
'14:27:00.592',0.042,-,-,0.028,77.600
'14:27:00.600',0.056,-,-,0.014,76.800
'14:27:00.608',0.069,-,-,0.028,76.000
'14:27:00.616',0.069,-,-,0.042,75.200
'14:27:00.624',0.069,-,-,0.042,74.400
'14:27:00.632',0.056,-,-,0.056,74.400
'14:27:00.640',0.056,-,-,0.042,73.600
'14:27:00.648',0.056,-,-,0.042,72.800
'14:27:00.656',0.056,-,-,0.028,72.800
'14:27:00.664',0.056,-,-,0.042,72.000
'14:27:00.672',0.056,-,-,0.028,71.200
'14:27:00.680',0.056,-,-,0.042,70.400
'14:27:00.688',0.042,-,-,0.028,70.400
'14:27:00.696',0.042,-,-,0.028,69.600
'14:27:00.704',0.042,-,-,0.028,69.600
'14:27:00.712',0.042,-,-,0.042,68.800
'14:27:00.720',0.028,-,-,0.028,68.000
'14:27:00.728',0.028,-,-,0.028,68.000
'14:27:00.736',0.028,-,-,0.042,67.200
'14:27:00.744',0.028,-,-,0.000,67.200
'14:27:00.752',0.028,-,-,0.000,66.400
'14:27:00.760',0.028,-,-,0.000,66.400
'14:27:00.768',0.028,-,-,0.000,65.600
'14:27:00.776',0.042,-,-,0.014,65.600
'14:27:00.784',0.056,-,-,0.028,65.600
'14:27:00.792',0.056,-,-,0.028,64.800
'14:27:00.800',0.056,-,-,0.028,64.800
'14:27:00.808',0.083,-,-,0.014,64.800
'14:27:00.816',0.250,-,-,0.127,64.000
'14:27:00.824',0.486,-,-,0.366,64.000
'14:27:00.832',0.611,-,-,0.507,64.000
'14:27:00.840',0.431,-,-,0.113,63.200
'14:27:00.848',0.153,-,-,-0.352,63.200
'14:27:00.856',-0.028,-,-,-0.451,62.400
'14:27:00.864',-0.097,-,-,-0.310,62.400
'14:27:00.872',-0.125,-,-,-0.197,62.400
'14:27:00.880',-0.083,-,-,-0.056,61.600
'14:27:00.888',-0.069,-,-,-0.028,61.600
'14:27:00.896',-0.083,-,-,-0.028,61.600
'14:27:00.904',-0.083,-,-,-0.028,60.800
'14:27:00.912',-0.097,-,-,-0.028,60.800
'14:27:00.920',-0.097,-,-,-0.056,60.800
'14:27:00.928',-0.083,-,-,-0.056,60.800
'14:27:00.936',-0.083,-,-,-0.070,61.600
'14:27:00.944',-0.083,-,-,-0.056,65.600
'14:27:00.952',-0.097,-,-,-0.085,72.000
'14:27:00.960',-0.097,-,-,-0.127,82.400
'14:27:00.968',-0.083,-,-,-0.113,94.400
'14:27:00.976',-0.083,-,-,-0.141,106.400
'14:27:00.984',-0.083,-,-,-0.127,114.400
'14:27:00.992',-0.083,-,-,-0.113,118.400
'14:27:01.000',-0.069,-,-,-0.141,118.400
'14:27:01.008',-0.083,-,-,-0.127,116.800
'14:27:01.016',-0.097,-,-,-0.141,113.600
'14:27:01.024',-0.097,-,-,-0.127,111.200
'14:27:01.032',-0.097,-,-,-0.183,108.800
'14:27:01.040',-0.097,-,-,-0.169,107.200
'14:27:01.048',-0.083,-,-,-0.183,106.400
'14:27:01.056',-0.056,-,-,-0.183,105.600
'14:27:01.064',-0.042,-,-,-0.155,104.800
'14:27:01.072',-0.028,-,-,-0.169,104.000
'14:27:01.080',-0.014,-,-,-0.183,102.400
'14:27:01.088',0.000,-,-,-0.141,100.800
'14:27:01.096',0.014,-,-,-0.113,98.400
'14:27:01.104',0.028,-,-,-0.113,96.000
'14:27:01.112',0.028,-,-,-0.070,93.600
'14:27:01.120',0.042,-,-,-0.056,92.000
'14:27:01.128',0.042,-,-,-0.070,88.800
'14:27:01.136',0.056,-,-,-0.028,86.400
'14:27:01.144',0.069,-,-,-0.014,84.000
'14:27:01.152',0.069,-,-,0.000,81.600
'14:27:01.160',0.083,-,-,0.042,80.000
'14:27:01.168',0.083,-,-,0.056,79.200
'14:27:01.176',0.069,-,-,0.085,79.200
'14:27:01.184',0.069,-,-,0.056,79.200
'14:27:01.192',0.056,-,-,0.042,79.200
'14:27:01.200',0.069,-,-,0.070,80.000
'14:27:01.208',0.083,-,-,0.070,80.000
'14:27:01.216',0.125,-,-,0.056,80.000
'14:27:01.224',0.153,-,-,0.113,79.200
'14:27:01.232',0.153,-,-,0.127,78.400
'14:27:01.240',0.097,-,-,0.070,77.600
'14:27:01.248',0.083,-,-,0.056,76.800
'14:27:01.256',0.125,-,-,0.085,76.000
'14:27:01.264',0.139,-,-,0.127,75.200
'14:27:01.272',0.139,-,-,0.042,74.400
'14:27:01.280',0.125,-,-,0.056,73.600
'14:27:01.288',0.097,-,-,0.056,73.600
'14:27:01.296',0.125,-,-,0.056,72.800
'14:27:01.304',0.139,-,-,0.056,72.000
'14:27:01.312',0.167,-,-,0.127,72.000
'14:27:01.320',0.250,-,-,0.141,71.200
'14:27:01.328',0.431,-,-,0.380,70.400
'14:27:01.336',0.611,-,-,0.507,70.400
'14:27:01.344',0.625,-,-,0.127,69.600
'14:27:01.352',0.264,-,-,-0.394,68.800
'14:27:01.360',0.056,-,-,-0.465,68.000
'14:27:01.368',-0.014,-,-,-0.254,68.000
'14:27:01.376',-0.028,-,-,-0.085,67.200
'14:27:01.384',0.014,-,-,-0.028,67.200
'14:27:01.392',0.042,-,-,0.056,66.400
'14:27:01.400',0.042,-,-,0.085,65.600
'14:27:01.408',0.014,-,-,0.042,65.600
'14:27:01.416',0.000,-,-,0.056,65.600
'14:27:01.424',0.000,-,-,0.014,64.800
'14:27:01.432',0.014,-,-,0.028,64.800
'14:27:01.440',0.014,-,-,0.056,64.000
'14:27:01.448',0.014,-,-,-0.014,64.800
'14:27:01.456',0.014,-,-,0.000,67.200
'14:27:01.464',0.000,-,-,0.000,72.000
'14:27:01.472',0.000,-,-,-0.028,79.200
'14:27:01.480',-0.014,-,-,0.000,88.800
'14:27:01.488',-0.014,-,-,-0.042,98.400
'14:27:01.496',-0.014,-,-,-0.028,106.400
'14:27:01.504',-0.014,-,-,-0.070,112.000
'14:27:01.512',-0.028,-,-,-0.070,113.600
'14:27:01.520',-0.014,-,-,-0.113,113.600
'14:27:01.528',-0.014,-,-,-0.127,112.000
'14:27:01.536',0.000,-,-,-0.141,109.600
'14:27:01.544',0.000,-,-,-0.141,107.200
'14:27:01.552',0.000,-,-,-0.070,105.600
'14:27:01.560',0.014,-,-,-0.113,104.800
'14:27:01.568',0.028,-,-,-0.141,103.200
'14:27:01.576',0.042,-,-,-0.141,103.200
'14:27:01.584',0.069,-,-,-0.085,102.400
'14:27:01.592',0.125,-,-,-0.056,100.800
'14:27:01.600',0.153,-,-,-0.042,99.200
'14:27:01.608',0.167,-,-,-0.014,97.600
'14:27:01.616',0.167,-,-,0.028,95.200
'14:27:01.624',0.181,-,-,0.042,92.800
'14:27:01.632',0.181,-,-,0.056,89.600
'14:27:01.640',0.181,-,-,0.070,86.400
'14:27:01.648',0.181,-,-,0.042,84.000
'14:27:01.656',0.194,-,-,0.127,81.600
'14:27:01.664',0.236,-,-,0.085,80.800
'14:27:01.672',0.236,-,-,0.155,80.000
'14:27:01.680',0.250,-,-,0.127,80.000
'14:27:01.688',0.236,-,-,0.155,80.000
'14:27:01.696',0.236,-,-,0.127,80.000
'14:27:01.704',0.208,-,-,0.085,80.000
'14:27:01.712',0.236,-,-,0.127,79.200
'14:27:01.720',0.250,-,-,0.141,79.200
'14:27:01.728',0.264,-,-,0.169,78.400
'14:27:01.736',0.264,-,-,0.113,77.600
'14:27:01.744',0.264,-,-,0.113,76.800
'14:27:01.752',0.250,-,-,0.085,76.000
'14:27:01.760',0.236,-,-,0.127,75.200
'14:27:01.768',0.236,-,-,0.113,74.400
'14:27:01.776',0.236,-,-,0.169,74.400
'14:27:01.784',0.236,-,-,0.085,73.600
'14:27:01.792',0.208,-,-,0.127,72.800
'14:27:01.800',0.181,-,-,0.141,72.800
'14:27:01.808',0.181,-,-,0.056,72.000
'14:27:01.816',0.167,-,-,0.056,71.200
'14:27:01.824',0.167,-,-,0.056,71.200
'14:27:01.832',0.167,-,-,0.113,70.400
'14:27:01.840',0.167,-,-,0.127,69.600
'14:27:01.848',0.181,-,-,0.014,69.600
'14:27:01.856',0.181,-,-,0.085,68.800
'14:27:01.864',0.194,-,-,0.113,68.800
'14:27:01.872',0.194,-,-,0.085,68.000
'14:27:01.880',0.194,-,-,0.056,67.200
'14:27:01.888',0.181,-,-,0.042,67.200
'14:27:01.896',0.167,-,-,0.127,66.400
'14:27:01.904',0.181,-,-,0.056,65.600
'14:27:01.912',0.181,-,-,0.113,65.600
'14:27:01.920',0.194,-,-,0.127,64.800
'14:27:01.928',0.208,-,-,0.056,64.800
'14:27:01.936',0.208,-,-,0.070,64.800
'14:27:01.944',0.194,-,-,0.085,64.000
'14:27:01.952',0.181,-,-,0.113,64.000
'14:27:01.960',0.181,-,-,0.056,64.000
'14:27:01.968',0.167,-,-,0.127,64.000
'14:27:01.976',0.181,-,-,0.042,64.000
'14:27:01.984',0.181,-,-,0.028,64.000
'14:27:01.992',0.194,-,-,0.085,63.200
'14:27:02.000',0.181,-,-,0.056,63.200
'14:27:02.008',0.194,-,-,0.113,62.400
'14:27:02.016',0.208,-,-,0.028,62.400
'14:27:02.024',0.208,-,-,0.127,62.400
'14:27:02.032',0.194,-,-,0.042,61.600
'14:27:02.040',0.194,-,-,0.028,61.600
'14:27:02.048',0.181,-,-,0.056,61.600
'14:27:02.056',0.181,-,-,0.056,60.800
'14:27:02.064',0.181,-,-,0.127,60.800
'14:27:02.072',0.194,-,-,0.042,60.800
'14:27:02.080',0.208,-,-,0.085,60.800
'14:27:02.088',0.347,-,-,0.169,60.000
'14:27:02.096',0.569,-,-,0.366,60.000
'14:27:02.104',0.722,-,-,0.563,60.000
'14:27:02.112',0.736,-,-,0.239,60.000
'14:27:02.120',0.319,-,-,-0.254,59.200
'14:27:02.128',0.125,-,-,-0.338,59.200
'14:27:02.136',0.056,-,-,-0.254,59.200
'14:27:02.144',0.083,-,-,-0.127,59.200
'14:27:02.152',0.139,-,-,-0.028,58.400
'14:27:02.160',0.153,-,-,0.056,58.400
'14:27:02.168',0.139,-,-,0.070,57.600
'14:27:02.176',0.153,-,-,0.000,57.600
'14:27:02.184',0.167,-,-,0.085,56.800
'14:27:02.192',0.153,-,-,0.014,56.800
'14:27:02.200',0.153,-,-,-0.014,57.600
'14:27:02.208',0.153,-,-,0.000,59.200
'14:27:02.216',0.139,-,-,0.000,63.200
'14:27:02.224',0.125,-,-,0.000,71.200
'14:27:02.232',0.097,-,-,0.000,81.600
'14:27:02.240',0.097,-,-,-0.028,93.600
'14:27:02.248',0.083,-,-,-0.028,103.200
'14:27:02.256',0.097,-,-,-0.070,110.400
'14:27:02.264',0.083,-,-,-0.070,113.600
'14:27:02.272',0.083,-,-,0.028,114.400
'14:27:02.280',0.097,-,-,-0.113,113.600
'14:27:02.288',0.125,-,-,-0.070,112.000
'14:27:02.296',0.125,-,-,-0.056,110.400
'14:27:02.304',0.125,-,-,-0.085,108.800
'14:27:02.312',0.125,-,-,-0.070,108.000
'14:27:02.320',0.153,-,-,-0.056,107.200
'14:27:02.328',0.153,-,-,-0.085,105.600
'14:27:02.336',0.139,-,-,-0.056,104.800
'14:27:02.344',0.139,-,-,-0.113,103.200
'14:27:02.352',0.167,-,-,-0.113,101.600
'14:27:02.360',0.194,-,-,-0.127,100.000
'14:27:02.368',0.194,-,-,-0.042,98.400
'14:27:02.376',0.194,-,-,-0.028,96.000
'14:27:02.384',0.208,-,-,-0.070,93.600
'14:27:02.392',0.236,-,-,0.000,92.000
'14:27:02.400',0.236,-,-,0.000,89.600
'14:27:02.408',0.194,-,-,0.028,86.400
'14:27:02.416',0.181,-,-,0.042,84.000
'14:27:02.424',0.181,-,-,0.042,80.800
'14:27:02.432',0.181,-,-,0.028,78.400
'14:27:02.440',0.194,-,-,0.070,76.800
'14:27:02.448',0.208,-,-,0.127,76.000
'14:27:02.456',0.194,-,-,0.085,76.000
'14:27:02.464',0.167,-,-,0.127,76.000
'14:27:02.472',0.139,-,-,0.127,76.800
'14:27:02.480',0.153,-,-,0.169,77.600
'14:27:02.488',0.153,-,-,0.056,77.600
'14:27:02.496',0.153,-,-,0.169,77.600
'14:27:02.504',0.139,-,-,0.183,76.800
'14:27:02.512',0.139,-,-,0.028,76.000
'14:27:02.520',0.139,-,-,0.085,74.400
'14:27:02.528',0.125,-,-,0.085,73.600
'14:27:02.536',0.097,-,-,0.085,72.800
'14:27:02.544',0.083,-,-,0.113,72.000
'14:27:02.552',0.083,-,-,0.056,71.200
'14:27:02.560',0.083,-,-,0.056,71.200
'14:27:02.568',0.069,-,-,0.070,70.400
'14:27:02.576',0.069,-,-,0.028,69.600
'14:27:02.584',0.069,-,-,0.028,69.600
'14:27:02.592',0.056,-,-,0.070,68.800
'14:27:02.600',0.042,-,-,0.042,68.000
'14:27:02.608',0.028,-,-,0.000,68.000
'14:27:02.616',0.014,-,-,0.042,67.200
'14:27:02.624',0.000,-,-,0.056,67.200
'14:27:02.632',0.000,-,-,0.042,67.200
'14:27:02.640',0.000,-,-,0.028,66.400
'14:27:02.648',0.000,-,-,0.042,66.400
'14:27:02.656',0.000,-,-,0.028,65.600
'14:27:02.664',0.042,-,-,0.042,65.600
'14:27:02.672',0.194,-,-,0.239,64.800
'14:27:02.680',0.431,-,-,0.408,64.800
'14:27:02.688',0.514,-,-,0.423,64.000
'14:27:02.696',0.264,-,-,-0.113,64.000
'14:27:02.704',0.014,-,-,-0.380,63.200
'14:27:02.712',-0.139,-,-,-0.310,63.200
'14:27:02.720',-0.181,-,-,-0.197,62.400
'14:27:02.728',-0.167,-,-,-0.085,62.400
'14:27:02.736',-0.153,-,-,-0.028,62.400
'14:27:02.744',-0.153,-,-,0.000,62.400
'14:27:02.752',-0.153,-,-,-0.014,61.600
'14:27:02.760',-0.167,-,-,0.000,61.600
'14:27:02.768',-0.181,-,-,0.014,61.600
'14:27:02.776',-0.181,-,-,-0.028,60.800
'14:27:02.784',-0.181,-,-,-0.070,60.800
'14:27:02.792',-0.181,-,-,-0.085,61.600
'14:27:02.800',-0.208,-,-,-0.113,63.200
'14:27:02.808',-0.236,-,-,-0.070,67.200
'14:27:02.816',-0.236,-,-,-0.113,73.600
'14:27:02.824',-0.250,-,-,-0.127,82.400
'14:27:02.832',-0.250,-,-,-0.113,91.200
'14:27:02.840',-0.250,-,-,-0.085,98.400
'14:27:02.848',-0.250,-,-,-0.113,104.000
'14:27:02.856',-0.208,-,-,-0.183,107.200
'14:27:02.864',-0.194,-,-,-0.197,108.000
'14:27:02.872',-0.208,-,-,-0.183,107.200
'14:27:02.880',-0.236,-,-,-0.197,105.600
'14:27:02.888',-0.194,-,-,-0.183,104.800
'14:27:02.896',-0.181,-,-,-0.197,103.200
'14:27:02.904',-0.181,-,-,-0.197,102.400
'14:27:02.912',-0.153,-,-,-0.169,101.600
'14:27:02.920',-0.125,-,-,-0.197,100.800
'14:27:02.928',-0.097,-,-,-0.127,100.000
'14:27:02.936',-0.069,-,-,-0.169,99.200
'14:27:02.944',-0.042,-,-,-0.169,97.600
'14:27:02.952',-0.042,-,-,-0.127,96.800
'14:27:02.960',-0.028,-,-,-0.113,94.400
'14:27:02.968',-0.014,-,-,-0.042,92.800
'14:27:02.976',0.000,-,-,0.000,90.400
'14:27:02.984',0.000,-,-,-0.056,88.000
'14:27:02.992',0.014,-,-,-0.028,84.800
'14:27:03.000',0.028,-,-,0.000,82.400
'14:27:03.008',0.056,-,-,0.042,80.000
'14:27:03.016',0.083,-,-,0.028,79.200
'14:27:03.024',0.125,-,-,0.042,78.400
'14:27:03.032',0.125,-,-,0.085,78.400
'14:27:03.040',0.139,-,-,0.127,79.200
'14:27:03.048',0.139,-,-,0.056,79.200
'14:27:03.056',0.153,-,-,0.056,79.200
'14:27:03.064',0.153,-,-,0.113,79.200
'14:27:03.072',0.153,-,-,0.056,78.400
