'Elapsed time','I','II','III','AVF','V','MCL1','ABP','PAP','CVP'
'37:40:28.216',-,0.000,-,-,-,-,64.800,27.120,45.000
'37:40:28.224',-,0.000,-,-,-,-,63.600,27.120,45.000
'37:40:28.232',-,-0.008,-,-,-,-,63.600,27.120,45.000
'37:40:28.240',-,-0.024,-,-,-,-,62.400,26.760,45.000
'37:40:28.248',-,0.024,-,-,-,-,62.400,26.760,45.000
'37:40:28.256',-,0.024,-,-,-,-,62.400,26.760,45.000
'37:40:28.264',-,0.008,-,-,-,-,61.200,26.280,45.000
'37:40:28.272',-,0.008,-,-,-,-,61.200,26.280,45.000
'37:40:28.280',-,0.024,-,-,-,-,61.200,25.920,45.000
'37:40:28.288',-,0.024,-,-,-,-,60.000,25.920,45.000
'37:40:28.296',-,0.040,-,-,-,-,60.000,25.920,45.000
'37:40:28.304',-,0.040,-,-,-,-,60.000,25.560,45.000
'37:40:28.312',-,0.056,-,-,-,-,58.800,25.560,45.000
'37:40:28.320',-,0.056,-,-,-,-,58.800,25.560,45.000
'37:40:28.328',-,0.024,-,-,-,-,58.800,25.560,45.000
'37:40:28.336',-,0.008,-,-,-,-,58.800,25.560,45.000
'37:40:28.344',-,0.000,-,-,-,-,57.600,25.560,45.000
'37:40:28.352',-,-0.024,-,-,-,-,57.600,25.560,45.000
'37:40:28.360',-,-0.040,-,-,-,-,57.600,25.560,45.000
'37:40:28.368',-,-0.056,-,-,-,-,57.600,25.080,45.000
'37:40:28.376',-,-0.064,-,-,-,-,56.400,24.360,45.000
'37:40:28.384',-,-0.064,-,-,-,-,56.400,23.880,45.000
'37:40:28.392',-,-0.056,-,-,-,-,56.400,23.520,45.000
'37:40:28.400',-,-0.064,-,-,-,-,56.400,23.520,45.000
'37:40:28.408',-,-0.080,-,-,-,-,56.400,23.520,45.000
'37:40:28.416',-,-0.096,-,-,-,-,56.400,23.520,45.000
'37:40:28.424',-,-0.128,-,-,-,-,56.400,23.880,45.000
'37:40:28.432',-,-0.184,-,-,-,-,56.400,23.880,45.000
'37:40:28.440',-,-0.224,-,-,-,-,55.200,23.880,45.000
'37:40:28.448',-,-0.224,-,-,-,-,55.200,23.880,45.000
'37:40:28.456',-,-0.168,-,-,-,-,55.200,24.360,45.000
'37:40:28.464',-,-0.080,-,-,-,-,55.200,25.920,45.000
'37:40:28.472',-,0.024,-,-,-,-,55.200,28.320,45.000
'37:40:28.480',-,0.096,-,-,-,-,55.200,31.920,45.000
'37:40:28.488',-,0.128,-,-,-,-,55.200,34.320,45.000
'37:40:28.496',-,0.064,-,-,-,-,54.000,33.120,45.000
'37:40:28.504',-,0.000,-,-,-,-,54.000,27.480,45.000
'37:40:28.512',-,-0.040,-,-,-,-,54.000,19.560,45.000
'37:40:28.520',-,-0.040,-,-,-,-,54.000,14.280,45.000
'37:40:28.528',-,0.000,-,-,-,-,54.000,13.560,45.000
'37:40:28.536',-,0.024,-,-,-,-,52.800,17.880,45.000
'37:40:28.544',-,0.024,-,-,-,-,52.800,25.560,45.000
'37:40:28.552',-,0.024,-,-,-,-,52.800,33.480,45.000
'37:40:28.560',-,0.024,-,-,-,-,52.800,40.320,45.000
'37:40:28.568',-,0.024,-,-,-,-,52.800,44.760,45.000
'37:40:28.576',-,0.008,-,-,-,-,52.800,46.320,45.000
'37:40:28.584',-,0.000,-,-,-,-,51.600,45.120,45.000
'37:40:28.592',-,0.000,-,-,-,-,51.600,43.080,45.000
'37:40:28.600',-,0.008,-,-,-,-,51.600,41.880,45.000
'37:40:28.608',-,0.008,-,-,-,-,51.600,42.360,45.000
'37:40:28.616',-,0.008,-,-,-,-,51.600,44.760,45.000
'37:40:28.624',-,0.008,-,-,-,-,51.600,47.880,45.000
'37:40:28.632',-,0.008,-,-,-,-,51.600,50.760,45.000
'37:40:28.640',-,0.008,-,-,-,-,51.600,51.960,45.000
'37:40:28.648',-,0.024,-,-,-,-,54.000,51.960,45.000
'37:40:28.656',-,0.024,-,-,-,-,57.600,51.120,45.000
'37:40:28.664',-,0.024,-,-,-,-,66.000,49.560,45.000
'37:40:28.672',-,0.024,-,-,-,-,75.600,48.360,45.000
'37:40:28.680',-,0.024,-,-,-,-,87.600,47.160,45.000
'37:40:28.688',-,0.040,-,-,-,-,97.200,46.680,45.000
'37:40:28.696',-,0.040,-,-,-,-,105.600,46.680,45.000
'37:40:28.704',-,0.040,-,-,-,-,111.600,46.320,45.000
'37:40:28.712',-,0.040,-,-,-,-,115.200,46.320,45.000
'37:40:28.720',-,0.056,-,-,-,-,117.600,45.960,45.000
'37:40:28.728',-,0.056,-,-,-,-,117.600,45.480,45.000
'37:40:28.736',-,0.056,-,-,-,-,117.600,45.480,45.000
'37:40:28.744',-,0.040,-,-,-,-,116.400,45.120,45.000
'37:40:28.752',-,0.040,-,-,-,-,115.200,44.760,45.000
'37:40:28.760',-,0.040,-,-,-,-,114.000,44.280,45.000
'37:40:28.768',-,0.040,-,-,-,-,112.800,43.080,45.000
'37:40:28.776',-,0.040,-,-,-,-,111.600,42.360,45.000
'37:40:28.784',-,0.024,-,-,-,-,110.400,41.160,45.000
'37:40:28.792',-,0.024,-,-,-,-,109.200,39.960,45.000
'37:40:28.800',-,0.024,-,-,-,-,108.000,38.760,45.000
'37:40:28.808',-,0.008,-,-,-,-,105.600,37.920,45.000
'37:40:28.816',-,0.008,-,-,-,-,104.400,37.560,45.000
'37:40:28.824',-,0.008,-,-,-,-,102.000,37.920,45.000
'37:40:28.832',-,0.008,-,-,-,-,100.800,38.760,45.000
'37:40:28.840',-,0.000,-,-,-,-,98.400,38.760,45.000
'37:40:28.848',-,0.000,-,-,-,-,96.000,38.280,45.000
'37:40:28.856',-,0.000,-,-,-,-,92.400,37.080,45.000
'37:40:28.864',-,0.000,-,-,-,-,90.000,35.880,45.000
'37:40:28.872',-,0.000,-,-,-,-,86.400,34.680,45.000
'37:40:28.880',-,0.000,-,-,-,-,82.800,33.480,45.000
'37:40:28.888',-,0.008,-,-,-,-,79.200,33.480,45.000
'37:40:28.896',-,0.008,-,-,-,-,75.600,34.320,45.000
'37:40:28.904',-,0.008,-,-,-,-,74.400,34.680,45.000
'37:40:28.912',-,0.024,-,-,-,-,73.200,35.520,45.000
'37:40:28.920',-,0.024,-,-,-,-,74.400,35.880,45.000
'37:40:28.928',-,0.024,-,-,-,-,75.600,35.880,45.000
'37:40:28.936',-,0.024,-,-,-,-,76.800,35.880,45.000
'37:40:28.944',-,0.024,-,-,-,-,76.800,35.880,45.000
'37:40:28.952',-,0.024,-,-,-,-,76.800,35.520,45.000
'37:40:28.960',-,0.024,-,-,-,-,76.800,34.680,45.000
'37:40:28.968',-,0.008,-,-,-,-,76.800,34.320,45.000
'37:40:28.976',-,0.008,-,-,-,-,76.800,33.480,45.000
'37:40:28.984',-,0.000,-,-,-,-,76.800,33.120,45.000
'37:40:28.992',-,0.000,-,-,-,-,76.800,32.280,45.000
'37:40:29.000',-,0.000,-,-,-,-,76.800,31.920,45.000
'37:40:29.008',-,0.000,-,-,-,-,75.600,31.560,45.000
'37:40:29.016',-,0.000,-,-,-,-,75.600,31.080,45.000
'37:40:29.024',-,0.000,-,-,-,-,74.400,31.080,45.000
'37:40:29.032',-,0.000,-,-,-,-,74.400,31.080,45.000
'37:40:29.040',-,0.000,-,-,-,-,74.400,31.080,45.000
'37:40:29.048',-,0.000,-,-,-,-,73.200,31.080,45.000
'37:40:29.056',-,0.000,-,-,-,-,73.200,30.720,45.000
'37:40:29.064',-,0.000,-,-,-,-,72.000,30.720,45.000
'37:40:29.072',-,0.000,-,-,-,-,72.000,30.720,45.000
'37:40:29.080',-,0.000,-,-,-,-,72.000,31.080,45.000
'37:40:29.088',-,0.000,-,-,-,-,70.800,31.080,45.000
'37:40:29.096',-,0.000,-,-,-,-,70.800,30.720,45.000
'37:40:29.104',-,0.000,-,-,-,-,70.800,30.360,45.000
'37:40:29.112',-,0.000,-,-,-,-,69.600,29.880,45.000
'37:40:29.120',-,0.000,-,-,-,-,69.600,29.160,45.000
'37:40:29.128',-,0.000,-,-,-,-,69.600,28.680,45.000
'37:40:29.136',-,0.000,-,-,-,-,68.400,28.680,45.000
'37:40:29.144',-,0.000,-,-,-,-,68.400,28.680,45.000
'37:40:29.152',-,0.000,-,-,-,-,68.400,28.680,45.000
'37:40:29.160',-,0.000,-,-,-,-,67.200,28.680,45.000
'37:40:29.168',-,0.000,-,-,-,-,67.200,28.680,45.000
'37:40:29.176',-,0.000,-,-,-,-,67.200,28.320,45.000
'37:40:29.184',-,0.000,-,-,-,-,66.000,28.320,45.000
'37:40:29.192',-,0.000,-,-,-,-,66.000,27.960,45.000
'37:40:29.200',-,0.000,-,-,-,-,66.000,27.480,45.000
'37:40:29.208',-,0.000,-,-,-,-,64.800,27.120,45.000
'37:40:29.216',-,0.000,-,-,-,-,64.800,26.760,45.000
'37:40:29.224',-,0.000,-,-,-,-,64.800,26.760,45.000
'37:40:29.232',-,-0.024,-,-,-,-,63.600,26.280,45.000
'37:40:29.240',-,-0.024,-,-,-,-,63.600,26.280,45.000
'37:40:29.248',-,0.024,-,-,-,-,62.400,26.280,45.000
'37:40:29.256',-,0.024,-,-,-,-,62.400,26.280,45.000
'37:40:29.264',-,0.000,-,-,-,-,62.400,26.280,45.000
'37:40:29.272',-,0.008,-,-,-,-,61.200,26.280,45.000
'37:40:29.280',-,0.024,-,-,-,-,61.200,25.920,45.000
'37:40:29.288',-,0.024,-,-,-,-,61.200,25.920,45.000
'37:40:29.296',-,0.040,-,-,-,-,60.000,25.560,45.000
'37:40:29.304',-,0.040,-,-,-,-,60.000,25.560,45.000
'37:40:29.312',-,0.040,-,-,-,-,60.000,25.560,45.000
'37:40:29.320',-,0.040,-,-,-,-,60.000,25.560,45.000
'37:40:29.328',-,0.024,-,-,-,-,58.800,25.560,45.000
'37:40:29.336',-,0.008,-,-,-,-,58.800,25.560,45.000
'37:40:29.344',-,0.000,-,-,-,-,58.800,25.080,45.000
'37:40:29.352',-,-0.024,-,-,-,-,57.600,25.080,45.000
'37:40:29.360',-,-0.040,-,-,-,-,57.600,25.080,45.000
'37:40:29.368',-,-0.056,-,-,-,-,57.600,24.720,45.000
'37:40:29.376',-,-0.064,-,-,-,-,57.600,24.360,45.000
'37:40:29.384',-,-0.064,-,-,-,-,57.600,23.880,45.000
'37:40:29.392',-,-0.064,-,-,-,-,56.400,23.520,45.000
'37:40:29.400',-,-0.064,-,-,-,-,56.400,23.160,45.000
'37:40:29.408',-,-0.080,-,-,-,-,56.400,23.160,45.000
'37:40:29.416',-,-0.096,-,-,-,-,56.400,23.520,45.000
'37:40:29.424',-,-0.128,-,-,-,-,56.400,23.520,45.000
'37:40:29.432',-,-0.184,-,-,-,-,56.400,23.880,45.000
'37:40:29.440',-,-0.208,-,-,-,-,56.400,23.880,45.000
'37:40:29.448',-,-0.224,-,-,-,-,56.400,23.880,45.000
'37:40:29.456',-,-0.168,-,-,-,-,56.400,24.360,45.000
'37:40:29.464',-,-0.064,-,-,-,-,55.200,25.560,45.000
'37:40:29.472',-,0.024,-,-,-,-,55.200,28.320,45.000
'37:40:29.480',-,0.112,-,-,-,-,55.200,31.560,45.000
'37:40:29.488',-,0.128,-,-,-,-,55.200,33.960,45.000
'37:40:29.496',-,0.064,-,-,-,-,55.200,32.280,45.000
'37:40:29.504',-,0.000,-,-,-,-,54.000,26.760,45.000
'37:40:29.512',-,-0.024,-,-,-,-,54.000,19.560,45.000
'37:40:29.520',-,-0.040,-,-,-,-,54.000,14.760,45.000
'37:40:29.528',-,0.000,-,-,-,-,54.000,14.760,45.000
'37:40:29.536',-,0.024,-,-,-,-,54.000,19.080,45.000
'37:40:29.544',-,0.040,-,-,-,-,52.800,26.280,45.000
'37:40:29.552',-,0.024,-,-,-,-,52.800,33.960,45.000
'37:40:29.560',-,0.024,-,-,-,-,52.800,40.320,45.000
'37:40:29.568',-,0.024,-,-,-,-,52.800,44.280,45.000
'37:40:29.576',-,0.024,-,-,-,-,52.800,45.120,45.000
'37:40:29.584',-,0.008,-,-,-,-,52.800,44.280,45.000
'37:40:29.592',-,0.008,-,-,-,-,52.800,43.080,45.000
'37:40:29.600',-,0.008,-,-,-,-,52.800,42.360,45.000
'37:40:29.608',-,0.008,-,-,-,-,51.600,42.720,45.000
'37:40:29.616',-,0.024,-,-,-,-,51.600,44.760,45.000
'37:40:29.624',-,0.024,-,-,-,-,51.600,47.520,45.000
'37:40:29.632',-,0.024,-,-,-,-,51.600,50.280,45.000
'37:40:29.640',-,0.024,-,-,-,-,52.800,52.320,45.000
'37:40:29.648',-,0.024,-,-,-,-,54.000,52.320,45.000
'37:40:29.656',-,0.024,-,-,-,-,58.800,51.120,45.000
'37:40:29.664',-,0.024,-,-,-,-,67.200,48.720,45.000
'37:40:29.672',-,0.024,-,-,-,-,76.800,47.160,45.000
'37:40:29.680',-,0.024,-,-,-,-,88.800,45.960,45.000
'37:40:29.688',-,0.024,-,-,-,-,98.400,45.480,45.000
'37:40:29.696',-,0.040,-,-,-,-,106.800,45.480,45.000
'37:40:29.704',-,0.040,-,-,-,-,112.800,45.120,45.000
'37:40:29.712',-,0.040,-,-,-,-,116.400,45.120,45.000
'37:40:29.720',-,0.040,-,-,-,-,117.600,44.760,45.000
'37:40:29.728',-,0.040,-,-,-,-,118.800,45.120,45.000
'37:40:29.736',-,0.040,-,-,-,-,118.800,45.120,45.000
'37:40:29.744',-,0.040,-,-,-,-,117.600,45.480,45.000
'37:40:29.752',-,0.040,-,-,-,-,116.400,45.120,45.000
'37:40:29.760',-,0.040,-,-,-,-,115.200,44.280,45.000
'37:40:29.768',-,0.040,-,-,-,-,114.000,42.720,45.000
'37:40:29.776',-,0.024,-,-,-,-,112.800,41.520,45.000
'37:40:29.784',-,0.024,-,-,-,-,111.600,40.320,45.000
'37:40:29.792',-,0.024,-,-,-,-,110.400,39.480,45.000
'37:40:29.800',-,0.024,-,-,-,-,108.000,38.760,45.000
'37:40:29.808',-,0.008,-,-,-,-,106.800,38.280,45.000
'37:40:29.816',-,0.008,-,-,-,-,105.600,38.280,45.000
'37:40:29.824',-,0.008,-,-,-,-,103.200,38.280,45.000
'37:40:29.832',-,0.000,-,-,-,-,102.000,38.760,45.000
'37:40:29.840',-,0.000,-,-,-,-,99.600,38.280,45.000
'37:40:29.848',-,0.000,-,-,-,-,96.000,37.560,45.000
'37:40:29.856',-,0.000,-,-,-,-,93.600,36.360,45.000
'37:40:29.864',-,0.000,-,-,-,-,90.000,35.160,45.000
'37:40:29.872',-,0.000,-,-,-,-,86.400,33.960,45.000
'37:40:29.880',-,0.008,-,-,-,-,82.800,33.480,45.000
'37:40:29.888',-,0.008,-,-,-,-,79.200,33.960,45.000
'37:40:29.896',-,0.008,-,-,-,-,75.600,34.680,45.000
'37:40:29.904',-,0.024,-,-,-,-,74.400,35.520,45.000
'37:40:29.912',-,0.024,-,-,-,-,73.200,35.880,45.000
'37:40:29.920',-,0.024,-,-,-,-,74.400,36.360,45.000
'37:40:29.928',-,0.024,-,-,-,-,75.600,35.880,45.000
'37:40:29.936',-,0.024,-,-,-,-,76.800,35.880,45.000
'37:40:29.944',-,0.024,-,-,-,-,76.800,35.520,45.000
'37:40:29.952',-,0.024,-,-,-,-,76.800,35.160,45.000
'37:40:29.960',-,0.024,-,-,-,-,76.800,34.680,45.000
'37:40:29.968',-,0.024,-,-,-,-,76.800,33.960,45.000
'37:40:29.976',-,0.008,-,-,-,-,76.800,33.120,45.000
'37:40:29.984',-,0.008,-,-,-,-,76.800,32.760,45.000
'37:40:29.992',-,0.008,-,-,-,-,76.800,32.280,45.000
'37:40:30.000',-,0.000,-,-,-,-,76.800,31.920,45.000
'37:40:30.008',-,0.000,-,-,-,-,75.600,31.560,45.000
'37:40:30.016',-,0.000,-,-,-,-,75.600,31.560,45.000
'37:40:30.024',-,0.000,-,-,-,-,74.400,31.560,45.000
'37:40:30.032',-,0.000,-,-,-,-,74.400,31.560,45.000
'37:40:30.040',-,0.000,-,-,-,-,74.400,31.080,45.000
'37:40:30.048',-,0.000,-,-,-,-,73.200,30.720,45.000
'37:40:30.056',-,0.000,-,-,-,-,73.200,30.360,45.000
'37:40:30.064',-,0.000,-,-,-,-,73.200,30.360,45.000
'37:40:30.072',-,0.000,-,-,-,-,72.000,30.360,45.000
'37:40:30.080',-,0.000,-,-,-,-,72.000,30.720,45.000
'37:40:30.088',-,0.000,-,-,-,-,72.000,30.720,45.000
'37:40:30.096',-,0.000,-,-,-,-,70.800,30.720,45.000
'37:40:30.104',-,0.000,-,-,-,-,70.800,30.360,45.000
'37:40:30.112',-,0.000,-,-,-,-,70.800,29.880,45.000
'37:40:30.120',-,0.000,-,-,-,-,69.600,29.520,45.000
'37:40:30.128',-,0.000,-,-,-,-,69.600,29.160,45.000
'37:40:30.136',-,0.000,-,-,-,-,69.600,29.160,45.000
'37:40:30.144',-,0.000,-,-,-,-,68.400,29.160,45.000
'37:40:30.152',-,0.000,-,-,-,-,68.400,28.680,45.000
'37:40:30.160',-,0.000,-,-,-,-,68.400,28.680,45.000
'37:40:30.168',-,0.000,-,-,-,-,67.200,28.320,45.000
'37:40:30.176',-,0.000,-,-,-,-,67.200,27.960,45.000
'37:40:30.184',-,0.000,-,-,-,-,67.200,27.480,45.000
'37:40:30.192',-,0.000,-,-,-,-,66.000,27.480,45.000
'37:40:30.200',-,0.000,-,-,-,-,66.000,27.120,45.000
'37:40:30.208',-,0.000,-,-,-,-,66.000,27.120,45.000
'37:40:30.216',-,0.000,-,-,-,-,64.800,27.120,45.000
'37:40:30.224',-,0.000,-,-,-,-,64.800,26.760,45.000
'37:40:30.232',-,-0.040,-,-,-,-,64.800,26.760,45.000
'37:40:30.240',-,-0.040,-,-,-,-,63.600,26.760,45.000
'37:40:30.248',-,0.008,-,-,-,-,63.600,26.760,45.000
'37:40:30.256',-,0.024,-,-,-,-,62.400,26.280,45.000
'37:40:30.264',-,0.008,-,-,-,-,62.400,26.280,45.000
'37:40:30.272',-,0.000,-,-,-,-,62.400,25.920,45.000
'37:40:30.280',-,0.024,-,-,-,-,61.200,25.920,45.000
'37:40:30.288',-,0.024,-,-,-,-,61.200,25.920,45.000
'37:40:30.296',-,0.040,-,-,-,-,61.200,25.920,45.000
'37:40:30.304',-,0.040,-,-,-,-,60.000,25.920,45.000
'37:40:30.312',-,0.056,-,-,-,-,60.000,25.920,45.000
'37:40:30.320',-,0.040,-,-,-,-,60.000,25.920,45.000
'37:40:30.328',-,0.024,-,-,-,-,60.000,25.920,45.000
'37:40:30.336',-,0.008,-,-,-,-,58.800,25.560,45.000
'37:40:30.344',-,0.000,-,-,-,-,58.800,25.560,45.000
'37:40:30.352',-,-0.024,-,-,-,-,58.800,25.560,45.000
'37:40:30.360',-,-0.056,-,-,-,-,58.800,25.560,45.000
'37:40:30.368',-,-0.056,-,-,-,-,57.600,25.080,45.000
'37:40:30.376',-,-0.064,-,-,-,-,57.600,24.720,45.000
'37:40:30.384',-,-0.064,-,-,-,-,57.600,24.360,45.000
'37:40:30.392',-,-0.064,-,-,-,-,57.600,24.360,45.000
'37:40:30.400',-,-0.064,-,-,-,-,57.600,24.360,45.000
'37:40:30.408',-,-0.080,-,-,-,-,57.600,24.360,45.000
'37:40:30.416',-,-0.096,-,-,-,-,57.600,24.360,45.000
'37:40:30.424',-,-0.128,-,-,-,-,56.400,24.720,45.000
'37:40:30.432',-,-0.168,-,-,-,-,56.400,24.720,45.000
'37:40:30.440',-,-0.208,-,-,-,-,56.400,24.720,45.000
'37:40:30.448',-,-0.208,-,-,-,-,56.400,25.080,45.000
'37:40:30.456',-,-0.152,-,-,-,-,56.400,25.920,45.000
'37:40:30.464',-,-0.064,-,-,-,-,56.400,27.960,45.000
'37:40:30.472',-,0.024,-,-,-,-,56.400,30.720,45.000
'37:40:30.480',-,0.112,-,-,-,-,56.400,33.960,45.000
'37:40:30.488',-,0.128,-,-,-,-,56.400,35.160,45.000
'37:40:30.496',-,0.064,-,-,-,-,55.200,32.280,45.000
'37:40:30.504',-,0.008,-,-,-,-,55.200,25.920,45.000
'37:40:30.512',-,-0.024,-,-,-,-,55.200,19.560,45.000
'37:40:30.520',-,-0.024,-,-,-,-,55.200,16.320,45.000
'37:40:30.528',-,0.000,-,-,-,-,55.200,17.520,45.000
'37:40:30.536',-,0.024,-,-,-,-,54.000,22.680,45.000
'37:40:30.544',-,0.024,-,-,-,-,54.000,29.880,45.000
'37:40:30.552',-,0.024,-,-,-,-,54.000,36.720,45.000
'37:40:30.560',-,0.024,-,-,-,-,54.000,42.360,45.000
'37:40:30.568',-,0.024,-,-,-,-,54.000,45.960,45.000
'37:40:30.576',-,0.008,-,-,-,-,54.000,47.520,45.000
'37:40:30.584',-,0.008,-,-,-,-,54.000,47.160,45.000
'37:40:30.592',-,0.008,-,-,-,-,54.000,45.960,45.000
'37:40:30.600',-,0.008,-,-,-,-,52.800,44.760,45.000
'37:40:30.608',-,0.008,-,-,-,-,52.800,45.120,45.000
'37:40:30.616',-,0.008,-,-,-,-,52.800,47.160,45.000
'37:40:30.624',-,0.008,-,-,-,-,52.800,49.920,45.000
'37:40:30.632',-,0.024,-,-,-,-,54.000,52.320,45.000
'37:40:30.640',-,0.024,-,-,-,-,54.000,53.880,45.000
'37:40:30.648',-,0.024,-,-,-,-,56.400,54.360,45.000
'37:40:30.656',-,0.024,-,-,-,-,61.200,53.520,45.000
'37:40:30.664',-,0.024,-,-,-,-,69.600,51.960,45.000
'37:40:30.672',-,0.024,-,-,-,-,80.400,50.760,45.000
'37:40:30.680',-,0.040,-,-,-,-,91.200,49.560,45.000
'37:40:30.688',-,0.040,-,-,-,-,100.800,49.080,45.000
'37:40:30.696',-,0.040,-,-,-,-,109.200,48.720,45.000
'37:40:30.704',-,0.040,-,-,-,-,115.200,48.720,45.000
'37:40:30.712',-,0.040,-,-,-,-,118.800,48.720,45.000
'37:40:30.720',-,0.040,-,-,-,-,120.000,49.560,45.000
'37:40:30.728',-,0.040,-,-,-,-,120.000,49.920,45.000
'37:40:30.736',-,0.040,-,-,-,-,120.000,49.920,45.000
'37:40:30.744',-,0.040,-,-,-,-,118.800,49.560,45.000
'37:40:30.752',-,0.024,-,-,-,-,118.800,48.720,45.000
'37:40:30.760',-,0.024,-,-,-,-,117.600,47.520,45.000
'37:40:30.768',-,0.024,-,-,-,-,116.400,46.320,45.000
'37:40:30.776',-,0.024,-,-,-,-,115.200,45.120,45.000
'37:40:30.784',-,0.008,-,-,-,-,114.000,43.920,45.000
'37:40:30.792',-,0.008,-,-,-,-,111.600,43.080,45.000
'37:40:30.800',-,0.008,-,-,-,-,110.400,42.720,45.000
'37:40:30.808',-,0.008,-,-,-,-,109.200,42.720,45.000
'37:40:30.816',-,0.000,-,-,-,-,106.800,42.720,45.000
'37:40:30.824',-,0.000,-,-,-,-,105.600,43.080,45.000
'37:40:30.832',-,0.000,-,-,-,-,103.200,43.080,45.000
'37:40:30.840',-,0.000,-,-,-,-,100.800,43.080,45.000
'37:40:30.848',-,0.000,-,-,-,-,98.400,42.360,45.000
'37:40:30.856',-,0.000,-,-,-,-,96.000,41.160,45.000
'37:40:30.864',-,0.000,-,-,-,-,92.400,39.960,45.000
'37:40:30.872',-,0.000,-,-,-,-,88.800,38.280,45.000
'37:40:30.880',-,0.000,-,-,-,-,85.200,37.560,45.000
'37:40:30.888',-,0.000,-,-,-,-,81.600,37.560,45.000
'37:40:30.896',-,0.008,-,-,-,-,78.000,38.280,45.000
'37:40:30.904',-,0.008,-,-,-,-,76.800,39.480,45.000
'37:40:30.912',-,0.008,-,-,-,-,75.600,40.320,45.000
'37:40:30.920',-,0.024,-,-,-,-,76.800,41.160,45.000
'37:40:30.928',-,0.024,-,-,-,-,78.000,41.520,45.000
'37:40:30.936',-,0.024,-,-,-,-,79.200,41.160,45.000
'37:40:30.944',-,0.024,-,-,-,-,79.200,40.320,45.000
'37:40:30.952',-,0.024,-,-,-,-,79.200,39.480,45.000
'37:40:30.960',-,0.024,-,-,-,-,79.200,38.760,45.000
'37:40:30.968',-,0.008,-,-,-,-,79.200,38.280,45.000
'37:40:30.976',-,0.008,-,-,-,-,79.200,37.920,45.000
'37:40:30.984',-,0.008,-,-,-,-,79.200,37.560,45.000
'37:40:30.992',-,0.000,-,-,-,-,79.200,37.080,45.000
'37:40:31.000',-,0.000,-,-,-,-,78.000,37.080,45.000
'37:40:31.008',-,0.000,-,-,-,-,78.000,36.720,45.000
'37:40:31.016',-,0.000,-,-,-,-,78.000,36.360,45.000
'37:40:31.024',-,0.000,-,-,-,-,76.800,36.360,45.000
'37:40:31.032',-,0.000,-,-,-,-,76.800,36.360,45.000
'37:40:31.040',-,0.000,-,-,-,-,75.600,36.360,45.000
'37:40:31.048',-,0.000,-,-,-,-,75.600,36.360,45.000
'37:40:31.056',-,0.000,-,-,-,-,75.600,37.080,45.000
'37:40:31.064',-,0.000,-,-,-,-,74.400,37.080,45.000
'37:40:31.072',-,0.000,-,-,-,-,74.400,37.560,45.000
'37:40:31.080',-,-0.008,-,-,-,-,74.400,37.560,45.000
'37:40:31.088',-,-0.008,-,-,-,-,74.400,37.080,45.000
'37:40:31.096',-,-0.008,-,-,-,-,73.200,36.360,45.000
'37:40:31.104',-,-0.008,-,-,-,-,73.200,35.880,45.000
'37:40:31.112',-,-0.008,-,-,-,-,73.200,35.520,45.000
'37:40:31.120',-,-0.008,-,-,-,-,72.000,35.520,45.000
'37:40:31.128',-,-0.008,-,-,-,-,72.000,35.520,45.000
'37:40:31.136',-,-0.008,-,-,-,-,72.000,35.160,45.000
'37:40:31.144',-,-0.008,-,-,-,-,70.800,35.160,45.000
'37:40:31.152',-,-0.008,-,-,-,-,70.800,35.160,45.000
'37:40:31.160',-,-0.008,-,-,-,-,70.800,35.160,45.000
'37:40:31.168',-,-0.008,-,-,-,-,69.600,35.160,45.000
'37:40:31.176',-,-0.008,-,-,-,-,69.600,35.160,45.000
'37:40:31.184',-,-0.008,-,-,-,-,68.400,34.680,45.000
'37:40:31.192',-,0.000,-,-,-,-,68.400,34.680,45.000
'37:40:31.200',-,0.000,-,-,-,-,68.400,34.680,45.000
'37:40:31.208',-,0.000,-,-,-,-,67.200,34.680,45.000
'37:40:31.216',-,0.000,-,-,-,-,67.200,34.320,45.000
'37:40:31.224',-,-0.008,-,-,-,-,67.200,34.320,45.000
'37:40:31.232',-,-0.040,-,-,-,-,66.000,34.320,45.000
'37:40:31.240',-,-0.056,-,-,-,-,66.000,33.960,45.000
'37:40:31.248',-,0.008,-,-,-,-,66.000,33.960,45.000
'37:40:31.256',-,0.024,-,-,-,-,64.800,33.960,45.000
'37:40:31.264',-,0.000,-,-,-,-,64.800,33.960,45.000
'37:40:31.272',-,0.000,-,-,-,-,64.800,33.480,45.000
'37:40:31.280',-,0.008,-,-,-,-,63.600,33.480,45.000
'37:40:31.288',-,0.024,-,-,-,-,63.600,33.120,45.000
'37:40:31.296',-,0.040,-,-,-,-,63.600,32.760,45.000
'37:40:31.304',-,0.040,-,-,-,-,62.400,32.280,45.000
'37:40:31.312',-,0.040,-,-,-,-,62.400,31.920,45.000
'37:40:31.320',-,0.056,-,-,-,-,62.400,31.920,45.000
'37:40:31.328',-,0.024,-,-,-,-,61.200,31.560,45.000
'37:40:31.336',-,0.008,-,-,-,-,61.200,31.080,45.000
'37:40:31.344',-,-0.008,-,-,-,-,61.200,30.720,45.000
'37:40:31.352',-,-0.024,-,-,-,-,60.000,30.360,45.000
'37:40:31.360',-,-0.056,-,-,-,-,60.000,30.360,45.000
'37:40:31.368',-,-0.064,-,-,-,-,60.000,30.360,45.000
'37:40:31.376',-,-0.064,-,-,-,-,58.800,30.360,45.000
