'Elapsed time','II','III','AVF','V','ABP'
'14:27:08.784',-0.097,-,-,-0.127,110.400
'14:27:08.792',-0.083,-,-,-0.127,108.000
'14:27:08.800',-0.069,-,-,-0.127,106.400
'14:27:08.808',-0.042,-,-,-0.113,104.800
'14:27:08.816',-0.028,-,-,-0.113,104.000
'14:27:08.824',-0.014,-,-,-0.070,102.400
'14:27:08.832',0.000,-,-,-0.070,100.800
'14:27:08.840',0.014,-,-,-0.028,99.200
'14:27:08.848',0.042,-,-,0.000,97.600
'14:27:08.856',0.056,-,-,0.000,95.200
'14:27:08.864',0.069,-,-,0.028,92.000
'14:27:08.872',0.069,-,-,0.042,88.800
'14:27:08.880',0.069,-,-,0.056,85.600
'14:27:08.888',0.069,-,-,0.070,83.200
'14:27:08.896',0.083,-,-,0.085,81.600
'14:27:08.904',0.083,-,-,0.085,80.800
'14:27:08.912',0.083,-,-,0.127,80.000
'14:27:08.920',0.097,-,-,0.113,80.000
'14:27:08.928',0.097,-,-,0.085,80.000
'14:27:08.936',0.125,-,-,0.113,80.000
'14:27:08.944',0.139,-,-,0.113,80.000
'14:27:08.952',0.139,-,-,0.127,80.000
'14:27:08.960',0.139,-,-,0.127,79.200
'14:27:08.968',0.139,-,-,0.127,78.400
'14:27:08.976',0.097,-,-,0.127,77.600
'14:27:08.984',0.083,-,-,0.127,76.800
'14:27:08.992',0.069,-,-,0.113,76.000
'14:27:09.000',0.056,-,-,0.085,75.200
'14:27:09.008',0.056,-,-,0.085,75.200
'14:27:09.016',0.069,-,-,0.085,74.400
'14:27:09.024',0.069,-,-,0.085,73.600
'14:27:09.032',0.069,-,-,0.085,72.800
'14:27:09.040',0.056,-,-,0.085,72.800
'14:27:09.048',0.042,-,-,0.085,72.000
'14:27:09.056',0.042,-,-,0.070,71.200
'14:27:09.064',0.042,-,-,0.056,71.200
'14:27:09.072',0.042,-,-,0.085,70.400
'14:27:09.080',0.028,-,-,0.056,69.600
'14:27:09.088',0.028,-,-,0.056,69.600
'14:27:09.096',0.028,-,-,0.056,68.800
'14:27:09.104',0.042,-,-,0.056,68.000
'14:27:09.112',0.042,-,-,0.056,68.000
'14:27:09.120',0.042,-,-,0.056,67.200
'14:27:09.128',0.042,-,-,0.056,67.200
'14:27:09.136',0.042,-,-,0.056,66.400
'14:27:09.144',0.042,-,-,0.056,65.600
'14:27:09.152',0.042,-,-,0.070,65.600
'14:27:09.160',0.042,-,-,0.085,64.800
'14:27:09.168',0.028,-,-,0.085,64.800
'14:27:09.176',0.014,-,-,0.085,64.000
'14:27:09.184',0.000,-,-,0.070,63.200
'14:27:09.192',-0.014,-,-,0.042,63.200
'14:27:09.200',-0.014,-,-,0.042,62.400
'14:27:09.208',-0.042,-,-,0.141,62.400
'14:27:09.216',-0.056,-,-,0.028,62.400
'14:27:09.224',-0.056,-,-,0.028,61.600
'14:27:09.232',-0.056,-,-,0.014,61.600
'14:27:09.240',-0.056,-,-,0.028,61.600
'14:27:09.248',-0.056,-,-,0.028,60.800
'14:27:09.256',-0.042,-,-,0.028,60.800
'14:27:09.264',0.069,-,-,0.113,60.800
'14:27:09.272',0.278,-,-,0.310,60.000
'14:27:09.280',0.417,-,-,0.423,60.000
'14:27:09.288',0.431,-,-,0.155,59.200
'14:27:09.296',0.083,-,-,-0.254,58.400
'14:27:09.304',-0.083,-,-,-0.366,58.400
'14:27:09.312',-0.194,-,-,-0.282,57.600
'14:27:09.320',-0.208,-,-,-0.338,57.600
'14:27:09.328',-0.167,-,-,-0.070,56.800
'14:27:09.336',-0.181,-,-,-0.028,56.800
'14:27:09.344',-0.194,-,-,-0.028,56.800
'14:27:09.352',-0.194,-,-,-0.042,56.000
'14:27:09.360',-0.236,-,-,-0.056,56.000
'14:27:09.368',-0.250,-,-,-0.028,56.000
'14:27:09.376',-0.250,-,-,-0.070,56.000
'14:27:09.384',-0.236,-,-,-0.056,58.400
'14:27:09.392',-0.264,-,-,-0.070,64.000
'14:27:09.400',-0.278,-,-,-0.113,72.800
'14:27:09.408',-0.292,-,-,-0.070,84.800
'14:27:09.416',-0.292,-,-,-0.113,97.600
'14:27:09.424',-0.306,-,-,-0.141,108.800
'14:27:09.432',-0.319,-,-,-0.141,115.200
'14:27:09.440',-0.319,-,-,-0.169,118.400
'14:27:09.448',-0.319,-,-,-0.169,117.600
'14:27:09.456',-0.306,-,-,-0.183,116.000
'14:27:09.464',-0.319,-,-,-0.169,114.400
'14:27:09.472',-0.319,-,-,-0.197,112.000
'14:27:09.480',-0.347,-,-,-0.197,110.400
'14:27:09.488',-0.347,-,-,-0.239,108.800
'14:27:09.496',-0.347,-,-,-0.254,108.000
'14:27:09.504',-0.347,-,-,-0.239,107.200
'14:27:09.512',-0.306,-,-,-0.254,106.400
'14:27:09.520',-0.264,-,-,-0.225,104.800
'14:27:09.528',-0.264,-,-,-0.183,103.200
'14:27:09.536',-0.250,-,-,-0.197,101.600
'14:27:09.544',-0.236,-,-,-0.183,100.000
'14:27:09.552',-0.208,-,-,-0.169,97.600
'14:27:09.560',-0.194,-,-,-0.141,96.000
'14:27:09.568',-0.181,-,-,-0.127,93.600
'14:27:09.576',-0.181,-,-,-0.113,91.200
'14:27:09.584',-0.194,-,-,-0.070,88.800
'14:27:09.592',-0.194,-,-,-0.070,85.600
'14:27:09.600',-0.181,-,-,-0.070,83.200
'14:27:09.608',-0.181,-,-,-0.014,80.800
'14:27:09.616',-0.167,-,-,0.000,78.400
'14:27:09.624',-0.153,-,-,0.000,76.800
'14:27:09.632',-0.153,-,-,0.000,76.800
'14:27:09.640',-0.153,-,-,0.000,77.600
'14:27:09.648',-0.153,-,-,0.000,78.400
'14:27:09.656',-0.153,-,-,0.014,79.200
'14:27:09.664',-0.153,-,-,0.000,79.200
'14:27:09.672',-0.153,-,-,0.028,79.200
'14:27:09.680',-0.167,-,-,0.028,78.400
'14:27:09.688',-0.167,-,-,0.000,77.600
'14:27:09.696',-0.153,-,-,0.000,76.000
'14:27:09.704',-0.139,-,-,0.000,75.200
'14:27:09.712',-0.139,-,-,0.000,74.400
'14:27:09.720',-0.083,-,-,0.000,73.600
'14:27:09.728',0.056,-,-,0.169,72.800
'14:27:09.736',0.278,-,-,0.338,72.000
'14:27:09.744',0.347,-,-,0.380,71.200
'14:27:09.752',0.125,-,-,-0.254,70.400
'14:27:09.760',-0.083,-,-,-0.451,70.400
'14:27:09.768',-0.194,-,-,-0.352,69.600
'14:27:09.776',-0.250,-,-,-0.239,69.600
'14:27:09.784',-0.236,-,-,-0.070,68.800
'14:27:09.792',-0.208,-,-,-0.014,68.800
'14:27:09.800',-0.208,-,-,0.000,68.800
'14:27:09.808',-0.236,-,-,-0.014,68.000
'14:27:09.816',-0.236,-,-,-0.014,68.000
'14:27:09.824',-0.236,-,-,-0.028,67.200
'14:27:09.832',-0.208,-,-,-0.028,67.200
'14:27:09.840',-0.208,-,-,-0.028,67.200
'14:27:09.848',-0.194,-,-,-0.042,67.200
'14:27:09.856',-0.194,-,-,-0.056,67.200
'14:27:09.864',-0.181,-,-,-0.070,69.600
'14:27:09.872',-0.181,-,-,-0.085,72.800
'14:27:09.880',-0.181,-,-,-0.113,79.200
'14:27:09.888',-0.167,-,-,-0.113,87.200
'14:27:09.896',-0.153,-,-,-0.085,95.200
'14:27:09.904',-0.153,-,-,-0.070,102.400
'14:27:09.912',-0.139,-,-,-0.127,107.200
'14:27:09.920',-0.139,-,-,-0.141,108.800
'14:27:09.928',-0.125,-,-,-0.141,108.800
'14:27:09.936',-0.097,-,-,-0.155,107.200
'14:27:09.944',-0.083,-,-,-0.141,104.800
'14:27:09.952',-0.056,-,-,-0.169,102.400
'14:27:09.960',-0.042,-,-,-0.155,100.000
'14:27:09.968',-0.028,-,-,-0.141,98.400
'14:27:09.976',-0.014,-,-,-0.141,96.800
'14:27:09.984',0.014,-,-,-0.113,96.000
'14:27:09.992',0.028,-,-,-0.070,95.200
'14:27:10.000',0.042,-,-,-0.056,93.600
'14:27:10.008',0.056,-,-,-0.028,92.000
'14:27:10.016',0.069,-,-,0.000,89.600
'14:27:10.024',0.083,-,-,0.014,87.200
'14:27:10.032',0.083,-,-,0.042,84.000
'14:27:10.040',0.097,-,-,0.056,81.600
'14:27:10.048',0.097,-,-,0.085,79.200
'14:27:10.056',0.097,-,-,0.085,77.600
'14:27:10.064',0.097,-,-,0.085,76.800
'14:27:10.072',0.125,-,-,0.085,76.800
'14:27:10.080',0.139,-,-,0.113,76.800
'14:27:10.088',0.139,-,-,0.113,77.600
'14:27:10.096',0.139,-,-,0.127,77.600
'14:27:10.104',0.153,-,-,0.127,77.600
'14:27:10.112',0.153,-,-,0.113,76.800
'14:27:10.120',0.153,-,-,0.085,76.800
'14:27:10.128',0.139,-,-,0.085,76.000
'14:27:10.136',0.125,-,-,0.085,75.200
'14:27:10.144',0.097,-,-,0.070,74.400
'14:27:10.152',0.097,-,-,0.085,74.400
'14:27:10.160',0.083,-,-,0.085,73.600
'14:27:10.168',0.083,-,-,0.085,72.800
'14:27:10.176',0.083,-,-,0.085,72.800
'14:27:10.184',0.083,-,-,0.085,72.000
'14:27:10.192',0.083,-,-,0.070,72.000
'14:27:10.200',0.083,-,-,0.085,71.200
'14:27:10.208',0.083,-,-,0.085,71.200
'14:27:10.216',0.083,-,-,0.085,70.400
'14:27:10.224',0.069,-,-,0.070,70.400
'14:27:10.232',0.069,-,-,0.085,70.400
'14:27:10.240',0.056,-,-,0.085,69.600
'14:27:10.248',0.042,-,-,0.085,69.600
'14:27:10.256',0.069,-,-,0.070,68.800
'14:27:10.264',0.153,-,-,0.127,68.000
'14:27:10.272',0.361,-,-,0.338,68.000
'14:27:10.280',0.583,-,-,0.535,68.000
'14:27:10.288',0.611,-,-,0.563,67.200
'14:27:10.296',0.250,-,-,-0.254,67.200
'14:27:10.304',0.014,-,-,-0.465,66.400
'14:27:10.312',-0.083,-,-,-0.352,66.400
'14:27:10.320',-0.125,-,-,-0.254,65.600
'14:27:10.328',-0.097,-,-,-0.042,65.600
'14:27:10.336',-0.083,-,-,0.000,65.600
'14:27:10.344',-0.083,-,-,0.028,64.800
'14:27:10.352',-0.069,-,-,0.000,64.800
'14:27:10.360',-0.097,-,-,0.000,64.800
'14:27:10.368',-0.097,-,-,0.000,64.800
'14:27:10.376',-0.097,-,-,-0.028,65.600
'14:27:10.384',-0.125,-,-,-0.028,68.000
'14:27:10.392',-0.125,-,-,-0.042,74.400
'14:27:10.400',-0.139,-,-,-0.042,84.000
'14:27:10.408',-0.153,-,-,-0.056,96.000
'14:27:10.416',-0.153,-,-,-0.056,109.600
'14:27:10.424',-0.153,-,-,-0.070,120.000
'14:27:10.432',-0.153,-,-,-0.070,127.200
'14:27:10.440',-0.153,-,-,-0.085,128.800
'14:27:10.448',-0.167,-,-,-0.113,128.000
'14:27:10.456',-0.167,-,-,-0.127,125.600
'14:27:10.464',-0.167,-,-,-0.141,124.000
'14:27:10.472',-0.153,-,-,-0.155,122.400
'14:27:10.480',-0.153,-,-,-0.169,121.600
'14:27:10.488',-0.139,-,-,-0.155,120.800
'14:27:10.496',-0.097,-,-,-0.169,120.800
'14:27:10.504',-0.069,-,-,-0.141,120.000
'14:27:10.512',-0.042,-,-,-0.127,119.200
'14:27:10.520',-0.028,-,-,-0.113,117.600
'14:27:10.528',-0.028,-,-,-0.127,115.200
'14:27:10.536',-0.014,-,-,-0.113,113.600
'14:27:10.544',-0.014,-,-,-0.085,111.200
'14:27:10.552',0.000,-,-,-0.070,108.800
'14:27:10.560',0.014,-,-,-0.042,106.400
'14:27:10.568',0.014,-,-,-0.014,103.200
'14:27:10.576',0.014,-,-,-0.014,100.800
'14:27:10.584',0.014,-,-,0.000,97.600
'14:27:10.592',0.000,-,-,0.028,94.400
'14:27:10.600',0.028,-,-,0.042,92.000
'14:27:10.608',0.042,-,-,0.028,89.600
'14:27:10.616',0.056,-,-,0.042,88.800
'14:27:10.624',0.056,-,-,0.056,88.000
'14:27:10.632',0.069,-,-,0.070,88.800
'14:27:10.640',0.069,-,-,0.085,88.800
'14:27:10.648',0.056,-,-,0.085,88.800
'14:27:10.656',0.056,-,-,0.085,88.800
'14:27:10.664',0.056,-,-,0.085,88.000
'14:27:10.672',0.056,-,-,0.056,87.200
'14:27:10.680',0.056,-,-,0.056,86.400
'14:27:10.688',0.069,-,-,0.056,84.800
'14:27:10.696',0.097,-,-,0.085,84.000
'14:27:10.704',0.194,-,-,0.141,83.200
'14:27:10.712',0.417,-,-,0.366,82.400
'14:27:10.720',0.611,-,-,0.535,81.600
'14:27:10.728',0.625,-,-,0.239,80.800
'14:27:10.736',0.181,-,-,-0.352,80.000
'14:27:10.744',-0.042,-,-,-0.465,79.200
'14:27:10.752',-0.125,-,-,-0.310,79.200
'14:27:10.760',-0.139,-,-,-0.113,78.400
'14:27:10.768',-0.125,-,-,0.000,77.600
'14:27:10.776',-0.097,-,-,0.028,77.600
'14:27:10.784',-0.125,-,-,0.028,76.800
'14:27:10.792',-0.125,-,-,0.000,76.800
'14:27:10.800',-0.139,-,-,0.000,76.000
'14:27:10.808',-0.139,-,-,-0.014,75.200
'14:27:10.816',-0.139,-,-,-0.014,75.200
'14:27:10.824',-0.139,-,-,-0.028,74.400
'14:27:10.832',-0.139,-,-,-0.028,74.400
'14:27:10.840',-0.153,-,-,-0.028,75.200
'14:27:10.848',-0.153,-,-,-0.028,77.600
'14:27:10.856',-0.153,-,-,-0.056,81.600
'14:27:10.864',-0.153,-,-,-0.070,87.200
'14:27:10.872',-0.153,-,-,-0.056,94.400
'14:27:10.880',-0.167,-,-,-0.085,101.600
'14:27:10.888',-0.167,-,-,-0.070,107.200
'14:27:10.896',-0.153,-,-,-0.113,111.200
'14:27:10.904',-0.139,-,-,-0.113,112.800
'14:27:10.912',-0.139,-,-,-0.113,111.200
'14:27:10.920',-0.139,-,-,-0.085,109.600
'14:27:10.928',-0.139,-,-,-0.113,106.400
'14:27:10.936',-0.097,-,-,-0.085,104.000
'14:27:10.944',-0.083,-,-,-0.127,101.600
'14:27:10.952',-0.069,-,-,-0.085,100.000
'14:27:10.960',-0.069,-,-,-0.070,98.400
'14:27:10.968',-0.069,-,-,-0.113,97.600
'14:27:10.976',-0.042,-,-,-0.113,96.000
'14:27:10.984',-0.014,-,-,-0.056,94.400
'14:27:10.992',0.014,-,-,-0.028,92.800
'14:27:11.000',0.028,-,-,0.000,90.400
'14:27:11.008',0.042,-,-,0.000,88.000
'14:27:11.016',0.042,-,-,0.028,86.400
'14:27:11.024',0.042,-,-,0.042,84.800
'14:27:11.032',0.056,-,-,0.056,84.000
'14:27:11.040',0.056,-,-,0.070,84.000
'14:27:11.048',0.069,-,-,0.085,84.000
'14:27:11.056',0.069,-,-,0.113,84.000
'14:27:11.064',0.083,-,-,0.113,84.000
'14:27:11.072',0.083,-,-,0.085,84.000
'14:27:11.080',0.069,-,-,0.070,83.200
'14:27:11.088',0.083,-,-,0.127,83.200
'14:27:11.096',0.097,-,-,0.113,82.400
'14:27:11.104',0.125,-,-,0.113,81.600
'14:27:11.112',0.153,-,-,0.127,80.800
'14:27:11.120',0.153,-,-,0.141,80.800
'14:27:11.128',0.167,-,-,0.155,80.000
'14:27:11.136',0.153,-,-,0.155,79.200
'14:27:11.144',0.153,-,-,0.155,78.400
'14:27:11.152',0.139,-,-,0.127,77.600
'14:27:11.160',0.125,-,-,0.127,76.800
'14:27:11.168',0.125,-,-,0.113,76.800
'14:27:11.176',0.097,-,-,0.127,76.000
'14:27:11.184',0.083,-,-,0.085,75.200
'14:27:11.192',0.069,-,-,0.113,75.200
'14:27:11.200',0.083,-,-,0.113,74.400
'14:27:11.208',0.083,-,-,0.085,74.400
'14:27:11.216',0.083,-,-,0.056,74.400
'14:27:11.224',0.083,-,-,0.085,74.400
'14:27:11.232',0.083,-,-,0.042,73.600
'14:27:11.240',0.097,-,-,0.085,73.600
'14:27:11.248',0.097,-,-,0.085,73.600
'14:27:11.256',0.097,-,-,0.042,73.600
'14:27:11.264',0.097,-,-,0.085,72.800
'14:27:11.272',0.125,-,-,0.085,72.800
'14:27:11.280',0.097,-,-,0.085,72.000
'14:27:11.288',0.083,-,-,0.056,72.000
'14:27:11.296',0.097,-,-,0.056,72.000
'14:27:11.304',0.125,-,-,0.056,71.200
'14:27:11.312',0.125,-,-,0.056,71.200
'14:27:11.320',0.139,-,-,0.070,71.200
'14:27:11.328',0.153,-,-,0.056,71.200
'14:27:11.336',0.167,-,-,0.085,70.400
'14:27:11.344',0.167,-,-,0.113,70.400
'14:27:11.352',0.181,-,-,0.127,70.400
'14:27:11.360',0.167,-,-,0.127,69.600
'14:27:11.368',0.139,-,-,0.113,69.600
'14:27:11.376',0.125,-,-,0.085,68.800
'14:27:11.384',0.097,-,-,0.070,68.800
'14:27:11.392',0.097,-,-,0.070,68.800
'14:27:11.400',0.125,-,-,0.056,68.000
'14:27:11.408',0.097,-,-,0.056,68.000
'14:27:11.416',0.097,-,-,0.056,67.200
'14:27:11.424',0.083,-,-,0.042,67.200
'14:27:11.432',0.083,-,-,0.056,67.200
'14:27:11.440',0.083,-,-,0.028,67.200
'14:27:11.448',0.125,-,-,0.042,66.400
'14:27:11.456',0.208,-,-,0.127,66.400
'14:27:11.464',0.417,-,-,0.310,65.600
'14:27:11.472',0.597,-,-,0.423,65.600
'14:27:11.480',0.611,-,-,0.197,64.800
'14:27:11.488',0.250,-,-,-0.254,64.000
'14:27:11.496',0.056,-,-,-0.352,64.000
'14:27:11.504',-0.028,-,-,-0.282,63.200
'14:27:11.512',-0.056,-,-,-0.183,62.400
'14:27:11.520',-0.028,-,-,-0.070,62.400
'14:27:11.528',0.000,-,-,0.000,61.600
'14:27:11.536',0.000,-,-,-0.014,61.600
'14:27:11.544',-0.014,-,-,0.000,61.600
'14:27:11.552',-0.028,-,-,-0.014,60.800
'14:27:11.560',-0.028,-,-,-0.028,61.600
'14:27:11.568',-0.042,-,-,-0.028,64.000
'14:27:11.576',-0.042,-,-,-0.014,68.800
'14:27:11.584',-0.069,-,-,-0.042,77.600
'14:27:11.592',-0.083,-,-,-0.028,90.400
'14:27:11.600',-0.083,-,-,-0.070,104.800
'14:27:11.608',-0.069,-,-,-0.056,117.600
'14:27:11.616',-0.069,-,-,-0.056,126.400
'14:27:11.624',-0.069,-,-,-0.056,130.400
'14:27:11.632',-0.056,-,-,-0.127,130.400
'14:27:11.640',-0.028,-,-,-0.070,128.000
'14:27:11.648',-0.014,-,-,-0.085,125.600
'14:27:11.656',0.000,-,-,-0.070,124.000
'14:27:11.664',0.000,-,-,-0.085,123.200
'14:27:11.672',0.000,-,-,-0.056,123.200
'14:27:11.680',-0.014,-,-,-0.070,123.200
'14:27:11.688',-0.014,-,-,-0.127,123.200
'14:27:11.696',-0.014,-,-,-0.169,122.400
'14:27:11.704',-0.028,-,-,-0.155,121.600
'14:27:11.712',-0.028,-,-,-0.169,120.000
'14:27:11.720',-0.014,-,-,-0.155,118.400
'14:27:11.728',0.014,-,-,-0.183,116.000
'14:27:11.736',0.014,-,-,-0.141,114.400
'14:27:11.744',0.042,-,-,-0.070,112.000
'14:27:11.752',0.069,-,-,-0.127,109.600
'14:27:11.760',0.083,-,-,-0.141,108.000
'14:27:11.768',0.083,-,-,-0.070,105.600
'14:27:11.776',0.083,-,-,-0.028,104.000
'14:27:11.784',0.069,-,-,0.000,101.600
'14:27:11.792',0.056,-,-,-0.014,99.200
'14:27:11.800',0.042,-,-,0.014,96.800
'14:27:11.808',0.056,-,-,0.042,96.000
'14:27:11.816',0.056,-,-,0.042,96.000
'14:27:11.824',0.069,-,-,0.056,96.000
'14:27:11.832',0.069,-,-,0.056,96.000
'14:27:11.840',0.083,-,-,0.056,96.000
'14:27:11.848',0.097,-,-,0.070,95.200
'14:27:11.856',0.125,-,-,0.070,94.400
'14:27:11.864',0.139,-,-,0.070,93.600
'14:27:11.872',0.153,-,-,0.113,92.800
'14:27:11.880',0.153,-,-,0.127,91.200
'14:27:11.888',0.167,-,-,0.113,90.400
'14:27:11.896',0.181,-,-,0.127,88.800
'14:27:11.904',0.181,-,-,0.085,88.000
'14:27:11.912',0.194,-,-,0.113,87.200
'14:27:11.920',0.319,-,-,0.070,85.600
'14:27:11.928',0.542,-,-,0.366,84.800
'14:27:11.936',0.653,-,-,0.479,84.000
'14:27:11.944',0.458,-,-,0.000,83.200
'14:27:11.952',0.167,-,-,-0.394,82.400
'14:27:11.960',0.014,-,-,-0.408,81.600
'14:27:11.968',0.000,-,-,-0.197,80.800
'14:27:11.976',0.028,-,-,-0.056,80.000
'14:27:11.984',0.042,-,-,0.000,80.000
'14:27:11.992',0.042,-,-,0.028,79.200
'14:27:12.000',0.028,-,-,0.028,78.400
'14:27:12.008',0.028,-,-,0.014,77.600
'14:27:12.016',0.014,-,-,0.000,76.800
'14:27:12.024',0.000,-,-,0.000,76.000
'14:27:12.032',0.014,-,-,0.000,75.200
'14:27:12.040',0.014,-,-,0.000,74.400
'14:27:12.048',0.014,-,-,0.000,74.400
'14:27:12.056',0.028,-,-,0.000,76.000
'14:27:12.064',0.042,-,-,-0.014,79.200
'14:27:12.072',0.042,-,-,-0.014,84.800
'14:27:12.080',0.042,-,-,-0.014,92.000
'14:27:12.088',0.042,-,-,0.000,99.200
'14:27:12.096',0.028,-,-,-0.028,106.400
'14:27:12.104',0.028,-,-,-0.028,112.000
'14:27:12.112',0.014,-,-,-0.056,114.400
'14:27:12.120',0.000,-,-,-0.070,116.000
'14:27:12.128',0.000,-,-,-0.070,114.400
'14:27:12.136',0.000,-,-,-0.113,112.800
'14:27:12.144',0.000,-,-,-0.141,110.400
'14:27:12.152',0.014,-,-,-0.141,108.800
'14:27:12.160',0.028,-,-,-0.141,106.400
'14:27:12.168',0.042,-,-,-0.127,104.800
'14:27:12.176',0.069,-,-,-0.113,103.200
'14:27:12.184',0.083,-,-,-0.070,102.400
'14:27:12.192',0.083,-,-,-0.042,100.800
'14:27:12.200',0.125,-,-,-0.028,98.400
'14:27:12.208',0.139,-,-,0.000,96.000
'14:27:12.216',0.139,-,-,0.014,92.800
'14:27:12.224',0.153,-,-,0.028,89.600
'14:27:12.232',0.125,-,-,0.056,86.400
'14:27:12.240',0.125,-,-,0.056,83.200
'14:27:12.248',0.139,-,-,0.070,80.800
'14:27:12.256',0.167,-,-,0.056,80.000
'14:27:12.264',0.167,-,-,0.127,79.200
'14:27:12.272',0.181,-,-,0.127,79.200
'14:27:12.280',0.181,-,-,0.155,79.200
'14:27:12.288',0.181,-,-,0.155,79.200
'14:27:12.296',0.167,-,-,0.127,79.200
'14:27:12.304',0.167,-,-,0.155,79.200
'14:27:12.312',0.181,-,-,0.155,78.400
'14:27:12.320',0.181,-,-,0.169,77.600
'14:27:12.328',0.194,-,-,0.141,76.800
'14:27:12.336',0.278,-,-,0.169,76.000
'14:27:12.344',0.472,-,-,0.366,75.200
'14:27:12.352',0.625,-,-,0.507,75.200
'14:27:12.360',0.639,-,-,0.338,74.400
'14:27:12.368',0.278,-,-,-0.113,73.600
'14:27:12.376',0.083,-,-,-0.254,73.600
'14:27:12.384',-0.028,-,-,-0.155,72.800
'14:27:12.392',-0.083,-,-,-0.169,72.000
'14:27:12.400',-0.083,-,-,-0.028,72.000
'14:27:12.408',-0.056,-,-,0.000,71.200
'14:27:12.416',-0.056,-,-,0.000,70.400
'14:27:12.424',-0.069,-,-,0.000,70.400
'14:27:12.432',-0.069,-,-,0.028,69.600
'14:27:12.440',-0.083,-,-,0.000,68.800
'14:27:12.448',-0.097,-,-,0.000,68.800
'14:27:12.456',-0.125,-,-,0.000,68.000
'14:27:12.464',-0.153,-,-,-0.014,68.800
'14:27:12.472',-0.167,-,-,-0.014,72.000
'14:27:12.480',-0.181,-,-,-0.042,77.600
'14:27:12.488',-0.181,-,-,-0.028,85.600
'14:27:12.496',-0.181,-,-,-0.056,96.000
'14:27:12.504',-0.194,-,-,-0.070,105.600
'14:27:12.512',-0.208,-,-,-0.070,112.800
'14:27:12.520',-0.236,-,-,-0.113,116.800
'14:27:12.528',-0.236,-,-,-0.127,117.600
'14:27:12.536',-0.236,-,-,-0.141,116.000
'14:27:12.544',-0.236,-,-,-0.169,113.600
'14:27:12.552',-0.236,-,-,-0.141,111.200
'14:27:12.560',-0.236,-,-,-0.155,109.600
'14:27:12.568',-0.236,-,-,-0.169,108.000
'14:27:12.576',-0.236,-,-,-0.183,106.400
'14:27:12.584',-0.236,-,-,-0.169,105.600
'14:27:12.592',-0.236,-,-,-0.169,104.000
'14:27:12.600',-0.208,-,-,-0.141,102.400
'14:27:12.608',-0.194,-,-,-0.127,100.800
'14:27:12.616',-0.167,-,-,-0.113,99.200
'14:27:12.624',-0.139,-,-,-0.070,96.800
'14:27:12.632',-0.125,-,-,-0.028,94.400
'14:27:12.640',-0.125,-,-,0.000,91.200
'14:27:12.648',-0.125,-,-,0.000,88.000
'14:27:12.656',-0.125,-,-,0.000,84.800
'14:27:12.664',-0.097,-,-,0.014,82.400
'14:27:12.672',-0.125,-,-,0.028,80.800
'14:27:12.680',-0.139,-,-,0.028,79.200
'14:27:12.688',-0.125,-,-,0.028,79.200
'14:27:12.696',-0.097,-,-,0.042,80.000
'14:27:12.704',-0.097,-,-,0.056,80.000
'14:27:12.712',-0.125,-,-,0.042,80.000
'14:27:12.720',-0.125,-,-,0.056,80.000
'14:27:12.728',-0.097,-,-,0.014,79.200
'14:27:12.736',-0.097,-,-,0.000,79.200
'14:27:12.744',-0.125,-,-,0.014,78.400
'14:27:12.752',-0.125,-,-,0.000,77.600
'14:27:12.760',-0.125,-,-,0.028,76.800
'14:27:12.768',-0.097,-,-,0.000,76.000
'14:27:12.776',-0.069,-,-,0.028,75.200
'14:27:12.784',0.042,-,-,0.141,74.400
'14:27:12.792',0.250,-,-,0.338,73.600
'14:27:12.800',0.319,-,-,0.380,72.800
'14:27:12.808',0.153,-,-,-0.056,72.800
'14:27:12.816',-0.042,-,-,-0.338,72.000
'14:27:12.824',-0.181,-,-,-0.352,72.000
'14:27:12.832',-0.250,-,-,-0.183,71.200
'14:27:12.840',-0.264,-,-,-0.113,70.400
'14:27:12.848',-0.236,-,-,0.000,70.400
'14:27:12.856',-0.250,-,-,-0.014,69.600
'14:27:12.864',-0.278,-,-,-0.014,68.800
'14:27:12.872',-0.306,-,-,-0.028,68.800
'14:27:12.880',-0.319,-,-,-0.028,68.000
'14:27:12.888',-0.319,-,-,-0.056,67.200
'14:27:12.896',-0.306,-,-,-0.056,67.200
'14:27:12.904',-0.306,-,-,-0.070,68.000
'14:27:12.912',-0.319,-,-,-0.070,69.600
'14:27:12.920',-0.319,-,-,-0.113,73.600
'14:27:12.928',-0.319,-,-,-0.113,80.800
'14:27:12.936',-0.319,-,-,-0.127,90.400
'14:27:12.944',-0.306,-,-,-0.141,100.000
'14:27:12.952',-0.319,-,-,-0.141,108.800
'14:27:12.960',-0.319,-,-,-0.155,113.600
'14:27:12.968',-0.306,-,-,-0.169,115.200
'14:27:12.976',-0.306,-,-,-0.169,114.400
'14:27:12.984',-0.347,-,-,-0.183,111.200
'14:27:12.992',-0.319,-,-,-0.169,108.800
'14:27:13.000',-0.292,-,-,-0.183,105.600
'14:27:13.008',-0.264,-,-,-0.197,103.200
'14:27:13.016',-0.236,-,-,-0.169,101.600
'14:27:13.024',-0.194,-,-,-0.169,100.800
'14:27:13.032',-0.167,-,-,-0.141,100.000
'14:27:13.040',-0.153,-,-,-0.127,98.400
'14:27:13.048',-0.139,-,-,-0.113,97.600
'14:27:13.056',-0.139,-,-,-0.070,96.000
'14:27:13.064',-0.125,-,-,-0.056,93.600
'14:27:13.072',-0.125,-,-,-0.042,91.200
'14:27:13.080',-0.097,-,-,-0.014,88.800
